,ZTS US Equity
2020-06-25,63.5503
2020-06-26,63.5503
2020-06-27,63.5503
2020-06-28,63.5503
2020-06-29,63.5503
2020-06-30,59.9666
2020-07-01,59.9666
2020-07-02,59.9666
2020-07-03,59.9666
2020-07-04,59.9666
2020-07-05,59.9666
2020-07-06,59.9666
2020-07-07,59.9666
2020-07-08,59.9666
2020-07-09,59.9666
2020-07-10,59.9666
2020-07-11,59.9666
2020-07-12,59.9666
2020-07-13,59.9666
2020-07-14,59.9666
2020-07-15,59.9666
2020-07-16,59.9666
2020-07-17,59.9666
2020-07-18,59.9666
2020-07-19,59.9666
2020-07-20,59.9666
2020-07-21,59.9666
2020-07-22,59.9666
2020-07-23,59.9666
2020-07-24,59.9666
2020-07-25,59.9666
2020-07-26,59.9666
2020-07-27,59.9666
2020-07-28,59.9666
2020-07-29,59.9666
2020-07-30,59.9666
2020-07-31,59.9666
2020-08-01,59.9666
2020-08-02,59.9666
2020-08-03,59.9666
2020-08-04,59.9666
2020-08-05,59.9666
2020-08-06,59.9666
2020-08-07,59.9666
2020-08-08,59.9666
2020-08-09,59.9666
2020-08-10,59.9666
2020-08-11,59.9666
2020-08-12,59.9666
2020-08-13,59.9666
2020-08-14,59.9666
2020-08-15,59.9666
2020-08-16,59.9666
2020-08-17,59.9666
2020-08-18,59.9666
2020-08-19,59.9666
2020-08-20,59.9666
2020-08-21,59.9666
2020-08-22,59.9666
2020-08-23,59.9666
2020-08-24,59.9666
2020-08-25,59.9666
2020-08-26,59.9666
2020-08-27,59.9666
2020-08-28,59.9666
2020-08-29,59.9666
2020-08-30,59.9666
2020-08-31,59.9666
2020-09-01,59.9666
2020-09-02,59.9666
2020-09-03,59.9666
2020-09-04,59.9666
2020-09-05,59.9666
2020-09-06,59.9666
2020-09-07,59.9666
2020-09-08,59.9666
2020-09-09,59.9666
2020-09-10,59.9666
2020-09-11,59.9666
2020-09-12,59.9666
2020-09-13,59.9666
2020-09-14,59.9666
2020-09-15,59.9666
2020-09-16,59.9666
2020-09-17,59.9666
2020-09-18,59.9666
2020-09-19,59.9666
2020-09-20,59.9666
2020-09-21,59.9666
2020-09-22,59.9666
2020-09-23,59.9666
2020-09-24,59.9666
2020-09-25,59.9666
2020-09-26,59.9666
2020-09-27,59.9666
2020-09-28,59.9666
2020-09-29,59.9666
2020-09-30,52.9618
2020-10-01,52.9618
2020-10-02,52.9618
2020-10-03,52.9618
2020-10-04,52.9618
2020-10-05,52.9618
2020-10-06,52.9618
2020-10-07,52.9618
2020-10-08,52.9618
2020-10-09,52.9618
2020-10-10,52.9618
2020-10-11,52.9618
2020-10-12,52.9618
2020-10-13,52.9618
2020-10-14,52.9618
2020-10-15,52.9618
2020-10-16,52.9618
2020-10-17,52.9618
2020-10-18,52.9618
2020-10-19,52.9618
2020-10-20,52.9618
2020-10-21,52.9618
2020-10-22,52.9618
2020-10-23,52.9618
2020-10-24,52.9618
2020-10-25,52.9618
2020-10-26,52.9618
2020-10-27,52.9618
2020-10-28,52.9618
2020-10-29,52.9618
2020-10-30,52.9618
2020-10-31,52.9618
2020-11-01,52.9618
2020-11-02,52.9618
2020-11-03,52.9618
2020-11-04,52.9618
2020-11-05,52.9618
2020-11-06,52.9618
2020-11-07,52.9618
2020-11-08,52.9618
2020-11-09,52.9618
2020-11-10,52.9618
2020-11-11,52.9618
2020-11-12,52.9618
2020-11-13,52.9618
2020-11-14,52.9618
2020-11-15,52.9618
2020-11-16,52.9618
2020-11-17,52.9618
2020-11-18,52.9618
2020-11-19,52.9618
2020-11-20,52.9618
2020-11-21,52.9618
2020-11-22,52.9618
2020-11-23,52.9618
2020-11-24,52.9618
2020-11-25,52.9618
2020-11-26,52.9618
2020-11-27,52.9618
2020-11-28,52.9618
2020-11-29,52.9618
2020-11-30,52.9618
2020-12-01,52.9618
2020-12-02,52.9618
2020-12-03,52.9618
2020-12-04,52.9618
2020-12-05,52.9618
2020-12-06,52.9618
2020-12-07,52.9618
2020-12-08,52.9618
2020-12-09,52.9618
2020-12-10,52.9618
2020-12-11,52.9618
2020-12-12,52.9618
2020-12-13,52.9618
2020-12-14,52.9618
2020-12-15,52.9618
2020-12-16,52.9618
2020-12-17,52.9618
2020-12-18,52.9618
2020-12-19,52.9618
2020-12-20,52.9618
2020-12-21,52.9618
2020-12-22,52.9618
2020-12-23,52.9618
2020-12-24,52.9618
2020-12-25,52.9618
2020-12-26,52.9618
2020-12-27,52.9618
2020-12-28,52.9618
2020-12-29,52.9618
2020-12-30,52.9618
2020-12-31,50.579
2021-01-01,50.579
2021-01-02,50.579
2021-01-03,50.579
2021-01-04,50.579
2021-01-05,50.579
2021-01-06,50.579
2021-01-07,50.579
2021-01-08,50.579
2021-01-09,50.579
2021-01-10,50.579
2021-01-11,50.579
2021-01-12,50.579
2021-01-13,50.579
2021-01-14,50.579
2021-01-15,50.579
2021-01-16,50.579
2021-01-17,50.579
2021-01-18,50.579
2021-01-19,50.579
2021-01-20,50.579
2021-01-21,50.579
2021-01-22,50.579
2021-01-23,50.579
2021-01-24,50.579
2021-01-25,50.579
2021-01-26,50.579
2021-01-27,50.579
2021-01-28,50.579
2021-01-29,50.579
2021-01-30,50.579
2021-01-31,50.579
2021-02-01,50.579
2021-02-02,50.579
2021-02-03,50.579
2021-02-04,50.579
2021-02-05,50.579
2021-02-06,50.579
2021-02-07,50.579
2021-02-08,50.579
2021-02-09,50.579
2021-02-10,50.579
2021-02-11,50.579
2021-02-12,50.579
2021-02-13,50.579
2021-02-14,50.579
2021-02-15,50.579
2021-02-16,50.579
2021-02-17,50.579
2021-02-18,50.579
2021-02-19,50.579
2021-02-20,50.579
2021-02-21,50.579
2021-02-22,50.579
2021-02-23,50.579
2021-02-24,50.579
2021-02-25,50.579
2021-02-26,50.579
2021-02-27,50.579
2021-02-28,50.579
2021-03-01,50.579
2021-03-02,50.579
2021-03-03,50.579
2021-03-04,50.579
2021-03-05,50.579
2021-03-06,50.579
2021-03-07,50.579
2021-03-08,50.579
2021-03-09,50.579
2021-03-10,50.579
2021-03-11,50.579
2021-03-12,50.579
2021-03-13,50.579
2021-03-14,50.579
2021-03-15,50.579
2021-03-16,50.579
2021-03-17,50.579
2021-03-18,50.579
2021-03-19,50.579
2021-03-20,50.579
2021-03-21,50.579
2021-03-22,50.579
2021-03-23,50.579
2021-03-24,50.579
2021-03-25,50.579
2021-03-26,50.579
2021-03-27,50.579
2021-03-28,50.579
2021-03-29,50.579
2021-03-30,50.579
2021-03-31,51.8562
2021-04-01,51.8562
2021-04-02,51.8562
2021-04-03,51.8562
2021-04-04,51.8562
2021-04-05,51.8562
2021-04-06,51.8562
2021-04-07,51.8562
2021-04-08,51.8562
2021-04-09,51.8562
2021-04-10,51.8562
2021-04-11,51.8562
2021-04-12,51.8562
2021-04-13,51.8562
2021-04-14,51.8562
2021-04-15,51.8562
2021-04-16,51.8562
2021-04-17,51.8562
2021-04-18,51.8562
2021-04-19,51.8562
2021-04-20,51.8562
2021-04-21,51.8562
2021-04-22,51.8562
2021-04-23,51.8562
2021-04-24,51.8562
2021-04-25,51.8562
2021-04-26,51.8562
2021-04-27,51.8562
2021-04-28,51.8562
2021-04-29,51.8562
2021-04-30,51.8562
2021-05-01,51.8562
2021-05-02,51.8562
2021-05-03,51.8562
2021-05-04,51.8562
2021-05-05,51.8562
2021-05-06,51.8562
2021-05-07,51.8562
2021-05-08,51.8562
2021-05-09,51.8562
2021-05-10,51.8562
2021-05-11,51.8562
2021-05-12,51.8562
2021-05-13,51.8562
2021-05-14,51.8562
2021-05-15,51.8562
2021-05-16,51.8562
2021-05-17,51.8562
2021-05-18,51.8562
2021-05-19,51.8562
2021-05-20,51.8562
2021-05-21,51.8562
2021-05-22,51.8562
2021-05-23,51.8562
2021-05-24,51.8562
2021-05-25,51.8562
2021-05-26,51.8562
2021-05-27,51.8562
2021-05-28,51.8562
2021-05-29,51.8562
2021-05-30,51.8562
2021-05-31,51.8562
2021-06-01,51.8562
2021-06-02,51.8562
2021-06-03,51.8562
2021-06-04,51.8562
2021-06-05,51.8562
2021-06-06,51.8562
2021-06-07,51.8562
2021-06-08,51.8562
2021-06-09,51.8562
2021-06-10,51.8562
2021-06-11,51.8562
2021-06-12,51.8562
2021-06-13,51.8562
2021-06-14,51.8562
2021-06-15,51.8562
2021-06-16,51.8562
2021-06-17,51.8562
2021-06-18,51.8562
2021-06-19,51.8562
2021-06-20,51.8562
2021-06-21,51.8562
2021-06-22,51.8562
2021-06-23,51.8562
2021-06-24,51.8562
2021-06-25,51.8562
2021-06-26,51.8562
2021-06-27,51.8562
2021-06-28,51.8562
2021-06-29,51.8562
2021-06-30,52.0731
2021-07-01,52.0731
2021-07-02,52.0731
2021-07-03,52.0731
2021-07-04,52.0731
2021-07-05,52.0731
2021-07-06,52.0731
2021-07-07,52.0731
2021-07-08,52.0731
2021-07-09,52.0731
2021-07-10,52.0731
2021-07-11,52.0731
2021-07-12,52.0731
2021-07-13,52.0731
2021-07-14,52.0731
2021-07-15,52.0731
2021-07-16,52.0731
2021-07-17,52.0731
2021-07-18,52.0731
2021-07-19,52.0731
2021-07-20,52.0731
2021-07-21,52.0731
2021-07-22,52.0731
2021-07-23,52.0731
2021-07-24,52.0731
2021-07-25,52.0731
2021-07-26,52.0731
2021-07-27,52.0731
2021-07-28,52.0731
2021-07-29,52.0731
2021-07-30,52.0731
2021-07-31,52.0731
2021-08-01,52.0731
2021-08-02,52.0731
2021-08-03,52.0731
2021-08-04,52.0731
2021-08-05,52.0731
2021-08-06,52.0731
2021-08-07,52.0731
2021-08-08,52.0731
2021-08-09,52.0731
2021-08-10,52.0731
2021-08-11,52.0731
2021-08-12,52.0731
2021-08-13,52.0731
2021-08-14,52.0731
2021-08-15,52.0731
2021-08-16,52.0731
2021-08-17,52.0731
2021-08-18,52.0731
2021-08-19,52.0731
2021-08-20,52.0731
2021-08-21,52.0731
2021-08-22,52.0731
2021-08-23,52.0731
2021-08-24,52.0731
2021-08-25,52.0731
2021-08-26,52.0731
2021-08-27,52.0731
2021-08-28,52.0731
2021-08-29,52.0731
2021-08-30,52.0731
2021-08-31,52.0731
2021-09-01,52.0731
2021-09-02,52.0731
2021-09-03,52.0731
2021-09-04,52.0731
2021-09-05,52.0731
2021-09-06,52.0731
2021-09-07,52.0731
2021-09-08,52.0731
2021-09-09,52.0731
2021-09-10,52.0731
2021-09-11,52.0731
2021-09-12,52.0731
2021-09-13,52.0731
2021-09-14,52.0731
2021-09-15,52.0731
2021-09-16,52.0731
2021-09-17,52.0731
2021-09-18,52.0731
2021-09-19,52.0731
2021-09-20,52.0731
2021-09-21,52.0731
2021-09-22,52.0731
2021-09-23,52.0731
2021-09-24,52.0731
2021-09-25,52.0731
2021-09-26,52.0731
2021-09-27,52.0731
2021-09-28,52.0731
2021-09-29,52.0731
2021-09-30,47.8686
2021-10-01,47.8686
2021-10-02,47.8686
2021-10-03,47.8686
2021-10-04,47.8686
2021-10-05,47.8686
2021-10-06,47.8686
2021-10-07,47.8686
2021-10-08,47.8686
2021-10-09,47.8686
2021-10-10,47.8686
2021-10-11,47.8686
2021-10-12,47.8686
2021-10-13,47.8686
2021-10-14,47.8686
2021-10-15,47.8686
2021-10-16,47.8686
2021-10-17,47.8686
2021-10-18,47.8686
2021-10-19,47.8686
2021-10-20,47.8686
2021-10-21,47.8686
2021-10-22,47.8686
2021-10-23,47.8686
2021-10-24,47.8686
2021-10-25,47.8686
2021-10-26,47.8686
2021-10-27,47.8686
2021-10-28,47.8686
2021-10-29,47.8686
2021-10-30,47.8686
2021-10-31,47.8686
2021-11-01,47.8686
2021-11-02,47.8686
2021-11-03,47.8686
2021-11-04,47.8686
2021-11-05,47.8686
2021-11-06,47.8686
2021-11-07,47.8686
2021-11-08,47.8686
2021-11-09,47.8686
2021-11-10,47.8686
2021-11-11,47.8686
2021-11-12,47.8686
2021-11-13,47.8686
2021-11-14,47.8686
2021-11-15,47.8686
2021-11-16,47.8686
2021-11-17,47.8686
2021-11-18,47.8686
2021-11-19,47.8686
2021-11-20,47.8686
2021-11-21,47.8686
2021-11-22,47.8686
2021-11-23,47.8686
2021-11-24,47.8686
2021-11-25,47.8686
2021-11-26,47.8686
2021-11-27,47.8686
2021-11-28,47.8686
2021-11-29,47.8686
2021-11-30,47.8686
2021-12-01,47.8686
2021-12-02,47.8686
2021-12-03,47.8686
2021-12-04,47.8686
2021-12-05,47.8686
2021-12-06,47.8686
2021-12-07,47.8686
2021-12-08,47.8686
2021-12-09,47.8686
2021-12-10,47.8686
2021-12-11,47.8686
2021-12-12,47.8686
2021-12-13,47.8686
2021-12-14,47.8686
2021-12-15,47.8686
2021-12-16,47.8686
2021-12-17,47.8686
2021-12-18,47.8686
2021-12-19,47.8686
2021-12-20,47.8686
2021-12-21,47.8686
2021-12-22,47.8686
2021-12-23,47.8686
2021-12-24,47.8686
2021-12-25,47.8686
2021-12-26,47.8686
2021-12-27,47.8686
2021-12-28,47.8686
2021-12-29,47.8686
2021-12-30,47.8686
2021-12-31,49.0135
2022-01-01,49.0135
2022-01-02,49.0135
2022-01-03,49.0135
2022-01-04,49.0135
2022-01-05,49.0135
2022-01-06,49.0135
2022-01-07,49.0135
2022-01-08,49.0135
2022-01-09,49.0135
2022-01-10,49.0135
2022-01-11,49.0135
2022-01-12,49.0135
2022-01-13,49.0135
2022-01-14,49.0135
2022-01-15,49.0135
2022-01-16,49.0135
2022-01-17,49.0135
2022-01-18,49.0135
2022-01-19,49.0135
2022-01-20,49.0135
2022-01-21,49.0135
2022-01-22,49.0135
2022-01-23,49.0135
2022-01-24,49.0135
2022-01-25,49.0135
2022-01-26,49.0135
2022-01-27,49.0135
2022-01-28,49.0135
2022-01-29,49.0135
2022-01-30,49.0135
2022-01-31,49.0135
2022-02-01,49.0135
2022-02-02,49.0135
2022-02-03,49.0135
2022-02-04,49.0135
2022-02-05,49.0135
2022-02-06,49.0135
2022-02-07,49.0135
2022-02-08,49.0135
2022-02-09,49.0135
2022-02-10,49.0135
2022-02-11,49.0135
2022-02-12,49.0135
2022-02-13,49.0135
2022-02-14,49.0135
2022-02-15,49.0135
2022-02-16,49.0135
2022-02-17,49.0135
2022-02-18,49.0135
2022-02-19,49.0135
2022-02-20,49.0135
2022-02-21,49.0135
2022-02-22,49.0135
2022-02-23,49.0135
2022-02-24,49.0135
2022-02-25,49.0135
2022-02-26,49.0135
2022-02-27,49.0135
2022-02-28,49.0135
2022-03-01,49.0135
2022-03-02,49.0135
2022-03-03,49.0135
2022-03-04,49.0135
2022-03-05,49.0135
2022-03-06,49.0135
2022-03-07,49.0135
2022-03-08,49.0135
2022-03-09,49.0135
2022-03-10,49.0135
2022-03-11,49.0135
2022-03-12,49.0135
2022-03-13,49.0135
2022-03-14,49.0135
2022-03-15,49.0135
2022-03-16,49.0135
2022-03-17,49.0135
2022-03-18,49.0135
2022-03-19,49.0135
2022-03-20,49.0135
2022-03-21,49.0135
2022-03-22,49.0135
2022-03-23,49.0135
2022-03-24,49.0135
2022-03-25,49.0135
2022-03-26,49.0135
2022-03-27,49.0135
2022-03-28,49.0135
2022-03-29,49.0135
2022-03-30,49.0135
2022-03-31,47.3991
2022-04-01,47.3991
2022-04-02,47.3991
2022-04-03,47.3991
2022-04-04,47.3991
2022-04-05,47.3991
2022-04-06,47.3991
2022-04-07,47.3991
2022-04-08,47.3991
2022-04-09,47.3991
2022-04-10,47.3991
2022-04-11,47.3991
2022-04-12,47.3991
2022-04-13,47.3991
2022-04-14,47.3991
2022-04-15,47.3991
2022-04-16,47.3991
2022-04-17,47.3991
2022-04-18,47.3991
2022-04-19,47.3991
2022-04-20,47.3991
2022-04-21,47.3991
2022-04-22,47.3991
2022-04-23,47.3991
2022-04-24,47.3991
2022-04-25,47.3991
2022-04-26,47.3991
2022-04-27,47.3991
2022-04-28,47.3991
2022-04-29,47.3991
2022-04-30,47.3991
2022-05-01,47.3991
2022-05-02,47.3991
2022-05-03,47.3991
2022-05-04,47.3991
2022-05-05,47.3991
2022-05-06,47.3991
2022-05-07,47.3991
2022-05-08,47.3991
2022-05-09,47.3991
2022-05-10,47.3991
2022-05-11,47.3991
2022-05-12,47.3991
2022-05-13,47.3991
2022-05-14,47.3991
2022-05-15,47.3991
2022-05-16,47.3991
2022-05-17,47.3991
2022-05-18,47.3991
2022-05-19,47.3991
2022-05-20,47.3991
2022-05-21,47.3991
2022-05-22,47.3991
2022-05-23,47.3991
2022-05-24,47.3991
2022-05-25,47.3991
2022-05-26,47.3991
2022-05-27,47.3991
2022-05-28,47.3991
2022-05-29,47.3991
2022-05-30,47.3991
2022-05-31,47.3991
2022-06-01,47.3991
2022-06-02,47.3991
2022-06-03,47.3991
2022-06-04,47.3991
2022-06-05,47.3991
2022-06-06,47.3991
2022-06-07,47.3991
2022-06-08,47.3991
2022-06-09,47.3991
2022-06-10,47.3991
2022-06-11,47.3991
2022-06-12,47.3991
2022-06-13,47.3991
2022-06-14,47.3991
2022-06-15,47.3991
2022-06-16,47.3991
2022-06-17,47.3991
2022-06-18,47.3991
2022-06-19,47.3991
2022-06-20,47.3991
2022-06-21,47.3991
2022-06-22,47.3991
2022-06-23,47.3991
2022-06-24,47.3991
2022-06-25,47.3991
2022-06-26,47.3991
2022-06-27,47.3991
2022-06-28,47.3991
2022-06-29,47.3991
2022-06-30,46.8085
2022-07-01,46.8085
2022-07-02,46.8085
2022-07-03,46.8085
2022-07-04,46.8085
2022-07-05,46.8085
2022-07-06,46.8085
2022-07-07,46.8085
2022-07-08,46.8085
2022-07-09,46.8085
2022-07-10,46.8085
2022-07-11,46.8085
2022-07-12,46.8085
2022-07-13,46.8085
2022-07-14,46.8085
2022-07-15,46.8085
2022-07-16,46.8085
2022-07-17,46.8085
2022-07-18,46.8085
2022-07-19,46.8085
2022-07-20,46.8085
2022-07-21,46.8085
2022-07-22,46.8085
2022-07-23,46.8085
2022-07-24,46.8085
2022-07-25,46.8085
2022-07-26,46.8085
2022-07-27,46.8085
2022-07-28,46.8085
2022-07-29,46.8085
2022-07-30,46.8085
2022-07-31,46.8085
2022-08-01,46.8085
2022-08-02,46.8085
2022-08-03,46.8085
2022-08-04,46.8085
2022-08-05,46.8085
2022-08-06,46.8085
2022-08-07,46.8085
2022-08-08,46.8085
2022-08-09,46.8085
2022-08-10,46.8085
2022-08-11,46.8085
2022-08-12,46.8085
2022-08-13,46.8085
2022-08-14,46.8085
2022-08-15,46.8085
2022-08-16,46.8085
2022-08-17,46.8085
2022-08-18,46.8085
2022-08-19,46.8085
2022-08-20,46.8085
2022-08-21,46.8085
2022-08-22,46.8085
2022-08-23,46.8085
2022-08-24,46.8085
2022-08-25,46.8085
2022-08-26,46.8085
2022-08-27,46.8085
2022-08-28,46.8085
2022-08-29,46.8085
2022-08-30,46.8085
2022-08-31,46.8085
2022-09-01,46.8085
2022-09-02,46.8085
2022-09-03,46.8085
2022-09-04,46.8085
2022-09-05,46.8085
2022-09-06,46.8085
2022-09-07,46.8085
2022-09-08,46.8085
2022-09-09,46.8085
2022-09-10,46.8085
2022-09-11,46.8085
2022-09-12,46.8085
2022-09-13,46.8085
2022-09-14,46.8085
2022-09-15,46.8085
2022-09-16,46.8085
2022-09-17,46.8085
2022-09-18,46.8085
2022-09-19,46.8085
2022-09-20,46.8085
2022-09-21,46.8085
2022-09-22,46.8085
2022-09-23,46.8085
2022-09-24,46.8085
2022-09-25,46.8085
2022-09-26,46.8085
2022-09-27,46.8085
2022-09-28,46.8085
2022-09-29,46.8085
2022-09-30,44.2518
2022-10-01,44.2518
2022-10-02,44.2518
2022-10-03,44.2518
2022-10-04,44.2518
2022-10-05,44.2518
2022-10-06,44.2518
2022-10-07,44.2518
2022-10-08,44.2518
2022-10-09,44.2518
2022-10-10,44.2518
2022-10-11,44.2518
2022-10-12,44.2518
2022-10-13,44.2518
2022-10-14,44.2518
2022-10-15,44.2518
2022-10-16,44.2518
2022-10-17,44.2518
2022-10-18,44.2518
2022-10-19,44.2518
2022-10-20,44.2518
2022-10-21,44.2518
2022-10-22,44.2518
2022-10-23,44.2518
2022-10-24,44.2518
2022-10-25,44.2518
2022-10-26,44.2518
2022-10-27,44.2518
2022-10-28,44.2518
2022-10-29,44.2518
2022-10-30,44.2518
2022-10-31,44.2518
2022-11-01,44.2518
2022-11-02,44.2518
2022-11-03,44.2518
2022-11-04,44.2518
2022-11-05,44.2518
2022-11-06,44.2518
2022-11-07,44.2518
2022-11-08,44.2518
2022-11-09,44.2518
2022-11-10,44.2518
2022-11-11,44.2518
2022-11-12,44.2518
2022-11-13,44.2518
2022-11-14,44.2518
2022-11-15,44.2518
2022-11-16,44.2518
2022-11-17,44.2518
2022-11-18,44.2518
2022-11-19,44.2518
2022-11-20,44.2518
2022-11-21,44.2518
2022-11-22,44.2518
2022-11-23,44.2518
2022-11-24,44.2518
2022-11-25,44.2518
2022-11-26,44.2518
2022-11-27,44.2518
2022-11-28,44.2518
2022-11-29,44.2518
2022-11-30,44.2518
2022-12-01,44.2518
2022-12-02,44.2518
2022-12-03,44.2518
2022-12-04,44.2518
2022-12-05,44.2518
2022-12-06,44.2518
2022-12-07,44.2518
2022-12-08,44.2518
2022-12-09,44.2518
2022-12-10,44.2518
2022-12-11,44.2518
2022-12-12,44.2518
2022-12-13,44.2518
2022-12-14,44.2518
2022-12-15,44.2518
2022-12-16,44.2518
2022-12-17,44.2518
2022-12-18,44.2518
2022-12-19,44.2518
2022-12-20,44.2518
2022-12-21,44.2518
2022-12-22,44.2518
2022-12-23,44.2518
2022-12-24,44.2518
2022-12-25,44.2518
2022-12-26,44.2518
2022-12-27,44.2518
2022-12-28,44.2518
2022-12-29,44.2518
2022-12-30,44.2518
2022-12-31,47.2508
2023-01-01,47.2508
2023-01-02,47.2508
2023-01-03,47.2508
2023-01-04,47.2508
2023-01-05,47.2508
2023-01-06,47.2508
2023-01-07,47.2508
2023-01-08,47.2508
2023-01-09,47.2508
2023-01-10,47.2508
2023-01-11,47.2508
2023-01-12,47.2508
2023-01-13,47.2508
2023-01-14,47.2508
2023-01-15,47.2508
2023-01-16,47.2508
2023-01-17,47.2508
2023-01-18,47.2508
2023-01-19,47.2508
2023-01-20,47.2508
2023-01-21,47.2508
2023-01-22,47.2508
2023-01-23,47.2508
2023-01-24,47.2508
2023-01-25,47.2508
2023-01-26,47.2508
2023-01-27,47.2508
2023-01-28,47.2508
2023-01-29,47.2508
2023-01-30,47.2508
2023-01-31,47.2508
2023-02-01,47.2508
2023-02-02,47.2508
2023-02-03,47.2508
2023-02-04,47.2508
2023-02-05,47.2508
2023-02-06,47.2508
2023-02-07,47.2508
2023-02-08,47.2508
2023-02-09,47.2508
2023-02-10,47.2508
2023-02-11,47.2508
2023-02-12,47.2508
2023-02-13,47.2508
2023-02-14,47.2508
2023-02-15,47.2508
2023-02-16,47.2508
2023-02-17,47.2508
2023-02-18,47.2508
2023-02-19,47.2508
2023-02-20,47.2508
2023-02-21,47.2508
2023-02-22,47.2508
2023-02-23,47.2508
2023-02-24,47.2508
2023-02-25,47.2508
2023-02-26,47.2508
2023-02-27,47.2508
2023-02-28,47.2508
2023-03-01,47.2508
2023-03-02,47.2508
2023-03-03,47.2508
2023-03-04,47.2508
2023-03-05,47.2508
2023-03-06,47.2508
2023-03-07,47.2508
2023-03-08,47.2508
2023-03-09,47.2508
2023-03-10,47.2508
2023-03-11,47.2508
2023-03-12,47.2508
2023-03-13,47.2508
2023-03-14,47.2508
2023-03-15,47.2508
2023-03-16,47.2508
