,JBLU US Equity
2020-05-26,5.7729
2020-05-27,5.7729
2020-05-28,5.7729
2020-05-29,5.7729
2020-05-30,5.7729
2020-05-31,5.7729
2020-06-01,5.7729
2020-06-02,5.7729
2020-06-03,5.7729
2020-06-04,5.7729
2020-06-05,5.7729
2020-06-06,5.7729
2020-06-07,5.7729
2020-06-08,5.7729
2020-06-09,5.7729
2020-06-10,5.7729
2020-06-11,5.7729
2020-06-12,5.7729
2020-06-13,5.7729
2020-06-14,5.7729
2020-06-15,5.7729
2020-06-16,5.7729
2020-06-17,5.7729
2020-06-18,5.7729
2020-06-19,5.7729
2020-06-20,5.7729
2020-06-21,5.7729
2020-06-22,5.7729
2020-06-23,5.7729
2020-06-24,5.7729
2020-06-25,5.7729
2020-06-26,5.7729
2020-06-27,5.7729
2020-06-28,5.7729
2020-06-29,5.7729
2020-06-30,-5.4601
2020-07-01,-5.4601
2020-07-02,-5.4601
2020-07-03,-5.4601
2020-07-04,-5.4601
2020-07-05,-5.4601
2020-07-06,-5.4601
2020-07-07,-5.4601
2020-07-08,-5.4601
2020-07-09,-5.4601
2020-07-10,-5.4601
2020-07-11,-5.4601
2020-07-12,-5.4601
2020-07-13,-5.4601
2020-07-14,-5.4601
2020-07-15,-5.4601
2020-07-16,-5.4601
2020-07-17,-5.4601
2020-07-18,-5.4601
2020-07-19,-5.4601
2020-07-20,-5.4601
2020-07-21,-5.4601
2020-07-22,-5.4601
2020-07-23,-5.4601
2020-07-24,-5.4601
2020-07-25,-5.4601
2020-07-26,-5.4601
2020-07-27,-5.4601
2020-07-28,-5.4601
2020-07-29,-5.4601
2020-07-30,-5.4601
2020-07-31,-5.4601
2020-08-01,-5.4601
2020-08-02,-5.4601
2020-08-03,-5.4601
2020-08-04,-5.4601
2020-08-05,-5.4601
2020-08-06,-5.4601
2020-08-07,-5.4601
2020-08-08,-5.4601
2020-08-09,-5.4601
2020-08-10,-5.4601
2020-08-11,-5.4601
2020-08-12,-5.4601
2020-08-13,-5.4601
2020-08-14,-5.4601
2020-08-15,-5.4601
2020-08-16,-5.4601
2020-08-17,-5.4601
2020-08-18,-5.4601
2020-08-19,-5.4601
2020-08-20,-5.4601
2020-08-21,-5.4601
2020-08-22,-5.4601
2020-08-23,-5.4601
2020-08-24,-5.4601
2020-08-25,-5.4601
2020-08-26,-5.4601
2020-08-27,-5.4601
2020-08-28,-5.4601
2020-08-29,-5.4601
2020-08-30,-5.4601
2020-08-31,-5.4601
2020-09-01,-5.4601
2020-09-02,-5.4601
2020-09-03,-5.4601
2020-09-04,-5.4601
2020-09-05,-5.4601
2020-09-06,-5.4601
2020-09-07,-5.4601
2020-09-08,-5.4601
2020-09-09,-5.4601
2020-09-10,-5.4601
2020-09-11,-5.4601
2020-09-12,-5.4601
2020-09-13,-5.4601
2020-09-14,-5.4601
2020-09-15,-5.4601
2020-09-16,-5.4601
2020-09-17,-5.4601
2020-09-18,-5.4601
2020-09-19,-5.4601
2020-09-20,-5.4601
2020-09-21,-5.4601
2020-09-22,-5.4601
2020-09-23,-5.4601
2020-09-24,-5.4601
2020-09-25,-5.4601
2020-09-26,-5.4601
2020-09-27,-5.4601
2020-09-28,-5.4601
2020-09-29,-5.4601
2020-09-30,-19.3373
2020-10-01,-19.3373
2020-10-02,-19.3373
2020-10-03,-19.3373
2020-10-04,-19.3373
2020-10-05,-19.3373
2020-10-06,-19.3373
2020-10-07,-19.3373
2020-10-08,-19.3373
2020-10-09,-19.3373
2020-10-10,-19.3373
2020-10-11,-19.3373
2020-10-12,-19.3373
2020-10-13,-19.3373
2020-10-14,-19.3373
2020-10-15,-19.3373
2020-10-16,-19.3373
2020-10-17,-19.3373
2020-10-18,-19.3373
2020-10-19,-19.3373
2020-10-20,-19.3373
2020-10-21,-19.3373
2020-10-22,-19.3373
2020-10-23,-19.3373
2020-10-24,-19.3373
2020-10-25,-19.3373
2020-10-26,-19.3373
2020-10-27,-19.3373
2020-10-28,-19.3373
2020-10-29,-19.3373
2020-10-30,-19.3373
2020-10-31,-19.3373
2020-11-01,-19.3373
2020-11-02,-19.3373
2020-11-03,-19.3373
2020-11-04,-19.3373
2020-11-05,-19.3373
2020-11-06,-19.3373
2020-11-07,-19.3373
2020-11-08,-19.3373
2020-11-09,-19.3373
2020-11-10,-19.3373
2020-11-11,-19.3373
2020-11-12,-19.3373
2020-11-13,-19.3373
2020-11-14,-19.3373
2020-11-15,-19.3373
2020-11-16,-19.3373
2020-11-17,-19.3373
2020-11-18,-19.3373
2020-11-19,-19.3373
2020-11-20,-19.3373
2020-11-21,-19.3373
2020-11-22,-19.3373
2020-11-23,-19.3373
2020-11-24,-19.3373
2020-11-25,-19.3373
2020-11-26,-19.3373
2020-11-27,-19.3373
2020-11-28,-19.3373
2020-11-29,-19.3373
2020-11-30,-19.3373
2020-12-01,-19.3373
2020-12-02,-19.3373
2020-12-03,-19.3373
2020-12-04,-19.3373
2020-12-05,-19.3373
2020-12-06,-19.3373
2020-12-07,-19.3373
2020-12-08,-19.3373
2020-12-09,-19.3373
2020-12-10,-19.3373
2020-12-11,-19.3373
2020-12-12,-19.3373
2020-12-13,-19.3373
2020-12-14,-19.3373
2020-12-15,-19.3373
2020-12-16,-19.3373
2020-12-17,-19.3373
2020-12-18,-19.3373
2020-12-19,-19.3373
2020-12-20,-19.3373
2020-12-21,-19.3373
2020-12-22,-19.3373
2020-12-23,-19.3373
2020-12-24,-19.3373
2020-12-25,-19.3373
2020-12-26,-19.3373
2020-12-27,-19.3373
2020-12-28,-19.3373
2020-12-29,-19.3373
2020-12-30,-19.3373
2020-12-31,-30.9486
2021-01-01,-30.9486
2021-01-02,-30.9486
2021-01-03,-30.9486
2021-01-04,-30.9486
2021-01-05,-30.9486
2021-01-06,-30.9486
2021-01-07,-30.9486
2021-01-08,-30.9486
2021-01-09,-30.9486
2021-01-10,-30.9486
2021-01-11,-30.9486
2021-01-12,-30.9486
2021-01-13,-30.9486
2021-01-14,-30.9486
2021-01-15,-30.9486
2021-01-16,-30.9486
2021-01-17,-30.9486
2021-01-18,-30.9486
2021-01-19,-30.9486
2021-01-20,-30.9486
2021-01-21,-30.9486
2021-01-22,-30.9486
2021-01-23,-30.9486
2021-01-24,-30.9486
2021-01-25,-30.9486
2021-01-26,-30.9486
2021-01-27,-30.9486
2021-01-28,-30.9486
2021-01-29,-30.9486
2021-01-30,-30.9486
2021-01-31,-30.9486
2021-02-01,-30.9486
2021-02-02,-30.9486
2021-02-03,-30.9486
2021-02-04,-30.9486
2021-02-05,-30.9486
2021-02-06,-30.9486
2021-02-07,-30.9486
2021-02-08,-30.9486
2021-02-09,-30.9486
2021-02-10,-30.9486
2021-02-11,-30.9486
2021-02-12,-30.9486
2021-02-13,-30.9486
2021-02-14,-30.9486
2021-02-15,-30.9486
2021-02-16,-30.9486
2021-02-17,-30.9486
2021-02-18,-30.9486
2021-02-19,-30.9486
2021-02-20,-30.9486
2021-02-21,-30.9486
2021-02-22,-30.9486
2021-02-23,-30.9486
2021-02-24,-30.9486
2021-02-25,-30.9486
2021-02-26,-30.9486
2021-02-27,-30.9486
2021-02-28,-30.9486
2021-03-01,-30.9486
2021-03-02,-30.9486
2021-03-03,-30.9486
2021-03-04,-30.9486
2021-03-05,-30.9486
2021-03-06,-30.9486
2021-03-07,-30.9486
2021-03-08,-30.9486
2021-03-09,-30.9486
2021-03-10,-30.9486
2021-03-11,-30.9486
2021-03-12,-30.9486
2021-03-13,-30.9486
2021-03-14,-30.9486
2021-03-15,-30.9486
2021-03-16,-30.9486
2021-03-17,-30.9486
2021-03-18,-30.9486
2021-03-19,-30.9486
2021-03-20,-30.9486
2021-03-21,-30.9486
2021-03-22,-30.9486
2021-03-23,-30.9486
2021-03-24,-30.9486
2021-03-25,-30.9486
2021-03-26,-30.9486
2021-03-27,-30.9486
2021-03-28,-30.9486
2021-03-29,-30.9486
2021-03-30,-30.9486
2021-03-31,-32.995
2021-04-01,-32.995
2021-04-02,-32.995
2021-04-03,-32.995
2021-04-04,-32.995
2021-04-05,-32.995
2021-04-06,-32.995
2021-04-07,-32.995
2021-04-08,-32.995
2021-04-09,-32.995
2021-04-10,-32.995
2021-04-11,-32.995
2021-04-12,-32.995
2021-04-13,-32.995
2021-04-14,-32.995
2021-04-15,-32.995
2021-04-16,-32.995
2021-04-17,-32.995
2021-04-18,-32.995
2021-04-19,-32.995
2021-04-20,-32.995
2021-04-21,-32.995
2021-04-22,-32.995
2021-04-23,-32.995
2021-04-24,-32.995
2021-04-25,-32.995
2021-04-26,-32.995
2021-04-27,-32.995
2021-04-28,-32.995
2021-04-29,-32.995
2021-04-30,-32.995
2021-05-01,-32.995
2021-05-02,-32.995
2021-05-03,-32.995
2021-05-04,-32.995
2021-05-05,-32.995
2021-05-06,-32.995
2021-05-07,-32.995
2021-05-08,-32.995
2021-05-09,-32.995
2021-05-10,-32.995
2021-05-11,-32.995
2021-05-12,-32.995
2021-05-13,-32.995
2021-05-14,-32.995
2021-05-15,-32.995
2021-05-16,-32.995
2021-05-17,-32.995
2021-05-18,-32.995
2021-05-19,-32.995
2021-05-20,-32.995
2021-05-21,-32.995
2021-05-22,-32.995
2021-05-23,-32.995
2021-05-24,-32.995
2021-05-25,-32.995
2021-05-26,-32.995
2021-05-27,-32.995
2021-05-28,-32.995
2021-05-29,-32.995
2021-05-30,-32.995
2021-05-31,-32.995
2021-06-01,-32.995
2021-06-02,-32.995
2021-06-03,-32.995
2021-06-04,-32.995
2021-06-05,-32.995
2021-06-06,-32.995
2021-06-07,-32.995
2021-06-08,-32.995
2021-06-09,-32.995
2021-06-10,-32.995
2021-06-11,-32.995
2021-06-12,-32.995
2021-06-13,-32.995
2021-06-14,-32.995
2021-06-15,-32.995
2021-06-16,-32.995
2021-06-17,-32.995
2021-06-18,-32.995
2021-06-19,-32.995
2021-06-20,-32.995
2021-06-21,-32.995
2021-06-22,-32.995
2021-06-23,-32.995
2021-06-24,-32.995
2021-06-25,-32.995
2021-06-26,-32.995
2021-06-27,-32.995
2021-06-28,-32.995
2021-06-29,-32.995
2021-06-30,-24.004
2021-07-01,-24.004
2021-07-02,-24.004
2021-07-03,-24.004
2021-07-04,-24.004
2021-07-05,-24.004
2021-07-06,-24.004
2021-07-07,-24.004
2021-07-08,-24.004
2021-07-09,-24.004
2021-07-10,-24.004
2021-07-11,-24.004
2021-07-12,-24.004
2021-07-13,-24.004
2021-07-14,-24.004
2021-07-15,-24.004
2021-07-16,-24.004
2021-07-17,-24.004
2021-07-18,-24.004
2021-07-19,-24.004
2021-07-20,-24.004
2021-07-21,-24.004
2021-07-22,-24.004
2021-07-23,-24.004
2021-07-24,-24.004
2021-07-25,-24.004
2021-07-26,-24.004
2021-07-27,-24.004
2021-07-28,-24.004
2021-07-29,-24.004
2021-07-30,-24.004
2021-07-31,-24.004
2021-08-01,-24.004
2021-08-02,-24.004
2021-08-03,-24.004
2021-08-04,-24.004
2021-08-05,-24.004
2021-08-06,-24.004
2021-08-07,-24.004
2021-08-08,-24.004
2021-08-09,-24.004
2021-08-10,-24.004
2021-08-11,-24.004
2021-08-12,-24.004
2021-08-13,-24.004
2021-08-14,-24.004
2021-08-15,-24.004
2021-08-16,-24.004
2021-08-17,-24.004
2021-08-18,-24.004
2021-08-19,-24.004
2021-08-20,-24.004
2021-08-21,-24.004
2021-08-22,-24.004
2021-08-23,-24.004
2021-08-24,-24.004
2021-08-25,-24.004
2021-08-26,-24.004
2021-08-27,-24.004
2021-08-28,-24.004
2021-08-29,-24.004
2021-08-30,-24.004
2021-08-31,-24.004
2021-09-01,-24.004
2021-09-02,-24.004
2021-09-03,-24.004
2021-09-04,-24.004
2021-09-05,-24.004
2021-09-06,-24.004
2021-09-07,-24.004
2021-09-08,-24.004
2021-09-09,-24.004
2021-09-10,-24.004
2021-09-11,-24.004
2021-09-12,-24.004
2021-09-13,-24.004
2021-09-14,-24.004
2021-09-15,-24.004
2021-09-16,-24.004
2021-09-17,-24.004
2021-09-18,-24.004
2021-09-19,-24.004
2021-09-20,-24.004
2021-09-21,-24.004
2021-09-22,-24.004
2021-09-23,-24.004
2021-09-24,-24.004
2021-09-25,-24.004
2021-09-26,-24.004
2021-09-27,-24.004
2021-09-28,-24.004
2021-09-29,-24.004
2021-09-30,-11.114
2021-10-01,-11.114
2021-10-02,-11.114
2021-10-03,-11.114
2021-10-04,-11.114
2021-10-05,-11.114
2021-10-06,-11.114
2021-10-07,-11.114
2021-10-08,-11.114
2021-10-09,-11.114
2021-10-10,-11.114
2021-10-11,-11.114
2021-10-12,-11.114
2021-10-13,-11.114
2021-10-14,-11.114
2021-10-15,-11.114
2021-10-16,-11.114
2021-10-17,-11.114
2021-10-18,-11.114
2021-10-19,-11.114
2021-10-20,-11.114
2021-10-21,-11.114
2021-10-22,-11.114
2021-10-23,-11.114
2021-10-24,-11.114
2021-10-25,-11.114
2021-10-26,-11.114
2021-10-27,-11.114
2021-10-28,-11.114
2021-10-29,-11.114
2021-10-30,-11.114
2021-10-31,-11.114
2021-11-01,-11.114
2021-11-02,-11.114
2021-11-03,-11.114
2021-11-04,-11.114
2021-11-05,-11.114
2021-11-06,-11.114
2021-11-07,-11.114
2021-11-08,-11.114
2021-11-09,-11.114
2021-11-10,-11.114
2021-11-11,-11.114
2021-11-12,-11.114
2021-11-13,-11.114
2021-11-14,-11.114
2021-11-15,-11.114
2021-11-16,-11.114
2021-11-17,-11.114
2021-11-18,-11.114
2021-11-19,-11.114
2021-11-20,-11.114
2021-11-21,-11.114
2021-11-22,-11.114
2021-11-23,-11.114
2021-11-24,-11.114
2021-11-25,-11.114
2021-11-26,-11.114
2021-11-27,-11.114
2021-11-28,-11.114
2021-11-29,-11.114
2021-11-30,-11.114
2021-12-01,-11.114
2021-12-02,-11.114
2021-12-03,-11.114
2021-12-04,-11.114
2021-12-05,-11.114
2021-12-06,-11.114
2021-12-07,-11.114
2021-12-08,-11.114
2021-12-09,-11.114
2021-12-10,-11.114
2021-12-11,-11.114
2021-12-12,-11.114
2021-12-13,-11.114
2021-12-14,-11.114
2021-12-15,-11.114
2021-12-16,-11.114
2021-12-17,-11.114
2021-12-18,-11.114
2021-12-19,-11.114
2021-12-20,-11.114
2021-12-21,-11.114
2021-12-22,-11.114
2021-12-23,-11.114
2021-12-24,-11.114
2021-12-25,-11.114
2021-12-26,-11.114
2021-12-27,-11.114
2021-12-28,-11.114
2021-12-29,-11.114
2021-12-30,-11.114
2021-12-31,-4.6667
2022-01-01,-4.6667
2022-01-02,-4.6667
2022-01-03,-4.6667
2022-01-04,-4.6667
2022-01-05,-4.6667
2022-01-06,-4.6667
2022-01-07,-4.6667
2022-01-08,-4.6667
2022-01-09,-4.6667
2022-01-10,-4.6667
2022-01-11,-4.6667
2022-01-12,-4.6667
2022-01-13,-4.6667
2022-01-14,-4.6667
2022-01-15,-4.6667
2022-01-16,-4.6667
2022-01-17,-4.6667
2022-01-18,-4.6667
2022-01-19,-4.6667
2022-01-20,-4.6667
2022-01-21,-4.6667
2022-01-22,-4.6667
2022-01-23,-4.6667
2022-01-24,-4.6667
2022-01-25,-4.6667
2022-01-26,-4.6667
2022-01-27,-4.6667
2022-01-28,-4.6667
2022-01-29,-4.6667
2022-01-30,-4.6667
2022-01-31,-4.6667
2022-02-01,-4.6667
2022-02-02,-4.6667
2022-02-03,-4.6667
2022-02-04,-4.6667
2022-02-05,-4.6667
2022-02-06,-4.6667
2022-02-07,-4.6667
2022-02-08,-4.6667
2022-02-09,-4.6667
2022-02-10,-4.6667
2022-02-11,-4.6667
2022-02-12,-4.6667
2022-02-13,-4.6667
2022-02-14,-4.6667
2022-02-15,-4.6667
2022-02-16,-4.6667
2022-02-17,-4.6667
2022-02-18,-4.6667
2022-02-19,-4.6667
2022-02-20,-4.6667
2022-02-21,-4.6667
2022-02-22,-4.6667
2022-02-23,-4.6667
2022-02-24,-4.6667
2022-02-25,-4.6667
2022-02-26,-4.6667
2022-02-27,-4.6667
2022-02-28,-4.6667
2022-03-01,-4.6667
2022-03-02,-4.6667
2022-03-03,-4.6667
2022-03-04,-4.6667
2022-03-05,-4.6667
2022-03-06,-4.6667
2022-03-07,-4.6667
2022-03-08,-4.6667
2022-03-09,-4.6667
2022-03-10,-4.6667
2022-03-11,-4.6667
2022-03-12,-4.6667
2022-03-13,-4.6667
2022-03-14,-4.6667
2022-03-15,-4.6667
2022-03-16,-4.6667
2022-03-17,-4.6667
2022-03-18,-4.6667
2022-03-19,-4.6667
2022-03-20,-4.6667
2022-03-21,-4.6667
2022-03-22,-4.6667
2022-03-23,-4.6667
2022-03-24,-4.6667
2022-03-25,-4.6667
2022-03-26,-4.6667
2022-03-27,-4.6667
2022-03-28,-4.6667
2022-03-29,-4.6667
2022-03-30,-4.6667
2022-03-31,-5.1969
2022-04-01,-5.1969
2022-04-02,-5.1969
2022-04-03,-5.1969
2022-04-04,-5.1969
2022-04-05,-5.1969
2022-04-06,-5.1969
2022-04-07,-5.1969
2022-04-08,-5.1969
2022-04-09,-5.1969
2022-04-10,-5.1969
2022-04-11,-5.1969
2022-04-12,-5.1969
2022-04-13,-5.1969
2022-04-14,-5.1969
2022-04-15,-5.1969
2022-04-16,-5.1969
2022-04-17,-5.1969
2022-04-18,-5.1969
2022-04-19,-5.1969
2022-04-20,-5.1969
2022-04-21,-5.1969
2022-04-22,-5.1969
2022-04-23,-5.1969
2022-04-24,-5.1969
2022-04-25,-5.1969
2022-04-26,-5.1969
2022-04-27,-5.1969
2022-04-28,-5.1969
2022-04-29,-5.1969
2022-04-30,-5.1969
2022-05-01,-5.1969
2022-05-02,-5.1969
2022-05-03,-5.1969
2022-05-04,-5.1969
2022-05-05,-5.1969
2022-05-06,-5.1969
2022-05-07,-5.1969
2022-05-08,-5.1969
2022-05-09,-5.1969
2022-05-10,-5.1969
2022-05-11,-5.1969
2022-05-12,-5.1969
2022-05-13,-5.1969
2022-05-14,-5.1969
2022-05-15,-5.1969
2022-05-16,-5.1969
2022-05-17,-5.1969
2022-05-18,-5.1969
2022-05-19,-5.1969
2022-05-20,-5.1969
2022-05-21,-5.1969
2022-05-22,-5.1969
2022-05-23,-5.1969
2022-05-24,-5.1969
2022-05-25,-5.1969
2022-05-26,-5.1969
2022-05-27,-5.1969
2022-05-28,-5.1969
2022-05-29,-5.1969
2022-05-30,-5.1969
2022-05-31,-5.1969
2022-06-01,-5.1969
2022-06-02,-5.1969
2022-06-03,-5.1969
2022-06-04,-5.1969
2022-06-05,-5.1969
2022-06-06,-5.1969
2022-06-07,-5.1969
2022-06-08,-5.1969
2022-06-09,-5.1969
2022-06-10,-5.1969
2022-06-11,-5.1969
2022-06-12,-5.1969
2022-06-13,-5.1969
2022-06-14,-5.1969
2022-06-15,-5.1969
2022-06-16,-5.1969
2022-06-17,-5.1969
2022-06-18,-5.1969
2022-06-19,-5.1969
2022-06-20,-5.1969
2022-06-21,-5.1969
2022-06-22,-5.1969
2022-06-23,-5.1969
2022-06-24,-5.1969
2022-06-25,-5.1969
2022-06-26,-5.1969
2022-06-27,-5.1969
2022-06-28,-5.1969
2022-06-29,-5.1969
2022-06-30,-12.1746
2022-07-01,-12.1746
2022-07-02,-12.1746
2022-07-03,-12.1746
2022-07-04,-12.1746
2022-07-05,-12.1746
2022-07-06,-12.1746
2022-07-07,-12.1746
2022-07-08,-12.1746
2022-07-09,-12.1746
2022-07-10,-12.1746
2022-07-11,-12.1746
2022-07-12,-12.1746
2022-07-13,-12.1746
2022-07-14,-12.1746
2022-07-15,-12.1746
2022-07-16,-12.1746
2022-07-17,-12.1746
2022-07-18,-12.1746
2022-07-19,-12.1746
2022-07-20,-12.1746
2022-07-21,-12.1746
2022-07-22,-12.1746
2022-07-23,-12.1746
2022-07-24,-12.1746
2022-07-25,-12.1746
2022-07-26,-12.1746
2022-07-27,-12.1746
2022-07-28,-12.1746
2022-07-29,-12.1746
2022-07-30,-12.1746
2022-07-31,-12.1746
2022-08-01,-12.1746
2022-08-02,-12.1746
2022-08-03,-12.1746
2022-08-04,-12.1746
2022-08-05,-12.1746
2022-08-06,-12.1746
2022-08-07,-12.1746
2022-08-08,-12.1746
2022-08-09,-12.1746
2022-08-10,-12.1746
2022-08-11,-12.1746
2022-08-12,-12.1746
2022-08-13,-12.1746
2022-08-14,-12.1746
2022-08-15,-12.1746
2022-08-16,-12.1746
2022-08-17,-12.1746
2022-08-18,-12.1746
2022-08-19,-12.1746
2022-08-20,-12.1746
2022-08-21,-12.1746
2022-08-22,-12.1746
2022-08-23,-12.1746
2022-08-24,-12.1746
2022-08-25,-12.1746
2022-08-26,-12.1746
2022-08-27,-12.1746
2022-08-28,-12.1746
2022-08-29,-12.1746
2022-08-30,-12.1746
2022-08-31,-12.1746
2022-09-01,-12.1746
2022-09-02,-12.1746
2022-09-03,-12.1746
2022-09-04,-12.1746
2022-09-05,-12.1746
2022-09-06,-12.1746
2022-09-07,-12.1746
2022-09-08,-12.1746
2022-09-09,-12.1746
2022-09-10,-12.1746
2022-09-11,-12.1746
2022-09-12,-12.1746
2022-09-13,-12.1746
2022-09-14,-12.1746
2022-09-15,-12.1746
2022-09-16,-12.1746
2022-09-17,-12.1746
2022-09-18,-12.1746
2022-09-19,-12.1746
2022-09-20,-12.1746
2022-09-21,-12.1746
2022-09-22,-12.1746
2022-09-23,-12.1746
2022-09-24,-12.1746
2022-09-25,-12.1746
2022-09-26,-12.1746
2022-09-27,-12.1746
2022-09-28,-12.1746
2022-09-29,-12.1746
2022-09-30,-13.8051
2022-10-01,-13.8051
2022-10-02,-13.8051
2022-10-03,-13.8051
2022-10-04,-13.8051
2022-10-05,-13.8051
2022-10-06,-13.8051
2022-10-07,-13.8051
2022-10-08,-13.8051
2022-10-09,-13.8051
2022-10-10,-13.8051
2022-10-11,-13.8051
2022-10-12,-13.8051
2022-10-13,-13.8051
2022-10-14,-13.8051
2022-10-15,-13.8051
2022-10-16,-13.8051
2022-10-17,-13.8051
2022-10-18,-13.8051
2022-10-19,-13.8051
2022-10-20,-13.8051
2022-10-21,-13.8051
2022-10-22,-13.8051
2022-10-23,-13.8051
2022-10-24,-13.8051
2022-10-25,-13.8051
2022-10-26,-13.8051
2022-10-27,-13.8051
2022-10-28,-13.8051
2022-10-29,-13.8051
2022-10-30,-13.8051
2022-10-31,-13.8051
2022-11-01,-13.8051
2022-11-02,-13.8051
2022-11-03,-13.8051
2022-11-04,-13.8051
2022-11-05,-13.8051
2022-11-06,-13.8051
2022-11-07,-13.8051
2022-11-08,-13.8051
2022-11-09,-13.8051
2022-11-10,-13.8051
2022-11-11,-13.8051
2022-11-12,-13.8051
2022-11-13,-13.8051
2022-11-14,-13.8051
2022-11-15,-13.8051
2022-11-16,-13.8051
2022-11-17,-13.8051
2022-11-18,-13.8051
2022-11-19,-13.8051
2022-11-20,-13.8051
2022-11-21,-13.8051
2022-11-22,-13.8051
2022-11-23,-13.8051
2022-11-24,-13.8051
2022-11-25,-13.8051
2022-11-26,-13.8051
2022-11-27,-13.8051
2022-11-28,-13.8051
2022-11-29,-13.8051
2022-11-30,-13.8051
2022-12-01,-13.8051
2022-12-02,-13.8051
2022-12-03,-13.8051
2022-12-04,-13.8051
2022-12-05,-13.8051
2022-12-06,-13.8051
2022-12-07,-13.8051
2022-12-08,-13.8051
2022-12-09,-13.8051
2022-12-10,-13.8051
2022-12-11,-13.8051
2022-12-12,-13.8051
2022-12-13,-13.8051
2022-12-14,-13.8051
2022-12-15,-13.8051
2022-12-16,-13.8051
2022-12-17,-13.8051
2022-12-18,-13.8051
2022-12-19,-13.8051
2022-12-20,-13.8051
2022-12-21,-13.8051
2022-12-22,-13.8051
2022-12-23,-13.8051
2022-12-24,-13.8051
2022-12-25,-13.8051
2022-12-26,-13.8051
2022-12-27,-13.8051
2022-12-28,-13.8051
2022-12-29,-13.8051
2022-12-30,-13.8051
2022-12-31,-9.7679
2023-01-01,-9.7679
2023-01-02,-9.7679
2023-01-03,-9.7679
2023-01-04,-9.7679
2023-01-05,-9.7679
2023-01-06,-9.7679
2023-01-07,-9.7679
2023-01-08,-9.7679
2023-01-09,-9.7679
2023-01-10,-9.7679
2023-01-11,-9.7679
2023-01-12,-9.7679
2023-01-13,-9.7679
