,ENPH US Equity
2021-07-12,38.4259
2021-07-13,38.4259
2021-07-14,38.4259
2021-07-15,38.4259
2021-07-16,38.4259
2021-07-17,38.4259
2021-07-18,38.4259
2021-07-19,38.4259
2021-07-20,38.4259
2021-07-21,38.4259
2021-07-22,38.4259
2021-07-23,38.4259
2021-07-24,38.4259
2021-07-25,38.4259
2021-07-26,38.4259
2021-07-27,38.4259
2021-07-28,38.4259
2021-07-29,38.4259
2021-07-30,38.4259
2021-07-31,38.4259
2021-08-01,38.4259
2021-08-02,38.4259
2021-08-03,38.4259
2021-08-04,38.4259
2021-08-05,38.4259
2021-08-06,38.4259
2021-08-07,38.4259
2021-08-08,38.4259
2021-08-09,38.4259
2021-08-10,38.4259
2021-08-11,38.4259
2021-08-12,38.4259
2021-08-13,38.4259
2021-08-14,38.4259
2021-08-15,38.4259
2021-08-16,38.4259
2021-08-17,38.4259
2021-08-18,38.4259
2021-08-19,38.4259
2021-08-20,38.4259
2021-08-21,38.4259
2021-08-22,38.4259
2021-08-23,38.4259
2021-08-24,38.4259
2021-08-25,38.4259
2021-08-26,38.4259
2021-08-27,38.4259
2021-08-28,38.4259
2021-08-29,38.4259
2021-08-30,38.4259
2021-08-31,38.4259
2021-09-01,38.4259
2021-09-02,38.4259
2021-09-03,38.4259
2021-09-04,38.4259
2021-09-05,38.4259
2021-09-06,38.4259
2021-09-07,38.4259
2021-09-08,38.4259
2021-09-09,38.4259
2021-09-10,38.4259
2021-09-11,38.4259
2021-09-12,38.4259
2021-09-13,38.4259
2021-09-14,38.4259
2021-09-15,38.4259
2021-09-16,38.4259
2021-09-17,38.4259
2021-09-18,38.4259
2021-09-19,38.4259
2021-09-20,38.4259
2021-09-21,38.4259
2021-09-22,38.4259
2021-09-23,38.4259
2021-09-24,38.4259
2021-09-25,38.4259
2021-09-26,38.4259
2021-09-27,38.4259
2021-09-28,38.4259
2021-09-29,38.4259
2021-09-30,31.174
2021-10-01,31.174
2021-10-02,31.174
2021-10-03,31.174
2021-10-04,31.174
2021-10-05,31.174
2021-10-06,31.174
2021-10-07,31.174
2021-10-08,31.174
2021-10-09,31.174
2021-10-10,31.174
2021-10-11,31.174
2021-10-12,31.174
2021-10-13,31.174
2021-10-14,31.174
2021-10-15,31.174
2021-10-16,31.174
2021-10-17,31.174
2021-10-18,31.174
2021-10-19,31.174
2021-10-20,31.174
2021-10-21,31.174
2021-10-22,31.174
2021-10-23,31.174
2021-10-24,31.174
2021-10-25,31.174
2021-10-26,31.174
2021-10-27,31.174
2021-10-28,31.174
2021-10-29,31.174
2021-10-30,31.174
2021-10-31,31.174
2021-11-01,31.174
2021-11-02,31.174
2021-11-03,31.174
2021-11-04,31.174
2021-11-05,31.174
2021-11-06,31.174
2021-11-07,31.174
2021-11-08,31.174
2021-11-09,31.174
2021-11-10,31.174
2021-11-11,31.174
2021-11-12,31.174
2021-11-13,31.174
2021-11-14,31.174
2021-11-15,31.174
2021-11-16,31.174
2021-11-17,31.174
2021-11-18,31.174
2021-11-19,31.174
2021-11-20,31.174
2021-11-21,31.174
2021-11-22,31.174
2021-11-23,31.174
2021-11-24,31.174
2021-11-25,31.174
2021-11-26,31.174
2021-11-27,31.174
2021-11-28,31.174
2021-11-29,31.174
2021-11-30,31.174
2021-12-01,31.174
2021-12-02,31.174
2021-12-03,31.174
2021-12-04,31.174
2021-12-05,31.174
2021-12-06,31.174
2021-12-07,31.174
2021-12-08,31.174
2021-12-09,31.174
2021-12-10,31.174
2021-12-11,31.174
2021-12-12,31.174
2021-12-13,31.174
2021-12-14,31.174
2021-12-15,31.174
2021-12-16,31.174
2021-12-17,31.174
2021-12-18,31.174
2021-12-19,31.174
2021-12-20,31.174
2021-12-21,31.174
2021-12-22,31.174
2021-12-23,31.174
2021-12-24,31.174
2021-12-25,31.174
2021-12-26,31.174
2021-12-27,31.174
2021-12-28,31.174
2021-12-29,31.174
2021-12-30,31.174
2021-12-31,31.8213
2022-01-01,31.8213
2022-01-02,31.8213
2022-01-03,31.8213
2022-01-04,31.8213
2022-01-05,31.8213
2022-01-06,31.8213
2022-01-07,31.8213
2022-01-08,31.8213
2022-01-09,31.8213
2022-01-10,31.8213
2022-01-11,31.8213
2022-01-12,31.8213
2022-01-13,31.8213
2022-01-14,31.8213
2022-01-15,31.8213
2022-01-16,31.8213
2022-01-17,31.8213
2022-01-18,31.8213
2022-01-19,31.8213
2022-01-20,31.8213
2022-01-21,31.8213
2022-01-22,31.8213
2022-01-23,31.8213
2022-01-24,31.8213
2022-01-25,31.8213
2022-01-26,31.8213
2022-01-27,31.8213
2022-01-28,31.8213
2022-01-29,31.8213
2022-01-30,31.8213
2022-01-31,31.8213
2022-02-01,31.8213
2022-02-02,31.8213
2022-02-03,31.8213
2022-02-04,31.8213
2022-02-05,31.8213
2022-02-06,31.8213
2022-02-07,31.8213
2022-02-08,31.8213
2022-02-09,31.8213
2022-02-10,31.8213
2022-02-11,31.8213
2022-02-12,31.8213
2022-02-13,31.8213
2022-02-14,31.8213
2022-02-15,31.8213
2022-02-16,31.8213
2022-02-17,31.8213
2022-02-18,31.8213
2022-02-19,31.8213
2022-02-20,31.8213
2022-02-21,31.8213
2022-02-22,31.8213
2022-02-23,31.8213
2022-02-24,31.8213
2022-02-25,31.8213
2022-02-26,31.8213
2022-02-27,31.8213
2022-02-28,31.8213
2022-03-01,31.8213
2022-03-02,31.8213
2022-03-03,31.8213
2022-03-04,31.8213
2022-03-05,31.8213
2022-03-06,31.8213
2022-03-07,31.8213
2022-03-08,31.8213
2022-03-09,31.8213
2022-03-10,31.8213
2022-03-11,31.8213
2022-03-12,31.8213
2022-03-13,31.8213
2022-03-14,31.8213
2022-03-15,31.8213
2022-03-16,31.8213
2022-03-17,31.8213
2022-03-18,31.8213
2022-03-19,31.8213
2022-03-20,31.8213
2022-03-21,31.8213
2022-03-22,31.8213
2022-03-23,31.8213
2022-03-24,31.8213
2022-03-25,31.8213
2022-03-26,31.8213
2022-03-27,31.8213
2022-03-28,31.8213
2022-03-29,31.8213
2022-03-30,31.8213
2022-03-31,31.1277
2022-04-01,31.1277
2022-04-02,31.1277
2022-04-03,31.1277
2022-04-04,31.1277
2022-04-05,31.1277
2022-04-06,31.1277
2022-04-07,31.1277
2022-04-08,31.1277
2022-04-09,31.1277
2022-04-10,31.1277
2022-04-11,31.1277
2022-04-12,31.1277
2022-04-13,31.1277
2022-04-14,31.1277
2022-04-15,31.1277
2022-04-16,31.1277
2022-04-17,31.1277
2022-04-18,31.1277
2022-04-19,31.1277
2022-04-20,31.1277
2022-04-21,31.1277
2022-04-22,31.1277
2022-04-23,31.1277
2022-04-24,31.1277
2022-04-25,31.1277
2022-04-26,31.1277
2022-04-27,31.1277
2022-04-28,31.1277
2022-04-29,31.1277
2022-04-30,31.1277
2022-05-01,31.1277
2022-05-02,31.1277
2022-05-03,31.1277
2022-05-04,31.1277
2022-05-05,31.1277
2022-05-06,31.1277
2022-05-07,31.1277
2022-05-08,31.1277
2022-05-09,31.1277
2022-05-10,31.1277
2022-05-11,31.1277
2022-05-12,31.1277
2022-05-13,31.1277
2022-05-14,31.1277
2022-05-15,31.1277
2022-05-16,31.1277
2022-05-17,31.1277
2022-05-18,31.1277
2022-05-19,31.1277
2022-05-20,31.1277
2022-05-21,31.1277
2022-05-22,31.1277
2022-05-23,31.1277
2022-05-24,31.1277
2022-05-25,31.1277
2022-05-26,31.1277
2022-05-27,31.1277
2022-05-28,31.1277
2022-05-29,31.1277
2022-05-30,31.1277
2022-05-31,31.1277
2022-06-01,31.1277
2022-06-02,31.1277
2022-06-03,31.1277
2022-06-04,31.1277
2022-06-05,31.1277
2022-06-06,31.1277
2022-06-07,31.1277
2022-06-08,31.1277
2022-06-09,31.1277
2022-06-10,31.1277
2022-06-11,31.1277
2022-06-12,31.1277
2022-06-13,31.1277
2022-06-14,31.1277
2022-06-15,31.1277
2022-06-16,31.1277
2022-06-17,31.1277
2022-06-18,31.1277
2022-06-19,31.1277
2022-06-20,31.1277
2022-06-21,31.1277
2022-06-22,31.1277
2022-06-23,31.1277
2022-06-24,31.1277
2022-06-25,31.1277
2022-06-26,31.1277
2022-06-27,31.1277
2022-06-28,31.1277
2022-06-29,31.1277
2022-06-30,39.25
2022-07-01,39.25
2022-07-02,39.25
2022-07-03,39.25
2022-07-04,39.25
2022-07-05,39.25
2022-07-06,39.25
2022-07-07,39.25
2022-07-08,39.25
2022-07-09,39.25
2022-07-10,39.25
2022-07-11,39.25
2022-07-12,39.25
2022-07-13,39.25
2022-07-14,39.25
2022-07-15,39.25
2022-07-16,39.25
2022-07-17,39.25
2022-07-18,39.25
2022-07-19,39.25
2022-07-20,39.25
2022-07-21,39.25
2022-07-22,39.25
2022-07-23,39.25
2022-07-24,39.25
2022-07-25,39.25
2022-07-26,39.25
2022-07-27,39.25
2022-07-28,39.25
2022-07-29,39.25
2022-07-30,39.25
2022-07-31,39.25
2022-08-01,39.25
2022-08-02,39.25
2022-08-03,39.25
2022-08-04,39.25
2022-08-05,39.25
2022-08-06,39.25
2022-08-07,39.25
2022-08-08,39.25
2022-08-09,39.25
2022-08-10,39.25
2022-08-11,39.25
2022-08-12,39.25
2022-08-13,39.25
2022-08-14,39.25
2022-08-15,39.25
2022-08-16,39.25
2022-08-17,39.25
2022-08-18,39.25
2022-08-19,39.25
2022-08-20,39.25
2022-08-21,39.25
2022-08-22,39.25
2022-08-23,39.25
2022-08-24,39.25
2022-08-25,39.25
2022-08-26,39.25
2022-08-27,39.25
2022-08-28,39.25
2022-08-29,39.25
2022-08-30,39.25
2022-08-31,39.25
2022-09-01,39.25
2022-09-02,39.25
2022-09-03,39.25
2022-09-04,39.25
2022-09-05,39.25
2022-09-06,39.25
2022-09-07,39.25
2022-09-08,39.25
2022-09-09,39.25
2022-09-10,39.25
2022-09-11,39.25
2022-09-12,39.25
2022-09-13,39.25
2022-09-14,39.25
2022-09-15,39.25
2022-09-16,39.25
2022-09-17,39.25
2022-09-18,39.25
2022-09-19,39.25
2022-09-20,39.25
2022-09-21,39.25
2022-09-22,39.25
2022-09-23,39.25
2022-09-24,39.25
2022-09-25,39.25
2022-09-26,39.25
2022-09-27,39.25
2022-09-28,39.25
2022-09-29,39.25
2022-09-30,47.0956
2022-10-01,47.0956
2022-10-02,47.0956
2022-10-03,47.0956
2022-10-04,47.0956
2022-10-05,47.0956
2022-10-06,47.0956
2022-10-07,47.0956
2022-10-08,47.0956
2022-10-09,47.0956
2022-10-10,47.0956
2022-10-11,47.0956
2022-10-12,47.0956
2022-10-13,47.0956
2022-10-14,47.0956
2022-10-15,47.0956
2022-10-16,47.0956
2022-10-17,47.0956
2022-10-18,47.0956
2022-10-19,47.0956
2022-10-20,47.0956
2022-10-21,47.0956
2022-10-22,47.0956
2022-10-23,47.0956
2022-10-24,47.0956
2022-10-25,47.0956
2022-10-26,47.0956
2022-10-27,47.0956
2022-10-28,47.0956
2022-10-29,47.0956
2022-10-30,47.0956
2022-10-31,47.0956
2022-11-01,47.0956
2022-11-02,47.0956
2022-11-03,47.0956
2022-11-04,47.0956
2022-11-05,47.0956
2022-11-06,47.0956
2022-11-07,47.0956
2022-11-08,47.0956
2022-11-09,47.0956
2022-11-10,47.0956
2022-11-11,47.0956
2022-11-12,47.0956
2022-11-13,47.0956
2022-11-14,47.0956
2022-11-15,47.0956
2022-11-16,47.0956
2022-11-17,47.0956
2022-11-18,47.0956
2022-11-19,47.0956
2022-11-20,47.0956
2022-11-21,47.0956
2022-11-22,47.0956
2022-11-23,47.0956
2022-11-24,47.0956
2022-11-25,47.0956
2022-11-26,47.0956
2022-11-27,47.0956
2022-11-28,47.0956
2022-11-29,47.0956
2022-11-30,47.0956
2022-12-01,47.0956
2022-12-02,47.0956
2022-12-03,47.0956
2022-12-04,47.0956
2022-12-05,47.0956
2022-12-06,47.0956
2022-12-07,47.0956
2022-12-08,47.0956
2022-12-09,47.0956
2022-12-10,47.0956
2022-12-11,47.0956
2022-12-12,47.0956
2022-12-13,47.0956
2022-12-14,47.0956
2022-12-15,47.0956
2022-12-16,47.0956
2022-12-17,47.0956
2022-12-18,47.0956
2022-12-19,47.0956
2022-12-20,47.0956
2022-12-21,47.0956
2022-12-22,47.0956
2022-12-23,47.0956
2022-12-24,47.0956
2022-12-25,47.0956
2022-12-26,47.0956
2022-12-27,47.0956
2022-12-28,47.0956
2022-12-29,47.0956
2022-12-30,47.0956
2022-12-31,63.2873
2023-01-01,63.2873
2023-01-02,63.2873
2023-01-03,63.2873
2023-01-04,63.2873
2023-01-05,63.2873
2023-01-06,63.2873
2023-01-07,63.2873
2023-01-08,63.2873
2023-01-09,63.2873
2023-01-10,63.2873
2023-01-11,63.2873
2023-01-12,63.2873
2023-01-13,63.2873
2023-01-14,63.2873
2023-01-15,63.2873
2023-01-16,63.2873
2023-01-17,63.2873
2023-01-18,63.2873
2023-01-19,63.2873
2023-01-20,63.2873
2023-01-21,63.2873
2023-01-22,63.2873
2023-01-23,63.2873
2023-01-24,63.2873
2023-01-25,63.2873
2023-01-26,63.2873
2023-01-27,63.2873
2023-01-28,63.2873
2023-01-29,63.2873
2023-01-30,63.2873
2023-01-31,63.2873
2023-02-01,63.2873
2023-02-02,63.2873
2023-02-03,63.2873
2023-02-04,63.2873
2023-02-05,63.2873
2023-02-06,63.2873
2023-02-07,63.2873
2023-02-08,63.2873
2023-02-09,63.2873
2023-02-10,63.2873
2023-02-11,63.2873
2023-02-12,63.2873
2023-02-13,63.2873
2023-02-14,63.2873
2023-02-15,63.2873
2023-02-16,63.2873
2023-02-17,63.2873
2023-02-18,63.2873
2023-02-19,63.2873
2023-02-20,63.2873
2023-02-21,63.2873
2023-02-22,63.2873
2023-02-23,63.2873
2023-02-24,63.2873
2023-02-25,63.2873
2023-02-26,63.2873
2023-02-27,63.2873
2023-02-28,63.2873
2023-03-01,63.2873
2023-03-02,63.2873
2023-03-03,63.2873
2023-03-04,63.2873
2023-03-05,63.2873
2023-03-06,63.2873
2023-03-07,63.2873
2023-03-08,63.2873
2023-03-09,63.2873
2023-03-10,63.2873
2023-03-11,63.2873
2023-03-12,63.2873
2023-03-13,63.2873
2023-03-14,63.2873
2023-03-15,63.2873
2023-03-16,63.2873
2023-03-17,63.2873
2023-03-18,63.2873
2023-03-19,63.2873
2023-03-20,63.2873
2023-03-21,63.2873
2023-03-22,63.2873
2023-03-23,63.2873
2023-03-24,63.2873
2023-03-25,63.2873
2023-03-26,63.2873
2023-03-27,63.2873
2023-03-28,63.2873
2023-03-29,63.2873
2023-03-30,63.2873
2023-03-31,75.6934
