,CIR US Equity
2020-09-16,-58.2678
2020-09-17,-58.2678
2020-09-18,-58.2678
2020-09-19,-58.2678
2020-09-20,-58.2678
2020-09-21,-58.2678
2020-09-22,-58.2678
2020-09-23,-58.2678
2020-09-24,-58.2678
2020-09-25,-58.2678
2020-09-26,-58.2678
2020-09-27,-57.0303
2020-09-28,-57.0303
2020-09-29,-57.0303
2020-09-30,-57.0303
2020-10-01,-57.0303
2020-10-02,-57.0303
2020-10-03,-57.0303
2020-10-04,-57.0303
2020-10-05,-57.0303
2020-10-06,-57.0303
2020-10-07,-57.0303
2020-10-08,-57.0303
2020-10-09,-57.0303
2020-10-10,-57.0303
2020-10-11,-57.0303
2020-10-12,-57.0303
2020-10-13,-57.0303
2020-10-14,-57.0303
2020-10-15,-57.0303
2020-10-16,-57.0303
2020-10-17,-57.0303
2020-10-18,-57.0303
2020-10-19,-57.0303
2020-10-20,-57.0303
2020-10-21,-57.0303
2020-10-22,-57.0303
2020-10-23,-57.0303
2020-10-24,-57.0303
2020-10-25,-57.0303
2020-10-26,-57.0303
2020-10-27,-57.0303
2020-10-28,-57.0303
2020-10-29,-57.0303
2020-10-30,-57.0303
2020-10-31,-57.0303
2020-11-01,-57.0303
2020-11-02,-57.0303
2020-11-03,-57.0303
2020-11-04,-57.0303
2020-11-05,-57.0303
2020-11-06,-57.0303
2020-11-07,-57.0303
2020-11-08,-57.0303
2020-11-09,-57.0303
2020-11-10,-57.0303
2020-11-11,-57.0303
2020-11-12,-57.0303
2020-11-13,-57.0303
2020-11-14,-57.0303
2020-11-15,-57.0303
2020-11-16,-57.0303
2020-11-17,-57.0303
2020-11-18,-57.0303
2020-11-19,-57.0303
2020-11-20,-57.0303
2020-11-21,-57.0303
2020-11-22,-57.0303
2020-11-23,-57.0303
2020-11-24,-57.0303
2020-11-25,-57.0303
2020-11-26,-57.0303
2020-11-27,-57.0303
2020-11-28,-57.0303
2020-11-29,-57.0303
2020-11-30,-57.0303
2020-12-01,-57.0303
2020-12-02,-57.0303
2020-12-03,-57.0303
2020-12-04,-57.0303
2020-12-05,-57.0303
2020-12-06,-57.0303
2020-12-07,-57.0303
2020-12-08,-57.0303
2020-12-09,-57.0303
2020-12-10,-57.0303
2020-12-11,-57.0303
2020-12-12,-57.0303
2020-12-13,-57.0303
2020-12-14,-57.0303
2020-12-15,-57.0303
2020-12-16,-57.0303
2020-12-17,-57.0303
2020-12-18,-57.0303
2020-12-19,-57.0303
2020-12-20,-57.0303
2020-12-21,-57.0303
2020-12-22,-57.0303
2020-12-23,-57.0303
2020-12-24,-57.0303
2020-12-25,-57.0303
2020-12-26,-57.0303
2020-12-27,-57.0303
2020-12-28,-57.0303
2020-12-29,-57.0303
2020-12-30,-57.0303
2020-12-31,-80.3272
2021-01-01,-80.3272
2021-01-02,-80.3272
2021-01-03,-80.3272
2021-01-04,-80.3272
2021-01-05,-80.3272
2021-01-06,-80.3272
2021-01-07,-80.3272
2021-01-08,-80.3272
2021-01-09,-80.3272
2021-01-10,-80.3272
2021-01-11,-80.3272
2021-01-12,-80.3272
2021-01-13,-80.3272
2021-01-14,-80.3272
2021-01-15,-80.3272
2021-01-16,-80.3272
2021-01-17,-80.3272
2021-01-18,-80.3272
2021-01-19,-80.3272
2021-01-20,-80.3272
2021-01-21,-80.3272
2021-01-22,-80.3272
2021-01-23,-80.3272
2021-01-24,-80.3272
2021-01-25,-80.3272
2021-01-26,-80.3272
2021-01-27,-80.3272
2021-01-28,-80.3272
2021-01-29,-80.3272
2021-01-30,-80.3272
2021-01-31,-80.3272
2021-02-01,-80.3272
2021-02-02,-80.3272
2021-02-03,-80.3272
2021-02-04,-80.3272
2021-02-05,-80.3272
2021-02-06,-80.3272
2021-02-07,-80.3272
2021-02-08,-80.3272
2021-02-09,-80.3272
2021-02-10,-80.3272
2021-02-11,-80.3272
2021-02-12,-80.3272
2021-02-13,-80.3272
2021-02-14,-80.3272
2021-02-15,-80.3272
2021-02-16,-80.3272
2021-02-17,-80.3272
2021-02-18,-80.3272
2021-02-19,-80.3272
2021-02-20,-80.3272
2021-02-21,-80.3272
2021-02-22,-80.3272
2021-02-23,-80.3272
2021-02-24,-80.3272
2021-02-25,-80.3272
2021-02-26,-80.3272
2021-02-27,-80.3272
2021-02-28,-80.3272
2021-03-01,-80.3272
2021-03-02,-80.3272
2021-03-03,-80.3272
2021-03-04,-80.3272
2021-03-05,-80.3272
2021-03-06,-80.3272
2021-03-07,-80.3272
2021-03-08,-80.3272
2021-03-09,-80.3272
2021-03-10,-80.3272
2021-03-11,-80.3272
2021-03-12,-80.3272
2021-03-13,-80.3272
2021-03-14,-80.3272
2021-03-15,-80.3272
2021-03-16,-80.3272
2021-03-17,-80.3272
2021-03-18,-80.3272
2021-03-19,-80.3272
2021-03-20,-80.3272
2021-03-21,-80.3272
2021-03-22,-80.3272
2021-03-23,-80.3272
2021-03-24,-80.3272
2021-03-25,-80.3272
2021-03-26,-80.3272
2021-03-27,-80.3272
2021-03-28,-80.3272
2021-03-29,-80.3272
2021-03-30,-80.3272
2021-03-31,-80.3272
2021-04-01,-80.3272
2021-04-02,-80.3272
2021-04-03,-80.3272
2021-04-04,-60.2874
2021-04-05,-60.2874
2021-04-06,-60.2874
2021-04-07,-60.2874
2021-04-08,-60.2874
2021-04-09,-60.2874
2021-04-10,-60.2874
2021-04-11,-60.2874
2021-04-12,-60.2874
2021-04-13,-60.2874
2021-04-14,-60.2874
2021-04-15,-60.2874
2021-04-16,-60.2874
2021-04-17,-60.2874
2021-04-18,-60.2874
2021-04-19,-60.2874
2021-04-20,-60.2874
2021-04-21,-60.2874
2021-04-22,-60.2874
2021-04-23,-60.2874
2021-04-24,-60.2874
2021-04-25,-60.2874
2021-04-26,-60.2874
2021-04-27,-60.2874
2021-04-28,-60.2874
2021-04-29,-60.2874
2021-04-30,-60.2874
2021-05-01,-60.2874
2021-05-02,-60.2874
2021-05-03,-60.2874
2021-05-04,-60.2874
2021-05-05,-60.2874
2021-05-06,-60.2874
2021-05-07,-60.2874
2021-05-08,-60.2874
2021-05-09,-60.2874
2021-05-10,-60.2874
2021-05-11,-60.2874
2021-05-12,-60.2874
2021-05-13,-60.2874
2021-05-14,-60.2874
2021-05-15,-60.2874
2021-05-16,-60.2874
2021-05-17,-60.2874
2021-05-18,-60.2874
2021-05-19,-60.2874
2021-05-20,-60.2874
2021-05-21,-60.2874
2021-05-22,-60.2874
2021-05-23,-60.2874
2021-05-24,-60.2874
2021-05-25,-60.2874
2021-05-26,-60.2874
2021-05-27,-60.2874
2021-05-28,-60.2874
2021-05-29,-60.2874
2021-05-30,-60.2874
2021-05-31,-60.2874
2021-06-01,-60.2874
2021-06-02,-60.2874
2021-06-03,-60.2874
2021-06-04,-60.2874
2021-06-05,-60.2874
2021-06-06,-60.2874
2021-06-07,-60.2874
2021-06-08,-60.2874
2021-06-09,-60.2874
2021-06-10,-60.2874
2021-06-11,-60.2874
2021-06-12,-60.2874
2021-06-13,-60.2874
2021-06-14,-60.2874
2021-06-15,-60.2874
2021-06-16,-60.2874
2021-06-17,-60.2874
2021-06-18,-60.2874
2021-06-19,-60.2874
2021-06-20,-60.2874
2021-06-21,-60.2874
2021-06-22,-60.2874
2021-06-23,-60.2874
2021-06-24,-60.2874
2021-06-25,-60.2874
2021-06-26,-60.2874
2021-06-27,-60.2874
2021-06-28,-60.2874
2021-06-29,-60.2874
2021-06-30,-60.2874
2021-07-01,-60.2874
2021-07-02,-60.2874
2021-07-03,-60.2874
2021-07-04,-57.6159
2021-07-05,-57.6159
2021-07-06,-57.6159
2021-07-07,-57.6159
2021-07-08,-57.6159
2021-07-09,-57.6159
2021-07-10,-57.6159
2021-07-11,-57.6159
2021-07-12,-57.6159
2021-07-13,-57.6159
2021-07-14,-57.6159
2021-07-15,-57.6159
2021-07-16,-57.6159
2021-07-17,-57.6159
2021-07-18,-57.6159
2021-07-19,-57.6159
2021-07-20,-57.6159
2021-07-21,-57.6159
2021-07-22,-57.6159
2021-07-23,-57.6159
2021-07-24,-57.6159
2021-07-25,-57.6159
2021-07-26,-57.6159
2021-07-27,-57.6159
2021-07-28,-57.6159
2021-07-29,-57.6159
2021-07-30,-57.6159
2021-07-31,-57.6159
2021-08-01,-57.6159
2021-08-02,-57.6159
2021-08-03,-57.6159
2021-08-04,-57.6159
2021-08-05,-57.6159
2021-08-06,-57.6159
2021-08-07,-57.6159
2021-08-08,-57.6159
2021-08-09,-57.6159
2021-08-10,-57.6159
2021-08-11,-57.6159
2021-08-12,-57.6159
2021-08-13,-57.6159
2021-08-14,-57.6159
2021-08-15,-57.6159
2021-08-16,-57.6159
2021-08-17,-57.6159
2021-08-18,-57.6159
2021-08-19,-57.6159
2021-08-20,-57.6159
2021-08-21,-57.6159
2021-08-22,-57.6159
2021-08-23,-57.6159
2021-08-24,-57.6159
2021-08-25,-57.6159
2021-08-26,-57.6159
2021-08-27,-57.6159
2021-08-28,-57.6159
2021-08-29,-57.6159
2021-08-30,-57.6159
2021-08-31,-57.6159
2021-09-01,-57.6159
2021-09-02,-57.6159
2021-09-03,-57.6159
2021-09-04,-57.6159
2021-09-05,-57.6159
2021-09-06,-57.6159
2021-09-07,-57.6159
2021-09-08,-57.6159
2021-09-09,-57.6159
2021-09-10,-57.6159
2021-09-11,-57.6159
2021-09-12,-57.6159
2021-09-13,-57.6159
2021-09-14,-57.6159
2021-09-15,-57.6159
2021-09-16,-57.6159
2021-09-17,-57.6159
2021-09-18,-57.6159
2021-09-19,-57.6159
2021-09-20,-57.6159
2021-09-21,-57.6159
2021-09-22,-57.6159
2021-09-23,-57.6159
2021-09-24,-57.6159
2021-09-25,-57.6159
2021-09-26,-57.6159
2021-09-27,-57.6159
2021-09-28,-57.6159
2021-09-29,-57.6159
2021-09-30,-57.6159
2021-10-01,-57.6159
2021-10-02,-57.6159
2021-10-03,-35.4284
2021-10-04,-35.4284
2021-10-05,-35.4284
2021-10-06,-35.4284
2021-10-07,-35.4284
2021-10-08,-35.4284
2021-10-09,-35.4284
2021-10-10,-35.4284
2021-10-11,-35.4284
2021-10-12,-35.4284
2021-10-13,-35.4284
2021-10-14,-35.4284
2021-10-15,-35.4284
2021-10-16,-35.4284
2021-10-17,-35.4284
2021-10-18,-35.4284
2021-10-19,-35.4284
2021-10-20,-35.4284
2021-10-21,-35.4284
2021-10-22,-35.4284
2021-10-23,-35.4284
2021-10-24,-35.4284
2021-10-25,-35.4284
2021-10-26,-35.4284
2021-10-27,-35.4284
2021-10-28,-35.4284
2021-10-29,-35.4284
2021-10-30,-35.4284
2021-10-31,-35.4284
2021-11-01,-35.4284
2021-11-02,-35.4284
2021-11-03,-35.4284
2021-11-04,-35.4284
2021-11-05,-35.4284
2021-11-06,-35.4284
2021-11-07,-35.4284
2021-11-08,-35.4284
2021-11-09,-35.4284
2021-11-10,-35.4284
2021-11-11,-35.4284
2021-11-12,-35.4284
2021-11-13,-35.4284
2021-11-14,-35.4284
2021-11-15,-35.4284
2021-11-16,-35.4284
2021-11-17,-35.4284
2021-11-18,-35.4284
2021-11-19,-35.4284
2021-11-20,-35.4284
2021-11-21,-35.4284
2021-11-22,-35.4284
2021-11-23,-35.4284
2021-11-24,-35.4284
2021-11-25,-35.4284
2021-11-26,-35.4284
2021-11-27,-35.4284
2021-11-28,-35.4284
2021-11-29,-35.4284
2021-11-30,-35.4284
2021-12-01,-35.4284
2021-12-02,-35.4284
2021-12-03,-35.4284
2021-12-04,-35.4284
2021-12-05,-35.4284
2021-12-06,-35.4284
2021-12-07,-35.4284
2021-12-08,-35.4284
2021-12-09,-35.4284
2021-12-10,-35.4284
2021-12-11,-35.4284
2021-12-12,-35.4284
2021-12-13,-35.4284
2021-12-14,-35.4284
2021-12-15,-35.4284
2021-12-16,-35.4284
2021-12-17,-35.4284
2021-12-18,-35.4284
2021-12-19,-35.4284
2021-12-20,-35.4284
2021-12-21,-35.4284
2021-12-22,-35.4284
2021-12-23,-35.4284
2021-12-24,-35.4284
2021-12-25,-35.4284
2021-12-26,-35.4284
2021-12-27,-35.4284
2021-12-28,-35.4284
2021-12-29,-35.4284
2021-12-30,-35.4284
2021-12-31,-45.2588
2022-01-01,-45.2588
2022-01-02,-45.2588
2022-01-03,-45.2588
2022-01-04,-45.2588
2022-01-05,-45.2588
2022-01-06,-45.2588
2022-01-07,-45.2588
2022-01-08,-45.2588
2022-01-09,-45.2588
2022-01-10,-45.2588
2022-01-11,-45.2588
2022-01-12,-45.2588
2022-01-13,-45.2588
2022-01-14,-45.2588
2022-01-15,-45.2588
2022-01-16,-45.2588
2022-01-17,-45.2588
2022-01-18,-45.2588
2022-01-19,-45.2588
2022-01-20,-45.2588
2022-01-21,-45.2588
2022-01-22,-45.2588
2022-01-23,-45.2588
2022-01-24,-45.2588
2022-01-25,-45.2588
2022-01-26,-45.2588
2022-01-27,-45.2588
2022-01-28,-45.2588
2022-01-29,-45.2588
2022-01-30,-45.2588
2022-01-31,-45.2588
2022-02-01,-45.2588
2022-02-02,-45.2588
2022-02-03,-45.2588
2022-02-04,-45.2588
2022-02-05,-45.2588
2022-02-06,-45.2588
2022-02-07,-45.2588
2022-02-08,-45.2588
2022-02-09,-45.2588
2022-02-10,-45.2588
2022-02-11,-45.2588
2022-02-12,-45.2588
2022-02-13,-45.2588
2022-02-14,-45.2588
2022-02-15,-45.2588
2022-02-16,-45.2588
2022-02-17,-45.2588
2022-02-18,-45.2588
2022-02-19,-45.2588
2022-02-20,-45.2588
2022-02-21,-45.2588
2022-02-22,-45.2588
2022-02-23,-45.2588
2022-02-24,-45.2588
2022-02-25,-45.2588
2022-02-26,-45.2588
2022-02-27,-45.2588
2022-02-28,-45.2588
2022-03-01,-45.2588
2022-03-02,-45.2588
2022-03-03,-45.2588
2022-03-04,-45.2588
2022-03-05,-45.2588
2022-03-06,-45.2588
2022-03-07,-45.2588
2022-03-08,-45.2588
2022-03-09,-45.2588
2022-03-10,-45.2588
2022-03-11,-45.2588
2022-03-12,-45.2588
2022-03-13,-45.2588
2022-03-14,-45.2588
2022-03-15,-45.2588
2022-03-16,-45.2588
2022-03-17,-45.2588
2022-03-18,-45.2588
2022-03-19,-45.2588
2022-03-20,-45.2588
2022-03-21,-45.2588
2022-03-22,-45.2588
2022-03-23,-45.2588
2022-03-24,-45.2588
2022-03-25,-45.2588
2022-03-26,-45.2588
2022-03-27,-45.2588
2022-03-28,-45.2588
2022-03-29,-45.2588
2022-03-30,-45.2588
2022-03-31,-45.2588
2022-04-01,-45.2588
2022-04-02,-45.2588
2022-04-03,-51.7063
2022-04-04,-51.7063
2022-04-05,-51.7063
2022-04-06,-51.7063
2022-04-07,-51.7063
2022-04-08,-51.7063
2022-04-09,-51.7063
2022-04-10,-51.7063
2022-04-11,-51.7063
2022-04-12,-51.7063
2022-04-13,-51.7063
2022-04-14,-51.7063
2022-04-15,-51.7063
2022-04-16,-51.7063
2022-04-17,-51.7063
2022-04-18,-51.7063
2022-04-19,-51.7063
2022-04-20,-51.7063
2022-04-21,-51.7063
2022-04-22,-51.7063
2022-04-23,-51.7063
2022-04-24,-51.7063
2022-04-25,-51.7063
2022-04-26,-51.7063
2022-04-27,-51.7063
2022-04-28,-51.7063
2022-04-29,-51.7063
2022-04-30,-51.7063
2022-05-01,-51.7063
2022-05-02,-51.7063
2022-05-03,-51.7063
2022-05-04,-51.7063
2022-05-05,-51.7063
2022-05-06,-51.7063
2022-05-07,-51.7063
2022-05-08,-51.7063
2022-05-09,-51.7063
2022-05-10,-51.7063
2022-05-11,-51.7063
2022-05-12,-51.7063
2022-05-13,-51.7063
2022-05-14,-51.7063
2022-05-15,-51.7063
2022-05-16,-51.7063
2022-05-17,-51.7063
2022-05-18,-51.7063
2022-05-19,-51.7063
2022-05-20,-51.7063
2022-05-21,-51.7063
2022-05-22,-51.7063
2022-05-23,-51.7063
2022-05-24,-51.7063
2022-05-25,-51.7063
2022-05-26,-51.7063
2022-05-27,-51.7063
2022-05-28,-51.7063
2022-05-29,-51.7063
2022-05-30,-51.7063
2022-05-31,-51.7063
2022-06-01,-51.7063
2022-06-02,-51.7063
2022-06-03,-51.7063
2022-06-04,-51.7063
2022-06-05,-51.7063
2022-06-06,-51.7063
2022-06-07,-51.7063
2022-06-08,-51.7063
2022-06-09,-51.7063
2022-06-10,-51.7063
2022-06-11,-51.7063
2022-06-12,-51.7063
2022-06-13,-51.7063
2022-06-14,-51.7063
2022-06-15,-51.7063
2022-06-16,-51.7063
2022-06-17,-51.7063
2022-06-18,-51.7063
2022-06-19,-51.7063
2022-06-20,-51.7063
2022-06-21,-51.7063
2022-06-22,-51.7063
2022-06-23,-51.7063
2022-06-24,-51.7063
2022-06-25,-51.7063
2022-06-26,-51.7063
2022-06-27,-51.7063
2022-06-28,-51.7063
2022-06-29,-51.7063
2022-06-30,-51.7063
2022-07-01,-51.7063
2022-07-02,-51.7063
2022-07-03,-39.3976
2022-07-04,-39.3976
2022-07-05,-39.3976
2022-07-06,-39.3976
2022-07-07,-39.3976
2022-07-08,-39.3976
2022-07-09,-39.3976
2022-07-10,-39.3976
2022-07-11,-39.3976
2022-07-12,-39.3976
2022-07-13,-39.3976
2022-07-14,-39.3976
2022-07-15,-39.3976
2022-07-16,-39.3976
2022-07-17,-39.3976
2022-07-18,-39.3976
2022-07-19,-39.3976
2022-07-20,-39.3976
2022-07-21,-39.3976
2022-07-22,-39.3976
2022-07-23,-39.3976
2022-07-24,-39.3976
2022-07-25,-39.3976
2022-07-26,-39.3976
2022-07-27,-39.3976
2022-07-28,-39.3976
2022-07-29,-39.3976
2022-07-30,-39.3976
2022-07-31,-39.3976
2022-08-01,-39.3976
2022-08-02,-39.3976
2022-08-03,-39.3976
2022-08-04,-39.3976
2022-08-05,-39.3976
2022-08-06,-39.3976
2022-08-07,-39.3976
2022-08-08,-39.3976
2022-08-09,-39.3976
2022-08-10,-39.3976
2022-08-11,-39.3976
2022-08-12,-39.3976
2022-08-13,-39.3976
2022-08-14,-39.3976
2022-08-15,-39.3976
2022-08-16,-39.3976
2022-08-17,-39.3976
2022-08-18,-39.3976
2022-08-19,-39.3976
2022-08-20,-39.3976
2022-08-21,-39.3976
2022-08-22,-39.3976
2022-08-23,-39.3976
2022-08-24,-39.3976
2022-08-25,-39.3976
2022-08-26,-39.3976
2022-08-27,-39.3976
2022-08-28,-39.3976
2022-08-29,-39.3976
2022-08-30,-39.3976
2022-08-31,-39.3976
2022-09-01,-39.3976
2022-09-02,-39.3976
2022-09-03,-39.3976
2022-09-04,-39.3976
2022-09-05,-39.3976
2022-09-06,-39.3976
2022-09-07,-39.3976
2022-09-08,-39.3976
2022-09-09,-39.3976
2022-09-10,-39.3976
2022-09-11,-39.3976
2022-09-12,-39.3976
2022-09-13,-39.3976
2022-09-14,-39.3976
2022-09-15,-39.3976
2022-09-16,-39.3976
2022-09-17,-39.3976
2022-09-18,-39.3976
2022-09-19,-39.3976
2022-09-20,-39.3976
2022-09-21,-39.3976
2022-09-22,-39.3976
2022-09-23,-39.3976
2022-09-24,-39.3976
2022-09-25,-39.3976
2022-09-26,-39.3976
2022-09-27,-39.3976
2022-09-28,-39.3976
2022-09-29,-39.3976
2022-09-30,-17.0592
2022-10-01,-17.0592
2022-10-02,-17.0592
2022-10-03,-17.0592
2022-10-04,-17.0592
2022-10-05,-17.0592
2022-10-06,-17.0592
2022-10-07,-17.0592
2022-10-08,-17.0592
2022-10-09,-17.0592
2022-10-10,-17.0592
2022-10-11,-17.0592
2022-10-12,-17.0592
2022-10-13,-17.0592
2022-10-14,-17.0592
2022-10-15,-17.0592
2022-10-16,-17.0592
2022-10-17,-17.0592
2022-10-18,-17.0592
2022-10-19,-17.0592
2022-10-20,-17.0592
2022-10-21,-17.0592
2022-10-22,-17.0592
2022-10-23,-17.0592
2022-10-24,-17.0592
2022-10-25,-17.0592
2022-10-26,-17.0592
2022-10-27,-17.0592
2022-10-28,-17.0592
2022-10-29,-17.0592
2022-10-30,-17.0592
2022-10-31,-17.0592
2022-11-01,-17.0592
2022-11-02,-17.0592
2022-11-03,-17.0592
2022-11-04,-17.0592
2022-11-05,-17.0592
2022-11-06,-17.0592
2022-11-07,-17.0592
2022-11-08,-17.0592
2022-11-09,-17.0592
2022-11-10,-17.0592
2022-11-11,-17.0592
2022-11-12,-17.0592
2022-11-13,-17.0592
2022-11-14,-17.0592
2022-11-15,-17.0592
2022-11-16,-17.0592
2022-11-17,-17.0592
2022-11-18,-17.0592
2022-11-19,-17.0592
2022-11-20,-17.0592
2022-11-21,-17.0592
2022-11-22,-17.0592
2022-11-23,-17.0592
2022-11-24,-17.0592
2022-11-25,-17.0592
2022-11-26,-17.0592
2022-11-27,-17.0592
2022-11-28,-17.0592
2022-11-29,-17.0592
2022-11-30,-17.0592
2022-12-01,-17.0592
2022-12-02,-17.0592
2022-12-03,-17.0592
2022-12-04,-17.0592
2022-12-05,-17.0592
2022-12-06,-17.0592
2022-12-07,-17.0592
2022-12-08,-17.0592
2022-12-09,-17.0592
