,TXN US Equity
2021-03-21,61.5453
2021-03-22,61.5453
2021-03-23,61.5453
2021-03-24,61.5453
2021-03-25,61.5453
2021-03-26,61.5453
2021-03-27,61.5453
2021-03-28,61.5453
2021-03-29,61.5453
2021-03-30,61.5453
2021-03-31,68.6592
2021-04-01,68.6592
2021-04-02,68.6592
2021-04-03,68.6592
2021-04-04,68.6592
2021-04-05,68.6592
2021-04-06,68.6592
2021-04-07,68.6592
2021-04-08,68.6592
2021-04-09,68.6592
2021-04-10,68.6592
2021-04-11,68.6592
2021-04-12,68.6592
2021-04-13,68.6592
2021-04-14,68.6592
2021-04-15,68.6592
2021-04-16,68.6592
2021-04-17,68.6592
2021-04-18,68.6592
2021-04-19,68.6592
2021-04-20,68.6592
2021-04-21,68.6592
2021-04-22,68.6592
2021-04-23,68.6592
2021-04-24,68.6592
2021-04-25,68.6592
2021-04-26,68.6592
2021-04-27,68.6592
2021-04-28,68.6592
2021-04-29,68.6592
2021-04-30,68.6592
2021-05-01,68.6592
2021-05-02,68.6592
2021-05-03,68.6592
2021-05-04,68.6592
2021-05-05,68.6592
2021-05-06,68.6592
2021-05-07,68.6592
2021-05-08,68.6592
2021-05-09,68.6592
2021-05-10,68.6592
2021-05-11,68.6592
2021-05-12,68.6592
2021-05-13,68.6592
2021-05-14,68.6592
2021-05-15,68.6592
2021-05-16,68.6592
2021-05-17,68.6592
2021-05-18,68.6592
2021-05-19,68.6592
2021-05-20,68.6592
2021-05-21,68.6592
2021-05-22,68.6592
2021-05-23,68.6592
2021-05-24,68.6592
2021-05-25,68.6592
2021-05-26,68.6592
2021-05-27,68.6592
2021-05-28,68.6592
2021-05-29,68.6592
2021-05-30,68.6592
2021-05-31,68.6592
2021-06-01,68.6592
2021-06-02,68.6592
2021-06-03,68.6592
2021-06-04,68.6592
2021-06-05,68.6592
2021-06-06,68.6592
2021-06-07,68.6592
2021-06-08,68.6592
2021-06-09,68.6592
2021-06-10,68.6592
2021-06-11,68.6592
2021-06-12,68.6592
2021-06-13,68.6592
2021-06-14,68.6592
2021-06-15,68.6592
2021-06-16,68.6592
2021-06-17,68.6592
2021-06-18,68.6592
2021-06-19,68.6592
2021-06-20,68.6592
2021-06-21,68.6592
2021-06-22,68.6592
2021-06-23,68.6592
2021-06-24,68.6592
2021-06-25,68.6592
2021-06-26,68.6592
2021-06-27,68.6592
2021-06-28,68.6592
2021-06-29,68.6592
2021-06-30,71.2454
2021-07-01,71.2454
2021-07-02,71.2454
2021-07-03,71.2454
2021-07-04,71.2454
2021-07-05,71.2454
2021-07-06,71.2454
2021-07-07,71.2454
2021-07-08,71.2454
2021-07-09,71.2454
2021-07-10,71.2454
2021-07-11,71.2454
2021-07-12,71.2454
2021-07-13,71.2454
2021-07-14,71.2454
2021-07-15,71.2454
2021-07-16,71.2454
2021-07-17,71.2454
2021-07-18,71.2454
2021-07-19,71.2454
2021-07-20,71.2454
2021-07-21,71.2454
2021-07-22,71.2454
2021-07-23,71.2454
2021-07-24,71.2454
2021-07-25,71.2454
2021-07-26,71.2454
2021-07-27,71.2454
2021-07-28,71.2454
2021-07-29,71.2454
2021-07-30,71.2454
2021-07-31,71.2454
2021-08-01,71.2454
2021-08-02,71.2454
2021-08-03,71.2454
2021-08-04,71.2454
2021-08-05,71.2454
2021-08-06,71.2454
2021-08-07,71.2454
2021-08-08,71.2454
2021-08-09,71.2454
2021-08-10,71.2454
2021-08-11,71.2454
2021-08-12,71.2454
2021-08-13,71.2454
2021-08-14,71.2454
2021-08-15,71.2454
2021-08-16,71.2454
2021-08-17,71.2454
2021-08-18,71.2454
2021-08-19,71.2454
2021-08-20,71.2454
2021-08-21,71.2454
2021-08-22,71.2454
2021-08-23,71.2454
2021-08-24,71.2454
2021-08-25,71.2454
2021-08-26,71.2454
2021-08-27,71.2454
2021-08-28,71.2454
2021-08-29,71.2454
2021-08-30,71.2454
2021-08-31,71.2454
2021-09-01,71.2454
2021-09-02,71.2454
2021-09-03,71.2454
2021-09-04,71.2454
2021-09-05,71.2454
2021-09-06,71.2454
2021-09-07,71.2454
2021-09-08,71.2454
2021-09-09,71.2454
2021-09-10,71.2454
2021-09-11,71.2454
2021-09-12,71.2454
2021-09-13,71.2454
2021-09-14,71.2454
2021-09-15,71.2454
2021-09-16,71.2454
2021-09-17,71.2454
2021-09-18,71.2454
2021-09-19,71.2454
2021-09-20,71.2454
2021-09-21,71.2454
2021-09-22,71.2454
2021-09-23,71.2454
2021-09-24,71.2454
2021-09-25,71.2454
2021-09-26,71.2454
2021-09-27,71.2454
2021-09-28,71.2454
2021-09-29,71.2454
2021-09-30,71.176
2021-10-01,71.176
2021-10-02,71.176
2021-10-03,71.176
2021-10-04,71.176
2021-10-05,71.176
2021-10-06,71.176
2021-10-07,71.176
2021-10-08,71.176
2021-10-09,71.176
2021-10-10,71.176
2021-10-11,71.176
2021-10-12,71.176
2021-10-13,71.176
2021-10-14,71.176
2021-10-15,71.176
2021-10-16,71.176
2021-10-17,71.176
2021-10-18,71.176
2021-10-19,71.176
2021-10-20,71.176
2021-10-21,71.176
2021-10-22,71.176
2021-10-23,71.176
2021-10-24,71.176
2021-10-25,71.176
2021-10-26,71.176
2021-10-27,71.176
2021-10-28,71.176
2021-10-29,71.176
2021-10-30,71.176
2021-10-31,71.176
2021-11-01,71.176
2021-11-02,71.176
2021-11-03,71.176
2021-11-04,71.176
2021-11-05,71.176
2021-11-06,71.176
2021-11-07,71.176
2021-11-08,71.176
2021-11-09,71.176
2021-11-10,71.176
2021-11-11,71.176
2021-11-12,71.176
2021-11-13,71.176
2021-11-14,71.176
2021-11-15,71.176
2021-11-16,71.176
2021-11-17,71.176
2021-11-18,71.176
2021-11-19,71.176
2021-11-20,71.176
2021-11-21,71.176
2021-11-22,71.176
2021-11-23,71.176
2021-11-24,71.176
2021-11-25,71.176
2021-11-26,71.176
2021-11-27,71.176
2021-11-28,71.176
2021-11-29,71.176
2021-11-30,71.176
2021-12-01,71.176
2021-12-02,71.176
2021-12-03,71.176
2021-12-04,71.176
2021-12-05,71.176
2021-12-06,71.176
2021-12-07,71.176
2021-12-08,71.176
2021-12-09,71.176
2021-12-10,71.176
2021-12-11,71.176
2021-12-12,71.176
2021-12-13,71.176
2021-12-14,71.176
2021-12-15,71.176
2021-12-16,71.176
2021-12-17,71.176
2021-12-18,71.176
2021-12-19,71.176
2021-12-20,71.176
2021-12-21,71.176
2021-12-22,71.176
2021-12-23,71.176
2021-12-24,71.176
2021-12-25,71.176
2021-12-26,71.176
2021-12-27,71.176
2021-12-28,71.176
2021-12-29,71.176
2021-12-30,71.176
2021-12-31,68.7034
2022-01-01,68.7034
2022-01-02,68.7034
2022-01-03,68.7034
2022-01-04,68.7034
2022-01-05,68.7034
2022-01-06,68.7034
2022-01-07,68.7034
2022-01-08,68.7034
2022-01-09,68.7034
2022-01-10,68.7034
2022-01-11,68.7034
2022-01-12,68.7034
2022-01-13,68.7034
2022-01-14,68.7034
2022-01-15,68.7034
2022-01-16,68.7034
2022-01-17,68.7034
2022-01-18,68.7034
2022-01-19,68.7034
2022-01-20,68.7034
2022-01-21,68.7034
2022-01-22,68.7034
2022-01-23,68.7034
2022-01-24,68.7034
2022-01-25,68.7034
2022-01-26,68.7034
2022-01-27,68.7034
2022-01-28,68.7034
2022-01-29,68.7034
2022-01-30,68.7034
2022-01-31,68.7034
2022-02-01,68.7034
2022-02-02,68.7034
2022-02-03,68.7034
2022-02-04,68.7034
2022-02-05,68.7034
2022-02-06,68.7034
2022-02-07,68.7034
2022-02-08,68.7034
2022-02-09,68.7034
2022-02-10,68.7034
2022-02-11,68.7034
2022-02-12,68.7034
2022-02-13,68.7034
2022-02-14,68.7034
2022-02-15,68.7034
2022-02-16,68.7034
2022-02-17,68.7034
2022-02-18,68.7034
2022-02-19,68.7034
2022-02-20,68.7034
2022-02-21,68.7034
2022-02-22,68.7034
2022-02-23,68.7034
2022-02-24,68.7034
2022-02-25,68.7034
2022-02-26,68.7034
2022-02-27,68.7034
2022-02-28,68.7034
2022-03-01,68.7034
2022-03-02,68.7034
2022-03-03,68.7034
2022-03-04,68.7034
2022-03-05,68.7034
2022-03-06,68.7034
2022-03-07,68.7034
2022-03-08,68.7034
2022-03-09,68.7034
2022-03-10,68.7034
2022-03-11,68.7034
2022-03-12,68.7034
2022-03-13,68.7034
2022-03-14,68.7034
2022-03-15,68.7034
2022-03-16,68.7034
2022-03-17,68.7034
2022-03-18,68.7034
2022-03-19,68.7034
2022-03-20,68.7034
2022-03-21,68.7034
2022-03-22,68.7034
2022-03-23,68.7034
2022-03-24,68.7034
2022-03-25,68.7034
2022-03-26,68.7034
2022-03-27,68.7034
2022-03-28,68.7034
2022-03-29,68.7034
2022-03-30,68.7034
2022-03-31,67.6756
2022-04-01,67.6756
2022-04-02,67.6756
2022-04-03,67.6756
2022-04-04,67.6756
2022-04-05,67.6756
2022-04-06,67.6756
2022-04-07,67.6756
2022-04-08,67.6756
2022-04-09,67.6756
2022-04-10,67.6756
2022-04-11,67.6756
2022-04-12,67.6756
2022-04-13,67.6756
2022-04-14,67.6756
2022-04-15,67.6756
2022-04-16,67.6756
2022-04-17,67.6756
2022-04-18,67.6756
2022-04-19,67.6756
2022-04-20,67.6756
2022-04-21,67.6756
2022-04-22,67.6756
2022-04-23,67.6756
2022-04-24,67.6756
2022-04-25,67.6756
2022-04-26,67.6756
2022-04-27,67.6756
2022-04-28,67.6756
2022-04-29,67.6756
2022-04-30,67.6756
2022-05-01,67.6756
2022-05-02,67.6756
2022-05-03,67.6756
2022-05-04,67.6756
2022-05-05,67.6756
2022-05-06,67.6756
2022-05-07,67.6756
2022-05-08,67.6756
2022-05-09,67.6756
2022-05-10,67.6756
2022-05-11,67.6756
2022-05-12,67.6756
2022-05-13,67.6756
2022-05-14,67.6756
2022-05-15,67.6756
2022-05-16,67.6756
2022-05-17,67.6756
2022-05-18,67.6756
2022-05-19,67.6756
2022-05-20,67.6756
2022-05-21,67.6756
2022-05-22,67.6756
2022-05-23,67.6756
2022-05-24,67.6756
2022-05-25,67.6756
2022-05-26,67.6756
2022-05-27,67.6756
2022-05-28,67.6756
2022-05-29,67.6756
2022-05-30,67.6756
2022-05-31,67.6756
2022-06-01,67.6756
2022-06-02,67.6756
2022-06-03,67.6756
2022-06-04,67.6756
2022-06-05,67.6756
2022-06-06,67.6756
2022-06-07,67.6756
2022-06-08,67.6756
2022-06-09,67.6756
2022-06-10,67.6756
2022-06-11,67.6756
2022-06-12,67.6756
2022-06-13,67.6756
2022-06-14,67.6756
2022-06-15,67.6756
2022-06-16,67.6756
2022-06-17,67.6756
2022-06-18,67.6756
2022-06-19,67.6756
2022-06-20,67.6756
2022-06-21,67.6756
2022-06-22,67.6756
2022-06-23,67.6756
2022-06-24,67.6756
2022-06-25,67.6756
2022-06-26,67.6756
2022-06-27,67.6756
2022-06-28,67.6756
2022-06-29,67.6756
2022-06-30,67.657
2022-07-01,67.657
2022-07-02,67.657
2022-07-03,67.657
2022-07-04,67.657
2022-07-05,67.657
2022-07-06,67.657
2022-07-07,67.657
2022-07-08,67.657
2022-07-09,67.657
2022-07-10,67.657
2022-07-11,67.657
2022-07-12,67.657
2022-07-13,67.657
2022-07-14,67.657
2022-07-15,67.657
2022-07-16,67.657
2022-07-17,67.657
2022-07-18,67.657
2022-07-19,67.657
2022-07-20,67.657
2022-07-21,67.657
2022-07-22,67.657
2022-07-23,67.657
2022-07-24,67.657
2022-07-25,67.657
2022-07-26,67.657
2022-07-27,67.657
2022-07-28,67.657
2022-07-29,67.657
2022-07-30,67.657
2022-07-31,67.657
2022-08-01,67.657
2022-08-02,67.657
2022-08-03,67.657
2022-08-04,67.657
2022-08-05,67.657
2022-08-06,67.657
2022-08-07,67.657
2022-08-08,67.657
2022-08-09,67.657
2022-08-10,67.657
2022-08-11,67.657
2022-08-12,67.657
2022-08-13,67.657
2022-08-14,67.657
2022-08-15,67.657
2022-08-16,67.657
2022-08-17,67.657
2022-08-18,67.657
2022-08-19,67.657
2022-08-20,67.657
2022-08-21,67.657
2022-08-22,67.657
2022-08-23,67.657
2022-08-24,67.657
2022-08-25,67.657
2022-08-26,67.657
2022-08-27,67.657
2022-08-28,67.657
2022-08-29,67.657
2022-08-30,67.657
2022-08-31,67.657
2022-09-01,67.657
2022-09-02,67.657
2022-09-03,67.657
2022-09-04,67.657
2022-09-05,67.657
2022-09-06,67.657
2022-09-07,67.657
2022-09-08,67.657
2022-09-09,67.657
2022-09-10,67.657
2022-09-11,67.657
2022-09-12,67.657
2022-09-13,67.657
2022-09-14,67.657
2022-09-15,67.657
2022-09-16,67.657
2022-09-17,67.657
2022-09-18,67.657
2022-09-19,67.657
2022-09-20,67.657
2022-09-21,67.657
2022-09-22,67.657
2022-09-23,67.657
2022-09-24,67.657
2022-09-25,67.657
2022-09-26,67.657
2022-09-27,67.657
2022-09-28,67.657
2022-09-29,67.657
2022-09-30,66.6667
2022-10-01,66.6667
2022-10-02,66.6667
2022-10-03,66.6667
2022-10-04,66.6667
2022-10-05,66.6667
2022-10-06,66.6667
2022-10-07,66.6667
2022-10-08,66.6667
2022-10-09,66.6667
2022-10-10,66.6667
2022-10-11,66.6667
2022-10-12,66.6667
2022-10-13,66.6667
2022-10-14,66.6667
2022-10-15,66.6667
2022-10-16,66.6667
2022-10-17,66.6667
2022-10-18,66.6667
2022-10-19,66.6667
2022-10-20,66.6667
2022-10-21,66.6667
2022-10-22,66.6667
2022-10-23,66.6667
2022-10-24,66.6667
2022-10-25,66.6667
2022-10-26,66.6667
2022-10-27,66.6667
2022-10-28,66.6667
2022-10-29,66.6667
2022-10-30,66.6667
2022-10-31,66.6667
2022-11-01,66.6667
2022-11-02,66.6667
2022-11-03,66.6667
2022-11-04,66.6667
2022-11-05,66.6667
2022-11-06,66.6667
2022-11-07,66.6667
2022-11-08,66.6667
2022-11-09,66.6667
2022-11-10,66.6667
2022-11-11,66.6667
2022-11-12,66.6667
2022-11-13,66.6667
2022-11-14,66.6667
2022-11-15,66.6667
2022-11-16,66.6667
2022-11-17,66.6667
2022-11-18,66.6667
2022-11-19,66.6667
2022-11-20,66.6667
2022-11-21,66.6667
2022-11-22,66.6667
2022-11-23,66.6667
2022-11-24,66.6667
2022-11-25,66.6667
2022-11-26,66.6667
2022-11-27,66.6667
2022-11-28,66.6667
2022-11-29,66.6667
2022-11-30,66.6667
2022-12-01,66.6667
2022-12-02,66.6667
2022-12-03,66.6667
2022-12-04,66.6667
2022-12-05,66.6667
2022-12-06,66.6667
2022-12-07,66.6667
2022-12-08,66.6667
2022-12-09,66.6667
2022-12-10,66.6667
2022-12-11,66.6667
2022-12-12,66.6667
2022-12-13,66.6667
2022-12-14,66.6667
2022-12-15,66.6667
2022-12-16,66.6667
2022-12-17,66.6667
2022-12-18,66.6667
2022-12-19,66.6667
2022-12-20,66.6667
2022-12-21,66.6667
2022-12-22,66.6667
2022-12-23,66.6667
2022-12-24,66.6667
2022-12-25,66.6667
2022-12-26,66.6667
2022-12-27,66.6667
2022-12-28,66.6667
2022-12-29,66.6667
2022-12-30,66.6667
2022-12-31,62.4149
2023-01-01,62.4149
2023-01-02,62.4149
2023-01-03,62.4149
2023-01-04,62.4149
2023-01-05,62.4149
2023-01-06,62.4149
2023-01-07,62.4149
2023-01-08,62.4149
2023-01-09,62.4149
2023-01-10,62.4149
2023-01-11,62.4149
2023-01-12,62.4149
2023-01-13,62.4149
2023-01-14,62.4149
2023-01-15,62.4149
2023-01-16,62.4149
2023-01-17,62.4149
2023-01-18,62.4149
2023-01-19,62.4149
2023-01-20,62.4149
2023-01-21,62.4149
2023-01-22,62.4149
2023-01-23,62.4149
2023-01-24,62.4149
2023-01-25,62.4149
2023-01-26,62.4149
2023-01-27,62.4149
2023-01-28,62.4149
2023-01-29,62.4149
2023-01-30,62.4149
2023-01-31,62.4149
2023-02-01,62.4149
2023-02-02,62.4149
2023-02-03,62.4149
2023-02-04,62.4149
2023-02-05,62.4149
2023-02-06,62.4149
2023-02-07,62.4149
2023-02-08,62.4149
2023-02-09,62.4149
2023-02-10,62.4149
2023-02-11,62.4149
2023-02-12,62.4149
2023-02-13,62.4149
2023-02-14,62.4149
2023-02-15,62.4149
2023-02-16,62.4149
2023-02-17,62.4149
2023-02-18,62.4149
2023-02-19,62.4149
2023-02-20,62.4149
2023-02-21,62.4149
2023-02-22,62.4149
2023-02-23,62.4149
2023-02-24,62.4149
2023-02-25,62.4149
2023-02-26,62.4149
2023-02-27,62.4149
2023-02-28,62.4149
2023-03-01,62.4149
2023-03-02,62.4149
2023-03-03,62.4149
2023-03-04,62.4149
2023-03-05,62.4149
2023-03-06,62.4149
2023-03-07,62.4149
2023-03-08,62.4149
2023-03-09,62.4149
2023-03-10,62.4149
2023-03-11,62.4149
2023-03-12,62.4149
2023-03-13,62.4149
2023-03-14,62.4149
2023-03-15,62.4149
2023-03-16,62.4149
2023-03-17,62.4149
2023-03-18,62.4149
2023-03-19,62.4149
2023-03-20,62.4149
2023-03-21,62.4149
2023-03-22,62.4149
2023-03-23,62.4149
2023-03-24,62.4149
