,UPBD US Equity
2020-04-11,55.9579
2020-04-12,55.9579
2020-04-13,55.9579
2020-04-14,55.9579
2020-04-15,55.9579
2020-04-16,55.9579
2020-04-17,55.9579
2020-04-18,55.9579
2020-04-19,55.9579
2020-04-20,55.9579
2020-04-21,55.9579
2020-04-22,55.9579
2020-04-23,55.9579
2020-04-24,55.9579
2020-04-25,55.9579
2020-04-26,55.9579
2020-04-27,55.9579
2020-04-28,55.9579
2020-04-29,55.9579
2020-04-30,55.9579
2020-05-01,55.9579
2020-05-02,55.9579
2020-05-03,55.9579
2020-05-04,55.9579
2020-05-05,55.9579
2020-05-06,55.9579
2020-05-07,55.9579
2020-05-08,55.9579
2020-05-09,55.9579
2020-05-10,55.9579
2020-05-11,55.9579
2020-05-12,55.9579
2020-05-13,55.9579
2020-05-14,55.9579
2020-05-15,55.9579
2020-05-16,55.9579
2020-05-17,55.9579
2020-05-18,55.9579
2020-05-19,55.9579
2020-05-20,55.9579
2020-05-21,55.9579
2020-05-22,55.9579
2020-05-23,55.9579
2020-05-24,55.9579
2020-05-25,55.9579
2020-05-26,55.9579
2020-05-27,55.9579
2020-05-28,55.9579
2020-05-29,55.9579
2020-05-30,55.9579
2020-05-31,55.9579
2020-06-01,55.9579
2020-06-02,55.9579
2020-06-03,55.9579
2020-06-04,55.9579
2020-06-05,55.9579
2020-06-06,55.9579
2020-06-07,55.9579
2020-06-08,55.9579
2020-06-09,55.9579
2020-06-10,55.9579
2020-06-11,55.9579
2020-06-12,55.9579
2020-06-13,55.9579
2020-06-14,55.9579
2020-06-15,55.9579
2020-06-16,55.9579
2020-06-17,55.9579
2020-06-18,55.9579
2020-06-19,55.9579
2020-06-20,55.9579
2020-06-21,55.9579
2020-06-22,55.9579
2020-06-23,55.9579
2020-06-24,55.9579
2020-06-25,55.9579
2020-06-26,55.9579
2020-06-27,55.9579
2020-06-28,55.9579
2020-06-29,55.9579
2020-06-30,36.3254
2020-07-01,36.3254
2020-07-02,36.3254
2020-07-03,36.3254
2020-07-04,36.3254
2020-07-05,36.3254
2020-07-06,36.3254
2020-07-07,36.3254
2020-07-08,36.3254
2020-07-09,36.3254
2020-07-10,36.3254
2020-07-11,36.3254
2020-07-12,36.3254
2020-07-13,36.3254
2020-07-14,36.3254
2020-07-15,36.3254
2020-07-16,36.3254
2020-07-17,36.3254
2020-07-18,36.3254
2020-07-19,36.3254
2020-07-20,36.3254
2020-07-21,36.3254
2020-07-22,36.3254
2020-07-23,36.3254
2020-07-24,36.3254
2020-07-25,36.3254
2020-07-26,36.3254
2020-07-27,36.3254
2020-07-28,36.3254
2020-07-29,36.3254
2020-07-30,36.3254
2020-07-31,36.3254
2020-08-01,36.3254
2020-08-02,36.3254
2020-08-03,36.3254
2020-08-04,36.3254
2020-08-05,36.3254
2020-08-06,36.3254
2020-08-07,36.3254
2020-08-08,36.3254
2020-08-09,36.3254
2020-08-10,36.3254
2020-08-11,36.3254
2020-08-12,36.3254
2020-08-13,36.3254
2020-08-14,36.3254
2020-08-15,36.3254
2020-08-16,36.3254
2020-08-17,36.3254
2020-08-18,36.3254
2020-08-19,36.3254
2020-08-20,36.3254
2020-08-21,36.3254
2020-08-22,36.3254
2020-08-23,36.3254
2020-08-24,36.3254
2020-08-25,36.3254
2020-08-26,36.3254
2020-08-27,36.3254
2020-08-28,36.3254
2020-08-29,36.3254
2020-08-30,36.3254
2020-08-31,36.3254
2020-09-01,36.3254
2020-09-02,36.3254
2020-09-03,36.3254
2020-09-04,36.3254
2020-09-05,36.3254
2020-09-06,36.3254
2020-09-07,36.3254
2020-09-08,36.3254
2020-09-09,36.3254
2020-09-10,36.3254
2020-09-11,36.3254
2020-09-12,36.3254
2020-09-13,36.3254
2020-09-14,36.3254
2020-09-15,36.3254
2020-09-16,36.3254
2020-09-17,36.3254
2020-09-18,36.3254
2020-09-19,36.3254
2020-09-20,36.3254
2020-09-21,36.3254
2020-09-22,36.3254
2020-09-23,36.3254
2020-09-24,36.3254
2020-09-25,36.3254
2020-09-26,36.3254
2020-09-27,36.3254
2020-09-28,36.3254
2020-09-29,36.3254
2020-09-30,39.4848
2020-10-01,39.4848
2020-10-02,39.4848
2020-10-03,39.4848
2020-10-04,39.4848
2020-10-05,39.4848
2020-10-06,39.4848
2020-10-07,39.4848
2020-10-08,39.4848
2020-10-09,39.4848
2020-10-10,39.4848
2020-10-11,39.4848
2020-10-12,39.4848
2020-10-13,39.4848
2020-10-14,39.4848
2020-10-15,39.4848
2020-10-16,39.4848
2020-10-17,39.4848
2020-10-18,39.4848
2020-10-19,39.4848
2020-10-20,39.4848
2020-10-21,39.4848
2020-10-22,39.4848
2020-10-23,39.4848
2020-10-24,39.4848
2020-10-25,39.4848
2020-10-26,39.4848
2020-10-27,39.4848
2020-10-28,39.4848
2020-10-29,39.4848
2020-10-30,39.4848
2020-10-31,39.4848
2020-11-01,39.4848
2020-11-02,39.4848
2020-11-03,39.4848
2020-11-04,39.4848
2020-11-05,39.4848
2020-11-06,39.4848
2020-11-07,39.4848
2020-11-08,39.4848
2020-11-09,39.4848
2020-11-10,39.4848
2020-11-11,39.4848
2020-11-12,39.4848
2020-11-13,39.4848
2020-11-14,39.4848
2020-11-15,39.4848
2020-11-16,39.4848
2020-11-17,39.4848
2020-11-18,39.4848
2020-11-19,39.4848
2020-11-20,39.4848
2020-11-21,39.4848
2020-11-22,39.4848
2020-11-23,39.4848
2020-11-24,39.4848
2020-11-25,39.4848
2020-11-26,39.4848
2020-11-27,39.4848
2020-11-28,39.4848
2020-11-29,39.4848
2020-11-30,39.4848
2020-12-01,39.4848
2020-12-02,39.4848
2020-12-03,39.4848
2020-12-04,39.4848
2020-12-05,39.4848
2020-12-06,39.4848
2020-12-07,39.4848
2020-12-08,39.4848
2020-12-09,39.4848
2020-12-10,39.4848
2020-12-11,39.4848
2020-12-12,39.4848
2020-12-13,39.4848
2020-12-14,39.4848
2020-12-15,39.4848
2020-12-16,39.4848
2020-12-17,39.4848
2020-12-18,39.4848
2020-12-19,39.4848
2020-12-20,39.4848
2020-12-21,39.4848
2020-12-22,39.4848
2020-12-23,39.4848
2020-12-24,39.4848
2020-12-25,39.4848
2020-12-26,39.4848
2020-12-27,39.4848
2020-12-28,39.4848
2020-12-29,39.4848
2020-12-30,39.4848
2020-12-31,39.6016
2021-01-01,39.6016
2021-01-02,39.6016
2021-01-03,39.6016
2021-01-04,39.6016
2021-01-05,39.6016
2021-01-06,39.6016
2021-01-07,39.6016
2021-01-08,39.6016
2021-01-09,39.6016
2021-01-10,39.6016
2021-01-11,39.6016
2021-01-12,39.6016
2021-01-13,39.6016
2021-01-14,39.6016
2021-01-15,39.6016
2021-01-16,39.6016
2021-01-17,39.6016
2021-01-18,39.6016
2021-01-19,39.6016
2021-01-20,39.6016
2021-01-21,39.6016
2021-01-22,39.6016
2021-01-23,39.6016
2021-01-24,39.6016
2021-01-25,39.6016
2021-01-26,39.6016
2021-01-27,39.6016
2021-01-28,39.6016
2021-01-29,39.6016
2021-01-30,39.6016
2021-01-31,39.6016
2021-02-01,39.6016
2021-02-02,39.6016
2021-02-03,39.6016
2021-02-04,39.6016
2021-02-05,39.6016
2021-02-06,39.6016
2021-02-07,39.6016
2021-02-08,39.6016
2021-02-09,39.6016
2021-02-10,39.6016
2021-02-11,39.6016
2021-02-12,39.6016
2021-02-13,39.6016
2021-02-14,39.6016
2021-02-15,39.6016
2021-02-16,39.6016
2021-02-17,39.6016
2021-02-18,39.6016
2021-02-19,39.6016
2021-02-20,39.6016
2021-02-21,39.6016
2021-02-22,39.6016
2021-02-23,39.6016
2021-02-24,39.6016
2021-02-25,39.6016
2021-02-26,39.6016
2021-02-27,39.6016
2021-02-28,39.6016
2021-03-01,39.6016
2021-03-02,39.6016
2021-03-03,39.6016
2021-03-04,39.6016
2021-03-05,39.6016
2021-03-06,39.6016
2021-03-07,39.6016
2021-03-08,39.6016
2021-03-09,39.6016
2021-03-10,39.6016
2021-03-11,39.6016
2021-03-12,39.6016
2021-03-13,39.6016
2021-03-14,39.6016
2021-03-15,39.6016
2021-03-16,39.6016
2021-03-17,39.6016
2021-03-18,39.6016
2021-03-19,39.6016
2021-03-20,39.6016
2021-03-21,39.6016
2021-03-22,39.6016
2021-03-23,39.6016
2021-03-24,39.6016
2021-03-25,39.6016
2021-03-26,39.6016
2021-03-27,39.6016
2021-03-28,39.6016
2021-03-29,39.6016
2021-03-30,39.6016
2021-03-31,33.0608
2021-04-01,33.0608
2021-04-02,33.0608
2021-04-03,33.0608
2021-04-04,33.0608
2021-04-05,33.0608
2021-04-06,33.0608
2021-04-07,33.0608
2021-04-08,33.0608
2021-04-09,33.0608
2021-04-10,33.0608
2021-04-11,33.0608
2021-04-12,33.0608
2021-04-13,33.0608
2021-04-14,33.0608
2021-04-15,33.0608
2021-04-16,33.0608
2021-04-17,33.0608
2021-04-18,33.0608
2021-04-19,33.0608
2021-04-20,33.0608
2021-04-21,33.0608
2021-04-22,33.0608
2021-04-23,33.0608
2021-04-24,33.0608
2021-04-25,33.0608
2021-04-26,33.0608
2021-04-27,33.0608
2021-04-28,33.0608
2021-04-29,33.0608
2021-04-30,33.0608
2021-05-01,33.0608
2021-05-02,33.0608
2021-05-03,33.0608
2021-05-04,33.0608
2021-05-05,33.0608
2021-05-06,33.0608
2021-05-07,33.0608
2021-05-08,33.0608
2021-05-09,33.0608
2021-05-10,33.0608
2021-05-11,33.0608
2021-05-12,33.0608
2021-05-13,33.0608
2021-05-14,33.0608
2021-05-15,33.0608
2021-05-16,33.0608
2021-05-17,33.0608
2021-05-18,33.0608
2021-05-19,33.0608
2021-05-20,33.0608
2021-05-21,33.0608
2021-05-22,33.0608
2021-05-23,33.0608
2021-05-24,33.0608
2021-05-25,33.0608
2021-05-26,33.0608
2021-05-27,33.0608
2021-05-28,33.0608
2021-05-29,33.0608
2021-05-30,33.0608
2021-05-31,33.0608
2021-06-01,33.0608
2021-06-02,33.0608
2021-06-03,33.0608
2021-06-04,33.0608
2021-06-05,33.0608
2021-06-06,33.0608
2021-06-07,33.0608
2021-06-08,33.0608
2021-06-09,33.0608
2021-06-10,33.0608
2021-06-11,33.0608
2021-06-12,33.0608
2021-06-13,33.0608
2021-06-14,33.0608
2021-06-15,33.0608
2021-06-16,33.0608
2021-06-17,33.0608
2021-06-18,33.0608
2021-06-19,33.0608
2021-06-20,33.0608
2021-06-21,33.0608
2021-06-22,33.0608
2021-06-23,33.0608
2021-06-24,33.0608
2021-06-25,33.0608
2021-06-26,33.0608
2021-06-27,33.0608
2021-06-28,33.0608
2021-06-29,33.0608
2021-06-30,34.1822
2021-07-01,34.1822
2021-07-02,34.1822
2021-07-03,34.1822
2021-07-04,34.1822
2021-07-05,34.1822
2021-07-06,34.1822
2021-07-07,34.1822
2021-07-08,34.1822
2021-07-09,34.1822
2021-07-10,34.1822
2021-07-11,34.1822
2021-07-12,34.1822
2021-07-13,34.1822
2021-07-14,34.1822
2021-07-15,34.1822
2021-07-16,34.1822
2021-07-17,34.1822
2021-07-18,34.1822
2021-07-19,34.1822
2021-07-20,34.1822
2021-07-21,34.1822
2021-07-22,34.1822
2021-07-23,34.1822
2021-07-24,34.1822
2021-07-25,34.1822
2021-07-26,34.1822
2021-07-27,34.1822
2021-07-28,34.1822
2021-07-29,34.1822
2021-07-30,34.1822
2021-07-31,34.1822
2021-08-01,34.1822
2021-08-02,34.1822
2021-08-03,34.1822
2021-08-04,34.1822
2021-08-05,34.1822
2021-08-06,34.1822
2021-08-07,34.1822
2021-08-08,34.1822
2021-08-09,34.1822
2021-08-10,34.1822
2021-08-11,34.1822
2021-08-12,34.1822
2021-08-13,34.1822
2021-08-14,34.1822
2021-08-15,34.1822
2021-08-16,34.1822
2021-08-17,34.1822
2021-08-18,34.1822
2021-08-19,34.1822
2021-08-20,34.1822
2021-08-21,34.1822
2021-08-22,34.1822
2021-08-23,34.1822
2021-08-24,34.1822
2021-08-25,34.1822
2021-08-26,34.1822
2021-08-27,34.1822
2021-08-28,34.1822
2021-08-29,34.1822
2021-08-30,34.1822
2021-08-31,34.1822
2021-09-01,34.1822
2021-09-02,34.1822
2021-09-03,34.1822
2021-09-04,34.1822
2021-09-05,34.1822
2021-09-06,34.1822
2021-09-07,34.1822
2021-09-08,34.1822
2021-09-09,34.1822
2021-09-10,34.1822
2021-09-11,34.1822
2021-09-12,34.1822
2021-09-13,34.1822
2021-09-14,34.1822
2021-09-15,34.1822
2021-09-16,34.1822
2021-09-17,34.1822
2021-09-18,34.1822
2021-09-19,34.1822
2021-09-20,34.1822
2021-09-21,34.1822
2021-09-22,34.1822
2021-09-23,34.1822
2021-09-24,34.1822
2021-09-25,34.1822
2021-09-26,34.1822
2021-09-27,34.1822
2021-09-28,34.1822
2021-09-29,34.1822
2021-09-30,25.9848
2021-10-01,25.9848
2021-10-02,25.9848
2021-10-03,25.9848
2021-10-04,25.9848
2021-10-05,25.9848
2021-10-06,25.9848
2021-10-07,25.9848
2021-10-08,25.9848
2021-10-09,25.9848
2021-10-10,25.9848
2021-10-11,25.9848
2021-10-12,25.9848
2021-10-13,25.9848
2021-10-14,25.9848
2021-10-15,25.9848
2021-10-16,25.9848
2021-10-17,25.9848
2021-10-18,25.9848
2021-10-19,25.9848
2021-10-20,25.9848
2021-10-21,25.9848
2021-10-22,25.9848
2021-10-23,25.9848
2021-10-24,25.9848
2021-10-25,25.9848
2021-10-26,25.9848
2021-10-27,25.9848
2021-10-28,25.9848
2021-10-29,25.9848
2021-10-30,25.9848
2021-10-31,25.9848
2021-11-01,25.9848
2021-11-02,25.9848
2021-11-03,25.9848
2021-11-04,25.9848
2021-11-05,25.9848
2021-11-06,25.9848
2021-11-07,25.9848
2021-11-08,25.9848
2021-11-09,25.9848
2021-11-10,25.9848
2021-11-11,25.9848
2021-11-12,25.9848
2021-11-13,25.9848
2021-11-14,25.9848
2021-11-15,25.9848
2021-11-16,25.9848
2021-11-17,25.9848
2021-11-18,25.9848
2021-11-19,25.9848
2021-11-20,25.9848
2021-11-21,25.9848
2021-11-22,25.9848
2021-11-23,25.9848
2021-11-24,25.9848
2021-11-25,25.9848
2021-11-26,25.9848
2021-11-27,25.9848
2021-11-28,25.9848
2021-11-29,25.9848
2021-11-30,25.9848
2021-12-01,25.9848
2021-12-02,25.9848
2021-12-03,25.9848
2021-12-04,25.9848
2021-12-05,25.9848
2021-12-06,25.9848
2021-12-07,25.9848
2021-12-08,25.9848
2021-12-09,25.9848
2021-12-10,25.9848
2021-12-11,25.9848
2021-12-12,25.9848
2021-12-13,25.9848
2021-12-14,25.9848
2021-12-15,25.9848
2021-12-16,25.9848
2021-12-17,25.9848
2021-12-18,25.9848
2021-12-19,25.9848
2021-12-20,25.9848
2021-12-21,25.9848
2021-12-22,25.9848
2021-12-23,25.9848
2021-12-24,25.9848
2021-12-25,25.9848
2021-12-26,25.9848
2021-12-27,25.9848
2021-12-28,25.9848
2021-12-29,25.9848
2021-12-30,25.9848
2021-12-31,24.4157
2022-01-01,24.4157
2022-01-02,24.4157
2022-01-03,24.4157
2022-01-04,24.4157
2022-01-05,24.4157
2022-01-06,24.4157
2022-01-07,24.4157
2022-01-08,24.4157
2022-01-09,24.4157
2022-01-10,24.4157
2022-01-11,24.4157
2022-01-12,24.4157
2022-01-13,24.4157
2022-01-14,24.4157
2022-01-15,24.4157
2022-01-16,24.4157
2022-01-17,24.4157
2022-01-18,24.4157
2022-01-19,24.4157
2022-01-20,24.4157
2022-01-21,24.4157
2022-01-22,24.4157
2022-01-23,24.4157
2022-01-24,24.4157
2022-01-25,24.4157
2022-01-26,24.4157
2022-01-27,24.4157
2022-01-28,24.4157
2022-01-29,24.4157
2022-01-30,24.4157
2022-01-31,24.4157
2022-02-01,24.4157
2022-02-02,24.4157
2022-02-03,24.4157
2022-02-04,24.4157
2022-02-05,24.4157
2022-02-06,24.4157
2022-02-07,24.4157
2022-02-08,24.4157
2022-02-09,24.4157
2022-02-10,24.4157
2022-02-11,24.4157
2022-02-12,24.4157
2022-02-13,24.4157
2022-02-14,24.4157
2022-02-15,24.4157
2022-02-16,24.4157
2022-02-17,24.4157
2022-02-18,24.4157
2022-02-19,24.4157
2022-02-20,24.4157
2022-02-21,24.4157
2022-02-22,24.4157
2022-02-23,24.4157
2022-02-24,24.4157
2022-02-25,24.4157
2022-02-26,24.4157
2022-02-27,24.4157
2022-02-28,24.4157
2022-03-01,24.4157
2022-03-02,24.4157
2022-03-03,24.4157
2022-03-04,24.4157
2022-03-05,24.4157
2022-03-06,24.4157
2022-03-07,24.4157
2022-03-08,24.4157
2022-03-09,24.4157
2022-03-10,24.4157
2022-03-11,24.4157
2022-03-12,24.4157
2022-03-13,24.4157
2022-03-14,24.4157
2022-03-15,24.4157
2022-03-16,24.4157
2022-03-17,24.4157
2022-03-18,24.4157
2022-03-19,24.4157
2022-03-20,24.4157
2022-03-21,24.4157
2022-03-22,24.4157
2022-03-23,24.4157
2022-03-24,24.4157
2022-03-25,24.4157
2022-03-26,24.4157
2022-03-27,24.4157
2022-03-28,24.4157
2022-03-29,24.4157
2022-03-30,24.4157
2022-03-31,13.9342
2022-04-01,13.9342
2022-04-02,13.9342
2022-04-03,13.9342
2022-04-04,13.9342
2022-04-05,13.9342
2022-04-06,13.9342
2022-04-07,13.9342
2022-04-08,13.9342
2022-04-09,13.9342
2022-04-10,13.9342
2022-04-11,13.9342
2022-04-12,13.9342
2022-04-13,13.9342
2022-04-14,13.9342
2022-04-15,13.9342
2022-04-16,13.9342
2022-04-17,13.9342
2022-04-18,13.9342
2022-04-19,13.9342
2022-04-20,13.9342
2022-04-21,13.9342
2022-04-22,13.9342
2022-04-23,13.9342
2022-04-24,13.9342
2022-04-25,13.9342
2022-04-26,13.9342
2022-04-27,13.9342
2022-04-28,13.9342
2022-04-29,13.9342
2022-04-30,13.9342
2022-05-01,13.9342
2022-05-02,13.9342
2022-05-03,13.9342
2022-05-04,13.9342
2022-05-05,13.9342
2022-05-06,13.9342
2022-05-07,13.9342
2022-05-08,13.9342
2022-05-09,13.9342
2022-05-10,13.9342
2022-05-11,13.9342
2022-05-12,13.9342
2022-05-13,13.9342
2022-05-14,13.9342
2022-05-15,13.9342
2022-05-16,13.9342
2022-05-17,13.9342
2022-05-18,13.9342
2022-05-19,13.9342
2022-05-20,13.9342
2022-05-21,13.9342
2022-05-22,13.9342
2022-05-23,13.9342
2022-05-24,13.9342
2022-05-25,13.9342
2022-05-26,13.9342
2022-05-27,13.9342
2022-05-28,13.9342
2022-05-29,13.9342
2022-05-30,13.9342
2022-05-31,13.9342
2022-06-01,13.9342
2022-06-02,13.9342
2022-06-03,13.9342
2022-06-04,13.9342
2022-06-05,13.9342
2022-06-06,13.9342
2022-06-07,13.9342
2022-06-08,13.9342
2022-06-09,13.9342
2022-06-10,13.9342
2022-06-11,13.9342
2022-06-12,13.9342
2022-06-13,13.9342
2022-06-14,13.9342
2022-06-15,13.9342
2022-06-16,13.9342
2022-06-17,13.9342
2022-06-18,13.9342
2022-06-19,13.9342
2022-06-20,13.9342
2022-06-21,13.9342
2022-06-22,13.9342
2022-06-23,13.9342
2022-06-24,13.9342
2022-06-25,13.9342
2022-06-26,13.9342
2022-06-27,13.9342
2022-06-28,13.9342
2022-06-29,13.9342
2022-06-30,6.7293
2022-07-01,6.7293
2022-07-02,6.7293
2022-07-03,6.7293
2022-07-04,6.7293
2022-07-05,6.7293
2022-07-06,6.7293
2022-07-07,6.7293
2022-07-08,6.7293
2022-07-09,6.7293
2022-07-10,6.7293
2022-07-11,6.7293
2022-07-12,6.7293
2022-07-13,6.7293
2022-07-14,6.7293
2022-07-15,6.7293
2022-07-16,6.7293
2022-07-17,6.7293
2022-07-18,6.7293
2022-07-19,6.7293
2022-07-20,6.7293
2022-07-21,6.7293
2022-07-22,6.7293
2022-07-23,6.7293
2022-07-24,6.7293
2022-07-25,6.7293
2022-07-26,6.7293
2022-07-27,6.7293
2022-07-28,6.7293
2022-07-29,6.7293
2022-07-30,6.7293
2022-07-31,6.7293
2022-08-01,6.7293
2022-08-02,6.7293
2022-08-03,6.7293
2022-08-04,6.7293
2022-08-05,6.7293
2022-08-06,6.7293
2022-08-07,6.7293
2022-08-08,6.7293
2022-08-09,6.7293
2022-08-10,6.7293
2022-08-11,6.7293
2022-08-12,6.7293
2022-08-13,6.7293
2022-08-14,6.7293
2022-08-15,6.7293
2022-08-16,6.7293
2022-08-17,6.7293
2022-08-18,6.7293
2022-08-19,6.7293
2022-08-20,6.7293
2022-08-21,6.7293
2022-08-22,6.7293
2022-08-23,6.7293
2022-08-24,6.7293
2022-08-25,6.7293
2022-08-26,6.7293
2022-08-27,6.7293
2022-08-28,6.7293
2022-08-29,6.7293
2022-08-30,6.7293
2022-08-31,6.7293
2022-09-01,6.7293
2022-09-02,6.7293
2022-09-03,6.7293
2022-09-04,6.7293
2022-09-05,6.7293
2022-09-06,6.7293
2022-09-07,6.7293
2022-09-08,6.7293
2022-09-09,6.7293
2022-09-10,6.7293
2022-09-11,6.7293
2022-09-12,6.7293
2022-09-13,6.7293
2022-09-14,6.7293
2022-09-15,6.7293
2022-09-16,6.7293
2022-09-17,6.7293
2022-09-18,6.7293
2022-09-19,6.7293
2022-09-20,6.7293
2022-09-21,6.7293
2022-09-22,6.7293
2022-09-23,6.7293
2022-09-24,6.7293
2022-09-25,6.7293
2022-09-26,6.7293
2022-09-27,6.7293
2022-09-28,6.7293
2022-09-29,6.7293
2022-09-30,2.7844
2022-10-01,2.7844
2022-10-02,2.7844
2022-10-03,2.7844
2022-10-04,2.7844
2022-10-05,2.7844
2022-10-06,2.7844
2022-10-07,2.7844
2022-10-08,2.7844
2022-10-09,2.7844
2022-10-10,2.7844
2022-10-11,2.7844
2022-10-12,2.7844
2022-10-13,2.7844
2022-10-14,2.7844
2022-10-15,2.7844
2022-10-16,2.7844
2022-10-17,2.7844
2022-10-18,2.7844
2022-10-19,2.7844
2022-10-20,2.7844
2022-10-21,2.7844
2022-10-22,2.7844
2022-10-23,2.7844
2022-10-24,2.7844
2022-10-25,2.7844
2022-10-26,2.7844
2022-10-27,2.7844
2022-10-28,2.7844
2022-10-29,2.7844
2022-10-30,2.7844
2022-10-31,2.7844
2022-11-01,2.7844
2022-11-02,2.7844
2022-11-03,2.7844
2022-11-04,2.7844
2022-11-05,2.7844
2022-11-06,2.7844
2022-11-07,2.7844
2022-11-08,2.7844
2022-11-09,2.7844
2022-11-10,2.7844
2022-11-11,2.7844
2022-11-12,2.7844
2022-11-13,2.7844
2022-11-14,2.7844
2022-11-15,2.7844
2022-11-16,2.7844
2022-11-17,2.7844
2022-11-18,2.7844
2022-11-19,2.7844
2022-11-20,2.7844
2022-11-21,2.7844
2022-11-22,2.7844
2022-11-23,2.7844
2022-11-24,2.7844
2022-11-25,2.7844
2022-11-26,2.7844
2022-11-27,2.7844
2022-11-28,2.7844
2022-11-29,2.7844
2022-11-30,2.7844
2022-12-01,2.7844
2022-12-02,2.7844
2022-12-03,2.7844
2022-12-04,2.7844
2022-12-05,2.7844
2022-12-06,2.7844
2022-12-07,2.7844
2022-12-08,2.7844
2022-12-09,2.7844
2022-12-10,2.7844
2022-12-11,2.7844
2022-12-12,2.7844
2022-12-13,2.7844
2022-12-14,2.7844
2022-12-15,2.7844
2022-12-16,2.7844
2022-12-17,2.7844
2022-12-18,2.7844
2022-12-19,2.7844
2022-12-20,2.7844
2022-12-21,2.7844
2022-12-22,2.7844
2022-12-23,2.7844
2022-12-24,2.7844
2022-12-25,2.7844
2022-12-26,2.7844
2022-12-27,2.7844
2022-12-28,2.7844
2022-12-29,2.7844
2022-12-30,2.7844
2022-12-31,2.38
2023-01-01,2.38
2023-01-02,2.38
2023-01-03,2.38
2023-01-04,2.38
2023-01-05,2.38
2023-01-06,2.38
2023-01-07,2.38
2023-01-08,2.38
2023-01-09,2.38
2023-01-10,2.38
2023-01-11,2.38
2023-01-12,2.38
2023-01-13,2.38
2023-01-14,2.38
2023-01-15,2.38
2023-01-16,2.38
2023-01-17,2.38
2023-01-18,2.38
2023-01-19,2.38
2023-01-20,2.38
2023-01-21,2.38
2023-01-22,2.38
2023-01-23,2.38
2023-01-24,2.38
2023-01-25,2.38
2023-01-26,2.38
2023-01-27,2.38
2023-01-28,2.38
2023-01-29,2.38
2023-01-30,2.38
2023-01-31,2.38
2023-02-01,2.38
2023-02-02,2.38
2023-02-03,2.38
2023-02-04,2.38
2023-02-05,2.38
2023-02-06,2.38
2023-02-07,2.38
2023-02-08,2.38
2023-02-09,2.38
2023-02-10,2.38
2023-02-11,2.38
2023-02-12,2.38
2023-02-13,2.38
2023-02-14,2.38
2023-02-15,2.38
2023-02-16,2.38
2023-02-17,2.38
2023-02-18,2.38
2023-02-19,2.38
2023-02-20,2.38
2023-02-21,2.38
2023-02-22,2.38
2023-02-23,2.38
2023-02-24,2.38
2023-02-25,2.38
2023-02-26,2.38
2023-02-27,2.38
2023-02-28,2.38
2023-03-01,2.38
2023-03-02,2.38
2023-03-03,2.38
2023-03-04,2.38
2023-03-05,2.38
2023-03-06,2.38
2023-03-07,2.38
2023-03-08,2.38
2023-03-09,2.38
2023-03-10,2.38
2023-03-11,2.38
2023-03-12,2.38
2023-03-13,2.38
2023-03-14,2.38
2023-03-15,2.38
