,MSFT US Equity
2020-10-12,41.3993
2020-10-13,41.3993
2020-10-14,41.3993
2020-10-15,41.3993
2020-10-16,41.3993
2020-10-17,41.3993
2020-10-18,41.3993
2020-10-19,41.3993
2020-10-20,41.3993
2020-10-21,41.3993
2020-10-22,41.3993
2020-10-23,41.3993
2020-10-24,41.3993
2020-10-25,41.3993
2020-10-26,41.3993
2020-10-27,41.3993
2020-10-28,41.3993
2020-10-29,41.3993
2020-10-30,41.3993
2020-10-31,41.3993
2020-11-01,41.3993
2020-11-02,41.3993
2020-11-03,41.3993
2020-11-04,41.3993
2020-11-05,41.3993
2020-11-06,41.3993
2020-11-07,41.3993
2020-11-08,41.3993
2020-11-09,41.3993
2020-11-10,41.3993
2020-11-11,41.3993
2020-11-12,41.3993
2020-11-13,41.3993
2020-11-14,41.3993
2020-11-15,41.3993
2020-11-16,41.3993
2020-11-17,41.3993
2020-11-18,41.3993
2020-11-19,41.3993
2020-11-20,41.3993
2020-11-21,41.3993
2020-11-22,41.3993
2020-11-23,41.3993
2020-11-24,41.3993
2020-11-25,41.3993
2020-11-26,41.3993
2020-11-27,41.3993
2020-11-28,41.3993
2020-11-29,41.3993
2020-11-30,41.3993
2020-12-01,41.3993
2020-12-02,41.3993
2020-12-03,41.3993
2020-12-04,41.3993
2020-12-05,41.3993
2020-12-06,41.3993
2020-12-07,41.3993
2020-12-08,41.3993
2020-12-09,41.3993
2020-12-10,41.3993
2020-12-11,41.3993
2020-12-12,41.3993
2020-12-13,41.3993
2020-12-14,41.3993
2020-12-15,41.3993
2020-12-16,41.3993
2020-12-17,41.3993
2020-12-18,41.3993
2020-12-19,41.3993
2020-12-20,41.3993
2020-12-21,41.3993
2020-12-22,41.3993
2020-12-23,41.3993
2020-12-24,41.3993
2020-12-25,41.3993
2020-12-26,41.3993
2020-12-27,41.3993
2020-12-28,41.3993
2020-12-29,41.3993
2020-12-30,41.3993
2020-12-31,42.697
2021-01-01,42.697
2021-01-02,42.697
2021-01-03,42.697
2021-01-04,42.697
2021-01-05,42.697
2021-01-06,42.697
2021-01-07,42.697
2021-01-08,42.697
2021-01-09,42.697
2021-01-10,42.697
2021-01-11,42.697
2021-01-12,42.697
2021-01-13,42.697
2021-01-14,42.697
2021-01-15,42.697
2021-01-16,42.697
2021-01-17,42.697
2021-01-18,42.697
2021-01-19,42.697
2021-01-20,42.697
2021-01-21,42.697
2021-01-22,42.697
2021-01-23,42.697
2021-01-24,42.697
2021-01-25,42.697
2021-01-26,42.697
2021-01-27,42.697
2021-01-28,42.697
2021-01-29,42.697
2021-01-30,42.697
2021-01-31,42.697
2021-02-01,42.697
2021-02-02,42.697
2021-02-03,42.697
2021-02-04,42.697
2021-02-05,42.697
2021-02-06,42.697
2021-02-07,42.697
2021-02-08,42.697
2021-02-09,42.697
2021-02-10,42.697
2021-02-11,42.697
2021-02-12,42.697
2021-02-13,42.697
2021-02-14,42.697
2021-02-15,42.697
2021-02-16,42.697
2021-02-17,42.697
2021-02-18,42.697
2021-02-19,42.697
2021-02-20,42.697
2021-02-21,42.697
2021-02-22,42.697
2021-02-23,42.697
2021-02-24,42.697
2021-02-25,42.697
2021-02-26,42.697
2021-02-27,42.697
2021-02-28,42.697
2021-03-01,42.697
2021-03-02,42.697
2021-03-03,42.697
2021-03-04,42.697
2021-03-05,42.697
2021-03-06,42.697
2021-03-07,42.697
2021-03-08,42.697
2021-03-09,42.697
2021-03-10,42.697
2021-03-11,42.697
2021-03-12,42.697
2021-03-13,42.697
2021-03-14,42.697
2021-03-15,42.697
2021-03-16,42.697
2021-03-17,42.697
2021-03-18,42.697
2021-03-19,42.697
2021-03-20,42.697
2021-03-21,42.697
2021-03-22,42.697
2021-03-23,42.697
2021-03-24,42.697
2021-03-25,42.697
2021-03-26,42.697
2021-03-27,42.697
2021-03-28,42.697
2021-03-29,42.697
2021-03-30,42.697
2021-03-31,44.9909
2021-04-01,44.9909
2021-04-02,44.9909
2021-04-03,44.9909
2021-04-04,44.9909
2021-04-05,44.9909
2021-04-06,44.9909
2021-04-07,44.9909
2021-04-08,44.9909
2021-04-09,44.9909
2021-04-10,44.9909
2021-04-11,44.9909
2021-04-12,44.9909
2021-04-13,44.9909
2021-04-14,44.9909
2021-04-15,44.9909
2021-04-16,44.9909
2021-04-17,44.9909
2021-04-18,44.9909
2021-04-19,44.9909
2021-04-20,44.9909
2021-04-21,44.9909
2021-04-22,44.9909
2021-04-23,44.9909
2021-04-24,44.9909
2021-04-25,44.9909
2021-04-26,44.9909
2021-04-27,44.9909
2021-04-28,44.9909
2021-04-29,44.9909
2021-04-30,44.9909
2021-05-01,44.9909
2021-05-02,44.9909
2021-05-03,44.9909
2021-05-04,44.9909
2021-05-05,44.9909
2021-05-06,44.9909
2021-05-07,44.9909
2021-05-08,44.9909
2021-05-09,44.9909
2021-05-10,44.9909
2021-05-11,44.9909
2021-05-12,44.9909
2021-05-13,44.9909
2021-05-14,44.9909
2021-05-15,44.9909
2021-05-16,44.9909
2021-05-17,44.9909
2021-05-18,44.9909
2021-05-19,44.9909
2021-05-20,44.9909
2021-05-21,44.9909
2021-05-22,44.9909
2021-05-23,44.9909
2021-05-24,44.9909
2021-05-25,44.9909
2021-05-26,44.9909
2021-05-27,44.9909
2021-05-28,44.9909
2021-05-29,44.9909
2021-05-30,44.9909
2021-05-31,44.9909
2021-06-01,44.9909
2021-06-02,44.9909
2021-06-03,44.9909
2021-06-04,44.9909
2021-06-05,44.9909
2021-06-06,44.9909
2021-06-07,44.9909
2021-06-08,44.9909
2021-06-09,44.9909
2021-06-10,44.9909
2021-06-11,44.9909
2021-06-12,44.9909
2021-06-13,44.9909
2021-06-14,44.9909
2021-06-15,44.9909
2021-06-16,44.9909
2021-06-17,44.9909
2021-06-18,44.9909
2021-06-19,44.9909
2021-06-20,44.9909
2021-06-21,44.9909
2021-06-22,44.9909
2021-06-23,44.9909
2021-06-24,44.9909
2021-06-25,44.9909
2021-06-26,44.9909
2021-06-27,44.9909
2021-06-28,44.9909
2021-06-29,44.9909
2021-06-30,47.0787
2021-07-01,47.0787
2021-07-02,47.0787
2021-07-03,47.0787
2021-07-04,47.0787
2021-07-05,47.0787
2021-07-06,47.0787
2021-07-07,47.0787
2021-07-08,47.0787
2021-07-09,47.0787
2021-07-10,47.0787
2021-07-11,47.0787
2021-07-12,47.0787
2021-07-13,47.0787
2021-07-14,47.0787
2021-07-15,47.0787
2021-07-16,47.0787
2021-07-17,47.0787
2021-07-18,47.0787
2021-07-19,47.0787
2021-07-20,47.0787
2021-07-21,47.0787
2021-07-22,47.0787
2021-07-23,47.0787
2021-07-24,47.0787
2021-07-25,47.0787
2021-07-26,47.0787
2021-07-27,47.0787
2021-07-28,47.0787
2021-07-29,47.0787
2021-07-30,47.0787
2021-07-31,47.0787
2021-08-01,47.0787
2021-08-02,47.0787
2021-08-03,47.0787
2021-08-04,47.0787
2021-08-05,47.0787
2021-08-06,47.0787
2021-08-07,47.0787
2021-08-08,47.0787
2021-08-09,47.0787
2021-08-10,47.0787
2021-08-11,47.0787
2021-08-12,47.0787
2021-08-13,47.0787
2021-08-14,47.0787
2021-08-15,47.0787
2021-08-16,47.0787
2021-08-17,47.0787
2021-08-18,47.0787
2021-08-19,47.0787
2021-08-20,47.0787
2021-08-21,47.0787
2021-08-22,47.0787
2021-08-23,47.0787
2021-08-24,47.0787
2021-08-25,47.0787
2021-08-26,47.0787
2021-08-27,47.0787
2021-08-28,47.0787
2021-08-29,47.0787
2021-08-30,47.0787
2021-08-31,47.0787
2021-09-01,47.0787
2021-09-02,47.0787
2021-09-03,47.0787
2021-09-04,47.0787
2021-09-05,47.0787
2021-09-06,47.0787
2021-09-07,47.0787
2021-09-08,47.0787
2021-09-09,47.0787
2021-09-10,47.0787
2021-09-11,47.0787
2021-09-12,47.0787
2021-09-13,47.0787
2021-09-14,47.0787
2021-09-15,47.0787
2021-09-16,47.0787
2021-09-17,47.0787
2021-09-18,47.0787
2021-09-19,47.0787
2021-09-20,47.0787
2021-09-21,47.0787
2021-09-22,47.0787
2021-09-23,47.0787
2021-09-24,47.0787
2021-09-25,47.0787
2021-09-26,47.0787
2021-09-27,47.0787
2021-09-28,47.0787
2021-09-29,47.0787
2021-09-30,49.3031
2021-10-01,49.3031
2021-10-02,49.3031
2021-10-03,49.3031
2021-10-04,49.3031
2021-10-05,49.3031
2021-10-06,49.3031
2021-10-07,49.3031
2021-10-08,49.3031
2021-10-09,49.3031
2021-10-10,49.3031
2021-10-11,49.3031
2021-10-12,49.3031
2021-10-13,49.3031
2021-10-14,49.3031
2021-10-15,49.3031
2021-10-16,49.3031
2021-10-17,49.3031
2021-10-18,49.3031
2021-10-19,49.3031
2021-10-20,49.3031
2021-10-21,49.3031
2021-10-22,49.3031
2021-10-23,49.3031
2021-10-24,49.3031
2021-10-25,49.3031
2021-10-26,49.3031
2021-10-27,49.3031
2021-10-28,49.3031
2021-10-29,49.3031
2021-10-30,49.3031
2021-10-31,49.3031
2021-11-01,49.3031
2021-11-02,49.3031
2021-11-03,49.3031
2021-11-04,49.3031
2021-11-05,49.3031
2021-11-06,49.3031
2021-11-07,49.3031
2021-11-08,49.3031
2021-11-09,49.3031
2021-11-10,49.3031
2021-11-11,49.3031
2021-11-12,49.3031
2021-11-13,49.3031
2021-11-14,49.3031
2021-11-15,49.3031
2021-11-16,49.3031
2021-11-17,49.3031
2021-11-18,49.3031
2021-11-19,49.3031
2021-11-20,49.3031
2021-11-21,49.3031
2021-11-22,49.3031
2021-11-23,49.3031
2021-11-24,49.3031
2021-11-25,49.3031
2021-11-26,49.3031
2021-11-27,49.3031
2021-11-28,49.3031
2021-11-29,49.3031
2021-11-30,49.3031
2021-12-01,49.3031
2021-12-02,49.3031
2021-12-03,49.3031
2021-12-04,49.3031
2021-12-05,49.3031
2021-12-06,49.3031
2021-12-07,49.3031
2021-12-08,49.3031
2021-12-09,49.3031
2021-12-10,49.3031
2021-12-11,49.3031
2021-12-12,49.3031
2021-12-13,49.3031
2021-12-14,49.3031
2021-12-15,49.3031
2021-12-16,49.3031
2021-12-17,49.3031
2021-12-18,49.3031
2021-12-19,49.3031
2021-12-20,49.3031
2021-12-21,49.3031
2021-12-22,49.3031
2021-12-23,49.3031
2021-12-24,49.3031
2021-12-25,49.3031
2021-12-26,49.3031
2021-12-27,49.3031
2021-12-28,49.3031
2021-12-29,49.3031
2021-12-30,49.3031
2021-12-31,49.0515
2022-01-01,49.0515
2022-01-02,49.0515
2022-01-03,49.0515
2022-01-04,49.0515
2022-01-05,49.0515
2022-01-06,49.0515
2022-01-07,49.0515
2022-01-08,49.0515
2022-01-09,49.0515
2022-01-10,49.0515
2022-01-11,49.0515
2022-01-12,49.0515
2022-01-13,49.0515
2022-01-14,49.0515
2022-01-15,49.0515
2022-01-16,49.0515
2022-01-17,49.0515
2022-01-18,49.0515
2022-01-19,49.0515
2022-01-20,49.0515
2022-01-21,49.0515
2022-01-22,49.0515
2022-01-23,49.0515
2022-01-24,49.0515
2022-01-25,49.0515
2022-01-26,49.0515
2022-01-27,49.0515
2022-01-28,49.0515
2022-01-29,49.0515
2022-01-30,49.0515
2022-01-31,49.0515
2022-02-01,49.0515
2022-02-02,49.0515
2022-02-03,49.0515
2022-02-04,49.0515
2022-02-05,49.0515
2022-02-06,49.0515
2022-02-07,49.0515
2022-02-08,49.0515
2022-02-09,49.0515
2022-02-10,49.0515
2022-02-11,49.0515
2022-02-12,49.0515
2022-02-13,49.0515
2022-02-14,49.0515
2022-02-15,49.0515
2022-02-16,49.0515
2022-02-17,49.0515
2022-02-18,49.0515
2022-02-19,49.0515
2022-02-20,49.0515
2022-02-21,49.0515
2022-02-22,49.0515
2022-02-23,49.0515
2022-02-24,49.0515
2022-02-25,49.0515
2022-02-26,49.0515
2022-02-27,49.0515
2022-02-28,49.0515
2022-03-01,49.0515
2022-03-02,49.0515
2022-03-03,49.0515
2022-03-04,49.0515
2022-03-05,49.0515
2022-03-06,49.0515
2022-03-07,49.0515
2022-03-08,49.0515
2022-03-09,49.0515
2022-03-10,49.0515
2022-03-11,49.0515
2022-03-12,49.0515
2022-03-13,49.0515
2022-03-14,49.0515
2022-03-15,49.0515
2022-03-16,49.0515
2022-03-17,49.0515
2022-03-18,49.0515
2022-03-19,49.0515
2022-03-20,49.0515
2022-03-21,49.0515
2022-03-22,49.0515
2022-03-23,49.0515
2022-03-24,49.0515
2022-03-25,49.0515
2022-03-26,49.0515
2022-03-27,49.0515
2022-03-28,49.0515
2022-03-29,49.0515
2022-03-30,49.0515
2022-03-31,48.7215
2022-04-01,48.7215
2022-04-02,48.7215
2022-04-03,48.7215
2022-04-04,48.7215
2022-04-05,48.7215
2022-04-06,48.7215
2022-04-07,48.7215
2022-04-08,48.7215
2022-04-09,48.7215
2022-04-10,48.7215
2022-04-11,48.7215
2022-04-12,48.7215
2022-04-13,48.7215
2022-04-14,48.7215
2022-04-15,48.7215
2022-04-16,48.7215
2022-04-17,48.7215
2022-04-18,48.7215
2022-04-19,48.7215
2022-04-20,48.7215
2022-04-21,48.7215
2022-04-22,48.7215
2022-04-23,48.7215
2022-04-24,48.7215
2022-04-25,48.7215
2022-04-26,48.7215
2022-04-27,48.7215
2022-04-28,48.7215
2022-04-29,48.7215
2022-04-30,48.7215
2022-05-01,48.7215
2022-05-02,48.7215
2022-05-03,48.7215
2022-05-04,48.7215
2022-05-05,48.7215
2022-05-06,48.7215
2022-05-07,48.7215
2022-05-08,48.7215
2022-05-09,48.7215
2022-05-10,48.7215
2022-05-11,48.7215
2022-05-12,48.7215
2022-05-13,48.7215
2022-05-14,48.7215
2022-05-15,48.7215
2022-05-16,48.7215
2022-05-17,48.7215
2022-05-18,48.7215
2022-05-19,48.7215
2022-05-20,48.7215
2022-05-21,48.7215
2022-05-22,48.7215
2022-05-23,48.7215
2022-05-24,48.7215
2022-05-25,48.7215
2022-05-26,48.7215
2022-05-27,48.7215
2022-05-28,48.7215
2022-05-29,48.7215
2022-05-30,48.7215
2022-05-31,48.7215
2022-06-01,48.7215
2022-06-02,48.7215
2022-06-03,48.7215
2022-06-04,48.7215
2022-06-05,48.7215
2022-06-06,48.7215
2022-06-07,48.7215
2022-06-08,48.7215
2022-06-09,48.7215
2022-06-10,48.7215
2022-06-11,48.7215
2022-06-12,48.7215
2022-06-13,48.7215
2022-06-14,48.7215
2022-06-15,48.7215
2022-06-16,48.7215
2022-06-17,48.7215
2022-06-18,48.7215
2022-06-19,48.7215
2022-06-20,48.7215
2022-06-21,48.7215
2022-06-22,48.7215
2022-06-23,48.7215
2022-06-24,48.7215
2022-06-25,48.7215
2022-06-26,48.7215
2022-06-27,48.7215
2022-06-28,48.7215
2022-06-29,48.7215
2022-06-30,47.1513
2022-07-01,47.1513
2022-07-02,47.1513
2022-07-03,47.1513
2022-07-04,47.1513
2022-07-05,47.1513
2022-07-06,47.1513
2022-07-07,47.1513
2022-07-08,47.1513
2022-07-09,47.1513
2022-07-10,47.1513
2022-07-11,47.1513
2022-07-12,47.1513
2022-07-13,47.1513
2022-07-14,47.1513
2022-07-15,47.1513
2022-07-16,47.1513
2022-07-17,47.1513
2022-07-18,47.1513
2022-07-19,47.1513
2022-07-20,47.1513
2022-07-21,47.1513
2022-07-22,47.1513
2022-07-23,47.1513
2022-07-24,47.1513
2022-07-25,47.1513
2022-07-26,47.1513
2022-07-27,47.1513
2022-07-28,47.1513
2022-07-29,47.1513
2022-07-30,47.1513
2022-07-31,47.1513
2022-08-01,47.1513
2022-08-02,47.1513
2022-08-03,47.1513
2022-08-04,47.1513
2022-08-05,47.1513
2022-08-06,47.1513
2022-08-07,47.1513
2022-08-08,47.1513
2022-08-09,47.1513
2022-08-10,47.1513
2022-08-11,47.1513
2022-08-12,47.1513
2022-08-13,47.1513
2022-08-14,47.1513
2022-08-15,47.1513
2022-08-16,47.1513
2022-08-17,47.1513
2022-08-18,47.1513
2022-08-19,47.1513
2022-08-20,47.1513
2022-08-21,47.1513
2022-08-22,47.1513
2022-08-23,47.1513
2022-08-24,47.1513
2022-08-25,47.1513
2022-08-26,47.1513
2022-08-27,47.1513
2022-08-28,47.1513
2022-08-29,47.1513
2022-08-30,47.1513
2022-08-31,47.1513
2022-09-01,47.1513
2022-09-02,47.1513
2022-09-03,47.1513
2022-09-04,47.1513
2022-09-05,47.1513
2022-09-06,47.1513
2022-09-07,47.1513
2022-09-08,47.1513
2022-09-09,47.1513
2022-09-10,47.1513
2022-09-11,47.1513
2022-09-12,47.1513
2022-09-13,47.1513
2022-09-14,47.1513
2022-09-15,47.1513
2022-09-16,47.1513
2022-09-17,47.1513
2022-09-18,47.1513
2022-09-19,47.1513
2022-09-20,47.1513
2022-09-21,47.1513
2022-09-22,47.1513
2022-09-23,47.1513
2022-09-24,47.1513
2022-09-25,47.1513
2022-09-26,47.1513
2022-09-27,47.1513
2022-09-28,47.1513
2022-09-29,47.1513
2022-09-30,42.8753
2022-10-01,42.8753
2022-10-02,42.8753
2022-10-03,42.8753
2022-10-04,42.8753
2022-10-05,42.8753
2022-10-06,42.8753
2022-10-07,42.8753
2022-10-08,42.8753
2022-10-09,42.8753
2022-10-10,42.8753
2022-10-11,42.8753
2022-10-12,42.8753
2022-10-13,42.8753
2022-10-14,42.8753
2022-10-15,42.8753
2022-10-16,42.8753
2022-10-17,42.8753
2022-10-18,42.8753
2022-10-19,42.8753
2022-10-20,42.8753
2022-10-21,42.8753
2022-10-22,42.8753
2022-10-23,42.8753
2022-10-24,42.8753
2022-10-25,42.8753
2022-10-26,42.8753
2022-10-27,42.8753
2022-10-28,42.8753
2022-10-29,42.8753
2022-10-30,42.8753
2022-10-31,42.8753
2022-11-01,42.8753
2022-11-02,42.8753
2022-11-03,42.8753
2022-11-04,42.8753
2022-11-05,42.8753
2022-11-06,42.8753
2022-11-07,42.8753
2022-11-08,42.8753
2022-11-09,42.8753
2022-11-10,42.8753
2022-11-11,42.8753
2022-11-12,42.8753
2022-11-13,42.8753
2022-11-14,42.8753
2022-11-15,42.8753
2022-11-16,42.8753
2022-11-17,42.8753
2022-11-18,42.8753
2022-11-19,42.8753
2022-11-20,42.8753
2022-11-21,42.8753
2022-11-22,42.8753
2022-11-23,42.8753
2022-11-24,42.8753
2022-11-25,42.8753
2022-11-26,42.8753
2022-11-27,42.8753
2022-11-28,42.8753
2022-11-29,42.8753
2022-11-30,42.8753
2022-12-01,42.8753
2022-12-02,42.8753
2022-12-03,42.8753
2022-12-04,42.8753
2022-12-05,42.8753
2022-12-06,42.8753
2022-12-07,42.8753
2022-12-08,42.8753
2022-12-09,42.8753
2022-12-10,42.8753
2022-12-11,42.8753
2022-12-12,42.8753
2022-12-13,42.8753
2022-12-14,42.8753
2022-12-15,42.8753
2022-12-16,42.8753
2022-12-17,42.8753
2022-12-18,42.8753
2022-12-19,42.8753
2022-12-20,42.8753
2022-12-21,42.8753
2022-12-22,42.8753
2022-12-23,42.8753
2022-12-24,42.8753
2022-12-25,42.8753
2022-12-26,42.8753
2022-12-27,42.8753
2022-12-28,42.8753
2022-12-29,42.8753
2022-12-30,42.8753
2022-12-31,39.3121
2023-01-01,39.3121
2023-01-02,39.3121
2023-01-03,39.3121
2023-01-04,39.3121
2023-01-05,39.3121
2023-01-06,39.3121
2023-01-07,39.3121
2023-01-08,39.3121
2023-01-09,39.3121
2023-01-10,39.3121
2023-01-11,39.3121
2023-01-12,39.3121
2023-01-13,39.3121
2023-01-14,39.3121
2023-01-15,39.3121
2023-01-16,39.3121
2023-01-17,39.3121
2023-01-18,39.3121
2023-01-19,39.3121
2023-01-20,39.3121
2023-01-21,39.3121
2023-01-22,39.3121
2023-01-23,39.3121
2023-01-24,39.3121
2023-01-25,39.3121
2023-01-26,39.3121
2023-01-27,39.3121
2023-01-28,39.3121
2023-01-29,39.3121
2023-01-30,39.3121
2023-01-31,39.3121
2023-02-01,39.3121
2023-02-02,39.3121
2023-02-03,39.3121
2023-02-04,39.3121
2023-02-05,39.3121
2023-02-06,39.3121
2023-02-07,39.3121
2023-02-08,39.3121
2023-02-09,39.3121
2023-02-10,39.3121
2023-02-11,39.3121
2023-02-12,39.3121
2023-02-13,39.3121
2023-02-14,39.3121
2023-02-15,39.3121
2023-02-16,39.3121
2023-02-17,39.3121
2023-02-18,39.3121
2023-02-19,39.3121
2023-02-20,39.3121
2023-02-21,39.3121
2023-02-22,39.3121
2023-02-23,39.3121
2023-02-24,39.3121
2023-02-25,39.3121
2023-02-26,39.3121
2023-02-27,39.3121
2023-02-28,39.3121
2023-03-01,39.3121
2023-03-02,39.3121
2023-03-03,39.3121
2023-03-04,39.3121
2023-03-05,39.3121
2023-03-06,39.3121
2023-03-07,39.3121
2023-03-08,39.3121
2023-03-09,39.3121
2023-03-10,39.3121
2023-03-11,39.3121
2023-03-12,39.3121
2023-03-13,39.3121
2023-03-14,39.3121
2023-03-15,39.3121
2023-03-16,39.3121
