,EBAY US Equity
2020-10-28,259.4308
2020-10-29,259.4308
2020-10-30,259.4308
2020-10-31,259.4308
2020-11-01,259.4308
2020-11-02,259.4308
2020-11-03,259.4308
2020-11-04,259.4308
2020-11-05,259.4308
2020-11-06,259.4308
2020-11-07,259.4308
2020-11-08,259.4308
2020-11-09,259.4308
2020-11-10,259.4308
2020-11-11,259.4308
2020-11-12,259.4308
2020-11-13,259.4308
2020-11-14,259.4308
2020-11-15,259.4308
2020-11-16,259.4308
2020-11-17,259.4308
2020-11-18,259.4308
2020-11-19,259.4308
2020-11-20,259.4308
2020-11-21,259.4308
2020-11-22,259.4308
2020-11-23,259.4308
2020-11-24,259.4308
2020-11-25,259.4308
2020-11-26,259.4308
2020-11-27,259.4308
2020-11-28,259.4308
2020-11-29,259.4308
2020-11-30,259.4308
2020-12-01,259.4308
2020-12-02,259.4308
2020-12-03,259.4308
2020-12-04,259.4308
2020-12-05,259.4308
2020-12-06,259.4308
2020-12-07,259.4308
2020-12-08,259.4308
2020-12-09,259.4308
2020-12-10,259.4308
2020-12-11,259.4308
2020-12-12,259.4308
2020-12-13,259.4308
2020-12-14,259.4308
2020-12-15,259.4308
2020-12-16,259.4308
2020-12-17,259.4308
2020-12-18,259.4308
2020-12-19,259.4308
2020-12-20,259.4308
2020-12-21,259.4308
2020-12-22,259.4308
2020-12-23,259.4308
2020-12-24,259.4308
2020-12-25,259.4308
2020-12-26,259.4308
2020-12-27,259.4308
2020-12-28,259.4308
2020-12-29,259.4308
2020-12-30,259.4308
2020-12-31,226.6347
2021-01-01,226.6347
2021-01-02,226.6347
2021-01-03,226.6347
2021-01-04,226.6347
2021-01-05,226.6347
2021-01-06,226.6347
2021-01-07,226.6347
2021-01-08,226.6347
2021-01-09,226.6347
2021-01-10,226.6347
2021-01-11,226.6347
2021-01-12,226.6347
2021-01-13,226.6347
2021-01-14,226.6347
2021-01-15,226.6347
2021-01-16,226.6347
2021-01-17,226.6347
2021-01-18,226.6347
2021-01-19,226.6347
2021-01-20,226.6347
2021-01-21,226.6347
2021-01-22,226.6347
2021-01-23,226.6347
2021-01-24,226.6347
2021-01-25,226.6347
2021-01-26,226.6347
2021-01-27,226.6347
2021-01-28,226.6347
2021-01-29,226.6347
2021-01-30,226.6347
2021-01-31,226.6347
2021-02-01,226.6347
2021-02-02,226.6347
2021-02-03,226.6347
2021-02-04,226.6347
2021-02-05,226.6347
2021-02-06,226.6347
2021-02-07,226.6347
2021-02-08,226.6347
2021-02-09,226.6347
2021-02-10,226.6347
2021-02-11,226.6347
2021-02-12,226.6347
2021-02-13,226.6347
2021-02-14,226.6347
2021-02-15,226.6347
2021-02-16,226.6347
2021-02-17,226.6347
2021-02-18,226.6347
2021-02-19,226.6347
2021-02-20,226.6347
2021-02-21,226.6347
2021-02-22,226.6347
2021-02-23,226.6347
2021-02-24,226.6347
2021-02-25,226.6347
2021-02-26,226.6347
2021-02-27,226.6347
2021-02-28,226.6347
2021-03-01,226.6347
2021-03-02,226.6347
2021-03-03,226.6347
2021-03-04,226.6347
2021-03-05,226.6347
2021-03-06,226.6347
2021-03-07,226.6347
2021-03-08,226.6347
2021-03-09,226.6347
2021-03-10,226.6347
2021-03-11,226.6347
2021-03-12,226.6347
2021-03-13,226.6347
2021-03-14,226.6347
2021-03-15,226.6347
2021-03-16,226.6347
2021-03-17,226.6347
2021-03-18,226.6347
2021-03-19,226.6347
2021-03-20,226.6347
2021-03-21,226.6347
2021-03-22,226.6347
2021-03-23,226.6347
2021-03-24,226.6347
2021-03-25,226.6347
2021-03-26,226.6347
2021-03-27,226.6347
2021-03-28,226.6347
2021-03-29,226.6347
2021-03-30,226.6347
2021-03-31,122.7639
2021-04-01,122.7639
2021-04-02,122.7639
2021-04-03,122.7639
2021-04-04,122.7639
2021-04-05,122.7639
2021-04-06,122.7639
2021-04-07,122.7639
2021-04-08,122.7639
2021-04-09,122.7639
2021-04-10,122.7639
2021-04-11,122.7639
2021-04-12,122.7639
2021-04-13,122.7639
2021-04-14,122.7639
2021-04-15,122.7639
2021-04-16,122.7639
2021-04-17,122.7639
2021-04-18,122.7639
2021-04-19,122.7639
2021-04-20,122.7639
2021-04-21,122.7639
2021-04-22,122.7639
2021-04-23,122.7639
2021-04-24,122.7639
2021-04-25,122.7639
2021-04-26,122.7639
2021-04-27,122.7639
2021-04-28,122.7639
2021-04-29,122.7639
2021-04-30,122.7639
2021-05-01,122.7639
2021-05-02,122.7639
2021-05-03,122.7639
2021-05-04,122.7639
2021-05-05,122.7639
2021-05-06,122.7639
2021-05-07,122.7639
2021-05-08,122.7639
2021-05-09,122.7639
2021-05-10,122.7639
2021-05-11,122.7639
2021-05-12,122.7639
2021-05-13,122.7639
2021-05-14,122.7639
2021-05-15,122.7639
2021-05-16,122.7639
2021-05-17,122.7639
2021-05-18,122.7639
2021-05-19,122.7639
2021-05-20,122.7639
2021-05-21,122.7639
2021-05-22,122.7639
2021-05-23,122.7639
2021-05-24,122.7639
2021-05-25,122.7639
2021-05-26,122.7639
2021-05-27,122.7639
2021-05-28,122.7639
2021-05-29,122.7639
2021-05-30,122.7639
2021-05-31,122.7639
2021-06-01,122.7639
2021-06-02,122.7639
2021-06-03,122.7639
2021-06-04,122.7639
2021-06-05,122.7639
2021-06-06,122.7639
2021-06-07,122.7639
2021-06-08,122.7639
2021-06-09,122.7639
2021-06-10,122.7639
2021-06-11,122.7639
2021-06-12,122.7639
2021-06-13,122.7639
2021-06-14,122.7639
2021-06-15,122.7639
2021-06-16,122.7639
2021-06-17,122.7639
2021-06-18,122.7639
2021-06-19,122.7639
2021-06-20,122.7639
2021-06-21,122.7639
2021-06-22,122.7639
2021-06-23,122.7639
2021-06-24,122.7639
2021-06-25,122.7639
2021-06-26,122.7639
2021-06-27,122.7639
2021-06-28,122.7639
2021-06-29,122.7639
2021-06-30,175.8428
2021-07-01,175.8428
2021-07-02,175.8428
2021-07-03,175.8428
2021-07-04,175.8428
2021-07-05,175.8428
2021-07-06,175.8428
2021-07-07,175.8428
2021-07-08,175.8428
2021-07-09,175.8428
2021-07-10,175.8428
2021-07-11,175.8428
2021-07-12,175.8428
2021-07-13,175.8428
2021-07-14,175.8428
2021-07-15,175.8428
2021-07-16,175.8428
2021-07-17,175.8428
2021-07-18,175.8428
2021-07-19,175.8428
2021-07-20,175.8428
2021-07-21,175.8428
2021-07-22,175.8428
2021-07-23,175.8428
2021-07-24,175.8428
2021-07-25,175.8428
2021-07-26,175.8428
2021-07-27,175.8428
2021-07-28,175.8428
2021-07-29,175.8428
2021-07-30,175.8428
2021-07-31,175.8428
2021-08-01,175.8428
2021-08-02,175.8428
2021-08-03,175.8428
2021-08-04,175.8428
2021-08-05,175.8428
2021-08-06,175.8428
2021-08-07,175.8428
2021-08-08,175.8428
2021-08-09,175.8428
2021-08-10,175.8428
2021-08-11,175.8428
2021-08-12,175.8428
2021-08-13,175.8428
2021-08-14,175.8428
2021-08-15,175.8428
2021-08-16,175.8428
2021-08-17,175.8428
2021-08-18,175.8428
2021-08-19,175.8428
2021-08-20,175.8428
2021-08-21,175.8428
2021-08-22,175.8428
2021-08-23,175.8428
2021-08-24,175.8428
2021-08-25,175.8428
2021-08-26,175.8428
2021-08-27,175.8428
2021-08-28,175.8428
2021-08-29,175.8428
2021-08-30,175.8428
2021-08-31,175.8428
2021-09-01,175.8428
2021-09-02,175.8428
2021-09-03,175.8428
2021-09-04,175.8428
2021-09-05,175.8428
2021-09-06,175.8428
2021-09-07,175.8428
2021-09-08,175.8428
2021-09-09,175.8428
2021-09-10,175.8428
2021-09-11,175.8428
2021-09-12,175.8428
2021-09-13,175.8428
2021-09-14,175.8428
2021-09-15,175.8428
2021-09-16,175.8428
2021-09-17,175.8428
2021-09-18,175.8428
2021-09-19,175.8428
2021-09-20,175.8428
2021-09-21,175.8428
2021-09-22,175.8428
2021-09-23,175.8428
2021-09-24,175.8428
2021-09-25,175.8428
2021-09-26,175.8428
2021-09-27,175.8428
2021-09-28,175.8428
2021-09-29,175.8428
2021-09-30,189.5104
2021-10-01,189.5104
2021-10-02,189.5104
2021-10-03,189.5104
2021-10-04,189.5104
2021-10-05,189.5104
2021-10-06,189.5104
2021-10-07,189.5104
2021-10-08,189.5104
2021-10-09,189.5104
2021-10-10,189.5104
2021-10-11,189.5104
2021-10-12,189.5104
2021-10-13,189.5104
2021-10-14,189.5104
2021-10-15,189.5104
2021-10-16,189.5104
2021-10-17,189.5104
2021-10-18,189.5104
2021-10-19,189.5104
2021-10-20,189.5104
2021-10-21,189.5104
2021-10-22,189.5104
2021-10-23,189.5104
2021-10-24,189.5104
2021-10-25,189.5104
2021-10-26,189.5104
2021-10-27,189.5104
2021-10-28,189.5104
2021-10-29,189.5104
2021-10-30,189.5104
2021-10-31,189.5104
2021-11-01,189.5104
2021-11-02,189.5104
2021-11-03,189.5104
2021-11-04,189.5104
2021-11-05,189.5104
2021-11-06,189.5104
2021-11-07,189.5104
2021-11-08,189.5104
2021-11-09,189.5104
2021-11-10,189.5104
2021-11-11,189.5104
2021-11-12,189.5104
2021-11-13,189.5104
2021-11-14,189.5104
2021-11-15,189.5104
2021-11-16,189.5104
2021-11-17,189.5104
2021-11-18,189.5104
2021-11-19,189.5104
2021-11-20,189.5104
2021-11-21,189.5104
2021-11-22,189.5104
2021-11-23,189.5104
2021-11-24,189.5104
2021-11-25,189.5104
2021-11-26,189.5104
2021-11-27,189.5104
2021-11-28,189.5104
2021-11-29,189.5104
2021-11-30,189.5104
2021-12-01,189.5104
2021-12-02,189.5104
2021-12-03,189.5104
2021-12-04,189.5104
2021-12-05,189.5104
2021-12-06,189.5104
2021-12-07,189.5104
2021-12-08,189.5104
2021-12-09,189.5104
2021-12-10,189.5104
2021-12-11,189.5104
2021-12-12,189.5104
2021-12-13,189.5104
2021-12-14,189.5104
2021-12-15,189.5104
2021-12-16,189.5104
2021-12-17,189.5104
2021-12-18,189.5104
2021-12-19,189.5104
2021-12-20,189.5104
2021-12-21,189.5104
2021-12-22,189.5104
2021-12-23,189.5104
2021-12-24,189.5104
2021-12-25,189.5104
2021-12-26,189.5104
2021-12-27,189.5104
2021-12-28,189.5104
2021-12-29,189.5104
2021-12-30,189.5104
2021-12-31,204.0333
2022-01-01,204.0333
2022-01-02,204.0333
2022-01-03,204.0333
2022-01-04,204.0333
2022-01-05,204.0333
2022-01-06,204.0333
2022-01-07,204.0333
2022-01-08,204.0333
2022-01-09,204.0333
2022-01-10,204.0333
2022-01-11,204.0333
2022-01-12,204.0333
2022-01-13,204.0333
2022-01-14,204.0333
2022-01-15,204.0333
2022-01-16,204.0333
2022-01-17,204.0333
2022-01-18,204.0333
2022-01-19,204.0333
2022-01-20,204.0333
2022-01-21,204.0333
2022-01-22,204.0333
2022-01-23,204.0333
2022-01-24,204.0333
2022-01-25,204.0333
2022-01-26,204.0333
2022-01-27,204.0333
2022-01-28,204.0333
2022-01-29,204.0333
2022-01-30,204.0333
2022-01-31,204.0333
2022-02-01,204.0333
2022-02-02,204.0333
2022-02-03,204.0333
2022-02-04,204.0333
2022-02-05,204.0333
2022-02-06,204.0333
2022-02-07,204.0333
2022-02-08,204.0333
2022-02-09,204.0333
2022-02-10,204.0333
2022-02-11,204.0333
2022-02-12,204.0333
2022-02-13,204.0333
2022-02-14,204.0333
2022-02-15,204.0333
2022-02-16,204.0333
2022-02-17,204.0333
2022-02-18,204.0333
2022-02-19,204.0333
2022-02-20,204.0333
2022-02-21,204.0333
2022-02-22,204.0333
2022-02-23,204.0333
2022-02-24,204.0333
2022-02-25,204.0333
2022-02-26,204.0333
2022-02-27,204.0333
2022-02-28,204.0333
2022-03-01,204.0333
2022-03-02,204.0333
2022-03-03,204.0333
2022-03-04,204.0333
2022-03-05,204.0333
2022-03-06,204.0333
2022-03-07,204.0333
2022-03-08,204.0333
2022-03-09,204.0333
2022-03-10,204.0333
2022-03-11,204.0333
2022-03-12,204.0333
2022-03-13,204.0333
2022-03-14,204.0333
2022-03-15,204.0333
2022-03-16,204.0333
2022-03-17,204.0333
2022-03-18,204.0333
2022-03-19,204.0333
2022-03-20,204.0333
2022-03-21,204.0333
2022-03-22,204.0333
2022-03-23,204.0333
2022-03-24,204.0333
2022-03-25,204.0333
2022-03-26,204.0333
2022-03-27,204.0333
2022-03-28,204.0333
2022-03-29,204.0333
2022-03-30,204.0333
2022-03-31,214.8189
2022-04-01,214.8189
2022-04-02,214.8189
2022-04-03,214.8189
2022-04-04,214.8189
2022-04-05,214.8189
2022-04-06,214.8189
2022-04-07,214.8189
2022-04-08,214.8189
2022-04-09,214.8189
2022-04-10,214.8189
2022-04-11,214.8189
2022-04-12,214.8189
2022-04-13,214.8189
2022-04-14,214.8189
2022-04-15,214.8189
2022-04-16,214.8189
2022-04-17,214.8189
2022-04-18,214.8189
2022-04-19,214.8189
2022-04-20,214.8189
2022-04-21,214.8189
2022-04-22,214.8189
2022-04-23,214.8189
2022-04-24,214.8189
2022-04-25,214.8189
2022-04-26,214.8189
2022-04-27,214.8189
2022-04-28,214.8189
2022-04-29,214.8189
2022-04-30,214.8189
2022-05-01,214.8189
2022-05-02,214.8189
2022-05-03,214.8189
2022-05-04,214.8189
2022-05-05,214.8189
2022-05-06,214.8189
2022-05-07,214.8189
2022-05-08,214.8189
2022-05-09,214.8189
2022-05-10,214.8189
2022-05-11,214.8189
2022-05-12,214.8189
2022-05-13,214.8189
2022-05-14,214.8189
2022-05-15,214.8189
2022-05-16,214.8189
2022-05-17,214.8189
2022-05-18,214.8189
2022-05-19,214.8189
2022-05-20,214.8189
2022-05-21,214.8189
2022-05-22,214.8189
2022-05-23,214.8189
2022-05-24,214.8189
2022-05-25,214.8189
2022-05-26,214.8189
2022-05-27,214.8189
2022-05-28,214.8189
2022-05-29,214.8189
2022-05-30,214.8189
2022-05-31,214.8189
2022-06-01,214.8189
2022-06-02,214.8189
2022-06-03,214.8189
2022-06-04,214.8189
2022-06-05,214.8189
2022-06-06,214.8189
2022-06-07,214.8189
2022-06-08,214.8189
2022-06-09,214.8189
2022-06-10,214.8189
2022-06-11,214.8189
2022-06-12,214.8189
2022-06-13,214.8189
2022-06-14,214.8189
2022-06-15,214.8189
2022-06-16,214.8189
2022-06-17,214.8189
2022-06-18,214.8189
2022-06-19,214.8189
2022-06-20,214.8189
2022-06-21,214.8189
2022-06-22,214.8189
2022-06-23,214.8189
2022-06-24,214.8189
2022-06-25,214.8189
2022-06-26,214.8189
2022-06-27,214.8189
2022-06-28,214.8189
2022-06-29,214.8189
2022-06-30,3.9542
2022-07-01,3.9542
2022-07-02,3.9542
2022-07-03,3.9542
2022-07-04,3.9542
2022-07-05,3.9542
2022-07-06,3.9542
2022-07-07,3.9542
2022-07-08,3.9542
2022-07-09,3.9542
2022-07-10,3.9542
2022-07-11,3.9542
2022-07-12,3.9542
2022-07-13,3.9542
2022-07-14,3.9542
2022-07-15,3.9542
2022-07-16,3.9542
2022-07-17,3.9542
2022-07-18,3.9542
2022-07-19,3.9542
2022-07-20,3.9542
2022-07-21,3.9542
2022-07-22,3.9542
2022-07-23,3.9542
2022-07-24,3.9542
2022-07-25,3.9542
2022-07-26,3.9542
2022-07-27,3.9542
2022-07-28,3.9542
2022-07-29,3.9542
2022-07-30,3.9542
2022-07-31,3.9542
2022-08-01,3.9542
2022-08-02,3.9542
2022-08-03,3.9542
2022-08-04,3.9542
2022-08-05,3.9542
2022-08-06,3.9542
2022-08-07,3.9542
2022-08-08,3.9542
2022-08-09,3.9542
2022-08-10,3.9542
2022-08-11,3.9542
2022-08-12,3.9542
2022-08-13,3.9542
2022-08-14,3.9542
2022-08-15,3.9542
2022-08-16,3.9542
2022-08-17,3.9542
2022-08-18,3.9542
2022-08-19,3.9542
2022-08-20,3.9542
2022-08-21,3.9542
2022-08-22,3.9542
2022-08-23,3.9542
2022-08-24,3.9542
2022-08-25,3.9542
2022-08-26,3.9542
2022-08-27,3.9542
2022-08-28,3.9542
2022-08-29,3.9542
2022-08-30,3.9542
2022-08-31,3.9542
2022-09-01,3.9542
2022-09-02,3.9542
2022-09-03,3.9542
2022-09-04,3.9542
2022-09-05,3.9542
2022-09-06,3.9542
2022-09-07,3.9542
2022-09-08,3.9542
2022-09-09,3.9542
2022-09-10,3.9542
2022-09-11,3.9542
2022-09-12,3.9542
2022-09-13,3.9542
2022-09-14,3.9542
2022-09-15,3.9542
2022-09-16,3.9542
2022-09-17,3.9542
2022-09-18,3.9542
2022-09-19,3.9542
2022-09-20,3.9542
2022-09-21,3.9542
2022-09-22,3.9542
2022-09-23,3.9542
2022-09-24,3.9542
2022-09-25,3.9542
2022-09-26,3.9542
2022-09-27,3.9542
2022-09-28,3.9542
2022-09-29,3.9542
2022-09-30,0.3545
2022-10-01,0.3545
2022-10-02,0.3545
2022-10-03,0.3545
2022-10-04,0.3545
2022-10-05,0.3545
2022-10-06,0.3545
2022-10-07,0.3545
2022-10-08,0.3545
2022-10-09,0.3545
2022-10-10,0.3545
2022-10-11,0.3545
2022-10-12,0.3545
2022-10-13,0.3545
2022-10-14,0.3545
2022-10-15,0.3545
2022-10-16,0.3545
2022-10-17,0.3545
2022-10-18,0.3545
2022-10-19,0.3545
2022-10-20,0.3545
2022-10-21,0.3545
2022-10-22,0.3545
2022-10-23,0.3545
2022-10-24,0.3545
2022-10-25,0.3545
2022-10-26,0.3545
2022-10-27,0.3545
2022-10-28,0.3545
2022-10-29,0.3545
2022-10-30,0.3545
2022-10-31,0.3545
2022-11-01,0.3545
2022-11-02,0.3545
2022-11-03,0.3545
2022-11-04,0.3545
2022-11-05,0.3545
2022-11-06,0.3545
2022-11-07,0.3545
2022-11-08,0.3545
2022-11-09,0.3545
2022-11-10,0.3545
2022-11-11,0.3545
2022-11-12,0.3545
2022-11-13,0.3545
2022-11-14,0.3545
2022-11-15,0.3545
2022-11-16,0.3545
2022-11-17,0.3545
2022-11-18,0.3545
2022-11-19,0.3545
2022-11-20,0.3545
2022-11-21,0.3545
2022-11-22,0.3545
2022-11-23,0.3545
2022-11-24,0.3545
2022-11-25,0.3545
2022-11-26,0.3545
2022-11-27,0.3545
2022-11-28,0.3545
2022-11-29,0.3545
2022-11-30,0.3545
2022-12-01,0.3545
2022-12-02,0.3545
2022-12-03,0.3545
2022-12-04,0.3545
2022-12-05,0.3545
2022-12-06,0.3545
2022-12-07,0.3545
2022-12-08,0.3545
2022-12-09,0.3545
2022-12-10,0.3545
2022-12-11,0.3545
2022-12-12,0.3545
2022-12-13,0.3545
2022-12-14,0.3545
2022-12-15,0.3545
2022-12-16,0.3545
2022-12-17,0.3545
2022-12-18,0.3545
2022-12-19,0.3545
2022-12-20,0.3545
2022-12-21,0.3545
2022-12-22,0.3545
2022-12-23,0.3545
2022-12-24,0.3545
2022-12-25,0.3545
2022-12-26,0.3545
2022-12-27,0.3545
2022-12-28,0.3545
2022-12-29,0.3545
2022-12-30,0.3545
2022-12-31,-16.9982
2023-01-01,-16.9982
2023-01-02,-16.9982
2023-01-03,-16.9982
2023-01-04,-16.9982
2023-01-05,-16.9982
2023-01-06,-16.9982
2023-01-07,-16.9982
2023-01-08,-16.9982
2023-01-09,-16.9982
2023-01-10,-16.9982
2023-01-11,-16.9982
2023-01-12,-16.9982
2023-01-13,-16.9982
2023-01-14,-16.9982
2023-01-15,-16.9982
2023-01-16,-16.9982
2023-01-17,-16.9982
2023-01-18,-16.9982
2023-01-19,-16.9982
2023-01-20,-16.9982
2023-01-21,-16.9982
2023-01-22,-16.9982
2023-01-23,-16.9982
2023-01-24,-16.9982
2023-01-25,-16.9982
2023-01-26,-16.9982
2023-01-27,-16.9982
2023-01-28,-16.9982
2023-01-29,-16.9982
2023-01-30,-16.9982
2023-01-31,-16.9982
2023-02-01,-16.9982
2023-02-02,-16.9982
2023-02-03,-16.9982
2023-02-04,-16.9982
2023-02-05,-16.9982
2023-02-06,-16.9982
2023-02-07,-16.9982
2023-02-08,-16.9982
2023-02-09,-16.9982
2023-02-10,-16.9982
2023-02-11,-16.9982
2023-02-12,-16.9982
2023-02-13,-16.9982
2023-02-14,-16.9982
2023-02-15,-16.9982
2023-02-16,-16.9982
2023-02-17,-16.9982
2023-02-18,-16.9982
2023-02-19,-16.9982
2023-02-20,-16.9982
2023-02-21,-16.9982
2023-02-22,-16.9982
2023-02-23,-16.9982
2023-02-24,-16.9982
2023-02-25,-16.9982
2023-02-26,-16.9982
2023-02-27,-16.9982
2023-02-28,-16.9982
2023-03-01,-16.9982
2023-03-02,-16.9982
2023-03-03,-16.9982
