,AMCX US Equity
2021-08-28,40.3089
2021-08-29,40.3089
2021-08-30,40.3089
2021-08-31,40.3089
2021-09-01,40.3089
2021-09-02,40.3089
2021-09-03,40.3089
2021-09-04,40.3089
2021-09-05,40.3089
2021-09-06,40.3089
2021-09-07,40.3089
2021-09-08,40.3089
2021-09-09,40.3089
2021-09-10,40.3089
2021-09-11,40.3089
2021-09-12,40.3089
2021-09-13,40.3089
2021-09-14,40.3089
2021-09-15,40.3089
2021-09-16,40.3089
2021-09-17,40.3089
2021-09-18,40.3089
2021-09-19,40.3089
2021-09-20,40.3089
2021-09-21,40.3089
2021-09-22,40.3089
2021-09-23,40.3089
2021-09-24,40.3089
2021-09-25,40.3089
2021-09-26,40.3089
2021-09-27,40.3089
2021-09-28,40.3089
2021-09-29,40.3089
2021-09-30,41.4315
2021-10-01,41.4315
2021-10-02,41.4315
2021-10-03,41.4315
2021-10-04,41.4315
2021-10-05,41.4315
2021-10-06,41.4315
2021-10-07,41.4315
2021-10-08,41.4315
2021-10-09,41.4315
2021-10-10,41.4315
2021-10-11,41.4315
2021-10-12,41.4315
2021-10-13,41.4315
2021-10-14,41.4315
2021-10-15,41.4315
2021-10-16,41.4315
2021-10-17,41.4315
2021-10-18,41.4315
2021-10-19,41.4315
2021-10-20,41.4315
2021-10-21,41.4315
2021-10-22,41.4315
2021-10-23,41.4315
2021-10-24,41.4315
2021-10-25,41.4315
2021-10-26,41.4315
2021-10-27,41.4315
2021-10-28,41.4315
2021-10-29,41.4315
2021-10-30,41.4315
2021-10-31,41.4315
2021-11-01,41.4315
2021-11-02,41.4315
2021-11-03,41.4315
2021-11-04,41.4315
2021-11-05,41.4315
2021-11-06,41.4315
2021-11-07,41.4315
2021-11-08,41.4315
2021-11-09,41.4315
2021-11-10,41.4315
2021-11-11,41.4315
2021-11-12,41.4315
2021-11-13,41.4315
2021-11-14,41.4315
2021-11-15,41.4315
2021-11-16,41.4315
2021-11-17,41.4315
2021-11-18,41.4315
2021-11-19,41.4315
2021-11-20,41.4315
2021-11-21,41.4315
2021-11-22,41.4315
2021-11-23,41.4315
2021-11-24,41.4315
2021-11-25,41.4315
2021-11-26,41.4315
2021-11-27,41.4315
2021-11-28,41.4315
2021-11-29,41.4315
2021-11-30,41.4315
2021-12-01,41.4315
2021-12-02,41.4315
2021-12-03,41.4315
2021-12-04,41.4315
2021-12-05,41.4315
2021-12-06,41.4315
2021-12-07,41.4315
2021-12-08,41.4315
2021-12-09,41.4315
2021-12-10,41.4315
2021-12-11,41.4315
2021-12-12,41.4315
2021-12-13,41.4315
2021-12-14,41.4315
2021-12-15,41.4315
2021-12-16,41.4315
2021-12-17,41.4315
2021-12-18,41.4315
2021-12-19,41.4315
2021-12-20,41.4315
2021-12-21,41.4315
2021-12-22,41.4315
2021-12-23,41.4315
2021-12-24,41.4315
2021-12-25,41.4315
2021-12-26,41.4315
2021-12-27,41.4315
2021-12-28,41.4315
2021-12-29,41.4315
2021-12-30,41.4315
2021-12-31,34.1436
2022-01-01,34.1436
2022-01-02,34.1436
2022-01-03,34.1436
2022-01-04,34.1436
2022-01-05,34.1436
2022-01-06,34.1436
2022-01-07,34.1436
2022-01-08,34.1436
2022-01-09,34.1436
2022-01-10,34.1436
2022-01-11,34.1436
2022-01-12,34.1436
2022-01-13,34.1436
2022-01-14,34.1436
2022-01-15,34.1436
2022-01-16,34.1436
2022-01-17,34.1436
2022-01-18,34.1436
2022-01-19,34.1436
2022-01-20,34.1436
2022-01-21,34.1436
2022-01-22,34.1436
2022-01-23,34.1436
2022-01-24,34.1436
2022-01-25,34.1436
2022-01-26,34.1436
2022-01-27,34.1436
2022-01-28,34.1436
2022-01-29,34.1436
2022-01-30,34.1436
2022-01-31,34.1436
2022-02-01,34.1436
2022-02-02,34.1436
2022-02-03,34.1436
2022-02-04,34.1436
2022-02-05,34.1436
2022-02-06,34.1436
2022-02-07,34.1436
2022-02-08,34.1436
2022-02-09,34.1436
2022-02-10,34.1436
2022-02-11,34.1436
2022-02-12,34.1436
2022-02-13,34.1436
2022-02-14,34.1436
2022-02-15,34.1436
2022-02-16,34.1436
2022-02-17,34.1436
2022-02-18,34.1436
2022-02-19,34.1436
2022-02-20,34.1436
2022-02-21,34.1436
2022-02-22,34.1436
2022-02-23,34.1436
2022-02-24,34.1436
2022-02-25,34.1436
2022-02-26,34.1436
2022-02-27,34.1436
2022-02-28,34.1436
2022-03-01,34.1436
2022-03-02,34.1436
2022-03-03,34.1436
2022-03-04,34.1436
2022-03-05,34.1436
2022-03-06,34.1436
2022-03-07,34.1436
2022-03-08,34.1436
2022-03-09,34.1436
2022-03-10,34.1436
2022-03-11,34.1436
2022-03-12,34.1436
2022-03-13,34.1436
2022-03-14,34.1436
2022-03-15,34.1436
2022-03-16,34.1436
2022-03-17,34.1436
2022-03-18,34.1436
2022-03-19,34.1436
2022-03-20,34.1436
2022-03-21,34.1436
2022-03-22,34.1436
2022-03-23,34.1436
2022-03-24,34.1436
2022-03-25,34.1436
2022-03-26,34.1436
2022-03-27,34.1436
2022-03-28,34.1436
2022-03-29,34.1436
2022-03-30,34.1436
2022-03-31,33.4954
2022-04-01,33.4954
2022-04-02,33.4954
2022-04-03,33.4954
2022-04-04,33.4954
2022-04-05,33.4954
2022-04-06,33.4954
2022-04-07,33.4954
2022-04-08,33.4954
2022-04-09,33.4954
2022-04-10,33.4954
2022-04-11,33.4954
2022-04-12,33.4954
2022-04-13,33.4954
2022-04-14,33.4954
2022-04-15,33.4954
2022-04-16,33.4954
2022-04-17,33.4954
2022-04-18,33.4954
2022-04-19,33.4954
2022-04-20,33.4954
2022-04-21,33.4954
2022-04-22,33.4954
2022-04-23,33.4954
2022-04-24,33.4954
2022-04-25,33.4954
2022-04-26,33.4954
2022-04-27,33.4954
2022-04-28,33.4954
2022-04-29,33.4954
2022-04-30,33.4954
2022-05-01,33.4954
2022-05-02,33.4954
2022-05-03,33.4954
2022-05-04,33.4954
2022-05-05,33.4954
2022-05-06,33.4954
2022-05-07,33.4954
2022-05-08,33.4954
2022-05-09,33.4954
2022-05-10,33.4954
2022-05-11,33.4954
2022-05-12,33.4954
2022-05-13,33.4954
2022-05-14,33.4954
2022-05-15,33.4954
2022-05-16,33.4954
2022-05-17,33.4954
2022-05-18,33.4954
2022-05-19,33.4954
2022-05-20,33.4954
2022-05-21,33.4954
2022-05-22,33.4954
2022-05-23,33.4954
2022-05-24,33.4954
2022-05-25,33.4954
2022-05-26,33.4954
2022-05-27,33.4954
2022-05-28,33.4954
2022-05-29,33.4954
2022-05-30,33.4954
2022-05-31,33.4954
2022-06-01,33.4954
2022-06-02,33.4954
2022-06-03,33.4954
2022-06-04,33.4954
2022-06-05,33.4954
2022-06-06,33.4954
2022-06-07,33.4954
2022-06-08,33.4954
2022-06-09,33.4954
2022-06-10,33.4954
2022-06-11,33.4954
2022-06-12,33.4954
2022-06-13,33.4954
2022-06-14,33.4954
2022-06-15,33.4954
2022-06-16,33.4954
2022-06-17,33.4954
2022-06-18,33.4954
2022-06-19,33.4954
2022-06-20,33.4954
2022-06-21,33.4954
2022-06-22,33.4954
2022-06-23,33.4954
2022-06-24,33.4954
2022-06-25,33.4954
2022-06-26,33.4954
2022-06-27,33.4954
2022-06-28,33.4954
2022-06-29,33.4954
2022-06-30,37.1313
2022-07-01,37.1313
2022-07-02,37.1313
2022-07-03,37.1313
2022-07-04,37.1313
2022-07-05,37.1313
2022-07-06,37.1313
2022-07-07,37.1313
2022-07-08,37.1313
2022-07-09,37.1313
2022-07-10,37.1313
2022-07-11,37.1313
2022-07-12,37.1313
2022-07-13,37.1313
2022-07-14,37.1313
2022-07-15,37.1313
2022-07-16,37.1313
2022-07-17,37.1313
2022-07-18,37.1313
2022-07-19,37.1313
2022-07-20,37.1313
2022-07-21,37.1313
2022-07-22,37.1313
2022-07-23,37.1313
2022-07-24,37.1313
2022-07-25,37.1313
2022-07-26,37.1313
2022-07-27,37.1313
2022-07-28,37.1313
2022-07-29,37.1313
2022-07-30,37.1313
2022-07-31,37.1313
2022-08-01,37.1313
2022-08-02,37.1313
2022-08-03,37.1313
2022-08-04,37.1313
2022-08-05,37.1313
2022-08-06,37.1313
2022-08-07,37.1313
2022-08-08,37.1313
2022-08-09,37.1313
2022-08-10,37.1313
2022-08-11,37.1313
2022-08-12,37.1313
2022-08-13,37.1313
2022-08-14,37.1313
2022-08-15,37.1313
2022-08-16,37.1313
2022-08-17,37.1313
2022-08-18,37.1313
2022-08-19,37.1313
2022-08-20,37.1313
2022-08-21,37.1313
2022-08-22,37.1313
2022-08-23,37.1313
2022-08-24,37.1313
2022-08-25,37.1313
2022-08-26,37.1313
2022-08-27,37.1313
2022-08-28,37.1313
2022-08-29,37.1313
2022-08-30,37.1313
2022-08-31,37.1313
2022-09-01,37.1313
2022-09-02,37.1313
2022-09-03,37.1313
2022-09-04,37.1313
2022-09-05,37.1313
2022-09-06,37.1313
2022-09-07,37.1313
2022-09-08,37.1313
2022-09-09,37.1313
2022-09-10,37.1313
2022-09-11,37.1313
2022-09-12,37.1313
2022-09-13,37.1313
2022-09-14,37.1313
2022-09-15,37.1313
2022-09-16,37.1313
2022-09-17,37.1313
2022-09-18,37.1313
2022-09-19,37.1313
2022-09-20,37.1313
2022-09-21,37.1313
2022-09-22,37.1313
2022-09-23,37.1313
2022-09-24,37.1313
2022-09-25,37.1313
2022-09-26,37.1313
2022-09-27,37.1313
2022-09-28,37.1313
2022-09-29,37.1313
2022-09-30,31.4573
2022-10-01,31.4573
2022-10-02,31.4573
2022-10-03,31.4573
2022-10-04,31.4573
2022-10-05,31.4573
2022-10-06,31.4573
2022-10-07,31.4573
2022-10-08,31.4573
2022-10-09,31.4573
2022-10-10,31.4573
2022-10-11,31.4573
2022-10-12,31.4573
2022-10-13,31.4573
2022-10-14,31.4573
2022-10-15,31.4573
2022-10-16,31.4573
2022-10-17,31.4573
2022-10-18,31.4573
2022-10-19,31.4573
2022-10-20,31.4573
2022-10-21,31.4573
2022-10-22,31.4573
2022-10-23,31.4573
2022-10-24,31.4573
2022-10-25,31.4573
2022-10-26,31.4573
2022-10-27,31.4573
2022-10-28,31.4573
2022-10-29,31.4573
2022-10-30,31.4573
2022-10-31,31.4573
2022-11-01,31.4573
2022-11-02,31.4573
2022-11-03,31.4573
2022-11-04,31.4573
2022-11-05,31.4573
2022-11-06,31.4573
2022-11-07,31.4573
2022-11-08,31.4573
2022-11-09,31.4573
2022-11-10,31.4573
2022-11-11,31.4573
2022-11-12,31.4573
2022-11-13,31.4573
2022-11-14,31.4573
2022-11-15,31.4573
2022-11-16,31.4573
2022-11-17,31.4573
2022-11-18,31.4573
2022-11-19,31.4573
2022-11-20,31.4573
2022-11-21,31.4573
2022-11-22,31.4573
2022-11-23,31.4573
2022-11-24,31.4573
2022-11-25,31.4573
2022-11-26,31.4573
2022-11-27,31.4573
2022-11-28,31.4573
2022-11-29,31.4573
2022-11-30,31.4573
2022-12-01,31.4573
2022-12-02,31.4573
2022-12-03,31.4573
2022-12-04,31.4573
2022-12-05,31.4573
2022-12-06,31.4573
2022-12-07,31.4573
2022-12-08,31.4573
2022-12-09,31.4573
2022-12-10,31.4573
2022-12-11,31.4573
2022-12-12,31.4573
2022-12-13,31.4573
2022-12-14,31.4573
2022-12-15,31.4573
2022-12-16,31.4573
2022-12-17,31.4573
2022-12-18,31.4573
2022-12-19,31.4573
2022-12-20,31.4573
2022-12-21,31.4573
2022-12-22,31.4573
2022-12-23,31.4573
2022-12-24,31.4573
2022-12-25,31.4573
2022-12-26,31.4573
2022-12-27,31.4573
2022-12-28,31.4573
2022-12-29,31.4573
2022-12-30,31.4573
2022-12-31,0.916
2023-01-01,0.916
2023-01-02,0.916
2023-01-03,0.916
2023-01-04,0.916
2023-01-05,0.916
2023-01-06,0.916
2023-01-07,0.916
2023-01-08,0.916
2023-01-09,0.916
2023-01-10,0.916
2023-01-11,0.916
2023-01-12,0.916
2023-01-13,0.916
2023-01-14,0.916
2023-01-15,0.916
2023-01-16,0.916
2023-01-17,0.916
2023-01-18,0.916
2023-01-19,0.916
2023-01-20,0.916
2023-01-21,0.916
2023-01-22,0.916
2023-01-23,0.916
2023-01-24,0.916
2023-01-25,0.916
2023-01-26,0.916
2023-01-27,0.916
2023-01-28,0.916
2023-01-29,0.916
2023-01-30,0.916
2023-01-31,0.916
2023-02-01,0.916
2023-02-02,0.916
2023-02-03,0.916
2023-02-04,0.916
2023-02-05,0.916
2023-02-06,0.916
2023-02-07,0.916
2023-02-08,0.916
2023-02-09,0.916
2023-02-10,0.916
2023-02-11,0.916
2023-02-12,0.916
2023-02-13,0.916
2023-02-14,0.916
2023-02-15,0.916
2023-02-16,0.916
2023-02-17,0.916
2023-02-18,0.916
2023-02-19,0.916
2023-02-20,0.916
2023-02-21,0.916
2023-02-22,0.916
2023-02-23,0.916
2023-02-24,0.916
2023-02-25,0.916
2023-02-26,0.916
2023-02-27,0.916
2023-02-28,0.916
2023-03-01,0.916
2023-03-02,0.916
2023-03-03,0.916
2023-03-04,0.916
2023-03-05,0.916
2023-03-06,0.916
2023-03-07,0.916
2023-03-08,0.916
2023-03-09,0.916
2023-03-10,0.916
2023-03-11,0.916
2023-03-12,0.916
2023-03-13,0.916
2023-03-14,0.916
2023-03-15,0.916
2023-03-16,0.916
2023-03-17,0.916
2023-03-18,0.916
2023-03-19,0.916
2023-03-20,0.916
2023-03-21,0.916
2023-03-22,0.916
2023-03-23,0.916
