,NKE US Equity
2020-05-24,47.9618
2020-05-25,47.9618
2020-05-26,47.9618
2020-05-27,47.9618
2020-05-28,47.9618
2020-05-29,47.9618
2020-05-30,47.9618
2020-05-31,29.7046
2020-06-01,29.7046
2020-06-02,29.7046
2020-06-03,29.7046
2020-06-04,29.7046
2020-06-05,29.7046
2020-06-06,29.7046
2020-06-07,29.7046
2020-06-08,29.7046
2020-06-09,29.7046
2020-06-10,29.7046
2020-06-11,29.7046
2020-06-12,29.7046
2020-06-13,29.7046
2020-06-14,29.7046
2020-06-15,29.7046
2020-06-16,29.7046
2020-06-17,29.7046
2020-06-18,29.7046
2020-06-19,29.7046
2020-06-20,29.7046
2020-06-21,29.7046
2020-06-22,29.7046
2020-06-23,29.7046
2020-06-24,29.7046
2020-06-25,29.7046
2020-06-26,29.7046
2020-06-27,29.7046
2020-06-28,29.7046
2020-06-29,29.7046
2020-06-30,29.7046
2020-07-01,29.7046
2020-07-02,29.7046
2020-07-03,29.7046
2020-07-04,29.7046
2020-07-05,29.7046
2020-07-06,29.7046
2020-07-07,29.7046
2020-07-08,29.7046
2020-07-09,29.7046
2020-07-10,29.7046
2020-07-11,29.7046
2020-07-12,29.7046
2020-07-13,29.7046
2020-07-14,29.7046
2020-07-15,29.7046
2020-07-16,29.7046
2020-07-17,29.7046
2020-07-18,29.7046
2020-07-19,29.7046
2020-07-20,29.7046
2020-07-21,29.7046
2020-07-22,29.7046
2020-07-23,29.7046
2020-07-24,29.7046
2020-07-25,29.7046
2020-07-26,29.7046
2020-07-27,29.7046
2020-07-28,29.7046
2020-07-29,29.7046
2020-07-30,29.7046
2020-07-31,29.7046
2020-08-01,29.7046
2020-08-02,29.7046
2020-08-03,29.7046
2020-08-04,29.7046
2020-08-05,29.7046
2020-08-06,29.7046
2020-08-07,29.7046
2020-08-08,29.7046
2020-08-09,29.7046
2020-08-10,29.7046
2020-08-11,29.7046
2020-08-12,29.7046
2020-08-13,29.7046
2020-08-14,29.7046
2020-08-15,29.7046
2020-08-16,29.7046
2020-08-17,29.7046
2020-08-18,29.7046
2020-08-19,29.7046
2020-08-20,29.7046
2020-08-21,29.7046
2020-08-22,29.7046
2020-08-23,29.7046
2020-08-24,29.7046
2020-08-25,29.7046
2020-08-26,29.7046
2020-08-27,29.7046
2020-08-28,29.7046
2020-08-29,29.7046
2020-08-30,29.7046
2020-08-31,29.201
2020-09-01,29.201
2020-09-02,29.201
2020-09-03,29.201
2020-09-04,29.201
2020-09-05,29.201
2020-09-06,29.201
2020-09-07,29.201
2020-09-08,29.201
2020-09-09,29.201
2020-09-10,29.201
2020-09-11,29.201
2020-09-12,29.201
2020-09-13,29.201
2020-09-14,29.201
2020-09-15,29.201
2020-09-16,29.201
2020-09-17,29.201
2020-09-18,29.201
2020-09-19,29.201
2020-09-20,29.201
2020-09-21,29.201
2020-09-22,29.201
2020-09-23,29.201
2020-09-24,29.201
2020-09-25,29.201
2020-09-26,29.201
2020-09-27,29.201
2020-09-28,29.201
2020-09-29,29.201
2020-09-30,29.201
2020-10-01,29.201
2020-10-02,29.201
2020-10-03,29.201
2020-10-04,29.201
2020-10-05,29.201
2020-10-06,29.201
2020-10-07,29.201
2020-10-08,29.201
2020-10-09,29.201
2020-10-10,29.201
2020-10-11,29.201
2020-10-12,29.201
2020-10-13,29.201
2020-10-14,29.201
2020-10-15,29.201
2020-10-16,29.201
2020-10-17,29.201
2020-10-18,29.201
2020-10-19,29.201
2020-10-20,29.201
2020-10-21,29.201
2020-10-22,29.201
2020-10-23,29.201
2020-10-24,29.201
2020-10-25,29.201
2020-10-26,29.201
2020-10-27,29.201
2020-10-28,29.201
2020-10-29,29.201
2020-10-30,29.201
2020-10-31,29.201
2020-11-01,29.201
2020-11-02,29.201
2020-11-03,29.201
2020-11-04,29.201
2020-11-05,29.201
2020-11-06,29.201
2020-11-07,29.201
2020-11-08,29.201
2020-11-09,29.201
2020-11-10,29.201
2020-11-11,29.201
2020-11-12,29.201
2020-11-13,29.201
2020-11-14,29.201
2020-11-15,29.201
2020-11-16,29.201
2020-11-17,29.201
2020-11-18,29.201
2020-11-19,29.201
2020-11-20,29.201
2020-11-21,29.201
2020-11-22,29.201
2020-11-23,29.201
2020-11-24,29.201
2020-11-25,29.201
2020-11-26,29.201
2020-11-27,29.201
2020-11-28,29.201
2020-11-29,29.201
2020-11-30,28.2727
2020-12-01,28.2727
2020-12-02,28.2727
2020-12-03,28.2727
2020-12-04,28.2727
2020-12-05,28.2727
2020-12-06,28.2727
2020-12-07,28.2727
2020-12-08,28.2727
2020-12-09,28.2727
2020-12-10,28.2727
2020-12-11,28.2727
2020-12-12,28.2727
2020-12-13,28.2727
2020-12-14,28.2727
2020-12-15,28.2727
2020-12-16,28.2727
2020-12-17,28.2727
2020-12-18,28.2727
2020-12-19,28.2727
2020-12-20,28.2727
2020-12-21,28.2727
2020-12-22,28.2727
2020-12-23,28.2727
2020-12-24,28.2727
2020-12-25,28.2727
2020-12-26,28.2727
2020-12-27,28.2727
2020-12-28,28.2727
2020-12-29,28.2727
2020-12-30,28.2727
2020-12-31,28.2727
2021-01-01,28.2727
2021-01-02,28.2727
2021-01-03,28.2727
2021-01-04,28.2727
2021-01-05,28.2727
2021-01-06,28.2727
2021-01-07,28.2727
2021-01-08,28.2727
2021-01-09,28.2727
2021-01-10,28.2727
2021-01-11,28.2727
2021-01-12,28.2727
2021-01-13,28.2727
2021-01-14,28.2727
2021-01-15,28.2727
2021-01-16,28.2727
2021-01-17,28.2727
2021-01-18,28.2727
2021-01-19,28.2727
2021-01-20,28.2727
2021-01-21,28.2727
2021-01-22,28.2727
2021-01-23,28.2727
2021-01-24,28.2727
2021-01-25,28.2727
2021-01-26,28.2727
2021-01-27,28.2727
2021-01-28,28.2727
2021-01-29,28.2727
2021-01-30,28.2727
2021-01-31,28.2727
2021-02-01,28.2727
2021-02-02,28.2727
2021-02-03,28.2727
2021-02-04,28.2727
2021-02-05,28.2727
2021-02-06,28.2727
2021-02-07,28.2727
2021-02-08,28.2727
2021-02-09,28.2727
2021-02-10,28.2727
2021-02-11,28.2727
2021-02-12,28.2727
2021-02-13,28.2727
2021-02-14,28.2727
2021-02-15,28.2727
2021-02-16,28.2727
2021-02-17,28.2727
2021-02-18,28.2727
2021-02-19,28.2727
2021-02-20,28.2727
2021-02-21,28.2727
2021-02-22,28.2727
2021-02-23,28.2727
2021-02-24,28.2727
2021-02-25,28.2727
2021-02-26,28.2727
2021-02-27,28.2727
2021-02-28,32.685
2021-03-01,32.685
2021-03-02,32.685
2021-03-03,32.685
2021-03-04,32.685
2021-03-05,32.685
2021-03-06,32.685
2021-03-07,32.685
2021-03-08,32.685
2021-03-09,32.685
2021-03-10,32.685
2021-03-11,32.685
2021-03-12,32.685
2021-03-13,32.685
2021-03-14,32.685
2021-03-15,32.685
2021-03-16,32.685
2021-03-17,32.685
2021-03-18,32.685
2021-03-19,32.685
2021-03-20,32.685
2021-03-21,32.685
2021-03-22,32.685
2021-03-23,32.685
2021-03-24,32.685
2021-03-25,32.685
2021-03-26,32.685
2021-03-27,32.685
2021-03-28,32.685
2021-03-29,32.685
2021-03-30,32.685
2021-03-31,32.685
2021-04-01,32.685
2021-04-02,32.685
2021-04-03,32.685
2021-04-04,32.685
2021-04-05,32.685
2021-04-06,32.685
2021-04-07,32.685
2021-04-08,32.685
2021-04-09,32.685
2021-04-10,32.685
2021-04-11,32.685
2021-04-12,32.685
2021-04-13,32.685
2021-04-14,32.685
2021-04-15,32.685
2021-04-16,32.685
2021-04-17,32.685
2021-04-18,32.685
2021-04-19,32.685
2021-04-20,32.685
2021-04-21,32.685
2021-04-22,32.685
2021-04-23,32.685
2021-04-24,32.685
2021-04-25,32.685
2021-04-26,32.685
2021-04-27,32.685
2021-04-28,32.685
2021-04-29,32.685
2021-04-30,32.685
2021-05-01,32.685
2021-05-02,32.685
2021-05-03,32.685
2021-05-04,32.685
2021-05-05,32.685
2021-05-06,32.685
2021-05-07,32.685
2021-05-08,32.685
2021-05-09,32.685
2021-05-10,32.685
2021-05-11,32.685
2021-05-12,32.685
2021-05-13,32.685
2021-05-14,32.685
2021-05-15,32.685
2021-05-16,32.685
2021-05-17,32.685
2021-05-18,32.685
2021-05-19,32.685
2021-05-20,32.685
2021-05-21,32.685
2021-05-22,32.685
2021-05-23,32.685
2021-05-24,32.685
2021-05-25,32.685
2021-05-26,32.685
2021-05-27,32.685
2021-05-28,32.685
2021-05-29,32.685
2021-05-30,32.685
2021-05-31,55.0091
2021-06-01,55.0091
2021-06-02,55.0091
2021-06-03,55.0091
2021-06-04,55.0091
2021-06-05,55.0091
2021-06-06,55.0091
2021-06-07,55.0091
2021-06-08,55.0091
2021-06-09,55.0091
2021-06-10,55.0091
2021-06-11,55.0091
2021-06-12,55.0091
2021-06-13,55.0091
2021-06-14,55.0091
2021-06-15,55.0091
2021-06-16,55.0091
2021-06-17,55.0091
2021-06-18,55.0091
2021-06-19,55.0091
2021-06-20,55.0091
2021-06-21,55.0091
2021-06-22,55.0091
2021-06-23,55.0091
2021-06-24,55.0091
2021-06-25,55.0091
2021-06-26,55.0091
2021-06-27,55.0091
2021-06-28,55.0091
2021-06-29,55.0091
2021-06-30,55.0091
2021-07-01,55.0091
2021-07-02,55.0091
2021-07-03,55.0091
2021-07-04,55.0091
2021-07-05,55.0091
2021-07-06,55.0091
2021-07-07,55.0091
2021-07-08,55.0091
2021-07-09,55.0091
2021-07-10,55.0091
2021-07-11,55.0091
2021-07-12,55.0091
2021-07-13,55.0091
2021-07-14,55.0091
2021-07-15,55.0091
2021-07-16,55.0091
2021-07-17,55.0091
2021-07-18,55.0091
2021-07-19,55.0091
2021-07-20,55.0091
2021-07-21,55.0091
2021-07-22,55.0091
2021-07-23,55.0091
2021-07-24,55.0091
2021-07-25,55.0091
2021-07-26,55.0091
2021-07-27,55.0091
2021-07-28,55.0091
2021-07-29,55.0091
2021-07-30,55.0091
2021-07-31,55.0091
2021-08-01,55.0091
2021-08-02,55.0091
2021-08-03,55.0091
2021-08-04,55.0091
2021-08-05,55.0091
2021-08-06,55.0091
2021-08-07,55.0091
2021-08-08,55.0091
2021-08-09,55.0091
2021-08-10,55.0091
2021-08-11,55.0091
2021-08-12,55.0091
2021-08-13,55.0091
2021-08-14,55.0091
2021-08-15,55.0091
2021-08-16,55.0091
2021-08-17,55.0091
2021-08-18,55.0091
2021-08-19,55.0091
2021-08-20,55.0091
2021-08-21,55.0091
2021-08-22,55.0091
2021-08-23,55.0091
2021-08-24,55.0091
2021-08-25,55.0091
2021-08-26,55.0091
2021-08-27,55.0091
2021-08-28,55.0091
2021-08-29,55.0091
2021-08-30,55.0091
2021-08-31,51.623
2021-09-01,51.623
2021-09-02,51.623
2021-09-03,51.623
2021-09-04,51.623
2021-09-05,51.623
2021-09-06,51.623
2021-09-07,51.623
2021-09-08,51.623
2021-09-09,51.623
2021-09-10,51.623
2021-09-11,51.623
2021-09-12,51.623
2021-09-13,51.623
2021-09-14,51.623
2021-09-15,51.623
2021-09-16,51.623
2021-09-17,51.623
2021-09-18,51.623
2021-09-19,51.623
2021-09-20,51.623
2021-09-21,51.623
2021-09-22,51.623
2021-09-23,51.623
2021-09-24,51.623
2021-09-25,51.623
2021-09-26,51.623
2021-09-27,51.623
2021-09-28,51.623
2021-09-29,51.623
2021-09-30,51.623
2021-10-01,51.623
2021-10-02,51.623
2021-10-03,51.623
2021-10-04,51.623
2021-10-05,51.623
2021-10-06,51.623
2021-10-07,51.623
2021-10-08,51.623
2021-10-09,51.623
2021-10-10,51.623
2021-10-11,51.623
2021-10-12,51.623
2021-10-13,51.623
2021-10-14,51.623
2021-10-15,51.623
2021-10-16,51.623
2021-10-17,51.623
2021-10-18,51.623
2021-10-19,51.623
2021-10-20,51.623
2021-10-21,51.623
2021-10-22,51.623
2021-10-23,51.623
2021-10-24,51.623
2021-10-25,51.623
2021-10-26,51.623
2021-10-27,51.623
2021-10-28,51.623
2021-10-29,51.623
2021-10-30,51.623
2021-10-31,51.623
2021-11-01,51.623
2021-11-02,51.623
2021-11-03,51.623
2021-11-04,51.623
2021-11-05,51.623
2021-11-06,51.623
2021-11-07,51.623
2021-11-08,51.623
2021-11-09,51.623
2021-11-10,51.623
2021-11-11,51.623
2021-11-12,51.623
2021-11-13,51.623
2021-11-14,51.623
2021-11-15,51.623
2021-11-16,51.623
2021-11-17,51.623
2021-11-18,51.623
2021-11-19,51.623
2021-11-20,51.623
2021-11-21,51.623
2021-11-22,51.623
2021-11-23,51.623
2021-11-24,51.623
2021-11-25,51.623
2021-11-26,51.623
2021-11-27,51.623
2021-11-28,51.623
2021-11-29,51.623
2021-11-30,48.2632
2021-12-01,48.2632
2021-12-02,48.2632
2021-12-03,48.2632
2021-12-04,48.2632
2021-12-05,48.2632
2021-12-06,48.2632
2021-12-07,48.2632
2021-12-08,48.2632
2021-12-09,48.2632
2021-12-10,48.2632
2021-12-11,48.2632
2021-12-12,48.2632
2021-12-13,48.2632
2021-12-14,48.2632
2021-12-15,48.2632
2021-12-16,48.2632
2021-12-17,48.2632
2021-12-18,48.2632
2021-12-19,48.2632
2021-12-20,48.2632
2021-12-21,48.2632
2021-12-22,48.2632
2021-12-23,48.2632
2021-12-24,48.2632
2021-12-25,48.2632
2021-12-26,48.2632
2021-12-27,48.2632
2021-12-28,48.2632
2021-12-29,48.2632
2021-12-30,48.2632
2021-12-31,48.2632
2022-01-01,48.2632
2022-01-02,48.2632
2022-01-03,48.2632
2022-01-04,48.2632
2022-01-05,48.2632
2022-01-06,48.2632
2022-01-07,48.2632
2022-01-08,48.2632
2022-01-09,48.2632
2022-01-10,48.2632
2022-01-11,48.2632
2022-01-12,48.2632
2022-01-13,48.2632
2022-01-14,48.2632
2022-01-15,48.2632
2022-01-16,48.2632
2022-01-17,48.2632
2022-01-18,48.2632
2022-01-19,48.2632
2022-01-20,48.2632
2022-01-21,48.2632
2022-01-22,48.2632
2022-01-23,48.2632
2022-01-24,48.2632
2022-01-25,48.2632
2022-01-26,48.2632
2022-01-27,48.2632
2022-01-28,48.2632
2022-01-29,48.2632
2022-01-30,48.2632
2022-01-31,48.2632
2022-02-01,48.2632
2022-02-02,48.2632
2022-02-03,48.2632
2022-02-04,48.2632
2022-02-05,48.2632
2022-02-06,48.2632
2022-02-07,48.2632
2022-02-08,48.2632
2022-02-09,48.2632
2022-02-10,48.2632
2022-02-11,48.2632
2022-02-12,48.2632
2022-02-13,48.2632
2022-02-14,48.2632
2022-02-15,48.2632
2022-02-16,48.2632
2022-02-17,48.2632
2022-02-18,48.2632
2022-02-19,48.2632
2022-02-20,48.2632
2022-02-21,48.2632
2022-02-22,48.2632
2022-02-23,48.2632
2022-02-24,48.2632
2022-02-25,48.2632
2022-02-26,48.2632
2022-02-27,48.2632
2022-02-28,45.7442
2022-03-01,45.7442
2022-03-02,45.7442
2022-03-03,45.7442
2022-03-04,45.7442
2022-03-05,45.7442
2022-03-06,45.7442
2022-03-07,45.7442
2022-03-08,45.7442
2022-03-09,45.7442
2022-03-10,45.7442
2022-03-11,45.7442
2022-03-12,45.7442
2022-03-13,45.7442
2022-03-14,45.7442
2022-03-15,45.7442
2022-03-16,45.7442
2022-03-17,45.7442
2022-03-18,45.7442
2022-03-19,45.7442
2022-03-20,45.7442
2022-03-21,45.7442
2022-03-22,45.7442
2022-03-23,45.7442
2022-03-24,45.7442
2022-03-25,45.7442
2022-03-26,45.7442
2022-03-27,45.7442
2022-03-28,45.7442
2022-03-29,45.7442
2022-03-30,45.7442
2022-03-31,45.7442
2022-04-01,45.7442
2022-04-02,45.7442
2022-04-03,45.7442
2022-04-04,45.7442
2022-04-05,45.7442
2022-04-06,45.7442
2022-04-07,45.7442
2022-04-08,45.7442
2022-04-09,45.7442
2022-04-10,45.7442
2022-04-11,45.7442
2022-04-12,45.7442
2022-04-13,45.7442
2022-04-14,45.7442
2022-04-15,45.7442
2022-04-16,45.7442
2022-04-17,45.7442
2022-04-18,45.7442
2022-04-19,45.7442
2022-04-20,45.7442
2022-04-21,45.7442
2022-04-22,45.7442
2022-04-23,45.7442
2022-04-24,45.7442
2022-04-25,45.7442
2022-04-26,45.7442
2022-04-27,45.7442
2022-04-28,45.7442
2022-04-29,45.7442
2022-04-30,45.7442
2022-05-01,45.7442
2022-05-02,45.7442
2022-05-03,45.7442
2022-05-04,45.7442
2022-05-05,45.7442
2022-05-06,45.7442
2022-05-07,45.7442
2022-05-08,45.7442
2022-05-09,45.7442
2022-05-10,45.7442
2022-05-11,45.7442
2022-05-12,45.7442
2022-05-13,45.7442
2022-05-14,45.7442
2022-05-15,45.7442
2022-05-16,45.7442
2022-05-17,45.7442
2022-05-18,45.7442
2022-05-19,45.7442
2022-05-20,45.7442
2022-05-21,45.7442
2022-05-22,45.7442
2022-05-23,45.7442
2022-05-24,45.7442
2022-05-25,45.7442
2022-05-26,45.7442
2022-05-27,45.7442
2022-05-28,45.7442
2022-05-29,45.7442
2022-05-30,45.7442
2022-05-31,43.1118
2022-06-01,43.1118
2022-06-02,43.1118
2022-06-03,43.1118
2022-06-04,43.1118
2022-06-05,43.1118
2022-06-06,43.1118
2022-06-07,43.1118
2022-06-08,43.1118
2022-06-09,43.1118
2022-06-10,43.1118
2022-06-11,43.1118
2022-06-12,43.1118
2022-06-13,43.1118
2022-06-14,43.1118
2022-06-15,43.1118
2022-06-16,43.1118
2022-06-17,43.1118
2022-06-18,43.1118
2022-06-19,43.1118
2022-06-20,43.1118
2022-06-21,43.1118
2022-06-22,43.1118
2022-06-23,43.1118
2022-06-24,43.1118
2022-06-25,43.1118
2022-06-26,43.1118
2022-06-27,43.1118
2022-06-28,43.1118
2022-06-29,43.1118
2022-06-30,43.1118
2022-07-01,43.1118
2022-07-02,43.1118
2022-07-03,43.1118
2022-07-04,43.1118
2022-07-05,43.1118
2022-07-06,43.1118
2022-07-07,43.1118
2022-07-08,43.1118
2022-07-09,43.1118
2022-07-10,43.1118
2022-07-11,43.1118
2022-07-12,43.1118
2022-07-13,43.1118
2022-07-14,43.1118
2022-07-15,43.1118
2022-07-16,43.1118
2022-07-17,43.1118
2022-07-18,43.1118
2022-07-19,43.1118
2022-07-20,43.1118
2022-07-21,43.1118
2022-07-22,43.1118
2022-07-23,43.1118
2022-07-24,43.1118
2022-07-25,43.1118
2022-07-26,43.1118
2022-07-27,43.1118
2022-07-28,43.1118
2022-07-29,43.1118
2022-07-30,43.1118
2022-07-31,43.1118
2022-08-01,43.1118
2022-08-02,43.1118
2022-08-03,43.1118
2022-08-04,43.1118
2022-08-05,43.1118
2022-08-06,43.1118
2022-08-07,43.1118
2022-08-08,43.1118
2022-08-09,43.1118
2022-08-10,43.1118
2022-08-11,43.1118
2022-08-12,43.1118
2022-08-13,43.1118
2022-08-14,43.1118
2022-08-15,43.1118
2022-08-16,43.1118
2022-08-17,43.1118
2022-08-18,43.1118
2022-08-19,43.1118
2022-08-20,43.1118
2022-08-21,43.1118
2022-08-22,43.1118
2022-08-23,43.1118
2022-08-24,43.1118
2022-08-25,43.1118
2022-08-26,43.1118
2022-08-27,43.1118
2022-08-28,43.1118
2022-08-29,43.1118
2022-08-30,43.1118
2022-08-31,37.3943
2022-09-01,37.3943
2022-09-02,37.3943
2022-09-03,37.3943
2022-09-04,37.3943
2022-09-05,37.3943
2022-09-06,37.3943
2022-09-07,37.3943
2022-09-08,37.3943
2022-09-09,37.3943
2022-09-10,37.3943
2022-09-11,37.3943
2022-09-12,37.3943
2022-09-13,37.3943
2022-09-14,37.3943
2022-09-15,37.3943
2022-09-16,37.3943
2022-09-17,37.3943
2022-09-18,37.3943
2022-09-19,37.3943
2022-09-20,37.3943
2022-09-21,37.3943
2022-09-22,37.3943
2022-09-23,37.3943
2022-09-24,37.3943
2022-09-25,37.3943
2022-09-26,37.3943
2022-09-27,37.3943
2022-09-28,37.3943
2022-09-29,37.3943
2022-09-30,37.3943
2022-10-01,37.3943
2022-10-02,37.3943
2022-10-03,37.3943
2022-10-04,37.3943
2022-10-05,37.3943
2022-10-06,37.3943
2022-10-07,37.3943
2022-10-08,37.3943
2022-10-09,37.3943
2022-10-10,37.3943
2022-10-11,37.3943
2022-10-12,37.3943
2022-10-13,37.3943
2022-10-14,37.3943
2022-10-15,37.3943
2022-10-16,37.3943
2022-10-17,37.3943
2022-10-18,37.3943
2022-10-19,37.3943
2022-10-20,37.3943
2022-10-21,37.3943
2022-10-22,37.3943
2022-10-23,37.3943
2022-10-24,37.3943
2022-10-25,37.3943
2022-10-26,37.3943
2022-10-27,37.3943
2022-10-28,37.3943
2022-10-29,37.3943
2022-10-30,37.3943
2022-10-31,37.3943
2022-11-01,37.3943
2022-11-02,37.3943
2022-11-03,37.3943
2022-11-04,37.3943
2022-11-05,37.3943
2022-11-06,37.3943
2022-11-07,37.3943
2022-11-08,37.3943
2022-11-09,37.3943
2022-11-10,37.3943
2022-11-11,37.3943
2022-11-12,37.3943
2022-11-13,37.3943
2022-11-14,37.3943
2022-11-15,37.3943
2022-11-16,37.3943
2022-11-17,37.3943
2022-11-18,37.3943
2022-11-19,37.3943
2022-11-20,37.3943
2022-11-21,37.3943
2022-11-22,37.3943
2022-11-23,37.3943
2022-11-24,37.3943
2022-11-25,37.3943
2022-11-26,37.3943
2022-11-27,37.3943
2022-11-28,37.3943
2022-11-29,37.3943
2022-11-30,37.3162
2022-12-01,37.3162
2022-12-02,37.3162
2022-12-03,37.3162
2022-12-04,37.3162
2022-12-05,37.3162
2022-12-06,37.3162
2022-12-07,37.3162
2022-12-08,37.3162
2022-12-09,37.3162
2022-12-10,37.3162
2022-12-11,37.3162
2022-12-12,37.3162
2022-12-13,37.3162
2022-12-14,37.3162
2022-12-15,37.3162
2022-12-16,37.3162
2022-12-17,37.3162
2022-12-18,37.3162
2022-12-19,37.3162
2022-12-20,37.3162
2022-12-21,37.3162
2022-12-22,37.3162
2022-12-23,37.3162
2022-12-24,37.3162
2022-12-25,37.3162
2022-12-26,37.3162
2022-12-27,37.3162
2022-12-28,37.3162
2022-12-29,37.3162
2022-12-30,37.3162
2022-12-31,37.3162
2023-01-01,37.3162
2023-01-02,37.3162
2023-01-03,37.3162
2023-01-04,37.3162
2023-01-05,37.3162
2023-01-06,37.3162
2023-01-07,37.3162
2023-01-08,37.3162
2023-01-09,37.3162
2023-01-10,37.3162
2023-01-11,37.3162
2023-01-12,37.3162
2023-01-13,37.3162
2023-01-14,37.3162
2023-01-15,37.3162
2023-01-16,37.3162
2023-01-17,37.3162
2023-01-18,37.3162
2023-01-19,37.3162
2023-01-20,37.3162
2023-01-21,37.3162
2023-01-22,37.3162
2023-01-23,37.3162
2023-01-24,37.3162
2023-01-25,37.3162
2023-01-26,37.3162
2023-01-27,37.3162
2023-01-28,37.3162
2023-01-29,37.3162
2023-01-30,37.3162
2023-01-31,37.3162
2023-02-01,37.3162
2023-02-02,37.3162
2023-02-03,37.3162
2023-02-04,37.3162
2023-02-05,37.3162
2023-02-06,37.3162
2023-02-07,37.3162
2023-02-08,37.3162
2023-02-09,37.3162
2023-02-10,37.3162
2023-02-11,37.3162
2023-02-12,37.3162
2023-02-13,37.3162
2023-02-14,37.3162
2023-02-15,37.3162
2023-02-16,37.3162
2023-02-17,37.3162
2023-02-18,37.3162
2023-02-19,37.3162
2023-02-20,37.3162
2023-02-21,37.3162
2023-02-22,37.3162
2023-02-23,37.3162
2023-02-24,37.3162
2023-02-25,37.3162
2023-02-26,37.3162
2023-02-27,37.3162
2023-02-28,37.3415
2023-03-01,37.3415
2023-03-02,37.3415
2023-03-03,37.3415
2023-03-04,37.3415
2023-03-05,37.3415
2023-03-06,37.3415
2023-03-07,37.3415
2023-03-08,37.3415
2023-03-09,37.3415
2023-03-10,37.3415
2023-03-11,37.3415
2023-03-12,37.3415
2023-03-13,37.3415
2023-03-14,37.3415
2023-03-15,37.3415
2023-03-16,37.3415
2023-03-17,37.3415
2023-03-18,37.3415
2023-03-19,37.3415
2023-03-20,37.3415
2023-03-21,37.3415
2023-03-22,37.3415
2023-03-23,37.3415
2023-03-24,37.3415
2023-03-25,37.3415
2023-03-26,37.3415
2023-03-27,37.3415
2023-03-28,37.3415
2023-03-29,37.3415
2023-03-30,37.3415
2023-03-31,37.3415
