,OMF US Equity
2021-04-02,34.9371
2021-04-03,34.9371
2021-04-04,34.9371
2021-04-05,34.9371
2021-04-06,34.9371
2021-04-07,34.9371
2021-04-08,34.9371
2021-04-09,34.9371
2021-04-10,34.9371
2021-04-11,34.9371
2021-04-12,34.9371
2021-04-13,34.9371
2021-04-14,34.9371
2021-04-15,34.9371
2021-04-16,34.9371
2021-04-17,34.9371
2021-04-18,34.9371
2021-04-19,34.9371
2021-04-20,34.9371
2021-04-21,34.9371
2021-04-22,34.9371
2021-04-23,34.9371
2021-04-24,34.9371
2021-04-25,34.9371
2021-04-26,34.9371
2021-04-27,34.9371
2021-04-28,34.9371
2021-04-29,34.9371
2021-04-30,34.9371
2021-05-01,34.9371
2021-05-02,34.9371
2021-05-03,34.9371
2021-05-04,34.9371
2021-05-05,34.9371
2021-05-06,34.9371
2021-05-07,34.9371
2021-05-08,34.9371
2021-05-09,34.9371
2021-05-10,34.9371
2021-05-11,34.9371
2021-05-12,34.9371
2021-05-13,34.9371
2021-05-14,34.9371
2021-05-15,34.9371
2021-05-16,34.9371
2021-05-17,34.9371
2021-05-18,34.9371
2021-05-19,34.9371
2021-05-20,34.9371
2021-05-21,34.9371
2021-05-22,34.9371
2021-05-23,34.9371
2021-05-24,34.9371
2021-05-25,34.9371
2021-05-26,34.9371
2021-05-27,34.9371
2021-05-28,34.9371
2021-05-29,34.9371
2021-05-30,34.9371
2021-05-31,34.9371
2021-06-01,34.9371
2021-06-02,34.9371
2021-06-03,34.9371
2021-06-04,34.9371
2021-06-05,34.9371
2021-06-06,34.9371
2021-06-07,34.9371
2021-06-08,34.9371
2021-06-09,34.9371
2021-06-10,34.9371
2021-06-11,34.9371
2021-06-12,34.9371
2021-06-13,34.9371
2021-06-14,34.9371
2021-06-15,34.9371
2021-06-16,34.9371
2021-06-17,34.9371
2021-06-18,34.9371
2021-06-19,34.9371
2021-06-20,34.9371
2021-06-21,34.9371
2021-06-22,34.9371
2021-06-23,34.9371
2021-06-24,34.9371
2021-06-25,34.9371
2021-06-26,34.9371
2021-06-27,34.9371
2021-06-28,34.9371
2021-06-29,34.9371
2021-06-30,40.9064
2021-07-01,40.9064
2021-07-02,40.9064
2021-07-03,40.9064
2021-07-04,40.9064
2021-07-05,40.9064
2021-07-06,40.9064
2021-07-07,40.9064
2021-07-08,40.9064
2021-07-09,40.9064
2021-07-10,40.9064
2021-07-11,40.9064
2021-07-12,40.9064
2021-07-13,40.9064
2021-07-14,40.9064
2021-07-15,40.9064
2021-07-16,40.9064
2021-07-17,40.9064
2021-07-18,40.9064
2021-07-19,40.9064
2021-07-20,40.9064
2021-07-21,40.9064
2021-07-22,40.9064
2021-07-23,40.9064
2021-07-24,40.9064
2021-07-25,40.9064
2021-07-26,40.9064
2021-07-27,40.9064
2021-07-28,40.9064
2021-07-29,40.9064
2021-07-30,40.9064
2021-07-31,40.9064
2021-08-01,40.9064
2021-08-02,40.9064
2021-08-03,40.9064
2021-08-04,40.9064
2021-08-05,40.9064
2021-08-06,40.9064
2021-08-07,40.9064
2021-08-08,40.9064
2021-08-09,40.9064
2021-08-10,40.9064
2021-08-11,40.9064
2021-08-12,40.9064
2021-08-13,40.9064
2021-08-14,40.9064
2021-08-15,40.9064
2021-08-16,40.9064
2021-08-17,40.9064
2021-08-18,40.9064
2021-08-19,40.9064
2021-08-20,40.9064
2021-08-21,40.9064
2021-08-22,40.9064
2021-08-23,40.9064
2021-08-24,40.9064
2021-08-25,40.9064
2021-08-26,40.9064
2021-08-27,40.9064
2021-08-28,40.9064
2021-08-29,40.9064
2021-08-30,40.9064
2021-08-31,40.9064
2021-09-01,40.9064
2021-09-02,40.9064
2021-09-03,40.9064
2021-09-04,40.9064
2021-09-05,40.9064
2021-09-06,40.9064
2021-09-07,40.9064
2021-09-08,40.9064
2021-09-09,40.9064
2021-09-10,40.9064
2021-09-11,40.9064
2021-09-12,40.9064
2021-09-13,40.9064
2021-09-14,40.9064
2021-09-15,40.9064
2021-09-16,40.9064
2021-09-17,40.9064
2021-09-18,40.9064
2021-09-19,40.9064
2021-09-20,40.9064
2021-09-21,40.9064
2021-09-22,40.9064
2021-09-23,40.9064
2021-09-24,40.9064
2021-09-25,40.9064
2021-09-26,40.9064
2021-09-27,40.9064
2021-09-28,40.9064
2021-09-29,40.9064
2021-09-30,45.1634
2021-10-01,45.1634
2021-10-02,45.1634
2021-10-03,45.1634
2021-10-04,45.1634
2021-10-05,45.1634
2021-10-06,45.1634
2021-10-07,45.1634
2021-10-08,45.1634
2021-10-09,45.1634
2021-10-10,45.1634
2021-10-11,45.1634
2021-10-12,45.1634
2021-10-13,45.1634
2021-10-14,45.1634
2021-10-15,45.1634
2021-10-16,45.1634
2021-10-17,45.1634
2021-10-18,45.1634
2021-10-19,45.1634
2021-10-20,45.1634
2021-10-21,45.1634
2021-10-22,45.1634
2021-10-23,45.1634
2021-10-24,45.1634
2021-10-25,45.1634
2021-10-26,45.1634
2021-10-27,45.1634
2021-10-28,45.1634
2021-10-29,45.1634
2021-10-30,45.1634
2021-10-31,45.1634
2021-11-01,45.1634
2021-11-02,45.1634
2021-11-03,45.1634
2021-11-04,45.1634
2021-11-05,45.1634
2021-11-06,45.1634
2021-11-07,45.1634
2021-11-08,45.1634
2021-11-09,45.1634
2021-11-10,45.1634
2021-11-11,45.1634
2021-11-12,45.1634
2021-11-13,45.1634
2021-11-14,45.1634
2021-11-15,45.1634
2021-11-16,45.1634
2021-11-17,45.1634
2021-11-18,45.1634
2021-11-19,45.1634
2021-11-20,45.1634
2021-11-21,45.1634
2021-11-22,45.1634
2021-11-23,45.1634
2021-11-24,45.1634
2021-11-25,45.1634
2021-11-26,45.1634
2021-11-27,45.1634
2021-11-28,45.1634
2021-11-29,45.1634
2021-11-30,45.1634
2021-12-01,45.1634
2021-12-02,45.1634
2021-12-03,45.1634
2021-12-04,45.1634
2021-12-05,45.1634
2021-12-06,45.1634
2021-12-07,45.1634
2021-12-08,45.1634
2021-12-09,45.1634
2021-12-10,45.1634
2021-12-11,45.1634
2021-12-12,45.1634
2021-12-13,45.1634
2021-12-14,45.1634
2021-12-15,45.1634
2021-12-16,45.1634
2021-12-17,45.1634
2021-12-18,45.1634
2021-12-19,45.1634
2021-12-20,45.1634
2021-12-21,45.1634
2021-12-22,45.1634
2021-12-23,45.1634
2021-12-24,45.1634
2021-12-25,45.1634
2021-12-26,45.1634
2021-12-27,45.1634
2021-12-28,45.1634
2021-12-29,45.1634
2021-12-30,45.1634
2021-12-31,40.1898
2022-01-01,40.1898
2022-01-02,40.1898
2022-01-03,40.1898
2022-01-04,40.1898
2022-01-05,40.1898
2022-01-06,40.1898
2022-01-07,40.1898
2022-01-08,40.1898
2022-01-09,40.1898
2022-01-10,40.1898
2022-01-11,40.1898
2022-01-12,40.1898
2022-01-13,40.1898
2022-01-14,40.1898
2022-01-15,40.1898
2022-01-16,40.1898
2022-01-17,40.1898
2022-01-18,40.1898
2022-01-19,40.1898
2022-01-20,40.1898
2022-01-21,40.1898
2022-01-22,40.1898
2022-01-23,40.1898
2022-01-24,40.1898
2022-01-25,40.1898
2022-01-26,40.1898
2022-01-27,40.1898
2022-01-28,40.1898
2022-01-29,40.1898
2022-01-30,40.1898
2022-01-31,40.1898
2022-02-01,40.1898
2022-02-02,40.1898
2022-02-03,40.1898
2022-02-04,40.1898
2022-02-05,40.1898
2022-02-06,40.1898
2022-02-07,40.1898
2022-02-08,40.1898
2022-02-09,40.1898
2022-02-10,40.1898
2022-02-11,40.1898
2022-02-12,40.1898
2022-02-13,40.1898
2022-02-14,40.1898
2022-02-15,40.1898
2022-02-16,40.1898
2022-02-17,40.1898
2022-02-18,40.1898
2022-02-19,40.1898
2022-02-20,40.1898
2022-02-21,40.1898
2022-02-22,40.1898
2022-02-23,40.1898
2022-02-24,40.1898
2022-02-25,40.1898
2022-02-26,40.1898
2022-02-27,40.1898
2022-02-28,40.1898
2022-03-01,40.1898
2022-03-02,40.1898
2022-03-03,40.1898
2022-03-04,40.1898
2022-03-05,40.1898
2022-03-06,40.1898
2022-03-07,40.1898
2022-03-08,40.1898
2022-03-09,40.1898
2022-03-10,40.1898
2022-03-11,40.1898
2022-03-12,40.1898
2022-03-13,40.1898
2022-03-14,40.1898
2022-03-15,40.1898
2022-03-16,40.1898
2022-03-17,40.1898
2022-03-18,40.1898
2022-03-19,40.1898
2022-03-20,40.1898
2022-03-21,40.1898
2022-03-22,40.1898
2022-03-23,40.1898
2022-03-24,40.1898
2022-03-25,40.1898
2022-03-26,40.1898
2022-03-27,40.1898
2022-03-28,40.1898
2022-03-29,40.1898
2022-03-30,40.1898
2022-03-31,37.6114
2022-04-01,37.6114
2022-04-02,37.6114
2022-04-03,37.6114
2022-04-04,37.6114
2022-04-05,37.6114
2022-04-06,37.6114
2022-04-07,37.6114
2022-04-08,37.6114
2022-04-09,37.6114
2022-04-10,37.6114
2022-04-11,37.6114
2022-04-12,37.6114
2022-04-13,37.6114
2022-04-14,37.6114
2022-04-15,37.6114
2022-04-16,37.6114
2022-04-17,37.6114
2022-04-18,37.6114
2022-04-19,37.6114
2022-04-20,37.6114
2022-04-21,37.6114
2022-04-22,37.6114
2022-04-23,37.6114
2022-04-24,37.6114
2022-04-25,37.6114
2022-04-26,37.6114
2022-04-27,37.6114
2022-04-28,37.6114
2022-04-29,37.6114
2022-04-30,37.6114
2022-05-01,37.6114
2022-05-02,37.6114
2022-05-03,37.6114
2022-05-04,37.6114
2022-05-05,37.6114
2022-05-06,37.6114
2022-05-07,37.6114
2022-05-08,37.6114
2022-05-09,37.6114
2022-05-10,37.6114
2022-05-11,37.6114
2022-05-12,37.6114
2022-05-13,37.6114
2022-05-14,37.6114
2022-05-15,37.6114
2022-05-16,37.6114
2022-05-17,37.6114
2022-05-18,37.6114
2022-05-19,37.6114
2022-05-20,37.6114
2022-05-21,37.6114
2022-05-22,37.6114
2022-05-23,37.6114
2022-05-24,37.6114
2022-05-25,37.6114
2022-05-26,37.6114
2022-05-27,37.6114
2022-05-28,37.6114
2022-05-29,37.6114
2022-05-30,37.6114
2022-05-31,37.6114
2022-06-01,37.6114
2022-06-02,37.6114
2022-06-03,37.6114
2022-06-04,37.6114
2022-06-05,37.6114
2022-06-06,37.6114
2022-06-07,37.6114
2022-06-08,37.6114
2022-06-09,37.6114
2022-06-10,37.6114
2022-06-11,37.6114
2022-06-12,37.6114
2022-06-13,37.6114
2022-06-14,37.6114
2022-06-15,37.6114
2022-06-16,37.6114
2022-06-17,37.6114
2022-06-18,37.6114
2022-06-19,37.6114
2022-06-20,37.6114
2022-06-21,37.6114
2022-06-22,37.6114
2022-06-23,37.6114
2022-06-24,37.6114
2022-06-25,37.6114
2022-06-26,37.6114
2022-06-27,37.6114
2022-06-28,37.6114
2022-06-29,37.6114
2022-06-30,32.3288
2022-07-01,32.3288
2022-07-02,32.3288
2022-07-03,32.3288
2022-07-04,32.3288
2022-07-05,32.3288
2022-07-06,32.3288
2022-07-07,32.3288
2022-07-08,32.3288
2022-07-09,32.3288
2022-07-10,32.3288
2022-07-11,32.3288
2022-07-12,32.3288
2022-07-13,32.3288
2022-07-14,32.3288
2022-07-15,32.3288
2022-07-16,32.3288
2022-07-17,32.3288
2022-07-18,32.3288
2022-07-19,32.3288
2022-07-20,32.3288
2022-07-21,32.3288
2022-07-22,32.3288
2022-07-23,32.3288
2022-07-24,32.3288
2022-07-25,32.3288
2022-07-26,32.3288
2022-07-27,32.3288
2022-07-28,32.3288
2022-07-29,32.3288
2022-07-30,32.3288
2022-07-31,32.3288
2022-08-01,32.3288
2022-08-02,32.3288
2022-08-03,32.3288
2022-08-04,32.3288
2022-08-05,32.3288
2022-08-06,32.3288
2022-08-07,32.3288
2022-08-08,32.3288
2022-08-09,32.3288
2022-08-10,32.3288
2022-08-11,32.3288
2022-08-12,32.3288
2022-08-13,32.3288
2022-08-14,32.3288
2022-08-15,32.3288
2022-08-16,32.3288
2022-08-17,32.3288
2022-08-18,32.3288
2022-08-19,32.3288
2022-08-20,32.3288
2022-08-21,32.3288
2022-08-22,32.3288
2022-08-23,32.3288
2022-08-24,32.3288
2022-08-25,32.3288
2022-08-26,32.3288
2022-08-27,32.3288
2022-08-28,32.3288
2022-08-29,32.3288
2022-08-30,32.3288
2022-08-31,32.3288
2022-09-01,32.3288
2022-09-02,32.3288
2022-09-03,32.3288
2022-09-04,32.3288
2022-09-05,32.3288
2022-09-06,32.3288
2022-09-07,32.3288
2022-09-08,32.3288
2022-09-09,32.3288
2022-09-10,32.3288
2022-09-11,32.3288
2022-09-12,32.3288
2022-09-13,32.3288
2022-09-14,32.3288
2022-09-15,32.3288
2022-09-16,32.3288
2022-09-17,32.3288
2022-09-18,32.3288
2022-09-19,32.3288
2022-09-20,32.3288
2022-09-21,32.3288
2022-09-22,32.3288
2022-09-23,32.3288
2022-09-24,32.3288
2022-09-25,32.3288
2022-09-26,32.3288
2022-09-27,32.3288
2022-09-28,32.3288
2022-09-29,32.3288
2022-09-30,31.2734
2022-10-01,31.2734
2022-10-02,31.2734
2022-10-03,31.2734
2022-10-04,31.2734
2022-10-05,31.2734
2022-10-06,31.2734
2022-10-07,31.2734
2022-10-08,31.2734
2022-10-09,31.2734
2022-10-10,31.2734
2022-10-11,31.2734
2022-10-12,31.2734
2022-10-13,31.2734
2022-10-14,31.2734
2022-10-15,31.2734
2022-10-16,31.2734
2022-10-17,31.2734
2022-10-18,31.2734
2022-10-19,31.2734
2022-10-20,31.2734
2022-10-21,31.2734
2022-10-22,31.2734
2022-10-23,31.2734
2022-10-24,31.2734
2022-10-25,31.2734
2022-10-26,31.2734
2022-10-27,31.2734
2022-10-28,31.2734
2022-10-29,31.2734
2022-10-30,31.2734
2022-10-31,31.2734
2022-11-01,31.2734
2022-11-02,31.2734
2022-11-03,31.2734
2022-11-04,31.2734
2022-11-05,31.2734
2022-11-06,31.2734
2022-11-07,31.2734
2022-11-08,31.2734
2022-11-09,31.2734
2022-11-10,31.2734
2022-11-11,31.2734
2022-11-12,31.2734
2022-11-13,31.2734
2022-11-14,31.2734
2022-11-15,31.2734
2022-11-16,31.2734
2022-11-17,31.2734
2022-11-18,31.2734
2022-11-19,31.2734
2022-11-20,31.2734
2022-11-21,31.2734
2022-11-22,31.2734
2022-11-23,31.2734
2022-11-24,31.2734
2022-11-25,31.2734
2022-11-26,31.2734
2022-11-27,31.2734
2022-11-28,31.2734
2022-11-29,31.2734
2022-11-30,31.2734
2022-12-01,31.2734
2022-12-02,31.2734
2022-12-03,31.2734
2022-12-04,31.2734
2022-12-05,31.2734
2022-12-06,31.2734
2022-12-07,31.2734
2022-12-08,31.2734
2022-12-09,31.2734
2022-12-10,31.2734
2022-12-11,31.2734
2022-12-12,31.2734
2022-12-13,31.2734
2022-12-14,31.2734
2022-12-15,31.2734
2022-12-16,31.2734
2022-12-17,31.2734
2022-12-18,31.2734
2022-12-19,31.2734
2022-12-20,31.2734
2022-12-21,31.2734
2022-12-22,31.2734
2022-12-23,31.2734
2022-12-24,31.2734
2022-12-25,31.2734
2022-12-26,31.2734
2022-12-27,31.2734
2022-12-28,31.2734
2022-12-29,31.2734
2022-12-30,31.2734
2022-12-31,28.5201
2023-01-01,28.5201
2023-01-02,28.5201
2023-01-03,28.5201
2023-01-04,28.5201
2023-01-05,28.5201
2023-01-06,28.5201
2023-01-07,28.5201
2023-01-08,28.5201
2023-01-09,28.5201
2023-01-10,28.5201
2023-01-11,28.5201
2023-01-12,28.5201
2023-01-13,28.5201
2023-01-14,28.5201
2023-01-15,28.5201
2023-01-16,28.5201
2023-01-17,28.5201
2023-01-18,28.5201
2023-01-19,28.5201
2023-01-20,28.5201
2023-01-21,28.5201
2023-01-22,28.5201
2023-01-23,28.5201
2023-01-24,28.5201
2023-01-25,28.5201
2023-01-26,28.5201
2023-01-27,28.5201
2023-01-28,28.5201
2023-01-29,28.5201
2023-01-30,28.5201
2023-01-31,28.5201
2023-02-01,28.5201
2023-02-02,28.5201
2023-02-03,28.5201
2023-02-04,28.5201
2023-02-05,28.5201
2023-02-06,28.5201
2023-02-07,28.5201
2023-02-08,28.5201
2023-02-09,28.5201
2023-02-10,28.5201
2023-02-11,28.5201
2023-02-12,28.5201
2023-02-13,28.5201
2023-02-14,28.5201
2023-02-15,28.5201
2023-02-16,28.5201
2023-02-17,28.5201
2023-02-18,28.5201
2023-02-19,28.5201
2023-02-20,28.5201
2023-02-21,28.5201
2023-02-22,28.5201
2023-02-23,28.5201
2023-02-24,28.5201
2023-02-25,28.5201
2023-02-26,28.5201
2023-02-27,28.5201
2023-02-28,28.5201
2023-03-01,28.5201
2023-03-02,28.5201
2023-03-03,28.5201
2023-03-04,28.5201
2023-03-05,28.5201
2023-03-06,28.5201
2023-03-07,28.5201
2023-03-08,28.5201
2023-03-09,28.5201
2023-03-10,28.5201
2023-03-11,28.5201
2023-03-12,28.5201
2023-03-13,28.5201
2023-03-14,28.5201
2023-03-15,28.5201
2023-03-16,28.5201
