,MAR US Equity
2020-04-01,86.9536
2020-04-02,86.9536
2020-04-03,86.9536
2020-04-04,86.9536
2020-04-05,86.9536
2020-04-06,86.9536
2020-04-07,86.9536
2020-04-08,86.9536
2020-04-09,86.9536
2020-04-10,86.9536
2020-04-11,86.9536
2020-04-12,86.9536
2020-04-13,86.9536
2020-04-14,86.9536
2020-04-15,86.9536
2020-04-16,86.9536
2020-04-17,86.9536
2020-04-18,86.9536
2020-04-19,86.9536
2020-04-20,86.9536
2020-04-21,86.9536
2020-04-22,86.9536
2020-04-23,86.9536
2020-04-24,86.9536
2020-04-25,86.9536
2020-04-26,86.9536
2020-04-27,86.9536
2020-04-28,86.9536
2020-04-29,86.9536
2020-04-30,86.9536
2020-05-01,86.9536
2020-05-02,86.9536
2020-05-03,86.9536
2020-05-04,86.9536
2020-05-05,86.9536
2020-05-06,86.9536
2020-05-07,86.9536
2020-05-08,86.9536
2020-05-09,86.9536
2020-05-10,86.9536
2020-05-11,86.9536
2020-05-12,86.9536
2020-05-13,86.9536
2020-05-14,86.9536
2020-05-15,86.9536
2020-05-16,86.9536
2020-05-17,86.9536
2020-05-18,86.9536
2020-05-19,86.9536
2020-05-20,86.9536
2020-05-21,86.9536
2020-05-22,86.9536
2020-05-23,86.9536
2020-05-24,86.9536
2020-05-25,86.9536
2020-05-26,86.9536
2020-05-27,86.9536
2020-05-28,86.9536
2020-05-29,86.9536
2020-05-30,86.9536
2020-05-31,86.9536
2020-06-01,86.9536
2020-06-02,86.9536
2020-06-03,86.9536
2020-06-04,86.9536
2020-06-05,86.9536
2020-06-06,86.9536
2020-06-07,86.9536
2020-06-08,86.9536
2020-06-09,86.9536
2020-06-10,86.9536
2020-06-11,86.9536
2020-06-12,86.9536
2020-06-13,86.9536
2020-06-14,86.9536
2020-06-15,86.9536
2020-06-16,86.9536
2020-06-17,86.9536
2020-06-18,86.9536
2020-06-19,86.9536
2020-06-20,86.9536
2020-06-21,86.9536
2020-06-22,86.9536
2020-06-23,86.9536
2020-06-24,86.9536
2020-06-25,86.9536
2020-06-26,86.9536
2020-06-27,86.9536
2020-06-28,86.9536
2020-06-29,86.9536
2020-06-30,86.9536
2020-07-01,86.9536
2020-07-02,86.9536
2020-07-03,86.9536
2020-07-04,86.9536
2020-07-05,86.9536
2020-07-06,86.9536
2020-07-07,86.9536
2020-07-08,86.9536
2020-07-09,86.9536
2020-07-10,86.9536
2020-07-11,86.9536
2020-07-12,86.9536
2020-07-13,86.9536
2020-07-14,86.9536
2020-07-15,86.9536
2020-07-16,86.9536
2020-07-17,86.9536
2020-07-18,86.9536
2020-07-19,86.9536
2020-07-20,86.9536
2020-07-21,86.9536
2020-07-22,86.9536
2020-07-23,86.9536
2020-07-24,86.9536
2020-07-25,86.9536
2020-07-26,86.9536
2020-07-27,86.9536
2020-07-28,86.9536
2020-07-29,86.9536
2020-07-30,86.9536
2020-07-31,86.9536
2020-08-01,86.9536
2020-08-02,86.9536
2020-08-03,86.9536
2020-08-04,86.9536
2020-08-05,86.9536
2020-08-06,86.9536
2020-08-07,86.9536
2020-08-08,86.9536
2020-08-09,86.9536
2020-08-10,86.9536
2020-08-11,86.9536
2020-08-12,86.9536
2020-08-13,86.9536
2020-08-14,86.9536
2020-08-15,86.9536
2020-08-16,86.9536
2020-08-17,86.9536
2020-08-18,86.9536
2020-08-19,86.9536
2020-08-20,86.9536
2020-08-21,86.9536
2020-08-22,86.9536
2020-08-23,86.9536
2020-08-24,86.9536
2020-08-25,86.9536
2020-08-26,86.9536
2020-08-27,86.9536
2020-08-28,86.9536
2020-08-29,86.9536
2020-08-30,86.9536
2020-08-31,86.9536
2020-09-01,86.9536
2020-09-02,86.9536
2020-09-03,86.9536
2020-09-04,86.9536
2020-09-05,86.9536
2020-09-06,86.9536
2020-09-07,86.9536
2020-09-08,86.9536
2020-09-09,86.9536
2020-09-10,86.9536
2020-09-11,86.9536
2020-09-12,86.9536
2020-09-13,86.9536
2020-09-14,86.9536
2020-09-15,86.9536
2020-09-16,86.9536
2020-09-17,86.9536
2020-09-18,86.9536
2020-09-19,86.9536
2020-09-20,86.9536
2020-09-21,86.9536
2020-09-22,86.9536
2020-09-23,86.9536
2020-09-24,86.9536
2020-09-25,86.9536
2020-09-26,86.9536
2020-09-27,86.9536
2020-09-28,86.9536
2020-09-29,86.9536
2020-09-30,32.9897
2020-10-01,32.9897
2020-10-02,32.9897
2020-10-03,32.9897
2020-10-04,32.9897
2020-10-05,32.9897
2020-10-06,32.9897
2020-10-07,32.9897
2020-10-08,32.9897
2020-10-09,32.9897
2020-10-10,32.9897
2020-10-11,32.9897
2020-10-12,32.9897
2020-10-13,32.9897
2020-10-14,32.9897
2020-10-15,32.9897
2020-10-16,32.9897
2020-10-17,32.9897
2020-10-18,32.9897
2020-10-19,32.9897
2020-10-20,32.9897
2020-10-21,32.9897
2020-10-22,32.9897
2020-10-23,32.9897
2020-10-24,32.9897
2020-10-25,32.9897
2020-10-26,32.9897
2020-10-27,32.9897
2020-10-28,32.9897
2020-10-29,32.9897
2020-10-30,32.9897
2020-10-31,32.9897
2020-11-01,32.9897
2020-11-02,32.9897
2020-11-03,32.9897
2020-11-04,32.9897
2020-11-05,32.9897
2020-11-06,32.9897
2020-11-07,32.9897
2020-11-08,32.9897
2020-11-09,32.9897
2020-11-10,32.9897
2020-11-11,32.9897
2020-11-12,32.9897
2020-11-13,32.9897
2020-11-14,32.9897
2020-11-15,32.9897
2020-11-16,32.9897
2020-11-17,32.9897
2020-11-18,32.9897
2020-11-19,32.9897
2020-11-20,32.9897
2020-11-21,32.9897
2020-11-22,32.9897
2020-11-23,32.9897
2020-11-24,32.9897
2020-11-25,32.9897
2020-11-26,32.9897
2020-11-27,32.9897
2020-11-28,32.9897
2020-11-29,32.9897
2020-11-30,32.9897
2020-12-01,32.9897
2020-12-02,32.9897
2020-12-03,32.9897
2020-12-04,32.9897
2020-12-05,32.9897
2020-12-06,32.9897
2020-12-07,32.9897
2020-12-08,32.9897
2020-12-09,32.9897
2020-12-10,32.9897
2020-12-11,32.9897
2020-12-12,32.9897
2020-12-13,32.9897
2020-12-14,32.9897
2020-12-15,32.9897
2020-12-16,32.9897
2020-12-17,32.9897
2020-12-18,32.9897
2020-12-19,32.9897
2020-12-20,32.9897
2020-12-21,32.9897
2020-12-22,32.9897
2020-12-23,32.9897
2020-12-24,32.9897
2020-12-25,32.9897
2020-12-26,32.9897
2020-12-27,32.9897
2020-12-28,32.9897
2020-12-29,32.9897
2020-12-30,32.9897
2020-12-31,-47.1315
2021-01-01,-47.1315
2021-01-02,-47.1315
2021-01-03,-47.1315
2021-01-04,-47.1315
2021-01-05,-47.1315
2021-01-06,-47.1315
2021-01-07,-47.1315
2021-01-08,-47.1315
2021-01-09,-47.1315
2021-01-10,-47.1315
2021-01-11,-47.1315
2021-01-12,-47.1315
2021-01-13,-47.1315
2021-01-14,-47.1315
2021-01-15,-47.1315
2021-01-16,-47.1315
2021-01-17,-47.1315
2021-01-18,-47.1315
2021-01-19,-47.1315
2021-01-20,-47.1315
2021-01-21,-47.1315
2021-01-22,-47.1315
2021-01-23,-47.1315
2021-01-24,-47.1315
2021-01-25,-47.1315
2021-01-26,-47.1315
2021-01-27,-47.1315
2021-01-28,-47.1315
2021-01-29,-47.1315
2021-01-30,-47.1315
2021-01-31,-47.1315
2021-02-01,-47.1315
2021-02-02,-47.1315
2021-02-03,-47.1315
2021-02-04,-47.1315
2021-02-05,-47.1315
2021-02-06,-47.1315
2021-02-07,-47.1315
2021-02-08,-47.1315
2021-02-09,-47.1315
2021-02-10,-47.1315
2021-02-11,-47.1315
2021-02-12,-47.1315
2021-02-13,-47.1315
2021-02-14,-47.1315
2021-02-15,-47.1315
2021-02-16,-47.1315
2021-02-17,-47.1315
2021-02-18,-47.1315
2021-02-19,-47.1315
2021-02-20,-47.1315
2021-02-21,-47.1315
2021-02-22,-47.1315
2021-02-23,-47.1315
2021-02-24,-47.1315
2021-02-25,-47.1315
2021-02-26,-47.1315
2021-02-27,-47.1315
2021-02-28,-47.1315
2021-03-01,-47.1315
2021-03-02,-47.1315
2021-03-03,-47.1315
2021-03-04,-47.1315
2021-03-05,-47.1315
2021-03-06,-47.1315
2021-03-07,-47.1315
2021-03-08,-47.1315
2021-03-09,-47.1315
2021-03-10,-47.1315
2021-03-11,-47.1315
2021-03-12,-47.1315
2021-03-13,-47.1315
2021-03-14,-47.1315
2021-03-15,-47.1315
2021-03-16,-47.1315
2021-03-17,-47.1315
2021-03-18,-47.1315
2021-03-19,-47.1315
2021-03-20,-47.1315
2021-03-21,-47.1315
2021-03-22,-47.1315
2021-03-23,-47.1315
2021-03-24,-47.1315
2021-03-25,-47.1315
2021-03-26,-47.1315
2021-03-27,-47.1315
2021-03-28,-47.1315
2021-03-29,-47.1315
2021-03-30,-47.1315
2021-03-31,-47.1315
2021-04-01,-47.1315
2021-04-02,-47.1315
2021-04-03,-47.1315
2021-04-04,-47.1315
2021-04-05,-47.1315
2021-04-06,-47.1315
2021-04-07,-47.1315
2021-04-08,-47.1315
2021-04-09,-47.1315
2021-04-10,-47.1315
2021-04-11,-47.1315
2021-04-12,-47.1315
2021-04-13,-47.1315
2021-04-14,-47.1315
2021-04-15,-47.1315
2021-04-16,-47.1315
2021-04-17,-47.1315
2021-04-18,-47.1315
2021-04-19,-47.1315
2021-04-20,-47.1315
2021-04-21,-47.1315
2021-04-22,-47.1315
2021-04-23,-47.1315
2021-04-24,-47.1315
2021-04-25,-47.1315
2021-04-26,-47.1315
2021-04-27,-47.1315
2021-04-28,-47.1315
2021-04-29,-47.1315
2021-04-30,-47.1315
2021-05-01,-47.1315
2021-05-02,-47.1315
2021-05-03,-47.1315
2021-05-04,-47.1315
2021-05-05,-47.1315
2021-05-06,-47.1315
2021-05-07,-47.1315
2021-05-08,-47.1315
2021-05-09,-47.1315
2021-05-10,-47.1315
2021-05-11,-47.1315
2021-05-12,-47.1315
2021-05-13,-47.1315
2021-05-14,-47.1315
2021-05-15,-47.1315
2021-05-16,-47.1315
2021-05-17,-47.1315
2021-05-18,-47.1315
2021-05-19,-47.1315
2021-05-20,-47.1315
2021-05-21,-47.1315
2021-05-22,-47.1315
2021-05-23,-47.1315
2021-05-24,-47.1315
2021-05-25,-47.1315
2021-05-26,-47.1315
2021-05-27,-47.1315
2021-05-28,-47.1315
2021-05-29,-47.1315
2021-05-30,-47.1315
2021-05-31,-47.1315
2021-06-01,-47.1315
2021-06-02,-47.1315
2021-06-03,-47.1315
2021-06-04,-47.1315
2021-06-05,-47.1315
2021-06-06,-47.1315
2021-06-07,-47.1315
2021-06-08,-47.1315
2021-06-09,-47.1315
2021-06-10,-47.1315
2021-06-11,-47.1315
2021-06-12,-47.1315
2021-06-13,-47.1315
2021-06-14,-47.1315
2021-06-15,-47.1315
2021-06-16,-47.1315
2021-06-17,-47.1315
2021-06-18,-47.1315
2021-06-19,-47.1315
2021-06-20,-47.1315
2021-06-21,-47.1315
2021-06-22,-47.1315
2021-06-23,-47.1315
2021-06-24,-47.1315
2021-06-25,-47.1315
2021-06-26,-47.1315
2021-06-27,-47.1315
2021-06-28,-47.1315
2021-06-29,-47.1315
2021-06-30,-47.1315
2021-07-01,-47.1315
2021-07-02,-47.1315
2021-07-03,-47.1315
2021-07-04,-47.1315
2021-07-05,-47.1315
2021-07-06,-47.1315
2021-07-07,-47.1315
2021-07-08,-47.1315
2021-07-09,-47.1315
2021-07-10,-47.1315
2021-07-11,-47.1315
2021-07-12,-47.1315
2021-07-13,-47.1315
2021-07-14,-47.1315
2021-07-15,-47.1315
2021-07-16,-47.1315
2021-07-17,-47.1315
2021-07-18,-47.1315
2021-07-19,-47.1315
2021-07-20,-47.1315
2021-07-21,-47.1315
2021-07-22,-47.1315
2021-07-23,-47.1315
2021-07-24,-47.1315
2021-07-25,-47.1315
2021-07-26,-47.1315
2021-07-27,-47.1315
2021-07-28,-47.1315
2021-07-29,-47.1315
2021-07-30,-47.1315
2021-07-31,-47.1315
2021-08-01,-47.1315
2021-08-02,-47.1315
2021-08-03,-47.1315
2021-08-04,-47.1315
2021-08-05,-47.1315
2021-08-06,-47.1315
2021-08-07,-47.1315
2021-08-08,-47.1315
2021-08-09,-47.1315
2021-08-10,-47.1315
2021-08-11,-47.1315
2021-08-12,-47.1315
2021-08-13,-47.1315
2021-08-14,-47.1315
2021-08-15,-47.1315
2021-08-16,-47.1315
2021-08-17,-47.1315
2021-08-18,-47.1315
2021-08-19,-47.1315
2021-08-20,-47.1315
2021-08-21,-47.1315
2021-08-22,-47.1315
2021-08-23,-47.1315
2021-08-24,-47.1315
2021-08-25,-47.1315
2021-08-26,-47.1315
2021-08-27,-47.1315
2021-08-28,-47.1315
2021-08-29,-47.1315
2021-08-30,-47.1315
2021-08-31,-47.1315
2021-09-01,-47.1315
2021-09-02,-47.1315
2021-09-03,-47.1315
2021-09-04,-47.1315
2021-09-05,-47.1315
2021-09-06,-47.1315
2021-09-07,-47.1315
2021-09-08,-47.1315
2021-09-09,-47.1315
2021-09-10,-47.1315
2021-09-11,-47.1315
2021-09-12,-47.1315
2021-09-13,-47.1315
2021-09-14,-47.1315
2021-09-15,-47.1315
2021-09-16,-47.1315
2021-09-17,-47.1315
2021-09-18,-47.1315
2021-09-19,-47.1315
2021-09-20,-47.1315
2021-09-21,-47.1315
2021-09-22,-47.1315
2021-09-23,-47.1315
2021-09-24,-47.1315
2021-09-25,-47.1315
2021-09-26,-47.1315
2021-09-27,-47.1315
2021-09-28,-47.1315
2021-09-29,-47.1315
2021-09-30,81.4298
2021-10-01,81.4298
2021-10-02,81.4298
2021-10-03,81.4298
2021-10-04,81.4298
2021-10-05,81.4298
2021-10-06,81.4298
2021-10-07,81.4298
2021-10-08,81.4298
2021-10-09,81.4298
2021-10-10,81.4298
2021-10-11,81.4298
2021-10-12,81.4298
2021-10-13,81.4298
2021-10-14,81.4298
2021-10-15,81.4298
2021-10-16,81.4298
2021-10-17,81.4298
2021-10-18,81.4298
2021-10-19,81.4298
2021-10-20,81.4298
2021-10-21,81.4298
2021-10-22,81.4298
2021-10-23,81.4298
2021-10-24,81.4298
2021-10-25,81.4298
2021-10-26,81.4298
2021-10-27,81.4298
2021-10-28,81.4298
2021-10-29,81.4298
2021-10-30,81.4298
2021-10-31,81.4298
2021-11-01,81.4298
2021-11-02,81.4298
2021-11-03,81.4298
2021-11-04,81.4298
2021-11-05,81.4298
2021-11-06,81.4298
2021-11-07,81.4298
2021-11-08,81.4298
2021-11-09,81.4298
2021-11-10,81.4298
2021-11-11,81.4298
2021-11-12,81.4298
2021-11-13,81.4298
2021-11-14,81.4298
2021-11-15,81.4298
2021-11-16,81.4298
2021-11-17,81.4298
2021-11-18,81.4298
2021-11-19,81.4298
2021-11-20,81.4298
2021-11-21,81.4298
2021-11-22,81.4298
2021-11-23,81.4298
2021-11-24,81.4298
2021-11-25,81.4298
2021-11-26,81.4298
2021-11-27,81.4298
2021-11-28,81.4298
2021-11-29,81.4298
2021-11-30,81.4298
2021-12-01,81.4298
2021-12-02,81.4298
2021-12-03,81.4298
2021-12-04,81.4298
2021-12-05,81.4298
2021-12-06,81.4298
2021-12-07,81.4298
2021-12-08,81.4298
2021-12-09,81.4298
2021-12-10,81.4298
2021-12-11,81.4298
2021-12-12,81.4298
2021-12-13,81.4298
2021-12-14,81.4298
2021-12-15,81.4298
2021-12-16,81.4298
2021-12-17,81.4298
2021-12-18,81.4298
2021-12-19,81.4298
2021-12-20,81.4298
2021-12-21,81.4298
2021-12-22,81.4298
2021-12-23,81.4298
2021-12-24,81.4298
2021-12-25,81.4298
2021-12-26,81.4298
2021-12-27,81.4298
2021-12-28,81.4298
2021-12-29,81.4298
2021-12-30,81.4298
2021-12-31,119.1974
2022-01-01,119.1974
2022-01-02,119.1974
2022-01-03,119.1974
2022-01-04,119.1974
2022-01-05,119.1974
2022-01-06,119.1974
2022-01-07,119.1974
2022-01-08,119.1974
2022-01-09,119.1974
2022-01-10,119.1974
2022-01-11,119.1974
2022-01-12,119.1974
2022-01-13,119.1974
2022-01-14,119.1974
2022-01-15,119.1974
2022-01-16,119.1974
2022-01-17,119.1974
2022-01-18,119.1974
2022-01-19,119.1974
2022-01-20,119.1974
2022-01-21,119.1974
2022-01-22,119.1974
2022-01-23,119.1974
2022-01-24,119.1974
2022-01-25,119.1974
2022-01-26,119.1974
2022-01-27,119.1974
2022-01-28,119.1974
2022-01-29,119.1974
2022-01-30,119.1974
2022-01-31,119.1974
2022-02-01,119.1974
2022-02-02,119.1974
2022-02-03,119.1974
2022-02-04,119.1974
2022-02-05,119.1974
2022-02-06,119.1974
2022-02-07,119.1974
2022-02-08,119.1974
2022-02-09,119.1974
2022-02-10,119.1974
2022-02-11,119.1974
2022-02-12,119.1974
2022-02-13,119.1974
2022-02-14,119.1974
2022-02-15,119.1974
2022-02-16,119.1974
2022-02-17,119.1974
2022-02-18,119.1974
2022-02-19,119.1974
2022-02-20,119.1974
2022-02-21,119.1974
2022-02-22,119.1974
2022-02-23,119.1974
2022-02-24,119.1974
2022-02-25,119.1974
2022-02-26,119.1974
2022-02-27,119.1974
2022-02-28,119.1974
2022-03-01,119.1974
2022-03-02,119.1974
2022-03-03,119.1974
2022-03-04,119.1974
2022-03-05,119.1974
2022-03-06,119.1974
2022-03-07,119.1974
2022-03-08,119.1974
2022-03-09,119.1974
2022-03-10,119.1974
2022-03-11,119.1974
2022-03-12,119.1974
2022-03-13,119.1974
2022-03-14,119.1974
2022-03-15,119.1974
2022-03-16,119.1974
2022-03-17,119.1974
2022-03-18,119.1974
2022-03-19,119.1974
2022-03-20,119.1974
2022-03-21,119.1974
2022-03-22,119.1974
2022-03-23,119.1974
2022-03-24,119.1974
2022-03-25,119.1974
2022-03-26,119.1974
2022-03-27,119.1974
2022-03-28,119.1974
2022-03-29,119.1974
2022-03-30,119.1974
2022-03-31,148.2552
2022-04-01,148.2552
2022-04-02,148.2552
2022-04-03,148.2552
2022-04-04,148.2552
2022-04-05,148.2552
2022-04-06,148.2552
2022-04-07,148.2552
2022-04-08,148.2552
2022-04-09,148.2552
2022-04-10,148.2552
2022-04-11,148.2552
2022-04-12,148.2552
2022-04-13,148.2552
2022-04-14,148.2552
2022-04-15,148.2552
2022-04-16,148.2552
2022-04-17,148.2552
2022-04-18,148.2552
2022-04-19,148.2552
2022-04-20,148.2552
2022-04-21,148.2552
2022-04-22,148.2552
2022-04-23,148.2552
2022-04-24,148.2552
2022-04-25,148.2552
2022-04-26,148.2552
2022-04-27,148.2552
2022-04-28,148.2552
2022-04-29,148.2552
2022-04-30,148.2552
2022-05-01,148.2552
2022-05-02,148.2552
2022-05-03,148.2552
2022-05-04,148.2552
2022-05-05,148.2552
2022-05-06,148.2552
2022-05-07,148.2552
2022-05-08,148.2552
2022-05-09,148.2552
2022-05-10,148.2552
2022-05-11,148.2552
2022-05-12,148.2552
2022-05-13,148.2552
2022-05-14,148.2552
2022-05-15,148.2552
2022-05-16,148.2552
2022-05-17,148.2552
2022-05-18,148.2552
2022-05-19,148.2552
2022-05-20,148.2552
2022-05-21,148.2552
2022-05-22,148.2552
2022-05-23,148.2552
2022-05-24,148.2552
2022-05-25,148.2552
2022-05-26,148.2552
2022-05-27,148.2552
2022-05-28,148.2552
2022-05-29,148.2552
2022-05-30,148.2552
2022-05-31,148.2552
2022-06-01,148.2552
2022-06-02,148.2552
2022-06-03,148.2552
2022-06-04,148.2552
2022-06-05,148.2552
2022-06-06,148.2552
2022-06-07,148.2552
2022-06-08,148.2552
2022-06-09,148.2552
2022-06-10,148.2552
2022-06-11,148.2552
2022-06-12,148.2552
2022-06-13,148.2552
2022-06-14,148.2552
2022-06-15,148.2552
2022-06-16,148.2552
2022-06-17,148.2552
2022-06-18,148.2552
2022-06-19,148.2552
2022-06-20,148.2552
2022-06-21,148.2552
2022-06-22,148.2552
2022-06-23,148.2552
2022-06-24,148.2552
2022-06-25,148.2552
2022-06-26,148.2552
2022-06-27,148.2552
2022-06-28,148.2552
2022-06-29,148.2552
2022-06-30,135.7477
2022-07-01,135.7477
2022-07-02,135.7477
2022-07-03,135.7477
2022-07-04,135.7477
2022-07-05,135.7477
2022-07-06,135.7477
2022-07-07,135.7477
2022-07-08,135.7477
2022-07-09,135.7477
2022-07-10,135.7477
2022-07-11,135.7477
2022-07-12,135.7477
2022-07-13,135.7477
2022-07-14,135.7477
2022-07-15,135.7477
2022-07-16,135.7477
2022-07-17,135.7477
2022-07-18,135.7477
2022-07-19,135.7477
2022-07-20,135.7477
2022-07-21,135.7477
2022-07-22,135.7477
2022-07-23,135.7477
2022-07-24,135.7477
2022-07-25,135.7477
2022-07-26,135.7477
2022-07-27,135.7477
2022-07-28,135.7477
2022-07-29,135.7477
2022-07-30,135.7477
2022-07-31,135.7477
2022-08-01,135.7477
2022-08-02,135.7477
2022-08-03,135.7477
2022-08-04,135.7477
2022-08-05,135.7477
2022-08-06,135.7477
2022-08-07,135.7477
2022-08-08,135.7477
2022-08-09,135.7477
2022-08-10,135.7477
2022-08-11,135.7477
2022-08-12,135.7477
2022-08-13,135.7477
2022-08-14,135.7477
2022-08-15,135.7477
2022-08-16,135.7477
2022-08-17,135.7477
2022-08-18,135.7477
2022-08-19,135.7477
2022-08-20,135.7477
2022-08-21,135.7477
2022-08-22,135.7477
2022-08-23,135.7477
2022-08-24,135.7477
2022-08-25,135.7477
2022-08-26,135.7477
2022-08-27,135.7477
2022-08-28,135.7477
2022-08-29,135.7477
2022-08-30,135.7477
2022-08-31,135.7477
2022-09-01,135.7477
2022-09-02,135.7477
2022-09-03,135.7477
2022-09-04,135.7477
2022-09-05,135.7477
2022-09-06,135.7477
2022-09-07,135.7477
2022-09-08,135.7477
2022-09-09,135.7477
2022-09-10,135.7477
2022-09-11,135.7477
2022-09-12,135.7477
2022-09-13,135.7477
2022-09-14,135.7477
2022-09-15,135.7477
2022-09-16,135.7477
2022-09-17,135.7477
2022-09-18,135.7477
2022-09-19,135.7477
2022-09-20,135.7477
2022-09-21,135.7477
2022-09-22,135.7477
2022-09-23,135.7477
2022-09-24,135.7477
2022-09-25,135.7477
2022-09-26,135.7477
2022-09-27,135.7477
2022-09-28,135.7477
2022-09-29,135.7477
2022-09-30,217.365
2022-10-01,217.365
2022-10-02,217.365
2022-10-03,217.365
2022-10-04,217.365
2022-10-05,217.365
2022-10-06,217.365
2022-10-07,217.365
2022-10-08,217.365
2022-10-09,217.365
2022-10-10,217.365
2022-10-11,217.365
2022-10-12,217.365
2022-10-13,217.365
2022-10-14,217.365
2022-10-15,217.365
2022-10-16,217.365
2022-10-17,217.365
2022-10-18,217.365
2022-10-19,217.365
2022-10-20,217.365
2022-10-21,217.365
2022-10-22,217.365
2022-10-23,217.365
2022-10-24,217.365
2022-10-25,217.365
2022-10-26,217.365
2022-10-27,217.365
2022-10-28,217.365
2022-10-29,217.365
2022-10-30,217.365
2022-10-31,217.365
2022-11-01,217.365
2022-11-02,217.365
2022-11-03,217.365
2022-11-04,217.365
2022-11-05,217.365
2022-11-06,217.365
2022-11-07,217.365
2022-11-08,217.365
2022-11-09,217.365
2022-11-10,217.365
2022-11-11,217.365
2022-11-12,217.365
2022-11-13,217.365
2022-11-14,217.365
2022-11-15,217.365
2022-11-16,217.365
2022-11-17,217.365
2022-11-18,217.365
2022-11-19,217.365
2022-11-20,217.365
2022-11-21,217.365
2022-11-22,217.365
2022-11-23,217.365
2022-11-24,217.365
2022-11-25,217.365
2022-11-26,217.365
2022-11-27,217.365
2022-11-28,217.365
2022-11-29,217.365
2022-11-30,217.365
2022-12-01,217.365
2022-12-02,217.365
2022-12-03,217.365
2022-12-04,217.365
2022-12-05,217.365
2022-12-06,217.365
2022-12-07,217.365
2022-12-08,217.365
2022-12-09,217.365
2022-12-10,217.365
2022-12-11,217.365
2022-12-12,217.365
2022-12-13,217.365
2022-12-14,217.365
2022-12-15,217.365
2022-12-16,217.365
2022-12-17,217.365
2022-12-18,217.365
2022-12-19,217.365
2022-12-20,217.365
2022-12-21,217.365
2022-12-22,217.365
2022-12-23,217.365
2022-12-24,217.365
2022-12-25,217.365
2022-12-26,217.365
2022-12-27,217.365
2022-12-28,217.365
2022-12-29,217.365
2022-12-30,217.365
2022-12-31,237.9415
2023-01-01,237.9415
2023-01-02,237.9415
2023-01-03,237.9415
2023-01-04,237.9415
2023-01-05,237.9415
2023-01-06,237.9415
2023-01-07,237.9415
2023-01-08,237.9415
2023-01-09,237.9415
2023-01-10,237.9415
2023-01-11,237.9415
2023-01-12,237.9415
2023-01-13,237.9415
2023-01-14,237.9415
2023-01-15,237.9415
2023-01-16,237.9415
2023-01-17,237.9415
2023-01-18,237.9415
2023-01-19,237.9415
2023-01-20,237.9415
2023-01-21,237.9415
2023-01-22,237.9415
2023-01-23,237.9415
2023-01-24,237.9415
2023-01-25,237.9415
2023-01-26,237.9415
2023-01-27,237.9415
2023-01-28,237.9415
2023-01-29,237.9415
2023-01-30,237.9415
2023-01-31,237.9415
2023-02-01,237.9415
2023-02-02,237.9415
2023-02-03,237.9415
2023-02-04,237.9415
2023-02-05,237.9415
2023-02-06,237.9415
2023-02-07,237.9415
2023-02-08,237.9415
2023-02-09,237.9415
2023-02-10,237.9415
2023-02-11,237.9415
2023-02-12,237.9415
2023-02-13,237.9415
2023-02-14,237.9415
2023-02-15,237.9415
2023-02-16,237.9415
2023-02-17,237.9415
2023-02-18,237.9415
2023-02-19,237.9415
2023-02-20,237.9415
2023-02-21,237.9415
2023-02-22,237.9415
