,VRTX US Equity
2020-08-12,33.0565
2020-08-13,33.0565
2020-08-14,33.0565
2020-08-15,33.0565
2020-08-16,33.0565
2020-08-17,33.0565
2020-08-18,33.0565
2020-08-19,33.0565
2020-08-20,33.0565
2020-08-21,33.0565
2020-08-22,33.0565
2020-08-23,33.0565
2020-08-24,33.0565
2020-08-25,33.0565
2020-08-26,33.0565
2020-08-27,33.0565
2020-08-28,33.0565
2020-08-29,33.0565
2020-08-30,33.0565
2020-08-31,33.0565
2020-09-01,33.0565
2020-09-02,33.0565
2020-09-03,33.0565
2020-09-04,33.0565
2020-09-05,33.0565
2020-09-06,33.0565
2020-09-07,33.0565
2020-09-08,33.0565
2020-09-09,33.0565
2020-09-10,33.0565
2020-09-11,33.0565
2020-09-12,33.0565
2020-09-13,33.0565
2020-09-14,33.0565
2020-09-15,33.0565
2020-09-16,33.0565
2020-09-17,33.0565
2020-09-18,33.0565
2020-09-19,33.0565
2020-09-20,33.0565
2020-09-21,33.0565
2020-09-22,33.0565
2020-09-23,33.0565
2020-09-24,33.0565
2020-09-25,33.0565
2020-09-26,33.0565
2020-09-27,33.0565
2020-09-28,33.0565
2020-09-29,33.0565
2020-09-30,40.199
2020-10-01,40.199
2020-10-02,40.199
2020-10-03,40.199
2020-10-04,40.199
2020-10-05,40.199
2020-10-06,40.199
2020-10-07,40.199
2020-10-08,40.199
2020-10-09,40.199
2020-10-10,40.199
2020-10-11,40.199
2020-10-12,40.199
2020-10-13,40.199
2020-10-14,40.199
2020-10-15,40.199
2020-10-16,40.199
2020-10-17,40.199
2020-10-18,40.199
2020-10-19,40.199
2020-10-20,40.199
2020-10-21,40.199
2020-10-22,40.199
2020-10-23,40.199
2020-10-24,40.199
2020-10-25,40.199
2020-10-26,40.199
2020-10-27,40.199
2020-10-28,40.199
2020-10-29,40.199
2020-10-30,40.199
2020-10-31,40.199
2020-11-01,40.199
2020-11-02,40.199
2020-11-03,40.199
2020-11-04,40.199
2020-11-05,40.199
2020-11-06,40.199
2020-11-07,40.199
2020-11-08,40.199
2020-11-09,40.199
2020-11-10,40.199
2020-11-11,40.199
2020-11-12,40.199
2020-11-13,40.199
2020-11-14,40.199
2020-11-15,40.199
2020-11-16,40.199
2020-11-17,40.199
2020-11-18,40.199
2020-11-19,40.199
2020-11-20,40.199
2020-11-21,40.199
2020-11-22,40.199
2020-11-23,40.199
2020-11-24,40.199
2020-11-25,40.199
2020-11-26,40.199
2020-11-27,40.199
2020-11-28,40.199
2020-11-29,40.199
2020-11-30,40.199
2020-12-01,40.199
2020-12-02,40.199
2020-12-03,40.199
2020-12-04,40.199
2020-12-05,40.199
2020-12-06,40.199
2020-12-07,40.199
2020-12-08,40.199
2020-12-09,40.199
2020-12-10,40.199
2020-12-11,40.199
2020-12-12,40.199
2020-12-13,40.199
2020-12-14,40.199
2020-12-15,40.199
2020-12-16,40.199
2020-12-17,40.199
2020-12-18,40.199
2020-12-19,40.199
2020-12-20,40.199
2020-12-21,40.199
2020-12-22,40.199
2020-12-23,40.199
2020-12-24,40.199
2020-12-25,40.199
2020-12-26,40.199
2020-12-27,40.199
2020-12-28,40.199
2020-12-29,40.199
2020-12-30,40.199
2020-12-31,36.7134
2021-01-01,36.7134
2021-01-02,36.7134
2021-01-03,36.7134
2021-01-04,36.7134
2021-01-05,36.7134
2021-01-06,36.7134
2021-01-07,36.7134
2021-01-08,36.7134
2021-01-09,36.7134
2021-01-10,36.7134
2021-01-11,36.7134
2021-01-12,36.7134
2021-01-13,36.7134
2021-01-14,36.7134
2021-01-15,36.7134
2021-01-16,36.7134
2021-01-17,36.7134
2021-01-18,36.7134
2021-01-19,36.7134
2021-01-20,36.7134
2021-01-21,36.7134
2021-01-22,36.7134
2021-01-23,36.7134
2021-01-24,36.7134
2021-01-25,36.7134
2021-01-26,36.7134
2021-01-27,36.7134
2021-01-28,36.7134
2021-01-29,36.7134
2021-01-30,36.7134
2021-01-31,36.7134
2021-02-01,36.7134
2021-02-02,36.7134
2021-02-03,36.7134
2021-02-04,36.7134
2021-02-05,36.7134
2021-02-06,36.7134
2021-02-07,36.7134
2021-02-08,36.7134
2021-02-09,36.7134
2021-02-10,36.7134
2021-02-11,36.7134
2021-02-12,36.7134
2021-02-13,36.7134
2021-02-14,36.7134
2021-02-15,36.7134
2021-02-16,36.7134
2021-02-17,36.7134
2021-02-18,36.7134
2021-02-19,36.7134
2021-02-20,36.7134
2021-02-21,36.7134
2021-02-22,36.7134
2021-02-23,36.7134
2021-02-24,36.7134
2021-02-25,36.7134
2021-02-26,36.7134
2021-02-27,36.7134
2021-02-28,36.7134
2021-03-01,36.7134
2021-03-02,36.7134
2021-03-03,36.7134
2021-03-04,36.7134
2021-03-05,36.7134
2021-03-06,36.7134
2021-03-07,36.7134
2021-03-08,36.7134
2021-03-09,36.7134
2021-03-10,36.7134
2021-03-11,36.7134
2021-03-12,36.7134
2021-03-13,36.7134
2021-03-14,36.7134
2021-03-15,36.7134
2021-03-16,36.7134
2021-03-17,36.7134
2021-03-18,36.7134
2021-03-19,36.7134
2021-03-20,36.7134
2021-03-21,36.7134
2021-03-22,36.7134
2021-03-23,36.7134
2021-03-24,36.7134
2021-03-25,36.7134
2021-03-26,36.7134
2021-03-27,36.7134
2021-03-28,36.7134
2021-03-29,36.7134
2021-03-30,36.7134
2021-03-31,35.7728
2021-04-01,35.7728
2021-04-02,35.7728
2021-04-03,35.7728
2021-04-04,35.7728
2021-04-05,35.7728
2021-04-06,35.7728
2021-04-07,35.7728
2021-04-08,35.7728
2021-04-09,35.7728
2021-04-10,35.7728
2021-04-11,35.7728
2021-04-12,35.7728
2021-04-13,35.7728
2021-04-14,35.7728
2021-04-15,35.7728
2021-04-16,35.7728
2021-04-17,35.7728
2021-04-18,35.7728
2021-04-19,35.7728
2021-04-20,35.7728
2021-04-21,35.7728
2021-04-22,35.7728
2021-04-23,35.7728
2021-04-24,35.7728
2021-04-25,35.7728
2021-04-26,35.7728
2021-04-27,35.7728
2021-04-28,35.7728
2021-04-29,35.7728
2021-04-30,35.7728
2021-05-01,35.7728
2021-05-02,35.7728
2021-05-03,35.7728
2021-05-04,35.7728
2021-05-05,35.7728
2021-05-06,35.7728
2021-05-07,35.7728
2021-05-08,35.7728
2021-05-09,35.7728
2021-05-10,35.7728
2021-05-11,35.7728
2021-05-12,35.7728
2021-05-13,35.7728
2021-05-14,35.7728
2021-05-15,35.7728
2021-05-16,35.7728
2021-05-17,35.7728
2021-05-18,35.7728
2021-05-19,35.7728
2021-05-20,35.7728
2021-05-21,35.7728
2021-05-22,35.7728
2021-05-23,35.7728
2021-05-24,35.7728
2021-05-25,35.7728
2021-05-26,35.7728
2021-05-27,35.7728
2021-05-28,35.7728
2021-05-29,35.7728
2021-05-30,35.7728
2021-05-31,35.7728
2021-06-01,35.7728
2021-06-02,35.7728
2021-06-03,35.7728
2021-06-04,35.7728
2021-06-05,35.7728
2021-06-06,35.7728
2021-06-07,35.7728
2021-06-08,35.7728
2021-06-09,35.7728
2021-06-10,35.7728
2021-06-11,35.7728
2021-06-12,35.7728
2021-06-13,35.7728
2021-06-14,35.7728
2021-06-15,35.7728
2021-06-16,35.7728
2021-06-17,35.7728
2021-06-18,35.7728
2021-06-19,35.7728
2021-06-20,35.7728
2021-06-21,35.7728
2021-06-22,35.7728
2021-06-23,35.7728
2021-06-24,35.7728
2021-06-25,35.7728
2021-06-26,35.7728
2021-06-27,35.7728
2021-06-28,35.7728
2021-06-29,35.7728
2021-06-30,23.8308
2021-07-01,23.8308
2021-07-02,23.8308
2021-07-03,23.8308
2021-07-04,23.8308
2021-07-05,23.8308
2021-07-06,23.8308
2021-07-07,23.8308
2021-07-08,23.8308
2021-07-09,23.8308
2021-07-10,23.8308
2021-07-11,23.8308
2021-07-12,23.8308
2021-07-13,23.8308
2021-07-14,23.8308
2021-07-15,23.8308
2021-07-16,23.8308
2021-07-17,23.8308
2021-07-18,23.8308
2021-07-19,23.8308
2021-07-20,23.8308
2021-07-21,23.8308
2021-07-22,23.8308
2021-07-23,23.8308
2021-07-24,23.8308
2021-07-25,23.8308
2021-07-26,23.8308
2021-07-27,23.8308
2021-07-28,23.8308
2021-07-29,23.8308
2021-07-30,23.8308
2021-07-31,23.8308
2021-08-01,23.8308
2021-08-02,23.8308
2021-08-03,23.8308
2021-08-04,23.8308
2021-08-05,23.8308
2021-08-06,23.8308
2021-08-07,23.8308
2021-08-08,23.8308
2021-08-09,23.8308
2021-08-10,23.8308
2021-08-11,23.8308
2021-08-12,23.8308
2021-08-13,23.8308
2021-08-14,23.8308
2021-08-15,23.8308
2021-08-16,23.8308
2021-08-17,23.8308
2021-08-18,23.8308
2021-08-19,23.8308
2021-08-20,23.8308
2021-08-21,23.8308
2021-08-22,23.8308
2021-08-23,23.8308
2021-08-24,23.8308
2021-08-25,23.8308
2021-08-26,23.8308
2021-08-27,23.8308
2021-08-28,23.8308
2021-08-29,23.8308
2021-08-30,23.8308
2021-08-31,23.8308
2021-09-01,23.8308
2021-09-02,23.8308
2021-09-03,23.8308
2021-09-04,23.8308
2021-09-05,23.8308
2021-09-06,23.8308
2021-09-07,23.8308
2021-09-08,23.8308
2021-09-09,23.8308
2021-09-10,23.8308
2021-09-11,23.8308
2021-09-12,23.8308
2021-09-13,23.8308
2021-09-14,23.8308
2021-09-15,23.8308
2021-09-16,23.8308
2021-09-17,23.8308
2021-09-18,23.8308
2021-09-19,23.8308
2021-09-20,23.8308
2021-09-21,23.8308
2021-09-22,23.8308
2021-09-23,23.8308
2021-09-24,23.8308
2021-09-25,23.8308
2021-09-26,23.8308
2021-09-27,23.8308
2021-09-28,23.8308
2021-09-29,23.8308
2021-09-30,24.6397
2021-10-01,24.6397
2021-10-02,24.6397
2021-10-03,24.6397
2021-10-04,24.6397
2021-10-05,24.6397
2021-10-06,24.6397
2021-10-07,24.6397
2021-10-08,24.6397
2021-10-09,24.6397
2021-10-10,24.6397
2021-10-11,24.6397
2021-10-12,24.6397
2021-10-13,24.6397
2021-10-14,24.6397
2021-10-15,24.6397
2021-10-16,24.6397
2021-10-17,24.6397
2021-10-18,24.6397
2021-10-19,24.6397
2021-10-20,24.6397
2021-10-21,24.6397
2021-10-22,24.6397
2021-10-23,24.6397
2021-10-24,24.6397
2021-10-25,24.6397
2021-10-26,24.6397
2021-10-27,24.6397
2021-10-28,24.6397
2021-10-29,24.6397
2021-10-30,24.6397
2021-10-31,24.6397
2021-11-01,24.6397
2021-11-02,24.6397
2021-11-03,24.6397
2021-11-04,24.6397
2021-11-05,24.6397
2021-11-06,24.6397
2021-11-07,24.6397
2021-11-08,24.6397
2021-11-09,24.6397
2021-11-10,24.6397
2021-11-11,24.6397
2021-11-12,24.6397
2021-11-13,24.6397
2021-11-14,24.6397
2021-11-15,24.6397
2021-11-16,24.6397
2021-11-17,24.6397
2021-11-18,24.6397
2021-11-19,24.6397
2021-11-20,24.6397
2021-11-21,24.6397
2021-11-22,24.6397
2021-11-23,24.6397
2021-11-24,24.6397
2021-11-25,24.6397
2021-11-26,24.6397
2021-11-27,24.6397
2021-11-28,24.6397
2021-11-29,24.6397
2021-11-30,24.6397
2021-12-01,24.6397
2021-12-02,24.6397
2021-12-03,24.6397
2021-12-04,24.6397
2021-12-05,24.6397
2021-12-06,24.6397
2021-12-07,24.6397
2021-12-08,24.6397
2021-12-09,24.6397
2021-12-10,24.6397
2021-12-11,24.6397
2021-12-12,24.6397
2021-12-13,24.6397
2021-12-14,24.6397
2021-12-15,24.6397
2021-12-16,24.6397
2021-12-17,24.6397
2021-12-18,24.6397
2021-12-19,24.6397
2021-12-20,24.6397
2021-12-21,24.6397
2021-12-22,24.6397
2021-12-23,24.6397
2021-12-24,24.6397
2021-12-25,24.6397
2021-12-26,24.6397
2021-12-27,24.6397
2021-12-28,24.6397
2021-12-29,24.6397
2021-12-30,24.6397
2021-12-31,24.9335
2022-01-01,24.9335
2022-01-02,24.9335
2022-01-03,24.9335
2022-01-04,24.9335
2022-01-05,24.9335
2022-01-06,24.9335
2022-01-07,24.9335
2022-01-08,24.9335
2022-01-09,24.9335
2022-01-10,24.9335
2022-01-11,24.9335
2022-01-12,24.9335
2022-01-13,24.9335
2022-01-14,24.9335
2022-01-15,24.9335
2022-01-16,24.9335
2022-01-17,24.9335
2022-01-18,24.9335
2022-01-19,24.9335
2022-01-20,24.9335
2022-01-21,24.9335
2022-01-22,24.9335
2022-01-23,24.9335
2022-01-24,24.9335
2022-01-25,24.9335
2022-01-26,24.9335
2022-01-27,24.9335
2022-01-28,24.9335
2022-01-29,24.9335
2022-01-30,24.9335
2022-01-31,24.9335
2022-02-01,24.9335
2022-02-02,24.9335
2022-02-03,24.9335
2022-02-04,24.9335
2022-02-05,24.9335
2022-02-06,24.9335
2022-02-07,24.9335
2022-02-08,24.9335
2022-02-09,24.9335
2022-02-10,24.9335
2022-02-11,24.9335
2022-02-12,24.9335
2022-02-13,24.9335
2022-02-14,24.9335
2022-02-15,24.9335
2022-02-16,24.9335
2022-02-17,24.9335
2022-02-18,24.9335
2022-02-19,24.9335
2022-02-20,24.9335
2022-02-21,24.9335
2022-02-22,24.9335
2022-02-23,24.9335
2022-02-24,24.9335
2022-02-25,24.9335
2022-02-26,24.9335
2022-02-27,24.9335
2022-02-28,24.9335
2022-03-01,24.9335
2022-03-02,24.9335
2022-03-03,24.9335
2022-03-04,24.9335
2022-03-05,24.9335
2022-03-06,24.9335
2022-03-07,24.9335
2022-03-08,24.9335
2022-03-09,24.9335
2022-03-10,24.9335
2022-03-11,24.9335
2022-03-12,24.9335
2022-03-13,24.9335
2022-03-14,24.9335
2022-03-15,24.9335
2022-03-16,24.9335
2022-03-17,24.9335
2022-03-18,24.9335
2022-03-19,24.9335
2022-03-20,24.9335
2022-03-21,24.9335
2022-03-22,24.9335
2022-03-23,24.9335
2022-03-24,24.9335
2022-03-25,24.9335
2022-03-26,24.9335
2022-03-27,24.9335
2022-03-28,24.9335
2022-03-29,24.9335
2022-03-30,24.9335
2022-03-31,24.65
2022-04-01,24.65
2022-04-02,24.65
2022-04-03,24.65
2022-04-04,24.65
2022-04-05,24.65
2022-04-06,24.65
2022-04-07,24.65
2022-04-08,24.65
2022-04-09,24.65
2022-04-10,24.65
2022-04-11,24.65
2022-04-12,24.65
2022-04-13,24.65
2022-04-14,24.65
2022-04-15,24.65
2022-04-16,24.65
2022-04-17,24.65
2022-04-18,24.65
2022-04-19,24.65
2022-04-20,24.65
2022-04-21,24.65
2022-04-22,24.65
2022-04-23,24.65
2022-04-24,24.65
2022-04-25,24.65
2022-04-26,24.65
2022-04-27,24.65
2022-04-28,24.65
2022-04-29,24.65
2022-04-30,24.65
2022-05-01,24.65
2022-05-02,24.65
2022-05-03,24.65
2022-05-04,24.65
2022-05-05,24.65
2022-05-06,24.65
2022-05-07,24.65
2022-05-08,24.65
2022-05-09,24.65
2022-05-10,24.65
2022-05-11,24.65
2022-05-12,24.65
2022-05-13,24.65
2022-05-14,24.65
2022-05-15,24.65
2022-05-16,24.65
2022-05-17,24.65
2022-05-18,24.65
2022-05-19,24.65
2022-05-20,24.65
2022-05-21,24.65
2022-05-22,24.65
2022-05-23,24.65
2022-05-24,24.65
2022-05-25,24.65
2022-05-26,24.65
2022-05-27,24.65
2022-05-28,24.65
2022-05-29,24.65
2022-05-30,24.65
2022-05-31,24.65
2022-06-01,24.65
2022-06-02,24.65
2022-06-03,24.65
2022-06-04,24.65
2022-06-05,24.65
2022-06-06,24.65
2022-06-07,24.65
2022-06-08,24.65
2022-06-09,24.65
2022-06-10,24.65
2022-06-11,24.65
2022-06-12,24.65
2022-06-13,24.65
2022-06-14,24.65
2022-06-15,24.65
2022-06-16,24.65
2022-06-17,24.65
2022-06-18,24.65
2022-06-19,24.65
2022-06-20,24.65
2022-06-21,24.65
2022-06-22,24.65
2022-06-23,24.65
2022-06-24,24.65
2022-06-25,24.65
2022-06-26,24.65
2022-06-27,24.65
2022-06-28,24.65
2022-06-29,24.65
2022-06-30,30.2377
2022-07-01,30.2377
2022-07-02,30.2377
2022-07-03,30.2377
2022-07-04,30.2377
2022-07-05,30.2377
2022-07-06,30.2377
2022-07-07,30.2377
2022-07-08,30.2377
2022-07-09,30.2377
2022-07-10,30.2377
2022-07-11,30.2377
2022-07-12,30.2377
2022-07-13,30.2377
2022-07-14,30.2377
2022-07-15,30.2377
2022-07-16,30.2377
2022-07-17,30.2377
2022-07-18,30.2377
2022-07-19,30.2377
2022-07-20,30.2377
2022-07-21,30.2377
2022-07-22,30.2377
2022-07-23,30.2377
2022-07-24,30.2377
2022-07-25,30.2377
2022-07-26,30.2377
2022-07-27,30.2377
2022-07-28,30.2377
2022-07-29,30.2377
2022-07-30,30.2377
2022-07-31,30.2377
2022-08-01,30.2377
2022-08-02,30.2377
2022-08-03,30.2377
2022-08-04,30.2377
2022-08-05,30.2377
2022-08-06,30.2377
2022-08-07,30.2377
2022-08-08,30.2377
2022-08-09,30.2377
2022-08-10,30.2377
2022-08-11,30.2377
2022-08-12,30.2377
2022-08-13,30.2377
2022-08-14,30.2377
2022-08-15,30.2377
2022-08-16,30.2377
2022-08-17,30.2377
2022-08-18,30.2377
2022-08-19,30.2377
2022-08-20,30.2377
2022-08-21,30.2377
2022-08-22,30.2377
2022-08-23,30.2377
2022-08-24,30.2377
2022-08-25,30.2377
2022-08-26,30.2377
2022-08-27,30.2377
2022-08-28,30.2377
2022-08-29,30.2377
2022-08-30,30.2377
2022-08-31,30.2377
2022-09-01,30.2377
2022-09-02,30.2377
2022-09-03,30.2377
2022-09-04,30.2377
2022-09-05,30.2377
2022-09-06,30.2377
2022-09-07,30.2377
2022-09-08,30.2377
2022-09-09,30.2377
2022-09-10,30.2377
2022-09-11,30.2377
2022-09-12,30.2377
2022-09-13,30.2377
2022-09-14,30.2377
2022-09-15,30.2377
2022-09-16,30.2377
2022-09-17,30.2377
2022-09-18,30.2377
2022-09-19,30.2377
2022-09-20,30.2377
2022-09-21,30.2377
2022-09-22,30.2377
2022-09-23,30.2377
2022-09-24,30.2377
2022-09-25,30.2377
2022-09-26,30.2377
2022-09-27,30.2377
2022-09-28,30.2377
2022-09-29,30.2377
2022-09-30,29.0173
2022-10-01,29.0173
2022-10-02,29.0173
2022-10-03,29.0173
2022-10-04,29.0173
2022-10-05,29.0173
2022-10-06,29.0173
2022-10-07,29.0173
2022-10-08,29.0173
2022-10-09,29.0173
2022-10-10,29.0173
2022-10-11,29.0173
2022-10-12,29.0173
2022-10-13,29.0173
2022-10-14,29.0173
2022-10-15,29.0173
2022-10-16,29.0173
2022-10-17,29.0173
2022-10-18,29.0173
2022-10-19,29.0173
2022-10-20,29.0173
2022-10-21,29.0173
2022-10-22,29.0173
2022-10-23,29.0173
2022-10-24,29.0173
2022-10-25,29.0173
2022-10-26,29.0173
2022-10-27,29.0173
2022-10-28,29.0173
2022-10-29,29.0173
2022-10-30,29.0173
2022-10-31,29.0173
2022-11-01,29.0173
2022-11-02,29.0173
2022-11-03,29.0173
2022-11-04,29.0173
2022-11-05,29.0173
2022-11-06,29.0173
2022-11-07,29.0173
2022-11-08,29.0173
2022-11-09,29.0173
2022-11-10,29.0173
2022-11-11,29.0173
2022-11-12,29.0173
2022-11-13,29.0173
2022-11-14,29.0173
2022-11-15,29.0173
2022-11-16,29.0173
2022-11-17,29.0173
2022-11-18,29.0173
2022-11-19,29.0173
2022-11-20,29.0173
2022-11-21,29.0173
2022-11-22,29.0173
2022-11-23,29.0173
2022-11-24,29.0173
2022-11-25,29.0173
2022-11-26,29.0173
2022-11-27,29.0173
2022-11-28,29.0173
2022-11-29,29.0173
2022-11-30,29.0173
2022-12-01,29.0173
2022-12-02,29.0173
2022-12-03,29.0173
2022-12-04,29.0173
2022-12-05,29.0173
2022-12-06,29.0173
2022-12-07,29.0173
2022-12-08,29.0173
2022-12-09,29.0173
2022-12-10,29.0173
2022-12-11,29.0173
2022-12-12,29.0173
2022-12-13,29.0173
2022-12-14,29.0173
2022-12-15,29.0173
2022-12-16,29.0173
2022-12-17,29.0173
2022-12-18,29.0173
2022-12-19,29.0173
2022-12-20,29.0173
2022-12-21,29.0173
2022-12-22,29.0173
2022-12-23,29.0173
2022-12-24,29.0173
2022-12-25,29.0173
2022-12-26,29.0173
2022-12-27,29.0173
2022-12-28,29.0173
2022-12-29,29.0173
2022-12-30,29.0173
2022-12-31,27.6687
2023-01-01,27.6687
2023-01-02,27.6687
2023-01-03,27.6687
2023-01-04,27.6687
2023-01-05,27.6687
2023-01-06,27.6687
2023-01-07,27.6687
2023-01-08,27.6687
2023-01-09,27.6687
2023-01-10,27.6687
2023-01-11,27.6687
2023-01-12,27.6687
2023-01-13,27.6687
2023-01-14,27.6687
2023-01-15,27.6687
2023-01-16,27.6687
2023-01-17,27.6687
2023-01-18,27.6687
2023-01-19,27.6687
2023-01-20,27.6687
2023-01-21,27.6687
2023-01-22,27.6687
2023-01-23,27.6687
2023-01-24,27.6687
2023-01-25,27.6687
2023-01-26,27.6687
2023-01-27,27.6687
2023-01-28,27.6687
2023-01-29,27.6687
2023-01-30,27.6687
2023-01-31,27.6687
2023-02-01,27.6687
2023-02-02,27.6687
2023-02-03,27.6687
2023-02-04,27.6687
2023-02-05,27.6687
2023-02-06,27.6687
2023-02-07,27.6687
2023-02-08,27.6687
2023-02-09,27.6687
2023-02-10,27.6687
2023-02-11,27.6687
2023-02-12,27.6687
2023-02-13,27.6687
2023-02-14,27.6687
2023-02-15,27.6687
2023-02-16,27.6687
2023-02-17,27.6687
2023-02-18,27.6687
2023-02-19,27.6687
2023-02-20,27.6687
2023-02-21,27.6687
2023-02-22,27.6687
2023-02-23,27.6687
2023-02-24,27.6687
2023-02-25,27.6687
2023-02-26,27.6687
2023-02-27,27.6687
2023-02-28,27.6687
2023-03-01,27.6687
2023-03-02,27.6687
2023-03-03,27.6687
2023-03-04,27.6687
2023-03-05,27.6687
2023-03-06,27.6687
2023-03-07,27.6687
2023-03-08,27.6687
2023-03-09,27.6687
2023-03-10,27.6687
2023-03-11,27.6687
2023-03-12,27.6687
2023-03-13,27.6687
2023-03-14,27.6687
2023-03-15,27.6687
2023-03-16,27.6687
2023-03-17,27.6687
2023-03-18,27.6687
2023-03-19,27.6687
2023-03-20,27.6687
2023-03-21,27.6687
2023-03-22,27.6687
2023-03-23,27.6687
2023-03-24,27.6687
