,ROST US Equity
2020-09-23,17.6287
2020-09-24,17.6287
2020-09-25,17.6287
2020-09-26,17.6287
2020-09-27,17.6287
2020-09-28,17.6287
2020-09-29,17.6287
2020-09-30,17.6287
2020-10-01,17.6287
2020-10-02,17.6287
2020-10-03,17.6287
2020-10-04,17.6287
2020-10-05,17.6287
2020-10-06,17.6287
2020-10-07,17.6287
2020-10-08,17.6287
2020-10-09,17.6287
2020-10-10,17.6287
2020-10-11,17.6287
2020-10-12,17.6287
2020-10-13,17.6287
2020-10-14,17.6287
2020-10-15,17.6287
2020-10-16,17.6287
2020-10-17,17.6287
2020-10-18,17.6287
2020-10-19,17.6287
2020-10-20,17.6287
2020-10-21,17.6287
2020-10-22,17.6287
2020-10-23,17.6287
2020-10-24,17.6287
2020-10-25,17.6287
2020-10-26,17.6287
2020-10-27,17.6287
2020-10-28,17.6287
2020-10-29,17.6287
2020-10-30,17.6287
2020-10-31,9.6424
2020-11-01,9.6424
2020-11-02,9.6424
2020-11-03,9.6424
2020-11-04,9.6424
2020-11-05,9.6424
2020-11-06,9.6424
2020-11-07,9.6424
2020-11-08,9.6424
2020-11-09,9.6424
2020-11-10,9.6424
2020-11-11,9.6424
2020-11-12,9.6424
2020-11-13,9.6424
2020-11-14,9.6424
2020-11-15,9.6424
2020-11-16,9.6424
2020-11-17,9.6424
2020-11-18,9.6424
2020-11-19,9.6424
2020-11-20,9.6424
2020-11-21,9.6424
2020-11-22,9.6424
2020-11-23,9.6424
2020-11-24,9.6424
2020-11-25,9.6424
2020-11-26,9.6424
2020-11-27,9.6424
2020-11-28,9.6424
2020-11-29,9.6424
2020-11-30,9.6424
2020-12-01,9.6424
2020-12-02,9.6424
2020-12-03,9.6424
2020-12-04,9.6424
2020-12-05,9.6424
2020-12-06,9.6424
2020-12-07,9.6424
2020-12-08,9.6424
2020-12-09,9.6424
2020-12-10,9.6424
2020-12-11,9.6424
2020-12-12,9.6424
2020-12-13,9.6424
2020-12-14,9.6424
2020-12-15,9.6424
2020-12-16,9.6424
2020-12-17,9.6424
2020-12-18,9.6424
2020-12-19,9.6424
2020-12-20,9.6424
2020-12-21,9.6424
2020-12-22,9.6424
2020-12-23,9.6424
2020-12-24,9.6424
2020-12-25,9.6424
2020-12-26,9.6424
2020-12-27,9.6424
2020-12-28,9.6424
2020-12-29,9.6424
2020-12-30,9.6424
2020-12-31,9.6424
2021-01-01,9.6424
2021-01-02,9.6424
2021-01-03,9.6424
2021-01-04,9.6424
2021-01-05,9.6424
2021-01-06,9.6424
2021-01-07,9.6424
2021-01-08,9.6424
2021-01-09,9.6424
2021-01-10,9.6424
2021-01-11,9.6424
2021-01-12,9.6424
2021-01-13,9.6424
2021-01-14,9.6424
2021-01-15,9.6424
2021-01-16,9.6424
2021-01-17,9.6424
2021-01-18,9.6424
2021-01-19,9.6424
2021-01-20,9.6424
2021-01-21,9.6424
2021-01-22,9.6424
2021-01-23,9.6424
2021-01-24,9.6424
2021-01-25,9.6424
2021-01-26,9.6424
2021-01-27,9.6424
2021-01-28,9.6424
2021-01-29,9.6424
2021-01-30,2.5679
2021-01-31,2.5679
2021-02-01,2.5679
2021-02-02,2.5679
2021-02-03,2.5679
2021-02-04,2.5679
2021-02-05,2.5679
2021-02-06,2.5679
2021-02-07,2.5679
2021-02-08,2.5679
2021-02-09,2.5679
2021-02-10,2.5679
2021-02-11,2.5679
2021-02-12,2.5679
2021-02-13,2.5679
2021-02-14,2.5679
2021-02-15,2.5679
2021-02-16,2.5679
2021-02-17,2.5679
2021-02-18,2.5679
2021-02-19,2.5679
2021-02-20,2.5679
2021-02-21,2.5679
2021-02-22,2.5679
2021-02-23,2.5679
2021-02-24,2.5679
2021-02-25,2.5679
2021-02-26,2.5679
2021-02-27,2.5679
2021-02-28,2.5679
2021-03-01,2.5679
2021-03-02,2.5679
2021-03-03,2.5679
2021-03-04,2.5679
2021-03-05,2.5679
2021-03-06,2.5679
2021-03-07,2.5679
2021-03-08,2.5679
2021-03-09,2.5679
2021-03-10,2.5679
2021-03-11,2.5679
2021-03-12,2.5679
2021-03-13,2.5679
2021-03-14,2.5679
2021-03-15,2.5679
2021-03-16,2.5679
2021-03-17,2.5679
2021-03-18,2.5679
2021-03-19,2.5679
2021-03-20,2.5679
2021-03-21,2.5679
2021-03-22,2.5679
2021-03-23,2.5679
2021-03-24,2.5679
2021-03-25,2.5679
2021-03-26,2.5679
2021-03-27,2.5679
2021-03-28,2.5679
2021-03-29,2.5679
2021-03-30,2.5679
2021-03-31,2.5679
2021-04-01,2.5679
2021-04-02,2.5679
2021-04-03,2.5679
2021-04-04,2.5679
2021-04-05,2.5679
2021-04-06,2.5679
2021-04-07,2.5679
2021-04-08,2.5679
2021-04-09,2.5679
2021-04-10,2.5679
2021-04-11,2.5679
2021-04-12,2.5679
2021-04-13,2.5679
2021-04-14,2.5679
2021-04-15,2.5679
2021-04-16,2.5679
2021-04-17,2.5679
2021-04-18,2.5679
2021-04-19,2.5679
2021-04-20,2.5679
2021-04-21,2.5679
2021-04-22,2.5679
2021-04-23,2.5679
2021-04-24,2.5679
2021-04-25,2.5679
2021-04-26,2.5679
2021-04-27,2.5679
2021-04-28,2.5679
2021-04-29,2.5679
2021-04-30,2.5679
2021-05-01,26.8215
2021-05-02,26.8215
2021-05-03,26.8215
2021-05-04,26.8215
2021-05-05,26.8215
2021-05-06,26.8215
2021-05-07,26.8215
2021-05-08,26.8215
2021-05-09,26.8215
2021-05-10,26.8215
2021-05-11,26.8215
2021-05-12,26.8215
2021-05-13,26.8215
2021-05-14,26.8215
2021-05-15,26.8215
2021-05-16,26.8215
2021-05-17,26.8215
2021-05-18,26.8215
2021-05-19,26.8215
2021-05-20,26.8215
2021-05-21,26.8215
2021-05-22,26.8215
2021-05-23,26.8215
2021-05-24,26.8215
2021-05-25,26.8215
2021-05-26,26.8215
2021-05-27,26.8215
2021-05-28,26.8215
2021-05-29,26.8215
2021-05-30,26.8215
2021-05-31,26.8215
2021-06-01,26.8215
2021-06-02,26.8215
2021-06-03,26.8215
2021-06-04,26.8215
2021-06-05,26.8215
2021-06-06,26.8215
2021-06-07,26.8215
2021-06-08,26.8215
2021-06-09,26.8215
2021-06-10,26.8215
2021-06-11,26.8215
2021-06-12,26.8215
2021-06-13,26.8215
2021-06-14,26.8215
2021-06-15,26.8215
2021-06-16,26.8215
2021-06-17,26.8215
2021-06-18,26.8215
2021-06-19,26.8215
2021-06-20,26.8215
2021-06-21,26.8215
2021-06-22,26.8215
2021-06-23,26.8215
2021-06-24,26.8215
2021-06-25,26.8215
2021-06-26,26.8215
2021-06-27,26.8215
2021-06-28,26.8215
2021-06-29,26.8215
2021-06-30,26.8215
2021-07-01,26.8215
2021-07-02,26.8215
2021-07-03,26.8215
2021-07-04,26.8215
2021-07-05,26.8215
2021-07-06,26.8215
2021-07-07,26.8215
2021-07-08,26.8215
2021-07-09,26.8215
2021-07-10,26.8215
2021-07-11,26.8215
2021-07-12,26.8215
2021-07-13,26.8215
2021-07-14,26.8215
2021-07-15,26.8215
2021-07-16,26.8215
2021-07-17,26.8215
2021-07-18,26.8215
2021-07-19,26.8215
2021-07-20,26.8215
2021-07-21,26.8215
2021-07-22,26.8215
2021-07-23,26.8215
2021-07-24,26.8215
2021-07-25,26.8215
2021-07-26,26.8215
2021-07-27,26.8215
2021-07-28,26.8215
2021-07-29,26.8215
2021-07-30,26.8215
2021-07-31,39.5769
2021-08-01,39.5769
2021-08-02,39.5769
2021-08-03,39.5769
2021-08-04,39.5769
2021-08-05,39.5769
2021-08-06,39.5769
2021-08-07,39.5769
2021-08-08,39.5769
2021-08-09,39.5769
2021-08-10,39.5769
2021-08-11,39.5769
2021-08-12,39.5769
2021-08-13,39.5769
2021-08-14,39.5769
2021-08-15,39.5769
2021-08-16,39.5769
2021-08-17,39.5769
2021-08-18,39.5769
2021-08-19,39.5769
2021-08-20,39.5769
2021-08-21,39.5769
2021-08-22,39.5769
2021-08-23,39.5769
2021-08-24,39.5769
2021-08-25,39.5769
2021-08-26,39.5769
2021-08-27,39.5769
2021-08-28,39.5769
2021-08-29,39.5769
2021-08-30,39.5769
2021-08-31,39.5769
2021-09-01,39.5769
2021-09-02,39.5769
2021-09-03,39.5769
2021-09-04,39.5769
2021-09-05,39.5769
2021-09-06,39.5769
2021-09-07,39.5769
2021-09-08,39.5769
2021-09-09,39.5769
2021-09-10,39.5769
2021-09-11,39.5769
2021-09-12,39.5769
2021-09-13,39.5769
2021-09-14,39.5769
2021-09-15,39.5769
2021-09-16,39.5769
2021-09-17,39.5769
2021-09-18,39.5769
2021-09-19,39.5769
2021-09-20,39.5769
2021-09-21,39.5769
2021-09-22,39.5769
2021-09-23,39.5769
2021-09-24,39.5769
2021-09-25,39.5769
2021-09-26,39.5769
2021-09-27,39.5769
2021-09-28,39.5769
2021-09-29,39.5769
2021-09-30,39.5769
2021-10-01,39.5769
2021-10-02,39.5769
2021-10-03,39.5769
2021-10-04,39.5769
2021-10-05,39.5769
2021-10-06,39.5769
2021-10-07,39.5769
2021-10-08,39.5769
2021-10-09,39.5769
2021-10-10,39.5769
2021-10-11,39.5769
2021-10-12,39.5769
2021-10-13,39.5769
2021-10-14,39.5769
2021-10-15,39.5769
2021-10-16,39.5769
2021-10-17,39.5769
2021-10-18,39.5769
2021-10-19,39.5769
2021-10-20,39.5769
2021-10-21,39.5769
2021-10-22,39.5769
2021-10-23,39.5769
2021-10-24,39.5769
2021-10-25,39.5769
2021-10-26,39.5769
2021-10-27,39.5769
2021-10-28,39.5769
2021-10-29,39.5769
2021-10-30,45.521
2021-10-31,45.521
2021-11-01,45.521
2021-11-02,45.521
2021-11-03,45.521
2021-11-04,45.521
2021-11-05,45.521
2021-11-06,45.521
2021-11-07,45.521
2021-11-08,45.521
2021-11-09,45.521
2021-11-10,45.521
2021-11-11,45.521
2021-11-12,45.521
2021-11-13,45.521
2021-11-14,45.521
2021-11-15,45.521
2021-11-16,45.521
2021-11-17,45.521
2021-11-18,45.521
2021-11-19,45.521
2021-11-20,45.521
2021-11-21,45.521
2021-11-22,45.521
2021-11-23,45.521
2021-11-24,45.521
2021-11-25,45.521
2021-11-26,45.521
2021-11-27,45.521
2021-11-28,45.521
2021-11-29,45.521
2021-11-30,45.521
2021-12-01,45.521
2021-12-02,45.521
2021-12-03,45.521
2021-12-04,45.521
2021-12-05,45.521
2021-12-06,45.521
2021-12-07,45.521
2021-12-08,45.521
2021-12-09,45.521
2021-12-10,45.521
2021-12-11,45.521
2021-12-12,45.521
2021-12-13,45.521
2021-12-14,45.521
2021-12-15,45.521
2021-12-16,45.521
2021-12-17,45.521
2021-12-18,45.521
2021-12-19,45.521
2021-12-20,45.521
2021-12-21,45.521
2021-12-22,45.521
2021-12-23,45.521
2021-12-24,45.521
2021-12-25,45.521
2021-12-26,45.521
2021-12-27,45.521
2021-12-28,45.521
2021-12-29,45.521
2021-12-30,45.521
2021-12-31,45.521
2022-01-01,45.521
2022-01-02,45.521
2022-01-03,45.521
2022-01-04,45.521
2022-01-05,45.521
2022-01-06,45.521
2022-01-07,45.521
2022-01-08,45.521
2022-01-09,45.521
2022-01-10,45.521
2022-01-11,45.521
2022-01-12,45.521
2022-01-13,45.521
2022-01-14,45.521
2022-01-15,45.521
2022-01-16,45.521
2022-01-17,45.521
2022-01-18,45.521
2022-01-19,45.521
2022-01-20,45.521
2022-01-21,45.521
2022-01-22,45.521
2022-01-23,45.521
2022-01-24,45.521
2022-01-25,45.521
2022-01-26,45.521
2022-01-27,45.521
2022-01-28,45.521
2022-01-29,46.8688
2022-01-30,46.8688
2022-01-31,46.8688
2022-02-01,46.8688
2022-02-02,46.8688
2022-02-03,46.8688
2022-02-04,46.8688
2022-02-05,46.8688
2022-02-06,46.8688
2022-02-07,46.8688
2022-02-08,46.8688
2022-02-09,46.8688
2022-02-10,46.8688
2022-02-11,46.8688
2022-02-12,46.8688
2022-02-13,46.8688
2022-02-14,46.8688
2022-02-15,46.8688
2022-02-16,46.8688
2022-02-17,46.8688
2022-02-18,46.8688
2022-02-19,46.8688
2022-02-20,46.8688
2022-02-21,46.8688
2022-02-22,46.8688
2022-02-23,46.8688
2022-02-24,46.8688
2022-02-25,46.8688
2022-02-26,46.8688
2022-02-27,46.8688
2022-02-28,46.8688
2022-03-01,46.8688
2022-03-02,46.8688
2022-03-03,46.8688
2022-03-04,46.8688
2022-03-05,46.8688
2022-03-06,46.8688
2022-03-07,46.8688
2022-03-08,46.8688
2022-03-09,46.8688
2022-03-10,46.8688
2022-03-11,46.8688
2022-03-12,46.8688
2022-03-13,46.8688
2022-03-14,46.8688
2022-03-15,46.8688
2022-03-16,46.8688
2022-03-17,46.8688
2022-03-18,46.8688
2022-03-19,46.8688
2022-03-20,46.8688
2022-03-21,46.8688
2022-03-22,46.8688
2022-03-23,46.8688
2022-03-24,46.8688
2022-03-25,46.8688
2022-03-26,46.8688
2022-03-27,46.8688
2022-03-28,46.8688
2022-03-29,46.8688
2022-03-30,46.8688
2022-03-31,46.8688
2022-04-01,46.8688
2022-04-02,46.8688
2022-04-03,46.8688
2022-04-04,46.8688
2022-04-05,46.8688
2022-04-06,46.8688
2022-04-07,46.8688
2022-04-08,46.8688
2022-04-09,46.8688
2022-04-10,46.8688
2022-04-11,46.8688
2022-04-12,46.8688
2022-04-13,46.8688
2022-04-14,46.8688
2022-04-15,46.8688
2022-04-16,46.8688
2022-04-17,46.8688
2022-04-18,46.8688
2022-04-19,46.8688
2022-04-20,46.8688
2022-04-21,46.8688
2022-04-22,46.8688
2022-04-23,46.8688
2022-04-24,46.8688
2022-04-25,46.8688
2022-04-26,46.8688
2022-04-27,46.8688
2022-04-28,46.8688
2022-04-29,46.8688
2022-04-30,41.1214
2022-05-01,41.1214
2022-05-02,41.1214
2022-05-03,41.1214
2022-05-04,41.1214
2022-05-05,41.1214
2022-05-06,41.1214
2022-05-07,41.1214
2022-05-08,41.1214
2022-05-09,41.1214
2022-05-10,41.1214
2022-05-11,41.1214
2022-05-12,41.1214
2022-05-13,41.1214
2022-05-14,41.1214
2022-05-15,41.1214
2022-05-16,41.1214
2022-05-17,41.1214
2022-05-18,41.1214
2022-05-19,41.1214
2022-05-20,41.1214
2022-05-21,41.1214
2022-05-22,41.1214
2022-05-23,41.1214
2022-05-24,41.1214
2022-05-25,41.1214
2022-05-26,41.1214
2022-05-27,41.1214
2022-05-28,41.1214
2022-05-29,41.1214
2022-05-30,41.1214
2022-05-31,41.1214
2022-06-01,41.1214
2022-06-02,41.1214
2022-06-03,41.1214
2022-06-04,41.1214
2022-06-05,41.1214
2022-06-06,41.1214
2022-06-07,41.1214
2022-06-08,41.1214
2022-06-09,41.1214
2022-06-10,41.1214
2022-06-11,41.1214
2022-06-12,41.1214
2022-06-13,41.1214
2022-06-14,41.1214
2022-06-15,41.1214
2022-06-16,41.1214
2022-06-17,41.1214
2022-06-18,41.1214
2022-06-19,41.1214
2022-06-20,41.1214
2022-06-21,41.1214
2022-06-22,41.1214
2022-06-23,41.1214
2022-06-24,41.1214
2022-06-25,41.1214
2022-06-26,41.1214
2022-06-27,41.1214
2022-06-28,41.1214
2022-06-29,41.1214
2022-06-30,41.1214
2022-07-01,41.1214
2022-07-02,41.1214
2022-07-03,41.1214
2022-07-04,41.1214
2022-07-05,41.1214
2022-07-06,41.1214
2022-07-07,41.1214
2022-07-08,41.1214
2022-07-09,41.1214
2022-07-10,41.1214
2022-07-11,41.1214
2022-07-12,41.1214
2022-07-13,41.1214
2022-07-14,41.1214
2022-07-15,41.1214
2022-07-16,41.1214
2022-07-17,41.1214
2022-07-18,41.1214
2022-07-19,41.1214
2022-07-20,41.1214
2022-07-21,41.1214
2022-07-22,41.1214
2022-07-23,41.1214
2022-07-24,41.1214
2022-07-25,41.1214
2022-07-26,41.1214
2022-07-27,41.1214
2022-07-28,41.1214
2022-07-29,41.1214
2022-07-30,36.7283
2022-07-31,36.7283
2022-08-01,36.7283
2022-08-02,36.7283
2022-08-03,36.7283
2022-08-04,36.7283
2022-08-05,36.7283
2022-08-06,36.7283
2022-08-07,36.7283
2022-08-08,36.7283
2022-08-09,36.7283
2022-08-10,36.7283
2022-08-11,36.7283
2022-08-12,36.7283
2022-08-13,36.7283
2022-08-14,36.7283
2022-08-15,36.7283
2022-08-16,36.7283
2022-08-17,36.7283
2022-08-18,36.7283
2022-08-19,36.7283
2022-08-20,36.7283
2022-08-21,36.7283
2022-08-22,36.7283
2022-08-23,36.7283
2022-08-24,36.7283
2022-08-25,36.7283
2022-08-26,36.7283
2022-08-27,36.7283
2022-08-28,36.7283
2022-08-29,36.7283
2022-08-30,36.7283
2022-08-31,36.7283
2022-09-01,36.7283
2022-09-02,36.7283
2022-09-03,36.7283
2022-09-04,36.7283
2022-09-05,36.7283
2022-09-06,36.7283
2022-09-07,36.7283
2022-09-08,36.7283
2022-09-09,36.7283
2022-09-10,36.7283
2022-09-11,36.7283
2022-09-12,36.7283
2022-09-13,36.7283
2022-09-14,36.7283
2022-09-15,36.7283
2022-09-16,36.7283
2022-09-17,36.7283
2022-09-18,36.7283
2022-09-19,36.7283
2022-09-20,36.7283
2022-09-21,36.7283
2022-09-22,36.7283
2022-09-23,36.7283
2022-09-24,36.7283
2022-09-25,36.7283
2022-09-26,36.7283
2022-09-27,36.7283
2022-09-28,36.7283
2022-09-29,36.7283
2022-09-30,36.7283
2022-10-01,36.7283
2022-10-02,36.7283
2022-10-03,36.7283
2022-10-04,36.7283
2022-10-05,36.7283
2022-10-06,36.7283
2022-10-07,36.7283
2022-10-08,36.7283
2022-10-09,36.7283
2022-10-10,36.7283
2022-10-11,36.7283
2022-10-12,36.7283
2022-10-13,36.7283
2022-10-14,36.7283
2022-10-15,36.7283
2022-10-16,36.7283
2022-10-17,36.7283
2022-10-18,36.7283
2022-10-19,36.7283
2022-10-20,36.7283
2022-10-21,36.7283
2022-10-22,36.7283
2022-10-23,36.7283
2022-10-24,36.7283
2022-10-25,36.7283
2022-10-26,36.7283
2022-10-27,36.7283
2022-10-28,36.7283
2022-10-29,35.2222
2022-10-30,35.2222
2022-10-31,35.2222
2022-11-01,35.2222
2022-11-02,35.2222
2022-11-03,35.2222
2022-11-04,35.2222
2022-11-05,35.2222
2022-11-06,35.2222
2022-11-07,35.2222
2022-11-08,35.2222
2022-11-09,35.2222
2022-11-10,35.2222
2022-11-11,35.2222
2022-11-12,35.2222
2022-11-13,35.2222
2022-11-14,35.2222
2022-11-15,35.2222
2022-11-16,35.2222
2022-11-17,35.2222
2022-11-18,35.2222
2022-11-19,35.2222
2022-11-20,35.2222
2022-11-21,35.2222
2022-11-22,35.2222
2022-11-23,35.2222
2022-11-24,35.2222
2022-11-25,35.2222
2022-11-26,35.2222
2022-11-27,35.2222
2022-11-28,35.2222
2022-11-29,35.2222
2022-11-30,35.2222
2022-12-01,35.2222
2022-12-02,35.2222
2022-12-03,35.2222
2022-12-04,35.2222
2022-12-05,35.2222
2022-12-06,35.2222
2022-12-07,35.2222
2022-12-08,35.2222
2022-12-09,35.2222
2022-12-10,35.2222
2022-12-11,35.2222
2022-12-12,35.2222
2022-12-13,35.2222
2022-12-14,35.2222
2022-12-15,35.2222
2022-12-16,35.2222
2022-12-17,35.2222
2022-12-18,35.2222
2022-12-19,35.2222
2022-12-20,35.2222
2022-12-21,35.2222
2022-12-22,35.2222
2022-12-23,35.2222
2022-12-24,35.2222
2022-12-25,35.2222
2022-12-26,35.2222
2022-12-27,35.2222
2022-12-28,35.2222
2022-12-29,35.2222
2022-12-30,35.2222
2022-12-31,35.2222
2023-01-01,35.2222
2023-01-02,35.2222
2023-01-03,35.2222
2023-01-04,35.2222
2023-01-05,35.2222
2023-01-06,35.2222
2023-01-07,35.2222
2023-01-08,35.2222
2023-01-09,35.2222
2023-01-10,35.2222
2023-01-11,35.2222
2023-01-12,35.2222
2023-01-13,35.2222
2023-01-14,35.2222
2023-01-15,35.2222
2023-01-16,35.2222
2023-01-17,35.2222
2023-01-18,35.2222
2023-01-19,35.2222
2023-01-20,35.2222
2023-01-21,35.2222
2023-01-22,35.2222
2023-01-23,35.2222
2023-01-24,35.2222
2023-01-25,35.2222
2023-01-26,35.2222
2023-01-27,35.2222
2023-01-28,36.2225
2023-01-29,36.2225
2023-01-30,36.2225
2023-01-31,36.2225
2023-02-01,36.2225
2023-02-02,36.2225
2023-02-03,36.2225
2023-02-04,36.2225
2023-02-05,36.2225
2023-02-06,36.2225
2023-02-07,36.2225
2023-02-08,36.2225
2023-02-09,36.2225
2023-02-10,36.2225
2023-02-11,36.2225
2023-02-12,36.2225
2023-02-13,36.2225
2023-02-14,36.2225
2023-02-15,36.2225
2023-02-16,36.2225
2023-02-17,36.2225
2023-02-18,36.2225
2023-02-19,36.2225
2023-02-20,36.2225
2023-02-21,36.2225
2023-02-22,36.2225
2023-02-23,36.2225
2023-02-24,36.2225
2023-02-25,36.2225
2023-02-26,36.2225
2023-02-27,36.2225
2023-02-28,36.2225
2023-03-01,36.2225
2023-03-02,36.2225
2023-03-03,36.2225
2023-03-04,36.2225
2023-03-05,36.2225
2023-03-06,36.2225
2023-03-07,36.2225
2023-03-08,36.2225
2023-03-09,36.2225
2023-03-10,36.2225
2023-03-11,36.2225
2023-03-12,36.2225
2023-03-13,36.2225
2023-03-14,36.2225
2023-03-15,36.2225
2023-03-16,36.2225
2023-03-17,36.2225
2023-03-18,36.2225
2023-03-19,36.2225
2023-03-20,36.2225
2023-03-21,36.2225
2023-03-22,36.2225
2023-03-23,36.2225
2023-03-24,36.2225
