,KR US Equity
2020-06-02,23.3707
2020-06-03,23.3707
2020-06-04,23.3707
2020-06-05,23.3707
2020-06-06,23.3707
2020-06-07,23.3707
2020-06-08,23.3707
2020-06-09,23.3707
2020-06-10,23.3707
2020-06-11,23.3707
2020-06-12,23.3707
2020-06-13,23.3707
2020-06-14,23.3707
2020-06-15,23.3707
2020-06-16,23.3707
2020-06-17,23.3707
2020-06-18,23.3707
2020-06-19,23.3707
2020-06-20,23.3707
2020-06-21,23.3707
2020-06-22,23.3707
2020-06-23,23.3707
2020-06-24,23.3707
2020-06-25,23.3707
2020-06-26,23.3707
2020-06-27,23.3707
2020-06-28,23.3707
2020-06-29,23.3707
2020-06-30,23.3707
2020-07-01,23.3707
2020-07-02,23.3707
2020-07-03,23.3707
2020-07-04,23.3707
2020-07-05,23.3707
2020-07-06,23.3707
2020-07-07,23.3707
2020-07-08,23.3707
2020-07-09,23.3707
2020-07-10,23.3707
2020-07-11,23.3707
2020-07-12,23.3707
2020-07-13,23.3707
2020-07-14,23.3707
2020-07-15,23.3707
2020-07-16,23.3707
2020-07-17,23.3707
2020-07-18,23.3707
2020-07-19,23.3707
2020-07-20,23.3707
2020-07-21,23.3707
2020-07-22,23.3707
2020-07-23,23.3707
2020-07-24,23.3707
2020-07-25,23.3707
2020-07-26,23.3707
2020-07-27,23.3707
2020-07-28,23.3707
2020-07-29,23.3707
2020-07-30,23.3707
2020-07-31,23.3707
2020-08-01,23.3707
2020-08-02,23.3707
2020-08-03,23.3707
2020-08-04,23.3707
2020-08-05,23.3707
2020-08-06,23.3707
2020-08-07,23.3707
2020-08-08,23.3707
2020-08-09,23.3707
2020-08-10,23.3707
2020-08-11,23.3707
2020-08-12,23.3707
2020-08-13,23.3707
2020-08-14,23.3707
2020-08-15,28.2554
2020-08-16,28.2554
2020-08-17,28.2554
2020-08-18,28.2554
2020-08-19,28.2554
2020-08-20,28.2554
2020-08-21,28.2554
2020-08-22,28.2554
2020-08-23,28.2554
2020-08-24,28.2554
2020-08-25,28.2554
2020-08-26,28.2554
2020-08-27,28.2554
2020-08-28,28.2554
2020-08-29,28.2554
2020-08-30,28.2554
2020-08-31,28.2554
2020-09-01,28.2554
2020-09-02,28.2554
2020-09-03,28.2554
2020-09-04,28.2554
2020-09-05,28.2554
2020-09-06,28.2554
2020-09-07,28.2554
2020-09-08,28.2554
2020-09-09,28.2554
2020-09-10,28.2554
2020-09-11,28.2554
2020-09-12,28.2554
2020-09-13,28.2554
2020-09-14,28.2554
2020-09-15,28.2554
2020-09-16,28.2554
2020-09-17,28.2554
2020-09-18,28.2554
2020-09-19,28.2554
2020-09-20,28.2554
2020-09-21,28.2554
2020-09-22,28.2554
2020-09-23,28.2554
2020-09-24,28.2554
2020-09-25,28.2554
2020-09-26,28.2554
2020-09-27,28.2554
2020-09-28,28.2554
2020-09-29,28.2554
2020-09-30,28.2554
2020-10-01,28.2554
2020-10-02,28.2554
2020-10-03,28.2554
2020-10-04,28.2554
2020-10-05,28.2554
2020-10-06,28.2554
2020-10-07,28.2554
2020-10-08,28.2554
2020-10-09,28.2554
2020-10-10,28.2554
2020-10-11,28.2554
2020-10-12,28.2554
2020-10-13,28.2554
2020-10-14,28.2554
2020-10-15,28.2554
2020-10-16,28.2554
2020-10-17,28.2554
2020-10-18,28.2554
2020-10-19,28.2554
2020-10-20,28.2554
2020-10-21,28.2554
2020-10-22,28.2554
2020-10-23,28.2554
2020-10-24,28.2554
2020-10-25,28.2554
2020-10-26,28.2554
2020-10-27,28.2554
2020-10-28,28.2554
2020-10-29,28.2554
2020-10-30,28.2554
2020-10-31,28.2554
2020-11-01,28.2554
2020-11-02,28.2554
2020-11-03,28.2554
2020-11-04,28.2554
2020-11-05,28.2554
2020-11-06,28.2554
2020-11-07,31.488
2020-11-08,31.488
2020-11-09,31.488
2020-11-10,31.488
2020-11-11,31.488
2020-11-12,31.488
2020-11-13,31.488
2020-11-14,31.488
2020-11-15,31.488
2020-11-16,31.488
2020-11-17,31.488
2020-11-18,31.488
2020-11-19,31.488
2020-11-20,31.488
2020-11-21,31.488
2020-11-22,31.488
2020-11-23,31.488
2020-11-24,31.488
2020-11-25,31.488
2020-11-26,31.488
2020-11-27,31.488
2020-11-28,31.488
2020-11-29,31.488
2020-11-30,31.488
2020-12-01,31.488
2020-12-02,31.488
2020-12-03,31.488
2020-12-04,31.488
2020-12-05,31.488
2020-12-06,31.488
2020-12-07,31.488
2020-12-08,31.488
2020-12-09,31.488
2020-12-10,31.488
2020-12-11,31.488
2020-12-12,31.488
2020-12-13,31.488
2020-12-14,31.488
2020-12-15,31.488
2020-12-16,31.488
2020-12-17,31.488
2020-12-18,31.488
2020-12-19,31.488
2020-12-20,31.488
2020-12-21,31.488
2020-12-22,31.488
2020-12-23,31.488
2020-12-24,31.488
2020-12-25,31.488
2020-12-26,31.488
2020-12-27,31.488
2020-12-28,31.488
2020-12-29,31.488
2020-12-30,31.488
2020-12-31,31.488
2021-01-01,31.488
2021-01-02,31.488
2021-01-03,31.488
2021-01-04,31.488
2021-01-05,31.488
2021-01-06,31.488
2021-01-07,31.488
2021-01-08,31.488
2021-01-09,31.488
2021-01-10,31.488
2021-01-11,31.488
2021-01-12,31.488
2021-01-13,31.488
2021-01-14,31.488
2021-01-15,31.488
2021-01-16,31.488
2021-01-17,31.488
2021-01-18,31.488
2021-01-19,31.488
2021-01-20,31.488
2021-01-21,31.488
2021-01-22,31.488
2021-01-23,31.488
2021-01-24,31.488
2021-01-25,31.488
2021-01-26,31.488
2021-01-27,31.488
2021-01-28,31.488
2021-01-29,31.488
2021-01-30,28.463
2021-01-31,28.463
2021-02-01,28.463
2021-02-02,28.463
2021-02-03,28.463
2021-02-04,28.463
2021-02-05,28.463
2021-02-06,28.463
2021-02-07,28.463
2021-02-08,28.463
2021-02-09,28.463
2021-02-10,28.463
2021-02-11,28.463
2021-02-12,28.463
2021-02-13,28.463
2021-02-14,28.463
2021-02-15,28.463
2021-02-16,28.463
2021-02-17,28.463
2021-02-18,28.463
2021-02-19,28.463
2021-02-20,28.463
2021-02-21,28.463
2021-02-22,28.463
2021-02-23,28.463
2021-02-24,28.463
2021-02-25,28.463
2021-02-26,28.463
2021-02-27,28.463
2021-02-28,28.463
2021-03-01,28.463
2021-03-02,28.463
2021-03-03,28.463
2021-03-04,28.463
2021-03-05,28.463
2021-03-06,28.463
2021-03-07,28.463
2021-03-08,28.463
2021-03-09,28.463
2021-03-10,28.463
2021-03-11,28.463
2021-03-12,28.463
2021-03-13,28.463
2021-03-14,28.463
2021-03-15,28.463
2021-03-16,28.463
2021-03-17,28.463
2021-03-18,28.463
2021-03-19,28.463
2021-03-20,28.463
2021-03-21,28.463
2021-03-22,28.463
2021-03-23,28.463
2021-03-24,28.463
2021-03-25,28.463
2021-03-26,28.463
2021-03-27,28.463
2021-03-28,28.463
2021-03-29,28.463
2021-03-30,28.463
2021-03-31,28.463
2021-04-01,28.463
2021-04-02,28.463
2021-04-03,28.463
2021-04-04,28.463
2021-04-05,28.463
2021-04-06,28.463
2021-04-07,28.463
2021-04-08,28.463
2021-04-09,28.463
2021-04-10,28.463
2021-04-11,28.463
2021-04-12,28.463
2021-04-13,28.463
2021-04-14,28.463
2021-04-15,28.463
2021-04-16,28.463
2021-04-17,28.463
2021-04-18,28.463
2021-04-19,28.463
2021-04-20,28.463
2021-04-21,28.463
2021-04-22,28.463
2021-04-23,28.463
2021-04-24,28.463
2021-04-25,28.463
2021-04-26,28.463
2021-04-27,28.463
2021-04-28,28.463
2021-04-29,28.463
2021-04-30,28.463
2021-05-01,28.463
2021-05-02,28.463
2021-05-03,28.463
2021-05-04,28.463
2021-05-05,28.463
2021-05-06,28.463
2021-05-07,28.463
2021-05-08,28.463
2021-05-09,28.463
2021-05-10,28.463
2021-05-11,28.463
2021-05-12,28.463
2021-05-13,28.463
2021-05-14,28.463
2021-05-15,28.463
2021-05-16,28.463
2021-05-17,28.463
2021-05-18,28.463
2021-05-19,28.463
2021-05-20,28.463
2021-05-21,28.463
2021-05-22,16.2859
2021-05-23,16.2859
2021-05-24,16.2859
2021-05-25,16.2859
2021-05-26,16.2859
2021-05-27,16.2859
2021-05-28,16.2859
2021-05-29,16.2859
2021-05-30,16.2859
2021-05-31,16.2859
2021-06-01,16.2859
2021-06-02,16.2859
2021-06-03,16.2859
2021-06-04,16.2859
2021-06-05,16.2859
2021-06-06,16.2859
2021-06-07,16.2859
2021-06-08,16.2859
2021-06-09,16.2859
2021-06-10,16.2859
2021-06-11,16.2859
2021-06-12,16.2859
2021-06-13,16.2859
2021-06-14,16.2859
2021-06-15,16.2859
2021-06-16,16.2859
2021-06-17,16.2859
2021-06-18,16.2859
2021-06-19,16.2859
2021-06-20,16.2859
2021-06-21,16.2859
2021-06-22,16.2859
2021-06-23,16.2859
2021-06-24,16.2859
2021-06-25,16.2859
2021-06-26,16.2859
2021-06-27,16.2859
2021-06-28,16.2859
2021-06-29,16.2859
2021-06-30,16.2859
2021-07-01,16.2859
2021-07-02,16.2859
2021-07-03,16.2859
2021-07-04,16.2859
2021-07-05,16.2859
2021-07-06,16.2859
2021-07-07,16.2859
2021-07-08,16.2859
2021-07-09,16.2859
2021-07-10,16.2859
2021-07-11,16.2859
2021-07-12,16.2859
2021-07-13,16.2859
2021-07-14,16.2859
2021-07-15,16.2859
2021-07-16,16.2859
2021-07-17,16.2859
2021-07-18,16.2859
2021-07-19,16.2859
2021-07-20,16.2859
2021-07-21,16.2859
2021-07-22,16.2859
2021-07-23,16.2859
2021-07-24,16.2859
2021-07-25,16.2859
2021-07-26,16.2859
2021-07-27,16.2859
2021-07-28,16.2859
2021-07-29,16.2859
2021-07-30,16.2859
2021-07-31,16.2859
2021-08-01,16.2859
2021-08-02,16.2859
2021-08-03,16.2859
2021-08-04,16.2859
2021-08-05,16.2859
2021-08-06,16.2859
2021-08-07,16.2859
2021-08-08,16.2859
2021-08-09,16.2859
2021-08-10,16.2859
2021-08-11,16.2859
2021-08-12,16.2859
2021-08-13,16.2859
2021-08-14,12.1793
2021-08-15,12.1793
2021-08-16,12.1793
2021-08-17,12.1793
2021-08-18,12.1793
2021-08-19,12.1793
2021-08-20,12.1793
2021-08-21,12.1793
2021-08-22,12.1793
2021-08-23,12.1793
2021-08-24,12.1793
2021-08-25,12.1793
2021-08-26,12.1793
2021-08-27,12.1793
2021-08-28,12.1793
2021-08-29,12.1793
2021-08-30,12.1793
2021-08-31,12.1793
2021-09-01,12.1793
2021-09-02,12.1793
2021-09-03,12.1793
2021-09-04,12.1793
2021-09-05,12.1793
2021-09-06,12.1793
2021-09-07,12.1793
2021-09-08,12.1793
2021-09-09,12.1793
2021-09-10,12.1793
2021-09-11,12.1793
2021-09-12,12.1793
2021-09-13,12.1793
2021-09-14,12.1793
2021-09-15,12.1793
2021-09-16,12.1793
2021-09-17,12.1793
2021-09-18,12.1793
2021-09-19,12.1793
2021-09-20,12.1793
2021-09-21,12.1793
2021-09-22,12.1793
2021-09-23,12.1793
2021-09-24,12.1793
2021-09-25,12.1793
2021-09-26,12.1793
2021-09-27,12.1793
2021-09-28,12.1793
2021-09-29,12.1793
2021-09-30,12.1793
2021-10-01,12.1793
2021-10-02,12.1793
2021-10-03,12.1793
2021-10-04,12.1793
2021-10-05,12.1793
2021-10-06,12.1793
2021-10-07,12.1793
2021-10-08,12.1793
2021-10-09,12.1793
2021-10-10,12.1793
2021-10-11,12.1793
2021-10-12,12.1793
2021-10-13,12.1793
2021-10-14,12.1793
2021-10-15,12.1793
2021-10-16,12.1793
2021-10-17,12.1793
2021-10-18,12.1793
2021-10-19,12.1793
2021-10-20,12.1793
2021-10-21,12.1793
2021-10-22,12.1793
2021-10-23,12.1793
2021-10-24,12.1793
2021-10-25,12.1793
2021-10-26,12.1793
2021-10-27,12.1793
2021-10-28,12.1793
2021-10-29,12.1793
2021-10-30,12.1793
2021-10-31,12.1793
2021-11-01,12.1793
2021-11-02,12.1793
2021-11-03,12.1793
2021-11-04,12.1793
2021-11-05,12.1793
2021-11-06,10.363
2021-11-07,10.363
2021-11-08,10.363
2021-11-09,10.363
2021-11-10,10.363
2021-11-11,10.363
2021-11-12,10.363
2021-11-13,10.363
2021-11-14,10.363
2021-11-15,10.363
2021-11-16,10.363
2021-11-17,10.363
2021-11-18,10.363
2021-11-19,10.363
2021-11-20,10.363
2021-11-21,10.363
2021-11-22,10.363
2021-11-23,10.363
2021-11-24,10.363
2021-11-25,10.363
2021-11-26,10.363
2021-11-27,10.363
2021-11-28,10.363
2021-11-29,10.363
2021-11-30,10.363
2021-12-01,10.363
2021-12-02,10.363
2021-12-03,10.363
2021-12-04,10.363
2021-12-05,10.363
2021-12-06,10.363
2021-12-07,10.363
2021-12-08,10.363
2021-12-09,10.363
2021-12-10,10.363
2021-12-11,10.363
2021-12-12,10.363
2021-12-13,10.363
2021-12-14,10.363
2021-12-15,10.363
2021-12-16,10.363
2021-12-17,10.363
2021-12-18,10.363
2021-12-19,10.363
2021-12-20,10.363
2021-12-21,10.363
2021-12-22,10.363
2021-12-23,10.363
2021-12-24,10.363
2021-12-25,10.363
2021-12-26,10.363
2021-12-27,10.363
2021-12-28,10.363
2021-12-29,10.363
2021-12-30,10.363
2021-12-31,10.363
2022-01-01,10.363
2022-01-02,10.363
2022-01-03,10.363
2022-01-04,10.363
2022-01-05,10.363
2022-01-06,10.363
2022-01-07,10.363
2022-01-08,10.363
2022-01-09,10.363
2022-01-10,10.363
2022-01-11,10.363
2022-01-12,10.363
2022-01-13,10.363
2022-01-14,10.363
2022-01-15,10.363
2022-01-16,10.363
2022-01-17,10.363
2022-01-18,10.363
2022-01-19,10.363
2022-01-20,10.363
2022-01-21,10.363
2022-01-22,10.363
2022-01-23,10.363
2022-01-24,10.363
2022-01-25,10.363
2022-01-26,10.363
2022-01-27,10.363
2022-01-28,10.363
2022-01-29,17.4059
2022-01-30,17.4059
2022-01-31,17.4059
2022-02-01,17.4059
2022-02-02,17.4059
2022-02-03,17.4059
2022-02-04,17.4059
2022-02-05,17.4059
2022-02-06,17.4059
2022-02-07,17.4059
2022-02-08,17.4059
2022-02-09,17.4059
2022-02-10,17.4059
2022-02-11,17.4059
2022-02-12,17.4059
2022-02-13,17.4059
2022-02-14,17.4059
2022-02-15,17.4059
2022-02-16,17.4059
2022-02-17,17.4059
2022-02-18,17.4059
2022-02-19,17.4059
2022-02-20,17.4059
2022-02-21,17.4059
2022-02-22,17.4059
2022-02-23,17.4059
2022-02-24,17.4059
2022-02-25,17.4059
2022-02-26,17.4059
2022-02-27,17.4059
2022-02-28,17.4059
2022-03-01,17.4059
2022-03-02,17.4059
2022-03-03,17.4059
2022-03-04,17.4059
2022-03-05,17.4059
2022-03-06,17.4059
2022-03-07,17.4059
2022-03-08,17.4059
2022-03-09,17.4059
2022-03-10,17.4059
2022-03-11,17.4059
2022-03-12,17.4059
2022-03-13,17.4059
2022-03-14,17.4059
2022-03-15,17.4059
2022-03-16,17.4059
2022-03-17,17.4059
2022-03-18,17.4059
2022-03-19,17.4059
2022-03-20,17.4059
2022-03-21,17.4059
2022-03-22,17.4059
2022-03-23,17.4059
2022-03-24,17.4059
2022-03-25,17.4059
2022-03-26,17.4059
2022-03-27,17.4059
2022-03-28,17.4059
2022-03-29,17.4059
2022-03-30,17.4059
2022-03-31,17.4059
2022-04-01,17.4059
2022-04-02,17.4059
2022-04-03,17.4059
2022-04-04,17.4059
2022-04-05,17.4059
2022-04-06,17.4059
2022-04-07,17.4059
2022-04-08,17.4059
2022-04-09,17.4059
2022-04-10,17.4059
2022-04-11,17.4059
2022-04-12,17.4059
2022-04-13,17.4059
2022-04-14,17.4059
2022-04-15,17.4059
2022-04-16,17.4059
2022-04-17,17.4059
2022-04-18,17.4059
2022-04-19,17.4059
2022-04-20,17.4059
2022-04-21,17.4059
2022-04-22,17.4059
2022-04-23,17.4059
2022-04-24,17.4059
2022-04-25,17.4059
2022-04-26,17.4059
2022-04-27,17.4059
2022-04-28,17.4059
2022-04-29,17.4059
2022-04-30,17.4059
2022-05-01,17.4059
2022-05-02,17.4059
2022-05-03,17.4059
2022-05-04,17.4059
2022-05-05,17.4059
2022-05-06,17.4059
2022-05-07,17.4059
2022-05-08,17.4059
2022-05-09,17.4059
2022-05-10,17.4059
2022-05-11,17.4059
2022-05-12,17.4059
2022-05-13,17.4059
2022-05-14,17.4059
2022-05-15,17.4059
2022-05-16,17.4059
2022-05-17,17.4059
2022-05-18,17.4059
2022-05-19,17.4059
2022-05-20,17.4059
2022-05-21,23.3655
2022-05-22,23.3655
2022-05-23,23.3655
2022-05-24,23.3655
2022-05-25,23.3655
2022-05-26,23.3655
2022-05-27,23.3655
2022-05-28,23.3655
2022-05-29,23.3655
2022-05-30,23.3655
2022-05-31,23.3655
2022-06-01,23.3655
2022-06-02,23.3655
2022-06-03,23.3655
2022-06-04,23.3655
2022-06-05,23.3655
2022-06-06,23.3655
2022-06-07,23.3655
2022-06-08,23.3655
2022-06-09,23.3655
2022-06-10,23.3655
2022-06-11,23.3655
2022-06-12,23.3655
2022-06-13,23.3655
2022-06-14,23.3655
2022-06-15,23.3655
2022-06-16,23.3655
2022-06-17,23.3655
2022-06-18,23.3655
2022-06-19,23.3655
2022-06-20,23.3655
2022-06-21,23.3655
2022-06-22,23.3655
2022-06-23,23.3655
2022-06-24,23.3655
2022-06-25,23.3655
2022-06-26,23.3655
2022-06-27,23.3655
2022-06-28,23.3655
2022-06-29,23.3655
2022-06-30,23.3655
2022-07-01,23.3655
2022-07-02,23.3655
2022-07-03,23.3655
2022-07-04,23.3655
2022-07-05,23.3655
2022-07-06,23.3655
2022-07-07,23.3655
2022-07-08,23.3655
2022-07-09,23.3655
2022-07-10,23.3655
2022-07-11,23.3655
2022-07-12,23.3655
2022-07-13,23.3655
2022-07-14,23.3655
2022-07-15,23.3655
2022-07-16,23.3655
2022-07-17,23.3655
2022-07-18,23.3655
2022-07-19,23.3655
2022-07-20,23.3655
2022-07-21,23.3655
2022-07-22,23.3655
2022-07-23,23.3655
2022-07-24,23.3655
2022-07-25,23.3655
2022-07-26,23.3655
2022-07-27,23.3655
2022-07-28,23.3655
2022-07-29,23.3655
2022-07-30,23.3655
2022-07-31,23.3655
2022-08-01,23.3655
2022-08-02,23.3655
2022-08-03,23.3655
2022-08-04,23.3655
2022-08-05,23.3655
2022-08-06,23.3655
2022-08-07,23.3655
2022-08-08,23.3655
2022-08-09,23.3655
2022-08-10,23.3655
2022-08-11,23.3655
2022-08-12,23.3655
2022-08-13,25.8146
2022-08-14,25.8146
2022-08-15,25.8146
2022-08-16,25.8146
2022-08-17,25.8146
2022-08-18,25.8146
2022-08-19,25.8146
2022-08-20,25.8146
2022-08-21,25.8146
2022-08-22,25.8146
2022-08-23,25.8146
2022-08-24,25.8146
2022-08-25,25.8146
2022-08-26,25.8146
2022-08-27,25.8146
2022-08-28,25.8146
2022-08-29,25.8146
2022-08-30,25.8146
2022-08-31,25.8146
2022-09-01,25.8146
2022-09-02,25.8146
2022-09-03,25.8146
2022-09-04,25.8146
2022-09-05,25.8146
2022-09-06,25.8146
2022-09-07,25.8146
2022-09-08,25.8146
2022-09-09,25.8146
2022-09-10,25.8146
2022-09-11,25.8146
2022-09-12,25.8146
2022-09-13,25.8146
2022-09-14,25.8146
2022-09-15,25.8146
2022-09-16,25.8146
2022-09-17,25.8146
2022-09-18,25.8146
2022-09-19,25.8146
2022-09-20,25.8146
2022-09-21,25.8146
2022-09-22,25.8146
2022-09-23,25.8146
2022-09-24,25.8146
2022-09-25,25.8146
2022-09-26,25.8146
2022-09-27,25.8146
2022-09-28,25.8146
2022-09-29,25.8146
2022-09-30,25.8146
2022-10-01,25.8146
2022-10-02,25.8146
2022-10-03,25.8146
2022-10-04,25.8146
2022-10-05,25.8146
2022-10-06,25.8146
2022-10-07,25.8146
2022-10-08,25.8146
2022-10-09,25.8146
2022-10-10,25.8146
2022-10-11,25.8146
2022-10-12,25.8146
2022-10-13,25.8146
2022-10-14,25.8146
2022-10-15,25.8146
2022-10-16,25.8146
2022-10-17,25.8146
2022-10-18,25.8146
2022-10-19,25.8146
2022-10-20,25.8146
2022-10-21,25.8146
2022-10-22,25.8146
2022-10-23,25.8146
2022-10-24,25.8146
2022-10-25,25.8146
2022-10-26,25.8146
2022-10-27,25.8146
2022-10-28,25.8146
2022-10-29,25.8146
2022-10-30,25.8146
2022-10-31,25.8146
2022-11-01,25.8146
2022-11-02,25.8146
2022-11-03,25.8146
2022-11-04,25.8146
2022-11-05,24.2272
2022-11-06,24.2272
2022-11-07,24.2272
2022-11-08,24.2272
2022-11-09,24.2272
2022-11-10,24.2272
2022-11-11,24.2272
2022-11-12,24.2272
2022-11-13,24.2272
2022-11-14,24.2272
2022-11-15,24.2272
2022-11-16,24.2272
2022-11-17,24.2272
2022-11-18,24.2272
2022-11-19,24.2272
2022-11-20,24.2272
2022-11-21,24.2272
2022-11-22,24.2272
2022-11-23,24.2272
2022-11-24,24.2272
2022-11-25,24.2272
2022-11-26,24.2272
2022-11-27,24.2272
2022-11-28,24.2272
2022-11-29,24.2272
2022-11-30,24.2272
2022-12-01,24.2272
2022-12-02,24.2272
2022-12-03,24.2272
2022-12-04,24.2272
2022-12-05,24.2272
2022-12-06,24.2272
2022-12-07,24.2272
2022-12-08,24.2272
2022-12-09,24.2272
2022-12-10,24.2272
2022-12-11,24.2272
2022-12-12,24.2272
2022-12-13,24.2272
2022-12-14,24.2272
2022-12-15,24.2272
2022-12-16,24.2272
2022-12-17,24.2272
2022-12-18,24.2272
2022-12-19,24.2272
2022-12-20,24.2272
2022-12-21,24.2272
2022-12-22,24.2272
2022-12-23,24.2272
2022-12-24,24.2272
2022-12-25,24.2272
2022-12-26,24.2272
2022-12-27,24.2272
2022-12-28,24.2272
2022-12-29,24.2272
2022-12-30,24.2272
2022-12-31,24.2272
2023-01-01,24.2272
2023-01-02,24.2272
2023-01-03,24.2272
2023-01-04,24.2272
2023-01-05,24.2272
2023-01-06,24.2272
2023-01-07,24.2272
2023-01-08,24.2272
2023-01-09,24.2272
2023-01-10,24.2272
2023-01-11,24.2272
2023-01-12,24.2272
2023-01-13,24.2272
2023-01-14,24.2272
2023-01-15,24.2272
2023-01-16,24.2272
2023-01-17,24.2272
2023-01-18,24.2272
2023-01-19,24.2272
2023-01-20,24.2272
2023-01-21,24.2272
2023-01-22,24.2272
2023-01-23,24.2272
2023-01-24,24.2272
2023-01-25,24.2272
2023-01-26,24.2272
2023-01-27,24.2272
2023-01-28,23.0122
2023-01-29,23.0122
2023-01-30,23.0122
2023-01-31,23.0122
2023-02-01,23.0122
2023-02-02,23.0122
2023-02-03,23.0122
2023-02-04,23.0122
2023-02-05,23.0122
2023-02-06,23.0122
2023-02-07,23.0122
2023-02-08,23.0122
2023-02-09,23.0122
2023-02-10,23.0122
2023-02-11,23.0122
2023-02-12,23.0122
2023-02-13,23.0122
2023-02-14,23.0122
2023-02-15,23.0122
2023-02-16,23.0122
2023-02-17,23.0122
2023-02-18,23.0122
2023-02-19,23.0122
2023-02-20,23.0122
2023-02-21,23.0122
2023-02-22,23.0122
2023-02-23,23.0122
2023-02-24,23.0122
2023-02-25,23.0122
2023-02-26,23.0122
2023-02-27,23.0122
2023-02-28,23.0122
2023-03-01,23.0122
2023-03-02,23.0122
2023-03-03,23.0122
2023-03-04,23.0122
2023-03-05,23.0122
2023-03-06,23.0122
2023-03-07,23.0122
2023-03-08,23.0122
2023-03-09,23.0122
2023-03-10,23.0122
2023-03-11,23.0122
2023-03-12,23.0122
2023-03-13,23.0122
2023-03-14,23.0122
2023-03-15,23.0122
2023-03-16,23.0122
2023-03-17,23.0122
2023-03-18,23.0122
2023-03-19,23.0122
2023-03-20,23.0122
2023-03-21,23.0122
2023-03-22,23.0122
2023-03-23,23.0122
2023-03-24,23.0122
2023-03-25,23.0122
2023-03-26,23.0122
2023-03-27,23.0122
2023-03-28,23.0122
2023-03-29,23.0122
2023-03-30,23.0122
2023-03-31,23.0122
2023-04-01,23.0122
