,POOL US Equity
2020-04-08,90.6549
2020-04-09,90.6549
2020-04-10,90.6549
2020-04-11,90.6549
2020-04-12,90.6549
2020-04-13,90.6549
2020-04-14,90.6549
2020-04-15,90.6549
2020-04-16,90.6549
2020-04-17,90.6549
2020-04-18,90.6549
2020-04-19,90.6549
2020-04-20,90.6549
2020-04-21,90.6549
2020-04-22,90.6549
2020-04-23,90.6549
2020-04-24,90.6549
2020-04-25,90.6549
2020-04-26,90.6549
2020-04-27,90.6549
2020-04-28,90.6549
2020-04-29,90.6549
2020-04-30,90.6549
2020-05-01,90.6549
2020-05-02,90.6549
2020-05-03,90.6549
2020-05-04,90.6549
2020-05-05,90.6549
2020-05-06,90.6549
2020-05-07,90.6549
2020-05-08,90.6549
2020-05-09,90.6549
2020-05-10,90.6549
2020-05-11,90.6549
2020-05-12,90.6549
2020-05-13,90.6549
2020-05-14,90.6549
2020-05-15,90.6549
2020-05-16,90.6549
2020-05-17,90.6549
2020-05-18,90.6549
2020-05-19,90.6549
2020-05-20,90.6549
2020-05-21,90.6549
2020-05-22,90.6549
2020-05-23,90.6549
2020-05-24,90.6549
2020-05-25,90.6549
2020-05-26,90.6549
2020-05-27,90.6549
2020-05-28,90.6549
2020-05-29,90.6549
2020-05-30,90.6549
2020-05-31,90.6549
2020-06-01,90.6549
2020-06-02,90.6549
2020-06-03,90.6549
2020-06-04,90.6549
2020-06-05,90.6549
2020-06-06,90.6549
2020-06-07,90.6549
2020-06-08,90.6549
2020-06-09,90.6549
2020-06-10,90.6549
2020-06-11,90.6549
2020-06-12,90.6549
2020-06-13,90.6549
2020-06-14,90.6549
2020-06-15,90.6549
2020-06-16,90.6549
2020-06-17,90.6549
2020-06-18,90.6549
2020-06-19,90.6549
2020-06-20,90.6549
2020-06-21,90.6549
2020-06-22,90.6549
2020-06-23,90.6549
2020-06-24,90.6549
2020-06-25,90.6549
2020-06-26,90.6549
2020-06-27,90.6549
2020-06-28,90.6549
2020-06-29,90.6549
2020-06-30,68.9228
2020-07-01,68.9228
2020-07-02,68.9228
2020-07-03,68.9228
2020-07-04,68.9228
2020-07-05,68.9228
2020-07-06,68.9228
2020-07-07,68.9228
2020-07-08,68.9228
2020-07-09,68.9228
2020-07-10,68.9228
2020-07-11,68.9228
2020-07-12,68.9228
2020-07-13,68.9228
2020-07-14,68.9228
2020-07-15,68.9228
2020-07-16,68.9228
2020-07-17,68.9228
2020-07-18,68.9228
2020-07-19,68.9228
2020-07-20,68.9228
2020-07-21,68.9228
2020-07-22,68.9228
2020-07-23,68.9228
2020-07-24,68.9228
2020-07-25,68.9228
2020-07-26,68.9228
2020-07-27,68.9228
2020-07-28,68.9228
2020-07-29,68.9228
2020-07-30,68.9228
2020-07-31,68.9228
2020-08-01,68.9228
2020-08-02,68.9228
2020-08-03,68.9228
2020-08-04,68.9228
2020-08-05,68.9228
2020-08-06,68.9228
2020-08-07,68.9228
2020-08-08,68.9228
2020-08-09,68.9228
2020-08-10,68.9228
2020-08-11,68.9228
2020-08-12,68.9228
2020-08-13,68.9228
2020-08-14,68.9228
2020-08-15,68.9228
2020-08-16,68.9228
2020-08-17,68.9228
2020-08-18,68.9228
2020-08-19,68.9228
2020-08-20,68.9228
2020-08-21,68.9228
2020-08-22,68.9228
2020-08-23,68.9228
2020-08-24,68.9228
2020-08-25,68.9228
2020-08-26,68.9228
2020-08-27,68.9228
2020-08-28,68.9228
2020-08-29,68.9228
2020-08-30,68.9228
2020-08-31,68.9228
2020-09-01,68.9228
2020-09-02,68.9228
2020-09-03,68.9228
2020-09-04,68.9228
2020-09-05,68.9228
2020-09-06,68.9228
2020-09-07,68.9228
2020-09-08,68.9228
2020-09-09,68.9228
2020-09-10,68.9228
2020-09-11,68.9228
2020-09-12,68.9228
2020-09-13,68.9228
2020-09-14,68.9228
2020-09-15,68.9228
2020-09-16,68.9228
2020-09-17,68.9228
2020-09-18,68.9228
2020-09-19,68.9228
2020-09-20,68.9228
2020-09-21,68.9228
2020-09-22,68.9228
2020-09-23,68.9228
2020-09-24,68.9228
2020-09-25,68.9228
2020-09-26,68.9228
2020-09-27,68.9228
2020-09-28,68.9228
2020-09-29,68.9228
2020-09-30,65.4141
2020-10-01,65.4141
2020-10-02,65.4141
2020-10-03,65.4141
2020-10-04,65.4141
2020-10-05,65.4141
2020-10-06,65.4141
2020-10-07,65.4141
2020-10-08,65.4141
2020-10-09,65.4141
2020-10-10,65.4141
2020-10-11,65.4141
2020-10-12,65.4141
2020-10-13,65.4141
2020-10-14,65.4141
2020-10-15,65.4141
2020-10-16,65.4141
2020-10-17,65.4141
2020-10-18,65.4141
2020-10-19,65.4141
2020-10-20,65.4141
2020-10-21,65.4141
2020-10-22,65.4141
2020-10-23,65.4141
2020-10-24,65.4141
2020-10-25,65.4141
2020-10-26,65.4141
2020-10-27,65.4141
2020-10-28,65.4141
2020-10-29,65.4141
2020-10-30,65.4141
2020-10-31,65.4141
2020-11-01,65.4141
2020-11-02,65.4141
2020-11-03,65.4141
2020-11-04,65.4141
2020-11-05,65.4141
2020-11-06,65.4141
2020-11-07,65.4141
2020-11-08,65.4141
2020-11-09,65.4141
2020-11-10,65.4141
2020-11-11,65.4141
2020-11-12,65.4141
2020-11-13,65.4141
2020-11-14,65.4141
2020-11-15,65.4141
2020-11-16,65.4141
2020-11-17,65.4141
2020-11-18,65.4141
2020-11-19,65.4141
2020-11-20,65.4141
2020-11-21,65.4141
2020-11-22,65.4141
2020-11-23,65.4141
2020-11-24,65.4141
2020-11-25,65.4141
2020-11-26,65.4141
2020-11-27,65.4141
2020-11-28,65.4141
2020-11-29,65.4141
2020-11-30,65.4141
2020-12-01,65.4141
2020-12-02,65.4141
2020-12-03,65.4141
2020-12-04,65.4141
2020-12-05,65.4141
2020-12-06,65.4141
2020-12-07,65.4141
2020-12-08,65.4141
2020-12-09,65.4141
2020-12-10,65.4141
2020-12-11,65.4141
2020-12-12,65.4141
2020-12-13,65.4141
2020-12-14,65.4141
2020-12-15,65.4141
2020-12-16,65.4141
2020-12-17,65.4141
2020-12-18,65.4141
2020-12-19,65.4141
2020-12-20,65.4141
2020-12-21,65.4141
2020-12-22,65.4141
2020-12-23,65.4141
2020-12-24,65.4141
2020-12-25,65.4141
2020-12-26,65.4141
2020-12-27,65.4141
2020-12-28,65.4141
2020-12-29,65.4141
2020-12-30,65.4141
2020-12-31,69.8783
2021-01-01,69.8783
2021-01-02,69.8783
2021-01-03,69.8783
2021-01-04,69.8783
2021-01-05,69.8783
2021-01-06,69.8783
2021-01-07,69.8783
2021-01-08,69.8783
2021-01-09,69.8783
2021-01-10,69.8783
2021-01-11,69.8783
2021-01-12,69.8783
2021-01-13,69.8783
2021-01-14,69.8783
2021-01-15,69.8783
2021-01-16,69.8783
2021-01-17,69.8783
2021-01-18,69.8783
2021-01-19,69.8783
2021-01-20,69.8783
2021-01-21,69.8783
2021-01-22,69.8783
2021-01-23,69.8783
2021-01-24,69.8783
2021-01-25,69.8783
2021-01-26,69.8783
2021-01-27,69.8783
2021-01-28,69.8783
2021-01-29,69.8783
2021-01-30,69.8783
2021-01-31,69.8783
2021-02-01,69.8783
2021-02-02,69.8783
2021-02-03,69.8783
2021-02-04,69.8783
2021-02-05,69.8783
2021-02-06,69.8783
2021-02-07,69.8783
2021-02-08,69.8783
2021-02-09,69.8783
2021-02-10,69.8783
2021-02-11,69.8783
2021-02-12,69.8783
2021-02-13,69.8783
2021-02-14,69.8783
2021-02-15,69.8783
2021-02-16,69.8783
2021-02-17,69.8783
2021-02-18,69.8783
2021-02-19,69.8783
2021-02-20,69.8783
2021-02-21,69.8783
2021-02-22,69.8783
2021-02-23,69.8783
2021-02-24,69.8783
2021-02-25,69.8783
2021-02-26,69.8783
2021-02-27,69.8783
2021-02-28,69.8783
2021-03-01,69.8783
2021-03-02,69.8783
2021-03-03,69.8783
2021-03-04,69.8783
2021-03-05,69.8783
2021-03-06,69.8783
2021-03-07,69.8783
2021-03-08,69.8783
2021-03-09,69.8783
2021-03-10,69.8783
2021-03-11,69.8783
2021-03-12,69.8783
2021-03-13,69.8783
2021-03-14,69.8783
2021-03-15,69.8783
2021-03-16,69.8783
2021-03-17,69.8783
2021-03-18,69.8783
2021-03-19,69.8783
2021-03-20,69.8783
2021-03-21,69.8783
2021-03-22,69.8783
2021-03-23,69.8783
2021-03-24,69.8783
2021-03-25,69.8783
2021-03-26,69.8783
2021-03-27,69.8783
2021-03-28,69.8783
2021-03-29,69.8783
2021-03-30,69.8783
2021-03-31,86.3501
2021-04-01,86.3501
2021-04-02,86.3501
2021-04-03,86.3501
2021-04-04,86.3501
2021-04-05,86.3501
2021-04-06,86.3501
2021-04-07,86.3501
2021-04-08,86.3501
2021-04-09,86.3501
2021-04-10,86.3501
2021-04-11,86.3501
2021-04-12,86.3501
2021-04-13,86.3501
2021-04-14,86.3501
2021-04-15,86.3501
2021-04-16,86.3501
2021-04-17,86.3501
2021-04-18,86.3501
2021-04-19,86.3501
2021-04-20,86.3501
2021-04-21,86.3501
2021-04-22,86.3501
2021-04-23,86.3501
2021-04-24,86.3501
2021-04-25,86.3501
2021-04-26,86.3501
2021-04-27,86.3501
2021-04-28,86.3501
2021-04-29,86.3501
2021-04-30,86.3501
2021-05-01,86.3501
2021-05-02,86.3501
2021-05-03,86.3501
2021-05-04,86.3501
2021-05-05,86.3501
2021-05-06,86.3501
2021-05-07,86.3501
2021-05-08,86.3501
2021-05-09,86.3501
2021-05-10,86.3501
2021-05-11,86.3501
2021-05-12,86.3501
2021-05-13,86.3501
2021-05-14,86.3501
2021-05-15,86.3501
2021-05-16,86.3501
2021-05-17,86.3501
2021-05-18,86.3501
2021-05-19,86.3501
2021-05-20,86.3501
2021-05-21,86.3501
2021-05-22,86.3501
2021-05-23,86.3501
2021-05-24,86.3501
2021-05-25,86.3501
2021-05-26,86.3501
2021-05-27,86.3501
2021-05-28,86.3501
2021-05-29,86.3501
2021-05-30,86.3501
2021-05-31,86.3501
2021-06-01,86.3501
2021-06-02,86.3501
2021-06-03,86.3501
2021-06-04,86.3501
2021-06-05,86.3501
2021-06-06,86.3501
2021-06-07,86.3501
2021-06-08,86.3501
2021-06-09,86.3501
2021-06-10,86.3501
2021-06-11,86.3501
2021-06-12,86.3501
2021-06-13,86.3501
2021-06-14,86.3501
2021-06-15,86.3501
2021-06-16,86.3501
2021-06-17,86.3501
2021-06-18,86.3501
2021-06-19,86.3501
2021-06-20,86.3501
2021-06-21,86.3501
2021-06-22,86.3501
2021-06-23,86.3501
2021-06-24,86.3501
2021-06-25,86.3501
2021-06-26,86.3501
2021-06-27,86.3501
2021-06-28,86.3501
2021-06-29,86.3501
2021-06-30,78.8258
2021-07-01,78.8258
2021-07-02,78.8258
2021-07-03,78.8258
2021-07-04,78.8258
2021-07-05,78.8258
2021-07-06,78.8258
2021-07-07,78.8258
2021-07-08,78.8258
2021-07-09,78.8258
2021-07-10,78.8258
2021-07-11,78.8258
2021-07-12,78.8258
2021-07-13,78.8258
2021-07-14,78.8258
2021-07-15,78.8258
2021-07-16,78.8258
2021-07-17,78.8258
2021-07-18,78.8258
2021-07-19,78.8258
2021-07-20,78.8258
2021-07-21,78.8258
2021-07-22,78.8258
2021-07-23,78.8258
2021-07-24,78.8258
2021-07-25,78.8258
2021-07-26,78.8258
2021-07-27,78.8258
2021-07-28,78.8258
2021-07-29,78.8258
2021-07-30,78.8258
2021-07-31,78.8258
2021-08-01,78.8258
2021-08-02,78.8258
2021-08-03,78.8258
2021-08-04,78.8258
2021-08-05,78.8258
2021-08-06,78.8258
2021-08-07,78.8258
2021-08-08,78.8258
2021-08-09,78.8258
2021-08-10,78.8258
2021-08-11,78.8258
2021-08-12,78.8258
2021-08-13,78.8258
2021-08-14,78.8258
2021-08-15,78.8258
2021-08-16,78.8258
2021-08-17,78.8258
2021-08-18,78.8258
2021-08-19,78.8258
2021-08-20,78.8258
2021-08-21,78.8258
2021-08-22,78.8258
2021-08-23,78.8258
2021-08-24,78.8258
2021-08-25,78.8258
2021-08-26,78.8258
2021-08-27,78.8258
2021-08-28,78.8258
2021-08-29,78.8258
2021-08-30,78.8258
2021-08-31,78.8258
2021-09-01,78.8258
2021-09-02,78.8258
2021-09-03,78.8258
2021-09-04,78.8258
2021-09-05,78.8258
2021-09-06,78.8258
2021-09-07,78.8258
2021-09-08,78.8258
2021-09-09,78.8258
2021-09-10,78.8258
2021-09-11,78.8258
2021-09-12,78.8258
2021-09-13,78.8258
2021-09-14,78.8258
2021-09-15,78.8258
2021-09-16,78.8258
2021-09-17,78.8258
2021-09-18,78.8258
2021-09-19,78.8258
2021-09-20,78.8258
2021-09-21,78.8258
2021-09-22,78.8258
2021-09-23,78.8258
2021-09-24,78.8258
2021-09-25,78.8258
2021-09-26,78.8258
2021-09-27,78.8258
2021-09-28,78.8258
2021-09-29,78.8258
2021-09-30,76.4824
2021-10-01,76.4824
2021-10-02,76.4824
2021-10-03,76.4824
2021-10-04,76.4824
2021-10-05,76.4824
2021-10-06,76.4824
2021-10-07,76.4824
2021-10-08,76.4824
2021-10-09,76.4824
2021-10-10,76.4824
2021-10-11,76.4824
2021-10-12,76.4824
2021-10-13,76.4824
2021-10-14,76.4824
2021-10-15,76.4824
2021-10-16,76.4824
2021-10-17,76.4824
2021-10-18,76.4824
2021-10-19,76.4824
2021-10-20,76.4824
2021-10-21,76.4824
2021-10-22,76.4824
2021-10-23,76.4824
2021-10-24,76.4824
2021-10-25,76.4824
2021-10-26,76.4824
2021-10-27,76.4824
2021-10-28,76.4824
2021-10-29,76.4824
2021-10-30,76.4824
2021-10-31,76.4824
2021-11-01,76.4824
2021-11-02,76.4824
2021-11-03,76.4824
2021-11-04,76.4824
2021-11-05,76.4824
2021-11-06,76.4824
2021-11-07,76.4824
2021-11-08,76.4824
2021-11-09,76.4824
2021-11-10,76.4824
2021-11-11,76.4824
2021-11-12,76.4824
2021-11-13,76.4824
2021-11-14,76.4824
2021-11-15,76.4824
2021-11-16,76.4824
2021-11-17,76.4824
2021-11-18,76.4824
2021-11-19,76.4824
2021-11-20,76.4824
2021-11-21,76.4824
2021-11-22,76.4824
2021-11-23,76.4824
2021-11-24,76.4824
2021-11-25,76.4824
2021-11-26,76.4824
2021-11-27,76.4824
2021-11-28,76.4824
2021-11-29,76.4824
2021-11-30,76.4824
2021-12-01,76.4824
2021-12-02,76.4824
2021-12-03,76.4824
2021-12-04,76.4824
2021-12-05,76.4824
2021-12-06,76.4824
2021-12-07,76.4824
2021-12-08,76.4824
2021-12-09,76.4824
2021-12-10,76.4824
2021-12-11,76.4824
2021-12-12,76.4824
2021-12-13,76.4824
2021-12-14,76.4824
2021-12-15,76.4824
2021-12-16,76.4824
2021-12-17,76.4824
2021-12-18,76.4824
2021-12-19,76.4824
2021-12-20,76.4824
2021-12-21,76.4824
2021-12-22,76.4824
2021-12-23,76.4824
2021-12-24,76.4824
2021-12-25,76.4824
2021-12-26,76.4824
2021-12-27,76.4824
2021-12-28,76.4824
2021-12-29,76.4824
2021-12-30,76.4824
2021-12-31,76.058
2022-01-01,76.058
2022-01-02,76.058
2022-01-03,76.058
2022-01-04,76.058
2022-01-05,76.058
2022-01-06,76.058
2022-01-07,76.058
2022-01-08,76.058
2022-01-09,76.058
2022-01-10,76.058
2022-01-11,76.058
2022-01-12,76.058
2022-01-13,76.058
2022-01-14,76.058
2022-01-15,76.058
2022-01-16,76.058
2022-01-17,76.058
2022-01-18,76.058
2022-01-19,76.058
2022-01-20,76.058
2022-01-21,76.058
2022-01-22,76.058
2022-01-23,76.058
2022-01-24,76.058
2022-01-25,76.058
2022-01-26,76.058
2022-01-27,76.058
2022-01-28,76.058
2022-01-29,76.058
2022-01-30,76.058
2022-01-31,76.058
2022-02-01,76.058
2022-02-02,76.058
2022-02-03,76.058
2022-02-04,76.058
2022-02-05,76.058
2022-02-06,76.058
2022-02-07,76.058
2022-02-08,76.058
2022-02-09,76.058
2022-02-10,76.058
2022-02-11,76.058
2022-02-12,76.058
2022-02-13,76.058
2022-02-14,76.058
2022-02-15,76.058
2022-02-16,76.058
2022-02-17,76.058
2022-02-18,76.058
2022-02-19,76.058
2022-02-20,76.058
2022-02-21,76.058
2022-02-22,76.058
2022-02-23,76.058
2022-02-24,76.058
2022-02-25,76.058
2022-02-26,76.058
2022-02-27,76.058
2022-02-28,76.058
2022-03-01,76.058
2022-03-02,76.058
2022-03-03,76.058
2022-03-04,76.058
2022-03-05,76.058
2022-03-06,76.058
2022-03-07,76.058
2022-03-08,76.058
2022-03-09,76.058
2022-03-10,76.058
2022-03-11,76.058
2022-03-12,76.058
2022-03-13,76.058
2022-03-14,76.058
2022-03-15,76.058
2022-03-16,76.058
2022-03-17,76.058
2022-03-18,76.058
2022-03-19,76.058
2022-03-20,76.058
2022-03-21,76.058
2022-03-22,76.058
2022-03-23,76.058
2022-03-24,76.058
2022-03-25,76.058
2022-03-26,76.058
2022-03-27,76.058
2022-03-28,76.058
2022-03-29,76.058
2022-03-30,76.058
2022-03-31,79.8196
2022-04-01,79.8196
2022-04-02,79.8196
2022-04-03,79.8196
2022-04-04,79.8196
2022-04-05,79.8196
2022-04-06,79.8196
2022-04-07,79.8196
2022-04-08,79.8196
2022-04-09,79.8196
2022-04-10,79.8196
2022-04-11,79.8196
2022-04-12,79.8196
2022-04-13,79.8196
2022-04-14,79.8196
2022-04-15,79.8196
2022-04-16,79.8196
2022-04-17,79.8196
2022-04-18,79.8196
2022-04-19,79.8196
2022-04-20,79.8196
2022-04-21,79.8196
2022-04-22,79.8196
2022-04-23,79.8196
2022-04-24,79.8196
2022-04-25,79.8196
2022-04-26,79.8196
2022-04-27,79.8196
2022-04-28,79.8196
2022-04-29,79.8196
2022-04-30,79.8196
2022-05-01,79.8196
2022-05-02,79.8196
2022-05-03,79.8196
2022-05-04,79.8196
2022-05-05,79.8196
2022-05-06,79.8196
2022-05-07,79.8196
2022-05-08,79.8196
2022-05-09,79.8196
2022-05-10,79.8196
2022-05-11,79.8196
2022-05-12,79.8196
2022-05-13,79.8196
2022-05-14,79.8196
2022-05-15,79.8196
2022-05-16,79.8196
2022-05-17,79.8196
2022-05-18,79.8196
2022-05-19,79.8196
2022-05-20,79.8196
2022-05-21,79.8196
2022-05-22,79.8196
2022-05-23,79.8196
2022-05-24,79.8196
2022-05-25,79.8196
2022-05-26,79.8196
2022-05-27,79.8196
2022-05-28,79.8196
2022-05-29,79.8196
2022-05-30,79.8196
2022-05-31,79.8196
2022-06-01,79.8196
2022-06-02,79.8196
2022-06-03,79.8196
2022-06-04,79.8196
2022-06-05,79.8196
2022-06-06,79.8196
2022-06-07,79.8196
2022-06-08,79.8196
2022-06-09,79.8196
2022-06-10,79.8196
2022-06-11,79.8196
2022-06-12,79.8196
2022-06-13,79.8196
2022-06-14,79.8196
2022-06-15,79.8196
2022-06-16,79.8196
2022-06-17,79.8196
2022-06-18,79.8196
2022-06-19,79.8196
2022-06-20,79.8196
2022-06-21,79.8196
2022-06-22,79.8196
2022-06-23,79.8196
2022-06-24,79.8196
2022-06-25,79.8196
2022-06-26,79.8196
2022-06-27,79.8196
2022-06-28,79.8196
2022-06-29,79.8196
2022-06-30,74.039
2022-07-01,74.039
2022-07-02,74.039
2022-07-03,74.039
2022-07-04,74.039
2022-07-05,74.039
2022-07-06,74.039
2022-07-07,74.039
2022-07-08,74.039
2022-07-09,74.039
2022-07-10,74.039
2022-07-11,74.039
2022-07-12,74.039
2022-07-13,74.039
2022-07-14,74.039
2022-07-15,74.039
2022-07-16,74.039
2022-07-17,74.039
2022-07-18,74.039
2022-07-19,74.039
2022-07-20,74.039
2022-07-21,74.039
2022-07-22,74.039
2022-07-23,74.039
2022-07-24,74.039
2022-07-25,74.039
2022-07-26,74.039
2022-07-27,74.039
2022-07-28,74.039
2022-07-29,74.039
2022-07-30,74.039
2022-07-31,74.039
2022-08-01,74.039
2022-08-02,74.039
2022-08-03,74.039
2022-08-04,74.039
2022-08-05,74.039
2022-08-06,74.039
2022-08-07,74.039
2022-08-08,74.039
2022-08-09,74.039
2022-08-10,74.039
2022-08-11,74.039
2022-08-12,74.039
2022-08-13,74.039
2022-08-14,74.039
2022-08-15,74.039
2022-08-16,74.039
2022-08-17,74.039
2022-08-18,74.039
2022-08-19,74.039
2022-08-20,74.039
2022-08-21,74.039
2022-08-22,74.039
2022-08-23,74.039
2022-08-24,74.039
2022-08-25,74.039
2022-08-26,74.039
2022-08-27,74.039
2022-08-28,74.039
2022-08-29,74.039
2022-08-30,74.039
2022-08-31,74.039
2022-09-01,74.039
2022-09-02,74.039
2022-09-03,74.039
2022-09-04,74.039
2022-09-05,74.039
2022-09-06,74.039
2022-09-07,74.039
2022-09-08,74.039
2022-09-09,74.039
2022-09-10,74.039
2022-09-11,74.039
2022-09-12,74.039
2022-09-13,74.039
2022-09-14,74.039
2022-09-15,74.039
2022-09-16,74.039
2022-09-17,74.039
2022-09-18,74.039
2022-09-19,74.039
2022-09-20,74.039
2022-09-21,74.039
2022-09-22,74.039
2022-09-23,74.039
2022-09-24,74.039
2022-09-25,74.039
2022-09-26,74.039
2022-09-27,74.039
2022-09-28,74.039
2022-09-29,74.039
2022-09-30,72.075
2022-10-01,72.075
2022-10-02,72.075
2022-10-03,72.075
2022-10-04,72.075
2022-10-05,72.075
2022-10-06,72.075
2022-10-07,72.075
2022-10-08,72.075
2022-10-09,72.075
2022-10-10,72.075
2022-10-11,72.075
2022-10-12,72.075
2022-10-13,72.075
2022-10-14,72.075
2022-10-15,72.075
2022-10-16,72.075
2022-10-17,72.075
2022-10-18,72.075
2022-10-19,72.075
2022-10-20,72.075
2022-10-21,72.075
2022-10-22,72.075
2022-10-23,72.075
2022-10-24,72.075
2022-10-25,72.075
2022-10-26,72.075
2022-10-27,72.075
2022-10-28,72.075
2022-10-29,72.075
2022-10-30,72.075
2022-10-31,72.075
2022-11-01,72.075
2022-11-02,72.075
2022-11-03,72.075
2022-11-04,72.075
2022-11-05,72.075
2022-11-06,72.075
2022-11-07,72.075
2022-11-08,72.075
2022-11-09,72.075
2022-11-10,72.075
2022-11-11,72.075
2022-11-12,72.075
2022-11-13,72.075
2022-11-14,72.075
2022-11-15,72.075
2022-11-16,72.075
2022-11-17,72.075
2022-11-18,72.075
2022-11-19,72.075
2022-11-20,72.075
2022-11-21,72.075
2022-11-22,72.075
2022-11-23,72.075
2022-11-24,72.075
2022-11-25,72.075
2022-11-26,72.075
2022-11-27,72.075
2022-11-28,72.075
2022-11-29,72.075
2022-11-30,72.075
2022-12-01,72.075
2022-12-02,72.075
2022-12-03,72.075
2022-12-04,72.075
2022-12-05,72.075
2022-12-06,72.075
2022-12-07,72.075
2022-12-08,72.075
2022-12-09,72.075
2022-12-10,72.075
2022-12-11,72.075
2022-12-12,72.075
2022-12-13,72.075
2022-12-14,72.075
2022-12-15,72.075
2022-12-16,72.075
2022-12-17,72.075
2022-12-18,72.075
2022-12-19,72.075
2022-12-20,72.075
2022-12-21,72.075
2022-12-22,72.075
2022-12-23,72.075
2022-12-24,72.075
2022-12-25,72.075
2022-12-26,72.075
2022-12-27,72.075
2022-12-28,72.075
2022-12-29,72.075
2022-12-30,72.075
2022-12-31,64.8978
2023-01-01,64.8978
2023-01-02,64.8978
2023-01-03,64.8978
2023-01-04,64.8978
2023-01-05,64.8978
2023-01-06,64.8978
2023-01-07,64.8978
2023-01-08,64.8978
2023-01-09,64.8978
2023-01-10,64.8978
2023-01-11,64.8978
2023-01-12,64.8978
2023-01-13,64.8978
2023-01-14,64.8978
2023-01-15,64.8978
2023-01-16,64.8978
2023-01-17,64.8978
2023-01-18,64.8978
2023-01-19,64.8978
2023-01-20,64.8978
2023-01-21,64.8978
2023-01-22,64.8978
2023-01-23,64.8978
2023-01-24,64.8978
2023-01-25,64.8978
2023-01-26,64.8978
2023-01-27,64.8978
2023-01-28,64.8978
2023-01-29,64.8978
2023-01-30,64.8978
2023-01-31,64.8978
2023-02-01,64.8978
2023-02-02,64.8978
2023-02-03,64.8978
2023-02-04,64.8978
2023-02-05,64.8978
2023-02-06,64.8978
2023-02-07,64.8978
2023-02-08,64.8978
2023-02-09,64.8978
2023-02-10,64.8978
2023-02-11,64.8978
2023-02-12,64.8978
2023-02-13,64.8978
2023-02-14,64.8978
2023-02-15,64.8978
2023-02-16,64.8978
2023-02-17,64.8978
2023-02-18,64.8978
2023-02-19,64.8978
2023-02-20,64.8978
2023-02-21,64.8978
2023-02-22,64.8978
2023-02-23,64.8978
2023-02-24,64.8978
2023-02-25,64.8978
2023-02-26,64.8978
2023-02-27,64.8978
2023-02-28,64.8978
2023-03-01,64.8978
2023-03-02,64.8978
2023-03-03,64.8978
2023-03-04,64.8978
2023-03-05,64.8978
2023-03-06,64.8978
2023-03-07,64.8978
2023-03-08,64.8978
2023-03-09,64.8978
2023-03-10,64.8978
2023-03-11,64.8978
2023-03-12,64.8978
2023-03-13,64.8978
2023-03-14,64.8978
2023-03-15,64.8978
2023-03-16,64.8978
2023-03-17,64.8978
2023-03-18,64.8978
2023-03-19,64.8978
2023-03-20,64.8978
2023-03-21,64.8978
2023-03-22,64.8978
2023-03-23,64.8978
2023-03-24,64.8978
2023-03-25,64.8978
2023-03-26,64.8978
2023-03-27,64.8978
2023-03-28,64.8978
2023-03-29,64.8978
2023-03-30,64.8978
2023-03-31,55.1948
2023-04-01,55.1948
2023-04-02,55.1948
2023-04-03,55.1948
2023-04-04,55.1948
2023-04-05,55.1948
2023-04-06,55.1948
2023-04-07,55.1948
2023-04-08,55.1948
