,PGR US Equity
2020-09-14,30.1148
2020-09-15,30.1148
2020-09-16,30.1148
2020-09-17,30.1148
2020-09-18,30.1148
2020-09-19,30.1148
2020-09-20,30.1148
2020-09-21,30.1148
2020-09-22,30.1148
2020-09-23,30.1148
2020-09-24,30.1148
2020-09-25,30.1148
2020-09-26,30.1148
2020-09-27,30.1148
2020-09-28,30.1148
2020-09-29,30.1148
2020-09-30,32.3982
2020-10-01,32.3982
2020-10-02,32.3982
2020-10-03,32.3982
2020-10-04,32.3982
2020-10-05,32.3982
2020-10-06,32.3982
2020-10-07,32.3982
2020-10-08,32.3982
2020-10-09,32.3982
2020-10-10,32.3982
2020-10-11,32.3982
2020-10-12,32.3982
2020-10-13,32.3982
2020-10-14,32.3982
2020-10-15,32.3982
2020-10-16,32.3982
2020-10-17,32.3982
2020-10-18,32.3982
2020-10-19,32.3982
2020-10-20,32.3982
2020-10-21,32.3982
2020-10-22,32.3982
2020-10-23,32.3982
2020-10-24,32.3982
2020-10-25,32.3982
2020-10-26,32.3982
2020-10-27,32.3982
2020-10-28,32.3982
2020-10-29,32.3982
2020-10-30,32.3982
2020-10-31,32.3982
2020-11-01,32.3982
2020-11-02,32.3982
2020-11-03,32.3982
2020-11-04,32.3982
2020-11-05,32.3982
2020-11-06,32.3982
2020-11-07,32.3982
2020-11-08,32.3982
2020-11-09,32.3982
2020-11-10,32.3982
2020-11-11,32.3982
2020-11-12,32.3982
2020-11-13,32.3982
2020-11-14,32.3982
2020-11-15,32.3982
2020-11-16,32.3982
2020-11-17,32.3982
2020-11-18,32.3982
2020-11-19,32.3982
2020-11-20,32.3982
2020-11-21,32.3982
2020-11-22,32.3982
2020-11-23,32.3982
2020-11-24,32.3982
2020-11-25,32.3982
2020-11-26,32.3982
2020-11-27,32.3982
2020-11-28,32.3982
2020-11-29,32.3982
2020-11-30,32.3982
2020-12-01,32.3982
2020-12-02,32.3982
2020-12-03,32.3982
2020-12-04,32.3982
2020-12-05,32.3982
2020-12-06,32.3982
2020-12-07,32.3982
2020-12-08,32.3982
2020-12-09,32.3982
2020-12-10,32.3982
2020-12-11,32.3982
2020-12-12,32.3982
2020-12-13,32.3982
2020-12-14,32.3982
2020-12-15,32.3982
2020-12-16,32.3982
2020-12-17,32.3982
2020-12-18,32.3982
2020-12-19,32.3982
2020-12-20,32.3982
2020-12-21,32.3982
2020-12-22,32.3982
2020-12-23,32.3982
2020-12-24,32.3982
2020-12-25,32.3982
2020-12-26,32.3982
2020-12-27,32.3982
2020-12-28,32.3982
2020-12-29,32.3982
2020-12-30,32.3982
2020-12-31,38.1597
2021-01-01,38.1597
2021-01-02,38.1597
2021-01-03,38.1597
2021-01-04,38.1597
2021-01-05,38.1597
2021-01-06,38.1597
2021-01-07,38.1597
2021-01-08,38.1597
2021-01-09,38.1597
2021-01-10,38.1597
2021-01-11,38.1597
2021-01-12,38.1597
2021-01-13,38.1597
2021-01-14,38.1597
2021-01-15,38.1597
2021-01-16,38.1597
2021-01-17,38.1597
2021-01-18,38.1597
2021-01-19,38.1597
2021-01-20,38.1597
2021-01-21,38.1597
2021-01-22,38.1597
2021-01-23,38.1597
2021-01-24,38.1597
2021-01-25,38.1597
2021-01-26,38.1597
2021-01-27,38.1597
2021-01-28,38.1597
2021-01-29,38.1597
2021-01-30,38.1597
2021-01-31,38.1597
2021-02-01,38.1597
2021-02-02,38.1597
2021-02-03,38.1597
2021-02-04,38.1597
2021-02-05,38.1597
2021-02-06,38.1597
2021-02-07,38.1597
2021-02-08,38.1597
2021-02-09,38.1597
2021-02-10,38.1597
2021-02-11,38.1597
2021-02-12,38.1597
2021-02-13,38.1597
2021-02-14,38.1597
2021-02-15,38.1597
2021-02-16,38.1597
2021-02-17,38.1597
2021-02-18,38.1597
2021-02-19,38.1597
2021-02-20,38.1597
2021-02-21,38.1597
2021-02-22,38.1597
2021-02-23,38.1597
2021-02-24,38.1597
2021-02-25,38.1597
2021-02-26,38.1597
2021-02-27,38.1597
2021-02-28,38.1597
2021-03-01,38.1597
2021-03-02,38.1597
2021-03-03,38.1597
2021-03-04,38.1597
2021-03-05,38.1597
2021-03-06,38.1597
2021-03-07,38.1597
2021-03-08,38.1597
2021-03-09,38.1597
2021-03-10,38.1597
2021-03-11,38.1597
2021-03-12,38.1597
2021-03-13,38.1597
2021-03-14,38.1597
2021-03-15,38.1597
2021-03-16,38.1597
2021-03-17,38.1597
2021-03-18,38.1597
2021-03-19,38.1597
2021-03-20,38.1597
2021-03-21,38.1597
2021-03-22,38.1597
2021-03-23,38.1597
2021-03-24,38.1597
2021-03-25,38.1597
2021-03-26,38.1597
2021-03-27,38.1597
2021-03-28,38.1597
2021-03-29,38.1597
2021-03-30,38.1597
2021-03-31,41.401
2021-04-01,41.401
2021-04-02,41.401
2021-04-03,41.401
2021-04-04,41.401
2021-04-05,41.401
2021-04-06,41.401
2021-04-07,41.401
2021-04-08,41.401
2021-04-09,41.401
2021-04-10,41.401
2021-04-11,41.401
2021-04-12,41.401
2021-04-13,41.401
2021-04-14,41.401
2021-04-15,41.401
2021-04-16,41.401
2021-04-17,41.401
2021-04-18,41.401
2021-04-19,41.401
2021-04-20,41.401
2021-04-21,41.401
2021-04-22,41.401
2021-04-23,41.401
2021-04-24,41.401
2021-04-25,41.401
2021-04-26,41.401
2021-04-27,41.401
2021-04-28,41.401
2021-04-29,41.401
2021-04-30,41.401
2021-05-01,41.401
2021-05-02,41.401
2021-05-03,41.401
2021-05-04,41.401
2021-05-05,41.401
2021-05-06,41.401
2021-05-07,41.401
2021-05-08,41.401
2021-05-09,41.401
2021-05-10,41.401
2021-05-11,41.401
2021-05-12,41.401
2021-05-13,41.401
2021-05-14,41.401
2021-05-15,41.401
2021-05-16,41.401
2021-05-17,41.401
2021-05-18,41.401
2021-05-19,41.401
2021-05-20,41.401
2021-05-21,41.401
2021-05-22,41.401
2021-05-23,41.401
2021-05-24,41.401
2021-05-25,41.401
2021-05-26,41.401
2021-05-27,41.401
2021-05-28,41.401
2021-05-29,41.401
2021-05-30,41.401
2021-05-31,41.401
2021-06-01,41.401
2021-06-02,41.401
2021-06-03,41.401
2021-06-04,41.401
2021-06-05,41.401
2021-06-06,41.401
2021-06-07,41.401
2021-06-08,41.401
2021-06-09,41.401
2021-06-10,41.401
2021-06-11,41.401
2021-06-12,41.401
2021-06-13,41.401
2021-06-14,41.401
2021-06-15,41.401
2021-06-16,41.401
2021-06-17,41.401
2021-06-18,41.401
2021-06-19,41.401
2021-06-20,41.401
2021-06-21,41.401
2021-06-22,41.401
2021-06-23,41.401
2021-06-24,41.401
2021-06-25,41.401
2021-06-26,41.401
2021-06-27,41.401
2021-06-28,41.401
2021-06-29,41.401
2021-06-30,31.7727
2021-07-01,31.7727
2021-07-02,31.7727
2021-07-03,31.7727
2021-07-04,31.7727
2021-07-05,31.7727
2021-07-06,31.7727
2021-07-07,31.7727
2021-07-08,31.7727
2021-07-09,31.7727
2021-07-10,31.7727
2021-07-11,31.7727
2021-07-12,31.7727
2021-07-13,31.7727
2021-07-14,31.7727
2021-07-15,31.7727
2021-07-16,31.7727
2021-07-17,31.7727
2021-07-18,31.7727
2021-07-19,31.7727
2021-07-20,31.7727
2021-07-21,31.7727
2021-07-22,31.7727
2021-07-23,31.7727
2021-07-24,31.7727
2021-07-25,31.7727
2021-07-26,31.7727
2021-07-27,31.7727
2021-07-28,31.7727
2021-07-29,31.7727
2021-07-30,31.7727
2021-07-31,31.7727
2021-08-01,31.7727
2021-08-02,31.7727
2021-08-03,31.7727
2021-08-04,31.7727
2021-08-05,31.7727
2021-08-06,31.7727
2021-08-07,31.7727
2021-08-08,31.7727
2021-08-09,31.7727
2021-08-10,31.7727
2021-08-11,31.7727
2021-08-12,31.7727
2021-08-13,31.7727
2021-08-14,31.7727
2021-08-15,31.7727
2021-08-16,31.7727
2021-08-17,31.7727
2021-08-18,31.7727
2021-08-19,31.7727
2021-08-20,31.7727
2021-08-21,31.7727
2021-08-22,31.7727
2021-08-23,31.7727
2021-08-24,31.7727
2021-08-25,31.7727
2021-08-26,31.7727
2021-08-27,31.7727
2021-08-28,31.7727
2021-08-29,31.7727
2021-08-30,31.7727
2021-08-31,31.7727
2021-09-01,31.7727
2021-09-02,31.7727
2021-09-03,31.7727
2021-09-04,31.7727
2021-09-05,31.7727
2021-09-06,31.7727
2021-09-07,31.7727
2021-09-08,31.7727
2021-09-09,31.7727
2021-09-10,31.7727
2021-09-11,31.7727
2021-09-12,31.7727
2021-09-13,31.7727
2021-09-14,31.7727
2021-09-15,31.7727
2021-09-16,31.7727
2021-09-17,31.7727
2021-09-18,31.7727
2021-09-19,31.7727
2021-09-20,31.7727
2021-09-21,31.7727
2021-09-22,31.7727
2021-09-23,31.7727
2021-09-24,31.7727
2021-09-25,31.7727
2021-09-26,31.7727
2021-09-27,31.7727
2021-09-28,31.7727
2021-09-29,31.7727
2021-09-30,22.6937
2021-10-01,22.6937
2021-10-02,22.6937
2021-10-03,22.6937
2021-10-04,22.6937
2021-10-05,22.6937
2021-10-06,22.6937
2021-10-07,22.6937
2021-10-08,22.6937
2021-10-09,22.6937
2021-10-10,22.6937
2021-10-11,22.6937
2021-10-12,22.6937
2021-10-13,22.6937
2021-10-14,22.6937
2021-10-15,22.6937
2021-10-16,22.6937
2021-10-17,22.6937
2021-10-18,22.6937
2021-10-19,22.6937
2021-10-20,22.6937
2021-10-21,22.6937
2021-10-22,22.6937
2021-10-23,22.6937
2021-10-24,22.6937
2021-10-25,22.6937
2021-10-26,22.6937
2021-10-27,22.6937
2021-10-28,22.6937
2021-10-29,22.6937
2021-10-30,22.6937
2021-10-31,22.6937
2021-11-01,22.6937
2021-11-02,22.6937
2021-11-03,22.6937
2021-11-04,22.6937
2021-11-05,22.6937
2021-11-06,22.6937
2021-11-07,22.6937
2021-11-08,22.6937
2021-11-09,22.6937
2021-11-10,22.6937
2021-11-11,22.6937
2021-11-12,22.6937
2021-11-13,22.6937
2021-11-14,22.6937
2021-11-15,22.6937
2021-11-16,22.6937
2021-11-17,22.6937
2021-11-18,22.6937
2021-11-19,22.6937
2021-11-20,22.6937
2021-11-21,22.6937
2021-11-22,22.6937
2021-11-23,22.6937
2021-11-24,22.6937
2021-11-25,22.6937
2021-11-26,22.6937
2021-11-27,22.6937
2021-11-28,22.6937
2021-11-29,22.6937
2021-11-30,22.6937
2021-12-01,22.6937
2021-12-02,22.6937
2021-12-03,22.6937
2021-12-04,22.6937
2021-12-05,22.6937
2021-12-06,22.6937
2021-12-07,22.6937
2021-12-08,22.6937
2021-12-09,22.6937
2021-12-10,22.6937
2021-12-11,22.6937
2021-12-12,22.6937
2021-12-13,22.6937
2021-12-14,22.6937
2021-12-15,22.6937
2021-12-16,22.6937
2021-12-17,22.6937
2021-12-18,22.6937
2021-12-19,22.6937
2021-12-20,22.6937
2021-12-21,22.6937
2021-12-22,22.6937
2021-12-23,22.6937
2021-12-24,22.6937
2021-12-25,22.6937
2021-12-26,22.6937
2021-12-27,22.6937
2021-12-28,22.6937
2021-12-29,22.6937
2021-12-30,22.6937
2021-12-31,19.3919
2022-01-01,19.3919
2022-01-02,19.3919
2022-01-03,19.3919
2022-01-04,19.3919
2022-01-05,19.3919
2022-01-06,19.3919
2022-01-07,19.3919
2022-01-08,19.3919
2022-01-09,19.3919
2022-01-10,19.3919
2022-01-11,19.3919
2022-01-12,19.3919
2022-01-13,19.3919
2022-01-14,19.3919
2022-01-15,19.3919
2022-01-16,19.3919
2022-01-17,19.3919
2022-01-18,19.3919
2022-01-19,19.3919
2022-01-20,19.3919
2022-01-21,19.3919
2022-01-22,19.3919
2022-01-23,19.3919
2022-01-24,19.3919
2022-01-25,19.3919
2022-01-26,19.3919
2022-01-27,19.3919
2022-01-28,19.3919
2022-01-29,19.3919
2022-01-30,19.3919
2022-01-31,19.3919
2022-02-01,19.3919
2022-02-02,19.3919
2022-02-03,19.3919
2022-02-04,19.3919
2022-02-05,19.3919
2022-02-06,19.3919
2022-02-07,19.3919
2022-02-08,19.3919
2022-02-09,19.3919
2022-02-10,19.3919
2022-02-11,19.3919
2022-02-12,19.3919
2022-02-13,19.3919
2022-02-14,19.3919
2022-02-15,19.3919
2022-02-16,19.3919
2022-02-17,19.3919
2022-02-18,19.3919
2022-02-19,19.3919
2022-02-20,19.3919
2022-02-21,19.3919
2022-02-22,19.3919
2022-02-23,19.3919
2022-02-24,19.3919
2022-02-25,19.3919
2022-02-26,19.3919
2022-02-27,19.3919
2022-02-28,19.3919
2022-03-01,19.3919
2022-03-02,19.3919
2022-03-03,19.3919
2022-03-04,19.3919
2022-03-05,19.3919
2022-03-06,19.3919
2022-03-07,19.3919
2022-03-08,19.3919
2022-03-09,19.3919
2022-03-10,19.3919
2022-03-11,19.3919
2022-03-12,19.3919
2022-03-13,19.3919
2022-03-14,19.3919
2022-03-15,19.3919
2022-03-16,19.3919
2022-03-17,19.3919
2022-03-18,19.3919
2022-03-19,19.3919
2022-03-20,19.3919
2022-03-21,19.3919
2022-03-22,19.3919
2022-03-23,19.3919
2022-03-24,19.3919
2022-03-25,19.3919
2022-03-26,19.3919
2022-03-27,19.3919
2022-03-28,19.3919
2022-03-29,19.3919
2022-03-30,19.3919
2022-03-31,12.731
2022-04-01,12.731
2022-04-02,12.731
2022-04-03,12.731
2022-04-04,12.731
2022-04-05,12.731
2022-04-06,12.731
2022-04-07,12.731
2022-04-08,12.731
2022-04-09,12.731
2022-04-10,12.731
2022-04-11,12.731
2022-04-12,12.731
2022-04-13,12.731
2022-04-14,12.731
2022-04-15,12.731
2022-04-16,12.731
2022-04-17,12.731
2022-04-18,12.731
2022-04-19,12.731
2022-04-20,12.731
2022-04-21,12.731
2022-04-22,12.731
2022-04-23,12.731
2022-04-24,12.731
2022-04-25,12.731
2022-04-26,12.731
2022-04-27,12.731
2022-04-28,12.731
2022-04-29,12.731
2022-04-30,12.731
2022-05-01,12.731
2022-05-02,12.731
2022-05-03,12.731
2022-05-04,12.731
2022-05-05,12.731
2022-05-06,12.731
2022-05-07,12.731
2022-05-08,12.731
2022-05-09,12.731
2022-05-10,12.731
2022-05-11,12.731
2022-05-12,12.731
2022-05-13,12.731
2022-05-14,12.731
2022-05-15,12.731
2022-05-16,12.731
2022-05-17,12.731
2022-05-18,12.731
2022-05-19,12.731
2022-05-20,12.731
2022-05-21,12.731
2022-05-22,12.731
2022-05-23,12.731
2022-05-24,12.731
2022-05-25,12.731
2022-05-26,12.731
2022-05-27,12.731
2022-05-28,12.731
2022-05-29,12.731
2022-05-30,12.731
2022-05-31,12.731
2022-06-01,12.731
2022-06-02,12.731
2022-06-03,12.731
2022-06-04,12.731
2022-06-05,12.731
2022-06-06,12.731
2022-06-07,12.731
2022-06-08,12.731
2022-06-09,12.731
2022-06-10,12.731
2022-06-11,12.731
2022-06-12,12.731
2022-06-13,12.731
2022-06-14,12.731
2022-06-15,12.731
2022-06-16,12.731
2022-06-17,12.731
2022-06-18,12.731
2022-06-19,12.731
2022-06-20,12.731
2022-06-21,12.731
2022-06-22,12.731
2022-06-23,12.731
2022-06-24,12.731
2022-06-25,12.731
2022-06-26,12.731
2022-06-27,12.731
2022-06-28,12.731
2022-06-29,12.731
2022-06-30,4.9483
2022-07-01,4.9483
2022-07-02,4.9483
2022-07-03,4.9483
2022-07-04,4.9483
2022-07-05,4.9483
2022-07-06,4.9483
2022-07-07,4.9483
2022-07-08,4.9483
2022-07-09,4.9483
2022-07-10,4.9483
2022-07-11,4.9483
2022-07-12,4.9483
2022-07-13,4.9483
2022-07-14,4.9483
2022-07-15,4.9483
2022-07-16,4.9483
2022-07-17,4.9483
2022-07-18,4.9483
2022-07-19,4.9483
2022-07-20,4.9483
2022-07-21,4.9483
2022-07-22,4.9483
2022-07-23,4.9483
2022-07-24,4.9483
2022-07-25,4.9483
2022-07-26,4.9483
2022-07-27,4.9483
2022-07-28,4.9483
2022-07-29,4.9483
2022-07-30,4.9483
2022-07-31,4.9483
2022-08-01,4.9483
2022-08-02,4.9483
2022-08-03,4.9483
2022-08-04,4.9483
2022-08-05,4.9483
2022-08-06,4.9483
2022-08-07,4.9483
2022-08-08,4.9483
2022-08-09,4.9483
2022-08-10,4.9483
2022-08-11,4.9483
2022-08-12,4.9483
2022-08-13,4.9483
2022-08-14,4.9483
2022-08-15,4.9483
2022-08-16,4.9483
2022-08-17,4.9483
2022-08-18,4.9483
2022-08-19,4.9483
2022-08-20,4.9483
2022-08-21,4.9483
2022-08-22,4.9483
2022-08-23,4.9483
2022-08-24,4.9483
2022-08-25,4.9483
2022-08-26,4.9483
2022-08-27,4.9483
2022-08-28,4.9483
2022-08-29,4.9483
2022-08-30,4.9483
2022-08-31,4.9483
2022-09-01,4.9483
2022-09-02,4.9483
2022-09-03,4.9483
2022-09-04,4.9483
2022-09-05,4.9483
2022-09-06,4.9483
2022-09-07,4.9483
2022-09-08,4.9483
2022-09-09,4.9483
2022-09-10,4.9483
2022-09-11,4.9483
2022-09-12,4.9483
2022-09-13,4.9483
2022-09-14,4.9483
2022-09-15,4.9483
2022-09-16,4.9483
2022-09-17,4.9483
2022-09-18,4.9483
2022-09-19,4.9483
2022-09-20,4.9483
2022-09-21,4.9483
2022-09-22,4.9483
2022-09-23,4.9483
2022-09-24,4.9483
2022-09-25,4.9483
2022-09-26,4.9483
2022-09-27,4.9483
2022-09-28,4.9483
2022-09-29,4.9483
2022-09-30,5.135
2022-10-01,5.135
2022-10-02,5.135
2022-10-03,5.135
2022-10-04,5.135
2022-10-05,5.135
2022-10-06,5.135
2022-10-07,5.135
2022-10-08,5.135
2022-10-09,5.135
2022-10-10,5.135
2022-10-11,5.135
2022-10-12,5.135
2022-10-13,5.135
2022-10-14,5.135
2022-10-15,5.135
2022-10-16,5.135
2022-10-17,5.135
2022-10-18,5.135
2022-10-19,5.135
2022-10-20,5.135
2022-10-21,5.135
2022-10-22,5.135
2022-10-23,5.135
2022-10-24,5.135
2022-10-25,5.135
2022-10-26,5.135
2022-10-27,5.135
2022-10-28,5.135
2022-10-29,5.135
2022-10-30,5.135
2022-10-31,5.135
2022-11-01,5.135
2022-11-02,5.135
2022-11-03,5.135
2022-11-04,5.135
2022-11-05,5.135
2022-11-06,5.135
2022-11-07,5.135
2022-11-08,5.135
2022-11-09,5.135
2022-11-10,5.135
2022-11-11,5.135
2022-11-12,5.135
2022-11-13,5.135
2022-11-14,5.135
2022-11-15,5.135
2022-11-16,5.135
2022-11-17,5.135
2022-11-18,5.135
2022-11-19,5.135
2022-11-20,5.135
2022-11-21,5.135
2022-11-22,5.135
2022-11-23,5.135
2022-11-24,5.135
2022-11-25,5.135
2022-11-26,5.135
2022-11-27,5.135
2022-11-28,5.135
2022-11-29,5.135
2022-11-30,5.135
2022-12-01,5.135
2022-12-02,5.135
2022-12-03,5.135
2022-12-04,5.135
2022-12-05,5.135
2022-12-06,5.135
2022-12-07,5.135
2022-12-08,5.135
2022-12-09,5.135
2022-12-10,5.135
2022-12-11,5.135
2022-12-12,5.135
2022-12-13,5.135
2022-12-14,5.135
2022-12-15,5.135
2022-12-16,5.135
2022-12-17,5.135
2022-12-18,5.135
2022-12-19,5.135
2022-12-20,5.135
2022-12-21,5.135
2022-12-22,5.135
2022-12-23,5.135
2022-12-24,5.135
2022-12-25,5.135
2022-12-26,5.135
2022-12-27,5.135
2022-12-28,5.135
2022-12-29,5.135
2022-12-30,5.135
2022-12-31,4.1926
2023-01-01,4.1926
2023-01-02,4.1926
2023-01-03,4.1926
2023-01-04,4.1926
2023-01-05,4.1926
2023-01-06,4.1926
2023-01-07,4.1926
2023-01-08,4.1926
2023-01-09,4.1926
2023-01-10,4.1926
2023-01-11,4.1926
2023-01-12,4.1926
2023-01-13,4.1926
2023-01-14,4.1926
2023-01-15,4.1926
2023-01-16,4.1926
2023-01-17,4.1926
2023-01-18,4.1926
2023-01-19,4.1926
2023-01-20,4.1926
2023-01-21,4.1926
2023-01-22,4.1926
2023-01-23,4.1926
2023-01-24,4.1926
2023-01-25,4.1926
2023-01-26,4.1926
2023-01-27,4.1926
2023-01-28,4.1926
2023-01-29,4.1926
2023-01-30,4.1926
2023-01-31,4.1926
2023-02-01,4.1926
2023-02-02,4.1926
2023-02-03,4.1926
2023-02-04,4.1926
2023-02-05,4.1926
2023-02-06,4.1926
2023-02-07,4.1926
2023-02-08,4.1926
2023-02-09,4.1926
2023-02-10,4.1926
2023-02-11,4.1926
2023-02-12,4.1926
2023-02-13,4.1926
2023-02-14,4.1926
2023-02-15,4.1926
2023-02-16,4.1926
2023-02-17,4.1926
2023-02-18,4.1926
2023-02-19,4.1926
2023-02-20,4.1926
2023-02-21,4.1926
2023-02-22,4.1926
2023-02-23,4.1926
2023-02-24,4.1926
2023-02-25,4.1926
2023-02-26,4.1926
2023-02-27,4.1926
2023-02-28,4.1926
2023-03-01,4.1926
2023-03-02,4.1926
2023-03-03,4.1926
2023-03-04,4.1926
2023-03-05,4.1926
2023-03-06,4.1926
2023-03-07,4.1926
2023-03-08,4.1926
2023-03-09,4.1926
2023-03-10,4.1926
2023-03-11,4.1926
2023-03-12,4.1926
2023-03-13,4.1926
2023-03-14,4.1926
2023-03-15,4.1926
2023-03-16,4.1926
2023-03-17,4.1926
2023-03-18,4.1926
2023-03-19,4.1926
2023-03-20,4.1926
2023-03-21,4.1926
2023-03-22,4.1926
2023-03-23,4.1926
2023-03-24,4.1926
2023-03-25,4.1926
2023-03-26,4.1926
2023-03-27,4.1926
2023-03-28,4.1926
2023-03-29,4.1926
2023-03-30,4.1926
2023-03-31,5.0286
