,UPS US Equity
2020-11-23,82.2242
2020-11-24,82.2242
2020-11-25,82.2242
2020-11-26,82.2242
2020-11-27,82.2242
2020-11-28,82.2242
2020-11-29,82.2242
2020-11-30,82.2242
2020-12-01,82.2242
2020-12-02,82.2242
2020-12-03,82.2242
2020-12-04,82.2242
2020-12-05,82.2242
2020-12-06,82.2242
2020-12-07,82.2242
2020-12-08,82.2242
2020-12-09,82.2242
2020-12-10,82.2242
2020-12-11,82.2242
2020-12-12,82.2242
2020-12-13,82.2242
2020-12-14,82.2242
2020-12-15,82.2242
2020-12-16,82.2242
2020-12-17,82.2242
2020-12-18,82.2242
2020-12-19,82.2242
2020-12-20,82.2242
2020-12-21,82.2242
2020-12-22,82.2242
2020-12-23,82.2242
2020-12-24,82.2242
2020-12-25,82.2242
2020-12-26,82.2242
2020-12-27,82.2242
2020-12-28,82.2242
2020-12-29,82.2242
2020-12-30,82.2242
2020-12-31,68.4506
2021-01-01,68.4506
2021-01-02,68.4506
2021-01-03,68.4506
2021-01-04,68.4506
2021-01-05,68.4506
2021-01-06,68.4506
2021-01-07,68.4506
2021-01-08,68.4506
2021-01-09,68.4506
2021-01-10,68.4506
2021-01-11,68.4506
2021-01-12,68.4506
2021-01-13,68.4506
2021-01-14,68.4506
2021-01-15,68.4506
2021-01-16,68.4506
2021-01-17,68.4506
2021-01-18,68.4506
2021-01-19,68.4506
2021-01-20,68.4506
2021-01-21,68.4506
2021-01-22,68.4506
2021-01-23,68.4506
2021-01-24,68.4506
2021-01-25,68.4506
2021-01-26,68.4506
2021-01-27,68.4506
2021-01-28,68.4506
2021-01-29,68.4506
2021-01-30,68.4506
2021-01-31,68.4506
2021-02-01,68.4506
2021-02-02,68.4506
2021-02-03,68.4506
2021-02-04,68.4506
2021-02-05,68.4506
2021-02-06,68.4506
2021-02-07,68.4506
2021-02-08,68.4506
2021-02-09,68.4506
2021-02-10,68.4506
2021-02-11,68.4506
2021-02-12,68.4506
2021-02-13,68.4506
2021-02-14,68.4506
2021-02-15,68.4506
2021-02-16,68.4506
2021-02-17,68.4506
2021-02-18,68.4506
2021-02-19,68.4506
2021-02-20,68.4506
2021-02-21,68.4506
2021-02-22,68.4506
2021-02-23,68.4506
2021-02-24,68.4506
2021-02-25,68.4506
2021-02-26,68.4506
2021-02-27,68.4506
2021-02-28,68.4506
2021-03-01,68.4506
2021-03-02,68.4506
2021-03-03,68.4506
2021-03-04,68.4506
2021-03-05,68.4506
2021-03-06,68.4506
2021-03-07,68.4506
2021-03-08,68.4506
2021-03-09,68.4506
2021-03-10,68.4506
2021-03-11,68.4506
2021-03-12,68.4506
2021-03-13,68.4506
2021-03-14,68.4506
2021-03-15,68.4506
2021-03-16,68.4506
2021-03-17,68.4506
2021-03-18,68.4506
2021-03-19,68.4506
2021-03-20,68.4506
2021-03-21,68.4506
2021-03-22,68.4506
2021-03-23,68.4506
2021-03-24,68.4506
2021-03-25,68.4506
2021-03-26,68.4506
2021-03-27,68.4506
2021-03-28,68.4506
2021-03-29,68.4506
2021-03-30,68.4506
2021-03-31,98.9853
2021-04-01,98.9853
2021-04-02,98.9853
2021-04-03,98.9853
2021-04-04,98.9853
2021-04-05,98.9853
2021-04-06,98.9853
2021-04-07,98.9853
2021-04-08,98.9853
2021-04-09,98.9853
2021-04-10,98.9853
2021-04-11,98.9853
2021-04-12,98.9853
2021-04-13,98.9853
2021-04-14,98.9853
2021-04-15,98.9853
2021-04-16,98.9853
2021-04-17,98.9853
2021-04-18,98.9853
2021-04-19,98.9853
2021-04-20,98.9853
2021-04-21,98.9853
2021-04-22,98.9853
2021-04-23,98.9853
2021-04-24,98.9853
2021-04-25,98.9853
2021-04-26,98.9853
2021-04-27,98.9853
2021-04-28,98.9853
2021-04-29,98.9853
2021-04-30,98.9853
2021-05-01,98.9853
2021-05-02,98.9853
2021-05-03,98.9853
2021-05-04,98.9853
2021-05-05,98.9853
2021-05-06,98.9853
2021-05-07,98.9853
2021-05-08,98.9853
2021-05-09,98.9853
2021-05-10,98.9853
2021-05-11,98.9853
2021-05-12,98.9853
2021-05-13,98.9853
2021-05-14,98.9853
2021-05-15,98.9853
2021-05-16,98.9853
2021-05-17,98.9853
2021-05-18,98.9853
2021-05-19,98.9853
2021-05-20,98.9853
2021-05-21,98.9853
2021-05-22,98.9853
2021-05-23,98.9853
2021-05-24,98.9853
2021-05-25,98.9853
2021-05-26,98.9853
2021-05-27,98.9853
2021-05-28,98.9853
2021-05-29,98.9853
2021-05-30,98.9853
2021-05-31,98.9853
2021-06-01,98.9853
2021-06-02,98.9853
2021-06-03,98.9853
2021-06-04,98.9853
2021-06-05,98.9853
2021-06-06,98.9853
2021-06-07,98.9853
2021-06-08,98.9853
2021-06-09,98.9853
2021-06-10,98.9853
2021-06-11,98.9853
2021-06-12,98.9853
2021-06-13,98.9853
2021-06-14,98.9853
2021-06-15,98.9853
2021-06-16,98.9853
2021-06-17,98.9853
2021-06-18,98.9853
2021-06-19,98.9853
2021-06-20,98.9853
2021-06-21,98.9853
2021-06-22,98.9853
2021-06-23,98.9853
2021-06-24,98.9853
2021-06-25,98.9853
2021-06-26,98.9853
2021-06-27,98.9853
2021-06-28,98.9853
2021-06-29,98.9853
2021-06-30,80.1424
2021-07-01,80.1424
2021-07-02,80.1424
2021-07-03,80.1424
2021-07-04,80.1424
2021-07-05,80.1424
2021-07-06,80.1424
2021-07-07,80.1424
2021-07-08,80.1424
2021-07-09,80.1424
2021-07-10,80.1424
2021-07-11,80.1424
2021-07-12,80.1424
2021-07-13,80.1424
2021-07-14,80.1424
2021-07-15,80.1424
2021-07-16,80.1424
2021-07-17,80.1424
2021-07-18,80.1424
2021-07-19,80.1424
2021-07-20,80.1424
2021-07-21,80.1424
2021-07-22,80.1424
2021-07-23,80.1424
2021-07-24,80.1424
2021-07-25,80.1424
2021-07-26,80.1424
2021-07-27,80.1424
2021-07-28,80.1424
2021-07-29,80.1424
2021-07-30,80.1424
2021-07-31,80.1424
2021-08-01,80.1424
2021-08-02,80.1424
2021-08-03,80.1424
2021-08-04,80.1424
2021-08-05,80.1424
2021-08-06,80.1424
2021-08-07,80.1424
2021-08-08,80.1424
2021-08-09,80.1424
2021-08-10,80.1424
2021-08-11,80.1424
2021-08-12,80.1424
2021-08-13,80.1424
2021-08-14,80.1424
2021-08-15,80.1424
2021-08-16,80.1424
2021-08-17,80.1424
2021-08-18,80.1424
2021-08-19,80.1424
2021-08-20,80.1424
2021-08-21,80.1424
2021-08-22,80.1424
2021-08-23,80.1424
2021-08-24,80.1424
2021-08-25,80.1424
2021-08-26,80.1424
2021-08-27,80.1424
2021-08-28,80.1424
2021-08-29,80.1424
2021-08-30,80.1424
2021-08-31,80.1424
2021-09-01,80.1424
2021-09-02,80.1424
2021-09-03,80.1424
2021-09-04,80.1424
2021-09-05,80.1424
2021-09-06,80.1424
2021-09-07,80.1424
2021-09-08,80.1424
2021-09-09,80.1424
2021-09-10,80.1424
2021-09-11,80.1424
2021-09-12,80.1424
2021-09-13,80.1424
2021-09-14,80.1424
2021-09-15,80.1424
2021-09-16,80.1424
2021-09-17,80.1424
2021-09-18,80.1424
2021-09-19,80.1424
2021-09-20,80.1424
2021-09-21,80.1424
2021-09-22,80.1424
2021-09-23,80.1424
2021-09-24,80.1424
2021-09-25,80.1424
2021-09-26,80.1424
2021-09-27,80.1424
2021-09-28,80.1424
2021-09-29,80.1424
2021-09-30,73.1583
2021-10-01,73.1583
2021-10-02,73.1583
2021-10-03,73.1583
2021-10-04,73.1583
2021-10-05,73.1583
2021-10-06,73.1583
2021-10-07,73.1583
2021-10-08,73.1583
2021-10-09,73.1583
2021-10-10,73.1583
2021-10-11,73.1583
2021-10-12,73.1583
2021-10-13,73.1583
2021-10-14,73.1583
2021-10-15,73.1583
2021-10-16,73.1583
2021-10-17,73.1583
2021-10-18,73.1583
2021-10-19,73.1583
2021-10-20,73.1583
2021-10-21,73.1583
2021-10-22,73.1583
2021-10-23,73.1583
2021-10-24,73.1583
2021-10-25,73.1583
2021-10-26,73.1583
2021-10-27,73.1583
2021-10-28,73.1583
2021-10-29,73.1583
2021-10-30,73.1583
2021-10-31,73.1583
2021-11-01,73.1583
2021-11-02,73.1583
2021-11-03,73.1583
2021-11-04,73.1583
2021-11-05,73.1583
2021-11-06,73.1583
2021-11-07,73.1583
2021-11-08,73.1583
2021-11-09,73.1583
2021-11-10,73.1583
2021-11-11,73.1583
2021-11-12,73.1583
2021-11-13,73.1583
2021-11-14,73.1583
2021-11-15,73.1583
2021-11-16,73.1583
2021-11-17,73.1583
2021-11-18,73.1583
2021-11-19,73.1583
2021-11-20,73.1583
2021-11-21,73.1583
2021-11-22,73.1583
2021-11-23,73.1583
2021-11-24,73.1583
2021-11-25,73.1583
2021-11-26,73.1583
2021-11-27,73.1583
2021-11-28,73.1583
2021-11-29,73.1583
2021-11-30,73.1583
2021-12-01,73.1583
2021-12-02,73.1583
2021-12-03,73.1583
2021-12-04,73.1583
2021-12-05,73.1583
2021-12-06,73.1583
2021-12-07,73.1583
2021-12-08,73.1583
2021-12-09,73.1583
2021-12-10,73.1583
2021-12-11,73.1583
2021-12-12,73.1583
2021-12-13,73.1583
2021-12-14,73.1583
2021-12-15,73.1583
2021-12-16,73.1583
2021-12-17,73.1583
2021-12-18,73.1583
2021-12-19,73.1583
2021-12-20,73.1583
2021-12-21,73.1583
2021-12-22,73.1583
2021-12-23,73.1583
2021-12-24,73.1583
2021-12-25,73.1583
2021-12-26,73.1583
2021-12-27,73.1583
2021-12-28,73.1583
2021-12-29,73.1583
2021-12-30,73.1583
2021-12-31,172.9041
2022-01-01,172.9041
2022-01-02,172.9041
2022-01-03,172.9041
2022-01-04,172.9041
2022-01-05,172.9041
2022-01-06,172.9041
2022-01-07,172.9041
2022-01-08,172.9041
2022-01-09,172.9041
2022-01-10,172.9041
2022-01-11,172.9041
2022-01-12,172.9041
2022-01-13,172.9041
2022-01-14,172.9041
2022-01-15,172.9041
2022-01-16,172.9041
2022-01-17,172.9041
2022-01-18,172.9041
2022-01-19,172.9041
2022-01-20,172.9041
2022-01-21,172.9041
2022-01-22,172.9041
2022-01-23,172.9041
2022-01-24,172.9041
2022-01-25,172.9041
2022-01-26,172.9041
2022-01-27,172.9041
2022-01-28,172.9041
2022-01-29,172.9041
2022-01-30,172.9041
2022-01-31,172.9041
2022-02-01,172.9041
2022-02-02,172.9041
2022-02-03,172.9041
2022-02-04,172.9041
2022-02-05,172.9041
2022-02-06,172.9041
2022-02-07,172.9041
2022-02-08,172.9041
2022-02-09,172.9041
2022-02-10,172.9041
2022-02-11,172.9041
2022-02-12,172.9041
2022-02-13,172.9041
2022-02-14,172.9041
2022-02-15,172.9041
2022-02-16,172.9041
2022-02-17,172.9041
2022-02-18,172.9041
2022-02-19,172.9041
2022-02-20,172.9041
2022-02-21,172.9041
2022-02-22,172.9041
2022-02-23,172.9041
2022-02-24,172.9041
2022-02-25,172.9041
2022-02-26,172.9041
2022-02-27,172.9041
2022-02-28,172.9041
2022-03-01,172.9041
2022-03-02,172.9041
2022-03-03,172.9041
2022-03-04,172.9041
2022-03-05,172.9041
2022-03-06,172.9041
2022-03-07,172.9041
2022-03-08,172.9041
2022-03-09,172.9041
2022-03-10,172.9041
2022-03-11,172.9041
2022-03-12,172.9041
2022-03-13,172.9041
2022-03-14,172.9041
2022-03-15,172.9041
2022-03-16,172.9041
2022-03-17,172.9041
2022-03-18,172.9041
2022-03-19,172.9041
2022-03-20,172.9041
2022-03-21,172.9041
2022-03-22,172.9041
2022-03-23,172.9041
2022-03-24,172.9041
2022-03-25,172.9041
2022-03-26,172.9041
2022-03-27,172.9041
2022-03-28,172.9041
2022-03-29,172.9041
2022-03-30,172.9041
2022-03-31,95.3774
2022-04-01,95.3774
2022-04-02,95.3774
2022-04-03,95.3774
2022-04-04,95.3774
2022-04-05,95.3774
2022-04-06,95.3774
2022-04-07,95.3774
2022-04-08,95.3774
2022-04-09,95.3774
2022-04-10,95.3774
2022-04-11,95.3774
2022-04-12,95.3774
2022-04-13,95.3774
2022-04-14,95.3774
2022-04-15,95.3774
2022-04-16,95.3774
2022-04-17,95.3774
2022-04-18,95.3774
2022-04-19,95.3774
2022-04-20,95.3774
2022-04-21,95.3774
2022-04-22,95.3774
2022-04-23,95.3774
2022-04-24,95.3774
2022-04-25,95.3774
2022-04-26,95.3774
2022-04-27,95.3774
2022-04-28,95.3774
2022-04-29,95.3774
2022-04-30,95.3774
2022-05-01,95.3774
2022-05-02,95.3774
2022-05-03,95.3774
2022-05-04,95.3774
2022-05-05,95.3774
2022-05-06,95.3774
2022-05-07,95.3774
2022-05-08,95.3774
2022-05-09,95.3774
2022-05-10,95.3774
2022-05-11,95.3774
2022-05-12,95.3774
2022-05-13,95.3774
2022-05-14,95.3774
2022-05-15,95.3774
2022-05-16,95.3774
2022-05-17,95.3774
2022-05-18,95.3774
2022-05-19,95.3774
2022-05-20,95.3774
2022-05-21,95.3774
2022-05-22,95.3774
2022-05-23,95.3774
2022-05-24,95.3774
2022-05-25,95.3774
2022-05-26,95.3774
2022-05-27,95.3774
2022-05-28,95.3774
2022-05-29,95.3774
2022-05-30,95.3774
2022-05-31,95.3774
2022-06-01,95.3774
2022-06-02,95.3774
2022-06-03,95.3774
2022-06-04,95.3774
2022-06-05,95.3774
2022-06-06,95.3774
2022-06-07,95.3774
2022-06-08,95.3774
2022-06-09,95.3774
2022-06-10,95.3774
2022-06-11,95.3774
2022-06-12,95.3774
2022-06-13,95.3774
2022-06-14,95.3774
2022-06-15,95.3774
2022-06-16,95.3774
2022-06-17,95.3774
2022-06-18,95.3774
2022-06-19,95.3774
2022-06-20,95.3774
2022-06-21,95.3774
2022-06-22,95.3774
2022-06-23,95.3774
2022-06-24,95.3774
2022-06-25,95.3774
2022-06-26,95.3774
2022-06-27,95.3774
2022-06-28,95.3774
2022-06-29,95.3774
2022-06-30,80.7042
2022-07-01,80.7042
2022-07-02,80.7042
2022-07-03,80.7042
2022-07-04,80.7042
2022-07-05,80.7042
2022-07-06,80.7042
2022-07-07,80.7042
2022-07-08,80.7042
2022-07-09,80.7042
2022-07-10,80.7042
2022-07-11,80.7042
2022-07-12,80.7042
2022-07-13,80.7042
2022-07-14,80.7042
2022-07-15,80.7042
2022-07-16,80.7042
2022-07-17,80.7042
2022-07-18,80.7042
2022-07-19,80.7042
2022-07-20,80.7042
2022-07-21,80.7042
2022-07-22,80.7042
2022-07-23,80.7042
2022-07-24,80.7042
2022-07-25,80.7042
2022-07-26,80.7042
2022-07-27,80.7042
2022-07-28,80.7042
2022-07-29,80.7042
2022-07-30,80.7042
2022-07-31,80.7042
2022-08-01,80.7042
2022-08-02,80.7042
2022-08-03,80.7042
2022-08-04,80.7042
2022-08-05,80.7042
2022-08-06,80.7042
2022-08-07,80.7042
2022-08-08,80.7042
2022-08-09,80.7042
2022-08-10,80.7042
2022-08-11,80.7042
2022-08-12,80.7042
2022-08-13,80.7042
2022-08-14,80.7042
2022-08-15,80.7042
2022-08-16,80.7042
2022-08-17,80.7042
2022-08-18,80.7042
2022-08-19,80.7042
2022-08-20,80.7042
2022-08-21,80.7042
2022-08-22,80.7042
2022-08-23,80.7042
2022-08-24,80.7042
2022-08-25,80.7042
2022-08-26,80.7042
2022-08-27,80.7042
2022-08-28,80.7042
2022-08-29,80.7042
2022-08-30,80.7042
2022-08-31,80.7042
2022-09-01,80.7042
2022-09-02,80.7042
2022-09-03,80.7042
2022-09-04,80.7042
2022-09-05,80.7042
2022-09-06,80.7042
2022-09-07,80.7042
2022-09-08,80.7042
2022-09-09,80.7042
2022-09-10,80.7042
2022-09-11,80.7042
2022-09-12,80.7042
2022-09-13,80.7042
2022-09-14,80.7042
2022-09-15,80.7042
2022-09-16,80.7042
2022-09-17,80.7042
2022-09-18,80.7042
2022-09-19,80.7042
2022-09-20,80.7042
2022-09-21,80.7042
2022-09-22,80.7042
2022-09-23,80.7042
2022-09-24,80.7042
2022-09-25,80.7042
2022-09-26,80.7042
2022-09-27,80.7042
2022-09-28,80.7042
2022-09-29,80.7042
2022-09-30,77.1347
2022-10-01,77.1347
2022-10-02,77.1347
2022-10-03,77.1347
2022-10-04,77.1347
2022-10-05,77.1347
2022-10-06,77.1347
2022-10-07,77.1347
2022-10-08,77.1347
2022-10-09,77.1347
2022-10-10,77.1347
2022-10-11,77.1347
2022-10-12,77.1347
2022-10-13,77.1347
2022-10-14,77.1347
2022-10-15,77.1347
2022-10-16,77.1347
2022-10-17,77.1347
2022-10-18,77.1347
2022-10-19,77.1347
2022-10-20,77.1347
2022-10-21,77.1347
2022-10-22,77.1347
2022-10-23,77.1347
2022-10-24,77.1347
2022-10-25,77.1347
2022-10-26,77.1347
2022-10-27,77.1347
2022-10-28,77.1347
2022-10-29,77.1347
2022-10-30,77.1347
2022-10-31,77.1347
2022-11-01,77.1347
2022-11-02,77.1347
2022-11-03,77.1347
2022-11-04,77.1347
2022-11-05,77.1347
2022-11-06,77.1347
2022-11-07,77.1347
2022-11-08,77.1347
2022-11-09,77.1347
2022-11-10,77.1347
2022-11-11,77.1347
2022-11-12,77.1347
2022-11-13,77.1347
2022-11-14,77.1347
2022-11-15,77.1347
2022-11-16,77.1347
2022-11-17,77.1347
2022-11-18,77.1347
2022-11-19,77.1347
2022-11-20,77.1347
2022-11-21,77.1347
2022-11-22,77.1347
2022-11-23,77.1347
2022-11-24,77.1347
2022-11-25,77.1347
2022-11-26,77.1347
2022-11-27,77.1347
2022-11-28,77.1347
2022-11-29,77.1347
2022-11-30,77.1347
2022-12-01,77.1347
2022-12-02,77.1347
2022-12-03,77.1347
2022-12-04,77.1347
2022-12-05,77.1347
2022-12-06,77.1347
2022-12-07,77.1347
2022-12-08,77.1347
2022-12-09,77.1347
2022-12-10,77.1347
2022-12-11,77.1347
2022-12-12,77.1347
2022-12-13,77.1347
2022-12-14,77.1347
2022-12-15,77.1347
2022-12-16,77.1347
2022-12-17,77.1347
2022-12-18,77.1347
2022-12-19,77.1347
2022-12-20,77.1347
2022-12-21,77.1347
2022-12-22,77.1347
2022-12-23,77.1347
2022-12-24,77.1347
2022-12-25,77.1347
2022-12-26,77.1347
2022-12-27,77.1347
2022-12-28,77.1347
2022-12-29,77.1347
2022-12-30,77.1347
2022-12-31,67.8516
2023-01-01,67.8516
2023-01-02,67.8516
2023-01-03,67.8516
2023-01-04,67.8516
2023-01-05,67.8516
2023-01-06,67.8516
2023-01-07,67.8516
2023-01-08,67.8516
2023-01-09,67.8516
2023-01-10,67.8516
2023-01-11,67.8516
2023-01-12,67.8516
2023-01-13,67.8516
2023-01-14,67.8516
2023-01-15,67.8516
2023-01-16,67.8516
2023-01-17,67.8516
2023-01-18,67.8516
2023-01-19,67.8516
2023-01-20,67.8516
2023-01-21,67.8516
2023-01-22,67.8516
2023-01-23,67.8516
2023-01-24,67.8516
2023-01-25,67.8516
2023-01-26,67.8516
2023-01-27,67.8516
2023-01-28,67.8516
2023-01-29,67.8516
2023-01-30,67.8516
2023-01-31,67.8516
2023-02-01,67.8516
2023-02-02,67.8516
2023-02-03,67.8516
2023-02-04,67.8516
2023-02-05,67.8516
2023-02-06,67.8516
2023-02-07,67.8516
2023-02-08,67.8516
2023-02-09,67.8516
2023-02-10,67.8516
2023-02-11,67.8516
2023-02-12,67.8516
2023-02-13,67.8516
2023-02-14,67.8516
2023-02-15,67.8516
2023-02-16,67.8516
2023-02-17,67.8516
2023-02-18,67.8516
2023-02-19,67.8516
2023-02-20,67.8516
2023-02-21,67.8516
2023-02-22,67.8516
2023-02-23,67.8516
2023-02-24,67.8516
2023-02-25,67.8516
2023-02-26,67.8516
2023-02-27,67.8516
2023-02-28,67.8516
2023-03-01,67.8516
2023-03-02,67.8516
2023-03-03,67.8516
2023-03-04,67.8516
2023-03-05,67.8516
2023-03-06,67.8516
2023-03-07,67.8516
2023-03-08,67.8516
2023-03-09,67.8516
