,DHI US Equity
2020-10-04,21.7164
2020-10-05,21.7164
2020-10-06,21.7164
2020-10-07,21.7164
2020-10-08,21.7164
2020-10-09,21.7164
2020-10-10,21.7164
2020-10-11,21.7164
2020-10-12,21.7164
2020-10-13,21.7164
2020-10-14,21.7164
2020-10-15,21.7164
2020-10-16,21.7164
2020-10-17,21.7164
2020-10-18,21.7164
2020-10-19,21.7164
2020-10-20,21.7164
2020-10-21,21.7164
2020-10-22,21.7164
2020-10-23,21.7164
2020-10-24,21.7164
2020-10-25,21.7164
2020-10-26,21.7164
2020-10-27,21.7164
2020-10-28,21.7164
2020-10-29,21.7164
2020-10-30,21.7164
2020-10-31,21.7164
2020-11-01,21.7164
2020-11-02,21.7164
2020-11-03,21.7164
2020-11-04,21.7164
2020-11-05,21.7164
2020-11-06,21.7164
2020-11-07,21.7164
2020-11-08,21.7164
2020-11-09,21.7164
2020-11-10,21.7164
2020-11-11,21.7164
2020-11-12,21.7164
2020-11-13,21.7164
2020-11-14,21.7164
2020-11-15,21.7164
2020-11-16,21.7164
2020-11-17,21.7164
2020-11-18,21.7164
2020-11-19,21.7164
2020-11-20,21.7164
2020-11-21,21.7164
2020-11-22,21.7164
2020-11-23,21.7164
2020-11-24,21.7164
2020-11-25,21.7164
2020-11-26,21.7164
2020-11-27,21.7164
2020-11-28,21.7164
2020-11-29,21.7164
2020-11-30,21.7164
2020-12-01,21.7164
2020-12-02,21.7164
2020-12-03,21.7164
2020-12-04,21.7164
2020-12-05,21.7164
2020-12-06,21.7164
2020-12-07,21.7164
2020-12-08,21.7164
2020-12-09,21.7164
2020-12-10,21.7164
2020-12-11,21.7164
2020-12-12,21.7164
2020-12-13,21.7164
2020-12-14,21.7164
2020-12-15,21.7164
2020-12-16,21.7164
2020-12-17,21.7164
2020-12-18,21.7164
2020-12-19,21.7164
2020-12-20,21.7164
2020-12-21,21.7164
2020-12-22,21.7164
2020-12-23,21.7164
2020-12-24,21.7164
2020-12-25,21.7164
2020-12-26,21.7164
2020-12-27,21.7164
2020-12-28,21.7164
2020-12-29,21.7164
2020-12-30,21.7164
2020-12-31,24.0765
2021-01-01,24.0765
2021-01-02,24.0765
2021-01-03,24.0765
2021-01-04,24.0765
2021-01-05,24.0765
2021-01-06,24.0765
2021-01-07,24.0765
2021-01-08,24.0765
2021-01-09,24.0765
2021-01-10,24.0765
2021-01-11,24.0765
2021-01-12,24.0765
2021-01-13,24.0765
2021-01-14,24.0765
2021-01-15,24.0765
2021-01-16,24.0765
2021-01-17,24.0765
2021-01-18,24.0765
2021-01-19,24.0765
2021-01-20,24.0765
2021-01-21,24.0765
2021-01-22,24.0765
2021-01-23,24.0765
2021-01-24,24.0765
2021-01-25,24.0765
2021-01-26,24.0765
2021-01-27,24.0765
2021-01-28,24.0765
2021-01-29,24.0765
2021-01-30,24.0765
2021-01-31,24.0765
2021-02-01,24.0765
2021-02-02,24.0765
2021-02-03,24.0765
2021-02-04,24.0765
2021-02-05,24.0765
2021-02-06,24.0765
2021-02-07,24.0765
2021-02-08,24.0765
2021-02-09,24.0765
2021-02-10,24.0765
2021-02-11,24.0765
2021-02-12,24.0765
2021-02-13,24.0765
2021-02-14,24.0765
2021-02-15,24.0765
2021-02-16,24.0765
2021-02-17,24.0765
2021-02-18,24.0765
2021-02-19,24.0765
2021-02-20,24.0765
2021-02-21,24.0765
2021-02-22,24.0765
2021-02-23,24.0765
2021-02-24,24.0765
2021-02-25,24.0765
2021-02-26,24.0765
2021-02-27,24.0765
2021-02-28,24.0765
2021-03-01,24.0765
2021-03-02,24.0765
2021-03-03,24.0765
2021-03-04,24.0765
2021-03-05,24.0765
2021-03-06,24.0765
2021-03-07,24.0765
2021-03-08,24.0765
2021-03-09,24.0765
2021-03-10,24.0765
2021-03-11,24.0765
2021-03-12,24.0765
2021-03-13,24.0765
2021-03-14,24.0765
2021-03-15,24.0765
2021-03-16,24.0765
2021-03-17,24.0765
2021-03-18,24.0765
2021-03-19,24.0765
2021-03-20,24.0765
2021-03-21,24.0765
2021-03-22,24.0765
2021-03-23,24.0765
2021-03-24,24.0765
2021-03-25,24.0765
2021-03-26,24.0765
2021-03-27,24.0765
2021-03-28,24.0765
2021-03-29,24.0765
2021-03-30,24.0765
2021-03-31,27.1635
2021-04-01,27.1635
2021-04-02,27.1635
2021-04-03,27.1635
2021-04-04,27.1635
2021-04-05,27.1635
2021-04-06,27.1635
2021-04-07,27.1635
2021-04-08,27.1635
2021-04-09,27.1635
2021-04-10,27.1635
2021-04-11,27.1635
2021-04-12,27.1635
2021-04-13,27.1635
2021-04-14,27.1635
2021-04-15,27.1635
2021-04-16,27.1635
2021-04-17,27.1635
2021-04-18,27.1635
2021-04-19,27.1635
2021-04-20,27.1635
2021-04-21,27.1635
2021-04-22,27.1635
2021-04-23,27.1635
2021-04-24,27.1635
2021-04-25,27.1635
2021-04-26,27.1635
2021-04-27,27.1635
2021-04-28,27.1635
2021-04-29,27.1635
2021-04-30,27.1635
2021-05-01,27.1635
2021-05-02,27.1635
2021-05-03,27.1635
2021-05-04,27.1635
2021-05-05,27.1635
2021-05-06,27.1635
2021-05-07,27.1635
2021-05-08,27.1635
2021-05-09,27.1635
2021-05-10,27.1635
2021-05-11,27.1635
2021-05-12,27.1635
2021-05-13,27.1635
2021-05-14,27.1635
2021-05-15,27.1635
2021-05-16,27.1635
2021-05-17,27.1635
2021-05-18,27.1635
2021-05-19,27.1635
2021-05-20,27.1635
2021-05-21,27.1635
2021-05-22,27.1635
2021-05-23,27.1635
2021-05-24,27.1635
2021-05-25,27.1635
2021-05-26,27.1635
2021-05-27,27.1635
2021-05-28,27.1635
2021-05-29,27.1635
2021-05-30,27.1635
2021-05-31,27.1635
2021-06-01,27.1635
2021-06-02,27.1635
2021-06-03,27.1635
2021-06-04,27.1635
2021-06-05,27.1635
2021-06-06,27.1635
2021-06-07,27.1635
2021-06-08,27.1635
2021-06-09,27.1635
2021-06-10,27.1635
2021-06-11,27.1635
2021-06-12,27.1635
2021-06-13,27.1635
2021-06-14,27.1635
2021-06-15,27.1635
2021-06-16,27.1635
2021-06-17,27.1635
2021-06-18,27.1635
2021-06-19,27.1635
2021-06-20,27.1635
2021-06-21,27.1635
2021-06-22,27.1635
2021-06-23,27.1635
2021-06-24,27.1635
2021-06-25,27.1635
2021-06-26,27.1635
2021-06-27,27.1635
2021-06-28,27.1635
2021-06-29,27.1635
2021-06-30,29.5024
2021-07-01,29.5024
2021-07-02,29.5024
2021-07-03,29.5024
2021-07-04,29.5024
2021-07-05,29.5024
2021-07-06,29.5024
2021-07-07,29.5024
2021-07-08,29.5024
2021-07-09,29.5024
2021-07-10,29.5024
2021-07-11,29.5024
2021-07-12,29.5024
2021-07-13,29.5024
2021-07-14,29.5024
2021-07-15,29.5024
2021-07-16,29.5024
2021-07-17,29.5024
2021-07-18,29.5024
2021-07-19,29.5024
2021-07-20,29.5024
2021-07-21,29.5024
2021-07-22,29.5024
2021-07-23,29.5024
2021-07-24,29.5024
2021-07-25,29.5024
2021-07-26,29.5024
2021-07-27,29.5024
2021-07-28,29.5024
2021-07-29,29.5024
2021-07-30,29.5024
2021-07-31,29.5024
2021-08-01,29.5024
2021-08-02,29.5024
2021-08-03,29.5024
2021-08-04,29.5024
2021-08-05,29.5024
2021-08-06,29.5024
2021-08-07,29.5024
2021-08-08,29.5024
2021-08-09,29.5024
2021-08-10,29.5024
2021-08-11,29.5024
2021-08-12,29.5024
2021-08-13,29.5024
2021-08-14,29.5024
2021-08-15,29.5024
2021-08-16,29.5024
2021-08-17,29.5024
2021-08-18,29.5024
2021-08-19,29.5024
2021-08-20,29.5024
2021-08-21,29.5024
2021-08-22,29.5024
2021-08-23,29.5024
2021-08-24,29.5024
2021-08-25,29.5024
2021-08-26,29.5024
2021-08-27,29.5024
2021-08-28,29.5024
2021-08-29,29.5024
2021-08-30,29.5024
2021-08-31,29.5024
2021-09-01,29.5024
2021-09-02,29.5024
2021-09-03,29.5024
2021-09-04,29.5024
2021-09-05,29.5024
2021-09-06,29.5024
2021-09-07,29.5024
2021-09-08,29.5024
2021-09-09,29.5024
2021-09-10,29.5024
2021-09-11,29.5024
2021-09-12,29.5024
2021-09-13,29.5024
2021-09-14,29.5024
2021-09-15,29.5024
2021-09-16,29.5024
2021-09-17,29.5024
2021-09-18,29.5024
2021-09-19,29.5024
2021-09-20,29.5024
2021-09-21,29.5024
2021-09-22,29.5024
2021-09-23,29.5024
2021-09-24,29.5024
2021-09-25,29.5024
2021-09-26,29.5024
2021-09-27,29.5024
2021-09-28,29.5024
2021-09-29,29.5024
2021-09-30,31.2484
2021-10-01,31.2484
2021-10-02,31.2484
2021-10-03,31.2484
2021-10-04,31.2484
2021-10-05,31.2484
2021-10-06,31.2484
2021-10-07,31.2484
2021-10-08,31.2484
2021-10-09,31.2484
2021-10-10,31.2484
2021-10-11,31.2484
2021-10-12,31.2484
2021-10-13,31.2484
2021-10-14,31.2484
2021-10-15,31.2484
2021-10-16,31.2484
2021-10-17,31.2484
2021-10-18,31.2484
2021-10-19,31.2484
2021-10-20,31.2484
2021-10-21,31.2484
2021-10-22,31.2484
2021-10-23,31.2484
2021-10-24,31.2484
2021-10-25,31.2484
2021-10-26,31.2484
2021-10-27,31.2484
2021-10-28,31.2484
2021-10-29,31.2484
2021-10-30,31.2484
2021-10-31,31.2484
2021-11-01,31.2484
2021-11-02,31.2484
2021-11-03,31.2484
2021-11-04,31.2484
2021-11-05,31.2484
2021-11-06,31.2484
2021-11-07,31.2484
2021-11-08,31.2484
2021-11-09,31.2484
2021-11-10,31.2484
2021-11-11,31.2484
2021-11-12,31.2484
2021-11-13,31.2484
2021-11-14,31.2484
2021-11-15,31.2484
2021-11-16,31.2484
2021-11-17,31.2484
2021-11-18,31.2484
2021-11-19,31.2484
2021-11-20,31.2484
2021-11-21,31.2484
2021-11-22,31.2484
2021-11-23,31.2484
2021-11-24,31.2484
2021-11-25,31.2484
2021-11-26,31.2484
2021-11-27,31.2484
2021-11-28,31.2484
2021-11-29,31.2484
2021-11-30,31.2484
2021-12-01,31.2484
2021-12-02,31.2484
2021-12-03,31.2484
2021-12-04,31.2484
2021-12-05,31.2484
2021-12-06,31.2484
2021-12-07,31.2484
2021-12-08,31.2484
2021-12-09,31.2484
2021-12-10,31.2484
2021-12-11,31.2484
2021-12-12,31.2484
2021-12-13,31.2484
2021-12-14,31.2484
2021-12-15,31.2484
2021-12-16,31.2484
2021-12-17,31.2484
2021-12-18,31.2484
2021-12-19,31.2484
2021-12-20,31.2484
2021-12-21,31.2484
2021-12-22,31.2484
2021-12-23,31.2484
2021-12-24,31.2484
2021-12-25,31.2484
2021-12-26,31.2484
2021-12-27,31.2484
2021-12-28,31.2484
2021-12-29,31.2484
2021-12-30,31.2484
2021-12-31,32.1387
2022-01-01,32.1387
2022-01-02,32.1387
2022-01-03,32.1387
2022-01-04,32.1387
2022-01-05,32.1387
2022-01-06,32.1387
2022-01-07,32.1387
2022-01-08,32.1387
2022-01-09,32.1387
2022-01-10,32.1387
2022-01-11,32.1387
2022-01-12,32.1387
2022-01-13,32.1387
2022-01-14,32.1387
2022-01-15,32.1387
2022-01-16,32.1387
2022-01-17,32.1387
2022-01-18,32.1387
2022-01-19,32.1387
2022-01-20,32.1387
2022-01-21,32.1387
2022-01-22,32.1387
2022-01-23,32.1387
2022-01-24,32.1387
2022-01-25,32.1387
2022-01-26,32.1387
2022-01-27,32.1387
2022-01-28,32.1387
2022-01-29,32.1387
2022-01-30,32.1387
2022-01-31,32.1387
2022-02-01,32.1387
2022-02-02,32.1387
2022-02-03,32.1387
2022-02-04,32.1387
2022-02-05,32.1387
2022-02-06,32.1387
2022-02-07,32.1387
2022-02-08,32.1387
2022-02-09,32.1387
2022-02-10,32.1387
2022-02-11,32.1387
2022-02-12,32.1387
2022-02-13,32.1387
2022-02-14,32.1387
2022-02-15,32.1387
2022-02-16,32.1387
2022-02-17,32.1387
2022-02-18,32.1387
2022-02-19,32.1387
2022-02-20,32.1387
2022-02-21,32.1387
2022-02-22,32.1387
2022-02-23,32.1387
2022-02-24,32.1387
2022-02-25,32.1387
2022-02-26,32.1387
2022-02-27,32.1387
2022-02-28,32.1387
2022-03-01,32.1387
2022-03-02,32.1387
2022-03-03,32.1387
2022-03-04,32.1387
2022-03-05,32.1387
2022-03-06,32.1387
2022-03-07,32.1387
2022-03-08,32.1387
2022-03-09,32.1387
2022-03-10,32.1387
2022-03-11,32.1387
2022-03-12,32.1387
2022-03-13,32.1387
2022-03-14,32.1387
2022-03-15,32.1387
2022-03-16,32.1387
2022-03-17,32.1387
2022-03-18,32.1387
2022-03-19,32.1387
2022-03-20,32.1387
2022-03-21,32.1387
2022-03-22,32.1387
2022-03-23,32.1387
2022-03-24,32.1387
2022-03-25,32.1387
2022-03-26,32.1387
2022-03-27,32.1387
2022-03-28,32.1387
2022-03-29,32.1387
2022-03-30,32.1387
2022-03-31,33.8449
2022-04-01,33.8449
2022-04-02,33.8449
2022-04-03,33.8449
2022-04-04,33.8449
2022-04-05,33.8449
2022-04-06,33.8449
2022-04-07,33.8449
2022-04-08,33.8449
2022-04-09,33.8449
2022-04-10,33.8449
2022-04-11,33.8449
2022-04-12,33.8449
2022-04-13,33.8449
2022-04-14,33.8449
2022-04-15,33.8449
2022-04-16,33.8449
2022-04-17,33.8449
2022-04-18,33.8449
2022-04-19,33.8449
2022-04-20,33.8449
2022-04-21,33.8449
2022-04-22,33.8449
2022-04-23,33.8449
2022-04-24,33.8449
2022-04-25,33.8449
2022-04-26,33.8449
2022-04-27,33.8449
2022-04-28,33.8449
2022-04-29,33.8449
2022-04-30,33.8449
2022-05-01,33.8449
2022-05-02,33.8449
2022-05-03,33.8449
2022-05-04,33.8449
2022-05-05,33.8449
2022-05-06,33.8449
2022-05-07,33.8449
2022-05-08,33.8449
2022-05-09,33.8449
2022-05-10,33.8449
2022-05-11,33.8449
2022-05-12,33.8449
2022-05-13,33.8449
2022-05-14,33.8449
2022-05-15,33.8449
2022-05-16,33.8449
2022-05-17,33.8449
2022-05-18,33.8449
2022-05-19,33.8449
2022-05-20,33.8449
2022-05-21,33.8449
2022-05-22,33.8449
2022-05-23,33.8449
2022-05-24,33.8449
2022-05-25,33.8449
2022-05-26,33.8449
2022-05-27,33.8449
2022-05-28,33.8449
2022-05-29,33.8449
2022-05-30,33.8449
2022-05-31,33.8449
2022-06-01,33.8449
2022-06-02,33.8449
2022-06-03,33.8449
2022-06-04,33.8449
2022-06-05,33.8449
2022-06-06,33.8449
2022-06-07,33.8449
2022-06-08,33.8449
2022-06-09,33.8449
2022-06-10,33.8449
2022-06-11,33.8449
2022-06-12,33.8449
2022-06-13,33.8449
2022-06-14,33.8449
2022-06-15,33.8449
2022-06-16,33.8449
2022-06-17,33.8449
2022-06-18,33.8449
2022-06-19,33.8449
2022-06-20,33.8449
2022-06-21,33.8449
2022-06-22,33.8449
2022-06-23,33.8449
2022-06-24,33.8449
2022-06-25,33.8449
2022-06-26,33.8449
2022-06-27,33.8449
2022-06-28,33.8449
2022-06-29,33.8449
2022-06-30,34.9263
2022-07-01,34.9263
2022-07-02,34.9263
2022-07-03,34.9263
2022-07-04,34.9263
2022-07-05,34.9263
2022-07-06,34.9263
2022-07-07,34.9263
2022-07-08,34.9263
2022-07-09,34.9263
2022-07-10,34.9263
2022-07-11,34.9263
2022-07-12,34.9263
2022-07-13,34.9263
2022-07-14,34.9263
2022-07-15,34.9263
2022-07-16,34.9263
2022-07-17,34.9263
2022-07-18,34.9263
2022-07-19,34.9263
2022-07-20,34.9263
2022-07-21,34.9263
2022-07-22,34.9263
2022-07-23,34.9263
2022-07-24,34.9263
2022-07-25,34.9263
2022-07-26,34.9263
2022-07-27,34.9263
2022-07-28,34.9263
2022-07-29,34.9263
2022-07-30,34.9263
2022-07-31,34.9263
2022-08-01,34.9263
2022-08-02,34.9263
2022-08-03,34.9263
2022-08-04,34.9263
2022-08-05,34.9263
2022-08-06,34.9263
2022-08-07,34.9263
2022-08-08,34.9263
2022-08-09,34.9263
2022-08-10,34.9263
2022-08-11,34.9263
2022-08-12,34.9263
2022-08-13,34.9263
2022-08-14,34.9263
2022-08-15,34.9263
2022-08-16,34.9263
2022-08-17,34.9263
2022-08-18,34.9263
2022-08-19,34.9263
2022-08-20,34.9263
2022-08-21,34.9263
2022-08-22,34.9263
2022-08-23,34.9263
2022-08-24,34.9263
2022-08-25,34.9263
2022-08-26,34.9263
2022-08-27,34.9263
2022-08-28,34.9263
2022-08-29,34.9263
2022-08-30,34.9263
2022-08-31,34.9263
2022-09-01,34.9263
2022-09-02,34.9263
2022-09-03,34.9263
2022-09-04,34.9263
2022-09-05,34.9263
2022-09-06,34.9263
2022-09-07,34.9263
2022-09-08,34.9263
2022-09-09,34.9263
2022-09-10,34.9263
2022-09-11,34.9263
2022-09-12,34.9263
2022-09-13,34.9263
2022-09-14,34.9263
2022-09-15,34.9263
2022-09-16,34.9263
2022-09-17,34.9263
2022-09-18,34.9263
2022-09-19,34.9263
2022-09-20,34.9263
2022-09-21,34.9263
2022-09-22,34.9263
2022-09-23,34.9263
2022-09-24,34.9263
2022-09-25,34.9263
2022-09-26,34.9263
2022-09-27,34.9263
2022-09-28,34.9263
2022-09-29,34.9263
2022-09-30,34.1722
2022-10-01,34.1722
2022-10-02,34.1722
2022-10-03,34.1722
2022-10-04,34.1722
2022-10-05,34.1722
2022-10-06,34.1722
2022-10-07,34.1722
2022-10-08,34.1722
2022-10-09,34.1722
2022-10-10,34.1722
2022-10-11,34.1722
2022-10-12,34.1722
2022-10-13,34.1722
2022-10-14,34.1722
2022-10-15,34.1722
2022-10-16,34.1722
2022-10-17,34.1722
2022-10-18,34.1722
2022-10-19,34.1722
2022-10-20,34.1722
2022-10-21,34.1722
2022-10-22,34.1722
2022-10-23,34.1722
2022-10-24,34.1722
2022-10-25,34.1722
2022-10-26,34.1722
2022-10-27,34.1722
2022-10-28,34.1722
2022-10-29,34.1722
2022-10-30,34.1722
2022-10-31,34.1722
2022-11-01,34.1722
2022-11-02,34.1722
2022-11-03,34.1722
2022-11-04,34.1722
2022-11-05,34.1722
2022-11-06,34.1722
2022-11-07,34.1722
2022-11-08,34.1722
2022-11-09,34.1722
2022-11-10,34.1722
2022-11-11,34.1722
2022-11-12,34.1722
2022-11-13,34.1722
2022-11-14,34.1722
2022-11-15,34.1722
2022-11-16,34.1722
2022-11-17,34.1722
2022-11-18,34.1722
2022-11-19,34.1722
2022-11-20,34.1722
2022-11-21,34.1722
2022-11-22,34.1722
2022-11-23,34.1722
2022-11-24,34.1722
2022-11-25,34.1722
2022-11-26,34.1722
2022-11-27,34.1722
2022-11-28,34.1722
2022-11-29,34.1722
2022-11-30,34.1722
2022-12-01,34.1722
2022-12-02,34.1722
2022-12-03,34.1722
2022-12-04,34.1722
2022-12-05,34.1722
2022-12-06,34.1722
2022-12-07,34.1722
2022-12-08,34.1722
2022-12-09,34.1722
2022-12-10,34.1722
2022-12-11,34.1722
2022-12-12,34.1722
2022-12-13,34.1722
2022-12-14,34.1722
2022-12-15,34.1722
2022-12-16,34.1722
2022-12-17,34.1722
2022-12-18,34.1722
2022-12-19,34.1722
2022-12-20,34.1722
2022-12-21,34.1722
2022-12-22,34.1722
2022-12-23,34.1722
2022-12-24,34.1722
2022-12-25,34.1722
2022-12-26,34.1722
2022-12-27,34.1722
2022-12-28,34.1722
2022-12-29,34.1722
2022-12-30,34.1722
2022-12-31,31.6748
2023-01-01,31.6748
2023-01-02,31.6748
2023-01-03,31.6748
2023-01-04,31.6748
2023-01-05,31.6748
2023-01-06,31.6748
2023-01-07,31.6748
2023-01-08,31.6748
2023-01-09,31.6748
2023-01-10,31.6748
2023-01-11,31.6748
2023-01-12,31.6748
2023-01-13,31.6748
2023-01-14,31.6748
2023-01-15,31.6748
2023-01-16,31.6748
2023-01-17,31.6748
2023-01-18,31.6748
2023-01-19,31.6748
2023-01-20,31.6748
2023-01-21,31.6748
2023-01-22,31.6748
2023-01-23,31.6748
2023-01-24,31.6748
2023-01-25,31.6748
2023-01-26,31.6748
2023-01-27,31.6748
2023-01-28,31.6748
2023-01-29,31.6748
2023-01-30,31.6748
2023-01-31,31.6748
2023-02-01,31.6748
2023-02-02,31.6748
2023-02-03,31.6748
2023-02-04,31.6748
2023-02-05,31.6748
2023-02-06,31.6748
2023-02-07,31.6748
2023-02-08,31.6748
2023-02-09,31.6748
2023-02-10,31.6748
2023-02-11,31.6748
2023-02-12,31.6748
2023-02-13,31.6748
2023-02-14,31.6748
2023-02-15,31.6748
2023-02-16,31.6748
2023-02-17,31.6748
2023-02-18,31.6748
2023-02-19,31.6748
2023-02-20,31.6748
2023-02-21,31.6748
2023-02-22,31.6748
2023-02-23,31.6748
2023-02-24,31.6748
2023-02-25,31.6748
2023-02-26,31.6748
2023-02-27,31.6748
2023-02-28,31.6748
2023-03-01,31.6748
2023-03-02,31.6748
2023-03-03,31.6748
2023-03-04,31.6748
2023-03-05,31.6748
2023-03-06,31.6748
2023-03-07,31.6748
2023-03-08,31.6748
2023-03-09,31.6748
2023-03-10,31.6748
2023-03-11,31.6748
2023-03-12,31.6748
2023-03-13,31.6748
2023-03-14,31.6748
2023-03-15,31.6748
2023-03-16,31.6748
