,WHR US Equity
2020-06-02,29.5803
2020-06-03,29.5803
2020-06-04,29.5803
2020-06-05,29.5803
2020-06-06,29.5803
2020-06-07,29.5803
2020-06-08,29.5803
2020-06-09,29.5803
2020-06-10,29.5803
2020-06-11,29.5803
2020-06-12,29.5803
2020-06-13,29.5803
2020-06-14,29.5803
2020-06-15,29.5803
2020-06-16,29.5803
2020-06-17,29.5803
2020-06-18,29.5803
2020-06-19,29.5803
2020-06-20,29.5803
2020-06-21,29.5803
2020-06-22,29.5803
2020-06-23,29.5803
2020-06-24,29.5803
2020-06-25,29.5803
2020-06-26,29.5803
2020-06-27,29.5803
2020-06-28,29.5803
2020-06-29,29.5803
2020-06-30,28.7845
2020-07-01,28.7845
2020-07-02,28.7845
2020-07-03,28.7845
2020-07-04,28.7845
2020-07-05,28.7845
2020-07-06,28.7845
2020-07-07,28.7845
2020-07-08,28.7845
2020-07-09,28.7845
2020-07-10,28.7845
2020-07-11,28.7845
2020-07-12,28.7845
2020-07-13,28.7845
2020-07-14,28.7845
2020-07-15,28.7845
2020-07-16,28.7845
2020-07-17,28.7845
2020-07-18,28.7845
2020-07-19,28.7845
2020-07-20,28.7845
2020-07-21,28.7845
2020-07-22,28.7845
2020-07-23,28.7845
2020-07-24,28.7845
2020-07-25,28.7845
2020-07-26,28.7845
2020-07-27,28.7845
2020-07-28,28.7845
2020-07-29,28.7845
2020-07-30,28.7845
2020-07-31,28.7845
2020-08-01,28.7845
2020-08-02,28.7845
2020-08-03,28.7845
2020-08-04,28.7845
2020-08-05,28.7845
2020-08-06,28.7845
2020-08-07,28.7845
2020-08-08,28.7845
2020-08-09,28.7845
2020-08-10,28.7845
2020-08-11,28.7845
2020-08-12,28.7845
2020-08-13,28.7845
2020-08-14,28.7845
2020-08-15,28.7845
2020-08-16,28.7845
2020-08-17,28.7845
2020-08-18,28.7845
2020-08-19,28.7845
2020-08-20,28.7845
2020-08-21,28.7845
2020-08-22,28.7845
2020-08-23,28.7845
2020-08-24,28.7845
2020-08-25,28.7845
2020-08-26,28.7845
2020-08-27,28.7845
2020-08-28,28.7845
2020-08-29,28.7845
2020-08-30,28.7845
2020-08-31,28.7845
2020-09-01,28.7845
2020-09-02,28.7845
2020-09-03,28.7845
2020-09-04,28.7845
2020-09-05,28.7845
2020-09-06,28.7845
2020-09-07,28.7845
2020-09-08,28.7845
2020-09-09,28.7845
2020-09-10,28.7845
2020-09-11,28.7845
2020-09-12,28.7845
2020-09-13,28.7845
2020-09-14,28.7845
2020-09-15,28.7845
2020-09-16,28.7845
2020-09-17,28.7845
2020-09-18,28.7845
2020-09-19,28.7845
2020-09-20,28.7845
2020-09-21,28.7845
2020-09-22,28.7845
2020-09-23,28.7845
2020-09-24,28.7845
2020-09-25,28.7845
2020-09-26,28.7845
2020-09-27,28.7845
2020-09-28,28.7845
2020-09-29,28.7845
2020-09-30,27.0042
2020-10-01,27.0042
2020-10-02,27.0042
2020-10-03,27.0042
2020-10-04,27.0042
2020-10-05,27.0042
2020-10-06,27.0042
2020-10-07,27.0042
2020-10-08,27.0042
2020-10-09,27.0042
2020-10-10,27.0042
2020-10-11,27.0042
2020-10-12,27.0042
2020-10-13,27.0042
2020-10-14,27.0042
2020-10-15,27.0042
2020-10-16,27.0042
2020-10-17,27.0042
2020-10-18,27.0042
2020-10-19,27.0042
2020-10-20,27.0042
2020-10-21,27.0042
2020-10-22,27.0042
2020-10-23,27.0042
2020-10-24,27.0042
2020-10-25,27.0042
2020-10-26,27.0042
2020-10-27,27.0042
2020-10-28,27.0042
2020-10-29,27.0042
2020-10-30,27.0042
2020-10-31,27.0042
2020-11-01,27.0042
2020-11-02,27.0042
2020-11-03,27.0042
2020-11-04,27.0042
2020-11-05,27.0042
2020-11-06,27.0042
2020-11-07,27.0042
2020-11-08,27.0042
2020-11-09,27.0042
2020-11-10,27.0042
2020-11-11,27.0042
2020-11-12,27.0042
2020-11-13,27.0042
2020-11-14,27.0042
2020-11-15,27.0042
2020-11-16,27.0042
2020-11-17,27.0042
2020-11-18,27.0042
2020-11-19,27.0042
2020-11-20,27.0042
2020-11-21,27.0042
2020-11-22,27.0042
2020-11-23,27.0042
2020-11-24,27.0042
2020-11-25,27.0042
2020-11-26,27.0042
2020-11-27,27.0042
2020-11-28,27.0042
2020-11-29,27.0042
2020-11-30,27.0042
2020-12-01,27.0042
2020-12-02,27.0042
2020-12-03,27.0042
2020-12-04,27.0042
2020-12-05,27.0042
2020-12-06,27.0042
2020-12-07,27.0042
2020-12-08,27.0042
2020-12-09,27.0042
2020-12-10,27.0042
2020-12-11,27.0042
2020-12-12,27.0042
2020-12-13,27.0042
2020-12-14,27.0042
2020-12-15,27.0042
2020-12-16,27.0042
2020-12-17,27.0042
2020-12-18,27.0042
2020-12-19,27.0042
2020-12-20,27.0042
2020-12-21,27.0042
2020-12-22,27.0042
2020-12-23,27.0042
2020-12-24,27.0042
2020-12-25,27.0042
2020-12-26,27.0042
2020-12-27,27.0042
2020-12-28,27.0042
2020-12-29,27.0042
2020-12-30,27.0042
2020-12-31,30.3672
2021-01-01,30.3672
2021-01-02,30.3672
2021-01-03,30.3672
2021-01-04,30.3672
2021-01-05,30.3672
2021-01-06,30.3672
2021-01-07,30.3672
2021-01-08,30.3672
2021-01-09,30.3672
2021-01-10,30.3672
2021-01-11,30.3672
2021-01-12,30.3672
2021-01-13,30.3672
2021-01-14,30.3672
2021-01-15,30.3672
2021-01-16,30.3672
2021-01-17,30.3672
2021-01-18,30.3672
2021-01-19,30.3672
2021-01-20,30.3672
2021-01-21,30.3672
2021-01-22,30.3672
2021-01-23,30.3672
2021-01-24,30.3672
2021-01-25,30.3672
2021-01-26,30.3672
2021-01-27,30.3672
2021-01-28,30.3672
2021-01-29,30.3672
2021-01-30,30.3672
2021-01-31,30.3672
2021-02-01,30.3672
2021-02-02,30.3672
2021-02-03,30.3672
2021-02-04,30.3672
2021-02-05,30.3672
2021-02-06,30.3672
2021-02-07,30.3672
2021-02-08,30.3672
2021-02-09,30.3672
2021-02-10,30.3672
2021-02-11,30.3672
2021-02-12,30.3672
2021-02-13,30.3672
2021-02-14,30.3672
2021-02-15,30.3672
2021-02-16,30.3672
2021-02-17,30.3672
2021-02-18,30.3672
2021-02-19,30.3672
2021-02-20,30.3672
2021-02-21,30.3672
2021-02-22,30.3672
2021-02-23,30.3672
2021-02-24,30.3672
2021-02-25,30.3672
2021-02-26,30.3672
2021-02-27,30.3672
2021-02-28,30.3672
2021-03-01,30.3672
2021-03-02,30.3672
2021-03-03,30.3672
2021-03-04,30.3672
2021-03-05,30.3672
2021-03-06,30.3672
2021-03-07,30.3672
2021-03-08,30.3672
2021-03-09,30.3672
2021-03-10,30.3672
2021-03-11,30.3672
2021-03-12,30.3672
2021-03-13,30.3672
2021-03-14,30.3672
2021-03-15,30.3672
2021-03-16,30.3672
2021-03-17,30.3672
2021-03-18,30.3672
2021-03-19,30.3672
2021-03-20,30.3672
2021-03-21,30.3672
2021-03-22,30.3672
2021-03-23,30.3672
2021-03-24,30.3672
2021-03-25,30.3672
2021-03-26,30.3672
2021-03-27,30.3672
2021-03-28,30.3672
2021-03-29,30.3672
2021-03-30,30.3672
2021-03-31,37.1876
2021-04-01,37.1876
2021-04-02,37.1876
2021-04-03,37.1876
2021-04-04,37.1876
2021-04-05,37.1876
2021-04-06,37.1876
2021-04-07,37.1876
2021-04-08,37.1876
2021-04-09,37.1876
2021-04-10,37.1876
2021-04-11,37.1876
2021-04-12,37.1876
2021-04-13,37.1876
2021-04-14,37.1876
2021-04-15,37.1876
2021-04-16,37.1876
2021-04-17,37.1876
2021-04-18,37.1876
2021-04-19,37.1876
2021-04-20,37.1876
2021-04-21,37.1876
2021-04-22,37.1876
2021-04-23,37.1876
2021-04-24,37.1876
2021-04-25,37.1876
2021-04-26,37.1876
2021-04-27,37.1876
2021-04-28,37.1876
2021-04-29,37.1876
2021-04-30,37.1876
2021-05-01,37.1876
2021-05-02,37.1876
2021-05-03,37.1876
2021-05-04,37.1876
2021-05-05,37.1876
2021-05-06,37.1876
2021-05-07,37.1876
2021-05-08,37.1876
2021-05-09,37.1876
2021-05-10,37.1876
2021-05-11,37.1876
2021-05-12,37.1876
2021-05-13,37.1876
2021-05-14,37.1876
2021-05-15,37.1876
2021-05-16,37.1876
2021-05-17,37.1876
2021-05-18,37.1876
2021-05-19,37.1876
2021-05-20,37.1876
2021-05-21,37.1876
2021-05-22,37.1876
2021-05-23,37.1876
2021-05-24,37.1876
2021-05-25,37.1876
2021-05-26,37.1876
2021-05-27,37.1876
2021-05-28,37.1876
2021-05-29,37.1876
2021-05-30,37.1876
2021-05-31,37.1876
2021-06-01,37.1876
2021-06-02,37.1876
2021-06-03,37.1876
2021-06-04,37.1876
2021-06-05,37.1876
2021-06-06,37.1876
2021-06-07,37.1876
2021-06-08,37.1876
2021-06-09,37.1876
2021-06-10,37.1876
2021-06-11,37.1876
2021-06-12,37.1876
2021-06-13,37.1876
2021-06-14,37.1876
2021-06-15,37.1876
2021-06-16,37.1876
2021-06-17,37.1876
2021-06-18,37.1876
2021-06-19,37.1876
2021-06-20,37.1876
2021-06-21,37.1876
2021-06-22,37.1876
2021-06-23,37.1876
2021-06-24,37.1876
2021-06-25,37.1876
2021-06-26,37.1876
2021-06-27,37.1876
2021-06-28,37.1876
2021-06-29,37.1876
2021-06-30,47.8103
2021-07-01,47.8103
2021-07-02,47.8103
2021-07-03,47.8103
2021-07-04,47.8103
2021-07-05,47.8103
2021-07-06,47.8103
2021-07-07,47.8103
2021-07-08,47.8103
2021-07-09,47.8103
2021-07-10,47.8103
2021-07-11,47.8103
2021-07-12,47.8103
2021-07-13,47.8103
2021-07-14,47.8103
2021-07-15,47.8103
2021-07-16,47.8103
2021-07-17,47.8103
2021-07-18,47.8103
2021-07-19,47.8103
2021-07-20,47.8103
2021-07-21,47.8103
2021-07-22,47.8103
2021-07-23,47.8103
2021-07-24,47.8103
2021-07-25,47.8103
2021-07-26,47.8103
2021-07-27,47.8103
2021-07-28,47.8103
2021-07-29,47.8103
2021-07-30,47.8103
2021-07-31,47.8103
2021-08-01,47.8103
2021-08-02,47.8103
2021-08-03,47.8103
2021-08-04,47.8103
2021-08-05,47.8103
2021-08-06,47.8103
2021-08-07,47.8103
2021-08-08,47.8103
2021-08-09,47.8103
2021-08-10,47.8103
2021-08-11,47.8103
2021-08-12,47.8103
2021-08-13,47.8103
2021-08-14,47.8103
2021-08-15,47.8103
2021-08-16,47.8103
2021-08-17,47.8103
2021-08-18,47.8103
2021-08-19,47.8103
2021-08-20,47.8103
2021-08-21,47.8103
2021-08-22,47.8103
2021-08-23,47.8103
2021-08-24,47.8103
2021-08-25,47.8103
2021-08-26,47.8103
2021-08-27,47.8103
2021-08-28,47.8103
2021-08-29,47.8103
2021-08-30,47.8103
2021-08-31,47.8103
2021-09-01,47.8103
2021-09-02,47.8103
2021-09-03,47.8103
2021-09-04,47.8103
2021-09-05,47.8103
2021-09-06,47.8103
2021-09-07,47.8103
2021-09-08,47.8103
2021-09-09,47.8103
2021-09-10,47.8103
2021-09-11,47.8103
2021-09-12,47.8103
2021-09-13,47.8103
2021-09-14,47.8103
2021-09-15,47.8103
2021-09-16,47.8103
2021-09-17,47.8103
2021-09-18,47.8103
2021-09-19,47.8103
2021-09-20,47.8103
2021-09-21,47.8103
2021-09-22,47.8103
2021-09-23,47.8103
2021-09-24,47.8103
2021-09-25,47.8103
2021-09-26,47.8103
2021-09-27,47.8103
2021-09-28,47.8103
2021-09-29,47.8103
2021-09-30,47.6065
2021-10-01,47.6065
2021-10-02,47.6065
2021-10-03,47.6065
2021-10-04,47.6065
2021-10-05,47.6065
2021-10-06,47.6065
2021-10-07,47.6065
2021-10-08,47.6065
2021-10-09,47.6065
2021-10-10,47.6065
2021-10-11,47.6065
2021-10-12,47.6065
2021-10-13,47.6065
2021-10-14,47.6065
2021-10-15,47.6065
2021-10-16,47.6065
2021-10-17,47.6065
2021-10-18,47.6065
2021-10-19,47.6065
2021-10-20,47.6065
2021-10-21,47.6065
2021-10-22,47.6065
2021-10-23,47.6065
2021-10-24,47.6065
2021-10-25,47.6065
2021-10-26,47.6065
2021-10-27,47.6065
2021-10-28,47.6065
2021-10-29,47.6065
2021-10-30,47.6065
2021-10-31,47.6065
2021-11-01,47.6065
2021-11-02,47.6065
2021-11-03,47.6065
2021-11-04,47.6065
2021-11-05,47.6065
2021-11-06,47.6065
2021-11-07,47.6065
2021-11-08,47.6065
2021-11-09,47.6065
2021-11-10,47.6065
2021-11-11,47.6065
2021-11-12,47.6065
2021-11-13,47.6065
2021-11-14,47.6065
2021-11-15,47.6065
2021-11-16,47.6065
2021-11-17,47.6065
2021-11-18,47.6065
2021-11-19,47.6065
2021-11-20,47.6065
2021-11-21,47.6065
2021-11-22,47.6065
2021-11-23,47.6065
2021-11-24,47.6065
2021-11-25,47.6065
2021-11-26,47.6065
2021-11-27,47.6065
2021-11-28,47.6065
2021-11-29,47.6065
2021-11-30,47.6065
2021-12-01,47.6065
2021-12-02,47.6065
2021-12-03,47.6065
2021-12-04,47.6065
2021-12-05,47.6065
2021-12-06,47.6065
2021-12-07,47.6065
2021-12-08,47.6065
2021-12-09,47.6065
2021-12-10,47.6065
2021-12-11,47.6065
2021-12-12,47.6065
2021-12-13,47.6065
2021-12-14,47.6065
2021-12-15,47.6065
2021-12-16,47.6065
2021-12-17,47.6065
2021-12-18,47.6065
2021-12-19,47.6065
2021-12-20,47.6065
2021-12-21,47.6065
2021-12-22,47.6065
2021-12-23,47.6065
2021-12-24,47.6065
2021-12-25,47.6065
2021-12-26,47.6065
2021-12-27,47.6065
2021-12-28,47.6065
2021-12-29,47.6065
2021-12-30,47.6065
2021-12-31,40.843
2022-01-01,40.843
2022-01-02,40.843
2022-01-03,40.843
2022-01-04,40.843
2022-01-05,40.843
2022-01-06,40.843
2022-01-07,40.843
2022-01-08,40.843
2022-01-09,40.843
2022-01-10,40.843
2022-01-11,40.843
2022-01-12,40.843
2022-01-13,40.843
2022-01-14,40.843
2022-01-15,40.843
2022-01-16,40.843
2022-01-17,40.843
2022-01-18,40.843
2022-01-19,40.843
2022-01-20,40.843
2022-01-21,40.843
2022-01-22,40.843
2022-01-23,40.843
2022-01-24,40.843
2022-01-25,40.843
2022-01-26,40.843
2022-01-27,40.843
2022-01-28,40.843
2022-01-29,40.843
2022-01-30,40.843
2022-01-31,40.843
2022-02-01,40.843
2022-02-02,40.843
2022-02-03,40.843
2022-02-04,40.843
2022-02-05,40.843
2022-02-06,40.843
2022-02-07,40.843
2022-02-08,40.843
2022-02-09,40.843
2022-02-10,40.843
2022-02-11,40.843
2022-02-12,40.843
2022-02-13,40.843
2022-02-14,40.843
2022-02-15,40.843
2022-02-16,40.843
2022-02-17,40.843
2022-02-18,40.843
2022-02-19,40.843
2022-02-20,40.843
2022-02-21,40.843
2022-02-22,40.843
2022-02-23,40.843
2022-02-24,40.843
2022-02-25,40.843
2022-02-26,40.843
2022-02-27,40.843
2022-02-28,40.843
2022-03-01,40.843
2022-03-02,40.843
2022-03-03,40.843
2022-03-04,40.843
2022-03-05,40.843
2022-03-06,40.843
2022-03-07,40.843
2022-03-08,40.843
2022-03-09,40.843
2022-03-10,40.843
2022-03-11,40.843
2022-03-12,40.843
2022-03-13,40.843
2022-03-14,40.843
2022-03-15,40.843
2022-03-16,40.843
2022-03-17,40.843
2022-03-18,40.843
2022-03-19,40.843
2022-03-20,40.843
2022-03-21,40.843
2022-03-22,40.843
2022-03-23,40.843
2022-03-24,40.843
2022-03-25,40.843
2022-03-26,40.843
2022-03-27,40.843
2022-03-28,40.843
2022-03-29,40.843
2022-03-30,40.843
2022-03-31,37.8083
2022-04-01,37.8083
2022-04-02,37.8083
2022-04-03,37.8083
2022-04-04,37.8083
2022-04-05,37.8083
2022-04-06,37.8083
2022-04-07,37.8083
2022-04-08,37.8083
2022-04-09,37.8083
2022-04-10,37.8083
2022-04-11,37.8083
2022-04-12,37.8083
2022-04-13,37.8083
2022-04-14,37.8083
2022-04-15,37.8083
2022-04-16,37.8083
2022-04-17,37.8083
2022-04-18,37.8083
2022-04-19,37.8083
2022-04-20,37.8083
2022-04-21,37.8083
2022-04-22,37.8083
2022-04-23,37.8083
2022-04-24,37.8083
2022-04-25,37.8083
2022-04-26,37.8083
2022-04-27,37.8083
2022-04-28,37.8083
2022-04-29,37.8083
2022-04-30,37.8083
2022-05-01,37.8083
2022-05-02,37.8083
2022-05-03,37.8083
2022-05-04,37.8083
2022-05-05,37.8083
2022-05-06,37.8083
2022-05-07,37.8083
2022-05-08,37.8083
2022-05-09,37.8083
2022-05-10,37.8083
2022-05-11,37.8083
2022-05-12,37.8083
2022-05-13,37.8083
2022-05-14,37.8083
2022-05-15,37.8083
2022-05-16,37.8083
2022-05-17,37.8083
2022-05-18,37.8083
2022-05-19,37.8083
2022-05-20,37.8083
2022-05-21,37.8083
2022-05-22,37.8083
2022-05-23,37.8083
2022-05-24,37.8083
2022-05-25,37.8083
2022-05-26,37.8083
2022-05-27,37.8083
2022-05-28,37.8083
2022-05-29,37.8083
2022-05-30,37.8083
2022-05-31,37.8083
2022-06-01,37.8083
2022-06-02,37.8083
2022-06-03,37.8083
2022-06-04,37.8083
2022-06-05,37.8083
2022-06-06,37.8083
2022-06-07,37.8083
2022-06-08,37.8083
2022-06-09,37.8083
2022-06-10,37.8083
2022-06-11,37.8083
2022-06-12,37.8083
2022-06-13,37.8083
2022-06-14,37.8083
2022-06-15,37.8083
2022-06-16,37.8083
2022-06-17,37.8083
2022-06-18,37.8083
2022-06-19,37.8083
2022-06-20,37.8083
2022-06-21,37.8083
2022-06-22,37.8083
2022-06-23,37.8083
2022-06-24,37.8083
2022-06-25,37.8083
2022-06-26,37.8083
2022-06-27,37.8083
2022-06-28,37.8083
2022-06-29,37.8083
2022-06-30,15.8229
2022-07-01,15.8229
2022-07-02,15.8229
2022-07-03,15.8229
2022-07-04,15.8229
2022-07-05,15.8229
2022-07-06,15.8229
2022-07-07,15.8229
2022-07-08,15.8229
2022-07-09,15.8229
2022-07-10,15.8229
2022-07-11,15.8229
2022-07-12,15.8229
2022-07-13,15.8229
2022-07-14,15.8229
2022-07-15,15.8229
2022-07-16,15.8229
2022-07-17,15.8229
2022-07-18,15.8229
2022-07-19,15.8229
2022-07-20,15.8229
2022-07-21,15.8229
2022-07-22,15.8229
2022-07-23,15.8229
2022-07-24,15.8229
2022-07-25,15.8229
2022-07-26,15.8229
2022-07-27,15.8229
2022-07-28,15.8229
2022-07-29,15.8229
2022-07-30,15.8229
2022-07-31,15.8229
2022-08-01,15.8229
2022-08-02,15.8229
2022-08-03,15.8229
2022-08-04,15.8229
2022-08-05,15.8229
2022-08-06,15.8229
2022-08-07,15.8229
2022-08-08,15.8229
2022-08-09,15.8229
2022-08-10,15.8229
2022-08-11,15.8229
2022-08-12,15.8229
2022-08-13,15.8229
2022-08-14,15.8229
2022-08-15,15.8229
2022-08-16,15.8229
2022-08-17,15.8229
2022-08-18,15.8229
2022-08-19,15.8229
2022-08-20,15.8229
2022-08-21,15.8229
2022-08-22,15.8229
2022-08-23,15.8229
2022-08-24,15.8229
2022-08-25,15.8229
2022-08-26,15.8229
2022-08-27,15.8229
2022-08-28,15.8229
2022-08-29,15.8229
2022-08-30,15.8229
2022-08-31,15.8229
2022-09-01,15.8229
2022-09-02,15.8229
2022-09-03,15.8229
2022-09-04,15.8229
2022-09-05,15.8229
2022-09-06,15.8229
2022-09-07,15.8229
2022-09-08,15.8229
2022-09-09,15.8229
2022-09-10,15.8229
2022-09-11,15.8229
2022-09-12,15.8229
2022-09-13,15.8229
2022-09-14,15.8229
2022-09-15,15.8229
2022-09-16,15.8229
2022-09-17,15.8229
2022-09-18,15.8229
2022-09-19,15.8229
2022-09-20,15.8229
2022-09-21,15.8229
2022-09-22,15.8229
2022-09-23,15.8229
2022-09-24,15.8229
2022-09-25,15.8229
2022-09-26,15.8229
2022-09-27,15.8229
2022-09-28,15.8229
2022-09-29,15.8229
2022-09-30,8.3789
2022-10-01,8.3789
2022-10-02,8.3789
2022-10-03,8.3789
2022-10-04,8.3789
2022-10-05,8.3789
2022-10-06,8.3789
2022-10-07,8.3789
2022-10-08,8.3789
2022-10-09,8.3789
2022-10-10,8.3789
2022-10-11,8.3789
2022-10-12,8.3789
2022-10-13,8.3789
2022-10-14,8.3789
2022-10-15,8.3789
2022-10-16,8.3789
2022-10-17,8.3789
2022-10-18,8.3789
2022-10-19,8.3789
2022-10-20,8.3789
2022-10-21,8.3789
2022-10-22,8.3789
2022-10-23,8.3789
2022-10-24,8.3789
2022-10-25,8.3789
2022-10-26,8.3789
2022-10-27,8.3789
2022-10-28,8.3789
2022-10-29,8.3789
2022-10-30,8.3789
2022-10-31,8.3789
2022-11-01,8.3789
2022-11-02,8.3789
2022-11-03,8.3789
2022-11-04,8.3789
2022-11-05,8.3789
2022-11-06,8.3789
2022-11-07,8.3789
2022-11-08,8.3789
2022-11-09,8.3789
2022-11-10,8.3789
2022-11-11,8.3789
2022-11-12,8.3789
2022-11-13,8.3789
2022-11-14,8.3789
2022-11-15,8.3789
2022-11-16,8.3789
2022-11-17,8.3789
2022-11-18,8.3789
2022-11-19,8.3789
2022-11-20,8.3789
2022-11-21,8.3789
2022-11-22,8.3789
2022-11-23,8.3789
2022-11-24,8.3789
2022-11-25,8.3789
2022-11-26,8.3789
2022-11-27,8.3789
2022-11-28,8.3789
2022-11-29,8.3789
2022-11-30,8.3789
2022-12-01,8.3789
2022-12-02,8.3789
2022-12-03,8.3789
2022-12-04,8.3789
2022-12-05,8.3789
2022-12-06,8.3789
2022-12-07,8.3789
2022-12-08,8.3789
2022-12-09,8.3789
2022-12-10,8.3789
2022-12-11,8.3789
2022-12-12,8.3789
2022-12-13,8.3789
2022-12-14,8.3789
2022-12-15,8.3789
2022-12-16,8.3789
2022-12-17,8.3789
2022-12-18,8.3789
2022-12-19,8.3789
2022-12-20,8.3789
2022-12-21,8.3789
2022-12-22,8.3789
2022-12-23,8.3789
2022-12-24,8.3789
2022-12-25,8.3789
2022-12-26,8.3789
2022-12-27,8.3789
2022-12-28,8.3789
2022-12-29,8.3789
2022-12-30,8.3789
2022-12-31,-42.328
2023-01-01,-42.328
2023-01-02,-42.328
2023-01-03,-42.328
2023-01-04,-42.328
2023-01-05,-42.328
2023-01-06,-42.328
2023-01-07,-42.328
2023-01-08,-42.328
2023-01-09,-42.328
2023-01-10,-42.328
2023-01-11,-42.328
2023-01-12,-42.328
2023-01-13,-42.328
2023-01-14,-42.328
2023-01-15,-42.328
2023-01-16,-42.328
2023-01-17,-42.328
2023-01-18,-42.328
2023-01-19,-42.328
2023-01-20,-42.328
2023-01-21,-42.328
2023-01-22,-42.328
2023-01-23,-42.328
2023-01-24,-42.328
2023-01-25,-42.328
2023-01-26,-42.328
2023-01-27,-42.328
2023-01-28,-42.328
2023-01-29,-42.328
2023-01-30,-42.328
2023-01-31,-42.328
2023-02-01,-42.328
2023-02-02,-42.328
2023-02-03,-42.328
2023-02-04,-42.328
2023-02-05,-42.328
2023-02-06,-42.328
2023-02-07,-42.328
2023-02-08,-42.328
2023-02-09,-42.328
2023-02-10,-42.328
2023-02-11,-42.328
2023-02-12,-42.328
2023-02-13,-42.328
2023-02-14,-42.328
2023-02-15,-42.328
2023-02-16,-42.328
2023-02-17,-42.328
2023-02-18,-42.328
2023-02-19,-42.328
2023-02-20,-42.328
2023-02-21,-42.328
2023-02-22,-42.328
2023-02-23,-42.328
2023-02-24,-42.328
2023-02-25,-42.328
2023-02-26,-42.328
2023-02-27,-42.328
2023-02-28,-42.328
2023-03-01,-42.328
2023-03-02,-42.328
2023-03-03,-42.328
2023-03-04,-42.328
2023-03-05,-42.328
2023-03-06,-42.328
2023-03-07,-42.328
2023-03-08,-42.328
2023-03-09,-42.328
2023-03-10,-42.328
2023-03-11,-42.328
2023-03-12,-42.328
2023-03-13,-42.328
2023-03-14,-42.328
2023-03-15,-42.328
2023-03-16,-42.328
