,EA US Equity
2020-08-17,27.7984
2020-08-18,27.7984
2020-08-19,27.7984
2020-08-20,27.7984
2020-08-21,27.7984
2020-08-22,27.7984
2020-08-23,27.7984
2020-08-24,27.7984
2020-08-25,27.7984
2020-08-26,27.7984
2020-08-27,27.7984
2020-08-28,27.7984
2020-08-29,27.7984
2020-08-30,27.7984
2020-08-31,27.7984
2020-09-01,27.7984
2020-09-02,27.7984
2020-09-03,27.7984
2020-09-04,27.7984
2020-09-05,27.7984
2020-09-06,27.7984
2020-09-07,27.7984
2020-09-08,27.7984
2020-09-09,27.7984
2020-09-10,27.7984
2020-09-11,27.7984
2020-09-12,27.7984
2020-09-13,27.7984
2020-09-14,27.7984
2020-09-15,27.7984
2020-09-16,27.7984
2020-09-17,27.7984
2020-09-18,27.7984
2020-09-19,27.7984
2020-09-20,27.7984
2020-09-21,27.7984
2020-09-22,27.7984
2020-09-23,27.7984
2020-09-24,27.7984
2020-09-25,27.7984
2020-09-26,27.7984
2020-09-27,27.7984
2020-09-28,27.7984
2020-09-29,27.7984
2020-09-30,17.252
2020-10-01,17.252
2020-10-02,17.252
2020-10-03,17.252
2020-10-04,17.252
2020-10-05,17.252
2020-10-06,17.252
2020-10-07,17.252
2020-10-08,17.252
2020-10-09,17.252
2020-10-10,17.252
2020-10-11,17.252
2020-10-12,17.252
2020-10-13,17.252
2020-10-14,17.252
2020-10-15,17.252
2020-10-16,17.252
2020-10-17,17.252
2020-10-18,17.252
2020-10-19,17.252
2020-10-20,17.252
2020-10-21,17.252
2020-10-22,17.252
2020-10-23,17.252
2020-10-24,17.252
2020-10-25,17.252
2020-10-26,17.252
2020-10-27,17.252
2020-10-28,17.252
2020-10-29,17.252
2020-10-30,17.252
2020-10-31,17.252
2020-11-01,17.252
2020-11-02,17.252
2020-11-03,17.252
2020-11-04,17.252
2020-11-05,17.252
2020-11-06,17.252
2020-11-07,17.252
2020-11-08,17.252
2020-11-09,17.252
2020-11-10,17.252
2020-11-11,17.252
2020-11-12,17.252
2020-11-13,17.252
2020-11-14,17.252
2020-11-15,17.252
2020-11-16,17.252
2020-11-17,17.252
2020-11-18,17.252
2020-11-19,17.252
2020-11-20,17.252
2020-11-21,17.252
2020-11-22,17.252
2020-11-23,17.252
2020-11-24,17.252
2020-11-25,17.252
2020-11-26,17.252
2020-11-27,17.252
2020-11-28,17.252
2020-11-29,17.252
2020-11-30,17.252
2020-12-01,17.252
2020-12-02,17.252
2020-12-03,17.252
2020-12-04,17.252
2020-12-05,17.252
2020-12-06,17.252
2020-12-07,17.252
2020-12-08,17.252
2020-12-09,17.252
2020-12-10,17.252
2020-12-11,17.252
2020-12-12,17.252
2020-12-13,17.252
2020-12-14,17.252
2020-12-15,17.252
2020-12-16,17.252
2020-12-17,17.252
2020-12-18,17.252
2020-12-19,17.252
2020-12-20,17.252
2020-12-21,17.252
2020-12-22,17.252
2020-12-23,17.252
2020-12-24,17.252
2020-12-25,17.252
2020-12-26,17.252
2020-12-27,17.252
2020-12-28,17.252
2020-12-29,17.252
2020-12-30,17.252
2020-12-31,15.5132
2021-01-01,15.5132
2021-01-02,15.5132
2021-01-03,15.5132
2021-01-04,15.5132
2021-01-05,15.5132
2021-01-06,15.5132
2021-01-07,15.5132
2021-01-08,15.5132
2021-01-09,15.5132
2021-01-10,15.5132
2021-01-11,15.5132
2021-01-12,15.5132
2021-01-13,15.5132
2021-01-14,15.5132
2021-01-15,15.5132
2021-01-16,15.5132
2021-01-17,15.5132
2021-01-18,15.5132
2021-01-19,15.5132
2021-01-20,15.5132
2021-01-21,15.5132
2021-01-22,15.5132
2021-01-23,15.5132
2021-01-24,15.5132
2021-01-25,15.5132
2021-01-26,15.5132
2021-01-27,15.5132
2021-01-28,15.5132
2021-01-29,15.5132
2021-01-30,15.5132
2021-01-31,15.5132
2021-02-01,15.5132
2021-02-02,15.5132
2021-02-03,15.5132
2021-02-04,15.5132
2021-02-05,15.5132
2021-02-06,15.5132
2021-02-07,15.5132
2021-02-08,15.5132
2021-02-09,15.5132
2021-02-10,15.5132
2021-02-11,15.5132
2021-02-12,15.5132
2021-02-13,15.5132
2021-02-14,15.5132
2021-02-15,15.5132
2021-02-16,15.5132
2021-02-17,15.5132
2021-02-18,15.5132
2021-02-19,15.5132
2021-02-20,15.5132
2021-02-21,15.5132
2021-02-22,15.5132
2021-02-23,15.5132
2021-02-24,15.5132
2021-02-25,15.5132
2021-02-26,15.5132
2021-02-27,15.5132
2021-02-28,15.5132
2021-03-01,15.5132
2021-03-02,15.5132
2021-03-03,15.5132
2021-03-04,15.5132
2021-03-05,15.5132
2021-03-06,15.5132
2021-03-07,15.5132
2021-03-08,15.5132
2021-03-09,15.5132
2021-03-10,15.5132
2021-03-11,15.5132
2021-03-12,15.5132
2021-03-13,15.5132
2021-03-14,15.5132
2021-03-15,15.5132
2021-03-16,15.5132
2021-03-17,15.5132
2021-03-18,15.5132
2021-03-19,15.5132
2021-03-20,15.5132
2021-03-21,15.5132
2021-03-22,15.5132
2021-03-23,15.5132
2021-03-24,15.5132
2021-03-25,15.5132
2021-03-26,15.5132
2021-03-27,15.5132
2021-03-28,15.5132
2021-03-29,15.5132
2021-03-30,15.5132
2021-03-31,10.9405
2021-04-01,10.9405
2021-04-02,10.9405
2021-04-03,10.9405
2021-04-04,10.9405
2021-04-05,10.9405
2021-04-06,10.9405
2021-04-07,10.9405
2021-04-08,10.9405
2021-04-09,10.9405
2021-04-10,10.9405
2021-04-11,10.9405
2021-04-12,10.9405
2021-04-13,10.9405
2021-04-14,10.9405
2021-04-15,10.9405
2021-04-16,10.9405
2021-04-17,10.9405
2021-04-18,10.9405
2021-04-19,10.9405
2021-04-20,10.9405
2021-04-21,10.9405
2021-04-22,10.9405
2021-04-23,10.9405
2021-04-24,10.9405
2021-04-25,10.9405
2021-04-26,10.9405
2021-04-27,10.9405
2021-04-28,10.9405
2021-04-29,10.9405
2021-04-30,10.9405
2021-05-01,10.9405
2021-05-02,10.9405
2021-05-03,10.9405
2021-05-04,10.9405
2021-05-05,10.9405
2021-05-06,10.9405
2021-05-07,10.9405
2021-05-08,10.9405
2021-05-09,10.9405
2021-05-10,10.9405
2021-05-11,10.9405
2021-05-12,10.9405
2021-05-13,10.9405
2021-05-14,10.9405
2021-05-15,10.9405
2021-05-16,10.9405
2021-05-17,10.9405
2021-05-18,10.9405
2021-05-19,10.9405
2021-05-20,10.9405
2021-05-21,10.9405
2021-05-22,10.9405
2021-05-23,10.9405
2021-05-24,10.9405
2021-05-25,10.9405
2021-05-26,10.9405
2021-05-27,10.9405
2021-05-28,10.9405
2021-05-29,10.9405
2021-05-30,10.9405
2021-05-31,10.9405
2021-06-01,10.9405
2021-06-02,10.9405
2021-06-03,10.9405
2021-06-04,10.9405
2021-06-05,10.9405
2021-06-06,10.9405
2021-06-07,10.9405
2021-06-08,10.9405
2021-06-09,10.9405
2021-06-10,10.9405
2021-06-11,10.9405
2021-06-12,10.9405
2021-06-13,10.9405
2021-06-14,10.9405
2021-06-15,10.9405
2021-06-16,10.9405
2021-06-17,10.9405
2021-06-18,10.9405
2021-06-19,10.9405
2021-06-20,10.9405
2021-06-21,10.9405
2021-06-22,10.9405
2021-06-23,10.9405
2021-06-24,10.9405
2021-06-25,10.9405
2021-06-26,10.9405
2021-06-27,10.9405
2021-06-28,10.9405
2021-06-29,10.9405
2021-06-30,8.717
2021-07-01,8.717
2021-07-02,8.717
2021-07-03,8.717
2021-07-04,8.717
2021-07-05,8.717
2021-07-06,8.717
2021-07-07,8.717
2021-07-08,8.717
2021-07-09,8.717
2021-07-10,8.717
2021-07-11,8.717
2021-07-12,8.717
2021-07-13,8.717
2021-07-14,8.717
2021-07-15,8.717
2021-07-16,8.717
2021-07-17,8.717
2021-07-18,8.717
2021-07-19,8.717
2021-07-20,8.717
2021-07-21,8.717
2021-07-22,8.717
2021-07-23,8.717
2021-07-24,8.717
2021-07-25,8.717
2021-07-26,8.717
2021-07-27,8.717
2021-07-28,8.717
2021-07-29,8.717
2021-07-30,8.717
2021-07-31,8.717
2021-08-01,8.717
2021-08-02,8.717
2021-08-03,8.717
2021-08-04,8.717
2021-08-05,8.717
2021-08-06,8.717
2021-08-07,8.717
2021-08-08,8.717
2021-08-09,8.717
2021-08-10,8.717
2021-08-11,8.717
2021-08-12,8.717
2021-08-13,8.717
2021-08-14,8.717
2021-08-15,8.717
2021-08-16,8.717
2021-08-17,8.717
2021-08-18,8.717
2021-08-19,8.717
2021-08-20,8.717
2021-08-21,8.717
2021-08-22,8.717
2021-08-23,8.717
2021-08-24,8.717
2021-08-25,8.717
2021-08-26,8.717
2021-08-27,8.717
2021-08-28,8.717
2021-08-29,8.717
2021-08-30,8.717
2021-08-31,8.717
2021-09-01,8.717
2021-09-02,8.717
2021-09-03,8.717
2021-09-04,8.717
2021-09-05,8.717
2021-09-06,8.717
2021-09-07,8.717
2021-09-08,8.717
2021-09-09,8.717
2021-09-10,8.717
2021-09-11,8.717
2021-09-12,8.717
2021-09-13,8.717
2021-09-14,8.717
2021-09-15,8.717
2021-09-16,8.717
2021-09-17,8.717
2021-09-18,8.717
2021-09-19,8.717
2021-09-20,8.717
2021-09-21,8.717
2021-09-22,8.717
2021-09-23,8.717
2021-09-24,8.717
2021-09-25,8.717
2021-09-26,8.717
2021-09-27,8.717
2021-09-28,8.717
2021-09-29,8.717
2021-09-30,9.855
2021-10-01,9.855
2021-10-02,9.855
2021-10-03,9.855
2021-10-04,9.855
2021-10-05,9.855
2021-10-06,9.855
2021-10-07,9.855
2021-10-08,9.855
2021-10-09,9.855
2021-10-10,9.855
2021-10-11,9.855
2021-10-12,9.855
2021-10-13,9.855
2021-10-14,9.855
2021-10-15,9.855
2021-10-16,9.855
2021-10-17,9.855
2021-10-18,9.855
2021-10-19,9.855
2021-10-20,9.855
2021-10-21,9.855
2021-10-22,9.855
2021-10-23,9.855
2021-10-24,9.855
2021-10-25,9.855
2021-10-26,9.855
2021-10-27,9.855
2021-10-28,9.855
2021-10-29,9.855
2021-10-30,9.855
2021-10-31,9.855
2021-11-01,9.855
2021-11-02,9.855
2021-11-03,9.855
2021-11-04,9.855
2021-11-05,9.855
2021-11-06,9.855
2021-11-07,9.855
2021-11-08,9.855
2021-11-09,9.855
2021-11-10,9.855
2021-11-11,9.855
2021-11-12,9.855
2021-11-13,9.855
2021-11-14,9.855
2021-11-15,9.855
2021-11-16,9.855
2021-11-17,9.855
2021-11-18,9.855
2021-11-19,9.855
2021-11-20,9.855
2021-11-21,9.855
2021-11-22,9.855
2021-11-23,9.855
2021-11-24,9.855
2021-11-25,9.855
2021-11-26,9.855
2021-11-27,9.855
2021-11-28,9.855
2021-11-29,9.855
2021-11-30,9.855
2021-12-01,9.855
2021-12-02,9.855
2021-12-03,9.855
2021-12-04,9.855
2021-12-05,9.855
2021-12-06,9.855
2021-12-07,9.855
2021-12-08,9.855
2021-12-09,9.855
2021-12-10,9.855
2021-12-11,9.855
2021-12-12,9.855
2021-12-13,9.855
2021-12-14,9.855
2021-12-15,9.855
2021-12-16,9.855
2021-12-17,9.855
2021-12-18,9.855
2021-12-19,9.855
2021-12-20,9.855
2021-12-21,9.855
2021-12-22,9.855
2021-12-23,9.855
2021-12-24,9.855
2021-12-25,9.855
2021-12-26,9.855
2021-12-27,9.855
2021-12-28,9.855
2021-12-29,9.855
2021-12-30,9.855
2021-12-31,8.2157
2022-01-01,8.2157
2022-01-02,8.2157
2022-01-03,8.2157
2022-01-04,8.2157
2022-01-05,8.2157
2022-01-06,8.2157
2022-01-07,8.2157
2022-01-08,8.2157
2022-01-09,8.2157
2022-01-10,8.2157
2022-01-11,8.2157
2022-01-12,8.2157
2022-01-13,8.2157
2022-01-14,8.2157
2022-01-15,8.2157
2022-01-16,8.2157
2022-01-17,8.2157
2022-01-18,8.2157
2022-01-19,8.2157
2022-01-20,8.2157
2022-01-21,8.2157
2022-01-22,8.2157
2022-01-23,8.2157
2022-01-24,8.2157
2022-01-25,8.2157
2022-01-26,8.2157
2022-01-27,8.2157
2022-01-28,8.2157
2022-01-29,8.2157
2022-01-30,8.2157
2022-01-31,8.2157
2022-02-01,8.2157
2022-02-02,8.2157
2022-02-03,8.2157
2022-02-04,8.2157
2022-02-05,8.2157
2022-02-06,8.2157
2022-02-07,8.2157
2022-02-08,8.2157
2022-02-09,8.2157
2022-02-10,8.2157
2022-02-11,8.2157
2022-02-12,8.2157
2022-02-13,8.2157
2022-02-14,8.2157
2022-02-15,8.2157
2022-02-16,8.2157
2022-02-17,8.2157
2022-02-18,8.2157
2022-02-19,8.2157
2022-02-20,8.2157
2022-02-21,8.2157
2022-02-22,8.2157
2022-02-23,8.2157
2022-02-24,8.2157
2022-02-25,8.2157
2022-02-26,8.2157
2022-02-27,8.2157
2022-02-28,8.2157
2022-03-01,8.2157
2022-03-02,8.2157
2022-03-03,8.2157
2022-03-04,8.2157
2022-03-05,8.2157
2022-03-06,8.2157
2022-03-07,8.2157
2022-03-08,8.2157
2022-03-09,8.2157
2022-03-10,8.2157
2022-03-11,8.2157
2022-03-12,8.2157
2022-03-13,8.2157
2022-03-14,8.2157
2022-03-15,8.2157
2022-03-16,8.2157
2022-03-17,8.2157
2022-03-18,8.2157
2022-03-19,8.2157
2022-03-20,8.2157
2022-03-21,8.2157
2022-03-22,8.2157
2022-03-23,8.2157
2022-03-24,8.2157
2022-03-25,8.2157
2022-03-26,8.2157
2022-03-27,8.2157
2022-03-28,8.2157
2022-03-29,8.2157
2022-03-30,8.2157
2022-03-31,10.2037
2022-04-01,10.2037
2022-04-02,10.2037
2022-04-03,10.2037
2022-04-04,10.2037
2022-04-05,10.2037
2022-04-06,10.2037
2022-04-07,10.2037
2022-04-08,10.2037
2022-04-09,10.2037
2022-04-10,10.2037
2022-04-11,10.2037
2022-04-12,10.2037
2022-04-13,10.2037
2022-04-14,10.2037
2022-04-15,10.2037
2022-04-16,10.2037
2022-04-17,10.2037
2022-04-18,10.2037
2022-04-19,10.2037
2022-04-20,10.2037
2022-04-21,10.2037
2022-04-22,10.2037
2022-04-23,10.2037
2022-04-24,10.2037
2022-04-25,10.2037
2022-04-26,10.2037
2022-04-27,10.2037
2022-04-28,10.2037
2022-04-29,10.2037
2022-04-30,10.2037
2022-05-01,10.2037
2022-05-02,10.2037
2022-05-03,10.2037
2022-05-04,10.2037
2022-05-05,10.2037
2022-05-06,10.2037
2022-05-07,10.2037
2022-05-08,10.2037
2022-05-09,10.2037
2022-05-10,10.2037
2022-05-11,10.2037
2022-05-12,10.2037
2022-05-13,10.2037
2022-05-14,10.2037
2022-05-15,10.2037
2022-05-16,10.2037
2022-05-17,10.2037
2022-05-18,10.2037
2022-05-19,10.2037
2022-05-20,10.2037
2022-05-21,10.2037
2022-05-22,10.2037
2022-05-23,10.2037
2022-05-24,10.2037
2022-05-25,10.2037
2022-05-26,10.2037
2022-05-27,10.2037
2022-05-28,10.2037
2022-05-29,10.2037
2022-05-30,10.2037
2022-05-31,10.2037
2022-06-01,10.2037
2022-06-02,10.2037
2022-06-03,10.2037
2022-06-04,10.2037
2022-06-05,10.2037
2022-06-06,10.2037
2022-06-07,10.2037
2022-06-08,10.2037
2022-06-09,10.2037
2022-06-10,10.2037
2022-06-11,10.2037
2022-06-12,10.2037
2022-06-13,10.2037
2022-06-14,10.2037
2022-06-15,10.2037
2022-06-16,10.2037
2022-06-17,10.2037
2022-06-18,10.2037
2022-06-19,10.2037
2022-06-20,10.2037
2022-06-21,10.2037
2022-06-22,10.2037
2022-06-23,10.2037
2022-06-24,10.2037
2022-06-25,10.2037
2022-06-26,10.2037
2022-06-27,10.2037
2022-06-28,10.2037
2022-06-29,10.2037
2022-06-30,11.6598
2022-07-01,11.6598
2022-07-02,11.6598
2022-07-03,11.6598
2022-07-04,11.6598
2022-07-05,11.6598
2022-07-06,11.6598
2022-07-07,11.6598
2022-07-08,11.6598
2022-07-09,11.6598
2022-07-10,11.6598
2022-07-11,11.6598
2022-07-12,11.6598
2022-07-13,11.6598
2022-07-14,11.6598
2022-07-15,11.6598
2022-07-16,11.6598
2022-07-17,11.6598
2022-07-18,11.6598
2022-07-19,11.6598
2022-07-20,11.6598
2022-07-21,11.6598
2022-07-22,11.6598
2022-07-23,11.6598
2022-07-24,11.6598
2022-07-25,11.6598
2022-07-26,11.6598
2022-07-27,11.6598
2022-07-28,11.6598
2022-07-29,11.6598
2022-07-30,11.6598
2022-07-31,11.6598
2022-08-01,11.6598
2022-08-02,11.6598
2022-08-03,11.6598
2022-08-04,11.6598
2022-08-05,11.6598
2022-08-06,11.6598
2022-08-07,11.6598
2022-08-08,11.6598
2022-08-09,11.6598
2022-08-10,11.6598
2022-08-11,11.6598
2022-08-12,11.6598
2022-08-13,11.6598
2022-08-14,11.6598
2022-08-15,11.6598
2022-08-16,11.6598
2022-08-17,11.6598
2022-08-18,11.6598
2022-08-19,11.6598
2022-08-20,11.6598
2022-08-21,11.6598
2022-08-22,11.6598
2022-08-23,11.6598
2022-08-24,11.6598
2022-08-25,11.6598
2022-08-26,11.6598
2022-08-27,11.6598
2022-08-28,11.6598
2022-08-29,11.6598
2022-08-30,11.6598
2022-08-31,11.6598
2022-09-01,11.6598
2022-09-02,11.6598
2022-09-03,11.6598
2022-09-04,11.6598
2022-09-05,11.6598
2022-09-06,11.6598
2022-09-07,11.6598
2022-09-08,11.6598
2022-09-09,11.6598
2022-09-10,11.6598
2022-09-11,11.6598
2022-09-12,11.6598
2022-09-13,11.6598
2022-09-14,11.6598
2022-09-15,11.6598
2022-09-16,11.6598
2022-09-17,11.6598
2022-09-18,11.6598
2022-09-19,11.6598
2022-09-20,11.6598
2022-09-21,11.6598
2022-09-22,11.6598
2022-09-23,11.6598
2022-09-24,11.6598
2022-09-25,11.6598
2022-09-26,11.6598
2022-09-27,11.6598
2022-09-28,11.6598
2022-09-29,11.6598
2022-09-30,11.5114
2022-10-01,11.5114
2022-10-02,11.5114
2022-10-03,11.5114
2022-10-04,11.5114
2022-10-05,11.5114
2022-10-06,11.5114
2022-10-07,11.5114
2022-10-08,11.5114
2022-10-09,11.5114
2022-10-10,11.5114
2022-10-11,11.5114
2022-10-12,11.5114
2022-10-13,11.5114
2022-10-14,11.5114
2022-10-15,11.5114
2022-10-16,11.5114
2022-10-17,11.5114
2022-10-18,11.5114
2022-10-19,11.5114
2022-10-20,11.5114
2022-10-21,11.5114
2022-10-22,11.5114
2022-10-23,11.5114
2022-10-24,11.5114
2022-10-25,11.5114
2022-10-26,11.5114
2022-10-27,11.5114
2022-10-28,11.5114
2022-10-29,11.5114
2022-10-30,11.5114
2022-10-31,11.5114
2022-11-01,11.5114
2022-11-02,11.5114
2022-11-03,11.5114
2022-11-04,11.5114
2022-11-05,11.5114
2022-11-06,11.5114
2022-11-07,11.5114
2022-11-08,11.5114
2022-11-09,11.5114
2022-11-10,11.5114
2022-11-11,11.5114
2022-11-12,11.5114
2022-11-13,11.5114
2022-11-14,11.5114
2022-11-15,11.5114
2022-11-16,11.5114
2022-11-17,11.5114
2022-11-18,11.5114
2022-11-19,11.5114
2022-11-20,11.5114
2022-11-21,11.5114
2022-11-22,11.5114
2022-11-23,11.5114
2022-11-24,11.5114
2022-11-25,11.5114
2022-11-26,11.5114
2022-11-27,11.5114
2022-11-28,11.5114
2022-11-29,11.5114
2022-11-30,11.5114
2022-12-01,11.5114
2022-12-02,11.5114
2022-12-03,11.5114
2022-12-04,11.5114
2022-12-05,11.5114
2022-12-06,11.5114
2022-12-07,11.5114
2022-12-08,11.5114
2022-12-09,11.5114
2022-12-10,11.5114
2022-12-11,11.5114
2022-12-12,11.5114
2022-12-13,11.5114
2022-12-14,11.5114
2022-12-15,11.5114
2022-12-16,11.5114
2022-12-17,11.5114
2022-12-18,11.5114
2022-12-19,11.5114
2022-12-20,11.5114
2022-12-21,11.5114
2022-12-22,11.5114
2022-12-23,11.5114
2022-12-24,11.5114
2022-12-25,11.5114
2022-12-26,11.5114
2022-12-27,11.5114
2022-12-28,11.5114
2022-12-29,11.5114
2022-12-30,11.5114
2022-12-31,13.6999
2023-01-01,13.6999
2023-01-02,13.6999
2023-01-03,13.6999
2023-01-04,13.6999
2023-01-05,13.6999
2023-01-06,13.6999
2023-01-07,13.6999
2023-01-08,13.6999
2023-01-09,13.6999
2023-01-10,13.6999
2023-01-11,13.6999
2023-01-12,13.6999
2023-01-13,13.6999
2023-01-14,13.6999
2023-01-15,13.6999
2023-01-16,13.6999
2023-01-17,13.6999
2023-01-18,13.6999
2023-01-19,13.6999
2023-01-20,13.6999
2023-01-21,13.6999
2023-01-22,13.6999
2023-01-23,13.6999
2023-01-24,13.6999
2023-01-25,13.6999
2023-01-26,13.6999
2023-01-27,13.6999
2023-01-28,13.6999
2023-01-29,13.6999
2023-01-30,13.6999
2023-01-31,13.6999
2023-02-01,13.6999
2023-02-02,13.6999
2023-02-03,13.6999
2023-02-04,13.6999
2023-02-05,13.6999
2023-02-06,13.6999
2023-02-07,13.6999
2023-02-08,13.6999
2023-02-09,13.6999
2023-02-10,13.6999
2023-02-11,13.6999
2023-02-12,13.6999
2023-02-13,13.6999
2023-02-14,13.6999
2023-02-15,13.6999
2023-02-16,13.6999
2023-02-17,13.6999
2023-02-18,13.6999
2023-02-19,13.6999
2023-02-20,13.6999
2023-02-21,13.6999
2023-02-22,13.6999
2023-02-23,13.6999
2023-02-24,13.6999
2023-02-25,13.6999
2023-02-26,13.6999
2023-02-27,13.6999
2023-02-28,13.6999
2023-03-01,13.6999
2023-03-02,13.6999
2023-03-03,13.6999
2023-03-04,13.6999
2023-03-05,13.6999
2023-03-06,13.6999
2023-03-07,13.6999
2023-03-08,13.6999
2023-03-09,13.6999
2023-03-10,13.6999
2023-03-11,13.6999
2023-03-12,13.6999
2023-03-13,13.6999
2023-03-14,13.6999
2023-03-15,13.6999
2023-03-16,13.6999
2023-03-17,13.6999
2023-03-18,13.6999
2023-03-19,13.6999
2023-03-20,13.6999
2023-03-21,13.6999
2023-03-22,13.6999
2023-03-23,13.6999
2023-03-24,13.6999
2023-03-25,13.6999
2023-03-26,13.6999
2023-03-27,13.6999
2023-03-28,13.6999
2023-03-29,13.6999
2023-03-30,13.6999
2023-03-31,10.7521
2023-04-01,10.7521
