,BKNG US Equity
2020-10-18,25.6811
2020-10-19,25.6811
2020-10-20,25.6811
2020-10-21,25.6811
2020-10-22,25.6811
2020-10-23,25.6811
2020-10-24,25.6811
2020-10-25,25.6811
2020-10-26,25.6811
2020-10-27,25.6811
2020-10-28,25.6811
2020-10-29,25.6811
2020-10-30,25.6811
2020-10-31,25.6811
2020-11-01,25.6811
2020-11-02,25.6811
2020-11-03,25.6811
2020-11-04,25.6811
2020-11-05,25.6811
2020-11-06,25.6811
2020-11-07,25.6811
2020-11-08,25.6811
2020-11-09,25.6811
2020-11-10,25.6811
2020-11-11,25.6811
2020-11-12,25.6811
2020-11-13,25.6811
2020-11-14,25.6811
2020-11-15,25.6811
2020-11-16,25.6811
2020-11-17,25.6811
2020-11-18,25.6811
2020-11-19,25.6811
2020-11-20,25.6811
2020-11-21,25.6811
2020-11-22,25.6811
2020-11-23,25.6811
2020-11-24,25.6811
2020-11-25,25.6811
2020-11-26,25.6811
2020-11-27,25.6811
2020-11-28,25.6811
2020-11-29,25.6811
2020-11-30,25.6811
2020-12-01,25.6811
2020-12-02,25.6811
2020-12-03,25.6811
2020-12-04,25.6811
2020-12-05,25.6811
2020-12-06,25.6811
2020-12-07,25.6811
2020-12-08,25.6811
2020-12-09,25.6811
2020-12-10,25.6811
2020-12-11,25.6811
2020-12-12,25.6811
2020-12-13,25.6811
2020-12-14,25.6811
2020-12-15,25.6811
2020-12-16,25.6811
2020-12-17,25.6811
2020-12-18,25.6811
2020-12-19,25.6811
2020-12-20,25.6811
2020-12-21,25.6811
2020-12-22,25.6811
2020-12-23,25.6811
2020-12-24,25.6811
2020-12-25,25.6811
2020-12-26,25.6811
2020-12-27,25.6811
2020-12-28,25.6811
2020-12-29,25.6811
2020-12-30,25.6811
2020-12-31,1.09
2021-01-01,1.09
2021-01-02,1.09
2021-01-03,1.09
2021-01-04,1.09
2021-01-05,1.09
2021-01-06,1.09
2021-01-07,1.09
2021-01-08,1.09
2021-01-09,1.09
2021-01-10,1.09
2021-01-11,1.09
2021-01-12,1.09
2021-01-13,1.09
2021-01-14,1.09
2021-01-15,1.09
2021-01-16,1.09
2021-01-17,1.09
2021-01-18,1.09
2021-01-19,1.09
2021-01-20,1.09
2021-01-21,1.09
2021-01-22,1.09
2021-01-23,1.09
2021-01-24,1.09
2021-01-25,1.09
2021-01-26,1.09
2021-01-27,1.09
2021-01-28,1.09
2021-01-29,1.09
2021-01-30,1.09
2021-01-31,1.09
2021-02-01,1.09
2021-02-02,1.09
2021-02-03,1.09
2021-02-04,1.09
2021-02-05,1.09
2021-02-06,1.09
2021-02-07,1.09
2021-02-08,1.09
2021-02-09,1.09
2021-02-10,1.09
2021-02-11,1.09
2021-02-12,1.09
2021-02-13,1.09
2021-02-14,1.09
2021-02-15,1.09
2021-02-16,1.09
2021-02-17,1.09
2021-02-18,1.09
2021-02-19,1.09
2021-02-20,1.09
2021-02-21,1.09
2021-02-22,1.09
2021-02-23,1.09
2021-02-24,1.09
2021-02-25,1.09
2021-02-26,1.09
2021-02-27,1.09
2021-02-28,1.09
2021-03-01,1.09
2021-03-02,1.09
2021-03-03,1.09
2021-03-04,1.09
2021-03-05,1.09
2021-03-06,1.09
2021-03-07,1.09
2021-03-08,1.09
2021-03-09,1.09
2021-03-10,1.09
2021-03-11,1.09
2021-03-12,1.09
2021-03-13,1.09
2021-03-14,1.09
2021-03-15,1.09
2021-03-16,1.09
2021-03-17,1.09
2021-03-18,1.09
2021-03-19,1.09
2021-03-20,1.09
2021-03-21,1.09
2021-03-22,1.09
2021-03-23,1.09
2021-03-24,1.09
2021-03-25,1.09
2021-03-26,1.09
2021-03-27,1.09
2021-03-28,1.09
2021-03-29,1.09
2021-03-30,1.09
2021-03-31,16.3583
2021-04-01,16.3583
2021-04-02,16.3583
2021-04-03,16.3583
2021-04-04,16.3583
2021-04-05,16.3583
2021-04-06,16.3583
2021-04-07,16.3583
2021-04-08,16.3583
2021-04-09,16.3583
2021-04-10,16.3583
2021-04-11,16.3583
2021-04-12,16.3583
2021-04-13,16.3583
2021-04-14,16.3583
2021-04-15,16.3583
2021-04-16,16.3583
2021-04-17,16.3583
2021-04-18,16.3583
2021-04-19,16.3583
2021-04-20,16.3583
2021-04-21,16.3583
2021-04-22,16.3583
2021-04-23,16.3583
2021-04-24,16.3583
2021-04-25,16.3583
2021-04-26,16.3583
2021-04-27,16.3583
2021-04-28,16.3583
2021-04-29,16.3583
2021-04-30,16.3583
2021-05-01,16.3583
2021-05-02,16.3583
2021-05-03,16.3583
2021-05-04,16.3583
2021-05-05,16.3583
2021-05-06,16.3583
2021-05-07,16.3583
2021-05-08,16.3583
2021-05-09,16.3583
2021-05-10,16.3583
2021-05-11,16.3583
2021-05-12,16.3583
2021-05-13,16.3583
2021-05-14,16.3583
2021-05-15,16.3583
2021-05-16,16.3583
2021-05-17,16.3583
2021-05-18,16.3583
2021-05-19,16.3583
2021-05-20,16.3583
2021-05-21,16.3583
2021-05-22,16.3583
2021-05-23,16.3583
2021-05-24,16.3583
2021-05-25,16.3583
2021-05-26,16.3583
2021-05-27,16.3583
2021-05-28,16.3583
2021-05-29,16.3583
2021-05-30,16.3583
2021-05-31,16.3583
2021-06-01,16.3583
2021-06-02,16.3583
2021-06-03,16.3583
2021-06-04,16.3583
2021-06-05,16.3583
2021-06-06,16.3583
2021-06-07,16.3583
2021-06-08,16.3583
2021-06-09,16.3583
2021-06-10,16.3583
2021-06-11,16.3583
2021-06-12,16.3583
2021-06-13,16.3583
2021-06-14,16.3583
2021-06-15,16.3583
2021-06-16,16.3583
2021-06-17,16.3583
2021-06-18,16.3583
2021-06-19,16.3583
2021-06-20,16.3583
2021-06-21,16.3583
2021-06-22,16.3583
2021-06-23,16.3583
2021-06-24,16.3583
2021-06-25,16.3583
2021-06-26,16.3583
2021-06-27,16.3583
2021-06-28,16.3583
2021-06-29,16.3583
2021-06-30,9.4059
2021-07-01,9.4059
2021-07-02,9.4059
2021-07-03,9.4059
2021-07-04,9.4059
2021-07-05,9.4059
2021-07-06,9.4059
2021-07-07,9.4059
2021-07-08,9.4059
2021-07-09,9.4059
2021-07-10,9.4059
2021-07-11,9.4059
2021-07-12,9.4059
2021-07-13,9.4059
2021-07-14,9.4059
2021-07-15,9.4059
2021-07-16,9.4059
2021-07-17,9.4059
2021-07-18,9.4059
2021-07-19,9.4059
2021-07-20,9.4059
2021-07-21,9.4059
2021-07-22,9.4059
2021-07-23,9.4059
2021-07-24,9.4059
2021-07-25,9.4059
2021-07-26,9.4059
2021-07-27,9.4059
2021-07-28,9.4059
2021-07-29,9.4059
2021-07-30,9.4059
2021-07-31,9.4059
2021-08-01,9.4059
2021-08-02,9.4059
2021-08-03,9.4059
2021-08-04,9.4059
2021-08-05,9.4059
2021-08-06,9.4059
2021-08-07,9.4059
2021-08-08,9.4059
2021-08-09,9.4059
2021-08-10,9.4059
2021-08-11,9.4059
2021-08-12,9.4059
2021-08-13,9.4059
2021-08-14,9.4059
2021-08-15,9.4059
2021-08-16,9.4059
2021-08-17,9.4059
2021-08-18,9.4059
2021-08-19,9.4059
2021-08-20,9.4059
2021-08-21,9.4059
2021-08-22,9.4059
2021-08-23,9.4059
2021-08-24,9.4059
2021-08-25,9.4059
2021-08-26,9.4059
2021-08-27,9.4059
2021-08-28,9.4059
2021-08-29,9.4059
2021-08-30,9.4059
2021-08-31,9.4059
2021-09-01,9.4059
2021-09-02,9.4059
2021-09-03,9.4059
2021-09-04,9.4059
2021-09-05,9.4059
2021-09-06,9.4059
2021-09-07,9.4059
2021-09-08,9.4059
2021-09-09,9.4059
2021-09-10,9.4059
2021-09-11,9.4059
2021-09-12,9.4059
2021-09-13,9.4059
2021-09-14,9.4059
2021-09-15,9.4059
2021-09-16,9.4059
2021-09-17,9.4059
2021-09-18,9.4059
2021-09-19,9.4059
2021-09-20,9.4059
2021-09-21,9.4059
2021-09-22,9.4059
2021-09-23,9.4059
2021-09-24,9.4059
2021-09-25,9.4059
2021-09-26,9.4059
2021-09-27,9.4059
2021-09-28,9.4059
2021-09-29,9.4059
2021-09-30,7.3054
2021-10-01,7.3054
2021-10-02,7.3054
2021-10-03,7.3054
2021-10-04,7.3054
2021-10-05,7.3054
2021-10-06,7.3054
2021-10-07,7.3054
2021-10-08,7.3054
2021-10-09,7.3054
2021-10-10,7.3054
2021-10-11,7.3054
2021-10-12,7.3054
2021-10-13,7.3054
2021-10-14,7.3054
2021-10-15,7.3054
2021-10-16,7.3054
2021-10-17,7.3054
2021-10-18,7.3054
2021-10-19,7.3054
2021-10-20,7.3054
2021-10-21,7.3054
2021-10-22,7.3054
2021-10-23,7.3054
2021-10-24,7.3054
2021-10-25,7.3054
2021-10-26,7.3054
2021-10-27,7.3054
2021-10-28,7.3054
2021-10-29,7.3054
2021-10-30,7.3054
2021-10-31,7.3054
2021-11-01,7.3054
2021-11-02,7.3054
2021-11-03,7.3054
2021-11-04,7.3054
2021-11-05,7.3054
2021-11-06,7.3054
2021-11-07,7.3054
2021-11-08,7.3054
2021-11-09,7.3054
2021-11-10,7.3054
2021-11-11,7.3054
2021-11-12,7.3054
2021-11-13,7.3054
2021-11-14,7.3054
2021-11-15,7.3054
2021-11-16,7.3054
2021-11-17,7.3054
2021-11-18,7.3054
2021-11-19,7.3054
2021-11-20,7.3054
2021-11-21,7.3054
2021-11-22,7.3054
2021-11-23,7.3054
2021-11-24,7.3054
2021-11-25,7.3054
2021-11-26,7.3054
2021-11-27,7.3054
2021-11-28,7.3054
2021-11-29,7.3054
2021-11-30,7.3054
2021-12-01,7.3054
2021-12-02,7.3054
2021-12-03,7.3054
2021-12-04,7.3054
2021-12-05,7.3054
2021-12-06,7.3054
2021-12-07,7.3054
2021-12-08,7.3054
2021-12-09,7.3054
2021-12-10,7.3054
2021-12-11,7.3054
2021-12-12,7.3054
2021-12-13,7.3054
2021-12-14,7.3054
2021-12-15,7.3054
2021-12-16,7.3054
2021-12-17,7.3054
2021-12-18,7.3054
2021-12-19,7.3054
2021-12-20,7.3054
2021-12-21,7.3054
2021-12-22,7.3054
2021-12-23,7.3054
2021-12-24,7.3054
2021-12-25,7.3054
2021-12-26,7.3054
2021-12-27,7.3054
2021-12-28,7.3054
2021-12-29,7.3054
2021-12-30,7.3054
2021-12-31,21.046
2022-01-01,21.046
2022-01-02,21.046
2022-01-03,21.046
2022-01-04,21.046
2022-01-05,21.046
2022-01-06,21.046
2022-01-07,21.046
2022-01-08,21.046
2022-01-09,21.046
2022-01-10,21.046
2022-01-11,21.046
2022-01-12,21.046
2022-01-13,21.046
2022-01-14,21.046
2022-01-15,21.046
2022-01-16,21.046
2022-01-17,21.046
2022-01-18,21.046
2022-01-19,21.046
2022-01-20,21.046
2022-01-21,21.046
2022-01-22,21.046
2022-01-23,21.046
2022-01-24,21.046
2022-01-25,21.046
2022-01-26,21.046
2022-01-27,21.046
2022-01-28,21.046
2022-01-29,21.046
2022-01-30,21.046
2022-01-31,21.046
2022-02-01,21.046
2022-02-02,21.046
2022-02-03,21.046
2022-02-04,21.046
2022-02-05,21.046
2022-02-06,21.046
2022-02-07,21.046
2022-02-08,21.046
2022-02-09,21.046
2022-02-10,21.046
2022-02-11,21.046
2022-02-12,21.046
2022-02-13,21.046
2022-02-14,21.046
2022-02-15,21.046
2022-02-16,21.046
2022-02-17,21.046
2022-02-18,21.046
2022-02-19,21.046
2022-02-20,21.046
2022-02-21,21.046
2022-02-22,21.046
2022-02-23,21.046
2022-02-24,21.046
2022-02-25,21.046
2022-02-26,21.046
2022-02-27,21.046
2022-02-28,21.046
2022-03-01,21.046
2022-03-02,21.046
2022-03-03,21.046
2022-03-04,21.046
2022-03-05,21.046
2022-03-06,21.046
2022-03-07,21.046
2022-03-08,21.046
2022-03-09,21.046
2022-03-10,21.046
2022-03-11,21.046
2022-03-12,21.046
2022-03-13,21.046
2022-03-14,21.046
2022-03-15,21.046
2022-03-16,21.046
2022-03-17,21.046
2022-03-18,21.046
2022-03-19,21.046
2022-03-20,21.046
2022-03-21,21.046
2022-03-22,21.046
2022-03-23,21.046
2022-03-24,21.046
2022-03-25,21.046
2022-03-26,21.046
2022-03-27,21.046
2022-03-28,21.046
2022-03-29,21.046
2022-03-30,21.046
2022-03-31,11.3823
2022-04-01,11.3823
2022-04-02,11.3823
2022-04-03,11.3823
2022-04-04,11.3823
2022-04-05,11.3823
2022-04-06,11.3823
2022-04-07,11.3823
2022-04-08,11.3823
2022-04-09,11.3823
2022-04-10,11.3823
2022-04-11,11.3823
2022-04-12,11.3823
2022-04-13,11.3823
2022-04-14,11.3823
2022-04-15,11.3823
2022-04-16,11.3823
2022-04-17,11.3823
2022-04-18,11.3823
2022-04-19,11.3823
2022-04-20,11.3823
2022-04-21,11.3823
2022-04-22,11.3823
2022-04-23,11.3823
2022-04-24,11.3823
2022-04-25,11.3823
2022-04-26,11.3823
2022-04-27,11.3823
2022-04-28,11.3823
2022-04-29,11.3823
2022-04-30,11.3823
2022-05-01,11.3823
2022-05-02,11.3823
2022-05-03,11.3823
2022-05-04,11.3823
2022-05-05,11.3823
2022-05-06,11.3823
2022-05-07,11.3823
2022-05-08,11.3823
2022-05-09,11.3823
2022-05-10,11.3823
2022-05-11,11.3823
2022-05-12,11.3823
2022-05-13,11.3823
2022-05-14,11.3823
2022-05-15,11.3823
2022-05-16,11.3823
2022-05-17,11.3823
2022-05-18,11.3823
2022-05-19,11.3823
2022-05-20,11.3823
2022-05-21,11.3823
2022-05-22,11.3823
2022-05-23,11.3823
2022-05-24,11.3823
2022-05-25,11.3823
2022-05-26,11.3823
2022-05-27,11.3823
2022-05-28,11.3823
2022-05-29,11.3823
2022-05-30,11.3823
2022-05-31,11.3823
2022-06-01,11.3823
2022-06-02,11.3823
2022-06-03,11.3823
2022-06-04,11.3823
2022-06-05,11.3823
2022-06-06,11.3823
2022-06-07,11.3823
2022-06-08,11.3823
2022-06-09,11.3823
2022-06-10,11.3823
2022-06-11,11.3823
2022-06-12,11.3823
2022-06-13,11.3823
2022-06-14,11.3823
2022-06-15,11.3823
2022-06-16,11.3823
2022-06-17,11.3823
2022-06-18,11.3823
2022-06-19,11.3823
2022-06-20,11.3823
2022-06-21,11.3823
2022-06-22,11.3823
2022-06-23,11.3823
2022-06-24,11.3823
2022-06-25,11.3823
2022-06-26,11.3823
2022-06-27,11.3823
2022-06-28,11.3823
2022-06-29,11.3823
2022-06-30,35.067
2022-07-01,35.067
2022-07-02,35.067
2022-07-03,35.067
2022-07-04,35.067
2022-07-05,35.067
2022-07-06,35.067
2022-07-07,35.067
2022-07-08,35.067
2022-07-09,35.067
2022-07-10,35.067
2022-07-11,35.067
2022-07-12,35.067
2022-07-13,35.067
2022-07-14,35.067
2022-07-15,35.067
2022-07-16,35.067
2022-07-17,35.067
2022-07-18,35.067
2022-07-19,35.067
2022-07-20,35.067
2022-07-21,35.067
2022-07-22,35.067
2022-07-23,35.067
2022-07-24,35.067
2022-07-25,35.067
2022-07-26,35.067
2022-07-27,35.067
2022-07-28,35.067
2022-07-29,35.067
2022-07-30,35.067
2022-07-31,35.067
2022-08-01,35.067
2022-08-02,35.067
2022-08-03,35.067
2022-08-04,35.067
2022-08-05,35.067
2022-08-06,35.067
2022-08-07,35.067
2022-08-08,35.067
2022-08-09,35.067
2022-08-10,35.067
2022-08-11,35.067
2022-08-12,35.067
2022-08-13,35.067
2022-08-14,35.067
2022-08-15,35.067
2022-08-16,35.067
2022-08-17,35.067
2022-08-18,35.067
2022-08-19,35.067
2022-08-20,35.067
2022-08-21,35.067
2022-08-22,35.067
2022-08-23,35.067
2022-08-24,35.067
2022-08-25,35.067
2022-08-26,35.067
2022-08-27,35.067
2022-08-28,35.067
2022-08-29,35.067
2022-08-30,35.067
2022-08-31,35.067
2022-09-01,35.067
2022-09-02,35.067
2022-09-03,35.067
2022-09-04,35.067
2022-09-05,35.067
2022-09-06,35.067
2022-09-07,35.067
2022-09-08,35.067
2022-09-09,35.067
2022-09-10,35.067
2022-09-11,35.067
2022-09-12,35.067
2022-09-13,35.067
2022-09-14,35.067
2022-09-15,35.067
2022-09-16,35.067
2022-09-17,35.067
2022-09-18,35.067
2022-09-19,35.067
2022-09-20,35.067
2022-09-21,35.067
2022-09-22,35.067
2022-09-23,35.067
2022-09-24,35.067
2022-09-25,35.067
2022-09-26,35.067
2022-09-27,35.067
2022-09-28,35.067
2022-09-29,35.067
2022-09-30,52.9788
2022-10-01,52.9788
2022-10-02,52.9788
2022-10-03,52.9788
2022-10-04,52.9788
2022-10-05,52.9788
2022-10-06,52.9788
2022-10-07,52.9788
2022-10-08,52.9788
2022-10-09,52.9788
2022-10-10,52.9788
2022-10-11,52.9788
2022-10-12,52.9788
2022-10-13,52.9788
2022-10-14,52.9788
2022-10-15,52.9788
2022-10-16,52.9788
2022-10-17,52.9788
2022-10-18,52.9788
2022-10-19,52.9788
2022-10-20,52.9788
2022-10-21,52.9788
2022-10-22,52.9788
2022-10-23,52.9788
2022-10-24,52.9788
2022-10-25,52.9788
2022-10-26,52.9788
2022-10-27,52.9788
2022-10-28,52.9788
2022-10-29,52.9788
2022-10-30,52.9788
2022-10-31,52.9788
2022-11-01,52.9788
2022-11-02,52.9788
2022-11-03,52.9788
2022-11-04,52.9788
2022-11-05,52.9788
2022-11-06,52.9788
2022-11-07,52.9788
2022-11-08,52.9788
2022-11-09,52.9788
2022-11-10,52.9788
2022-11-11,52.9788
2022-11-12,52.9788
2022-11-13,52.9788
2022-11-14,52.9788
2022-11-15,52.9788
2022-11-16,52.9788
2022-11-17,52.9788
2022-11-18,52.9788
2022-11-19,52.9788
2022-11-20,52.9788
2022-11-21,52.9788
2022-11-22,52.9788
2022-11-23,52.9788
2022-11-24,52.9788
2022-11-25,52.9788
2022-11-26,52.9788
2022-11-27,52.9788
2022-11-28,52.9788
2022-11-29,52.9788
2022-11-30,52.9788
2022-12-01,52.9788
2022-12-02,52.9788
2022-12-03,52.9788
2022-12-04,52.9788
2022-12-05,52.9788
2022-12-06,52.9788
2022-12-07,52.9788
2022-12-08,52.9788
2022-12-09,52.9788
2022-12-10,52.9788
2022-12-11,52.9788
2022-12-12,52.9788
2022-12-13,52.9788
2022-12-14,52.9788
2022-12-15,52.9788
2022-12-16,52.9788
2022-12-17,52.9788
2022-12-18,52.9788
2022-12-19,52.9788
2022-12-20,52.9788
2022-12-21,52.9788
2022-12-22,52.9788
2022-12-23,52.9788
2022-12-24,52.9788
2022-12-25,52.9788
2022-12-26,52.9788
2022-12-27,52.9788
2022-12-28,52.9788
2022-12-29,52.9788
2022-12-30,52.9788
2022-12-31,68.2589
2023-01-01,68.2589
2023-01-02,68.2589
2023-01-03,68.2589
2023-01-04,68.2589
2023-01-05,68.2589
2023-01-06,68.2589
2023-01-07,68.2589
2023-01-08,68.2589
2023-01-09,68.2589
2023-01-10,68.2589
2023-01-11,68.2589
2023-01-12,68.2589
2023-01-13,68.2589
2023-01-14,68.2589
2023-01-15,68.2589
2023-01-16,68.2589
2023-01-17,68.2589
2023-01-18,68.2589
2023-01-19,68.2589
2023-01-20,68.2589
2023-01-21,68.2589
2023-01-22,68.2589
2023-01-23,68.2589
2023-01-24,68.2589
2023-01-25,68.2589
2023-01-26,68.2589
2023-01-27,68.2589
2023-01-28,68.2589
2023-01-29,68.2589
2023-01-30,68.2589
2023-01-31,68.2589
2023-02-01,68.2589
2023-02-02,68.2589
2023-02-03,68.2589
2023-02-04,68.2589
2023-02-05,68.2589
2023-02-06,68.2589
2023-02-07,68.2589
2023-02-08,68.2589
2023-02-09,68.2589
2023-02-10,68.2589
2023-02-11,68.2589
2023-02-12,68.2589
2023-02-13,68.2589
2023-02-14,68.2589
2023-02-15,68.2589
2023-02-16,68.2589
2023-02-17,68.2589
2023-02-18,68.2589
2023-02-19,68.2589
2023-02-20,68.2589
2023-02-21,68.2589
2023-02-22,68.2589
2023-02-23,68.2589
2023-02-24,68.2589
2023-02-25,68.2589
2023-02-26,68.2589
2023-02-27,68.2589
2023-02-28,68.2589
2023-03-01,68.2589
2023-03-02,68.2589
2023-03-03,68.2589
2023-03-04,68.2589
2023-03-05,68.2589
2023-03-06,68.2589
2023-03-07,68.2589
2023-03-08,68.2589
2023-03-09,68.2589
2023-03-10,68.2589
2023-03-11,68.2589
2023-03-12,68.2589
2023-03-13,68.2589
2023-03-14,68.2589
2023-03-15,68.2589
2023-03-16,68.2589
2023-03-17,68.2589
2023-03-18,68.2589
2023-03-19,68.2589
2023-03-20,68.2589
2023-03-21,68.2589
2023-03-22,68.2589
2023-03-23,68.2589
2023-03-24,68.2589
2023-03-25,68.2589
2023-03-26,68.2589
2023-03-27,68.2589
2023-03-28,68.2589
2023-03-29,68.2589
2023-03-30,68.2589
2023-03-31,147.7511
2023-04-01,147.7511
2023-04-02,147.7511
2023-04-03,147.7511
2023-04-04,147.7511
2023-04-05,147.7511
2023-04-06,147.7511
2023-04-07,147.7511
2023-04-08,147.7511
