,RHI US Equity
2020-03-23,41.1833
2020-03-24,41.1833
2020-03-25,41.1833
2020-03-26,41.1833
2020-03-27,41.1833
2020-03-28,41.1833
2020-03-29,41.1833
2020-03-30,41.1833
2020-03-31,39.3801
2020-04-01,39.3801
2020-04-02,39.3801
2020-04-03,39.3801
2020-04-04,39.3801
2020-04-05,39.3801
2020-04-06,39.3801
2020-04-07,39.3801
2020-04-08,39.3801
2020-04-09,39.3801
2020-04-10,39.3801
2020-04-11,39.3801
2020-04-12,39.3801
2020-04-13,39.3801
2020-04-14,39.3801
2020-04-15,39.3801
2020-04-16,39.3801
2020-04-17,39.3801
2020-04-18,39.3801
2020-04-19,39.3801
2020-04-20,39.3801
2020-04-21,39.3801
2020-04-22,39.3801
2020-04-23,39.3801
2020-04-24,39.3801
2020-04-25,39.3801
2020-04-26,39.3801
2020-04-27,39.3801
2020-04-28,39.3801
2020-04-29,39.3801
2020-04-30,39.3801
2020-05-01,39.3801
2020-05-02,39.3801
2020-05-03,39.3801
2020-05-04,39.3801
2020-05-05,39.3801
2020-05-06,39.3801
2020-05-07,39.3801
2020-05-08,39.3801
2020-05-09,39.3801
2020-05-10,39.3801
2020-05-11,39.3801
2020-05-12,39.3801
2020-05-13,39.3801
2020-05-14,39.3801
2020-05-15,39.3801
2020-05-16,39.3801
2020-05-17,39.3801
2020-05-18,39.3801
2020-05-19,39.3801
2020-05-20,39.3801
2020-05-21,39.3801
2020-05-22,39.3801
2020-05-23,39.3801
2020-05-24,39.3801
2020-05-25,39.3801
2020-05-26,39.3801
2020-05-27,39.3801
2020-05-28,39.3801
2020-05-29,39.3801
2020-05-30,39.3801
2020-05-31,39.3801
2020-06-01,39.3801
2020-06-02,39.3801
2020-06-03,39.3801
2020-06-04,39.3801
2020-06-05,39.3801
2020-06-06,39.3801
2020-06-07,39.3801
2020-06-08,39.3801
2020-06-09,39.3801
2020-06-10,39.3801
2020-06-11,39.3801
2020-06-12,39.3801
2020-06-13,39.3801
2020-06-14,39.3801
2020-06-15,39.3801
2020-06-16,39.3801
2020-06-17,39.3801
2020-06-18,39.3801
2020-06-19,39.3801
2020-06-20,39.3801
2020-06-21,39.3801
2020-06-22,39.3801
2020-06-23,39.3801
2020-06-24,39.3801
2020-06-25,39.3801
2020-06-26,39.3801
2020-06-27,39.3801
2020-06-28,39.3801
2020-06-29,39.3801
2020-06-30,32.3164
2020-07-01,32.3164
2020-07-02,32.3164
2020-07-03,32.3164
2020-07-04,32.3164
2020-07-05,32.3164
2020-07-06,32.3164
2020-07-07,32.3164
2020-07-08,32.3164
2020-07-09,32.3164
2020-07-10,32.3164
2020-07-11,32.3164
2020-07-12,32.3164
2020-07-13,32.3164
2020-07-14,32.3164
2020-07-15,32.3164
2020-07-16,32.3164
2020-07-17,32.3164
2020-07-18,32.3164
2020-07-19,32.3164
2020-07-20,32.3164
2020-07-21,32.3164
2020-07-22,32.3164
2020-07-23,32.3164
2020-07-24,32.3164
2020-07-25,32.3164
2020-07-26,32.3164
2020-07-27,32.3164
2020-07-28,32.3164
2020-07-29,32.3164
2020-07-30,32.3164
2020-07-31,32.3164
2020-08-01,32.3164
2020-08-02,32.3164
2020-08-03,32.3164
2020-08-04,32.3164
2020-08-05,32.3164
2020-08-06,32.3164
2020-08-07,32.3164
2020-08-08,32.3164
2020-08-09,32.3164
2020-08-10,32.3164
2020-08-11,32.3164
2020-08-12,32.3164
2020-08-13,32.3164
2020-08-14,32.3164
2020-08-15,32.3164
2020-08-16,32.3164
2020-08-17,32.3164
2020-08-18,32.3164
2020-08-19,32.3164
2020-08-20,32.3164
2020-08-21,32.3164
2020-08-22,32.3164
2020-08-23,32.3164
2020-08-24,32.3164
2020-08-25,32.3164
2020-08-26,32.3164
2020-08-27,32.3164
2020-08-28,32.3164
2020-08-29,32.3164
2020-08-30,32.3164
2020-08-31,32.3164
2020-09-01,32.3164
2020-09-02,32.3164
2020-09-03,32.3164
2020-09-04,32.3164
2020-09-05,32.3164
2020-09-06,32.3164
2020-09-07,32.3164
2020-09-08,32.3164
2020-09-09,32.3164
2020-09-10,32.3164
2020-09-11,32.3164
2020-09-12,32.3164
2020-09-13,32.3164
2020-09-14,32.3164
2020-09-15,32.3164
2020-09-16,32.3164
2020-09-17,32.3164
2020-09-18,32.3164
2020-09-19,32.3164
2020-09-20,32.3164
2020-09-21,32.3164
2020-09-22,32.3164
2020-09-23,32.3164
2020-09-24,32.3164
2020-09-25,32.3164
2020-09-26,32.3164
2020-09-27,32.3164
2020-09-28,32.3164
2020-09-29,32.3164
2020-09-30,28.1632
2020-10-01,28.1632
2020-10-02,28.1632
2020-10-03,28.1632
2020-10-04,28.1632
2020-10-05,28.1632
2020-10-06,28.1632
2020-10-07,28.1632
2020-10-08,28.1632
2020-10-09,28.1632
2020-10-10,28.1632
2020-10-11,28.1632
2020-10-12,28.1632
2020-10-13,28.1632
2020-10-14,28.1632
2020-10-15,28.1632
2020-10-16,28.1632
2020-10-17,28.1632
2020-10-18,28.1632
2020-10-19,28.1632
2020-10-20,28.1632
2020-10-21,28.1632
2020-10-22,28.1632
2020-10-23,28.1632
2020-10-24,28.1632
2020-10-25,28.1632
2020-10-26,28.1632
2020-10-27,28.1632
2020-10-28,28.1632
2020-10-29,28.1632
2020-10-30,28.1632
2020-10-31,28.1632
2020-11-01,28.1632
2020-11-02,28.1632
2020-11-03,28.1632
2020-11-04,28.1632
2020-11-05,28.1632
2020-11-06,28.1632
2020-11-07,28.1632
2020-11-08,28.1632
2020-11-09,28.1632
2020-11-10,28.1632
2020-11-11,28.1632
2020-11-12,28.1632
2020-11-13,28.1632
2020-11-14,28.1632
2020-11-15,28.1632
2020-11-16,28.1632
2020-11-17,28.1632
2020-11-18,28.1632
2020-11-19,28.1632
2020-11-20,28.1632
2020-11-21,28.1632
2020-11-22,28.1632
2020-11-23,28.1632
2020-11-24,28.1632
2020-11-25,28.1632
2020-11-26,28.1632
2020-11-27,28.1632
2020-11-28,28.1632
2020-11-29,28.1632
2020-11-30,28.1632
2020-12-01,28.1632
2020-12-02,28.1632
2020-12-03,28.1632
2020-12-04,28.1632
2020-12-05,28.1632
2020-12-06,28.1632
2020-12-07,28.1632
2020-12-08,28.1632
2020-12-09,28.1632
2020-12-10,28.1632
2020-12-11,28.1632
2020-12-12,28.1632
2020-12-13,28.1632
2020-12-14,28.1632
2020-12-15,28.1632
2020-12-16,28.1632
2020-12-17,28.1632
2020-12-18,28.1632
2020-12-19,28.1632
2020-12-20,28.1632
2020-12-21,28.1632
2020-12-22,28.1632
2020-12-23,28.1632
2020-12-24,28.1632
2020-12-25,28.1632
2020-12-26,28.1632
2020-12-27,28.1632
2020-12-28,28.1632
2020-12-29,28.1632
2020-12-30,28.1632
2020-12-31,26.0775
2021-01-01,26.0775
2021-01-02,26.0775
2021-01-03,26.0775
2021-01-04,26.0775
2021-01-05,26.0775
2021-01-06,26.0775
2021-01-07,26.0775
2021-01-08,26.0775
2021-01-09,26.0775
2021-01-10,26.0775
2021-01-11,26.0775
2021-01-12,26.0775
2021-01-13,26.0775
2021-01-14,26.0775
2021-01-15,26.0775
2021-01-16,26.0775
2021-01-17,26.0775
2021-01-18,26.0775
2021-01-19,26.0775
2021-01-20,26.0775
2021-01-21,26.0775
2021-01-22,26.0775
2021-01-23,26.0775
2021-01-24,26.0775
2021-01-25,26.0775
2021-01-26,26.0775
2021-01-27,26.0775
2021-01-28,26.0775
2021-01-29,26.0775
2021-01-30,26.0775
2021-01-31,26.0775
2021-02-01,26.0775
2021-02-02,26.0775
2021-02-03,26.0775
2021-02-04,26.0775
2021-02-05,26.0775
2021-02-06,26.0775
2021-02-07,26.0775
2021-02-08,26.0775
2021-02-09,26.0775
2021-02-10,26.0775
2021-02-11,26.0775
2021-02-12,26.0775
2021-02-13,26.0775
2021-02-14,26.0775
2021-02-15,26.0775
2021-02-16,26.0775
2021-02-17,26.0775
2021-02-18,26.0775
2021-02-19,26.0775
2021-02-20,26.0775
2021-02-21,26.0775
2021-02-22,26.0775
2021-02-23,26.0775
2021-02-24,26.0775
2021-02-25,26.0775
2021-02-26,26.0775
2021-02-27,26.0775
2021-02-28,26.0775
2021-03-01,26.0775
2021-03-02,26.0775
2021-03-03,26.0775
2021-03-04,26.0775
2021-03-05,26.0775
2021-03-06,26.0775
2021-03-07,26.0775
2021-03-08,26.0775
2021-03-09,26.0775
2021-03-10,26.0775
2021-03-11,26.0775
2021-03-12,26.0775
2021-03-13,26.0775
2021-03-14,26.0775
2021-03-15,26.0775
2021-03-16,26.0775
2021-03-17,26.0775
2021-03-18,26.0775
2021-03-19,26.0775
2021-03-20,26.0775
2021-03-21,26.0775
2021-03-22,26.0775
2021-03-23,26.0775
2021-03-24,26.0775
2021-03-25,26.0775
2021-03-26,26.0775
2021-03-27,26.0775
2021-03-28,26.0775
2021-03-29,26.0775
2021-03-30,26.0775
2021-03-31,28.0938
2021-04-01,28.0938
2021-04-02,28.0938
2021-04-03,28.0938
2021-04-04,28.0938
2021-04-05,28.0938
2021-04-06,28.0938
2021-04-07,28.0938
2021-04-08,28.0938
2021-04-09,28.0938
2021-04-10,28.0938
2021-04-11,28.0938
2021-04-12,28.0938
2021-04-13,28.0938
2021-04-14,28.0938
2021-04-15,28.0938
2021-04-16,28.0938
2021-04-17,28.0938
2021-04-18,28.0938
2021-04-19,28.0938
2021-04-20,28.0938
2021-04-21,28.0938
2021-04-22,28.0938
2021-04-23,28.0938
2021-04-24,28.0938
2021-04-25,28.0938
2021-04-26,28.0938
2021-04-27,28.0938
2021-04-28,28.0938
2021-04-29,28.0938
2021-04-30,28.0938
2021-05-01,28.0938
2021-05-02,28.0938
2021-05-03,28.0938
2021-05-04,28.0938
2021-05-05,28.0938
2021-05-06,28.0938
2021-05-07,28.0938
2021-05-08,28.0938
2021-05-09,28.0938
2021-05-10,28.0938
2021-05-11,28.0938
2021-05-12,28.0938
2021-05-13,28.0938
2021-05-14,28.0938
2021-05-15,28.0938
2021-05-16,28.0938
2021-05-17,28.0938
2021-05-18,28.0938
2021-05-19,28.0938
2021-05-20,28.0938
2021-05-21,28.0938
2021-05-22,28.0938
2021-05-23,28.0938
2021-05-24,28.0938
2021-05-25,28.0938
2021-05-26,28.0938
2021-05-27,28.0938
2021-05-28,28.0938
2021-05-29,28.0938
2021-05-30,28.0938
2021-05-31,28.0938
2021-06-01,28.0938
2021-06-02,28.0938
2021-06-03,28.0938
2021-06-04,28.0938
2021-06-05,28.0938
2021-06-06,28.0938
2021-06-07,28.0938
2021-06-08,28.0938
2021-06-09,28.0938
2021-06-10,28.0938
2021-06-11,28.0938
2021-06-12,28.0938
2021-06-13,28.0938
2021-06-14,28.0938
2021-06-15,28.0938
2021-06-16,28.0938
2021-06-17,28.0938
2021-06-18,28.0938
2021-06-19,28.0938
2021-06-20,28.0938
2021-06-21,28.0938
2021-06-22,28.0938
2021-06-23,28.0938
2021-06-24,28.0938
2021-06-25,28.0938
2021-06-26,28.0938
2021-06-27,28.0938
2021-06-28,28.0938
2021-06-29,28.0938
2021-06-30,35.5947
2021-07-01,35.5947
2021-07-02,35.5947
2021-07-03,35.5947
2021-07-04,35.5947
2021-07-05,35.5947
2021-07-06,35.5947
2021-07-07,35.5947
2021-07-08,35.5947
2021-07-09,35.5947
2021-07-10,35.5947
2021-07-11,35.5947
2021-07-12,35.5947
2021-07-13,35.5947
2021-07-14,35.5947
2021-07-15,35.5947
2021-07-16,35.5947
2021-07-17,35.5947
2021-07-18,35.5947
2021-07-19,35.5947
2021-07-20,35.5947
2021-07-21,35.5947
2021-07-22,35.5947
2021-07-23,35.5947
2021-07-24,35.5947
2021-07-25,35.5947
2021-07-26,35.5947
2021-07-27,35.5947
2021-07-28,35.5947
2021-07-29,35.5947
2021-07-30,35.5947
2021-07-31,35.5947
2021-08-01,35.5947
2021-08-02,35.5947
2021-08-03,35.5947
2021-08-04,35.5947
2021-08-05,35.5947
2021-08-06,35.5947
2021-08-07,35.5947
2021-08-08,35.5947
2021-08-09,35.5947
2021-08-10,35.5947
2021-08-11,35.5947
2021-08-12,35.5947
2021-08-13,35.5947
2021-08-14,35.5947
2021-08-15,35.5947
2021-08-16,35.5947
2021-08-17,35.5947
2021-08-18,35.5947
2021-08-19,35.5947
2021-08-20,35.5947
2021-08-21,35.5947
2021-08-22,35.5947
2021-08-23,35.5947
2021-08-24,35.5947
2021-08-25,35.5947
2021-08-26,35.5947
2021-08-27,35.5947
2021-08-28,35.5947
2021-08-29,35.5947
2021-08-30,35.5947
2021-08-31,35.5947
2021-09-01,35.5947
2021-09-02,35.5947
2021-09-03,35.5947
2021-09-04,35.5947
2021-09-05,35.5947
2021-09-06,35.5947
2021-09-07,35.5947
2021-09-08,35.5947
2021-09-09,35.5947
2021-09-10,35.5947
2021-09-11,35.5947
2021-09-12,35.5947
2021-09-13,35.5947
2021-09-14,35.5947
2021-09-15,35.5947
2021-09-16,35.5947
2021-09-17,35.5947
2021-09-18,35.5947
2021-09-19,35.5947
2021-09-20,35.5947
2021-09-21,35.5947
2021-09-22,35.5947
2021-09-23,35.5947
2021-09-24,35.5947
2021-09-25,35.5947
2021-09-26,35.5947
2021-09-27,35.5947
2021-09-28,35.5947
2021-09-29,35.5947
2021-09-30,41.8393
2021-10-01,41.8393
2021-10-02,41.8393
2021-10-03,41.8393
2021-10-04,41.8393
2021-10-05,41.8393
2021-10-06,41.8393
2021-10-07,41.8393
2021-10-08,41.8393
2021-10-09,41.8393
2021-10-10,41.8393
2021-10-11,41.8393
2021-10-12,41.8393
2021-10-13,41.8393
2021-10-14,41.8393
2021-10-15,41.8393
2021-10-16,41.8393
2021-10-17,41.8393
2021-10-18,41.8393
2021-10-19,41.8393
2021-10-20,41.8393
2021-10-21,41.8393
2021-10-22,41.8393
2021-10-23,41.8393
2021-10-24,41.8393
2021-10-25,41.8393
2021-10-26,41.8393
2021-10-27,41.8393
2021-10-28,41.8393
2021-10-29,41.8393
2021-10-30,41.8393
2021-10-31,41.8393
2021-11-01,41.8393
2021-11-02,41.8393
2021-11-03,41.8393
2021-11-04,41.8393
2021-11-05,41.8393
2021-11-06,41.8393
2021-11-07,41.8393
2021-11-08,41.8393
2021-11-09,41.8393
2021-11-10,41.8393
2021-11-11,41.8393
2021-11-12,41.8393
2021-11-13,41.8393
2021-11-14,41.8393
2021-11-15,41.8393
2021-11-16,41.8393
2021-11-17,41.8393
2021-11-18,41.8393
2021-11-19,41.8393
2021-11-20,41.8393
2021-11-21,41.8393
2021-11-22,41.8393
2021-11-23,41.8393
2021-11-24,41.8393
2021-11-25,41.8393
2021-11-26,41.8393
2021-11-27,41.8393
2021-11-28,41.8393
2021-11-29,41.8393
2021-11-30,41.8393
2021-12-01,41.8393
2021-12-02,41.8393
2021-12-03,41.8393
2021-12-04,41.8393
2021-12-05,41.8393
2021-12-06,41.8393
2021-12-07,41.8393
2021-12-08,41.8393
2021-12-09,41.8393
2021-12-10,41.8393
2021-12-11,41.8393
2021-12-12,41.8393
2021-12-13,41.8393
2021-12-14,41.8393
2021-12-15,41.8393
2021-12-16,41.8393
2021-12-17,41.8393
2021-12-18,41.8393
2021-12-19,41.8393
2021-12-20,41.8393
2021-12-21,41.8393
2021-12-22,41.8393
2021-12-23,41.8393
2021-12-24,41.8393
2021-12-25,41.8393
2021-12-26,41.8393
2021-12-27,41.8393
2021-12-28,41.8393
2021-12-29,41.8393
2021-12-30,41.8393
2021-12-31,46.2914
2022-01-01,46.2914
2022-01-02,46.2914
2022-01-03,46.2914
2022-01-04,46.2914
2022-01-05,46.2914
2022-01-06,46.2914
2022-01-07,46.2914
2022-01-08,46.2914
2022-01-09,46.2914
2022-01-10,46.2914
2022-01-11,46.2914
2022-01-12,46.2914
2022-01-13,46.2914
2022-01-14,46.2914
2022-01-15,46.2914
2022-01-16,46.2914
2022-01-17,46.2914
2022-01-18,46.2914
2022-01-19,46.2914
2022-01-20,46.2914
2022-01-21,46.2914
2022-01-22,46.2914
2022-01-23,46.2914
2022-01-24,46.2914
2022-01-25,46.2914
2022-01-26,46.2914
2022-01-27,46.2914
2022-01-28,46.2914
2022-01-29,46.2914
2022-01-30,46.2914
2022-01-31,46.2914
2022-02-01,46.2914
2022-02-02,46.2914
2022-02-03,46.2914
2022-02-04,46.2914
2022-02-05,46.2914
2022-02-06,46.2914
2022-02-07,46.2914
2022-02-08,46.2914
2022-02-09,46.2914
2022-02-10,46.2914
2022-02-11,46.2914
2022-02-12,46.2914
2022-02-13,46.2914
2022-02-14,46.2914
2022-02-15,46.2914
2022-02-16,46.2914
2022-02-17,46.2914
2022-02-18,46.2914
2022-02-19,46.2914
2022-02-20,46.2914
2022-02-21,46.2914
2022-02-22,46.2914
2022-02-23,46.2914
2022-02-24,46.2914
2022-02-25,46.2914
2022-02-26,46.2914
2022-02-27,46.2914
2022-02-28,46.2914
2022-03-01,46.2914
2022-03-02,46.2914
2022-03-03,46.2914
2022-03-04,46.2914
2022-03-05,46.2914
2022-03-06,46.2914
2022-03-07,46.2914
2022-03-08,46.2914
2022-03-09,46.2914
2022-03-10,46.2914
2022-03-11,46.2914
2022-03-12,46.2914
2022-03-13,46.2914
2022-03-14,46.2914
2022-03-15,46.2914
2022-03-16,46.2914
2022-03-17,46.2914
2022-03-18,46.2914
2022-03-19,46.2914
2022-03-20,46.2914
2022-03-21,46.2914
2022-03-22,46.2914
2022-03-23,46.2914
2022-03-24,46.2914
2022-03-25,46.2914
2022-03-26,46.2914
2022-03-27,46.2914
2022-03-28,46.2914
2022-03-29,46.2914
2022-03-30,46.2914
2022-03-31,49.5209
2022-04-01,49.5209
2022-04-02,49.5209
2022-04-03,49.5209
2022-04-04,49.5209
2022-04-05,49.5209
2022-04-06,49.5209
2022-04-07,49.5209
2022-04-08,49.5209
2022-04-09,49.5209
2022-04-10,49.5209
2022-04-11,49.5209
2022-04-12,49.5209
2022-04-13,49.5209
2022-04-14,49.5209
2022-04-15,49.5209
2022-04-16,49.5209
2022-04-17,49.5209
2022-04-18,49.5209
2022-04-19,49.5209
2022-04-20,49.5209
2022-04-21,49.5209
2022-04-22,49.5209
2022-04-23,49.5209
2022-04-24,49.5209
2022-04-25,49.5209
2022-04-26,49.5209
2022-04-27,49.5209
2022-04-28,49.5209
2022-04-29,49.5209
2022-04-30,49.5209
2022-05-01,49.5209
2022-05-02,49.5209
2022-05-03,49.5209
2022-05-04,49.5209
2022-05-05,49.5209
2022-05-06,49.5209
2022-05-07,49.5209
2022-05-08,49.5209
2022-05-09,49.5209
2022-05-10,49.5209
2022-05-11,49.5209
2022-05-12,49.5209
2022-05-13,49.5209
2022-05-14,49.5209
2022-05-15,49.5209
2022-05-16,49.5209
2022-05-17,49.5209
2022-05-18,49.5209
2022-05-19,49.5209
2022-05-20,49.5209
2022-05-21,49.5209
2022-05-22,49.5209
2022-05-23,49.5209
2022-05-24,49.5209
2022-05-25,49.5209
2022-05-26,49.5209
2022-05-27,49.5209
2022-05-28,49.5209
2022-05-29,49.5209
2022-05-30,49.5209
2022-05-31,49.5209
2022-06-01,49.5209
2022-06-02,49.5209
2022-06-03,49.5209
2022-06-04,49.5209
2022-06-05,49.5209
2022-06-06,49.5209
2022-06-07,49.5209
2022-06-08,49.5209
2022-06-09,49.5209
2022-06-10,49.5209
2022-06-11,49.5209
2022-06-12,49.5209
2022-06-13,49.5209
2022-06-14,49.5209
2022-06-15,49.5209
2022-06-16,49.5209
2022-06-17,49.5209
2022-06-18,49.5209
2022-06-19,49.5209
2022-06-20,49.5209
2022-06-21,49.5209
2022-06-22,49.5209
2022-06-23,49.5209
2022-06-24,49.5209
2022-06-25,49.5209
2022-06-26,49.5209
2022-06-27,49.5209
2022-06-28,49.5209
2022-06-29,49.5209
2022-06-30,50.084
2022-07-01,50.084
2022-07-02,50.084
2022-07-03,50.084
2022-07-04,50.084
2022-07-05,50.084
2022-07-06,50.084
2022-07-07,50.084
2022-07-08,50.084
2022-07-09,50.084
2022-07-10,50.084
2022-07-11,50.084
2022-07-12,50.084
2022-07-13,50.084
2022-07-14,50.084
2022-07-15,50.084
2022-07-16,50.084
2022-07-17,50.084
2022-07-18,50.084
2022-07-19,50.084
2022-07-20,50.084
2022-07-21,50.084
2022-07-22,50.084
2022-07-23,50.084
2022-07-24,50.084
2022-07-25,50.084
2022-07-26,50.084
2022-07-27,50.084
2022-07-28,50.084
2022-07-29,50.084
2022-07-30,50.084
2022-07-31,50.084
2022-08-01,50.084
2022-08-02,50.084
2022-08-03,50.084
2022-08-04,50.084
2022-08-05,50.084
2022-08-06,50.084
2022-08-07,50.084
2022-08-08,50.084
2022-08-09,50.084
2022-08-10,50.084
2022-08-11,50.084
2022-08-12,50.084
2022-08-13,50.084
2022-08-14,50.084
2022-08-15,50.084
2022-08-16,50.084
2022-08-17,50.084
2022-08-18,50.084
2022-08-19,50.084
2022-08-20,50.084
2022-08-21,50.084
2022-08-22,50.084
2022-08-23,50.084
2022-08-24,50.084
2022-08-25,50.084
2022-08-26,50.084
2022-08-27,50.084
2022-08-28,50.084
2022-08-29,50.084
2022-08-30,50.084
2022-08-31,50.084
2022-09-01,50.084
2022-09-02,50.084
2022-09-03,50.084
2022-09-04,50.084
2022-09-05,50.084
2022-09-06,50.084
2022-09-07,50.084
2022-09-08,50.084
2022-09-09,50.084
2022-09-10,50.084
2022-09-11,50.084
2022-09-12,50.084
2022-09-13,50.084
2022-09-14,50.084
2022-09-15,50.084
2022-09-16,50.084
2022-09-17,50.084
2022-09-18,50.084
2022-09-19,50.084
2022-09-20,50.084
2022-09-21,50.084
2022-09-22,50.084
2022-09-23,50.084
2022-09-24,50.084
2022-09-25,50.084
2022-09-26,50.084
2022-09-27,50.084
2022-09-28,50.084
2022-09-29,50.084
2022-09-30,48.3235
2022-10-01,48.3235
2022-10-02,48.3235
2022-10-03,48.3235
2022-10-04,48.3235
2022-10-05,48.3235
2022-10-06,48.3235
2022-10-07,48.3235
2022-10-08,48.3235
2022-10-09,48.3235
2022-10-10,48.3235
2022-10-11,48.3235
2022-10-12,48.3235
2022-10-13,48.3235
2022-10-14,48.3235
2022-10-15,48.3235
2022-10-16,48.3235
2022-10-17,48.3235
2022-10-18,48.3235
2022-10-19,48.3235
2022-10-20,48.3235
2022-10-21,48.3235
2022-10-22,48.3235
2022-10-23,48.3235
2022-10-24,48.3235
2022-10-25,48.3235
2022-10-26,48.3235
2022-10-27,48.3235
2022-10-28,48.3235
2022-10-29,48.3235
2022-10-30,48.3235
2022-10-31,48.3235
2022-11-01,48.3235
2022-11-02,48.3235
2022-11-03,48.3235
2022-11-04,48.3235
2022-11-05,48.3235
2022-11-06,48.3235
2022-11-07,48.3235
2022-11-08,48.3235
2022-11-09,48.3235
2022-11-10,48.3235
2022-11-11,48.3235
2022-11-12,48.3235
2022-11-13,48.3235
2022-11-14,48.3235
2022-11-15,48.3235
2022-11-16,48.3235
2022-11-17,48.3235
2022-11-18,48.3235
2022-11-19,48.3235
2022-11-20,48.3235
2022-11-21,48.3235
2022-11-22,48.3235
2022-11-23,48.3235
2022-11-24,48.3235
2022-11-25,48.3235
2022-11-26,48.3235
2022-11-27,48.3235
2022-11-28,48.3235
2022-11-29,48.3235
2022-11-30,48.3235
2022-12-01,48.3235
2022-12-02,48.3235
2022-12-03,48.3235
2022-12-04,48.3235
2022-12-05,48.3235
2022-12-06,48.3235
2022-12-07,48.3235
2022-12-08,48.3235
2022-12-09,48.3235
2022-12-10,48.3235
2022-12-11,48.3235
2022-12-12,48.3235
2022-12-13,48.3235
2022-12-14,48.3235
2022-12-15,48.3235
2022-12-16,48.3235
2022-12-17,48.3235
2022-12-18,48.3235
2022-12-19,48.3235
2022-12-20,48.3235
2022-12-21,48.3235
2022-12-22,48.3235
2022-12-23,48.3235
2022-12-24,48.3235
2022-12-25,48.3235
2022-12-26,48.3235
2022-12-27,48.3235
2022-12-28,48.3235
2022-12-29,48.3235
2022-12-30,48.3235
2022-12-31,44.6106
2023-01-01,44.6106
2023-01-02,44.6106
2023-01-03,44.6106
2023-01-04,44.6106
2023-01-05,44.6106
2023-01-06,44.6106
2023-01-07,44.6106
2023-01-08,44.6106
2023-01-09,44.6106
2023-01-10,44.6106
2023-01-11,44.6106
2023-01-12,44.6106
2023-01-13,44.6106
2023-01-14,44.6106
2023-01-15,44.6106
2023-01-16,44.6106
2023-01-17,44.6106
2023-01-18,44.6106
2023-01-19,44.6106
2023-01-20,44.6106
2023-01-21,44.6106
2023-01-22,44.6106
2023-01-23,44.6106
2023-01-24,44.6106
2023-01-25,44.6106
2023-01-26,44.6106
2023-01-27,44.6106
2023-01-28,44.6106
2023-01-29,44.6106
2023-01-30,44.6106
2023-01-31,44.6106
2023-02-01,44.6106
2023-02-02,44.6106
2023-02-03,44.6106
2023-02-04,44.6106
2023-02-05,44.6106
2023-02-06,44.6106
2023-02-07,44.6106
2023-02-08,44.6106
2023-02-09,44.6106
2023-02-10,44.6106
2023-02-11,44.6106
2023-02-12,44.6106
2023-02-13,44.6106
2023-02-14,44.6106
2023-02-15,44.6106
2023-02-16,44.6106
2023-02-17,44.6106
2023-02-18,44.6106
2023-02-19,44.6106
2023-02-20,44.6106
2023-02-21,44.6106
2023-02-22,44.6106
2023-02-23,44.6106
2023-02-24,44.6106
2023-02-25,44.6106
2023-02-26,44.6106
2023-02-27,44.6106
2023-02-28,44.6106
2023-03-01,44.6106
2023-03-02,44.6106
2023-03-03,44.6106
2023-03-04,44.6106
2023-03-05,44.6106
2023-03-06,44.6106
2023-03-07,44.6106
2023-03-08,44.6106
2023-03-09,44.6106
2023-03-10,44.6106
2023-03-11,44.6106
2023-03-12,44.6106
2023-03-13,44.6106
2023-03-14,44.6106
2023-03-15,44.6106
2023-03-16,44.6106
