,HEES US Equity
2020-07-27,8.2615
2020-07-28,8.2615
2020-07-29,8.2615
2020-07-30,8.2615
2020-07-31,8.2615
2020-08-01,8.2615
2020-08-02,8.2615
2020-08-03,8.2615
2020-08-04,8.2615
2020-08-05,8.2615
2020-08-06,8.2615
2020-08-07,8.2615
2020-08-08,8.2615
2020-08-09,8.2615
2020-08-10,8.2615
2020-08-11,8.2615
2020-08-12,8.2615
2020-08-13,8.2615
2020-08-14,8.2615
2020-08-15,8.2615
2020-08-16,8.2615
2020-08-17,8.2615
2020-08-18,8.2615
2020-08-19,8.2615
2020-08-20,8.2615
2020-08-21,8.2615
2020-08-22,8.2615
2020-08-23,8.2615
2020-08-24,8.2615
2020-08-25,8.2615
2020-08-26,8.2615
2020-08-27,8.2615
2020-08-28,8.2615
2020-08-29,8.2615
2020-08-30,8.2615
2020-08-31,8.2615
2020-09-01,8.2615
2020-09-02,8.2615
2020-09-03,8.2615
2020-09-04,8.2615
2020-09-05,8.2615
2020-09-06,8.2615
2020-09-07,8.2615
2020-09-08,8.2615
2020-09-09,8.2615
2020-09-10,8.2615
2020-09-11,8.2615
2020-09-12,8.2615
2020-09-13,8.2615
2020-09-14,8.2615
2020-09-15,8.2615
2020-09-16,8.2615
2020-09-17,8.2615
2020-09-18,8.2615
2020-09-19,8.2615
2020-09-20,8.2615
2020-09-21,8.2615
2020-09-22,8.2615
2020-09-23,8.2615
2020-09-24,8.2615
2020-09-25,8.2615
2020-09-26,8.2615
2020-09-27,8.2615
2020-09-28,8.2615
2020-09-29,8.2615
2020-09-30,1.394
2020-10-01,1.394
2020-10-02,1.394
2020-10-03,1.394
2020-10-04,1.394
2020-10-05,1.394
2020-10-06,1.394
2020-10-07,1.394
2020-10-08,1.394
2020-10-09,1.394
2020-10-10,1.394
2020-10-11,1.394
2020-10-12,1.394
2020-10-13,1.394
2020-10-14,1.394
2020-10-15,1.394
2020-10-16,1.394
2020-10-17,1.394
2020-10-18,1.394
2020-10-19,1.394
2020-10-20,1.394
2020-10-21,1.394
2020-10-22,1.394
2020-10-23,1.394
2020-10-24,1.394
2020-10-25,1.394
2020-10-26,1.394
2020-10-27,1.394
2020-10-28,1.394
2020-10-29,1.394
2020-10-30,1.394
2020-10-31,1.394
2020-11-01,1.394
2020-11-02,1.394
2020-11-03,1.394
2020-11-04,1.394
2020-11-05,1.394
2020-11-06,1.394
2020-11-07,1.394
2020-11-08,1.394
2020-11-09,1.394
2020-11-10,1.394
2020-11-11,1.394
2020-11-12,1.394
2020-11-13,1.394
2020-11-14,1.394
2020-11-15,1.394
2020-11-16,1.394
2020-11-17,1.394
2020-11-18,1.394
2020-11-19,1.394
2020-11-20,1.394
2020-11-21,1.394
2020-11-22,1.394
2020-11-23,1.394
2020-11-24,1.394
2020-11-25,1.394
2020-11-26,1.394
2020-11-27,1.394
2020-11-28,1.394
2020-11-29,1.394
2020-11-30,1.394
2020-12-01,1.394
2020-12-02,1.394
2020-12-03,1.394
2020-12-04,1.394
2020-12-05,1.394
2020-12-06,1.394
2020-12-07,1.394
2020-12-08,1.394
2020-12-09,1.394
2020-12-10,1.394
2020-12-11,1.394
2020-12-12,1.394
2020-12-13,1.394
2020-12-14,1.394
2020-12-15,1.394
2020-12-16,1.394
2020-12-17,1.394
2020-12-18,1.394
2020-12-19,1.394
2020-12-20,1.394
2020-12-21,1.394
2020-12-22,1.394
2020-12-23,1.394
2020-12-24,1.394
2020-12-25,1.394
2020-12-26,1.394
2020-12-27,1.394
2020-12-28,1.394
2020-12-29,1.394
2020-12-30,1.394
2020-12-31,-11.9714
2021-01-01,-11.9714
2021-01-02,-11.9714
2021-01-03,-11.9714
2021-01-04,-11.9714
2021-01-05,-11.9714
2021-01-06,-11.9714
2021-01-07,-11.9714
2021-01-08,-11.9714
2021-01-09,-11.9714
2021-01-10,-11.9714
2021-01-11,-11.9714
2021-01-12,-11.9714
2021-01-13,-11.9714
2021-01-14,-11.9714
2021-01-15,-11.9714
2021-01-16,-11.9714
2021-01-17,-11.9714
2021-01-18,-11.9714
2021-01-19,-11.9714
2021-01-20,-11.9714
2021-01-21,-11.9714
2021-01-22,-11.9714
2021-01-23,-11.9714
2021-01-24,-11.9714
2021-01-25,-11.9714
2021-01-26,-11.9714
2021-01-27,-11.9714
2021-01-28,-11.9714
2021-01-29,-11.9714
2021-01-30,-11.9714
2021-01-31,-11.9714
2021-02-01,-11.9714
2021-02-02,-11.9714
2021-02-03,-11.9714
2021-02-04,-11.9714
2021-02-05,-11.9714
2021-02-06,-11.9714
2021-02-07,-11.9714
2021-02-08,-11.9714
2021-02-09,-11.9714
2021-02-10,-11.9714
2021-02-11,-11.9714
2021-02-12,-11.9714
2021-02-13,-11.9714
2021-02-14,-11.9714
2021-02-15,-11.9714
2021-02-16,-11.9714
2021-02-17,-11.9714
2021-02-18,-11.9714
2021-02-19,-11.9714
2021-02-20,-11.9714
2021-02-21,-11.9714
2021-02-22,-11.9714
2021-02-23,-11.9714
2021-02-24,-11.9714
2021-02-25,-11.9714
2021-02-26,-11.9714
2021-02-27,-11.9714
2021-02-28,-11.9714
2021-03-01,-11.9714
2021-03-02,-11.9714
2021-03-03,-11.9714
2021-03-04,-11.9714
2021-03-05,-11.9714
2021-03-06,-11.9714
2021-03-07,-11.9714
2021-03-08,-11.9714
2021-03-09,-11.9714
2021-03-10,-11.9714
2021-03-11,-11.9714
2021-03-12,-11.9714
2021-03-13,-11.9714
2021-03-14,-11.9714
2021-03-15,-11.9714
2021-03-16,-11.9714
2021-03-17,-11.9714
2021-03-18,-11.9714
2021-03-19,-11.9714
2021-03-20,-11.9714
2021-03-21,-11.9714
2021-03-22,-11.9714
2021-03-23,-11.9714
2021-03-24,-11.9714
2021-03-25,-11.9714
2021-03-26,-11.9714
2021-03-27,-11.9714
2021-03-28,-11.9714
2021-03-29,-11.9714
2021-03-30,-11.9714
2021-03-31,3.4105
2021-04-01,3.4105
2021-04-02,3.4105
2021-04-03,3.4105
2021-04-04,3.4105
2021-04-05,3.4105
2021-04-06,3.4105
2021-04-07,3.4105
2021-04-08,3.4105
2021-04-09,3.4105
2021-04-10,3.4105
2021-04-11,3.4105
2021-04-12,3.4105
2021-04-13,3.4105
2021-04-14,3.4105
2021-04-15,3.4105
2021-04-16,3.4105
2021-04-17,3.4105
2021-04-18,3.4105
2021-04-19,3.4105
2021-04-20,3.4105
2021-04-21,3.4105
2021-04-22,3.4105
2021-04-23,3.4105
2021-04-24,3.4105
2021-04-25,3.4105
2021-04-26,3.4105
2021-04-27,3.4105
2021-04-28,3.4105
2021-04-29,3.4105
2021-04-30,3.4105
2021-05-01,3.4105
2021-05-02,3.4105
2021-05-03,3.4105
2021-05-04,3.4105
2021-05-05,3.4105
2021-05-06,3.4105
2021-05-07,3.4105
2021-05-08,3.4105
2021-05-09,3.4105
2021-05-10,3.4105
2021-05-11,3.4105
2021-05-12,3.4105
2021-05-13,3.4105
2021-05-14,3.4105
2021-05-15,3.4105
2021-05-16,3.4105
2021-05-17,3.4105
2021-05-18,3.4105
2021-05-19,3.4105
2021-05-20,3.4105
2021-05-21,3.4105
2021-05-22,3.4105
2021-05-23,3.4105
2021-05-24,3.4105
2021-05-25,3.4105
2021-05-26,3.4105
2021-05-27,3.4105
2021-05-28,3.4105
2021-05-29,3.4105
2021-05-30,3.4105
2021-05-31,3.4105
2021-06-01,3.4105
2021-06-02,3.4105
2021-06-03,3.4105
2021-06-04,3.4105
2021-06-05,3.4105
2021-06-06,3.4105
2021-06-07,3.4105
2021-06-08,3.4105
2021-06-09,3.4105
2021-06-10,3.4105
2021-06-11,3.4105
2021-06-12,3.4105
2021-06-13,3.4105
2021-06-14,3.4105
2021-06-15,3.4105
2021-06-16,3.4105
2021-06-17,3.4105
2021-06-18,3.4105
2021-06-19,3.4105
2021-06-20,3.4105
2021-06-21,3.4105
2021-06-22,3.4105
2021-06-23,3.4105
2021-06-24,3.4105
2021-06-25,3.4105
2021-06-26,3.4105
2021-06-27,3.4105
2021-06-28,3.4105
2021-06-29,3.4105
2021-06-30,6.1326
2021-07-01,6.1326
2021-07-02,6.1326
2021-07-03,6.1326
2021-07-04,6.1326
2021-07-05,6.1326
2021-07-06,6.1326
2021-07-07,6.1326
2021-07-08,6.1326
2021-07-09,6.1326
2021-07-10,6.1326
2021-07-11,6.1326
2021-07-12,6.1326
2021-07-13,6.1326
2021-07-14,6.1326
2021-07-15,6.1326
2021-07-16,6.1326
2021-07-17,6.1326
2021-07-18,6.1326
2021-07-19,6.1326
2021-07-20,6.1326
2021-07-21,6.1326
2021-07-22,6.1326
2021-07-23,6.1326
2021-07-24,6.1326
2021-07-25,6.1326
2021-07-26,6.1326
2021-07-27,6.1326
2021-07-28,6.1326
2021-07-29,6.1326
2021-07-30,6.1326
2021-07-31,6.1326
2021-08-01,6.1326
2021-08-02,6.1326
2021-08-03,6.1326
2021-08-04,6.1326
2021-08-05,6.1326
2021-08-06,6.1326
2021-08-07,6.1326
2021-08-08,6.1326
2021-08-09,6.1326
2021-08-10,6.1326
2021-08-11,6.1326
2021-08-12,6.1326
2021-08-13,6.1326
2021-08-14,6.1326
2021-08-15,6.1326
2021-08-16,6.1326
2021-08-17,6.1326
2021-08-18,6.1326
2021-08-19,6.1326
2021-08-20,6.1326
2021-08-21,6.1326
2021-08-22,6.1326
2021-08-23,6.1326
2021-08-24,6.1326
2021-08-25,6.1326
2021-08-26,6.1326
2021-08-27,6.1326
2021-08-28,6.1326
2021-08-29,6.1326
2021-08-30,6.1326
2021-08-31,6.1326
2021-09-01,6.1326
2021-09-02,6.1326
2021-09-03,6.1326
2021-09-04,6.1326
2021-09-05,6.1326
2021-09-06,6.1326
2021-09-07,6.1326
2021-09-08,6.1326
2021-09-09,6.1326
2021-09-10,6.1326
2021-09-11,6.1326
2021-09-12,6.1326
2021-09-13,6.1326
2021-09-14,6.1326
2021-09-15,6.1326
2021-09-16,6.1326
2021-09-17,6.1326
2021-09-18,6.1326
2021-09-19,6.1326
2021-09-20,6.1326
2021-09-21,6.1326
2021-09-22,6.1326
2021-09-23,6.1326
2021-09-24,6.1326
2021-09-25,6.1326
2021-09-26,6.1326
2021-09-27,6.1326
2021-09-28,6.1326
2021-09-29,6.1326
2021-09-30,13.3685
2021-10-01,13.3685
2021-10-02,13.3685
2021-10-03,13.3685
2021-10-04,13.3685
2021-10-05,13.3685
2021-10-06,13.3685
2021-10-07,13.3685
2021-10-08,13.3685
2021-10-09,13.3685
2021-10-10,13.3685
2021-10-11,13.3685
2021-10-12,13.3685
2021-10-13,13.3685
2021-10-14,13.3685
2021-10-15,13.3685
2021-10-16,13.3685
2021-10-17,13.3685
2021-10-18,13.3685
2021-10-19,13.3685
2021-10-20,13.3685
2021-10-21,13.3685
2021-10-22,13.3685
2021-10-23,13.3685
2021-10-24,13.3685
2021-10-25,13.3685
2021-10-26,13.3685
2021-10-27,13.3685
2021-10-28,13.3685
2021-10-29,13.3685
2021-10-30,13.3685
2021-10-31,13.3685
2021-11-01,13.3685
2021-11-02,13.3685
2021-11-03,13.3685
2021-11-04,13.3685
2021-11-05,13.3685
2021-11-06,13.3685
2021-11-07,13.3685
2021-11-08,13.3685
2021-11-09,13.3685
2021-11-10,13.3685
2021-11-11,13.3685
2021-11-12,13.3685
2021-11-13,13.3685
2021-11-14,13.3685
2021-11-15,13.3685
2021-11-16,13.3685
2021-11-17,13.3685
2021-11-18,13.3685
2021-11-19,13.3685
2021-11-20,13.3685
2021-11-21,13.3685
2021-11-22,13.3685
2021-11-23,13.3685
2021-11-24,13.3685
2021-11-25,13.3685
2021-11-26,13.3685
2021-11-27,13.3685
2021-11-28,13.3685
2021-11-29,13.3685
2021-11-30,13.3685
2021-12-01,13.3685
2021-12-02,13.3685
2021-12-03,13.3685
2021-12-04,13.3685
2021-12-05,13.3685
2021-12-06,13.3685
2021-12-07,13.3685
2021-12-08,13.3685
2021-12-09,13.3685
2021-12-10,13.3685
2021-12-11,13.3685
2021-12-12,13.3685
2021-12-13,13.3685
2021-12-14,13.3685
2021-12-15,13.3685
2021-12-16,13.3685
2021-12-17,13.3685
2021-12-18,13.3685
2021-12-19,13.3685
2021-12-20,13.3685
2021-12-21,13.3685
2021-12-22,13.3685
2021-12-23,13.3685
2021-12-24,13.3685
2021-12-25,13.3685
2021-12-26,13.3685
2021-12-27,13.3685
2021-12-28,13.3685
2021-12-29,13.3685
2021-12-30,13.3685
2021-12-31,37.8645
2022-01-01,37.8645
2022-01-02,37.8645
2022-01-03,37.8645
2022-01-04,37.8645
2022-01-05,37.8645
2022-01-06,37.8645
2022-01-07,37.8645
2022-01-08,37.8645
2022-01-09,37.8645
2022-01-10,37.8645
2022-01-11,37.8645
2022-01-12,37.8645
2022-01-13,37.8645
2022-01-14,37.8645
2022-01-15,37.8645
2022-01-16,37.8645
2022-01-17,37.8645
2022-01-18,37.8645
2022-01-19,37.8645
2022-01-20,37.8645
2022-01-21,37.8645
2022-01-22,37.8645
2022-01-23,37.8645
2022-01-24,37.8645
2022-01-25,37.8645
2022-01-26,37.8645
2022-01-27,37.8645
2022-01-28,37.8645
2022-01-29,37.8645
2022-01-30,37.8645
2022-01-31,37.8645
2022-02-01,37.8645
2022-02-02,37.8645
2022-02-03,37.8645
2022-02-04,37.8645
2022-02-05,37.8645
2022-02-06,37.8645
2022-02-07,37.8645
2022-02-08,37.8645
2022-02-09,37.8645
2022-02-10,37.8645
2022-02-11,37.8645
2022-02-12,37.8645
2022-02-13,37.8645
2022-02-14,37.8645
2022-02-15,37.8645
2022-02-16,37.8645
2022-02-17,37.8645
2022-02-18,37.8645
2022-02-19,37.8645
2022-02-20,37.8645
2022-02-21,37.8645
2022-02-22,37.8645
2022-02-23,37.8645
2022-02-24,37.8645
2022-02-25,37.8645
2022-02-26,37.8645
2022-02-27,37.8645
2022-02-28,37.8645
2022-03-01,37.8645
2022-03-02,37.8645
2022-03-03,37.8645
2022-03-04,37.8645
2022-03-05,37.8645
2022-03-06,37.8645
2022-03-07,37.8645
2022-03-08,37.8645
2022-03-09,37.8645
2022-03-10,37.8645
2022-03-11,37.8645
2022-03-12,37.8645
2022-03-13,37.8645
2022-03-14,37.8645
2022-03-15,37.8645
2022-03-16,37.8645
2022-03-17,37.8645
2022-03-18,37.8645
2022-03-19,37.8645
2022-03-20,37.8645
2022-03-21,37.8645
2022-03-22,37.8645
2022-03-23,37.8645
2022-03-24,37.8645
2022-03-25,37.8645
2022-03-26,37.8645
2022-03-27,37.8645
2022-03-28,37.8645
2022-03-29,37.8645
2022-03-30,37.8645
2022-03-31,42.0972
2022-04-01,42.0972
2022-04-02,42.0972
2022-04-03,42.0972
2022-04-04,42.0972
2022-04-05,42.0972
2022-04-06,42.0972
2022-04-07,42.0972
2022-04-08,42.0972
2022-04-09,42.0972
2022-04-10,42.0972
2022-04-11,42.0972
2022-04-12,42.0972
2022-04-13,42.0972
2022-04-14,42.0972
2022-04-15,42.0972
2022-04-16,42.0972
2022-04-17,42.0972
2022-04-18,42.0972
2022-04-19,42.0972
2022-04-20,42.0972
2022-04-21,42.0972
2022-04-22,42.0972
2022-04-23,42.0972
2022-04-24,42.0972
2022-04-25,42.0972
2022-04-26,42.0972
2022-04-27,42.0972
2022-04-28,42.0972
2022-04-29,42.0972
2022-04-30,42.0972
2022-05-01,42.0972
2022-05-02,42.0972
2022-05-03,42.0972
2022-05-04,42.0972
2022-05-05,42.0972
2022-05-06,42.0972
2022-05-07,42.0972
2022-05-08,42.0972
2022-05-09,42.0972
2022-05-10,42.0972
2022-05-11,42.0972
2022-05-12,42.0972
2022-05-13,42.0972
2022-05-14,42.0972
2022-05-15,42.0972
2022-05-16,42.0972
2022-05-17,42.0972
2022-05-18,42.0972
2022-05-19,42.0972
2022-05-20,42.0972
2022-05-21,42.0972
2022-05-22,42.0972
2022-05-23,42.0972
2022-05-24,42.0972
2022-05-25,42.0972
2022-05-26,42.0972
2022-05-27,42.0972
2022-05-28,42.0972
2022-05-29,42.0972
2022-05-30,42.0972
2022-05-31,42.0972
2022-06-01,42.0972
2022-06-02,42.0972
2022-06-03,42.0972
2022-06-04,42.0972
2022-06-05,42.0972
2022-06-06,42.0972
2022-06-07,42.0972
2022-06-08,42.0972
2022-06-09,42.0972
2022-06-10,42.0972
2022-06-11,42.0972
2022-06-12,42.0972
2022-06-13,42.0972
2022-06-14,42.0972
2022-06-15,42.0972
2022-06-16,42.0972
2022-06-17,42.0972
2022-06-18,42.0972
2022-06-19,42.0972
2022-06-20,42.0972
2022-06-21,42.0972
2022-06-22,42.0972
2022-06-23,42.0972
2022-06-24,42.0972
2022-06-25,42.0972
2022-06-26,42.0972
2022-06-27,42.0972
2022-06-28,42.0972
2022-06-29,42.0972
2022-06-30,44.0054
2022-07-01,44.0054
2022-07-02,44.0054
2022-07-03,44.0054
2022-07-04,44.0054
2022-07-05,44.0054
2022-07-06,44.0054
2022-07-07,44.0054
2022-07-08,44.0054
2022-07-09,44.0054
2022-07-10,44.0054
2022-07-11,44.0054
2022-07-12,44.0054
2022-07-13,44.0054
2022-07-14,44.0054
2022-07-15,44.0054
2022-07-16,44.0054
2022-07-17,44.0054
2022-07-18,44.0054
2022-07-19,44.0054
2022-07-20,44.0054
2022-07-21,44.0054
2022-07-22,44.0054
2022-07-23,44.0054
2022-07-24,44.0054
2022-07-25,44.0054
2022-07-26,44.0054
2022-07-27,44.0054
2022-07-28,44.0054
2022-07-29,44.0054
2022-07-30,44.0054
2022-07-31,44.0054
2022-08-01,44.0054
2022-08-02,44.0054
2022-08-03,44.0054
2022-08-04,44.0054
2022-08-05,44.0054
2022-08-06,44.0054
2022-08-07,44.0054
2022-08-08,44.0054
2022-08-09,44.0054
2022-08-10,44.0054
2022-08-11,44.0054
2022-08-12,44.0054
2022-08-13,44.0054
2022-08-14,44.0054
2022-08-15,44.0054
2022-08-16,44.0054
2022-08-17,44.0054
2022-08-18,44.0054
2022-08-19,44.0054
2022-08-20,44.0054
2022-08-21,44.0054
2022-08-22,44.0054
2022-08-23,44.0054
2022-08-24,44.0054
2022-08-25,44.0054
2022-08-26,44.0054
2022-08-27,44.0054
2022-08-28,44.0054
2022-08-29,44.0054
2022-08-30,44.0054
2022-08-31,44.0054
2022-09-01,44.0054
2022-09-02,44.0054
2022-09-03,44.0054
2022-09-04,44.0054
2022-09-05,44.0054
2022-09-06,44.0054
2022-09-07,44.0054
2022-09-08,44.0054
2022-09-09,44.0054
2022-09-10,44.0054
2022-09-11,44.0054
2022-09-12,44.0054
2022-09-13,44.0054
2022-09-14,44.0054
2022-09-15,44.0054
2022-09-16,44.0054
2022-09-17,44.0054
2022-09-18,44.0054
2022-09-19,44.0054
2022-09-20,44.0054
2022-09-21,44.0054
2022-09-22,44.0054
2022-09-23,44.0054
2022-09-24,44.0054
2022-09-25,44.0054
2022-09-26,44.0054
2022-09-27,44.0054
2022-09-28,44.0054
2022-09-29,44.0054
2022-09-30,43.4592
2022-10-01,43.4592
2022-10-02,43.4592
2022-10-03,43.4592
2022-10-04,43.4592
2022-10-05,43.4592
2022-10-06,43.4592
2022-10-07,43.4592
2022-10-08,43.4592
2022-10-09,43.4592
2022-10-10,43.4592
2022-10-11,43.4592
2022-10-12,43.4592
2022-10-13,43.4592
2022-10-14,43.4592
2022-10-15,43.4592
2022-10-16,43.4592
2022-10-17,43.4592
2022-10-18,43.4592
2022-10-19,43.4592
2022-10-20,43.4592
2022-10-21,43.4592
2022-10-22,43.4592
2022-10-23,43.4592
2022-10-24,43.4592
2022-10-25,43.4592
2022-10-26,43.4592
2022-10-27,43.4592
2022-10-28,43.4592
2022-10-29,43.4592
2022-10-30,43.4592
2022-10-31,43.4592
2022-11-01,43.4592
2022-11-02,43.4592
2022-11-03,43.4592
2022-11-04,43.4592
2022-11-05,43.4592
2022-11-06,43.4592
2022-11-07,43.4592
2022-11-08,43.4592
2022-11-09,43.4592
2022-11-10,43.4592
2022-11-11,43.4592
2022-11-12,43.4592
2022-11-13,43.4592
2022-11-14,43.4592
2022-11-15,43.4592
2022-11-16,43.4592
2022-11-17,43.4592
2022-11-18,43.4592
2022-11-19,43.4592
2022-11-20,43.4592
2022-11-21,43.4592
2022-11-22,43.4592
2022-11-23,43.4592
2022-11-24,43.4592
2022-11-25,43.4592
2022-11-26,43.4592
2022-11-27,43.4592
2022-11-28,43.4592
2022-11-29,43.4592
2022-11-30,43.4592
2022-12-01,43.4592
2022-12-02,43.4592
2022-12-03,43.4592
2022-12-04,43.4592
2022-12-05,43.4592
2022-12-06,43.4592
2022-12-07,43.4592
2022-12-08,43.4592
2022-12-09,43.4592
2022-12-10,43.4592
2022-12-11,43.4592
2022-12-12,43.4592
2022-12-13,43.4592
2022-12-14,43.4592
2022-12-15,43.4592
2022-12-16,43.4592
2022-12-17,43.4592
2022-12-18,43.4592
2022-12-19,43.4592
2022-12-20,43.4592
2022-12-21,43.4592
2022-12-22,43.4592
2022-12-23,43.4592
2022-12-24,43.4592
2022-12-25,43.4592
2022-12-26,43.4592
2022-12-27,43.4592
2022-12-28,43.4592
2022-12-29,43.4592
2022-12-30,43.4592
2022-12-31,37.5257
2023-01-01,37.5257
2023-01-02,37.5257
2023-01-03,37.5257
2023-01-04,37.5257
2023-01-05,37.5257
2023-01-06,37.5257
2023-01-07,37.5257
2023-01-08,37.5257
2023-01-09,37.5257
2023-01-10,37.5257
2023-01-11,37.5257
2023-01-12,37.5257
2023-01-13,37.5257
2023-01-14,37.5257
2023-01-15,37.5257
2023-01-16,37.5257
2023-01-17,37.5257
2023-01-18,37.5257
2023-01-19,37.5257
2023-01-20,37.5257
2023-01-21,37.5257
2023-01-22,37.5257
2023-01-23,37.5257
2023-01-24,37.5257
2023-01-25,37.5257
2023-01-26,37.5257
2023-01-27,37.5257
2023-01-28,37.5257
2023-01-29,37.5257
2023-01-30,37.5257
2023-01-31,37.5257
2023-02-01,37.5257
2023-02-02,37.5257
2023-02-03,37.5257
2023-02-04,37.5257
2023-02-05,37.5257
2023-02-06,37.5257
2023-02-07,37.5257
2023-02-08,37.5257
2023-02-09,37.5257
2023-02-10,37.5257
2023-02-11,37.5257
2023-02-12,37.5257
2023-02-13,37.5257
2023-02-14,37.5257
2023-02-15,37.5257
2023-02-16,37.5257
2023-02-17,37.5257
2023-02-18,37.5257
2023-02-19,37.5257
2023-02-20,37.5257
2023-02-21,37.5257
2023-02-22,37.5257
2023-02-23,37.5257
2023-02-24,37.5257
2023-02-25,37.5257
2023-02-26,37.5257
2023-02-27,37.5257
2023-02-28,37.5257
2023-03-01,37.5257
2023-03-02,37.5257
2023-03-03,37.5257
2023-03-04,37.5257
2023-03-05,37.5257
2023-03-06,37.5257
2023-03-07,37.5257
2023-03-08,37.5257
2023-03-09,37.5257
