,WSM US Equity
2021-01-21,42.4505
2021-01-22,42.4505
2021-01-23,42.4505
2021-01-24,42.4505
2021-01-25,42.4505
2021-01-26,42.4505
2021-01-27,42.4505
2021-01-28,42.4505
2021-01-29,42.4505
2021-01-30,42.4505
2021-01-31,47.1565
2021-02-01,47.1565
2021-02-02,47.1565
2021-02-03,47.1565
2021-02-04,47.1565
2021-02-05,47.1565
2021-02-06,47.1565
2021-02-07,47.1565
2021-02-08,47.1565
2021-02-09,47.1565
2021-02-10,47.1565
2021-02-11,47.1565
2021-02-12,47.1565
2021-02-13,47.1565
2021-02-14,47.1565
2021-02-15,47.1565
2021-02-16,47.1565
2021-02-17,47.1565
2021-02-18,47.1565
2021-02-19,47.1565
2021-02-20,47.1565
2021-02-21,47.1565
2021-02-22,47.1565
2021-02-23,47.1565
2021-02-24,47.1565
2021-02-25,47.1565
2021-02-26,47.1565
2021-02-27,47.1565
2021-02-28,47.1565
2021-03-01,47.1565
2021-03-02,47.1565
2021-03-03,47.1565
2021-03-04,47.1565
2021-03-05,47.1565
2021-03-06,47.1565
2021-03-07,47.1565
2021-03-08,47.1565
2021-03-09,47.1565
2021-03-10,47.1565
2021-03-11,47.1565
2021-03-12,47.1565
2021-03-13,47.1565
2021-03-14,47.1565
2021-03-15,47.1565
2021-03-16,47.1565
2021-03-17,47.1565
2021-03-18,47.1565
2021-03-19,47.1565
2021-03-20,47.1565
2021-03-21,47.1565
2021-03-22,47.1565
2021-03-23,47.1565
2021-03-24,47.1565
2021-03-25,47.1565
2021-03-26,47.1565
2021-03-27,47.1565
2021-03-28,47.1565
2021-03-29,47.1565
2021-03-30,47.1565
2021-03-31,47.1565
2021-04-01,47.1565
2021-04-02,47.1565
2021-04-03,47.1565
2021-04-04,47.1565
2021-04-05,47.1565
2021-04-06,47.1565
2021-04-07,47.1565
2021-04-08,47.1565
2021-04-09,47.1565
2021-04-10,47.1565
2021-04-11,47.1565
2021-04-12,47.1565
2021-04-13,47.1565
2021-04-14,47.1565
2021-04-15,47.1565
2021-04-16,47.1565
2021-04-17,47.1565
2021-04-18,47.1565
2021-04-19,47.1565
2021-04-20,47.1565
2021-04-21,47.1565
2021-04-22,47.1565
2021-04-23,47.1565
2021-04-24,47.1565
2021-04-25,47.1565
2021-04-26,47.1565
2021-04-27,47.1565
2021-04-28,47.1565
2021-04-29,47.1565
2021-04-30,47.1565
2021-05-01,47.1565
2021-05-02,65.4928
2021-05-03,65.4928
2021-05-04,65.4928
2021-05-05,65.4928
2021-05-06,65.4928
2021-05-07,65.4928
2021-05-08,65.4928
2021-05-09,65.4928
2021-05-10,65.4928
2021-05-11,65.4928
2021-05-12,65.4928
2021-05-13,65.4928
2021-05-14,65.4928
2021-05-15,65.4928
2021-05-16,65.4928
2021-05-17,65.4928
2021-05-18,65.4928
2021-05-19,65.4928
2021-05-20,65.4928
2021-05-21,65.4928
2021-05-22,65.4928
2021-05-23,65.4928
2021-05-24,65.4928
2021-05-25,65.4928
2021-05-26,65.4928
2021-05-27,65.4928
2021-05-28,65.4928
2021-05-29,65.4928
2021-05-30,65.4928
2021-05-31,65.4928
2021-06-01,65.4928
2021-06-02,65.4928
2021-06-03,65.4928
2021-06-04,65.4928
2021-06-05,65.4928
2021-06-06,65.4928
2021-06-07,65.4928
2021-06-08,65.4928
2021-06-09,65.4928
2021-06-10,65.4928
2021-06-11,65.4928
2021-06-12,65.4928
2021-06-13,65.4928
2021-06-14,65.4928
2021-06-15,65.4928
2021-06-16,65.4928
2021-06-17,65.4928
2021-06-18,65.4928
2021-06-19,65.4928
2021-06-20,65.4928
2021-06-21,65.4928
2021-06-22,65.4928
2021-06-23,65.4928
2021-06-24,65.4928
2021-06-25,65.4928
2021-06-26,65.4928
2021-06-27,65.4928
2021-06-28,65.4928
2021-06-29,65.4928
2021-06-30,65.4928
2021-07-01,65.4928
2021-07-02,65.4928
2021-07-03,65.4928
2021-07-04,65.4928
2021-07-05,65.4928
2021-07-06,65.4928
2021-07-07,65.4928
2021-07-08,65.4928
2021-07-09,65.4928
2021-07-10,65.4928
2021-07-11,65.4928
2021-07-12,65.4928
2021-07-13,65.4928
2021-07-14,65.4928
2021-07-15,65.4928
2021-07-16,65.4928
2021-07-17,65.4928
2021-07-18,65.4928
2021-07-19,65.4928
2021-07-20,65.4928
2021-07-21,65.4928
2021-07-22,65.4928
2021-07-23,65.4928
2021-07-24,65.4928
2021-07-25,65.4928
2021-07-26,65.4928
2021-07-27,65.4928
2021-07-28,65.4928
2021-07-29,65.4928
2021-07-30,65.4928
2021-07-31,65.4928
2021-08-01,68.8617
2021-08-02,68.8617
2021-08-03,68.8617
2021-08-04,68.8617
2021-08-05,68.8617
2021-08-06,68.8617
2021-08-07,68.8617
2021-08-08,68.8617
2021-08-09,68.8617
2021-08-10,68.8617
2021-08-11,68.8617
2021-08-12,68.8617
2021-08-13,68.8617
2021-08-14,68.8617
2021-08-15,68.8617
2021-08-16,68.8617
2021-08-17,68.8617
2021-08-18,68.8617
2021-08-19,68.8617
2021-08-20,68.8617
2021-08-21,68.8617
2021-08-22,68.8617
2021-08-23,68.8617
2021-08-24,68.8617
2021-08-25,68.8617
2021-08-26,68.8617
2021-08-27,68.8617
2021-08-28,68.8617
2021-08-29,68.8617
2021-08-30,68.8617
2021-08-31,68.8617
2021-09-01,68.8617
2021-09-02,68.8617
2021-09-03,68.8617
2021-09-04,68.8617
2021-09-05,68.8617
2021-09-06,68.8617
2021-09-07,68.8617
2021-09-08,68.8617
2021-09-09,68.8617
2021-09-10,68.8617
2021-09-11,68.8617
2021-09-12,68.8617
2021-09-13,68.8617
2021-09-14,68.8617
2021-09-15,68.8617
2021-09-16,68.8617
2021-09-17,68.8617
2021-09-18,68.8617
2021-09-19,68.8617
2021-09-20,68.8617
2021-09-21,68.8617
2021-09-22,68.8617
2021-09-23,68.8617
2021-09-24,68.8617
2021-09-25,68.8617
2021-09-26,68.8617
2021-09-27,68.8617
2021-09-28,68.8617
2021-09-29,68.8617
2021-09-30,68.8617
2021-10-01,68.8617
2021-10-02,68.8617
2021-10-03,68.8617
2021-10-04,68.8617
2021-10-05,68.8617
2021-10-06,68.8617
2021-10-07,68.8617
2021-10-08,68.8617
2021-10-09,68.8617
2021-10-10,68.8617
2021-10-11,68.8617
2021-10-12,68.8617
2021-10-13,68.8617
2021-10-14,68.8617
2021-10-15,68.8617
2021-10-16,68.8617
2021-10-17,68.8617
2021-10-18,68.8617
2021-10-19,68.8617
2021-10-20,68.8617
2021-10-21,68.8617
2021-10-22,68.8617
2021-10-23,68.8617
2021-10-24,68.8617
2021-10-25,68.8617
2021-10-26,68.8617
2021-10-27,68.8617
2021-10-28,68.8617
2021-10-29,68.8617
2021-10-30,68.8617
2021-10-31,70.1023
2021-11-01,70.1023
2021-11-02,70.1023
2021-11-03,70.1023
2021-11-04,70.1023
2021-11-05,70.1023
2021-11-06,70.1023
2021-11-07,70.1023
2021-11-08,70.1023
2021-11-09,70.1023
2021-11-10,70.1023
2021-11-11,70.1023
2021-11-12,70.1023
2021-11-13,70.1023
2021-11-14,70.1023
2021-11-15,70.1023
2021-11-16,70.1023
2021-11-17,70.1023
2021-11-18,70.1023
2021-11-19,70.1023
2021-11-20,70.1023
2021-11-21,70.1023
2021-11-22,70.1023
2021-11-23,70.1023
2021-11-24,70.1023
2021-11-25,70.1023
2021-11-26,70.1023
2021-11-27,70.1023
2021-11-28,70.1023
2021-11-29,70.1023
2021-11-30,70.1023
2021-12-01,70.1023
2021-12-02,70.1023
2021-12-03,70.1023
2021-12-04,70.1023
2021-12-05,70.1023
2021-12-06,70.1023
2021-12-07,70.1023
2021-12-08,70.1023
2021-12-09,70.1023
2021-12-10,70.1023
2021-12-11,70.1023
2021-12-12,70.1023
2021-12-13,70.1023
2021-12-14,70.1023
2021-12-15,70.1023
2021-12-16,70.1023
2021-12-17,70.1023
2021-12-18,70.1023
2021-12-19,70.1023
2021-12-20,70.1023
2021-12-21,70.1023
2021-12-22,70.1023
2021-12-23,70.1023
2021-12-24,70.1023
2021-12-25,70.1023
2021-12-26,70.1023
2021-12-27,70.1023
2021-12-28,70.1023
2021-12-29,70.1023
2021-12-30,70.1023
2021-12-31,70.1023
2022-01-01,70.1023
2022-01-02,70.1023
2022-01-03,70.1023
2022-01-04,70.1023
2022-01-05,70.1023
2022-01-06,70.1023
2022-01-07,70.1023
2022-01-08,70.1023
2022-01-09,70.1023
2022-01-10,70.1023
2022-01-11,70.1023
2022-01-12,70.1023
2022-01-13,70.1023
2022-01-14,70.1023
2022-01-15,70.1023
2022-01-16,70.1023
2022-01-17,70.1023
2022-01-18,70.1023
2022-01-19,70.1023
2022-01-20,70.1023
2022-01-21,70.1023
2022-01-22,70.1023
2022-01-23,70.1023
2022-01-24,70.1023
2022-01-25,70.1023
2022-01-26,70.1023
2022-01-27,70.1023
2022-01-28,70.1023
2022-01-29,70.1023
2022-01-30,67.9459
2022-01-31,67.9459
2022-02-01,67.9459
2022-02-02,67.9459
2022-02-03,67.9459
2022-02-04,67.9459
2022-02-05,67.9459
2022-02-06,67.9459
2022-02-07,67.9459
2022-02-08,67.9459
2022-02-09,67.9459
2022-02-10,67.9459
2022-02-11,67.9459
2022-02-12,67.9459
2022-02-13,67.9459
2022-02-14,67.9459
2022-02-15,67.9459
2022-02-16,67.9459
2022-02-17,67.9459
2022-02-18,67.9459
2022-02-19,67.9459
2022-02-20,67.9459
2022-02-21,67.9459
2022-02-22,67.9459
2022-02-23,67.9459
2022-02-24,67.9459
2022-02-25,67.9459
2022-02-26,67.9459
2022-02-27,67.9459
2022-02-28,67.9459
2022-03-01,67.9459
2022-03-02,67.9459
2022-03-03,67.9459
2022-03-04,67.9459
2022-03-05,67.9459
2022-03-06,67.9459
2022-03-07,67.9459
2022-03-08,67.9459
2022-03-09,67.9459
2022-03-10,67.9459
2022-03-11,67.9459
2022-03-12,67.9459
2022-03-13,67.9459
2022-03-14,67.9459
2022-03-15,67.9459
2022-03-16,67.9459
2022-03-17,67.9459
2022-03-18,67.9459
2022-03-19,67.9459
2022-03-20,67.9459
2022-03-21,67.9459
2022-03-22,67.9459
2022-03-23,67.9459
2022-03-24,67.9459
2022-03-25,67.9459
2022-03-26,67.9459
2022-03-27,67.9459
2022-03-28,67.9459
2022-03-29,67.9459
2022-03-30,67.9459
2022-03-31,67.9459
2022-04-01,67.9459
2022-04-02,67.9459
2022-04-03,67.9459
2022-04-04,67.9459
2022-04-05,67.9459
2022-04-06,67.9459
2022-04-07,67.9459
2022-04-08,67.9459
2022-04-09,67.9459
2022-04-10,67.9459
2022-04-11,67.9459
2022-04-12,67.9459
2022-04-13,67.9459
2022-04-14,67.9459
2022-04-15,67.9459
2022-04-16,67.9459
2022-04-17,67.9459
2022-04-18,67.9459
2022-04-19,67.9459
2022-04-20,67.9459
2022-04-21,67.9459
2022-04-22,67.9459
2022-04-23,67.9459
2022-04-24,67.9459
2022-04-25,67.9459
2022-04-26,67.9459
2022-04-27,67.9459
2022-04-28,67.9459
2022-04-29,67.9459
2022-04-30,67.9459
2022-05-01,83.6149
2022-05-02,83.6149
2022-05-03,83.6149
2022-05-04,83.6149
2022-05-05,83.6149
2022-05-06,83.6149
2022-05-07,83.6149
2022-05-08,83.6149
2022-05-09,83.6149
2022-05-10,83.6149
2022-05-11,83.6149
2022-05-12,83.6149
2022-05-13,83.6149
2022-05-14,83.6149
2022-05-15,83.6149
2022-05-16,83.6149
2022-05-17,83.6149
2022-05-18,83.6149
2022-05-19,83.6149
2022-05-20,83.6149
2022-05-21,83.6149
2022-05-22,83.6149
2022-05-23,83.6149
2022-05-24,83.6149
2022-05-25,83.6149
2022-05-26,83.6149
2022-05-27,83.6149
2022-05-28,83.6149
2022-05-29,83.6149
2022-05-30,83.6149
2022-05-31,83.6149
2022-06-01,83.6149
2022-06-02,83.6149
2022-06-03,83.6149
2022-06-04,83.6149
2022-06-05,83.6149
2022-06-06,83.6149
2022-06-07,83.6149
2022-06-08,83.6149
2022-06-09,83.6149
2022-06-10,83.6149
2022-06-11,83.6149
2022-06-12,83.6149
2022-06-13,83.6149
2022-06-14,83.6149
2022-06-15,83.6149
2022-06-16,83.6149
2022-06-17,83.6149
2022-06-18,83.6149
2022-06-19,83.6149
2022-06-20,83.6149
2022-06-21,83.6149
2022-06-22,83.6149
2022-06-23,83.6149
2022-06-24,83.6149
2022-06-25,83.6149
2022-06-26,83.6149
2022-06-27,83.6149
2022-06-28,83.6149
2022-06-29,83.6149
2022-06-30,83.6149
2022-07-01,83.6149
2022-07-02,83.6149
2022-07-03,83.6149
2022-07-04,83.6149
2022-07-05,83.6149
2022-07-06,83.6149
2022-07-07,83.6149
2022-07-08,83.6149
2022-07-09,83.6149
2022-07-10,83.6149
2022-07-11,83.6149
2022-07-12,83.6149
2022-07-13,83.6149
2022-07-14,83.6149
2022-07-15,83.6149
2022-07-16,83.6149
2022-07-17,83.6149
2022-07-18,83.6149
2022-07-19,83.6149
2022-07-20,83.6149
2022-07-21,83.6149
2022-07-22,83.6149
2022-07-23,83.6149
2022-07-24,83.6149
2022-07-25,83.6149
2022-07-26,83.6149
2022-07-27,83.6149
2022-07-28,83.6149
2022-07-29,83.6149
2022-07-30,83.6149
2022-07-31,83.683
2022-08-01,83.683
2022-08-02,83.683
2022-08-03,83.683
2022-08-04,83.683
2022-08-05,83.683
2022-08-06,83.683
2022-08-07,83.683
2022-08-08,83.683
2022-08-09,83.683
2022-08-10,83.683
2022-08-11,83.683
2022-08-12,83.683
2022-08-13,83.683
2022-08-14,83.683
2022-08-15,83.683
2022-08-16,83.683
2022-08-17,83.683
2022-08-18,83.683
2022-08-19,83.683
2022-08-20,83.683
2022-08-21,83.683
2022-08-22,83.683
2022-08-23,83.683
2022-08-24,83.683
2022-08-25,83.683
2022-08-26,83.683
2022-08-27,83.683
2022-08-28,83.683
2022-08-29,83.683
2022-08-30,83.683
2022-08-31,83.683
2022-09-01,83.683
2022-09-02,83.683
2022-09-03,83.683
2022-09-04,83.683
2022-09-05,83.683
2022-09-06,83.683
2022-09-07,83.683
2022-09-08,83.683
2022-09-09,83.683
2022-09-10,83.683
2022-09-11,83.683
2022-09-12,83.683
2022-09-13,83.683
2022-09-14,83.683
2022-09-15,83.683
2022-09-16,83.683
2022-09-17,83.683
2022-09-18,83.683
2022-09-19,83.683
2022-09-20,83.683
2022-09-21,83.683
2022-09-22,83.683
2022-09-23,83.683
2022-09-24,83.683
2022-09-25,83.683
2022-09-26,83.683
2022-09-27,83.683
2022-09-28,83.683
2022-09-29,83.683
2022-09-30,83.683
2022-10-01,83.683
2022-10-02,83.683
2022-10-03,83.683
2022-10-04,83.683
2022-10-05,83.683
2022-10-06,83.683
2022-10-07,83.683
2022-10-08,83.683
2022-10-09,83.683
2022-10-10,83.683
2022-10-11,83.683
2022-10-12,83.683
2022-10-13,83.683
2022-10-14,83.683
2022-10-15,83.683
2022-10-16,83.683
2022-10-17,83.683
2022-10-18,83.683
2022-10-19,83.683
2022-10-20,83.683
2022-10-21,83.683
2022-10-22,83.683
2022-10-23,83.683
2022-10-24,83.683
2022-10-25,83.683
2022-10-26,83.683
2022-10-27,83.683
2022-10-28,83.683
2022-10-29,83.683
2022-10-30,79.5488
2022-10-31,79.5488
2022-11-01,79.5488
2022-11-02,79.5488
2022-11-03,79.5488
2022-11-04,79.5488
2022-11-05,79.5488
2022-11-06,79.5488
2022-11-07,79.5488
2022-11-08,79.5488
2022-11-09,79.5488
2022-11-10,79.5488
2022-11-11,79.5488
2022-11-12,79.5488
2022-11-13,79.5488
2022-11-14,79.5488
2022-11-15,79.5488
2022-11-16,79.5488
2022-11-17,79.5488
2022-11-18,79.5488
2022-11-19,79.5488
2022-11-20,79.5488
2022-11-21,79.5488
2022-11-22,79.5488
2022-11-23,79.5488
2022-11-24,79.5488
2022-11-25,79.5488
2022-11-26,79.5488
2022-11-27,79.5488
2022-11-28,79.5488
2022-11-29,79.5488
2022-11-30,79.5488
2022-12-01,79.5488
2022-12-02,79.5488
2022-12-03,79.5488
2022-12-04,79.5488
2022-12-05,79.5488
2022-12-06,79.5488
2022-12-07,79.5488
2022-12-08,79.5488
2022-12-09,79.5488
2022-12-10,79.5488
2022-12-11,79.5488
2022-12-12,79.5488
2022-12-13,79.5488
2022-12-14,79.5488
2022-12-15,79.5488
2022-12-16,79.5488
2022-12-17,79.5488
2022-12-18,79.5488
2022-12-19,79.5488
2022-12-20,79.5488
2022-12-21,79.5488
2022-12-22,79.5488
2022-12-23,79.5488
2022-12-24,79.5488
2022-12-25,79.5488
2022-12-26,79.5488
2022-12-27,79.5488
2022-12-28,79.5488
2022-12-29,79.5488
2022-12-30,79.5488
2022-12-31,79.5488
2023-01-01,79.5488
2023-01-02,79.5488
2023-01-03,79.5488
2023-01-04,79.5488
2023-01-05,79.5488
2023-01-06,79.5488
2023-01-07,79.5488
2023-01-08,79.5488
2023-01-09,79.5488
2023-01-10,79.5488
2023-01-11,79.5488
2023-01-12,79.5488
2023-01-13,79.5488
2023-01-14,79.5488
2023-01-15,79.5488
2023-01-16,79.5488
2023-01-17,79.5488
2023-01-18,79.5488
2023-01-19,79.5488
2023-01-20,79.5488
2023-01-21,79.5488
2023-01-22,79.5488
2023-01-23,79.5488
2023-01-24,79.5488
2023-01-25,79.5488
2023-01-26,79.5488
2023-01-27,79.5488
2023-01-28,79.5488
2023-01-29,67.0322
2023-01-30,67.0322
2023-01-31,67.0322
2023-02-01,67.0322
2023-02-02,67.0322
2023-02-03,67.0322
2023-02-04,67.0322
2023-02-05,67.0322
2023-02-06,67.0322
2023-02-07,67.0322
2023-02-08,67.0322
2023-02-09,67.0322
2023-02-10,67.0322
2023-02-11,67.0322
2023-02-12,67.0322
2023-02-13,67.0322
2023-02-14,67.0322
2023-02-15,67.0322
2023-02-16,67.0322
2023-02-17,67.0322
2023-02-18,67.0322
2023-02-19,67.0322
2023-02-20,67.0322
2023-02-21,67.0322
2023-02-22,67.0322
2023-02-23,67.0322
2023-02-24,67.0322
2023-02-25,67.0322
2023-02-26,67.0322
2023-02-27,67.0322
2023-02-28,67.0322
2023-03-01,67.0322
2023-03-02,67.0322
2023-03-03,67.0322
2023-03-04,67.0322
2023-03-05,67.0322
2023-03-06,67.0322
2023-03-07,67.0322
2023-03-08,67.0322
2023-03-09,67.0322
2023-03-10,67.0322
2023-03-11,67.0322
2023-03-12,67.0322
2023-03-13,67.0322
2023-03-14,67.0322
2023-03-15,67.0322
2023-03-16,67.0322
