,ROP US Equity
2020-03-22,20.5207
2020-03-23,20.5207
2020-03-24,20.5207
2020-03-25,20.5207
2020-03-26,20.5207
2020-03-27,20.5207
2020-03-28,20.5207
2020-03-29,20.5207
2020-03-30,20.5207
2020-03-31,18.4853
2020-04-01,18.4853
2020-04-02,18.4853
2020-04-03,18.4853
2020-04-04,18.4853
2020-04-05,18.4853
2020-04-06,18.4853
2020-04-07,18.4853
2020-04-08,18.4853
2020-04-09,18.4853
2020-04-10,18.4853
2020-04-11,18.4853
2020-04-12,18.4853
2020-04-13,18.4853
2020-04-14,18.4853
2020-04-15,18.4853
2020-04-16,18.4853
2020-04-17,18.4853
2020-04-18,18.4853
2020-04-19,18.4853
2020-04-20,18.4853
2020-04-21,18.4853
2020-04-22,18.4853
2020-04-23,18.4853
2020-04-24,18.4853
2020-04-25,18.4853
2020-04-26,18.4853
2020-04-27,18.4853
2020-04-28,18.4853
2020-04-29,18.4853
2020-04-30,18.4853
2020-05-01,18.4853
2020-05-02,18.4853
2020-05-03,18.4853
2020-05-04,18.4853
2020-05-05,18.4853
2020-05-06,18.4853
2020-05-07,18.4853
2020-05-08,18.4853
2020-05-09,18.4853
2020-05-10,18.4853
2020-05-11,18.4853
2020-05-12,18.4853
2020-05-13,18.4853
2020-05-14,18.4853
2020-05-15,18.4853
2020-05-16,18.4853
2020-05-17,18.4853
2020-05-18,18.4853
2020-05-19,18.4853
2020-05-20,18.4853
2020-05-21,18.4853
2020-05-22,18.4853
2020-05-23,18.4853
2020-05-24,18.4853
2020-05-25,18.4853
2020-05-26,18.4853
2020-05-27,18.4853
2020-05-28,18.4853
2020-05-29,18.4853
2020-05-30,18.4853
2020-05-31,18.4853
2020-06-01,18.4853
2020-06-02,18.4853
2020-06-03,18.4853
2020-06-04,18.4853
2020-06-05,18.4853
2020-06-06,18.4853
2020-06-07,18.4853
2020-06-08,18.4853
2020-06-09,18.4853
2020-06-10,18.4853
2020-06-11,18.4853
2020-06-12,18.4853
2020-06-13,18.4853
2020-06-14,18.4853
2020-06-15,18.4853
2020-06-16,18.4853
2020-06-17,18.4853
2020-06-18,18.4853
2020-06-19,18.4853
2020-06-20,18.4853
2020-06-21,18.4853
2020-06-22,18.4853
2020-06-23,18.4853
2020-06-24,18.4853
2020-06-25,18.4853
2020-06-26,18.4853
2020-06-27,18.4853
2020-06-28,18.4853
2020-06-29,18.4853
2020-06-30,17.6417
2020-07-01,17.6417
2020-07-02,17.6417
2020-07-03,17.6417
2020-07-04,17.6417
2020-07-05,17.6417
2020-07-06,17.6417
2020-07-07,17.6417
2020-07-08,17.6417
2020-07-09,17.6417
2020-07-10,17.6417
2020-07-11,17.6417
2020-07-12,17.6417
2020-07-13,17.6417
2020-07-14,17.6417
2020-07-15,17.6417
2020-07-16,17.6417
2020-07-17,17.6417
2020-07-18,17.6417
2020-07-19,17.6417
2020-07-20,17.6417
2020-07-21,17.6417
2020-07-22,17.6417
2020-07-23,17.6417
2020-07-24,17.6417
2020-07-25,17.6417
2020-07-26,17.6417
2020-07-27,17.6417
2020-07-28,17.6417
2020-07-29,17.6417
2020-07-30,17.6417
2020-07-31,17.6417
2020-08-01,17.6417
2020-08-02,17.6417
2020-08-03,17.6417
2020-08-04,17.6417
2020-08-05,17.6417
2020-08-06,17.6417
2020-08-07,17.6417
2020-08-08,17.6417
2020-08-09,17.6417
2020-08-10,17.6417
2020-08-11,17.6417
2020-08-12,17.6417
2020-08-13,17.6417
2020-08-14,17.6417
2020-08-15,17.6417
2020-08-16,17.6417
2020-08-17,17.6417
2020-08-18,17.6417
2020-08-19,17.6417
2020-08-20,17.6417
2020-08-21,17.6417
2020-08-22,17.6417
2020-08-23,17.6417
2020-08-24,17.6417
2020-08-25,17.6417
2020-08-26,17.6417
2020-08-27,17.6417
2020-08-28,17.6417
2020-08-29,17.6417
2020-08-30,17.6417
2020-08-31,17.6417
2020-09-01,17.6417
2020-09-02,17.6417
2020-09-03,17.6417
2020-09-04,17.6417
2020-09-05,17.6417
2020-09-06,17.6417
2020-09-07,17.6417
2020-09-08,17.6417
2020-09-09,17.6417
2020-09-10,17.6417
2020-09-11,17.6417
2020-09-12,17.6417
2020-09-13,17.6417
2020-09-14,17.6417
2020-09-15,17.6417
2020-09-16,17.6417
2020-09-17,17.6417
2020-09-18,17.6417
2020-09-19,17.6417
2020-09-20,17.6417
2020-09-21,17.6417
2020-09-22,17.6417
2020-09-23,17.6417
2020-09-24,17.6417
2020-09-25,17.6417
2020-09-26,17.6417
2020-09-27,17.6417
2020-09-28,17.6417
2020-09-29,17.6417
2020-09-30,16.7092
2020-10-01,16.7092
2020-10-02,16.7092
2020-10-03,16.7092
2020-10-04,16.7092
2020-10-05,16.7092
2020-10-06,16.7092
2020-10-07,16.7092
2020-10-08,16.7092
2020-10-09,16.7092
2020-10-10,16.7092
2020-10-11,16.7092
2020-10-12,16.7092
2020-10-13,16.7092
2020-10-14,16.7092
2020-10-15,16.7092
2020-10-16,16.7092
2020-10-17,16.7092
2020-10-18,16.7092
2020-10-19,16.7092
2020-10-20,16.7092
2020-10-21,16.7092
2020-10-22,16.7092
2020-10-23,16.7092
2020-10-24,16.7092
2020-10-25,16.7092
2020-10-26,16.7092
2020-10-27,16.7092
2020-10-28,16.7092
2020-10-29,16.7092
2020-10-30,16.7092
2020-10-31,16.7092
2020-11-01,16.7092
2020-11-02,16.7092
2020-11-03,16.7092
2020-11-04,16.7092
2020-11-05,16.7092
2020-11-06,16.7092
2020-11-07,16.7092
2020-11-08,16.7092
2020-11-09,16.7092
2020-11-10,16.7092
2020-11-11,16.7092
2020-11-12,16.7092
2020-11-13,16.7092
2020-11-14,16.7092
2020-11-15,16.7092
2020-11-16,16.7092
2020-11-17,16.7092
2020-11-18,16.7092
2020-11-19,16.7092
2020-11-20,16.7092
2020-11-21,16.7092
2020-11-22,16.7092
2020-11-23,16.7092
2020-11-24,16.7092
2020-11-25,16.7092
2020-11-26,16.7092
2020-11-27,16.7092
2020-11-28,16.7092
2020-11-29,16.7092
2020-11-30,16.7092
2020-12-01,16.7092
2020-12-02,16.7092
2020-12-03,16.7092
2020-12-04,16.7092
2020-12-05,16.7092
2020-12-06,16.7092
2020-12-07,16.7092
2020-12-08,16.7092
2020-12-09,16.7092
2020-12-10,16.7092
2020-12-11,16.7092
2020-12-12,16.7092
2020-12-13,16.7092
2020-12-14,16.7092
2020-12-15,16.7092
2020-12-16,16.7092
2020-12-17,16.7092
2020-12-18,16.7092
2020-12-19,16.7092
2020-12-20,16.7092
2020-12-21,16.7092
2020-12-22,16.7092
2020-12-23,16.7092
2020-12-24,16.7092
2020-12-25,16.7092
2020-12-26,16.7092
2020-12-27,16.7092
2020-12-28,16.7092
2020-12-29,16.7092
2020-12-30,16.7092
2020-12-31,9.5105
2021-01-01,9.5105
2021-01-02,9.5105
2021-01-03,9.5105
2021-01-04,9.5105
2021-01-05,9.5105
2021-01-06,9.5105
2021-01-07,9.5105
2021-01-08,9.5105
2021-01-09,9.5105
2021-01-10,9.5105
2021-01-11,9.5105
2021-01-12,9.5105
2021-01-13,9.5105
2021-01-14,9.5105
2021-01-15,9.5105
2021-01-16,9.5105
2021-01-17,9.5105
2021-01-18,9.5105
2021-01-19,9.5105
2021-01-20,9.5105
2021-01-21,9.5105
2021-01-22,9.5105
2021-01-23,9.5105
2021-01-24,9.5105
2021-01-25,9.5105
2021-01-26,9.5105
2021-01-27,9.5105
2021-01-28,9.5105
2021-01-29,9.5105
2021-01-30,9.5105
2021-01-31,9.5105
2021-02-01,9.5105
2021-02-02,9.5105
2021-02-03,9.5105
2021-02-04,9.5105
2021-02-05,9.5105
2021-02-06,9.5105
2021-02-07,9.5105
2021-02-08,9.5105
2021-02-09,9.5105
2021-02-10,9.5105
2021-02-11,9.5105
2021-02-12,9.5105
2021-02-13,9.5105
2021-02-14,9.5105
2021-02-15,9.5105
2021-02-16,9.5105
2021-02-17,9.5105
2021-02-18,9.5105
2021-02-19,9.5105
2021-02-20,9.5105
2021-02-21,9.5105
2021-02-22,9.5105
2021-02-23,9.5105
2021-02-24,9.5105
2021-02-25,9.5105
2021-02-26,9.5105
2021-02-27,9.5105
2021-02-28,9.5105
2021-03-01,9.5105
2021-03-02,9.5105
2021-03-03,9.5105
2021-03-04,9.5105
2021-03-05,9.5105
2021-03-06,9.5105
2021-03-07,9.5105
2021-03-08,9.5105
2021-03-09,9.5105
2021-03-10,9.5105
2021-03-11,9.5105
2021-03-12,9.5105
2021-03-13,9.5105
2021-03-14,9.5105
2021-03-15,9.5105
2021-03-16,9.5105
2021-03-17,9.5105
2021-03-18,9.5105
2021-03-19,9.5105
2021-03-20,9.5105
2021-03-21,9.5105
2021-03-22,9.5105
2021-03-23,9.5105
2021-03-24,9.5105
2021-03-25,9.5105
2021-03-26,9.5105
2021-03-27,9.5105
2021-03-28,9.5105
2021-03-29,9.5105
2021-03-30,9.5105
2021-03-31,9.8089
2021-04-01,9.8089
2021-04-02,9.8089
2021-04-03,9.8089
2021-04-04,9.8089
2021-04-05,9.8089
2021-04-06,9.8089
2021-04-07,9.8089
2021-04-08,9.8089
2021-04-09,9.8089
2021-04-10,9.8089
2021-04-11,9.8089
2021-04-12,9.8089
2021-04-13,9.8089
2021-04-14,9.8089
2021-04-15,9.8089
2021-04-16,9.8089
2021-04-17,9.8089
2021-04-18,9.8089
2021-04-19,9.8089
2021-04-20,9.8089
2021-04-21,9.8089
2021-04-22,9.8089
2021-04-23,9.8089
2021-04-24,9.8089
2021-04-25,9.8089
2021-04-26,9.8089
2021-04-27,9.8089
2021-04-28,9.8089
2021-04-29,9.8089
2021-04-30,9.8089
2021-05-01,9.8089
2021-05-02,9.8089
2021-05-03,9.8089
2021-05-04,9.8089
2021-05-05,9.8089
2021-05-06,9.8089
2021-05-07,9.8089
2021-05-08,9.8089
2021-05-09,9.8089
2021-05-10,9.8089
2021-05-11,9.8089
2021-05-12,9.8089
2021-05-13,9.8089
2021-05-14,9.8089
2021-05-15,9.8089
2021-05-16,9.8089
2021-05-17,9.8089
2021-05-18,9.8089
2021-05-19,9.8089
2021-05-20,9.8089
2021-05-21,9.8089
2021-05-22,9.8089
2021-05-23,9.8089
2021-05-24,9.8089
2021-05-25,9.8089
2021-05-26,9.8089
2021-05-27,9.8089
2021-05-28,9.8089
2021-05-29,9.8089
2021-05-30,9.8089
2021-05-31,9.8089
2021-06-01,9.8089
2021-06-02,9.8089
2021-06-03,9.8089
2021-06-04,9.8089
2021-06-05,9.8089
2021-06-06,9.8089
2021-06-07,9.8089
2021-06-08,9.8089
2021-06-09,9.8089
2021-06-10,9.8089
2021-06-11,9.8089
2021-06-12,9.8089
2021-06-13,9.8089
2021-06-14,9.8089
2021-06-15,9.8089
2021-06-16,9.8089
2021-06-17,9.8089
2021-06-18,9.8089
2021-06-19,9.8089
2021-06-20,9.8089
2021-06-21,9.8089
2021-06-22,9.8089
2021-06-23,9.8089
2021-06-24,9.8089
2021-06-25,9.8089
2021-06-26,9.8089
2021-06-27,9.8089
2021-06-28,9.8089
2021-06-29,9.8089
2021-06-30,10.1627
2021-07-01,10.1627
2021-07-02,10.1627
2021-07-03,10.1627
2021-07-04,10.1627
2021-07-05,10.1627
2021-07-06,10.1627
2021-07-07,10.1627
2021-07-08,10.1627
2021-07-09,10.1627
2021-07-10,10.1627
2021-07-11,10.1627
2021-07-12,10.1627
2021-07-13,10.1627
2021-07-14,10.1627
2021-07-15,10.1627
2021-07-16,10.1627
2021-07-17,10.1627
2021-07-18,10.1627
2021-07-19,10.1627
2021-07-20,10.1627
2021-07-21,10.1627
2021-07-22,10.1627
2021-07-23,10.1627
2021-07-24,10.1627
2021-07-25,10.1627
2021-07-26,10.1627
2021-07-27,10.1627
2021-07-28,10.1627
2021-07-29,10.1627
2021-07-30,10.1627
2021-07-31,10.1627
2021-08-01,10.1627
2021-08-02,10.1627
2021-08-03,10.1627
2021-08-04,10.1627
2021-08-05,10.1627
2021-08-06,10.1627
2021-08-07,10.1627
2021-08-08,10.1627
2021-08-09,10.1627
2021-08-10,10.1627
2021-08-11,10.1627
2021-08-12,10.1627
2021-08-13,10.1627
2021-08-14,10.1627
2021-08-15,10.1627
2021-08-16,10.1627
2021-08-17,10.1627
2021-08-18,10.1627
2021-08-19,10.1627
2021-08-20,10.1627
2021-08-21,10.1627
2021-08-22,10.1627
2021-08-23,10.1627
2021-08-24,10.1627
2021-08-25,10.1627
2021-08-26,10.1627
2021-08-27,10.1627
2021-08-28,10.1627
2021-08-29,10.1627
2021-08-30,10.1627
2021-08-31,10.1627
2021-09-01,10.1627
2021-09-02,10.1627
2021-09-03,10.1627
2021-09-04,10.1627
2021-09-05,10.1627
2021-09-06,10.1627
2021-09-07,10.1627
2021-09-08,10.1627
2021-09-09,10.1627
2021-09-10,10.1627
2021-09-11,10.1627
2021-09-12,10.1627
2021-09-13,10.1627
2021-09-14,10.1627
2021-09-15,10.1627
2021-09-16,10.1627
2021-09-17,10.1627
2021-09-18,10.1627
2021-09-19,10.1627
2021-09-20,10.1627
2021-09-21,10.1627
2021-09-22,10.1627
2021-09-23,10.1627
2021-09-24,10.1627
2021-09-25,10.1627
2021-09-26,10.1627
2021-09-27,10.1627
2021-09-28,10.1627
2021-09-29,10.1627
2021-09-30,10.4226
2021-10-01,10.4226
2021-10-02,10.4226
2021-10-03,10.4226
2021-10-04,10.4226
2021-10-05,10.4226
2021-10-06,10.4226
2021-10-07,10.4226
2021-10-08,10.4226
2021-10-09,10.4226
2021-10-10,10.4226
2021-10-11,10.4226
2021-10-12,10.4226
2021-10-13,10.4226
2021-10-14,10.4226
2021-10-15,10.4226
2021-10-16,10.4226
2021-10-17,10.4226
2021-10-18,10.4226
2021-10-19,10.4226
2021-10-20,10.4226
2021-10-21,10.4226
2021-10-22,10.4226
2021-10-23,10.4226
2021-10-24,10.4226
2021-10-25,10.4226
2021-10-26,10.4226
2021-10-27,10.4226
2021-10-28,10.4226
2021-10-29,10.4226
2021-10-30,10.4226
2021-10-31,10.4226
2021-11-01,10.4226
2021-11-02,10.4226
2021-11-03,10.4226
2021-11-04,10.4226
2021-11-05,10.4226
2021-11-06,10.4226
2021-11-07,10.4226
2021-11-08,10.4226
2021-11-09,10.4226
2021-11-10,10.4226
2021-11-11,10.4226
2021-11-12,10.4226
2021-11-13,10.4226
2021-11-14,10.4226
2021-11-15,10.4226
2021-11-16,10.4226
2021-11-17,10.4226
2021-11-18,10.4226
2021-11-19,10.4226
2021-11-20,10.4226
2021-11-21,10.4226
2021-11-22,10.4226
2021-11-23,10.4226
2021-11-24,10.4226
2021-11-25,10.4226
2021-11-26,10.4226
2021-11-27,10.4226
2021-11-28,10.4226
2021-11-29,10.4226
2021-11-30,10.4226
2021-12-01,10.4226
2021-12-02,10.4226
2021-12-03,10.4226
2021-12-04,10.4226
2021-12-05,10.4226
2021-12-06,10.4226
2021-12-07,10.4226
2021-12-08,10.4226
2021-12-09,10.4226
2021-12-10,10.4226
2021-12-11,10.4226
2021-12-12,10.4226
2021-12-13,10.4226
2021-12-14,10.4226
2021-12-15,10.4226
2021-12-16,10.4226
2021-12-17,10.4226
2021-12-18,10.4226
2021-12-19,10.4226
2021-12-20,10.4226
2021-12-21,10.4226
2021-12-22,10.4226
2021-12-23,10.4226
2021-12-24,10.4226
2021-12-25,10.4226
2021-12-26,10.4226
2021-12-27,10.4226
2021-12-28,10.4226
2021-12-29,10.4226
2021-12-30,10.4226
2021-12-31,10.4575
2022-01-01,10.4575
2022-01-02,10.4575
2022-01-03,10.4575
2022-01-04,10.4575
2022-01-05,10.4575
2022-01-06,10.4575
2022-01-07,10.4575
2022-01-08,10.4575
2022-01-09,10.4575
2022-01-10,10.4575
2022-01-11,10.4575
2022-01-12,10.4575
2022-01-13,10.4575
2022-01-14,10.4575
2022-01-15,10.4575
2022-01-16,10.4575
2022-01-17,10.4575
2022-01-18,10.4575
2022-01-19,10.4575
2022-01-20,10.4575
2022-01-21,10.4575
2022-01-22,10.4575
2022-01-23,10.4575
2022-01-24,10.4575
2022-01-25,10.4575
2022-01-26,10.4575
2022-01-27,10.4575
2022-01-28,10.4575
2022-01-29,10.4575
2022-01-30,10.4575
2022-01-31,10.4575
2022-02-01,10.4575
2022-02-02,10.4575
2022-02-03,10.4575
2022-02-04,10.4575
2022-02-05,10.4575
2022-02-06,10.4575
2022-02-07,10.4575
2022-02-08,10.4575
2022-02-09,10.4575
2022-02-10,10.4575
2022-02-11,10.4575
2022-02-12,10.4575
2022-02-13,10.4575
2022-02-14,10.4575
2022-02-15,10.4575
2022-02-16,10.4575
2022-02-17,10.4575
2022-02-18,10.4575
2022-02-19,10.4575
2022-02-20,10.4575
2022-02-21,10.4575
2022-02-22,10.4575
2022-02-23,10.4575
2022-02-24,10.4575
2022-02-25,10.4575
2022-02-26,10.4575
2022-02-27,10.4575
2022-02-28,10.4575
2022-03-01,10.4575
2022-03-02,10.4575
2022-03-03,10.4575
2022-03-04,10.4575
2022-03-05,10.4575
2022-03-06,10.4575
2022-03-07,10.4575
2022-03-08,10.4575
2022-03-09,10.4575
2022-03-10,10.4575
2022-03-11,10.4575
2022-03-12,10.4575
2022-03-13,10.4575
2022-03-14,10.4575
2022-03-15,10.4575
2022-03-16,10.4575
2022-03-17,10.4575
2022-03-18,10.4575
2022-03-19,10.4575
2022-03-20,10.4575
2022-03-21,10.4575
2022-03-22,10.4575
2022-03-23,10.4575
2022-03-24,10.4575
2022-03-25,10.4575
2022-03-26,10.4575
2022-03-27,10.4575
2022-03-28,10.4575
2022-03-29,10.4575
2022-03-30,10.4575
2022-03-31,23.7203
2022-04-01,23.7203
2022-04-02,23.7203
2022-04-03,23.7203
2022-04-04,23.7203
2022-04-05,23.7203
2022-04-06,23.7203
2022-04-07,23.7203
2022-04-08,23.7203
2022-04-09,23.7203
2022-04-10,23.7203
2022-04-11,23.7203
2022-04-12,23.7203
2022-04-13,23.7203
2022-04-14,23.7203
2022-04-15,23.7203
2022-04-16,23.7203
2022-04-17,23.7203
2022-04-18,23.7203
2022-04-19,23.7203
2022-04-20,23.7203
2022-04-21,23.7203
2022-04-22,23.7203
2022-04-23,23.7203
2022-04-24,23.7203
2022-04-25,23.7203
2022-04-26,23.7203
2022-04-27,23.7203
2022-04-28,23.7203
2022-04-29,23.7203
2022-04-30,23.7203
2022-05-01,23.7203
2022-05-02,23.7203
2022-05-03,23.7203
2022-05-04,23.7203
2022-05-05,23.7203
2022-05-06,23.7203
2022-05-07,23.7203
2022-05-08,23.7203
2022-05-09,23.7203
2022-05-10,23.7203
2022-05-11,23.7203
2022-05-12,23.7203
2022-05-13,23.7203
2022-05-14,23.7203
2022-05-15,23.7203
2022-05-16,23.7203
2022-05-17,23.7203
2022-05-18,23.7203
2022-05-19,23.7203
2022-05-20,23.7203
2022-05-21,23.7203
2022-05-22,23.7203
2022-05-23,23.7203
2022-05-24,23.7203
2022-05-25,23.7203
2022-05-26,23.7203
2022-05-27,23.7203
2022-05-28,23.7203
2022-05-29,23.7203
2022-05-30,23.7203
2022-05-31,23.7203
2022-06-01,23.7203
2022-06-02,23.7203
2022-06-03,23.7203
2022-06-04,23.7203
2022-06-05,23.7203
2022-06-06,23.7203
2022-06-07,23.7203
2022-06-08,23.7203
2022-06-09,23.7203
2022-06-10,23.7203
2022-06-11,23.7203
2022-06-12,23.7203
2022-06-13,23.7203
2022-06-14,23.7203
2022-06-15,23.7203
2022-06-16,23.7203
2022-06-17,23.7203
2022-06-18,23.7203
2022-06-19,23.7203
2022-06-20,23.7203
2022-06-21,23.7203
2022-06-22,23.7203
2022-06-23,23.7203
2022-06-24,23.7203
2022-06-25,23.7203
2022-06-26,23.7203
2022-06-27,23.7203
2022-06-28,23.7203
2022-06-29,23.7203
2022-06-30,23.1031
2022-07-01,23.1031
2022-07-02,23.1031
2022-07-03,23.1031
2022-07-04,23.1031
2022-07-05,23.1031
2022-07-06,23.1031
2022-07-07,23.1031
2022-07-08,23.1031
2022-07-09,23.1031
2022-07-10,23.1031
2022-07-11,23.1031
2022-07-12,23.1031
2022-07-13,23.1031
2022-07-14,23.1031
2022-07-15,23.1031
2022-07-16,23.1031
2022-07-17,23.1031
2022-07-18,23.1031
2022-07-19,23.1031
2022-07-20,23.1031
2022-07-21,23.1031
2022-07-22,23.1031
2022-07-23,23.1031
2022-07-24,23.1031
2022-07-25,23.1031
2022-07-26,23.1031
2022-07-27,23.1031
2022-07-28,23.1031
2022-07-29,23.1031
2022-07-30,23.1031
2022-07-31,23.1031
2022-08-01,23.1031
2022-08-02,23.1031
2022-08-03,23.1031
2022-08-04,23.1031
2022-08-05,23.1031
2022-08-06,23.1031
2022-08-07,23.1031
2022-08-08,23.1031
2022-08-09,23.1031
2022-08-10,23.1031
2022-08-11,23.1031
2022-08-12,23.1031
2022-08-13,23.1031
2022-08-14,23.1031
2022-08-15,23.1031
2022-08-16,23.1031
2022-08-17,23.1031
2022-08-18,23.1031
2022-08-19,23.1031
2022-08-20,23.1031
2022-08-21,23.1031
2022-08-22,23.1031
2022-08-23,23.1031
2022-08-24,23.1031
2022-08-25,23.1031
2022-08-26,23.1031
2022-08-27,23.1031
2022-08-28,23.1031
2022-08-29,23.1031
2022-08-30,23.1031
2022-08-31,23.1031
2022-09-01,23.1031
2022-09-02,23.1031
2022-09-03,23.1031
2022-09-04,23.1031
2022-09-05,23.1031
2022-09-06,23.1031
2022-09-07,23.1031
2022-09-08,23.1031
2022-09-09,23.1031
2022-09-10,23.1031
2022-09-11,23.1031
2022-09-12,23.1031
2022-09-13,23.1031
2022-09-14,23.1031
2022-09-15,23.1031
2022-09-16,23.1031
2022-09-17,23.1031
2022-09-18,23.1031
2022-09-19,23.1031
2022-09-20,23.1031
2022-09-21,23.1031
2022-09-22,23.1031
2022-09-23,23.1031
2022-09-24,23.1031
2022-09-25,23.1031
2022-09-26,23.1031
2022-09-27,23.1031
2022-09-28,23.1031
2022-09-29,23.1031
2022-09-30,23.0483
2022-10-01,23.0483
2022-10-02,23.0483
2022-10-03,23.0483
2022-10-04,23.0483
2022-10-05,23.0483
2022-10-06,23.0483
2022-10-07,23.0483
2022-10-08,23.0483
2022-10-09,23.0483
2022-10-10,23.0483
2022-10-11,23.0483
2022-10-12,23.0483
2022-10-13,23.0483
2022-10-14,23.0483
2022-10-15,23.0483
2022-10-16,23.0483
2022-10-17,23.0483
2022-10-18,23.0483
2022-10-19,23.0483
2022-10-20,23.0483
2022-10-21,23.0483
2022-10-22,23.0483
2022-10-23,23.0483
2022-10-24,23.0483
2022-10-25,23.0483
2022-10-26,23.0483
2022-10-27,23.0483
2022-10-28,23.0483
2022-10-29,23.0483
2022-10-30,23.0483
2022-10-31,23.0483
2022-11-01,23.0483
2022-11-02,23.0483
2022-11-03,23.0483
2022-11-04,23.0483
2022-11-05,23.0483
2022-11-06,23.0483
2022-11-07,23.0483
2022-11-08,23.0483
2022-11-09,23.0483
2022-11-10,23.0483
2022-11-11,23.0483
2022-11-12,23.0483
2022-11-13,23.0483
2022-11-14,23.0483
2022-11-15,23.0483
2022-11-16,23.0483
2022-11-17,23.0483
2022-11-18,23.0483
2022-11-19,23.0483
2022-11-20,23.0483
2022-11-21,23.0483
2022-11-22,23.0483
2022-11-23,23.0483
2022-11-24,23.0483
2022-11-25,23.0483
2022-11-26,23.0483
2022-11-27,23.0483
2022-11-28,23.0483
2022-11-29,23.0483
2022-11-30,23.0483
2022-12-01,23.0483
2022-12-02,23.0483
2022-12-03,23.0483
2022-12-04,23.0483
2022-12-05,23.0483
2022-12-06,23.0483
2022-12-07,23.0483
2022-12-08,23.0483
2022-12-09,23.0483
2022-12-10,23.0483
2022-12-11,23.0483
2022-12-12,23.0483
2022-12-13,23.0483
2022-12-14,23.0483
2022-12-15,23.0483
2022-12-16,23.0483
2022-12-17,23.0483
2022-12-18,23.0483
2022-12-19,23.0483
2022-12-20,23.0483
2022-12-21,23.0483
2022-12-22,23.0483
2022-12-23,23.0483
2022-12-24,23.0483
2022-12-25,23.0483
2022-12-26,23.0483
2022-12-27,23.0483
2022-12-28,23.0483
2022-12-29,23.0483
2022-12-30,23.0483
2022-12-31,32.9307
2023-01-01,32.9307
2023-01-02,32.9307
2023-01-03,32.9307
2023-01-04,32.9307
2023-01-05,32.9307
2023-01-06,32.9307
2023-01-07,32.9307
2023-01-08,32.9307
2023-01-09,32.9307
2023-01-10,32.9307
2023-01-11,32.9307
2023-01-12,32.9307
2023-01-13,32.9307
2023-01-14,32.9307
2023-01-15,32.9307
2023-01-16,32.9307
2023-01-17,32.9307
2023-01-18,32.9307
2023-01-19,32.9307
2023-01-20,32.9307
2023-01-21,32.9307
2023-01-22,32.9307
2023-01-23,32.9307
2023-01-24,32.9307
2023-01-25,32.9307
2023-01-26,32.9307
2023-01-27,32.9307
2023-01-28,32.9307
2023-01-29,32.9307
2023-01-30,32.9307
2023-01-31,32.9307
2023-02-01,32.9307
2023-02-02,32.9307
2023-02-03,32.9307
2023-02-04,32.9307
2023-02-05,32.9307
2023-02-06,32.9307
2023-02-07,32.9307
2023-02-08,32.9307
2023-02-09,32.9307
2023-02-10,32.9307
2023-02-11,32.9307
2023-02-12,32.9307
2023-02-13,32.9307
2023-02-14,32.9307
2023-02-15,32.9307
2023-02-16,32.9307
2023-02-17,32.9307
2023-02-18,32.9307
2023-02-19,32.9307
2023-02-20,32.9307
2023-02-21,32.9307
2023-02-22,32.9307
2023-02-23,32.9307
2023-02-24,32.9307
2023-02-25,32.9307
2023-02-26,32.9307
2023-02-27,32.9307
2023-02-28,32.9307
2023-03-01,32.9307
2023-03-02,32.9307
2023-03-03,32.9307
2023-03-04,32.9307
2023-03-05,32.9307
2023-03-06,32.9307
2023-03-07,32.9307
2023-03-08,32.9307
2023-03-09,32.9307
