,ADP US Equity
2021-09-16,45.4987
2021-09-17,45.4987
2021-09-18,45.4987
2021-09-19,45.4987
2021-09-20,45.4987
2021-09-21,45.4987
2021-09-22,45.4987
2021-09-23,45.4987
2021-09-24,45.4987
2021-09-25,45.4987
2021-09-26,45.4987
2021-09-27,45.4987
2021-09-28,45.4987
2021-09-29,45.4987
2021-09-30,48.3333
2021-10-01,48.3333
2021-10-02,48.3333
2021-10-03,48.3333
2021-10-04,48.3333
2021-10-05,48.3333
2021-10-06,48.3333
2021-10-07,48.3333
2021-10-08,48.3333
2021-10-09,48.3333
2021-10-10,48.3333
2021-10-11,48.3333
2021-10-12,48.3333
2021-10-13,48.3333
2021-10-14,48.3333
2021-10-15,48.3333
2021-10-16,48.3333
2021-10-17,48.3333
2021-10-18,48.3333
2021-10-19,48.3333
2021-10-20,48.3333
2021-10-21,48.3333
2021-10-22,48.3333
2021-10-23,48.3333
2021-10-24,48.3333
2021-10-25,48.3333
2021-10-26,48.3333
2021-10-27,48.3333
2021-10-28,48.3333
2021-10-29,48.3333
2021-10-30,48.3333
2021-10-31,48.3333
2021-11-01,48.3333
2021-11-02,48.3333
2021-11-03,48.3333
2021-11-04,48.3333
2021-11-05,48.3333
2021-11-06,48.3333
2021-11-07,48.3333
2021-11-08,48.3333
2021-11-09,48.3333
2021-11-10,48.3333
2021-11-11,48.3333
2021-11-12,48.3333
2021-11-13,48.3333
2021-11-14,48.3333
2021-11-15,48.3333
2021-11-16,48.3333
2021-11-17,48.3333
2021-11-18,48.3333
2021-11-19,48.3333
2021-11-20,48.3333
2021-11-21,48.3333
2021-11-22,48.3333
2021-11-23,48.3333
2021-11-24,48.3333
2021-11-25,48.3333
2021-11-26,48.3333
2021-11-27,48.3333
2021-11-28,48.3333
2021-11-29,48.3333
2021-11-30,48.3333
2021-12-01,48.3333
2021-12-02,48.3333
2021-12-03,48.3333
2021-12-04,48.3333
2021-12-05,48.3333
2021-12-06,48.3333
2021-12-07,48.3333
2021-12-08,48.3333
2021-12-09,48.3333
2021-12-10,48.3333
2021-12-11,48.3333
2021-12-12,48.3333
2021-12-13,48.3333
2021-12-14,48.3333
2021-12-15,48.3333
2021-12-16,48.3333
2021-12-17,48.3333
2021-12-18,48.3333
2021-12-19,48.3333
2021-12-20,48.3333
2021-12-21,48.3333
2021-12-22,48.3333
2021-12-23,48.3333
2021-12-24,48.3333
2021-12-25,48.3333
2021-12-26,48.3333
2021-12-27,48.3333
2021-12-28,48.3333
2021-12-29,48.3333
2021-12-30,48.3333
2021-12-31,50.1169
2022-01-01,50.1169
2022-01-02,50.1169
2022-01-03,50.1169
2022-01-04,50.1169
2022-01-05,50.1169
2022-01-06,50.1169
2022-01-07,50.1169
2022-01-08,50.1169
2022-01-09,50.1169
2022-01-10,50.1169
2022-01-11,50.1169
2022-01-12,50.1169
2022-01-13,50.1169
2022-01-14,50.1169
2022-01-15,50.1169
2022-01-16,50.1169
2022-01-17,50.1169
2022-01-18,50.1169
2022-01-19,50.1169
2022-01-20,50.1169
2022-01-21,50.1169
2022-01-22,50.1169
2022-01-23,50.1169
2022-01-24,50.1169
2022-01-25,50.1169
2022-01-26,50.1169
2022-01-27,50.1169
2022-01-28,50.1169
2022-01-29,50.1169
2022-01-30,50.1169
2022-01-31,50.1169
2022-02-01,50.1169
2022-02-02,50.1169
2022-02-03,50.1169
2022-02-04,50.1169
2022-02-05,50.1169
2022-02-06,50.1169
2022-02-07,50.1169
2022-02-08,50.1169
2022-02-09,50.1169
2022-02-10,50.1169
2022-02-11,50.1169
2022-02-12,50.1169
2022-02-13,50.1169
2022-02-14,50.1169
2022-02-15,50.1169
2022-02-16,50.1169
2022-02-17,50.1169
2022-02-18,50.1169
2022-02-19,50.1169
2022-02-20,50.1169
2022-02-21,50.1169
2022-02-22,50.1169
2022-02-23,50.1169
2022-02-24,50.1169
2022-02-25,50.1169
2022-02-26,50.1169
2022-02-27,50.1169
2022-02-28,50.1169
2022-03-01,50.1169
2022-03-02,50.1169
2022-03-03,50.1169
2022-03-04,50.1169
2022-03-05,50.1169
2022-03-06,50.1169
2022-03-07,50.1169
2022-03-08,50.1169
2022-03-09,50.1169
2022-03-10,50.1169
2022-03-11,50.1169
2022-03-12,50.1169
2022-03-13,50.1169
2022-03-14,50.1169
2022-03-15,50.1169
2022-03-16,50.1169
2022-03-17,50.1169
2022-03-18,50.1169
2022-03-19,50.1169
2022-03-20,50.1169
2022-03-21,50.1169
2022-03-22,50.1169
2022-03-23,50.1169
2022-03-24,50.1169
2022-03-25,50.1169
2022-03-26,50.1169
2022-03-27,50.1169
2022-03-28,50.1169
2022-03-29,50.1169
2022-03-30,50.1169
2022-03-31,58.0046
2022-04-01,58.0046
2022-04-02,58.0046
2022-04-03,58.0046
2022-04-04,58.0046
2022-04-05,58.0046
2022-04-06,58.0046
2022-04-07,58.0046
2022-04-08,58.0046
2022-04-09,58.0046
2022-04-10,58.0046
2022-04-11,58.0046
2022-04-12,58.0046
2022-04-13,58.0046
2022-04-14,58.0046
2022-04-15,58.0046
2022-04-16,58.0046
2022-04-17,58.0046
2022-04-18,58.0046
2022-04-19,58.0046
2022-04-20,58.0046
2022-04-21,58.0046
2022-04-22,58.0046
2022-04-23,58.0046
2022-04-24,58.0046
2022-04-25,58.0046
2022-04-26,58.0046
2022-04-27,58.0046
2022-04-28,58.0046
2022-04-29,58.0046
2022-04-30,58.0046
2022-05-01,58.0046
2022-05-02,58.0046
2022-05-03,58.0046
2022-05-04,58.0046
2022-05-05,58.0046
2022-05-06,58.0046
2022-05-07,58.0046
2022-05-08,58.0046
2022-05-09,58.0046
2022-05-10,58.0046
2022-05-11,58.0046
2022-05-12,58.0046
2022-05-13,58.0046
2022-05-14,58.0046
2022-05-15,58.0046
2022-05-16,58.0046
2022-05-17,58.0046
2022-05-18,58.0046
2022-05-19,58.0046
2022-05-20,58.0046
2022-05-21,58.0046
2022-05-22,58.0046
2022-05-23,58.0046
2022-05-24,58.0046
2022-05-25,58.0046
2022-05-26,58.0046
2022-05-27,58.0046
2022-05-28,58.0046
2022-05-29,58.0046
2022-05-30,58.0046
2022-05-31,58.0046
2022-06-01,58.0046
2022-06-02,58.0046
2022-06-03,58.0046
2022-06-04,58.0046
2022-06-05,58.0046
2022-06-06,58.0046
2022-06-07,58.0046
2022-06-08,58.0046
2022-06-09,58.0046
2022-06-10,58.0046
2022-06-11,58.0046
2022-06-12,58.0046
2022-06-13,58.0046
2022-06-14,58.0046
2022-06-15,58.0046
2022-06-16,58.0046
2022-06-17,58.0046
2022-06-18,58.0046
2022-06-19,58.0046
2022-06-20,58.0046
2022-06-21,58.0046
2022-06-22,58.0046
2022-06-23,58.0046
2022-06-24,58.0046
2022-06-25,58.0046
2022-06-26,58.0046
2022-06-27,58.0046
2022-06-28,58.0046
2022-06-29,58.0046
2022-06-30,66.2994
2022-07-01,66.2994
2022-07-02,66.2994
2022-07-03,66.2994
2022-07-04,66.2994
2022-07-05,66.2994
2022-07-06,66.2994
2022-07-07,66.2994
2022-07-08,66.2994
2022-07-09,66.2994
2022-07-10,66.2994
2022-07-11,66.2994
2022-07-12,66.2994
2022-07-13,66.2994
2022-07-14,66.2994
2022-07-15,66.2994
2022-07-16,66.2994
2022-07-17,66.2994
2022-07-18,66.2994
2022-07-19,66.2994
2022-07-20,66.2994
2022-07-21,66.2994
2022-07-22,66.2994
2022-07-23,66.2994
2022-07-24,66.2994
2022-07-25,66.2994
2022-07-26,66.2994
2022-07-27,66.2994
2022-07-28,66.2994
2022-07-29,66.2994
2022-07-30,66.2994
2022-07-31,66.2994
2022-08-01,66.2994
2022-08-02,66.2994
2022-08-03,66.2994
2022-08-04,66.2994
2022-08-05,66.2994
2022-08-06,66.2994
2022-08-07,66.2994
2022-08-08,66.2994
2022-08-09,66.2994
2022-08-10,66.2994
2022-08-11,66.2994
2022-08-12,66.2994
2022-08-13,66.2994
2022-08-14,66.2994
2022-08-15,66.2994
2022-08-16,66.2994
2022-08-17,66.2994
2022-08-18,66.2994
2022-08-19,66.2994
2022-08-20,66.2994
2022-08-21,66.2994
2022-08-22,66.2994
2022-08-23,66.2994
2022-08-24,66.2994
2022-08-25,66.2994
2022-08-26,66.2994
2022-08-27,66.2994
2022-08-28,66.2994
2022-08-29,66.2994
2022-08-30,66.2994
2022-08-31,66.2994
2022-09-01,66.2994
2022-09-02,66.2994
2022-09-03,66.2994
2022-09-04,66.2994
2022-09-05,66.2994
2022-09-06,66.2994
2022-09-07,66.2994
2022-09-08,66.2994
2022-09-09,66.2994
2022-09-10,66.2994
2022-09-11,66.2994
2022-09-12,66.2994
2022-09-13,66.2994
2022-09-14,66.2994
2022-09-15,66.2994
2022-09-16,66.2994
2022-09-17,66.2994
2022-09-18,66.2994
2022-09-19,66.2994
2022-09-20,66.2994
2022-09-21,66.2994
2022-09-22,66.2994
2022-09-23,66.2994
2022-09-24,66.2994
2022-09-25,66.2994
2022-09-26,66.2994
2022-09-27,66.2994
2022-09-28,66.2994
2022-09-29,66.2994
2022-09-30,76.3775
2022-10-01,76.3775
2022-10-02,76.3775
2022-10-03,76.3775
2022-10-04,76.3775
2022-10-05,76.3775
2022-10-06,76.3775
2022-10-07,76.3775
2022-10-08,76.3775
2022-10-09,76.3775
2022-10-10,76.3775
2022-10-11,76.3775
2022-10-12,76.3775
2022-10-13,76.3775
2022-10-14,76.3775
2022-10-15,76.3775
2022-10-16,76.3775
2022-10-17,76.3775
2022-10-18,76.3775
2022-10-19,76.3775
2022-10-20,76.3775
2022-10-21,76.3775
2022-10-22,76.3775
2022-10-23,76.3775
2022-10-24,76.3775
2022-10-25,76.3775
2022-10-26,76.3775
2022-10-27,76.3775
2022-10-28,76.3775
2022-10-29,76.3775
2022-10-30,76.3775
2022-10-31,76.3775
2022-11-01,76.3775
2022-11-02,76.3775
2022-11-03,76.3775
2022-11-04,76.3775
2022-11-05,76.3775
2022-11-06,76.3775
2022-11-07,76.3775
2022-11-08,76.3775
2022-11-09,76.3775
2022-11-10,76.3775
2022-11-11,76.3775
2022-11-12,76.3775
2022-11-13,76.3775
2022-11-14,76.3775
2022-11-15,76.3775
2022-11-16,76.3775
2022-11-17,76.3775
2022-11-18,76.3775
2022-11-19,76.3775
2022-11-20,76.3775
2022-11-21,76.3775
2022-11-22,76.3775
2022-11-23,76.3775
2022-11-24,76.3775
2022-11-25,76.3775
2022-11-26,76.3775
2022-11-27,76.3775
2022-11-28,76.3775
2022-11-29,76.3775
2022-11-30,76.3775
2022-12-01,76.3775
2022-12-02,76.3775
2022-12-03,76.3775
2022-12-04,76.3775
2022-12-05,76.3775
2022-12-06,76.3775
2022-12-07,76.3775
2022-12-08,76.3775
2022-12-09,76.3775
2022-12-10,76.3775
2022-12-11,76.3775
2022-12-12,76.3775
2022-12-13,76.3775
2022-12-14,76.3775
2022-12-15,76.3775
2022-12-16,76.3775
2022-12-17,76.3775
2022-12-18,76.3775
2022-12-19,76.3775
2022-12-20,76.3775
2022-12-21,76.3775
2022-12-22,76.3775
2022-12-23,76.3775
2022-12-24,76.3775
2022-12-25,76.3775
2022-12-26,76.3775
2022-12-27,76.3775
2022-12-28,76.3775
2022-12-29,76.3775
2022-12-30,76.3775
2022-12-31,78.2947
2023-01-01,78.2947
2023-01-02,78.2947
2023-01-03,78.2947
2023-01-04,78.2947
2023-01-05,78.2947
2023-01-06,78.2947
2023-01-07,78.2947
2023-01-08,78.2947
2023-01-09,78.2947
2023-01-10,78.2947
2023-01-11,78.2947
2023-01-12,78.2947
2023-01-13,78.2947
2023-01-14,78.2947
2023-01-15,78.2947
2023-01-16,78.2947
2023-01-17,78.2947
2023-01-18,78.2947
2023-01-19,78.2947
2023-01-20,78.2947
2023-01-21,78.2947
2023-01-22,78.2947
2023-01-23,78.2947
2023-01-24,78.2947
2023-01-25,78.2947
2023-01-26,78.2947
2023-01-27,78.2947
2023-01-28,78.2947
2023-01-29,78.2947
2023-01-30,78.2947
2023-01-31,78.2947
2023-02-01,78.2947
2023-02-02,78.2947
2023-02-03,78.2947
2023-02-04,78.2947
2023-02-05,78.2947
2023-02-06,78.2947
2023-02-07,78.2947
2023-02-08,78.2947
2023-02-09,78.2947
2023-02-10,78.2947
2023-02-11,78.2947
2023-02-12,78.2947
2023-02-13,78.2947
2023-02-14,78.2947
2023-02-15,78.2947
2023-02-16,78.2947
2023-02-17,78.2947
2023-02-18,78.2947
2023-02-19,78.2947
2023-02-20,78.2947
2023-02-21,78.2947
2023-02-22,78.2947
2023-02-23,78.2947
2023-02-24,78.2947
2023-02-25,78.2947
2023-02-26,78.2947
2023-02-27,78.2947
2023-02-28,78.2947
2023-03-01,78.2947
2023-03-02,78.2947
2023-03-03,78.2947
2023-03-04,78.2947
2023-03-05,78.2947
2023-03-06,78.2947
2023-03-07,78.2947
2023-03-08,78.2947
2023-03-09,78.2947
2023-03-10,78.2947
2023-03-11,78.2947
2023-03-12,78.2947
2023-03-13,78.2947
2023-03-14,78.2947
2023-03-15,78.2947
2023-03-16,78.2947
2023-03-17,78.2947
2023-03-18,78.2947
2023-03-19,78.2947
2023-03-20,78.2947
2023-03-21,78.2947
2023-03-22,78.2947
2023-03-23,78.2947
2023-03-24,78.2947
