,NOC US Equity
2020-05-09,25.3132
2020-05-10,25.3132
2020-05-11,25.3132
2020-05-12,25.3132
2020-05-13,25.3132
2020-05-14,25.3132
2020-05-15,25.3132
2020-05-16,25.3132
2020-05-17,25.3132
2020-05-18,25.3132
2020-05-19,25.3132
2020-05-20,25.3132
2020-05-21,25.3132
2020-05-22,25.3132
2020-05-23,25.3132
2020-05-24,25.3132
2020-05-25,25.3132
2020-05-26,25.3132
2020-05-27,25.3132
2020-05-28,25.3132
2020-05-29,25.3132
2020-05-30,25.3132
2020-05-31,25.3132
2020-06-01,25.3132
2020-06-02,25.3132
2020-06-03,25.3132
2020-06-04,25.3132
2020-06-05,25.3132
2020-06-06,25.3132
2020-06-07,25.3132
2020-06-08,25.3132
2020-06-09,25.3132
2020-06-10,25.3132
2020-06-11,25.3132
2020-06-12,25.3132
2020-06-13,25.3132
2020-06-14,25.3132
2020-06-15,25.3132
2020-06-16,25.3132
2020-06-17,25.3132
2020-06-18,25.3132
2020-06-19,25.3132
2020-06-20,25.3132
2020-06-21,25.3132
2020-06-22,25.3132
2020-06-23,25.3132
2020-06-24,25.3132
2020-06-25,25.3132
2020-06-26,25.3132
2020-06-27,25.3132
2020-06-28,25.3132
2020-06-29,25.3132
2020-06-30,25.3302
2020-07-01,25.3302
2020-07-02,25.3302
2020-07-03,25.3302
2020-07-04,25.3302
2020-07-05,25.3302
2020-07-06,25.3302
2020-07-07,25.3302
2020-07-08,25.3302
2020-07-09,25.3302
2020-07-10,25.3302
2020-07-11,25.3302
2020-07-12,25.3302
2020-07-13,25.3302
2020-07-14,25.3302
2020-07-15,25.3302
2020-07-16,25.3302
2020-07-17,25.3302
2020-07-18,25.3302
2020-07-19,25.3302
2020-07-20,25.3302
2020-07-21,25.3302
2020-07-22,25.3302
2020-07-23,25.3302
2020-07-24,25.3302
2020-07-25,25.3302
2020-07-26,25.3302
2020-07-27,25.3302
2020-07-28,25.3302
2020-07-29,25.3302
2020-07-30,25.3302
2020-07-31,25.3302
2020-08-01,25.3302
2020-08-02,25.3302
2020-08-03,25.3302
2020-08-04,25.3302
2020-08-05,25.3302
2020-08-06,25.3302
2020-08-07,25.3302
2020-08-08,25.3302
2020-08-09,25.3302
2020-08-10,25.3302
2020-08-11,25.3302
2020-08-12,25.3302
2020-08-13,25.3302
2020-08-14,25.3302
2020-08-15,25.3302
2020-08-16,25.3302
2020-08-17,25.3302
2020-08-18,25.3302
2020-08-19,25.3302
2020-08-20,25.3302
2020-08-21,25.3302
2020-08-22,25.3302
2020-08-23,25.3302
2020-08-24,25.3302
2020-08-25,25.3302
2020-08-26,25.3302
2020-08-27,25.3302
2020-08-28,25.3302
2020-08-29,25.3302
2020-08-30,25.3302
2020-08-31,25.3302
2020-09-01,25.3302
2020-09-02,25.3302
2020-09-03,25.3302
2020-09-04,25.3302
2020-09-05,25.3302
2020-09-06,25.3302
2020-09-07,25.3302
2020-09-08,25.3302
2020-09-09,25.3302
2020-09-10,25.3302
2020-09-11,25.3302
2020-09-12,25.3302
2020-09-13,25.3302
2020-09-14,25.3302
2020-09-15,25.3302
2020-09-16,25.3302
2020-09-17,25.3302
2020-09-18,25.3302
2020-09-19,25.3302
2020-09-20,25.3302
2020-09-21,25.3302
2020-09-22,25.3302
2020-09-23,25.3302
2020-09-24,25.3302
2020-09-25,25.3302
2020-09-26,25.3302
2020-09-27,25.3302
2020-09-28,25.3302
2020-09-29,25.3302
2020-09-30,24.2598
2020-10-01,24.2598
2020-10-02,24.2598
2020-10-03,24.2598
2020-10-04,24.2598
2020-10-05,24.2598
2020-10-06,24.2598
2020-10-07,24.2598
2020-10-08,24.2598
2020-10-09,24.2598
2020-10-10,24.2598
2020-10-11,24.2598
2020-10-12,24.2598
2020-10-13,24.2598
2020-10-14,24.2598
2020-10-15,24.2598
2020-10-16,24.2598
2020-10-17,24.2598
2020-10-18,24.2598
2020-10-19,24.2598
2020-10-20,24.2598
2020-10-21,24.2598
2020-10-22,24.2598
2020-10-23,24.2598
2020-10-24,24.2598
2020-10-25,24.2598
2020-10-26,24.2598
2020-10-27,24.2598
2020-10-28,24.2598
2020-10-29,24.2598
2020-10-30,24.2598
2020-10-31,24.2598
2020-11-01,24.2598
2020-11-02,24.2598
2020-11-03,24.2598
2020-11-04,24.2598
2020-11-05,24.2598
2020-11-06,24.2598
2020-11-07,24.2598
2020-11-08,24.2598
2020-11-09,24.2598
2020-11-10,24.2598
2020-11-11,24.2598
2020-11-12,24.2598
2020-11-13,24.2598
2020-11-14,24.2598
2020-11-15,24.2598
2020-11-16,24.2598
2020-11-17,24.2598
2020-11-18,24.2598
2020-11-19,24.2598
2020-11-20,24.2598
2020-11-21,24.2598
2020-11-22,24.2598
2020-11-23,24.2598
2020-11-24,24.2598
2020-11-25,24.2598
2020-11-26,24.2598
2020-11-27,24.2598
2020-11-28,24.2598
2020-11-29,24.2598
2020-11-30,24.2598
2020-12-01,24.2598
2020-12-02,24.2598
2020-12-03,24.2598
2020-12-04,24.2598
2020-12-05,24.2598
2020-12-06,24.2598
2020-12-07,24.2598
2020-12-08,24.2598
2020-12-09,24.2598
2020-12-10,24.2598
2020-12-11,24.2598
2020-12-12,24.2598
2020-12-13,24.2598
2020-12-14,24.2598
2020-12-15,24.2598
2020-12-16,24.2598
2020-12-17,24.2598
2020-12-18,24.2598
2020-12-19,24.2598
2020-12-20,24.2598
2020-12-21,24.2598
2020-12-22,24.2598
2020-12-23,24.2598
2020-12-24,24.2598
2020-12-25,24.2598
2020-12-26,24.2598
2020-12-27,24.2598
2020-12-28,24.2598
2020-12-29,24.2598
2020-12-30,24.2598
2020-12-31,32.8797
2021-01-01,32.8797
2021-01-02,32.8797
2021-01-03,32.8797
2021-01-04,32.8797
2021-01-05,32.8797
2021-01-06,32.8797
2021-01-07,32.8797
2021-01-08,32.8797
2021-01-09,32.8797
2021-01-10,32.8797
2021-01-11,32.8797
2021-01-12,32.8797
2021-01-13,32.8797
2021-01-14,32.8797
2021-01-15,32.8797
2021-01-16,32.8797
2021-01-17,32.8797
2021-01-18,32.8797
2021-01-19,32.8797
2021-01-20,32.8797
2021-01-21,32.8797
2021-01-22,32.8797
2021-01-23,32.8797
2021-01-24,32.8797
2021-01-25,32.8797
2021-01-26,32.8797
2021-01-27,32.8797
2021-01-28,32.8797
2021-01-29,32.8797
2021-01-30,32.8797
2021-01-31,32.8797
2021-02-01,32.8797
2021-02-02,32.8797
2021-02-03,32.8797
2021-02-04,32.8797
2021-02-05,32.8797
2021-02-06,32.8797
2021-02-07,32.8797
2021-02-08,32.8797
2021-02-09,32.8797
2021-02-10,32.8797
2021-02-11,32.8797
2021-02-12,32.8797
2021-02-13,32.8797
2021-02-14,32.8797
2021-02-15,32.8797
2021-02-16,32.8797
2021-02-17,32.8797
2021-02-18,32.8797
2021-02-19,32.8797
2021-02-20,32.8797
2021-02-21,32.8797
2021-02-22,32.8797
2021-02-23,32.8797
2021-02-24,32.8797
2021-02-25,32.8797
2021-02-26,32.8797
2021-02-27,32.8797
2021-02-28,32.8797
2021-03-01,32.8797
2021-03-02,32.8797
2021-03-03,32.8797
2021-03-04,32.8797
2021-03-05,32.8797
2021-03-06,32.8797
2021-03-07,32.8797
2021-03-08,32.8797
2021-03-09,32.8797
2021-03-10,32.8797
2021-03-11,32.8797
2021-03-12,32.8797
2021-03-13,32.8797
2021-03-14,32.8797
2021-03-15,32.8797
2021-03-16,32.8797
2021-03-17,32.8797
2021-03-18,32.8797
2021-03-19,32.8797
2021-03-20,32.8797
2021-03-21,32.8797
2021-03-22,32.8797
2021-03-23,32.8797
2021-03-24,32.8797
2021-03-25,32.8797
2021-03-26,32.8797
2021-03-27,32.8797
2021-03-28,32.8797
2021-03-29,32.8797
2021-03-30,32.8797
2021-03-31,46.1122
2021-04-01,46.1122
2021-04-02,46.1122
2021-04-03,46.1122
2021-04-04,46.1122
2021-04-05,46.1122
2021-04-06,46.1122
2021-04-07,46.1122
2021-04-08,46.1122
2021-04-09,46.1122
2021-04-10,46.1122
2021-04-11,46.1122
2021-04-12,46.1122
2021-04-13,46.1122
2021-04-14,46.1122
2021-04-15,46.1122
2021-04-16,46.1122
2021-04-17,46.1122
2021-04-18,46.1122
2021-04-19,46.1122
2021-04-20,46.1122
2021-04-21,46.1122
2021-04-22,46.1122
2021-04-23,46.1122
2021-04-24,46.1122
2021-04-25,46.1122
2021-04-26,46.1122
2021-04-27,46.1122
2021-04-28,46.1122
2021-04-29,46.1122
2021-04-30,46.1122
2021-05-01,46.1122
2021-05-02,46.1122
2021-05-03,46.1122
2021-05-04,46.1122
2021-05-05,46.1122
2021-05-06,46.1122
2021-05-07,46.1122
2021-05-08,46.1122
2021-05-09,46.1122
2021-05-10,46.1122
2021-05-11,46.1122
2021-05-12,46.1122
2021-05-13,46.1122
2021-05-14,46.1122
2021-05-15,46.1122
2021-05-16,46.1122
2021-05-17,46.1122
2021-05-18,46.1122
2021-05-19,46.1122
2021-05-20,46.1122
2021-05-21,46.1122
2021-05-22,46.1122
2021-05-23,46.1122
2021-05-24,46.1122
2021-05-25,46.1122
2021-05-26,46.1122
2021-05-27,46.1122
2021-05-28,46.1122
2021-05-29,46.1122
2021-05-30,46.1122
2021-05-31,46.1122
2021-06-01,46.1122
2021-06-02,46.1122
2021-06-03,46.1122
2021-06-04,46.1122
2021-06-05,46.1122
2021-06-06,46.1122
2021-06-07,46.1122
2021-06-08,46.1122
2021-06-09,46.1122
2021-06-10,46.1122
2021-06-11,46.1122
2021-06-12,46.1122
2021-06-13,46.1122
2021-06-14,46.1122
2021-06-15,46.1122
2021-06-16,46.1122
2021-06-17,46.1122
2021-06-18,46.1122
2021-06-19,46.1122
2021-06-20,46.1122
2021-06-21,46.1122
2021-06-22,46.1122
2021-06-23,46.1122
2021-06-24,46.1122
2021-06-25,46.1122
2021-06-26,46.1122
2021-06-27,46.1122
2021-06-28,46.1122
2021-06-29,46.1122
2021-06-30,43.5549
2021-07-01,43.5549
2021-07-02,43.5549
2021-07-03,43.5549
2021-07-04,43.5549
2021-07-05,43.5549
2021-07-06,43.5549
2021-07-07,43.5549
2021-07-08,43.5549
2021-07-09,43.5549
2021-07-10,43.5549
2021-07-11,43.5549
2021-07-12,43.5549
2021-07-13,43.5549
2021-07-14,43.5549
2021-07-15,43.5549
2021-07-16,43.5549
2021-07-17,43.5549
2021-07-18,43.5549
2021-07-19,43.5549
2021-07-20,43.5549
2021-07-21,43.5549
2021-07-22,43.5549
2021-07-23,43.5549
2021-07-24,43.5549
2021-07-25,43.5549
2021-07-26,43.5549
2021-07-27,43.5549
2021-07-28,43.5549
2021-07-29,43.5549
2021-07-30,43.5549
2021-07-31,43.5549
2021-08-01,43.5549
2021-08-02,43.5549
2021-08-03,43.5549
2021-08-04,43.5549
2021-08-05,43.5549
2021-08-06,43.5549
2021-08-07,43.5549
2021-08-08,43.5549
2021-08-09,43.5549
2021-08-10,43.5549
2021-08-11,43.5549
2021-08-12,43.5549
2021-08-13,43.5549
2021-08-14,43.5549
2021-08-15,43.5549
2021-08-16,43.5549
2021-08-17,43.5549
2021-08-18,43.5549
2021-08-19,43.5549
2021-08-20,43.5549
2021-08-21,43.5549
2021-08-22,43.5549
2021-08-23,43.5549
2021-08-24,43.5549
2021-08-25,43.5549
2021-08-26,43.5549
2021-08-27,43.5549
2021-08-28,43.5549
2021-08-29,43.5549
2021-08-30,43.5549
2021-08-31,43.5549
2021-09-01,43.5549
2021-09-02,43.5549
2021-09-03,43.5549
2021-09-04,43.5549
2021-09-05,43.5549
2021-09-06,43.5549
2021-09-07,43.5549
2021-09-08,43.5549
2021-09-09,43.5549
2021-09-10,43.5549
2021-09-11,43.5549
2021-09-12,43.5549
2021-09-13,43.5549
2021-09-14,43.5549
2021-09-15,43.5549
2021-09-16,43.5549
2021-09-17,43.5549
2021-09-18,43.5549
2021-09-19,43.5549
2021-09-20,43.5549
2021-09-21,43.5549
2021-09-22,43.5549
2021-09-23,43.5549
2021-09-24,43.5549
2021-09-25,43.5549
2021-09-26,43.5549
2021-09-27,43.5549
2021-09-28,43.5549
2021-09-29,43.5549
2021-09-30,42.2683
2021-10-01,42.2683
2021-10-02,42.2683
2021-10-03,42.2683
2021-10-04,42.2683
2021-10-05,42.2683
2021-10-06,42.2683
2021-10-07,42.2683
2021-10-08,42.2683
2021-10-09,42.2683
2021-10-10,42.2683
2021-10-11,42.2683
2021-10-12,42.2683
2021-10-13,42.2683
2021-10-14,42.2683
2021-10-15,42.2683
2021-10-16,42.2683
2021-10-17,42.2683
2021-10-18,42.2683
2021-10-19,42.2683
2021-10-20,42.2683
2021-10-21,42.2683
2021-10-22,42.2683
2021-10-23,42.2683
2021-10-24,42.2683
2021-10-25,42.2683
2021-10-26,42.2683
2021-10-27,42.2683
2021-10-28,42.2683
2021-10-29,42.2683
2021-10-30,42.2683
2021-10-31,42.2683
2021-11-01,42.2683
2021-11-02,42.2683
2021-11-03,42.2683
2021-11-04,42.2683
2021-11-05,42.2683
2021-11-06,42.2683
2021-11-07,42.2683
2021-11-08,42.2683
2021-11-09,42.2683
2021-11-10,42.2683
2021-11-11,42.2683
2021-11-12,42.2683
2021-11-13,42.2683
2021-11-14,42.2683
2021-11-15,42.2683
2021-11-16,42.2683
2021-11-17,42.2683
2021-11-18,42.2683
2021-11-19,42.2683
2021-11-20,42.2683
2021-11-21,42.2683
2021-11-22,42.2683
2021-11-23,42.2683
2021-11-24,42.2683
2021-11-25,42.2683
2021-11-26,42.2683
2021-11-27,42.2683
2021-11-28,42.2683
2021-11-29,42.2683
2021-11-30,42.2683
2021-12-01,42.2683
2021-12-02,42.2683
2021-12-03,42.2683
2021-12-04,42.2683
2021-12-05,42.2683
2021-12-06,42.2683
2021-12-07,42.2683
2021-12-08,42.2683
2021-12-09,42.2683
2021-12-10,42.2683
2021-12-11,42.2683
2021-12-12,42.2683
2021-12-13,42.2683
2021-12-14,42.2683
2021-12-15,42.2683
2021-12-16,42.2683
2021-12-17,42.2683
2021-12-18,42.2683
2021-12-19,42.2683
2021-12-20,42.2683
2021-12-21,42.2683
2021-12-22,42.2683
2021-12-23,42.2683
2021-12-24,42.2683
2021-12-25,42.2683
2021-12-26,42.2683
2021-12-27,42.2683
2021-12-28,42.2683
2021-12-29,42.2683
2021-12-30,42.2683
2021-12-31,59.6043
2022-01-01,59.6043
2022-01-02,59.6043
2022-01-03,59.6043
2022-01-04,59.6043
2022-01-05,59.6043
2022-01-06,59.6043
2022-01-07,59.6043
2022-01-08,59.6043
2022-01-09,59.6043
2022-01-10,59.6043
2022-01-11,59.6043
2022-01-12,59.6043
2022-01-13,59.6043
2022-01-14,59.6043
2022-01-15,59.6043
2022-01-16,59.6043
2022-01-17,59.6043
2022-01-18,59.6043
2022-01-19,59.6043
2022-01-20,59.6043
2022-01-21,59.6043
2022-01-22,59.6043
2022-01-23,59.6043
2022-01-24,59.6043
2022-01-25,59.6043
2022-01-26,59.6043
2022-01-27,59.6043
2022-01-28,59.6043
2022-01-29,59.6043
2022-01-30,59.6043
2022-01-31,59.6043
2022-02-01,59.6043
2022-02-02,59.6043
2022-02-03,59.6043
2022-02-04,59.6043
2022-02-05,59.6043
2022-02-06,59.6043
2022-02-07,59.6043
2022-02-08,59.6043
2022-02-09,59.6043
2022-02-10,59.6043
2022-02-11,59.6043
2022-02-12,59.6043
2022-02-13,59.6043
2022-02-14,59.6043
2022-02-15,59.6043
2022-02-16,59.6043
2022-02-17,59.6043
2022-02-18,59.6043
2022-02-19,59.6043
2022-02-20,59.6043
2022-02-21,59.6043
2022-02-22,59.6043
2022-02-23,59.6043
2022-02-24,59.6043
2022-02-25,59.6043
2022-02-26,59.6043
2022-02-27,59.6043
2022-02-28,59.6043
2022-03-01,59.6043
2022-03-02,59.6043
2022-03-03,59.6043
2022-03-04,59.6043
2022-03-05,59.6043
2022-03-06,59.6043
2022-03-07,59.6043
2022-03-08,59.6043
2022-03-09,59.6043
2022-03-10,59.6043
2022-03-11,59.6043
2022-03-12,59.6043
2022-03-13,59.6043
2022-03-14,59.6043
2022-03-15,59.6043
2022-03-16,59.6043
2022-03-17,59.6043
2022-03-18,59.6043
2022-03-19,59.6043
2022-03-20,59.6043
2022-03-21,59.6043
2022-03-22,59.6043
2022-03-23,59.6043
2022-03-24,59.6043
2022-03-25,59.6043
2022-03-26,59.6043
2022-03-27,59.6043
2022-03-28,59.6043
2022-03-29,59.6043
2022-03-30,59.6043
2022-03-31,48.421
2022-04-01,48.421
2022-04-02,48.421
2022-04-03,48.421
2022-04-04,48.421
2022-04-05,48.421
2022-04-06,48.421
2022-04-07,48.421
2022-04-08,48.421
2022-04-09,48.421
2022-04-10,48.421
2022-04-11,48.421
2022-04-12,48.421
2022-04-13,48.421
2022-04-14,48.421
2022-04-15,48.421
2022-04-16,48.421
2022-04-17,48.421
2022-04-18,48.421
2022-04-19,48.421
2022-04-20,48.421
2022-04-21,48.421
2022-04-22,48.421
2022-04-23,48.421
2022-04-24,48.421
2022-04-25,48.421
2022-04-26,48.421
2022-04-27,48.421
2022-04-28,48.421
2022-04-29,48.421
2022-04-30,48.421
2022-05-01,48.421
2022-05-02,48.421
2022-05-03,48.421
2022-05-04,48.421
2022-05-05,48.421
2022-05-06,48.421
2022-05-07,48.421
2022-05-08,48.421
2022-05-09,48.421
2022-05-10,48.421
2022-05-11,48.421
2022-05-12,48.421
2022-05-13,48.421
2022-05-14,48.421
2022-05-15,48.421
2022-05-16,48.421
2022-05-17,48.421
2022-05-18,48.421
2022-05-19,48.421
2022-05-20,48.421
2022-05-21,48.421
2022-05-22,48.421
2022-05-23,48.421
2022-05-24,48.421
2022-05-25,48.421
2022-05-26,48.421
2022-05-27,48.421
2022-05-28,48.421
2022-05-29,48.421
2022-05-30,48.421
2022-05-31,48.421
2022-06-01,48.421
2022-06-02,48.421
2022-06-03,48.421
2022-06-04,48.421
2022-06-05,48.421
2022-06-06,48.421
2022-06-07,48.421
2022-06-08,48.421
2022-06-09,48.421
2022-06-10,48.421
2022-06-11,48.421
2022-06-12,48.421
2022-06-13,48.421
2022-06-14,48.421
2022-06-15,48.421
2022-06-16,48.421
2022-06-17,48.421
2022-06-18,48.421
2022-06-19,48.421
2022-06-20,48.421
2022-06-21,48.421
2022-06-22,48.421
2022-06-23,48.421
2022-06-24,48.421
2022-06-25,48.421
2022-06-26,48.421
2022-06-27,48.421
2022-06-28,48.421
2022-06-29,48.421
2022-06-30,45.7157
2022-07-01,45.7157
2022-07-02,45.7157
2022-07-03,45.7157
2022-07-04,45.7157
2022-07-05,45.7157
2022-07-06,45.7157
2022-07-07,45.7157
2022-07-08,45.7157
2022-07-09,45.7157
2022-07-10,45.7157
2022-07-11,45.7157
2022-07-12,45.7157
2022-07-13,45.7157
2022-07-14,45.7157
2022-07-15,45.7157
2022-07-16,45.7157
2022-07-17,45.7157
2022-07-18,45.7157
2022-07-19,45.7157
2022-07-20,45.7157
2022-07-21,45.7157
2022-07-22,45.7157
2022-07-23,45.7157
2022-07-24,45.7157
2022-07-25,45.7157
2022-07-26,45.7157
2022-07-27,45.7157
2022-07-28,45.7157
2022-07-29,45.7157
2022-07-30,45.7157
2022-07-31,45.7157
2022-08-01,45.7157
2022-08-02,45.7157
2022-08-03,45.7157
2022-08-04,45.7157
2022-08-05,45.7157
2022-08-06,45.7157
2022-08-07,45.7157
2022-08-08,45.7157
2022-08-09,45.7157
2022-08-10,45.7157
2022-08-11,45.7157
2022-08-12,45.7157
2022-08-13,45.7157
2022-08-14,45.7157
2022-08-15,45.7157
2022-08-16,45.7157
2022-08-17,45.7157
2022-08-18,45.7157
2022-08-19,45.7157
2022-08-20,45.7157
2022-08-21,45.7157
2022-08-22,45.7157
2022-08-23,45.7157
2022-08-24,45.7157
2022-08-25,45.7157
2022-08-26,45.7157
2022-08-27,45.7157
2022-08-28,45.7157
2022-08-29,45.7157
2022-08-30,45.7157
2022-08-31,45.7157
2022-09-01,45.7157
2022-09-02,45.7157
2022-09-03,45.7157
2022-09-04,45.7157
2022-09-05,45.7157
2022-09-06,45.7157
2022-09-07,45.7157
2022-09-08,45.7157
2022-09-09,45.7157
2022-09-10,45.7157
2022-09-11,45.7157
2022-09-12,45.7157
2022-09-13,45.7157
2022-09-14,45.7157
2022-09-15,45.7157
2022-09-16,45.7157
2022-09-17,45.7157
2022-09-18,45.7157
2022-09-19,45.7157
2022-09-20,45.7157
2022-09-21,45.7157
2022-09-22,45.7157
2022-09-23,45.7157
2022-09-24,45.7157
2022-09-25,45.7157
2022-09-26,45.7157
2022-09-27,45.7157
2022-09-28,45.7157
2022-09-29,45.7157
2022-09-30,43.5804
2022-10-01,43.5804
2022-10-02,43.5804
2022-10-03,43.5804
2022-10-04,43.5804
2022-10-05,43.5804
2022-10-06,43.5804
2022-10-07,43.5804
2022-10-08,43.5804
2022-10-09,43.5804
2022-10-10,43.5804
2022-10-11,43.5804
2022-10-12,43.5804
2022-10-13,43.5804
2022-10-14,43.5804
2022-10-15,43.5804
2022-10-16,43.5804
2022-10-17,43.5804
2022-10-18,43.5804
2022-10-19,43.5804
2022-10-20,43.5804
2022-10-21,43.5804
2022-10-22,43.5804
2022-10-23,43.5804
2022-10-24,43.5804
2022-10-25,43.5804
2022-10-26,43.5804
2022-10-27,43.5804
2022-10-28,43.5804
2022-10-29,43.5804
2022-10-30,43.5804
2022-10-31,43.5804
2022-11-01,43.5804
2022-11-02,43.5804
2022-11-03,43.5804
2022-11-04,43.5804
2022-11-05,43.5804
2022-11-06,43.5804
2022-11-07,43.5804
2022-11-08,43.5804
2022-11-09,43.5804
2022-11-10,43.5804
2022-11-11,43.5804
2022-11-12,43.5804
2022-11-13,43.5804
2022-11-14,43.5804
2022-11-15,43.5804
2022-11-16,43.5804
2022-11-17,43.5804
2022-11-18,43.5804
2022-11-19,43.5804
2022-11-20,43.5804
2022-11-21,43.5804
2022-11-22,43.5804
2022-11-23,43.5804
2022-11-24,43.5804
2022-11-25,43.5804
2022-11-26,43.5804
2022-11-27,43.5804
2022-11-28,43.5804
2022-11-29,43.5804
2022-11-30,43.5804
2022-12-01,43.5804
2022-12-02,43.5804
2022-12-03,43.5804
2022-12-04,43.5804
2022-12-05,43.5804
2022-12-06,43.5804
2022-12-07,43.5804
2022-12-08,43.5804
2022-12-09,43.5804
2022-12-10,43.5804
2022-12-11,43.5804
2022-12-12,43.5804
2022-12-13,43.5804
2022-12-14,43.5804
2022-12-15,43.5804
2022-12-16,43.5804
2022-12-17,43.5804
2022-12-18,43.5804
2022-12-19,43.5804
2022-12-20,43.5804
2022-12-21,43.5804
2022-12-22,43.5804
2022-12-23,43.5804
2022-12-24,43.5804
2022-12-25,43.5804
2022-12-26,43.5804
2022-12-27,43.5804
2022-12-28,43.5804
2022-12-29,43.5804
2022-12-30,43.5804
2022-12-31,34.6767
2023-01-01,34.6767
2023-01-02,34.6767
2023-01-03,34.6767
2023-01-04,34.6767
2023-01-05,34.6767
2023-01-06,34.6767
2023-01-07,34.6767
2023-01-08,34.6767
2023-01-09,34.6767
2023-01-10,34.6767
2023-01-11,34.6767
2023-01-12,34.6767
2023-01-13,34.6767
2023-01-14,34.6767
2023-01-15,34.6767
2023-01-16,34.6767
2023-01-17,34.6767
2023-01-18,34.6767
2023-01-19,34.6767
2023-01-20,34.6767
2023-01-21,34.6767
2023-01-22,34.6767
2023-01-23,34.6767
2023-01-24,34.6767
2023-01-25,34.6767
2023-01-26,34.6767
2023-01-27,34.6767
2023-01-28,34.6767
2023-01-29,34.6767
2023-01-30,34.6767
2023-01-31,34.6767
2023-02-01,34.6767
2023-02-02,34.6767
2023-02-03,34.6767
2023-02-04,34.6767
2023-02-05,34.6767
2023-02-06,34.6767
2023-02-07,34.6767
2023-02-08,34.6767
2023-02-09,34.6767
2023-02-10,34.6767
2023-02-11,34.6767
2023-02-12,34.6767
2023-02-13,34.6767
2023-02-14,34.6767
2023-02-15,34.6767
2023-02-16,34.6767
2023-02-17,34.6767
2023-02-18,34.6767
2023-02-19,34.6767
2023-02-20,34.6767
2023-02-21,34.6767
2023-02-22,34.6767
2023-02-23,34.6767
2023-02-24,34.6767
2023-02-25,34.6767
2023-02-26,34.6767
2023-02-27,34.6767
2023-02-28,34.6767
2023-03-01,34.6767
2023-03-02,34.6767
2023-03-03,34.6767
2023-03-04,34.6767
2023-03-05,34.6767
2023-03-06,34.6767
2023-03-07,34.6767
2023-03-08,34.6767
2023-03-09,34.6767
2023-03-10,34.6767
2023-03-11,34.6767
2023-03-12,34.6767
2023-03-13,34.6767
2023-03-14,34.6767
2023-03-15,34.6767
2023-03-16,34.6767
