,OEC US Equity
2020-07-07,27.3272
2020-07-08,27.3272
2020-07-09,27.3272
2020-07-10,27.3272
2020-07-11,27.3272
2020-07-12,27.3272
2020-07-13,27.3272
2020-07-14,27.3272
2020-07-15,27.3272
2020-07-16,27.3272
2020-07-17,27.3272
2020-07-18,27.3272
2020-07-19,27.3272
2020-07-20,27.3272
2020-07-21,27.3272
2020-07-22,27.3272
2020-07-23,27.3272
2020-07-24,27.3272
2020-07-25,27.3272
2020-07-26,27.3272
2020-07-27,27.3272
2020-07-28,27.3272
2020-07-29,27.3272
2020-07-30,27.3272
2020-07-31,27.3272
2020-08-01,27.3272
2020-08-02,27.3272
2020-08-03,27.3272
2020-08-04,27.3272
2020-08-05,27.3272
2020-08-06,27.3272
2020-08-07,27.3272
2020-08-08,27.3272
2020-08-09,27.3272
2020-08-10,27.3272
2020-08-11,27.3272
2020-08-12,27.3272
2020-08-13,27.3272
2020-08-14,27.3272
2020-08-15,27.3272
2020-08-16,27.3272
2020-08-17,27.3272
2020-08-18,27.3272
2020-08-19,27.3272
2020-08-20,27.3272
2020-08-21,27.3272
2020-08-22,27.3272
2020-08-23,27.3272
2020-08-24,27.3272
2020-08-25,27.3272
2020-08-26,27.3272
2020-08-27,27.3272
2020-08-28,27.3272
2020-08-29,27.3272
2020-08-30,27.3272
2020-08-31,27.3272
2020-09-01,27.3272
2020-09-02,27.3272
2020-09-03,27.3272
2020-09-04,27.3272
2020-09-05,27.3272
2020-09-06,27.3272
2020-09-07,27.3272
2020-09-08,27.3272
2020-09-09,27.3272
2020-09-10,27.3272
2020-09-11,27.3272
2020-09-12,27.3272
2020-09-13,27.3272
2020-09-14,27.3272
2020-09-15,27.3272
2020-09-16,27.3272
2020-09-17,27.3272
2020-09-18,27.3272
2020-09-19,27.3272
2020-09-20,27.3272
2020-09-21,27.3272
2020-09-22,27.3272
2020-09-23,27.3272
2020-09-24,27.3272
2020-09-25,27.3272
2020-09-26,27.3272
2020-09-27,27.3272
2020-09-28,27.3272
2020-09-29,27.3272
2020-09-30,16.9235
2020-10-01,16.9235
2020-10-02,16.9235
2020-10-03,16.9235
2020-10-04,16.9235
2020-10-05,16.9235
2020-10-06,16.9235
2020-10-07,16.9235
2020-10-08,16.9235
2020-10-09,16.9235
2020-10-10,16.9235
2020-10-11,16.9235
2020-10-12,16.9235
2020-10-13,16.9235
2020-10-14,16.9235
2020-10-15,16.9235
2020-10-16,16.9235
2020-10-17,16.9235
2020-10-18,16.9235
2020-10-19,16.9235
2020-10-20,16.9235
2020-10-21,16.9235
2020-10-22,16.9235
2020-10-23,16.9235
2020-10-24,16.9235
2020-10-25,16.9235
2020-10-26,16.9235
2020-10-27,16.9235
2020-10-28,16.9235
2020-10-29,16.9235
2020-10-30,16.9235
2020-10-31,16.9235
2020-11-01,16.9235
2020-11-02,16.9235
2020-11-03,16.9235
2020-11-04,16.9235
2020-11-05,16.9235
2020-11-06,16.9235
2020-11-07,16.9235
2020-11-08,16.9235
2020-11-09,16.9235
2020-11-10,16.9235
2020-11-11,16.9235
2020-11-12,16.9235
2020-11-13,16.9235
2020-11-14,16.9235
2020-11-15,16.9235
2020-11-16,16.9235
2020-11-17,16.9235
2020-11-18,16.9235
2020-11-19,16.9235
2020-11-20,16.9235
2020-11-21,16.9235
2020-11-22,16.9235
2020-11-23,16.9235
2020-11-24,16.9235
2020-11-25,16.9235
2020-11-26,16.9235
2020-11-27,16.9235
2020-11-28,16.9235
2020-11-29,16.9235
2020-11-30,16.9235
2020-12-01,16.9235
2020-12-02,16.9235
2020-12-03,16.9235
2020-12-04,16.9235
2020-12-05,16.9235
2020-12-06,16.9235
2020-12-07,16.9235
2020-12-08,16.9235
2020-12-09,16.9235
2020-12-10,16.9235
2020-12-11,16.9235
2020-12-12,16.9235
2020-12-13,16.9235
2020-12-14,16.9235
2020-12-15,16.9235
2020-12-16,16.9235
2020-12-17,16.9235
2020-12-18,16.9235
2020-12-19,16.9235
2020-12-20,16.9235
2020-12-21,16.9235
2020-12-22,16.9235
2020-12-23,16.9235
2020-12-24,16.9235
2020-12-25,16.9235
2020-12-26,16.9235
2020-12-27,16.9235
2020-12-28,16.9235
2020-12-29,16.9235
2020-12-30,16.9235
2020-12-31,9.8931
2021-01-01,9.8931
2021-01-02,9.8931
2021-01-03,9.8931
2021-01-04,9.8931
2021-01-05,9.8931
2021-01-06,9.8931
2021-01-07,9.8931
2021-01-08,9.8931
2021-01-09,9.8931
2021-01-10,9.8931
2021-01-11,9.8931
2021-01-12,9.8931
2021-01-13,9.8931
2021-01-14,9.8931
2021-01-15,9.8931
2021-01-16,9.8931
2021-01-17,9.8931
2021-01-18,9.8931
2021-01-19,9.8931
2021-01-20,9.8931
2021-01-21,9.8931
2021-01-22,9.8931
2021-01-23,9.8931
2021-01-24,9.8931
2021-01-25,9.8931
2021-01-26,9.8931
2021-01-27,9.8931
2021-01-28,9.8931
2021-01-29,9.8931
2021-01-30,9.8931
2021-01-31,9.8931
2021-02-01,9.8931
2021-02-02,9.8931
2021-02-03,9.8931
2021-02-04,9.8931
2021-02-05,9.8931
2021-02-06,9.8931
2021-02-07,9.8931
2021-02-08,9.8931
2021-02-09,9.8931
2021-02-10,9.8931
2021-02-11,9.8931
2021-02-12,9.8931
2021-02-13,9.8931
2021-02-14,9.8931
2021-02-15,9.8931
2021-02-16,9.8931
2021-02-17,9.8931
2021-02-18,9.8931
2021-02-19,9.8931
2021-02-20,9.8931
2021-02-21,9.8931
2021-02-22,9.8931
2021-02-23,9.8931
2021-02-24,9.8931
2021-02-25,9.8931
2021-02-26,9.8931
2021-02-27,9.8931
2021-02-28,9.8931
2021-03-01,9.8931
2021-03-02,9.8931
2021-03-03,9.8931
2021-03-04,9.8931
2021-03-05,9.8931
2021-03-06,9.8931
2021-03-07,9.8931
2021-03-08,9.8931
2021-03-09,9.8931
2021-03-10,9.8931
2021-03-11,9.8931
2021-03-12,9.8931
2021-03-13,9.8931
2021-03-14,9.8931
2021-03-15,9.8931
2021-03-16,9.8931
2021-03-17,9.8931
2021-03-18,9.8931
2021-03-19,9.8931
2021-03-20,9.8931
2021-03-21,9.8931
2021-03-22,9.8931
2021-03-23,9.8931
2021-03-24,9.8931
2021-03-25,9.8931
2021-03-26,9.8931
2021-03-27,9.8931
2021-03-28,9.8931
2021-03-29,9.8931
2021-03-30,9.8931
2021-03-31,12.8015
2021-04-01,12.8015
2021-04-02,12.8015
2021-04-03,12.8015
2021-04-04,12.8015
2021-04-05,12.8015
2021-04-06,12.8015
2021-04-07,12.8015
2021-04-08,12.8015
2021-04-09,12.8015
2021-04-10,12.8015
2021-04-11,12.8015
2021-04-12,12.8015
2021-04-13,12.8015
2021-04-14,12.8015
2021-04-15,12.8015
2021-04-16,12.8015
2021-04-17,12.8015
2021-04-18,12.8015
2021-04-19,12.8015
2021-04-20,12.8015
2021-04-21,12.8015
2021-04-22,12.8015
2021-04-23,12.8015
2021-04-24,12.8015
2021-04-25,12.8015
2021-04-26,12.8015
2021-04-27,12.8015
2021-04-28,12.8015
2021-04-29,12.8015
2021-04-30,12.8015
2021-05-01,12.8015
2021-05-02,12.8015
2021-05-03,12.8015
2021-05-04,12.8015
2021-05-05,12.8015
2021-05-06,12.8015
2021-05-07,12.8015
2021-05-08,12.8015
2021-05-09,12.8015
2021-05-10,12.8015
2021-05-11,12.8015
2021-05-12,12.8015
2021-05-13,12.8015
2021-05-14,12.8015
2021-05-15,12.8015
2021-05-16,12.8015
2021-05-17,12.8015
2021-05-18,12.8015
2021-05-19,12.8015
2021-05-20,12.8015
2021-05-21,12.8015
2021-05-22,12.8015
2021-05-23,12.8015
2021-05-24,12.8015
2021-05-25,12.8015
2021-05-26,12.8015
2021-05-27,12.8015
2021-05-28,12.8015
2021-05-29,12.8015
2021-05-30,12.8015
2021-05-31,12.8015
2021-06-01,12.8015
2021-06-02,12.8015
2021-06-03,12.8015
2021-06-04,12.8015
2021-06-05,12.8015
2021-06-06,12.8015
2021-06-07,12.8015
2021-06-08,12.8015
2021-06-09,12.8015
2021-06-10,12.8015
2021-06-11,12.8015
2021-06-12,12.8015
2021-06-13,12.8015
2021-06-14,12.8015
2021-06-15,12.8015
2021-06-16,12.8015
2021-06-17,12.8015
2021-06-18,12.8015
2021-06-19,12.8015
2021-06-20,12.8015
2021-06-21,12.8015
2021-06-22,12.8015
2021-06-23,12.8015
2021-06-24,12.8015
2021-06-25,12.8015
2021-06-26,12.8015
2021-06-27,12.8015
2021-06-28,12.8015
2021-06-29,12.8015
2021-06-30,57.6245
2021-07-01,57.6245
2021-07-02,57.6245
2021-07-03,57.6245
2021-07-04,57.6245
2021-07-05,57.6245
2021-07-06,57.6245
2021-07-07,57.6245
2021-07-08,57.6245
2021-07-09,57.6245
2021-07-10,57.6245
2021-07-11,57.6245
2021-07-12,57.6245
2021-07-13,57.6245
2021-07-14,57.6245
2021-07-15,57.6245
2021-07-16,57.6245
2021-07-17,57.6245
2021-07-18,57.6245
2021-07-19,57.6245
2021-07-20,57.6245
2021-07-21,57.6245
2021-07-22,57.6245
2021-07-23,57.6245
2021-07-24,57.6245
2021-07-25,57.6245
2021-07-26,57.6245
2021-07-27,57.6245
2021-07-28,57.6245
2021-07-29,57.6245
2021-07-30,57.6245
2021-07-31,57.6245
2021-08-01,57.6245
2021-08-02,57.6245
2021-08-03,57.6245
2021-08-04,57.6245
2021-08-05,57.6245
2021-08-06,57.6245
2021-08-07,57.6245
2021-08-08,57.6245
2021-08-09,57.6245
2021-08-10,57.6245
2021-08-11,57.6245
2021-08-12,57.6245
2021-08-13,57.6245
2021-08-14,57.6245
2021-08-15,57.6245
2021-08-16,57.6245
2021-08-17,57.6245
2021-08-18,57.6245
2021-08-19,57.6245
2021-08-20,57.6245
2021-08-21,57.6245
2021-08-22,57.6245
2021-08-23,57.6245
2021-08-24,57.6245
2021-08-25,57.6245
2021-08-26,57.6245
2021-08-27,57.6245
2021-08-28,57.6245
2021-08-29,57.6245
2021-08-30,57.6245
2021-08-31,57.6245
2021-09-01,57.6245
2021-09-02,57.6245
2021-09-03,57.6245
2021-09-04,57.6245
2021-09-05,57.6245
2021-09-06,57.6245
2021-09-07,57.6245
2021-09-08,57.6245
2021-09-09,57.6245
2021-09-10,57.6245
2021-09-11,57.6245
2021-09-12,57.6245
2021-09-13,57.6245
2021-09-14,57.6245
2021-09-15,57.6245
2021-09-16,57.6245
2021-09-17,57.6245
2021-09-18,57.6245
2021-09-19,57.6245
2021-09-20,57.6245
2021-09-21,57.6245
2021-09-22,57.6245
2021-09-23,57.6245
2021-09-24,57.6245
2021-09-25,57.6245
2021-09-26,57.6245
2021-09-27,57.6245
2021-09-28,57.6245
2021-09-29,57.6245
2021-09-30,60.6551
2021-10-01,60.6551
2021-10-02,60.6551
2021-10-03,60.6551
2021-10-04,60.6551
2021-10-05,60.6551
2021-10-06,60.6551
2021-10-07,60.6551
2021-10-08,60.6551
2021-10-09,60.6551
2021-10-10,60.6551
2021-10-11,60.6551
2021-10-12,60.6551
2021-10-13,60.6551
2021-10-14,60.6551
2021-10-15,60.6551
2021-10-16,60.6551
2021-10-17,60.6551
2021-10-18,60.6551
2021-10-19,60.6551
2021-10-20,60.6551
2021-10-21,60.6551
2021-10-22,60.6551
2021-10-23,60.6551
2021-10-24,60.6551
2021-10-25,60.6551
2021-10-26,60.6551
2021-10-27,60.6551
2021-10-28,60.6551
2021-10-29,60.6551
2021-10-30,60.6551
2021-10-31,60.6551
2021-11-01,60.6551
2021-11-02,60.6551
2021-11-03,60.6551
2021-11-04,60.6551
2021-11-05,60.6551
2021-11-06,60.6551
2021-11-07,60.6551
2021-11-08,60.6551
2021-11-09,60.6551
2021-11-10,60.6551
2021-11-11,60.6551
2021-11-12,60.6551
2021-11-13,60.6551
2021-11-14,60.6551
2021-11-15,60.6551
2021-11-16,60.6551
2021-11-17,60.6551
2021-11-18,60.6551
2021-11-19,60.6551
2021-11-20,60.6551
2021-11-21,60.6551
2021-11-22,60.6551
2021-11-23,60.6551
2021-11-24,60.6551
2021-11-25,60.6551
2021-11-26,60.6551
2021-11-27,60.6551
2021-11-28,60.6551
2021-11-29,60.6551
2021-11-30,60.6551
2021-12-01,60.6551
2021-12-02,60.6551
2021-12-03,60.6551
2021-12-04,60.6551
2021-12-05,60.6551
2021-12-06,60.6551
2021-12-07,60.6551
2021-12-08,60.6551
2021-12-09,60.6551
2021-12-10,60.6551
2021-12-11,60.6551
2021-12-12,60.6551
2021-12-13,60.6551
2021-12-14,60.6551
2021-12-15,60.6551
2021-12-16,60.6551
2021-12-17,60.6551
2021-12-18,60.6551
2021-12-19,60.6551
2021-12-20,60.6551
2021-12-21,60.6551
2021-12-22,60.6551
2021-12-23,60.6551
2021-12-24,60.6551
2021-12-25,60.6551
2021-12-26,60.6551
2021-12-27,60.6551
2021-12-28,60.6551
2021-12-29,60.6551
2021-12-30,60.6551
2021-12-31,53.8066
2022-01-01,53.8066
2022-01-02,53.8066
2022-01-03,53.8066
2022-01-04,53.8066
2022-01-05,53.8066
2022-01-06,53.8066
2022-01-07,53.8066
2022-01-08,53.8066
2022-01-09,53.8066
2022-01-10,53.8066
2022-01-11,53.8066
2022-01-12,53.8066
2022-01-13,53.8066
2022-01-14,53.8066
2022-01-15,53.8066
2022-01-16,53.8066
2022-01-17,53.8066
2022-01-18,53.8066
2022-01-19,53.8066
2022-01-20,53.8066
2022-01-21,53.8066
2022-01-22,53.8066
2022-01-23,53.8066
2022-01-24,53.8066
2022-01-25,53.8066
2022-01-26,53.8066
2022-01-27,53.8066
2022-01-28,53.8066
2022-01-29,53.8066
2022-01-30,53.8066
2022-01-31,53.8066
2022-02-01,53.8066
2022-02-02,53.8066
2022-02-03,53.8066
2022-02-04,53.8066
2022-02-05,53.8066
2022-02-06,53.8066
2022-02-07,53.8066
2022-02-08,53.8066
2022-02-09,53.8066
2022-02-10,53.8066
2022-02-11,53.8066
2022-02-12,53.8066
2022-02-13,53.8066
2022-02-14,53.8066
2022-02-15,53.8066
2022-02-16,53.8066
2022-02-17,53.8066
2022-02-18,53.8066
2022-02-19,53.8066
2022-02-20,53.8066
2022-02-21,53.8066
2022-02-22,53.8066
2022-02-23,53.8066
2022-02-24,53.8066
2022-02-25,53.8066
2022-02-26,53.8066
2022-02-27,53.8066
2022-02-28,53.8066
2022-03-01,53.8066
2022-03-02,53.8066
2022-03-03,53.8066
2022-03-04,53.8066
2022-03-05,53.8066
2022-03-06,53.8066
2022-03-07,53.8066
2022-03-08,53.8066
2022-03-09,53.8066
2022-03-10,53.8066
2022-03-11,53.8066
2022-03-12,53.8066
2022-03-13,53.8066
2022-03-14,53.8066
2022-03-15,53.8066
2022-03-16,53.8066
2022-03-17,53.8066
2022-03-18,53.8066
2022-03-19,53.8066
2022-03-20,53.8066
2022-03-21,53.8066
2022-03-22,53.8066
2022-03-23,53.8066
2022-03-24,53.8066
2022-03-25,53.8066
2022-03-26,53.8066
2022-03-27,53.8066
2022-03-28,53.8066
2022-03-29,53.8066
2022-03-30,53.8066
2022-03-31,49.5204
2022-04-01,49.5204
2022-04-02,49.5204
2022-04-03,49.5204
2022-04-04,49.5204
2022-04-05,49.5204
2022-04-06,49.5204
2022-04-07,49.5204
2022-04-08,49.5204
2022-04-09,49.5204
2022-04-10,49.5204
2022-04-11,49.5204
2022-04-12,49.5204
2022-04-13,49.5204
2022-04-14,49.5204
2022-04-15,49.5204
2022-04-16,49.5204
2022-04-17,49.5204
2022-04-18,49.5204
2022-04-19,49.5204
2022-04-20,49.5204
2022-04-21,49.5204
2022-04-22,49.5204
2022-04-23,49.5204
2022-04-24,49.5204
2022-04-25,49.5204
2022-04-26,49.5204
2022-04-27,49.5204
2022-04-28,49.5204
2022-04-29,49.5204
2022-04-30,49.5204
2022-05-01,49.5204
2022-05-02,49.5204
2022-05-03,49.5204
2022-05-04,49.5204
2022-05-05,49.5204
2022-05-06,49.5204
2022-05-07,49.5204
2022-05-08,49.5204
2022-05-09,49.5204
2022-05-10,49.5204
2022-05-11,49.5204
2022-05-12,49.5204
2022-05-13,49.5204
2022-05-14,49.5204
2022-05-15,49.5204
2022-05-16,49.5204
2022-05-17,49.5204
2022-05-18,49.5204
2022-05-19,49.5204
2022-05-20,49.5204
2022-05-21,49.5204
2022-05-22,49.5204
2022-05-23,49.5204
2022-05-24,49.5204
2022-05-25,49.5204
2022-05-26,49.5204
2022-05-27,49.5204
2022-05-28,49.5204
2022-05-29,49.5204
2022-05-30,49.5204
2022-05-31,49.5204
2022-06-01,49.5204
2022-06-02,49.5204
2022-06-03,49.5204
2022-06-04,49.5204
2022-06-05,49.5204
2022-06-06,49.5204
2022-06-07,49.5204
2022-06-08,49.5204
2022-06-09,49.5204
2022-06-10,49.5204
2022-06-11,49.5204
2022-06-12,49.5204
2022-06-13,49.5204
2022-06-14,49.5204
2022-06-15,49.5204
2022-06-16,49.5204
2022-06-17,49.5204
2022-06-18,49.5204
2022-06-19,49.5204
2022-06-20,49.5204
2022-06-21,49.5204
2022-06-22,49.5204
2022-06-23,49.5204
2022-06-24,49.5204
2022-06-25,49.5204
2022-06-26,49.5204
2022-06-27,49.5204
2022-06-28,49.5204
2022-06-29,49.5204
2022-06-30,24.1821
2022-07-01,24.1821
2022-07-02,24.1821
2022-07-03,24.1821
2022-07-04,24.1821
2022-07-05,24.1821
2022-07-06,24.1821
2022-07-07,24.1821
2022-07-08,24.1821
2022-07-09,24.1821
2022-07-10,24.1821
2022-07-11,24.1821
2022-07-12,24.1821
2022-07-13,24.1821
2022-07-14,24.1821
2022-07-15,24.1821
2022-07-16,24.1821
2022-07-17,24.1821
2022-07-18,24.1821
2022-07-19,24.1821
2022-07-20,24.1821
2022-07-21,24.1821
2022-07-22,24.1821
2022-07-23,24.1821
2022-07-24,24.1821
2022-07-25,24.1821
2022-07-26,24.1821
2022-07-27,24.1821
2022-07-28,24.1821
2022-07-29,24.1821
2022-07-30,24.1821
2022-07-31,24.1821
2022-08-01,24.1821
2022-08-02,24.1821
2022-08-03,24.1821
2022-08-04,24.1821
2022-08-05,24.1821
2022-08-06,24.1821
2022-08-07,24.1821
2022-08-08,24.1821
2022-08-09,24.1821
2022-08-10,24.1821
2022-08-11,24.1821
2022-08-12,24.1821
2022-08-13,24.1821
2022-08-14,24.1821
2022-08-15,24.1821
2022-08-16,24.1821
2022-08-17,24.1821
2022-08-18,24.1821
2022-08-19,24.1821
2022-08-20,24.1821
2022-08-21,24.1821
2022-08-22,24.1821
2022-08-23,24.1821
2022-08-24,24.1821
2022-08-25,24.1821
2022-08-26,24.1821
2022-08-27,24.1821
2022-08-28,24.1821
2022-08-29,24.1821
2022-08-30,24.1821
2022-08-31,24.1821
2022-09-01,24.1821
2022-09-02,24.1821
2022-09-03,24.1821
2022-09-04,24.1821
2022-09-05,24.1821
2022-09-06,24.1821
2022-09-07,24.1821
2022-09-08,24.1821
2022-09-09,24.1821
2022-09-10,24.1821
2022-09-11,24.1821
2022-09-12,24.1821
2022-09-13,24.1821
2022-09-14,24.1821
2022-09-15,24.1821
2022-09-16,24.1821
2022-09-17,24.1821
2022-09-18,24.1821
2022-09-19,24.1821
2022-09-20,24.1821
2022-09-21,24.1821
2022-09-22,24.1821
2022-09-23,24.1821
2022-09-24,24.1821
2022-09-25,24.1821
2022-09-26,24.1821
2022-09-27,24.1821
2022-09-28,24.1821
2022-09-29,24.1821
2022-09-30,25.5836
2022-10-01,25.5836
2022-10-02,25.5836
2022-10-03,25.5836
2022-10-04,25.5836
2022-10-05,25.5836
2022-10-06,25.5836
2022-10-07,25.5836
2022-10-08,25.5836
2022-10-09,25.5836
2022-10-10,25.5836
2022-10-11,25.5836
2022-10-12,25.5836
2022-10-13,25.5836
2022-10-14,25.5836
2022-10-15,25.5836
2022-10-16,25.5836
2022-10-17,25.5836
2022-10-18,25.5836
2022-10-19,25.5836
2022-10-20,25.5836
2022-10-21,25.5836
2022-10-22,25.5836
2022-10-23,25.5836
2022-10-24,25.5836
2022-10-25,25.5836
2022-10-26,25.5836
2022-10-27,25.5836
2022-10-28,25.5836
2022-10-29,25.5836
2022-10-30,25.5836
2022-10-31,25.5836
2022-11-01,25.5836
2022-11-02,25.5836
2022-11-03,25.5836
2022-11-04,25.5836
2022-11-05,25.5836
2022-11-06,25.5836
2022-11-07,25.5836
2022-11-08,25.5836
2022-11-09,25.5836
2022-11-10,25.5836
2022-11-11,25.5836
2022-11-12,25.5836
2022-11-13,25.5836
2022-11-14,25.5836
2022-11-15,25.5836
2022-11-16,25.5836
2022-11-17,25.5836
2022-11-18,25.5836
2022-11-19,25.5836
2022-11-20,25.5836
2022-11-21,25.5836
2022-11-22,25.5836
2022-11-23,25.5836
2022-11-24,25.5836
2022-11-25,25.5836
2022-11-26,25.5836
2022-11-27,25.5836
2022-11-28,25.5836
2022-11-29,25.5836
2022-11-30,25.5836
2022-12-01,25.5836
2022-12-02,25.5836
2022-12-03,25.5836
2022-12-04,25.5836
2022-12-05,25.5836
2022-12-06,25.5836
2022-12-07,25.5836
2022-12-08,25.5836
2022-12-09,25.5836
2022-12-10,25.5836
2022-12-11,25.5836
2022-12-12,25.5836
2022-12-13,25.5836
2022-12-14,25.5836
2022-12-15,25.5836
2022-12-16,25.5836
2022-12-17,25.5836
2022-12-18,25.5836
2022-12-19,25.5836
2022-12-20,25.5836
2022-12-21,25.5836
2022-12-22,25.5836
2022-12-23,25.5836
2022-12-24,25.5836
2022-12-25,25.5836
2022-12-26,25.5836
2022-12-27,25.5836
2022-12-28,25.5836
2022-12-29,25.5836
2022-12-30,25.5836
2022-12-31,27.2622
2023-01-01,27.2622
2023-01-02,27.2622
2023-01-03,27.2622
2023-01-04,27.2622
2023-01-05,27.2622
2023-01-06,27.2622
2023-01-07,27.2622
2023-01-08,27.2622
2023-01-09,27.2622
2023-01-10,27.2622
2023-01-11,27.2622
2023-01-12,27.2622
2023-01-13,27.2622
2023-01-14,27.2622
2023-01-15,27.2622
2023-01-16,27.2622
2023-01-17,27.2622
2023-01-18,27.2622
2023-01-19,27.2622
2023-01-20,27.2622
2023-01-21,27.2622
2023-01-22,27.2622
2023-01-23,27.2622
2023-01-24,27.2622
2023-01-25,27.2622
2023-01-26,27.2622
2023-01-27,27.2622
2023-01-28,27.2622
2023-01-29,27.2622
2023-01-30,27.2622
2023-01-31,27.2622
2023-02-01,27.2622
2023-02-02,27.2622
2023-02-03,27.2622
2023-02-04,27.2622
2023-02-05,27.2622
2023-02-06,27.2622
2023-02-07,27.2622
2023-02-08,27.2622
2023-02-09,27.2622
2023-02-10,27.2622
2023-02-11,27.2622
2023-02-12,27.2622
2023-02-13,27.2622
2023-02-14,27.2622
2023-02-15,27.2622
2023-02-16,27.2622
2023-02-17,27.2622
2023-02-18,27.2622
2023-02-19,27.2622
2023-02-20,27.2622
2023-02-21,27.2622
2023-02-22,27.2622
2023-02-23,27.2622
2023-02-24,27.2622
2023-02-25,27.2622
2023-02-26,27.2622
2023-02-27,27.2622
2023-02-28,27.2622
2023-03-01,27.2622
2023-03-02,27.2622
2023-03-03,27.2622
2023-03-04,27.2622
2023-03-05,27.2622
2023-03-06,27.2622
2023-03-07,27.2622
2023-03-08,27.2622
2023-03-09,27.2622
