,HII US Equity
2020-08-10,31.9419
2020-08-11,31.9419
2020-08-12,31.9419
2020-08-13,31.9419
2020-08-14,31.9419
2020-08-15,31.9419
2020-08-16,31.9419
2020-08-17,31.9419
2020-08-18,31.9419
2020-08-19,31.9419
2020-08-20,31.9419
2020-08-21,31.9419
2020-08-22,31.9419
2020-08-23,31.9419
2020-08-24,31.9419
2020-08-25,31.9419
2020-08-26,31.9419
2020-08-27,31.9419
2020-08-28,31.9419
2020-08-29,31.9419
2020-08-30,31.9419
2020-08-31,31.9419
2020-09-01,31.9419
2020-09-02,31.9419
2020-09-03,31.9419
2020-09-04,31.9419
2020-09-05,31.9419
2020-09-06,31.9419
2020-09-07,31.9419
2020-09-08,31.9419
2020-09-09,31.9419
2020-09-10,31.9419
2020-09-11,31.9419
2020-09-12,31.9419
2020-09-13,31.9419
2020-09-14,31.9419
2020-09-15,31.9419
2020-09-16,31.9419
2020-09-17,31.9419
2020-09-18,31.9419
2020-09-19,31.9419
2020-09-20,31.9419
2020-09-21,31.9419
2020-09-22,31.9419
2020-09-23,31.9419
2020-09-24,31.9419
2020-09-25,31.9419
2020-09-26,31.9419
2020-09-27,31.9419
2020-09-28,31.9419
2020-09-29,31.9419
2020-09-30,33.2497
2020-10-01,33.2497
2020-10-02,33.2497
2020-10-03,33.2497
2020-10-04,33.2497
2020-10-05,33.2497
2020-10-06,33.2497
2020-10-07,33.2497
2020-10-08,33.2497
2020-10-09,33.2497
2020-10-10,33.2497
2020-10-11,33.2497
2020-10-12,33.2497
2020-10-13,33.2497
2020-10-14,33.2497
2020-10-15,33.2497
2020-10-16,33.2497
2020-10-17,33.2497
2020-10-18,33.2497
2020-10-19,33.2497
2020-10-20,33.2497
2020-10-21,33.2497
2020-10-22,33.2497
2020-10-23,33.2497
2020-10-24,33.2497
2020-10-25,33.2497
2020-10-26,33.2497
2020-10-27,33.2497
2020-10-28,33.2497
2020-10-29,33.2497
2020-10-30,33.2497
2020-10-31,33.2497
2020-11-01,33.2497
2020-11-02,33.2497
2020-11-03,33.2497
2020-11-04,33.2497
2020-11-05,33.2497
2020-11-06,33.2497
2020-11-07,33.2497
2020-11-08,33.2497
2020-11-09,33.2497
2020-11-10,33.2497
2020-11-11,33.2497
2020-11-12,33.2497
2020-11-13,33.2497
2020-11-14,33.2497
2020-11-15,33.2497
2020-11-16,33.2497
2020-11-17,33.2497
2020-11-18,33.2497
2020-11-19,33.2497
2020-11-20,33.2497
2020-11-21,33.2497
2020-11-22,33.2497
2020-11-23,33.2497
2020-11-24,33.2497
2020-11-25,33.2497
2020-11-26,33.2497
2020-11-27,33.2497
2020-11-28,33.2497
2020-11-29,33.2497
2020-11-30,33.2497
2020-12-01,33.2497
2020-12-02,33.2497
2020-12-03,33.2497
2020-12-04,33.2497
2020-12-05,33.2497
2020-12-06,33.2497
2020-12-07,33.2497
2020-12-08,33.2497
2020-12-09,33.2497
2020-12-10,33.2497
2020-12-11,33.2497
2020-12-12,33.2497
2020-12-13,33.2497
2020-12-14,33.2497
2020-12-15,33.2497
2020-12-16,33.2497
2020-12-17,33.2497
2020-12-18,33.2497
2020-12-19,33.2497
2020-12-20,33.2497
2020-12-21,33.2497
2020-12-22,33.2497
2020-12-23,33.2497
2020-12-24,33.2497
2020-12-25,33.2497
2020-12-26,33.2497
2020-12-27,33.2497
2020-12-28,33.2497
2020-12-29,33.2497
2020-12-30,33.2497
2020-12-31,39.8968
2021-01-01,39.8968
2021-01-02,39.8968
2021-01-03,39.8968
2021-01-04,39.8968
2021-01-05,39.8968
2021-01-06,39.8968
2021-01-07,39.8968
2021-01-08,39.8968
2021-01-09,39.8968
2021-01-10,39.8968
2021-01-11,39.8968
2021-01-12,39.8968
2021-01-13,39.8968
2021-01-14,39.8968
2021-01-15,39.8968
2021-01-16,39.8968
2021-01-17,39.8968
2021-01-18,39.8968
2021-01-19,39.8968
2021-01-20,39.8968
2021-01-21,39.8968
2021-01-22,39.8968
2021-01-23,39.8968
2021-01-24,39.8968
2021-01-25,39.8968
2021-01-26,39.8968
2021-01-27,39.8968
2021-01-28,39.8968
2021-01-29,39.8968
2021-01-30,39.8968
2021-01-31,39.8968
2021-02-01,39.8968
2021-02-02,39.8968
2021-02-03,39.8968
2021-02-04,39.8968
2021-02-05,39.8968
2021-02-06,39.8968
2021-02-07,39.8968
2021-02-08,39.8968
2021-02-09,39.8968
2021-02-10,39.8968
2021-02-11,39.8968
2021-02-12,39.8968
2021-02-13,39.8968
2021-02-14,39.8968
2021-02-15,39.8968
2021-02-16,39.8968
2021-02-17,39.8968
2021-02-18,39.8968
2021-02-19,39.8968
2021-02-20,39.8968
2021-02-21,39.8968
2021-02-22,39.8968
2021-02-23,39.8968
2021-02-24,39.8968
2021-02-25,39.8968
2021-02-26,39.8968
2021-02-27,39.8968
2021-02-28,39.8968
2021-03-01,39.8968
2021-03-02,39.8968
2021-03-03,39.8968
2021-03-04,39.8968
2021-03-05,39.8968
2021-03-06,39.8968
2021-03-07,39.8968
2021-03-08,39.8968
2021-03-09,39.8968
2021-03-10,39.8968
2021-03-11,39.8968
2021-03-12,39.8968
2021-03-13,39.8968
2021-03-14,39.8968
2021-03-15,39.8968
2021-03-16,39.8968
2021-03-17,39.8968
2021-03-18,39.8968
2021-03-19,39.8968
2021-03-20,39.8968
2021-03-21,39.8968
2021-03-22,39.8968
2021-03-23,39.8968
2021-03-24,39.8968
2021-03-25,39.8968
2021-03-26,39.8968
2021-03-27,39.8968
2021-03-28,39.8968
2021-03-29,39.8968
2021-03-30,39.8968
2021-03-31,37.1066
2021-04-01,37.1066
2021-04-02,37.1066
2021-04-03,37.1066
2021-04-04,37.1066
2021-04-05,37.1066
2021-04-06,37.1066
2021-04-07,37.1066
2021-04-08,37.1066
2021-04-09,37.1066
2021-04-10,37.1066
2021-04-11,37.1066
2021-04-12,37.1066
2021-04-13,37.1066
2021-04-14,37.1066
2021-04-15,37.1066
2021-04-16,37.1066
2021-04-17,37.1066
2021-04-18,37.1066
2021-04-19,37.1066
2021-04-20,37.1066
2021-04-21,37.1066
2021-04-22,37.1066
2021-04-23,37.1066
2021-04-24,37.1066
2021-04-25,37.1066
2021-04-26,37.1066
2021-04-27,37.1066
2021-04-28,37.1066
2021-04-29,37.1066
2021-04-30,37.1066
2021-05-01,37.1066
2021-05-02,37.1066
2021-05-03,37.1066
2021-05-04,37.1066
2021-05-05,37.1066
2021-05-06,37.1066
2021-05-07,37.1066
2021-05-08,37.1066
2021-05-09,37.1066
2021-05-10,37.1066
2021-05-11,37.1066
2021-05-12,37.1066
2021-05-13,37.1066
2021-05-14,37.1066
2021-05-15,37.1066
2021-05-16,37.1066
2021-05-17,37.1066
2021-05-18,37.1066
2021-05-19,37.1066
2021-05-20,37.1066
2021-05-21,37.1066
2021-05-22,37.1066
2021-05-23,37.1066
2021-05-24,37.1066
2021-05-25,37.1066
2021-05-26,37.1066
2021-05-27,37.1066
2021-05-28,37.1066
2021-05-29,37.1066
2021-05-30,37.1066
2021-05-31,37.1066
2021-06-01,37.1066
2021-06-02,37.1066
2021-06-03,37.1066
2021-06-04,37.1066
2021-06-05,37.1066
2021-06-06,37.1066
2021-06-07,37.1066
2021-06-08,37.1066
2021-06-09,37.1066
2021-06-10,37.1066
2021-06-11,37.1066
2021-06-12,37.1066
2021-06-13,37.1066
2021-06-14,37.1066
2021-06-15,37.1066
2021-06-16,37.1066
2021-06-17,37.1066
2021-06-18,37.1066
2021-06-19,37.1066
2021-06-20,37.1066
2021-06-21,37.1066
2021-06-22,37.1066
2021-06-23,37.1066
2021-06-24,37.1066
2021-06-25,37.1066
2021-06-26,37.1066
2021-06-27,37.1066
2021-06-28,37.1066
2021-06-29,37.1066
2021-06-30,39.9466
2021-07-01,39.9466
2021-07-02,39.9466
2021-07-03,39.9466
2021-07-04,39.9466
2021-07-05,39.9466
2021-07-06,39.9466
2021-07-07,39.9466
2021-07-08,39.9466
2021-07-09,39.9466
2021-07-10,39.9466
2021-07-11,39.9466
2021-07-12,39.9466
2021-07-13,39.9466
2021-07-14,39.9466
2021-07-15,39.9466
2021-07-16,39.9466
2021-07-17,39.9466
2021-07-18,39.9466
2021-07-19,39.9466
2021-07-20,39.9466
2021-07-21,39.9466
2021-07-22,39.9466
2021-07-23,39.9466
2021-07-24,39.9466
2021-07-25,39.9466
2021-07-26,39.9466
2021-07-27,39.9466
2021-07-28,39.9466
2021-07-29,39.9466
2021-07-30,39.9466
2021-07-31,39.9466
2021-08-01,39.9466
2021-08-02,39.9466
2021-08-03,39.9466
2021-08-04,39.9466
2021-08-05,39.9466
2021-08-06,39.9466
2021-08-07,39.9466
2021-08-08,39.9466
2021-08-09,39.9466
2021-08-10,39.9466
2021-08-11,39.9466
2021-08-12,39.9466
2021-08-13,39.9466
2021-08-14,39.9466
2021-08-15,39.9466
2021-08-16,39.9466
2021-08-17,39.9466
2021-08-18,39.9466
2021-08-19,39.9466
2021-08-20,39.9466
2021-08-21,39.9466
2021-08-22,39.9466
2021-08-23,39.9466
2021-08-24,39.9466
2021-08-25,39.9466
2021-08-26,39.9466
2021-08-27,39.9466
2021-08-28,39.9466
2021-08-29,39.9466
2021-08-30,39.9466
2021-08-31,39.9466
2021-09-01,39.9466
2021-09-02,39.9466
2021-09-03,39.9466
2021-09-04,39.9466
2021-09-05,39.9466
2021-09-06,39.9466
2021-09-07,39.9466
2021-09-08,39.9466
2021-09-09,39.9466
2021-09-10,39.9466
2021-09-11,39.9466
2021-09-12,39.9466
2021-09-13,39.9466
2021-09-14,39.9466
2021-09-15,39.9466
2021-09-16,39.9466
2021-09-17,39.9466
2021-09-18,39.9466
2021-09-19,39.9466
2021-09-20,39.9466
2021-09-21,39.9466
2021-09-22,39.9466
2021-09-23,39.9466
2021-09-24,39.9466
2021-09-25,39.9466
2021-09-26,39.9466
2021-09-27,39.9466
2021-09-28,39.9466
2021-09-29,39.9466
2021-09-30,33.0794
2021-10-01,33.0794
2021-10-02,33.0794
2021-10-03,33.0794
2021-10-04,33.0794
2021-10-05,33.0794
2021-10-06,33.0794
2021-10-07,33.0794
2021-10-08,33.0794
2021-10-09,33.0794
2021-10-10,33.0794
2021-10-11,33.0794
2021-10-12,33.0794
2021-10-13,33.0794
2021-10-14,33.0794
2021-10-15,33.0794
2021-10-16,33.0794
2021-10-17,33.0794
2021-10-18,33.0794
2021-10-19,33.0794
2021-10-20,33.0794
2021-10-21,33.0794
2021-10-22,33.0794
2021-10-23,33.0794
2021-10-24,33.0794
2021-10-25,33.0794
2021-10-26,33.0794
2021-10-27,33.0794
2021-10-28,33.0794
2021-10-29,33.0794
2021-10-30,33.0794
2021-10-31,33.0794
2021-11-01,33.0794
2021-11-02,33.0794
2021-11-03,33.0794
2021-11-04,33.0794
2021-11-05,33.0794
2021-11-06,33.0794
2021-11-07,33.0794
2021-11-08,33.0794
2021-11-09,33.0794
2021-11-10,33.0794
2021-11-11,33.0794
2021-11-12,33.0794
2021-11-13,33.0794
2021-11-14,33.0794
2021-11-15,33.0794
2021-11-16,33.0794
2021-11-17,33.0794
2021-11-18,33.0794
2021-11-19,33.0794
2021-11-20,33.0794
2021-11-21,33.0794
2021-11-22,33.0794
2021-11-23,33.0794
2021-11-24,33.0794
2021-11-25,33.0794
2021-11-26,33.0794
2021-11-27,33.0794
2021-11-28,33.0794
2021-11-29,33.0794
2021-11-30,33.0794
2021-12-01,33.0794
2021-12-02,33.0794
2021-12-03,33.0794
2021-12-04,33.0794
2021-12-05,33.0794
2021-12-06,33.0794
2021-12-07,33.0794
2021-12-08,33.0794
2021-12-09,33.0794
2021-12-10,33.0794
2021-12-11,33.0794
2021-12-12,33.0794
2021-12-13,33.0794
2021-12-14,33.0794
2021-12-15,33.0794
2021-12-16,33.0794
2021-12-17,33.0794
2021-12-18,33.0794
2021-12-19,33.0794
2021-12-20,33.0794
2021-12-21,33.0794
2021-12-22,33.0794
2021-12-23,33.0794
2021-12-24,33.0794
2021-12-25,33.0794
2021-12-26,33.0794
2021-12-27,33.0794
2021-12-28,33.0794
2021-12-29,33.0794
2021-12-30,33.0794
2021-12-31,23.1047
2022-01-01,23.1047
2022-01-02,23.1047
2022-01-03,23.1047
2022-01-04,23.1047
2022-01-05,23.1047
2022-01-06,23.1047
2022-01-07,23.1047
2022-01-08,23.1047
2022-01-09,23.1047
2022-01-10,23.1047
2022-01-11,23.1047
2022-01-12,23.1047
2022-01-13,23.1047
2022-01-14,23.1047
2022-01-15,23.1047
2022-01-16,23.1047
2022-01-17,23.1047
2022-01-18,23.1047
2022-01-19,23.1047
2022-01-20,23.1047
2022-01-21,23.1047
2022-01-22,23.1047
2022-01-23,23.1047
2022-01-24,23.1047
2022-01-25,23.1047
2022-01-26,23.1047
2022-01-27,23.1047
2022-01-28,23.1047
2022-01-29,23.1047
2022-01-30,23.1047
2022-01-31,23.1047
2022-02-01,23.1047
2022-02-02,23.1047
2022-02-03,23.1047
2022-02-04,23.1047
2022-02-05,23.1047
2022-02-06,23.1047
2022-02-07,23.1047
2022-02-08,23.1047
2022-02-09,23.1047
2022-02-10,23.1047
2022-02-11,23.1047
2022-02-12,23.1047
2022-02-13,23.1047
2022-02-14,23.1047
2022-02-15,23.1047
2022-02-16,23.1047
2022-02-17,23.1047
2022-02-18,23.1047
2022-02-19,23.1047
2022-02-20,23.1047
2022-02-21,23.1047
2022-02-22,23.1047
2022-02-23,23.1047
2022-02-24,23.1047
2022-02-25,23.1047
2022-02-26,23.1047
2022-02-27,23.1047
2022-02-28,23.1047
2022-03-01,23.1047
2022-03-02,23.1047
2022-03-03,23.1047
2022-03-04,23.1047
2022-03-05,23.1047
2022-03-06,23.1047
2022-03-07,23.1047
2022-03-08,23.1047
2022-03-09,23.1047
2022-03-10,23.1047
2022-03-11,23.1047
2022-03-12,23.1047
2022-03-13,23.1047
2022-03-14,23.1047
2022-03-15,23.1047
2022-03-16,23.1047
2022-03-17,23.1047
2022-03-18,23.1047
2022-03-19,23.1047
2022-03-20,23.1047
2022-03-21,23.1047
2022-03-22,23.1047
2022-03-23,23.1047
2022-03-24,23.1047
2022-03-25,23.1047
2022-03-26,23.1047
2022-03-27,23.1047
2022-03-28,23.1047
2022-03-29,23.1047
2022-03-30,23.1047
2022-03-31,22.3287
2022-04-01,22.3287
2022-04-02,22.3287
2022-04-03,22.3287
2022-04-04,22.3287
2022-04-05,22.3287
2022-04-06,22.3287
2022-04-07,22.3287
2022-04-08,22.3287
2022-04-09,22.3287
2022-04-10,22.3287
2022-04-11,22.3287
2022-04-12,22.3287
2022-04-13,22.3287
2022-04-14,22.3287
2022-04-15,22.3287
2022-04-16,22.3287
2022-04-17,22.3287
2022-04-18,22.3287
2022-04-19,22.3287
2022-04-20,22.3287
2022-04-21,22.3287
2022-04-22,22.3287
2022-04-23,22.3287
2022-04-24,22.3287
2022-04-25,22.3287
2022-04-26,22.3287
2022-04-27,22.3287
2022-04-28,22.3287
2022-04-29,22.3287
2022-04-30,22.3287
2022-05-01,22.3287
2022-05-02,22.3287
2022-05-03,22.3287
2022-05-04,22.3287
2022-05-05,22.3287
2022-05-06,22.3287
2022-05-07,22.3287
2022-05-08,22.3287
2022-05-09,22.3287
2022-05-10,22.3287
2022-05-11,22.3287
2022-05-12,22.3287
2022-05-13,22.3287
2022-05-14,22.3287
2022-05-15,22.3287
2022-05-16,22.3287
2022-05-17,22.3287
2022-05-18,22.3287
2022-05-19,22.3287
2022-05-20,22.3287
2022-05-21,22.3287
2022-05-22,22.3287
2022-05-23,22.3287
2022-05-24,22.3287
2022-05-25,22.3287
2022-05-26,22.3287
2022-05-27,22.3287
2022-05-28,22.3287
2022-05-29,22.3287
2022-05-30,22.3287
2022-05-31,22.3287
2022-06-01,22.3287
2022-06-02,22.3287
2022-06-03,22.3287
2022-06-04,22.3287
2022-06-05,22.3287
2022-06-06,22.3287
2022-06-07,22.3287
2022-06-08,22.3287
2022-06-09,22.3287
2022-06-10,22.3287
2022-06-11,22.3287
2022-06-12,22.3287
2022-06-13,22.3287
2022-06-14,22.3287
2022-06-15,22.3287
2022-06-16,22.3287
2022-06-17,22.3287
2022-06-18,22.3287
2022-06-19,22.3287
2022-06-20,22.3287
2022-06-21,22.3287
2022-06-22,22.3287
2022-06-23,22.3287
2022-06-24,22.3287
2022-06-25,22.3287
2022-06-26,22.3287
2022-06-27,22.3287
2022-06-28,22.3287
2022-06-29,22.3287
2022-06-30,23.3114
2022-07-01,23.3114
2022-07-02,23.3114
2022-07-03,23.3114
2022-07-04,23.3114
2022-07-05,23.3114
2022-07-06,23.3114
2022-07-07,23.3114
2022-07-08,23.3114
2022-07-09,23.3114
2022-07-10,23.3114
2022-07-11,23.3114
2022-07-12,23.3114
2022-07-13,23.3114
2022-07-14,23.3114
2022-07-15,23.3114
2022-07-16,23.3114
2022-07-17,23.3114
2022-07-18,23.3114
2022-07-19,23.3114
2022-07-20,23.3114
2022-07-21,23.3114
2022-07-22,23.3114
2022-07-23,23.3114
2022-07-24,23.3114
2022-07-25,23.3114
2022-07-26,23.3114
2022-07-27,23.3114
2022-07-28,23.3114
2022-07-29,23.3114
2022-07-30,23.3114
2022-07-31,23.3114
2022-08-01,23.3114
2022-08-02,23.3114
2022-08-03,23.3114
2022-08-04,23.3114
2022-08-05,23.3114
2022-08-06,23.3114
2022-08-07,23.3114
2022-08-08,23.3114
2022-08-09,23.3114
2022-08-10,23.3114
2022-08-11,23.3114
2022-08-12,23.3114
2022-08-13,23.3114
2022-08-14,23.3114
2022-08-15,23.3114
2022-08-16,23.3114
2022-08-17,23.3114
2022-08-18,23.3114
2022-08-19,23.3114
2022-08-20,23.3114
2022-08-21,23.3114
2022-08-22,23.3114
2022-08-23,23.3114
2022-08-24,23.3114
2022-08-25,23.3114
2022-08-26,23.3114
2022-08-27,23.3114
2022-08-28,23.3114
2022-08-29,23.3114
2022-08-30,23.3114
2022-08-31,23.3114
2022-09-01,23.3114
2022-09-02,23.3114
2022-09-03,23.3114
2022-09-04,23.3114
2022-09-05,23.3114
2022-09-06,23.3114
2022-09-07,23.3114
2022-09-08,23.3114
2022-09-09,23.3114
2022-09-10,23.3114
2022-09-11,23.3114
2022-09-12,23.3114
2022-09-13,23.3114
2022-09-14,23.3114
2022-09-15,23.3114
2022-09-16,23.3114
2022-09-17,23.3114
2022-09-18,23.3114
2022-09-19,23.3114
2022-09-20,23.3114
2022-09-21,23.3114
2022-09-22,23.3114
2022-09-23,23.3114
2022-09-24,23.3114
2022-09-25,23.3114
2022-09-26,23.3114
2022-09-27,23.3114
2022-09-28,23.3114
2022-09-29,23.3114
2022-09-30,21.9973
2022-10-01,21.9973
2022-10-02,21.9973
2022-10-03,21.9973
2022-10-04,21.9973
2022-10-05,21.9973
2022-10-06,21.9973
2022-10-07,21.9973
2022-10-08,21.9973
2022-10-09,21.9973
2022-10-10,21.9973
2022-10-11,21.9973
2022-10-12,21.9973
2022-10-13,21.9973
2022-10-14,21.9973
2022-10-15,21.9973
2022-10-16,21.9973
2022-10-17,21.9973
2022-10-18,21.9973
2022-10-19,21.9973
2022-10-20,21.9973
2022-10-21,21.9973
2022-10-22,21.9973
2022-10-23,21.9973
2022-10-24,21.9973
2022-10-25,21.9973
2022-10-26,21.9973
2022-10-27,21.9973
2022-10-28,21.9973
2022-10-29,21.9973
2022-10-30,21.9973
2022-10-31,21.9973
2022-11-01,21.9973
2022-11-02,21.9973
2022-11-03,21.9973
2022-11-04,21.9973
2022-11-05,21.9973
2022-11-06,21.9973
2022-11-07,21.9973
2022-11-08,21.9973
2022-11-09,21.9973
2022-11-10,21.9973
2022-11-11,21.9973
2022-11-12,21.9973
2022-11-13,21.9973
2022-11-14,21.9973
2022-11-15,21.9973
2022-11-16,21.9973
2022-11-17,21.9973
2022-11-18,21.9973
2022-11-19,21.9973
2022-11-20,21.9973
2022-11-21,21.9973
2022-11-22,21.9973
2022-11-23,21.9973
2022-11-24,21.9973
2022-11-25,21.9973
2022-11-26,21.9973
2022-11-27,21.9973
2022-11-28,21.9973
2022-11-29,21.9973
2022-11-30,21.9973
2022-12-01,21.9973
2022-12-02,21.9973
2022-12-03,21.9973
2022-12-04,21.9973
2022-12-05,21.9973
2022-12-06,21.9973
2022-12-07,21.9973
2022-12-08,21.9973
2022-12-09,21.9973
2022-12-10,21.9973
2022-12-11,21.9973
2022-12-12,21.9973
2022-12-13,21.9973
2022-12-14,21.9973
2022-12-15,21.9973
2022-12-16,21.9973
2022-12-17,21.9973
2022-12-18,21.9973
2022-12-19,21.9973
2022-12-20,21.9973
2022-12-21,21.9973
2022-12-22,21.9973
2022-12-23,21.9973
2022-12-24,21.9973
2022-12-25,21.9973
2022-12-26,21.9973
2022-12-27,21.9973
2022-12-28,21.9973
2022-12-29,21.9973
2022-12-30,21.9973
2022-12-31,18.3897
2023-01-01,18.3897
2023-01-02,18.3897
2023-01-03,18.3897
2023-01-04,18.3897
2023-01-05,18.3897
2023-01-06,18.3897
2023-01-07,18.3897
2023-01-08,18.3897
2023-01-09,18.3897
2023-01-10,18.3897
2023-01-11,18.3897
2023-01-12,18.3897
2023-01-13,18.3897
2023-01-14,18.3897
2023-01-15,18.3897
2023-01-16,18.3897
2023-01-17,18.3897
2023-01-18,18.3897
2023-01-19,18.3897
2023-01-20,18.3897
2023-01-21,18.3897
2023-01-22,18.3897
2023-01-23,18.3897
2023-01-24,18.3897
2023-01-25,18.3897
2023-01-26,18.3897
2023-01-27,18.3897
2023-01-28,18.3897
2023-01-29,18.3897
2023-01-30,18.3897
2023-01-31,18.3897
2023-02-01,18.3897
2023-02-02,18.3897
2023-02-03,18.3897
2023-02-04,18.3897
2023-02-05,18.3897
2023-02-06,18.3897
2023-02-07,18.3897
2023-02-08,18.3897
2023-02-09,18.3897
2023-02-10,18.3897
2023-02-11,18.3897
2023-02-12,18.3897
2023-02-13,18.3897
2023-02-14,18.3897
2023-02-15,18.3897
2023-02-16,18.3897
2023-02-17,18.3897
2023-02-18,18.3897
2023-02-19,18.3897
2023-02-20,18.3897
2023-02-21,18.3897
2023-02-22,18.3897
2023-02-23,18.3897
2023-02-24,18.3897
2023-02-25,18.3897
2023-02-26,18.3897
2023-02-27,18.3897
2023-02-28,18.3897
2023-03-01,18.3897
2023-03-02,18.3897
2023-03-03,18.3897
2023-03-04,18.3897
2023-03-05,18.3897
2023-03-06,18.3897
2023-03-07,18.3897
2023-03-08,18.3897
2023-03-09,18.3897
2023-03-10,18.3897
2023-03-11,18.3897
2023-03-12,18.3897
2023-03-13,18.3897
2023-03-14,18.3897
2023-03-15,18.3897
2023-03-16,18.3897
