,NPO US Equity
2020-07-16,21.7813
2020-07-17,21.7813
2020-07-18,21.7813
2020-07-19,21.7813
2020-07-20,21.7813
2020-07-21,21.7813
2020-07-22,21.7813
2020-07-23,21.7813
2020-07-24,21.7813
2020-07-25,21.7813
2020-07-26,21.7813
2020-07-27,21.7813
2020-07-28,21.7813
2020-07-29,21.7813
2020-07-30,21.7813
2020-07-31,21.7813
2020-08-01,21.7813
2020-08-02,21.7813
2020-08-03,21.7813
2020-08-04,21.7813
2020-08-05,21.7813
2020-08-06,21.7813
2020-08-07,21.7813
2020-08-08,21.7813
2020-08-09,21.7813
2020-08-10,21.7813
2020-08-11,21.7813
2020-08-12,21.7813
2020-08-13,21.7813
2020-08-14,21.7813
2020-08-15,21.7813
2020-08-16,21.7813
2020-08-17,21.7813
2020-08-18,21.7813
2020-08-19,21.7813
2020-08-20,21.7813
2020-08-21,21.7813
2020-08-22,21.7813
2020-08-23,21.7813
2020-08-24,21.7813
2020-08-25,21.7813
2020-08-26,21.7813
2020-08-27,21.7813
2020-08-28,21.7813
2020-08-29,21.7813
2020-08-30,21.7813
2020-08-31,21.7813
2020-09-01,21.7813
2020-09-02,21.7813
2020-09-03,21.7813
2020-09-04,21.7813
2020-09-05,21.7813
2020-09-06,21.7813
2020-09-07,21.7813
2020-09-08,21.7813
2020-09-09,21.7813
2020-09-10,21.7813
2020-09-11,21.7813
2020-09-12,21.7813
2020-09-13,21.7813
2020-09-14,21.7813
2020-09-15,21.7813
2020-09-16,21.7813
2020-09-17,21.7813
2020-09-18,21.7813
2020-09-19,21.7813
2020-09-20,21.7813
2020-09-21,21.7813
2020-09-22,21.7813
2020-09-23,21.7813
2020-09-24,21.7813
2020-09-25,21.7813
2020-09-26,21.7813
2020-09-27,21.7813
2020-09-28,21.7813
2020-09-29,21.7813
2020-09-30,20.1102
2020-10-01,20.1102
2020-10-02,20.1102
2020-10-03,20.1102
2020-10-04,20.1102
2020-10-05,20.1102
2020-10-06,20.1102
2020-10-07,20.1102
2020-10-08,20.1102
2020-10-09,20.1102
2020-10-10,20.1102
2020-10-11,20.1102
2020-10-12,20.1102
2020-10-13,20.1102
2020-10-14,20.1102
2020-10-15,20.1102
2020-10-16,20.1102
2020-10-17,20.1102
2020-10-18,20.1102
2020-10-19,20.1102
2020-10-20,20.1102
2020-10-21,20.1102
2020-10-22,20.1102
2020-10-23,20.1102
2020-10-24,20.1102
2020-10-25,20.1102
2020-10-26,20.1102
2020-10-27,20.1102
2020-10-28,20.1102
2020-10-29,20.1102
2020-10-30,20.1102
2020-10-31,20.1102
2020-11-01,20.1102
2020-11-02,20.1102
2020-11-03,20.1102
2020-11-04,20.1102
2020-11-05,20.1102
2020-11-06,20.1102
2020-11-07,20.1102
2020-11-08,20.1102
2020-11-09,20.1102
2020-11-10,20.1102
2020-11-11,20.1102
2020-11-12,20.1102
2020-11-13,20.1102
2020-11-14,20.1102
2020-11-15,20.1102
2020-11-16,20.1102
2020-11-17,20.1102
2020-11-18,20.1102
2020-11-19,20.1102
2020-11-20,20.1102
2020-11-21,20.1102
2020-11-22,20.1102
2020-11-23,20.1102
2020-11-24,20.1102
2020-11-25,20.1102
2020-11-26,20.1102
2020-11-27,20.1102
2020-11-28,20.1102
2020-11-29,20.1102
2020-11-30,20.1102
2020-12-01,20.1102
2020-12-02,20.1102
2020-12-03,20.1102
2020-12-04,20.1102
2020-12-05,20.1102
2020-12-06,20.1102
2020-12-07,20.1102
2020-12-08,20.1102
2020-12-09,20.1102
2020-12-10,20.1102
2020-12-11,20.1102
2020-12-12,20.1102
2020-12-13,20.1102
2020-12-14,20.1102
2020-12-15,20.1102
2020-12-16,20.1102
2020-12-17,20.1102
2020-12-18,20.1102
2020-12-19,20.1102
2020-12-20,20.1102
2020-12-21,20.1102
2020-12-22,20.1102
2020-12-23,20.1102
2020-12-24,20.1102
2020-12-25,20.1102
2020-12-26,20.1102
2020-12-27,20.1102
2020-12-28,20.1102
2020-12-29,20.1102
2020-12-30,20.1102
2020-12-31,18.7646
2021-01-01,18.7646
2021-01-02,18.7646
2021-01-03,18.7646
2021-01-04,18.7646
2021-01-05,18.7646
2021-01-06,18.7646
2021-01-07,18.7646
2021-01-08,18.7646
2021-01-09,18.7646
2021-01-10,18.7646
2021-01-11,18.7646
2021-01-12,18.7646
2021-01-13,18.7646
2021-01-14,18.7646
2021-01-15,18.7646
2021-01-16,18.7646
2021-01-17,18.7646
2021-01-18,18.7646
2021-01-19,18.7646
2021-01-20,18.7646
2021-01-21,18.7646
2021-01-22,18.7646
2021-01-23,18.7646
2021-01-24,18.7646
2021-01-25,18.7646
2021-01-26,18.7646
2021-01-27,18.7646
2021-01-28,18.7646
2021-01-29,18.7646
2021-01-30,18.7646
2021-01-31,18.7646
2021-02-01,18.7646
2021-02-02,18.7646
2021-02-03,18.7646
2021-02-04,18.7646
2021-02-05,18.7646
2021-02-06,18.7646
2021-02-07,18.7646
2021-02-08,18.7646
2021-02-09,18.7646
2021-02-10,18.7646
2021-02-11,18.7646
2021-02-12,18.7646
2021-02-13,18.7646
2021-02-14,18.7646
2021-02-15,18.7646
2021-02-16,18.7646
2021-02-17,18.7646
2021-02-18,18.7646
2021-02-19,18.7646
2021-02-20,18.7646
2021-02-21,18.7646
2021-02-22,18.7646
2021-02-23,18.7646
2021-02-24,18.7646
2021-02-25,18.7646
2021-02-26,18.7646
2021-02-27,18.7646
2021-02-28,18.7646
2021-03-01,18.7646
2021-03-02,18.7646
2021-03-03,18.7646
2021-03-04,18.7646
2021-03-05,18.7646
2021-03-06,18.7646
2021-03-07,18.7646
2021-03-08,18.7646
2021-03-09,18.7646
2021-03-10,18.7646
2021-03-11,18.7646
2021-03-12,18.7646
2021-03-13,18.7646
2021-03-14,18.7646
2021-03-15,18.7646
2021-03-16,18.7646
2021-03-17,18.7646
2021-03-18,18.7646
2021-03-19,18.7646
2021-03-20,18.7646
2021-03-21,18.7646
2021-03-22,18.7646
2021-03-23,18.7646
2021-03-24,18.7646
2021-03-25,18.7646
2021-03-26,18.7646
2021-03-27,18.7646
2021-03-28,18.7646
2021-03-29,18.7646
2021-03-30,18.7646
2021-03-31,-1.5143
2021-04-01,-1.5143
2021-04-02,-1.5143
2021-04-03,-1.5143
2021-04-04,-1.5143
2021-04-05,-1.5143
2021-04-06,-1.5143
2021-04-07,-1.5143
2021-04-08,-1.5143
2021-04-09,-1.5143
2021-04-10,-1.5143
2021-04-11,-1.5143
2021-04-12,-1.5143
2021-04-13,-1.5143
2021-04-14,-1.5143
2021-04-15,-1.5143
2021-04-16,-1.5143
2021-04-17,-1.5143
2021-04-18,-1.5143
2021-04-19,-1.5143
2021-04-20,-1.5143
2021-04-21,-1.5143
2021-04-22,-1.5143
2021-04-23,-1.5143
2021-04-24,-1.5143
2021-04-25,-1.5143
2021-04-26,-1.5143
2021-04-27,-1.5143
2021-04-28,-1.5143
2021-04-29,-1.5143
2021-04-30,-1.5143
2021-05-01,-1.5143
2021-05-02,-1.5143
2021-05-03,-1.5143
2021-05-04,-1.5143
2021-05-05,-1.5143
2021-05-06,-1.5143
2021-05-07,-1.5143
2021-05-08,-1.5143
2021-05-09,-1.5143
2021-05-10,-1.5143
2021-05-11,-1.5143
2021-05-12,-1.5143
2021-05-13,-1.5143
2021-05-14,-1.5143
2021-05-15,-1.5143
2021-05-16,-1.5143
2021-05-17,-1.5143
2021-05-18,-1.5143
2021-05-19,-1.5143
2021-05-20,-1.5143
2021-05-21,-1.5143
2021-05-22,-1.5143
2021-05-23,-1.5143
2021-05-24,-1.5143
2021-05-25,-1.5143
2021-05-26,-1.5143
2021-05-27,-1.5143
2021-05-28,-1.5143
2021-05-29,-1.5143
2021-05-30,-1.5143
2021-05-31,-1.5143
2021-06-01,-1.5143
2021-06-02,-1.5143
2021-06-03,-1.5143
2021-06-04,-1.5143
2021-06-05,-1.5143
2021-06-06,-1.5143
2021-06-07,-1.5143
2021-06-08,-1.5143
2021-06-09,-1.5143
2021-06-10,-1.5143
2021-06-11,-1.5143
2021-06-12,-1.5143
2021-06-13,-1.5143
2021-06-14,-1.5143
2021-06-15,-1.5143
2021-06-16,-1.5143
2021-06-17,-1.5143
2021-06-18,-1.5143
2021-06-19,-1.5143
2021-06-20,-1.5143
2021-06-21,-1.5143
2021-06-22,-1.5143
2021-06-23,-1.5143
2021-06-24,-1.5143
2021-06-25,-1.5143
2021-06-26,-1.5143
2021-06-27,-1.5143
2021-06-28,-1.5143
2021-06-29,-1.5143
2021-06-30,1.7709
2021-07-01,1.7709
2021-07-02,1.7709
2021-07-03,1.7709
2021-07-04,1.7709
2021-07-05,1.7709
2021-07-06,1.7709
2021-07-07,1.7709
2021-07-08,1.7709
2021-07-09,1.7709
2021-07-10,1.7709
2021-07-11,1.7709
2021-07-12,1.7709
2021-07-13,1.7709
2021-07-14,1.7709
2021-07-15,1.7709
2021-07-16,1.7709
2021-07-17,1.7709
2021-07-18,1.7709
2021-07-19,1.7709
2021-07-20,1.7709
2021-07-21,1.7709
2021-07-22,1.7709
2021-07-23,1.7709
2021-07-24,1.7709
2021-07-25,1.7709
2021-07-26,1.7709
2021-07-27,1.7709
2021-07-28,1.7709
2021-07-29,1.7709
2021-07-30,1.7709
2021-07-31,1.7709
2021-08-01,1.7709
2021-08-02,1.7709
2021-08-03,1.7709
2021-08-04,1.7709
2021-08-05,1.7709
2021-08-06,1.7709
2021-08-07,1.7709
2021-08-08,1.7709
2021-08-09,1.7709
2021-08-10,1.7709
2021-08-11,1.7709
2021-08-12,1.7709
2021-08-13,1.7709
2021-08-14,1.7709
2021-08-15,1.7709
2021-08-16,1.7709
2021-08-17,1.7709
2021-08-18,1.7709
2021-08-19,1.7709
2021-08-20,1.7709
2021-08-21,1.7709
2021-08-22,1.7709
2021-08-23,1.7709
2021-08-24,1.7709
2021-08-25,1.7709
2021-08-26,1.7709
2021-08-27,1.7709
2021-08-28,1.7709
2021-08-29,1.7709
2021-08-30,1.7709
2021-08-31,1.7709
2021-09-01,1.7709
2021-09-02,1.7709
2021-09-03,1.7709
2021-09-04,1.7709
2021-09-05,1.7709
2021-09-06,1.7709
2021-09-07,1.7709
2021-09-08,1.7709
2021-09-09,1.7709
2021-09-10,1.7709
2021-09-11,1.7709
2021-09-12,1.7709
2021-09-13,1.7709
2021-09-14,1.7709
2021-09-15,1.7709
2021-09-16,1.7709
2021-09-17,1.7709
2021-09-18,1.7709
2021-09-19,1.7709
2021-09-20,1.7709
2021-09-21,1.7709
2021-09-22,1.7709
2021-09-23,1.7709
2021-09-24,1.7709
2021-09-25,1.7709
2021-09-26,1.7709
2021-09-27,1.7709
2021-09-28,1.7709
2021-09-29,1.7709
2021-09-30,6.0818
2021-10-01,6.0818
2021-10-02,6.0818
2021-10-03,6.0818
2021-10-04,6.0818
2021-10-05,6.0818
2021-10-06,6.0818
2021-10-07,6.0818
2021-10-08,6.0818
2021-10-09,6.0818
2021-10-10,6.0818
2021-10-11,6.0818
2021-10-12,6.0818
2021-10-13,6.0818
2021-10-14,6.0818
2021-10-15,6.0818
2021-10-16,6.0818
2021-10-17,6.0818
2021-10-18,6.0818
2021-10-19,6.0818
2021-10-20,6.0818
2021-10-21,6.0818
2021-10-22,6.0818
2021-10-23,6.0818
2021-10-24,6.0818
2021-10-25,6.0818
2021-10-26,6.0818
2021-10-27,6.0818
2021-10-28,6.0818
2021-10-29,6.0818
2021-10-30,6.0818
2021-10-31,6.0818
2021-11-01,6.0818
2021-11-02,6.0818
2021-11-03,6.0818
2021-11-04,6.0818
2021-11-05,6.0818
2021-11-06,6.0818
2021-11-07,6.0818
2021-11-08,6.0818
2021-11-09,6.0818
2021-11-10,6.0818
2021-11-11,6.0818
2021-11-12,6.0818
2021-11-13,6.0818
2021-11-14,6.0818
2021-11-15,6.0818
2021-11-16,6.0818
2021-11-17,6.0818
2021-11-18,6.0818
2021-11-19,6.0818
2021-11-20,6.0818
2021-11-21,6.0818
2021-11-22,6.0818
2021-11-23,6.0818
2021-11-24,6.0818
2021-11-25,6.0818
2021-11-26,6.0818
2021-11-27,6.0818
2021-11-28,6.0818
2021-11-29,6.0818
2021-11-30,6.0818
2021-12-01,6.0818
2021-12-02,6.0818
2021-12-03,6.0818
2021-12-04,6.0818
2021-12-05,6.0818
2021-12-06,6.0818
2021-12-07,6.0818
2021-12-08,6.0818
2021-12-09,6.0818
2021-12-10,6.0818
2021-12-11,6.0818
2021-12-12,6.0818
2021-12-13,6.0818
2021-12-14,6.0818
2021-12-15,6.0818
2021-12-16,6.0818
2021-12-17,6.0818
2021-12-18,6.0818
2021-12-19,6.0818
2021-12-20,6.0818
2021-12-21,6.0818
2021-12-22,6.0818
2021-12-23,6.0818
2021-12-24,6.0818
2021-12-25,6.0818
2021-12-26,6.0818
2021-12-27,6.0818
2021-12-28,6.0818
2021-12-29,6.0818
2021-12-30,6.0818
2021-12-31,15.1311
2022-01-01,15.1311
2022-01-02,15.1311
2022-01-03,15.1311
2022-01-04,15.1311
2022-01-05,15.1311
2022-01-06,15.1311
2022-01-07,15.1311
2022-01-08,15.1311
2022-01-09,15.1311
2022-01-10,15.1311
2022-01-11,15.1311
2022-01-12,15.1311
2022-01-13,15.1311
2022-01-14,15.1311
2022-01-15,15.1311
2022-01-16,15.1311
2022-01-17,15.1311
2022-01-18,15.1311
2022-01-19,15.1311
2022-01-20,15.1311
2022-01-21,15.1311
2022-01-22,15.1311
2022-01-23,15.1311
2022-01-24,15.1311
2022-01-25,15.1311
2022-01-26,15.1311
2022-01-27,15.1311
2022-01-28,15.1311
2022-01-29,15.1311
2022-01-30,15.1311
2022-01-31,15.1311
2022-02-01,15.1311
2022-02-02,15.1311
2022-02-03,15.1311
2022-02-04,15.1311
2022-02-05,15.1311
2022-02-06,15.1311
2022-02-07,15.1311
2022-02-08,15.1311
2022-02-09,15.1311
2022-02-10,15.1311
2022-02-11,15.1311
2022-02-12,15.1311
2022-02-13,15.1311
2022-02-14,15.1311
2022-02-15,15.1311
2022-02-16,15.1311
2022-02-17,15.1311
2022-02-18,15.1311
2022-02-19,15.1311
2022-02-20,15.1311
2022-02-21,15.1311
2022-02-22,15.1311
2022-02-23,15.1311
2022-02-24,15.1311
2022-02-25,15.1311
2022-02-26,15.1311
2022-02-27,15.1311
2022-02-28,15.1311
2022-03-01,15.1311
2022-03-02,15.1311
2022-03-03,15.1311
2022-03-04,15.1311
2022-03-05,15.1311
2022-03-06,15.1311
2022-03-07,15.1311
2022-03-08,15.1311
2022-03-09,15.1311
2022-03-10,15.1311
2022-03-11,15.1311
2022-03-12,15.1311
2022-03-13,15.1311
2022-03-14,15.1311
2022-03-15,15.1311
2022-03-16,15.1311
2022-03-17,15.1311
2022-03-18,15.1311
2022-03-19,15.1311
2022-03-20,15.1311
2022-03-21,15.1311
2022-03-22,15.1311
2022-03-23,15.1311
2022-03-24,15.1311
2022-03-25,15.1311
2022-03-26,15.1311
2022-03-27,15.1311
2022-03-28,15.1311
2022-03-29,15.1311
2022-03-30,15.1311
2022-03-31,15.0713
2022-04-01,15.0713
2022-04-02,15.0713
2022-04-03,15.0713
2022-04-04,15.0713
2022-04-05,15.0713
2022-04-06,15.0713
2022-04-07,15.0713
2022-04-08,15.0713
2022-04-09,15.0713
2022-04-10,15.0713
2022-04-11,15.0713
2022-04-12,15.0713
2022-04-13,15.0713
2022-04-14,15.0713
2022-04-15,15.0713
2022-04-16,15.0713
2022-04-17,15.0713
2022-04-18,15.0713
2022-04-19,15.0713
2022-04-20,15.0713
2022-04-21,15.0713
2022-04-22,15.0713
2022-04-23,15.0713
2022-04-24,15.0713
2022-04-25,15.0713
2022-04-26,15.0713
2022-04-27,15.0713
2022-04-28,15.0713
2022-04-29,15.0713
2022-04-30,15.0713
2022-05-01,15.0713
2022-05-02,15.0713
2022-05-03,15.0713
2022-05-04,15.0713
2022-05-05,15.0713
2022-05-06,15.0713
2022-05-07,15.0713
2022-05-08,15.0713
2022-05-09,15.0713
2022-05-10,15.0713
2022-05-11,15.0713
2022-05-12,15.0713
2022-05-13,15.0713
2022-05-14,15.0713
2022-05-15,15.0713
2022-05-16,15.0713
2022-05-17,15.0713
2022-05-18,15.0713
2022-05-19,15.0713
2022-05-20,15.0713
2022-05-21,15.0713
2022-05-22,15.0713
2022-05-23,15.0713
2022-05-24,15.0713
2022-05-25,15.0713
2022-05-26,15.0713
2022-05-27,15.0713
2022-05-28,15.0713
2022-05-29,15.0713
2022-05-30,15.0713
2022-05-31,15.0713
2022-06-01,15.0713
2022-06-02,15.0713
2022-06-03,15.0713
2022-06-04,15.0713
2022-06-05,15.0713
2022-06-06,15.0713
2022-06-07,15.0713
2022-06-08,15.0713
2022-06-09,15.0713
2022-06-10,15.0713
2022-06-11,15.0713
2022-06-12,15.0713
2022-06-13,15.0713
2022-06-14,15.0713
2022-06-15,15.0713
2022-06-16,15.0713
2022-06-17,15.0713
2022-06-18,15.0713
2022-06-19,15.0713
2022-06-20,15.0713
2022-06-21,15.0713
2022-06-22,15.0713
2022-06-23,15.0713
2022-06-24,15.0713
2022-06-25,15.0713
2022-06-26,15.0713
2022-06-27,15.0713
2022-06-28,15.0713
2022-06-29,15.0713
2022-06-30,15.177
2022-07-01,15.177
2022-07-02,15.177
2022-07-03,15.177
2022-07-04,15.177
2022-07-05,15.177
2022-07-06,15.177
2022-07-07,15.177
2022-07-08,15.177
2022-07-09,15.177
2022-07-10,15.177
2022-07-11,15.177
2022-07-12,15.177
2022-07-13,15.177
2022-07-14,15.177
2022-07-15,15.177
2022-07-16,15.177
2022-07-17,15.177
2022-07-18,15.177
2022-07-19,15.177
2022-07-20,15.177
2022-07-21,15.177
2022-07-22,15.177
2022-07-23,15.177
2022-07-24,15.177
2022-07-25,15.177
2022-07-26,15.177
2022-07-27,15.177
2022-07-28,15.177
2022-07-29,15.177
2022-07-30,15.177
2022-07-31,15.177
2022-08-01,15.177
2022-08-02,15.177
2022-08-03,15.177
2022-08-04,15.177
2022-08-05,15.177
2022-08-06,15.177
2022-08-07,15.177
2022-08-08,15.177
2022-08-09,15.177
2022-08-10,15.177
2022-08-11,15.177
2022-08-12,15.177
2022-08-13,15.177
2022-08-14,15.177
2022-08-15,15.177
2022-08-16,15.177
2022-08-17,15.177
2022-08-18,15.177
2022-08-19,15.177
2022-08-20,15.177
2022-08-21,15.177
2022-08-22,15.177
2022-08-23,15.177
2022-08-24,15.177
2022-08-25,15.177
2022-08-26,15.177
2022-08-27,15.177
2022-08-28,15.177
2022-08-29,15.177
2022-08-30,15.177
2022-08-31,15.177
2022-09-01,15.177
2022-09-02,15.177
2022-09-03,15.177
2022-09-04,15.177
2022-09-05,15.177
2022-09-06,15.177
2022-09-07,15.177
2022-09-08,15.177
2022-09-09,15.177
2022-09-10,15.177
2022-09-11,15.177
2022-09-12,15.177
2022-09-13,15.177
2022-09-14,15.177
2022-09-15,15.177
2022-09-16,15.177
2022-09-17,15.177
2022-09-18,15.177
2022-09-19,15.177
2022-09-20,15.177
2022-09-21,15.177
2022-09-22,15.177
2022-09-23,15.177
2022-09-24,15.177
2022-09-25,15.177
2022-09-26,15.177
2022-09-27,15.177
2022-09-28,15.177
2022-09-29,15.177
2022-09-30,14.9969
2022-10-01,14.9969
2022-10-02,14.9969
2022-10-03,14.9969
2022-10-04,14.9969
2022-10-05,14.9969
2022-10-06,14.9969
2022-10-07,14.9969
2022-10-08,14.9969
2022-10-09,14.9969
2022-10-10,14.9969
2022-10-11,14.9969
2022-10-12,14.9969
2022-10-13,14.9969
2022-10-14,14.9969
2022-10-15,14.9969
2022-10-16,14.9969
2022-10-17,14.9969
2022-10-18,14.9969
2022-10-19,14.9969
2022-10-20,14.9969
2022-10-21,14.9969
2022-10-22,14.9969
2022-10-23,14.9969
2022-10-24,14.9969
2022-10-25,14.9969
2022-10-26,14.9969
2022-10-27,14.9969
2022-10-28,14.9969
2022-10-29,14.9969
2022-10-30,14.9969
2022-10-31,14.9969
2022-11-01,14.9969
2022-11-02,14.9969
2022-11-03,14.9969
2022-11-04,14.9969
2022-11-05,14.9969
2022-11-06,14.9969
2022-11-07,14.9969
2022-11-08,14.9969
2022-11-09,14.9969
2022-11-10,14.9969
2022-11-11,14.9969
2022-11-12,14.9969
2022-11-13,14.9969
2022-11-14,14.9969
2022-11-15,14.9969
2022-11-16,14.9969
2022-11-17,14.9969
2022-11-18,14.9969
2022-11-19,14.9969
2022-11-20,14.9969
2022-11-21,14.9969
2022-11-22,14.9969
2022-11-23,14.9969
2022-11-24,14.9969
2022-11-25,14.9969
2022-11-26,14.9969
2022-11-27,14.9969
2022-11-28,14.9969
2022-11-29,14.9969
2022-11-30,14.9969
2022-12-01,14.9969
2022-12-02,14.9969
2022-12-03,14.9969
2022-12-04,14.9969
2022-12-05,14.9969
2022-12-06,14.9969
2022-12-07,14.9969
2022-12-08,14.9969
2022-12-09,14.9969
2022-12-10,14.9969
2022-12-11,14.9969
2022-12-12,14.9969
2022-12-13,14.9969
2022-12-14,14.9969
2022-12-15,14.9969
2022-12-16,14.9969
2022-12-17,14.9969
2022-12-18,14.9969
2022-12-19,14.9969
2022-12-20,14.9969
2022-12-21,14.9969
2022-12-22,14.9969
2022-12-23,14.9969
2022-12-24,14.9969
2022-12-25,14.9969
2022-12-26,14.9969
2022-12-27,14.9969
2022-12-28,14.9969
2022-12-29,14.9969
2022-12-30,14.9969
2022-12-31,15.3898
2023-01-01,15.3898
2023-01-02,15.3898
2023-01-03,15.3898
2023-01-04,15.3898
2023-01-05,15.3898
2023-01-06,15.3898
2023-01-07,15.3898
2023-01-08,15.3898
2023-01-09,15.3898
2023-01-10,15.3898
2023-01-11,15.3898
2023-01-12,15.3898
2023-01-13,15.3898
2023-01-14,15.3898
2023-01-15,15.3898
2023-01-16,15.3898
2023-01-17,15.3898
2023-01-18,15.3898
2023-01-19,15.3898
2023-01-20,15.3898
2023-01-21,15.3898
2023-01-22,15.3898
2023-01-23,15.3898
2023-01-24,15.3898
2023-01-25,15.3898
2023-01-26,15.3898
2023-01-27,15.3898
2023-01-28,15.3898
2023-01-29,15.3898
2023-01-30,15.3898
2023-01-31,15.3898
2023-02-01,15.3898
2023-02-02,15.3898
2023-02-03,15.3898
2023-02-04,15.3898
2023-02-05,15.3898
2023-02-06,15.3898
2023-02-07,15.3898
2023-02-08,15.3898
2023-02-09,15.3898
2023-02-10,15.3898
2023-02-11,15.3898
2023-02-12,15.3898
2023-02-13,15.3898
2023-02-14,15.3898
2023-02-15,15.3898
2023-02-16,15.3898
2023-02-17,15.3898
2023-02-18,15.3898
2023-02-19,15.3898
2023-02-20,15.3898
2023-02-21,15.3898
2023-02-22,15.3898
2023-02-23,15.3898
2023-02-24,15.3898
2023-02-25,15.3898
2023-02-26,15.3898
2023-02-27,15.3898
2023-02-28,15.3898
2023-03-01,15.3898
2023-03-02,15.3898
2023-03-03,15.3898
2023-03-04,15.3898
2023-03-05,15.3898
2023-03-06,15.3898
2023-03-07,15.3898
2023-03-08,15.3898
2023-03-09,15.3898
