,EFX US Equity
2020-04-12,11.3415
2020-04-13,11.3415
2020-04-14,11.3415
2020-04-15,11.3415
2020-04-16,11.3415
2020-04-17,11.3415
2020-04-18,11.3415
2020-04-19,11.3415
2020-04-20,11.3415
2020-04-21,11.3415
2020-04-22,11.3415
2020-04-23,11.3415
2020-04-24,11.3415
2020-04-25,11.3415
2020-04-26,11.3415
2020-04-27,11.3415
2020-04-28,11.3415
2020-04-29,11.3415
2020-04-30,11.3415
2020-05-01,11.3415
2020-05-02,11.3415
2020-05-03,11.3415
2020-05-04,11.3415
2020-05-05,11.3415
2020-05-06,11.3415
2020-05-07,11.3415
2020-05-08,11.3415
2020-05-09,11.3415
2020-05-10,11.3415
2020-05-11,11.3415
2020-05-12,11.3415
2020-05-13,11.3415
2020-05-14,11.3415
2020-05-15,11.3415
2020-05-16,11.3415
2020-05-17,11.3415
2020-05-18,11.3415
2020-05-19,11.3415
2020-05-20,11.3415
2020-05-21,11.3415
2020-05-22,11.3415
2020-05-23,11.3415
2020-05-24,11.3415
2020-05-25,11.3415
2020-05-26,11.3415
2020-05-27,11.3415
2020-05-28,11.3415
2020-05-29,11.3415
2020-05-30,11.3415
2020-05-31,11.3415
2020-06-01,11.3415
2020-06-02,11.3415
2020-06-03,11.3415
2020-06-04,11.3415
2020-06-05,11.3415
2020-06-06,11.3415
2020-06-07,11.3415
2020-06-08,11.3415
2020-06-09,11.3415
2020-06-10,11.3415
2020-06-11,11.3415
2020-06-12,11.3415
2020-06-13,11.3415
2020-06-14,11.3415
2020-06-15,11.3415
2020-06-16,11.3415
2020-06-17,11.3415
2020-06-18,11.3415
2020-06-19,11.3415
2020-06-20,11.3415
2020-06-21,11.3415
2020-06-22,11.3415
2020-06-23,11.3415
2020-06-24,11.3415
2020-06-25,11.3415
2020-06-26,11.3415
2020-06-27,11.3415
2020-06-28,11.3415
2020-06-29,11.3415
2020-06-30,11.9905
2020-07-01,11.9905
2020-07-02,11.9905
2020-07-03,11.9905
2020-07-04,11.9905
2020-07-05,11.9905
2020-07-06,11.9905
2020-07-07,11.9905
2020-07-08,11.9905
2020-07-09,11.9905
2020-07-10,11.9905
2020-07-11,11.9905
2020-07-12,11.9905
2020-07-13,11.9905
2020-07-14,11.9905
2020-07-15,11.9905
2020-07-16,11.9905
2020-07-17,11.9905
2020-07-18,11.9905
2020-07-19,11.9905
2020-07-20,11.9905
2020-07-21,11.9905
2020-07-22,11.9905
2020-07-23,11.9905
2020-07-24,11.9905
2020-07-25,11.9905
2020-07-26,11.9905
2020-07-27,11.9905
2020-07-28,11.9905
2020-07-29,11.9905
2020-07-30,11.9905
2020-07-31,11.9905
2020-08-01,11.9905
2020-08-02,11.9905
2020-08-03,11.9905
2020-08-04,11.9905
2020-08-05,11.9905
2020-08-06,11.9905
2020-08-07,11.9905
2020-08-08,11.9905
2020-08-09,11.9905
2020-08-10,11.9905
2020-08-11,11.9905
2020-08-12,11.9905
2020-08-13,11.9905
2020-08-14,11.9905
2020-08-15,11.9905
2020-08-16,11.9905
2020-08-17,11.9905
2020-08-18,11.9905
2020-08-19,11.9905
2020-08-20,11.9905
2020-08-21,11.9905
2020-08-22,11.9905
2020-08-23,11.9905
2020-08-24,11.9905
2020-08-25,11.9905
2020-08-26,11.9905
2020-08-27,11.9905
2020-08-28,11.9905
2020-08-29,11.9905
2020-08-30,11.9905
2020-08-31,11.9905
2020-09-01,11.9905
2020-09-02,11.9905
2020-09-03,11.9905
2020-09-04,11.9905
2020-09-05,11.9905
2020-09-06,11.9905
2020-09-07,11.9905
2020-09-08,11.9905
2020-09-09,11.9905
2020-09-10,11.9905
2020-09-11,11.9905
2020-09-12,11.9905
2020-09-13,11.9905
2020-09-14,11.9905
2020-09-15,11.9905
2020-09-16,11.9905
2020-09-17,11.9905
2020-09-18,11.9905
2020-09-19,11.9905
2020-09-20,11.9905
2020-09-21,11.9905
2020-09-22,11.9905
2020-09-23,11.9905
2020-09-24,11.9905
2020-09-25,11.9905
2020-09-26,11.9905
2020-09-27,11.9905
2020-09-28,11.9905
2020-09-29,11.9905
2020-09-30,16.9483
2020-10-01,16.9483
2020-10-02,16.9483
2020-10-03,16.9483
2020-10-04,16.9483
2020-10-05,16.9483
2020-10-06,16.9483
2020-10-07,16.9483
2020-10-08,16.9483
2020-10-09,16.9483
2020-10-10,16.9483
2020-10-11,16.9483
2020-10-12,16.9483
2020-10-13,16.9483
2020-10-14,16.9483
2020-10-15,16.9483
2020-10-16,16.9483
2020-10-17,16.9483
2020-10-18,16.9483
2020-10-19,16.9483
2020-10-20,16.9483
2020-10-21,16.9483
2020-10-22,16.9483
2020-10-23,16.9483
2020-10-24,16.9483
2020-10-25,16.9483
2020-10-26,16.9483
2020-10-27,16.9483
2020-10-28,16.9483
2020-10-29,16.9483
2020-10-30,16.9483
2020-10-31,16.9483
2020-11-01,16.9483
2020-11-02,16.9483
2020-11-03,16.9483
2020-11-04,16.9483
2020-11-05,16.9483
2020-11-06,16.9483
2020-11-07,16.9483
2020-11-08,16.9483
2020-11-09,16.9483
2020-11-10,16.9483
2020-11-11,16.9483
2020-11-12,16.9483
2020-11-13,16.9483
2020-11-14,16.9483
2020-11-15,16.9483
2020-11-16,16.9483
2020-11-17,16.9483
2020-11-18,16.9483
2020-11-19,16.9483
2020-11-20,16.9483
2020-11-21,16.9483
2020-11-22,16.9483
2020-11-23,16.9483
2020-11-24,16.9483
2020-11-25,16.9483
2020-11-26,16.9483
2020-11-27,16.9483
2020-11-28,16.9483
2020-11-29,16.9483
2020-11-30,16.9483
2020-12-01,16.9483
2020-12-02,16.9483
2020-12-03,16.9483
2020-12-04,16.9483
2020-12-05,16.9483
2020-12-06,16.9483
2020-12-07,16.9483
2020-12-08,16.9483
2020-12-09,16.9483
2020-12-10,16.9483
2020-12-11,16.9483
2020-12-12,16.9483
2020-12-13,16.9483
2020-12-14,16.9483
2020-12-15,16.9483
2020-12-16,16.9483
2020-12-17,16.9483
2020-12-18,16.9483
2020-12-19,16.9483
2020-12-20,16.9483
2020-12-21,16.9483
2020-12-22,16.9483
2020-12-23,16.9483
2020-12-24,16.9483
2020-12-25,16.9483
2020-12-26,16.9483
2020-12-27,16.9483
2020-12-28,16.9483
2020-12-29,16.9483
2020-12-30,16.9483
2020-12-31,18.0999
2021-01-01,18.0999
2021-01-02,18.0999
2021-01-03,18.0999
2021-01-04,18.0999
2021-01-05,18.0999
2021-01-06,18.0999
2021-01-07,18.0999
2021-01-08,18.0999
2021-01-09,18.0999
2021-01-10,18.0999
2021-01-11,18.0999
2021-01-12,18.0999
2021-01-13,18.0999
2021-01-14,18.0999
2021-01-15,18.0999
2021-01-16,18.0999
2021-01-17,18.0999
2021-01-18,18.0999
2021-01-19,18.0999
2021-01-20,18.0999
2021-01-21,18.0999
2021-01-22,18.0999
2021-01-23,18.0999
2021-01-24,18.0999
2021-01-25,18.0999
2021-01-26,18.0999
2021-01-27,18.0999
2021-01-28,18.0999
2021-01-29,18.0999
2021-01-30,18.0999
2021-01-31,18.0999
2021-02-01,18.0999
2021-02-02,18.0999
2021-02-03,18.0999
2021-02-04,18.0999
2021-02-05,18.0999
2021-02-06,18.0999
2021-02-07,18.0999
2021-02-08,18.0999
2021-02-09,18.0999
2021-02-10,18.0999
2021-02-11,18.0999
2021-02-12,18.0999
2021-02-13,18.0999
2021-02-14,18.0999
2021-02-15,18.0999
2021-02-16,18.0999
2021-02-17,18.0999
2021-02-18,18.0999
2021-02-19,18.0999
2021-02-20,18.0999
2021-02-21,18.0999
2021-02-22,18.0999
2021-02-23,18.0999
2021-02-24,18.0999
2021-02-25,18.0999
2021-02-26,18.0999
2021-02-27,18.0999
2021-02-28,18.0999
2021-03-01,18.0999
2021-03-02,18.0999
2021-03-03,18.0999
2021-03-04,18.0999
2021-03-05,18.0999
2021-03-06,18.0999
2021-03-07,18.0999
2021-03-08,18.0999
2021-03-09,18.0999
2021-03-10,18.0999
2021-03-11,18.0999
2021-03-12,18.0999
2021-03-13,18.0999
2021-03-14,18.0999
2021-03-15,18.0999
2021-03-16,18.0999
2021-03-17,18.0999
2021-03-18,18.0999
2021-03-19,18.0999
2021-03-20,18.0999
2021-03-21,18.0999
2021-03-22,18.0999
2021-03-23,18.0999
2021-03-24,18.0999
2021-03-25,18.0999
2021-03-26,18.0999
2021-03-27,18.0999
2021-03-28,18.0999
2021-03-29,18.0999
2021-03-30,18.0999
2021-03-31,21.2043
2021-04-01,21.2043
2021-04-02,21.2043
2021-04-03,21.2043
2021-04-04,21.2043
2021-04-05,21.2043
2021-04-06,21.2043
2021-04-07,21.2043
2021-04-08,21.2043
2021-04-09,21.2043
2021-04-10,21.2043
2021-04-11,21.2043
2021-04-12,21.2043
2021-04-13,21.2043
2021-04-14,21.2043
2021-04-15,21.2043
2021-04-16,21.2043
2021-04-17,21.2043
2021-04-18,21.2043
2021-04-19,21.2043
2021-04-20,21.2043
2021-04-21,21.2043
2021-04-22,21.2043
2021-04-23,21.2043
2021-04-24,21.2043
2021-04-25,21.2043
2021-04-26,21.2043
2021-04-27,21.2043
2021-04-28,21.2043
2021-04-29,21.2043
2021-04-30,21.2043
2021-05-01,21.2043
2021-05-02,21.2043
2021-05-03,21.2043
2021-05-04,21.2043
2021-05-05,21.2043
2021-05-06,21.2043
2021-05-07,21.2043
2021-05-08,21.2043
2021-05-09,21.2043
2021-05-10,21.2043
2021-05-11,21.2043
2021-05-12,21.2043
2021-05-13,21.2043
2021-05-14,21.2043
2021-05-15,21.2043
2021-05-16,21.2043
2021-05-17,21.2043
2021-05-18,21.2043
2021-05-19,21.2043
2021-05-20,21.2043
2021-05-21,21.2043
2021-05-22,21.2043
2021-05-23,21.2043
2021-05-24,21.2043
2021-05-25,21.2043
2021-05-26,21.2043
2021-05-27,21.2043
2021-05-28,21.2043
2021-05-29,21.2043
2021-05-30,21.2043
2021-05-31,21.2043
2021-06-01,21.2043
2021-06-02,21.2043
2021-06-03,21.2043
2021-06-04,21.2043
2021-06-05,21.2043
2021-06-06,21.2043
2021-06-07,21.2043
2021-06-08,21.2043
2021-06-09,21.2043
2021-06-10,21.2043
2021-06-11,21.2043
2021-06-12,21.2043
2021-06-13,21.2043
2021-06-14,21.2043
2021-06-15,21.2043
2021-06-16,21.2043
2021-06-17,21.2043
2021-06-18,21.2043
2021-06-19,21.2043
2021-06-20,21.2043
2021-06-21,21.2043
2021-06-22,21.2043
2021-06-23,21.2043
2021-06-24,21.2043
2021-06-25,21.2043
2021-06-26,21.2043
2021-06-27,21.2043
2021-06-28,21.2043
2021-06-29,21.2043
2021-06-30,23.3874
2021-07-01,23.3874
2021-07-02,23.3874
2021-07-03,23.3874
2021-07-04,23.3874
2021-07-05,23.3874
2021-07-06,23.3874
2021-07-07,23.3874
2021-07-08,23.3874
2021-07-09,23.3874
2021-07-10,23.3874
2021-07-11,23.3874
2021-07-12,23.3874
2021-07-13,23.3874
2021-07-14,23.3874
2021-07-15,23.3874
2021-07-16,23.3874
2021-07-17,23.3874
2021-07-18,23.3874
2021-07-19,23.3874
2021-07-20,23.3874
2021-07-21,23.3874
2021-07-22,23.3874
2021-07-23,23.3874
2021-07-24,23.3874
2021-07-25,23.3874
2021-07-26,23.3874
2021-07-27,23.3874
2021-07-28,23.3874
2021-07-29,23.3874
2021-07-30,23.3874
2021-07-31,23.3874
2021-08-01,23.3874
2021-08-02,23.3874
2021-08-03,23.3874
2021-08-04,23.3874
2021-08-05,23.3874
2021-08-06,23.3874
2021-08-07,23.3874
2021-08-08,23.3874
2021-08-09,23.3874
2021-08-10,23.3874
2021-08-11,23.3874
2021-08-12,23.3874
2021-08-13,23.3874
2021-08-14,23.3874
2021-08-15,23.3874
2021-08-16,23.3874
2021-08-17,23.3874
2021-08-18,23.3874
2021-08-19,23.3874
2021-08-20,23.3874
2021-08-21,23.3874
2021-08-22,23.3874
2021-08-23,23.3874
2021-08-24,23.3874
2021-08-25,23.3874
2021-08-26,23.3874
2021-08-27,23.3874
2021-08-28,23.3874
2021-08-29,23.3874
2021-08-30,23.3874
2021-08-31,23.3874
2021-09-01,23.3874
2021-09-02,23.3874
2021-09-03,23.3874
2021-09-04,23.3874
2021-09-05,23.3874
2021-09-06,23.3874
2021-09-07,23.3874
2021-09-08,23.3874
2021-09-09,23.3874
2021-09-10,23.3874
2021-09-11,23.3874
2021-09-12,23.3874
2021-09-13,23.3874
2021-09-14,23.3874
2021-09-15,23.3874
2021-09-16,23.3874
2021-09-17,23.3874
2021-09-18,23.3874
2021-09-19,23.3874
2021-09-20,23.3874
2021-09-21,23.3874
2021-09-22,23.3874
2021-09-23,23.3874
2021-09-24,23.3874
2021-09-25,23.3874
2021-09-26,23.3874
2021-09-27,23.3874
2021-09-28,23.3874
2021-09-29,23.3874
2021-09-30,21.5392
2021-10-01,21.5392
2021-10-02,21.5392
2021-10-03,21.5392
2021-10-04,21.5392
2021-10-05,21.5392
2021-10-06,21.5392
2021-10-07,21.5392
2021-10-08,21.5392
2021-10-09,21.5392
2021-10-10,21.5392
2021-10-11,21.5392
2021-10-12,21.5392
2021-10-13,21.5392
2021-10-14,21.5392
2021-10-15,21.5392
2021-10-16,21.5392
2021-10-17,21.5392
2021-10-18,21.5392
2021-10-19,21.5392
2021-10-20,21.5392
2021-10-21,21.5392
2021-10-22,21.5392
2021-10-23,21.5392
2021-10-24,21.5392
2021-10-25,21.5392
2021-10-26,21.5392
2021-10-27,21.5392
2021-10-28,21.5392
2021-10-29,21.5392
2021-10-30,21.5392
2021-10-31,21.5392
2021-11-01,21.5392
2021-11-02,21.5392
2021-11-03,21.5392
2021-11-04,21.5392
2021-11-05,21.5392
2021-11-06,21.5392
2021-11-07,21.5392
2021-11-08,21.5392
2021-11-09,21.5392
2021-11-10,21.5392
2021-11-11,21.5392
2021-11-12,21.5392
2021-11-13,21.5392
2021-11-14,21.5392
2021-11-15,21.5392
2021-11-16,21.5392
2021-11-17,21.5392
2021-11-18,21.5392
2021-11-19,21.5392
2021-11-20,21.5392
2021-11-21,21.5392
2021-11-22,21.5392
2021-11-23,21.5392
2021-11-24,21.5392
2021-11-25,21.5392
2021-11-26,21.5392
2021-11-27,21.5392
2021-11-28,21.5392
2021-11-29,21.5392
2021-11-30,21.5392
2021-12-01,21.5392
2021-12-02,21.5392
2021-12-03,21.5392
2021-12-04,21.5392
2021-12-05,21.5392
2021-12-06,21.5392
2021-12-07,21.5392
2021-12-08,21.5392
2021-12-09,21.5392
2021-12-10,21.5392
2021-12-11,21.5392
2021-12-12,21.5392
2021-12-13,21.5392
2021-12-14,21.5392
2021-12-15,21.5392
2021-12-16,21.5392
2021-12-17,21.5392
2021-12-18,21.5392
2021-12-19,21.5392
2021-12-20,21.5392
2021-12-21,21.5392
2021-12-22,21.5392
2021-12-23,21.5392
2021-12-24,21.5392
2021-12-25,21.5392
2021-12-26,21.5392
2021-12-27,21.5392
2021-12-28,21.5392
2021-12-29,21.5392
2021-12-30,21.5392
2021-12-31,22.0412
2022-01-01,22.0412
2022-01-02,22.0412
2022-01-03,22.0412
2022-01-04,22.0412
2022-01-05,22.0412
2022-01-06,22.0412
2022-01-07,22.0412
2022-01-08,22.0412
2022-01-09,22.0412
2022-01-10,22.0412
2022-01-11,22.0412
2022-01-12,22.0412
2022-01-13,22.0412
2022-01-14,22.0412
2022-01-15,22.0412
2022-01-16,22.0412
2022-01-17,22.0412
2022-01-18,22.0412
2022-01-19,22.0412
2022-01-20,22.0412
2022-01-21,22.0412
2022-01-22,22.0412
2022-01-23,22.0412
2022-01-24,22.0412
2022-01-25,22.0412
2022-01-26,22.0412
2022-01-27,22.0412
2022-01-28,22.0412
2022-01-29,22.0412
2022-01-30,22.0412
2022-01-31,22.0412
2022-02-01,22.0412
2022-02-02,22.0412
2022-02-03,22.0412
2022-02-04,22.0412
2022-02-05,22.0412
2022-02-06,22.0412
2022-02-07,22.0412
2022-02-08,22.0412
2022-02-09,22.0412
2022-02-10,22.0412
2022-02-11,22.0412
2022-02-12,22.0412
2022-02-13,22.0412
2022-02-14,22.0412
2022-02-15,22.0412
2022-02-16,22.0412
2022-02-17,22.0412
2022-02-18,22.0412
2022-02-19,22.0412
2022-02-20,22.0412
2022-02-21,22.0412
2022-02-22,22.0412
2022-02-23,22.0412
2022-02-24,22.0412
2022-02-25,22.0412
2022-02-26,22.0412
2022-02-27,22.0412
2022-02-28,22.0412
2022-03-01,22.0412
2022-03-02,22.0412
2022-03-03,22.0412
2022-03-04,22.0412
2022-03-05,22.0412
2022-03-06,22.0412
2022-03-07,22.0412
2022-03-08,22.0412
2022-03-09,22.0412
2022-03-10,22.0412
2022-03-11,22.0412
2022-03-12,22.0412
2022-03-13,22.0412
2022-03-14,22.0412
2022-03-15,22.0412
2022-03-16,22.0412
2022-03-17,22.0412
2022-03-18,22.0412
2022-03-19,22.0412
2022-03-20,22.0412
2022-03-21,22.0412
2022-03-22,22.0412
2022-03-23,22.0412
2022-03-24,22.0412
2022-03-25,22.0412
2022-03-26,22.0412
2022-03-27,22.0412
2022-03-28,22.0412
2022-03-29,22.0412
2022-03-30,22.0412
2022-03-31,21.3755
2022-04-01,21.3755
2022-04-02,21.3755
2022-04-03,21.3755
2022-04-04,21.3755
2022-04-05,21.3755
2022-04-06,21.3755
2022-04-07,21.3755
2022-04-08,21.3755
2022-04-09,21.3755
2022-04-10,21.3755
2022-04-11,21.3755
2022-04-12,21.3755
2022-04-13,21.3755
2022-04-14,21.3755
2022-04-15,21.3755
2022-04-16,21.3755
2022-04-17,21.3755
2022-04-18,21.3755
2022-04-19,21.3755
2022-04-20,21.3755
2022-04-21,21.3755
2022-04-22,21.3755
2022-04-23,21.3755
2022-04-24,21.3755
2022-04-25,21.3755
2022-04-26,21.3755
2022-04-27,21.3755
2022-04-28,21.3755
2022-04-29,21.3755
2022-04-30,21.3755
2022-05-01,21.3755
2022-05-02,21.3755
2022-05-03,21.3755
2022-05-04,21.3755
2022-05-05,21.3755
2022-05-06,21.3755
2022-05-07,21.3755
2022-05-08,21.3755
2022-05-09,21.3755
2022-05-10,21.3755
2022-05-11,21.3755
2022-05-12,21.3755
2022-05-13,21.3755
2022-05-14,21.3755
2022-05-15,21.3755
2022-05-16,21.3755
2022-05-17,21.3755
2022-05-18,21.3755
2022-05-19,21.3755
2022-05-20,21.3755
2022-05-21,21.3755
2022-05-22,21.3755
2022-05-23,21.3755
2022-05-24,21.3755
2022-05-25,21.3755
2022-05-26,21.3755
2022-05-27,21.3755
2022-05-28,21.3755
2022-05-29,21.3755
2022-05-30,21.3755
2022-05-31,21.3755
2022-06-01,21.3755
2022-06-02,21.3755
2022-06-03,21.3755
2022-06-04,21.3755
2022-06-05,21.3755
2022-06-06,21.3755
2022-06-07,21.3755
2022-06-08,21.3755
2022-06-09,21.3755
2022-06-10,21.3755
2022-06-11,21.3755
2022-06-12,21.3755
2022-06-13,21.3755
2022-06-14,21.3755
2022-06-15,21.3755
2022-06-16,21.3755
2022-06-17,21.3755
2022-06-18,21.3755
2022-06-19,21.3755
2022-06-20,21.3755
2022-06-21,21.3755
2022-06-22,21.3755
2022-06-23,21.3755
2022-06-24,21.3755
2022-06-25,21.3755
2022-06-26,21.3755
2022-06-27,21.3755
2022-06-28,21.3755
2022-06-29,21.3755
2022-06-30,20.6428
2022-07-01,20.6428
2022-07-02,20.6428
2022-07-03,20.6428
2022-07-04,20.6428
2022-07-05,20.6428
2022-07-06,20.6428
2022-07-07,20.6428
2022-07-08,20.6428
2022-07-09,20.6428
2022-07-10,20.6428
2022-07-11,20.6428
2022-07-12,20.6428
2022-07-13,20.6428
2022-07-14,20.6428
2022-07-15,20.6428
2022-07-16,20.6428
2022-07-17,20.6428
2022-07-18,20.6428
2022-07-19,20.6428
2022-07-20,20.6428
2022-07-21,20.6428
2022-07-22,20.6428
2022-07-23,20.6428
2022-07-24,20.6428
2022-07-25,20.6428
2022-07-26,20.6428
2022-07-27,20.6428
2022-07-28,20.6428
2022-07-29,20.6428
2022-07-30,20.6428
2022-07-31,20.6428
2022-08-01,20.6428
2022-08-02,20.6428
2022-08-03,20.6428
2022-08-04,20.6428
2022-08-05,20.6428
2022-08-06,20.6428
2022-08-07,20.6428
2022-08-08,20.6428
2022-08-09,20.6428
2022-08-10,20.6428
2022-08-11,20.6428
2022-08-12,20.6428
2022-08-13,20.6428
2022-08-14,20.6428
2022-08-15,20.6428
2022-08-16,20.6428
2022-08-17,20.6428
2022-08-18,20.6428
2022-08-19,20.6428
2022-08-20,20.6428
2022-08-21,20.6428
2022-08-22,20.6428
2022-08-23,20.6428
2022-08-24,20.6428
2022-08-25,20.6428
2022-08-26,20.6428
2022-08-27,20.6428
2022-08-28,20.6428
2022-08-29,20.6428
2022-08-30,20.6428
2022-08-31,20.6428
2022-09-01,20.6428
2022-09-02,20.6428
2022-09-03,20.6428
2022-09-04,20.6428
2022-09-05,20.6428
2022-09-06,20.6428
2022-09-07,20.6428
2022-09-08,20.6428
2022-09-09,20.6428
2022-09-10,20.6428
2022-09-11,20.6428
2022-09-12,20.6428
2022-09-13,20.6428
2022-09-14,20.6428
2022-09-15,20.6428
2022-09-16,20.6428
2022-09-17,20.6428
2022-09-18,20.6428
2022-09-19,20.6428
2022-09-20,20.6428
2022-09-21,20.6428
2022-09-22,20.6428
2022-09-23,20.6428
2022-09-24,20.6428
2022-09-25,20.6428
2022-09-26,20.6428
2022-09-27,20.6428
2022-09-28,20.6428
2022-09-29,20.6428
2022-09-30,19.4623
2022-10-01,19.4623
2022-10-02,19.4623
2022-10-03,19.4623
2022-10-04,19.4623
2022-10-05,19.4623
2022-10-06,19.4623
2022-10-07,19.4623
2022-10-08,19.4623
2022-10-09,19.4623
2022-10-10,19.4623
2022-10-11,19.4623
2022-10-12,19.4623
2022-10-13,19.4623
2022-10-14,19.4623
2022-10-15,19.4623
2022-10-16,19.4623
2022-10-17,19.4623
2022-10-18,19.4623
2022-10-19,19.4623
2022-10-20,19.4623
2022-10-21,19.4623
2022-10-22,19.4623
2022-10-23,19.4623
2022-10-24,19.4623
2022-10-25,19.4623
2022-10-26,19.4623
2022-10-27,19.4623
2022-10-28,19.4623
2022-10-29,19.4623
2022-10-30,19.4623
2022-10-31,19.4623
2022-11-01,19.4623
2022-11-02,19.4623
2022-11-03,19.4623
2022-11-04,19.4623
2022-11-05,19.4623
2022-11-06,19.4623
2022-11-07,19.4623
2022-11-08,19.4623
2022-11-09,19.4623
2022-11-10,19.4623
2022-11-11,19.4623
2022-11-12,19.4623
2022-11-13,19.4623
2022-11-14,19.4623
2022-11-15,19.4623
2022-11-16,19.4623
2022-11-17,19.4623
2022-11-18,19.4623
2022-11-19,19.4623
2022-11-20,19.4623
2022-11-21,19.4623
2022-11-22,19.4623
2022-11-23,19.4623
2022-11-24,19.4623
2022-11-25,19.4623
2022-11-26,19.4623
2022-11-27,19.4623
2022-11-28,19.4623
2022-11-29,19.4623
2022-11-30,19.4623
2022-12-01,19.4623
2022-12-02,19.4623
2022-12-03,19.4623
2022-12-04,19.4623
2022-12-05,19.4623
2022-12-06,19.4623
2022-12-07,19.4623
2022-12-08,19.4623
2022-12-09,19.4623
2022-12-10,19.4623
2022-12-11,19.4623
2022-12-12,19.4623
2022-12-13,19.4623
2022-12-14,19.4623
2022-12-15,19.4623
2022-12-16,19.4623
2022-12-17,19.4623
2022-12-18,19.4623
2022-12-19,19.4623
2022-12-20,19.4623
2022-12-21,19.4623
2022-12-22,19.4623
2022-12-23,19.4623
2022-12-24,19.4623
2022-12-25,19.4623
2022-12-26,19.4623
2022-12-27,19.4623
2022-12-28,19.4623
2022-12-29,19.4623
2022-12-30,19.4623
2022-12-31,18.4673
2023-01-01,18.4673
2023-01-02,18.4673
2023-01-03,18.4673
2023-01-04,18.4673
2023-01-05,18.4673
2023-01-06,18.4673
2023-01-07,18.4673
2023-01-08,18.4673
2023-01-09,18.4673
2023-01-10,18.4673
2023-01-11,18.4673
2023-01-12,18.4673
2023-01-13,18.4673
2023-01-14,18.4673
2023-01-15,18.4673
2023-01-16,18.4673
2023-01-17,18.4673
2023-01-18,18.4673
2023-01-19,18.4673
2023-01-20,18.4673
2023-01-21,18.4673
2023-01-22,18.4673
2023-01-23,18.4673
2023-01-24,18.4673
2023-01-25,18.4673
2023-01-26,18.4673
2023-01-27,18.4673
2023-01-28,18.4673
2023-01-29,18.4673
2023-01-30,18.4673
2023-01-31,18.4673
2023-02-01,18.4673
2023-02-02,18.4673
2023-02-03,18.4673
2023-02-04,18.4673
2023-02-05,18.4673
2023-02-06,18.4673
2023-02-07,18.4673
2023-02-08,18.4673
2023-02-09,18.4673
2023-02-10,18.4673
2023-02-11,18.4673
2023-02-12,18.4673
2023-02-13,18.4673
2023-02-14,18.4673
2023-02-15,18.4673
2023-02-16,18.4673
2023-02-17,18.4673
2023-02-18,18.4673
2023-02-19,18.4673
2023-02-20,18.4673
2023-02-21,18.4673
2023-02-22,18.4673
2023-02-23,18.4673
2023-02-24,18.4673
2023-02-25,18.4673
2023-02-26,18.4673
2023-02-27,18.4673
2023-02-28,18.4673
2023-03-01,18.4673
