,MAXR US Equity
2020-12-29,45.6739
2020-12-30,45.6739
2020-12-31,35.7311
2021-01-01,35.7311
2021-01-02,35.7311
2021-01-03,35.7311
2021-01-04,35.7311
2021-01-05,35.7311
2021-01-06,35.7311
2021-01-07,35.7311
2021-01-08,35.7311
2021-01-09,35.7311
2021-01-10,35.7311
2021-01-11,35.7311
2021-01-12,35.7311
2021-01-13,35.7311
2021-01-14,35.7311
2021-01-15,35.7311
2021-01-16,35.7311
2021-01-17,35.7311
2021-01-18,35.7311
2021-01-19,35.7311
2021-01-20,35.7311
2021-01-21,35.7311
2021-01-22,35.7311
2021-01-23,35.7311
2021-01-24,35.7311
2021-01-25,35.7311
2021-01-26,35.7311
2021-01-27,35.7311
2021-01-28,35.7311
2021-01-29,35.7311
2021-01-30,35.7311
2021-01-31,35.7311
2021-02-01,35.7311
2021-02-02,35.7311
2021-02-03,35.7311
2021-02-04,35.7311
2021-02-05,35.7311
2021-02-06,35.7311
2021-02-07,35.7311
2021-02-08,35.7311
2021-02-09,35.7311
2021-02-10,35.7311
2021-02-11,35.7311
2021-02-12,35.7311
2021-02-13,35.7311
2021-02-14,35.7311
2021-02-15,35.7311
2021-02-16,35.7311
2021-02-17,35.7311
2021-02-18,35.7311
2021-02-19,35.7311
2021-02-20,35.7311
2021-02-21,35.7311
2021-02-22,35.7311
2021-02-23,35.7311
2021-02-24,35.7311
2021-02-25,35.7311
2021-02-26,35.7311
2021-02-27,35.7311
2021-02-28,35.7311
2021-03-01,35.7311
2021-03-02,35.7311
2021-03-03,35.7311
2021-03-04,35.7311
2021-03-05,35.7311
2021-03-06,35.7311
2021-03-07,35.7311
2021-03-08,35.7311
2021-03-09,35.7311
2021-03-10,35.7311
2021-03-11,35.7311
2021-03-12,35.7311
2021-03-13,35.7311
2021-03-14,35.7311
2021-03-15,35.7311
2021-03-16,35.7311
2021-03-17,35.7311
2021-03-18,35.7311
2021-03-19,35.7311
2021-03-20,35.7311
2021-03-21,35.7311
2021-03-22,35.7311
2021-03-23,35.7311
2021-03-24,35.7311
2021-03-25,35.7311
2021-03-26,35.7311
2021-03-27,35.7311
2021-03-28,35.7311
2021-03-29,35.7311
2021-03-30,35.7311
2021-03-31,28.0757
2021-04-01,28.0757
2021-04-02,28.0757
2021-04-03,28.0757
2021-04-04,28.0757
2021-04-05,28.0757
2021-04-06,28.0757
2021-04-07,28.0757
2021-04-08,28.0757
2021-04-09,28.0757
2021-04-10,28.0757
2021-04-11,28.0757
2021-04-12,28.0757
2021-04-13,28.0757
2021-04-14,28.0757
2021-04-15,28.0757
2021-04-16,28.0757
2021-04-17,28.0757
2021-04-18,28.0757
2021-04-19,28.0757
2021-04-20,28.0757
2021-04-21,28.0757
2021-04-22,28.0757
2021-04-23,28.0757
2021-04-24,28.0757
2021-04-25,28.0757
2021-04-26,28.0757
2021-04-27,28.0757
2021-04-28,28.0757
2021-04-29,28.0757
2021-04-30,28.0757
2021-05-01,28.0757
2021-05-02,28.0757
2021-05-03,28.0757
2021-05-04,28.0757
2021-05-05,28.0757
2021-05-06,28.0757
2021-05-07,28.0757
2021-05-08,28.0757
2021-05-09,28.0757
2021-05-10,28.0757
2021-05-11,28.0757
2021-05-12,28.0757
2021-05-13,28.0757
2021-05-14,28.0757
2021-05-15,28.0757
2021-05-16,28.0757
2021-05-17,28.0757
2021-05-18,28.0757
2021-05-19,28.0757
2021-05-20,28.0757
2021-05-21,28.0757
2021-05-22,28.0757
2021-05-23,28.0757
2021-05-24,28.0757
2021-05-25,28.0757
2021-05-26,28.0757
2021-05-27,28.0757
2021-05-28,28.0757
2021-05-29,28.0757
2021-05-30,28.0757
2021-05-31,28.0757
2021-06-01,28.0757
2021-06-02,28.0757
2021-06-03,28.0757
2021-06-04,28.0757
2021-06-05,28.0757
2021-06-06,28.0757
2021-06-07,28.0757
2021-06-08,28.0757
2021-06-09,28.0757
2021-06-10,28.0757
2021-06-11,28.0757
2021-06-12,28.0757
2021-06-13,28.0757
2021-06-14,28.0757
2021-06-15,28.0757
2021-06-16,28.0757
2021-06-17,28.0757
2021-06-18,28.0757
2021-06-19,28.0757
2021-06-20,28.0757
2021-06-21,28.0757
2021-06-22,28.0757
2021-06-23,28.0757
2021-06-24,28.0757
2021-06-25,28.0757
2021-06-26,28.0757
2021-06-27,28.0757
2021-06-28,28.0757
2021-06-29,28.0757
2021-06-30,0.5455
2021-07-01,0.5455
2021-07-02,0.5455
2021-07-03,0.5455
2021-07-04,0.5455
2021-07-05,0.5455
2021-07-06,0.5455
2021-07-07,0.5455
2021-07-08,0.5455
2021-07-09,0.5455
2021-07-10,0.5455
2021-07-11,0.5455
2021-07-12,0.5455
2021-07-13,0.5455
2021-07-14,0.5455
2021-07-15,0.5455
2021-07-16,0.5455
2021-07-17,0.5455
2021-07-18,0.5455
2021-07-19,0.5455
2021-07-20,0.5455
2021-07-21,0.5455
2021-07-22,0.5455
2021-07-23,0.5455
2021-07-24,0.5455
2021-07-25,0.5455
2021-07-26,0.5455
2021-07-27,0.5455
2021-07-28,0.5455
2021-07-29,0.5455
2021-07-30,0.5455
2021-07-31,0.5455
2021-08-01,0.5455
2021-08-02,0.5455
2021-08-03,0.5455
2021-08-04,0.5455
2021-08-05,0.5455
2021-08-06,0.5455
2021-08-07,0.5455
2021-08-08,0.5455
2021-08-09,0.5455
2021-08-10,0.5455
2021-08-11,0.5455
2021-08-12,0.5455
2021-08-13,0.5455
2021-08-14,0.5455
2021-08-15,0.5455
2021-08-16,0.5455
2021-08-17,0.5455
2021-08-18,0.5455
2021-08-19,0.5455
2021-08-20,0.5455
2021-08-21,0.5455
2021-08-22,0.5455
2021-08-23,0.5455
2021-08-24,0.5455
2021-08-25,0.5455
2021-08-26,0.5455
2021-08-27,0.5455
2021-08-28,0.5455
2021-08-29,0.5455
2021-08-30,0.5455
2021-08-31,0.5455
2021-09-01,0.5455
2021-09-02,0.5455
2021-09-03,0.5455
2021-09-04,0.5455
2021-09-05,0.5455
2021-09-06,0.5455
2021-09-07,0.5455
2021-09-08,0.5455
2021-09-09,0.5455
2021-09-10,0.5455
2021-09-11,0.5455
2021-09-12,0.5455
2021-09-13,0.5455
2021-09-14,0.5455
2021-09-15,0.5455
2021-09-16,0.5455
2021-09-17,0.5455
2021-09-18,0.5455
2021-09-19,0.5455
2021-09-20,0.5455
2021-09-21,0.5455
2021-09-22,0.5455
2021-09-23,0.5455
2021-09-24,0.5455
2021-09-25,0.5455
2021-09-26,0.5455
2021-09-27,0.5455
2021-09-28,0.5455
2021-09-29,0.5455
2021-09-30,-5.5866
2021-10-01,-5.5866
2021-10-02,-5.5866
2021-10-03,-5.5866
2021-10-04,-5.5866
2021-10-05,-5.5866
2021-10-06,-5.5866
2021-10-07,-5.5866
2021-10-08,-5.5866
2021-10-09,-5.5866
2021-10-10,-5.5866
2021-10-11,-5.5866
2021-10-12,-5.5866
2021-10-13,-5.5866
2021-10-14,-5.5866
2021-10-15,-5.5866
2021-10-16,-5.5866
2021-10-17,-5.5866
2021-10-18,-5.5866
2021-10-19,-5.5866
2021-10-20,-5.5866
2021-10-21,-5.5866
2021-10-22,-5.5866
2021-10-23,-5.5866
2021-10-24,-5.5866
2021-10-25,-5.5866
2021-10-26,-5.5866
2021-10-27,-5.5866
2021-10-28,-5.5866
2021-10-29,-5.5866
2021-10-30,-5.5866
2021-10-31,-5.5866
2021-11-01,-5.5866
2021-11-02,-5.5866
2021-11-03,-5.5866
2021-11-04,-5.5866
2021-11-05,-5.5866
2021-11-06,-5.5866
2021-11-07,-5.5866
2021-11-08,-5.5866
2021-11-09,-5.5866
2021-11-10,-5.5866
2021-11-11,-5.5866
2021-11-12,-5.5866
2021-11-13,-5.5866
2021-11-14,-5.5866
2021-11-15,-5.5866
2021-11-16,-5.5866
2021-11-17,-5.5866
2021-11-18,-5.5866
2021-11-19,-5.5866
2021-11-20,-5.5866
2021-11-21,-5.5866
2021-11-22,-5.5866
2021-11-23,-5.5866
2021-11-24,-5.5866
2021-11-25,-5.5866
2021-11-26,-5.5866
2021-11-27,-5.5866
2021-11-28,-5.5866
2021-11-29,-5.5866
2021-11-30,-5.5866
2021-12-01,-5.5866
2021-12-02,-5.5866
2021-12-03,-5.5866
2021-12-04,-5.5866
2021-12-05,-5.5866
2021-12-06,-5.5866
2021-12-07,-5.5866
2021-12-08,-5.5866
2021-12-09,-5.5866
2021-12-10,-5.5866
2021-12-11,-5.5866
2021-12-12,-5.5866
2021-12-13,-5.5866
2021-12-14,-5.5866
2021-12-15,-5.5866
2021-12-16,-5.5866
2021-12-17,-5.5866
2021-12-18,-5.5866
2021-12-19,-5.5866
2021-12-20,-5.5866
2021-12-21,-5.5866
2021-12-22,-5.5866
2021-12-23,-5.5866
2021-12-24,-5.5866
2021-12-25,-5.5866
2021-12-26,-5.5866
2021-12-27,-5.5866
2021-12-28,-5.5866
2021-12-29,-5.5866
2021-12-30,-5.5866
2021-12-31,3.8381
2022-01-01,3.8381
2022-01-02,3.8381
2022-01-03,3.8381
2022-01-04,3.8381
2022-01-05,3.8381
2022-01-06,3.8381
2022-01-07,3.8381
2022-01-08,3.8381
2022-01-09,3.8381
2022-01-10,3.8381
2022-01-11,3.8381
2022-01-12,3.8381
2022-01-13,3.8381
2022-01-14,3.8381
2022-01-15,3.8381
2022-01-16,3.8381
2022-01-17,3.8381
2022-01-18,3.8381
2022-01-19,3.8381
2022-01-20,3.8381
2022-01-21,3.8381
2022-01-22,3.8381
2022-01-23,3.8381
2022-01-24,3.8381
2022-01-25,3.8381
2022-01-26,3.8381
2022-01-27,3.8381
2022-01-28,3.8381
2022-01-29,3.8381
2022-01-30,3.8381
2022-01-31,3.8381
2022-02-01,3.8381
2022-02-02,3.8381
2022-02-03,3.8381
2022-02-04,3.8381
2022-02-05,3.8381
2022-02-06,3.8381
2022-02-07,3.8381
2022-02-08,3.8381
2022-02-09,3.8381
2022-02-10,3.8381
2022-02-11,3.8381
2022-02-12,3.8381
2022-02-13,3.8381
2022-02-14,3.8381
2022-02-15,3.8381
2022-02-16,3.8381
2022-02-17,3.8381
2022-02-18,3.8381
2022-02-19,3.8381
2022-02-20,3.8381
2022-02-21,3.8381
2022-02-22,3.8381
2022-02-23,3.8381
2022-02-24,3.8381
2022-02-25,3.8381
2022-02-26,3.8381
2022-02-27,3.8381
2022-02-28,3.8381
2022-03-01,3.8381
2022-03-02,3.8381
2022-03-03,3.8381
2022-03-04,3.8381
2022-03-05,3.8381
2022-03-06,3.8381
2022-03-07,3.8381
2022-03-08,3.8381
2022-03-09,3.8381
2022-03-10,3.8381
2022-03-11,3.8381
2022-03-12,3.8381
2022-03-13,3.8381
2022-03-14,3.8381
2022-03-15,3.8381
2022-03-16,3.8381
2022-03-17,3.8381
2022-03-18,3.8381
2022-03-19,3.8381
2022-03-20,3.8381
2022-03-21,3.8381
2022-03-22,3.8381
2022-03-23,3.8381
2022-03-24,3.8381
2022-03-25,3.8381
2022-03-26,3.8381
2022-03-27,3.8381
2022-03-28,3.8381
2022-03-29,3.8381
2022-03-30,3.8381
2022-03-31,9.0441
2022-04-01,9.0441
2022-04-02,9.0441
2022-04-03,9.0441
2022-04-04,9.0441
2022-04-05,9.0441
2022-04-06,9.0441
2022-04-07,9.0441
2022-04-08,9.0441
2022-04-09,9.0441
2022-04-10,9.0441
2022-04-11,9.0441
2022-04-12,9.0441
2022-04-13,9.0441
2022-04-14,9.0441
2022-04-15,9.0441
2022-04-16,9.0441
2022-04-17,9.0441
2022-04-18,9.0441
2022-04-19,9.0441
2022-04-20,9.0441
2022-04-21,9.0441
2022-04-22,9.0441
2022-04-23,9.0441
2022-04-24,9.0441
2022-04-25,9.0441
2022-04-26,9.0441
2022-04-27,9.0441
2022-04-28,9.0441
2022-04-29,9.0441
2022-04-30,9.0441
2022-05-01,9.0441
2022-05-02,9.0441
2022-05-03,9.0441
2022-05-04,9.0441
2022-05-05,9.0441
2022-05-06,9.0441
2022-05-07,9.0441
2022-05-08,9.0441
2022-05-09,9.0441
2022-05-10,9.0441
2022-05-11,9.0441
2022-05-12,9.0441
2022-05-13,9.0441
2022-05-14,9.0441
2022-05-15,9.0441
2022-05-16,9.0441
2022-05-17,9.0441
2022-05-18,9.0441
2022-05-19,9.0441
2022-05-20,9.0441
2022-05-21,9.0441
2022-05-22,9.0441
2022-05-23,9.0441
2022-05-24,9.0441
2022-05-25,9.0441
2022-05-26,9.0441
2022-05-27,9.0441
2022-05-28,9.0441
2022-05-29,9.0441
2022-05-30,9.0441
2022-05-31,9.0441
2022-06-01,9.0441
2022-06-02,9.0441
2022-06-03,9.0441
2022-06-04,9.0441
2022-06-05,9.0441
2022-06-06,9.0441
2022-06-07,9.0441
2022-06-08,9.0441
2022-06-09,9.0441
2022-06-10,9.0441
2022-06-11,9.0441
2022-06-12,9.0441
2022-06-13,9.0441
2022-06-14,9.0441
2022-06-15,9.0441
2022-06-16,9.0441
2022-06-17,9.0441
2022-06-18,9.0441
2022-06-19,9.0441
2022-06-20,9.0441
2022-06-21,9.0441
2022-06-22,9.0441
2022-06-23,9.0441
2022-06-24,9.0441
2022-06-25,9.0441
2022-06-26,9.0441
2022-06-27,9.0441
2022-06-28,9.0441
2022-06-29,9.0441
2022-06-30,3.4973
2022-07-01,3.4973
2022-07-02,3.4973
2022-07-03,3.4973
2022-07-04,3.4973
2022-07-05,3.4973
2022-07-06,3.4973
2022-07-07,3.4973
2022-07-08,3.4973
2022-07-09,3.4973
2022-07-10,3.4973
2022-07-11,3.4973
2022-07-12,3.4973
2022-07-13,3.4973
2022-07-14,3.4973
2022-07-15,3.4973
2022-07-16,3.4973
2022-07-17,3.4973
2022-07-18,3.4973
2022-07-19,3.4973
2022-07-20,3.4973
2022-07-21,3.4973
2022-07-22,3.4973
2022-07-23,3.4973
2022-07-24,3.4973
2022-07-25,3.4973
2022-07-26,3.4973
2022-07-27,3.4973
2022-07-28,3.4973
2022-07-29,3.4973
2022-07-30,3.4973
2022-07-31,3.4973
2022-08-01,3.4973
2022-08-02,3.4973
2022-08-03,3.4973
2022-08-04,3.4973
2022-08-05,3.4973
2022-08-06,3.4973
2022-08-07,3.4973
2022-08-08,3.4973
2022-08-09,3.4973
2022-08-10,3.4973
2022-08-11,3.4973
2022-08-12,3.4973
2022-08-13,3.4973
2022-08-14,3.4973
2022-08-15,3.4973
2022-08-16,3.4973
2022-08-17,3.4973
2022-08-18,3.4973
2022-08-19,3.4973
2022-08-20,3.4973
2022-08-21,3.4973
2022-08-22,3.4973
2022-08-23,3.4973
2022-08-24,3.4973
2022-08-25,3.4973
2022-08-26,3.4973
2022-08-27,3.4973
2022-08-28,3.4973
2022-08-29,3.4973
2022-08-30,3.4973
2022-08-31,3.4973
2022-09-01,3.4973
2022-09-02,3.4973
2022-09-03,3.4973
2022-09-04,3.4973
2022-09-05,3.4973
2022-09-06,3.4973
2022-09-07,3.4973
2022-09-08,3.4973
2022-09-09,3.4973
2022-09-10,3.4973
2022-09-11,3.4973
2022-09-12,3.4973
2022-09-13,3.4973
2022-09-14,3.4973
2022-09-15,3.4973
2022-09-16,3.4973
2022-09-17,3.4973
2022-09-18,3.4973
2022-09-19,3.4973
2022-09-20,3.4973
2022-09-21,3.4973
2022-09-22,3.4973
2022-09-23,3.4973
2022-09-24,3.4973
2022-09-25,3.4973
2022-09-26,3.4973
2022-09-27,3.4973
2022-09-28,3.4973
2022-09-29,3.4973
2022-09-30,2.1505
2022-10-01,2.1505
2022-10-02,2.1505
2022-10-03,2.1505
2022-10-04,2.1505
2022-10-05,2.1505
2022-10-06,2.1505
2022-10-07,2.1505
2022-10-08,2.1505
2022-10-09,2.1505
2022-10-10,2.1505
2022-10-11,2.1505
2022-10-12,2.1505
2022-10-13,2.1505
2022-10-14,2.1505
2022-10-15,2.1505
2022-10-16,2.1505
2022-10-17,2.1505
2022-10-18,2.1505
2022-10-19,2.1505
2022-10-20,2.1505
2022-10-21,2.1505
2022-10-22,2.1505
2022-10-23,2.1505
2022-10-24,2.1505
2022-10-25,2.1505
2022-10-26,2.1505
2022-10-27,2.1505
2022-10-28,2.1505
2022-10-29,2.1505
2022-10-30,2.1505
2022-10-31,2.1505
2022-11-01,2.1505
2022-11-02,2.1505
2022-11-03,2.1505
2022-11-04,2.1505
2022-11-05,2.1505
2022-11-06,2.1505
2022-11-07,2.1505
2022-11-08,2.1505
2022-11-09,2.1505
2022-11-10,2.1505
2022-11-11,2.1505
2022-11-12,2.1505
2022-11-13,2.1505
2022-11-14,2.1505
2022-11-15,2.1505
2022-11-16,2.1505
2022-11-17,2.1505
2022-11-18,2.1505
2022-11-19,2.1505
2022-11-20,2.1505
2022-11-21,2.1505
2022-11-22,2.1505
2022-11-23,2.1505
2022-11-24,2.1505
2022-11-25,2.1505
2022-11-26,2.1505
2022-11-27,2.1505
2022-11-28,2.1505
2022-11-29,2.1505
2022-11-30,2.1505
2022-12-01,2.1505
2022-12-02,2.1505
2022-12-03,2.1505
2022-12-04,2.1505
2022-12-05,2.1505
2022-12-06,2.1505
2022-12-07,2.1505
2022-12-08,2.1505
2022-12-09,2.1505
2022-12-10,2.1505
2022-12-11,2.1505
2022-12-12,2.1505
2022-12-13,2.1505
2022-12-14,2.1505
2022-12-15,2.1505
2022-12-16,2.1505
2022-12-17,2.1505
2022-12-18,2.1505
2022-12-19,2.1505
2022-12-20,2.1505
2022-12-21,2.1505
2022-12-22,2.1505
2022-12-23,2.1505
2022-12-24,2.1505
2022-12-25,2.1505
2022-12-26,2.1505
2022-12-27,2.1505
2022-12-28,2.1505
2022-12-29,2.1505
2022-12-30,2.1505
2022-12-31,-10.53
2023-01-01,-10.53
2023-01-02,-10.53
2023-01-03,-10.53
2023-01-04,-10.53
2023-01-05,-10.53
2023-01-06,-10.53
2023-01-07,-10.53
2023-01-08,-10.53
2023-01-09,-10.53
2023-01-10,-10.53
2023-01-11,-10.53
2023-01-12,-10.53
2023-01-13,-10.53
2023-01-14,-10.53
2023-01-15,-10.53
2023-01-16,-10.53
2023-01-17,-10.53
2023-01-18,-10.53
2023-01-19,-10.53
2023-01-20,-10.53
2023-01-21,-10.53
2023-01-22,-10.53
2023-01-23,-10.53
2023-01-24,-10.53
2023-01-25,-10.53
2023-01-26,-10.53
2023-01-27,-10.53
2023-01-28,-10.53
2023-01-29,-10.53
2023-01-30,-10.53
2023-01-31,-10.53
2023-02-01,-10.53
2023-02-02,-10.53
2023-02-03,-10.53
2023-02-04,-10.53
2023-02-05,-10.53
2023-02-06,-10.53
2023-02-07,-10.53
2023-02-08,-10.53
2023-02-09,-10.53
2023-02-10,-10.53
2023-02-11,-10.53
2023-02-12,-10.53
2023-02-13,-10.53
2023-02-14,-10.53
2023-02-15,-10.53
2023-02-16,-10.53
2023-02-17,-10.53
2023-02-18,-10.53
2023-02-19,-10.53
2023-02-20,-10.53
2023-02-21,-10.53
2023-02-22,-10.53
2023-02-23,-10.53
2023-02-24,-10.53
2023-02-25,-10.53
2023-02-26,-10.53
2023-02-27,-10.53
2023-02-28,-10.53
2023-03-01,-10.53
