,ALK US Equity
2020-05-18,13.7353
2020-05-19,13.7353
2020-05-20,13.7353
2020-05-21,13.7353
2020-05-22,13.7353
2020-05-23,13.7353
2020-05-24,13.7353
2020-05-25,13.7353
2020-05-26,13.7353
2020-05-27,13.7353
2020-05-28,13.7353
2020-05-29,13.7353
2020-05-30,13.7353
2020-05-31,13.7353
2020-06-01,13.7353
2020-06-02,13.7353
2020-06-03,13.7353
2020-06-04,13.7353
2020-06-05,13.7353
2020-06-06,13.7353
2020-06-07,13.7353
2020-06-08,13.7353
2020-06-09,13.7353
2020-06-10,13.7353
2020-06-11,13.7353
2020-06-12,13.7353
2020-06-13,13.7353
2020-06-14,13.7353
2020-06-15,13.7353
2020-06-16,13.7353
2020-06-17,13.7353
2020-06-18,13.7353
2020-06-19,13.7353
2020-06-20,13.7353
2020-06-21,13.7353
2020-06-22,13.7353
2020-06-23,13.7353
2020-06-24,13.7353
2020-06-25,13.7353
2020-06-26,13.7353
2020-06-27,13.7353
2020-06-28,13.7353
2020-06-29,13.7353
2020-06-30,1.4552
2020-07-01,1.4552
2020-07-02,1.4552
2020-07-03,1.4552
2020-07-04,1.4552
2020-07-05,1.4552
2020-07-06,1.4552
2020-07-07,1.4552
2020-07-08,1.4552
2020-07-09,1.4552
2020-07-10,1.4552
2020-07-11,1.4552
2020-07-12,1.4552
2020-07-13,1.4552
2020-07-14,1.4552
2020-07-15,1.4552
2020-07-16,1.4552
2020-07-17,1.4552
2020-07-18,1.4552
2020-07-19,1.4552
2020-07-20,1.4552
2020-07-21,1.4552
2020-07-22,1.4552
2020-07-23,1.4552
2020-07-24,1.4552
2020-07-25,1.4552
2020-07-26,1.4552
2020-07-27,1.4552
2020-07-28,1.4552
2020-07-29,1.4552
2020-07-30,1.4552
2020-07-31,1.4552
2020-08-01,1.4552
2020-08-02,1.4552
2020-08-03,1.4552
2020-08-04,1.4552
2020-08-05,1.4552
2020-08-06,1.4552
2020-08-07,1.4552
2020-08-08,1.4552
2020-08-09,1.4552
2020-08-10,1.4552
2020-08-11,1.4552
2020-08-12,1.4552
2020-08-13,1.4552
2020-08-14,1.4552
2020-08-15,1.4552
2020-08-16,1.4552
2020-08-17,1.4552
2020-08-18,1.4552
2020-08-19,1.4552
2020-08-20,1.4552
2020-08-21,1.4552
2020-08-22,1.4552
2020-08-23,1.4552
2020-08-24,1.4552
2020-08-25,1.4552
2020-08-26,1.4552
2020-08-27,1.4552
2020-08-28,1.4552
2020-08-29,1.4552
2020-08-30,1.4552
2020-08-31,1.4552
2020-09-01,1.4552
2020-09-02,1.4552
2020-09-03,1.4552
2020-09-04,1.4552
2020-09-05,1.4552
2020-09-06,1.4552
2020-09-07,1.4552
2020-09-08,1.4552
2020-09-09,1.4552
2020-09-10,1.4552
2020-09-11,1.4552
2020-09-12,1.4552
2020-09-13,1.4552
2020-09-14,1.4552
2020-09-15,1.4552
2020-09-16,1.4552
2020-09-17,1.4552
2020-09-18,1.4552
2020-09-19,1.4552
2020-09-20,1.4552
2020-09-21,1.4552
2020-09-22,1.4552
2020-09-23,1.4552
2020-09-24,1.4552
2020-09-25,1.4552
2020-09-26,1.4552
2020-09-27,1.4552
2020-09-28,1.4552
2020-09-29,1.4552
2020-09-30,-18.0638
2020-10-01,-18.0638
2020-10-02,-18.0638
2020-10-03,-18.0638
2020-10-04,-18.0638
2020-10-05,-18.0638
2020-10-06,-18.0638
2020-10-07,-18.0638
2020-10-08,-18.0638
2020-10-09,-18.0638
2020-10-10,-18.0638
2020-10-11,-18.0638
2020-10-12,-18.0638
2020-10-13,-18.0638
2020-10-14,-18.0638
2020-10-15,-18.0638
2020-10-16,-18.0638
2020-10-17,-18.0638
2020-10-18,-18.0638
2020-10-19,-18.0638
2020-10-20,-18.0638
2020-10-21,-18.0638
2020-10-22,-18.0638
2020-10-23,-18.0638
2020-10-24,-18.0638
2020-10-25,-18.0638
2020-10-26,-18.0638
2020-10-27,-18.0638
2020-10-28,-18.0638
2020-10-29,-18.0638
2020-10-30,-18.0638
2020-10-31,-18.0638
2020-11-01,-18.0638
2020-11-02,-18.0638
2020-11-03,-18.0638
2020-11-04,-18.0638
2020-11-05,-18.0638
2020-11-06,-18.0638
2020-11-07,-18.0638
2020-11-08,-18.0638
2020-11-09,-18.0638
2020-11-10,-18.0638
2020-11-11,-18.0638
2020-11-12,-18.0638
2020-11-13,-18.0638
2020-11-14,-18.0638
2020-11-15,-18.0638
2020-11-16,-18.0638
2020-11-17,-18.0638
2020-11-18,-18.0638
2020-11-19,-18.0638
2020-11-20,-18.0638
2020-11-21,-18.0638
2020-11-22,-18.0638
2020-11-23,-18.0638
2020-11-24,-18.0638
2020-11-25,-18.0638
2020-11-26,-18.0638
2020-11-27,-18.0638
2020-11-28,-18.0638
2020-11-29,-18.0638
2020-11-30,-18.0638
2020-12-01,-18.0638
2020-12-02,-18.0638
2020-12-03,-18.0638
2020-12-04,-18.0638
2020-12-05,-18.0638
2020-12-06,-18.0638
2020-12-07,-18.0638
2020-12-08,-18.0638
2020-12-09,-18.0638
2020-12-10,-18.0638
2020-12-11,-18.0638
2020-12-12,-18.0638
2020-12-13,-18.0638
2020-12-14,-18.0638
2020-12-15,-18.0638
2020-12-16,-18.0638
2020-12-17,-18.0638
2020-12-18,-18.0638
2020-12-19,-18.0638
2020-12-20,-18.0638
2020-12-21,-18.0638
2020-12-22,-18.0638
2020-12-23,-18.0638
2020-12-24,-18.0638
2020-12-25,-18.0638
2020-12-26,-18.0638
2020-12-27,-18.0638
2020-12-28,-18.0638
2020-12-29,-18.0638
2020-12-30,-18.0638
2020-12-31,-36.1798
2021-01-01,-36.1798
2021-01-02,-36.1798
2021-01-03,-36.1798
2021-01-04,-36.1798
2021-01-05,-36.1798
2021-01-06,-36.1798
2021-01-07,-36.1798
2021-01-08,-36.1798
2021-01-09,-36.1798
2021-01-10,-36.1798
2021-01-11,-36.1798
2021-01-12,-36.1798
2021-01-13,-36.1798
2021-01-14,-36.1798
2021-01-15,-36.1798
2021-01-16,-36.1798
2021-01-17,-36.1798
2021-01-18,-36.1798
2021-01-19,-36.1798
2021-01-20,-36.1798
2021-01-21,-36.1798
2021-01-22,-36.1798
2021-01-23,-36.1798
2021-01-24,-36.1798
2021-01-25,-36.1798
2021-01-26,-36.1798
2021-01-27,-36.1798
2021-01-28,-36.1798
2021-01-29,-36.1798
2021-01-30,-36.1798
2021-01-31,-36.1798
2021-02-01,-36.1798
2021-02-02,-36.1798
2021-02-03,-36.1798
2021-02-04,-36.1798
2021-02-05,-36.1798
2021-02-06,-36.1798
2021-02-07,-36.1798
2021-02-08,-36.1798
2021-02-09,-36.1798
2021-02-10,-36.1798
2021-02-11,-36.1798
2021-02-12,-36.1798
2021-02-13,-36.1798
2021-02-14,-36.1798
2021-02-15,-36.1798
2021-02-16,-36.1798
2021-02-17,-36.1798
2021-02-18,-36.1798
2021-02-19,-36.1798
2021-02-20,-36.1798
2021-02-21,-36.1798
2021-02-22,-36.1798
2021-02-23,-36.1798
2021-02-24,-36.1798
2021-02-25,-36.1798
2021-02-26,-36.1798
2021-02-27,-36.1798
2021-02-28,-36.1798
2021-03-01,-36.1798
2021-03-02,-36.1798
2021-03-03,-36.1798
2021-03-04,-36.1798
2021-03-05,-36.1798
2021-03-06,-36.1798
2021-03-07,-36.1798
2021-03-08,-36.1798
2021-03-09,-36.1798
2021-03-10,-36.1798
2021-03-11,-36.1798
2021-03-12,-36.1798
2021-03-13,-36.1798
2021-03-14,-36.1798
2021-03-15,-36.1798
2021-03-16,-36.1798
2021-03-17,-36.1798
2021-03-18,-36.1798
2021-03-19,-36.1798
2021-03-20,-36.1798
2021-03-21,-36.1798
2021-03-22,-36.1798
2021-03-23,-36.1798
2021-03-24,-36.1798
2021-03-25,-36.1798
2021-03-26,-36.1798
2021-03-27,-36.1798
2021-03-28,-36.1798
2021-03-29,-36.1798
2021-03-30,-36.1798
2021-03-31,-35.5007
2021-04-01,-35.5007
2021-04-02,-35.5007
2021-04-03,-35.5007
2021-04-04,-35.5007
2021-04-05,-35.5007
2021-04-06,-35.5007
2021-04-07,-35.5007
2021-04-08,-35.5007
2021-04-09,-35.5007
2021-04-10,-35.5007
2021-04-11,-35.5007
2021-04-12,-35.5007
2021-04-13,-35.5007
2021-04-14,-35.5007
2021-04-15,-35.5007
2021-04-16,-35.5007
2021-04-17,-35.5007
2021-04-18,-35.5007
2021-04-19,-35.5007
2021-04-20,-35.5007
2021-04-21,-35.5007
2021-04-22,-35.5007
2021-04-23,-35.5007
2021-04-24,-35.5007
2021-04-25,-35.5007
2021-04-26,-35.5007
2021-04-27,-35.5007
2021-04-28,-35.5007
2021-04-29,-35.5007
2021-04-30,-35.5007
2021-05-01,-35.5007
2021-05-02,-35.5007
2021-05-03,-35.5007
2021-05-04,-35.5007
2021-05-05,-35.5007
2021-05-06,-35.5007
2021-05-07,-35.5007
2021-05-08,-35.5007
2021-05-09,-35.5007
2021-05-10,-35.5007
2021-05-11,-35.5007
2021-05-12,-35.5007
2021-05-13,-35.5007
2021-05-14,-35.5007
2021-05-15,-35.5007
2021-05-16,-35.5007
2021-05-17,-35.5007
2021-05-18,-35.5007
2021-05-19,-35.5007
2021-05-20,-35.5007
2021-05-21,-35.5007
2021-05-22,-35.5007
2021-05-23,-35.5007
2021-05-24,-35.5007
2021-05-25,-35.5007
2021-05-26,-35.5007
2021-05-27,-35.5007
2021-05-28,-35.5007
2021-05-29,-35.5007
2021-05-30,-35.5007
2021-05-31,-35.5007
2021-06-01,-35.5007
2021-06-02,-35.5007
2021-06-03,-35.5007
2021-06-04,-35.5007
2021-06-05,-35.5007
2021-06-06,-35.5007
2021-06-07,-35.5007
2021-06-08,-35.5007
2021-06-09,-35.5007
2021-06-10,-35.5007
2021-06-11,-35.5007
2021-06-12,-35.5007
2021-06-13,-35.5007
2021-06-14,-35.5007
2021-06-15,-35.5007
2021-06-16,-35.5007
2021-06-17,-35.5007
2021-06-18,-35.5007
2021-06-19,-35.5007
2021-06-20,-35.5007
2021-06-21,-35.5007
2021-06-22,-35.5007
2021-06-23,-35.5007
2021-06-24,-35.5007
2021-06-25,-35.5007
2021-06-26,-35.5007
2021-06-27,-35.5007
2021-06-28,-35.5007
2021-06-29,-35.5007
2021-06-30,-17.0355
2021-07-01,-17.0355
2021-07-02,-17.0355
2021-07-03,-17.0355
2021-07-04,-17.0355
2021-07-05,-17.0355
2021-07-06,-17.0355
2021-07-07,-17.0355
2021-07-08,-17.0355
2021-07-09,-17.0355
2021-07-10,-17.0355
2021-07-11,-17.0355
2021-07-12,-17.0355
2021-07-13,-17.0355
2021-07-14,-17.0355
2021-07-15,-17.0355
2021-07-16,-17.0355
2021-07-17,-17.0355
2021-07-18,-17.0355
2021-07-19,-17.0355
2021-07-20,-17.0355
2021-07-21,-17.0355
2021-07-22,-17.0355
2021-07-23,-17.0355
2021-07-24,-17.0355
2021-07-25,-17.0355
2021-07-26,-17.0355
2021-07-27,-17.0355
2021-07-28,-17.0355
2021-07-29,-17.0355
2021-07-30,-17.0355
2021-07-31,-17.0355
2021-08-01,-17.0355
2021-08-02,-17.0355
2021-08-03,-17.0355
2021-08-04,-17.0355
2021-08-05,-17.0355
2021-08-06,-17.0355
2021-08-07,-17.0355
2021-08-08,-17.0355
2021-08-09,-17.0355
2021-08-10,-17.0355
2021-08-11,-17.0355
2021-08-12,-17.0355
2021-08-13,-17.0355
2021-08-14,-17.0355
2021-08-15,-17.0355
2021-08-16,-17.0355
2021-08-17,-17.0355
2021-08-18,-17.0355
2021-08-19,-17.0355
2021-08-20,-17.0355
2021-08-21,-17.0355
2021-08-22,-17.0355
2021-08-23,-17.0355
2021-08-24,-17.0355
2021-08-25,-17.0355
2021-08-26,-17.0355
2021-08-27,-17.0355
2021-08-28,-17.0355
2021-08-29,-17.0355
2021-08-30,-17.0355
2021-08-31,-17.0355
2021-09-01,-17.0355
2021-09-02,-17.0355
2021-09-03,-17.0355
2021-09-04,-17.0355
2021-09-05,-17.0355
2021-09-06,-17.0355
2021-09-07,-17.0355
2021-09-08,-17.0355
2021-09-09,-17.0355
2021-09-10,-17.0355
2021-09-11,-17.0355
2021-09-12,-17.0355
2021-09-13,-17.0355
2021-09-14,-17.0355
2021-09-15,-17.0355
2021-09-16,-17.0355
2021-09-17,-17.0355
2021-09-18,-17.0355
2021-09-19,-17.0355
2021-09-20,-17.0355
2021-09-21,-17.0355
2021-09-22,-17.0355
2021-09-23,-17.0355
2021-09-24,-17.0355
2021-09-25,-17.0355
2021-09-26,-17.0355
2021-09-27,-17.0355
2021-09-28,-17.0355
2021-09-29,-17.0355
2021-09-30,0.3722
2021-10-01,0.3722
2021-10-02,0.3722
2021-10-03,0.3722
2021-10-04,0.3722
2021-10-05,0.3722
2021-10-06,0.3722
2021-10-07,0.3722
2021-10-08,0.3722
2021-10-09,0.3722
2021-10-10,0.3722
2021-10-11,0.3722
2021-10-12,0.3722
2021-10-13,0.3722
2021-10-14,0.3722
2021-10-15,0.3722
2021-10-16,0.3722
2021-10-17,0.3722
2021-10-18,0.3722
2021-10-19,0.3722
2021-10-20,0.3722
2021-10-21,0.3722
2021-10-22,0.3722
2021-10-23,0.3722
2021-10-24,0.3722
2021-10-25,0.3722
2021-10-26,0.3722
2021-10-27,0.3722
2021-10-28,0.3722
2021-10-29,0.3722
2021-10-30,0.3722
2021-10-31,0.3722
2021-11-01,0.3722
2021-11-02,0.3722
2021-11-03,0.3722
2021-11-04,0.3722
2021-11-05,0.3722
2021-11-06,0.3722
2021-11-07,0.3722
2021-11-08,0.3722
2021-11-09,0.3722
2021-11-10,0.3722
2021-11-11,0.3722
2021-11-12,0.3722
2021-11-13,0.3722
2021-11-14,0.3722
2021-11-15,0.3722
2021-11-16,0.3722
2021-11-17,0.3722
2021-11-18,0.3722
2021-11-19,0.3722
2021-11-20,0.3722
2021-11-21,0.3722
2021-11-22,0.3722
2021-11-23,0.3722
2021-11-24,0.3722
2021-11-25,0.3722
2021-11-26,0.3722
2021-11-27,0.3722
2021-11-28,0.3722
2021-11-29,0.3722
2021-11-30,0.3722
2021-12-01,0.3722
2021-12-02,0.3722
2021-12-03,0.3722
2021-12-04,0.3722
2021-12-05,0.3722
2021-12-06,0.3722
2021-12-07,0.3722
2021-12-08,0.3722
2021-12-09,0.3722
2021-12-10,0.3722
2021-12-11,0.3722
2021-12-12,0.3722
2021-12-13,0.3722
2021-12-14,0.3722
2021-12-15,0.3722
2021-12-16,0.3722
2021-12-17,0.3722
2021-12-18,0.3722
2021-12-19,0.3722
2021-12-20,0.3722
2021-12-21,0.3722
2021-12-22,0.3722
2021-12-23,0.3722
2021-12-24,0.3722
2021-12-25,0.3722
2021-12-26,0.3722
2021-12-27,0.3722
2021-12-28,0.3722
2021-12-29,0.3722
2021-12-30,0.3722
2021-12-31,14.0816
2022-01-01,14.0816
2022-01-02,14.0816
2022-01-03,14.0816
2022-01-04,14.0816
2022-01-05,14.0816
2022-01-06,14.0816
2022-01-07,14.0816
2022-01-08,14.0816
2022-01-09,14.0816
2022-01-10,14.0816
2022-01-11,14.0816
2022-01-12,14.0816
2022-01-13,14.0816
2022-01-14,14.0816
2022-01-15,14.0816
2022-01-16,14.0816
2022-01-17,14.0816
2022-01-18,14.0816
2022-01-19,14.0816
2022-01-20,14.0816
2022-01-21,14.0816
2022-01-22,14.0816
2022-01-23,14.0816
2022-01-24,14.0816
2022-01-25,14.0816
2022-01-26,14.0816
2022-01-27,14.0816
2022-01-28,14.0816
2022-01-29,14.0816
2022-01-30,14.0816
2022-01-31,14.0816
2022-02-01,14.0816
2022-02-02,14.0816
2022-02-03,14.0816
2022-02-04,14.0816
2022-02-05,14.0816
2022-02-06,14.0816
2022-02-07,14.0816
2022-02-08,14.0816
2022-02-09,14.0816
2022-02-10,14.0816
2022-02-11,14.0816
2022-02-12,14.0816
2022-02-13,14.0816
2022-02-14,14.0816
2022-02-15,14.0816
2022-02-16,14.0816
2022-02-17,14.0816
2022-02-18,14.0816
2022-02-19,14.0816
2022-02-20,14.0816
2022-02-21,14.0816
2022-02-22,14.0816
2022-02-23,14.0816
2022-02-24,14.0816
2022-02-25,14.0816
2022-02-26,14.0816
2022-02-27,14.0816
2022-02-28,14.0816
2022-03-01,14.0816
2022-03-02,14.0816
2022-03-03,14.0816
2022-03-04,14.0816
2022-03-05,14.0816
2022-03-06,14.0816
2022-03-07,14.0816
2022-03-08,14.0816
2022-03-09,14.0816
2022-03-10,14.0816
2022-03-11,14.0816
2022-03-12,14.0816
2022-03-13,14.0816
2022-03-14,14.0816
2022-03-15,14.0816
2022-03-16,14.0816
2022-03-17,14.0816
2022-03-18,14.0816
2022-03-19,14.0816
2022-03-20,14.0816
2022-03-21,14.0816
2022-03-22,14.0816
2022-03-23,14.0816
2022-03-24,14.0816
2022-03-25,14.0816
2022-03-26,14.0816
2022-03-27,14.0816
2022-03-28,14.0816
2022-03-29,14.0816
2022-03-30,14.0816
2022-03-31,14.312
2022-04-01,14.312
2022-04-02,14.312
2022-04-03,14.312
2022-04-04,14.312
2022-04-05,14.312
2022-04-06,14.312
2022-04-07,14.312
2022-04-08,14.312
2022-04-09,14.312
2022-04-10,14.312
2022-04-11,14.312
2022-04-12,14.312
2022-04-13,14.312
2022-04-14,14.312
2022-04-15,14.312
2022-04-16,14.312
2022-04-17,14.312
2022-04-18,14.312
2022-04-19,14.312
2022-04-20,14.312
2022-04-21,14.312
2022-04-22,14.312
2022-04-23,14.312
2022-04-24,14.312
2022-04-25,14.312
2022-04-26,14.312
2022-04-27,14.312
2022-04-28,14.312
2022-04-29,14.312
2022-04-30,14.312
2022-05-01,14.312
2022-05-02,14.312
2022-05-03,14.312
2022-05-04,14.312
2022-05-05,14.312
2022-05-06,14.312
2022-05-07,14.312
2022-05-08,14.312
2022-05-09,14.312
2022-05-10,14.312
2022-05-11,14.312
2022-05-12,14.312
2022-05-13,14.312
2022-05-14,14.312
2022-05-15,14.312
2022-05-16,14.312
2022-05-17,14.312
2022-05-18,14.312
2022-05-19,14.312
2022-05-20,14.312
2022-05-21,14.312
2022-05-22,14.312
2022-05-23,14.312
2022-05-24,14.312
2022-05-25,14.312
2022-05-26,14.312
2022-05-27,14.312
2022-05-28,14.312
2022-05-29,14.312
2022-05-30,14.312
2022-05-31,14.312
2022-06-01,14.312
2022-06-02,14.312
2022-06-03,14.312
2022-06-04,14.312
2022-06-05,14.312
2022-06-06,14.312
2022-06-07,14.312
2022-06-08,14.312
2022-06-09,14.312
2022-06-10,14.312
2022-06-11,14.312
2022-06-12,14.312
2022-06-13,14.312
2022-06-14,14.312
2022-06-15,14.312
2022-06-16,14.312
2022-06-17,14.312
2022-06-18,14.312
2022-06-19,14.312
2022-06-20,14.312
2022-06-21,14.312
2022-06-22,14.312
2022-06-23,14.312
2022-06-24,14.312
2022-06-25,14.312
2022-06-26,14.312
2022-06-27,14.312
2022-06-28,14.312
2022-06-29,14.312
2022-06-30,5.8402
2022-07-01,5.8402
2022-07-02,5.8402
2022-07-03,5.8402
2022-07-04,5.8402
2022-07-05,5.8402
2022-07-06,5.8402
2022-07-07,5.8402
2022-07-08,5.8402
2022-07-09,5.8402
2022-07-10,5.8402
2022-07-11,5.8402
2022-07-12,5.8402
2022-07-13,5.8402
2022-07-14,5.8402
2022-07-15,5.8402
2022-07-16,5.8402
2022-07-17,5.8402
2022-07-18,5.8402
2022-07-19,5.8402
2022-07-20,5.8402
2022-07-21,5.8402
2022-07-22,5.8402
2022-07-23,5.8402
2022-07-24,5.8402
2022-07-25,5.8402
2022-07-26,5.8402
2022-07-27,5.8402
2022-07-28,5.8402
2022-07-29,5.8402
2022-07-30,5.8402
2022-07-31,5.8402
2022-08-01,5.8402
2022-08-02,5.8402
2022-08-03,5.8402
2022-08-04,5.8402
2022-08-05,5.8402
2022-08-06,5.8402
2022-08-07,5.8402
2022-08-08,5.8402
2022-08-09,5.8402
2022-08-10,5.8402
2022-08-11,5.8402
2022-08-12,5.8402
2022-08-13,5.8402
2022-08-14,5.8402
2022-08-15,5.8402
2022-08-16,5.8402
2022-08-17,5.8402
2022-08-18,5.8402
2022-08-19,5.8402
2022-08-20,5.8402
2022-08-21,5.8402
2022-08-22,5.8402
2022-08-23,5.8402
2022-08-24,5.8402
2022-08-25,5.8402
2022-08-26,5.8402
2022-08-27,5.8402
2022-08-28,5.8402
2022-08-29,5.8402
2022-08-30,5.8402
2022-08-31,5.8402
2022-09-01,5.8402
2022-09-02,5.8402
2022-09-03,5.8402
2022-09-04,5.8402
2022-09-05,5.8402
2022-09-06,5.8402
2022-09-07,5.8402
2022-09-08,5.8402
2022-09-09,5.8402
2022-09-10,5.8402
2022-09-11,5.8402
2022-09-12,5.8402
2022-09-13,5.8402
2022-09-14,5.8402
2022-09-15,5.8402
2022-09-16,5.8402
2022-09-17,5.8402
2022-09-18,5.8402
2022-09-19,5.8402
2022-09-20,5.8402
2022-09-21,5.8402
2022-09-22,5.8402
2022-09-23,5.8402
2022-09-24,5.8402
2022-09-25,5.8402
2022-09-26,5.8402
2022-09-27,5.8402
2022-09-28,5.8402
2022-09-29,5.8402
2022-09-30,1.468
2022-10-01,1.468
2022-10-02,1.468
2022-10-03,1.468
2022-10-04,1.468
2022-10-05,1.468
2022-10-06,1.468
2022-10-07,1.468
2022-10-08,1.468
2022-10-09,1.468
2022-10-10,1.468
2022-10-11,1.468
2022-10-12,1.468
2022-10-13,1.468
2022-10-14,1.468
2022-10-15,1.468
2022-10-16,1.468
2022-10-17,1.468
2022-10-18,1.468
2022-10-19,1.468
2022-10-20,1.468
2022-10-21,1.468
2022-10-22,1.468
2022-10-23,1.468
2022-10-24,1.468
2022-10-25,1.468
2022-10-26,1.468
2022-10-27,1.468
2022-10-28,1.468
2022-10-29,1.468
2022-10-30,1.468
2022-10-31,1.468
2022-11-01,1.468
2022-11-02,1.468
2022-11-03,1.468
2022-11-04,1.468
2022-11-05,1.468
2022-11-06,1.468
2022-11-07,1.468
2022-11-08,1.468
2022-11-09,1.468
2022-11-10,1.468
2022-11-11,1.468
2022-11-12,1.468
2022-11-13,1.468
2022-11-14,1.468
2022-11-15,1.468
2022-11-16,1.468
2022-11-17,1.468
2022-11-18,1.468
2022-11-19,1.468
2022-11-20,1.468
2022-11-21,1.468
2022-11-22,1.468
2022-11-23,1.468
2022-11-24,1.468
2022-11-25,1.468
2022-11-26,1.468
2022-11-27,1.468
2022-11-28,1.468
2022-11-29,1.468
2022-11-30,1.468
2022-12-01,1.468
2022-12-02,1.468
2022-12-03,1.468
2022-12-04,1.468
2022-12-05,1.468
2022-12-06,1.468
2022-12-07,1.468
2022-12-08,1.468
2022-12-09,1.468
2022-12-10,1.468
2022-12-11,1.468
2022-12-12,1.468
2022-12-13,1.468
2022-12-14,1.468
2022-12-15,1.468
2022-12-16,1.468
2022-12-17,1.468
2022-12-18,1.468
2022-12-19,1.468
2022-12-20,1.468
2022-12-21,1.468
2022-12-22,1.468
2022-12-23,1.468
2022-12-24,1.468
2022-12-25,1.468
2022-12-26,1.468
2022-12-27,1.468
2022-12-28,1.468
2022-12-29,1.468
2022-12-30,1.468
2022-12-31,1.5229
2023-01-01,1.5229
2023-01-02,1.5229
2023-01-03,1.5229
2023-01-04,1.5229
2023-01-05,1.5229
2023-01-06,1.5229
2023-01-07,1.5229
2023-01-08,1.5229
2023-01-09,1.5229
2023-01-10,1.5229
2023-01-11,1.5229
2023-01-12,1.5229
2023-01-13,1.5229
2023-01-14,1.5229
2023-01-15,1.5229
2023-01-16,1.5229
2023-01-17,1.5229
2023-01-18,1.5229
2023-01-19,1.5229
2023-01-20,1.5229
2023-01-21,1.5229
2023-01-22,1.5229
2023-01-23,1.5229
2023-01-24,1.5229
2023-01-25,1.5229
2023-01-26,1.5229
2023-01-27,1.5229
2023-01-28,1.5229
2023-01-29,1.5229
2023-01-30,1.5229
2023-01-31,1.5229
2023-02-01,1.5229
2023-02-02,1.5229
2023-02-03,1.5229
2023-02-04,1.5229
2023-02-05,1.5229
2023-02-06,1.5229
2023-02-07,1.5229
2023-02-08,1.5229
2023-02-09,1.5229
2023-02-10,1.5229
2023-02-11,1.5229
2023-02-12,1.5229
2023-02-13,1.5229
2023-02-14,1.5229
2023-02-15,1.5229
2023-02-16,1.5229
2023-02-17,1.5229
2023-02-18,1.5229
2023-02-19,1.5229
2023-02-20,1.5229
2023-02-21,1.5229
