,PATK US Equity
2020-07-23,13.2793
2020-07-24,13.2793
2020-07-25,13.2793
2020-07-26,13.2793
2020-07-27,13.2793
2020-07-28,13.2793
2020-07-29,13.2793
2020-07-30,13.2793
2020-07-31,13.2793
2020-08-01,13.2793
2020-08-02,13.2793
2020-08-03,13.2793
2020-08-04,13.2793
2020-08-05,13.2793
2020-08-06,13.2793
2020-08-07,13.2793
2020-08-08,13.2793
2020-08-09,13.2793
2020-08-10,13.2793
2020-08-11,13.2793
2020-08-12,13.2793
2020-08-13,13.2793
2020-08-14,13.2793
2020-08-15,13.2793
2020-08-16,13.2793
2020-08-17,13.2793
2020-08-18,13.2793
2020-08-19,13.2793
2020-08-20,13.2793
2020-08-21,13.2793
2020-08-22,13.2793
2020-08-23,13.2793
2020-08-24,13.2793
2020-08-25,13.2793
2020-08-26,13.2793
2020-08-27,13.2793
2020-08-28,13.2793
2020-08-29,13.2793
2020-08-30,13.2793
2020-08-31,13.2793
2020-09-01,13.2793
2020-09-02,13.2793
2020-09-03,13.2793
2020-09-04,13.2793
2020-09-05,13.2793
2020-09-06,13.2793
2020-09-07,13.2793
2020-09-08,13.2793
2020-09-09,13.2793
2020-09-10,13.2793
2020-09-11,13.2793
2020-09-12,13.2793
2020-09-13,13.2793
2020-09-14,13.2793
2020-09-15,13.2793
2020-09-16,13.2793
2020-09-17,13.2793
2020-09-18,13.2793
2020-09-19,13.2793
2020-09-20,13.2793
2020-09-21,13.2793
2020-09-22,13.2793
2020-09-23,13.2793
2020-09-24,13.2793
2020-09-25,13.2793
2020-09-26,13.2793
2020-09-27,15.7534
2020-09-28,15.7534
2020-09-29,15.7534
2020-09-30,15.7534
2020-10-01,15.7534
2020-10-02,15.7534
2020-10-03,15.7534
2020-10-04,15.7534
2020-10-05,15.7534
2020-10-06,15.7534
2020-10-07,15.7534
2020-10-08,15.7534
2020-10-09,15.7534
2020-10-10,15.7534
2020-10-11,15.7534
2020-10-12,15.7534
2020-10-13,15.7534
2020-10-14,15.7534
2020-10-15,15.7534
2020-10-16,15.7534
2020-10-17,15.7534
2020-10-18,15.7534
2020-10-19,15.7534
2020-10-20,15.7534
2020-10-21,15.7534
2020-10-22,15.7534
2020-10-23,15.7534
2020-10-24,15.7534
2020-10-25,15.7534
2020-10-26,15.7534
2020-10-27,15.7534
2020-10-28,15.7534
2020-10-29,15.7534
2020-10-30,15.7534
2020-10-31,15.7534
2020-11-01,15.7534
2020-11-02,15.7534
2020-11-03,15.7534
2020-11-04,15.7534
2020-11-05,15.7534
2020-11-06,15.7534
2020-11-07,15.7534
2020-11-08,15.7534
2020-11-09,15.7534
2020-11-10,15.7534
2020-11-11,15.7534
2020-11-12,15.7534
2020-11-13,15.7534
2020-11-14,15.7534
2020-11-15,15.7534
2020-11-16,15.7534
2020-11-17,15.7534
2020-11-18,15.7534
2020-11-19,15.7534
2020-11-20,15.7534
2020-11-21,15.7534
2020-11-22,15.7534
2020-11-23,15.7534
2020-11-24,15.7534
2020-11-25,15.7534
2020-11-26,15.7534
2020-11-27,15.7534
2020-11-28,15.7534
2020-11-29,15.7534
2020-11-30,15.7534
2020-12-01,15.7534
2020-12-02,15.7534
2020-12-03,15.7534
2020-12-04,15.7534
2020-12-05,15.7534
2020-12-06,15.7534
2020-12-07,15.7534
2020-12-08,15.7534
2020-12-09,15.7534
2020-12-10,15.7534
2020-12-11,15.7534
2020-12-12,15.7534
2020-12-13,15.7534
2020-12-14,15.7534
2020-12-15,15.7534
2020-12-16,15.7534
2020-12-17,15.7534
2020-12-18,15.7534
2020-12-19,15.7534
2020-12-20,15.7534
2020-12-21,15.7534
2020-12-22,15.7534
2020-12-23,15.7534
2020-12-24,15.7534
2020-12-25,15.7534
2020-12-26,15.7534
2020-12-27,15.7534
2020-12-28,15.7534
2020-12-29,15.7534
2020-12-30,15.7534
2020-12-31,18.3667
2021-01-01,18.3667
2021-01-02,18.3667
2021-01-03,18.3667
2021-01-04,18.3667
2021-01-05,18.3667
2021-01-06,18.3667
2021-01-07,18.3667
2021-01-08,18.3667
2021-01-09,18.3667
2021-01-10,18.3667
2021-01-11,18.3667
2021-01-12,18.3667
2021-01-13,18.3667
2021-01-14,18.3667
2021-01-15,18.3667
2021-01-16,18.3667
2021-01-17,18.3667
2021-01-18,18.3667
2021-01-19,18.3667
2021-01-20,18.3667
2021-01-21,18.3667
2021-01-22,18.3667
2021-01-23,18.3667
2021-01-24,18.3667
2021-01-25,18.3667
2021-01-26,18.3667
2021-01-27,18.3667
2021-01-28,18.3667
2021-01-29,18.3667
2021-01-30,18.3667
2021-01-31,18.3667
2021-02-01,18.3667
2021-02-02,18.3667
2021-02-03,18.3667
2021-02-04,18.3667
2021-02-05,18.3667
2021-02-06,18.3667
2021-02-07,18.3667
2021-02-08,18.3667
2021-02-09,18.3667
2021-02-10,18.3667
2021-02-11,18.3667
2021-02-12,18.3667
2021-02-13,18.3667
2021-02-14,18.3667
2021-02-15,18.3667
2021-02-16,18.3667
2021-02-17,18.3667
2021-02-18,18.3667
2021-02-19,18.3667
2021-02-20,18.3667
2021-02-21,18.3667
2021-02-22,18.3667
2021-02-23,18.3667
2021-02-24,18.3667
2021-02-25,18.3667
2021-02-26,18.3667
2021-02-27,18.3667
2021-02-28,18.3667
2021-03-01,18.3667
2021-03-02,18.3667
2021-03-03,18.3667
2021-03-04,18.3667
2021-03-05,18.3667
2021-03-06,18.3667
2021-03-07,18.3667
2021-03-08,18.3667
2021-03-09,18.3667
2021-03-10,18.3667
2021-03-11,18.3667
2021-03-12,18.3667
2021-03-13,18.3667
2021-03-14,18.3667
2021-03-15,18.3667
2021-03-16,18.3667
2021-03-17,18.3667
2021-03-18,18.3667
2021-03-19,18.3667
2021-03-20,18.3667
2021-03-21,18.3667
2021-03-22,18.3667
2021-03-23,18.3667
2021-03-24,18.3667
2021-03-25,18.3667
2021-03-26,18.3667
2021-03-27,18.3667
2021-03-28,22.6263
2021-03-29,22.6263
2021-03-30,22.6263
2021-03-31,22.6263
2021-04-01,22.6263
2021-04-02,22.6263
2021-04-03,22.6263
2021-04-04,22.6263
2021-04-05,22.6263
2021-04-06,22.6263
2021-04-07,22.6263
2021-04-08,22.6263
2021-04-09,22.6263
2021-04-10,22.6263
2021-04-11,22.6263
2021-04-12,22.6263
2021-04-13,22.6263
2021-04-14,22.6263
2021-04-15,22.6263
2021-04-16,22.6263
2021-04-17,22.6263
2021-04-18,22.6263
2021-04-19,22.6263
2021-04-20,22.6263
2021-04-21,22.6263
2021-04-22,22.6263
2021-04-23,22.6263
2021-04-24,22.6263
2021-04-25,22.6263
2021-04-26,22.6263
2021-04-27,22.6263
2021-04-28,22.6263
2021-04-29,22.6263
2021-04-30,22.6263
2021-05-01,22.6263
2021-05-02,22.6263
2021-05-03,22.6263
2021-05-04,22.6263
2021-05-05,22.6263
2021-05-06,22.6263
2021-05-07,22.6263
2021-05-08,22.6263
2021-05-09,22.6263
2021-05-10,22.6263
2021-05-11,22.6263
2021-05-12,22.6263
2021-05-13,22.6263
2021-05-14,22.6263
2021-05-15,22.6263
2021-05-16,22.6263
2021-05-17,22.6263
2021-05-18,22.6263
2021-05-19,22.6263
2021-05-20,22.6263
2021-05-21,22.6263
2021-05-22,22.6263
2021-05-23,22.6263
2021-05-24,22.6263
2021-05-25,22.6263
2021-05-26,22.6263
2021-05-27,22.6263
2021-05-28,22.6263
2021-05-29,22.6263
2021-05-30,22.6263
2021-05-31,22.6263
2021-06-01,22.6263
2021-06-02,22.6263
2021-06-03,22.6263
2021-06-04,22.6263
2021-06-05,22.6263
2021-06-06,22.6263
2021-06-07,22.6263
2021-06-08,22.6263
2021-06-09,22.6263
2021-06-10,22.6263
2021-06-11,22.6263
2021-06-12,22.6263
2021-06-13,22.6263
2021-06-14,22.6263
2021-06-15,22.6263
2021-06-16,22.6263
2021-06-17,22.6263
2021-06-18,22.6263
2021-06-19,22.6263
2021-06-20,22.6263
2021-06-21,22.6263
2021-06-22,22.6263
2021-06-23,22.6263
2021-06-24,22.6263
2021-06-25,22.6263
2021-06-26,22.6263
2021-06-27,31.9669
2021-06-28,31.9669
2021-06-29,31.9669
2021-06-30,31.9669
2021-07-01,31.9669
2021-07-02,31.9669
2021-07-03,31.9669
2021-07-04,31.9669
2021-07-05,31.9669
2021-07-06,31.9669
2021-07-07,31.9669
2021-07-08,31.9669
2021-07-09,31.9669
2021-07-10,31.9669
2021-07-11,31.9669
2021-07-12,31.9669
2021-07-13,31.9669
2021-07-14,31.9669
2021-07-15,31.9669
2021-07-16,31.9669
2021-07-17,31.9669
2021-07-18,31.9669
2021-07-19,31.9669
2021-07-20,31.9669
2021-07-21,31.9669
2021-07-22,31.9669
2021-07-23,31.9669
2021-07-24,31.9669
2021-07-25,31.9669
2021-07-26,31.9669
2021-07-27,31.9669
2021-07-28,31.9669
2021-07-29,31.9669
2021-07-30,31.9669
2021-07-31,31.9669
2021-08-01,31.9669
2021-08-02,31.9669
2021-08-03,31.9669
2021-08-04,31.9669
2021-08-05,31.9669
2021-08-06,31.9669
2021-08-07,31.9669
2021-08-08,31.9669
2021-08-09,31.9669
2021-08-10,31.9669
2021-08-11,31.9669
2021-08-12,31.9669
2021-08-13,31.9669
2021-08-14,31.9669
2021-08-15,31.9669
2021-08-16,31.9669
2021-08-17,31.9669
2021-08-18,31.9669
2021-08-19,31.9669
2021-08-20,31.9669
2021-08-21,31.9669
2021-08-22,31.9669
2021-08-23,31.9669
2021-08-24,31.9669
2021-08-25,31.9669
2021-08-26,31.9669
2021-08-27,31.9669
2021-08-28,31.9669
2021-08-29,31.9669
2021-08-30,31.9669
2021-08-31,31.9669
2021-09-01,31.9669
2021-09-02,31.9669
2021-09-03,31.9669
2021-09-04,31.9669
2021-09-05,31.9669
2021-09-06,31.9669
2021-09-07,31.9669
2021-09-08,31.9669
2021-09-09,31.9669
2021-09-10,31.9669
2021-09-11,31.9669
2021-09-12,31.9669
2021-09-13,31.9669
2021-09-14,31.9669
2021-09-15,31.9669
2021-09-16,31.9669
2021-09-17,31.9669
2021-09-18,31.9669
2021-09-19,31.9669
2021-09-20,31.9669
2021-09-21,31.9669
2021-09-22,31.9669
2021-09-23,31.9669
2021-09-24,31.9669
2021-09-25,31.9669
2021-09-26,33.1263
2021-09-27,33.1263
2021-09-28,33.1263
2021-09-29,33.1263
2021-09-30,33.1263
2021-10-01,33.1263
2021-10-02,33.1263
2021-10-03,33.1263
2021-10-04,33.1263
2021-10-05,33.1263
2021-10-06,33.1263
2021-10-07,33.1263
2021-10-08,33.1263
2021-10-09,33.1263
2021-10-10,33.1263
2021-10-11,33.1263
2021-10-12,33.1263
2021-10-13,33.1263
2021-10-14,33.1263
2021-10-15,33.1263
2021-10-16,33.1263
2021-10-17,33.1263
2021-10-18,33.1263
2021-10-19,33.1263
2021-10-20,33.1263
2021-10-21,33.1263
2021-10-22,33.1263
2021-10-23,33.1263
2021-10-24,33.1263
2021-10-25,33.1263
2021-10-26,33.1263
2021-10-27,33.1263
2021-10-28,33.1263
2021-10-29,33.1263
2021-10-30,33.1263
2021-10-31,33.1263
2021-11-01,33.1263
2021-11-02,33.1263
2021-11-03,33.1263
2021-11-04,33.1263
2021-11-05,33.1263
2021-11-06,33.1263
2021-11-07,33.1263
2021-11-08,33.1263
2021-11-09,33.1263
2021-11-10,33.1263
2021-11-11,33.1263
2021-11-12,33.1263
2021-11-13,33.1263
2021-11-14,33.1263
2021-11-15,33.1263
2021-11-16,33.1263
2021-11-17,33.1263
2021-11-18,33.1263
2021-11-19,33.1263
2021-11-20,33.1263
2021-11-21,33.1263
2021-11-22,33.1263
2021-11-23,33.1263
2021-11-24,33.1263
2021-11-25,33.1263
2021-11-26,33.1263
2021-11-27,33.1263
2021-11-28,33.1263
2021-11-29,33.1263
2021-11-30,33.1263
2021-12-01,33.1263
2021-12-02,33.1263
2021-12-03,33.1263
2021-12-04,33.1263
2021-12-05,33.1263
2021-12-06,33.1263
2021-12-07,33.1263
2021-12-08,33.1263
2021-12-09,33.1263
2021-12-10,33.1263
2021-12-11,33.1263
2021-12-12,33.1263
2021-12-13,33.1263
2021-12-14,33.1263
2021-12-15,33.1263
2021-12-16,33.1263
2021-12-17,33.1263
2021-12-18,33.1263
2021-12-19,33.1263
2021-12-20,33.1263
2021-12-21,33.1263
2021-12-22,33.1263
2021-12-23,33.1263
2021-12-24,33.1263
2021-12-25,33.1263
2021-12-26,33.1263
2021-12-27,33.1263
2021-12-28,33.1263
2021-12-29,33.1263
2021-12-30,33.1263
2021-12-31,33.8983
2022-01-01,33.8983
2022-01-02,33.8983
2022-01-03,33.8983
2022-01-04,33.8983
2022-01-05,33.8983
2022-01-06,33.8983
2022-01-07,33.8983
2022-01-08,33.8983
2022-01-09,33.8983
2022-01-10,33.8983
2022-01-11,33.8983
2022-01-12,33.8983
2022-01-13,33.8983
2022-01-14,33.8983
2022-01-15,33.8983
2022-01-16,33.8983
2022-01-17,33.8983
2022-01-18,33.8983
2022-01-19,33.8983
2022-01-20,33.8983
2022-01-21,33.8983
2022-01-22,33.8983
2022-01-23,33.8983
2022-01-24,33.8983
2022-01-25,33.8983
2022-01-26,33.8983
2022-01-27,33.8983
2022-01-28,33.8983
2022-01-29,33.8983
2022-01-30,33.8983
2022-01-31,33.8983
2022-02-01,33.8983
2022-02-02,33.8983
2022-02-03,33.8983
2022-02-04,33.8983
2022-02-05,33.8983
2022-02-06,33.8983
2022-02-07,33.8983
2022-02-08,33.8983
2022-02-09,33.8983
2022-02-10,33.8983
2022-02-11,33.8983
2022-02-12,33.8983
2022-02-13,33.8983
2022-02-14,33.8983
2022-02-15,33.8983
2022-02-16,33.8983
2022-02-17,33.8983
2022-02-18,33.8983
2022-02-19,33.8983
2022-02-20,33.8983
2022-02-21,33.8983
2022-02-22,33.8983
2022-02-23,33.8983
2022-02-24,33.8983
2022-02-25,33.8983
2022-02-26,33.8983
2022-02-27,33.8983
2022-02-28,33.8983
2022-03-01,33.8983
2022-03-02,33.8983
2022-03-03,33.8983
2022-03-04,33.8983
2022-03-05,33.8983
2022-03-06,33.8983
2022-03-07,33.8983
2022-03-08,33.8983
2022-03-09,33.8983
2022-03-10,33.8983
2022-03-11,33.8983
2022-03-12,33.8983
2022-03-13,33.8983
2022-03-14,33.8983
2022-03-15,33.8983
2022-03-16,33.8983
2022-03-17,33.8983
2022-03-18,33.8983
2022-03-19,33.8983
2022-03-20,33.8983
2022-03-21,33.8983
2022-03-22,33.8983
2022-03-23,33.8983
2022-03-24,33.8983
2022-03-25,33.8983
2022-03-26,33.8983
2022-03-27,41.5805
2022-03-28,41.5805
2022-03-29,41.5805
2022-03-30,41.5805
2022-03-31,41.5805
2022-04-01,41.5805
2022-04-02,41.5805
2022-04-03,41.5805
2022-04-04,41.5805
2022-04-05,41.5805
2022-04-06,41.5805
2022-04-07,41.5805
2022-04-08,41.5805
2022-04-09,41.5805
2022-04-10,41.5805
2022-04-11,41.5805
2022-04-12,41.5805
2022-04-13,41.5805
2022-04-14,41.5805
2022-04-15,41.5805
2022-04-16,41.5805
2022-04-17,41.5805
2022-04-18,41.5805
2022-04-19,41.5805
2022-04-20,41.5805
2022-04-21,41.5805
2022-04-22,41.5805
2022-04-23,41.5805
2022-04-24,41.5805
2022-04-25,41.5805
2022-04-26,41.5805
2022-04-27,41.5805
2022-04-28,41.5805
2022-04-29,41.5805
2022-04-30,41.5805
2022-05-01,41.5805
2022-05-02,41.5805
2022-05-03,41.5805
2022-05-04,41.5805
2022-05-05,41.5805
2022-05-06,41.5805
2022-05-07,41.5805
2022-05-08,41.5805
2022-05-09,41.5805
2022-05-10,41.5805
2022-05-11,41.5805
2022-05-12,41.5805
2022-05-13,41.5805
2022-05-14,41.5805
2022-05-15,41.5805
2022-05-16,41.5805
2022-05-17,41.5805
2022-05-18,41.5805
2022-05-19,41.5805
2022-05-20,41.5805
2022-05-21,41.5805
2022-05-22,41.5805
2022-05-23,41.5805
2022-05-24,41.5805
2022-05-25,41.5805
2022-05-26,41.5805
2022-05-27,41.5805
2022-05-28,41.5805
2022-05-29,41.5805
2022-05-30,41.5805
2022-05-31,41.5805
2022-06-01,41.5805
2022-06-02,41.5805
2022-06-03,41.5805
2022-06-04,41.5805
2022-06-05,41.5805
2022-06-06,41.5805
2022-06-07,41.5805
2022-06-08,41.5805
2022-06-09,41.5805
2022-06-10,41.5805
2022-06-11,41.5805
2022-06-12,41.5805
2022-06-13,41.5805
2022-06-14,41.5805
2022-06-15,41.5805
2022-06-16,41.5805
2022-06-17,41.5805
2022-06-18,41.5805
2022-06-19,41.5805
2022-06-20,41.5805
2022-06-21,41.5805
2022-06-22,41.5805
2022-06-23,41.5805
2022-06-24,41.5805
2022-06-25,41.5805
2022-06-26,45.1194
2022-06-27,45.1194
2022-06-28,45.1194
2022-06-29,45.1194
2022-06-30,45.1194
2022-07-01,45.1194
2022-07-02,45.1194
2022-07-03,45.1194
2022-07-04,45.1194
2022-07-05,45.1194
2022-07-06,45.1194
2022-07-07,45.1194
2022-07-08,45.1194
2022-07-09,45.1194
2022-07-10,45.1194
2022-07-11,45.1194
2022-07-12,45.1194
2022-07-13,45.1194
2022-07-14,45.1194
2022-07-15,45.1194
2022-07-16,45.1194
2022-07-17,45.1194
2022-07-18,45.1194
2022-07-19,45.1194
2022-07-20,45.1194
2022-07-21,45.1194
2022-07-22,45.1194
2022-07-23,45.1194
2022-07-24,45.1194
2022-07-25,45.1194
2022-07-26,45.1194
2022-07-27,45.1194
2022-07-28,45.1194
2022-07-29,45.1194
2022-07-30,45.1194
2022-07-31,45.1194
2022-08-01,45.1194
2022-08-02,45.1194
2022-08-03,45.1194
2022-08-04,45.1194
2022-08-05,45.1194
2022-08-06,45.1194
2022-08-07,45.1194
2022-08-08,45.1194
2022-08-09,45.1194
2022-08-10,45.1194
2022-08-11,45.1194
2022-08-12,45.1194
2022-08-13,45.1194
2022-08-14,45.1194
2022-08-15,45.1194
2022-08-16,45.1194
2022-08-17,45.1194
2022-08-18,45.1194
2022-08-19,45.1194
2022-08-20,45.1194
2022-08-21,45.1194
2022-08-22,45.1194
2022-08-23,45.1194
2022-08-24,45.1194
2022-08-25,45.1194
2022-08-26,45.1194
2022-08-27,45.1194
2022-08-28,45.1194
2022-08-29,45.1194
2022-08-30,45.1194
2022-08-31,45.1194
2022-09-01,45.1194
2022-09-02,45.1194
2022-09-03,45.1194
2022-09-04,45.1194
2022-09-05,45.1194
2022-09-06,45.1194
2022-09-07,45.1194
2022-09-08,45.1194
2022-09-09,45.1194
2022-09-10,45.1194
2022-09-11,45.1194
2022-09-12,45.1194
2022-09-13,45.1194
2022-09-14,45.1194
2022-09-15,45.1194
2022-09-16,45.1194
2022-09-17,45.1194
2022-09-18,45.1194
2022-09-19,45.1194
2022-09-20,45.1194
2022-09-21,45.1194
2022-09-22,45.1194
2022-09-23,45.1194
2022-09-24,45.1194
2022-09-25,42.5985
2022-09-26,42.5985
2022-09-27,42.5985
2022-09-28,42.5985
2022-09-29,42.5985
2022-09-30,42.5985
2022-10-01,42.5985
2022-10-02,42.5985
2022-10-03,42.5985
2022-10-04,42.5985
2022-10-05,42.5985
2022-10-06,42.5985
2022-10-07,42.5985
2022-10-08,42.5985
2022-10-09,42.5985
2022-10-10,42.5985
2022-10-11,42.5985
2022-10-12,42.5985
2022-10-13,42.5985
2022-10-14,42.5985
2022-10-15,42.5985
2022-10-16,42.5985
2022-10-17,42.5985
2022-10-18,42.5985
2022-10-19,42.5985
2022-10-20,42.5985
2022-10-21,42.5985
2022-10-22,42.5985
2022-10-23,42.5985
2022-10-24,42.5985
2022-10-25,42.5985
2022-10-26,42.5985
2022-10-27,42.5985
2022-10-28,42.5985
2022-10-29,42.5985
2022-10-30,42.5985
2022-10-31,42.5985
2022-11-01,42.5985
2022-11-02,42.5985
2022-11-03,42.5985
2022-11-04,42.5985
2022-11-05,42.5985
2022-11-06,42.5985
2022-11-07,42.5985
2022-11-08,42.5985
2022-11-09,42.5985
2022-11-10,42.5985
2022-11-11,42.5985
2022-11-12,42.5985
2022-11-13,42.5985
2022-11-14,42.5985
2022-11-15,42.5985
2022-11-16,42.5985
2022-11-17,42.5985
2022-11-18,42.5985
2022-11-19,42.5985
2022-11-20,42.5985
2022-11-21,42.5985
2022-11-22,42.5985
2022-11-23,42.5985
2022-11-24,42.5985
2022-11-25,42.5985
2022-11-26,42.5985
2022-11-27,42.5985
2022-11-28,42.5985
2022-11-29,42.5985
2022-11-30,42.5985
2022-12-01,42.5985
2022-12-02,42.5985
2022-12-03,42.5985
2022-12-04,42.5985
2022-12-05,42.5985
2022-12-06,42.5985
2022-12-07,42.5985
2022-12-08,42.5985
2022-12-09,42.5985
2022-12-10,42.5985
2022-12-11,42.5985
2022-12-12,42.5985
2022-12-13,42.5985
2022-12-14,42.5985
2022-12-15,42.5985
2022-12-16,42.5985
2022-12-17,42.5985
2022-12-18,42.5985
2022-12-19,42.5985
2022-12-20,42.5985
2022-12-21,42.5985
2022-12-22,42.5985
2022-12-23,42.5985
2022-12-24,42.5985
2022-12-25,42.5985
2022-12-26,42.5985
2022-12-27,42.5985
2022-12-28,42.5985
2022-12-29,42.5985
2022-12-30,42.5985
2022-12-31,38.1019
2023-01-01,38.1019
2023-01-02,38.1019
2023-01-03,38.1019
2023-01-04,38.1019
2023-01-05,38.1019
2023-01-06,38.1019
2023-01-07,38.1019
2023-01-08,38.1019
2023-01-09,38.1019
2023-01-10,38.1019
2023-01-11,38.1019
2023-01-12,38.1019
2023-01-13,38.1019
2023-01-14,38.1019
2023-01-15,38.1019
2023-01-16,38.1019
2023-01-17,38.1019
2023-01-18,38.1019
2023-01-19,38.1019
2023-01-20,38.1019
2023-01-21,38.1019
2023-01-22,38.1019
2023-01-23,38.1019
2023-01-24,38.1019
2023-01-25,38.1019
2023-01-26,38.1019
2023-01-27,38.1019
2023-01-28,38.1019
2023-01-29,38.1019
2023-01-30,38.1019
2023-01-31,38.1019
2023-02-01,38.1019
2023-02-02,38.1019
2023-02-03,38.1019
2023-02-04,38.1019
2023-02-05,38.1019
2023-02-06,38.1019
2023-02-07,38.1019
2023-02-08,38.1019
2023-02-09,38.1019
2023-02-10,38.1019
2023-02-11,38.1019
2023-02-12,38.1019
2023-02-13,38.1019
2023-02-14,38.1019
2023-02-15,38.1019
2023-02-16,38.1019
2023-02-17,38.1019
2023-02-18,38.1019
2023-02-19,38.1019
2023-02-20,38.1019
2023-02-21,38.1019
2023-02-22,38.1019
2023-02-23,38.1019
2023-02-24,38.1019
2023-02-25,38.1019
2023-02-26,38.1019
2023-02-27,38.1019
2023-02-28,38.1019
2023-03-01,38.1019
2023-03-02,38.1019
2023-03-03,38.1019
2023-03-04,38.1019
2023-03-05,38.1019
2023-03-06,38.1019
2023-03-07,38.1019
2023-03-08,38.1019
2023-03-09,38.1019
2023-03-10,38.1019
2023-03-11,38.1019
2023-03-12,38.1019
2023-03-13,38.1019
2023-03-14,38.1019
2023-03-15,38.1019
2023-03-16,38.1019
