,ESNT US Equity
2020-11-11,13.2207
2020-11-12,13.2207
2020-11-13,13.2207
2020-11-14,13.2207
2020-11-15,13.2207
2020-11-16,13.2207
2020-11-17,13.2207
2020-11-18,13.2207
2020-11-19,13.2207
2020-11-20,13.2207
2020-11-21,13.2207
2020-11-22,13.2207
2020-11-23,13.2207
2020-11-24,13.2207
2020-11-25,13.2207
2020-11-26,13.2207
2020-11-27,13.2207
2020-11-28,13.2207
2020-11-29,13.2207
2020-11-30,13.2207
2020-12-01,13.2207
2020-12-02,13.2207
2020-12-03,13.2207
2020-12-04,13.2207
2020-12-05,13.2207
2020-12-06,13.2207
2020-12-07,13.2207
2020-12-08,13.2207
2020-12-09,13.2207
2020-12-10,13.2207
2020-12-11,13.2207
2020-12-12,13.2207
2020-12-13,13.2207
2020-12-14,13.2207
2020-12-15,13.2207
2020-12-16,13.2207
2020-12-17,13.2207
2020-12-18,13.2207
2020-12-19,13.2207
2020-12-20,13.2207
2020-12-21,13.2207
2020-12-22,13.2207
2020-12-23,13.2207
2020-12-24,13.2207
2020-12-25,13.2207
2020-12-26,13.2207
2020-12-27,13.2207
2020-12-28,13.2207
2020-12-29,13.2207
2020-12-30,13.2207
2020-12-31,12.064
2021-01-01,12.064
2021-01-02,12.064
2021-01-03,12.064
2021-01-04,12.064
2021-01-05,12.064
2021-01-06,12.064
2021-01-07,12.064
2021-01-08,12.064
2021-01-09,12.064
2021-01-10,12.064
2021-01-11,12.064
2021-01-12,12.064
2021-01-13,12.064
2021-01-14,12.064
2021-01-15,12.064
2021-01-16,12.064
2021-01-17,12.064
2021-01-18,12.064
2021-01-19,12.064
2021-01-20,12.064
2021-01-21,12.064
2021-01-22,12.064
2021-01-23,12.064
2021-01-24,12.064
2021-01-25,12.064
2021-01-26,12.064
2021-01-27,12.064
2021-01-28,12.064
2021-01-29,12.064
2021-01-30,12.064
2021-01-31,12.064
2021-02-01,12.064
2021-02-02,12.064
2021-02-03,12.064
2021-02-04,12.064
2021-02-05,12.064
2021-02-06,12.064
2021-02-07,12.064
2021-02-08,12.064
2021-02-09,12.064
2021-02-10,12.064
2021-02-11,12.064
2021-02-12,12.064
2021-02-13,12.064
2021-02-14,12.064
2021-02-15,12.064
2021-02-16,12.064
2021-02-17,12.064
2021-02-18,12.064
2021-02-19,12.064
2021-02-20,12.064
2021-02-21,12.064
2021-02-22,12.064
2021-02-23,12.064
2021-02-24,12.064
2021-02-25,12.064
2021-02-26,12.064
2021-02-27,12.064
2021-02-28,12.064
2021-03-01,12.064
2021-03-02,12.064
2021-03-03,12.064
2021-03-04,12.064
2021-03-05,12.064
2021-03-06,12.064
2021-03-07,12.064
2021-03-08,12.064
2021-03-09,12.064
2021-03-10,12.064
2021-03-11,12.064
2021-03-12,12.064
2021-03-13,12.064
2021-03-14,12.064
2021-03-15,12.064
2021-03-16,12.064
2021-03-17,12.064
2021-03-18,12.064
2021-03-19,12.064
2021-03-20,12.064
2021-03-21,12.064
2021-03-22,12.064
2021-03-23,12.064
2021-03-24,12.064
2021-03-25,12.064
2021-03-26,12.064
2021-03-27,12.064
2021-03-28,12.064
2021-03-29,12.064
2021-03-30,12.064
2021-03-31,11.3593
2021-04-01,11.3593
2021-04-02,11.3593
2021-04-03,11.3593
2021-04-04,11.3593
2021-04-05,11.3593
2021-04-06,11.3593
2021-04-07,11.3593
2021-04-08,11.3593
2021-04-09,11.3593
2021-04-10,11.3593
2021-04-11,11.3593
2021-04-12,11.3593
2021-04-13,11.3593
2021-04-14,11.3593
2021-04-15,11.3593
2021-04-16,11.3593
2021-04-17,11.3593
2021-04-18,11.3593
2021-04-19,11.3593
2021-04-20,11.3593
2021-04-21,11.3593
2021-04-22,11.3593
2021-04-23,11.3593
2021-04-24,11.3593
2021-04-25,11.3593
2021-04-26,11.3593
2021-04-27,11.3593
2021-04-28,11.3593
2021-04-29,11.3593
2021-04-30,11.3593
2021-05-01,11.3593
2021-05-02,11.3593
2021-05-03,11.3593
2021-05-04,11.3593
2021-05-05,11.3593
2021-05-06,11.3593
2021-05-07,11.3593
2021-05-08,11.3593
2021-05-09,11.3593
2021-05-10,11.3593
2021-05-11,11.3593
2021-05-12,11.3593
2021-05-13,11.3593
2021-05-14,11.3593
2021-05-15,11.3593
2021-05-16,11.3593
2021-05-17,11.3593
2021-05-18,11.3593
2021-05-19,11.3593
2021-05-20,11.3593
2021-05-21,11.3593
2021-05-22,11.3593
2021-05-23,11.3593
2021-05-24,11.3593
2021-05-25,11.3593
2021-05-26,11.3593
2021-05-27,11.3593
2021-05-28,11.3593
2021-05-29,11.3593
2021-05-30,11.3593
2021-05-31,11.3593
2021-06-01,11.3593
2021-06-02,11.3593
2021-06-03,11.3593
2021-06-04,11.3593
2021-06-05,11.3593
2021-06-06,11.3593
2021-06-07,11.3593
2021-06-08,11.3593
2021-06-09,11.3593
2021-06-10,11.3593
2021-06-11,11.3593
2021-06-12,11.3593
2021-06-13,11.3593
2021-06-14,11.3593
2021-06-15,11.3593
2021-06-16,11.3593
2021-06-17,11.3593
2021-06-18,11.3593
2021-06-19,11.3593
2021-06-20,11.3593
2021-06-21,11.3593
2021-06-22,11.3593
2021-06-23,11.3593
2021-06-24,11.3593
2021-06-25,11.3593
2021-06-26,11.3593
2021-06-27,11.3593
2021-06-28,11.3593
2021-06-29,11.3593
2021-06-30,14.104
2021-07-01,14.104
2021-07-02,14.104
2021-07-03,14.104
2021-07-04,14.104
2021-07-05,14.104
2021-07-06,14.104
2021-07-07,14.104
2021-07-08,14.104
2021-07-09,14.104
2021-07-10,14.104
2021-07-11,14.104
2021-07-12,14.104
2021-07-13,14.104
2021-07-14,14.104
2021-07-15,14.104
2021-07-16,14.104
2021-07-17,14.104
2021-07-18,14.104
2021-07-19,14.104
2021-07-20,14.104
2021-07-21,14.104
2021-07-22,14.104
2021-07-23,14.104
2021-07-24,14.104
2021-07-25,14.104
2021-07-26,14.104
2021-07-27,14.104
2021-07-28,14.104
2021-07-29,14.104
2021-07-30,14.104
2021-07-31,14.104
2021-08-01,14.104
2021-08-02,14.104
2021-08-03,14.104
2021-08-04,14.104
2021-08-05,14.104
2021-08-06,14.104
2021-08-07,14.104
2021-08-08,14.104
2021-08-09,14.104
2021-08-10,14.104
2021-08-11,14.104
2021-08-12,14.104
2021-08-13,14.104
2021-08-14,14.104
2021-08-15,14.104
2021-08-16,14.104
2021-08-17,14.104
2021-08-18,14.104
2021-08-19,14.104
2021-08-20,14.104
2021-08-21,14.104
2021-08-22,14.104
2021-08-23,14.104
2021-08-24,14.104
2021-08-25,14.104
2021-08-26,14.104
2021-08-27,14.104
2021-08-28,14.104
2021-08-29,14.104
2021-08-30,14.104
2021-08-31,14.104
2021-09-01,14.104
2021-09-02,14.104
2021-09-03,14.104
2021-09-04,14.104
2021-09-05,14.104
2021-09-06,14.104
2021-09-07,14.104
2021-09-08,14.104
2021-09-09,14.104
2021-09-10,14.104
2021-09-11,14.104
2021-09-12,14.104
2021-09-13,14.104
2021-09-14,14.104
2021-09-15,14.104
2021-09-16,14.104
2021-09-17,14.104
2021-09-18,14.104
2021-09-19,14.104
2021-09-20,14.104
2021-09-21,14.104
2021-09-22,14.104
2021-09-23,14.104
2021-09-24,14.104
2021-09-25,14.104
2021-09-26,14.104
2021-09-27,14.104
2021-09-28,14.104
2021-09-29,14.104
2021-09-30,15.7785
2021-10-01,15.7785
2021-10-02,15.7785
2021-10-03,15.7785
2021-10-04,15.7785
2021-10-05,15.7785
2021-10-06,15.7785
2021-10-07,15.7785
2021-10-08,15.7785
2021-10-09,15.7785
2021-10-10,15.7785
2021-10-11,15.7785
2021-10-12,15.7785
2021-10-13,15.7785
2021-10-14,15.7785
2021-10-15,15.7785
2021-10-16,15.7785
2021-10-17,15.7785
2021-10-18,15.7785
2021-10-19,15.7785
2021-10-20,15.7785
2021-10-21,15.7785
2021-10-22,15.7785
2021-10-23,15.7785
2021-10-24,15.7785
2021-10-25,15.7785
2021-10-26,15.7785
2021-10-27,15.7785
2021-10-28,15.7785
2021-10-29,15.7785
2021-10-30,15.7785
2021-10-31,15.7785
2021-11-01,15.7785
2021-11-02,15.7785
2021-11-03,15.7785
2021-11-04,15.7785
2021-11-05,15.7785
2021-11-06,15.7785
2021-11-07,15.7785
2021-11-08,15.7785
2021-11-09,15.7785
2021-11-10,15.7785
2021-11-11,15.7785
2021-11-12,15.7785
2021-11-13,15.7785
2021-11-14,15.7785
2021-11-15,15.7785
2021-11-16,15.7785
2021-11-17,15.7785
2021-11-18,15.7785
2021-11-19,15.7785
2021-11-20,15.7785
2021-11-21,15.7785
2021-11-22,15.7785
2021-11-23,15.7785
2021-11-24,15.7785
2021-11-25,15.7785
2021-11-26,15.7785
2021-11-27,15.7785
2021-11-28,15.7785
2021-11-29,15.7785
2021-11-30,15.7785
2021-12-01,15.7785
2021-12-02,15.7785
2021-12-03,15.7785
2021-12-04,15.7785
2021-12-05,15.7785
2021-12-06,15.7785
2021-12-07,15.7785
2021-12-08,15.7785
2021-12-09,15.7785
2021-12-10,15.7785
2021-12-11,15.7785
2021-12-12,15.7785
2021-12-13,15.7785
2021-12-14,15.7785
2021-12-15,15.7785
2021-12-16,15.7785
2021-12-17,15.7785
2021-12-18,15.7785
2021-12-19,15.7785
2021-12-20,15.7785
2021-12-21,15.7785
2021-12-22,15.7785
2021-12-23,15.7785
2021-12-24,15.7785
2021-12-25,15.7785
2021-12-26,15.7785
2021-12-27,15.7785
2021-12-28,15.7785
2021-12-29,15.7785
2021-12-30,15.7785
2021-12-31,16.8368
2022-01-01,16.8368
2022-01-02,16.8368
2022-01-03,16.8368
2022-01-04,16.8368
2022-01-05,16.8368
2022-01-06,16.8368
2022-01-07,16.8368
2022-01-08,16.8368
2022-01-09,16.8368
2022-01-10,16.8368
2022-01-11,16.8368
2022-01-12,16.8368
2022-01-13,16.8368
2022-01-14,16.8368
2022-01-15,16.8368
2022-01-16,16.8368
2022-01-17,16.8368
2022-01-18,16.8368
2022-01-19,16.8368
2022-01-20,16.8368
2022-01-21,16.8368
2022-01-22,16.8368
2022-01-23,16.8368
2022-01-24,16.8368
2022-01-25,16.8368
2022-01-26,16.8368
2022-01-27,16.8368
2022-01-28,16.8368
2022-01-29,16.8368
2022-01-30,16.8368
2022-01-31,16.8368
2022-02-01,16.8368
2022-02-02,16.8368
2022-02-03,16.8368
2022-02-04,16.8368
2022-02-05,16.8368
2022-02-06,16.8368
2022-02-07,16.8368
2022-02-08,16.8368
2022-02-09,16.8368
2022-02-10,16.8368
2022-02-11,16.8368
2022-02-12,16.8368
2022-02-13,16.8368
2022-02-14,16.8368
2022-02-15,16.8368
2022-02-16,16.8368
2022-02-17,16.8368
2022-02-18,16.8368
2022-02-19,16.8368
2022-02-20,16.8368
2022-02-21,16.8368
2022-02-22,16.8368
2022-02-23,16.8368
2022-02-24,16.8368
2022-02-25,16.8368
2022-02-26,16.8368
2022-02-27,16.8368
2022-02-28,16.8368
2022-03-01,16.8368
2022-03-02,16.8368
2022-03-03,16.8368
2022-03-04,16.8368
2022-03-05,16.8368
2022-03-06,16.8368
2022-03-07,16.8368
2022-03-08,16.8368
2022-03-09,16.8368
2022-03-10,16.8368
2022-03-11,16.8368
2022-03-12,16.8368
2022-03-13,16.8368
2022-03-14,16.8368
2022-03-15,16.8368
2022-03-16,16.8368
2022-03-17,16.8368
2022-03-18,16.8368
2022-03-19,16.8368
2022-03-20,16.8368
2022-03-21,16.8368
2022-03-22,16.8368
2022-03-23,16.8368
2022-03-24,16.8368
2022-03-25,16.8368
2022-03-26,16.8368
2022-03-27,16.8368
2022-03-28,16.8368
2022-03-29,16.8368
2022-03-30,16.8368
2022-03-31,20.1647
2022-04-01,20.1647
2022-04-02,20.1647
2022-04-03,20.1647
2022-04-04,20.1647
2022-04-05,20.1647
2022-04-06,20.1647
2022-04-07,20.1647
2022-04-08,20.1647
2022-04-09,20.1647
2022-04-10,20.1647
2022-04-11,20.1647
2022-04-12,20.1647
2022-04-13,20.1647
2022-04-14,20.1647
2022-04-15,20.1647
2022-04-16,20.1647
2022-04-17,20.1647
2022-04-18,20.1647
2022-04-19,20.1647
2022-04-20,20.1647
2022-04-21,20.1647
2022-04-22,20.1647
2022-04-23,20.1647
2022-04-24,20.1647
2022-04-25,20.1647
2022-04-26,20.1647
2022-04-27,20.1647
2022-04-28,20.1647
2022-04-29,20.1647
2022-04-30,20.1647
2022-05-01,20.1647
2022-05-02,20.1647
2022-05-03,20.1647
2022-05-04,20.1647
2022-05-05,20.1647
2022-05-06,20.1647
2022-05-07,20.1647
2022-05-08,20.1647
2022-05-09,20.1647
2022-05-10,20.1647
2022-05-11,20.1647
2022-05-12,20.1647
2022-05-13,20.1647
2022-05-14,20.1647
2022-05-15,20.1647
2022-05-16,20.1647
2022-05-17,20.1647
2022-05-18,20.1647
2022-05-19,20.1647
2022-05-20,20.1647
2022-05-21,20.1647
2022-05-22,20.1647
2022-05-23,20.1647
2022-05-24,20.1647
2022-05-25,20.1647
2022-05-26,20.1647
2022-05-27,20.1647
2022-05-28,20.1647
2022-05-29,20.1647
2022-05-30,20.1647
2022-05-31,20.1647
2022-06-01,20.1647
2022-06-02,20.1647
2022-06-03,20.1647
2022-06-04,20.1647
2022-06-05,20.1647
2022-06-06,20.1647
2022-06-07,20.1647
2022-06-08,20.1647
2022-06-09,20.1647
2022-06-10,20.1647
2022-06-11,20.1647
2022-06-12,20.1647
2022-06-13,20.1647
2022-06-14,20.1647
2022-06-15,20.1647
2022-06-16,20.1647
2022-06-17,20.1647
2022-06-18,20.1647
2022-06-19,20.1647
2022-06-20,20.1647
2022-06-21,20.1647
2022-06-22,20.1647
2022-06-23,20.1647
2022-06-24,20.1647
2022-06-25,20.1647
2022-06-26,20.1647
2022-06-27,20.1647
2022-06-28,20.1647
2022-06-29,20.1647
2022-06-30,21.3544
2022-07-01,21.3544
2022-07-02,21.3544
2022-07-03,21.3544
2022-07-04,21.3544
2022-07-05,21.3544
2022-07-06,21.3544
2022-07-07,21.3544
2022-07-08,21.3544
2022-07-09,21.3544
2022-07-10,21.3544
2022-07-11,21.3544
2022-07-12,21.3544
2022-07-13,21.3544
2022-07-14,21.3544
2022-07-15,21.3544
2022-07-16,21.3544
2022-07-17,21.3544
2022-07-18,21.3544
2022-07-19,21.3544
2022-07-20,21.3544
2022-07-21,21.3544
2022-07-22,21.3544
2022-07-23,21.3544
2022-07-24,21.3544
2022-07-25,21.3544
2022-07-26,21.3544
2022-07-27,21.3544
2022-07-28,21.3544
2022-07-29,21.3544
2022-07-30,21.3544
2022-07-31,21.3544
2022-08-01,21.3544
2022-08-02,21.3544
2022-08-03,21.3544
2022-08-04,21.3544
2022-08-05,21.3544
2022-08-06,21.3544
2022-08-07,21.3544
2022-08-08,21.3544
2022-08-09,21.3544
2022-08-10,21.3544
2022-08-11,21.3544
2022-08-12,21.3544
2022-08-13,21.3544
2022-08-14,21.3544
2022-08-15,21.3544
2022-08-16,21.3544
2022-08-17,21.3544
2022-08-18,21.3544
2022-08-19,21.3544
2022-08-20,21.3544
2022-08-21,21.3544
2022-08-22,21.3544
2022-08-23,21.3544
2022-08-24,21.3544
2022-08-25,21.3544
2022-08-26,21.3544
2022-08-27,21.3544
2022-08-28,21.3544
2022-08-29,21.3544
2022-08-30,21.3544
2022-08-31,21.3544
2022-09-01,21.3544
2022-09-02,21.3544
2022-09-03,21.3544
2022-09-04,21.3544
2022-09-05,21.3544
2022-09-06,21.3544
2022-09-07,21.3544
2022-09-08,21.3544
2022-09-09,21.3544
2022-09-10,21.3544
2022-09-11,21.3544
2022-09-12,21.3544
2022-09-13,21.3544
2022-09-14,21.3544
2022-09-15,21.3544
2022-09-16,21.3544
2022-09-17,21.3544
2022-09-18,21.3544
2022-09-19,21.3544
2022-09-20,21.3544
2022-09-21,21.3544
2022-09-22,21.3544
2022-09-23,21.3544
2022-09-24,21.3544
2022-09-25,21.3544
2022-09-26,21.3544
2022-09-27,21.3544
2022-09-28,21.3544
2022-09-29,21.3544
2022-09-30,20.4433
2022-10-01,20.4433
2022-10-02,20.4433
2022-10-03,20.4433
2022-10-04,20.4433
2022-10-05,20.4433
2022-10-06,20.4433
2022-10-07,20.4433
2022-10-08,20.4433
2022-10-09,20.4433
2022-10-10,20.4433
2022-10-11,20.4433
2022-10-12,20.4433
2022-10-13,20.4433
2022-10-14,20.4433
2022-10-15,20.4433
2022-10-16,20.4433
2022-10-17,20.4433
2022-10-18,20.4433
2022-10-19,20.4433
2022-10-20,20.4433
2022-10-21,20.4433
2022-10-22,20.4433
2022-10-23,20.4433
2022-10-24,20.4433
2022-10-25,20.4433
2022-10-26,20.4433
2022-10-27,20.4433
2022-10-28,20.4433
2022-10-29,20.4433
2022-10-30,20.4433
2022-10-31,20.4433
2022-11-01,20.4433
2022-11-02,20.4433
2022-11-03,20.4433
2022-11-04,20.4433
2022-11-05,20.4433
2022-11-06,20.4433
2022-11-07,20.4433
2022-11-08,20.4433
2022-11-09,20.4433
2022-11-10,20.4433
2022-11-11,20.4433
2022-11-12,20.4433
2022-11-13,20.4433
2022-11-14,20.4433
2022-11-15,20.4433
2022-11-16,20.4433
2022-11-17,20.4433
2022-11-18,20.4433
2022-11-19,20.4433
2022-11-20,20.4433
2022-11-21,20.4433
2022-11-22,20.4433
2022-11-23,20.4433
2022-11-24,20.4433
2022-11-25,20.4433
2022-11-26,20.4433
2022-11-27,20.4433
2022-11-28,20.4433
2022-11-29,20.4433
2022-11-30,20.4433
2022-12-01,20.4433
2022-12-02,20.4433
2022-12-03,20.4433
2022-12-04,20.4433
2022-12-05,20.4433
2022-12-06,20.4433
2022-12-07,20.4433
2022-12-08,20.4433
2022-12-09,20.4433
2022-12-10,20.4433
2022-12-11,20.4433
2022-12-12,20.4433
2022-12-13,20.4433
2022-12-14,20.4433
2022-12-15,20.4433
2022-12-16,20.4433
2022-12-17,20.4433
2022-12-18,20.4433
2022-12-19,20.4433
2022-12-20,20.4433
2022-12-21,20.4433
2022-12-22,20.4433
2022-12-23,20.4433
2022-12-24,20.4433
2022-12-25,20.4433
2022-12-26,20.4433
2022-12-27,20.4433
2022-12-28,20.4433
2022-12-29,20.4433
2022-12-30,20.4433
2022-12-31,19.115
2023-01-01,19.115
2023-01-02,19.115
2023-01-03,19.115
2023-01-04,19.115
2023-01-05,19.115
2023-01-06,19.115
2023-01-07,19.115
2023-01-08,19.115
2023-01-09,19.115
2023-01-10,19.115
2023-01-11,19.115
2023-01-12,19.115
2023-01-13,19.115
2023-01-14,19.115
2023-01-15,19.115
2023-01-16,19.115
2023-01-17,19.115
2023-01-18,19.115
2023-01-19,19.115
2023-01-20,19.115
2023-01-21,19.115
2023-01-22,19.115
2023-01-23,19.115
2023-01-24,19.115
2023-01-25,19.115
2023-01-26,19.115
2023-01-27,19.115
2023-01-28,19.115
2023-01-29,19.115
2023-01-30,19.115
2023-01-31,19.115
2023-02-01,19.115
2023-02-02,19.115
2023-02-03,19.115
2023-02-04,19.115
2023-02-05,19.115
2023-02-06,19.115
2023-02-07,19.115
2023-02-08,19.115
2023-02-09,19.115
2023-02-10,19.115
2023-02-11,19.115
2023-02-12,19.115
2023-02-13,19.115
2023-02-14,19.115
2023-02-15,19.115
2023-02-16,19.115
2023-02-17,19.115
2023-02-18,19.115
2023-02-19,19.115
2023-02-20,19.115
2023-02-21,19.115
2023-02-22,19.115
2023-02-23,19.115
2023-02-24,19.115
2023-02-25,19.115
2023-02-26,19.115
2023-02-27,19.115
2023-02-28,19.115
2023-03-01,19.115
2023-03-02,19.115
2023-03-03,19.115
2023-03-04,19.115
2023-03-05,19.115
2023-03-06,19.115
2023-03-07,19.115
2023-03-08,19.115
2023-03-09,19.115
2023-03-10,19.115
2023-03-11,19.115
2023-03-12,19.115
2023-03-13,19.115
2023-03-14,19.115
2023-03-15,19.115
2023-03-16,19.115
2023-03-17,19.115
2023-03-18,19.115
2023-03-19,19.115
2023-03-20,19.115
2023-03-21,19.115
2023-03-22,19.115
2023-03-23,19.115
2023-03-24,19.115
2023-03-25,19.115
2023-03-26,19.115
2023-03-27,19.115
2023-03-28,19.115
2023-03-29,19.115
2023-03-30,19.115
2023-03-31,16.4263
