,GWW US Equity
2020-04-01,40.3068
2020-04-02,40.3068
2020-04-03,40.3068
2020-04-04,40.3068
2020-04-05,40.3068
2020-04-06,40.3068
2020-04-07,40.3068
2020-04-08,40.3068
2020-04-09,40.3068
2020-04-10,40.3068
2020-04-11,40.3068
2020-04-12,40.3068
2020-04-13,40.3068
2020-04-14,40.3068
2020-04-15,40.3068
2020-04-16,40.3068
2020-04-17,40.3068
2020-04-18,40.3068
2020-04-19,40.3068
2020-04-20,40.3068
2020-04-21,40.3068
2020-04-22,40.3068
2020-04-23,40.3068
2020-04-24,40.3068
2020-04-25,40.3068
2020-04-26,40.3068
2020-04-27,40.3068
2020-04-28,40.3068
2020-04-29,40.3068
2020-04-30,40.3068
2020-05-01,40.3068
2020-05-02,40.3068
2020-05-03,40.3068
2020-05-04,40.3068
2020-05-05,40.3068
2020-05-06,40.3068
2020-05-07,40.3068
2020-05-08,40.3068
2020-05-09,40.3068
2020-05-10,40.3068
2020-05-11,40.3068
2020-05-12,40.3068
2020-05-13,40.3068
2020-05-14,40.3068
2020-05-15,40.3068
2020-05-16,40.3068
2020-05-17,40.3068
2020-05-18,40.3068
2020-05-19,40.3068
2020-05-20,40.3068
2020-05-21,40.3068
2020-05-22,40.3068
2020-05-23,40.3068
2020-05-24,40.3068
2020-05-25,40.3068
2020-05-26,40.3068
2020-05-27,40.3068
2020-05-28,40.3068
2020-05-29,40.3068
2020-05-30,40.3068
2020-05-31,40.3068
2020-06-01,40.3068
2020-06-02,40.3068
2020-06-03,40.3068
2020-06-04,40.3068
2020-06-05,40.3068
2020-06-06,40.3068
2020-06-07,40.3068
2020-06-08,40.3068
2020-06-09,40.3068
2020-06-10,40.3068
2020-06-11,40.3068
2020-06-12,40.3068
2020-06-13,40.3068
2020-06-14,40.3068
2020-06-15,40.3068
2020-06-16,40.3068
2020-06-17,40.3068
2020-06-18,40.3068
2020-06-19,40.3068
2020-06-20,40.3068
2020-06-21,40.3068
2020-06-22,40.3068
2020-06-23,40.3068
2020-06-24,40.3068
2020-06-25,40.3068
2020-06-26,40.3068
2020-06-27,40.3068
2020-06-28,40.3068
2020-06-29,40.3068
2020-06-30,32.0353
2020-07-01,32.0353
2020-07-02,32.0353
2020-07-03,32.0353
2020-07-04,32.0353
2020-07-05,32.0353
2020-07-06,32.0353
2020-07-07,32.0353
2020-07-08,32.0353
2020-07-09,32.0353
2020-07-10,32.0353
2020-07-11,32.0353
2020-07-12,32.0353
2020-07-13,32.0353
2020-07-14,32.0353
2020-07-15,32.0353
2020-07-16,32.0353
2020-07-17,32.0353
2020-07-18,32.0353
2020-07-19,32.0353
2020-07-20,32.0353
2020-07-21,32.0353
2020-07-22,32.0353
2020-07-23,32.0353
2020-07-24,32.0353
2020-07-25,32.0353
2020-07-26,32.0353
2020-07-27,32.0353
2020-07-28,32.0353
2020-07-29,32.0353
2020-07-30,32.0353
2020-07-31,32.0353
2020-08-01,32.0353
2020-08-02,32.0353
2020-08-03,32.0353
2020-08-04,32.0353
2020-08-05,32.0353
2020-08-06,32.0353
2020-08-07,32.0353
2020-08-08,32.0353
2020-08-09,32.0353
2020-08-10,32.0353
2020-08-11,32.0353
2020-08-12,32.0353
2020-08-13,32.0353
2020-08-14,32.0353
2020-08-15,32.0353
2020-08-16,32.0353
2020-08-17,32.0353
2020-08-18,32.0353
2020-08-19,32.0353
2020-08-20,32.0353
2020-08-21,32.0353
2020-08-22,32.0353
2020-08-23,32.0353
2020-08-24,32.0353
2020-08-25,32.0353
2020-08-26,32.0353
2020-08-27,32.0353
2020-08-28,32.0353
2020-08-29,32.0353
2020-08-30,32.0353
2020-08-31,32.0353
2020-09-01,32.0353
2020-09-02,32.0353
2020-09-03,32.0353
2020-09-04,32.0353
2020-09-05,32.0353
2020-09-06,32.0353
2020-09-07,32.0353
2020-09-08,32.0353
2020-09-09,32.0353
2020-09-10,32.0353
2020-09-11,32.0353
2020-09-12,32.0353
2020-09-13,32.0353
2020-09-14,32.0353
2020-09-15,32.0353
2020-09-16,32.0353
2020-09-17,32.0353
2020-09-18,32.0353
2020-09-19,32.0353
2020-09-20,32.0353
2020-09-21,32.0353
2020-09-22,32.0353
2020-09-23,32.0353
2020-09-24,32.0353
2020-09-25,32.0353
2020-09-26,32.0353
2020-09-27,32.0353
2020-09-28,32.0353
2020-09-29,32.0353
2020-09-30,31.1844
2020-10-01,31.1844
2020-10-02,31.1844
2020-10-03,31.1844
2020-10-04,31.1844
2020-10-05,31.1844
2020-10-06,31.1844
2020-10-07,31.1844
2020-10-08,31.1844
2020-10-09,31.1844
2020-10-10,31.1844
2020-10-11,31.1844
2020-10-12,31.1844
2020-10-13,31.1844
2020-10-14,31.1844
2020-10-15,31.1844
2020-10-16,31.1844
2020-10-17,31.1844
2020-10-18,31.1844
2020-10-19,31.1844
2020-10-20,31.1844
2020-10-21,31.1844
2020-10-22,31.1844
2020-10-23,31.1844
2020-10-24,31.1844
2020-10-25,31.1844
2020-10-26,31.1844
2020-10-27,31.1844
2020-10-28,31.1844
2020-10-29,31.1844
2020-10-30,31.1844
2020-10-31,31.1844
2020-11-01,31.1844
2020-11-02,31.1844
2020-11-03,31.1844
2020-11-04,31.1844
2020-11-05,31.1844
2020-11-06,31.1844
2020-11-07,31.1844
2020-11-08,31.1844
2020-11-09,31.1844
2020-11-10,31.1844
2020-11-11,31.1844
2020-11-12,31.1844
2020-11-13,31.1844
2020-11-14,31.1844
2020-11-15,31.1844
2020-11-16,31.1844
2020-11-17,31.1844
2020-11-18,31.1844
2020-11-19,31.1844
2020-11-20,31.1844
2020-11-21,31.1844
2020-11-22,31.1844
2020-11-23,31.1844
2020-11-24,31.1844
2020-11-25,31.1844
2020-11-26,31.1844
2020-11-27,31.1844
2020-11-28,31.1844
2020-11-29,31.1844
2020-11-30,31.1844
2020-12-01,31.1844
2020-12-02,31.1844
2020-12-03,31.1844
2020-12-04,31.1844
2020-12-05,31.1844
2020-12-06,31.1844
2020-12-07,31.1844
2020-12-08,31.1844
2020-12-09,31.1844
2020-12-10,31.1844
2020-12-11,31.1844
2020-12-12,31.1844
2020-12-13,31.1844
2020-12-14,31.1844
2020-12-15,31.1844
2020-12-16,31.1844
2020-12-17,31.1844
2020-12-18,31.1844
2020-12-19,31.1844
2020-12-20,31.1844
2020-12-21,31.1844
2020-12-22,31.1844
2020-12-23,31.1844
2020-12-24,31.1844
2020-12-25,31.1844
2020-12-26,31.1844
2020-12-27,31.1844
2020-12-28,31.1844
2020-12-29,31.1844
2020-12-30,31.1844
2020-12-31,37.4152
2021-01-01,37.4152
2021-01-02,37.4152
2021-01-03,37.4152
2021-01-04,37.4152
2021-01-05,37.4152
2021-01-06,37.4152
2021-01-07,37.4152
2021-01-08,37.4152
2021-01-09,37.4152
2021-01-10,37.4152
2021-01-11,37.4152
2021-01-12,37.4152
2021-01-13,37.4152
2021-01-14,37.4152
2021-01-15,37.4152
2021-01-16,37.4152
2021-01-17,37.4152
2021-01-18,37.4152
2021-01-19,37.4152
2021-01-20,37.4152
2021-01-21,37.4152
2021-01-22,37.4152
2021-01-23,37.4152
2021-01-24,37.4152
2021-01-25,37.4152
2021-01-26,37.4152
2021-01-27,37.4152
2021-01-28,37.4152
2021-01-29,37.4152
2021-01-30,37.4152
2021-01-31,37.4152
2021-02-01,37.4152
2021-02-02,37.4152
2021-02-03,37.4152
2021-02-04,37.4152
2021-02-05,37.4152
2021-02-06,37.4152
2021-02-07,37.4152
2021-02-08,37.4152
2021-02-09,37.4152
2021-02-10,37.4152
2021-02-11,37.4152
2021-02-12,37.4152
2021-02-13,37.4152
2021-02-14,37.4152
2021-02-15,37.4152
2021-02-16,37.4152
2021-02-17,37.4152
2021-02-18,37.4152
2021-02-19,37.4152
2021-02-20,37.4152
2021-02-21,37.4152
2021-02-22,37.4152
2021-02-23,37.4152
2021-02-24,37.4152
2021-02-25,37.4152
2021-02-26,37.4152
2021-02-27,37.4152
2021-02-28,37.4152
2021-03-01,37.4152
2021-03-02,37.4152
2021-03-03,37.4152
2021-03-04,37.4152
2021-03-05,37.4152
2021-03-06,37.4152
2021-03-07,37.4152
2021-03-08,37.4152
2021-03-09,37.4152
2021-03-10,37.4152
2021-03-11,37.4152
2021-03-12,37.4152
2021-03-13,37.4152
2021-03-14,37.4152
2021-03-15,37.4152
2021-03-16,37.4152
2021-03-17,37.4152
2021-03-18,37.4152
2021-03-19,37.4152
2021-03-20,37.4152
2021-03-21,37.4152
2021-03-22,37.4152
2021-03-23,37.4152
2021-03-24,37.4152
2021-03-25,37.4152
2021-03-26,37.4152
2021-03-27,37.4152
2021-03-28,37.4152
2021-03-29,37.4152
2021-03-30,37.4152
2021-03-31,41.5885
2021-04-01,41.5885
2021-04-02,41.5885
2021-04-03,41.5885
2021-04-04,41.5885
2021-04-05,41.5885
2021-04-06,41.5885
2021-04-07,41.5885
2021-04-08,41.5885
2021-04-09,41.5885
2021-04-10,41.5885
2021-04-11,41.5885
2021-04-12,41.5885
2021-04-13,41.5885
2021-04-14,41.5885
2021-04-15,41.5885
2021-04-16,41.5885
2021-04-17,41.5885
2021-04-18,41.5885
2021-04-19,41.5885
2021-04-20,41.5885
2021-04-21,41.5885
2021-04-22,41.5885
2021-04-23,41.5885
2021-04-24,41.5885
2021-04-25,41.5885
2021-04-26,41.5885
2021-04-27,41.5885
2021-04-28,41.5885
2021-04-29,41.5885
2021-04-30,41.5885
2021-05-01,41.5885
2021-05-02,41.5885
2021-05-03,41.5885
2021-05-04,41.5885
2021-05-05,41.5885
2021-05-06,41.5885
2021-05-07,41.5885
2021-05-08,41.5885
2021-05-09,41.5885
2021-05-10,41.5885
2021-05-11,41.5885
2021-05-12,41.5885
2021-05-13,41.5885
2021-05-14,41.5885
2021-05-15,41.5885
2021-05-16,41.5885
2021-05-17,41.5885
2021-05-18,41.5885
2021-05-19,41.5885
2021-05-20,41.5885
2021-05-21,41.5885
2021-05-22,41.5885
2021-05-23,41.5885
2021-05-24,41.5885
2021-05-25,41.5885
2021-05-26,41.5885
2021-05-27,41.5885
2021-05-28,41.5885
2021-05-29,41.5885
2021-05-30,41.5885
2021-05-31,41.5885
2021-06-01,41.5885
2021-06-02,41.5885
2021-06-03,41.5885
2021-06-04,41.5885
2021-06-05,41.5885
2021-06-06,41.5885
2021-06-07,41.5885
2021-06-08,41.5885
2021-06-09,41.5885
2021-06-10,41.5885
2021-06-11,41.5885
2021-06-12,41.5885
2021-06-13,41.5885
2021-06-14,41.5885
2021-06-15,41.5885
2021-06-16,41.5885
2021-06-17,41.5885
2021-06-18,41.5885
2021-06-19,41.5885
2021-06-20,41.5885
2021-06-21,41.5885
2021-06-22,41.5885
2021-06-23,41.5885
2021-06-24,41.5885
2021-06-25,41.5885
2021-06-26,41.5885
2021-06-27,41.5885
2021-06-28,41.5885
2021-06-29,41.5885
2021-06-30,45.5096
2021-07-01,45.5096
2021-07-02,45.5096
2021-07-03,45.5096
2021-07-04,45.5096
2021-07-05,45.5096
2021-07-06,45.5096
2021-07-07,45.5096
2021-07-08,45.5096
2021-07-09,45.5096
2021-07-10,45.5096
2021-07-11,45.5096
2021-07-12,45.5096
2021-07-13,45.5096
2021-07-14,45.5096
2021-07-15,45.5096
2021-07-16,45.5096
2021-07-17,45.5096
2021-07-18,45.5096
2021-07-19,45.5096
2021-07-20,45.5096
2021-07-21,45.5096
2021-07-22,45.5096
2021-07-23,45.5096
2021-07-24,45.5096
2021-07-25,45.5096
2021-07-26,45.5096
2021-07-27,45.5096
2021-07-28,45.5096
2021-07-29,45.5096
2021-07-30,45.5096
2021-07-31,45.5096
2021-08-01,45.5096
2021-08-02,45.5096
2021-08-03,45.5096
2021-08-04,45.5096
2021-08-05,45.5096
2021-08-06,45.5096
2021-08-07,45.5096
2021-08-08,45.5096
2021-08-09,45.5096
2021-08-10,45.5096
2021-08-11,45.5096
2021-08-12,45.5096
2021-08-13,45.5096
2021-08-14,45.5096
2021-08-15,45.5096
2021-08-16,45.5096
2021-08-17,45.5096
2021-08-18,45.5096
2021-08-19,45.5096
2021-08-20,45.5096
2021-08-21,45.5096
2021-08-22,45.5096
2021-08-23,45.5096
2021-08-24,45.5096
2021-08-25,45.5096
2021-08-26,45.5096
2021-08-27,45.5096
2021-08-28,45.5096
2021-08-29,45.5096
2021-08-30,45.5096
2021-08-31,45.5096
2021-09-01,45.5096
2021-09-02,45.5096
2021-09-03,45.5096
2021-09-04,45.5096
2021-09-05,45.5096
2021-09-06,45.5096
2021-09-07,45.5096
2021-09-08,45.5096
2021-09-09,45.5096
2021-09-10,45.5096
2021-09-11,45.5096
2021-09-12,45.5096
2021-09-13,45.5096
2021-09-14,45.5096
2021-09-15,45.5096
2021-09-16,45.5096
2021-09-17,45.5096
2021-09-18,45.5096
2021-09-19,45.5096
2021-09-20,45.5096
2021-09-21,45.5096
2021-09-22,45.5096
2021-09-23,45.5096
2021-09-24,45.5096
2021-09-25,45.5096
2021-09-26,45.5096
2021-09-27,45.5096
2021-09-28,45.5096
2021-09-29,45.5096
2021-09-30,46.7408
2021-10-01,46.7408
2021-10-02,46.7408
2021-10-03,46.7408
2021-10-04,46.7408
2021-10-05,46.7408
2021-10-06,46.7408
2021-10-07,46.7408
2021-10-08,46.7408
2021-10-09,46.7408
2021-10-10,46.7408
2021-10-11,46.7408
2021-10-12,46.7408
2021-10-13,46.7408
2021-10-14,46.7408
2021-10-15,46.7408
2021-10-16,46.7408
2021-10-17,46.7408
2021-10-18,46.7408
2021-10-19,46.7408
2021-10-20,46.7408
2021-10-21,46.7408
2021-10-22,46.7408
2021-10-23,46.7408
2021-10-24,46.7408
2021-10-25,46.7408
2021-10-26,46.7408
2021-10-27,46.7408
2021-10-28,46.7408
2021-10-29,46.7408
2021-10-30,46.7408
2021-10-31,46.7408
2021-11-01,46.7408
2021-11-02,46.7408
2021-11-03,46.7408
2021-11-04,46.7408
2021-11-05,46.7408
2021-11-06,46.7408
2021-11-07,46.7408
2021-11-08,46.7408
2021-11-09,46.7408
2021-11-10,46.7408
2021-11-11,46.7408
2021-11-12,46.7408
2021-11-13,46.7408
2021-11-14,46.7408
2021-11-15,46.7408
2021-11-16,46.7408
2021-11-17,46.7408
2021-11-18,46.7408
2021-11-19,46.7408
2021-11-20,46.7408
2021-11-21,46.7408
2021-11-22,46.7408
2021-11-23,46.7408
2021-11-24,46.7408
2021-11-25,46.7408
2021-11-26,46.7408
2021-11-27,46.7408
2021-11-28,46.7408
2021-11-29,46.7408
2021-11-30,46.7408
2021-12-01,46.7408
2021-12-02,46.7408
2021-12-03,46.7408
2021-12-04,46.7408
2021-12-05,46.7408
2021-12-06,46.7408
2021-12-07,46.7408
2021-12-08,46.7408
2021-12-09,46.7408
2021-12-10,46.7408
2021-12-11,46.7408
2021-12-12,46.7408
2021-12-13,46.7408
2021-12-14,46.7408
2021-12-15,46.7408
2021-12-16,46.7408
2021-12-17,46.7408
2021-12-18,46.7408
2021-12-19,46.7408
2021-12-20,46.7408
2021-12-21,46.7408
2021-12-22,46.7408
2021-12-23,46.7408
2021-12-24,46.7408
2021-12-25,46.7408
2021-12-26,46.7408
2021-12-27,46.7408
2021-12-28,46.7408
2021-12-29,46.7408
2021-12-30,46.7408
2021-12-31,56.1318
2022-01-01,56.1318
2022-01-02,56.1318
2022-01-03,56.1318
2022-01-04,56.1318
2022-01-05,56.1318
2022-01-06,56.1318
2022-01-07,56.1318
2022-01-08,56.1318
2022-01-09,56.1318
2022-01-10,56.1318
2022-01-11,56.1318
2022-01-12,56.1318
2022-01-13,56.1318
2022-01-14,56.1318
2022-01-15,56.1318
2022-01-16,56.1318
2022-01-17,56.1318
2022-01-18,56.1318
2022-01-19,56.1318
2022-01-20,56.1318
2022-01-21,56.1318
2022-01-22,56.1318
2022-01-23,56.1318
2022-01-24,56.1318
2022-01-25,56.1318
2022-01-26,56.1318
2022-01-27,56.1318
2022-01-28,56.1318
2022-01-29,56.1318
2022-01-30,56.1318
2022-01-31,56.1318
2022-02-01,56.1318
2022-02-02,56.1318
2022-02-03,56.1318
2022-02-04,56.1318
2022-02-05,56.1318
2022-02-06,56.1318
2022-02-07,56.1318
2022-02-08,56.1318
2022-02-09,56.1318
2022-02-10,56.1318
2022-02-11,56.1318
2022-02-12,56.1318
2022-02-13,56.1318
2022-02-14,56.1318
2022-02-15,56.1318
2022-02-16,56.1318
2022-02-17,56.1318
2022-02-18,56.1318
2022-02-19,56.1318
2022-02-20,56.1318
2022-02-21,56.1318
2022-02-22,56.1318
2022-02-23,56.1318
2022-02-24,56.1318
2022-02-25,56.1318
2022-02-26,56.1318
2022-02-27,56.1318
2022-02-28,56.1318
2022-03-01,56.1318
2022-03-02,56.1318
2022-03-03,56.1318
2022-03-04,56.1318
2022-03-05,56.1318
2022-03-06,56.1318
2022-03-07,56.1318
2022-03-08,56.1318
2022-03-09,56.1318
2022-03-10,56.1318
2022-03-11,56.1318
2022-03-12,56.1318
2022-03-13,56.1318
2022-03-14,56.1318
2022-03-15,56.1318
2022-03-16,56.1318
2022-03-17,56.1318
2022-03-18,56.1318
2022-03-19,56.1318
2022-03-20,56.1318
2022-03-21,56.1318
2022-03-22,56.1318
2022-03-23,56.1318
2022-03-24,56.1318
2022-03-25,56.1318
2022-03-26,56.1318
2022-03-27,56.1318
2022-03-28,56.1318
2022-03-29,56.1318
2022-03-30,56.1318
2022-03-31,59.8409
2022-04-01,59.8409
2022-04-02,59.8409
2022-04-03,59.8409
2022-04-04,59.8409
2022-04-05,59.8409
2022-04-06,59.8409
2022-04-07,59.8409
2022-04-08,59.8409
2022-04-09,59.8409
2022-04-10,59.8409
2022-04-11,59.8409
2022-04-12,59.8409
2022-04-13,59.8409
2022-04-14,59.8409
2022-04-15,59.8409
2022-04-16,59.8409
2022-04-17,59.8409
2022-04-18,59.8409
2022-04-19,59.8409
2022-04-20,59.8409
2022-04-21,59.8409
2022-04-22,59.8409
2022-04-23,59.8409
2022-04-24,59.8409
2022-04-25,59.8409
2022-04-26,59.8409
2022-04-27,59.8409
2022-04-28,59.8409
2022-04-29,59.8409
2022-04-30,59.8409
2022-05-01,59.8409
2022-05-02,59.8409
2022-05-03,59.8409
2022-05-04,59.8409
2022-05-05,59.8409
2022-05-06,59.8409
2022-05-07,59.8409
2022-05-08,59.8409
2022-05-09,59.8409
2022-05-10,59.8409
2022-05-11,59.8409
2022-05-12,59.8409
2022-05-13,59.8409
2022-05-14,59.8409
2022-05-15,59.8409
2022-05-16,59.8409
2022-05-17,59.8409
2022-05-18,59.8409
2022-05-19,59.8409
2022-05-20,59.8409
2022-05-21,59.8409
2022-05-22,59.8409
2022-05-23,59.8409
2022-05-24,59.8409
2022-05-25,59.8409
2022-05-26,59.8409
2022-05-27,59.8409
2022-05-28,59.8409
2022-05-29,59.8409
2022-05-30,59.8409
2022-05-31,59.8409
2022-06-01,59.8409
2022-06-02,59.8409
2022-06-03,59.8409
2022-06-04,59.8409
2022-06-05,59.8409
2022-06-06,59.8409
2022-06-07,59.8409
2022-06-08,59.8409
2022-06-09,59.8409
2022-06-10,59.8409
2022-06-11,59.8409
2022-06-12,59.8409
2022-06-13,59.8409
2022-06-14,59.8409
2022-06-15,59.8409
2022-06-16,59.8409
2022-06-17,59.8409
2022-06-18,59.8409
2022-06-19,59.8409
2022-06-20,59.8409
2022-06-21,59.8409
2022-06-22,59.8409
2022-06-23,59.8409
2022-06-24,59.8409
2022-06-25,59.8409
2022-06-26,59.8409
2022-06-27,59.8409
2022-06-28,59.8409
2022-06-29,59.8409
2022-06-30,64.4876
2022-07-01,64.4876
2022-07-02,64.4876
2022-07-03,64.4876
2022-07-04,64.4876
2022-07-05,64.4876
2022-07-06,64.4876
2022-07-07,64.4876
2022-07-08,64.4876
2022-07-09,64.4876
2022-07-10,64.4876
2022-07-11,64.4876
2022-07-12,64.4876
2022-07-13,64.4876
2022-07-14,64.4876
2022-07-15,64.4876
2022-07-16,64.4876
2022-07-17,64.4876
2022-07-18,64.4876
2022-07-19,64.4876
2022-07-20,64.4876
2022-07-21,64.4876
2022-07-22,64.4876
2022-07-23,64.4876
2022-07-24,64.4876
2022-07-25,64.4876
2022-07-26,64.4876
2022-07-27,64.4876
2022-07-28,64.4876
2022-07-29,64.4876
2022-07-30,64.4876
2022-07-31,64.4876
2022-08-01,64.4876
2022-08-02,64.4876
2022-08-03,64.4876
2022-08-04,64.4876
2022-08-05,64.4876
2022-08-06,64.4876
2022-08-07,64.4876
2022-08-08,64.4876
2022-08-09,64.4876
2022-08-10,64.4876
2022-08-11,64.4876
2022-08-12,64.4876
2022-08-13,64.4876
2022-08-14,64.4876
2022-08-15,64.4876
2022-08-16,64.4876
2022-08-17,64.4876
2022-08-18,64.4876
2022-08-19,64.4876
2022-08-20,64.4876
2022-08-21,64.4876
2022-08-22,64.4876
2022-08-23,64.4876
2022-08-24,64.4876
2022-08-25,64.4876
2022-08-26,64.4876
2022-08-27,64.4876
2022-08-28,64.4876
2022-08-29,64.4876
2022-08-30,64.4876
2022-08-31,64.4876
2022-09-01,64.4876
2022-09-02,64.4876
2022-09-03,64.4876
2022-09-04,64.4876
2022-09-05,64.4876
2022-09-06,64.4876
2022-09-07,64.4876
2022-09-08,64.4876
2022-09-09,64.4876
2022-09-10,64.4876
2022-09-11,64.4876
2022-09-12,64.4876
2022-09-13,64.4876
2022-09-14,64.4876
2022-09-15,64.4876
2022-09-16,64.4876
2022-09-17,64.4876
2022-09-18,64.4876
2022-09-19,64.4876
2022-09-20,64.4876
2022-09-21,64.4876
2022-09-22,64.4876
2022-09-23,64.4876
2022-09-24,64.4876
2022-09-25,64.4876
2022-09-26,64.4876
2022-09-27,64.4876
2022-09-28,64.4876
2022-09-29,64.4876
2022-09-30,69.7944
2022-10-01,69.7944
2022-10-02,69.7944
2022-10-03,69.7944
2022-10-04,69.7944
2022-10-05,69.7944
2022-10-06,69.7944
2022-10-07,69.7944
2022-10-08,69.7944
2022-10-09,69.7944
2022-10-10,69.7944
2022-10-11,69.7944
2022-10-12,69.7944
2022-10-13,69.7944
2022-10-14,69.7944
2022-10-15,69.7944
2022-10-16,69.7944
2022-10-17,69.7944
2022-10-18,69.7944
2022-10-19,69.7944
2022-10-20,69.7944
2022-10-21,69.7944
2022-10-22,69.7944
2022-10-23,69.7944
2022-10-24,69.7944
2022-10-25,69.7944
2022-10-26,69.7944
2022-10-27,69.7944
2022-10-28,69.7944
2022-10-29,69.7944
2022-10-30,69.7944
2022-10-31,69.7944
2022-11-01,69.7944
2022-11-02,69.7944
2022-11-03,69.7944
2022-11-04,69.7944
2022-11-05,69.7944
2022-11-06,69.7944
2022-11-07,69.7944
2022-11-08,69.7944
2022-11-09,69.7944
2022-11-10,69.7944
2022-11-11,69.7944
2022-11-12,69.7944
2022-11-13,69.7944
2022-11-14,69.7944
2022-11-15,69.7944
2022-11-16,69.7944
2022-11-17,69.7944
2022-11-18,69.7944
2022-11-19,69.7944
2022-11-20,69.7944
2022-11-21,69.7944
2022-11-22,69.7944
2022-11-23,69.7944
2022-11-24,69.7944
2022-11-25,69.7944
2022-11-26,69.7944
2022-11-27,69.7944
2022-11-28,69.7944
2022-11-29,69.7944
2022-11-30,69.7944
2022-12-01,69.7944
2022-12-02,69.7944
2022-12-03,69.7944
2022-12-04,69.7944
2022-12-05,69.7944
2022-12-06,69.7944
2022-12-07,69.7944
2022-12-08,69.7944
2022-12-09,69.7944
2022-12-10,69.7944
2022-12-11,69.7944
2022-12-12,69.7944
2022-12-13,69.7944
2022-12-14,69.7944
2022-12-15,69.7944
2022-12-16,69.7944
2022-12-17,69.7944
2022-12-18,69.7944
2022-12-19,69.7944
2022-12-20,69.7944
2022-12-21,69.7944
2022-12-22,69.7944
2022-12-23,69.7944
2022-12-24,69.7944
2022-12-25,69.7944
2022-12-26,69.7944
2022-12-27,69.7944
2022-12-28,69.7944
2022-12-29,69.7944
2022-12-30,69.7944
2022-12-31,71.5809
2023-01-01,71.5809
2023-01-02,71.5809
2023-01-03,71.5809
2023-01-04,71.5809
2023-01-05,71.5809
2023-01-06,71.5809
2023-01-07,71.5809
2023-01-08,71.5809
2023-01-09,71.5809
2023-01-10,71.5809
2023-01-11,71.5809
2023-01-12,71.5809
2023-01-13,71.5809
2023-01-14,71.5809
2023-01-15,71.5809
2023-01-16,71.5809
2023-01-17,71.5809
2023-01-18,71.5809
2023-01-19,71.5809
2023-01-20,71.5809
2023-01-21,71.5809
2023-01-22,71.5809
2023-01-23,71.5809
2023-01-24,71.5809
2023-01-25,71.5809
2023-01-26,71.5809
2023-01-27,71.5809
2023-01-28,71.5809
2023-01-29,71.5809
2023-01-30,71.5809
2023-01-31,71.5809
2023-02-01,71.5809
2023-02-02,71.5809
2023-02-03,71.5809
2023-02-04,71.5809
2023-02-05,71.5809
2023-02-06,71.5809
2023-02-07,71.5809
2023-02-08,71.5809
2023-02-09,71.5809
2023-02-10,71.5809
2023-02-11,71.5809
2023-02-12,71.5809
2023-02-13,71.5809
2023-02-14,71.5809
2023-02-15,71.5809
2023-02-16,71.5809
2023-02-17,71.5809
2023-02-18,71.5809
2023-02-19,71.5809
2023-02-20,71.5809
2023-02-21,71.5809
2023-02-22,71.5809
2023-02-23,71.5809
2023-02-24,71.5809
2023-02-25,71.5809
2023-02-26,71.5809
2023-02-27,71.5809
2023-02-28,71.5809
2023-03-01,71.5809
2023-03-02,71.5809
2023-03-03,71.5809
2023-03-04,71.5809
2023-03-05,71.5809
2023-03-06,71.5809
2023-03-07,71.5809
2023-03-08,71.5809
2023-03-09,71.5809
