,TGNA US Equity
2021-02-26,26.4647
2021-02-27,26.4647
2021-02-28,26.4647
2021-03-01,26.4647
2021-03-02,26.4647
2021-03-03,26.4647
2021-03-04,26.4647
2021-03-05,26.4647
2021-03-06,26.4647
2021-03-07,26.4647
2021-03-08,26.4647
2021-03-09,26.4647
2021-03-10,26.4647
2021-03-11,26.4647
2021-03-12,26.4647
2021-03-13,26.4647
2021-03-14,26.4647
2021-03-15,26.4647
2021-03-16,26.4647
2021-03-17,26.4647
2021-03-18,26.4647
2021-03-19,26.4647
2021-03-20,26.4647
2021-03-21,26.4647
2021-03-22,26.4647
2021-03-23,26.4647
2021-03-24,26.4647
2021-03-25,26.4647
2021-03-26,26.4647
2021-03-27,26.4647
2021-03-28,26.4647
2021-03-29,26.4647
2021-03-30,26.4647
2021-03-31,26.811
2021-04-01,26.811
2021-04-02,26.811
2021-04-03,26.811
2021-04-04,26.811
2021-04-05,26.811
2021-04-06,26.811
2021-04-07,26.811
2021-04-08,26.811
2021-04-09,26.811
2021-04-10,26.811
2021-04-11,26.811
2021-04-12,26.811
2021-04-13,26.811
2021-04-14,26.811
2021-04-15,26.811
2021-04-16,26.811
2021-04-17,26.811
2021-04-18,26.811
2021-04-19,26.811
2021-04-20,26.811
2021-04-21,26.811
2021-04-22,26.811
2021-04-23,26.811
2021-04-24,26.811
2021-04-25,26.811
2021-04-26,26.811
2021-04-27,26.811
2021-04-28,26.811
2021-04-29,26.811
2021-04-30,26.811
2021-05-01,26.811
2021-05-02,26.811
2021-05-03,26.811
2021-05-04,26.811
2021-05-05,26.811
2021-05-06,26.811
2021-05-07,26.811
2021-05-08,26.811
2021-05-09,26.811
2021-05-10,26.811
2021-05-11,26.811
2021-05-12,26.811
2021-05-13,26.811
2021-05-14,26.811
2021-05-15,26.811
2021-05-16,26.811
2021-05-17,26.811
2021-05-18,26.811
2021-05-19,26.811
2021-05-20,26.811
2021-05-21,26.811
2021-05-22,26.811
2021-05-23,26.811
2021-05-24,26.811
2021-05-25,26.811
2021-05-26,26.811
2021-05-27,26.811
2021-05-28,26.811
2021-05-29,26.811
2021-05-30,26.811
2021-05-31,26.811
2021-06-01,26.811
2021-06-02,26.811
2021-06-03,26.811
2021-06-04,26.811
2021-06-05,26.811
2021-06-06,26.811
2021-06-07,26.811
2021-06-08,26.811
2021-06-09,26.811
2021-06-10,26.811
2021-06-11,26.811
2021-06-12,26.811
2021-06-13,26.811
2021-06-14,26.811
2021-06-15,26.811
2021-06-16,26.811
2021-06-17,26.811
2021-06-18,26.811
2021-06-19,26.811
2021-06-20,26.811
2021-06-21,26.811
2021-06-22,26.811
2021-06-23,26.811
2021-06-24,26.811
2021-06-25,26.811
2021-06-26,26.811
2021-06-27,26.811
2021-06-28,26.811
2021-06-29,26.811
2021-06-30,30.2861
2021-07-01,30.2861
2021-07-02,30.2861
2021-07-03,30.2861
2021-07-04,30.2861
2021-07-05,30.2861
2021-07-06,30.2861
2021-07-07,30.2861
2021-07-08,30.2861
2021-07-09,30.2861
2021-07-10,30.2861
2021-07-11,30.2861
2021-07-12,30.2861
2021-07-13,30.2861
2021-07-14,30.2861
2021-07-15,30.2861
2021-07-16,30.2861
2021-07-17,30.2861
2021-07-18,30.2861
2021-07-19,30.2861
2021-07-20,30.2861
2021-07-21,30.2861
2021-07-22,30.2861
2021-07-23,30.2861
2021-07-24,30.2861
2021-07-25,30.2861
2021-07-26,30.2861
2021-07-27,30.2861
2021-07-28,30.2861
2021-07-29,30.2861
2021-07-30,30.2861
2021-07-31,30.2861
2021-08-01,30.2861
2021-08-02,30.2861
2021-08-03,30.2861
2021-08-04,30.2861
2021-08-05,30.2861
2021-08-06,30.2861
2021-08-07,30.2861
2021-08-08,30.2861
2021-08-09,30.2861
2021-08-10,30.2861
2021-08-11,30.2861
2021-08-12,30.2861
2021-08-13,30.2861
2021-08-14,30.2861
2021-08-15,30.2861
2021-08-16,30.2861
2021-08-17,30.2861
2021-08-18,30.2861
2021-08-19,30.2861
2021-08-20,30.2861
2021-08-21,30.2861
2021-08-22,30.2861
2021-08-23,30.2861
2021-08-24,30.2861
2021-08-25,30.2861
2021-08-26,30.2861
2021-08-27,30.2861
2021-08-28,30.2861
2021-08-29,30.2861
2021-08-30,30.2861
2021-08-31,30.2861
2021-09-01,30.2861
2021-09-02,30.2861
2021-09-03,30.2861
2021-09-04,30.2861
2021-09-05,30.2861
2021-09-06,30.2861
2021-09-07,30.2861
2021-09-08,30.2861
2021-09-09,30.2861
2021-09-10,30.2861
2021-09-11,30.2861
2021-09-12,30.2861
2021-09-13,30.2861
2021-09-14,30.2861
2021-09-15,30.2861
2021-09-16,30.2861
2021-09-17,30.2861
2021-09-18,30.2861
2021-09-19,30.2861
2021-09-20,30.2861
2021-09-21,30.2861
2021-09-22,30.2861
2021-09-23,30.2861
2021-09-24,30.2861
2021-09-25,30.2861
2021-09-26,30.2861
2021-09-27,30.2861
2021-09-28,30.2861
2021-09-29,30.2861
2021-09-30,28.0538
2021-10-01,28.0538
2021-10-02,28.0538
2021-10-03,28.0538
2021-10-04,28.0538
2021-10-05,28.0538
2021-10-06,28.0538
2021-10-07,28.0538
2021-10-08,28.0538
2021-10-09,28.0538
2021-10-10,28.0538
2021-10-11,28.0538
2021-10-12,28.0538
2021-10-13,28.0538
2021-10-14,28.0538
2021-10-15,28.0538
2021-10-16,28.0538
2021-10-17,28.0538
2021-10-18,28.0538
2021-10-19,28.0538
2021-10-20,28.0538
2021-10-21,28.0538
2021-10-22,28.0538
2021-10-23,28.0538
2021-10-24,28.0538
2021-10-25,28.0538
2021-10-26,28.0538
2021-10-27,28.0538
2021-10-28,28.0538
2021-10-29,28.0538
2021-10-30,28.0538
2021-10-31,28.0538
2021-11-01,28.0538
2021-11-02,28.0538
2021-11-03,28.0538
2021-11-04,28.0538
2021-11-05,28.0538
2021-11-06,28.0538
2021-11-07,28.0538
2021-11-08,28.0538
2021-11-09,28.0538
2021-11-10,28.0538
2021-11-11,28.0538
2021-11-12,28.0538
2021-11-13,28.0538
2021-11-14,28.0538
2021-11-15,28.0538
2021-11-16,28.0538
2021-11-17,28.0538
2021-11-18,28.0538
2021-11-19,28.0538
2021-11-20,28.0538
2021-11-21,28.0538
2021-11-22,28.0538
2021-11-23,28.0538
2021-11-24,28.0538
2021-11-25,28.0538
2021-11-26,28.0538
2021-11-27,28.0538
2021-11-28,28.0538
2021-11-29,28.0538
2021-11-30,28.0538
2021-12-01,28.0538
2021-12-02,28.0538
2021-12-03,28.0538
2021-12-04,28.0538
2021-12-05,28.0538
2021-12-06,28.0538
2021-12-07,28.0538
2021-12-08,28.0538
2021-12-09,28.0538
2021-12-10,28.0538
2021-12-11,28.0538
2021-12-12,28.0538
2021-12-13,28.0538
2021-12-14,28.0538
2021-12-15,28.0538
2021-12-16,28.0538
2021-12-17,28.0538
2021-12-18,28.0538
2021-12-19,28.0538
2021-12-20,28.0538
2021-12-21,28.0538
2021-12-22,28.0538
2021-12-23,28.0538
2021-12-24,28.0538
2021-12-25,28.0538
2021-12-26,28.0538
2021-12-27,28.0538
2021-12-28,28.0538
2021-12-29,28.0538
2021-12-30,28.0538
2021-12-31,20.8368
2022-01-01,20.8368
2022-01-02,20.8368
2022-01-03,20.8368
2022-01-04,20.8368
2022-01-05,20.8368
2022-01-06,20.8368
2022-01-07,20.8368
2022-01-08,20.8368
2022-01-09,20.8368
2022-01-10,20.8368
2022-01-11,20.8368
2022-01-12,20.8368
2022-01-13,20.8368
2022-01-14,20.8368
2022-01-15,20.8368
2022-01-16,20.8368
2022-01-17,20.8368
2022-01-18,20.8368
2022-01-19,20.8368
2022-01-20,20.8368
2022-01-21,20.8368
2022-01-22,20.8368
2022-01-23,20.8368
2022-01-24,20.8368
2022-01-25,20.8368
2022-01-26,20.8368
2022-01-27,20.8368
2022-01-28,20.8368
2022-01-29,20.8368
2022-01-30,20.8368
2022-01-31,20.8368
2022-02-01,20.8368
2022-02-02,20.8368
2022-02-03,20.8368
2022-02-04,20.8368
2022-02-05,20.8368
2022-02-06,20.8368
2022-02-07,20.8368
2022-02-08,20.8368
2022-02-09,20.8368
2022-02-10,20.8368
2022-02-11,20.8368
2022-02-12,20.8368
2022-02-13,20.8368
2022-02-14,20.8368
2022-02-15,20.8368
2022-02-16,20.8368
2022-02-17,20.8368
2022-02-18,20.8368
2022-02-19,20.8368
2022-02-20,20.8368
2022-02-21,20.8368
2022-02-22,20.8368
2022-02-23,20.8368
2022-02-24,20.8368
2022-02-25,20.8368
2022-02-26,20.8368
2022-02-27,20.8368
2022-02-28,20.8368
2022-03-01,20.8368
2022-03-02,20.8368
2022-03-03,20.8368
2022-03-04,20.8368
2022-03-05,20.8368
2022-03-06,20.8368
2022-03-07,20.8368
2022-03-08,20.8368
2022-03-09,20.8368
2022-03-10,20.8368
2022-03-11,20.8368
2022-03-12,20.8368
2022-03-13,20.8368
2022-03-14,20.8368
2022-03-15,20.8368
2022-03-16,20.8368
2022-03-17,20.8368
2022-03-18,20.8368
2022-03-19,20.8368
2022-03-20,20.8368
2022-03-21,20.8368
2022-03-22,20.8368
2022-03-23,20.8368
2022-03-24,20.8368
2022-03-25,20.8368
2022-03-26,20.8368
2022-03-27,20.8368
2022-03-28,20.8368
2022-03-29,20.8368
2022-03-30,20.8368
2022-03-31,20.9564
2022-04-01,20.9564
2022-04-02,20.9564
2022-04-03,20.9564
2022-04-04,20.9564
2022-04-05,20.9564
2022-04-06,20.9564
2022-04-07,20.9564
2022-04-08,20.9564
2022-04-09,20.9564
2022-04-10,20.9564
2022-04-11,20.9564
2022-04-12,20.9564
2022-04-13,20.9564
2022-04-14,20.9564
2022-04-15,20.9564
2022-04-16,20.9564
2022-04-17,20.9564
2022-04-18,20.9564
2022-04-19,20.9564
2022-04-20,20.9564
2022-04-21,20.9564
2022-04-22,20.9564
2022-04-23,20.9564
2022-04-24,20.9564
2022-04-25,20.9564
2022-04-26,20.9564
2022-04-27,20.9564
2022-04-28,20.9564
2022-04-29,20.9564
2022-04-30,20.9564
2022-05-01,20.9564
2022-05-02,20.9564
2022-05-03,20.9564
2022-05-04,20.9564
2022-05-05,20.9564
2022-05-06,20.9564
2022-05-07,20.9564
2022-05-08,20.9564
2022-05-09,20.9564
2022-05-10,20.9564
2022-05-11,20.9564
2022-05-12,20.9564
2022-05-13,20.9564
2022-05-14,20.9564
2022-05-15,20.9564
2022-05-16,20.9564
2022-05-17,20.9564
2022-05-18,20.9564
2022-05-19,20.9564
2022-05-20,20.9564
2022-05-21,20.9564
2022-05-22,20.9564
2022-05-23,20.9564
2022-05-24,20.9564
2022-05-25,20.9564
2022-05-26,20.9564
2022-05-27,20.9564
2022-05-28,20.9564
2022-05-29,20.9564
2022-05-30,20.9564
2022-05-31,20.9564
2022-06-01,20.9564
2022-06-02,20.9564
2022-06-03,20.9564
2022-06-04,20.9564
2022-06-05,20.9564
2022-06-06,20.9564
2022-06-07,20.9564
2022-06-08,20.9564
2022-06-09,20.9564
2022-06-10,20.9564
2022-06-11,20.9564
2022-06-12,20.9564
2022-06-13,20.9564
2022-06-14,20.9564
2022-06-15,20.9564
2022-06-16,20.9564
2022-06-17,20.9564
2022-06-18,20.9564
2022-06-19,20.9564
2022-06-20,20.9564
2022-06-21,20.9564
2022-06-22,20.9564
2022-06-23,20.9564
2022-06-24,20.9564
2022-06-25,20.9564
2022-06-26,20.9564
2022-06-27,20.9564
2022-06-28,20.9564
2022-06-29,20.9564
2022-06-30,20.9377
2022-07-01,20.9377
2022-07-02,20.9377
2022-07-03,20.9377
2022-07-04,20.9377
2022-07-05,20.9377
2022-07-06,20.9377
2022-07-07,20.9377
2022-07-08,20.9377
2022-07-09,20.9377
2022-07-10,20.9377
2022-07-11,20.9377
2022-07-12,20.9377
2022-07-13,20.9377
2022-07-14,20.9377
2022-07-15,20.9377
2022-07-16,20.9377
2022-07-17,20.9377
2022-07-18,20.9377
2022-07-19,20.9377
2022-07-20,20.9377
2022-07-21,20.9377
2022-07-22,20.9377
2022-07-23,20.9377
2022-07-24,20.9377
2022-07-25,20.9377
2022-07-26,20.9377
2022-07-27,20.9377
2022-07-28,20.9377
2022-07-29,20.9377
2022-07-30,20.9377
2022-07-31,20.9377
2022-08-01,20.9377
2022-08-02,20.9377
2022-08-03,20.9377
2022-08-04,20.9377
2022-08-05,20.9377
2022-08-06,20.9377
2022-08-07,20.9377
2022-08-08,20.9377
2022-08-09,20.9377
2022-08-10,20.9377
2022-08-11,20.9377
2022-08-12,20.9377
2022-08-13,20.9377
2022-08-14,20.9377
2022-08-15,20.9377
2022-08-16,20.9377
2022-08-17,20.9377
2022-08-18,20.9377
2022-08-19,20.9377
2022-08-20,20.9377
2022-08-21,20.9377
2022-08-22,20.9377
2022-08-23,20.9377
2022-08-24,20.9377
2022-08-25,20.9377
2022-08-26,20.9377
2022-08-27,20.9377
2022-08-28,20.9377
2022-08-29,20.9377
2022-08-30,20.9377
2022-08-31,20.9377
2022-09-01,20.9377
2022-09-02,20.9377
2022-09-03,20.9377
2022-09-04,20.9377
2022-09-05,20.9377
2022-09-06,20.9377
2022-09-07,20.9377
2022-09-08,20.9377
2022-09-09,20.9377
2022-09-10,20.9377
2022-09-11,20.9377
2022-09-12,20.9377
2022-09-13,20.9377
2022-09-14,20.9377
2022-09-15,20.9377
2022-09-16,20.9377
2022-09-17,20.9377
2022-09-18,20.9377
2022-09-19,20.9377
2022-09-20,20.9377
2022-09-21,20.9377
2022-09-22,20.9377
2022-09-23,20.9377
2022-09-24,20.9377
2022-09-25,20.9377
2022-09-26,20.9377
2022-09-27,20.9377
2022-09-28,20.9377
2022-09-29,20.9377
2022-09-30,20.4342
2022-10-01,20.4342
2022-10-02,20.4342
2022-10-03,20.4342
2022-10-04,20.4342
2022-10-05,20.4342
2022-10-06,20.4342
2022-10-07,20.4342
2022-10-08,20.4342
2022-10-09,20.4342
2022-10-10,20.4342
2022-10-11,20.4342
2022-10-12,20.4342
2022-10-13,20.4342
2022-10-14,20.4342
2022-10-15,20.4342
2022-10-16,20.4342
2022-10-17,20.4342
2022-10-18,20.4342
2022-10-19,20.4342
2022-10-20,20.4342
2022-10-21,20.4342
2022-10-22,20.4342
2022-10-23,20.4342
2022-10-24,20.4342
2022-10-25,20.4342
2022-10-26,20.4342
2022-10-27,20.4342
2022-10-28,20.4342
2022-10-29,20.4342
2022-10-30,20.4342
2022-10-31,20.4342
2022-11-01,20.4342
2022-11-02,20.4342
2022-11-03,20.4342
2022-11-04,20.4342
2022-11-05,20.4342
2022-11-06,20.4342
2022-11-07,20.4342
2022-11-08,20.4342
2022-11-09,20.4342
2022-11-10,20.4342
2022-11-11,20.4342
2022-11-12,20.4342
2022-11-13,20.4342
2022-11-14,20.4342
2022-11-15,20.4342
2022-11-16,20.4342
2022-11-17,20.4342
2022-11-18,20.4342
2022-11-19,20.4342
2022-11-20,20.4342
2022-11-21,20.4342
2022-11-22,20.4342
2022-11-23,20.4342
2022-11-24,20.4342
2022-11-25,20.4342
2022-11-26,20.4342
2022-11-27,20.4342
2022-11-28,20.4342
2022-11-29,20.4342
2022-11-30,20.4342
2022-12-01,20.4342
2022-12-02,20.4342
2022-12-03,20.4342
2022-12-04,20.4342
2022-12-05,20.4342
2022-12-06,20.4342
2022-12-07,20.4342
2022-12-08,20.4342
2022-12-09,20.4342
2022-12-10,20.4342
2022-12-11,20.4342
2022-12-12,20.4342
2022-12-13,20.4342
2022-12-14,20.4342
2022-12-15,20.4342
2022-12-16,20.4342
2022-12-17,20.4342
2022-12-18,20.4342
2022-12-19,20.4342
2022-12-20,20.4342
2022-12-21,20.4342
2022-12-22,20.4342
2022-12-23,20.4342
2022-12-24,20.4342
2022-12-25,20.4342
2022-12-26,20.4342
2022-12-27,20.4342
2022-12-28,20.4342
2022-12-29,20.4342
2022-12-30,20.4342
2022-12-31,22.5505
2023-01-01,22.5505
2023-01-02,22.5505
2023-01-03,22.5505
2023-01-04,22.5505
2023-01-05,22.5505
2023-01-06,22.5505
2023-01-07,22.5505
2023-01-08,22.5505
2023-01-09,22.5505
2023-01-10,22.5505
2023-01-11,22.5505
2023-01-12,22.5505
2023-01-13,22.5505
2023-01-14,22.5505
2023-01-15,22.5505
2023-01-16,22.5505
2023-01-17,22.5505
2023-01-18,22.5505
2023-01-19,22.5505
2023-01-20,22.5505
2023-01-21,22.5505
2023-01-22,22.5505
2023-01-23,22.5505
2023-01-24,22.5505
2023-01-25,22.5505
2023-01-26,22.5505
2023-01-27,22.5505
2023-01-28,22.5505
2023-01-29,22.5505
2023-01-30,22.5505
2023-01-31,22.5505
2023-02-01,22.5505
2023-02-02,22.5505
2023-02-03,22.5505
2023-02-04,22.5505
2023-02-05,22.5505
2023-02-06,22.5505
2023-02-07,22.5505
2023-02-08,22.5505
2023-02-09,22.5505
2023-02-10,22.5505
2023-02-11,22.5505
2023-02-12,22.5505
2023-02-13,22.5505
2023-02-14,22.5505
2023-02-15,22.5505
2023-02-16,22.5505
2023-02-17,22.5505
2023-02-18,22.5505
2023-02-19,22.5505
2023-02-20,22.5505
2023-02-21,22.5505
2023-02-22,22.5505
2023-02-23,22.5505
2023-02-24,22.5505
2023-02-25,22.5505
2023-02-26,22.5505
2023-02-27,22.5505
2023-02-28,22.5505
2023-03-01,22.5505
2023-03-02,22.5505
2023-03-03,22.5505
2023-03-04,22.5505
2023-03-05,22.5505
2023-03-06,22.5505
2023-03-07,22.5505
2023-03-08,22.5505
2023-03-09,22.5505
2023-03-10,22.5505
2023-03-11,22.5505
2023-03-12,22.5505
2023-03-13,22.5505
2023-03-14,22.5505
2023-03-15,22.5505
2023-03-16,22.5505
