,SYY US Equity
2020-09-07,11.7707
2020-09-08,11.7707
2020-09-09,11.7707
2020-09-10,11.7707
2020-09-11,11.7707
2020-09-12,11.7707
2020-09-13,11.7707
2020-09-14,11.7707
2020-09-15,11.7707
2020-09-16,11.7707
2020-09-17,11.7707
2020-09-18,11.7707
2020-09-19,11.7707
2020-09-20,11.7707
2020-09-21,11.7707
2020-09-22,11.7707
2020-09-23,11.7707
2020-09-24,11.7707
2020-09-25,11.7707
2020-09-26,-1.1402
2020-09-27,-1.1402
2020-09-28,-1.1402
2020-09-29,-1.1402
2020-09-30,-1.1402
2020-10-01,-1.1402
2020-10-02,-1.1402
2020-10-03,-1.1402
2020-10-04,-1.1402
2020-10-05,-1.1402
2020-10-06,-1.1402
2020-10-07,-1.1402
2020-10-08,-1.1402
2020-10-09,-1.1402
2020-10-10,-1.1402
2020-10-11,-1.1402
2020-10-12,-1.1402
2020-10-13,-1.1402
2020-10-14,-1.1402
2020-10-15,-1.1402
2020-10-16,-1.1402
2020-10-17,-1.1402
2020-10-18,-1.1402
2020-10-19,-1.1402
2020-10-20,-1.1402
2020-10-21,-1.1402
2020-10-22,-1.1402
2020-10-23,-1.1402
2020-10-24,-1.1402
2020-10-25,-1.1402
2020-10-26,-1.1402
2020-10-27,-1.1402
2020-10-28,-1.1402
2020-10-29,-1.1402
2020-10-30,-1.1402
2020-10-31,-1.1402
2020-11-01,-1.1402
2020-11-02,-1.1402
2020-11-03,-1.1402
2020-11-04,-1.1402
2020-11-05,-1.1402
2020-11-06,-1.1402
2020-11-07,-1.1402
2020-11-08,-1.1402
2020-11-09,-1.1402
2020-11-10,-1.1402
2020-11-11,-1.1402
2020-11-12,-1.1402
2020-11-13,-1.1402
2020-11-14,-1.1402
2020-11-15,-1.1402
2020-11-16,-1.1402
2020-11-17,-1.1402
2020-11-18,-1.1402
2020-11-19,-1.1402
2020-11-20,-1.1402
2020-11-21,-1.1402
2020-11-22,-1.1402
2020-11-23,-1.1402
2020-11-24,-1.1402
2020-11-25,-1.1402
2020-11-26,-1.1402
2020-11-27,-1.1402
2020-11-28,-1.1402
2020-11-29,-1.1402
2020-11-30,-1.1402
2020-12-01,-1.1402
2020-12-02,-1.1402
2020-12-03,-1.1402
2020-12-04,-1.1402
2020-12-05,-1.1402
2020-12-06,-1.1402
2020-12-07,-1.1402
2020-12-08,-1.1402
2020-12-09,-1.1402
2020-12-10,-1.1402
2020-12-11,-1.1402
2020-12-12,-1.1402
2020-12-13,-1.1402
2020-12-14,-1.1402
2020-12-15,-1.1402
2020-12-16,-1.1402
2020-12-17,-1.1402
2020-12-18,-1.1402
2020-12-19,-1.1402
2020-12-20,-1.1402
2020-12-21,-1.1402
2020-12-22,-1.1402
2020-12-23,-1.1402
2020-12-24,-1.1402
2020-12-25,-1.1402
2020-12-26,-17.0713
2020-12-27,-17.0713
2020-12-28,-17.0713
2020-12-29,-17.0713
2020-12-30,-17.0713
2020-12-31,-17.0713
2021-01-01,-17.0713
2021-01-02,-17.0713
2021-01-03,-17.0713
2021-01-04,-17.0713
2021-01-05,-17.0713
2021-01-06,-17.0713
2021-01-07,-17.0713
2021-01-08,-17.0713
2021-01-09,-17.0713
2021-01-10,-17.0713
2021-01-11,-17.0713
2021-01-12,-17.0713
2021-01-13,-17.0713
2021-01-14,-17.0713
2021-01-15,-17.0713
2021-01-16,-17.0713
2021-01-17,-17.0713
2021-01-18,-17.0713
2021-01-19,-17.0713
2021-01-20,-17.0713
2021-01-21,-17.0713
2021-01-22,-17.0713
2021-01-23,-17.0713
2021-01-24,-17.0713
2021-01-25,-17.0713
2021-01-26,-17.0713
2021-01-27,-17.0713
2021-01-28,-17.0713
2021-01-29,-17.0713
2021-01-30,-17.0713
2021-01-31,-17.0713
2021-02-01,-17.0713
2021-02-02,-17.0713
2021-02-03,-17.0713
2021-02-04,-17.0713
2021-02-05,-17.0713
2021-02-06,-17.0713
2021-02-07,-17.0713
2021-02-08,-17.0713
2021-02-09,-17.0713
2021-02-10,-17.0713
2021-02-11,-17.0713
2021-02-12,-17.0713
2021-02-13,-17.0713
2021-02-14,-17.0713
2021-02-15,-17.0713
2021-02-16,-17.0713
2021-02-17,-17.0713
2021-02-18,-17.0713
2021-02-19,-17.0713
2021-02-20,-17.0713
2021-02-21,-17.0713
2021-02-22,-17.0713
2021-02-23,-17.0713
2021-02-24,-17.0713
2021-02-25,-17.0713
2021-02-26,-17.0713
2021-02-27,-17.0713
2021-02-28,-17.0713
2021-03-01,-17.0713
2021-03-02,-17.0713
2021-03-03,-17.0713
2021-03-04,-17.0713
2021-03-05,-17.0713
2021-03-06,-17.0713
2021-03-07,-17.0713
2021-03-08,-17.0713
2021-03-09,-17.0713
2021-03-10,-17.0713
2021-03-11,-17.0713
2021-03-12,-17.0713
2021-03-13,-17.0713
2021-03-14,-17.0713
2021-03-15,-17.0713
2021-03-16,-17.0713
2021-03-17,-17.0713
2021-03-18,-17.0713
2021-03-19,-17.0713
2021-03-20,-17.0713
2021-03-21,-17.0713
2021-03-22,-17.0713
2021-03-23,-17.0713
2021-03-24,-17.0713
2021-03-25,-17.0713
2021-03-26,-17.0713
2021-03-27,-14.3264
2021-03-28,-14.3264
2021-03-29,-14.3264
2021-03-30,-14.3264
2021-03-31,-14.3264
2021-04-01,-14.3264
2021-04-02,-14.3264
2021-04-03,-14.3264
2021-04-04,-14.3264
2021-04-05,-14.3264
2021-04-06,-14.3264
2021-04-07,-14.3264
2021-04-08,-14.3264
2021-04-09,-14.3264
2021-04-10,-14.3264
2021-04-11,-14.3264
2021-04-12,-14.3264
2021-04-13,-14.3264
2021-04-14,-14.3264
2021-04-15,-14.3264
2021-04-16,-14.3264
2021-04-17,-14.3264
2021-04-18,-14.3264
2021-04-19,-14.3264
2021-04-20,-14.3264
2021-04-21,-14.3264
2021-04-22,-14.3264
2021-04-23,-14.3264
2021-04-24,-14.3264
2021-04-25,-14.3264
2021-04-26,-14.3264
2021-04-27,-14.3264
2021-04-28,-14.3264
2021-04-29,-14.3264
2021-04-30,-14.3264
2021-05-01,-14.3264
2021-05-02,-14.3264
2021-05-03,-14.3264
2021-05-04,-14.3264
2021-05-05,-14.3264
2021-05-06,-14.3264
2021-05-07,-14.3264
2021-05-08,-14.3264
2021-05-09,-14.3264
2021-05-10,-14.3264
2021-05-11,-14.3264
2021-05-12,-14.3264
2021-05-13,-14.3264
2021-05-14,-14.3264
2021-05-15,-14.3264
2021-05-16,-14.3264
2021-05-17,-14.3264
2021-05-18,-14.3264
2021-05-19,-14.3264
2021-05-20,-14.3264
2021-05-21,-14.3264
2021-05-22,-14.3264
2021-05-23,-14.3264
2021-05-24,-14.3264
2021-05-25,-14.3264
2021-05-26,-14.3264
2021-05-27,-14.3264
2021-05-28,-14.3264
2021-05-29,-14.3264
2021-05-30,-14.3264
2021-05-31,-14.3264
2021-06-01,-14.3264
2021-06-02,-14.3264
2021-06-03,-14.3264
2021-06-04,-14.3264
2021-06-05,-14.3264
2021-06-06,-14.3264
2021-06-07,-14.3264
2021-06-08,-14.3264
2021-06-09,-14.3264
2021-06-10,-14.3264
2021-06-11,-14.3264
2021-06-12,-14.3264
2021-06-13,-14.3264
2021-06-14,-14.3264
2021-06-15,-14.3264
2021-06-16,-14.3264
2021-06-17,-14.3264
2021-06-18,-14.3264
2021-06-19,-14.3264
2021-06-20,-14.3264
2021-06-21,-14.3264
2021-06-22,-14.3264
2021-06-23,-14.3264
2021-06-24,-14.3264
2021-06-25,-14.3264
2021-06-26,-14.3264
2021-06-27,-14.3264
2021-06-28,-14.3264
2021-06-29,-14.3264
2021-06-30,-14.3264
2021-07-01,-14.3264
2021-07-02,-14.3264
2021-07-03,38.6655
2021-07-04,38.6655
2021-07-05,38.6655
2021-07-06,38.6655
2021-07-07,38.6655
2021-07-08,38.6655
2021-07-09,38.6655
2021-07-10,38.6655
2021-07-11,38.6655
2021-07-12,38.6655
2021-07-13,38.6655
2021-07-14,38.6655
2021-07-15,38.6655
2021-07-16,38.6655
2021-07-17,38.6655
2021-07-18,38.6655
2021-07-19,38.6655
2021-07-20,38.6655
2021-07-21,38.6655
2021-07-22,38.6655
2021-07-23,38.6655
2021-07-24,38.6655
2021-07-25,38.6655
2021-07-26,38.6655
2021-07-27,38.6655
2021-07-28,38.6655
2021-07-29,38.6655
2021-07-30,38.6655
2021-07-31,38.6655
2021-08-01,38.6655
2021-08-02,38.6655
2021-08-03,38.6655
2021-08-04,38.6655
2021-08-05,38.6655
2021-08-06,38.6655
2021-08-07,38.6655
2021-08-08,38.6655
2021-08-09,38.6655
2021-08-10,38.6655
2021-08-11,38.6655
2021-08-12,38.6655
2021-08-13,38.6655
2021-08-14,38.6655
2021-08-15,38.6655
2021-08-16,38.6655
2021-08-17,38.6655
2021-08-18,38.6655
2021-08-19,38.6655
2021-08-20,38.6655
2021-08-21,38.6655
2021-08-22,38.6655
2021-08-23,38.6655
2021-08-24,38.6655
2021-08-25,38.6655
2021-08-26,38.6655
2021-08-27,38.6655
2021-08-28,38.6655
2021-08-29,38.6655
2021-08-30,38.6655
2021-08-31,38.6655
2021-09-01,38.6655
2021-09-02,38.6655
2021-09-03,38.6655
2021-09-04,38.6655
2021-09-05,38.6655
2021-09-06,38.6655
2021-09-07,38.6655
2021-09-08,38.6655
2021-09-09,38.6655
2021-09-10,38.6655
2021-09-11,38.6655
2021-09-12,38.6655
2021-09-13,38.6655
2021-09-14,38.6655
2021-09-15,38.6655
2021-09-16,38.6655
2021-09-17,38.6655
2021-09-18,38.6655
2021-09-19,38.6655
2021-09-20,38.6655
2021-09-21,38.6655
2021-09-22,38.6655
2021-09-23,38.6655
2021-09-24,38.6655
2021-09-25,38.6655
2021-09-26,38.6655
2021-09-27,38.6655
2021-09-28,38.6655
2021-09-29,38.6655
2021-09-30,38.6655
2021-10-01,38.6655
2021-10-02,46.0984
2021-10-03,46.0984
2021-10-04,46.0984
2021-10-05,46.0984
2021-10-06,46.0984
2021-10-07,46.0984
2021-10-08,46.0984
2021-10-09,46.0984
2021-10-10,46.0984
2021-10-11,46.0984
2021-10-12,46.0984
2021-10-13,46.0984
2021-10-14,46.0984
2021-10-15,46.0984
2021-10-16,46.0984
2021-10-17,46.0984
2021-10-18,46.0984
2021-10-19,46.0984
2021-10-20,46.0984
2021-10-21,46.0984
2021-10-22,46.0984
2021-10-23,46.0984
2021-10-24,46.0984
2021-10-25,46.0984
2021-10-26,46.0984
2021-10-27,46.0984
2021-10-28,46.0984
2021-10-29,46.0984
2021-10-30,46.0984
2021-10-31,46.0984
2021-11-01,46.0984
2021-11-02,46.0984
2021-11-03,46.0984
2021-11-04,46.0984
2021-11-05,46.0984
2021-11-06,46.0984
2021-11-07,46.0984
2021-11-08,46.0984
2021-11-09,46.0984
2021-11-10,46.0984
2021-11-11,46.0984
2021-11-12,46.0984
2021-11-13,46.0984
2021-11-14,46.0984
2021-11-15,46.0984
2021-11-16,46.0984
2021-11-17,46.0984
2021-11-18,46.0984
2021-11-19,46.0984
2021-11-20,46.0984
2021-11-21,46.0984
2021-11-22,46.0984
2021-11-23,46.0984
2021-11-24,46.0984
2021-11-25,46.0984
2021-11-26,46.0984
2021-11-27,46.0984
2021-11-28,46.0984
2021-11-29,46.0984
2021-11-30,46.0984
2021-12-01,46.0984
2021-12-02,46.0984
2021-12-03,46.0984
2021-12-04,46.0984
2021-12-05,46.0984
2021-12-06,46.0984
2021-12-07,46.0984
2021-12-08,46.0984
2021-12-09,46.0984
2021-12-10,46.0984
2021-12-11,46.0984
2021-12-12,46.0984
2021-12-13,46.0984
2021-12-14,46.0984
2021-12-15,46.0984
2021-12-16,46.0984
2021-12-17,46.0984
2021-12-18,46.0984
2021-12-19,46.0984
2021-12-20,46.0984
2021-12-21,46.0984
2021-12-22,46.0984
2021-12-23,46.0984
2021-12-24,46.0984
2021-12-25,46.0984
2021-12-26,46.0984
2021-12-27,46.0984
2021-12-28,46.0984
2021-12-29,46.0984
2021-12-30,46.0984
2021-12-31,46.0984
2022-01-01,59.3287
2022-01-02,59.3287
2022-01-03,59.3287
2022-01-04,59.3287
2022-01-05,59.3287
2022-01-06,59.3287
2022-01-07,59.3287
2022-01-08,59.3287
2022-01-09,59.3287
2022-01-10,59.3287
2022-01-11,59.3287
2022-01-12,59.3287
2022-01-13,59.3287
2022-01-14,59.3287
2022-01-15,59.3287
2022-01-16,59.3287
2022-01-17,59.3287
2022-01-18,59.3287
2022-01-19,59.3287
2022-01-20,59.3287
2022-01-21,59.3287
2022-01-22,59.3287
2022-01-23,59.3287
2022-01-24,59.3287
2022-01-25,59.3287
2022-01-26,59.3287
2022-01-27,59.3287
2022-01-28,59.3287
2022-01-29,59.3287
2022-01-30,59.3287
2022-01-31,59.3287
2022-02-01,59.3287
2022-02-02,59.3287
2022-02-03,59.3287
2022-02-04,59.3287
2022-02-05,59.3287
2022-02-06,59.3287
2022-02-07,59.3287
2022-02-08,59.3287
2022-02-09,59.3287
2022-02-10,59.3287
2022-02-11,59.3287
2022-02-12,59.3287
2022-02-13,59.3287
2022-02-14,59.3287
2022-02-15,59.3287
2022-02-16,59.3287
2022-02-17,59.3287
2022-02-18,59.3287
2022-02-19,59.3287
2022-02-20,59.3287
2022-02-21,59.3287
2022-02-22,59.3287
2022-02-23,59.3287
2022-02-24,59.3287
2022-02-25,59.3287
2022-02-26,59.3287
2022-02-27,59.3287
2022-02-28,59.3287
2022-03-01,59.3287
2022-03-02,59.3287
2022-03-03,59.3287
2022-03-04,59.3287
2022-03-05,59.3287
2022-03-06,59.3287
2022-03-07,59.3287
2022-03-08,59.3287
2022-03-09,59.3287
2022-03-10,59.3287
2022-03-11,59.3287
2022-03-12,59.3287
2022-03-13,59.3287
2022-03-14,59.3287
2022-03-15,59.3287
2022-03-16,59.3287
2022-03-17,59.3287
2022-03-18,59.3287
2022-03-19,59.3287
2022-03-20,59.3287
2022-03-21,59.3287
2022-03-22,59.3287
2022-03-23,59.3287
2022-03-24,59.3287
2022-03-25,59.3287
2022-03-26,59.3287
2022-03-27,59.3287
2022-03-28,59.3287
2022-03-29,59.3287
2022-03-30,59.3287
2022-03-31,59.3287
2022-04-01,59.3287
2022-04-02,73.601
2022-04-03,73.601
2022-04-04,73.601
2022-04-05,73.601
2022-04-06,73.601
2022-04-07,73.601
2022-04-08,73.601
2022-04-09,73.601
2022-04-10,73.601
2022-04-11,73.601
2022-04-12,73.601
2022-04-13,73.601
2022-04-14,73.601
2022-04-15,73.601
2022-04-16,73.601
2022-04-17,73.601
2022-04-18,73.601
2022-04-19,73.601
2022-04-20,73.601
2022-04-21,73.601
2022-04-22,73.601
2022-04-23,73.601
2022-04-24,73.601
2022-04-25,73.601
2022-04-26,73.601
2022-04-27,73.601
2022-04-28,73.601
2022-04-29,73.601
2022-04-30,73.601
2022-05-01,73.601
2022-05-02,73.601
2022-05-03,73.601
2022-05-04,73.601
2022-05-05,73.601
2022-05-06,73.601
2022-05-07,73.601
2022-05-08,73.601
2022-05-09,73.601
2022-05-10,73.601
2022-05-11,73.601
2022-05-12,73.601
2022-05-13,73.601
2022-05-14,73.601
2022-05-15,73.601
2022-05-16,73.601
2022-05-17,73.601
2022-05-18,73.601
2022-05-19,73.601
2022-05-20,73.601
2022-05-21,73.601
2022-05-22,73.601
2022-05-23,73.601
2022-05-24,73.601
2022-05-25,73.601
2022-05-26,73.601
2022-05-27,73.601
2022-05-28,73.601
2022-05-29,73.601
2022-05-30,73.601
2022-05-31,73.601
2022-06-01,73.601
2022-06-02,73.601
2022-06-03,73.601
2022-06-04,73.601
2022-06-05,73.601
2022-06-06,73.601
2022-06-07,73.601
2022-06-08,73.601
2022-06-09,73.601
2022-06-10,73.601
2022-06-11,73.601
2022-06-12,73.601
2022-06-13,73.601
2022-06-14,73.601
2022-06-15,73.601
2022-06-16,73.601
2022-06-17,73.601
2022-06-18,73.601
2022-06-19,73.601
2022-06-20,73.601
2022-06-21,73.601
2022-06-22,73.601
2022-06-23,73.601
2022-06-24,73.601
2022-06-25,73.601
2022-06-26,73.601
2022-06-27,73.601
2022-06-28,73.601
2022-06-29,73.601
2022-06-30,73.601
2022-07-01,73.601
2022-07-02,92.5857
2022-07-03,92.5857
2022-07-04,92.5857
2022-07-05,92.5857
2022-07-06,92.5857
2022-07-07,92.5857
2022-07-08,92.5857
2022-07-09,92.5857
2022-07-10,92.5857
2022-07-11,92.5857
2022-07-12,92.5857
2022-07-13,92.5857
2022-07-14,92.5857
2022-07-15,92.5857
2022-07-16,92.5857
2022-07-17,92.5857
2022-07-18,92.5857
2022-07-19,92.5857
2022-07-20,92.5857
2022-07-21,92.5857
2022-07-22,92.5857
2022-07-23,92.5857
2022-07-24,92.5857
2022-07-25,92.5857
2022-07-26,92.5857
2022-07-27,92.5857
2022-07-28,92.5857
2022-07-29,92.5857
2022-07-30,92.5857
2022-07-31,92.5857
2022-08-01,92.5857
2022-08-02,92.5857
2022-08-03,92.5857
2022-08-04,92.5857
2022-08-05,92.5857
2022-08-06,92.5857
2022-08-07,92.5857
2022-08-08,92.5857
2022-08-09,92.5857
2022-08-10,92.5857
2022-08-11,92.5857
2022-08-12,92.5857
2022-08-13,92.5857
2022-08-14,92.5857
2022-08-15,92.5857
2022-08-16,92.5857
2022-08-17,92.5857
2022-08-18,92.5857
2022-08-19,92.5857
2022-08-20,92.5857
2022-08-21,92.5857
2022-08-22,92.5857
2022-08-23,92.5857
2022-08-24,92.5857
2022-08-25,92.5857
2022-08-26,92.5857
2022-08-27,92.5857
2022-08-28,92.5857
2022-08-29,92.5857
2022-08-30,92.5857
2022-08-31,92.5857
2022-09-01,92.5857
2022-09-02,92.5857
2022-09-03,92.5857
2022-09-04,92.5857
2022-09-05,92.5857
2022-09-06,92.5857
2022-09-07,92.5857
2022-09-08,92.5857
2022-09-09,92.5857
2022-09-10,92.5857
2022-09-11,92.5857
2022-09-12,92.5857
2022-09-13,92.5857
2022-09-14,92.5857
2022-09-15,92.5857
2022-09-16,92.5857
2022-09-17,92.5857
2022-09-18,92.5857
2022-09-19,92.5857
2022-09-20,92.5857
2022-09-21,92.5857
2022-09-22,92.5857
2022-09-23,92.5857
2022-09-24,92.5857
2022-09-25,92.5857
2022-09-26,92.5857
2022-09-27,92.5857
2022-09-28,92.5857
2022-09-29,92.5857
2022-09-30,92.5857
2022-10-01,103.7299
2022-10-02,103.7299
2022-10-03,103.7299
2022-10-04,103.7299
2022-10-05,103.7299
2022-10-06,103.7299
2022-10-07,103.7299
2022-10-08,103.7299
2022-10-09,103.7299
2022-10-10,103.7299
2022-10-11,103.7299
2022-10-12,103.7299
2022-10-13,103.7299
2022-10-14,103.7299
2022-10-15,103.7299
2022-10-16,103.7299
2022-10-17,103.7299
2022-10-18,103.7299
2022-10-19,103.7299
2022-10-20,103.7299
2022-10-21,103.7299
2022-10-22,103.7299
2022-10-23,103.7299
2022-10-24,103.7299
2022-10-25,103.7299
2022-10-26,103.7299
2022-10-27,103.7299
2022-10-28,103.7299
2022-10-29,103.7299
2022-10-30,103.7299
2022-10-31,103.7299
2022-11-01,103.7299
2022-11-02,103.7299
2022-11-03,103.7299
2022-11-04,103.7299
2022-11-05,103.7299
2022-11-06,103.7299
2022-11-07,103.7299
2022-11-08,103.7299
2022-11-09,103.7299
2022-11-10,103.7299
2022-11-11,103.7299
2022-11-12,103.7299
2022-11-13,103.7299
2022-11-14,103.7299
2022-11-15,103.7299
2022-11-16,103.7299
2022-11-17,103.7299
2022-11-18,103.7299
2022-11-19,103.7299
2022-11-20,103.7299
2022-11-21,103.7299
2022-11-22,103.7299
2022-11-23,103.7299
2022-11-24,103.7299
2022-11-25,103.7299
2022-11-26,103.7299
2022-11-27,103.7299
2022-11-28,103.7299
2022-11-29,103.7299
2022-11-30,103.7299
2022-12-01,103.7299
2022-12-02,103.7299
2022-12-03,103.7299
2022-12-04,103.7299
2022-12-05,103.7299
2022-12-06,103.7299
2022-12-07,103.7299
2022-12-08,103.7299
2022-12-09,103.7299
2022-12-10,103.7299
2022-12-11,103.7299
2022-12-12,103.7299
2022-12-13,103.7299
2022-12-14,103.7299
2022-12-15,103.7299
2022-12-16,103.7299
2022-12-17,103.7299
2022-12-18,103.7299
2022-12-19,103.7299
2022-12-20,103.7299
2022-12-21,103.7299
2022-12-22,103.7299
2022-12-23,103.7299
2022-12-24,103.7299
2022-12-25,103.7299
2022-12-26,103.7299
2022-12-27,103.7299
2022-12-28,103.7299
2022-12-29,103.7299
2022-12-30,103.7299
2022-12-31,106.8683
2023-01-01,106.8683
2023-01-02,106.8683
2023-01-03,106.8683
2023-01-04,106.8683
2023-01-05,106.8683
2023-01-06,106.8683
2023-01-07,106.8683
2023-01-08,106.8683
2023-01-09,106.8683
2023-01-10,106.8683
2023-01-11,106.8683
2023-01-12,106.8683
2023-01-13,106.8683
2023-01-14,106.8683
2023-01-15,106.8683
2023-01-16,106.8683
2023-01-17,106.8683
2023-01-18,106.8683
2023-01-19,106.8683
2023-01-20,106.8683
2023-01-21,106.8683
2023-01-22,106.8683
2023-01-23,106.8683
2023-01-24,106.8683
2023-01-25,106.8683
2023-01-26,106.8683
2023-01-27,106.8683
2023-01-28,106.8683
2023-01-29,106.8683
2023-01-30,106.8683
2023-01-31,106.8683
2023-02-01,106.8683
2023-02-02,106.8683
2023-02-03,106.8683
2023-02-04,106.8683
2023-02-05,106.8683
2023-02-06,106.8683
2023-02-07,106.8683
2023-02-08,106.8683
2023-02-09,106.8683
2023-02-10,106.8683
2023-02-11,106.8683
2023-02-12,106.8683
2023-02-13,106.8683
2023-02-14,106.8683
2023-02-15,106.8683
2023-02-16,106.8683
2023-02-17,106.8683
2023-02-18,106.8683
2023-02-19,106.8683
2023-02-20,106.8683
2023-02-21,106.8683
