,CVI US Equity
2020-06-18,14.9533
2020-06-19,14.9533
2020-06-20,14.9533
2020-06-21,14.9533
2020-06-22,14.9533
2020-06-23,14.9533
2020-06-24,14.9533
2020-06-25,14.9533
2020-06-26,14.9533
2020-06-27,14.9533
2020-06-28,14.9533
2020-06-29,14.9533
2020-06-30,5.5382
2020-07-01,5.5382
2020-07-02,5.5382
2020-07-03,5.5382
2020-07-04,5.5382
2020-07-05,5.5382
2020-07-06,5.5382
2020-07-07,5.5382
2020-07-08,5.5382
2020-07-09,5.5382
2020-07-10,5.5382
2020-07-11,5.5382
2020-07-12,5.5382
2020-07-13,5.5382
2020-07-14,5.5382
2020-07-15,5.5382
2020-07-16,5.5382
2020-07-17,5.5382
2020-07-18,5.5382
2020-07-19,5.5382
2020-07-20,5.5382
2020-07-21,5.5382
2020-07-22,5.5382
2020-07-23,5.5382
2020-07-24,5.5382
2020-07-25,5.5382
2020-07-26,5.5382
2020-07-27,5.5382
2020-07-28,5.5382
2020-07-29,5.5382
2020-07-30,5.5382
2020-07-31,5.5382
2020-08-01,5.5382
2020-08-02,5.5382
2020-08-03,5.5382
2020-08-04,5.5382
2020-08-05,5.5382
2020-08-06,5.5382
2020-08-07,5.5382
2020-08-08,5.5382
2020-08-09,5.5382
2020-08-10,5.5382
2020-08-11,5.5382
2020-08-12,5.5382
2020-08-13,5.5382
2020-08-14,5.5382
2020-08-15,5.5382
2020-08-16,5.5382
2020-08-17,5.5382
2020-08-18,5.5382
2020-08-19,5.5382
2020-08-20,5.5382
2020-08-21,5.5382
2020-08-22,5.5382
2020-08-23,5.5382
2020-08-24,5.5382
2020-08-25,5.5382
2020-08-26,5.5382
2020-08-27,5.5382
2020-08-28,5.5382
2020-08-29,5.5382
2020-08-30,5.5382
2020-08-31,5.5382
2020-09-01,5.5382
2020-09-02,5.5382
2020-09-03,5.5382
2020-09-04,5.5382
2020-09-05,5.5382
2020-09-06,5.5382
2020-09-07,5.5382
2020-09-08,5.5382
2020-09-09,5.5382
2020-09-10,5.5382
2020-09-11,5.5382
2020-09-12,5.5382
2020-09-13,5.5382
2020-09-14,5.5382
2020-09-15,5.5382
2020-09-16,5.5382
2020-09-17,5.5382
2020-09-18,5.5382
2020-09-19,5.5382
2020-09-20,5.5382
2020-09-21,5.5382
2020-09-22,5.5382
2020-09-23,5.5382
2020-09-24,5.5382
2020-09-25,5.5382
2020-09-26,5.5382
2020-09-27,5.5382
2020-09-28,5.5382
2020-09-29,5.5382
2020-09-30,-11.4604
2020-10-01,-11.4604
2020-10-02,-11.4604
2020-10-03,-11.4604
2020-10-04,-11.4604
2020-10-05,-11.4604
2020-10-06,-11.4604
2020-10-07,-11.4604
2020-10-08,-11.4604
2020-10-09,-11.4604
2020-10-10,-11.4604
2020-10-11,-11.4604
2020-10-12,-11.4604
2020-10-13,-11.4604
2020-10-14,-11.4604
2020-10-15,-11.4604
2020-10-16,-11.4604
2020-10-17,-11.4604
2020-10-18,-11.4604
2020-10-19,-11.4604
2020-10-20,-11.4604
2020-10-21,-11.4604
2020-10-22,-11.4604
2020-10-23,-11.4604
2020-10-24,-11.4604
2020-10-25,-11.4604
2020-10-26,-11.4604
2020-10-27,-11.4604
2020-10-28,-11.4604
2020-10-29,-11.4604
2020-10-30,-11.4604
2020-10-31,-11.4604
2020-11-01,-11.4604
2020-11-02,-11.4604
2020-11-03,-11.4604
2020-11-04,-11.4604
2020-11-05,-11.4604
2020-11-06,-11.4604
2020-11-07,-11.4604
2020-11-08,-11.4604
2020-11-09,-11.4604
2020-11-10,-11.4604
2020-11-11,-11.4604
2020-11-12,-11.4604
2020-11-13,-11.4604
2020-11-14,-11.4604
2020-11-15,-11.4604
2020-11-16,-11.4604
2020-11-17,-11.4604
2020-11-18,-11.4604
2020-11-19,-11.4604
2020-11-20,-11.4604
2020-11-21,-11.4604
2020-11-22,-11.4604
2020-11-23,-11.4604
2020-11-24,-11.4604
2020-11-25,-11.4604
2020-11-26,-11.4604
2020-11-27,-11.4604
2020-11-28,-11.4604
2020-11-29,-11.4604
2020-11-30,-11.4604
2020-12-01,-11.4604
2020-12-02,-11.4604
2020-12-03,-11.4604
2020-12-04,-11.4604
2020-12-05,-11.4604
2020-12-06,-11.4604
2020-12-07,-11.4604
2020-12-08,-11.4604
2020-12-09,-11.4604
2020-12-10,-11.4604
2020-12-11,-11.4604
2020-12-12,-11.4604
2020-12-13,-11.4604
2020-12-14,-11.4604
2020-12-15,-11.4604
2020-12-16,-11.4604
2020-12-17,-11.4604
2020-12-18,-11.4604
2020-12-19,-11.4604
2020-12-20,-11.4604
2020-12-21,-11.4604
2020-12-22,-11.4604
2020-12-23,-11.4604
2020-12-24,-11.4604
2020-12-25,-11.4604
2020-12-26,-11.4604
2020-12-27,-11.4604
2020-12-28,-11.4604
2020-12-29,-11.4604
2020-12-30,-11.4604
2020-12-31,-21.1443
2021-01-01,-21.1443
2021-01-02,-21.1443
2021-01-03,-21.1443
2021-01-04,-21.1443
2021-01-05,-21.1443
2021-01-06,-21.1443
2021-01-07,-21.1443
2021-01-08,-21.1443
2021-01-09,-21.1443
2021-01-10,-21.1443
2021-01-11,-21.1443
2021-01-12,-21.1443
2021-01-13,-21.1443
2021-01-14,-21.1443
2021-01-15,-21.1443
2021-01-16,-21.1443
2021-01-17,-21.1443
2021-01-18,-21.1443
2021-01-19,-21.1443
2021-01-20,-21.1443
2021-01-21,-21.1443
2021-01-22,-21.1443
2021-01-23,-21.1443
2021-01-24,-21.1443
2021-01-25,-21.1443
2021-01-26,-21.1443
2021-01-27,-21.1443
2021-01-28,-21.1443
2021-01-29,-21.1443
2021-01-30,-21.1443
2021-01-31,-21.1443
2021-02-01,-21.1443
2021-02-02,-21.1443
2021-02-03,-21.1443
2021-02-04,-21.1443
2021-02-05,-21.1443
2021-02-06,-21.1443
2021-02-07,-21.1443
2021-02-08,-21.1443
2021-02-09,-21.1443
2021-02-10,-21.1443
2021-02-11,-21.1443
2021-02-12,-21.1443
2021-02-13,-21.1443
2021-02-14,-21.1443
2021-02-15,-21.1443
2021-02-16,-21.1443
2021-02-17,-21.1443
2021-02-18,-21.1443
2021-02-19,-21.1443
2021-02-20,-21.1443
2021-02-21,-21.1443
2021-02-22,-21.1443
2021-02-23,-21.1443
2021-02-24,-21.1443
2021-02-25,-21.1443
2021-02-26,-21.1443
2021-02-27,-21.1443
2021-02-28,-21.1443
2021-03-01,-21.1443
2021-03-02,-21.1443
2021-03-03,-21.1443
2021-03-04,-21.1443
2021-03-05,-21.1443
2021-03-06,-21.1443
2021-03-07,-21.1443
2021-03-08,-21.1443
2021-03-09,-21.1443
2021-03-10,-21.1443
2021-03-11,-21.1443
2021-03-12,-21.1443
2021-03-13,-21.1443
2021-03-14,-21.1443
2021-03-15,-21.1443
2021-03-16,-21.1443
2021-03-17,-21.1443
2021-03-18,-21.1443
2021-03-19,-21.1443
2021-03-20,-21.1443
2021-03-21,-21.1443
2021-03-22,-21.1443
2021-03-23,-21.1443
2021-03-24,-21.1443
2021-03-25,-21.1443
2021-03-26,-21.1443
2021-03-27,-21.1443
2021-03-28,-21.1443
2021-03-29,-21.1443
2021-03-30,-21.1443
2021-03-31,-18.767
2021-04-01,-18.767
2021-04-02,-18.767
2021-04-03,-18.767
2021-04-04,-18.767
2021-04-05,-18.767
2021-04-06,-18.767
2021-04-07,-18.767
2021-04-08,-18.767
2021-04-09,-18.767
2021-04-10,-18.767
2021-04-11,-18.767
2021-04-12,-18.767
2021-04-13,-18.767
2021-04-14,-18.767
2021-04-15,-18.767
2021-04-16,-18.767
2021-04-17,-18.767
2021-04-18,-18.767
2021-04-19,-18.767
2021-04-20,-18.767
2021-04-21,-18.767
2021-04-22,-18.767
2021-04-23,-18.767
2021-04-24,-18.767
2021-04-25,-18.767
2021-04-26,-18.767
2021-04-27,-18.767
2021-04-28,-18.767
2021-04-29,-18.767
2021-04-30,-18.767
2021-05-01,-18.767
2021-05-02,-18.767
2021-05-03,-18.767
2021-05-04,-18.767
2021-05-05,-18.767
2021-05-06,-18.767
2021-05-07,-18.767
2021-05-08,-18.767
2021-05-09,-18.767
2021-05-10,-18.767
2021-05-11,-18.767
2021-05-12,-18.767
2021-05-13,-18.767
2021-05-14,-18.767
2021-05-15,-18.767
2021-05-16,-18.767
2021-05-17,-18.767
2021-05-18,-18.767
2021-05-19,-18.767
2021-05-20,-18.767
2021-05-21,-18.767
2021-05-22,-18.767
2021-05-23,-18.767
2021-05-24,-18.767
2021-05-25,-18.767
2021-05-26,-18.767
2021-05-27,-18.767
2021-05-28,-18.767
2021-05-29,-18.767
2021-05-30,-18.767
2021-05-31,-18.767
2021-06-01,-18.767
2021-06-02,-18.767
2021-06-03,-18.767
2021-06-04,-18.767
2021-06-05,-18.767
2021-06-06,-18.767
2021-06-07,-18.767
2021-06-08,-18.767
2021-06-09,-18.767
2021-06-10,-18.767
2021-06-11,-18.767
2021-06-12,-18.767
2021-06-13,-18.767
2021-06-14,-18.767
2021-06-15,-18.767
2021-06-16,-18.767
2021-06-17,-18.767
2021-06-18,-18.767
2021-06-19,-18.767
2021-06-20,-18.767
2021-06-21,-18.767
2021-06-22,-18.767
2021-06-23,-18.767
2021-06-24,-18.767
2021-06-25,-18.767
2021-06-26,-18.767
2021-06-27,-18.767
2021-06-28,-18.767
2021-06-29,-18.767
2021-06-30,-25.015
2021-07-01,-25.015
2021-07-02,-25.015
2021-07-03,-25.015
2021-07-04,-25.015
2021-07-05,-25.015
2021-07-06,-25.015
2021-07-07,-25.015
2021-07-08,-25.015
2021-07-09,-25.015
2021-07-10,-25.015
2021-07-11,-25.015
2021-07-12,-25.015
2021-07-13,-25.015
2021-07-14,-25.015
2021-07-15,-25.015
2021-07-16,-25.015
2021-07-17,-25.015
2021-07-18,-25.015
2021-07-19,-25.015
2021-07-20,-25.015
2021-07-21,-25.015
2021-07-22,-25.015
2021-07-23,-25.015
2021-07-24,-25.015
2021-07-25,-25.015
2021-07-26,-25.015
2021-07-27,-25.015
2021-07-28,-25.015
2021-07-29,-25.015
2021-07-30,-25.015
2021-07-31,-25.015
2021-08-01,-25.015
2021-08-02,-25.015
2021-08-03,-25.015
2021-08-04,-25.015
2021-08-05,-25.015
2021-08-06,-25.015
2021-08-07,-25.015
2021-08-08,-25.015
2021-08-09,-25.015
2021-08-10,-25.015
2021-08-11,-25.015
2021-08-12,-25.015
2021-08-13,-25.015
2021-08-14,-25.015
2021-08-15,-25.015
2021-08-16,-25.015
2021-08-17,-25.015
2021-08-18,-25.015
2021-08-19,-25.015
2021-08-20,-25.015
2021-08-21,-25.015
2021-08-22,-25.015
2021-08-23,-25.015
2021-08-24,-25.015
2021-08-25,-25.015
2021-08-26,-25.015
2021-08-27,-25.015
2021-08-28,-25.015
2021-08-29,-25.015
2021-08-30,-25.015
2021-08-31,-25.015
2021-09-01,-25.015
2021-09-02,-25.015
2021-09-03,-25.015
2021-09-04,-25.015
2021-09-05,-25.015
2021-09-06,-25.015
2021-09-07,-25.015
2021-09-08,-25.015
2021-09-09,-25.015
2021-09-10,-25.015
2021-09-11,-25.015
2021-09-12,-25.015
2021-09-13,-25.015
2021-09-14,-25.015
2021-09-15,-25.015
2021-09-16,-25.015
2021-09-17,-25.015
2021-09-18,-25.015
2021-09-19,-25.015
2021-09-20,-25.015
2021-09-21,-25.015
2021-09-22,-25.015
2021-09-23,-25.015
2021-09-24,-25.015
2021-09-25,-25.015
2021-09-26,-25.015
2021-09-27,-25.015
2021-09-28,-25.015
2021-09-29,-25.015
2021-09-30,-3.3919
2021-10-01,-3.3919
2021-10-02,-3.3919
2021-10-03,-3.3919
2021-10-04,-3.3919
2021-10-05,-3.3919
2021-10-06,-3.3919
2021-10-07,-3.3919
2021-10-08,-3.3919
2021-10-09,-3.3919
2021-10-10,-3.3919
2021-10-11,-3.3919
2021-10-12,-3.3919
2021-10-13,-3.3919
2021-10-14,-3.3919
2021-10-15,-3.3919
2021-10-16,-3.3919
2021-10-17,-3.3919
2021-10-18,-3.3919
2021-10-19,-3.3919
2021-10-20,-3.3919
2021-10-21,-3.3919
2021-10-22,-3.3919
2021-10-23,-3.3919
2021-10-24,-3.3919
2021-10-25,-3.3919
2021-10-26,-3.3919
2021-10-27,-3.3919
2021-10-28,-3.3919
2021-10-29,-3.3919
2021-10-30,-3.3919
2021-10-31,-3.3919
2021-11-01,-3.3919
2021-11-02,-3.3919
2021-11-03,-3.3919
2021-11-04,-3.3919
2021-11-05,-3.3919
2021-11-06,-3.3919
2021-11-07,-3.3919
2021-11-08,-3.3919
2021-11-09,-3.3919
2021-11-10,-3.3919
2021-11-11,-3.3919
2021-11-12,-3.3919
2021-11-13,-3.3919
2021-11-14,-3.3919
2021-11-15,-3.3919
2021-11-16,-3.3919
2021-11-17,-3.3919
2021-11-18,-3.3919
2021-11-19,-3.3919
2021-11-20,-3.3919
2021-11-21,-3.3919
2021-11-22,-3.3919
2021-11-23,-3.3919
2021-11-24,-3.3919
2021-11-25,-3.3919
2021-11-26,-3.3919
2021-11-27,-3.3919
2021-11-28,-3.3919
2021-11-29,-3.3919
2021-11-30,-3.3919
2021-12-01,-3.3919
2021-12-02,-3.3919
2021-12-03,-3.3919
2021-12-04,-3.3919
2021-12-05,-3.3919
2021-12-06,-3.3919
2021-12-07,-3.3919
2021-12-08,-3.3919
2021-12-09,-3.3919
2021-12-10,-3.3919
2021-12-11,-3.3919
2021-12-12,-3.3919
2021-12-13,-3.3919
2021-12-14,-3.3919
2021-12-15,-3.3919
2021-12-16,-3.3919
2021-12-17,-3.3919
2021-12-18,-3.3919
2021-12-19,-3.3919
2021-12-20,-3.3919
2021-12-21,-3.3919
2021-12-22,-3.3919
2021-12-23,-3.3919
2021-12-24,-3.3919
2021-12-25,-3.3919
2021-12-26,-3.3919
2021-12-27,-3.3919
2021-12-28,-3.3919
2021-12-29,-3.3919
2021-12-30,-3.3919
2021-12-31,3.1807
2022-01-01,3.1807
2022-01-02,3.1807
2022-01-03,3.1807
2022-01-04,3.1807
2022-01-05,3.1807
2022-01-06,3.1807
2022-01-07,3.1807
2022-01-08,3.1807
2022-01-09,3.1807
2022-01-10,3.1807
2022-01-11,3.1807
2022-01-12,3.1807
2022-01-13,3.1807
2022-01-14,3.1807
2022-01-15,3.1807
2022-01-16,3.1807
2022-01-17,3.1807
2022-01-18,3.1807
2022-01-19,3.1807
2022-01-20,3.1807
2022-01-21,3.1807
2022-01-22,3.1807
2022-01-23,3.1807
2022-01-24,3.1807
2022-01-25,3.1807
2022-01-26,3.1807
2022-01-27,3.1807
2022-01-28,3.1807
2022-01-29,3.1807
2022-01-30,3.1807
2022-01-31,3.1807
2022-02-01,3.1807
2022-02-02,3.1807
2022-02-03,3.1807
2022-02-04,3.1807
2022-02-05,3.1807
2022-02-06,3.1807
2022-02-07,3.1807
2022-02-08,3.1807
2022-02-09,3.1807
2022-02-10,3.1807
2022-02-11,3.1807
2022-02-12,3.1807
2022-02-13,3.1807
2022-02-14,3.1807
2022-02-15,3.1807
2022-02-16,3.1807
2022-02-17,3.1807
2022-02-18,3.1807
2022-02-19,3.1807
2022-02-20,3.1807
2022-02-21,3.1807
2022-02-22,3.1807
2022-02-23,3.1807
2022-02-24,3.1807
2022-02-25,3.1807
2022-02-26,3.1807
2022-02-27,3.1807
2022-02-28,3.1807
2022-03-01,3.1807
2022-03-02,3.1807
2022-03-03,3.1807
2022-03-04,3.1807
2022-03-05,3.1807
2022-03-06,3.1807
2022-03-07,3.1807
2022-03-08,3.1807
2022-03-09,3.1807
2022-03-10,3.1807
2022-03-11,3.1807
2022-03-12,3.1807
2022-03-13,3.1807
2022-03-14,3.1807
2022-03-15,3.1807
2022-03-16,3.1807
2022-03-17,3.1807
2022-03-18,3.1807
2022-03-19,3.1807
2022-03-20,3.1807
2022-03-21,3.1807
2022-03-22,3.1807
2022-03-23,3.1807
2022-03-24,3.1807
2022-03-25,3.1807
2022-03-26,3.1807
2022-03-27,3.1807
2022-03-28,3.1807
2022-03-29,3.1807
2022-03-30,3.1807
2022-03-31,19.4462
2022-04-01,19.4462
2022-04-02,19.4462
2022-04-03,19.4462
2022-04-04,19.4462
2022-04-05,19.4462
2022-04-06,19.4462
2022-04-07,19.4462
2022-04-08,19.4462
2022-04-09,19.4462
2022-04-10,19.4462
2022-04-11,19.4462
2022-04-12,19.4462
2022-04-13,19.4462
2022-04-14,19.4462
2022-04-15,19.4462
2022-04-16,19.4462
2022-04-17,19.4462
2022-04-18,19.4462
2022-04-19,19.4462
2022-04-20,19.4462
2022-04-21,19.4462
2022-04-22,19.4462
2022-04-23,19.4462
2022-04-24,19.4462
2022-04-25,19.4462
2022-04-26,19.4462
2022-04-27,19.4462
2022-04-28,19.4462
2022-04-29,19.4462
2022-04-30,19.4462
2022-05-01,19.4462
2022-05-02,19.4462
2022-05-03,19.4462
2022-05-04,19.4462
2022-05-05,19.4462
2022-05-06,19.4462
2022-05-07,19.4462
2022-05-08,19.4462
2022-05-09,19.4462
2022-05-10,19.4462
2022-05-11,19.4462
2022-05-12,19.4462
2022-05-13,19.4462
2022-05-14,19.4462
2022-05-15,19.4462
2022-05-16,19.4462
2022-05-17,19.4462
2022-05-18,19.4462
2022-05-19,19.4462
2022-05-20,19.4462
2022-05-21,19.4462
2022-05-22,19.4462
2022-05-23,19.4462
2022-05-24,19.4462
2022-05-25,19.4462
2022-05-26,19.4462
2022-05-27,19.4462
2022-05-28,19.4462
2022-05-29,19.4462
2022-05-30,19.4462
2022-05-31,19.4462
2022-06-01,19.4462
2022-06-02,19.4462
2022-06-03,19.4462
2022-06-04,19.4462
2022-06-05,19.4462
2022-06-06,19.4462
2022-06-07,19.4462
2022-06-08,19.4462
2022-06-09,19.4462
2022-06-10,19.4462
2022-06-11,19.4462
2022-06-12,19.4462
2022-06-13,19.4462
2022-06-14,19.4462
2022-06-15,19.4462
2022-06-16,19.4462
2022-06-17,19.4462
2022-06-18,19.4462
2022-06-19,19.4462
2022-06-20,19.4462
2022-06-21,19.4462
2022-06-22,19.4462
2022-06-23,19.4462
2022-06-24,19.4462
2022-06-25,19.4462
2022-06-26,19.4462
2022-06-27,19.4462
2022-06-28,19.4462
2022-06-29,19.4462
2022-06-30,52.5559
2022-07-01,52.5559
2022-07-02,52.5559
2022-07-03,52.5559
2022-07-04,52.5559
2022-07-05,52.5559
2022-07-06,52.5559
2022-07-07,52.5559
2022-07-08,52.5559
2022-07-09,52.5559
2022-07-10,52.5559
2022-07-11,52.5559
2022-07-12,52.5559
2022-07-13,52.5559
2022-07-14,52.5559
2022-07-15,52.5559
2022-07-16,52.5559
2022-07-17,52.5559
2022-07-18,52.5559
2022-07-19,52.5559
2022-07-20,52.5559
2022-07-21,52.5559
2022-07-22,52.5559
2022-07-23,52.5559
2022-07-24,52.5559
2022-07-25,52.5559
2022-07-26,52.5559
2022-07-27,52.5559
2022-07-28,52.5559
2022-07-29,52.5559
2022-07-30,52.5559
2022-07-31,52.5559
2022-08-01,52.5559
2022-08-02,52.5559
2022-08-03,52.5559
2022-08-04,52.5559
2022-08-05,52.5559
2022-08-06,52.5559
2022-08-07,52.5559
2022-08-08,52.5559
2022-08-09,52.5559
2022-08-10,52.5559
2022-08-11,52.5559
2022-08-12,52.5559
2022-08-13,52.5559
2022-08-14,52.5559
2022-08-15,52.5559
2022-08-16,52.5559
2022-08-17,52.5559
2022-08-18,52.5559
2022-08-19,52.5559
2022-08-20,52.5559
2022-08-21,52.5559
2022-08-22,52.5559
2022-08-23,52.5559
2022-08-24,52.5559
2022-08-25,52.5559
2022-08-26,52.5559
2022-08-27,52.5559
2022-08-28,52.5559
2022-08-29,52.5559
2022-08-30,52.5559
2022-08-31,52.5559
2022-09-01,52.5559
2022-09-02,52.5559
2022-09-03,52.5559
2022-09-04,52.5559
2022-09-05,52.5559
2022-09-06,52.5559
2022-09-07,52.5559
2022-09-08,52.5559
2022-09-09,52.5559
2022-09-10,52.5559
2022-09-11,52.5559
2022-09-12,52.5559
2022-09-13,52.5559
2022-09-14,52.5559
2022-09-15,52.5559
2022-09-16,52.5559
2022-09-17,52.5559
2022-09-18,52.5559
2022-09-19,52.5559
2022-09-20,52.5559
2022-09-21,52.5559
2022-09-22,52.5559
2022-09-23,52.5559
2022-09-24,52.5559
2022-09-25,52.5559
2022-09-26,52.5559
2022-09-27,52.5559
2022-09-28,52.5559
2022-09-29,52.5559
2022-09-30,59.9823
2022-10-01,59.9823
2022-10-02,59.9823
2022-10-03,59.9823
2022-10-04,59.9823
2022-10-05,59.9823
2022-10-06,59.9823
2022-10-07,59.9823
2022-10-08,59.9823
2022-10-09,59.9823
2022-10-10,59.9823
2022-10-11,59.9823
2022-10-12,59.9823
2022-10-13,59.9823
2022-10-14,59.9823
2022-10-15,59.9823
2022-10-16,59.9823
2022-10-17,59.9823
2022-10-18,59.9823
2022-10-19,59.9823
2022-10-20,59.9823
2022-10-21,59.9823
2022-10-22,59.9823
2022-10-23,59.9823
2022-10-24,59.9823
2022-10-25,59.9823
2022-10-26,59.9823
2022-10-27,59.9823
2022-10-28,59.9823
2022-10-29,59.9823
2022-10-30,59.9823
2022-10-31,59.9823
2022-11-01,59.9823
2022-11-02,59.9823
2022-11-03,59.9823
2022-11-04,59.9823
2022-11-05,59.9823
2022-11-06,59.9823
2022-11-07,59.9823
2022-11-08,59.9823
2022-11-09,59.9823
2022-11-10,59.9823
2022-11-11,59.9823
2022-11-12,59.9823
2022-11-13,59.9823
2022-11-14,59.9823
2022-11-15,59.9823
2022-11-16,59.9823
2022-11-17,59.9823
2022-11-18,59.9823
2022-11-19,59.9823
2022-11-20,59.9823
2022-11-21,59.9823
2022-11-22,59.9823
2022-11-23,59.9823
2022-11-24,59.9823
2022-11-25,59.9823
2022-11-26,59.9823
2022-11-27,59.9823
2022-11-28,59.9823
2022-11-29,59.9823
2022-11-30,59.9823
2022-12-01,59.9823
2022-12-02,59.9823
2022-12-03,59.9823
2022-12-04,59.9823
2022-12-05,59.9823
2022-12-06,59.9823
2022-12-07,59.9823
2022-12-08,59.9823
2022-12-09,59.9823
2022-12-10,59.9823
2022-12-11,59.9823
2022-12-12,59.9823
2022-12-13,59.9823
2022-12-14,59.9823
2022-12-15,59.9823
2022-12-16,59.9823
2022-12-17,59.9823
2022-12-18,59.9823
2022-12-19,59.9823
2022-12-20,59.9823
2022-12-21,59.9823
2022-12-22,59.9823
2022-12-23,59.9823
2022-12-24,59.9823
2022-12-25,59.9823
2022-12-26,59.9823
2022-12-27,59.9823
2022-12-28,59.9823
2022-12-29,59.9823
2022-12-30,59.9823
2022-12-31,85.6089
2023-01-01,85.6089
2023-01-02,85.6089
2023-01-03,85.6089
2023-01-04,85.6089
2023-01-05,85.6089
2023-01-06,85.6089
2023-01-07,85.6089
2023-01-08,85.6089
2023-01-09,85.6089
2023-01-10,85.6089
2023-01-11,85.6089
2023-01-12,85.6089
2023-01-13,85.6089
2023-01-14,85.6089
2023-01-15,85.6089
2023-01-16,85.6089
2023-01-17,85.6089
2023-01-18,85.6089
2023-01-19,85.6089
2023-01-20,85.6089
2023-01-21,85.6089
2023-01-22,85.6089
2023-01-23,85.6089
2023-01-24,85.6089
2023-01-25,85.6089
2023-01-26,85.6089
2023-01-27,85.6089
2023-01-28,85.6089
2023-01-29,85.6089
2023-01-30,85.6089
2023-01-31,85.6089
2023-02-01,85.6089
2023-02-02,85.6089
2023-02-03,85.6089
2023-02-04,85.6089
2023-02-05,85.6089
2023-02-06,85.6089
2023-02-07,85.6089
2023-02-08,85.6089
2023-02-09,85.6089
2023-02-10,85.6089
2023-02-11,85.6089
2023-02-12,85.6089
2023-02-13,85.6089
2023-02-14,85.6089
