,EQT US Equity
2020-09-18,-20.8378
2020-09-19,-20.8378
2020-09-20,-20.8378
2020-09-21,-20.8378
2020-09-22,-20.8378
2020-09-23,-20.8378
2020-09-24,-20.8378
2020-09-25,-20.8378
2020-09-26,-20.8378
2020-09-27,-20.8378
2020-09-28,-20.8378
2020-09-29,-20.8378
2020-09-30,-24.2612
2020-10-01,-24.2612
2020-10-02,-24.2612
2020-10-03,-24.2612
2020-10-04,-24.2612
2020-10-05,-24.2612
2020-10-06,-24.2612
2020-10-07,-24.2612
2020-10-08,-24.2612
2020-10-09,-24.2612
2020-10-10,-24.2612
2020-10-11,-24.2612
2020-10-12,-24.2612
2020-10-13,-24.2612
2020-10-14,-24.2612
2020-10-15,-24.2612
2020-10-16,-24.2612
2020-10-17,-24.2612
2020-10-18,-24.2612
2020-10-19,-24.2612
2020-10-20,-24.2612
2020-10-21,-24.2612
2020-10-22,-24.2612
2020-10-23,-24.2612
2020-10-24,-24.2612
2020-10-25,-24.2612
2020-10-26,-24.2612
2020-10-27,-24.2612
2020-10-28,-24.2612
2020-10-29,-24.2612
2020-10-30,-24.2612
2020-10-31,-24.2612
2020-11-01,-24.2612
2020-11-02,-24.2612
2020-11-03,-24.2612
2020-11-04,-24.2612
2020-11-05,-24.2612
2020-11-06,-24.2612
2020-11-07,-24.2612
2020-11-08,-24.2612
2020-11-09,-24.2612
2020-11-10,-24.2612
2020-11-11,-24.2612
2020-11-12,-24.2612
2020-11-13,-24.2612
2020-11-14,-24.2612
2020-11-15,-24.2612
2020-11-16,-24.2612
2020-11-17,-24.2612
2020-11-18,-24.2612
2020-11-19,-24.2612
2020-11-20,-24.2612
2020-11-21,-24.2612
2020-11-22,-24.2612
2020-11-23,-24.2612
2020-11-24,-24.2612
2020-11-25,-24.2612
2020-11-26,-24.2612
2020-11-27,-24.2612
2020-11-28,-24.2612
2020-11-29,-24.2612
2020-11-30,-24.2612
2020-12-01,-24.2612
2020-12-02,-24.2612
2020-12-03,-24.2612
2020-12-04,-24.2612
2020-12-05,-24.2612
2020-12-06,-24.2612
2020-12-07,-24.2612
2020-12-08,-24.2612
2020-12-09,-24.2612
2020-12-10,-24.2612
2020-12-11,-24.2612
2020-12-12,-24.2612
2020-12-13,-24.2612
2020-12-14,-24.2612
2020-12-15,-24.2612
2020-12-16,-24.2612
2020-12-17,-24.2612
2020-12-18,-24.2612
2020-12-19,-24.2612
2020-12-20,-24.2612
2020-12-21,-24.2612
2020-12-22,-24.2612
2020-12-23,-24.2612
2020-12-24,-24.2612
2020-12-25,-24.2612
2020-12-26,-24.2612
2020-12-27,-24.2612
2020-12-28,-24.2612
2020-12-29,-24.2612
2020-12-30,-24.2612
2020-12-31,-12.114
2021-01-01,-12.114
2021-01-02,-12.114
2021-01-03,-12.114
2021-01-04,-12.114
2021-01-05,-12.114
2021-01-06,-12.114
2021-01-07,-12.114
2021-01-08,-12.114
2021-01-09,-12.114
2021-01-10,-12.114
2021-01-11,-12.114
2021-01-12,-12.114
2021-01-13,-12.114
2021-01-14,-12.114
2021-01-15,-12.114
2021-01-16,-12.114
2021-01-17,-12.114
2021-01-18,-12.114
2021-01-19,-12.114
2021-01-20,-12.114
2021-01-21,-12.114
2021-01-22,-12.114
2021-01-23,-12.114
2021-01-24,-12.114
2021-01-25,-12.114
2021-01-26,-12.114
2021-01-27,-12.114
2021-01-28,-12.114
2021-01-29,-12.114
2021-01-30,-12.114
2021-01-31,-12.114
2021-02-01,-12.114
2021-02-02,-12.114
2021-02-03,-12.114
2021-02-04,-12.114
2021-02-05,-12.114
2021-02-06,-12.114
2021-02-07,-12.114
2021-02-08,-12.114
2021-02-09,-12.114
2021-02-10,-12.114
2021-02-11,-12.114
2021-02-12,-12.114
2021-02-13,-12.114
2021-02-14,-12.114
2021-02-15,-12.114
2021-02-16,-12.114
2021-02-17,-12.114
2021-02-18,-12.114
2021-02-19,-12.114
2021-02-20,-12.114
2021-02-21,-12.114
2021-02-22,-12.114
2021-02-23,-12.114
2021-02-24,-12.114
2021-02-25,-12.114
2021-02-26,-12.114
2021-02-27,-12.114
2021-02-28,-12.114
2021-03-01,-12.114
2021-03-02,-12.114
2021-03-03,-12.114
2021-03-04,-12.114
2021-03-05,-12.114
2021-03-06,-12.114
2021-03-07,-12.114
2021-03-08,-12.114
2021-03-09,-12.114
2021-03-10,-12.114
2021-03-11,-12.114
2021-03-12,-12.114
2021-03-13,-12.114
2021-03-14,-12.114
2021-03-15,-12.114
2021-03-16,-12.114
2021-03-17,-12.114
2021-03-18,-12.114
2021-03-19,-12.114
2021-03-20,-12.114
2021-03-21,-12.114
2021-03-22,-12.114
2021-03-23,-12.114
2021-03-24,-12.114
2021-03-25,-12.114
2021-03-26,-12.114
2021-03-27,-12.114
2021-03-28,-12.114
2021-03-29,-12.114
2021-03-30,-12.114
2021-03-31,-8.8838
2021-04-01,-8.8838
2021-04-02,-8.8838
2021-04-03,-8.8838
2021-04-04,-8.8838
2021-04-05,-8.8838
2021-04-06,-8.8838
2021-04-07,-8.8838
2021-04-08,-8.8838
2021-04-09,-8.8838
2021-04-10,-8.8838
2021-04-11,-8.8838
2021-04-12,-8.8838
2021-04-13,-8.8838
2021-04-14,-8.8838
2021-04-15,-8.8838
2021-04-16,-8.8838
2021-04-17,-8.8838
2021-04-18,-8.8838
2021-04-19,-8.8838
2021-04-20,-8.8838
2021-04-21,-8.8838
2021-04-22,-8.8838
2021-04-23,-8.8838
2021-04-24,-8.8838
2021-04-25,-8.8838
2021-04-26,-8.8838
2021-04-27,-8.8838
2021-04-28,-8.8838
2021-04-29,-8.8838
2021-04-30,-8.8838
2021-05-01,-8.8838
2021-05-02,-8.8838
2021-05-03,-8.8838
2021-05-04,-8.8838
2021-05-05,-8.8838
2021-05-06,-8.8838
2021-05-07,-8.8838
2021-05-08,-8.8838
2021-05-09,-8.8838
2021-05-10,-8.8838
2021-05-11,-8.8838
2021-05-12,-8.8838
2021-05-13,-8.8838
2021-05-14,-8.8838
2021-05-15,-8.8838
2021-05-16,-8.8838
2021-05-17,-8.8838
2021-05-18,-8.8838
2021-05-19,-8.8838
2021-05-20,-8.8838
2021-05-21,-8.8838
2021-05-22,-8.8838
2021-05-23,-8.8838
2021-05-24,-8.8838
2021-05-25,-8.8838
2021-05-26,-8.8838
2021-05-27,-8.8838
2021-05-28,-8.8838
2021-05-29,-8.8838
2021-05-30,-8.8838
2021-05-31,-8.8838
2021-06-01,-8.8838
2021-06-02,-8.8838
2021-06-03,-8.8838
2021-06-04,-8.8838
2021-06-05,-8.8838
2021-06-06,-8.8838
2021-06-07,-8.8838
2021-06-08,-8.8838
2021-06-09,-8.8838
2021-06-10,-8.8838
2021-06-11,-8.8838
2021-06-12,-8.8838
2021-06-13,-8.8838
2021-06-14,-8.8838
2021-06-15,-8.8838
2021-06-16,-8.8838
2021-06-17,-8.8838
2021-06-18,-8.8838
2021-06-19,-8.8838
2021-06-20,-8.8838
2021-06-21,-8.8838
2021-06-22,-8.8838
2021-06-23,-8.8838
2021-06-24,-8.8838
2021-06-25,-8.8838
2021-06-26,-8.8838
2021-06-27,-8.8838
2021-06-28,-8.8838
2021-06-29,-8.8838
2021-06-30,-17.0061
2021-07-01,-17.0061
2021-07-02,-17.0061
2021-07-03,-17.0061
2021-07-04,-17.0061
2021-07-05,-17.0061
2021-07-06,-17.0061
2021-07-07,-17.0061
2021-07-08,-17.0061
2021-07-09,-17.0061
2021-07-10,-17.0061
2021-07-11,-17.0061
2021-07-12,-17.0061
2021-07-13,-17.0061
2021-07-14,-17.0061
2021-07-15,-17.0061
2021-07-16,-17.0061
2021-07-17,-17.0061
2021-07-18,-17.0061
2021-07-19,-17.0061
2021-07-20,-17.0061
2021-07-21,-17.0061
2021-07-22,-17.0061
2021-07-23,-17.0061
2021-07-24,-17.0061
2021-07-25,-17.0061
2021-07-26,-17.0061
2021-07-27,-17.0061
2021-07-28,-17.0061
2021-07-29,-17.0061
2021-07-30,-17.0061
2021-07-31,-17.0061
2021-08-01,-17.0061
2021-08-02,-17.0061
2021-08-03,-17.0061
2021-08-04,-17.0061
2021-08-05,-17.0061
2021-08-06,-17.0061
2021-08-07,-17.0061
2021-08-08,-17.0061
2021-08-09,-17.0061
2021-08-10,-17.0061
2021-08-11,-17.0061
2021-08-12,-17.0061
2021-08-13,-17.0061
2021-08-14,-17.0061
2021-08-15,-17.0061
2021-08-16,-17.0061
2021-08-17,-17.0061
2021-08-18,-17.0061
2021-08-19,-17.0061
2021-08-20,-17.0061
2021-08-21,-17.0061
2021-08-22,-17.0061
2021-08-23,-17.0061
2021-08-24,-17.0061
2021-08-25,-17.0061
2021-08-26,-17.0061
2021-08-27,-17.0061
2021-08-28,-17.0061
2021-08-29,-17.0061
2021-08-30,-17.0061
2021-08-31,-17.0061
2021-09-01,-17.0061
2021-09-02,-17.0061
2021-09-03,-17.0061
2021-09-04,-17.0061
2021-09-05,-17.0061
2021-09-06,-17.0061
2021-09-07,-17.0061
2021-09-08,-17.0061
2021-09-09,-17.0061
2021-09-10,-17.0061
2021-09-11,-17.0061
2021-09-12,-17.0061
2021-09-13,-17.0061
2021-09-14,-17.0061
2021-09-15,-17.0061
2021-09-16,-17.0061
2021-09-17,-17.0061
2021-09-18,-17.0061
2021-09-19,-17.0061
2021-09-20,-17.0061
2021-09-21,-17.0061
2021-09-22,-17.0061
2021-09-23,-17.0061
2021-09-24,-17.0061
2021-09-25,-17.0061
2021-09-26,-17.0061
2021-09-27,-17.0061
2021-09-28,-17.0061
2021-09-29,-17.0061
2021-09-30,-33.7401
2021-10-01,-33.7401
2021-10-02,-33.7401
2021-10-03,-33.7401
2021-10-04,-33.7401
2021-10-05,-33.7401
2021-10-06,-33.7401
2021-10-07,-33.7401
2021-10-08,-33.7401
2021-10-09,-33.7401
2021-10-10,-33.7401
2021-10-11,-33.7401
2021-10-12,-33.7401
2021-10-13,-33.7401
2021-10-14,-33.7401
2021-10-15,-33.7401
2021-10-16,-33.7401
2021-10-17,-33.7401
2021-10-18,-33.7401
2021-10-19,-33.7401
2021-10-20,-33.7401
2021-10-21,-33.7401
2021-10-22,-33.7401
2021-10-23,-33.7401
2021-10-24,-33.7401
2021-10-25,-33.7401
2021-10-26,-33.7401
2021-10-27,-33.7401
2021-10-28,-33.7401
2021-10-29,-33.7401
2021-10-30,-33.7401
2021-10-31,-33.7401
2021-11-01,-33.7401
2021-11-02,-33.7401
2021-11-03,-33.7401
2021-11-04,-33.7401
2021-11-05,-33.7401
2021-11-06,-33.7401
2021-11-07,-33.7401
2021-11-08,-33.7401
2021-11-09,-33.7401
2021-11-10,-33.7401
2021-11-11,-33.7401
2021-11-12,-33.7401
2021-11-13,-33.7401
2021-11-14,-33.7401
2021-11-15,-33.7401
2021-11-16,-33.7401
2021-11-17,-33.7401
2021-11-18,-33.7401
2021-11-19,-33.7401
2021-11-20,-33.7401
2021-11-21,-33.7401
2021-11-22,-33.7401
2021-11-23,-33.7401
2021-11-24,-33.7401
2021-11-25,-33.7401
2021-11-26,-33.7401
2021-11-27,-33.7401
2021-11-28,-33.7401
2021-11-29,-33.7401
2021-11-30,-33.7401
2021-12-01,-33.7401
2021-12-02,-33.7401
2021-12-03,-33.7401
2021-12-04,-33.7401
2021-12-05,-33.7401
2021-12-06,-33.7401
2021-12-07,-33.7401
2021-12-08,-33.7401
2021-12-09,-33.7401
2021-12-10,-33.7401
2021-12-11,-33.7401
2021-12-12,-33.7401
2021-12-13,-33.7401
2021-12-14,-33.7401
2021-12-15,-33.7401
2021-12-16,-33.7401
2021-12-17,-33.7401
2021-12-18,-33.7401
2021-12-19,-33.7401
2021-12-20,-33.7401
2021-12-21,-33.7401
2021-12-22,-33.7401
2021-12-23,-33.7401
2021-12-24,-33.7401
2021-12-25,-33.7401
2021-12-26,-33.7401
2021-12-27,-33.7401
2021-12-28,-33.7401
2021-12-29,-33.7401
2021-12-30,-33.7401
2021-12-31,-11.8974
2022-01-01,-11.8974
2022-01-02,-11.8974
2022-01-03,-11.8974
2022-01-04,-11.8974
2022-01-05,-11.8974
2022-01-06,-11.8974
2022-01-07,-11.8974
2022-01-08,-11.8974
2022-01-09,-11.8974
2022-01-10,-11.8974
2022-01-11,-11.8974
2022-01-12,-11.8974
2022-01-13,-11.8974
2022-01-14,-11.8974
2022-01-15,-11.8974
2022-01-16,-11.8974
2022-01-17,-11.8974
2022-01-18,-11.8974
2022-01-19,-11.8974
2022-01-20,-11.8974
2022-01-21,-11.8974
2022-01-22,-11.8974
2022-01-23,-11.8974
2022-01-24,-11.8974
2022-01-25,-11.8974
2022-01-26,-11.8974
2022-01-27,-11.8974
2022-01-28,-11.8974
2022-01-29,-11.8974
2022-01-30,-11.8974
2022-01-31,-11.8974
2022-02-01,-11.8974
2022-02-02,-11.8974
2022-02-03,-11.8974
2022-02-04,-11.8974
2022-02-05,-11.8974
2022-02-06,-11.8974
2022-02-07,-11.8974
2022-02-08,-11.8974
2022-02-09,-11.8974
2022-02-10,-11.8974
2022-02-11,-11.8974
2022-02-12,-11.8974
2022-02-13,-11.8974
2022-02-14,-11.8974
2022-02-15,-11.8974
2022-02-16,-11.8974
2022-02-17,-11.8974
2022-02-18,-11.8974
2022-02-19,-11.8974
2022-02-20,-11.8974
2022-02-21,-11.8974
2022-02-22,-11.8974
2022-02-23,-11.8974
2022-02-24,-11.8974
2022-02-25,-11.8974
2022-02-26,-11.8974
2022-02-27,-11.8974
2022-02-28,-11.8974
2022-03-01,-11.8974
2022-03-02,-11.8974
2022-03-03,-11.8974
2022-03-04,-11.8974
2022-03-05,-11.8974
2022-03-06,-11.8974
2022-03-07,-11.8974
2022-03-08,-11.8974
2022-03-09,-11.8974
2022-03-10,-11.8974
2022-03-11,-11.8974
2022-03-12,-11.8974
2022-03-13,-11.8974
2022-03-14,-11.8974
2022-03-15,-11.8974
2022-03-16,-11.8974
2022-03-17,-11.8974
2022-03-18,-11.8974
2022-03-19,-11.8974
2022-03-20,-11.8974
2022-03-21,-11.8974
2022-03-22,-11.8974
2022-03-23,-11.8974
2022-03-24,-11.8974
2022-03-25,-11.8974
2022-03-26,-11.8974
2022-03-27,-11.8974
2022-03-28,-11.8974
2022-03-29,-11.8974
2022-03-30,-11.8974
2022-03-31,-30.1163
2022-04-01,-30.1163
2022-04-02,-30.1163
2022-04-03,-30.1163
2022-04-04,-30.1163
2022-04-05,-30.1163
2022-04-06,-30.1163
2022-04-07,-30.1163
2022-04-08,-30.1163
2022-04-09,-30.1163
2022-04-10,-30.1163
2022-04-11,-30.1163
2022-04-12,-30.1163
2022-04-13,-30.1163
2022-04-14,-30.1163
2022-04-15,-30.1163
2022-04-16,-30.1163
2022-04-17,-30.1163
2022-04-18,-30.1163
2022-04-19,-30.1163
2022-04-20,-30.1163
2022-04-21,-30.1163
2022-04-22,-30.1163
2022-04-23,-30.1163
2022-04-24,-30.1163
2022-04-25,-30.1163
2022-04-26,-30.1163
2022-04-27,-30.1163
2022-04-28,-30.1163
2022-04-29,-30.1163
2022-04-30,-30.1163
2022-05-01,-30.1163
2022-05-02,-30.1163
2022-05-03,-30.1163
2022-05-04,-30.1163
2022-05-05,-30.1163
2022-05-06,-30.1163
2022-05-07,-30.1163
2022-05-08,-30.1163
2022-05-09,-30.1163
2022-05-10,-30.1163
2022-05-11,-30.1163
2022-05-12,-30.1163
2022-05-13,-30.1163
2022-05-14,-30.1163
2022-05-15,-30.1163
2022-05-16,-30.1163
2022-05-17,-30.1163
2022-05-18,-30.1163
2022-05-19,-30.1163
2022-05-20,-30.1163
2022-05-21,-30.1163
2022-05-22,-30.1163
2022-05-23,-30.1163
2022-05-24,-30.1163
2022-05-25,-30.1163
2022-05-26,-30.1163
2022-05-27,-30.1163
2022-05-28,-30.1163
2022-05-29,-30.1163
2022-05-30,-30.1163
2022-05-31,-30.1163
2022-06-01,-30.1163
2022-06-02,-30.1163
2022-06-03,-30.1163
2022-06-04,-30.1163
2022-06-05,-30.1163
2022-06-06,-30.1163
2022-06-07,-30.1163
2022-06-08,-30.1163
2022-06-09,-30.1163
2022-06-10,-30.1163
2022-06-11,-30.1163
2022-06-12,-30.1163
2022-06-13,-30.1163
2022-06-14,-30.1163
2022-06-15,-30.1163
2022-06-16,-30.1163
2022-06-17,-30.1163
2022-06-18,-30.1163
2022-06-19,-30.1163
2022-06-20,-30.1163
2022-06-21,-30.1163
2022-06-22,-30.1163
2022-06-23,-30.1163
2022-06-24,-30.1163
2022-06-25,-30.1163
2022-06-26,-30.1163
2022-06-27,-30.1163
2022-06-28,-30.1163
2022-06-29,-30.1163
2022-06-30,-9.1828
2022-07-01,-9.1828
2022-07-02,-9.1828
2022-07-03,-9.1828
2022-07-04,-9.1828
2022-07-05,-9.1828
2022-07-06,-9.1828
2022-07-07,-9.1828
2022-07-08,-9.1828
2022-07-09,-9.1828
2022-07-10,-9.1828
2022-07-11,-9.1828
2022-07-12,-9.1828
2022-07-13,-9.1828
2022-07-14,-9.1828
2022-07-15,-9.1828
2022-07-16,-9.1828
2022-07-17,-9.1828
2022-07-18,-9.1828
2022-07-19,-9.1828
2022-07-20,-9.1828
2022-07-21,-9.1828
2022-07-22,-9.1828
2022-07-23,-9.1828
2022-07-24,-9.1828
2022-07-25,-9.1828
2022-07-26,-9.1828
2022-07-27,-9.1828
2022-07-28,-9.1828
2022-07-29,-9.1828
2022-07-30,-9.1828
2022-07-31,-9.1828
2022-08-01,-9.1828
2022-08-02,-9.1828
2022-08-03,-9.1828
2022-08-04,-9.1828
2022-08-05,-9.1828
2022-08-06,-9.1828
2022-08-07,-9.1828
2022-08-08,-9.1828
2022-08-09,-9.1828
2022-08-10,-9.1828
2022-08-11,-9.1828
2022-08-12,-9.1828
2022-08-13,-9.1828
2022-08-14,-9.1828
2022-08-15,-9.1828
2022-08-16,-9.1828
2022-08-17,-9.1828
2022-08-18,-9.1828
2022-08-19,-9.1828
2022-08-20,-9.1828
2022-08-21,-9.1828
2022-08-22,-9.1828
2022-08-23,-9.1828
2022-08-24,-9.1828
2022-08-25,-9.1828
2022-08-26,-9.1828
2022-08-27,-9.1828
2022-08-28,-9.1828
2022-08-29,-9.1828
2022-08-30,-9.1828
2022-08-31,-9.1828
2022-09-01,-9.1828
2022-09-02,-9.1828
2022-09-03,-9.1828
2022-09-04,-9.1828
2022-09-05,-9.1828
2022-09-06,-9.1828
2022-09-07,-9.1828
2022-09-08,-9.1828
2022-09-09,-9.1828
2022-09-10,-9.1828
2022-09-11,-9.1828
2022-09-12,-9.1828
2022-09-13,-9.1828
2022-09-14,-9.1828
2022-09-15,-9.1828
2022-09-16,-9.1828
2022-09-17,-9.1828
2022-09-18,-9.1828
2022-09-19,-9.1828
2022-09-20,-9.1828
2022-09-21,-9.1828
2022-09-22,-9.1828
2022-09-23,-9.1828
2022-09-24,-9.1828
2022-09-25,-9.1828
2022-09-26,-9.1828
2022-09-27,-9.1828
2022-09-28,-9.1828
2022-09-29,-9.1828
2022-09-30,20.8618
2022-10-01,20.8618
2022-10-02,20.8618
2022-10-03,20.8618
2022-10-04,20.8618
2022-10-05,20.8618
2022-10-06,20.8618
2022-10-07,20.8618
2022-10-08,20.8618
2022-10-09,20.8618
2022-10-10,20.8618
2022-10-11,20.8618
2022-10-12,20.8618
2022-10-13,20.8618
2022-10-14,20.8618
2022-10-15,20.8618
2022-10-16,20.8618
2022-10-17,20.8618
2022-10-18,20.8618
2022-10-19,20.8618
2022-10-20,20.8618
2022-10-21,20.8618
2022-10-22,20.8618
2022-10-23,20.8618
2022-10-24,20.8618
2022-10-25,20.8618
2022-10-26,20.8618
2022-10-27,20.8618
2022-10-28,20.8618
2022-10-29,20.8618
2022-10-30,20.8618
2022-10-31,20.8618
2022-11-01,20.8618
2022-11-02,20.8618
2022-11-03,20.8618
2022-11-04,20.8618
2022-11-05,20.8618
2022-11-06,20.8618
2022-11-07,20.8618
2022-11-08,20.8618
2022-11-09,20.8618
2022-11-10,20.8618
2022-11-11,20.8618
2022-11-12,20.8618
2022-11-13,20.8618
2022-11-14,20.8618
2022-11-15,20.8618
2022-11-16,20.8618
2022-11-17,20.8618
2022-11-18,20.8618
2022-11-19,20.8618
2022-11-20,20.8618
2022-11-21,20.8618
2022-11-22,20.8618
2022-11-23,20.8618
2022-11-24,20.8618
2022-11-25,20.8618
2022-11-26,20.8618
2022-11-27,20.8618
2022-11-28,20.8618
2022-11-29,20.8618
2022-11-30,20.8618
2022-12-01,20.8618
2022-12-02,20.8618
2022-12-03,20.8618
2022-12-04,20.8618
2022-12-05,20.8618
2022-12-06,20.8618
2022-12-07,20.8618
2022-12-08,20.8618
2022-12-09,20.8618
2022-12-10,20.8618
2022-12-11,20.8618
2022-12-12,20.8618
2022-12-13,20.8618
2022-12-14,20.8618
2022-12-15,20.8618
2022-12-16,20.8618
2022-12-17,20.8618
2022-12-18,20.8618
2022-12-19,20.8618
2022-12-20,20.8618
2022-12-21,20.8618
2022-12-22,20.8618
2022-12-23,20.8618
