,LSTR US Equity
2021-09-20,40.0855
2021-09-21,40.0855
2021-09-22,40.0855
2021-09-23,40.0855
2021-09-24,40.0855
2021-09-25,41.5218
2021-09-26,41.5218
2021-09-27,41.5218
2021-09-28,41.5218
2021-09-29,41.5218
2021-09-30,41.5218
2021-10-01,41.5218
2021-10-02,41.5218
2021-10-03,41.5218
2021-10-04,41.5218
2021-10-05,41.5218
2021-10-06,41.5218
2021-10-07,41.5218
2021-10-08,41.5218
2021-10-09,41.5218
2021-10-10,41.5218
2021-10-11,41.5218
2021-10-12,41.5218
2021-10-13,41.5218
2021-10-14,41.5218
2021-10-15,41.5218
2021-10-16,41.5218
2021-10-17,41.5218
2021-10-18,41.5218
2021-10-19,41.5218
2021-10-20,41.5218
2021-10-21,41.5218
2021-10-22,41.5218
2021-10-23,41.5218
2021-10-24,41.5218
2021-10-25,41.5218
2021-10-26,41.5218
2021-10-27,41.5218
2021-10-28,41.5218
2021-10-29,41.5218
2021-10-30,41.5218
2021-10-31,41.5218
2021-11-01,41.5218
2021-11-02,41.5218
2021-11-03,41.5218
2021-11-04,41.5218
2021-11-05,41.5218
2021-11-06,41.5218
2021-11-07,41.5218
2021-11-08,41.5218
2021-11-09,41.5218
2021-11-10,41.5218
2021-11-11,41.5218
2021-11-12,41.5218
2021-11-13,41.5218
2021-11-14,41.5218
2021-11-15,41.5218
2021-11-16,41.5218
2021-11-17,41.5218
2021-11-18,41.5218
2021-11-19,41.5218
2021-11-20,41.5218
2021-11-21,41.5218
2021-11-22,41.5218
2021-11-23,41.5218
2021-11-24,41.5218
2021-11-25,41.5218
2021-11-26,41.5218
2021-11-27,41.5218
2021-11-28,41.5218
2021-11-29,41.5218
2021-11-30,41.5218
2021-12-01,41.5218
2021-12-02,41.5218
2021-12-03,41.5218
2021-12-04,41.5218
2021-12-05,41.5218
2021-12-06,41.5218
2021-12-07,41.5218
2021-12-08,41.5218
2021-12-09,41.5218
2021-12-10,41.5218
2021-12-11,41.5218
2021-12-12,41.5218
2021-12-13,41.5218
2021-12-14,41.5218
2021-12-15,41.5218
2021-12-16,41.5218
2021-12-17,41.5218
2021-12-18,41.5218
2021-12-19,41.5218
2021-12-20,41.5218
2021-12-21,41.5218
2021-12-22,41.5218
2021-12-23,41.5218
2021-12-24,41.5218
2021-12-25,49.1071
2021-12-26,49.1071
2021-12-27,49.1071
2021-12-28,49.1071
2021-12-29,49.1071
2021-12-30,49.1071
2021-12-31,49.1071
2022-01-01,49.1071
2022-01-02,49.1071
2022-01-03,49.1071
2022-01-04,49.1071
2022-01-05,49.1071
2022-01-06,49.1071
2022-01-07,49.1071
2022-01-08,49.1071
2022-01-09,49.1071
2022-01-10,49.1071
2022-01-11,49.1071
2022-01-12,49.1071
2022-01-13,49.1071
2022-01-14,49.1071
2022-01-15,49.1071
2022-01-16,49.1071
2022-01-17,49.1071
2022-01-18,49.1071
2022-01-19,49.1071
2022-01-20,49.1071
2022-01-21,49.1071
2022-01-22,49.1071
2022-01-23,49.1071
2022-01-24,49.1071
2022-01-25,49.1071
2022-01-26,49.1071
2022-01-27,49.1071
2022-01-28,49.1071
2022-01-29,49.1071
2022-01-30,49.1071
2022-01-31,49.1071
2022-02-01,49.1071
2022-02-02,49.1071
2022-02-03,49.1071
2022-02-04,49.1071
2022-02-05,49.1071
2022-02-06,49.1071
2022-02-07,49.1071
2022-02-08,49.1071
2022-02-09,49.1071
2022-02-10,49.1071
2022-02-11,49.1071
2022-02-12,49.1071
2022-02-13,49.1071
2022-02-14,49.1071
2022-02-15,49.1071
2022-02-16,49.1071
2022-02-17,49.1071
2022-02-18,49.1071
2022-02-19,49.1071
2022-02-20,49.1071
2022-02-21,49.1071
2022-02-22,49.1071
2022-02-23,49.1071
2022-02-24,49.1071
2022-02-25,49.1071
2022-02-26,49.1071
2022-02-27,49.1071
2022-02-28,49.1071
2022-03-01,49.1071
2022-03-02,49.1071
2022-03-03,49.1071
2022-03-04,49.1071
2022-03-05,49.1071
2022-03-06,49.1071
2022-03-07,49.1071
2022-03-08,49.1071
2022-03-09,49.1071
2022-03-10,49.1071
2022-03-11,49.1071
2022-03-12,49.1071
2022-03-13,49.1071
2022-03-14,49.1071
2022-03-15,49.1071
2022-03-16,49.1071
2022-03-17,49.1071
2022-03-18,49.1071
2022-03-19,49.1071
2022-03-20,49.1071
2022-03-21,49.1071
2022-03-22,49.1071
2022-03-23,49.1071
2022-03-24,49.1071
2022-03-25,49.1071
2022-03-26,53.0086
2022-03-27,53.0086
2022-03-28,53.0086
2022-03-29,53.0086
2022-03-30,53.0086
2022-03-31,53.0086
2022-04-01,53.0086
2022-04-02,53.0086
2022-04-03,53.0086
2022-04-04,53.0086
2022-04-05,53.0086
2022-04-06,53.0086
2022-04-07,53.0086
2022-04-08,53.0086
2022-04-09,53.0086
2022-04-10,53.0086
2022-04-11,53.0086
2022-04-12,53.0086
2022-04-13,53.0086
2022-04-14,53.0086
2022-04-15,53.0086
2022-04-16,53.0086
2022-04-17,53.0086
2022-04-18,53.0086
2022-04-19,53.0086
2022-04-20,53.0086
2022-04-21,53.0086
2022-04-22,53.0086
2022-04-23,53.0086
2022-04-24,53.0086
2022-04-25,53.0086
2022-04-26,53.0086
2022-04-27,53.0086
2022-04-28,53.0086
2022-04-29,53.0086
2022-04-30,53.0086
2022-05-01,53.0086
2022-05-02,53.0086
2022-05-03,53.0086
2022-05-04,53.0086
2022-05-05,53.0086
2022-05-06,53.0086
2022-05-07,53.0086
2022-05-08,53.0086
2022-05-09,53.0086
2022-05-10,53.0086
2022-05-11,53.0086
2022-05-12,53.0086
2022-05-13,53.0086
2022-05-14,53.0086
2022-05-15,53.0086
2022-05-16,53.0086
2022-05-17,53.0086
2022-05-18,53.0086
2022-05-19,53.0086
2022-05-20,53.0086
2022-05-21,53.0086
2022-05-22,53.0086
2022-05-23,53.0086
2022-05-24,53.0086
2022-05-25,53.0086
2022-05-26,53.0086
2022-05-27,53.0086
2022-05-28,53.0086
2022-05-29,53.0086
2022-05-30,53.0086
2022-05-31,53.0086
2022-06-01,53.0086
2022-06-02,53.0086
2022-06-03,53.0086
2022-06-04,53.0086
2022-06-05,53.0086
2022-06-06,53.0086
2022-06-07,53.0086
2022-06-08,53.0086
2022-06-09,53.0086
2022-06-10,53.0086
2022-06-11,53.0086
2022-06-12,53.0086
2022-06-13,53.0086
2022-06-14,53.0086
2022-06-15,53.0086
2022-06-16,53.0086
2022-06-17,53.0086
2022-06-18,53.0086
2022-06-19,53.0086
2022-06-20,53.0086
2022-06-21,53.0086
2022-06-22,53.0086
2022-06-23,53.0086
2022-06-24,53.0086
2022-06-25,53.2748
2022-06-26,53.2748
2022-06-27,53.2748
2022-06-28,53.2748
2022-06-29,53.2748
2022-06-30,53.2748
2022-07-01,53.2748
2022-07-02,53.2748
2022-07-03,53.2748
2022-07-04,53.2748
2022-07-05,53.2748
2022-07-06,53.2748
2022-07-07,53.2748
2022-07-08,53.2748
2022-07-09,53.2748
2022-07-10,53.2748
2022-07-11,53.2748
2022-07-12,53.2748
2022-07-13,53.2748
2022-07-14,53.2748
2022-07-15,53.2748
2022-07-16,53.2748
2022-07-17,53.2748
2022-07-18,53.2748
2022-07-19,53.2748
2022-07-20,53.2748
2022-07-21,53.2748
2022-07-22,53.2748
2022-07-23,53.2748
2022-07-24,53.2748
2022-07-25,53.2748
2022-07-26,53.2748
2022-07-27,53.2748
2022-07-28,53.2748
2022-07-29,53.2748
2022-07-30,53.2748
2022-07-31,53.2748
2022-08-01,53.2748
2022-08-02,53.2748
2022-08-03,53.2748
2022-08-04,53.2748
2022-08-05,53.2748
2022-08-06,53.2748
2022-08-07,53.2748
2022-08-08,53.2748
2022-08-09,53.2748
2022-08-10,53.2748
2022-08-11,53.2748
2022-08-12,53.2748
2022-08-13,53.2748
2022-08-14,53.2748
2022-08-15,53.2748
2022-08-16,53.2748
2022-08-17,53.2748
2022-08-18,53.2748
2022-08-19,53.2748
2022-08-20,53.2748
2022-08-21,53.2748
2022-08-22,53.2748
2022-08-23,53.2748
2022-08-24,53.2748
2022-08-25,53.2748
2022-08-26,53.2748
2022-08-27,53.2748
2022-08-28,53.2748
2022-08-29,53.2748
2022-08-30,53.2748
2022-08-31,53.2748
2022-09-01,53.2748
2022-09-02,53.2748
2022-09-03,53.2748
2022-09-04,53.2748
2022-09-05,53.2748
2022-09-06,53.2748
2022-09-07,53.2748
2022-09-08,53.2748
2022-09-09,53.2748
2022-09-10,53.2748
2022-09-11,53.2748
2022-09-12,53.2748
2022-09-13,53.2748
2022-09-14,53.2748
2022-09-15,53.2748
2022-09-16,53.2748
2022-09-17,53.2748
2022-09-18,53.2748
2022-09-19,53.2748
2022-09-20,53.2748
2022-09-21,53.2748
2022-09-22,53.2748
2022-09-23,53.2748
2022-09-24,50.8699
2022-09-25,50.8699
2022-09-26,50.8699
2022-09-27,50.8699
2022-09-28,50.8699
2022-09-29,50.8699
2022-09-30,50.8699
2022-10-01,50.8699
2022-10-02,50.8699
2022-10-03,50.8699
2022-10-04,50.8699
2022-10-05,50.8699
2022-10-06,50.8699
2022-10-07,50.8699
2022-10-08,50.8699
2022-10-09,50.8699
2022-10-10,50.8699
2022-10-11,50.8699
2022-10-12,50.8699
2022-10-13,50.8699
2022-10-14,50.8699
2022-10-15,50.8699
2022-10-16,50.8699
2022-10-17,50.8699
2022-10-18,50.8699
2022-10-19,50.8699
2022-10-20,50.8699
2022-10-21,50.8699
2022-10-22,50.8699
2022-10-23,50.8699
2022-10-24,50.8699
2022-10-25,50.8699
2022-10-26,50.8699
2022-10-27,50.8699
2022-10-28,50.8699
2022-10-29,50.8699
2022-10-30,50.8699
2022-10-31,50.8699
2022-11-01,50.8699
2022-11-02,50.8699
2022-11-03,50.8699
2022-11-04,50.8699
2022-11-05,50.8699
2022-11-06,50.8699
2022-11-07,50.8699
2022-11-08,50.8699
2022-11-09,50.8699
2022-11-10,50.8699
2022-11-11,50.8699
2022-11-12,50.8699
2022-11-13,50.8699
2022-11-14,50.8699
2022-11-15,50.8699
2022-11-16,50.8699
2022-11-17,50.8699
2022-11-18,50.8699
2022-11-19,50.8699
2022-11-20,50.8699
2022-11-21,50.8699
2022-11-22,50.8699
2022-11-23,50.8699
2022-11-24,50.8699
2022-11-25,50.8699
2022-11-26,50.8699
2022-11-27,50.8699
2022-11-28,50.8699
2022-11-29,50.8699
2022-11-30,50.8699
2022-12-01,50.8699
2022-12-02,50.8699
2022-12-03,50.8699
2022-12-04,50.8699
2022-12-05,50.8699
2022-12-06,50.8699
2022-12-07,50.8699
2022-12-08,50.8699
2022-12-09,50.8699
2022-12-10,50.8699
2022-12-11,50.8699
2022-12-12,50.8699
2022-12-13,50.8699
2022-12-14,50.8699
2022-12-15,50.8699
2022-12-16,50.8699
2022-12-17,50.8699
2022-12-18,50.8699
2022-12-19,50.8699
2022-12-20,50.8699
2022-12-21,50.8699
2022-12-22,50.8699
2022-12-23,50.8699
2022-12-24,50.8699
2022-12-25,50.8699
2022-12-26,50.8699
2022-12-27,50.8699
2022-12-28,50.8699
2022-12-29,50.8699
2022-12-30,50.8699
2022-12-31,49.269
2023-01-01,49.269
2023-01-02,49.269
2023-01-03,49.269
2023-01-04,49.269
2023-01-05,49.269
2023-01-06,49.269
2023-01-07,49.269
2023-01-08,49.269
2023-01-09,49.269
2023-01-10,49.269
2023-01-11,49.269
2023-01-12,49.269
2023-01-13,49.269
2023-01-14,49.269
2023-01-15,49.269
2023-01-16,49.269
2023-01-17,49.269
2023-01-18,49.269
2023-01-19,49.269
2023-01-20,49.269
2023-01-21,49.269
2023-01-22,49.269
2023-01-23,49.269
2023-01-24,49.269
2023-01-25,49.269
2023-01-26,49.269
2023-01-27,49.269
2023-01-28,49.269
2023-01-29,49.269
2023-01-30,49.269
2023-01-31,49.269
2023-02-01,49.269
2023-02-02,49.269
2023-02-03,49.269
2023-02-04,49.269
2023-02-05,49.269
2023-02-06,49.269
2023-02-07,49.269
2023-02-08,49.269
2023-02-09,49.269
2023-02-10,49.269
2023-02-11,49.269
2023-02-12,49.269
2023-02-13,49.269
2023-02-14,49.269
2023-02-15,49.269
2023-02-16,49.269
2023-02-17,49.269
2023-02-18,49.269
2023-02-19,49.269
2023-02-20,49.269
2023-02-21,49.269
2023-02-22,49.269
2023-02-23,49.269
2023-02-24,49.269
2023-02-25,49.269
2023-02-26,49.269
2023-02-27,49.269
2023-02-28,49.269
2023-03-01,49.269
2023-03-02,49.269
2023-03-03,49.269
2023-03-04,49.269
2023-03-05,49.269
2023-03-06,49.269
2023-03-07,49.269
2023-03-08,49.269
2023-03-09,49.269
2023-03-10,49.269
2023-03-11,49.269
2023-03-12,49.269
2023-03-13,49.269
2023-03-14,49.269
2023-03-15,49.269
2023-03-16,49.269
2023-03-17,49.269
2023-03-18,49.269
2023-03-19,49.269
2023-03-20,49.269
2023-03-21,49.269
2023-03-22,49.269
2023-03-23,49.269
