,REGI US Equity
2020-04-13,-50.5549
2020-04-14,-50.5549
2020-04-15,-50.5549
2020-04-16,-50.5549
2020-04-17,-50.5549
2020-04-18,-50.5549
2020-04-19,-50.5549
2020-04-20,-50.5549
2020-04-21,-50.5549
2020-04-22,-50.5549
2020-04-23,-50.5549
2020-04-24,-50.5549
2020-04-25,-50.5549
2020-04-26,-50.5549
2020-04-27,-50.5549
2020-04-28,-50.5549
2020-04-29,-50.5549
2020-04-30,-50.5549
2020-05-01,-50.5549
2020-05-02,-50.5549
2020-05-03,-50.5549
2020-05-04,-50.5549
2020-05-05,-50.5549
2020-05-06,-50.5549
2020-05-07,-50.5549
2020-05-08,-50.5549
2020-05-09,-50.5549
2020-05-10,-50.5549
2020-05-11,-50.5549
2020-05-12,-50.5549
2020-05-13,-50.5549
2020-05-14,-50.5549
2020-05-15,-50.5549
2020-05-16,-50.5549
2020-05-17,-50.5549
2020-05-18,-50.5549
2020-05-19,-50.5549
2020-05-20,-50.5549
2020-05-21,-50.5549
2020-05-22,-50.5549
2020-05-23,-50.5549
2020-05-24,-50.5549
2020-05-25,-50.5549
2020-05-26,-50.5549
2020-05-27,-50.5549
2020-05-28,-50.5549
2020-05-29,-50.5549
2020-05-30,-50.5549
2020-05-31,-50.5549
2020-06-01,-50.5549
2020-06-02,-50.5549
2020-06-03,-50.5549
2020-06-04,-50.5549
2020-06-05,-50.5549
2020-06-06,-50.5549
2020-06-07,-50.5549
2020-06-08,-50.5549
2020-06-09,-50.5549
2020-06-10,-50.5549
2020-06-11,-50.5549
2020-06-12,-50.5549
2020-06-13,-50.5549
2020-06-14,-50.5549
2020-06-15,-50.5549
2020-06-16,-50.5549
2020-06-17,-50.5549
2020-06-18,-50.5549
2020-06-19,-50.5549
2020-06-20,-50.5549
2020-06-21,-50.5549
2020-06-22,-50.5549
2020-06-23,-50.5549
2020-06-24,-50.5549
2020-06-25,-50.5549
2020-06-26,-50.5549
2020-06-27,-50.5549
2020-06-28,-50.5549
2020-06-29,-50.5549
2020-06-30,-46.17
2020-07-01,-46.17
2020-07-02,-46.17
2020-07-03,-46.17
2020-07-04,-46.17
2020-07-05,-46.17
2020-07-06,-46.17
2020-07-07,-46.17
2020-07-08,-46.17
2020-07-09,-46.17
2020-07-10,-46.17
2020-07-11,-46.17
2020-07-12,-46.17
2020-07-13,-46.17
2020-07-14,-46.17
2020-07-15,-46.17
2020-07-16,-46.17
2020-07-17,-46.17
2020-07-18,-46.17
2020-07-19,-46.17
2020-07-20,-46.17
2020-07-21,-46.17
2020-07-22,-46.17
2020-07-23,-46.17
2020-07-24,-46.17
2020-07-25,-46.17
2020-07-26,-46.17
2020-07-27,-46.17
2020-07-28,-46.17
2020-07-29,-46.17
2020-07-30,-46.17
2020-07-31,-46.17
2020-08-01,-46.17
2020-08-02,-46.17
2020-08-03,-46.17
2020-08-04,-46.17
2020-08-05,-46.17
2020-08-06,-46.17
2020-08-07,-46.17
2020-08-08,-46.17
2020-08-09,-46.17
2020-08-10,-46.17
2020-08-11,-46.17
2020-08-12,-46.17
2020-08-13,-46.17
2020-08-14,-46.17
2020-08-15,-46.17
2020-08-16,-46.17
2020-08-17,-46.17
2020-08-18,-46.17
2020-08-19,-46.17
2020-08-20,-46.17
2020-08-21,-46.17
2020-08-22,-46.17
2020-08-23,-46.17
2020-08-24,-46.17
2020-08-25,-46.17
2020-08-26,-46.17
2020-08-27,-46.17
2020-08-28,-46.17
2020-08-29,-46.17
2020-08-30,-46.17
2020-08-31,-46.17
2020-09-01,-46.17
2020-09-02,-46.17
2020-09-03,-46.17
2020-09-04,-46.17
2020-09-05,-46.17
2020-09-06,-46.17
2020-09-07,-46.17
2020-09-08,-46.17
2020-09-09,-46.17
2020-09-10,-46.17
2020-09-11,-46.17
2020-09-12,-46.17
2020-09-13,-46.17
2020-09-14,-46.17
2020-09-15,-46.17
2020-09-16,-46.17
2020-09-17,-46.17
2020-09-18,-46.17
2020-09-19,-46.17
2020-09-20,-46.17
2020-09-21,-46.17
2020-09-22,-46.17
2020-09-23,-46.17
2020-09-24,-46.17
2020-09-25,-46.17
2020-09-26,-46.17
2020-09-27,-46.17
2020-09-28,-46.17
2020-09-29,-46.17
2020-09-30,-42.0168
2020-10-01,-42.0168
2020-10-02,-42.0168
2020-10-03,-42.0168
2020-10-04,-42.0168
2020-10-05,-42.0168
2020-10-06,-42.0168
2020-10-07,-42.0168
2020-10-08,-42.0168
2020-10-09,-42.0168
2020-10-10,-42.0168
2020-10-11,-42.0168
2020-10-12,-42.0168
2020-10-13,-42.0168
2020-10-14,-42.0168
2020-10-15,-42.0168
2020-10-16,-42.0168
2020-10-17,-42.0168
2020-10-18,-42.0168
2020-10-19,-42.0168
2020-10-20,-42.0168
2020-10-21,-42.0168
2020-10-22,-42.0168
2020-10-23,-42.0168
2020-10-24,-42.0168
2020-10-25,-42.0168
2020-10-26,-42.0168
2020-10-27,-42.0168
2020-10-28,-42.0168
2020-10-29,-42.0168
2020-10-30,-42.0168
2020-10-31,-42.0168
2020-11-01,-42.0168
2020-11-02,-42.0168
2020-11-03,-42.0168
2020-11-04,-42.0168
2020-11-05,-42.0168
2020-11-06,-42.0168
2020-11-07,-42.0168
2020-11-08,-42.0168
2020-11-09,-42.0168
2020-11-10,-42.0168
2020-11-11,-42.0168
2020-11-12,-42.0168
2020-11-13,-42.0168
2020-11-14,-42.0168
2020-11-15,-42.0168
2020-11-16,-42.0168
2020-11-17,-42.0168
2020-11-18,-42.0168
2020-11-19,-42.0168
2020-11-20,-42.0168
2020-11-21,-42.0168
2020-11-22,-42.0168
2020-11-23,-42.0168
2020-11-24,-42.0168
2020-11-25,-42.0168
2020-11-26,-42.0168
2020-11-27,-42.0168
2020-11-28,-42.0168
2020-11-29,-42.0168
2020-11-30,-42.0168
2020-12-01,-42.0168
2020-12-02,-42.0168
2020-12-03,-42.0168
2020-12-04,-42.0168
2020-12-05,-42.0168
2020-12-06,-42.0168
2020-12-07,-42.0168
2020-12-08,-42.0168
2020-12-09,-42.0168
2020-12-10,-42.0168
2020-12-11,-42.0168
2020-12-12,-42.0168
2020-12-13,-42.0168
2020-12-14,-42.0168
2020-12-15,-42.0168
2020-12-16,-42.0168
2020-12-17,-42.0168
2020-12-18,-42.0168
2020-12-19,-42.0168
2020-12-20,-42.0168
2020-12-21,-42.0168
2020-12-22,-42.0168
2020-12-23,-42.0168
2020-12-24,-42.0168
2020-12-25,-42.0168
2020-12-26,-42.0168
2020-12-27,-42.0168
2020-12-28,-42.0168
2020-12-29,-42.0168
2020-12-30,-42.0168
2020-12-31,10.5901
2021-01-01,10.5901
2021-01-02,10.5901
2021-01-03,10.5901
2021-01-04,10.5901
2021-01-05,10.5901
2021-01-06,10.5901
2021-01-07,10.5901
2021-01-08,10.5901
2021-01-09,10.5901
2021-01-10,10.5901
2021-01-11,10.5901
2021-01-12,10.5901
2021-01-13,10.5901
2021-01-14,10.5901
2021-01-15,10.5901
2021-01-16,10.5901
2021-01-17,10.5901
2021-01-18,10.5901
2021-01-19,10.5901
2021-01-20,10.5901
2021-01-21,10.5901
2021-01-22,10.5901
2021-01-23,10.5901
2021-01-24,10.5901
2021-01-25,10.5901
2021-01-26,10.5901
2021-01-27,10.5901
2021-01-28,10.5901
2021-01-29,10.5901
2021-01-30,10.5901
2021-01-31,10.5901
2021-02-01,10.5901
2021-02-02,10.5901
2021-02-03,10.5901
2021-02-04,10.5901
2021-02-05,10.5901
2021-02-06,10.5901
2021-02-07,10.5901
2021-02-08,10.5901
2021-02-09,10.5901
2021-02-10,10.5901
2021-02-11,10.5901
2021-02-12,10.5901
2021-02-13,10.5901
2021-02-14,10.5901
2021-02-15,10.5901
2021-02-16,10.5901
2021-02-17,10.5901
2021-02-18,10.5901
2021-02-19,10.5901
2021-02-20,10.5901
2021-02-21,10.5901
2021-02-22,10.5901
2021-02-23,10.5901
2021-02-24,10.5901
2021-02-25,10.5901
2021-02-26,10.5901
2021-02-27,10.5901
2021-02-28,10.5901
2021-03-01,10.5901
2021-03-02,10.5901
2021-03-03,10.5901
2021-03-04,10.5901
2021-03-05,10.5901
2021-03-06,10.5901
2021-03-07,10.5901
2021-03-08,10.5901
2021-03-09,10.5901
2021-03-10,10.5901
2021-03-11,10.5901
2021-03-12,10.5901
2021-03-13,10.5901
2021-03-14,10.5901
2021-03-15,10.5901
2021-03-16,10.5901
2021-03-17,10.5901
2021-03-18,10.5901
2021-03-19,10.5901
2021-03-20,10.5901
2021-03-21,10.5901
2021-03-22,10.5901
2021-03-23,10.5901
2021-03-24,10.5901
2021-03-25,10.5901
2021-03-26,10.5901
2021-03-27,10.5901
2021-03-28,10.5901
2021-03-29,10.5901
2021-03-30,10.5901
2021-03-31,6.2295
2021-04-01,6.2295
2021-04-02,6.2295
2021-04-03,6.2295
2021-04-04,6.2295
2021-04-05,6.2295
2021-04-06,6.2295
2021-04-07,6.2295
2021-04-08,6.2295
2021-04-09,6.2295
2021-04-10,6.2295
2021-04-11,6.2295
2021-04-12,6.2295
2021-04-13,6.2295
2021-04-14,6.2295
2021-04-15,6.2295
2021-04-16,6.2295
2021-04-17,6.2295
2021-04-18,6.2295
2021-04-19,6.2295
2021-04-20,6.2295
2021-04-21,6.2295
2021-04-22,6.2295
2021-04-23,6.2295
2021-04-24,6.2295
2021-04-25,6.2295
2021-04-26,6.2295
2021-04-27,6.2295
2021-04-28,6.2295
2021-04-29,6.2295
2021-04-30,6.2295
2021-05-01,6.2295
2021-05-02,6.2295
2021-05-03,6.2295
2021-05-04,6.2295
2021-05-05,6.2295
2021-05-06,6.2295
2021-05-07,6.2295
2021-05-08,6.2295
2021-05-09,6.2295
2021-05-10,6.2295
2021-05-11,6.2295
2021-05-12,6.2295
2021-05-13,6.2295
2021-05-14,6.2295
2021-05-15,6.2295
2021-05-16,6.2295
2021-05-17,6.2295
2021-05-18,6.2295
2021-05-19,6.2295
2021-05-20,6.2295
2021-05-21,6.2295
2021-05-22,6.2295
2021-05-23,6.2295
2021-05-24,6.2295
2021-05-25,6.2295
2021-05-26,6.2295
2021-05-27,6.2295
2021-05-28,6.2295
2021-05-29,6.2295
2021-05-30,6.2295
2021-05-31,6.2295
2021-06-01,6.2295
2021-06-02,6.2295
2021-06-03,6.2295
2021-06-04,6.2295
2021-06-05,6.2295
2021-06-06,6.2295
2021-06-07,6.2295
2021-06-08,6.2295
2021-06-09,6.2295
2021-06-10,6.2295
2021-06-11,6.2295
2021-06-12,6.2295
2021-06-13,6.2295
2021-06-14,6.2295
2021-06-15,6.2295
2021-06-16,6.2295
2021-06-17,6.2295
2021-06-18,6.2295
2021-06-19,6.2295
2021-06-20,6.2295
2021-06-21,6.2295
2021-06-22,6.2295
2021-06-23,6.2295
2021-06-24,6.2295
2021-06-25,6.2295
2021-06-26,6.2295
2021-06-27,6.2295
2021-06-28,6.2295
2021-06-29,6.2295
2021-06-30,11.8614
2021-07-01,11.8614
2021-07-02,11.8614
2021-07-03,11.8614
2021-07-04,11.8614
2021-07-05,11.8614
2021-07-06,11.8614
2021-07-07,11.8614
2021-07-08,11.8614
2021-07-09,11.8614
2021-07-10,11.8614
2021-07-11,11.8614
2021-07-12,11.8614
2021-07-13,11.8614
2021-07-14,11.8614
2021-07-15,11.8614
2021-07-16,11.8614
2021-07-17,11.8614
2021-07-18,11.8614
2021-07-19,11.8614
2021-07-20,11.8614
2021-07-21,11.8614
2021-07-22,11.8614
2021-07-23,11.8614
2021-07-24,11.8614
2021-07-25,11.8614
2021-07-26,11.8614
2021-07-27,11.8614
2021-07-28,11.8614
2021-07-29,11.8614
2021-07-30,11.8614
2021-07-31,11.8614
2021-08-01,11.8614
2021-08-02,11.8614
2021-08-03,11.8614
2021-08-04,11.8614
2021-08-05,11.8614
2021-08-06,11.8614
2021-08-07,11.8614
2021-08-08,11.8614
2021-08-09,11.8614
2021-08-10,11.8614
2021-08-11,11.8614
2021-08-12,11.8614
2021-08-13,11.8614
2021-08-14,11.8614
2021-08-15,11.8614
2021-08-16,11.8614
2021-08-17,11.8614
2021-08-18,11.8614
2021-08-19,11.8614
2021-08-20,11.8614
2021-08-21,11.8614
2021-08-22,11.8614
2021-08-23,11.8614
2021-08-24,11.8614
2021-08-25,11.8614
2021-08-26,11.8614
2021-08-27,11.8614
2021-08-28,11.8614
2021-08-29,11.8614
2021-08-30,11.8614
2021-08-31,11.8614
2021-09-01,11.8614
2021-09-02,11.8614
2021-09-03,11.8614
2021-09-04,11.8614
2021-09-05,11.8614
2021-09-06,11.8614
2021-09-07,11.8614
2021-09-08,11.8614
2021-09-09,11.8614
2021-09-10,11.8614
2021-09-11,11.8614
2021-09-12,11.8614
2021-09-13,11.8614
2021-09-14,11.8614
2021-09-15,11.8614
2021-09-16,11.8614
2021-09-17,11.8614
2021-09-18,11.8614
2021-09-19,11.8614
2021-09-20,11.8614
2021-09-21,11.8614
2021-09-22,11.8614
2021-09-23,11.8614
2021-09-24,11.8614
2021-09-25,11.8614
2021-09-26,11.8614
2021-09-27,11.8614
2021-09-28,11.8614
2021-09-29,11.8614
2021-09-30,13.0224
2021-10-01,13.0224
2021-10-02,13.0224
2021-10-03,13.0224
2021-10-04,13.0224
2021-10-05,13.0224
2021-10-06,13.0224
2021-10-07,13.0224
2021-10-08,13.0224
2021-10-09,13.0224
2021-10-10,13.0224
2021-10-11,13.0224
2021-10-12,13.0224
2021-10-13,13.0224
2021-10-14,13.0224
2021-10-15,13.0224
2021-10-16,13.0224
2021-10-17,13.0224
2021-10-18,13.0224
2021-10-19,13.0224
2021-10-20,13.0224
2021-10-21,13.0224
2021-10-22,13.0224
2021-10-23,13.0224
2021-10-24,13.0224
2021-10-25,13.0224
2021-10-26,13.0224
2021-10-27,13.0224
2021-10-28,13.0224
2021-10-29,13.0224
2021-10-30,13.0224
2021-10-31,13.0224
2021-11-01,13.0224
2021-11-02,13.0224
2021-11-03,13.0224
2021-11-04,13.0224
2021-11-05,13.0224
2021-11-06,13.0224
2021-11-07,13.0224
2021-11-08,13.0224
2021-11-09,13.0224
2021-11-10,13.0224
2021-11-11,13.0224
2021-11-12,13.0224
2021-11-13,13.0224
2021-11-14,13.0224
2021-11-15,13.0224
2021-11-16,13.0224
2021-11-17,13.0224
2021-11-18,13.0224
2021-11-19,13.0224
2021-11-20,13.0224
2021-11-21,13.0224
2021-11-22,13.0224
2021-11-23,13.0224
2021-11-24,13.0224
2021-11-25,13.0224
2021-11-26,13.0224
2021-11-27,13.0224
2021-11-28,13.0224
2021-11-29,13.0224
2021-11-30,13.0224
2021-12-01,13.0224
2021-12-02,13.0224
2021-12-03,13.0224
2021-12-04,13.0224
2021-12-05,13.0224
2021-12-06,13.0224
2021-12-07,13.0224
2021-12-08,13.0224
2021-12-09,13.0224
2021-12-10,13.0224
2021-12-11,13.0224
2021-12-12,13.0224
2021-12-13,13.0224
2021-12-14,13.0224
2021-12-15,13.0224
2021-12-16,13.0224
2021-12-17,13.0224
2021-12-18,13.0224
2021-12-19,13.0224
2021-12-20,13.0224
2021-12-21,13.0224
2021-12-22,13.0224
2021-12-23,13.0224
2021-12-24,13.0224
2021-12-25,13.0224
2021-12-26,13.0224
2021-12-27,13.0224
2021-12-28,13.0224
2021-12-29,13.0224
2021-12-30,13.0224
2021-12-31,14.6475
2022-01-01,14.6475
2022-01-02,14.6475
2022-01-03,14.6475
2022-01-04,14.6475
2022-01-05,14.6475
2022-01-06,14.6475
2022-01-07,14.6475
2022-01-08,14.6475
2022-01-09,14.6475
2022-01-10,14.6475
2022-01-11,14.6475
2022-01-12,14.6475
2022-01-13,14.6475
2022-01-14,14.6475
2022-01-15,14.6475
2022-01-16,14.6475
2022-01-17,14.6475
2022-01-18,14.6475
2022-01-19,14.6475
2022-01-20,14.6475
2022-01-21,14.6475
2022-01-22,14.6475
2022-01-23,14.6475
2022-01-24,14.6475
2022-01-25,14.6475
2022-01-26,14.6475
2022-01-27,14.6475
2022-01-28,14.6475
2022-01-29,14.6475
2022-01-30,14.6475
2022-01-31,14.6475
2022-02-01,14.6475
2022-02-02,14.6475
2022-02-03,14.6475
2022-02-04,14.6475
2022-02-05,14.6475
2022-02-06,14.6475
2022-02-07,14.6475
2022-02-08,14.6475
2022-02-09,14.6475
2022-02-10,14.6475
2022-02-11,14.6475
2022-02-12,14.6475
2022-02-13,14.6475
2022-02-14,14.6475
2022-02-15,14.6475
2022-02-16,14.6475
2022-02-17,14.6475
2022-02-18,14.6475
2022-02-19,14.6475
2022-02-20,14.6475
2022-02-21,14.6475
2022-02-22,14.6475
2022-02-23,14.6475
2022-02-24,14.6475
2022-02-25,14.6475
2022-02-26,14.6475
2022-02-27,14.6475
2022-02-28,14.6475
2022-03-01,14.6475
2022-03-02,14.6475
2022-03-03,14.6475
2022-03-04,14.6475
2022-03-05,14.6475
2022-03-06,14.6475
2022-03-07,14.6475
2022-03-08,14.6475
2022-03-09,14.6475
2022-03-10,14.6475
2022-03-11,14.6475
2022-03-12,14.6475
2022-03-13,14.6475
2022-03-14,14.6475
2022-03-15,14.6475
2022-03-16,14.6475
2022-03-17,14.6475
2022-03-18,14.6475
2022-03-19,14.6475
2022-03-20,14.6475
2022-03-21,14.6475
2022-03-22,14.6475
2022-03-23,14.6475
2022-03-24,14.6475
2022-03-25,14.6475
2022-03-26,14.6475
2022-03-27,14.6475
2022-03-28,14.6475
2022-03-29,14.6475
2022-03-30,14.6475
2022-03-31,11.2998
2022-04-01,11.2998
2022-04-02,11.2998
2022-04-03,11.2998
2022-04-04,11.2998
2022-04-05,11.2998
2022-04-06,11.2998
2022-04-07,11.2998
2022-04-08,11.2998
2022-04-09,11.2998
2022-04-10,11.2998
2022-04-11,11.2998
2022-04-12,11.2998
2022-04-13,11.2998
2022-04-14,11.2998
2022-04-15,11.2998
2022-04-16,11.2998
2022-04-17,11.2998
2022-04-18,11.2998
2022-04-19,11.2998
2022-04-20,11.2998
2022-04-21,11.2998
2022-04-22,11.2998
2022-04-23,11.2998
2022-04-24,11.2998
2022-04-25,11.2998
2022-04-26,11.2998
2022-04-27,11.2998
2022-04-28,11.2998
2022-04-29,11.2998
2022-04-30,11.2998
2022-05-01,11.2998
2022-05-02,11.2998
2022-05-03,11.2998
2022-05-04,11.2998
2022-05-05,11.2998
2022-05-06,11.2998
2022-05-07,11.2998
2022-05-08,11.2998
2022-05-09,11.2998
2022-05-10,11.2998
2022-05-11,11.2998
2022-05-12,11.2998
2022-05-13,11.2998
2022-05-14,11.2998
2022-05-15,11.2998
2022-05-16,11.2998
2022-05-17,11.2998
2022-05-18,11.2998
2022-05-19,11.2998
2022-05-20,11.2998
2022-05-21,11.2998
2022-05-22,11.2998
2022-05-23,11.2998
2022-05-24,11.2998
2022-05-25,11.2998
2022-05-26,11.2998
2022-05-27,11.2998
2022-05-28,11.2998
2022-05-29,11.2998
2022-05-30,11.2998
2022-05-31,11.2998
2022-06-01,11.2998
2022-06-02,11.2998
2022-06-03,11.2998
2022-06-04,11.2998
2022-06-05,11.2998
2022-06-06,11.2998
2022-06-07,11.2998
2022-06-08,11.2998
2022-06-09,11.2998
2022-06-10,11.2998
2022-06-11,11.2998
2022-06-12,11.2998
2022-06-13,11.2998
2022-06-14,11.2998
2022-06-15,11.2998
2022-06-16,11.2998
2022-06-17,11.2998
2022-06-18,11.2998
2022-06-19,11.2998
2022-06-20,11.2998
2022-06-21,11.2998
2022-06-22,11.2998
2022-06-23,11.2998
2022-06-24,11.2998
2022-06-25,11.2998
2022-06-26,11.2998
2022-06-27,11.2998
2022-06-28,11.2998
2022-06-29,11.2998
2022-06-30,11.2998
2022-07-01,11.2998
2022-07-02,11.2998
2022-07-03,11.2998
2022-07-04,11.2998
2022-07-05,11.2998
2022-07-06,11.2998
2022-07-07,11.2998
2022-07-08,11.2998
2022-07-09,11.2998
2022-07-10,11.2998
2022-07-11,11.2998
2022-07-12,11.2998
2022-07-13,11.2998
2022-07-14,11.2998
2022-07-15,11.2998
2022-07-16,11.2998
2022-07-17,11.2998
2022-07-18,11.2998
2022-07-19,11.2998
2022-07-20,11.2998
2022-07-21,11.2998
2022-07-22,11.2998
2022-07-23,11.2998
2022-07-24,11.2998
2022-07-25,11.2998
2022-07-26,11.2998
2022-07-27,11.2998
2022-07-28,11.2998
2022-07-29,11.2998
2022-07-30,11.2998
2022-07-31,11.2998
2022-08-01,11.2998
2022-08-02,11.2998
2022-08-03,11.2998
2022-08-04,11.2998
2022-08-05,11.2998
2022-08-06,11.2998
2022-08-07,11.2998
2022-08-08,11.2998
2022-08-09,11.2998
2022-08-10,11.2998
2022-08-11,11.2998
2022-08-12,11.2998
2022-08-13,11.2998
2022-08-14,11.2998
2022-08-15,11.2998
2022-08-16,11.2998
2022-08-17,11.2998
2022-08-18,11.2998
2022-08-19,11.2998
2022-08-20,11.2998
2022-08-21,11.2998
2022-08-22,11.2998
2022-08-23,11.2998
2022-08-24,11.2998
2022-08-25,11.2998
2022-08-26,11.2998
2022-08-27,11.2998
2022-08-28,11.2998
2022-08-29,11.2998
2022-08-30,11.2998
2022-08-31,11.2998
2022-09-01,11.2998
2022-09-02,11.2998
2022-09-03,11.2998
2022-09-04,11.2998
2022-09-05,11.2998
2022-09-06,11.2998
2022-09-07,11.2998
2022-09-08,11.2998
2022-09-09,11.2998
2022-09-10,11.2998
2022-09-11,11.2998
2022-09-12,11.2998
2022-09-13,11.2998
2022-09-14,11.2998
2022-09-15,11.2998
2022-09-16,11.2998
2022-09-17,11.2998
2022-09-18,11.2998
2022-09-19,11.2998
2022-09-20,11.2998
2022-09-21,11.2998
2022-09-22,11.2998
2022-09-23,11.2998
2022-09-24,11.2998
2022-09-25,11.2998
2022-09-26,11.2998
2022-09-27,11.2998
2022-09-28,11.2998
2022-09-29,11.2998
2022-09-30,11.2998
2022-10-01,11.2998
2022-10-02,11.2998
2022-10-03,11.2998
2022-10-04,11.2998
2022-10-05,11.2998
2022-10-06,11.2998
2022-10-07,11.2998
2022-10-08,11.2998
2022-10-09,11.2998
2022-10-10,11.2998
2022-10-11,11.2998
2022-10-12,11.2998
2022-10-13,11.2998
2022-10-14,11.2998
2022-10-15,11.2998
2022-10-16,11.2998
2022-10-17,11.2998
2022-10-18,11.2998
2022-10-19,11.2998
2022-10-20,11.2998
2022-10-21,11.2998
2022-10-22,11.2998
2022-10-23,11.2998
2022-10-24,11.2998
2022-10-25,11.2998
2022-10-26,11.2998
2022-10-27,11.2998
2022-10-28,11.2998
2022-10-29,11.2998
2022-10-30,11.2998
2022-10-31,11.2998
2022-11-01,11.2998
2022-11-02,11.2998
2022-11-03,11.2998
2022-11-04,11.2998
2022-11-05,11.2998
2022-11-06,11.2998
2022-11-07,11.2998
2022-11-08,11.2998
2022-11-09,11.2998
2022-11-10,11.2998
2022-11-11,11.2998
2022-11-12,11.2998
2022-11-13,11.2998
2022-11-14,11.2998
2022-11-15,11.2998
2022-11-16,11.2998
2022-11-17,11.2998
2022-11-18,11.2998
2022-11-19,11.2998
2022-11-20,11.2998
2022-11-21,11.2998
2022-11-22,11.2998
2022-11-23,11.2998
2022-11-24,11.2998
2022-11-25,11.2998
2022-11-26,11.2998
2022-11-27,11.2998
2022-11-28,11.2998
2022-11-29,11.2998
2022-11-30,11.2998
2022-12-01,11.2998
2022-12-02,11.2998
2022-12-03,11.2998
2022-12-04,11.2998
2022-12-05,11.2998
2022-12-06,11.2998
2022-12-07,11.2998
2022-12-08,11.2998
2022-12-09,11.2998
2022-12-10,11.2998
2022-12-11,11.2998
2022-12-12,11.2998
2022-12-13,11.2998
2022-12-14,11.2998
2022-12-15,11.2998
2022-12-16,11.2998
2022-12-17,11.2998
2022-12-18,11.2998
2022-12-19,11.2998
2022-12-20,11.2998
2022-12-21,11.2998
2022-12-22,11.2998
2022-12-23,11.2998
2022-12-24,11.2998
2022-12-25,11.2998
2022-12-26,11.2998
2022-12-27,11.2998
2022-12-28,11.2998
2022-12-29,11.2998
2022-12-30,11.2998
2022-12-31,11.2998
2023-01-01,11.2998
2023-01-02,11.2998
2023-01-03,11.2998
2023-01-04,11.2998
2023-01-05,11.2998
2023-01-06,11.2998
2023-01-07,11.2998
2023-01-08,11.2998
2023-01-09,11.2998
2023-01-10,11.2998
2023-01-11,11.2998
2023-01-12,11.2998
2023-01-13,11.2998
2023-01-14,11.2998
2023-01-15,11.2998
2023-01-16,11.2998
2023-01-17,11.2998
2023-01-18,11.2998
2023-01-19,11.2998
2023-01-20,11.2998
2023-01-21,11.2998
2023-01-22,11.2998
2023-01-23,11.2998
2023-01-24,11.2998
2023-01-25,11.2998
2023-01-26,11.2998
2023-01-27,11.2998
2023-01-28,11.2998
2023-01-29,11.2998
2023-01-30,11.2998
2023-01-31,11.2998
2023-02-01,11.2998
2023-02-02,11.2998
2023-02-03,11.2998
2023-02-04,11.2998
2023-02-05,11.2998
2023-02-06,11.2998
2023-02-07,11.2998
2023-02-08,11.2998
2023-02-09,11.2998
2023-02-10,11.2998
2023-02-11,11.2998
2023-02-12,11.2998
2023-02-13,11.2998
2023-02-14,11.2998
