,ROK US Equity
2020-04-16,72.7403
2020-04-17,72.7403
2020-04-18,72.7403
2020-04-19,72.7403
2020-04-20,72.7403
2020-04-21,72.7403
2020-04-22,72.7403
2020-04-23,72.7403
2020-04-24,72.7403
2020-04-25,72.7403
2020-04-26,72.7403
2020-04-27,72.7403
2020-04-28,72.7403
2020-04-29,72.7403
2020-04-30,72.7403
2020-05-01,72.7403
2020-05-02,72.7403
2020-05-03,72.7403
2020-05-04,72.7403
2020-05-05,72.7403
2020-05-06,72.7403
2020-05-07,72.7403
2020-05-08,72.7403
2020-05-09,72.7403
2020-05-10,72.7403
2020-05-11,72.7403
2020-05-12,72.7403
2020-05-13,72.7403
2020-05-14,72.7403
2020-05-15,72.7403
2020-05-16,72.7403
2020-05-17,72.7403
2020-05-18,72.7403
2020-05-19,72.7403
2020-05-20,72.7403
2020-05-21,72.7403
2020-05-22,72.7403
2020-05-23,72.7403
2020-05-24,72.7403
2020-05-25,72.7403
2020-05-26,72.7403
2020-05-27,72.7403
2020-05-28,72.7403
2020-05-29,72.7403
2020-05-30,72.7403
2020-05-31,72.7403
2020-06-01,72.7403
2020-06-02,72.7403
2020-06-03,72.7403
2020-06-04,72.7403
2020-06-05,72.7403
2020-06-06,72.7403
2020-06-07,72.7403
2020-06-08,72.7403
2020-06-09,72.7403
2020-06-10,72.7403
2020-06-11,72.7403
2020-06-12,72.7403
2020-06-13,72.7403
2020-06-14,72.7403
2020-06-15,72.7403
2020-06-16,72.7403
2020-06-17,72.7403
2020-06-18,72.7403
2020-06-19,72.7403
2020-06-20,72.7403
2020-06-21,72.7403
2020-06-22,72.7403
2020-06-23,72.7403
2020-06-24,72.7403
2020-06-25,72.7403
2020-06-26,72.7403
2020-06-27,72.7403
2020-06-28,72.7403
2020-06-29,72.7403
2020-06-30,79.7302
2020-07-01,79.7302
2020-07-02,79.7302
2020-07-03,79.7302
2020-07-04,79.7302
2020-07-05,79.7302
2020-07-06,79.7302
2020-07-07,79.7302
2020-07-08,79.7302
2020-07-09,79.7302
2020-07-10,79.7302
2020-07-11,79.7302
2020-07-12,79.7302
2020-07-13,79.7302
2020-07-14,79.7302
2020-07-15,79.7302
2020-07-16,79.7302
2020-07-17,79.7302
2020-07-18,79.7302
2020-07-19,79.7302
2020-07-20,79.7302
2020-07-21,79.7302
2020-07-22,79.7302
2020-07-23,79.7302
2020-07-24,79.7302
2020-07-25,79.7302
2020-07-26,79.7302
2020-07-27,79.7302
2020-07-28,79.7302
2020-07-29,79.7302
2020-07-30,79.7302
2020-07-31,79.7302
2020-08-01,79.7302
2020-08-02,79.7302
2020-08-03,79.7302
2020-08-04,79.7302
2020-08-05,79.7302
2020-08-06,79.7302
2020-08-07,79.7302
2020-08-08,79.7302
2020-08-09,79.7302
2020-08-10,79.7302
2020-08-11,79.7302
2020-08-12,79.7302
2020-08-13,79.7302
2020-08-14,79.7302
2020-08-15,79.7302
2020-08-16,79.7302
2020-08-17,79.7302
2020-08-18,79.7302
2020-08-19,79.7302
2020-08-20,79.7302
2020-08-21,79.7302
2020-08-22,79.7302
2020-08-23,79.7302
2020-08-24,79.7302
2020-08-25,79.7302
2020-08-26,79.7302
2020-08-27,79.7302
2020-08-28,79.7302
2020-08-29,79.7302
2020-08-30,79.7302
2020-08-31,79.7302
2020-09-01,79.7302
2020-09-02,79.7302
2020-09-03,79.7302
2020-09-04,79.7302
2020-09-05,79.7302
2020-09-06,79.7302
2020-09-07,79.7302
2020-09-08,79.7302
2020-09-09,79.7302
2020-09-10,79.7302
2020-09-11,79.7302
2020-09-12,79.7302
2020-09-13,79.7302
2020-09-14,79.7302
2020-09-15,79.7302
2020-09-16,79.7302
2020-09-17,79.7302
2020-09-18,79.7302
2020-09-19,79.7302
2020-09-20,79.7302
2020-09-21,79.7302
2020-09-22,79.7302
2020-09-23,79.7302
2020-09-24,79.7302
2020-09-25,79.7302
2020-09-26,79.7302
2020-09-27,79.7302
2020-09-28,79.7302
2020-09-29,79.7302
2020-09-30,142.8492
2020-10-01,142.8492
2020-10-02,142.8492
2020-10-03,142.8492
2020-10-04,142.8492
2020-10-05,142.8492
2020-10-06,142.8492
2020-10-07,142.8492
2020-10-08,142.8492
2020-10-09,142.8492
2020-10-10,142.8492
2020-10-11,142.8492
2020-10-12,142.8492
2020-10-13,142.8492
2020-10-14,142.8492
2020-10-15,142.8492
2020-10-16,142.8492
2020-10-17,142.8492
2020-10-18,142.8492
2020-10-19,142.8492
2020-10-20,142.8492
2020-10-21,142.8492
2020-10-22,142.8492
2020-10-23,142.8492
2020-10-24,142.8492
2020-10-25,142.8492
2020-10-26,142.8492
2020-10-27,142.8492
2020-10-28,142.8492
2020-10-29,142.8492
2020-10-30,142.8492
2020-10-31,142.8492
2020-11-01,142.8492
2020-11-02,142.8492
2020-11-03,142.8492
2020-11-04,142.8492
2020-11-05,142.8492
2020-11-06,142.8492
2020-11-07,142.8492
2020-11-08,142.8492
2020-11-09,142.8492
2020-11-10,142.8492
2020-11-11,142.8492
2020-11-12,142.8492
2020-11-13,142.8492
2020-11-14,142.8492
2020-11-15,142.8492
2020-11-16,142.8492
2020-11-17,142.8492
2020-11-18,142.8492
2020-11-19,142.8492
2020-11-20,142.8492
2020-11-21,142.8492
2020-11-22,142.8492
2020-11-23,142.8492
2020-11-24,142.8492
2020-11-25,142.8492
2020-11-26,142.8492
2020-11-27,142.8492
2020-11-28,142.8492
2020-11-29,142.8492
2020-11-30,142.8492
2020-12-01,142.8492
2020-12-02,142.8492
2020-12-03,142.8492
2020-12-04,142.8492
2020-12-05,142.8492
2020-12-06,142.8492
2020-12-07,142.8492
2020-12-08,142.8492
2020-12-09,142.8492
2020-12-10,142.8492
2020-12-11,142.8492
2020-12-12,142.8492
2020-12-13,142.8492
2020-12-14,142.8492
2020-12-15,142.8492
2020-12-16,142.8492
2020-12-17,142.8492
2020-12-18,142.8492
2020-12-19,142.8492
2020-12-20,142.8492
2020-12-21,142.8492
2020-12-22,142.8492
2020-12-23,142.8492
2020-12-24,142.8492
2020-12-25,142.8492
2020-12-26,142.8492
2020-12-27,142.8492
2020-12-28,142.8492
2020-12-29,142.8492
2020-12-30,142.8492
2020-12-31,114.7454
2021-01-01,114.7454
2021-01-02,114.7454
2021-01-03,114.7454
2021-01-04,114.7454
2021-01-05,114.7454
2021-01-06,114.7454
2021-01-07,114.7454
2021-01-08,114.7454
2021-01-09,114.7454
2021-01-10,114.7454
2021-01-11,114.7454
2021-01-12,114.7454
2021-01-13,114.7454
2021-01-14,114.7454
2021-01-15,114.7454
2021-01-16,114.7454
2021-01-17,114.7454
2021-01-18,114.7454
2021-01-19,114.7454
2021-01-20,114.7454
2021-01-21,114.7454
2021-01-22,114.7454
2021-01-23,114.7454
2021-01-24,114.7454
2021-01-25,114.7454
2021-01-26,114.7454
2021-01-27,114.7454
2021-01-28,114.7454
2021-01-29,114.7454
2021-01-30,114.7454
2021-01-31,114.7454
2021-02-01,114.7454
2021-02-02,114.7454
2021-02-03,114.7454
2021-02-04,114.7454
2021-02-05,114.7454
2021-02-06,114.7454
2021-02-07,114.7454
2021-02-08,114.7454
2021-02-09,114.7454
2021-02-10,114.7454
2021-02-11,114.7454
2021-02-12,114.7454
2021-02-13,114.7454
2021-02-14,114.7454
2021-02-15,114.7454
2021-02-16,114.7454
2021-02-17,114.7454
2021-02-18,114.7454
2021-02-19,114.7454
2021-02-20,114.7454
2021-02-21,114.7454
2021-02-22,114.7454
2021-02-23,114.7454
2021-02-24,114.7454
2021-02-25,114.7454
2021-02-26,114.7454
2021-02-27,114.7454
2021-02-28,114.7454
2021-03-01,114.7454
2021-03-02,114.7454
2021-03-03,114.7454
2021-03-04,114.7454
2021-03-05,114.7454
2021-03-06,114.7454
2021-03-07,114.7454
2021-03-08,114.7454
2021-03-09,114.7454
2021-03-10,114.7454
2021-03-11,114.7454
2021-03-12,114.7454
2021-03-13,114.7454
2021-03-14,114.7454
2021-03-15,114.7454
2021-03-16,114.7454
2021-03-17,114.7454
2021-03-18,114.7454
2021-03-19,114.7454
2021-03-20,114.7454
2021-03-21,114.7454
2021-03-22,114.7454
2021-03-23,114.7454
2021-03-24,114.7454
2021-03-25,114.7454
2021-03-26,114.7454
2021-03-27,114.7454
2021-03-28,114.7454
2021-03-29,114.7454
2021-03-30,114.7454
2021-03-31,130.1805
2021-04-01,130.1805
2021-04-02,130.1805
2021-04-03,130.1805
2021-04-04,130.1805
2021-04-05,130.1805
2021-04-06,130.1805
2021-04-07,130.1805
2021-04-08,130.1805
2021-04-09,130.1805
2021-04-10,130.1805
2021-04-11,130.1805
2021-04-12,130.1805
2021-04-13,130.1805
2021-04-14,130.1805
2021-04-15,130.1805
2021-04-16,130.1805
2021-04-17,130.1805
2021-04-18,130.1805
2021-04-19,130.1805
2021-04-20,130.1805
2021-04-21,130.1805
2021-04-22,130.1805
2021-04-23,130.1805
2021-04-24,130.1805
2021-04-25,130.1805
2021-04-26,130.1805
2021-04-27,130.1805
2021-04-28,130.1805
2021-04-29,130.1805
2021-04-30,130.1805
2021-05-01,130.1805
2021-05-02,130.1805
2021-05-03,130.1805
2021-05-04,130.1805
2021-05-05,130.1805
2021-05-06,130.1805
2021-05-07,130.1805
2021-05-08,130.1805
2021-05-09,130.1805
2021-05-10,130.1805
2021-05-11,130.1805
2021-05-12,130.1805
2021-05-13,130.1805
2021-05-14,130.1805
2021-05-15,130.1805
2021-05-16,130.1805
2021-05-17,130.1805
2021-05-18,130.1805
2021-05-19,130.1805
2021-05-20,130.1805
2021-05-21,130.1805
2021-05-22,130.1805
2021-05-23,130.1805
2021-05-24,130.1805
2021-05-25,130.1805
2021-05-26,130.1805
2021-05-27,130.1805
2021-05-28,130.1805
2021-05-29,130.1805
2021-05-30,130.1805
2021-05-31,130.1805
2021-06-01,130.1805
2021-06-02,130.1805
2021-06-03,130.1805
2021-06-04,130.1805
2021-06-05,130.1805
2021-06-06,130.1805
2021-06-07,130.1805
2021-06-08,130.1805
2021-06-09,130.1805
2021-06-10,130.1805
2021-06-11,130.1805
2021-06-12,130.1805
2021-06-13,130.1805
2021-06-14,130.1805
2021-06-15,130.1805
2021-06-16,130.1805
2021-06-17,130.1805
2021-06-18,130.1805
2021-06-19,130.1805
2021-06-20,130.1805
2021-06-21,130.1805
2021-06-22,130.1805
2021-06-23,130.1805
2021-06-24,130.1805
2021-06-25,130.1805
2021-06-26,130.1805
2021-06-27,130.1805
2021-06-28,130.1805
2021-06-29,130.1805
2021-06-30,101.3322
2021-07-01,101.3322
2021-07-02,101.3322
2021-07-03,101.3322
2021-07-04,101.3322
2021-07-05,101.3322
2021-07-06,101.3322
2021-07-07,101.3322
2021-07-08,101.3322
2021-07-09,101.3322
2021-07-10,101.3322
2021-07-11,101.3322
2021-07-12,101.3322
2021-07-13,101.3322
2021-07-14,101.3322
2021-07-15,101.3322
2021-07-16,101.3322
2021-07-17,101.3322
2021-07-18,101.3322
2021-07-19,101.3322
2021-07-20,101.3322
2021-07-21,101.3322
2021-07-22,101.3322
2021-07-23,101.3322
2021-07-24,101.3322
2021-07-25,101.3322
2021-07-26,101.3322
2021-07-27,101.3322
2021-07-28,101.3322
2021-07-29,101.3322
2021-07-30,101.3322
2021-07-31,101.3322
2021-08-01,101.3322
2021-08-02,101.3322
2021-08-03,101.3322
2021-08-04,101.3322
2021-08-05,101.3322
2021-08-06,101.3322
2021-08-07,101.3322
2021-08-08,101.3322
2021-08-09,101.3322
2021-08-10,101.3322
2021-08-11,101.3322
2021-08-12,101.3322
2021-08-13,101.3322
2021-08-14,101.3322
2021-08-15,101.3322
2021-08-16,101.3322
2021-08-17,101.3322
2021-08-18,101.3322
2021-08-19,101.3322
2021-08-20,101.3322
2021-08-21,101.3322
2021-08-22,101.3322
2021-08-23,101.3322
2021-08-24,101.3322
2021-08-25,101.3322
2021-08-26,101.3322
2021-08-27,101.3322
2021-08-28,101.3322
2021-08-29,101.3322
2021-08-30,101.3322
2021-08-31,101.3322
2021-09-01,101.3322
2021-09-02,101.3322
2021-09-03,101.3322
2021-09-04,101.3322
2021-09-05,101.3322
2021-09-06,101.3322
2021-09-07,101.3322
2021-09-08,101.3322
2021-09-09,101.3322
2021-09-10,101.3322
2021-09-11,101.3322
2021-09-12,101.3322
2021-09-13,101.3322
2021-09-14,101.3322
2021-09-15,101.3322
2021-09-16,101.3322
2021-09-17,101.3322
2021-09-18,101.3322
2021-09-19,101.3322
2021-09-20,101.3322
2021-09-21,101.3322
2021-09-22,101.3322
2021-09-23,101.3322
2021-09-24,101.3322
2021-09-25,101.3322
2021-09-26,101.3322
2021-09-27,101.3322
2021-09-28,101.3322
2021-09-29,101.3322
2021-09-30,79.3644
2021-10-01,79.3644
2021-10-02,79.3644
2021-10-03,79.3644
2021-10-04,79.3644
2021-10-05,79.3644
2021-10-06,79.3644
2021-10-07,79.3644
2021-10-08,79.3644
2021-10-09,79.3644
2021-10-10,79.3644
2021-10-11,79.3644
2021-10-12,79.3644
2021-10-13,79.3644
2021-10-14,79.3644
2021-10-15,79.3644
2021-10-16,79.3644
2021-10-17,79.3644
2021-10-18,79.3644
2021-10-19,79.3644
2021-10-20,79.3644
2021-10-21,79.3644
2021-10-22,79.3644
2021-10-23,79.3644
2021-10-24,79.3644
2021-10-25,79.3644
2021-10-26,79.3644
2021-10-27,79.3644
2021-10-28,79.3644
2021-10-29,79.3644
2021-10-30,79.3644
2021-10-31,79.3644
2021-11-01,79.3644
2021-11-02,79.3644
2021-11-03,79.3644
2021-11-04,79.3644
2021-11-05,79.3644
2021-11-06,79.3644
2021-11-07,79.3644
2021-11-08,79.3644
2021-11-09,79.3644
2021-11-10,79.3644
2021-11-11,79.3644
2021-11-12,79.3644
2021-11-13,79.3644
2021-11-14,79.3644
2021-11-15,79.3644
2021-11-16,79.3644
2021-11-17,79.3644
2021-11-18,79.3644
2021-11-19,79.3644
2021-11-20,79.3644
2021-11-21,79.3644
2021-11-22,79.3644
2021-11-23,79.3644
2021-11-24,79.3644
2021-11-25,79.3644
2021-11-26,79.3644
2021-11-27,79.3644
2021-11-28,79.3644
2021-11-29,79.3644
2021-11-30,79.3644
2021-12-01,79.3644
2021-12-02,79.3644
2021-12-03,79.3644
2021-12-04,79.3644
2021-12-05,79.3644
2021-12-06,79.3644
2021-12-07,79.3644
2021-12-08,79.3644
2021-12-09,79.3644
2021-12-10,79.3644
2021-12-11,79.3644
2021-12-12,79.3644
2021-12-13,79.3644
2021-12-14,79.3644
2021-12-15,79.3644
2021-12-16,79.3644
2021-12-17,79.3644
2021-12-18,79.3644
2021-12-19,79.3644
2021-12-20,79.3644
2021-12-21,79.3644
2021-12-22,79.3644
2021-12-23,79.3644
2021-12-24,79.3644
2021-12-25,79.3644
2021-12-26,79.3644
2021-12-27,79.3644
2021-12-28,79.3644
2021-12-29,79.3644
2021-12-30,79.3644
2021-12-31,49.4425
2022-01-01,49.4425
2022-01-02,49.4425
2022-01-03,49.4425
2022-01-04,49.4425
2022-01-05,49.4425
2022-01-06,49.4425
2022-01-07,49.4425
2022-01-08,49.4425
2022-01-09,49.4425
2022-01-10,49.4425
2022-01-11,49.4425
2022-01-12,49.4425
2022-01-13,49.4425
2022-01-14,49.4425
2022-01-15,49.4425
2022-01-16,49.4425
2022-01-17,49.4425
2022-01-18,49.4425
2022-01-19,49.4425
2022-01-20,49.4425
2022-01-21,49.4425
2022-01-22,49.4425
2022-01-23,49.4425
2022-01-24,49.4425
2022-01-25,49.4425
2022-01-26,49.4425
2022-01-27,49.4425
2022-01-28,49.4425
2022-01-29,49.4425
2022-01-30,49.4425
2022-01-31,49.4425
2022-02-01,49.4425
2022-02-02,49.4425
2022-02-03,49.4425
2022-02-04,49.4425
2022-02-05,49.4425
2022-02-06,49.4425
2022-02-07,49.4425
2022-02-08,49.4425
2022-02-09,49.4425
2022-02-10,49.4425
2022-02-11,49.4425
2022-02-12,49.4425
2022-02-13,49.4425
2022-02-14,49.4425
2022-02-15,49.4425
2022-02-16,49.4425
2022-02-17,49.4425
2022-02-18,49.4425
2022-02-19,49.4425
2022-02-20,49.4425
2022-02-21,49.4425
2022-02-22,49.4425
2022-02-23,49.4425
2022-02-24,49.4425
2022-02-25,49.4425
2022-02-26,49.4425
2022-02-27,49.4425
2022-02-28,49.4425
2022-03-01,49.4425
2022-03-02,49.4425
2022-03-03,49.4425
2022-03-04,49.4425
2022-03-05,49.4425
2022-03-06,49.4425
2022-03-07,49.4425
2022-03-08,49.4425
2022-03-09,49.4425
2022-03-10,49.4425
2022-03-11,49.4425
2022-03-12,49.4425
2022-03-13,49.4425
2022-03-14,49.4425
2022-03-15,49.4425
2022-03-16,49.4425
2022-03-17,49.4425
2022-03-18,49.4425
2022-03-19,49.4425
2022-03-20,49.4425
2022-03-21,49.4425
2022-03-22,49.4425
2022-03-23,49.4425
2022-03-24,49.4425
2022-03-25,49.4425
2022-03-26,49.4425
2022-03-27,49.4425
2022-03-28,49.4425
2022-03-29,49.4425
2022-03-30,49.4425
2022-03-31,28.9477
2022-04-01,28.9477
2022-04-02,28.9477
2022-04-03,28.9477
2022-04-04,28.9477
2022-04-05,28.9477
2022-04-06,28.9477
2022-04-07,28.9477
2022-04-08,28.9477
2022-04-09,28.9477
2022-04-10,28.9477
2022-04-11,28.9477
2022-04-12,28.9477
2022-04-13,28.9477
2022-04-14,28.9477
2022-04-15,28.9477
2022-04-16,28.9477
2022-04-17,28.9477
2022-04-18,28.9477
2022-04-19,28.9477
2022-04-20,28.9477
2022-04-21,28.9477
2022-04-22,28.9477
2022-04-23,28.9477
2022-04-24,28.9477
2022-04-25,28.9477
2022-04-26,28.9477
2022-04-27,28.9477
2022-04-28,28.9477
2022-04-29,28.9477
2022-04-30,28.9477
2022-05-01,28.9477
2022-05-02,28.9477
2022-05-03,28.9477
2022-05-04,28.9477
2022-05-05,28.9477
2022-05-06,28.9477
2022-05-07,28.9477
2022-05-08,28.9477
2022-05-09,28.9477
2022-05-10,28.9477
2022-05-11,28.9477
2022-05-12,28.9477
2022-05-13,28.9477
2022-05-14,28.9477
2022-05-15,28.9477
2022-05-16,28.9477
2022-05-17,28.9477
2022-05-18,28.9477
2022-05-19,28.9477
2022-05-20,28.9477
2022-05-21,28.9477
2022-05-22,28.9477
2022-05-23,28.9477
2022-05-24,28.9477
2022-05-25,28.9477
2022-05-26,28.9477
2022-05-27,28.9477
2022-05-28,28.9477
2022-05-29,28.9477
2022-05-30,28.9477
2022-05-31,28.9477
2022-06-01,28.9477
2022-06-02,28.9477
2022-06-03,28.9477
2022-06-04,28.9477
2022-06-05,28.9477
2022-06-06,28.9477
2022-06-07,28.9477
2022-06-08,28.9477
2022-06-09,28.9477
2022-06-10,28.9477
2022-06-11,28.9477
2022-06-12,28.9477
2022-06-13,28.9477
2022-06-14,28.9477
2022-06-15,28.9477
2022-06-16,28.9477
2022-06-17,28.9477
2022-06-18,28.9477
2022-06-19,28.9477
2022-06-20,28.9477
2022-06-21,28.9477
2022-06-22,28.9477
2022-06-23,28.9477
2022-06-24,28.9477
2022-06-25,28.9477
2022-06-26,28.9477
2022-06-27,28.9477
2022-06-28,28.9477
2022-06-29,28.9477
2022-06-30,28.7504
2022-07-01,28.7504
2022-07-02,28.7504
2022-07-03,28.7504
2022-07-04,28.7504
2022-07-05,28.7504
2022-07-06,28.7504
2022-07-07,28.7504
2022-07-08,28.7504
2022-07-09,28.7504
2022-07-10,28.7504
2022-07-11,28.7504
2022-07-12,28.7504
2022-07-13,28.7504
2022-07-14,28.7504
2022-07-15,28.7504
2022-07-16,28.7504
2022-07-17,28.7504
2022-07-18,28.7504
2022-07-19,28.7504
2022-07-20,28.7504
2022-07-21,28.7504
2022-07-22,28.7504
2022-07-23,28.7504
2022-07-24,28.7504
2022-07-25,28.7504
2022-07-26,28.7504
2022-07-27,28.7504
2022-07-28,28.7504
2022-07-29,28.7504
2022-07-30,28.7504
2022-07-31,28.7504
2022-08-01,28.7504
2022-08-02,28.7504
2022-08-03,28.7504
2022-08-04,28.7504
2022-08-05,28.7504
2022-08-06,28.7504
2022-08-07,28.7504
2022-08-08,28.7504
2022-08-09,28.7504
2022-08-10,28.7504
2022-08-11,28.7504
2022-08-12,28.7504
2022-08-13,28.7504
2022-08-14,28.7504
2022-08-15,28.7504
2022-08-16,28.7504
2022-08-17,28.7504
2022-08-18,28.7504
2022-08-19,28.7504
2022-08-20,28.7504
2022-08-21,28.7504
2022-08-22,28.7504
2022-08-23,28.7504
2022-08-24,28.7504
2022-08-25,28.7504
2022-08-26,28.7504
2022-08-27,28.7504
2022-08-28,28.7504
2022-08-29,28.7504
2022-08-30,28.7504
2022-08-31,28.7504
2022-09-01,28.7504
2022-09-02,28.7504
2022-09-03,28.7504
2022-09-04,28.7504
2022-09-05,28.7504
2022-09-06,28.7504
2022-09-07,28.7504
2022-09-08,28.7504
2022-09-09,28.7504
2022-09-10,28.7504
2022-09-11,28.7504
2022-09-12,28.7504
2022-09-13,28.7504
2022-09-14,28.7504
2022-09-15,28.7504
2022-09-16,28.7504
2022-09-17,28.7504
2022-09-18,28.7504
2022-09-19,28.7504
2022-09-20,28.7504
2022-09-21,28.7504
2022-09-22,28.7504
2022-09-23,28.7504
2022-09-24,28.7504
2022-09-25,28.7504
2022-09-26,28.7504
2022-09-27,28.7504
2022-09-28,28.7504
2022-09-29,28.7504
2022-09-30,36.3779
2022-10-01,36.3779
2022-10-02,36.3779
2022-10-03,36.3779
2022-10-04,36.3779
2022-10-05,36.3779
2022-10-06,36.3779
2022-10-07,36.3779
2022-10-08,36.3779
2022-10-09,36.3779
2022-10-10,36.3779
2022-10-11,36.3779
2022-10-12,36.3779
2022-10-13,36.3779
2022-10-14,36.3779
2022-10-15,36.3779
2022-10-16,36.3779
2022-10-17,36.3779
2022-10-18,36.3779
2022-10-19,36.3779
2022-10-20,36.3779
2022-10-21,36.3779
2022-10-22,36.3779
2022-10-23,36.3779
2022-10-24,36.3779
2022-10-25,36.3779
2022-10-26,36.3779
2022-10-27,36.3779
2022-10-28,36.3779
2022-10-29,36.3779
2022-10-30,36.3779
2022-10-31,36.3779
2022-11-01,36.3779
2022-11-02,36.3779
2022-11-03,36.3779
2022-11-04,36.3779
2022-11-05,36.3779
2022-11-06,36.3779
2022-11-07,36.3779
2022-11-08,36.3779
2022-11-09,36.3779
2022-11-10,36.3779
2022-11-11,36.3779
2022-11-12,36.3779
2022-11-13,36.3779
2022-11-14,36.3779
2022-11-15,36.3779
2022-11-16,36.3779
2022-11-17,36.3779
2022-11-18,36.3779
2022-11-19,36.3779
2022-11-20,36.3779
2022-11-21,36.3779
2022-11-22,36.3779
2022-11-23,36.3779
2022-11-24,36.3779
2022-11-25,36.3779
2022-11-26,36.3779
2022-11-27,36.3779
2022-11-28,36.3779
2022-11-29,36.3779
2022-11-30,36.3779
2022-12-01,36.3779
2022-12-02,36.3779
2022-12-03,36.3779
2022-12-04,36.3779
2022-12-05,36.3779
2022-12-06,36.3779
2022-12-07,36.3779
2022-12-08,36.3779
2022-12-09,36.3779
2022-12-10,36.3779
2022-12-11,36.3779
2022-12-12,36.3779
2022-12-13,36.3779
2022-12-14,36.3779
2022-12-15,36.3779
2022-12-16,36.3779
2022-12-17,36.3779
2022-12-18,36.3779
2022-12-19,36.3779
2022-12-20,36.3779
2022-12-21,36.3779
2022-12-22,36.3779
2022-12-23,36.3779
2022-12-24,36.3779
2022-12-25,36.3779
2022-12-26,36.3779
2022-12-27,36.3779
2022-12-28,36.3779
2022-12-29,36.3779
2022-12-30,36.3779
2022-12-31,39.5631
2023-01-01,39.5631
2023-01-02,39.5631
2023-01-03,39.5631
2023-01-04,39.5631
2023-01-05,39.5631
2023-01-06,39.5631
2023-01-07,39.5631
2023-01-08,39.5631
2023-01-09,39.5631
2023-01-10,39.5631
2023-01-11,39.5631
2023-01-12,39.5631
2023-01-13,39.5631
2023-01-14,39.5631
2023-01-15,39.5631
2023-01-16,39.5631
2023-01-17,39.5631
2023-01-18,39.5631
2023-01-19,39.5631
2023-01-20,39.5631
2023-01-21,39.5631
2023-01-22,39.5631
2023-01-23,39.5631
2023-01-24,39.5631
2023-01-25,39.5631
2023-01-26,39.5631
2023-01-27,39.5631
2023-01-28,39.5631
2023-01-29,39.5631
2023-01-30,39.5631
2023-01-31,39.5631
2023-02-01,39.5631
2023-02-02,39.5631
2023-02-03,39.5631
2023-02-04,39.5631
2023-02-05,39.5631
2023-02-06,39.5631
2023-02-07,39.5631
2023-02-08,39.5631
2023-02-09,39.5631
2023-02-10,39.5631
2023-02-11,39.5631
2023-02-12,39.5631
2023-02-13,39.5631
2023-02-14,39.5631
2023-02-15,39.5631
2023-02-16,39.5631
2023-02-17,39.5631
2023-02-18,39.5631
2023-02-19,39.5631
2023-02-20,39.5631
2023-02-21,39.5631
2023-02-22,39.5631
2023-02-23,39.5631
2023-02-24,39.5631
2023-02-25,39.5631
2023-02-26,39.5631
2023-02-27,39.5631
2023-02-28,39.5631
2023-03-01,39.5631
2023-03-02,39.5631
2023-03-03,39.5631
2023-03-04,39.5631
2023-03-05,39.5631
2023-03-06,39.5631
2023-03-07,39.5631
2023-03-08,39.5631
2023-03-09,39.5631
