,GPC US Equity
2020-05-25,17.1815
2020-05-26,17.1815
2020-05-27,17.1815
2020-05-28,17.1815
2020-05-29,17.1815
2020-05-30,17.1815
2020-05-31,17.1815
2020-06-01,17.1815
2020-06-02,17.1815
2020-06-03,17.1815
2020-06-04,17.1815
2020-06-05,17.1815
2020-06-06,17.1815
2020-06-07,17.1815
2020-06-08,17.1815
2020-06-09,17.1815
2020-06-10,17.1815
2020-06-11,17.1815
2020-06-12,17.1815
2020-06-13,17.1815
2020-06-14,17.1815
2020-06-15,17.1815
2020-06-16,17.1815
2020-06-17,17.1815
2020-06-18,17.1815
2020-06-19,17.1815
2020-06-20,17.1815
2020-06-21,17.1815
2020-06-22,17.1815
2020-06-23,17.1815
2020-06-24,17.1815
2020-06-25,17.1815
2020-06-26,17.1815
2020-06-27,17.1815
2020-06-28,17.1815
2020-06-29,17.1815
2020-06-30,-5.877
2020-07-01,-5.877
2020-07-02,-5.877
2020-07-03,-5.877
2020-07-04,-5.877
2020-07-05,-5.877
2020-07-06,-5.877
2020-07-07,-5.877
2020-07-08,-5.877
2020-07-09,-5.877
2020-07-10,-5.877
2020-07-11,-5.877
2020-07-12,-5.877
2020-07-13,-5.877
2020-07-14,-5.877
2020-07-15,-5.877
2020-07-16,-5.877
2020-07-17,-5.877
2020-07-18,-5.877
2020-07-19,-5.877
2020-07-20,-5.877
2020-07-21,-5.877
2020-07-22,-5.877
2020-07-23,-5.877
2020-07-24,-5.877
2020-07-25,-5.877
2020-07-26,-5.877
2020-07-27,-5.877
2020-07-28,-5.877
2020-07-29,-5.877
2020-07-30,-5.877
2020-07-31,-5.877
2020-08-01,-5.877
2020-08-02,-5.877
2020-08-03,-5.877
2020-08-04,-5.877
2020-08-05,-5.877
2020-08-06,-5.877
2020-08-07,-5.877
2020-08-08,-5.877
2020-08-09,-5.877
2020-08-10,-5.877
2020-08-11,-5.877
2020-08-12,-5.877
2020-08-13,-5.877
2020-08-14,-5.877
2020-08-15,-5.877
2020-08-16,-5.877
2020-08-17,-5.877
2020-08-18,-5.877
2020-08-19,-5.877
2020-08-20,-5.877
2020-08-21,-5.877
2020-08-22,-5.877
2020-08-23,-5.877
2020-08-24,-5.877
2020-08-25,-5.877
2020-08-26,-5.877
2020-08-27,-5.877
2020-08-28,-5.877
2020-08-29,-5.877
2020-08-30,-5.877
2020-08-31,-5.877
2020-09-01,-5.877
2020-09-02,-5.877
2020-09-03,-5.877
2020-09-04,-5.877
2020-09-05,-5.877
2020-09-06,-5.877
2020-09-07,-5.877
2020-09-08,-5.877
2020-09-09,-5.877
2020-09-10,-5.877
2020-09-11,-5.877
2020-09-12,-5.877
2020-09-13,-5.877
2020-09-14,-5.877
2020-09-15,-5.877
2020-09-16,-5.877
2020-09-17,-5.877
2020-09-18,-5.877
2020-09-19,-5.877
2020-09-20,-5.877
2020-09-21,-5.877
2020-09-22,-5.877
2020-09-23,-5.877
2020-09-24,-5.877
2020-09-25,-5.877
2020-09-26,-5.877
2020-09-27,-5.877
2020-09-28,-5.877
2020-09-29,-5.877
2020-09-30,-5.7506
2020-10-01,-5.7506
2020-10-02,-5.7506
2020-10-03,-5.7506
2020-10-04,-5.7506
2020-10-05,-5.7506
2020-10-06,-5.7506
2020-10-07,-5.7506
2020-10-08,-5.7506
2020-10-09,-5.7506
2020-10-10,-5.7506
2020-10-11,-5.7506
2020-10-12,-5.7506
2020-10-13,-5.7506
2020-10-14,-5.7506
2020-10-15,-5.7506
2020-10-16,-5.7506
2020-10-17,-5.7506
2020-10-18,-5.7506
2020-10-19,-5.7506
2020-10-20,-5.7506
2020-10-21,-5.7506
2020-10-22,-5.7506
2020-10-23,-5.7506
2020-10-24,-5.7506
2020-10-25,-5.7506
2020-10-26,-5.7506
2020-10-27,-5.7506
2020-10-28,-5.7506
2020-10-29,-5.7506
2020-10-30,-5.7506
2020-10-31,-5.7506
2020-11-01,-5.7506
2020-11-02,-5.7506
2020-11-03,-5.7506
2020-11-04,-5.7506
2020-11-05,-5.7506
2020-11-06,-5.7506
2020-11-07,-5.7506
2020-11-08,-5.7506
2020-11-09,-5.7506
2020-11-10,-5.7506
2020-11-11,-5.7506
2020-11-12,-5.7506
2020-11-13,-5.7506
2020-11-14,-5.7506
2020-11-15,-5.7506
2020-11-16,-5.7506
2020-11-17,-5.7506
2020-11-18,-5.7506
2020-11-19,-5.7506
2020-11-20,-5.7506
2020-11-21,-5.7506
2020-11-22,-5.7506
2020-11-23,-5.7506
2020-11-24,-5.7506
2020-11-25,-5.7506
2020-11-26,-5.7506
2020-11-27,-5.7506
2020-11-28,-5.7506
2020-11-29,-5.7506
2020-11-30,-5.7506
2020-12-01,-5.7506
2020-12-02,-5.7506
2020-12-03,-5.7506
2020-12-04,-5.7506
2020-12-05,-5.7506
2020-12-06,-5.7506
2020-12-07,-5.7506
2020-12-08,-5.7506
2020-12-09,-5.7506
2020-12-10,-5.7506
2020-12-11,-5.7506
2020-12-12,-5.7506
2020-12-13,-5.7506
2020-12-14,-5.7506
2020-12-15,-5.7506
2020-12-16,-5.7506
2020-12-17,-5.7506
2020-12-18,-5.7506
2020-12-19,-5.7506
2020-12-20,-5.7506
2020-12-21,-5.7506
2020-12-22,-5.7506
2020-12-23,-5.7506
2020-12-24,-5.7506
2020-12-25,-5.7506
2020-12-26,-5.7506
2020-12-27,-5.7506
2020-12-28,-5.7506
2020-12-29,-5.7506
2020-12-30,-5.7506
2020-12-31,-0.846
2021-01-01,-0.846
2021-01-02,-0.846
2021-01-03,-0.846
2021-01-04,-0.846
2021-01-05,-0.846
2021-01-06,-0.846
2021-01-07,-0.846
2021-01-08,-0.846
2021-01-09,-0.846
2021-01-10,-0.846
2021-01-11,-0.846
2021-01-12,-0.846
2021-01-13,-0.846
2021-01-14,-0.846
2021-01-15,-0.846
2021-01-16,-0.846
2021-01-17,-0.846
2021-01-18,-0.846
2021-01-19,-0.846
2021-01-20,-0.846
2021-01-21,-0.846
2021-01-22,-0.846
2021-01-23,-0.846
2021-01-24,-0.846
2021-01-25,-0.846
2021-01-26,-0.846
2021-01-27,-0.846
2021-01-28,-0.846
2021-01-29,-0.846
2021-01-30,-0.846
2021-01-31,-0.846
2021-02-01,-0.846
2021-02-02,-0.846
2021-02-03,-0.846
2021-02-04,-0.846
2021-02-05,-0.846
2021-02-06,-0.846
2021-02-07,-0.846
2021-02-08,-0.846
2021-02-09,-0.846
2021-02-10,-0.846
2021-02-11,-0.846
2021-02-12,-0.846
2021-02-13,-0.846
2021-02-14,-0.846
2021-02-15,-0.846
2021-02-16,-0.846
2021-02-17,-0.846
2021-02-18,-0.846
2021-02-19,-0.846
2021-02-20,-0.846
2021-02-21,-0.846
2021-02-22,-0.846
2021-02-23,-0.846
2021-02-24,-0.846
2021-02-25,-0.846
2021-02-26,-0.846
2021-02-27,-0.846
2021-02-28,-0.846
2021-03-01,-0.846
2021-03-02,-0.846
2021-03-03,-0.846
2021-03-04,-0.846
2021-03-05,-0.846
2021-03-06,-0.846
2021-03-07,-0.846
2021-03-08,-0.846
2021-03-09,-0.846
2021-03-10,-0.846
2021-03-11,-0.846
2021-03-12,-0.846
2021-03-13,-0.846
2021-03-14,-0.846
2021-03-15,-0.846
2021-03-16,-0.846
2021-03-17,-0.846
2021-03-18,-0.846
2021-03-19,-0.846
2021-03-20,-0.846
2021-03-21,-0.846
2021-03-22,-0.846
2021-03-23,-0.846
2021-03-24,-0.846
2021-03-25,-0.846
2021-03-26,-0.846
2021-03-27,-0.846
2021-03-28,-0.846
2021-03-29,-0.846
2021-03-30,-0.846
2021-03-31,1.5481
2021-04-01,1.5481
2021-04-02,1.5481
2021-04-03,1.5481
2021-04-04,1.5481
2021-04-05,1.5481
2021-04-06,1.5481
2021-04-07,1.5481
2021-04-08,1.5481
2021-04-09,1.5481
2021-04-10,1.5481
2021-04-11,1.5481
2021-04-12,1.5481
2021-04-13,1.5481
2021-04-14,1.5481
2021-04-15,1.5481
2021-04-16,1.5481
2021-04-17,1.5481
2021-04-18,1.5481
2021-04-19,1.5481
2021-04-20,1.5481
2021-04-21,1.5481
2021-04-22,1.5481
2021-04-23,1.5481
2021-04-24,1.5481
2021-04-25,1.5481
2021-04-26,1.5481
2021-04-27,1.5481
2021-04-28,1.5481
2021-04-29,1.5481
2021-04-30,1.5481
2021-05-01,1.5481
2021-05-02,1.5481
2021-05-03,1.5481
2021-05-04,1.5481
2021-05-05,1.5481
2021-05-06,1.5481
2021-05-07,1.5481
2021-05-08,1.5481
2021-05-09,1.5481
2021-05-10,1.5481
2021-05-11,1.5481
2021-05-12,1.5481
2021-05-13,1.5481
2021-05-14,1.5481
2021-05-15,1.5481
2021-05-16,1.5481
2021-05-17,1.5481
2021-05-18,1.5481
2021-05-19,1.5481
2021-05-20,1.5481
2021-05-21,1.5481
2021-05-22,1.5481
2021-05-23,1.5481
2021-05-24,1.5481
2021-05-25,1.5481
2021-05-26,1.5481
2021-05-27,1.5481
2021-05-28,1.5481
2021-05-29,1.5481
2021-05-30,1.5481
2021-05-31,1.5481
2021-06-01,1.5481
2021-06-02,1.5481
2021-06-03,1.5481
2021-06-04,1.5481
2021-06-05,1.5481
2021-06-06,1.5481
2021-06-07,1.5481
2021-06-08,1.5481
2021-06-09,1.5481
2021-06-10,1.5481
2021-06-11,1.5481
2021-06-12,1.5481
2021-06-13,1.5481
2021-06-14,1.5481
2021-06-15,1.5481
2021-06-16,1.5481
2021-06-17,1.5481
2021-06-18,1.5481
2021-06-19,1.5481
2021-06-20,1.5481
2021-06-21,1.5481
2021-06-22,1.5481
2021-06-23,1.5481
2021-06-24,1.5481
2021-06-25,1.5481
2021-06-26,1.5481
2021-06-27,1.5481
2021-06-28,1.5481
2021-06-29,1.5481
2021-06-30,26.7276
2021-07-01,26.7276
2021-07-02,26.7276
2021-07-03,26.7276
2021-07-04,26.7276
2021-07-05,26.7276
2021-07-06,26.7276
2021-07-07,26.7276
2021-07-08,26.7276
2021-07-09,26.7276
2021-07-10,26.7276
2021-07-11,26.7276
2021-07-12,26.7276
2021-07-13,26.7276
2021-07-14,26.7276
2021-07-15,26.7276
2021-07-16,26.7276
2021-07-17,26.7276
2021-07-18,26.7276
2021-07-19,26.7276
2021-07-20,26.7276
2021-07-21,26.7276
2021-07-22,26.7276
2021-07-23,26.7276
2021-07-24,26.7276
2021-07-25,26.7276
2021-07-26,26.7276
2021-07-27,26.7276
2021-07-28,26.7276
2021-07-29,26.7276
2021-07-30,26.7276
2021-07-31,26.7276
2021-08-01,26.7276
2021-08-02,26.7276
2021-08-03,26.7276
2021-08-04,26.7276
2021-08-05,26.7276
2021-08-06,26.7276
2021-08-07,26.7276
2021-08-08,26.7276
2021-08-09,26.7276
2021-08-10,26.7276
2021-08-11,26.7276
2021-08-12,26.7276
2021-08-13,26.7276
2021-08-14,26.7276
2021-08-15,26.7276
2021-08-16,26.7276
2021-08-17,26.7276
2021-08-18,26.7276
2021-08-19,26.7276
2021-08-20,26.7276
2021-08-21,26.7276
2021-08-22,26.7276
2021-08-23,26.7276
2021-08-24,26.7276
2021-08-25,26.7276
2021-08-26,26.7276
2021-08-27,26.7276
2021-08-28,26.7276
2021-08-29,26.7276
2021-08-30,26.7276
2021-08-31,26.7276
2021-09-01,26.7276
2021-09-02,26.7276
2021-09-03,26.7276
2021-09-04,26.7276
2021-09-05,26.7276
2021-09-06,26.7276
2021-09-07,26.7276
2021-09-08,26.7276
2021-09-09,26.7276
2021-09-10,26.7276
2021-09-11,26.7276
2021-09-12,26.7276
2021-09-13,26.7276
2021-09-14,26.7276
2021-09-15,26.7276
2021-09-16,26.7276
2021-09-17,26.7276
2021-09-18,26.7276
2021-09-19,26.7276
2021-09-20,26.7276
2021-09-21,26.7276
2021-09-22,26.7276
2021-09-23,26.7276
2021-09-24,26.7276
2021-09-25,26.7276
2021-09-26,26.7276
2021-09-27,26.7276
2021-09-28,26.7276
2021-09-29,26.7276
2021-09-30,26.2695
2021-10-01,26.2695
2021-10-02,26.2695
2021-10-03,26.2695
2021-10-04,26.2695
2021-10-05,26.2695
2021-10-06,26.2695
2021-10-07,26.2695
2021-10-08,26.2695
2021-10-09,26.2695
2021-10-10,26.2695
2021-10-11,26.2695
2021-10-12,26.2695
2021-10-13,26.2695
2021-10-14,26.2695
2021-10-15,26.2695
2021-10-16,26.2695
2021-10-17,26.2695
2021-10-18,26.2695
2021-10-19,26.2695
2021-10-20,26.2695
2021-10-21,26.2695
2021-10-22,26.2695
2021-10-23,26.2695
2021-10-24,26.2695
2021-10-25,26.2695
2021-10-26,26.2695
2021-10-27,26.2695
2021-10-28,26.2695
2021-10-29,26.2695
2021-10-30,26.2695
2021-10-31,26.2695
2021-11-01,26.2695
2021-11-02,26.2695
2021-11-03,26.2695
2021-11-04,26.2695
2021-11-05,26.2695
2021-11-06,26.2695
2021-11-07,26.2695
2021-11-08,26.2695
2021-11-09,26.2695
2021-11-10,26.2695
2021-11-11,26.2695
2021-11-12,26.2695
2021-11-13,26.2695
2021-11-14,26.2695
2021-11-15,26.2695
2021-11-16,26.2695
2021-11-17,26.2695
2021-11-18,26.2695
2021-11-19,26.2695
2021-11-20,26.2695
2021-11-21,26.2695
2021-11-22,26.2695
2021-11-23,26.2695
2021-11-24,26.2695
2021-11-25,26.2695
2021-11-26,26.2695
2021-11-27,26.2695
2021-11-28,26.2695
2021-11-29,26.2695
2021-11-30,26.2695
2021-12-01,26.2695
2021-12-02,26.2695
2021-12-03,26.2695
2021-12-04,26.2695
2021-12-05,26.2695
2021-12-06,26.2695
2021-12-07,26.2695
2021-12-08,26.2695
2021-12-09,26.2695
2021-12-10,26.2695
2021-12-11,26.2695
2021-12-12,26.2695
2021-12-13,26.2695
2021-12-14,26.2695
2021-12-15,26.2695
2021-12-16,26.2695
2021-12-17,26.2695
2021-12-18,26.2695
2021-12-19,26.2695
2021-12-20,26.2695
2021-12-21,26.2695
2021-12-22,26.2695
2021-12-23,26.2695
2021-12-24,26.2695
2021-12-25,26.2695
2021-12-26,26.2695
2021-12-27,26.2695
2021-12-28,26.2695
2021-12-29,26.2695
2021-12-30,26.2695
2021-12-31,26.8474
2022-01-01,26.8474
2022-01-02,26.8474
2022-01-03,26.8474
2022-01-04,26.8474
2022-01-05,26.8474
2022-01-06,26.8474
2022-01-07,26.8474
2022-01-08,26.8474
2022-01-09,26.8474
2022-01-10,26.8474
2022-01-11,26.8474
2022-01-12,26.8474
2022-01-13,26.8474
2022-01-14,26.8474
2022-01-15,26.8474
2022-01-16,26.8474
2022-01-17,26.8474
2022-01-18,26.8474
2022-01-19,26.8474
2022-01-20,26.8474
2022-01-21,26.8474
2022-01-22,26.8474
2022-01-23,26.8474
2022-01-24,26.8474
2022-01-25,26.8474
2022-01-26,26.8474
2022-01-27,26.8474
2022-01-28,26.8474
2022-01-29,26.8474
2022-01-30,26.8474
2022-01-31,26.8474
2022-02-01,26.8474
2022-02-02,26.8474
2022-02-03,26.8474
2022-02-04,26.8474
2022-02-05,26.8474
2022-02-06,26.8474
2022-02-07,26.8474
2022-02-08,26.8474
2022-02-09,26.8474
2022-02-10,26.8474
2022-02-11,26.8474
2022-02-12,26.8474
2022-02-13,26.8474
2022-02-14,26.8474
2022-02-15,26.8474
2022-02-16,26.8474
2022-02-17,26.8474
2022-02-18,26.8474
2022-02-19,26.8474
2022-02-20,26.8474
2022-02-21,26.8474
2022-02-22,26.8474
2022-02-23,26.8474
2022-02-24,26.8474
2022-02-25,26.8474
2022-02-26,26.8474
2022-02-27,26.8474
2022-02-28,26.8474
2022-03-01,26.8474
2022-03-02,26.8474
2022-03-03,26.8474
2022-03-04,26.8474
2022-03-05,26.8474
2022-03-06,26.8474
2022-03-07,26.8474
2022-03-08,26.8474
2022-03-09,26.8474
2022-03-10,26.8474
2022-03-11,26.8474
2022-03-12,26.8474
2022-03-13,26.8474
2022-03-14,26.8474
2022-03-15,26.8474
2022-03-16,26.8474
2022-03-17,26.8474
2022-03-18,26.8474
2022-03-19,26.8474
2022-03-20,26.8474
2022-03-21,26.8474
2022-03-22,26.8474
2022-03-23,26.8474
2022-03-24,26.8474
2022-03-25,26.8474
2022-03-26,26.8474
2022-03-27,26.8474
2022-03-28,26.8474
2022-03-29,26.8474
2022-03-30,26.8474
2022-03-31,26.7884
2022-04-01,26.7884
2022-04-02,26.7884
2022-04-03,26.7884
2022-04-04,26.7884
2022-04-05,26.7884
2022-04-06,26.7884
2022-04-07,26.7884
2022-04-08,26.7884
2022-04-09,26.7884
2022-04-10,26.7884
2022-04-11,26.7884
2022-04-12,26.7884
2022-04-13,26.7884
2022-04-14,26.7884
2022-04-15,26.7884
2022-04-16,26.7884
2022-04-17,26.7884
2022-04-18,26.7884
2022-04-19,26.7884
2022-04-20,26.7884
2022-04-21,26.7884
2022-04-22,26.7884
2022-04-23,26.7884
2022-04-24,26.7884
2022-04-25,26.7884
2022-04-26,26.7884
2022-04-27,26.7884
2022-04-28,26.7884
2022-04-29,26.7884
2022-04-30,26.7884
2022-05-01,26.7884
2022-05-02,26.7884
2022-05-03,26.7884
2022-05-04,26.7884
2022-05-05,26.7884
2022-05-06,26.7884
2022-05-07,26.7884
2022-05-08,26.7884
2022-05-09,26.7884
2022-05-10,26.7884
2022-05-11,26.7884
2022-05-12,26.7884
2022-05-13,26.7884
2022-05-14,26.7884
2022-05-15,26.7884
2022-05-16,26.7884
2022-05-17,26.7884
2022-05-18,26.7884
2022-05-19,26.7884
2022-05-20,26.7884
2022-05-21,26.7884
2022-05-22,26.7884
2022-05-23,26.7884
2022-05-24,26.7884
2022-05-25,26.7884
2022-05-26,26.7884
2022-05-27,26.7884
2022-05-28,26.7884
2022-05-29,26.7884
2022-05-30,26.7884
2022-05-31,26.7884
2022-06-01,26.7884
2022-06-02,26.7884
2022-06-03,26.7884
2022-06-04,26.7884
2022-06-05,26.7884
2022-06-06,26.7884
2022-06-07,26.7884
2022-06-08,26.7884
2022-06-09,26.7884
2022-06-10,26.7884
2022-06-11,26.7884
2022-06-12,26.7884
2022-06-13,26.7884
2022-06-14,26.7884
2022-06-15,26.7884
2022-06-16,26.7884
2022-06-17,26.7884
2022-06-18,26.7884
2022-06-19,26.7884
2022-06-20,26.7884
2022-06-21,26.7884
2022-06-22,26.7884
2022-06-23,26.7884
2022-06-24,26.7884
2022-06-25,26.7884
2022-06-26,26.7884
2022-06-27,26.7884
2022-06-28,26.7884
2022-06-29,26.7884
2022-06-30,32.0885
2022-07-01,32.0885
2022-07-02,32.0885
2022-07-03,32.0885
2022-07-04,32.0885
2022-07-05,32.0885
2022-07-06,32.0885
2022-07-07,32.0885
2022-07-08,32.0885
2022-07-09,32.0885
2022-07-10,32.0885
2022-07-11,32.0885
2022-07-12,32.0885
2022-07-13,32.0885
2022-07-14,32.0885
2022-07-15,32.0885
2022-07-16,32.0885
2022-07-17,32.0885
2022-07-18,32.0885
2022-07-19,32.0885
2022-07-20,32.0885
2022-07-21,32.0885
2022-07-22,32.0885
2022-07-23,32.0885
2022-07-24,32.0885
2022-07-25,32.0885
2022-07-26,32.0885
2022-07-27,32.0885
2022-07-28,32.0885
2022-07-29,32.0885
2022-07-30,32.0885
2022-07-31,32.0885
2022-08-01,32.0885
2022-08-02,32.0885
2022-08-03,32.0885
2022-08-04,32.0885
2022-08-05,32.0885
2022-08-06,32.0885
2022-08-07,32.0885
2022-08-08,32.0885
2022-08-09,32.0885
2022-08-10,32.0885
2022-08-11,32.0885
2022-08-12,32.0885
2022-08-13,32.0885
2022-08-14,32.0885
2022-08-15,32.0885
2022-08-16,32.0885
2022-08-17,32.0885
2022-08-18,32.0885
2022-08-19,32.0885
2022-08-20,32.0885
2022-08-21,32.0885
2022-08-22,32.0885
2022-08-23,32.0885
2022-08-24,32.0885
2022-08-25,32.0885
2022-08-26,32.0885
2022-08-27,32.0885
2022-08-28,32.0885
2022-08-29,32.0885
2022-08-30,32.0885
2022-08-31,32.0885
2022-09-01,32.0885
2022-09-02,32.0885
2022-09-03,32.0885
2022-09-04,32.0885
2022-09-05,32.0885
2022-09-06,32.0885
2022-09-07,32.0885
2022-09-08,32.0885
2022-09-09,32.0885
2022-09-10,32.0885
2022-09-11,32.0885
2022-09-12,32.0885
2022-09-13,32.0885
2022-09-14,32.0885
2022-09-15,32.0885
2022-09-16,32.0885
2022-09-17,32.0885
2022-09-18,32.0885
2022-09-19,32.0885
2022-09-20,32.0885
2022-09-21,32.0885
2022-09-22,32.0885
2022-09-23,32.0885
2022-09-24,32.0885
2022-09-25,32.0885
2022-09-26,32.0885
2022-09-27,32.0885
2022-09-28,32.0885
2022-09-29,32.0885
2022-09-30,34.6609
2022-10-01,34.6609
2022-10-02,34.6609
2022-10-03,34.6609
2022-10-04,34.6609
2022-10-05,34.6609
2022-10-06,34.6609
2022-10-07,34.6609
2022-10-08,34.6609
2022-10-09,34.6609
2022-10-10,34.6609
2022-10-11,34.6609
2022-10-12,34.6609
2022-10-13,34.6609
2022-10-14,34.6609
2022-10-15,34.6609
2022-10-16,34.6609
2022-10-17,34.6609
2022-10-18,34.6609
2022-10-19,34.6609
2022-10-20,34.6609
2022-10-21,34.6609
2022-10-22,34.6609
2022-10-23,34.6609
2022-10-24,34.6609
2022-10-25,34.6609
2022-10-26,34.6609
2022-10-27,34.6609
2022-10-28,34.6609
2022-10-29,34.6609
2022-10-30,34.6609
2022-10-31,34.6609
2022-11-01,34.6609
2022-11-02,34.6609
2022-11-03,34.6609
2022-11-04,34.6609
2022-11-05,34.6609
2022-11-06,34.6609
2022-11-07,34.6609
2022-11-08,34.6609
2022-11-09,34.6609
2022-11-10,34.6609
2022-11-11,34.6609
2022-11-12,34.6609
2022-11-13,34.6609
2022-11-14,34.6609
2022-11-15,34.6609
2022-11-16,34.6609
2022-11-17,34.6609
2022-11-18,34.6609
2022-11-19,34.6609
2022-11-20,34.6609
2022-11-21,34.6609
2022-11-22,34.6609
2022-11-23,34.6609
2022-11-24,34.6609
2022-11-25,34.6609
2022-11-26,34.6609
2022-11-27,34.6609
2022-11-28,34.6609
2022-11-29,34.6609
2022-11-30,34.6609
2022-12-01,34.6609
2022-12-02,34.6609
2022-12-03,34.6609
2022-12-04,34.6609
2022-12-05,34.6609
2022-12-06,34.6609
2022-12-07,34.6609
2022-12-08,34.6609
2022-12-09,34.6609
2022-12-10,34.6609
2022-12-11,34.6609
2022-12-12,34.6609
2022-12-13,34.6609
2022-12-14,34.6609
2022-12-15,34.6609
2022-12-16,34.6609
2022-12-17,34.6609
2022-12-18,34.6609
2022-12-19,34.6609
2022-12-20,34.6609
2022-12-21,34.6609
2022-12-22,34.6609
2022-12-23,34.6609
2022-12-24,34.6609
2022-12-25,34.6609
2022-12-26,34.6609
2022-12-27,34.6609
2022-12-28,34.6609
2022-12-29,34.6609
2022-12-30,34.6609
2022-12-31,32.4869
2023-01-01,32.4869
2023-01-02,32.4869
2023-01-03,32.4869
2023-01-04,32.4869
2023-01-05,32.4869
2023-01-06,32.4869
2023-01-07,32.4869
2023-01-08,32.4869
2023-01-09,32.4869
2023-01-10,32.4869
2023-01-11,32.4869
2023-01-12,32.4869
2023-01-13,32.4869
2023-01-14,32.4869
2023-01-15,32.4869
2023-01-16,32.4869
2023-01-17,32.4869
2023-01-18,32.4869
2023-01-19,32.4869
2023-01-20,32.4869
2023-01-21,32.4869
2023-01-22,32.4869
2023-01-23,32.4869
2023-01-24,32.4869
2023-01-25,32.4869
2023-01-26,32.4869
2023-01-27,32.4869
2023-01-28,32.4869
2023-01-29,32.4869
2023-01-30,32.4869
2023-01-31,32.4869
2023-02-01,32.4869
2023-02-02,32.4869
2023-02-03,32.4869
2023-02-04,32.4869
2023-02-05,32.4869
2023-02-06,32.4869
2023-02-07,32.4869
2023-02-08,32.4869
2023-02-09,32.4869
2023-02-10,32.4869
2023-02-11,32.4869
2023-02-12,32.4869
2023-02-13,32.4869
2023-02-14,32.4869
2023-02-15,32.4869
2023-02-16,32.4869
2023-02-17,32.4869
2023-02-18,32.4869
2023-02-19,32.4869
2023-02-20,32.4869
2023-02-21,32.4869
2023-02-22,32.4869
2023-02-23,32.4869
2023-02-24,32.4869
2023-02-25,32.4869
2023-02-26,32.4869
2023-02-27,32.4869
2023-02-28,32.4869
2023-03-01,32.4869
