,AON US Equity
2023-03-10,57.7925
2023-03-11,57.7925
2023-03-12,57.7925
2023-03-13,57.7925
2023-03-14,57.7925
2023-03-15,57.7925
2023-03-16,57.7925
2023-03-17,57.7925
2023-03-18,57.7925
2023-03-19,57.7925
2023-03-20,57.7925
2023-03-21,57.7925
2023-03-22,57.7925
2023-03-23,57.7925
2023-03-24,57.7925
2023-03-25,57.7925
2023-03-26,57.7925
2023-03-27,57.7925
2023-03-28,57.7925
2023-03-29,57.7925
2023-03-30,57.7925
2023-03-31,57.7925
2023-04-01,57.7925
2023-04-02,57.7925
2023-04-03,57.7925
2023-04-04,57.7925
2023-04-05,57.7925
2023-04-06,57.7925
2023-04-07,57.7925
2023-04-08,57.7925
2023-04-09,57.7925
2023-04-10,57.7925
2023-04-11,57.7925
2023-04-12,57.7925
2023-04-13,57.7925
2023-04-14,57.7925
2023-04-15,57.7925
2023-04-16,57.7925
2023-04-17,57.7925
2023-04-18,57.7925
2023-04-19,57.7925
2023-04-20,57.7925
2023-04-21,57.7925
2023-04-22,57.7925
2023-04-23,57.7925
2023-04-24,57.7925
2023-04-25,57.7925
2023-04-26,57.7925
2023-04-27,57.7925
2023-04-28,57.7925
2023-04-29,57.7925
2023-04-30,57.7925
2023-05-01,57.7925
2023-05-02,57.7925
2023-05-03,57.7925
2023-05-04,57.7925
2023-05-05,57.7925
2023-05-06,57.7925
2023-05-07,57.7925
2023-05-08,57.7925
2023-05-09,57.7925
2023-05-10,57.7925
2023-05-11,57.7925
2023-05-12,57.7925
2023-05-13,57.7925
2023-05-14,57.7925
2023-05-15,57.7925
2023-05-16,57.7925
2023-05-17,57.7925
2023-05-18,57.7925
2023-05-19,57.7925
2023-05-20,57.7925
2023-05-21,57.7925
2023-05-22,57.7925
2023-05-23,57.7925
2023-05-24,57.7925
2023-05-25,57.7925
2023-05-26,57.7925
2023-05-27,57.7925
2023-05-28,57.7925
2023-05-29,57.7925
2023-05-30,57.7925
2023-05-31,57.7925
2023-06-01,57.7925
2023-06-02,57.7925
2023-06-03,57.7925
2023-06-04,57.7925
2023-06-05,57.7925
2023-06-06,57.7925
2023-06-07,57.7925
2023-06-08,57.7925
2023-06-09,57.7925
2023-06-10,57.7925
2023-06-11,57.7925
2023-06-12,57.7925
2023-06-13,57.7925
2023-06-14,57.7925
2023-06-15,57.7925
2023-06-16,57.7925
2023-06-17,57.7925
2023-06-18,57.7925
2023-06-19,57.7925
2023-06-20,57.7925
2023-06-21,57.7925
2023-06-22,57.7925
2023-06-23,57.7925
2023-06-24,57.7925
2023-06-25,57.7925
2023-06-26,57.7925
2023-06-27,57.7925
2023-06-28,57.7925
2023-06-29,57.7925
2023-06-30,714.2857
2023-07-01,714.2857
2023-07-02,714.2857
2023-07-03,714.2857
2023-07-04,714.2857
2023-07-05,714.2857
2023-07-06,714.2857
2023-07-07,714.2857
2023-07-08,714.2857
2023-07-09,714.2857
2023-07-10,714.2857
2023-07-11,714.2857
2023-07-12,714.2857
2023-07-13,714.2857
2023-07-14,714.2857
2023-07-15,714.2857
2023-07-16,714.2857
2023-07-17,714.2857
2023-07-18,714.2857
2023-07-19,714.2857
2023-07-20,714.2857
2023-07-21,714.2857
2023-07-22,714.2857
2023-07-23,714.2857
2023-07-24,714.2857
2023-07-25,714.2857
2023-07-26,714.2857
2023-07-27,714.2857
2023-07-28,714.2857
2023-07-29,714.2857
2023-07-30,714.2857
2023-07-31,714.2857
2023-08-01,714.2857
2023-08-02,714.2857
2023-08-03,714.2857
2023-08-04,714.2857
2023-08-05,714.2857
2023-08-06,714.2857
2023-08-07,714.2857
2023-08-08,714.2857
2023-08-09,714.2857
2023-08-10,714.2857
2023-08-11,714.2857
2023-08-12,714.2857
2023-08-13,714.2857
2023-08-14,714.2857
2023-08-15,714.2857
2023-08-16,714.2857
2023-08-17,714.2857
2023-08-18,714.2857
2023-08-19,714.2857
2023-08-20,714.2857
2023-08-21,714.2857
2023-08-22,714.2857
2023-08-23,714.2857
2023-08-24,714.2857
2023-08-25,714.2857
2023-08-26,714.2857
2023-08-27,714.2857
2023-08-28,714.2857
2023-08-29,714.2857
2023-08-30,714.2857
2023-08-31,714.2857
2023-09-01,714.2857
2023-09-02,714.2857
2023-09-03,714.2857
2023-09-04,714.2857
2023-09-05,714.2857
2023-09-06,714.2857
2023-09-07,714.2857
2023-09-08,714.2857
2023-09-09,714.2857
2023-09-10,714.2857
2023-09-11,714.2857
2023-09-12,714.2857
2023-09-13,714.2857
2023-09-14,714.2857
2023-09-15,714.2857
2023-09-16,714.2857
2023-09-17,714.2857
2023-09-18,714.2857
2023-09-19,714.2857
2023-09-20,714.2857
2023-09-21,714.2857
2023-09-22,714.2857
2023-09-23,714.2857
2023-09-24,714.2857
2023-09-25,714.2857
2023-09-26,714.2857
2023-09-27,714.2857
2023-09-28,714.2857
2023-09-29,714.2857
2023-09-30,714.2857
2023-10-01,714.2857
2023-10-02,714.2857
2023-10-03,714.2857
2023-10-04,714.2857
2023-10-05,714.2857
2023-10-06,714.2857
2023-10-07,714.2857
2023-10-08,714.2857
2023-10-09,714.2857
2023-10-10,714.2857
2023-10-11,714.2857
2023-10-12,714.2857
2023-10-13,714.2857
2023-10-14,714.2857
2023-10-15,714.2857
2023-10-16,714.2857
2023-10-17,714.2857
2023-10-18,714.2857
2023-10-19,714.2857
2023-10-20,714.2857
2023-10-21,714.2857
2023-10-22,714.2857
2023-10-23,714.2857
2023-10-24,714.2857
2023-10-25,714.2857
2023-10-26,714.2857
2023-10-27,714.2857
2023-10-28,714.2857
2023-10-29,714.2857
2023-10-30,714.2857
2023-10-31,714.2857
2023-11-01,714.2857
2023-11-02,714.2857
2023-11-03,714.2857
2023-11-04,714.2857
2023-11-05,714.2857
2023-11-06,714.2857
2023-11-07,714.2857
2023-11-08,714.2857
2023-11-09,714.2857
2023-11-10,714.2857
2023-11-11,714.2857
2023-11-12,714.2857
2023-11-13,714.2857
2023-11-14,714.2857
2023-11-15,714.2857
2023-11-16,714.2857
2023-11-17,714.2857
2023-11-18,714.2857
2023-11-19,714.2857
2023-11-20,714.2857
2023-11-21,714.2857
2023-11-22,714.2857
2023-11-23,714.2857
2023-11-24,714.2857
2023-11-25,714.2857
2023-11-26,714.2857
2023-11-27,714.2857
2023-11-28,714.2857
2023-11-29,714.2857
2023-11-30,714.2857
2023-12-01,714.2857
2023-12-02,714.2857
2023-12-03,714.2857
2023-12-04,714.2857
2023-12-05,714.2857
2023-12-06,714.2857
2023-12-07,714.2857
2023-12-08,714.2857
2023-12-09,714.2857
2023-12-10,714.2857
2023-12-11,714.2857
2023-12-12,714.2857
2023-12-13,714.2857
2023-12-14,714.2857
2023-12-15,714.2857
2023-12-16,714.2857
2023-12-17,714.2857
2023-12-18,714.2857
2023-12-19,714.2857
2023-12-20,714.2857
2023-12-21,714.2857
2023-12-22,714.2857
2023-12-23,714.2857
2023-12-24,714.2857
2023-12-25,714.2857
2023-12-26,714.2857
2023-12-27,714.2857
2023-12-28,714.2857
2023-12-29,714.2857
2023-12-30,714.2857
2023-12-31,714.2857
2024-01-01,714.2857
2024-01-02,714.2857
2024-01-03,714.2857
2024-01-04,714.2857
2024-01-05,714.2857
2024-01-06,714.2857
2024-01-07,714.2857
2024-01-08,714.2857
2024-01-09,714.2857
2024-01-10,714.2857
2024-01-11,714.2857
2024-01-12,714.2857
2024-01-13,714.2857
2024-01-14,714.2857
2024-01-15,714.2857
2024-01-16,714.2857
2024-01-17,714.2857
2024-01-18,714.2857
2024-01-19,714.2857
2024-01-20,714.2857
2024-01-21,714.2857
2024-01-22,714.2857
2024-01-23,714.2857
2024-01-24,714.2857
2024-01-25,714.2857
2024-01-26,714.2857
2024-01-27,714.2857
2024-01-28,714.2857
2024-01-29,714.2857
2024-01-30,714.2857
2024-01-31,714.2857
2024-02-01,714.2857
2024-02-02,714.2857
2024-02-03,714.2857
2024-02-04,714.2857
2024-02-05,714.2857
2024-02-06,714.2857
2024-02-07,714.2857
2024-02-08,714.2857
2024-02-09,714.2857
2024-02-10,714.2857
2024-02-11,714.2857
2024-02-12,714.2857
2024-02-13,714.2857
2024-02-14,714.2857
2024-02-15,714.2857
2024-02-16,714.2857
2024-02-17,714.2857
2024-02-18,714.2857
2024-02-19,714.2857
2024-02-20,714.2857
2024-02-21,714.2857
2024-02-22,714.2857
2024-02-23,714.2857
2024-02-24,714.2857
2024-02-25,714.2857
2024-02-26,714.2857
2024-02-27,714.2857
2024-02-28,714.2857
2024-02-29,714.2857
2024-03-01,714.2857
2024-03-02,714.2857
2024-03-03,714.2857
2024-03-04,714.2857
2024-03-05,714.2857
2024-03-06,714.2857
2024-03-07,714.2857
2024-03-08,714.2857
2024-03-09,714.2857
2024-03-10,714.2857
2024-03-11,714.2857
2024-03-12,714.2857
2024-03-13,714.2857
2024-03-14,714.2857
2024-03-15,714.2857
2024-03-16,714.2857
2024-03-17,714.2857
2024-03-18,714.2857
2024-03-19,714.2857
2024-03-20,714.2857
2024-03-21,714.2857
2024-03-22,714.2857
2024-03-23,714.2857
2024-03-24,714.2857
2024-03-25,714.2857
2024-03-26,714.2857
2024-03-27,714.2857
2024-03-28,714.2857
2024-03-29,714.2857
2024-03-30,714.2857
2024-03-31,714.2857
2024-04-01,714.2857
2024-04-02,714.2857
2024-04-03,714.2857
2024-04-04,714.2857
2024-04-05,714.2857
2024-04-06,714.2857
2024-04-07,714.2857
2024-04-08,714.2857
