,EME US Equity
2020-11-08,7.0352
2020-11-09,7.0352
2020-11-10,7.0352
2020-11-11,7.0352
2020-11-12,7.0352
2020-11-13,7.0352
2020-11-14,7.0352
2020-11-15,7.0352
2020-11-16,7.0352
2020-11-17,7.0352
2020-11-18,7.0352
2020-11-19,7.0352
2020-11-20,7.0352
2020-11-21,7.0352
2020-11-22,7.0352
2020-11-23,7.0352
2020-11-24,7.0352
2020-11-25,7.0352
2020-11-26,7.0352
2020-11-27,7.0352
2020-11-28,7.0352
2020-11-29,7.0352
2020-11-30,7.0352
2020-12-01,7.0352
2020-12-02,7.0352
2020-12-03,7.0352
2020-12-04,7.0352
2020-12-05,7.0352
2020-12-06,7.0352
2020-12-07,7.0352
2020-12-08,7.0352
2020-12-09,7.0352
2020-12-10,7.0352
2020-12-11,7.0352
2020-12-12,7.0352
2020-12-13,7.0352
2020-12-14,7.0352
2020-12-15,7.0352
2020-12-16,7.0352
2020-12-17,7.0352
2020-12-18,7.0352
2020-12-19,7.0352
2020-12-20,7.0352
2020-12-21,7.0352
2020-12-22,7.0352
2020-12-23,7.0352
2020-12-24,7.0352
2020-12-25,7.0352
2020-12-26,7.0352
2020-12-27,7.0352
2020-12-28,7.0352
2020-12-29,7.0352
2020-12-30,7.0352
2020-12-31,6.4696
2021-01-01,6.4696
2021-01-02,6.4696
2021-01-03,6.4696
2021-01-04,6.4696
2021-01-05,6.4696
2021-01-06,6.4696
2021-01-07,6.4696
2021-01-08,6.4696
2021-01-09,6.4696
2021-01-10,6.4696
2021-01-11,6.4696
2021-01-12,6.4696
2021-01-13,6.4696
2021-01-14,6.4696
2021-01-15,6.4696
2021-01-16,6.4696
2021-01-17,6.4696
2021-01-18,6.4696
2021-01-19,6.4696
2021-01-20,6.4696
2021-01-21,6.4696
2021-01-22,6.4696
2021-01-23,6.4696
2021-01-24,6.4696
2021-01-25,6.4696
2021-01-26,6.4696
2021-01-27,6.4696
2021-01-28,6.4696
2021-01-29,6.4696
2021-01-30,6.4696
2021-01-31,6.4696
2021-02-01,6.4696
2021-02-02,6.4696
2021-02-03,6.4696
2021-02-04,6.4696
2021-02-05,6.4696
2021-02-06,6.4696
2021-02-07,6.4696
2021-02-08,6.4696
2021-02-09,6.4696
2021-02-10,6.4696
2021-02-11,6.4696
2021-02-12,6.4696
2021-02-13,6.4696
2021-02-14,6.4696
2021-02-15,6.4696
2021-02-16,6.4696
2021-02-17,6.4696
2021-02-18,6.4696
2021-02-19,6.4696
2021-02-20,6.4696
2021-02-21,6.4696
2021-02-22,6.4696
2021-02-23,6.4696
2021-02-24,6.4696
2021-02-25,6.4696
2021-02-26,6.4696
2021-02-27,6.4696
2021-02-28,6.4696
2021-03-01,6.4696
2021-03-02,6.4696
2021-03-03,6.4696
2021-03-04,6.4696
2021-03-05,6.4696
2021-03-06,6.4696
2021-03-07,6.4696
2021-03-08,6.4696
2021-03-09,6.4696
2021-03-10,6.4696
2021-03-11,6.4696
2021-03-12,6.4696
2021-03-13,6.4696
2021-03-14,6.4696
2021-03-15,6.4696
2021-03-16,6.4696
2021-03-17,6.4696
2021-03-18,6.4696
2021-03-19,6.4696
2021-03-20,6.4696
2021-03-21,6.4696
2021-03-22,6.4696
2021-03-23,6.4696
2021-03-24,6.4696
2021-03-25,6.4696
2021-03-26,6.4696
2021-03-27,6.4696
2021-03-28,6.4696
2021-03-29,6.4696
2021-03-30,6.4696
2021-03-31,6.851
2021-04-01,6.851
2021-04-02,6.851
2021-04-03,6.851
2021-04-04,6.851
2021-04-05,6.851
2021-04-06,6.851
2021-04-07,6.851
2021-04-08,6.851
2021-04-09,6.851
2021-04-10,6.851
2021-04-11,6.851
2021-04-12,6.851
2021-04-13,6.851
2021-04-14,6.851
2021-04-15,6.851
2021-04-16,6.851
2021-04-17,6.851
2021-04-18,6.851
2021-04-19,6.851
2021-04-20,6.851
2021-04-21,6.851
2021-04-22,6.851
2021-04-23,6.851
2021-04-24,6.851
2021-04-25,6.851
2021-04-26,6.851
2021-04-27,6.851
2021-04-28,6.851
2021-04-29,6.851
2021-04-30,6.851
2021-05-01,6.851
2021-05-02,6.851
2021-05-03,6.851
2021-05-04,6.851
2021-05-05,6.851
2021-05-06,6.851
2021-05-07,6.851
2021-05-08,6.851
2021-05-09,6.851
2021-05-10,6.851
2021-05-11,6.851
2021-05-12,6.851
2021-05-13,6.851
2021-05-14,6.851
2021-05-15,6.851
2021-05-16,6.851
2021-05-17,6.851
2021-05-18,6.851
2021-05-19,6.851
2021-05-20,6.851
2021-05-21,6.851
2021-05-22,6.851
2021-05-23,6.851
2021-05-24,6.851
2021-05-25,6.851
2021-05-26,6.851
2021-05-27,6.851
2021-05-28,6.851
2021-05-29,6.851
2021-05-30,6.851
2021-05-31,6.851
2021-06-01,6.851
2021-06-02,6.851
2021-06-03,6.851
2021-06-04,6.851
2021-06-05,6.851
2021-06-06,6.851
2021-06-07,6.851
2021-06-08,6.851
2021-06-09,6.851
2021-06-10,6.851
2021-06-11,6.851
2021-06-12,6.851
2021-06-13,6.851
2021-06-14,6.851
2021-06-15,6.851
2021-06-16,6.851
2021-06-17,6.851
2021-06-18,6.851
2021-06-19,6.851
2021-06-20,6.851
2021-06-21,6.851
2021-06-22,6.851
2021-06-23,6.851
2021-06-24,6.851
2021-06-25,6.851
2021-06-26,6.851
2021-06-27,6.851
2021-06-28,6.851
2021-06-29,6.851
2021-06-30,16.018
2021-07-01,16.018
2021-07-02,16.018
2021-07-03,16.018
2021-07-04,16.018
2021-07-05,16.018
2021-07-06,16.018
2021-07-07,16.018
2021-07-08,16.018
2021-07-09,16.018
2021-07-10,16.018
2021-07-11,16.018
2021-07-12,16.018
2021-07-13,16.018
2021-07-14,16.018
2021-07-15,16.018
2021-07-16,16.018
2021-07-17,16.018
2021-07-18,16.018
2021-07-19,16.018
2021-07-20,16.018
2021-07-21,16.018
2021-07-22,16.018
2021-07-23,16.018
2021-07-24,16.018
2021-07-25,16.018
2021-07-26,16.018
2021-07-27,16.018
2021-07-28,16.018
2021-07-29,16.018
2021-07-30,16.018
2021-07-31,16.018
2021-08-01,16.018
2021-08-02,16.018
2021-08-03,16.018
2021-08-04,16.018
2021-08-05,16.018
2021-08-06,16.018
2021-08-07,16.018
2021-08-08,16.018
2021-08-09,16.018
2021-08-10,16.018
2021-08-11,16.018
2021-08-12,16.018
2021-08-13,16.018
2021-08-14,16.018
2021-08-15,16.018
2021-08-16,16.018
2021-08-17,16.018
2021-08-18,16.018
2021-08-19,16.018
2021-08-20,16.018
2021-08-21,16.018
2021-08-22,16.018
2021-08-23,16.018
2021-08-24,16.018
2021-08-25,16.018
2021-08-26,16.018
2021-08-27,16.018
2021-08-28,16.018
2021-08-29,16.018
2021-08-30,16.018
2021-08-31,16.018
2021-09-01,16.018
2021-09-02,16.018
2021-09-03,16.018
2021-09-04,16.018
2021-09-05,16.018
2021-09-06,16.018
2021-09-07,16.018
2021-09-08,16.018
2021-09-09,16.018
2021-09-10,16.018
2021-09-11,16.018
2021-09-12,16.018
2021-09-13,16.018
2021-09-14,16.018
2021-09-15,16.018
2021-09-16,16.018
2021-09-17,16.018
2021-09-18,16.018
2021-09-19,16.018
2021-09-20,16.018
2021-09-21,16.018
2021-09-22,16.018
2021-09-23,16.018
2021-09-24,16.018
2021-09-25,16.018
2021-09-26,16.018
2021-09-27,16.018
2021-09-28,16.018
2021-09-29,16.018
2021-09-30,17.4344
2021-10-01,17.4344
2021-10-02,17.4344
2021-10-03,17.4344
2021-10-04,17.4344
2021-10-05,17.4344
2021-10-06,17.4344
2021-10-07,17.4344
2021-10-08,17.4344
2021-10-09,17.4344
2021-10-10,17.4344
2021-10-11,17.4344
2021-10-12,17.4344
2021-10-13,17.4344
2021-10-14,17.4344
2021-10-15,17.4344
2021-10-16,17.4344
2021-10-17,17.4344
2021-10-18,17.4344
2021-10-19,17.4344
2021-10-20,17.4344
2021-10-21,17.4344
2021-10-22,17.4344
2021-10-23,17.4344
2021-10-24,17.4344
2021-10-25,17.4344
2021-10-26,17.4344
2021-10-27,17.4344
2021-10-28,17.4344
2021-10-29,17.4344
2021-10-30,17.4344
2021-10-31,17.4344
2021-11-01,17.4344
2021-11-02,17.4344
2021-11-03,17.4344
2021-11-04,17.4344
2021-11-05,17.4344
2021-11-06,17.4344
2021-11-07,17.4344
2021-11-08,17.4344
2021-11-09,17.4344
2021-11-10,17.4344
2021-11-11,17.4344
2021-11-12,17.4344
2021-11-13,17.4344
2021-11-14,17.4344
2021-11-15,17.4344
2021-11-16,17.4344
2021-11-17,17.4344
2021-11-18,17.4344
2021-11-19,17.4344
2021-11-20,17.4344
2021-11-21,17.4344
2021-11-22,17.4344
2021-11-23,17.4344
2021-11-24,17.4344
2021-11-25,17.4344
2021-11-26,17.4344
2021-11-27,17.4344
2021-11-28,17.4344
2021-11-29,17.4344
2021-11-30,17.4344
2021-12-01,17.4344
2021-12-02,17.4344
2021-12-03,17.4344
2021-12-04,17.4344
2021-12-05,17.4344
2021-12-06,17.4344
2021-12-07,17.4344
2021-12-08,17.4344
2021-12-09,17.4344
2021-12-10,17.4344
2021-12-11,17.4344
2021-12-12,17.4344
2021-12-13,17.4344
2021-12-14,17.4344
2021-12-15,17.4344
2021-12-16,17.4344
2021-12-17,17.4344
2021-12-18,17.4344
2021-12-19,17.4344
2021-12-20,17.4344
2021-12-21,17.4344
2021-12-22,17.4344
2021-12-23,17.4344
2021-12-24,17.4344
2021-12-25,17.4344
2021-12-26,17.4344
2021-12-27,17.4344
2021-12-28,17.4344
2021-12-29,17.4344
2021-12-30,17.4344
2021-12-31,17.8178
2022-01-01,17.8178
2022-01-02,17.8178
2022-01-03,17.8178
2022-01-04,17.8178
2022-01-05,17.8178
2022-01-06,17.8178
2022-01-07,17.8178
2022-01-08,17.8178
2022-01-09,17.8178
2022-01-10,17.8178
2022-01-11,17.8178
2022-01-12,17.8178
2022-01-13,17.8178
2022-01-14,17.8178
2022-01-15,17.8178
2022-01-16,17.8178
2022-01-17,17.8178
2022-01-18,17.8178
2022-01-19,17.8178
2022-01-20,17.8178
2022-01-21,17.8178
2022-01-22,17.8178
2022-01-23,17.8178
2022-01-24,17.8178
2022-01-25,17.8178
2022-01-26,17.8178
2022-01-27,17.8178
2022-01-28,17.8178
2022-01-29,17.8178
2022-01-30,17.8178
2022-01-31,17.8178
2022-02-01,17.8178
2022-02-02,17.8178
2022-02-03,17.8178
2022-02-04,17.8178
2022-02-05,17.8178
2022-02-06,17.8178
2022-02-07,17.8178
2022-02-08,17.8178
2022-02-09,17.8178
2022-02-10,17.8178
2022-02-11,17.8178
2022-02-12,17.8178
2022-02-13,17.8178
2022-02-14,17.8178
2022-02-15,17.8178
2022-02-16,17.8178
2022-02-17,17.8178
2022-02-18,17.8178
2022-02-19,17.8178
2022-02-20,17.8178
2022-02-21,17.8178
2022-02-22,17.8178
2022-02-23,17.8178
2022-02-24,17.8178
2022-02-25,17.8178
2022-02-26,17.8178
2022-02-27,17.8178
2022-02-28,17.8178
2022-03-01,17.8178
2022-03-02,17.8178
2022-03-03,17.8178
2022-03-04,17.8178
2022-03-05,17.8178
2022-03-06,17.8178
2022-03-07,17.8178
2022-03-08,17.8178
2022-03-09,17.8178
2022-03-10,17.8178
2022-03-11,17.8178
2022-03-12,17.8178
2022-03-13,17.8178
2022-03-14,17.8178
2022-03-15,17.8178
2022-03-16,17.8178
2022-03-17,17.8178
2022-03-18,17.8178
2022-03-19,17.8178
2022-03-20,17.8178
2022-03-21,17.8178
2022-03-22,17.8178
2022-03-23,17.8178
2022-03-24,17.8178
2022-03-25,17.8178
2022-03-26,17.8178
2022-03-27,17.8178
2022-03-28,17.8178
2022-03-29,17.8178
2022-03-30,17.8178
2022-03-31,17.4918
2022-04-01,17.4918
2022-04-02,17.4918
2022-04-03,17.4918
2022-04-04,17.4918
2022-04-05,17.4918
2022-04-06,17.4918
2022-04-07,17.4918
2022-04-08,17.4918
2022-04-09,17.4918
2022-04-10,17.4918
2022-04-11,17.4918
2022-04-12,17.4918
2022-04-13,17.4918
2022-04-14,17.4918
2022-04-15,17.4918
2022-04-16,17.4918
2022-04-17,17.4918
2022-04-18,17.4918
2022-04-19,17.4918
2022-04-20,17.4918
2022-04-21,17.4918
2022-04-22,17.4918
2022-04-23,17.4918
2022-04-24,17.4918
2022-04-25,17.4918
2022-04-26,17.4918
2022-04-27,17.4918
2022-04-28,17.4918
2022-04-29,17.4918
2022-04-30,17.4918
2022-05-01,17.4918
2022-05-02,17.4918
2022-05-03,17.4918
2022-05-04,17.4918
2022-05-05,17.4918
2022-05-06,17.4918
2022-05-07,17.4918
2022-05-08,17.4918
2022-05-09,17.4918
2022-05-10,17.4918
2022-05-11,17.4918
2022-05-12,17.4918
2022-05-13,17.4918
2022-05-14,17.4918
2022-05-15,17.4918
2022-05-16,17.4918
2022-05-17,17.4918
2022-05-18,17.4918
2022-05-19,17.4918
2022-05-20,17.4918
2022-05-21,17.4918
2022-05-22,17.4918
2022-05-23,17.4918
2022-05-24,17.4918
2022-05-25,17.4918
2022-05-26,17.4918
2022-05-27,17.4918
2022-05-28,17.4918
2022-05-29,17.4918
2022-05-30,17.4918
2022-05-31,17.4918
2022-06-01,17.4918
2022-06-02,17.4918
2022-06-03,17.4918
2022-06-04,17.4918
2022-06-05,17.4918
2022-06-06,17.4918
2022-06-07,17.4918
2022-06-08,17.4918
2022-06-09,17.4918
2022-06-10,17.4918
2022-06-11,17.4918
2022-06-12,17.4918
2022-06-13,17.4918
2022-06-14,17.4918
2022-06-15,17.4918
2022-06-16,17.4918
2022-06-17,17.4918
2022-06-18,17.4918
2022-06-19,17.4918
2022-06-20,17.4918
2022-06-21,17.4918
2022-06-22,17.4918
2022-06-23,17.4918
2022-06-24,17.4918
2022-06-25,17.4918
2022-06-26,17.4918
2022-06-27,17.4918
2022-06-28,17.4918
2022-06-29,17.4918
2022-06-30,18.5752
2022-07-01,18.5752
2022-07-02,18.5752
2022-07-03,18.5752
2022-07-04,18.5752
2022-07-05,18.5752
2022-07-06,18.5752
2022-07-07,18.5752
2022-07-08,18.5752
2022-07-09,18.5752
2022-07-10,18.5752
2022-07-11,18.5752
2022-07-12,18.5752
2022-07-13,18.5752
2022-07-14,18.5752
2022-07-15,18.5752
2022-07-16,18.5752
2022-07-17,18.5752
2022-07-18,18.5752
2022-07-19,18.5752
2022-07-20,18.5752
2022-07-21,18.5752
2022-07-22,18.5752
2022-07-23,18.5752
2022-07-24,18.5752
2022-07-25,18.5752
2022-07-26,18.5752
2022-07-27,18.5752
2022-07-28,18.5752
2022-07-29,18.5752
2022-07-30,18.5752
2022-07-31,18.5752
2022-08-01,18.5752
2022-08-02,18.5752
2022-08-03,18.5752
2022-08-04,18.5752
2022-08-05,18.5752
2022-08-06,18.5752
2022-08-07,18.5752
2022-08-08,18.5752
2022-08-09,18.5752
2022-08-10,18.5752
2022-08-11,18.5752
2022-08-12,18.5752
2022-08-13,18.5752
2022-08-14,18.5752
2022-08-15,18.5752
2022-08-16,18.5752
2022-08-17,18.5752
2022-08-18,18.5752
2022-08-19,18.5752
2022-08-20,18.5752
2022-08-21,18.5752
2022-08-22,18.5752
2022-08-23,18.5752
2022-08-24,18.5752
2022-08-25,18.5752
2022-08-26,18.5752
2022-08-27,18.5752
2022-08-28,18.5752
2022-08-29,18.5752
2022-08-30,18.5752
2022-08-31,18.5752
2022-09-01,18.5752
2022-09-02,18.5752
2022-09-03,18.5752
2022-09-04,18.5752
2022-09-05,18.5752
2022-09-06,18.5752
2022-09-07,18.5752
2022-09-08,18.5752
2022-09-09,18.5752
2022-09-10,18.5752
2022-09-11,18.5752
2022-09-12,18.5752
2022-09-13,18.5752
2022-09-14,18.5752
2022-09-15,18.5752
2022-09-16,18.5752
2022-09-17,18.5752
2022-09-18,18.5752
2022-09-19,18.5752
2022-09-20,18.5752
2022-09-21,18.5752
2022-09-22,18.5752
2022-09-23,18.5752
2022-09-24,18.5752
2022-09-25,18.5752
2022-09-26,18.5752
2022-09-27,18.5752
2022-09-28,18.5752
2022-09-29,18.5752
2022-09-30,19.1556
2022-10-01,19.1556
2022-10-02,19.1556
2022-10-03,19.1556
2022-10-04,19.1556
2022-10-05,19.1556
2022-10-06,19.1556
2022-10-07,19.1556
2022-10-08,19.1556
2022-10-09,19.1556
2022-10-10,19.1556
2022-10-11,19.1556
2022-10-12,19.1556
2022-10-13,19.1556
2022-10-14,19.1556
2022-10-15,19.1556
2022-10-16,19.1556
2022-10-17,19.1556
2022-10-18,19.1556
2022-10-19,19.1556
2022-10-20,19.1556
2022-10-21,19.1556
2022-10-22,19.1556
2022-10-23,19.1556
2022-10-24,19.1556
2022-10-25,19.1556
2022-10-26,19.1556
2022-10-27,19.1556
2022-10-28,19.1556
2022-10-29,19.1556
2022-10-30,19.1556
2022-10-31,19.1556
2022-11-01,19.1556
2022-11-02,19.1556
2022-11-03,19.1556
2022-11-04,19.1556
2022-11-05,19.1556
2022-11-06,19.1556
2022-11-07,19.1556
2022-11-08,19.1556
2022-11-09,19.1556
2022-11-10,19.1556
2022-11-11,19.1556
2022-11-12,19.1556
2022-11-13,19.1556
2022-11-14,19.1556
2022-11-15,19.1556
2022-11-16,19.1556
2022-11-17,19.1556
2022-11-18,19.1556
2022-11-19,19.1556
2022-11-20,19.1556
2022-11-21,19.1556
2022-11-22,19.1556
2022-11-23,19.1556
2022-11-24,19.1556
2022-11-25,19.1556
2022-11-26,19.1556
2022-11-27,19.1556
2022-11-28,19.1556
2022-11-29,19.1556
2022-11-30,19.1556
2022-12-01,19.1556
2022-12-02,19.1556
2022-12-03,19.1556
2022-12-04,19.1556
2022-12-05,19.1556
2022-12-06,19.1556
2022-12-07,19.1556
2022-12-08,19.1556
2022-12-09,19.1556
2022-12-10,19.1556
2022-12-11,19.1556
2022-12-12,19.1556
2022-12-13,19.1556
2022-12-14,19.1556
2022-12-15,19.1556
2022-12-16,19.1556
2022-12-17,19.1556
2022-12-18,19.1556
2022-12-19,19.1556
2022-12-20,19.1556
2022-12-21,19.1556
2022-12-22,19.1556
2022-12-23,19.1556
2022-12-24,19.1556
2022-12-25,19.1556
2022-12-26,19.1556
2022-12-27,19.1556
2022-12-28,19.1556
2022-12-29,19.1556
2022-12-30,19.1556
2022-12-31,19.2203
2023-01-01,19.2203
2023-01-02,19.2203
2023-01-03,19.2203
2023-01-04,19.2203
2023-01-05,19.2203
2023-01-06,19.2203
2023-01-07,19.2203
2023-01-08,19.2203
2023-01-09,19.2203
2023-01-10,19.2203
2023-01-11,19.2203
2023-01-12,19.2203
2023-01-13,19.2203
2023-01-14,19.2203
2023-01-15,19.2203
2023-01-16,19.2203
2023-01-17,19.2203
2023-01-18,19.2203
2023-01-19,19.2203
2023-01-20,19.2203
2023-01-21,19.2203
2023-01-22,19.2203
2023-01-23,19.2203
2023-01-24,19.2203
2023-01-25,19.2203
2023-01-26,19.2203
2023-01-27,19.2203
2023-01-28,19.2203
2023-01-29,19.2203
2023-01-30,19.2203
2023-01-31,19.2203
2023-02-01,19.2203
2023-02-02,19.2203
2023-02-03,19.2203
2023-02-04,19.2203
2023-02-05,19.2203
2023-02-06,19.2203
2023-02-07,19.2203
2023-02-08,19.2203
2023-02-09,19.2203
2023-02-10,19.2203
2023-02-11,19.2203
2023-02-12,19.2203
2023-02-13,19.2203
2023-02-14,19.2203
2023-02-15,19.2203
2023-02-16,19.2203
2023-02-17,19.2203
2023-02-18,19.2203
2023-02-19,19.2203
2023-02-20,19.2203
2023-02-21,19.2203
2023-02-22,19.2203
2023-02-23,19.2203
2023-02-24,19.2203
2023-02-25,19.2203
2023-02-26,19.2203
2023-02-27,19.2203
2023-02-28,19.2203
2023-03-01,19.2203
2023-03-02,19.2203
2023-03-03,19.2203
2023-03-04,19.2203
2023-03-05,19.2203
2023-03-06,19.2203
2023-03-07,19.2203
2023-03-08,19.2203
2023-03-09,19.2203
2023-03-10,19.2203
2023-03-11,19.2203
2023-03-12,19.2203
2023-03-13,19.2203
2023-03-14,19.2203
2023-03-15,19.2203
2023-03-16,19.2203
2023-03-17,19.2203
2023-03-18,19.2203
2023-03-19,19.2203
2023-03-20,19.2203
2023-03-21,19.2203
2023-03-22,19.2203
2023-03-23,19.2203
2023-03-24,19.2203
