,PKG US Equity
2020-04-24,21.7445
2020-04-25,21.7445
2020-04-26,21.7445
2020-04-27,21.7445
2020-04-28,21.7445
2020-04-29,21.7445
2020-04-30,21.7445
2020-05-01,21.7445
2020-05-02,21.7445
2020-05-03,21.7445
2020-05-04,21.7445
2020-05-05,21.7445
2020-05-06,21.7445
2020-05-07,21.7445
2020-05-08,21.7445
2020-05-09,21.7445
2020-05-10,21.7445
2020-05-11,21.7445
2020-05-12,21.7445
2020-05-13,21.7445
2020-05-14,21.7445
2020-05-15,21.7445
2020-05-16,21.7445
2020-05-17,21.7445
2020-05-18,21.7445
2020-05-19,21.7445
2020-05-20,21.7445
2020-05-21,21.7445
2020-05-22,21.7445
2020-05-23,21.7445
2020-05-24,21.7445
2020-05-25,21.7445
2020-05-26,21.7445
2020-05-27,21.7445
2020-05-28,21.7445
2020-05-29,21.7445
2020-05-30,21.7445
2020-05-31,21.7445
2020-06-01,21.7445
2020-06-02,21.7445
2020-06-03,21.7445
2020-06-04,21.7445
2020-06-05,21.7445
2020-06-06,21.7445
2020-06-07,21.7445
2020-06-08,21.7445
2020-06-09,21.7445
2020-06-10,21.7445
2020-06-11,21.7445
2020-06-12,21.7445
2020-06-13,21.7445
2020-06-14,21.7445
2020-06-15,21.7445
2020-06-16,21.7445
2020-06-17,21.7445
2020-06-18,21.7445
2020-06-19,21.7445
2020-06-20,21.7445
2020-06-21,21.7445
2020-06-22,21.7445
2020-06-23,21.7445
2020-06-24,21.7445
2020-06-25,21.7445
2020-06-26,21.7445
2020-06-27,21.7445
2020-06-28,21.7445
2020-06-29,21.7445
2020-06-30,16.8607
2020-07-01,16.8607
2020-07-02,16.8607
2020-07-03,16.8607
2020-07-04,16.8607
2020-07-05,16.8607
2020-07-06,16.8607
2020-07-07,16.8607
2020-07-08,16.8607
2020-07-09,16.8607
2020-07-10,16.8607
2020-07-11,16.8607
2020-07-12,16.8607
2020-07-13,16.8607
2020-07-14,16.8607
2020-07-15,16.8607
2020-07-16,16.8607
2020-07-17,16.8607
2020-07-18,16.8607
2020-07-19,16.8607
2020-07-20,16.8607
2020-07-21,16.8607
2020-07-22,16.8607
2020-07-23,16.8607
2020-07-24,16.8607
2020-07-25,16.8607
2020-07-26,16.8607
2020-07-27,16.8607
2020-07-28,16.8607
2020-07-29,16.8607
2020-07-30,16.8607
2020-07-31,16.8607
2020-08-01,16.8607
2020-08-02,16.8607
2020-08-03,16.8607
2020-08-04,16.8607
2020-08-05,16.8607
2020-08-06,16.8607
2020-08-07,16.8607
2020-08-08,16.8607
2020-08-09,16.8607
2020-08-10,16.8607
2020-08-11,16.8607
2020-08-12,16.8607
2020-08-13,16.8607
2020-08-14,16.8607
2020-08-15,16.8607
2020-08-16,16.8607
2020-08-17,16.8607
2020-08-18,16.8607
2020-08-19,16.8607
2020-08-20,16.8607
2020-08-21,16.8607
2020-08-22,16.8607
2020-08-23,16.8607
2020-08-24,16.8607
2020-08-25,16.8607
2020-08-26,16.8607
2020-08-27,16.8607
2020-08-28,16.8607
2020-08-29,16.8607
2020-08-30,16.8607
2020-08-31,16.8607
2020-09-01,16.8607
2020-09-02,16.8607
2020-09-03,16.8607
2020-09-04,16.8607
2020-09-05,16.8607
2020-09-06,16.8607
2020-09-07,16.8607
2020-09-08,16.8607
2020-09-09,16.8607
2020-09-10,16.8607
2020-09-11,16.8607
2020-09-12,16.8607
2020-09-13,16.8607
2020-09-14,16.8607
2020-09-15,16.8607
2020-09-16,16.8607
2020-09-17,16.8607
2020-09-18,16.8607
2020-09-19,16.8607
2020-09-20,16.8607
2020-09-21,16.8607
2020-09-22,16.8607
2020-09-23,16.8607
2020-09-24,16.8607
2020-09-25,16.8607
2020-09-26,16.8607
2020-09-27,16.8607
2020-09-28,16.8607
2020-09-29,16.8607
2020-09-30,15.0639
2020-10-01,15.0639
2020-10-02,15.0639
2020-10-03,15.0639
2020-10-04,15.0639
2020-10-05,15.0639
2020-10-06,15.0639
2020-10-07,15.0639
2020-10-08,15.0639
2020-10-09,15.0639
2020-10-10,15.0639
2020-10-11,15.0639
2020-10-12,15.0639
2020-10-13,15.0639
2020-10-14,15.0639
2020-10-15,15.0639
2020-10-16,15.0639
2020-10-17,15.0639
2020-10-18,15.0639
2020-10-19,15.0639
2020-10-20,15.0639
2020-10-21,15.0639
2020-10-22,15.0639
2020-10-23,15.0639
2020-10-24,15.0639
2020-10-25,15.0639
2020-10-26,15.0639
2020-10-27,15.0639
2020-10-28,15.0639
2020-10-29,15.0639
2020-10-30,15.0639
2020-10-31,15.0639
2020-11-01,15.0639
2020-11-02,15.0639
2020-11-03,15.0639
2020-11-04,15.0639
2020-11-05,15.0639
2020-11-06,15.0639
2020-11-07,15.0639
2020-11-08,15.0639
2020-11-09,15.0639
2020-11-10,15.0639
2020-11-11,15.0639
2020-11-12,15.0639
2020-11-13,15.0639
2020-11-14,15.0639
2020-11-15,15.0639
2020-11-16,15.0639
2020-11-17,15.0639
2020-11-18,15.0639
2020-11-19,15.0639
2020-11-20,15.0639
2020-11-21,15.0639
2020-11-22,15.0639
2020-11-23,15.0639
2020-11-24,15.0639
2020-11-25,15.0639
2020-11-26,15.0639
2020-11-27,15.0639
2020-11-28,15.0639
2020-11-29,15.0639
2020-11-30,15.0639
2020-12-01,15.0639
2020-12-02,15.0639
2020-12-03,15.0639
2020-12-04,15.0639
2020-12-05,15.0639
2020-12-06,15.0639
2020-12-07,15.0639
2020-12-08,15.0639
2020-12-09,15.0639
2020-12-10,15.0639
2020-12-11,15.0639
2020-12-12,15.0639
2020-12-13,15.0639
2020-12-14,15.0639
2020-12-15,15.0639
2020-12-16,15.0639
2020-12-17,15.0639
2020-12-18,15.0639
2020-12-19,15.0639
2020-12-20,15.0639
2020-12-21,15.0639
2020-12-22,15.0639
2020-12-23,15.0639
2020-12-24,15.0639
2020-12-25,15.0639
2020-12-26,15.0639
2020-12-27,15.0639
2020-12-28,15.0639
2020-12-29,15.0639
2020-12-30,15.0639
2020-12-31,14.484
2021-01-01,14.484
2021-01-02,14.484
2021-01-03,14.484
2021-01-04,14.484
2021-01-05,14.484
2021-01-06,14.484
2021-01-07,14.484
2021-01-08,14.484
2021-01-09,14.484
2021-01-10,14.484
2021-01-11,14.484
2021-01-12,14.484
2021-01-13,14.484
2021-01-14,14.484
2021-01-15,14.484
2021-01-16,14.484
2021-01-17,14.484
2021-01-18,14.484
2021-01-19,14.484
2021-01-20,14.484
2021-01-21,14.484
2021-01-22,14.484
2021-01-23,14.484
2021-01-24,14.484
2021-01-25,14.484
2021-01-26,14.484
2021-01-27,14.484
2021-01-28,14.484
2021-01-29,14.484
2021-01-30,14.484
2021-01-31,14.484
2021-02-01,14.484
2021-02-02,14.484
2021-02-03,14.484
2021-02-04,14.484
2021-02-05,14.484
2021-02-06,14.484
2021-02-07,14.484
2021-02-08,14.484
2021-02-09,14.484
2021-02-10,14.484
2021-02-11,14.484
2021-02-12,14.484
2021-02-13,14.484
2021-02-14,14.484
2021-02-15,14.484
2021-02-16,14.484
2021-02-17,14.484
2021-02-18,14.484
2021-02-19,14.484
2021-02-20,14.484
2021-02-21,14.484
2021-02-22,14.484
2021-02-23,14.484
2021-02-24,14.484
2021-02-25,14.484
2021-02-26,14.484
2021-02-27,14.484
2021-02-28,14.484
2021-03-01,14.484
2021-03-02,14.484
2021-03-03,14.484
2021-03-04,14.484
2021-03-05,14.484
2021-03-06,14.484
2021-03-07,14.484
2021-03-08,14.484
2021-03-09,14.484
2021-03-10,14.484
2021-03-11,14.484
2021-03-12,14.484
2021-03-13,14.484
2021-03-14,14.484
2021-03-15,14.484
2021-03-16,14.484
2021-03-17,14.484
2021-03-18,14.484
2021-03-19,14.484
2021-03-20,14.484
2021-03-21,14.484
2021-03-22,14.484
2021-03-23,14.484
2021-03-24,14.484
2021-03-25,14.484
2021-03-26,14.484
2021-03-27,14.484
2021-03-28,14.484
2021-03-29,14.484
2021-03-30,14.484
2021-03-31,14.8802
2021-04-01,14.8802
2021-04-02,14.8802
2021-04-03,14.8802
2021-04-04,14.8802
2021-04-05,14.8802
2021-04-06,14.8802
2021-04-07,14.8802
2021-04-08,14.8802
2021-04-09,14.8802
2021-04-10,14.8802
2021-04-11,14.8802
2021-04-12,14.8802
2021-04-13,14.8802
2021-04-14,14.8802
2021-04-15,14.8802
2021-04-16,14.8802
2021-04-17,14.8802
2021-04-18,14.8802
2021-04-19,14.8802
2021-04-20,14.8802
2021-04-21,14.8802
2021-04-22,14.8802
2021-04-23,14.8802
2021-04-24,14.8802
2021-04-25,14.8802
2021-04-26,14.8802
2021-04-27,14.8802
2021-04-28,14.8802
2021-04-29,14.8802
2021-04-30,14.8802
2021-05-01,14.8802
2021-05-02,14.8802
2021-05-03,14.8802
2021-05-04,14.8802
2021-05-05,14.8802
2021-05-06,14.8802
2021-05-07,14.8802
2021-05-08,14.8802
2021-05-09,14.8802
2021-05-10,14.8802
2021-05-11,14.8802
2021-05-12,14.8802
2021-05-13,14.8802
2021-05-14,14.8802
2021-05-15,14.8802
2021-05-16,14.8802
2021-05-17,14.8802
2021-05-18,14.8802
2021-05-19,14.8802
2021-05-20,14.8802
2021-05-21,14.8802
2021-05-22,14.8802
2021-05-23,14.8802
2021-05-24,14.8802
2021-05-25,14.8802
2021-05-26,14.8802
2021-05-27,14.8802
2021-05-28,14.8802
2021-05-29,14.8802
2021-05-30,14.8802
2021-05-31,14.8802
2021-06-01,14.8802
2021-06-02,14.8802
2021-06-03,14.8802
2021-06-04,14.8802
2021-06-05,14.8802
2021-06-06,14.8802
2021-06-07,14.8802
2021-06-08,14.8802
2021-06-09,14.8802
2021-06-10,14.8802
2021-06-11,14.8802
2021-06-12,14.8802
2021-06-13,14.8802
2021-06-14,14.8802
2021-06-15,14.8802
2021-06-16,14.8802
2021-06-17,14.8802
2021-06-18,14.8802
2021-06-19,14.8802
2021-06-20,14.8802
2021-06-21,14.8802
2021-06-22,14.8802
2021-06-23,14.8802
2021-06-24,14.8802
2021-06-25,14.8802
2021-06-26,14.8802
2021-06-27,14.8802
2021-06-28,14.8802
2021-06-29,14.8802
2021-06-30,19.2021
2021-07-01,19.2021
2021-07-02,19.2021
2021-07-03,19.2021
2021-07-04,19.2021
2021-07-05,19.2021
2021-07-06,19.2021
2021-07-07,19.2021
2021-07-08,19.2021
2021-07-09,19.2021
2021-07-10,19.2021
2021-07-11,19.2021
2021-07-12,19.2021
2021-07-13,19.2021
2021-07-14,19.2021
2021-07-15,19.2021
2021-07-16,19.2021
2021-07-17,19.2021
2021-07-18,19.2021
2021-07-19,19.2021
2021-07-20,19.2021
2021-07-21,19.2021
2021-07-22,19.2021
2021-07-23,19.2021
2021-07-24,19.2021
2021-07-25,19.2021
2021-07-26,19.2021
2021-07-27,19.2021
2021-07-28,19.2021
2021-07-29,19.2021
2021-07-30,19.2021
2021-07-31,19.2021
2021-08-01,19.2021
2021-08-02,19.2021
2021-08-03,19.2021
2021-08-04,19.2021
2021-08-05,19.2021
2021-08-06,19.2021
2021-08-07,19.2021
2021-08-08,19.2021
2021-08-09,19.2021
2021-08-10,19.2021
2021-08-11,19.2021
2021-08-12,19.2021
2021-08-13,19.2021
2021-08-14,19.2021
2021-08-15,19.2021
2021-08-16,19.2021
2021-08-17,19.2021
2021-08-18,19.2021
2021-08-19,19.2021
2021-08-20,19.2021
2021-08-21,19.2021
2021-08-22,19.2021
2021-08-23,19.2021
2021-08-24,19.2021
2021-08-25,19.2021
2021-08-26,19.2021
2021-08-27,19.2021
2021-08-28,19.2021
2021-08-29,19.2021
2021-08-30,19.2021
2021-08-31,19.2021
2021-09-01,19.2021
2021-09-02,19.2021
2021-09-03,19.2021
2021-09-04,19.2021
2021-09-05,19.2021
2021-09-06,19.2021
2021-09-07,19.2021
2021-09-08,19.2021
2021-09-09,19.2021
2021-09-10,19.2021
2021-09-11,19.2021
2021-09-12,19.2021
2021-09-13,19.2021
2021-09-14,19.2021
2021-09-15,19.2021
2021-09-16,19.2021
2021-09-17,19.2021
2021-09-18,19.2021
2021-09-19,19.2021
2021-09-20,19.2021
2021-09-21,19.2021
2021-09-22,19.2021
2021-09-23,19.2021
2021-09-24,19.2021
2021-09-25,19.2021
2021-09-26,19.2021
2021-09-27,19.2021
2021-09-28,19.2021
2021-09-29,19.2021
2021-09-30,21.7914
2021-10-01,21.7914
2021-10-02,21.7914
2021-10-03,21.7914
2021-10-04,21.7914
2021-10-05,21.7914
2021-10-06,21.7914
2021-10-07,21.7914
2021-10-08,21.7914
2021-10-09,21.7914
2021-10-10,21.7914
2021-10-11,21.7914
2021-10-12,21.7914
2021-10-13,21.7914
2021-10-14,21.7914
2021-10-15,21.7914
2021-10-16,21.7914
2021-10-17,21.7914
2021-10-18,21.7914
2021-10-19,21.7914
2021-10-20,21.7914
2021-10-21,21.7914
2021-10-22,21.7914
2021-10-23,21.7914
2021-10-24,21.7914
2021-10-25,21.7914
2021-10-26,21.7914
2021-10-27,21.7914
2021-10-28,21.7914
2021-10-29,21.7914
2021-10-30,21.7914
2021-10-31,21.7914
2021-11-01,21.7914
2021-11-02,21.7914
2021-11-03,21.7914
2021-11-04,21.7914
2021-11-05,21.7914
2021-11-06,21.7914
2021-11-07,21.7914
2021-11-08,21.7914
2021-11-09,21.7914
2021-11-10,21.7914
2021-11-11,21.7914
2021-11-12,21.7914
2021-11-13,21.7914
2021-11-14,21.7914
2021-11-15,21.7914
2021-11-16,21.7914
2021-11-17,21.7914
2021-11-18,21.7914
2021-11-19,21.7914
2021-11-20,21.7914
2021-11-21,21.7914
2021-11-22,21.7914
2021-11-23,21.7914
2021-11-24,21.7914
2021-11-25,21.7914
2021-11-26,21.7914
2021-11-27,21.7914
2021-11-28,21.7914
2021-11-29,21.7914
2021-11-30,21.7914
2021-12-01,21.7914
2021-12-02,21.7914
2021-12-03,21.7914
2021-12-04,21.7914
2021-12-05,21.7914
2021-12-06,21.7914
2021-12-07,21.7914
2021-12-08,21.7914
2021-12-09,21.7914
2021-12-10,21.7914
2021-12-11,21.7914
2021-12-12,21.7914
2021-12-13,21.7914
2021-12-14,21.7914
2021-12-15,21.7914
2021-12-16,21.7914
2021-12-17,21.7914
2021-12-18,21.7914
2021-12-19,21.7914
2021-12-20,21.7914
2021-12-21,21.7914
2021-12-22,21.7914
2021-12-23,21.7914
2021-12-24,21.7914
2021-12-25,21.7914
2021-12-26,21.7914
2021-12-27,21.7914
2021-12-28,21.7914
2021-12-29,21.7914
2021-12-30,21.7914
2021-12-31,24.3584
2022-01-01,24.3584
2022-01-02,24.3584
2022-01-03,24.3584
2022-01-04,24.3584
2022-01-05,24.3584
2022-01-06,24.3584
2022-01-07,24.3584
2022-01-08,24.3584
2022-01-09,24.3584
2022-01-10,24.3584
2022-01-11,24.3584
2022-01-12,24.3584
2022-01-13,24.3584
2022-01-14,24.3584
2022-01-15,24.3584
2022-01-16,24.3584
2022-01-17,24.3584
2022-01-18,24.3584
2022-01-19,24.3584
2022-01-20,24.3584
2022-01-21,24.3584
2022-01-22,24.3584
2022-01-23,24.3584
2022-01-24,24.3584
2022-01-25,24.3584
2022-01-26,24.3584
2022-01-27,24.3584
2022-01-28,24.3584
2022-01-29,24.3584
2022-01-30,24.3584
2022-01-31,24.3584
2022-02-01,24.3584
2022-02-02,24.3584
2022-02-03,24.3584
2022-02-04,24.3584
2022-02-05,24.3584
2022-02-06,24.3584
2022-02-07,24.3584
2022-02-08,24.3584
2022-02-09,24.3584
2022-02-10,24.3584
2022-02-11,24.3584
2022-02-12,24.3584
2022-02-13,24.3584
2022-02-14,24.3584
2022-02-15,24.3584
2022-02-16,24.3584
2022-02-17,24.3584
2022-02-18,24.3584
2022-02-19,24.3584
2022-02-20,24.3584
2022-02-21,24.3584
2022-02-22,24.3584
2022-02-23,24.3584
2022-02-24,24.3584
2022-02-25,24.3584
2022-02-26,24.3584
2022-02-27,24.3584
2022-02-28,24.3584
2022-03-01,24.3584
2022-03-02,24.3584
2022-03-03,24.3584
2022-03-04,24.3584
2022-03-05,24.3584
2022-03-06,24.3584
2022-03-07,24.3584
2022-03-08,24.3584
2022-03-09,24.3584
2022-03-10,24.3584
2022-03-11,24.3584
2022-03-12,24.3584
2022-03-13,24.3584
2022-03-14,24.3584
2022-03-15,24.3584
2022-03-16,24.3584
2022-03-17,24.3584
2022-03-18,24.3584
2022-03-19,24.3584
2022-03-20,24.3584
2022-03-21,24.3584
2022-03-22,24.3584
2022-03-23,24.3584
2022-03-24,24.3584
2022-03-25,24.3584
2022-03-26,24.3584
2022-03-27,24.3584
2022-03-28,24.3584
2022-03-29,24.3584
2022-03-30,24.3584
2022-03-31,25.925
2022-04-01,25.925
2022-04-02,25.925
2022-04-03,25.925
2022-04-04,25.925
2022-04-05,25.925
2022-04-06,25.925
2022-04-07,25.925
2022-04-08,25.925
2022-04-09,25.925
2022-04-10,25.925
2022-04-11,25.925
2022-04-12,25.925
2022-04-13,25.925
2022-04-14,25.925
2022-04-15,25.925
2022-04-16,25.925
2022-04-17,25.925
2022-04-18,25.925
2022-04-19,25.925
2022-04-20,25.925
2022-04-21,25.925
2022-04-22,25.925
2022-04-23,25.925
2022-04-24,25.925
2022-04-25,25.925
2022-04-26,25.925
2022-04-27,25.925
2022-04-28,25.925
2022-04-29,25.925
2022-04-30,25.925
2022-05-01,25.925
2022-05-02,25.925
2022-05-03,25.925
2022-05-04,25.925
2022-05-05,25.925
2022-05-06,25.925
2022-05-07,25.925
2022-05-08,25.925
2022-05-09,25.925
2022-05-10,25.925
2022-05-11,25.925
2022-05-12,25.925
2022-05-13,25.925
2022-05-14,25.925
2022-05-15,25.925
2022-05-16,25.925
2022-05-17,25.925
2022-05-18,25.925
2022-05-19,25.925
2022-05-20,25.925
2022-05-21,25.925
2022-05-22,25.925
2022-05-23,25.925
2022-05-24,25.925
2022-05-25,25.925
2022-05-26,25.925
2022-05-27,25.925
2022-05-28,25.925
2022-05-29,25.925
2022-05-30,25.925
2022-05-31,25.925
2022-06-01,25.925
2022-06-02,25.925
2022-06-03,25.925
2022-06-04,25.925
2022-06-05,25.925
2022-06-06,25.925
2022-06-07,25.925
2022-06-08,25.925
2022-06-09,25.925
2022-06-10,25.925
2022-06-11,25.925
2022-06-12,25.925
2022-06-13,25.925
2022-06-14,25.925
2022-06-15,25.925
2022-06-16,25.925
2022-06-17,25.925
2022-06-18,25.925
2022-06-19,25.925
2022-06-20,25.925
2022-06-21,25.925
2022-06-22,25.925
2022-06-23,25.925
2022-06-24,25.925
2022-06-25,25.925
2022-06-26,25.925
2022-06-27,25.925
2022-06-28,25.925
2022-06-29,25.925
2022-06-30,27.4025
2022-07-01,27.4025
2022-07-02,27.4025
2022-07-03,27.4025
2022-07-04,27.4025
2022-07-05,27.4025
2022-07-06,27.4025
2022-07-07,27.4025
2022-07-08,27.4025
2022-07-09,27.4025
2022-07-10,27.4025
2022-07-11,27.4025
2022-07-12,27.4025
2022-07-13,27.4025
2022-07-14,27.4025
2022-07-15,27.4025
2022-07-16,27.4025
2022-07-17,27.4025
2022-07-18,27.4025
2022-07-19,27.4025
2022-07-20,27.4025
2022-07-21,27.4025
2022-07-22,27.4025
2022-07-23,27.4025
2022-07-24,27.4025
2022-07-25,27.4025
2022-07-26,27.4025
2022-07-27,27.4025
2022-07-28,27.4025
2022-07-29,27.4025
2022-07-30,27.4025
2022-07-31,27.4025
2022-08-01,27.4025
2022-08-02,27.4025
2022-08-03,27.4025
2022-08-04,27.4025
2022-08-05,27.4025
2022-08-06,27.4025
2022-08-07,27.4025
2022-08-08,27.4025
2022-08-09,27.4025
2022-08-10,27.4025
2022-08-11,27.4025
2022-08-12,27.4025
2022-08-13,27.4025
2022-08-14,27.4025
2022-08-15,27.4025
2022-08-16,27.4025
2022-08-17,27.4025
2022-08-18,27.4025
2022-08-19,27.4025
2022-08-20,27.4025
2022-08-21,27.4025
2022-08-22,27.4025
2022-08-23,27.4025
2022-08-24,27.4025
2022-08-25,27.4025
2022-08-26,27.4025
2022-08-27,27.4025
2022-08-28,27.4025
2022-08-29,27.4025
2022-08-30,27.4025
2022-08-31,27.4025
2022-09-01,27.4025
2022-09-02,27.4025
2022-09-03,27.4025
2022-09-04,27.4025
2022-09-05,27.4025
2022-09-06,27.4025
2022-09-07,27.4025
2022-09-08,27.4025
2022-09-09,27.4025
2022-09-10,27.4025
2022-09-11,27.4025
2022-09-12,27.4025
2022-09-13,27.4025
2022-09-14,27.4025
2022-09-15,27.4025
2022-09-16,27.4025
2022-09-17,27.4025
2022-09-18,27.4025
2022-09-19,27.4025
2022-09-20,27.4025
2022-09-21,27.4025
2022-09-22,27.4025
2022-09-23,27.4025
2022-09-24,27.4025
2022-09-25,27.4025
2022-09-26,27.4025
2022-09-27,27.4025
2022-09-28,27.4025
2022-09-29,27.4025
2022-09-30,27.0915
2022-10-01,27.0915
2022-10-02,27.0915
2022-10-03,27.0915
2022-10-04,27.0915
2022-10-05,27.0915
2022-10-06,27.0915
2022-10-07,27.0915
2022-10-08,27.0915
2022-10-09,27.0915
2022-10-10,27.0915
2022-10-11,27.0915
2022-10-12,27.0915
2022-10-13,27.0915
2022-10-14,27.0915
2022-10-15,27.0915
2022-10-16,27.0915
2022-10-17,27.0915
2022-10-18,27.0915
2022-10-19,27.0915
2022-10-20,27.0915
2022-10-21,27.0915
2022-10-22,27.0915
2022-10-23,27.0915
2022-10-24,27.0915
2022-10-25,27.0915
2022-10-26,27.0915
2022-10-27,27.0915
2022-10-28,27.0915
2022-10-29,27.0915
2022-10-30,27.0915
2022-10-31,27.0915
2022-11-01,27.0915
2022-11-02,27.0915
2022-11-03,27.0915
2022-11-04,27.0915
2022-11-05,27.0915
2022-11-06,27.0915
2022-11-07,27.0915
2022-11-08,27.0915
2022-11-09,27.0915
2022-11-10,27.0915
2022-11-11,27.0915
2022-11-12,27.0915
2022-11-13,27.0915
2022-11-14,27.0915
2022-11-15,27.0915
2022-11-16,27.0915
2022-11-17,27.0915
2022-11-18,27.0915
2022-11-19,27.0915
2022-11-20,27.0915
2022-11-21,27.0915
2022-11-22,27.0915
2022-11-23,27.0915
2022-11-24,27.0915
2022-11-25,27.0915
2022-11-26,27.0915
2022-11-27,27.0915
2022-11-28,27.0915
2022-11-29,27.0915
2022-11-30,27.0915
2022-12-01,27.0915
2022-12-02,27.0915
2022-12-03,27.0915
2022-12-04,27.0915
2022-12-05,27.0915
2022-12-06,27.0915
2022-12-07,27.0915
2022-12-08,27.0915
2022-12-09,27.0915
2022-12-10,27.0915
2022-12-11,27.0915
2022-12-12,27.0915
2022-12-13,27.0915
2022-12-14,27.0915
2022-12-15,27.0915
2022-12-16,27.0915
2022-12-17,27.0915
2022-12-18,27.0915
2022-12-19,27.0915
2022-12-20,27.0915
2022-12-21,27.0915
2022-12-22,27.0915
2022-12-23,27.0915
2022-12-24,27.0915
2022-12-25,27.0915
2022-12-26,27.0915
2022-12-27,27.0915
2022-12-28,27.0915
2022-12-29,27.0915
2022-12-30,27.0915
2022-12-31,28.0934
2023-01-01,28.0934
2023-01-02,28.0934
2023-01-03,28.0934
2023-01-04,28.0934
2023-01-05,28.0934
2023-01-06,28.0934
2023-01-07,28.0934
2023-01-08,28.0934
2023-01-09,28.0934
2023-01-10,28.0934
2023-01-11,28.0934
2023-01-12,28.0934
2023-01-13,28.0934
2023-01-14,28.0934
2023-01-15,28.0934
2023-01-16,28.0934
2023-01-17,28.0934
2023-01-18,28.0934
2023-01-19,28.0934
2023-01-20,28.0934
2023-01-21,28.0934
2023-01-22,28.0934
2023-01-23,28.0934
2023-01-24,28.0934
2023-01-25,28.0934
2023-01-26,28.0934
2023-01-27,28.0934
2023-01-28,28.0934
2023-01-29,28.0934
2023-01-30,28.0934
2023-01-31,28.0934
2023-02-01,28.0934
2023-02-02,28.0934
2023-02-03,28.0934
2023-02-04,28.0934
2023-02-05,28.0934
2023-02-06,28.0934
2023-02-07,28.0934
2023-02-08,28.0934
2023-02-09,28.0934
2023-02-10,28.0934
2023-02-11,28.0934
2023-02-12,28.0934
2023-02-13,28.0934
2023-02-14,28.0934
2023-02-15,28.0934
2023-02-16,28.0934
2023-02-17,28.0934
2023-02-18,28.0934
2023-02-19,28.0934
2023-02-20,28.0934
2023-02-21,28.0934
2023-02-22,28.0934
2023-02-23,28.0934
2023-02-24,28.0934
2023-02-25,28.0934
2023-02-26,28.0934
2023-02-27,28.0934
2023-02-28,28.0934
2023-03-01,28.0934
2023-03-02,28.0934
2023-03-03,28.0934
2023-03-04,28.0934
2023-03-05,28.0934
2023-03-06,28.0934
2023-03-07,28.0934
2023-03-08,28.0934
2023-03-09,28.0934
2023-03-10,28.0934
2023-03-11,28.0934
2023-03-12,28.0934
2023-03-13,28.0934
2023-03-14,28.0934
2023-03-15,28.0934
2023-03-16,28.0934
2023-03-17,28.0934
2023-03-18,28.0934
2023-03-19,28.0934
2023-03-20,28.0934
2023-03-21,28.0934
2023-03-22,28.0934
2023-03-23,28.0934
2023-03-24,28.0934
