,CRI US Equity
2020-04-20,18.9357
2020-04-21,18.9357
2020-04-22,18.9357
2020-04-23,18.9357
2020-04-24,18.9357
2020-04-25,18.9357
2020-04-26,18.9357
2020-04-27,18.9357
2020-04-28,18.9357
2020-04-29,18.9357
2020-04-30,18.9357
2020-05-01,18.9357
2020-05-02,18.9357
2020-05-03,18.9357
2020-05-04,18.9357
2020-05-05,18.9357
2020-05-06,18.9357
2020-05-07,18.9357
2020-05-08,18.9357
2020-05-09,18.9357
2020-05-10,18.9357
2020-05-11,18.9357
2020-05-12,18.9357
2020-05-13,18.9357
2020-05-14,18.9357
2020-05-15,18.9357
2020-05-16,18.9357
2020-05-17,18.9357
2020-05-18,18.9357
2020-05-19,18.9357
2020-05-20,18.9357
2020-05-21,18.9357
2020-05-22,18.9357
2020-05-23,18.9357
2020-05-24,18.9357
2020-05-25,18.9357
2020-05-26,18.9357
2020-05-27,18.9357
2020-05-28,18.9357
2020-05-29,18.9357
2020-05-30,18.9357
2020-05-31,18.9357
2020-06-01,18.9357
2020-06-02,18.9357
2020-06-03,18.9357
2020-06-04,18.9357
2020-06-05,18.9357
2020-06-06,18.9357
2020-06-07,18.9357
2020-06-08,18.9357
2020-06-09,18.9357
2020-06-10,18.9357
2020-06-11,18.9357
2020-06-12,18.9357
2020-06-13,18.9357
2020-06-14,18.9357
2020-06-15,18.9357
2020-06-16,18.9357
2020-06-17,18.9357
2020-06-18,18.9357
2020-06-19,18.9357
2020-06-20,18.9357
2020-06-21,18.9357
2020-06-22,18.9357
2020-06-23,18.9357
2020-06-24,18.9357
2020-06-25,18.9357
2020-06-26,18.9357
2020-06-27,14.4428
2020-06-28,14.4428
2020-06-29,14.4428
2020-06-30,14.4428
2020-07-01,14.4428
2020-07-02,14.4428
2020-07-03,14.4428
2020-07-04,14.4428
2020-07-05,14.4428
2020-07-06,14.4428
2020-07-07,14.4428
2020-07-08,14.4428
2020-07-09,14.4428
2020-07-10,14.4428
2020-07-11,14.4428
2020-07-12,14.4428
2020-07-13,14.4428
2020-07-14,14.4428
2020-07-15,14.4428
2020-07-16,14.4428
2020-07-17,14.4428
2020-07-18,14.4428
2020-07-19,14.4428
2020-07-20,14.4428
2020-07-21,14.4428
2020-07-22,14.4428
2020-07-23,14.4428
2020-07-24,14.4428
2020-07-25,14.4428
2020-07-26,14.4428
2020-07-27,14.4428
2020-07-28,14.4428
2020-07-29,14.4428
2020-07-30,14.4428
2020-07-31,14.4428
2020-08-01,14.4428
2020-08-02,14.4428
2020-08-03,14.4428
2020-08-04,14.4428
2020-08-05,14.4428
2020-08-06,14.4428
2020-08-07,14.4428
2020-08-08,14.4428
2020-08-09,14.4428
2020-08-10,14.4428
2020-08-11,14.4428
2020-08-12,14.4428
2020-08-13,14.4428
2020-08-14,14.4428
2020-08-15,14.4428
2020-08-16,14.4428
2020-08-17,14.4428
2020-08-18,14.4428
2020-08-19,14.4428
2020-08-20,14.4428
2020-08-21,14.4428
2020-08-22,14.4428
2020-08-23,14.4428
2020-08-24,14.4428
2020-08-25,14.4428
2020-08-26,14.4428
2020-08-27,14.4428
2020-08-28,14.4428
2020-08-29,14.4428
2020-08-30,14.4428
2020-08-31,14.4428
2020-09-01,14.4428
2020-09-02,14.4428
2020-09-03,14.4428
2020-09-04,14.4428
2020-09-05,14.4428
2020-09-06,14.4428
2020-09-07,14.4428
2020-09-08,14.4428
2020-09-09,14.4428
2020-09-10,14.4428
2020-09-11,14.4428
2020-09-12,14.4428
2020-09-13,14.4428
2020-09-14,14.4428
2020-09-15,14.4428
2020-09-16,14.4428
2020-09-17,14.4428
2020-09-18,14.4428
2020-09-19,14.4428
2020-09-20,14.4428
2020-09-21,14.4428
2020-09-22,14.4428
2020-09-23,14.4428
2020-09-24,14.4428
2020-09-25,14.4428
2020-09-26,16.3289
2020-09-27,16.3289
2020-09-28,16.3289
2020-09-29,16.3289
2020-09-30,16.3289
2020-10-01,16.3289
2020-10-02,16.3289
2020-10-03,16.3289
2020-10-04,16.3289
2020-10-05,16.3289
2020-10-06,16.3289
2020-10-07,16.3289
2020-10-08,16.3289
2020-10-09,16.3289
2020-10-10,16.3289
2020-10-11,16.3289
2020-10-12,16.3289
2020-10-13,16.3289
2020-10-14,16.3289
2020-10-15,16.3289
2020-10-16,16.3289
2020-10-17,16.3289
2020-10-18,16.3289
2020-10-19,16.3289
2020-10-20,16.3289
2020-10-21,16.3289
2020-10-22,16.3289
2020-10-23,16.3289
2020-10-24,16.3289
2020-10-25,16.3289
2020-10-26,16.3289
2020-10-27,16.3289
2020-10-28,16.3289
2020-10-29,16.3289
2020-10-30,16.3289
2020-10-31,16.3289
2020-11-01,16.3289
2020-11-02,16.3289
2020-11-03,16.3289
2020-11-04,16.3289
2020-11-05,16.3289
2020-11-06,16.3289
2020-11-07,16.3289
2020-11-08,16.3289
2020-11-09,16.3289
2020-11-10,16.3289
2020-11-11,16.3289
2020-11-12,16.3289
2020-11-13,16.3289
2020-11-14,16.3289
2020-11-15,16.3289
2020-11-16,16.3289
2020-11-17,16.3289
2020-11-18,16.3289
2020-11-19,16.3289
2020-11-20,16.3289
2020-11-21,16.3289
2020-11-22,16.3289
2020-11-23,16.3289
2020-11-24,16.3289
2020-11-25,16.3289
2020-11-26,16.3289
2020-11-27,16.3289
2020-11-28,16.3289
2020-11-29,16.3289
2020-11-30,16.3289
2020-12-01,16.3289
2020-12-02,16.3289
2020-12-03,16.3289
2020-12-04,16.3289
2020-12-05,16.3289
2020-12-06,16.3289
2020-12-07,16.3289
2020-12-08,16.3289
2020-12-09,16.3289
2020-12-10,16.3289
2020-12-11,16.3289
2020-12-12,16.3289
2020-12-13,16.3289
2020-12-14,16.3289
2020-12-15,16.3289
2020-12-16,16.3289
2020-12-17,16.3289
2020-12-18,16.3289
2020-12-19,16.3289
2020-12-20,16.3289
2020-12-21,16.3289
2020-12-22,16.3289
2020-12-23,16.3289
2020-12-24,16.3289
2020-12-25,16.3289
2020-12-26,16.3289
2020-12-27,16.3289
2020-12-28,16.3289
2020-12-29,16.3289
2020-12-30,16.3289
2020-12-31,16.3289
2021-01-01,16.3289
2021-01-02,11.8286
2021-01-03,11.8286
2021-01-04,11.8286
2021-01-05,11.8286
2021-01-06,11.8286
2021-01-07,11.8286
2021-01-08,11.8286
2021-01-09,11.8286
2021-01-10,11.8286
2021-01-11,11.8286
2021-01-12,11.8286
2021-01-13,11.8286
2021-01-14,11.8286
2021-01-15,11.8286
2021-01-16,11.8286
2021-01-17,11.8286
2021-01-18,11.8286
2021-01-19,11.8286
2021-01-20,11.8286
2021-01-21,11.8286
2021-01-22,11.8286
2021-01-23,11.8286
2021-01-24,11.8286
2021-01-25,11.8286
2021-01-26,11.8286
2021-01-27,11.8286
2021-01-28,11.8286
2021-01-29,11.8286
2021-01-30,11.8286
2021-01-31,11.8286
2021-02-01,11.8286
2021-02-02,11.8286
2021-02-03,11.8286
2021-02-04,11.8286
2021-02-05,11.8286
2021-02-06,11.8286
2021-02-07,11.8286
2021-02-08,11.8286
2021-02-09,11.8286
2021-02-10,11.8286
2021-02-11,11.8286
2021-02-12,11.8286
2021-02-13,11.8286
2021-02-14,11.8286
2021-02-15,11.8286
2021-02-16,11.8286
2021-02-17,11.8286
2021-02-18,11.8286
2021-02-19,11.8286
2021-02-20,11.8286
2021-02-21,11.8286
2021-02-22,11.8286
2021-02-23,11.8286
2021-02-24,11.8286
2021-02-25,11.8286
2021-02-26,11.8286
2021-02-27,11.8286
2021-02-28,11.8286
2021-03-01,11.8286
2021-03-02,11.8286
2021-03-03,11.8286
2021-03-04,11.8286
2021-03-05,11.8286
2021-03-06,11.8286
2021-03-07,11.8286
2021-03-08,11.8286
2021-03-09,11.8286
2021-03-10,11.8286
2021-03-11,11.8286
2021-03-12,11.8286
2021-03-13,11.8286
2021-03-14,11.8286
2021-03-15,11.8286
2021-03-16,11.8286
2021-03-17,11.8286
2021-03-18,11.8286
2021-03-19,11.8286
2021-03-20,11.8286
2021-03-21,11.8286
2021-03-22,11.8286
2021-03-23,11.8286
2021-03-24,11.8286
2021-03-25,11.8286
2021-03-26,11.8286
2021-03-27,11.8286
2021-03-28,11.8286
2021-03-29,11.8286
2021-03-30,11.8286
2021-03-31,11.8286
2021-04-01,11.8286
2021-04-02,11.8286
2021-04-03,31.1233
2021-04-04,31.1233
2021-04-05,31.1233
2021-04-06,31.1233
2021-04-07,31.1233
2021-04-08,31.1233
2021-04-09,31.1233
2021-04-10,31.1233
2021-04-11,31.1233
2021-04-12,31.1233
2021-04-13,31.1233
2021-04-14,31.1233
2021-04-15,31.1233
2021-04-16,31.1233
2021-04-17,31.1233
2021-04-18,31.1233
2021-04-19,31.1233
2021-04-20,31.1233
2021-04-21,31.1233
2021-04-22,31.1233
2021-04-23,31.1233
2021-04-24,31.1233
2021-04-25,31.1233
2021-04-26,31.1233
2021-04-27,31.1233
2021-04-28,31.1233
2021-04-29,31.1233
2021-04-30,31.1233
2021-05-01,31.1233
2021-05-02,31.1233
2021-05-03,31.1233
2021-05-04,31.1233
2021-05-05,31.1233
2021-05-06,31.1233
2021-05-07,31.1233
2021-05-08,31.1233
2021-05-09,31.1233
2021-05-10,31.1233
2021-05-11,31.1233
2021-05-12,31.1233
2021-05-13,31.1233
2021-05-14,31.1233
2021-05-15,31.1233
2021-05-16,31.1233
2021-05-17,31.1233
2021-05-18,31.1233
2021-05-19,31.1233
2021-05-20,31.1233
2021-05-21,31.1233
2021-05-22,31.1233
2021-05-23,31.1233
2021-05-24,31.1233
2021-05-25,31.1233
2021-05-26,31.1233
2021-05-27,31.1233
2021-05-28,31.1233
2021-05-29,31.1233
2021-05-30,31.1233
2021-05-31,31.1233
2021-06-01,31.1233
2021-06-02,31.1233
2021-06-03,31.1233
2021-06-04,31.1233
2021-06-05,31.1233
2021-06-06,31.1233
2021-06-07,31.1233
2021-06-08,31.1233
2021-06-09,31.1233
2021-06-10,31.1233
2021-06-11,31.1233
2021-06-12,31.1233
2021-06-13,31.1233
2021-06-14,31.1233
2021-06-15,31.1233
2021-06-16,31.1233
2021-06-17,31.1233
2021-06-18,31.1233
2021-06-19,31.1233
2021-06-20,31.1233
2021-06-21,31.1233
2021-06-22,31.1233
2021-06-23,31.1233
2021-06-24,31.1233
2021-06-25,31.1233
2021-06-26,31.1233
2021-06-27,31.1233
2021-06-28,31.1233
2021-06-29,31.1233
2021-06-30,31.1233
2021-07-01,31.1233
2021-07-02,31.1233
2021-07-03,36.522
2021-07-04,36.522
2021-07-05,36.522
2021-07-06,36.522
2021-07-07,36.522
2021-07-08,36.522
2021-07-09,36.522
2021-07-10,36.522
2021-07-11,36.522
2021-07-12,36.522
2021-07-13,36.522
2021-07-14,36.522
2021-07-15,36.522
2021-07-16,36.522
2021-07-17,36.522
2021-07-18,36.522
2021-07-19,36.522
2021-07-20,36.522
2021-07-21,36.522
2021-07-22,36.522
2021-07-23,36.522
2021-07-24,36.522
2021-07-25,36.522
2021-07-26,36.522
2021-07-27,36.522
2021-07-28,36.522
2021-07-29,36.522
2021-07-30,36.522
2021-07-31,36.522
2021-08-01,36.522
2021-08-02,36.522
2021-08-03,36.522
2021-08-04,36.522
2021-08-05,36.522
2021-08-06,36.522
2021-08-07,36.522
2021-08-08,36.522
2021-08-09,36.522
2021-08-10,36.522
2021-08-11,36.522
2021-08-12,36.522
2021-08-13,36.522
2021-08-14,36.522
2021-08-15,36.522
2021-08-16,36.522
2021-08-17,36.522
2021-08-18,36.522
2021-08-19,36.522
2021-08-20,36.522
2021-08-21,36.522
2021-08-22,36.522
2021-08-23,36.522
2021-08-24,36.522
2021-08-25,36.522
2021-08-26,36.522
2021-08-27,36.522
2021-08-28,36.522
2021-08-29,36.522
2021-08-30,36.522
2021-08-31,36.522
2021-09-01,36.522
2021-09-02,36.522
2021-09-03,36.522
2021-09-04,36.522
2021-09-05,36.522
2021-09-06,36.522
2021-09-07,36.522
2021-09-08,36.522
2021-09-09,36.522
2021-09-10,36.522
2021-09-11,36.522
2021-09-12,36.522
2021-09-13,36.522
2021-09-14,36.522
2021-09-15,36.522
2021-09-16,36.522
2021-09-17,36.522
2021-09-18,36.522
2021-09-19,36.522
2021-09-20,36.522
2021-09-21,36.522
2021-09-22,36.522
2021-09-23,36.522
2021-09-24,36.522
2021-09-25,36.522
2021-09-26,36.522
2021-09-27,36.522
2021-09-28,36.522
2021-09-29,36.522
2021-09-30,36.522
2021-10-01,36.522
2021-10-02,36.0054
2021-10-03,36.0054
2021-10-04,36.0054
2021-10-05,36.0054
2021-10-06,36.0054
2021-10-07,36.0054
2021-10-08,36.0054
2021-10-09,36.0054
2021-10-10,36.0054
2021-10-11,36.0054
2021-10-12,36.0054
2021-10-13,36.0054
2021-10-14,36.0054
2021-10-15,36.0054
2021-10-16,36.0054
2021-10-17,36.0054
2021-10-18,36.0054
2021-10-19,36.0054
2021-10-20,36.0054
2021-10-21,36.0054
2021-10-22,36.0054
2021-10-23,36.0054
2021-10-24,36.0054
2021-10-25,36.0054
2021-10-26,36.0054
2021-10-27,36.0054
2021-10-28,36.0054
2021-10-29,36.0054
2021-10-30,36.0054
2021-10-31,36.0054
2021-11-01,36.0054
2021-11-02,36.0054
2021-11-03,36.0054
2021-11-04,36.0054
2021-11-05,36.0054
2021-11-06,36.0054
2021-11-07,36.0054
2021-11-08,36.0054
2021-11-09,36.0054
2021-11-10,36.0054
2021-11-11,36.0054
2021-11-12,36.0054
2021-11-13,36.0054
2021-11-14,36.0054
2021-11-15,36.0054
2021-11-16,36.0054
2021-11-17,36.0054
2021-11-18,36.0054
2021-11-19,36.0054
2021-11-20,36.0054
2021-11-21,36.0054
2021-11-22,36.0054
2021-11-23,36.0054
2021-11-24,36.0054
2021-11-25,36.0054
2021-11-26,36.0054
2021-11-27,36.0054
2021-11-28,36.0054
2021-11-29,36.0054
2021-11-30,36.0054
2021-12-01,36.0054
2021-12-02,36.0054
2021-12-03,36.0054
2021-12-04,36.0054
2021-12-05,36.0054
2021-12-06,36.0054
2021-12-07,36.0054
2021-12-08,36.0054
2021-12-09,36.0054
2021-12-10,36.0054
2021-12-11,36.0054
2021-12-12,36.0054
2021-12-13,36.0054
2021-12-14,36.0054
2021-12-15,36.0054
2021-12-16,36.0054
2021-12-17,36.0054
2021-12-18,36.0054
2021-12-19,36.0054
2021-12-20,36.0054
2021-12-21,36.0054
2021-12-22,36.0054
2021-12-23,36.0054
2021-12-24,36.0054
2021-12-25,36.0054
2021-12-26,36.0054
2021-12-27,36.0054
2021-12-28,36.0054
2021-12-29,36.0054
2021-12-30,36.0054
2021-12-31,36.0054
2022-01-01,35.5503
2022-01-02,35.5503
2022-01-03,35.5503
2022-01-04,35.5503
2022-01-05,35.5503
2022-01-06,35.5503
2022-01-07,35.5503
2022-01-08,35.5503
2022-01-09,35.5503
2022-01-10,35.5503
2022-01-11,35.5503
2022-01-12,35.5503
2022-01-13,35.5503
2022-01-14,35.5503
2022-01-15,35.5503
2022-01-16,35.5503
2022-01-17,35.5503
2022-01-18,35.5503
2022-01-19,35.5503
2022-01-20,35.5503
2022-01-21,35.5503
2022-01-22,35.5503
2022-01-23,35.5503
2022-01-24,35.5503
2022-01-25,35.5503
2022-01-26,35.5503
2022-01-27,35.5503
2022-01-28,35.5503
2022-01-29,35.5503
2022-01-30,35.5503
2022-01-31,35.5503
2022-02-01,35.5503
2022-02-02,35.5503
2022-02-03,35.5503
2022-02-04,35.5503
2022-02-05,35.5503
2022-02-06,35.5503
2022-02-07,35.5503
2022-02-08,35.5503
2022-02-09,35.5503
2022-02-10,35.5503
2022-02-11,35.5503
2022-02-12,35.5503
2022-02-13,35.5503
2022-02-14,35.5503
2022-02-15,35.5503
2022-02-16,35.5503
2022-02-17,35.5503
2022-02-18,35.5503
2022-02-19,35.5503
2022-02-20,35.5503
2022-02-21,35.5503
2022-02-22,35.5503
2022-02-23,35.5503
2022-02-24,35.5503
2022-02-25,35.5503
2022-02-26,35.5503
2022-02-27,35.5503
2022-02-28,35.5503
2022-03-01,35.5503
2022-03-02,35.5503
2022-03-03,35.5503
2022-03-04,35.5503
2022-03-05,35.5503
2022-03-06,35.5503
2022-03-07,35.5503
2022-03-08,35.5503
2022-03-09,35.5503
2022-03-10,35.5503
2022-03-11,35.5503
2022-03-12,35.5503
2022-03-13,35.5503
2022-03-14,35.5503
2022-03-15,35.5503
2022-03-16,35.5503
2022-03-17,35.5503
2022-03-18,35.5503
2022-03-19,35.5503
2022-03-20,35.5503
2022-03-21,35.5503
2022-03-22,35.5503
2022-03-23,35.5503
2022-03-24,35.5503
2022-03-25,35.5503
2022-03-26,35.5503
2022-03-27,35.5503
2022-03-28,35.5503
2022-03-29,35.5503
2022-03-30,35.5503
2022-03-31,35.5503
2022-04-01,35.5503
2022-04-02,32.6475
2022-04-03,32.6475
2022-04-04,32.6475
2022-04-05,32.6475
2022-04-06,32.6475
2022-04-07,32.6475
2022-04-08,32.6475
2022-04-09,32.6475
2022-04-10,32.6475
2022-04-11,32.6475
2022-04-12,32.6475
2022-04-13,32.6475
2022-04-14,32.6475
2022-04-15,32.6475
2022-04-16,32.6475
2022-04-17,32.6475
2022-04-18,32.6475
2022-04-19,32.6475
2022-04-20,32.6475
2022-04-21,32.6475
2022-04-22,32.6475
2022-04-23,32.6475
2022-04-24,32.6475
2022-04-25,32.6475
2022-04-26,32.6475
2022-04-27,32.6475
2022-04-28,32.6475
2022-04-29,32.6475
2022-04-30,32.6475
2022-05-01,32.6475
2022-05-02,32.6475
2022-05-03,32.6475
2022-05-04,32.6475
2022-05-05,32.6475
2022-05-06,32.6475
2022-05-07,32.6475
2022-05-08,32.6475
2022-05-09,32.6475
2022-05-10,32.6475
2022-05-11,32.6475
2022-05-12,32.6475
2022-05-13,32.6475
2022-05-14,32.6475
2022-05-15,32.6475
2022-05-16,32.6475
2022-05-17,32.6475
2022-05-18,32.6475
2022-05-19,32.6475
2022-05-20,32.6475
2022-05-21,32.6475
2022-05-22,32.6475
2022-05-23,32.6475
2022-05-24,32.6475
2022-05-25,32.6475
2022-05-26,32.6475
2022-05-27,32.6475
2022-05-28,32.6475
2022-05-29,32.6475
2022-05-30,32.6475
2022-05-31,32.6475
2022-06-01,32.6475
2022-06-02,32.6475
2022-06-03,32.6475
2022-06-04,32.6475
2022-06-05,32.6475
2022-06-06,32.6475
2022-06-07,32.6475
2022-06-08,32.6475
2022-06-09,32.6475
2022-06-10,32.6475
2022-06-11,32.6475
2022-06-12,32.6475
2022-06-13,32.6475
2022-06-14,32.6475
2022-06-15,32.6475
2022-06-16,32.6475
2022-06-17,32.6475
2022-06-18,32.6475
2022-06-19,32.6475
2022-06-20,32.6475
2022-06-21,32.6475
2022-06-22,32.6475
2022-06-23,32.6475
2022-06-24,32.6475
2022-06-25,32.6475
2022-06-26,32.6475
2022-06-27,32.6475
2022-06-28,32.6475
2022-06-29,32.6475
2022-06-30,32.6475
2022-07-01,32.6475
2022-07-02,29.522
2022-07-03,29.522
2022-07-04,29.522
2022-07-05,29.522
2022-07-06,29.522
2022-07-07,29.522
2022-07-08,29.522
2022-07-09,29.522
2022-07-10,29.522
2022-07-11,29.522
2022-07-12,29.522
2022-07-13,29.522
2022-07-14,29.522
2022-07-15,29.522
2022-07-16,29.522
2022-07-17,29.522
2022-07-18,29.522
2022-07-19,29.522
2022-07-20,29.522
2022-07-21,29.522
2022-07-22,29.522
2022-07-23,29.522
2022-07-24,29.522
2022-07-25,29.522
2022-07-26,29.522
2022-07-27,29.522
2022-07-28,29.522
2022-07-29,29.522
2022-07-30,29.522
2022-07-31,29.522
2022-08-01,29.522
2022-08-02,29.522
2022-08-03,29.522
2022-08-04,29.522
2022-08-05,29.522
2022-08-06,29.522
2022-08-07,29.522
2022-08-08,29.522
2022-08-09,29.522
2022-08-10,29.522
2022-08-11,29.522
2022-08-12,29.522
2022-08-13,29.522
2022-08-14,29.522
2022-08-15,29.522
2022-08-16,29.522
2022-08-17,29.522
2022-08-18,29.522
2022-08-19,29.522
2022-08-20,29.522
2022-08-21,29.522
2022-08-22,29.522
2022-08-23,29.522
2022-08-24,29.522
2022-08-25,29.522
2022-08-26,29.522
2022-08-27,29.522
2022-08-28,29.522
2022-08-29,29.522
2022-08-30,29.522
2022-08-31,29.522
2022-09-01,29.522
2022-09-02,29.522
2022-09-03,29.522
2022-09-04,29.522
2022-09-05,29.522
2022-09-06,29.522
2022-09-07,29.522
2022-09-08,29.522
2022-09-09,29.522
2022-09-10,29.522
2022-09-11,29.522
2022-09-12,29.522
2022-09-13,29.522
2022-09-14,29.522
2022-09-15,29.522
2022-09-16,29.522
2022-09-17,29.522
2022-09-18,29.522
2022-09-19,29.522
2022-09-20,29.522
2022-09-21,29.522
2022-09-22,29.522
2022-09-23,29.522
2022-09-24,29.522
2022-09-25,29.522
2022-09-26,29.522
2022-09-27,29.522
2022-09-28,29.522
2022-09-29,29.522
2022-09-30,29.522
2022-10-01,28.5567
2022-10-02,28.5567
2022-10-03,28.5567
2022-10-04,28.5567
2022-10-05,28.5567
2022-10-06,28.5567
2022-10-07,28.5567
2022-10-08,28.5567
2022-10-09,28.5567
2022-10-10,28.5567
2022-10-11,28.5567
2022-10-12,28.5567
2022-10-13,28.5567
2022-10-14,28.5567
2022-10-15,28.5567
2022-10-16,28.5567
2022-10-17,28.5567
2022-10-18,28.5567
2022-10-19,28.5567
2022-10-20,28.5567
2022-10-21,28.5567
2022-10-22,28.5567
2022-10-23,28.5567
2022-10-24,28.5567
2022-10-25,28.5567
2022-10-26,28.5567
2022-10-27,28.5567
2022-10-28,28.5567
2022-10-29,28.5567
2022-10-30,28.5567
2022-10-31,28.5567
2022-11-01,28.5567
2022-11-02,28.5567
2022-11-03,28.5567
2022-11-04,28.5567
2022-11-05,28.5567
2022-11-06,28.5567
2022-11-07,28.5567
2022-11-08,28.5567
2022-11-09,28.5567
2022-11-10,28.5567
2022-11-11,28.5567
2022-11-12,28.5567
2022-11-13,28.5567
2022-11-14,28.5567
2022-11-15,28.5567
2022-11-16,28.5567
2022-11-17,28.5567
2022-11-18,28.5567
2022-11-19,28.5567
2022-11-20,28.5567
2022-11-21,28.5567
2022-11-22,28.5567
2022-11-23,28.5567
2022-11-24,28.5567
2022-11-25,28.5567
2022-11-26,28.5567
2022-11-27,28.5567
2022-11-28,28.5567
2022-11-29,28.5567
2022-11-30,28.5567
2022-12-01,28.5567
2022-12-02,28.5567
2022-12-03,28.5567
2022-12-04,28.5567
2022-12-05,28.5567
2022-12-06,28.5567
2022-12-07,28.5567
2022-12-08,28.5567
2022-12-09,28.5567
2022-12-10,28.5567
2022-12-11,28.5567
2022-12-12,28.5567
2022-12-13,28.5567
2022-12-14,28.5567
2022-12-15,28.5567
2022-12-16,28.5567
2022-12-17,28.5567
2022-12-18,28.5567
2022-12-19,28.5567
2022-12-20,28.5567
2022-12-21,28.5567
2022-12-22,28.5567
2022-12-23,28.5567
2022-12-24,28.5567
2022-12-25,28.5567
2022-12-26,28.5567
2022-12-27,28.5567
2022-12-28,28.5567
2022-12-29,28.5567
2022-12-30,28.5567
2022-12-31,28.2056
2023-01-01,28.2056
2023-01-02,28.2056
2023-01-03,28.2056
2023-01-04,28.2056
2023-01-05,28.2056
2023-01-06,28.2056
2023-01-07,28.2056
2023-01-08,28.2056
2023-01-09,28.2056
2023-01-10,28.2056
2023-01-11,28.2056
2023-01-12,28.2056
2023-01-13,28.2056
2023-01-14,28.2056
2023-01-15,28.2056
2023-01-16,28.2056
2023-01-17,28.2056
2023-01-18,28.2056
2023-01-19,28.2056
2023-01-20,28.2056
2023-01-21,28.2056
2023-01-22,28.2056
2023-01-23,28.2056
2023-01-24,28.2056
2023-01-25,28.2056
2023-01-26,28.2056
2023-01-27,28.2056
2023-01-28,28.2056
2023-01-29,28.2056
2023-01-30,28.2056
2023-01-31,28.2056
2023-02-01,28.2056
2023-02-02,28.2056
2023-02-03,28.2056
2023-02-04,28.2056
2023-02-05,28.2056
2023-02-06,28.2056
2023-02-07,28.2056
2023-02-08,28.2056
2023-02-09,28.2056
2023-02-10,28.2056
2023-02-11,28.2056
2023-02-12,28.2056
2023-02-13,28.2056
2023-02-14,28.2056
2023-02-15,28.2056
2023-02-16,28.2056
2023-02-17,28.2056
2023-02-18,28.2056
2023-02-19,28.2056
2023-02-20,28.2056
2023-02-21,28.2056
2023-02-22,28.2056
2023-02-23,28.2056
2023-02-24,28.2056
2023-02-25,28.2056
2023-02-26,28.2056
2023-02-27,28.2056
2023-02-28,28.2056
2023-03-01,28.2056
2023-03-02,28.2056
2023-03-03,28.2056
2023-03-04,28.2056
2023-03-05,28.2056
2023-03-06,28.2056
2023-03-07,28.2056
2023-03-08,28.2056
2023-03-09,28.2056
2023-03-10,28.2056
2023-03-11,28.2056
2023-03-12,28.2056
2023-03-13,28.2056
2023-03-14,28.2056
2023-03-15,28.2056
2023-03-16,28.2056
2023-03-17,28.2056
2023-03-18,28.2056
2023-03-19,28.2056
2023-03-20,28.2056
2023-03-21,28.2056
2023-03-22,28.2056
2023-03-23,28.2056
2023-03-24,28.2056
