,MAT US Equity
2020-07-08,-95.1977
2020-07-09,-95.1977
2020-07-10,-95.1977
2020-07-11,-95.1977
2020-07-12,-95.1977
2020-07-13,-95.1977
2020-07-14,-95.1977
2020-07-15,-95.1977
2020-07-16,-95.1977
2020-07-17,-95.1977
2020-07-18,-95.1977
2020-07-19,-95.1977
2020-07-20,-95.1977
2020-07-21,-95.1977
2020-07-22,-95.1977
2020-07-23,-95.1977
2020-07-24,-95.1977
2020-07-25,-95.1977
2020-07-26,-95.1977
2020-07-27,-95.1977
2020-07-28,-95.1977
2020-07-29,-95.1977
2020-07-30,-95.1977
2020-07-31,-95.1977
2020-08-01,-95.1977
2020-08-02,-95.1977
2020-08-03,-95.1977
2020-08-04,-95.1977
2020-08-05,-95.1977
2020-08-06,-95.1977
2020-08-07,-95.1977
2020-08-08,-95.1977
2020-08-09,-95.1977
2020-08-10,-95.1977
2020-08-11,-95.1977
2020-08-12,-95.1977
2020-08-13,-95.1977
2020-08-14,-95.1977
2020-08-15,-95.1977
2020-08-16,-95.1977
2020-08-17,-95.1977
2020-08-18,-95.1977
2020-08-19,-95.1977
2020-08-20,-95.1977
2020-08-21,-95.1977
2020-08-22,-95.1977
2020-08-23,-95.1977
2020-08-24,-95.1977
2020-08-25,-95.1977
2020-08-26,-95.1977
2020-08-27,-95.1977
2020-08-28,-95.1977
2020-08-29,-95.1977
2020-08-30,-95.1977
2020-08-31,-95.1977
2020-09-01,-95.1977
2020-09-02,-95.1977
2020-09-03,-95.1977
2020-09-04,-95.1977
2020-09-05,-95.1977
2020-09-06,-95.1977
2020-09-07,-95.1977
2020-09-08,-95.1977
2020-09-09,-95.1977
2020-09-10,-95.1977
2020-09-11,-95.1977
2020-09-12,-95.1977
2020-09-13,-95.1977
2020-09-14,-95.1977
2020-09-15,-95.1977
2020-09-16,-95.1977
2020-09-17,-95.1977
2020-09-18,-95.1977
2020-09-19,-95.1977
2020-09-20,-95.1977
2020-09-21,-95.1977
2020-09-22,-95.1977
2020-09-23,-95.1977
2020-09-24,-95.1977
2020-09-25,-95.1977
2020-09-26,-95.1977
2020-09-27,-95.1977
2020-09-28,-95.1977
2020-09-29,-95.1977
2020-09-30,-2.3342
2020-10-01,-2.3342
2020-10-02,-2.3342
2020-10-03,-2.3342
2020-10-04,-2.3342
2020-10-05,-2.3342
2020-10-06,-2.3342
2020-10-07,-2.3342
2020-10-08,-2.3342
2020-10-09,-2.3342
2020-10-10,-2.3342
2020-10-11,-2.3342
2020-10-12,-2.3342
2020-10-13,-2.3342
2020-10-14,-2.3342
2020-10-15,-2.3342
2020-10-16,-2.3342
2020-10-17,-2.3342
2020-10-18,-2.3342
2020-10-19,-2.3342
2020-10-20,-2.3342
2020-10-21,-2.3342
2020-10-22,-2.3342
2020-10-23,-2.3342
2020-10-24,-2.3342
2020-10-25,-2.3342
2020-10-26,-2.3342
2020-10-27,-2.3342
2020-10-28,-2.3342
2020-10-29,-2.3342
2020-10-30,-2.3342
2020-10-31,-2.3342
2020-11-01,-2.3342
2020-11-02,-2.3342
2020-11-03,-2.3342
2020-11-04,-2.3342
2020-11-05,-2.3342
2020-11-06,-2.3342
2020-11-07,-2.3342
2020-11-08,-2.3342
2020-11-09,-2.3342
2020-11-10,-2.3342
2020-11-11,-2.3342
2020-11-12,-2.3342
2020-11-13,-2.3342
2020-11-14,-2.3342
2020-11-15,-2.3342
2020-11-16,-2.3342
2020-11-17,-2.3342
2020-11-18,-2.3342
2020-11-19,-2.3342
2020-11-20,-2.3342
2020-11-21,-2.3342
2020-11-22,-2.3342
2020-11-23,-2.3342
2020-11-24,-2.3342
2020-11-25,-2.3342
2020-11-26,-2.3342
2020-11-27,-2.3342
2020-11-28,-2.3342
2020-11-29,-2.3342
2020-11-30,-2.3342
2020-12-01,-2.3342
2020-12-02,-2.3342
2020-12-03,-2.3342
2020-12-04,-2.3342
2020-12-05,-2.3342
2020-12-06,-2.3342
2020-12-07,-2.3342
2020-12-08,-2.3342
2020-12-09,-2.3342
2020-12-10,-2.3342
2020-12-11,-2.3342
2020-12-12,-2.3342
2020-12-13,-2.3342
2020-12-14,-2.3342
2020-12-15,-2.3342
2020-12-16,-2.3342
2020-12-17,-2.3342
2020-12-18,-2.3342
2020-12-19,-2.3342
2020-12-20,-2.3342
2020-12-21,-2.3342
2020-12-22,-2.3342
2020-12-23,-2.3342
2020-12-24,-2.3342
2020-12-25,-2.3342
2020-12-26,-2.3342
2020-12-27,-2.3342
2020-12-28,-2.3342
2020-12-29,-2.3342
2020-12-30,-2.3342
2020-12-31,21.5251
2021-01-01,21.5251
2021-01-02,21.5251
2021-01-03,21.5251
2021-01-04,21.5251
2021-01-05,21.5251
2021-01-06,21.5251
2021-01-07,21.5251
2021-01-08,21.5251
2021-01-09,21.5251
2021-01-10,21.5251
2021-01-11,21.5251
2021-01-12,21.5251
2021-01-13,21.5251
2021-01-14,21.5251
2021-01-15,21.5251
2021-01-16,21.5251
2021-01-17,21.5251
2021-01-18,21.5251
2021-01-19,21.5251
2021-01-20,21.5251
2021-01-21,21.5251
2021-01-22,21.5251
2021-01-23,21.5251
2021-01-24,21.5251
2021-01-25,21.5251
2021-01-26,21.5251
2021-01-27,21.5251
2021-01-28,21.5251
2021-01-29,21.5251
2021-01-30,21.5251
2021-01-31,21.5251
2021-02-01,21.5251
2021-02-02,21.5251
2021-02-03,21.5251
2021-02-04,21.5251
2021-02-05,21.5251
2021-02-06,21.5251
2021-02-07,21.5251
2021-02-08,21.5251
2021-02-09,21.5251
2021-02-10,21.5251
2021-02-11,21.5251
2021-02-12,21.5251
2021-02-13,21.5251
2021-02-14,21.5251
2021-02-15,21.5251
2021-02-16,21.5251
2021-02-17,21.5251
2021-02-18,21.5251
2021-02-19,21.5251
2021-02-20,21.5251
2021-02-21,21.5251
2021-02-22,21.5251
2021-02-23,21.5251
2021-02-24,21.5251
2021-02-25,21.5251
2021-02-26,21.5251
2021-02-27,21.5251
2021-02-28,21.5251
2021-03-01,21.5251
2021-03-02,21.5251
2021-03-03,21.5251
2021-03-04,21.5251
2021-03-05,21.5251
2021-03-06,21.5251
2021-03-07,21.5251
2021-03-08,21.5251
2021-03-09,21.5251
2021-03-10,21.5251
2021-03-11,21.5251
2021-03-12,21.5251
2021-03-13,21.5251
2021-03-14,21.5251
2021-03-15,21.5251
2021-03-16,21.5251
2021-03-17,21.5251
2021-03-18,21.5251
2021-03-19,21.5251
2021-03-20,21.5251
2021-03-21,21.5251
2021-03-22,21.5251
2021-03-23,21.5251
2021-03-24,21.5251
2021-03-25,21.5251
2021-03-26,21.5251
2021-03-27,21.5251
2021-03-28,21.5251
2021-03-29,21.5251
2021-03-30,21.5251
2021-03-31,66.9118
2021-04-01,66.9118
2021-04-02,66.9118
2021-04-03,66.9118
2021-04-04,66.9118
2021-04-05,66.9118
2021-04-06,66.9118
2021-04-07,66.9118
2021-04-08,66.9118
2021-04-09,66.9118
2021-04-10,66.9118
2021-04-11,66.9118
2021-04-12,66.9118
2021-04-13,66.9118
2021-04-14,66.9118
2021-04-15,66.9118
2021-04-16,66.9118
2021-04-17,66.9118
2021-04-18,66.9118
2021-04-19,66.9118
2021-04-20,66.9118
2021-04-21,66.9118
2021-04-22,66.9118
2021-04-23,66.9118
2021-04-24,66.9118
2021-04-25,66.9118
2021-04-26,66.9118
2021-04-27,66.9118
2021-04-28,66.9118
2021-04-29,66.9118
2021-04-30,66.9118
2021-05-01,66.9118
2021-05-02,66.9118
2021-05-03,66.9118
2021-05-04,66.9118
2021-05-05,66.9118
2021-05-06,66.9118
2021-05-07,66.9118
2021-05-08,66.9118
2021-05-09,66.9118
2021-05-10,66.9118
2021-05-11,66.9118
2021-05-12,66.9118
2021-05-13,66.9118
2021-05-14,66.9118
2021-05-15,66.9118
2021-05-16,66.9118
2021-05-17,66.9118
2021-05-18,66.9118
2021-05-19,66.9118
2021-05-20,66.9118
2021-05-21,66.9118
2021-05-22,66.9118
2021-05-23,66.9118
2021-05-24,66.9118
2021-05-25,66.9118
2021-05-26,66.9118
2021-05-27,66.9118
2021-05-28,66.9118
2021-05-29,66.9118
2021-05-30,66.9118
2021-05-31,66.9118
2021-06-01,66.9118
2021-06-02,66.9118
2021-06-03,66.9118
2021-06-04,66.9118
2021-06-05,66.9118
2021-06-06,66.9118
2021-06-07,66.9118
2021-06-08,66.9118
2021-06-09,66.9118
2021-06-10,66.9118
2021-06-11,66.9118
2021-06-12,66.9118
2021-06-13,66.9118
2021-06-14,66.9118
2021-06-15,66.9118
2021-06-16,66.9118
2021-06-17,66.9118
2021-06-18,66.9118
2021-06-19,66.9118
2021-06-20,66.9118
2021-06-21,66.9118
2021-06-22,66.9118
2021-06-23,66.9118
2021-06-24,66.9118
2021-06-25,66.9118
2021-06-26,66.9118
2021-06-27,66.9118
2021-06-28,66.9118
2021-06-29,66.9118
2021-06-30,101.7691
2021-07-01,101.7691
2021-07-02,101.7691
2021-07-03,101.7691
2021-07-04,101.7691
2021-07-05,101.7691
2021-07-06,101.7691
2021-07-07,101.7691
2021-07-08,101.7691
2021-07-09,101.7691
2021-07-10,101.7691
2021-07-11,101.7691
2021-07-12,101.7691
2021-07-13,101.7691
2021-07-14,101.7691
2021-07-15,101.7691
2021-07-16,101.7691
2021-07-17,101.7691
2021-07-18,101.7691
2021-07-19,101.7691
2021-07-20,101.7691
2021-07-21,101.7691
2021-07-22,101.7691
2021-07-23,101.7691
2021-07-24,101.7691
2021-07-25,101.7691
2021-07-26,101.7691
2021-07-27,101.7691
2021-07-28,101.7691
2021-07-29,101.7691
2021-07-30,101.7691
2021-07-31,101.7691
2021-08-01,101.7691
2021-08-02,101.7691
2021-08-03,101.7691
2021-08-04,101.7691
2021-08-05,101.7691
2021-08-06,101.7691
2021-08-07,101.7691
2021-08-08,101.7691
2021-08-09,101.7691
2021-08-10,101.7691
2021-08-11,101.7691
2021-08-12,101.7691
2021-08-13,101.7691
2021-08-14,101.7691
2021-08-15,101.7691
2021-08-16,101.7691
2021-08-17,101.7691
2021-08-18,101.7691
2021-08-19,101.7691
2021-08-20,101.7691
2021-08-21,101.7691
2021-08-22,101.7691
2021-08-23,101.7691
2021-08-24,101.7691
2021-08-25,101.7691
2021-08-26,101.7691
2021-08-27,101.7691
2021-08-28,101.7691
2021-08-29,101.7691
2021-08-30,101.7691
2021-08-31,101.7691
2021-09-01,101.7691
2021-09-02,101.7691
2021-09-03,101.7691
2021-09-04,101.7691
2021-09-05,101.7691
2021-09-06,101.7691
2021-09-07,101.7691
2021-09-08,101.7691
2021-09-09,101.7691
2021-09-10,101.7691
2021-09-11,101.7691
2021-09-12,101.7691
2021-09-13,101.7691
2021-09-14,101.7691
2021-09-15,101.7691
2021-09-16,101.7691
2021-09-17,101.7691
2021-09-18,101.7691
2021-09-19,101.7691
2021-09-20,101.7691
2021-09-21,101.7691
2021-09-22,101.7691
2021-09-23,101.7691
2021-09-24,101.7691
2021-09-25,101.7691
2021-09-26,101.7691
2021-09-27,101.7691
2021-09-28,101.7691
2021-09-29,101.7691
2021-09-30,93.0214
2021-10-01,93.0214
2021-10-02,93.0214
2021-10-03,93.0214
2021-10-04,93.0214
2021-10-05,93.0214
2021-10-06,93.0214
2021-10-07,93.0214
2021-10-08,93.0214
2021-10-09,93.0214
2021-10-10,93.0214
2021-10-11,93.0214
2021-10-12,93.0214
2021-10-13,93.0214
2021-10-14,93.0214
2021-10-15,93.0214
2021-10-16,93.0214
2021-10-17,93.0214
2021-10-18,93.0214
2021-10-19,93.0214
2021-10-20,93.0214
2021-10-21,93.0214
2021-10-22,93.0214
2021-10-23,93.0214
2021-10-24,93.0214
2021-10-25,93.0214
2021-10-26,93.0214
2021-10-27,93.0214
2021-10-28,93.0214
2021-10-29,93.0214
2021-10-30,93.0214
2021-10-31,93.0214
2021-11-01,93.0214
2021-11-02,93.0214
2021-11-03,93.0214
2021-11-04,93.0214
2021-11-05,93.0214
2021-11-06,93.0214
2021-11-07,93.0214
2021-11-08,93.0214
2021-11-09,93.0214
2021-11-10,93.0214
2021-11-11,93.0214
2021-11-12,93.0214
2021-11-13,93.0214
2021-11-14,93.0214
2021-11-15,93.0214
2021-11-16,93.0214
2021-11-17,93.0214
2021-11-18,93.0214
2021-11-19,93.0214
2021-11-20,93.0214
2021-11-21,93.0214
2021-11-22,93.0214
2021-11-23,93.0214
2021-11-24,93.0214
2021-11-25,93.0214
2021-11-26,93.0214
2021-11-27,93.0214
2021-11-28,93.0214
2021-11-29,93.0214
2021-11-30,93.0214
2021-12-01,93.0214
2021-12-02,93.0214
2021-12-03,93.0214
2021-12-04,93.0214
2021-12-05,93.0214
2021-12-06,93.0214
2021-12-07,93.0214
2021-12-08,93.0214
2021-12-09,93.0214
2021-12-10,93.0214
2021-12-11,93.0214
2021-12-12,93.0214
2021-12-13,93.0214
2021-12-14,93.0214
2021-12-15,93.0214
2021-12-16,93.0214
2021-12-17,93.0214
2021-12-18,93.0214
2021-12-19,93.0214
2021-12-20,93.0214
2021-12-21,93.0214
2021-12-22,93.0214
2021-12-23,93.0214
2021-12-24,93.0214
2021-12-25,93.0214
2021-12-26,93.0214
2021-12-27,93.0214
2021-12-28,93.0214
2021-12-29,93.0214
2021-12-30,93.0214
2021-12-31,82.8781
2022-01-01,82.8781
2022-01-02,82.8781
2022-01-03,82.8781
2022-01-04,82.8781
2022-01-05,82.8781
2022-01-06,82.8781
2022-01-07,82.8781
2022-01-08,82.8781
2022-01-09,82.8781
2022-01-10,82.8781
2022-01-11,82.8781
2022-01-12,82.8781
2022-01-13,82.8781
2022-01-14,82.8781
2022-01-15,82.8781
2022-01-16,82.8781
2022-01-17,82.8781
2022-01-18,82.8781
2022-01-19,82.8781
2022-01-20,82.8781
2022-01-21,82.8781
2022-01-22,82.8781
2022-01-23,82.8781
2022-01-24,82.8781
2022-01-25,82.8781
2022-01-26,82.8781
2022-01-27,82.8781
2022-01-28,82.8781
2022-01-29,82.8781
2022-01-30,82.8781
2022-01-31,82.8781
2022-02-01,82.8781
2022-02-02,82.8781
2022-02-03,82.8781
2022-02-04,82.8781
2022-02-05,82.8781
2022-02-06,82.8781
2022-02-07,82.8781
2022-02-08,82.8781
2022-02-09,82.8781
2022-02-10,82.8781
2022-02-11,82.8781
2022-02-12,82.8781
2022-02-13,82.8781
2022-02-14,82.8781
2022-02-15,82.8781
2022-02-16,82.8781
2022-02-17,82.8781
2022-02-18,82.8781
2022-02-19,82.8781
2022-02-20,82.8781
2022-02-21,82.8781
2022-02-22,82.8781
2022-02-23,82.8781
2022-02-24,82.8781
2022-02-25,82.8781
2022-02-26,82.8781
2022-02-27,82.8781
2022-02-28,82.8781
2022-03-01,82.8781
2022-03-02,82.8781
2022-03-03,82.8781
2022-03-04,82.8781
2022-03-05,82.8781
2022-03-06,82.8781
2022-03-07,82.8781
2022-03-08,82.8781
2022-03-09,82.8781
2022-03-10,82.8781
2022-03-11,82.8781
2022-03-12,82.8781
2022-03-13,82.8781
2022-03-14,82.8781
2022-03-15,82.8781
2022-03-16,82.8781
2022-03-17,82.8781
2022-03-18,82.8781
2022-03-19,82.8781
2022-03-20,82.8781
2022-03-21,82.8781
2022-03-22,82.8781
2022-03-23,82.8781
2022-03-24,82.8781
2022-03-25,82.8781
2022-03-26,82.8781
2022-03-27,82.8781
2022-03-28,82.8781
2022-03-29,82.8781
2022-03-30,82.8781
2022-03-31,98.338
2022-04-01,98.338
2022-04-02,98.338
2022-04-03,98.338
2022-04-04,98.338
2022-04-05,98.338
2022-04-06,98.338
2022-04-07,98.338
2022-04-08,98.338
2022-04-09,98.338
2022-04-10,98.338
2022-04-11,98.338
2022-04-12,98.338
2022-04-13,98.338
2022-04-14,98.338
2022-04-15,98.338
2022-04-16,98.338
2022-04-17,98.338
2022-04-18,98.338
2022-04-19,98.338
2022-04-20,98.338
2022-04-21,98.338
2022-04-22,98.338
2022-04-23,98.338
2022-04-24,98.338
2022-04-25,98.338
2022-04-26,98.338
2022-04-27,98.338
2022-04-28,98.338
2022-04-29,98.338
2022-04-30,98.338
2022-05-01,98.338
2022-05-02,98.338
2022-05-03,98.338
2022-05-04,98.338
2022-05-05,98.338
2022-05-06,98.338
2022-05-07,98.338
2022-05-08,98.338
2022-05-09,98.338
2022-05-10,98.338
2022-05-11,98.338
2022-05-12,98.338
2022-05-13,98.338
2022-05-14,98.338
2022-05-15,98.338
2022-05-16,98.338
2022-05-17,98.338
2022-05-18,98.338
2022-05-19,98.338
2022-05-20,98.338
2022-05-21,98.338
2022-05-22,98.338
2022-05-23,98.338
2022-05-24,98.338
2022-05-25,98.338
2022-05-26,98.338
2022-05-27,98.338
2022-05-28,98.338
2022-05-29,98.338
2022-05-30,98.338
2022-05-31,98.338
2022-06-01,98.338
2022-06-02,98.338
2022-06-03,98.338
2022-06-04,98.338
2022-06-05,98.338
2022-06-06,98.338
2022-06-07,98.338
2022-06-08,98.338
2022-06-09,98.338
2022-06-10,98.338
2022-06-11,98.338
2022-06-12,98.338
2022-06-13,98.338
2022-06-14,98.338
2022-06-15,98.338
2022-06-16,98.338
2022-06-17,98.338
2022-06-18,98.338
2022-06-19,98.338
2022-06-20,98.338
2022-06-21,98.338
2022-06-22,98.338
2022-06-23,98.338
2022-06-24,98.338
2022-06-25,98.338
2022-06-26,98.338
2022-06-27,98.338
2022-06-28,98.338
2022-06-29,98.338
2022-06-30,98.3053
2022-07-01,98.3053
2022-07-02,98.3053
2022-07-03,98.3053
2022-07-04,98.3053
2022-07-05,98.3053
2022-07-06,98.3053
2022-07-07,98.3053
2022-07-08,98.3053
2022-07-09,98.3053
2022-07-10,98.3053
2022-07-11,98.3053
2022-07-12,98.3053
2022-07-13,98.3053
2022-07-14,98.3053
2022-07-15,98.3053
2022-07-16,98.3053
2022-07-17,98.3053
2022-07-18,98.3053
2022-07-19,98.3053
2022-07-20,98.3053
2022-07-21,98.3053
2022-07-22,98.3053
2022-07-23,98.3053
2022-07-24,98.3053
2022-07-25,98.3053
2022-07-26,98.3053
2022-07-27,98.3053
2022-07-28,98.3053
2022-07-29,98.3053
2022-07-30,98.3053
2022-07-31,98.3053
2022-08-01,98.3053
2022-08-02,98.3053
2022-08-03,98.3053
2022-08-04,98.3053
2022-08-05,98.3053
2022-08-06,98.3053
2022-08-07,98.3053
2022-08-08,98.3053
2022-08-09,98.3053
2022-08-10,98.3053
2022-08-11,98.3053
2022-08-12,98.3053
2022-08-13,98.3053
2022-08-14,98.3053
2022-08-15,98.3053
2022-08-16,98.3053
2022-08-17,98.3053
2022-08-18,98.3053
2022-08-19,98.3053
2022-08-20,98.3053
2022-08-21,98.3053
2022-08-22,98.3053
2022-08-23,98.3053
2022-08-24,98.3053
2022-08-25,98.3053
2022-08-26,98.3053
2022-08-27,98.3053
2022-08-28,98.3053
2022-08-29,98.3053
2022-08-30,98.3053
2022-08-31,98.3053
2022-09-01,98.3053
2022-09-02,98.3053
2022-09-03,98.3053
2022-09-04,98.3053
2022-09-05,98.3053
2022-09-06,98.3053
2022-09-07,98.3053
2022-09-08,98.3053
2022-09-09,98.3053
2022-09-10,98.3053
2022-09-11,98.3053
2022-09-12,98.3053
2022-09-13,98.3053
2022-09-14,98.3053
2022-09-15,98.3053
2022-09-16,98.3053
2022-09-17,98.3053
2022-09-18,98.3053
2022-09-19,98.3053
2022-09-20,98.3053
2022-09-21,98.3053
2022-09-22,98.3053
2022-09-23,98.3053
2022-09-24,98.3053
2022-09-25,98.3053
2022-09-26,98.3053
2022-09-27,98.3053
2022-09-28,98.3053
2022-09-29,98.3053
2022-09-30,36.7906
2022-10-01,36.7906
2022-10-02,36.7906
2022-10-03,36.7906
2022-10-04,36.7906
2022-10-05,36.7906
2022-10-06,36.7906
2022-10-07,36.7906
2022-10-08,36.7906
2022-10-09,36.7906
2022-10-10,36.7906
2022-10-11,36.7906
2022-10-12,36.7906
2022-10-13,36.7906
2022-10-14,36.7906
2022-10-15,36.7906
2022-10-16,36.7906
2022-10-17,36.7906
2022-10-18,36.7906
2022-10-19,36.7906
2022-10-20,36.7906
2022-10-21,36.7906
2022-10-22,36.7906
2022-10-23,36.7906
2022-10-24,36.7906
2022-10-25,36.7906
2022-10-26,36.7906
2022-10-27,36.7906
2022-10-28,36.7906
2022-10-29,36.7906
2022-10-30,36.7906
2022-10-31,36.7906
2022-11-01,36.7906
2022-11-02,36.7906
2022-11-03,36.7906
2022-11-04,36.7906
2022-11-05,36.7906
2022-11-06,36.7906
2022-11-07,36.7906
2022-11-08,36.7906
2022-11-09,36.7906
2022-11-10,36.7906
2022-11-11,36.7906
2022-11-12,36.7906
2022-11-13,36.7906
2022-11-14,36.7906
2022-11-15,36.7906
2022-11-16,36.7906
2022-11-17,36.7906
2022-11-18,36.7906
2022-11-19,36.7906
2022-11-20,36.7906
2022-11-21,36.7906
2022-11-22,36.7906
2022-11-23,36.7906
2022-11-24,36.7906
2022-11-25,36.7906
2022-11-26,36.7906
2022-11-27,36.7906
2022-11-28,36.7906
2022-11-29,36.7906
2022-11-30,36.7906
2022-12-01,36.7906
2022-12-02,36.7906
2022-12-03,36.7906
2022-12-04,36.7906
2022-12-05,36.7906
2022-12-06,36.7906
2022-12-07,36.7906
2022-12-08,36.7906
2022-12-09,36.7906
2022-12-10,36.7906
2022-12-11,36.7906
2022-12-12,36.7906
2022-12-13,36.7906
2022-12-14,36.7906
2022-12-15,36.7906
2022-12-16,36.7906
2022-12-17,36.7906
2022-12-18,36.7906
2022-12-19,36.7906
2022-12-20,36.7906
2022-12-21,36.7906
2022-12-22,36.7906
2022-12-23,36.7906
2022-12-24,36.7906
2022-12-25,36.7906
2022-12-26,36.7906
2022-12-27,36.7906
2022-12-28,36.7906
2022-12-29,36.7906
2022-12-30,36.7906
2022-12-31,21.7304
2023-01-01,21.7304
2023-01-02,21.7304
2023-01-03,21.7304
2023-01-04,21.7304
2023-01-05,21.7304
2023-01-06,21.7304
2023-01-07,21.7304
2023-01-08,21.7304
2023-01-09,21.7304
2023-01-10,21.7304
2023-01-11,21.7304
2023-01-12,21.7304
2023-01-13,21.7304
2023-01-14,21.7304
2023-01-15,21.7304
2023-01-16,21.7304
2023-01-17,21.7304
2023-01-18,21.7304
2023-01-19,21.7304
2023-01-20,21.7304
2023-01-21,21.7304
2023-01-22,21.7304
2023-01-23,21.7304
2023-01-24,21.7304
2023-01-25,21.7304
2023-01-26,21.7304
2023-01-27,21.7304
2023-01-28,21.7304
2023-01-29,21.7304
2023-01-30,21.7304
2023-01-31,21.7304
2023-02-01,21.7304
2023-02-02,21.7304
2023-02-03,21.7304
2023-02-04,21.7304
2023-02-05,21.7304
2023-02-06,21.7304
2023-02-07,21.7304
2023-02-08,21.7304
2023-02-09,21.7304
2023-02-10,21.7304
2023-02-11,21.7304
2023-02-12,21.7304
2023-02-13,21.7304
2023-02-14,21.7304
