,CLX US Equity
2020-08-08,128.0164
2020-08-09,128.0164
2020-08-10,128.0164
2020-08-11,128.0164
2020-08-12,128.0164
2020-08-13,128.0164
2020-08-14,128.0164
2020-08-15,128.0164
2020-08-16,128.0164
2020-08-17,128.0164
2020-08-18,128.0164
2020-08-19,128.0164
2020-08-20,128.0164
2020-08-21,128.0164
2020-08-22,128.0164
2020-08-23,128.0164
2020-08-24,128.0164
2020-08-25,128.0164
2020-08-26,128.0164
2020-08-27,128.0164
2020-08-28,128.0164
2020-08-29,128.0164
2020-08-30,128.0164
2020-08-31,128.0164
2020-09-01,128.0164
2020-09-02,128.0164
2020-09-03,128.0164
2020-09-04,128.0164
2020-09-05,128.0164
2020-09-06,128.0164
2020-09-07,128.0164
2020-09-08,128.0164
2020-09-09,128.0164
2020-09-10,128.0164
2020-09-11,128.0164
2020-09-12,128.0164
2020-09-13,128.0164
2020-09-14,128.0164
2020-09-15,128.0164
2020-09-16,128.0164
2020-09-17,128.0164
2020-09-18,128.0164
2020-09-19,128.0164
2020-09-20,128.0164
2020-09-21,128.0164
2020-09-22,128.0164
2020-09-23,128.0164
2020-09-24,128.0164
2020-09-25,128.0164
2020-09-26,128.0164
2020-09-27,128.0164
2020-09-28,128.0164
2020-09-29,128.0164
2020-09-30,138.2583
2020-10-01,138.2583
2020-10-02,138.2583
2020-10-03,138.2583
2020-10-04,138.2583
2020-10-05,138.2583
2020-10-06,138.2583
2020-10-07,138.2583
2020-10-08,138.2583
2020-10-09,138.2583
2020-10-10,138.2583
2020-10-11,138.2583
2020-10-12,138.2583
2020-10-13,138.2583
2020-10-14,138.2583
2020-10-15,138.2583
2020-10-16,138.2583
2020-10-17,138.2583
2020-10-18,138.2583
2020-10-19,138.2583
2020-10-20,138.2583
2020-10-21,138.2583
2020-10-22,138.2583
2020-10-23,138.2583
2020-10-24,138.2583
2020-10-25,138.2583
2020-10-26,138.2583
2020-10-27,138.2583
2020-10-28,138.2583
2020-10-29,138.2583
2020-10-30,138.2583
2020-10-31,138.2583
2020-11-01,138.2583
2020-11-02,138.2583
2020-11-03,138.2583
2020-11-04,138.2583
2020-11-05,138.2583
2020-11-06,138.2583
2020-11-07,138.2583
2020-11-08,138.2583
2020-11-09,138.2583
2020-11-10,138.2583
2020-11-11,138.2583
2020-11-12,138.2583
2020-11-13,138.2583
2020-11-14,138.2583
2020-11-15,138.2583
2020-11-16,138.2583
2020-11-17,138.2583
2020-11-18,138.2583
2020-11-19,138.2583
2020-11-20,138.2583
2020-11-21,138.2583
2020-11-22,138.2583
2020-11-23,138.2583
2020-11-24,138.2583
2020-11-25,138.2583
2020-11-26,138.2583
2020-11-27,138.2583
2020-11-28,138.2583
2020-11-29,138.2583
2020-11-30,138.2583
2020-12-01,138.2583
2020-12-02,138.2583
2020-12-03,138.2583
2020-12-04,138.2583
2020-12-05,138.2583
2020-12-06,138.2583
2020-12-07,138.2583
2020-12-08,138.2583
2020-12-09,138.2583
2020-12-10,138.2583
2020-12-11,138.2583
2020-12-12,138.2583
2020-12-13,138.2583
2020-12-14,138.2583
2020-12-15,138.2583
2020-12-16,138.2583
2020-12-17,138.2583
2020-12-18,138.2583
2020-12-19,138.2583
2020-12-20,138.2583
2020-12-21,138.2583
2020-12-22,138.2583
2020-12-23,138.2583
2020-12-24,138.2583
2020-12-25,138.2583
2020-12-26,138.2583
2020-12-27,138.2583
2020-12-28,138.2583
2020-12-29,138.2583
2020-12-30,138.2583
2020-12-31,140.8856
2021-01-01,140.8856
2021-01-02,140.8856
2021-01-03,140.8856
2021-01-04,140.8856
2021-01-05,140.8856
2021-01-06,140.8856
2021-01-07,140.8856
2021-01-08,140.8856
2021-01-09,140.8856
2021-01-10,140.8856
2021-01-11,140.8856
2021-01-12,140.8856
2021-01-13,140.8856
2021-01-14,140.8856
2021-01-15,140.8856
2021-01-16,140.8856
2021-01-17,140.8856
2021-01-18,140.8856
2021-01-19,140.8856
2021-01-20,140.8856
2021-01-21,140.8856
2021-01-22,140.8856
2021-01-23,140.8856
2021-01-24,140.8856
2021-01-25,140.8856
2021-01-26,140.8856
2021-01-27,140.8856
2021-01-28,140.8856
2021-01-29,140.8856
2021-01-30,140.8856
2021-01-31,140.8856
2021-02-01,140.8856
2021-02-02,140.8856
2021-02-03,140.8856
2021-02-04,140.8856
2021-02-05,140.8856
2021-02-06,140.8856
2021-02-07,140.8856
2021-02-08,140.8856
2021-02-09,140.8856
2021-02-10,140.8856
2021-02-11,140.8856
2021-02-12,140.8856
2021-02-13,140.8856
2021-02-14,140.8856
2021-02-15,140.8856
2021-02-16,140.8856
2021-02-17,140.8856
2021-02-18,140.8856
2021-02-19,140.8856
2021-02-20,140.8856
2021-02-21,140.8856
2021-02-22,140.8856
2021-02-23,140.8856
2021-02-24,140.8856
2021-02-25,140.8856
2021-02-26,140.8856
2021-02-27,140.8856
2021-02-28,140.8856
2021-03-01,140.8856
2021-03-02,140.8856
2021-03-03,140.8856
2021-03-04,140.8856
2021-03-05,140.8856
2021-03-06,140.8856
2021-03-07,140.8856
2021-03-08,140.8856
2021-03-09,140.8856
2021-03-10,140.8856
2021-03-11,140.8856
2021-03-12,140.8856
2021-03-13,140.8856
2021-03-14,140.8856
2021-03-15,140.8856
2021-03-16,140.8856
2021-03-17,140.8856
2021-03-18,140.8856
2021-03-19,140.8856
2021-03-20,140.8856
2021-03-21,140.8856
2021-03-22,140.8856
2021-03-23,140.8856
2021-03-24,140.8856
2021-03-25,140.8856
2021-03-26,140.8856
2021-03-27,140.8856
2021-03-28,140.8856
2021-03-29,140.8856
2021-03-30,140.8856
2021-03-31,128.3727
2021-04-01,128.3727
2021-04-02,128.3727
2021-04-03,128.3727
2021-04-04,128.3727
2021-04-05,128.3727
2021-04-06,128.3727
2021-04-07,128.3727
2021-04-08,128.3727
2021-04-09,128.3727
2021-04-10,128.3727
2021-04-11,128.3727
2021-04-12,128.3727
2021-04-13,128.3727
2021-04-14,128.3727
2021-04-15,128.3727
2021-04-16,128.3727
2021-04-17,128.3727
2021-04-18,128.3727
2021-04-19,128.3727
2021-04-20,128.3727
2021-04-21,128.3727
2021-04-22,128.3727
2021-04-23,128.3727
2021-04-24,128.3727
2021-04-25,128.3727
2021-04-26,128.3727
2021-04-27,128.3727
2021-04-28,128.3727
2021-04-29,128.3727
2021-04-30,128.3727
2021-05-01,128.3727
2021-05-02,128.3727
2021-05-03,128.3727
2021-05-04,128.3727
2021-05-05,128.3727
2021-05-06,128.3727
2021-05-07,128.3727
2021-05-08,128.3727
2021-05-09,128.3727
2021-05-10,128.3727
2021-05-11,128.3727
2021-05-12,128.3727
2021-05-13,128.3727
2021-05-14,128.3727
2021-05-15,128.3727
2021-05-16,128.3727
2021-05-17,128.3727
2021-05-18,128.3727
2021-05-19,128.3727
2021-05-20,128.3727
2021-05-21,128.3727
2021-05-22,128.3727
2021-05-23,128.3727
2021-05-24,128.3727
2021-05-25,128.3727
2021-05-26,128.3727
2021-05-27,128.3727
2021-05-28,128.3727
2021-05-29,128.3727
2021-05-30,128.3727
2021-05-31,128.3727
2021-06-01,128.3727
2021-06-02,128.3727
2021-06-03,128.3727
2021-06-04,128.3727
2021-06-05,128.3727
2021-06-06,128.3727
2021-06-07,128.3727
2021-06-08,128.3727
2021-06-09,128.3727
2021-06-10,128.3727
2021-06-11,128.3727
2021-06-12,128.3727
2021-06-13,128.3727
2021-06-14,128.3727
2021-06-15,128.3727
2021-06-16,128.3727
2021-06-17,128.3727
2021-06-18,128.3727
2021-06-19,128.3727
2021-06-20,128.3727
2021-06-21,128.3727
2021-06-22,128.3727
2021-06-23,128.3727
2021-06-24,128.3727
2021-06-25,128.3727
2021-06-26,128.3727
2021-06-27,128.3727
2021-06-28,128.3727
2021-06-29,128.3727
2021-06-30,107.6573
2021-07-01,107.6573
2021-07-02,107.6573
2021-07-03,107.6573
2021-07-04,107.6573
2021-07-05,107.6573
2021-07-06,107.6573
2021-07-07,107.6573
2021-07-08,107.6573
2021-07-09,107.6573
2021-07-10,107.6573
2021-07-11,107.6573
2021-07-12,107.6573
2021-07-13,107.6573
2021-07-14,107.6573
2021-07-15,107.6573
2021-07-16,107.6573
2021-07-17,107.6573
2021-07-18,107.6573
2021-07-19,107.6573
2021-07-20,107.6573
2021-07-21,107.6573
2021-07-22,107.6573
2021-07-23,107.6573
2021-07-24,107.6573
2021-07-25,107.6573
2021-07-26,107.6573
2021-07-27,107.6573
2021-07-28,107.6573
2021-07-29,107.6573
2021-07-30,107.6573
2021-07-31,107.6573
2021-08-01,107.6573
2021-08-02,107.6573
2021-08-03,107.6573
2021-08-04,107.6573
2021-08-05,107.6573
2021-08-06,107.6573
2021-08-07,107.6573
2021-08-08,107.6573
2021-08-09,107.6573
2021-08-10,107.6573
2021-08-11,107.6573
2021-08-12,107.6573
2021-08-13,107.6573
2021-08-14,107.6573
2021-08-15,107.6573
2021-08-16,107.6573
2021-08-17,107.6573
2021-08-18,107.6573
2021-08-19,107.6573
2021-08-20,107.6573
2021-08-21,107.6573
2021-08-22,107.6573
2021-08-23,107.6573
2021-08-24,107.6573
2021-08-25,107.6573
2021-08-26,107.6573
2021-08-27,107.6573
2021-08-28,107.6573
2021-08-29,107.6573
2021-08-30,107.6573
2021-08-31,107.6573
2021-09-01,107.6573
2021-09-02,107.6573
2021-09-03,107.6573
2021-09-04,107.6573
2021-09-05,107.6573
2021-09-06,107.6573
2021-09-07,107.6573
2021-09-08,107.6573
2021-09-09,107.6573
2021-09-10,107.6573
2021-09-11,107.6573
2021-09-12,107.6573
2021-09-13,107.6573
2021-09-14,107.6573
2021-09-15,107.6573
2021-09-16,107.6573
2021-09-17,107.6573
2021-09-18,107.6573
2021-09-19,107.6573
2021-09-20,107.6573
2021-09-21,107.6573
2021-09-22,107.6573
2021-09-23,107.6573
2021-09-24,107.6573
2021-09-25,107.6573
2021-09-26,107.6573
2021-09-27,107.6573
2021-09-28,107.6573
2021-09-29,107.6573
2021-09-30,58.9346
2021-10-01,58.9346
2021-10-02,58.9346
2021-10-03,58.9346
2021-10-04,58.9346
2021-10-05,58.9346
2021-10-06,58.9346
2021-10-07,58.9346
2021-10-08,58.9346
2021-10-09,58.9346
2021-10-10,58.9346
2021-10-11,58.9346
2021-10-12,58.9346
2021-10-13,58.9346
2021-10-14,58.9346
2021-10-15,58.9346
2021-10-16,58.9346
2021-10-17,58.9346
2021-10-18,58.9346
2021-10-19,58.9346
2021-10-20,58.9346
2021-10-21,58.9346
2021-10-22,58.9346
2021-10-23,58.9346
2021-10-24,58.9346
2021-10-25,58.9346
2021-10-26,58.9346
2021-10-27,58.9346
2021-10-28,58.9346
2021-10-29,58.9346
2021-10-30,58.9346
2021-10-31,58.9346
2021-11-01,58.9346
2021-11-02,58.9346
2021-11-03,58.9346
2021-11-04,58.9346
2021-11-05,58.9346
2021-11-06,58.9346
2021-11-07,58.9346
2021-11-08,58.9346
2021-11-09,58.9346
2021-11-10,58.9346
2021-11-11,58.9346
2021-11-12,58.9346
2021-11-13,58.9346
2021-11-14,58.9346
2021-11-15,58.9346
2021-11-16,58.9346
2021-11-17,58.9346
2021-11-18,58.9346
2021-11-19,58.9346
2021-11-20,58.9346
2021-11-21,58.9346
2021-11-22,58.9346
2021-11-23,58.9346
2021-11-24,58.9346
2021-11-25,58.9346
2021-11-26,58.9346
2021-11-27,58.9346
2021-11-28,58.9346
2021-11-29,58.9346
2021-11-30,58.9346
2021-12-01,58.9346
2021-12-02,58.9346
2021-12-03,58.9346
2021-12-04,58.9346
2021-12-05,58.9346
2021-12-06,58.9346
2021-12-07,58.9346
2021-12-08,58.9346
2021-12-09,58.9346
2021-12-10,58.9346
2021-12-11,58.9346
2021-12-12,58.9346
2021-12-13,58.9346
2021-12-14,58.9346
2021-12-15,58.9346
2021-12-16,58.9346
2021-12-17,58.9346
2021-12-18,58.9346
2021-12-19,58.9346
2021-12-20,58.9346
2021-12-21,58.9346
2021-12-22,58.9346
2021-12-23,58.9346
2021-12-24,58.9346
2021-12-25,58.9346
2021-12-26,58.9346
2021-12-27,58.9346
2021-12-28,58.9346
2021-12-29,58.9346
2021-12-30,58.9346
2021-12-31,32.9993
2022-01-01,32.9993
2022-01-02,32.9993
2022-01-03,32.9993
2022-01-04,32.9993
2022-01-05,32.9993
2022-01-06,32.9993
2022-01-07,32.9993
2022-01-08,32.9993
2022-01-09,32.9993
2022-01-10,32.9993
2022-01-11,32.9993
2022-01-12,32.9993
2022-01-13,32.9993
2022-01-14,32.9993
2022-01-15,32.9993
2022-01-16,32.9993
2022-01-17,32.9993
2022-01-18,32.9993
2022-01-19,32.9993
2022-01-20,32.9993
2022-01-21,32.9993
2022-01-22,32.9993
2022-01-23,32.9993
2022-01-24,32.9993
2022-01-25,32.9993
2022-01-26,32.9993
2022-01-27,32.9993
2022-01-28,32.9993
2022-01-29,32.9993
2022-01-30,32.9993
2022-01-31,32.9993
2022-02-01,32.9993
2022-02-02,32.9993
2022-02-03,32.9993
2022-02-04,32.9993
2022-02-05,32.9993
2022-02-06,32.9993
2022-02-07,32.9993
2022-02-08,32.9993
2022-02-09,32.9993
2022-02-10,32.9993
2022-02-11,32.9993
2022-02-12,32.9993
2022-02-13,32.9993
2022-02-14,32.9993
2022-02-15,32.9993
2022-02-16,32.9993
2022-02-17,32.9993
2022-02-18,32.9993
2022-02-19,32.9993
2022-02-20,32.9993
2022-02-21,32.9993
2022-02-22,32.9993
2022-02-23,32.9993
2022-02-24,32.9993
2022-02-25,32.9993
2022-02-26,32.9993
2022-02-27,32.9993
2022-02-28,32.9993
2022-03-01,32.9993
2022-03-02,32.9993
2022-03-03,32.9993
2022-03-04,32.9993
2022-03-05,32.9993
2022-03-06,32.9993
2022-03-07,32.9993
2022-03-08,32.9993
2022-03-09,32.9993
2022-03-10,32.9993
2022-03-11,32.9993
2022-03-12,32.9993
2022-03-13,32.9993
2022-03-14,32.9993
2022-03-15,32.9993
2022-03-16,32.9993
2022-03-17,32.9993
2022-03-18,32.9993
2022-03-19,32.9993
2022-03-20,32.9993
2022-03-21,32.9993
2022-03-22,32.9993
2022-03-23,32.9993
2022-03-24,32.9993
2022-03-25,32.9993
2022-03-26,32.9993
2022-03-27,32.9993
2022-03-28,32.9993
2022-03-29,32.9993
2022-03-30,32.9993
2022-03-31,80.14
2022-04-01,80.14
2022-04-02,80.14
2022-04-03,80.14
2022-04-04,80.14
2022-04-05,80.14
2022-04-06,80.14
2022-04-07,80.14
2022-04-08,80.14
2022-04-09,80.14
2022-04-10,80.14
2022-04-11,80.14
2022-04-12,80.14
2022-04-13,80.14
2022-04-14,80.14
2022-04-15,80.14
2022-04-16,80.14
2022-04-17,80.14
2022-04-18,80.14
2022-04-19,80.14
2022-04-20,80.14
2022-04-21,80.14
2022-04-22,80.14
2022-04-23,80.14
2022-04-24,80.14
2022-04-25,80.14
2022-04-26,80.14
2022-04-27,80.14
2022-04-28,80.14
2022-04-29,80.14
2022-04-30,80.14
2022-05-01,80.14
2022-05-02,80.14
2022-05-03,80.14
2022-05-04,80.14
2022-05-05,80.14
2022-05-06,80.14
2022-05-07,80.14
2022-05-08,80.14
2022-05-09,80.14
2022-05-10,80.14
2022-05-11,80.14
2022-05-12,80.14
2022-05-13,80.14
2022-05-14,80.14
2022-05-15,80.14
2022-05-16,80.14
2022-05-17,80.14
2022-05-18,80.14
2022-05-19,80.14
2022-05-20,80.14
2022-05-21,80.14
2022-05-22,80.14
2022-05-23,80.14
2022-05-24,80.14
2022-05-25,80.14
2022-05-26,80.14
2022-05-27,80.14
2022-05-28,80.14
2022-05-29,80.14
2022-05-30,80.14
2022-05-31,80.14
2022-06-01,80.14
2022-06-02,80.14
2022-06-03,80.14
2022-06-04,80.14
2022-06-05,80.14
2022-06-06,80.14
2022-06-07,80.14
2022-06-08,80.14
2022-06-09,80.14
2022-06-10,80.14
2022-06-11,80.14
2022-06-12,80.14
2022-06-13,80.14
2022-06-14,80.14
2022-06-15,80.14
2022-06-16,80.14
2022-06-17,80.14
2022-06-18,80.14
2022-06-19,80.14
2022-06-20,80.14
2022-06-21,80.14
2022-06-22,80.14
2022-06-23,80.14
2022-06-24,80.14
2022-06-25,80.14
2022-06-26,80.14
2022-06-27,80.14
2022-06-28,80.14
2022-06-29,80.14
2022-06-30,95.5533
2022-07-01,95.5533
2022-07-02,95.5533
2022-07-03,95.5533
2022-07-04,95.5533
2022-07-05,95.5533
2022-07-06,95.5533
2022-07-07,95.5533
2022-07-08,95.5533
2022-07-09,95.5533
2022-07-10,95.5533
2022-07-11,95.5533
2022-07-12,95.5533
2022-07-13,95.5533
2022-07-14,95.5533
2022-07-15,95.5533
2022-07-16,95.5533
2022-07-17,95.5533
2022-07-18,95.5533
2022-07-19,95.5533
2022-07-20,95.5533
2022-07-21,95.5533
2022-07-22,95.5533
2022-07-23,95.5533
2022-07-24,95.5533
2022-07-25,95.5533
2022-07-26,95.5533
2022-07-27,95.5533
2022-07-28,95.5533
2022-07-29,95.5533
2022-07-30,95.5533
2022-07-31,95.5533
2022-08-01,95.5533
2022-08-02,95.5533
2022-08-03,95.5533
2022-08-04,95.5533
2022-08-05,95.5533
2022-08-06,95.5533
2022-08-07,95.5533
2022-08-08,95.5533
2022-08-09,95.5533
2022-08-10,95.5533
2022-08-11,95.5533
2022-08-12,95.5533
2022-08-13,95.5533
2022-08-14,95.5533
2022-08-15,95.5533
2022-08-16,95.5533
2022-08-17,95.5533
2022-08-18,95.5533
2022-08-19,95.5533
2022-08-20,95.5533
2022-08-21,95.5533
2022-08-22,95.5533
2022-08-23,95.5533
2022-08-24,95.5533
2022-08-25,95.5533
2022-08-26,95.5533
2022-08-27,95.5533
2022-08-28,95.5533
2022-08-29,95.5533
2022-08-30,95.5533
2022-08-31,95.5533
2022-09-01,95.5533
2022-09-02,95.5533
2022-09-03,95.5533
2022-09-04,95.5533
2022-09-05,95.5533
2022-09-06,95.5533
2022-09-07,95.5533
2022-09-08,95.5533
2022-09-09,95.5533
2022-09-10,95.5533
2022-09-11,95.5533
2022-09-12,95.5533
2022-09-13,95.5533
2022-09-14,95.5533
2022-09-15,95.5533
2022-09-16,95.5533
2022-09-17,95.5533
2022-09-18,95.5533
2022-09-19,95.5533
2022-09-20,95.5533
2022-09-21,95.5533
2022-09-22,95.5533
2022-09-23,95.5533
2022-09-24,95.5533
2022-09-25,95.5533
2022-09-26,95.5533
2022-09-27,95.5533
2022-09-28,95.5533
2022-09-29,95.5533
2022-09-30,116.7147
2022-10-01,116.7147
2022-10-02,116.7147
2022-10-03,116.7147
2022-10-04,116.7147
2022-10-05,116.7147
2022-10-06,116.7147
2022-10-07,116.7147
2022-10-08,116.7147
2022-10-09,116.7147
2022-10-10,116.7147
2022-10-11,116.7147
2022-10-12,116.7147
2022-10-13,116.7147
2022-10-14,116.7147
2022-10-15,116.7147
2022-10-16,116.7147
2022-10-17,116.7147
2022-10-18,116.7147
2022-10-19,116.7147
2022-10-20,116.7147
2022-10-21,116.7147
2022-10-22,116.7147
2022-10-23,116.7147
2022-10-24,116.7147
2022-10-25,116.7147
2022-10-26,116.7147
2022-10-27,116.7147
2022-10-28,116.7147
2022-10-29,116.7147
2022-10-30,116.7147
2022-10-31,116.7147
2022-11-01,116.7147
2022-11-02,116.7147
2022-11-03,116.7147
2022-11-04,116.7147
2022-11-05,116.7147
2022-11-06,116.7147
2022-11-07,116.7147
2022-11-08,116.7147
2022-11-09,116.7147
2022-11-10,116.7147
2022-11-11,116.7147
2022-11-12,116.7147
2022-11-13,116.7147
2022-11-14,116.7147
2022-11-15,116.7147
2022-11-16,116.7147
2022-11-17,116.7147
2022-11-18,116.7147
2022-11-19,116.7147
2022-11-20,116.7147
2022-11-21,116.7147
2022-11-22,116.7147
2022-11-23,116.7147
2022-11-24,116.7147
2022-11-25,116.7147
2022-11-26,116.7147
2022-11-27,116.7147
2022-11-28,116.7147
2022-11-29,116.7147
2022-11-30,116.7147
2022-12-01,116.7147
2022-12-02,116.7147
2022-12-03,116.7147
2022-12-04,116.7147
2022-12-05,116.7147
2022-12-06,116.7147
2022-12-07,116.7147
2022-12-08,116.7147
2022-12-09,116.7147
2022-12-10,116.7147
2022-12-11,116.7147
2022-12-12,116.7147
2022-12-13,116.7147
2022-12-14,116.7147
2022-12-15,116.7147
2022-12-16,116.7147
2022-12-17,116.7147
2022-12-18,116.7147
2022-12-19,116.7147
2022-12-20,116.7147
2022-12-21,116.7147
2022-12-22,116.7147
2022-12-23,116.7147
2022-12-24,116.7147
2022-12-25,116.7147
2022-12-26,116.7147
2022-12-27,116.7147
2022-12-28,116.7147
2022-12-29,116.7147
2022-12-30,116.7147
2022-12-31,137.224
2023-01-01,137.224
2023-01-02,137.224
2023-01-03,137.224
2023-01-04,137.224
2023-01-05,137.224
2023-01-06,137.224
2023-01-07,137.224
2023-01-08,137.224
2023-01-09,137.224
2023-01-10,137.224
2023-01-11,137.224
2023-01-12,137.224
2023-01-13,137.224
2023-01-14,137.224
2023-01-15,137.224
2023-01-16,137.224
2023-01-17,137.224
2023-01-18,137.224
2023-01-19,137.224
2023-01-20,137.224
2023-01-21,137.224
2023-01-22,137.224
2023-01-23,137.224
2023-01-24,137.224
2023-01-25,137.224
2023-01-26,137.224
2023-01-27,137.224
2023-01-28,137.224
2023-01-29,137.224
2023-01-30,137.224
2023-01-31,137.224
2023-02-01,137.224
2023-02-02,137.224
2023-02-03,137.224
2023-02-04,137.224
2023-02-05,137.224
2023-02-06,137.224
2023-02-07,137.224
2023-02-08,137.224
2023-02-09,137.224
2023-02-10,137.224
2023-02-11,137.224
2023-02-12,137.224
2023-02-13,137.224
2023-02-14,137.224
2023-02-15,137.224
2023-02-16,137.224
2023-02-17,137.224
2023-02-18,137.224
2023-02-19,137.224
2023-02-20,137.224
2023-02-21,137.224
2023-02-22,137.224
2023-02-23,137.224
2023-02-24,137.224
2023-02-25,137.224
2023-02-26,137.224
2023-02-27,137.224
2023-02-28,137.224
2023-03-01,137.224
2023-03-02,137.224
2023-03-03,137.224
2023-03-04,137.224
2023-03-05,137.224
2023-03-06,137.224
2023-03-07,137.224
2023-03-08,137.224
2023-03-09,137.224
2023-03-10,137.224
2023-03-11,137.224
2023-03-12,137.224
2023-03-13,137.224
2023-03-14,137.224
2023-03-15,137.224
2023-03-16,137.224
2023-03-17,137.224
2023-03-18,137.224
2023-03-19,137.224
2023-03-20,137.224
2023-03-21,137.224
2023-03-22,137.224
2023-03-23,137.224
