,LAD US Equity
2020-06-11,19.3055
2020-06-12,19.3055
2020-06-13,19.3055
2020-06-14,19.3055
2020-06-15,19.3055
2020-06-16,19.3055
2020-06-17,19.3055
2020-06-18,19.3055
2020-06-19,19.3055
2020-06-20,19.3055
2020-06-21,19.3055
2020-06-22,19.3055
2020-06-23,19.3055
2020-06-24,19.3055
2020-06-25,19.3055
2020-06-26,19.3055
2020-06-27,19.3055
2020-06-28,19.3055
2020-06-29,19.3055
2020-06-30,19.7442
2020-07-01,19.7442
2020-07-02,19.7442
2020-07-03,19.7442
2020-07-04,19.7442
2020-07-05,19.7442
2020-07-06,19.7442
2020-07-07,19.7442
2020-07-08,19.7442
2020-07-09,19.7442
2020-07-10,19.7442
2020-07-11,19.7442
2020-07-12,19.7442
2020-07-13,19.7442
2020-07-14,19.7442
2020-07-15,19.7442
2020-07-16,19.7442
2020-07-17,19.7442
2020-07-18,19.7442
2020-07-19,19.7442
2020-07-20,19.7442
2020-07-21,19.7442
2020-07-22,19.7442
2020-07-23,19.7442
2020-07-24,19.7442
2020-07-25,19.7442
2020-07-26,19.7442
2020-07-27,19.7442
2020-07-28,19.7442
2020-07-29,19.7442
2020-07-30,19.7442
2020-07-31,19.7442
2020-08-01,19.7442
2020-08-02,19.7442
2020-08-03,19.7442
2020-08-04,19.7442
2020-08-05,19.7442
2020-08-06,19.7442
2020-08-07,19.7442
2020-08-08,19.7442
2020-08-09,19.7442
2020-08-10,19.7442
2020-08-11,19.7442
2020-08-12,19.7442
2020-08-13,19.7442
2020-08-14,19.7442
2020-08-15,19.7442
2020-08-16,19.7442
2020-08-17,19.7442
2020-08-18,19.7442
2020-08-19,19.7442
2020-08-20,19.7442
2020-08-21,19.7442
2020-08-22,19.7442
2020-08-23,19.7442
2020-08-24,19.7442
2020-08-25,19.7442
2020-08-26,19.7442
2020-08-27,19.7442
2020-08-28,19.7442
2020-08-29,19.7442
2020-08-30,19.7442
2020-08-31,19.7442
2020-09-01,19.7442
2020-09-02,19.7442
2020-09-03,19.7442
2020-09-04,19.7442
2020-09-05,19.7442
2020-09-06,19.7442
2020-09-07,19.7442
2020-09-08,19.7442
2020-09-09,19.7442
2020-09-10,19.7442
2020-09-11,19.7442
2020-09-12,19.7442
2020-09-13,19.7442
2020-09-14,19.7442
2020-09-15,19.7442
2020-09-16,19.7442
2020-09-17,19.7442
2020-09-18,19.7442
2020-09-19,19.7442
2020-09-20,19.7442
2020-09-21,19.7442
2020-09-22,19.7442
2020-09-23,19.7442
2020-09-24,19.7442
2020-09-25,19.7442
2020-09-26,19.7442
2020-09-27,19.7442
2020-09-28,19.7442
2020-09-29,19.7442
2020-09-30,22.9696
2020-10-01,22.9696
2020-10-02,22.9696
2020-10-03,22.9696
2020-10-04,22.9696
2020-10-05,22.9696
2020-10-06,22.9696
2020-10-07,22.9696
2020-10-08,22.9696
2020-10-09,22.9696
2020-10-10,22.9696
2020-10-11,22.9696
2020-10-12,22.9696
2020-10-13,22.9696
2020-10-14,22.9696
2020-10-15,22.9696
2020-10-16,22.9696
2020-10-17,22.9696
2020-10-18,22.9696
2020-10-19,22.9696
2020-10-20,22.9696
2020-10-21,22.9696
2020-10-22,22.9696
2020-10-23,22.9696
2020-10-24,22.9696
2020-10-25,22.9696
2020-10-26,22.9696
2020-10-27,22.9696
2020-10-28,22.9696
2020-10-29,22.9696
2020-10-30,22.9696
2020-10-31,22.9696
2020-11-01,22.9696
2020-11-02,22.9696
2020-11-03,22.9696
2020-11-04,22.9696
2020-11-05,22.9696
2020-11-06,22.9696
2020-11-07,22.9696
2020-11-08,22.9696
2020-11-09,22.9696
2020-11-10,22.9696
2020-11-11,22.9696
2020-11-12,22.9696
2020-11-13,22.9696
2020-11-14,22.9696
2020-11-15,22.9696
2020-11-16,22.9696
2020-11-17,22.9696
2020-11-18,22.9696
2020-11-19,22.9696
2020-11-20,22.9696
2020-11-21,22.9696
2020-11-22,22.9696
2020-11-23,22.9696
2020-11-24,22.9696
2020-11-25,22.9696
2020-11-26,22.9696
2020-11-27,22.9696
2020-11-28,22.9696
2020-11-29,22.9696
2020-11-30,22.9696
2020-12-01,22.9696
2020-12-02,22.9696
2020-12-03,22.9696
2020-12-04,22.9696
2020-12-05,22.9696
2020-12-06,22.9696
2020-12-07,22.9696
2020-12-08,22.9696
2020-12-09,22.9696
2020-12-10,22.9696
2020-12-11,22.9696
2020-12-12,22.9696
2020-12-13,22.9696
2020-12-14,22.9696
2020-12-15,22.9696
2020-12-16,22.9696
2020-12-17,22.9696
2020-12-18,22.9696
2020-12-19,22.9696
2020-12-20,22.9696
2020-12-21,22.9696
2020-12-22,22.9696
2020-12-23,22.9696
2020-12-24,22.9696
2020-12-25,22.9696
2020-12-26,22.9696
2020-12-27,22.9696
2020-12-28,22.9696
2020-12-29,22.9696
2020-12-30,22.9696
2020-12-31,22.7792
2021-01-01,22.7792
2021-01-02,22.7792
2021-01-03,22.7792
2021-01-04,22.7792
2021-01-05,22.7792
2021-01-06,22.7792
2021-01-07,22.7792
2021-01-08,22.7792
2021-01-09,22.7792
2021-01-10,22.7792
2021-01-11,22.7792
2021-01-12,22.7792
2021-01-13,22.7792
2021-01-14,22.7792
2021-01-15,22.7792
2021-01-16,22.7792
2021-01-17,22.7792
2021-01-18,22.7792
2021-01-19,22.7792
2021-01-20,22.7792
2021-01-21,22.7792
2021-01-22,22.7792
2021-01-23,22.7792
2021-01-24,22.7792
2021-01-25,22.7792
2021-01-26,22.7792
2021-01-27,22.7792
2021-01-28,22.7792
2021-01-29,22.7792
2021-01-30,22.7792
2021-01-31,22.7792
2021-02-01,22.7792
2021-02-02,22.7792
2021-02-03,22.7792
2021-02-04,22.7792
2021-02-05,22.7792
2021-02-06,22.7792
2021-02-07,22.7792
2021-02-08,22.7792
2021-02-09,22.7792
2021-02-10,22.7792
2021-02-11,22.7792
2021-02-12,22.7792
2021-02-13,22.7792
2021-02-14,22.7792
2021-02-15,22.7792
2021-02-16,22.7792
2021-02-17,22.7792
2021-02-18,22.7792
2021-02-19,22.7792
2021-02-20,22.7792
2021-02-21,22.7792
2021-02-22,22.7792
2021-02-23,22.7792
2021-02-24,22.7792
2021-02-25,22.7792
2021-02-26,22.7792
2021-02-27,22.7792
2021-02-28,22.7792
2021-03-01,22.7792
2021-03-02,22.7792
2021-03-03,22.7792
2021-03-04,22.7792
2021-03-05,22.7792
2021-03-06,22.7792
2021-03-07,22.7792
2021-03-08,22.7792
2021-03-09,22.7792
2021-03-10,22.7792
2021-03-11,22.7792
2021-03-12,22.7792
2021-03-13,22.7792
2021-03-14,22.7792
2021-03-15,22.7792
2021-03-16,22.7792
2021-03-17,22.7792
2021-03-18,22.7792
2021-03-19,22.7792
2021-03-20,22.7792
2021-03-21,22.7792
2021-03-22,22.7792
2021-03-23,22.7792
2021-03-24,22.7792
2021-03-25,22.7792
2021-03-26,22.7792
2021-03-27,22.7792
2021-03-28,22.7792
2021-03-29,22.7792
2021-03-30,22.7792
2021-03-31,27.2179
2021-04-01,27.2179
2021-04-02,27.2179
2021-04-03,27.2179
2021-04-04,27.2179
2021-04-05,27.2179
2021-04-06,27.2179
2021-04-07,27.2179
2021-04-08,27.2179
2021-04-09,27.2179
2021-04-10,27.2179
2021-04-11,27.2179
2021-04-12,27.2179
2021-04-13,27.2179
2021-04-14,27.2179
2021-04-15,27.2179
2021-04-16,27.2179
2021-04-17,27.2179
2021-04-18,27.2179
2021-04-19,27.2179
2021-04-20,27.2179
2021-04-21,27.2179
2021-04-22,27.2179
2021-04-23,27.2179
2021-04-24,27.2179
2021-04-25,27.2179
2021-04-26,27.2179
2021-04-27,27.2179
2021-04-28,27.2179
2021-04-29,27.2179
2021-04-30,27.2179
2021-05-01,27.2179
2021-05-02,27.2179
2021-05-03,27.2179
2021-05-04,27.2179
2021-05-05,27.2179
2021-05-06,27.2179
2021-05-07,27.2179
2021-05-08,27.2179
2021-05-09,27.2179
2021-05-10,27.2179
2021-05-11,27.2179
2021-05-12,27.2179
2021-05-13,27.2179
2021-05-14,27.2179
2021-05-15,27.2179
2021-05-16,27.2179
2021-05-17,27.2179
2021-05-18,27.2179
2021-05-19,27.2179
2021-05-20,27.2179
2021-05-21,27.2179
2021-05-22,27.2179
2021-05-23,27.2179
2021-05-24,27.2179
2021-05-25,27.2179
2021-05-26,27.2179
2021-05-27,27.2179
2021-05-28,27.2179
2021-05-29,27.2179
2021-05-30,27.2179
2021-05-31,27.2179
2021-06-01,27.2179
2021-06-02,27.2179
2021-06-03,27.2179
2021-06-04,27.2179
2021-06-05,27.2179
2021-06-06,27.2179
2021-06-07,27.2179
2021-06-08,27.2179
2021-06-09,27.2179
2021-06-10,27.2179
2021-06-11,27.2179
2021-06-12,27.2179
2021-06-13,27.2179
2021-06-14,27.2179
2021-06-15,27.2179
2021-06-16,27.2179
2021-06-17,27.2179
2021-06-18,27.2179
2021-06-19,27.2179
2021-06-20,27.2179
2021-06-21,27.2179
2021-06-22,27.2179
2021-06-23,27.2179
2021-06-24,27.2179
2021-06-25,27.2179
2021-06-26,27.2179
2021-06-27,27.2179
2021-06-28,27.2179
2021-06-29,27.2179
2021-06-30,28.0353
2021-07-01,28.0353
2021-07-02,28.0353
2021-07-03,28.0353
2021-07-04,28.0353
2021-07-05,28.0353
2021-07-06,28.0353
2021-07-07,28.0353
2021-07-08,28.0353
2021-07-09,28.0353
2021-07-10,28.0353
2021-07-11,28.0353
2021-07-12,28.0353
2021-07-13,28.0353
2021-07-14,28.0353
2021-07-15,28.0353
2021-07-16,28.0353
2021-07-17,28.0353
2021-07-18,28.0353
2021-07-19,28.0353
2021-07-20,28.0353
2021-07-21,28.0353
2021-07-22,28.0353
2021-07-23,28.0353
2021-07-24,28.0353
2021-07-25,28.0353
2021-07-26,28.0353
2021-07-27,28.0353
2021-07-28,28.0353
2021-07-29,28.0353
2021-07-30,28.0353
2021-07-31,28.0353
2021-08-01,28.0353
2021-08-02,28.0353
2021-08-03,28.0353
2021-08-04,28.0353
2021-08-05,28.0353
2021-08-06,28.0353
2021-08-07,28.0353
2021-08-08,28.0353
2021-08-09,28.0353
2021-08-10,28.0353
2021-08-11,28.0353
2021-08-12,28.0353
2021-08-13,28.0353
2021-08-14,28.0353
2021-08-15,28.0353
2021-08-16,28.0353
2021-08-17,28.0353
2021-08-18,28.0353
2021-08-19,28.0353
2021-08-20,28.0353
2021-08-21,28.0353
2021-08-22,28.0353
2021-08-23,28.0353
2021-08-24,28.0353
2021-08-25,28.0353
2021-08-26,28.0353
2021-08-27,28.0353
2021-08-28,28.0353
2021-08-29,28.0353
2021-08-30,28.0353
2021-08-31,28.0353
2021-09-01,28.0353
2021-09-02,28.0353
2021-09-03,28.0353
2021-09-04,28.0353
2021-09-05,28.0353
2021-09-06,28.0353
2021-09-07,28.0353
2021-09-08,28.0353
2021-09-09,28.0353
2021-09-10,28.0353
2021-09-11,28.0353
2021-09-12,28.0353
2021-09-13,28.0353
2021-09-14,28.0353
2021-09-15,28.0353
2021-09-16,28.0353
2021-09-17,28.0353
2021-09-18,28.0353
2021-09-19,28.0353
2021-09-20,28.0353
2021-09-21,28.0353
2021-09-22,28.0353
2021-09-23,28.0353
2021-09-24,28.0353
2021-09-25,28.0353
2021-09-26,28.0353
2021-09-27,28.0353
2021-09-28,28.0353
2021-09-29,28.0353
2021-09-30,30.6745
2021-10-01,30.6745
2021-10-02,30.6745
2021-10-03,30.6745
2021-10-04,30.6745
2021-10-05,30.6745
2021-10-06,30.6745
2021-10-07,30.6745
2021-10-08,30.6745
2021-10-09,30.6745
2021-10-10,30.6745
2021-10-11,30.6745
2021-10-12,30.6745
2021-10-13,30.6745
2021-10-14,30.6745
2021-10-15,30.6745
2021-10-16,30.6745
2021-10-17,30.6745
2021-10-18,30.6745
2021-10-19,30.6745
2021-10-20,30.6745
2021-10-21,30.6745
2021-10-22,30.6745
2021-10-23,30.6745
2021-10-24,30.6745
2021-10-25,30.6745
2021-10-26,30.6745
2021-10-27,30.6745
2021-10-28,30.6745
2021-10-29,30.6745
2021-10-30,30.6745
2021-10-31,30.6745
2021-11-01,30.6745
2021-11-02,30.6745
2021-11-03,30.6745
2021-11-04,30.6745
2021-11-05,30.6745
2021-11-06,30.6745
2021-11-07,30.6745
2021-11-08,30.6745
2021-11-09,30.6745
2021-11-10,30.6745
2021-11-11,30.6745
2021-11-12,30.6745
2021-11-13,30.6745
2021-11-14,30.6745
2021-11-15,30.6745
2021-11-16,30.6745
2021-11-17,30.6745
2021-11-18,30.6745
2021-11-19,30.6745
2021-11-20,30.6745
2021-11-21,30.6745
2021-11-22,30.6745
2021-11-23,30.6745
2021-11-24,30.6745
2021-11-25,30.6745
2021-11-26,30.6745
2021-11-27,30.6745
2021-11-28,30.6745
2021-11-29,30.6745
2021-11-30,30.6745
2021-12-01,30.6745
2021-12-02,30.6745
2021-12-03,30.6745
2021-12-04,30.6745
2021-12-05,30.6745
2021-12-06,30.6745
2021-12-07,30.6745
2021-12-08,30.6745
2021-12-09,30.6745
2021-12-10,30.6745
2021-12-11,30.6745
2021-12-12,30.6745
2021-12-13,30.6745
2021-12-14,30.6745
2021-12-15,30.6745
2021-12-16,30.6745
2021-12-17,30.6745
2021-12-18,30.6745
2021-12-19,30.6745
2021-12-20,30.6745
2021-12-21,30.6745
2021-12-22,30.6745
2021-12-23,30.6745
2021-12-24,30.6745
2021-12-25,30.6745
2021-12-26,30.6745
2021-12-27,30.6745
2021-12-28,30.6745
2021-12-29,30.6745
2021-12-30,30.6745
2021-12-31,29.0893
2022-01-01,29.0893
2022-01-02,29.0893
2022-01-03,29.0893
2022-01-04,29.0893
2022-01-05,29.0893
2022-01-06,29.0893
2022-01-07,29.0893
2022-01-08,29.0893
2022-01-09,29.0893
2022-01-10,29.0893
2022-01-11,29.0893
2022-01-12,29.0893
2022-01-13,29.0893
2022-01-14,29.0893
2022-01-15,29.0893
2022-01-16,29.0893
2022-01-17,29.0893
2022-01-18,29.0893
2022-01-19,29.0893
2022-01-20,29.0893
2022-01-21,29.0893
2022-01-22,29.0893
2022-01-23,29.0893
2022-01-24,29.0893
2022-01-25,29.0893
2022-01-26,29.0893
2022-01-27,29.0893
2022-01-28,29.0893
2022-01-29,29.0893
2022-01-30,29.0893
2022-01-31,29.0893
2022-02-01,29.0893
2022-02-02,29.0893
2022-02-03,29.0893
2022-02-04,29.0893
2022-02-05,29.0893
2022-02-06,29.0893
2022-02-07,29.0893
2022-02-08,29.0893
2022-02-09,29.0893
2022-02-10,29.0893
2022-02-11,29.0893
2022-02-12,29.0893
2022-02-13,29.0893
2022-02-14,29.0893
2022-02-15,29.0893
2022-02-16,29.0893
2022-02-17,29.0893
2022-02-18,29.0893
2022-02-19,29.0893
2022-02-20,29.0893
2022-02-21,29.0893
2022-02-22,29.0893
2022-02-23,29.0893
2022-02-24,29.0893
2022-02-25,29.0893
2022-02-26,29.0893
2022-02-27,29.0893
2022-02-28,29.0893
2022-03-01,29.0893
2022-03-02,29.0893
2022-03-03,29.0893
2022-03-04,29.0893
2022-03-05,29.0893
2022-03-06,29.0893
2022-03-07,29.0893
2022-03-08,29.0893
2022-03-09,29.0893
2022-03-10,29.0893
2022-03-11,29.0893
2022-03-12,29.0893
2022-03-13,29.0893
2022-03-14,29.0893
2022-03-15,29.0893
2022-03-16,29.0893
2022-03-17,29.0893
2022-03-18,29.0893
2022-03-19,29.0893
2022-03-20,29.0893
2022-03-21,29.0893
2022-03-22,29.0893
2022-03-23,29.0893
2022-03-24,29.0893
2022-03-25,29.0893
2022-03-26,29.0893
2022-03-27,29.0893
2022-03-28,29.0893
2022-03-29,29.0893
2022-03-30,29.0893
2022-03-31,32.3133
2022-04-01,32.3133
2022-04-02,32.3133
2022-04-03,32.3133
2022-04-04,32.3133
2022-04-05,32.3133
2022-04-06,32.3133
2022-04-07,32.3133
2022-04-08,32.3133
2022-04-09,32.3133
2022-04-10,32.3133
2022-04-11,32.3133
2022-04-12,32.3133
2022-04-13,32.3133
2022-04-14,32.3133
2022-04-15,32.3133
2022-04-16,32.3133
2022-04-17,32.3133
2022-04-18,32.3133
2022-04-19,32.3133
2022-04-20,32.3133
2022-04-21,32.3133
2022-04-22,32.3133
2022-04-23,32.3133
2022-04-24,32.3133
2022-04-25,32.3133
2022-04-26,32.3133
2022-04-27,32.3133
2022-04-28,32.3133
2022-04-29,32.3133
2022-04-30,32.3133
2022-05-01,32.3133
2022-05-02,32.3133
2022-05-03,32.3133
2022-05-04,32.3133
2022-05-05,32.3133
2022-05-06,32.3133
2022-05-07,32.3133
2022-05-08,32.3133
2022-05-09,32.3133
2022-05-10,32.3133
2022-05-11,32.3133
2022-05-12,32.3133
2022-05-13,32.3133
2022-05-14,32.3133
2022-05-15,32.3133
2022-05-16,32.3133
2022-05-17,32.3133
2022-05-18,32.3133
2022-05-19,32.3133
2022-05-20,32.3133
2022-05-21,32.3133
2022-05-22,32.3133
2022-05-23,32.3133
2022-05-24,32.3133
2022-05-25,32.3133
2022-05-26,32.3133
2022-05-27,32.3133
2022-05-28,32.3133
2022-05-29,32.3133
2022-05-30,32.3133
2022-05-31,32.3133
2022-06-01,32.3133
2022-06-02,32.3133
2022-06-03,32.3133
2022-06-04,32.3133
2022-06-05,32.3133
2022-06-06,32.3133
2022-06-07,32.3133
2022-06-08,32.3133
2022-06-09,32.3133
2022-06-10,32.3133
2022-06-11,32.3133
2022-06-12,32.3133
2022-06-13,32.3133
2022-06-14,32.3133
2022-06-15,32.3133
2022-06-16,32.3133
2022-06-17,32.3133
2022-06-18,32.3133
2022-06-19,32.3133
2022-06-20,32.3133
2022-06-21,32.3133
2022-06-22,32.3133
2022-06-23,32.3133
2022-06-24,32.3133
2022-06-25,32.3133
2022-06-26,32.3133
2022-06-27,32.3133
2022-06-28,32.3133
2022-06-29,32.3133
2022-06-30,28.5282
2022-07-01,28.5282
2022-07-02,28.5282
2022-07-03,28.5282
2022-07-04,28.5282
2022-07-05,28.5282
2022-07-06,28.5282
2022-07-07,28.5282
2022-07-08,28.5282
2022-07-09,28.5282
2022-07-10,28.5282
2022-07-11,28.5282
2022-07-12,28.5282
2022-07-13,28.5282
2022-07-14,28.5282
2022-07-15,28.5282
2022-07-16,28.5282
2022-07-17,28.5282
2022-07-18,28.5282
2022-07-19,28.5282
2022-07-20,28.5282
2022-07-21,28.5282
2022-07-22,28.5282
2022-07-23,28.5282
2022-07-24,28.5282
2022-07-25,28.5282
2022-07-26,28.5282
2022-07-27,28.5282
2022-07-28,28.5282
2022-07-29,28.5282
2022-07-30,28.5282
2022-07-31,28.5282
2022-08-01,28.5282
2022-08-02,28.5282
2022-08-03,28.5282
2022-08-04,28.5282
2022-08-05,28.5282
2022-08-06,28.5282
2022-08-07,28.5282
2022-08-08,28.5282
2022-08-09,28.5282
2022-08-10,28.5282
2022-08-11,28.5282
2022-08-12,28.5282
2022-08-13,28.5282
2022-08-14,28.5282
2022-08-15,28.5282
2022-08-16,28.5282
2022-08-17,28.5282
2022-08-18,28.5282
2022-08-19,28.5282
2022-08-20,28.5282
2022-08-21,28.5282
2022-08-22,28.5282
2022-08-23,28.5282
2022-08-24,28.5282
2022-08-25,28.5282
2022-08-26,28.5282
2022-08-27,28.5282
2022-08-28,28.5282
2022-08-29,28.5282
2022-08-30,28.5282
2022-08-31,28.5282
2022-09-01,28.5282
2022-09-02,28.5282
2022-09-03,28.5282
2022-09-04,28.5282
2022-09-05,28.5282
2022-09-06,28.5282
2022-09-07,28.5282
2022-09-08,28.5282
2022-09-09,28.5282
2022-09-10,28.5282
2022-09-11,28.5282
2022-09-12,28.5282
2022-09-13,28.5282
2022-09-14,28.5282
2022-09-15,28.5282
2022-09-16,28.5282
2022-09-17,28.5282
2022-09-18,28.5282
2022-09-19,28.5282
2022-09-20,28.5282
2022-09-21,28.5282
2022-09-22,28.5282
2022-09-23,28.5282
2022-09-24,28.5282
2022-09-25,28.5282
2022-09-26,28.5282
2022-09-27,28.5282
2022-09-28,28.5282
2022-09-29,28.5282
2022-09-30,27.1687
2022-10-01,27.1687
2022-10-02,27.1687
2022-10-03,27.1687
2022-10-04,27.1687
2022-10-05,27.1687
2022-10-06,27.1687
2022-10-07,27.1687
2022-10-08,27.1687
2022-10-09,27.1687
2022-10-10,27.1687
2022-10-11,27.1687
2022-10-12,27.1687
2022-10-13,27.1687
2022-10-14,27.1687
2022-10-15,27.1687
2022-10-16,27.1687
2022-10-17,27.1687
2022-10-18,27.1687
2022-10-19,27.1687
2022-10-20,27.1687
2022-10-21,27.1687
2022-10-22,27.1687
2022-10-23,27.1687
2022-10-24,27.1687
2022-10-25,27.1687
2022-10-26,27.1687
2022-10-27,27.1687
2022-10-28,27.1687
2022-10-29,27.1687
2022-10-30,27.1687
2022-10-31,27.1687
2022-11-01,27.1687
2022-11-02,27.1687
2022-11-03,27.1687
2022-11-04,27.1687
2022-11-05,27.1687
2022-11-06,27.1687
2022-11-07,27.1687
2022-11-08,27.1687
2022-11-09,27.1687
2022-11-10,27.1687
2022-11-11,27.1687
2022-11-12,27.1687
2022-11-13,27.1687
2022-11-14,27.1687
2022-11-15,27.1687
2022-11-16,27.1687
2022-11-17,27.1687
2022-11-18,27.1687
2022-11-19,27.1687
2022-11-20,27.1687
2022-11-21,27.1687
2022-11-22,27.1687
2022-11-23,27.1687
2022-11-24,27.1687
2022-11-25,27.1687
2022-11-26,27.1687
2022-11-27,27.1687
2022-11-28,27.1687
2022-11-29,27.1687
2022-11-30,27.1687
2022-12-01,27.1687
2022-12-02,27.1687
2022-12-03,27.1687
2022-12-04,27.1687
2022-12-05,27.1687
2022-12-06,27.1687
2022-12-07,27.1687
2022-12-08,27.1687
2022-12-09,27.1687
2022-12-10,27.1687
2022-12-11,27.1687
2022-12-12,27.1687
2022-12-13,27.1687
2022-12-14,27.1687
2022-12-15,27.1687
2022-12-16,27.1687
2022-12-17,27.1687
2022-12-18,27.1687
2022-12-19,27.1687
2022-12-20,27.1687
2022-12-21,27.1687
2022-12-22,27.1687
2022-12-23,27.1687
2022-12-24,27.1687
2022-12-25,27.1687
2022-12-26,27.1687
2022-12-27,27.1687
2022-12-28,27.1687
2022-12-29,27.1687
2022-12-30,27.1687
2022-12-31,25.4419
2023-01-01,25.4419
2023-01-02,25.4419
2023-01-03,25.4419
2023-01-04,25.4419
2023-01-05,25.4419
2023-01-06,25.4419
2023-01-07,25.4419
2023-01-08,25.4419
2023-01-09,25.4419
2023-01-10,25.4419
2023-01-11,25.4419
2023-01-12,25.4419
2023-01-13,25.4419
2023-01-14,25.4419
2023-01-15,25.4419
2023-01-16,25.4419
2023-01-17,25.4419
2023-01-18,25.4419
2023-01-19,25.4419
2023-01-20,25.4419
2023-01-21,25.4419
2023-01-22,25.4419
2023-01-23,25.4419
2023-01-24,25.4419
2023-01-25,25.4419
2023-01-26,25.4419
2023-01-27,25.4419
2023-01-28,25.4419
2023-01-29,25.4419
2023-01-30,25.4419
2023-01-31,25.4419
2023-02-01,25.4419
2023-02-02,25.4419
2023-02-03,25.4419
2023-02-04,25.4419
2023-02-05,25.4419
2023-02-06,25.4419
2023-02-07,25.4419
2023-02-08,25.4419
2023-02-09,25.4419
2023-02-10,25.4419
2023-02-11,25.4419
2023-02-12,25.4419
2023-02-13,25.4419
2023-02-14,25.4419
2023-02-15,25.4419
2023-02-16,25.4419
2023-02-17,25.4419
2023-02-18,25.4419
2023-02-19,25.4419
2023-02-20,25.4419
2023-02-21,25.4419
2023-02-22,25.4419
2023-02-23,25.4419
2023-02-24,25.4419
2023-02-25,25.4419
2023-02-26,25.4419
2023-02-27,25.4419
2023-02-28,25.4419
2023-03-01,25.4419
2023-03-02,25.4419
2023-03-03,25.4419
2023-03-04,25.4419
2023-03-05,25.4419
2023-03-06,25.4419
2023-03-07,25.4419
2023-03-08,25.4419
2023-03-09,25.4419
2023-03-10,25.4419
2023-03-11,25.4419
2023-03-12,25.4419
2023-03-13,25.4419
2023-03-14,25.4419
2023-03-15,25.4419
2023-03-16,25.4419
