,RUTH US Equity
2020-04-04,28.3413
2020-04-05,28.3413
2020-04-06,28.3413
2020-04-07,28.3413
2020-04-08,28.3413
2020-04-09,28.3413
2020-04-10,28.3413
2020-04-11,28.3413
2020-04-12,28.3413
2020-04-13,28.3413
2020-04-14,28.3413
2020-04-15,28.3413
2020-04-16,28.3413
2020-04-17,28.3413
2020-04-18,28.3413
2020-04-19,28.3413
2020-04-20,28.3413
2020-04-21,28.3413
2020-04-22,28.3413
2020-04-23,28.3413
2020-04-24,28.3413
2020-04-25,28.3413
2020-04-26,28.3413
2020-04-27,28.3413
2020-04-28,28.3413
2020-04-29,28.3413
2020-04-30,28.3413
2020-05-01,28.3413
2020-05-02,28.3413
2020-05-03,28.3413
2020-05-04,28.3413
2020-05-05,28.3413
2020-05-06,28.3413
2020-05-07,28.3413
2020-05-08,28.3413
2020-05-09,28.3413
2020-05-10,28.3413
2020-05-11,28.3413
2020-05-12,28.3413
2020-05-13,28.3413
2020-05-14,28.3413
2020-05-15,28.3413
2020-05-16,28.3413
2020-05-17,28.3413
2020-05-18,28.3413
2020-05-19,28.3413
2020-05-20,28.3413
2020-05-21,28.3413
2020-05-22,28.3413
2020-05-23,28.3413
2020-05-24,28.3413
2020-05-25,28.3413
2020-05-26,28.3413
2020-05-27,28.3413
2020-05-28,28.3413
2020-05-29,28.3413
2020-05-30,28.3413
2020-05-31,28.3413
2020-06-01,28.3413
2020-06-02,28.3413
2020-06-03,28.3413
2020-06-04,28.3413
2020-06-05,28.3413
2020-06-06,28.3413
2020-06-07,28.3413
2020-06-08,28.3413
2020-06-09,28.3413
2020-06-10,28.3413
2020-06-11,28.3413
2020-06-12,28.3413
2020-06-13,28.3413
2020-06-14,28.3413
2020-06-15,28.3413
2020-06-16,28.3413
2020-06-17,28.3413
2020-06-18,28.3413
2020-06-19,28.3413
2020-06-20,28.3413
2020-06-21,28.3413
2020-06-22,28.3413
2020-06-23,28.3413
2020-06-24,28.3413
2020-06-25,28.3413
2020-06-26,28.3413
2020-06-27,28.3413
2020-06-28,-2.3622
2020-06-29,-2.3622
2020-06-30,-2.3622
2020-07-01,-2.3622
2020-07-02,-2.3622
2020-07-03,-2.3622
2020-07-04,-2.3622
2020-07-05,-2.3622
2020-07-06,-2.3622
2020-07-07,-2.3622
2020-07-08,-2.3622
2020-07-09,-2.3622
2020-07-10,-2.3622
2020-07-11,-2.3622
2020-07-12,-2.3622
2020-07-13,-2.3622
2020-07-14,-2.3622
2020-07-15,-2.3622
2020-07-16,-2.3622
2020-07-17,-2.3622
2020-07-18,-2.3622
2020-07-19,-2.3622
2020-07-20,-2.3622
2020-07-21,-2.3622
2020-07-22,-2.3622
2020-07-23,-2.3622
2020-07-24,-2.3622
2020-07-25,-2.3622
2020-07-26,-2.3622
2020-07-27,-2.3622
2020-07-28,-2.3622
2020-07-29,-2.3622
2020-07-30,-2.3622
2020-07-31,-2.3622
2020-08-01,-2.3622
2020-08-02,-2.3622
2020-08-03,-2.3622
2020-08-04,-2.3622
2020-08-05,-2.3622
2020-08-06,-2.3622
2020-08-07,-2.3622
2020-08-08,-2.3622
2020-08-09,-2.3622
2020-08-10,-2.3622
2020-08-11,-2.3622
2020-08-12,-2.3622
2020-08-13,-2.3622
2020-08-14,-2.3622
2020-08-15,-2.3622
2020-08-16,-2.3622
2020-08-17,-2.3622
2020-08-18,-2.3622
2020-08-19,-2.3622
2020-08-20,-2.3622
2020-08-21,-2.3622
2020-08-22,-2.3622
2020-08-23,-2.3622
2020-08-24,-2.3622
2020-08-25,-2.3622
2020-08-26,-2.3622
2020-08-27,-2.3622
2020-08-28,-2.3622
2020-08-29,-2.3622
2020-08-30,-2.3622
2020-08-31,-2.3622
2020-09-01,-2.3622
2020-09-02,-2.3622
2020-09-03,-2.3622
2020-09-04,-2.3622
2020-09-05,-2.3622
2020-09-06,-2.3622
2020-09-07,-2.3622
2020-09-08,-2.3622
2020-09-09,-2.3622
2020-09-10,-2.3622
2020-09-11,-2.3622
2020-09-12,-2.3622
2020-09-13,-2.3622
2020-09-14,-2.3622
2020-09-15,-2.3622
2020-09-16,-2.3622
2020-09-17,-2.3622
2020-09-18,-2.3622
2020-09-19,-2.3622
2020-09-20,-2.3622
2020-09-21,-2.3622
2020-09-22,-2.3622
2020-09-23,-2.3622
2020-09-24,-2.3622
2020-09-25,-2.3622
2020-09-26,-2.3622
2020-09-27,-12.8199
2020-09-28,-12.8199
2020-09-29,-12.8199
2020-09-30,-12.8199
2020-10-01,-12.8199
2020-10-02,-12.8199
2020-10-03,-12.8199
2020-10-04,-12.8199
2020-10-05,-12.8199
2020-10-06,-12.8199
2020-10-07,-12.8199
2020-10-08,-12.8199
2020-10-09,-12.8199
2020-10-10,-12.8199
2020-10-11,-12.8199
2020-10-12,-12.8199
2020-10-13,-12.8199
2020-10-14,-12.8199
2020-10-15,-12.8199
2020-10-16,-12.8199
2020-10-17,-12.8199
2020-10-18,-12.8199
2020-10-19,-12.8199
2020-10-20,-12.8199
2020-10-21,-12.8199
2020-10-22,-12.8199
2020-10-23,-12.8199
2020-10-24,-12.8199
2020-10-25,-12.8199
2020-10-26,-12.8199
2020-10-27,-12.8199
2020-10-28,-12.8199
2020-10-29,-12.8199
2020-10-30,-12.8199
2020-10-31,-12.8199
2020-11-01,-12.8199
2020-11-02,-12.8199
2020-11-03,-12.8199
2020-11-04,-12.8199
2020-11-05,-12.8199
2020-11-06,-12.8199
2020-11-07,-12.8199
2020-11-08,-12.8199
2020-11-09,-12.8199
2020-11-10,-12.8199
2020-11-11,-12.8199
2020-11-12,-12.8199
2020-11-13,-12.8199
2020-11-14,-12.8199
2020-11-15,-12.8199
2020-11-16,-12.8199
2020-11-17,-12.8199
2020-11-18,-12.8199
2020-11-19,-12.8199
2020-11-20,-12.8199
2020-11-21,-12.8199
2020-11-22,-12.8199
2020-11-23,-12.8199
2020-11-24,-12.8199
2020-11-25,-12.8199
2020-11-26,-12.8199
2020-11-27,-12.8199
2020-11-28,-12.8199
2020-11-29,-12.8199
2020-11-30,-12.8199
2020-12-01,-12.8199
2020-12-02,-12.8199
2020-12-03,-12.8199
2020-12-04,-12.8199
2020-12-05,-12.8199
2020-12-06,-12.8199
2020-12-07,-12.8199
2020-12-08,-12.8199
2020-12-09,-12.8199
2020-12-10,-12.8199
2020-12-11,-12.8199
2020-12-12,-12.8199
2020-12-13,-12.8199
2020-12-14,-12.8199
2020-12-15,-12.8199
2020-12-16,-12.8199
2020-12-17,-12.8199
2020-12-18,-12.8199
2020-12-19,-12.8199
2020-12-20,-12.8199
2020-12-21,-12.8199
2020-12-22,-12.8199
2020-12-23,-12.8199
2020-12-24,-12.8199
2020-12-25,-12.8199
2020-12-26,-12.8199
2020-12-27,-25.0946
2020-12-28,-25.0946
2020-12-29,-25.0946
2020-12-30,-25.0946
2020-12-31,-25.0946
2021-01-01,-25.0946
2021-01-02,-25.0946
2021-01-03,-25.0946
2021-01-04,-25.0946
2021-01-05,-25.0946
2021-01-06,-25.0946
2021-01-07,-25.0946
2021-01-08,-25.0946
2021-01-09,-25.0946
2021-01-10,-25.0946
2021-01-11,-25.0946
2021-01-12,-25.0946
2021-01-13,-25.0946
2021-01-14,-25.0946
2021-01-15,-25.0946
2021-01-16,-25.0946
2021-01-17,-25.0946
2021-01-18,-25.0946
2021-01-19,-25.0946
2021-01-20,-25.0946
2021-01-21,-25.0946
2021-01-22,-25.0946
2021-01-23,-25.0946
2021-01-24,-25.0946
2021-01-25,-25.0946
2021-01-26,-25.0946
2021-01-27,-25.0946
2021-01-28,-25.0946
2021-01-29,-25.0946
2021-01-30,-25.0946
2021-01-31,-25.0946
2021-02-01,-25.0946
2021-02-02,-25.0946
2021-02-03,-25.0946
2021-02-04,-25.0946
2021-02-05,-25.0946
2021-02-06,-25.0946
2021-02-07,-25.0946
2021-02-08,-25.0946
2021-02-09,-25.0946
2021-02-10,-25.0946
2021-02-11,-25.0946
2021-02-12,-25.0946
2021-02-13,-25.0946
2021-02-14,-25.0946
2021-02-15,-25.0946
2021-02-16,-25.0946
2021-02-17,-25.0946
2021-02-18,-25.0946
2021-02-19,-25.0946
2021-02-20,-25.0946
2021-02-21,-25.0946
2021-02-22,-25.0946
2021-02-23,-25.0946
2021-02-24,-25.0946
2021-02-25,-25.0946
2021-02-26,-25.0946
2021-02-27,-25.0946
2021-02-28,-25.0946
2021-03-01,-25.0946
2021-03-02,-25.0946
2021-03-03,-25.0946
2021-03-04,-25.0946
2021-03-05,-25.0946
2021-03-06,-25.0946
2021-03-07,-25.0946
2021-03-08,-25.0946
2021-03-09,-25.0946
2021-03-10,-25.0946
2021-03-11,-25.0946
2021-03-12,-25.0946
2021-03-13,-25.0946
2021-03-14,-25.0946
2021-03-15,-25.0946
2021-03-16,-25.0946
2021-03-17,-25.0946
2021-03-18,-25.0946
2021-03-19,-25.0946
2021-03-20,-25.0946
2021-03-21,-25.0946
2021-03-22,-25.0946
2021-03-23,-25.0946
2021-03-24,-25.0946
2021-03-25,-25.0946
2021-03-26,-25.0946
2021-03-27,-25.0946
2021-03-28,-12.9729
2021-03-29,-12.9729
2021-03-30,-12.9729
2021-03-31,-12.9729
2021-04-01,-12.9729
2021-04-02,-12.9729
2021-04-03,-12.9729
2021-04-04,-12.9729
2021-04-05,-12.9729
2021-04-06,-12.9729
2021-04-07,-12.9729
2021-04-08,-12.9729
2021-04-09,-12.9729
2021-04-10,-12.9729
2021-04-11,-12.9729
2021-04-12,-12.9729
2021-04-13,-12.9729
2021-04-14,-12.9729
2021-04-15,-12.9729
2021-04-16,-12.9729
2021-04-17,-12.9729
2021-04-18,-12.9729
2021-04-19,-12.9729
2021-04-20,-12.9729
2021-04-21,-12.9729
2021-04-22,-12.9729
2021-04-23,-12.9729
2021-04-24,-12.9729
2021-04-25,-12.9729
2021-04-26,-12.9729
2021-04-27,-12.9729
2021-04-28,-12.9729
2021-04-29,-12.9729
2021-04-30,-12.9729
2021-05-01,-12.9729
2021-05-02,-12.9729
2021-05-03,-12.9729
2021-05-04,-12.9729
2021-05-05,-12.9729
2021-05-06,-12.9729
2021-05-07,-12.9729
2021-05-08,-12.9729
2021-05-09,-12.9729
2021-05-10,-12.9729
2021-05-11,-12.9729
2021-05-12,-12.9729
2021-05-13,-12.9729
2021-05-14,-12.9729
2021-05-15,-12.9729
2021-05-16,-12.9729
2021-05-17,-12.9729
2021-05-18,-12.9729
2021-05-19,-12.9729
2021-05-20,-12.9729
2021-05-21,-12.9729
2021-05-22,-12.9729
2021-05-23,-12.9729
2021-05-24,-12.9729
2021-05-25,-12.9729
2021-05-26,-12.9729
2021-05-27,-12.9729
2021-05-28,-12.9729
2021-05-29,-12.9729
2021-05-30,-12.9729
2021-05-31,-12.9729
2021-06-01,-12.9729
2021-06-02,-12.9729
2021-06-03,-12.9729
2021-06-04,-12.9729
2021-06-05,-12.9729
2021-06-06,-12.9729
2021-06-07,-12.9729
2021-06-08,-12.9729
2021-06-09,-12.9729
2021-06-10,-12.9729
2021-06-11,-12.9729
2021-06-12,-12.9729
2021-06-13,-12.9729
2021-06-14,-12.9729
2021-06-15,-12.9729
2021-06-16,-12.9729
2021-06-17,-12.9729
2021-06-18,-12.9729
2021-06-19,-12.9729
2021-06-20,-12.9729
2021-06-21,-12.9729
2021-06-22,-12.9729
2021-06-23,-12.9729
2021-06-24,-12.9729
2021-06-25,-12.9729
2021-06-26,-12.9729
2021-06-27,14.9052
2021-06-28,14.9052
2021-06-29,14.9052
2021-06-30,14.9052
2021-07-01,14.9052
2021-07-02,14.9052
2021-07-03,14.9052
2021-07-04,14.9052
2021-07-05,14.9052
2021-07-06,14.9052
2021-07-07,14.9052
2021-07-08,14.9052
2021-07-09,14.9052
2021-07-10,14.9052
2021-07-11,14.9052
2021-07-12,14.9052
2021-07-13,14.9052
2021-07-14,14.9052
2021-07-15,14.9052
2021-07-16,14.9052
2021-07-17,14.9052
2021-07-18,14.9052
2021-07-19,14.9052
2021-07-20,14.9052
2021-07-21,14.9052
2021-07-22,14.9052
2021-07-23,14.9052
2021-07-24,14.9052
2021-07-25,14.9052
2021-07-26,14.9052
2021-07-27,14.9052
2021-07-28,14.9052
2021-07-29,14.9052
2021-07-30,14.9052
2021-07-31,14.9052
2021-08-01,14.9052
2021-08-02,14.9052
2021-08-03,14.9052
2021-08-04,14.9052
2021-08-05,14.9052
2021-08-06,14.9052
2021-08-07,14.9052
2021-08-08,14.9052
2021-08-09,14.9052
2021-08-10,14.9052
2021-08-11,14.9052
2021-08-12,14.9052
2021-08-13,14.9052
2021-08-14,14.9052
2021-08-15,14.9052
2021-08-16,14.9052
2021-08-17,14.9052
2021-08-18,14.9052
2021-08-19,14.9052
2021-08-20,14.9052
2021-08-21,14.9052
2021-08-22,14.9052
2021-08-23,14.9052
2021-08-24,14.9052
2021-08-25,14.9052
2021-08-26,14.9052
2021-08-27,14.9052
2021-08-28,14.9052
2021-08-29,14.9052
2021-08-30,14.9052
2021-08-31,14.9052
2021-09-01,14.9052
2021-09-02,14.9052
2021-09-03,14.9052
2021-09-04,14.9052
2021-09-05,14.9052
2021-09-06,14.9052
2021-09-07,14.9052
2021-09-08,14.9052
2021-09-09,14.9052
2021-09-10,14.9052
2021-09-11,14.9052
2021-09-12,14.9052
2021-09-13,14.9052
2021-09-14,14.9052
2021-09-15,14.9052
2021-09-16,14.9052
2021-09-17,14.9052
2021-09-18,14.9052
2021-09-19,14.9052
2021-09-20,14.9052
2021-09-21,14.9052
2021-09-22,14.9052
2021-09-23,14.9052
2021-09-24,14.9052
2021-09-25,14.9052
2021-09-26,25.1612
2021-09-27,25.1612
2021-09-28,25.1612
2021-09-29,25.1612
2021-09-30,25.1612
2021-10-01,25.1612
2021-10-02,25.1612
2021-10-03,25.1612
2021-10-04,25.1612
2021-10-05,25.1612
2021-10-06,25.1612
2021-10-07,25.1612
2021-10-08,25.1612
2021-10-09,25.1612
2021-10-10,25.1612
2021-10-11,25.1612
2021-10-12,25.1612
2021-10-13,25.1612
2021-10-14,25.1612
2021-10-15,25.1612
2021-10-16,25.1612
2021-10-17,25.1612
2021-10-18,25.1612
2021-10-19,25.1612
2021-10-20,25.1612
2021-10-21,25.1612
2021-10-22,25.1612
2021-10-23,25.1612
2021-10-24,25.1612
2021-10-25,25.1612
2021-10-26,25.1612
2021-10-27,25.1612
2021-10-28,25.1612
2021-10-29,25.1612
2021-10-30,25.1612
2021-10-31,25.1612
2021-11-01,25.1612
2021-11-02,25.1612
2021-11-03,25.1612
2021-11-04,25.1612
2021-11-05,25.1612
2021-11-06,25.1612
2021-11-07,25.1612
2021-11-08,25.1612
2021-11-09,25.1612
2021-11-10,25.1612
2021-11-11,25.1612
2021-11-12,25.1612
2021-11-13,25.1612
2021-11-14,25.1612
2021-11-15,25.1612
2021-11-16,25.1612
2021-11-17,25.1612
2021-11-18,25.1612
2021-11-19,25.1612
2021-11-20,25.1612
2021-11-21,25.1612
2021-11-22,25.1612
2021-11-23,25.1612
2021-11-24,25.1612
2021-11-25,25.1612
2021-11-26,25.1612
2021-11-27,25.1612
2021-11-28,25.1612
2021-11-29,25.1612
2021-11-30,25.1612
2021-12-01,25.1612
2021-12-02,25.1612
2021-12-03,25.1612
2021-12-04,25.1612
2021-12-05,25.1612
2021-12-06,25.1612
2021-12-07,25.1612
2021-12-08,25.1612
2021-12-09,25.1612
2021-12-10,25.1612
2021-12-11,25.1612
2021-12-12,25.1612
2021-12-13,25.1612
2021-12-14,25.1612
2021-12-15,25.1612
2021-12-16,25.1612
2021-12-17,25.1612
2021-12-18,25.1612
2021-12-19,25.1612
2021-12-20,25.1612
2021-12-21,25.1612
2021-12-22,25.1612
2021-12-23,25.1612
2021-12-24,25.1612
2021-12-25,25.1612
2021-12-26,34.8437
2021-12-27,34.8437
2021-12-28,34.8437
2021-12-29,34.8437
2021-12-30,34.8437
2021-12-31,34.8437
2022-01-01,34.8437
2022-01-02,34.8437
2022-01-03,34.8437
2022-01-04,34.8437
2022-01-05,34.8437
2022-01-06,34.8437
2022-01-07,34.8437
2022-01-08,34.8437
2022-01-09,34.8437
2022-01-10,34.8437
2022-01-11,34.8437
2022-01-12,34.8437
2022-01-13,34.8437
2022-01-14,34.8437
2022-01-15,34.8437
2022-01-16,34.8437
2022-01-17,34.8437
2022-01-18,34.8437
2022-01-19,34.8437
2022-01-20,34.8437
2022-01-21,34.8437
2022-01-22,34.8437
2022-01-23,34.8437
2022-01-24,34.8437
2022-01-25,34.8437
2022-01-26,34.8437
2022-01-27,34.8437
2022-01-28,34.8437
2022-01-29,34.8437
2022-01-30,34.8437
2022-01-31,34.8437
2022-02-01,34.8437
2022-02-02,34.8437
2022-02-03,34.8437
2022-02-04,34.8437
2022-02-05,34.8437
2022-02-06,34.8437
2022-02-07,34.8437
2022-02-08,34.8437
2022-02-09,34.8437
2022-02-10,34.8437
2022-02-11,34.8437
2022-02-12,34.8437
2022-02-13,34.8437
2022-02-14,34.8437
2022-02-15,34.8437
2022-02-16,34.8437
2022-02-17,34.8437
2022-02-18,34.8437
2022-02-19,34.8437
2022-02-20,34.8437
2022-02-21,34.8437
2022-02-22,34.8437
2022-02-23,34.8437
2022-02-24,34.8437
2022-02-25,34.8437
2022-02-26,34.8437
2022-02-27,34.8437
2022-02-28,34.8437
2022-03-01,34.8437
2022-03-02,34.8437
2022-03-03,34.8437
2022-03-04,34.8437
2022-03-05,34.8437
2022-03-06,34.8437
2022-03-07,34.8437
2022-03-08,34.8437
2022-03-09,34.8437
2022-03-10,34.8437
2022-03-11,34.8437
2022-03-12,34.8437
2022-03-13,34.8437
2022-03-14,34.8437
2022-03-15,34.8437
2022-03-16,34.8437
2022-03-17,34.8437
2022-03-18,34.8437
2022-03-19,34.8437
2022-03-20,34.8437
2022-03-21,34.8437
2022-03-22,34.8437
2022-03-23,34.8437
2022-03-24,34.8437
2022-03-25,34.8437
2022-03-26,34.8437
2022-03-27,33.655
2022-03-28,33.655
2022-03-29,33.655
2022-03-30,33.655
2022-03-31,33.655
2022-04-01,33.655
2022-04-02,33.655
2022-04-03,33.655
2022-04-04,33.655
2022-04-05,33.655
2022-04-06,33.655
2022-04-07,33.655
2022-04-08,33.655
2022-04-09,33.655
2022-04-10,33.655
2022-04-11,33.655
2022-04-12,33.655
2022-04-13,33.655
2022-04-14,33.655
2022-04-15,33.655
2022-04-16,33.655
2022-04-17,33.655
2022-04-18,33.655
2022-04-19,33.655
2022-04-20,33.655
2022-04-21,33.655
2022-04-22,33.655
2022-04-23,33.655
2022-04-24,33.655
2022-04-25,33.655
2022-04-26,33.655
2022-04-27,33.655
2022-04-28,33.655
2022-04-29,33.655
2022-04-30,33.655
2022-05-01,33.655
2022-05-02,33.655
2022-05-03,33.655
2022-05-04,33.655
2022-05-05,33.655
2022-05-06,33.655
2022-05-07,33.655
2022-05-08,33.655
2022-05-09,33.655
2022-05-10,33.655
2022-05-11,33.655
2022-05-12,33.655
2022-05-13,33.655
2022-05-14,33.655
2022-05-15,33.655
2022-05-16,33.655
2022-05-17,33.655
2022-05-18,33.655
2022-05-19,33.655
2022-05-20,33.655
2022-05-21,33.655
2022-05-22,33.655
2022-05-23,33.655
2022-05-24,33.655
2022-05-25,33.655
2022-05-26,33.655
2022-05-27,33.655
2022-05-28,33.655
2022-05-29,33.655
2022-05-30,33.655
2022-05-31,33.655
2022-06-01,33.655
2022-06-02,33.655
2022-06-03,33.655
2022-06-04,33.655
2022-06-05,33.655
2022-06-06,33.655
2022-06-07,33.655
2022-06-08,33.655
2022-06-09,33.655
2022-06-10,33.655
2022-06-11,33.655
2022-06-12,33.655
2022-06-13,33.655
2022-06-14,33.655
2022-06-15,33.655
2022-06-16,33.655
2022-06-17,33.655
2022-06-18,33.655
2022-06-19,33.655
2022-06-20,33.655
2022-06-21,33.655
2022-06-22,33.655
2022-06-23,33.655
2022-06-24,33.655
2022-06-25,33.655
2022-06-26,30.7359
2022-06-27,30.7359
2022-06-28,30.7359
2022-06-29,30.7359
2022-06-30,30.7359
2022-07-01,30.7359
2022-07-02,30.7359
2022-07-03,30.7359
2022-07-04,30.7359
2022-07-05,30.7359
2022-07-06,30.7359
2022-07-07,30.7359
2022-07-08,30.7359
2022-07-09,30.7359
2022-07-10,30.7359
2022-07-11,30.7359
2022-07-12,30.7359
2022-07-13,30.7359
2022-07-14,30.7359
2022-07-15,30.7359
2022-07-16,30.7359
2022-07-17,30.7359
2022-07-18,30.7359
2022-07-19,30.7359
2022-07-20,30.7359
2022-07-21,30.7359
2022-07-22,30.7359
2022-07-23,30.7359
2022-07-24,30.7359
2022-07-25,30.7359
2022-07-26,30.7359
2022-07-27,30.7359
2022-07-28,30.7359
2022-07-29,30.7359
2022-07-30,30.7359
2022-07-31,30.7359
2022-08-01,30.7359
2022-08-02,30.7359
2022-08-03,30.7359
2022-08-04,30.7359
2022-08-05,30.7359
2022-08-06,30.7359
2022-08-07,30.7359
2022-08-08,30.7359
2022-08-09,30.7359
2022-08-10,30.7359
2022-08-11,30.7359
2022-08-12,30.7359
2022-08-13,30.7359
2022-08-14,30.7359
2022-08-15,30.7359
2022-08-16,30.7359
2022-08-17,30.7359
2022-08-18,30.7359
2022-08-19,30.7359
2022-08-20,30.7359
2022-08-21,30.7359
2022-08-22,30.7359
2022-08-23,30.7359
2022-08-24,30.7359
2022-08-25,30.7359
2022-08-26,30.7359
2022-08-27,30.7359
2022-08-28,30.7359
2022-08-29,30.7359
2022-08-30,30.7359
2022-08-31,30.7359
2022-09-01,30.7359
2022-09-02,30.7359
2022-09-03,30.7359
2022-09-04,30.7359
2022-09-05,30.7359
2022-09-06,30.7359
2022-09-07,30.7359
2022-09-08,30.7359
2022-09-09,30.7359
2022-09-10,30.7359
2022-09-11,30.7359
2022-09-12,30.7359
2022-09-13,30.7359
2022-09-14,30.7359
2022-09-15,30.7359
2022-09-16,30.7359
2022-09-17,30.7359
2022-09-18,30.7359
2022-09-19,30.7359
2022-09-20,30.7359
2022-09-21,30.7359
2022-09-22,30.7359
2022-09-23,30.7359
2022-09-24,30.7359
2022-09-25,29.5801
2022-09-26,29.5801
2022-09-27,29.5801
2022-09-28,29.5801
2022-09-29,29.5801
2022-09-30,29.5801
2022-10-01,29.5801
2022-10-02,29.5801
2022-10-03,29.5801
2022-10-04,29.5801
2022-10-05,29.5801
2022-10-06,29.5801
2022-10-07,29.5801
2022-10-08,29.5801
2022-10-09,29.5801
2022-10-10,29.5801
2022-10-11,29.5801
2022-10-12,29.5801
2022-10-13,29.5801
2022-10-14,29.5801
2022-10-15,29.5801
2022-10-16,29.5801
2022-10-17,29.5801
2022-10-18,29.5801
2022-10-19,29.5801
2022-10-20,29.5801
2022-10-21,29.5801
2022-10-22,29.5801
2022-10-23,29.5801
2022-10-24,29.5801
2022-10-25,29.5801
2022-10-26,29.5801
2022-10-27,29.5801
2022-10-28,29.5801
2022-10-29,29.5801
2022-10-30,29.5801
2022-10-31,29.5801
2022-11-01,29.5801
2022-11-02,29.5801
2022-11-03,29.5801
2022-11-04,29.5801
2022-11-05,29.5801
2022-11-06,29.5801
2022-11-07,29.5801
2022-11-08,29.5801
2022-11-09,29.5801
2022-11-10,29.5801
2022-11-11,29.5801
2022-11-12,29.5801
2022-11-13,29.5801
2022-11-14,29.5801
2022-11-15,29.5801
2022-11-16,29.5801
2022-11-17,29.5801
2022-11-18,29.5801
2022-11-19,29.5801
2022-11-20,29.5801
2022-11-21,29.5801
2022-11-22,29.5801
2022-11-23,29.5801
2022-11-24,29.5801
2022-11-25,29.5801
2022-11-26,29.5801
2022-11-27,29.5801
2022-11-28,29.5801
2022-11-29,29.5801
2022-11-30,29.5801
2022-12-01,29.5801
2022-12-02,29.5801
2022-12-03,29.5801
2022-12-04,29.5801
2022-12-05,29.5801
2022-12-06,29.5801
2022-12-07,29.5801
2022-12-08,29.5801
2022-12-09,29.5801
2022-12-10,29.5801
2022-12-11,29.5801
2022-12-12,29.5801
2022-12-13,29.5801
2022-12-14,29.5801
2022-12-15,29.5801
2022-12-16,29.5801
2022-12-17,29.5801
2022-12-18,29.5801
2022-12-19,29.5801
2022-12-20,29.5801
2022-12-21,29.5801
2022-12-22,29.5801
2022-12-23,29.5801
2022-12-24,29.5801
2022-12-25,28.871
2022-12-26,28.871
2022-12-27,28.871
2022-12-28,28.871
2022-12-29,28.871
2022-12-30,28.871
2022-12-31,28.871
2023-01-01,28.871
2023-01-02,28.871
2023-01-03,28.871
2023-01-04,28.871
2023-01-05,28.871
2023-01-06,28.871
2023-01-07,28.871
2023-01-08,28.871
2023-01-09,28.871
2023-01-10,28.871
2023-01-11,28.871
2023-01-12,28.871
2023-01-13,28.871
2023-01-14,28.871
2023-01-15,28.871
2023-01-16,28.871
2023-01-17,28.871
2023-01-18,28.871
2023-01-19,28.871
2023-01-20,28.871
2023-01-21,28.871
2023-01-22,28.871
2023-01-23,28.871
2023-01-24,28.871
2023-01-25,28.871
2023-01-26,28.871
2023-01-27,28.871
2023-01-28,28.871
2023-01-29,28.871
2023-01-30,28.871
2023-01-31,28.871
2023-02-01,28.871
2023-02-02,28.871
2023-02-03,28.871
2023-02-04,28.871
2023-02-05,28.871
2023-02-06,28.871
2023-02-07,28.871
2023-02-08,28.871
2023-02-09,28.871
2023-02-10,28.871
2023-02-11,28.871
2023-02-12,28.871
2023-02-13,28.871
2023-02-14,28.871
2023-02-15,28.871
2023-02-16,28.871
2023-02-17,28.871
2023-02-18,28.871
