,LECO US Equity
2020-05-28,36.2082
2020-05-29,36.2082
2020-05-30,36.2082
2020-05-31,36.2082
2020-06-01,36.2082
2020-06-02,36.2082
2020-06-03,36.2082
2020-06-04,36.2082
2020-06-05,36.2082
2020-06-06,36.2082
2020-06-07,36.2082
2020-06-08,36.2082
2020-06-09,36.2082
2020-06-10,36.2082
2020-06-11,36.2082
2020-06-12,36.2082
2020-06-13,36.2082
2020-06-14,36.2082
2020-06-15,36.2082
2020-06-16,36.2082
2020-06-17,36.2082
2020-06-18,36.2082
2020-06-19,36.2082
2020-06-20,36.2082
2020-06-21,36.2082
2020-06-22,36.2082
2020-06-23,36.2082
2020-06-24,36.2082
2020-06-25,36.2082
2020-06-26,36.2082
2020-06-27,36.2082
2020-06-28,36.2082
2020-06-29,36.2082
2020-06-30,29.0739
2020-07-01,29.0739
2020-07-02,29.0739
2020-07-03,29.0739
2020-07-04,29.0739
2020-07-05,29.0739
2020-07-06,29.0739
2020-07-07,29.0739
2020-07-08,29.0739
2020-07-09,29.0739
2020-07-10,29.0739
2020-07-11,29.0739
2020-07-12,29.0739
2020-07-13,29.0739
2020-07-14,29.0739
2020-07-15,29.0739
2020-07-16,29.0739
2020-07-17,29.0739
2020-07-18,29.0739
2020-07-19,29.0739
2020-07-20,29.0739
2020-07-21,29.0739
2020-07-22,29.0739
2020-07-23,29.0739
2020-07-24,29.0739
2020-07-25,29.0739
2020-07-26,29.0739
2020-07-27,29.0739
2020-07-28,29.0739
2020-07-29,29.0739
2020-07-30,29.0739
2020-07-31,29.0739
2020-08-01,29.0739
2020-08-02,29.0739
2020-08-03,29.0739
2020-08-04,29.0739
2020-08-05,29.0739
2020-08-06,29.0739
2020-08-07,29.0739
2020-08-08,29.0739
2020-08-09,29.0739
2020-08-10,29.0739
2020-08-11,29.0739
2020-08-12,29.0739
2020-08-13,29.0739
2020-08-14,29.0739
2020-08-15,29.0739
2020-08-16,29.0739
2020-08-17,29.0739
2020-08-18,29.0739
2020-08-19,29.0739
2020-08-20,29.0739
2020-08-21,29.0739
2020-08-22,29.0739
2020-08-23,29.0739
2020-08-24,29.0739
2020-08-25,29.0739
2020-08-26,29.0739
2020-08-27,29.0739
2020-08-28,29.0739
2020-08-29,29.0739
2020-08-30,29.0739
2020-08-31,29.0739
2020-09-01,29.0739
2020-09-02,29.0739
2020-09-03,29.0739
2020-09-04,29.0739
2020-09-05,29.0739
2020-09-06,29.0739
2020-09-07,29.0739
2020-09-08,29.0739
2020-09-09,29.0739
2020-09-10,29.0739
2020-09-11,29.0739
2020-09-12,29.0739
2020-09-13,29.0739
2020-09-14,29.0739
2020-09-15,29.0739
2020-09-16,29.0739
2020-09-17,29.0739
2020-09-18,29.0739
2020-09-19,29.0739
2020-09-20,29.0739
2020-09-21,29.0739
2020-09-22,29.0739
2020-09-23,29.0739
2020-09-24,29.0739
2020-09-25,29.0739
2020-09-26,29.0739
2020-09-27,29.0739
2020-09-28,29.0739
2020-09-29,29.0739
2020-09-30,26.8925
2020-10-01,26.8925
2020-10-02,26.8925
2020-10-03,26.8925
2020-10-04,26.8925
2020-10-05,26.8925
2020-10-06,26.8925
2020-10-07,26.8925
2020-10-08,26.8925
2020-10-09,26.8925
2020-10-10,26.8925
2020-10-11,26.8925
2020-10-12,26.8925
2020-10-13,26.8925
2020-10-14,26.8925
2020-10-15,26.8925
2020-10-16,26.8925
2020-10-17,26.8925
2020-10-18,26.8925
2020-10-19,26.8925
2020-10-20,26.8925
2020-10-21,26.8925
2020-10-22,26.8925
2020-10-23,26.8925
2020-10-24,26.8925
2020-10-25,26.8925
2020-10-26,26.8925
2020-10-27,26.8925
2020-10-28,26.8925
2020-10-29,26.8925
2020-10-30,26.8925
2020-10-31,26.8925
2020-11-01,26.8925
2020-11-02,26.8925
2020-11-03,26.8925
2020-11-04,26.8925
2020-11-05,26.8925
2020-11-06,26.8925
2020-11-07,26.8925
2020-11-08,26.8925
2020-11-09,26.8925
2020-11-10,26.8925
2020-11-11,26.8925
2020-11-12,26.8925
2020-11-13,26.8925
2020-11-14,26.8925
2020-11-15,26.8925
2020-11-16,26.8925
2020-11-17,26.8925
2020-11-18,26.8925
2020-11-19,26.8925
2020-11-20,26.8925
2020-11-21,26.8925
2020-11-22,26.8925
2020-11-23,26.8925
2020-11-24,26.8925
2020-11-25,26.8925
2020-11-26,26.8925
2020-11-27,26.8925
2020-11-28,26.8925
2020-11-29,26.8925
2020-11-30,26.8925
2020-12-01,26.8925
2020-12-02,26.8925
2020-12-03,26.8925
2020-12-04,26.8925
2020-12-05,26.8925
2020-12-06,26.8925
2020-12-07,26.8925
2020-12-08,26.8925
2020-12-09,26.8925
2020-12-10,26.8925
2020-12-11,26.8925
2020-12-12,26.8925
2020-12-13,26.8925
2020-12-14,26.8925
2020-12-15,26.8925
2020-12-16,26.8925
2020-12-17,26.8925
2020-12-18,26.8925
2020-12-19,26.8925
2020-12-20,26.8925
2020-12-21,26.8925
2020-12-22,26.8925
2020-12-23,26.8925
2020-12-24,26.8925
2020-12-25,26.8925
2020-12-26,26.8925
2020-12-27,26.8925
2020-12-28,26.8925
2020-12-29,26.8925
2020-12-30,26.8925
2020-12-31,25.6451
2021-01-01,25.6451
2021-01-02,25.6451
2021-01-03,25.6451
2021-01-04,25.6451
2021-01-05,25.6451
2021-01-06,25.6451
2021-01-07,25.6451
2021-01-08,25.6451
2021-01-09,25.6451
2021-01-10,25.6451
2021-01-11,25.6451
2021-01-12,25.6451
2021-01-13,25.6451
2021-01-14,25.6451
2021-01-15,25.6451
2021-01-16,25.6451
2021-01-17,25.6451
2021-01-18,25.6451
2021-01-19,25.6451
2021-01-20,25.6451
2021-01-21,25.6451
2021-01-22,25.6451
2021-01-23,25.6451
2021-01-24,25.6451
2021-01-25,25.6451
2021-01-26,25.6451
2021-01-27,25.6451
2021-01-28,25.6451
2021-01-29,25.6451
2021-01-30,25.6451
2021-01-31,25.6451
2021-02-01,25.6451
2021-02-02,25.6451
2021-02-03,25.6451
2021-02-04,25.6451
2021-02-05,25.6451
2021-02-06,25.6451
2021-02-07,25.6451
2021-02-08,25.6451
2021-02-09,25.6451
2021-02-10,25.6451
2021-02-11,25.6451
2021-02-12,25.6451
2021-02-13,25.6451
2021-02-14,25.6451
2021-02-15,25.6451
2021-02-16,25.6451
2021-02-17,25.6451
2021-02-18,25.6451
2021-02-19,25.6451
2021-02-20,25.6451
2021-02-21,25.6451
2021-02-22,25.6451
2021-02-23,25.6451
2021-02-24,25.6451
2021-02-25,25.6451
2021-02-26,25.6451
2021-02-27,25.6451
2021-02-28,25.6451
2021-03-01,25.6451
2021-03-02,25.6451
2021-03-03,25.6451
2021-03-04,25.6451
2021-03-05,25.6451
2021-03-06,25.6451
2021-03-07,25.6451
2021-03-08,25.6451
2021-03-09,25.6451
2021-03-10,25.6451
2021-03-11,25.6451
2021-03-12,25.6451
2021-03-13,25.6451
2021-03-14,25.6451
2021-03-15,25.6451
2021-03-16,25.6451
2021-03-17,25.6451
2021-03-18,25.6451
2021-03-19,25.6451
2021-03-20,25.6451
2021-03-21,25.6451
2021-03-22,25.6451
2021-03-23,25.6451
2021-03-24,25.6451
2021-03-25,25.6451
2021-03-26,25.6451
2021-03-27,25.6451
2021-03-28,25.6451
2021-03-29,25.6451
2021-03-30,25.6451
2021-03-31,30.5627
2021-04-01,30.5627
2021-04-02,30.5627
2021-04-03,30.5627
2021-04-04,30.5627
2021-04-05,30.5627
2021-04-06,30.5627
2021-04-07,30.5627
2021-04-08,30.5627
2021-04-09,30.5627
2021-04-10,30.5627
2021-04-11,30.5627
2021-04-12,30.5627
2021-04-13,30.5627
2021-04-14,30.5627
2021-04-15,30.5627
2021-04-16,30.5627
2021-04-17,30.5627
2021-04-18,30.5627
2021-04-19,30.5627
2021-04-20,30.5627
2021-04-21,30.5627
2021-04-22,30.5627
2021-04-23,30.5627
2021-04-24,30.5627
2021-04-25,30.5627
2021-04-26,30.5627
2021-04-27,30.5627
2021-04-28,30.5627
2021-04-29,30.5627
2021-04-30,30.5627
2021-05-01,30.5627
2021-05-02,30.5627
2021-05-03,30.5627
2021-05-04,30.5627
2021-05-05,30.5627
2021-05-06,30.5627
2021-05-07,30.5627
2021-05-08,30.5627
2021-05-09,30.5627
2021-05-10,30.5627
2021-05-11,30.5627
2021-05-12,30.5627
2021-05-13,30.5627
2021-05-14,30.5627
2021-05-15,30.5627
2021-05-16,30.5627
2021-05-17,30.5627
2021-05-18,30.5627
2021-05-19,30.5627
2021-05-20,30.5627
2021-05-21,30.5627
2021-05-22,30.5627
2021-05-23,30.5627
2021-05-24,30.5627
2021-05-25,30.5627
2021-05-26,30.5627
2021-05-27,30.5627
2021-05-28,30.5627
2021-05-29,30.5627
2021-05-30,30.5627
2021-05-31,30.5627
2021-06-01,30.5627
2021-06-02,30.5627
2021-06-03,30.5627
2021-06-04,30.5627
2021-06-05,30.5627
2021-06-06,30.5627
2021-06-07,30.5627
2021-06-08,30.5627
2021-06-09,30.5627
2021-06-10,30.5627
2021-06-11,30.5627
2021-06-12,30.5627
2021-06-13,30.5627
2021-06-14,30.5627
2021-06-15,30.5627
2021-06-16,30.5627
2021-06-17,30.5627
2021-06-18,30.5627
2021-06-19,30.5627
2021-06-20,30.5627
2021-06-21,30.5627
2021-06-22,30.5627
2021-06-23,30.5627
2021-06-24,30.5627
2021-06-25,30.5627
2021-06-26,30.5627
2021-06-27,30.5627
2021-06-28,30.5627
2021-06-29,30.5627
2021-06-30,38.6905
2021-07-01,38.6905
2021-07-02,38.6905
2021-07-03,38.6905
2021-07-04,38.6905
2021-07-05,38.6905
2021-07-06,38.6905
2021-07-07,38.6905
2021-07-08,38.6905
2021-07-09,38.6905
2021-07-10,38.6905
2021-07-11,38.6905
2021-07-12,38.6905
2021-07-13,38.6905
2021-07-14,38.6905
2021-07-15,38.6905
2021-07-16,38.6905
2021-07-17,38.6905
2021-07-18,38.6905
2021-07-19,38.6905
2021-07-20,38.6905
2021-07-21,38.6905
2021-07-22,38.6905
2021-07-23,38.6905
2021-07-24,38.6905
2021-07-25,38.6905
2021-07-26,38.6905
2021-07-27,38.6905
2021-07-28,38.6905
2021-07-29,38.6905
2021-07-30,38.6905
2021-07-31,38.6905
2021-08-01,38.6905
2021-08-02,38.6905
2021-08-03,38.6905
2021-08-04,38.6905
2021-08-05,38.6905
2021-08-06,38.6905
2021-08-07,38.6905
2021-08-08,38.6905
2021-08-09,38.6905
2021-08-10,38.6905
2021-08-11,38.6905
2021-08-12,38.6905
2021-08-13,38.6905
2021-08-14,38.6905
2021-08-15,38.6905
2021-08-16,38.6905
2021-08-17,38.6905
2021-08-18,38.6905
2021-08-19,38.6905
2021-08-20,38.6905
2021-08-21,38.6905
2021-08-22,38.6905
2021-08-23,38.6905
2021-08-24,38.6905
2021-08-25,38.6905
2021-08-26,38.6905
2021-08-27,38.6905
2021-08-28,38.6905
2021-08-29,38.6905
2021-08-30,38.6905
2021-08-31,38.6905
2021-09-01,38.6905
2021-09-02,38.6905
2021-09-03,38.6905
2021-09-04,38.6905
2021-09-05,38.6905
2021-09-06,38.6905
2021-09-07,38.6905
2021-09-08,38.6905
2021-09-09,38.6905
2021-09-10,38.6905
2021-09-11,38.6905
2021-09-12,38.6905
2021-09-13,38.6905
2021-09-14,38.6905
2021-09-15,38.6905
2021-09-16,38.6905
2021-09-17,38.6905
2021-09-18,38.6905
2021-09-19,38.6905
2021-09-20,38.6905
2021-09-21,38.6905
2021-09-22,38.6905
2021-09-23,38.6905
2021-09-24,38.6905
2021-09-25,38.6905
2021-09-26,38.6905
2021-09-27,38.6905
2021-09-28,38.6905
2021-09-29,38.6905
2021-09-30,34.075
2021-10-01,34.075
2021-10-02,34.075
2021-10-03,34.075
2021-10-04,34.075
2021-10-05,34.075
2021-10-06,34.075
2021-10-07,34.075
2021-10-08,34.075
2021-10-09,34.075
2021-10-10,34.075
2021-10-11,34.075
2021-10-12,34.075
2021-10-13,34.075
2021-10-14,34.075
2021-10-15,34.075
2021-10-16,34.075
2021-10-17,34.075
2021-10-18,34.075
2021-10-19,34.075
2021-10-20,34.075
2021-10-21,34.075
2021-10-22,34.075
2021-10-23,34.075
2021-10-24,34.075
2021-10-25,34.075
2021-10-26,34.075
2021-10-27,34.075
2021-10-28,34.075
2021-10-29,34.075
2021-10-30,34.075
2021-10-31,34.075
2021-11-01,34.075
2021-11-02,34.075
2021-11-03,34.075
2021-11-04,34.075
2021-11-05,34.075
2021-11-06,34.075
2021-11-07,34.075
2021-11-08,34.075
2021-11-09,34.075
2021-11-10,34.075
2021-11-11,34.075
2021-11-12,34.075
2021-11-13,34.075
2021-11-14,34.075
2021-11-15,34.075
2021-11-16,34.075
2021-11-17,34.075
2021-11-18,34.075
2021-11-19,34.075
2021-11-20,34.075
2021-11-21,34.075
2021-11-22,34.075
2021-11-23,34.075
2021-11-24,34.075
2021-11-25,34.075
2021-11-26,34.075
2021-11-27,34.075
2021-11-28,34.075
2021-11-29,34.075
2021-11-30,34.075
2021-12-01,34.075
2021-12-02,34.075
2021-12-03,34.075
2021-12-04,34.075
2021-12-05,34.075
2021-12-06,34.075
2021-12-07,34.075
2021-12-08,34.075
2021-12-09,34.075
2021-12-10,34.075
2021-12-11,34.075
2021-12-12,34.075
2021-12-13,34.075
2021-12-14,34.075
2021-12-15,34.075
2021-12-16,34.075
2021-12-17,34.075
2021-12-18,34.075
2021-12-19,34.075
2021-12-20,34.075
2021-12-21,34.075
2021-12-22,34.075
2021-12-23,34.075
2021-12-24,34.075
2021-12-25,34.075
2021-12-26,34.075
2021-12-27,34.075
2021-12-28,34.075
2021-12-29,34.075
2021-12-30,34.075
2021-12-31,33.4427
2022-01-01,33.4427
2022-01-02,33.4427
2022-01-03,33.4427
2022-01-04,33.4427
2022-01-05,33.4427
2022-01-06,33.4427
2022-01-07,33.4427
2022-01-08,33.4427
2022-01-09,33.4427
2022-01-10,33.4427
2022-01-11,33.4427
2022-01-12,33.4427
2022-01-13,33.4427
2022-01-14,33.4427
2022-01-15,33.4427
2022-01-16,33.4427
2022-01-17,33.4427
2022-01-18,33.4427
2022-01-19,33.4427
2022-01-20,33.4427
2022-01-21,33.4427
2022-01-22,33.4427
2022-01-23,33.4427
2022-01-24,33.4427
2022-01-25,33.4427
2022-01-26,33.4427
2022-01-27,33.4427
2022-01-28,33.4427
2022-01-29,33.4427
2022-01-30,33.4427
2022-01-31,33.4427
2022-02-01,33.4427
2022-02-02,33.4427
2022-02-03,33.4427
2022-02-04,33.4427
2022-02-05,33.4427
2022-02-06,33.4427
2022-02-07,33.4427
2022-02-08,33.4427
2022-02-09,33.4427
2022-02-10,33.4427
2022-02-11,33.4427
2022-02-12,33.4427
2022-02-13,33.4427
2022-02-14,33.4427
2022-02-15,33.4427
2022-02-16,33.4427
2022-02-17,33.4427
2022-02-18,33.4427
2022-02-19,33.4427
2022-02-20,33.4427
2022-02-21,33.4427
2022-02-22,33.4427
2022-02-23,33.4427
2022-02-24,33.4427
2022-02-25,33.4427
2022-02-26,33.4427
2022-02-27,33.4427
2022-02-28,33.4427
2022-03-01,33.4427
2022-03-02,33.4427
2022-03-03,33.4427
2022-03-04,33.4427
2022-03-05,33.4427
2022-03-06,33.4427
2022-03-07,33.4427
2022-03-08,33.4427
2022-03-09,33.4427
2022-03-10,33.4427
2022-03-11,33.4427
2022-03-12,33.4427
2022-03-13,33.4427
2022-03-14,33.4427
2022-03-15,33.4427
2022-03-16,33.4427
2022-03-17,33.4427
2022-03-18,33.4427
2022-03-19,33.4427
2022-03-20,33.4427
2022-03-21,33.4427
2022-03-22,33.4427
2022-03-23,33.4427
2022-03-24,33.4427
2022-03-25,33.4427
2022-03-26,33.4427
2022-03-27,33.4427
2022-03-28,33.4427
2022-03-29,33.4427
2022-03-30,33.4427
2022-03-31,39.3991
2022-04-01,39.3991
2022-04-02,39.3991
2022-04-03,39.3991
2022-04-04,39.3991
2022-04-05,39.3991
2022-04-06,39.3991
2022-04-07,39.3991
2022-04-08,39.3991
2022-04-09,39.3991
2022-04-10,39.3991
2022-04-11,39.3991
2022-04-12,39.3991
2022-04-13,39.3991
2022-04-14,39.3991
2022-04-15,39.3991
2022-04-16,39.3991
2022-04-17,39.3991
2022-04-18,39.3991
2022-04-19,39.3991
2022-04-20,39.3991
2022-04-21,39.3991
2022-04-22,39.3991
2022-04-23,39.3991
2022-04-24,39.3991
2022-04-25,39.3991
2022-04-26,39.3991
2022-04-27,39.3991
2022-04-28,39.3991
2022-04-29,39.3991
2022-04-30,39.3991
2022-05-01,39.3991
2022-05-02,39.3991
2022-05-03,39.3991
2022-05-04,39.3991
2022-05-05,39.3991
2022-05-06,39.3991
2022-05-07,39.3991
2022-05-08,39.3991
2022-05-09,39.3991
2022-05-10,39.3991
2022-05-11,39.3991
2022-05-12,39.3991
2022-05-13,39.3991
2022-05-14,39.3991
2022-05-15,39.3991
2022-05-16,39.3991
2022-05-17,39.3991
2022-05-18,39.3991
2022-05-19,39.3991
2022-05-20,39.3991
2022-05-21,39.3991
2022-05-22,39.3991
2022-05-23,39.3991
2022-05-24,39.3991
2022-05-25,39.3991
2022-05-26,39.3991
2022-05-27,39.3991
2022-05-28,39.3991
2022-05-29,39.3991
2022-05-30,39.3991
2022-05-31,39.3991
2022-06-01,39.3991
2022-06-02,39.3991
2022-06-03,39.3991
2022-06-04,39.3991
2022-06-05,39.3991
2022-06-06,39.3991
2022-06-07,39.3991
2022-06-08,39.3991
2022-06-09,39.3991
2022-06-10,39.3991
2022-06-11,39.3991
2022-06-12,39.3991
2022-06-13,39.3991
2022-06-14,39.3991
2022-06-15,39.3991
2022-06-16,39.3991
2022-06-17,39.3991
2022-06-18,39.3991
2022-06-19,39.3991
2022-06-20,39.3991
2022-06-21,39.3991
2022-06-22,39.3991
2022-06-23,39.3991
2022-06-24,39.3991
2022-06-25,39.3991
2022-06-26,39.3991
2022-06-27,39.3991
2022-06-28,39.3991
2022-06-29,39.3991
2022-06-30,40.6196
2022-07-01,40.6196
2022-07-02,40.6196
2022-07-03,40.6196
2022-07-04,40.6196
2022-07-05,40.6196
2022-07-06,40.6196
2022-07-07,40.6196
2022-07-08,40.6196
2022-07-09,40.6196
2022-07-10,40.6196
2022-07-11,40.6196
2022-07-12,40.6196
2022-07-13,40.6196
2022-07-14,40.6196
2022-07-15,40.6196
2022-07-16,40.6196
2022-07-17,40.6196
2022-07-18,40.6196
2022-07-19,40.6196
2022-07-20,40.6196
2022-07-21,40.6196
2022-07-22,40.6196
2022-07-23,40.6196
2022-07-24,40.6196
2022-07-25,40.6196
2022-07-26,40.6196
2022-07-27,40.6196
2022-07-28,40.6196
2022-07-29,40.6196
2022-07-30,40.6196
2022-07-31,40.6196
2022-08-01,40.6196
2022-08-02,40.6196
2022-08-03,40.6196
2022-08-04,40.6196
2022-08-05,40.6196
2022-08-06,40.6196
2022-08-07,40.6196
2022-08-08,40.6196
2022-08-09,40.6196
2022-08-10,40.6196
2022-08-11,40.6196
2022-08-12,40.6196
2022-08-13,40.6196
2022-08-14,40.6196
2022-08-15,40.6196
2022-08-16,40.6196
2022-08-17,40.6196
2022-08-18,40.6196
2022-08-19,40.6196
2022-08-20,40.6196
2022-08-21,40.6196
2022-08-22,40.6196
2022-08-23,40.6196
2022-08-24,40.6196
2022-08-25,40.6196
2022-08-26,40.6196
2022-08-27,40.6196
2022-08-28,40.6196
2022-08-29,40.6196
2022-08-30,40.6196
2022-08-31,40.6196
2022-09-01,40.6196
2022-09-02,40.6196
2022-09-03,40.6196
2022-09-04,40.6196
2022-09-05,40.6196
2022-09-06,40.6196
2022-09-07,40.6196
2022-09-08,40.6196
2022-09-09,40.6196
2022-09-10,40.6196
2022-09-11,40.6196
2022-09-12,40.6196
2022-09-13,40.6196
2022-09-14,40.6196
2022-09-15,40.6196
2022-09-16,40.6196
2022-09-17,40.6196
2022-09-18,40.6196
2022-09-19,40.6196
2022-09-20,40.6196
2022-09-21,40.6196
2022-09-22,40.6196
2022-09-23,40.6196
2022-09-24,40.6196
2022-09-25,40.6196
2022-09-26,40.6196
2022-09-27,40.6196
2022-09-28,40.6196
2022-09-29,40.6196
2022-09-30,49.0941
2022-10-01,49.0941
2022-10-02,49.0941
2022-10-03,49.0941
2022-10-04,49.0941
2022-10-05,49.0941
2022-10-06,49.0941
2022-10-07,49.0941
2022-10-08,49.0941
2022-10-09,49.0941
2022-10-10,49.0941
2022-10-11,49.0941
2022-10-12,49.0941
2022-10-13,49.0941
2022-10-14,49.0941
2022-10-15,49.0941
2022-10-16,49.0941
2022-10-17,49.0941
2022-10-18,49.0941
2022-10-19,49.0941
2022-10-20,49.0941
2022-10-21,49.0941
2022-10-22,49.0941
2022-10-23,49.0941
2022-10-24,49.0941
2022-10-25,49.0941
2022-10-26,49.0941
2022-10-27,49.0941
2022-10-28,49.0941
2022-10-29,49.0941
2022-10-30,49.0941
2022-10-31,49.0941
2022-11-01,49.0941
2022-11-02,49.0941
2022-11-03,49.0941
2022-11-04,49.0941
2022-11-05,49.0941
2022-11-06,49.0941
2022-11-07,49.0941
2022-11-08,49.0941
2022-11-09,49.0941
2022-11-10,49.0941
2022-11-11,49.0941
2022-11-12,49.0941
2022-11-13,49.0941
2022-11-14,49.0941
2022-11-15,49.0941
2022-11-16,49.0941
2022-11-17,49.0941
2022-11-18,49.0941
2022-11-19,49.0941
2022-11-20,49.0941
2022-11-21,49.0941
2022-11-22,49.0941
2022-11-23,49.0941
2022-11-24,49.0941
2022-11-25,49.0941
2022-11-26,49.0941
2022-11-27,49.0941
2022-11-28,49.0941
2022-11-29,49.0941
2022-11-30,49.0941
2022-12-01,49.0941
2022-12-02,49.0941
2022-12-03,49.0941
2022-12-04,49.0941
2022-12-05,49.0941
2022-12-06,49.0941
2022-12-07,49.0941
2022-12-08,49.0941
2022-12-09,49.0941
2022-12-10,49.0941
2022-12-11,49.0941
2022-12-12,49.0941
2022-12-13,49.0941
2022-12-14,49.0941
2022-12-15,49.0941
2022-12-16,49.0941
2022-12-17,49.0941
2022-12-18,49.0941
2022-12-19,49.0941
2022-12-20,49.0941
2022-12-21,49.0941
2022-12-22,49.0941
2022-12-23,49.0941
2022-12-24,49.0941
2022-12-25,49.0941
2022-12-26,49.0941
2022-12-27,49.0941
2022-12-28,49.0941
2022-12-29,49.0941
2022-12-30,49.0941
2022-12-31,49.7538
2023-01-01,49.7538
2023-01-02,49.7538
2023-01-03,49.7538
2023-01-04,49.7538
2023-01-05,49.7538
2023-01-06,49.7538
2023-01-07,49.7538
2023-01-08,49.7538
2023-01-09,49.7538
2023-01-10,49.7538
2023-01-11,49.7538
2023-01-12,49.7538
2023-01-13,49.7538
2023-01-14,49.7538
2023-01-15,49.7538
2023-01-16,49.7538
2023-01-17,49.7538
2023-01-18,49.7538
2023-01-19,49.7538
2023-01-20,49.7538
2023-01-21,49.7538
2023-01-22,49.7538
2023-01-23,49.7538
2023-01-24,49.7538
2023-01-25,49.7538
2023-01-26,49.7538
2023-01-27,49.7538
2023-01-28,49.7538
2023-01-29,49.7538
2023-01-30,49.7538
2023-01-31,49.7538
2023-02-01,49.7538
2023-02-02,49.7538
2023-02-03,49.7538
2023-02-04,49.7538
2023-02-05,49.7538
2023-02-06,49.7538
2023-02-07,49.7538
2023-02-08,49.7538
2023-02-09,49.7538
2023-02-10,49.7538
2023-02-11,49.7538
2023-02-12,49.7538
2023-02-13,49.7538
2023-02-14,49.7538
2023-02-15,49.7538
2023-02-16,49.7538
2023-02-17,49.7538
2023-02-18,49.7538
2023-02-19,49.7538
2023-02-20,49.7538
2023-02-21,49.7538
2023-02-22,49.7538
2023-02-23,49.7538
2023-02-24,49.7538
2023-02-25,49.7538
2023-02-26,49.7538
2023-02-27,49.7538
2023-02-28,49.7538
2023-03-01,49.7538
2023-03-02,49.7538
2023-03-03,49.7538
2023-03-04,49.7538
2023-03-05,49.7538
2023-03-06,49.7538
2023-03-07,49.7538
2023-03-08,49.7538
2023-03-09,49.7538
2023-03-10,49.7538
2023-03-11,49.7538
2023-03-12,49.7538
2023-03-13,49.7538
2023-03-14,49.7538
2023-03-15,49.7538
2023-03-16,49.7538
2023-03-17,49.7538
2023-03-18,49.7538
2023-03-19,49.7538
2023-03-20,49.7538
2023-03-21,49.7538
2023-03-22,49.7538
2023-03-23,49.7538
2023-03-24,49.7538
