,INTC US Equity
2020-05-09,30.2548
2020-05-10,30.2548
2020-05-11,30.2548
2020-05-12,30.2548
2020-05-13,30.2548
2020-05-14,30.2548
2020-05-15,30.2548
2020-05-16,30.2548
2020-05-17,30.2548
2020-05-18,30.2548
2020-05-19,30.2548
2020-05-20,30.2548
2020-05-21,30.2548
2020-05-22,30.2548
2020-05-23,30.2548
2020-05-24,30.2548
2020-05-25,30.2548
2020-05-26,30.2548
2020-05-27,30.2548
2020-05-28,30.2548
2020-05-29,30.2548
2020-05-30,30.2548
2020-05-31,30.2548
2020-06-01,30.2548
2020-06-02,30.2548
2020-06-03,30.2548
2020-06-04,30.2548
2020-06-05,30.2548
2020-06-06,30.2548
2020-06-07,30.2548
2020-06-08,30.2548
2020-06-09,30.2548
2020-06-10,30.2548
2020-06-11,30.2548
2020-06-12,30.2548
2020-06-13,30.2548
2020-06-14,30.2548
2020-06-15,30.2548
2020-06-16,30.2548
2020-06-17,30.2548
2020-06-18,30.2548
2020-06-19,30.2548
2020-06-20,30.2548
2020-06-21,30.2548
2020-06-22,30.2548
2020-06-23,30.2548
2020-06-24,30.2548
2020-06-25,30.2548
2020-06-26,30.2548
2020-06-27,30.1023
2020-06-28,30.1023
2020-06-29,30.1023
2020-06-30,30.1023
2020-07-01,30.1023
2020-07-02,30.1023
2020-07-03,30.1023
2020-07-04,30.1023
2020-07-05,30.1023
2020-07-06,30.1023
2020-07-07,30.1023
2020-07-08,30.1023
2020-07-09,30.1023
2020-07-10,30.1023
2020-07-11,30.1023
2020-07-12,30.1023
2020-07-13,30.1023
2020-07-14,30.1023
2020-07-15,30.1023
2020-07-16,30.1023
2020-07-17,30.1023
2020-07-18,30.1023
2020-07-19,30.1023
2020-07-20,30.1023
2020-07-21,30.1023
2020-07-22,30.1023
2020-07-23,30.1023
2020-07-24,30.1023
2020-07-25,30.1023
2020-07-26,30.1023
2020-07-27,30.1023
2020-07-28,30.1023
2020-07-29,30.1023
2020-07-30,30.1023
2020-07-31,30.1023
2020-08-01,30.1023
2020-08-02,30.1023
2020-08-03,30.1023
2020-08-04,30.1023
2020-08-05,30.1023
2020-08-06,30.1023
2020-08-07,30.1023
2020-08-08,30.1023
2020-08-09,30.1023
2020-08-10,30.1023
2020-08-11,30.1023
2020-08-12,30.1023
2020-08-13,30.1023
2020-08-14,30.1023
2020-08-15,30.1023
2020-08-16,30.1023
2020-08-17,30.1023
2020-08-18,30.1023
2020-08-19,30.1023
2020-08-20,30.1023
2020-08-21,30.1023
2020-08-22,30.1023
2020-08-23,30.1023
2020-08-24,30.1023
2020-08-25,30.1023
2020-08-26,30.1023
2020-08-27,30.1023
2020-08-28,30.1023
2020-08-29,30.1023
2020-08-30,30.1023
2020-08-31,30.1023
2020-09-01,30.1023
2020-09-02,30.1023
2020-09-03,30.1023
2020-09-04,30.1023
2020-09-05,30.1023
2020-09-06,30.1023
2020-09-07,30.1023
2020-09-08,30.1023
2020-09-09,30.1023
2020-09-10,30.1023
2020-09-11,30.1023
2020-09-12,30.1023
2020-09-13,30.1023
2020-09-14,30.1023
2020-09-15,30.1023
2020-09-16,30.1023
2020-09-17,30.1023
2020-09-18,30.1023
2020-09-19,30.1023
2020-09-20,30.1023
2020-09-21,30.1023
2020-09-22,30.1023
2020-09-23,30.1023
2020-09-24,30.1023
2020-09-25,30.1023
2020-09-26,29.4666
2020-09-27,29.4666
2020-09-28,29.4666
2020-09-29,29.4666
2020-09-30,29.4666
2020-10-01,29.4666
2020-10-02,29.4666
2020-10-03,29.4666
2020-10-04,29.4666
2020-10-05,29.4666
2020-10-06,29.4666
2020-10-07,29.4666
2020-10-08,29.4666
2020-10-09,29.4666
2020-10-10,29.4666
2020-10-11,29.4666
2020-10-12,29.4666
2020-10-13,29.4666
2020-10-14,29.4666
2020-10-15,29.4666
2020-10-16,29.4666
2020-10-17,29.4666
2020-10-18,29.4666
2020-10-19,29.4666
2020-10-20,29.4666
2020-10-21,29.4666
2020-10-22,29.4666
2020-10-23,29.4666
2020-10-24,29.4666
2020-10-25,29.4666
2020-10-26,29.4666
2020-10-27,29.4666
2020-10-28,29.4666
2020-10-29,29.4666
2020-10-30,29.4666
2020-10-31,29.4666
2020-11-01,29.4666
2020-11-02,29.4666
2020-11-03,29.4666
2020-11-04,29.4666
2020-11-05,29.4666
2020-11-06,29.4666
2020-11-07,29.4666
2020-11-08,29.4666
2020-11-09,29.4666
2020-11-10,29.4666
2020-11-11,29.4666
2020-11-12,29.4666
2020-11-13,29.4666
2020-11-14,29.4666
2020-11-15,29.4666
2020-11-16,29.4666
2020-11-17,29.4666
2020-11-18,29.4666
2020-11-19,29.4666
2020-11-20,29.4666
2020-11-21,29.4666
2020-11-22,29.4666
2020-11-23,29.4666
2020-11-24,29.4666
2020-11-25,29.4666
2020-11-26,29.4666
2020-11-27,29.4666
2020-11-28,29.4666
2020-11-29,29.4666
2020-11-30,29.4666
2020-12-01,29.4666
2020-12-02,29.4666
2020-12-03,29.4666
2020-12-04,29.4666
2020-12-05,29.4666
2020-12-06,29.4666
2020-12-07,29.4666
2020-12-08,29.4666
2020-12-09,29.4666
2020-12-10,29.4666
2020-12-11,29.4666
2020-12-12,29.4666
2020-12-13,29.4666
2020-12-14,29.4666
2020-12-15,29.4666
2020-12-16,29.4666
2020-12-17,29.4666
2020-12-18,29.4666
2020-12-19,29.4666
2020-12-20,29.4666
2020-12-21,29.4666
2020-12-22,29.4666
2020-12-23,29.4666
2020-12-24,29.4666
2020-12-25,29.4666
2020-12-26,26.3382
2020-12-27,26.3382
2020-12-28,26.3382
2020-12-29,26.3382
2020-12-30,26.3382
2020-12-31,26.3382
2021-01-01,26.3382
2021-01-02,26.3382
2021-01-03,26.3382
2021-01-04,26.3382
2021-01-05,26.3382
2021-01-06,26.3382
2021-01-07,26.3382
2021-01-08,26.3382
2021-01-09,26.3382
2021-01-10,26.3382
2021-01-11,26.3382
2021-01-12,26.3382
2021-01-13,26.3382
2021-01-14,26.3382
2021-01-15,26.3382
2021-01-16,26.3382
2021-01-17,26.3382
2021-01-18,26.3382
2021-01-19,26.3382
2021-01-20,26.3382
2021-01-21,26.3382
2021-01-22,26.3382
2021-01-23,26.3382
2021-01-24,26.3382
2021-01-25,26.3382
2021-01-26,26.3382
2021-01-27,26.3382
2021-01-28,26.3382
2021-01-29,26.3382
2021-01-30,26.3382
2021-01-31,26.3382
2021-02-01,26.3382
2021-02-02,26.3382
2021-02-03,26.3382
2021-02-04,26.3382
2021-02-05,26.3382
2021-02-06,26.3382
2021-02-07,26.3382
2021-02-08,26.3382
2021-02-09,26.3382
2021-02-10,26.3382
2021-02-11,26.3382
2021-02-12,26.3382
2021-02-13,26.3382
2021-02-14,26.3382
2021-02-15,26.3382
2021-02-16,26.3382
2021-02-17,26.3382
2021-02-18,26.3382
2021-02-19,26.3382
2021-02-20,26.3382
2021-02-21,26.3382
2021-02-22,26.3382
2021-02-23,26.3382
2021-02-24,26.3382
2021-02-25,26.3382
2021-02-26,26.3382
2021-02-27,26.3382
2021-02-28,26.3382
2021-03-01,26.3382
2021-03-02,26.3382
2021-03-03,26.3382
2021-03-04,26.3382
2021-03-05,26.3382
2021-03-06,26.3382
2021-03-07,26.3382
2021-03-08,26.3382
2021-03-09,26.3382
2021-03-10,26.3382
2021-03-11,26.3382
2021-03-12,26.3382
2021-03-13,26.3382
2021-03-14,26.3382
2021-03-15,26.3382
2021-03-16,26.3382
2021-03-17,26.3382
2021-03-18,26.3382
2021-03-19,26.3382
2021-03-20,26.3382
2021-03-21,26.3382
2021-03-22,26.3382
2021-03-23,26.3382
2021-03-24,26.3382
2021-03-25,26.3382
2021-03-26,26.3382
2021-03-27,23.8203
2021-03-28,23.8203
2021-03-29,23.8203
2021-03-30,23.8203
2021-03-31,23.8203
2021-04-01,23.8203
2021-04-02,23.8203
2021-04-03,23.8203
2021-04-04,23.8203
2021-04-05,23.8203
2021-04-06,23.8203
2021-04-07,23.8203
2021-04-08,23.8203
2021-04-09,23.8203
2021-04-10,23.8203
2021-04-11,23.8203
2021-04-12,23.8203
2021-04-13,23.8203
2021-04-14,23.8203
2021-04-15,23.8203
2021-04-16,23.8203
2021-04-17,23.8203
2021-04-18,23.8203
2021-04-19,23.8203
2021-04-20,23.8203
2021-04-21,23.8203
2021-04-22,23.8203
2021-04-23,23.8203
2021-04-24,23.8203
2021-04-25,23.8203
2021-04-26,23.8203
2021-04-27,23.8203
2021-04-28,23.8203
2021-04-29,23.8203
2021-04-30,23.8203
2021-05-01,23.8203
2021-05-02,23.8203
2021-05-03,23.8203
2021-05-04,23.8203
2021-05-05,23.8203
2021-05-06,23.8203
2021-05-07,23.8203
2021-05-08,23.8203
2021-05-09,23.8203
2021-05-10,23.8203
2021-05-11,23.8203
2021-05-12,23.8203
2021-05-13,23.8203
2021-05-14,23.8203
2021-05-15,23.8203
2021-05-16,23.8203
2021-05-17,23.8203
2021-05-18,23.8203
2021-05-19,23.8203
2021-05-20,23.8203
2021-05-21,23.8203
2021-05-22,23.8203
2021-05-23,23.8203
2021-05-24,23.8203
2021-05-25,23.8203
2021-05-26,23.8203
2021-05-27,23.8203
2021-05-28,23.8203
2021-05-29,23.8203
2021-05-30,23.8203
2021-05-31,23.8203
2021-06-01,23.8203
2021-06-02,23.8203
2021-06-03,23.8203
2021-06-04,23.8203
2021-06-05,23.8203
2021-06-06,23.8203
2021-06-07,23.8203
2021-06-08,23.8203
2021-06-09,23.8203
2021-06-10,23.8203
2021-06-11,23.8203
2021-06-12,23.8203
2021-06-13,23.8203
2021-06-14,23.8203
2021-06-15,23.8203
2021-06-16,23.8203
2021-06-17,23.8203
2021-06-18,23.8203
2021-06-19,23.8203
2021-06-20,23.8203
2021-06-21,23.8203
2021-06-22,23.8203
2021-06-23,23.8203
2021-06-24,23.8203
2021-06-25,23.8203
2021-06-26,22.1927
2021-06-27,22.1927
2021-06-28,22.1927
2021-06-29,22.1927
2021-06-30,22.1927
2021-07-01,22.1927
2021-07-02,22.1927
2021-07-03,22.1927
2021-07-04,22.1927
2021-07-05,22.1927
2021-07-06,22.1927
2021-07-07,22.1927
2021-07-08,22.1927
2021-07-09,22.1927
2021-07-10,22.1927
2021-07-11,22.1927
2021-07-12,22.1927
2021-07-13,22.1927
2021-07-14,22.1927
2021-07-15,22.1927
2021-07-16,22.1927
2021-07-17,22.1927
2021-07-18,22.1927
2021-07-19,22.1927
2021-07-20,22.1927
2021-07-21,22.1927
2021-07-22,22.1927
2021-07-23,22.1927
2021-07-24,22.1927
2021-07-25,22.1927
2021-07-26,22.1927
2021-07-27,22.1927
2021-07-28,22.1927
2021-07-29,22.1927
2021-07-30,22.1927
2021-07-31,22.1927
2021-08-01,22.1927
2021-08-02,22.1927
2021-08-03,22.1927
2021-08-04,22.1927
2021-08-05,22.1927
2021-08-06,22.1927
2021-08-07,22.1927
2021-08-08,22.1927
2021-08-09,22.1927
2021-08-10,22.1927
2021-08-11,22.1927
2021-08-12,22.1927
2021-08-13,22.1927
2021-08-14,22.1927
2021-08-15,22.1927
2021-08-16,22.1927
2021-08-17,22.1927
2021-08-18,22.1927
2021-08-19,22.1927
2021-08-20,22.1927
2021-08-21,22.1927
2021-08-22,22.1927
2021-08-23,22.1927
2021-08-24,22.1927
2021-08-25,22.1927
2021-08-26,22.1927
2021-08-27,22.1927
2021-08-28,22.1927
2021-08-29,22.1927
2021-08-30,22.1927
2021-08-31,22.1927
2021-09-01,22.1927
2021-09-02,22.1927
2021-09-03,22.1927
2021-09-04,22.1927
2021-09-05,22.1927
2021-09-06,22.1927
2021-09-07,22.1927
2021-09-08,22.1927
2021-09-09,22.1927
2021-09-10,22.1927
2021-09-11,22.1927
2021-09-12,22.1927
2021-09-13,22.1927
2021-09-14,22.1927
2021-09-15,22.1927
2021-09-16,22.1927
2021-09-17,22.1927
2021-09-18,22.1927
2021-09-19,22.1927
2021-09-20,22.1927
2021-09-21,22.1927
2021-09-22,22.1927
2021-09-23,22.1927
2021-09-24,22.1927
2021-09-25,25.634
2021-09-26,25.634
2021-09-27,25.634
2021-09-28,25.634
2021-09-29,25.634
2021-09-30,25.634
2021-10-01,25.634
2021-10-02,25.634
2021-10-03,25.634
2021-10-04,25.634
2021-10-05,25.634
2021-10-06,25.634
2021-10-07,25.634
2021-10-08,25.634
2021-10-09,25.634
2021-10-10,25.634
2021-10-11,25.634
2021-10-12,25.634
2021-10-13,25.634
2021-10-14,25.634
2021-10-15,25.634
2021-10-16,25.634
2021-10-17,25.634
2021-10-18,25.634
2021-10-19,25.634
2021-10-20,25.634
2021-10-21,25.634
2021-10-22,25.634
2021-10-23,25.634
2021-10-24,25.634
2021-10-25,25.634
2021-10-26,25.634
2021-10-27,25.634
2021-10-28,25.634
2021-10-29,25.634
2021-10-30,25.634
2021-10-31,25.634
2021-11-01,25.634
2021-11-02,25.634
2021-11-03,25.634
2021-11-04,25.634
2021-11-05,25.634
2021-11-06,25.634
2021-11-07,25.634
2021-11-08,25.634
2021-11-09,25.634
2021-11-10,25.634
2021-11-11,25.634
2021-11-12,25.634
2021-11-13,25.634
2021-11-14,25.634
2021-11-15,25.634
2021-11-16,25.634
2021-11-17,25.634
2021-11-18,25.634
2021-11-19,25.634
2021-11-20,25.634
2021-11-21,25.634
2021-11-22,25.634
2021-11-23,25.634
2021-11-24,25.634
2021-11-25,25.634
2021-11-26,25.634
2021-11-27,25.634
2021-11-28,25.634
2021-11-29,25.634
2021-11-30,25.634
2021-12-01,25.634
2021-12-02,25.634
2021-12-03,25.634
2021-12-04,25.634
2021-12-05,25.634
2021-12-06,25.634
2021-12-07,25.634
2021-12-08,25.634
2021-12-09,25.634
2021-12-10,25.634
2021-12-11,25.634
2021-12-12,25.634
2021-12-13,25.634
2021-12-14,25.634
2021-12-15,25.634
2021-12-16,25.634
2021-12-17,25.634
2021-12-18,25.634
2021-12-19,25.634
2021-12-20,25.634
2021-12-21,25.634
2021-12-22,25.634
2021-12-23,25.634
2021-12-24,25.634
2021-12-25,22.5224
2021-12-26,22.5224
2021-12-27,22.5224
2021-12-28,22.5224
2021-12-29,22.5224
2021-12-30,22.5224
2021-12-31,22.5224
2022-01-01,22.5224
2022-01-02,22.5224
2022-01-03,22.5224
2022-01-04,22.5224
2022-01-05,22.5224
2022-01-06,22.5224
2022-01-07,22.5224
2022-01-08,22.5224
2022-01-09,22.5224
2022-01-10,22.5224
2022-01-11,22.5224
2022-01-12,22.5224
2022-01-13,22.5224
2022-01-14,22.5224
2022-01-15,22.5224
2022-01-16,22.5224
2022-01-17,22.5224
2022-01-18,22.5224
2022-01-19,22.5224
2022-01-20,22.5224
2022-01-21,22.5224
2022-01-22,22.5224
2022-01-23,22.5224
2022-01-24,22.5224
2022-01-25,22.5224
2022-01-26,22.5224
2022-01-27,22.5224
2022-01-28,22.5224
2022-01-29,22.5224
2022-01-30,22.5224
2022-01-31,22.5224
2022-02-01,22.5224
2022-02-02,22.5224
2022-02-03,22.5224
2022-02-04,22.5224
2022-02-05,22.5224
2022-02-06,22.5224
2022-02-07,22.5224
2022-02-08,22.5224
2022-02-09,22.5224
2022-02-10,22.5224
2022-02-11,22.5224
2022-02-12,22.5224
2022-02-13,22.5224
2022-02-14,22.5224
2022-02-15,22.5224
2022-02-16,22.5224
2022-02-17,22.5224
2022-02-18,22.5224
2022-02-19,22.5224
2022-02-20,22.5224
2022-02-21,22.5224
2022-02-22,22.5224
2022-02-23,22.5224
2022-02-24,22.5224
2022-02-25,22.5224
2022-02-26,22.5224
2022-02-27,22.5224
2022-02-28,22.5224
2022-03-01,22.5224
2022-03-02,22.5224
2022-03-03,22.5224
2022-03-04,22.5224
2022-03-05,22.5224
2022-03-06,22.5224
2022-03-07,22.5224
2022-03-08,22.5224
2022-03-09,22.5224
2022-03-10,22.5224
2022-03-11,22.5224
2022-03-12,22.5224
2022-03-13,22.5224
2022-03-14,22.5224
2022-03-15,22.5224
2022-03-16,22.5224
2022-03-17,22.5224
2022-03-18,22.5224
2022-03-19,22.5224
2022-03-20,22.5224
2022-03-21,22.5224
2022-03-22,22.5224
2022-03-23,22.5224
2022-03-24,22.5224
2022-03-25,22.5224
2022-03-26,22.5224
2022-03-27,22.5224
2022-03-28,22.5224
2022-03-29,22.5224
2022-03-30,22.5224
2022-03-31,22.5224
2022-04-01,22.5224
2022-04-02,26.9155
2022-04-03,26.9155
2022-04-04,26.9155
2022-04-05,26.9155
2022-04-06,26.9155
2022-04-07,26.9155
2022-04-08,26.9155
2022-04-09,26.9155
2022-04-10,26.9155
2022-04-11,26.9155
2022-04-12,26.9155
2022-04-13,26.9155
2022-04-14,26.9155
2022-04-15,26.9155
2022-04-16,26.9155
2022-04-17,26.9155
2022-04-18,26.9155
2022-04-19,26.9155
2022-04-20,26.9155
2022-04-21,26.9155
2022-04-22,26.9155
2022-04-23,26.9155
2022-04-24,26.9155
2022-04-25,26.9155
2022-04-26,26.9155
2022-04-27,26.9155
2022-04-28,26.9155
2022-04-29,26.9155
2022-04-30,26.9155
2022-05-01,26.9155
2022-05-02,26.9155
2022-05-03,26.9155
2022-05-04,26.9155
2022-05-05,26.9155
2022-05-06,26.9155
2022-05-07,26.9155
2022-05-08,26.9155
2022-05-09,26.9155
2022-05-10,26.9155
2022-05-11,26.9155
2022-05-12,26.9155
2022-05-13,26.9155
2022-05-14,26.9155
2022-05-15,26.9155
2022-05-16,26.9155
2022-05-17,26.9155
2022-05-18,26.9155
2022-05-19,26.9155
2022-05-20,26.9155
2022-05-21,26.9155
2022-05-22,26.9155
2022-05-23,26.9155
2022-05-24,26.9155
2022-05-25,26.9155
2022-05-26,26.9155
2022-05-27,26.9155
2022-05-28,26.9155
2022-05-29,26.9155
2022-05-30,26.9155
2022-05-31,26.9155
2022-06-01,26.9155
2022-06-02,26.9155
2022-06-03,26.9155
2022-06-04,26.9155
2022-06-05,26.9155
2022-06-06,26.9155
2022-06-07,26.9155
2022-06-08,26.9155
2022-06-09,26.9155
2022-06-10,26.9155
2022-06-11,26.9155
2022-06-12,26.9155
2022-06-13,26.9155
2022-06-14,26.9155
2022-06-15,26.9155
2022-06-16,26.9155
2022-06-17,26.9155
2022-06-18,26.9155
2022-06-19,26.9155
2022-06-20,26.9155
2022-06-21,26.9155
2022-06-22,26.9155
2022-06-23,26.9155
2022-06-24,26.9155
2022-06-25,26.9155
2022-06-26,26.9155
2022-06-27,26.9155
2022-06-28,26.9155
2022-06-29,26.9155
2022-06-30,26.9155
2022-07-01,26.9155
2022-07-02,20.4962
2022-07-03,20.4962
2022-07-04,20.4962
2022-07-05,20.4962
2022-07-06,20.4962
2022-07-07,20.4962
2022-07-08,20.4962
2022-07-09,20.4962
2022-07-10,20.4962
2022-07-11,20.4962
2022-07-12,20.4962
2022-07-13,20.4962
2022-07-14,20.4962
2022-07-15,20.4962
2022-07-16,20.4962
2022-07-17,20.4962
2022-07-18,20.4962
2022-07-19,20.4962
2022-07-20,20.4962
2022-07-21,20.4962
2022-07-22,20.4962
2022-07-23,20.4962
2022-07-24,20.4962
2022-07-25,20.4962
2022-07-26,20.4962
2022-07-27,20.4962
2022-07-28,20.4962
2022-07-29,20.4962
2022-07-30,20.4962
2022-07-31,20.4962
2022-08-01,20.4962
2022-08-02,20.4962
2022-08-03,20.4962
2022-08-04,20.4962
2022-08-05,20.4962
2022-08-06,20.4962
2022-08-07,20.4962
2022-08-08,20.4962
2022-08-09,20.4962
2022-08-10,20.4962
2022-08-11,20.4962
2022-08-12,20.4962
2022-08-13,20.4962
2022-08-14,20.4962
2022-08-15,20.4962
2022-08-16,20.4962
2022-08-17,20.4962
2022-08-18,20.4962
2022-08-19,20.4962
2022-08-20,20.4962
2022-08-21,20.4962
2022-08-22,20.4962
2022-08-23,20.4962
2022-08-24,20.4962
2022-08-25,20.4962
2022-08-26,20.4962
2022-08-27,20.4962
2022-08-28,20.4962
2022-08-29,20.4962
2022-08-30,20.4962
2022-08-31,20.4962
2022-09-01,20.4962
2022-09-02,20.4962
2022-09-03,20.4962
2022-09-04,20.4962
2022-09-05,20.4962
2022-09-06,20.4962
2022-09-07,20.4962
2022-09-08,20.4962
2022-09-09,20.4962
2022-09-10,20.4962
2022-09-11,20.4962
2022-09-12,20.4962
2022-09-13,20.4962
2022-09-14,20.4962
2022-09-15,20.4962
2022-09-16,20.4962
2022-09-17,20.4962
2022-09-18,20.4962
2022-09-19,20.4962
2022-09-20,20.4962
2022-09-21,20.4962
2022-09-22,20.4962
2022-09-23,20.4962
2022-09-24,20.4962
2022-09-25,20.4962
2022-09-26,20.4962
2022-09-27,20.4962
2022-09-28,20.4962
2022-09-29,20.4962
2022-09-30,20.4962
2022-10-01,14.0031
2022-10-02,14.0031
2022-10-03,14.0031
2022-10-04,14.0031
2022-10-05,14.0031
2022-10-06,14.0031
2022-10-07,14.0031
2022-10-08,14.0031
2022-10-09,14.0031
2022-10-10,14.0031
2022-10-11,14.0031
2022-10-12,14.0031
2022-10-13,14.0031
2022-10-14,14.0031
2022-10-15,14.0031
2022-10-16,14.0031
2022-10-17,14.0031
2022-10-18,14.0031
2022-10-19,14.0031
2022-10-20,14.0031
2022-10-21,14.0031
2022-10-22,14.0031
2022-10-23,14.0031
2022-10-24,14.0031
2022-10-25,14.0031
2022-10-26,14.0031
2022-10-27,14.0031
2022-10-28,14.0031
2022-10-29,14.0031
2022-10-30,14.0031
2022-10-31,14.0031
2022-11-01,14.0031
2022-11-02,14.0031
2022-11-03,14.0031
2022-11-04,14.0031
2022-11-05,14.0031
2022-11-06,14.0031
2022-11-07,14.0031
2022-11-08,14.0031
2022-11-09,14.0031
2022-11-10,14.0031
2022-11-11,14.0031
2022-11-12,14.0031
2022-11-13,14.0031
2022-11-14,14.0031
2022-11-15,14.0031
2022-11-16,14.0031
2022-11-17,14.0031
2022-11-18,14.0031
2022-11-19,14.0031
2022-11-20,14.0031
2022-11-21,14.0031
2022-11-22,14.0031
2022-11-23,14.0031
2022-11-24,14.0031
2022-11-25,14.0031
2022-11-26,14.0031
2022-11-27,14.0031
2022-11-28,14.0031
2022-11-29,14.0031
2022-11-30,14.0031
2022-12-01,14.0031
2022-12-02,14.0031
2022-12-03,14.0031
2022-12-04,14.0031
2022-12-05,14.0031
2022-12-06,14.0031
2022-12-07,14.0031
2022-12-08,14.0031
2022-12-09,14.0031
2022-12-10,14.0031
2022-12-11,14.0031
2022-12-12,14.0031
2022-12-13,14.0031
2022-12-14,14.0031
2022-12-15,14.0031
2022-12-16,14.0031
2022-12-17,14.0031
2022-12-18,14.0031
2022-12-19,14.0031
2022-12-20,14.0031
2022-12-21,14.0031
2022-12-22,14.0031
2022-12-23,14.0031
2022-12-24,14.0031
2022-12-25,14.0031
2022-12-26,14.0031
2022-12-27,14.0031
2022-12-28,14.0031
2022-12-29,14.0031
2022-12-30,14.0031
2022-12-31,8.1437
2023-01-01,8.1437
2023-01-02,8.1437
2023-01-03,8.1437
2023-01-04,8.1437
2023-01-05,8.1437
2023-01-06,8.1437
2023-01-07,8.1437
2023-01-08,8.1437
2023-01-09,8.1437
2023-01-10,8.1437
2023-01-11,8.1437
2023-01-12,8.1437
2023-01-13,8.1437
2023-01-14,8.1437
2023-01-15,8.1437
2023-01-16,8.1437
2023-01-17,8.1437
2023-01-18,8.1437
2023-01-19,8.1437
2023-01-20,8.1437
2023-01-21,8.1437
2023-01-22,8.1437
2023-01-23,8.1437
2023-01-24,8.1437
2023-01-25,8.1437
2023-01-26,8.1437
2023-01-27,8.1437
2023-01-28,8.1437
2023-01-29,8.1437
2023-01-30,8.1437
2023-01-31,8.1437
2023-02-01,8.1437
2023-02-02,8.1437
2023-02-03,8.1437
2023-02-04,8.1437
2023-02-05,8.1437
2023-02-06,8.1437
2023-02-07,8.1437
2023-02-08,8.1437
2023-02-09,8.1437
2023-02-10,8.1437
2023-02-11,8.1437
2023-02-12,8.1437
2023-02-13,8.1437
2023-02-14,8.1437
2023-02-15,8.1437
2023-02-16,8.1437
2023-02-17,8.1437
2023-02-18,8.1437
2023-02-19,8.1437
2023-02-20,8.1437
2023-02-21,8.1437
2023-02-22,8.1437
2023-02-23,8.1437
2023-02-24,8.1437
2023-02-25,8.1437
2023-02-26,8.1437
2023-02-27,8.1437
2023-02-28,8.1437
2023-03-01,8.1437
2023-03-02,8.1437
2023-03-03,8.1437
2023-03-04,8.1437
2023-03-05,8.1437
2023-03-06,8.1437
2023-03-07,8.1437
2023-03-08,8.1437
2023-03-09,8.1437
2023-03-10,8.1437
2023-03-11,8.1437
2023-03-12,8.1437
2023-03-13,8.1437
2023-03-14,8.1437
2023-03-15,8.1437
2023-03-16,8.1437
