,PHM US Equity
2020-04-06,19.9767
2020-04-07,19.9767
2020-04-08,19.9767
2020-04-09,19.9767
2020-04-10,19.9767
2020-04-11,19.9767
2020-04-12,19.9767
2020-04-13,19.9767
2020-04-14,19.9767
2020-04-15,19.9767
2020-04-16,19.9767
2020-04-17,19.9767
2020-04-18,19.9767
2020-04-19,19.9767
2020-04-20,19.9767
2020-04-21,19.9767
2020-04-22,19.9767
2020-04-23,19.9767
2020-04-24,19.9767
2020-04-25,19.9767
2020-04-26,19.9767
2020-04-27,19.9767
2020-04-28,19.9767
2020-04-29,19.9767
2020-04-30,19.9767
2020-05-01,19.9767
2020-05-02,19.9767
2020-05-03,19.9767
2020-05-04,19.9767
2020-05-05,19.9767
2020-05-06,19.9767
2020-05-07,19.9767
2020-05-08,19.9767
2020-05-09,19.9767
2020-05-10,19.9767
2020-05-11,19.9767
2020-05-12,19.9767
2020-05-13,19.9767
2020-05-14,19.9767
2020-05-15,19.9767
2020-05-16,19.9767
2020-05-17,19.9767
2020-05-18,19.9767
2020-05-19,19.9767
2020-05-20,19.9767
2020-05-21,19.9767
2020-05-22,19.9767
2020-05-23,19.9767
2020-05-24,19.9767
2020-05-25,19.9767
2020-05-26,19.9767
2020-05-27,19.9767
2020-05-28,19.9767
2020-05-29,19.9767
2020-05-30,19.9767
2020-05-31,19.9767
2020-06-01,19.9767
2020-06-02,19.9767
2020-06-03,19.9767
2020-06-04,19.9767
2020-06-05,19.9767
2020-06-06,19.9767
2020-06-07,19.9767
2020-06-08,19.9767
2020-06-09,19.9767
2020-06-10,19.9767
2020-06-11,19.9767
2020-06-12,19.9767
2020-06-13,19.9767
2020-06-14,19.9767
2020-06-15,19.9767
2020-06-16,19.9767
2020-06-17,19.9767
2020-06-18,19.9767
2020-06-19,19.9767
2020-06-20,19.9767
2020-06-21,19.9767
2020-06-22,19.9767
2020-06-23,19.9767
2020-06-24,19.9767
2020-06-25,19.9767
2020-06-26,19.9767
2020-06-27,19.9767
2020-06-28,19.9767
2020-06-29,19.9767
2020-06-30,21.101
2020-07-01,21.101
2020-07-02,21.101
2020-07-03,21.101
2020-07-04,21.101
2020-07-05,21.101
2020-07-06,21.101
2020-07-07,21.101
2020-07-08,21.101
2020-07-09,21.101
2020-07-10,21.101
2020-07-11,21.101
2020-07-12,21.101
2020-07-13,21.101
2020-07-14,21.101
2020-07-15,21.101
2020-07-16,21.101
2020-07-17,21.101
2020-07-18,21.101
2020-07-19,21.101
2020-07-20,21.101
2020-07-21,21.101
2020-07-22,21.101
2020-07-23,21.101
2020-07-24,21.101
2020-07-25,21.101
2020-07-26,21.101
2020-07-27,21.101
2020-07-28,21.101
2020-07-29,21.101
2020-07-30,21.101
2020-07-31,21.101
2020-08-01,21.101
2020-08-02,21.101
2020-08-03,21.101
2020-08-04,21.101
2020-08-05,21.101
2020-08-06,21.101
2020-08-07,21.101
2020-08-08,21.101
2020-08-09,21.101
2020-08-10,21.101
2020-08-11,21.101
2020-08-12,21.101
2020-08-13,21.101
2020-08-14,21.101
2020-08-15,21.101
2020-08-16,21.101
2020-08-17,21.101
2020-08-18,21.101
2020-08-19,21.101
2020-08-20,21.101
2020-08-21,21.101
2020-08-22,21.101
2020-08-23,21.101
2020-08-24,21.101
2020-08-25,21.101
2020-08-26,21.101
2020-08-27,21.101
2020-08-28,21.101
2020-08-29,21.101
2020-08-30,21.101
2020-08-31,21.101
2020-09-01,21.101
2020-09-02,21.101
2020-09-03,21.101
2020-09-04,21.101
2020-09-05,21.101
2020-09-06,21.101
2020-09-07,21.101
2020-09-08,21.101
2020-09-09,21.101
2020-09-10,21.101
2020-09-11,21.101
2020-09-12,21.101
2020-09-13,21.101
2020-09-14,21.101
2020-09-15,21.101
2020-09-16,21.101
2020-09-17,21.101
2020-09-18,21.101
2020-09-19,21.101
2020-09-20,21.101
2020-09-21,21.101
2020-09-22,21.101
2020-09-23,21.101
2020-09-24,21.101
2020-09-25,21.101
2020-09-26,21.101
2020-09-27,21.101
2020-09-28,21.101
2020-09-29,21.101
2020-09-30,22.6744
2020-10-01,22.6744
2020-10-02,22.6744
2020-10-03,22.6744
2020-10-04,22.6744
2020-10-05,22.6744
2020-10-06,22.6744
2020-10-07,22.6744
2020-10-08,22.6744
2020-10-09,22.6744
2020-10-10,22.6744
2020-10-11,22.6744
2020-10-12,22.6744
2020-10-13,22.6744
2020-10-14,22.6744
2020-10-15,22.6744
2020-10-16,22.6744
2020-10-17,22.6744
2020-10-18,22.6744
2020-10-19,22.6744
2020-10-20,22.6744
2020-10-21,22.6744
2020-10-22,22.6744
2020-10-23,22.6744
2020-10-24,22.6744
2020-10-25,22.6744
2020-10-26,22.6744
2020-10-27,22.6744
2020-10-28,22.6744
2020-10-29,22.6744
2020-10-30,22.6744
2020-10-31,22.6744
2020-11-01,22.6744
2020-11-02,22.6744
2020-11-03,22.6744
2020-11-04,22.6744
2020-11-05,22.6744
2020-11-06,22.6744
2020-11-07,22.6744
2020-11-08,22.6744
2020-11-09,22.6744
2020-11-10,22.6744
2020-11-11,22.6744
2020-11-12,22.6744
2020-11-13,22.6744
2020-11-14,22.6744
2020-11-15,22.6744
2020-11-16,22.6744
2020-11-17,22.6744
2020-11-18,22.6744
2020-11-19,22.6744
2020-11-20,22.6744
2020-11-21,22.6744
2020-11-22,22.6744
2020-11-23,22.6744
2020-11-24,22.6744
2020-11-25,22.6744
2020-11-26,22.6744
2020-11-27,22.6744
2020-11-28,22.6744
2020-11-29,22.6744
2020-11-30,22.6744
2020-12-01,22.6744
2020-12-02,22.6744
2020-12-03,22.6744
2020-12-04,22.6744
2020-12-05,22.6744
2020-12-06,22.6744
2020-12-07,22.6744
2020-12-08,22.6744
2020-12-09,22.6744
2020-12-10,22.6744
2020-12-11,22.6744
2020-12-12,22.6744
2020-12-13,22.6744
2020-12-14,22.6744
2020-12-15,22.6744
2020-12-16,22.6744
2020-12-17,22.6744
2020-12-18,22.6744
2020-12-19,22.6744
2020-12-20,22.6744
2020-12-21,22.6744
2020-12-22,22.6744
2020-12-23,22.6744
2020-12-24,22.6744
2020-12-25,22.6744
2020-12-26,22.6744
2020-12-27,22.6744
2020-12-28,22.6744
2020-12-29,22.6744
2020-12-30,22.6744
2020-12-31,23.224
2021-01-01,23.224
2021-01-02,23.224
2021-01-03,23.224
2021-01-04,23.224
2021-01-05,23.224
2021-01-06,23.224
2021-01-07,23.224
2021-01-08,23.224
2021-01-09,23.224
2021-01-10,23.224
2021-01-11,23.224
2021-01-12,23.224
2021-01-13,23.224
2021-01-14,23.224
2021-01-15,23.224
2021-01-16,23.224
2021-01-17,23.224
2021-01-18,23.224
2021-01-19,23.224
2021-01-20,23.224
2021-01-21,23.224
2021-01-22,23.224
2021-01-23,23.224
2021-01-24,23.224
2021-01-25,23.224
2021-01-26,23.224
2021-01-27,23.224
2021-01-28,23.224
2021-01-29,23.224
2021-01-30,23.224
2021-01-31,23.224
2021-02-01,23.224
2021-02-02,23.224
2021-02-03,23.224
2021-02-04,23.224
2021-02-05,23.224
2021-02-06,23.224
2021-02-07,23.224
2021-02-08,23.224
2021-02-09,23.224
2021-02-10,23.224
2021-02-11,23.224
2021-02-12,23.224
2021-02-13,23.224
2021-02-14,23.224
2021-02-15,23.224
2021-02-16,23.224
2021-02-17,23.224
2021-02-18,23.224
2021-02-19,23.224
2021-02-20,23.224
2021-02-21,23.224
2021-02-22,23.224
2021-02-23,23.224
2021-02-24,23.224
2021-02-25,23.224
2021-02-26,23.224
2021-02-27,23.224
2021-02-28,23.224
2021-03-01,23.224
2021-03-02,23.224
2021-03-03,23.224
2021-03-04,23.224
2021-03-05,23.224
2021-03-06,23.224
2021-03-07,23.224
2021-03-08,23.224
2021-03-09,23.224
2021-03-10,23.224
2021-03-11,23.224
2021-03-12,23.224
2021-03-13,23.224
2021-03-14,23.224
2021-03-15,23.224
2021-03-16,23.224
2021-03-17,23.224
2021-03-18,23.224
2021-03-19,23.224
2021-03-20,23.224
2021-03-21,23.224
2021-03-22,23.224
2021-03-23,23.224
2021-03-24,23.224
2021-03-25,23.224
2021-03-26,23.224
2021-03-27,23.224
2021-03-28,23.224
2021-03-29,23.224
2021-03-30,23.224
2021-03-31,24.4711
2021-04-01,24.4711
2021-04-02,24.4711
2021-04-03,24.4711
2021-04-04,24.4711
2021-04-05,24.4711
2021-04-06,24.4711
2021-04-07,24.4711
2021-04-08,24.4711
2021-04-09,24.4711
2021-04-10,24.4711
2021-04-11,24.4711
2021-04-12,24.4711
2021-04-13,24.4711
2021-04-14,24.4711
2021-04-15,24.4711
2021-04-16,24.4711
2021-04-17,24.4711
2021-04-18,24.4711
2021-04-19,24.4711
2021-04-20,24.4711
2021-04-21,24.4711
2021-04-22,24.4711
2021-04-23,24.4711
2021-04-24,24.4711
2021-04-25,24.4711
2021-04-26,24.4711
2021-04-27,24.4711
2021-04-28,24.4711
2021-04-29,24.4711
2021-04-30,24.4711
2021-05-01,24.4711
2021-05-02,24.4711
2021-05-03,24.4711
2021-05-04,24.4711
2021-05-05,24.4711
2021-05-06,24.4711
2021-05-07,24.4711
2021-05-08,24.4711
2021-05-09,24.4711
2021-05-10,24.4711
2021-05-11,24.4711
2021-05-12,24.4711
2021-05-13,24.4711
2021-05-14,24.4711
2021-05-15,24.4711
2021-05-16,24.4711
2021-05-17,24.4711
2021-05-18,24.4711
2021-05-19,24.4711
2021-05-20,24.4711
2021-05-21,24.4711
2021-05-22,24.4711
2021-05-23,24.4711
2021-05-24,24.4711
2021-05-25,24.4711
2021-05-26,24.4711
2021-05-27,24.4711
2021-05-28,24.4711
2021-05-29,24.4711
2021-05-30,24.4711
2021-05-31,24.4711
2021-06-01,24.4711
2021-06-02,24.4711
2021-06-03,24.4711
2021-06-04,24.4711
2021-06-05,24.4711
2021-06-06,24.4711
2021-06-07,24.4711
2021-06-08,24.4711
2021-06-09,24.4711
2021-06-10,24.4711
2021-06-11,24.4711
2021-06-12,24.4711
2021-06-13,24.4711
2021-06-14,24.4711
2021-06-15,24.4711
2021-06-16,24.4711
2021-06-17,24.4711
2021-06-18,24.4711
2021-06-19,24.4711
2021-06-20,24.4711
2021-06-21,24.4711
2021-06-22,24.4711
2021-06-23,24.4711
2021-06-24,24.4711
2021-06-25,24.4711
2021-06-26,24.4711
2021-06-27,24.4711
2021-06-28,24.4711
2021-06-29,24.4711
2021-06-30,25.7339
2021-07-01,25.7339
2021-07-02,25.7339
2021-07-03,25.7339
2021-07-04,25.7339
2021-07-05,25.7339
2021-07-06,25.7339
2021-07-07,25.7339
2021-07-08,25.7339
2021-07-09,25.7339
2021-07-10,25.7339
2021-07-11,25.7339
2021-07-12,25.7339
2021-07-13,25.7339
2021-07-14,25.7339
2021-07-15,25.7339
2021-07-16,25.7339
2021-07-17,25.7339
2021-07-18,25.7339
2021-07-19,25.7339
2021-07-20,25.7339
2021-07-21,25.7339
2021-07-22,25.7339
2021-07-23,25.7339
2021-07-24,25.7339
2021-07-25,25.7339
2021-07-26,25.7339
2021-07-27,25.7339
2021-07-28,25.7339
2021-07-29,25.7339
2021-07-30,25.7339
2021-07-31,25.7339
2021-08-01,25.7339
2021-08-02,25.7339
2021-08-03,25.7339
2021-08-04,25.7339
2021-08-05,25.7339
2021-08-06,25.7339
2021-08-07,25.7339
2021-08-08,25.7339
2021-08-09,25.7339
2021-08-10,25.7339
2021-08-11,25.7339
2021-08-12,25.7339
2021-08-13,25.7339
2021-08-14,25.7339
2021-08-15,25.7339
2021-08-16,25.7339
2021-08-17,25.7339
2021-08-18,25.7339
2021-08-19,25.7339
2021-08-20,25.7339
2021-08-21,25.7339
2021-08-22,25.7339
2021-08-23,25.7339
2021-08-24,25.7339
2021-08-25,25.7339
2021-08-26,25.7339
2021-08-27,25.7339
2021-08-28,25.7339
2021-08-29,25.7339
2021-08-30,25.7339
2021-08-31,25.7339
2021-09-01,25.7339
2021-09-02,25.7339
2021-09-03,25.7339
2021-09-04,25.7339
2021-09-05,25.7339
2021-09-06,25.7339
2021-09-07,25.7339
2021-09-08,25.7339
2021-09-09,25.7339
2021-09-10,25.7339
2021-09-11,25.7339
2021-09-12,25.7339
2021-09-13,25.7339
2021-09-14,25.7339
2021-09-15,25.7339
2021-09-16,25.7339
2021-09-17,25.7339
2021-09-18,25.7339
2021-09-19,25.7339
2021-09-20,25.7339
2021-09-21,25.7339
2021-09-22,25.7339
2021-09-23,25.7339
2021-09-24,25.7339
2021-09-25,25.7339
2021-09-26,25.7339
2021-09-27,25.7339
2021-09-28,25.7339
2021-09-29,25.7339
2021-09-30,25.5119
2021-10-01,25.5119
2021-10-02,25.5119
2021-10-03,25.5119
2021-10-04,25.5119
2021-10-05,25.5119
2021-10-06,25.5119
2021-10-07,25.5119
2021-10-08,25.5119
2021-10-09,25.5119
2021-10-10,25.5119
2021-10-11,25.5119
2021-10-12,25.5119
2021-10-13,25.5119
2021-10-14,25.5119
2021-10-15,25.5119
2021-10-16,25.5119
2021-10-17,25.5119
2021-10-18,25.5119
2021-10-19,25.5119
2021-10-20,25.5119
2021-10-21,25.5119
2021-10-22,25.5119
2021-10-23,25.5119
2021-10-24,25.5119
2021-10-25,25.5119
2021-10-26,25.5119
2021-10-27,25.5119
2021-10-28,25.5119
2021-10-29,25.5119
2021-10-30,25.5119
2021-10-31,25.5119
2021-11-01,25.5119
2021-11-02,25.5119
2021-11-03,25.5119
2021-11-04,25.5119
2021-11-05,25.5119
2021-11-06,25.5119
2021-11-07,25.5119
2021-11-08,25.5119
2021-11-09,25.5119
2021-11-10,25.5119
2021-11-11,25.5119
2021-11-12,25.5119
2021-11-13,25.5119
2021-11-14,25.5119
2021-11-15,25.5119
2021-11-16,25.5119
2021-11-17,25.5119
2021-11-18,25.5119
2021-11-19,25.5119
2021-11-20,25.5119
2021-11-21,25.5119
2021-11-22,25.5119
2021-11-23,25.5119
2021-11-24,25.5119
2021-11-25,25.5119
2021-11-26,25.5119
2021-11-27,25.5119
2021-11-28,25.5119
2021-11-29,25.5119
2021-11-30,25.5119
2021-12-01,25.5119
2021-12-02,25.5119
2021-12-03,25.5119
2021-12-04,25.5119
2021-12-05,25.5119
2021-12-06,25.5119
2021-12-07,25.5119
2021-12-08,25.5119
2021-12-09,25.5119
2021-12-10,25.5119
2021-12-11,25.5119
2021-12-12,25.5119
2021-12-13,25.5119
2021-12-14,25.5119
2021-12-15,25.5119
2021-12-16,25.5119
2021-12-17,25.5119
2021-12-18,25.5119
2021-12-19,25.5119
2021-12-20,25.5119
2021-12-21,25.5119
2021-12-22,25.5119
2021-12-23,25.5119
2021-12-24,25.5119
2021-12-25,25.5119
2021-12-26,25.5119
2021-12-27,25.5119
2021-12-28,25.5119
2021-12-29,25.5119
2021-12-30,25.5119
2021-12-31,27.4563
2022-01-01,27.4563
2022-01-02,27.4563
2022-01-03,27.4563
2022-01-04,27.4563
2022-01-05,27.4563
2022-01-06,27.4563
2022-01-07,27.4563
2022-01-08,27.4563
2022-01-09,27.4563
2022-01-10,27.4563
2022-01-11,27.4563
2022-01-12,27.4563
2022-01-13,27.4563
2022-01-14,27.4563
2022-01-15,27.4563
2022-01-16,27.4563
2022-01-17,27.4563
2022-01-18,27.4563
2022-01-19,27.4563
2022-01-20,27.4563
2022-01-21,27.4563
2022-01-22,27.4563
2022-01-23,27.4563
2022-01-24,27.4563
2022-01-25,27.4563
2022-01-26,27.4563
2022-01-27,27.4563
2022-01-28,27.4563
2022-01-29,27.4563
2022-01-30,27.4563
2022-01-31,27.4563
2022-02-01,27.4563
2022-02-02,27.4563
2022-02-03,27.4563
2022-02-04,27.4563
2022-02-05,27.4563
2022-02-06,27.4563
2022-02-07,27.4563
2022-02-08,27.4563
2022-02-09,27.4563
2022-02-10,27.4563
2022-02-11,27.4563
2022-02-12,27.4563
2022-02-13,27.4563
2022-02-14,27.4563
2022-02-15,27.4563
2022-02-16,27.4563
2022-02-17,27.4563
2022-02-18,27.4563
2022-02-19,27.4563
2022-02-20,27.4563
2022-02-21,27.4563
2022-02-22,27.4563
2022-02-23,27.4563
2022-02-24,27.4563
2022-02-25,27.4563
2022-02-26,27.4563
2022-02-27,27.4563
2022-02-28,27.4563
2022-03-01,27.4563
2022-03-02,27.4563
2022-03-03,27.4563
2022-03-04,27.4563
2022-03-05,27.4563
2022-03-06,27.4563
2022-03-07,27.4563
2022-03-08,27.4563
2022-03-09,27.4563
2022-03-10,27.4563
2022-03-11,27.4563
2022-03-12,27.4563
2022-03-13,27.4563
2022-03-14,27.4563
2022-03-15,27.4563
2022-03-16,27.4563
2022-03-17,27.4563
2022-03-18,27.4563
2022-03-19,27.4563
2022-03-20,27.4563
2022-03-21,27.4563
2022-03-22,27.4563
2022-03-23,27.4563
2022-03-24,27.4563
2022-03-25,27.4563
2022-03-26,27.4563
2022-03-27,27.4563
2022-03-28,27.4563
2022-03-29,27.4563
2022-03-30,27.4563
2022-03-31,29.5517
2022-04-01,29.5517
2022-04-02,29.5517
2022-04-03,29.5517
2022-04-04,29.5517
2022-04-05,29.5517
2022-04-06,29.5517
2022-04-07,29.5517
2022-04-08,29.5517
2022-04-09,29.5517
2022-04-10,29.5517
2022-04-11,29.5517
2022-04-12,29.5517
2022-04-13,29.5517
2022-04-14,29.5517
2022-04-15,29.5517
2022-04-16,29.5517
2022-04-17,29.5517
2022-04-18,29.5517
2022-04-19,29.5517
2022-04-20,29.5517
2022-04-21,29.5517
2022-04-22,29.5517
2022-04-23,29.5517
2022-04-24,29.5517
2022-04-25,29.5517
2022-04-26,29.5517
2022-04-27,29.5517
2022-04-28,29.5517
2022-04-29,29.5517
2022-04-30,29.5517
2022-05-01,29.5517
2022-05-02,29.5517
2022-05-03,29.5517
2022-05-04,29.5517
2022-05-05,29.5517
2022-05-06,29.5517
2022-05-07,29.5517
2022-05-08,29.5517
2022-05-09,29.5517
2022-05-10,29.5517
2022-05-11,29.5517
2022-05-12,29.5517
2022-05-13,29.5517
2022-05-14,29.5517
2022-05-15,29.5517
2022-05-16,29.5517
2022-05-17,29.5517
2022-05-18,29.5517
2022-05-19,29.5517
2022-05-20,29.5517
2022-05-21,29.5517
2022-05-22,29.5517
2022-05-23,29.5517
2022-05-24,29.5517
2022-05-25,29.5517
2022-05-26,29.5517
2022-05-27,29.5517
2022-05-28,29.5517
2022-05-29,29.5517
2022-05-30,29.5517
2022-05-31,29.5517
2022-06-01,29.5517
2022-06-02,29.5517
2022-06-03,29.5517
2022-06-04,29.5517
2022-06-05,29.5517
2022-06-06,29.5517
2022-06-07,29.5517
2022-06-08,29.5517
2022-06-09,29.5517
2022-06-10,29.5517
2022-06-11,29.5517
2022-06-12,29.5517
2022-06-13,29.5517
2022-06-14,29.5517
2022-06-15,29.5517
2022-06-16,29.5517
2022-06-17,29.5517
2022-06-18,29.5517
2022-06-19,29.5517
2022-06-20,29.5517
2022-06-21,29.5517
2022-06-22,29.5517
2022-06-23,29.5517
2022-06-24,29.5517
2022-06-25,29.5517
2022-06-26,29.5517
2022-06-27,29.5517
2022-06-28,29.5517
2022-06-29,29.5517
2022-06-30,30.4174
2022-07-01,30.4174
2022-07-02,30.4174
2022-07-03,30.4174
2022-07-04,30.4174
2022-07-05,30.4174
2022-07-06,30.4174
2022-07-07,30.4174
2022-07-08,30.4174
2022-07-09,30.4174
2022-07-10,30.4174
2022-07-11,30.4174
2022-07-12,30.4174
2022-07-13,30.4174
2022-07-14,30.4174
2022-07-15,30.4174
2022-07-16,30.4174
2022-07-17,30.4174
2022-07-18,30.4174
2022-07-19,30.4174
2022-07-20,30.4174
2022-07-21,30.4174
2022-07-22,30.4174
2022-07-23,30.4174
2022-07-24,30.4174
2022-07-25,30.4174
2022-07-26,30.4174
2022-07-27,30.4174
2022-07-28,30.4174
2022-07-29,30.4174
2022-07-30,30.4174
2022-07-31,30.4174
2022-08-01,30.4174
2022-08-02,30.4174
2022-08-03,30.4174
2022-08-04,30.4174
2022-08-05,30.4174
2022-08-06,30.4174
2022-08-07,30.4174
2022-08-08,30.4174
2022-08-09,30.4174
2022-08-10,30.4174
2022-08-11,30.4174
2022-08-12,30.4174
2022-08-13,30.4174
2022-08-14,30.4174
2022-08-15,30.4174
2022-08-16,30.4174
2022-08-17,30.4174
2022-08-18,30.4174
2022-08-19,30.4174
2022-08-20,30.4174
2022-08-21,30.4174
2022-08-22,30.4174
2022-08-23,30.4174
2022-08-24,30.4174
2022-08-25,30.4174
2022-08-26,30.4174
2022-08-27,30.4174
2022-08-28,30.4174
2022-08-29,30.4174
2022-08-30,30.4174
2022-08-31,30.4174
2022-09-01,30.4174
2022-09-02,30.4174
2022-09-03,30.4174
2022-09-04,30.4174
2022-09-05,30.4174
2022-09-06,30.4174
2022-09-07,30.4174
2022-09-08,30.4174
2022-09-09,30.4174
2022-09-10,30.4174
2022-09-11,30.4174
2022-09-12,30.4174
2022-09-13,30.4174
2022-09-14,30.4174
2022-09-15,30.4174
2022-09-16,30.4174
2022-09-17,30.4174
2022-09-18,30.4174
2022-09-19,30.4174
2022-09-20,30.4174
2022-09-21,30.4174
2022-09-22,30.4174
2022-09-23,30.4174
2022-09-24,30.4174
2022-09-25,30.4174
2022-09-26,30.4174
2022-09-27,30.4174
2022-09-28,30.4174
2022-09-29,30.4174
2022-09-30,31.2622
2022-10-01,31.2622
2022-10-02,31.2622
2022-10-03,31.2622
2022-10-04,31.2622
2022-10-05,31.2622
2022-10-06,31.2622
2022-10-07,31.2622
2022-10-08,31.2622
2022-10-09,31.2622
2022-10-10,31.2622
2022-10-11,31.2622
2022-10-12,31.2622
2022-10-13,31.2622
2022-10-14,31.2622
2022-10-15,31.2622
2022-10-16,31.2622
2022-10-17,31.2622
2022-10-18,31.2622
2022-10-19,31.2622
2022-10-20,31.2622
2022-10-21,31.2622
2022-10-22,31.2622
2022-10-23,31.2622
2022-10-24,31.2622
2022-10-25,31.2622
2022-10-26,31.2622
2022-10-27,31.2622
2022-10-28,31.2622
2022-10-29,31.2622
2022-10-30,31.2622
2022-10-31,31.2622
2022-11-01,31.2622
2022-11-02,31.2622
2022-11-03,31.2622
2022-11-04,31.2622
2022-11-05,31.2622
2022-11-06,31.2622
2022-11-07,31.2622
2022-11-08,31.2622
2022-11-09,31.2622
2022-11-10,31.2622
2022-11-11,31.2622
2022-11-12,31.2622
2022-11-13,31.2622
2022-11-14,31.2622
2022-11-15,31.2622
2022-11-16,31.2622
2022-11-17,31.2622
2022-11-18,31.2622
2022-11-19,31.2622
2022-11-20,31.2622
2022-11-21,31.2622
2022-11-22,31.2622
2022-11-23,31.2622
2022-11-24,31.2622
2022-11-25,31.2622
2022-11-26,31.2622
2022-11-27,31.2622
2022-11-28,31.2622
2022-11-29,31.2622
2022-11-30,31.2622
2022-12-01,31.2622
2022-12-02,31.2622
2022-12-03,31.2622
2022-12-04,31.2622
2022-12-05,31.2622
2022-12-06,31.2622
2022-12-07,31.2622
2022-12-08,31.2622
2022-12-09,31.2622
2022-12-10,31.2622
2022-12-11,31.2622
2022-12-12,31.2622
2022-12-13,31.2622
2022-12-14,31.2622
2022-12-15,31.2622
2022-12-16,31.2622
2022-12-17,31.2622
2022-12-18,31.2622
2022-12-19,31.2622
2022-12-20,31.2622
2022-12-21,31.2622
2022-12-22,31.2622
2022-12-23,31.2622
2022-12-24,31.2622
2022-12-25,31.2622
2022-12-26,31.2622
2022-12-27,31.2622
2022-12-28,31.2622
2022-12-29,31.2622
2022-12-30,31.2622
2022-12-31,31.8474
2023-01-01,31.8474
2023-01-02,31.8474
2023-01-03,31.8474
2023-01-04,31.8474
2023-01-05,31.8474
2023-01-06,31.8474
2023-01-07,31.8474
2023-01-08,31.8474
2023-01-09,31.8474
2023-01-10,31.8474
2023-01-11,31.8474
2023-01-12,31.8474
2023-01-13,31.8474
2023-01-14,31.8474
2023-01-15,31.8474
2023-01-16,31.8474
2023-01-17,31.8474
2023-01-18,31.8474
2023-01-19,31.8474
2023-01-20,31.8474
2023-01-21,31.8474
2023-01-22,31.8474
2023-01-23,31.8474
2023-01-24,31.8474
2023-01-25,31.8474
2023-01-26,31.8474
2023-01-27,31.8474
2023-01-28,31.8474
2023-01-29,31.8474
2023-01-30,31.8474
2023-01-31,31.8474
2023-02-01,31.8474
2023-02-02,31.8474
2023-02-03,31.8474
2023-02-04,31.8474
2023-02-05,31.8474
2023-02-06,31.8474
2023-02-07,31.8474
2023-02-08,31.8474
2023-02-09,31.8474
2023-02-10,31.8474
2023-02-11,31.8474
2023-02-12,31.8474
2023-02-13,31.8474
2023-02-14,31.8474
2023-02-15,31.8474
2023-02-16,31.8474
2023-02-17,31.8474
2023-02-18,31.8474
2023-02-19,31.8474
2023-02-20,31.8474
2023-02-21,31.8474
2023-02-22,31.8474
2023-02-23,31.8474
2023-02-24,31.8474
2023-02-25,31.8474
2023-02-26,31.8474
2023-02-27,31.8474
2023-02-28,31.8474
2023-03-01,31.8474
2023-03-02,31.8474
2023-03-03,31.8474
2023-03-04,31.8474
2023-03-05,31.8474
2023-03-06,31.8474
2023-03-07,31.8474
2023-03-08,31.8474
2023-03-09,31.8474
2023-03-10,31.8474
2023-03-11,31.8474
2023-03-12,31.8474
2023-03-13,31.8474
2023-03-14,31.8474
2023-03-15,31.8474
2023-03-16,31.8474
2023-03-17,31.8474
2023-03-18,31.8474
2023-03-19,31.8474
2023-03-20,31.8474
2023-03-21,31.8474
2023-03-22,31.8474
2023-03-23,31.8474
2023-03-24,31.8474
