,DFS US Equity
2020-12-22,9.9169
2020-12-23,9.9169
2020-12-24,9.9169
2020-12-25,9.9169
2020-12-26,9.9169
2020-12-27,9.9169
2020-12-28,9.9169
2020-12-29,9.9169
2020-12-30,9.9169
2020-12-31,10.3992
2021-01-01,10.3992
2021-01-02,10.3992
2021-01-03,10.3992
2021-01-04,10.3992
2021-01-05,10.3992
2021-01-06,10.3992
2021-01-07,10.3992
2021-01-08,10.3992
2021-01-09,10.3992
2021-01-10,10.3992
2021-01-11,10.3992
2021-01-12,10.3992
2021-01-13,10.3992
2021-01-14,10.3992
2021-01-15,10.3992
2021-01-16,10.3992
2021-01-17,10.3992
2021-01-18,10.3992
2021-01-19,10.3992
2021-01-20,10.3992
2021-01-21,10.3992
2021-01-22,10.3992
2021-01-23,10.3992
2021-01-24,10.3992
2021-01-25,10.3992
2021-01-26,10.3992
2021-01-27,10.3992
2021-01-28,10.3992
2021-01-29,10.3992
2021-01-30,10.3992
2021-01-31,10.3992
2021-02-01,10.3992
2021-02-02,10.3992
2021-02-03,10.3992
2021-02-04,10.3992
2021-02-05,10.3992
2021-02-06,10.3992
2021-02-07,10.3992
2021-02-08,10.3992
2021-02-09,10.3992
2021-02-10,10.3992
2021-02-11,10.3992
2021-02-12,10.3992
2021-02-13,10.3992
2021-02-14,10.3992
2021-02-15,10.3992
2021-02-16,10.3992
2021-02-17,10.3992
2021-02-18,10.3992
2021-02-19,10.3992
2021-02-20,10.3992
2021-02-21,10.3992
2021-02-22,10.3992
2021-02-23,10.3992
2021-02-24,10.3992
2021-02-25,10.3992
2021-02-26,10.3992
2021-02-27,10.3992
2021-02-28,10.3992
2021-03-01,10.3992
2021-03-02,10.3992
2021-03-03,10.3992
2021-03-04,10.3992
2021-03-05,10.3992
2021-03-06,10.3992
2021-03-07,10.3992
2021-03-08,10.3992
2021-03-09,10.3992
2021-03-10,10.3992
2021-03-11,10.3992
2021-03-12,10.3992
2021-03-13,10.3992
2021-03-14,10.3992
2021-03-15,10.3992
2021-03-16,10.3992
2021-03-17,10.3992
2021-03-18,10.3992
2021-03-19,10.3992
2021-03-20,10.3992
2021-03-21,10.3992
2021-03-22,10.3992
2021-03-23,10.3992
2021-03-24,10.3992
2021-03-25,10.3992
2021-03-26,10.3992
2021-03-27,10.3992
2021-03-28,10.3992
2021-03-29,10.3992
2021-03-30,10.3992
2021-03-31,26.9785
2021-04-01,26.9785
2021-04-02,26.9785
2021-04-03,26.9785
2021-04-04,26.9785
2021-04-05,26.9785
2021-04-06,26.9785
2021-04-07,26.9785
2021-04-08,26.9785
2021-04-09,26.9785
2021-04-10,26.9785
2021-04-11,26.9785
2021-04-12,26.9785
2021-04-13,26.9785
2021-04-14,26.9785
2021-04-15,26.9785
2021-04-16,26.9785
2021-04-17,26.9785
2021-04-18,26.9785
2021-04-19,26.9785
2021-04-20,26.9785
2021-04-21,26.9785
2021-04-22,26.9785
2021-04-23,26.9785
2021-04-24,26.9785
2021-04-25,26.9785
2021-04-26,26.9785
2021-04-27,26.9785
2021-04-28,26.9785
2021-04-29,26.9785
2021-04-30,26.9785
2021-05-01,26.9785
2021-05-02,26.9785
2021-05-03,26.9785
2021-05-04,26.9785
2021-05-05,26.9785
2021-05-06,26.9785
2021-05-07,26.9785
2021-05-08,26.9785
2021-05-09,26.9785
2021-05-10,26.9785
2021-05-11,26.9785
2021-05-12,26.9785
2021-05-13,26.9785
2021-05-14,26.9785
2021-05-15,26.9785
2021-05-16,26.9785
2021-05-17,26.9785
2021-05-18,26.9785
2021-05-19,26.9785
2021-05-20,26.9785
2021-05-21,26.9785
2021-05-22,26.9785
2021-05-23,26.9785
2021-05-24,26.9785
2021-05-25,26.9785
2021-05-26,26.9785
2021-05-27,26.9785
2021-05-28,26.9785
2021-05-29,26.9785
2021-05-30,26.9785
2021-05-31,26.9785
2021-06-01,26.9785
2021-06-02,26.9785
2021-06-03,26.9785
2021-06-04,26.9785
2021-06-05,26.9785
2021-06-06,26.9785
2021-06-07,26.9785
2021-06-08,26.9785
2021-06-09,26.9785
2021-06-10,26.9785
2021-06-11,26.9785
2021-06-12,26.9785
2021-06-13,26.9785
2021-06-14,26.9785
2021-06-15,26.9785
2021-06-16,26.9785
2021-06-17,26.9785
2021-06-18,26.9785
2021-06-19,26.9785
2021-06-20,26.9785
2021-06-21,26.9785
2021-06-22,26.9785
2021-06-23,26.9785
2021-06-24,26.9785
2021-06-25,26.9785
2021-06-26,26.9785
2021-06-27,26.9785
2021-06-28,26.9785
2021-06-29,26.9785
2021-06-30,45.921
2021-07-01,45.921
2021-07-02,45.921
2021-07-03,45.921
2021-07-04,45.921
2021-07-05,45.921
2021-07-06,45.921
2021-07-07,45.921
2021-07-08,45.921
2021-07-09,45.921
2021-07-10,45.921
2021-07-11,45.921
2021-07-12,45.921
2021-07-13,45.921
2021-07-14,45.921
2021-07-15,45.921
2021-07-16,45.921
2021-07-17,45.921
2021-07-18,45.921
2021-07-19,45.921
2021-07-20,45.921
2021-07-21,45.921
2021-07-22,45.921
2021-07-23,45.921
2021-07-24,45.921
2021-07-25,45.921
2021-07-26,45.921
2021-07-27,45.921
2021-07-28,45.921
2021-07-29,45.921
2021-07-30,45.921
2021-07-31,45.921
2021-08-01,45.921
2021-08-02,45.921
2021-08-03,45.921
2021-08-04,45.921
2021-08-05,45.921
2021-08-06,45.921
2021-08-07,45.921
2021-08-08,45.921
2021-08-09,45.921
2021-08-10,45.921
2021-08-11,45.921
2021-08-12,45.921
2021-08-13,45.921
2021-08-14,45.921
2021-08-15,45.921
2021-08-16,45.921
2021-08-17,45.921
2021-08-18,45.921
2021-08-19,45.921
2021-08-20,45.921
2021-08-21,45.921
2021-08-22,45.921
2021-08-23,45.921
2021-08-24,45.921
2021-08-25,45.921
2021-08-26,45.921
2021-08-27,45.921
2021-08-28,45.921
2021-08-29,45.921
2021-08-30,45.921
2021-08-31,45.921
2021-09-01,45.921
2021-09-02,45.921
2021-09-03,45.921
2021-09-04,45.921
2021-09-05,45.921
2021-09-06,45.921
2021-09-07,45.921
2021-09-08,45.921
2021-09-09,45.921
2021-09-10,45.921
2021-09-11,45.921
2021-09-12,45.921
2021-09-13,45.921
2021-09-14,45.921
2021-09-15,45.921
2021-09-16,45.921
2021-09-17,45.921
2021-09-18,45.921
2021-09-19,45.921
2021-09-20,45.921
2021-09-21,45.921
2021-09-22,45.921
2021-09-23,45.921
2021-09-24,45.921
2021-09-25,45.921
2021-09-26,45.921
2021-09-27,45.921
2021-09-28,45.921
2021-09-29,45.921
2021-09-30,47.5602
2021-10-01,47.5602
2021-10-02,47.5602
2021-10-03,47.5602
2021-10-04,47.5602
2021-10-05,47.5602
2021-10-06,47.5602
2021-10-07,47.5602
2021-10-08,47.5602
2021-10-09,47.5602
2021-10-10,47.5602
2021-10-11,47.5602
2021-10-12,47.5602
2021-10-13,47.5602
2021-10-14,47.5602
2021-10-15,47.5602
2021-10-16,47.5602
2021-10-17,47.5602
2021-10-18,47.5602
2021-10-19,47.5602
2021-10-20,47.5602
2021-10-21,47.5602
2021-10-22,47.5602
2021-10-23,47.5602
2021-10-24,47.5602
2021-10-25,47.5602
2021-10-26,47.5602
2021-10-27,47.5602
2021-10-28,47.5602
2021-10-29,47.5602
2021-10-30,47.5602
2021-10-31,47.5602
2021-11-01,47.5602
2021-11-02,47.5602
2021-11-03,47.5602
2021-11-04,47.5602
2021-11-05,47.5602
2021-11-06,47.5602
2021-11-07,47.5602
2021-11-08,47.5602
2021-11-09,47.5602
2021-11-10,47.5602
2021-11-11,47.5602
2021-11-12,47.5602
2021-11-13,47.5602
2021-11-14,47.5602
2021-11-15,47.5602
2021-11-16,47.5602
2021-11-17,47.5602
2021-11-18,47.5602
2021-11-19,47.5602
2021-11-20,47.5602
2021-11-21,47.5602
2021-11-22,47.5602
2021-11-23,47.5602
2021-11-24,47.5602
2021-11-25,47.5602
2021-11-26,47.5602
2021-11-27,47.5602
2021-11-28,47.5602
2021-11-29,47.5602
2021-11-30,47.5602
2021-12-01,47.5602
2021-12-02,47.5602
2021-12-03,47.5602
2021-12-04,47.5602
2021-12-05,47.5602
2021-12-06,47.5602
2021-12-07,47.5602
2021-12-08,47.5602
2021-12-09,47.5602
2021-12-10,47.5602
2021-12-11,47.5602
2021-12-12,47.5602
2021-12-13,47.5602
2021-12-14,47.5602
2021-12-15,47.5602
2021-12-16,47.5602
2021-12-17,47.5602
2021-12-18,47.5602
2021-12-19,47.5602
2021-12-20,47.5602
2021-12-21,47.5602
2021-12-22,47.5602
2021-12-23,47.5602
2021-12-24,47.5602
2021-12-25,47.5602
2021-12-26,47.5602
2021-12-27,47.5602
2021-12-28,47.5602
2021-12-29,47.5602
2021-12-30,47.5602
2021-12-31,48.2507
2022-01-01,48.2507
2022-01-02,48.2507
2022-01-03,48.2507
2022-01-04,48.2507
2022-01-05,48.2507
2022-01-06,48.2507
2022-01-07,48.2507
2022-01-08,48.2507
2022-01-09,48.2507
2022-01-10,48.2507
2022-01-11,48.2507
2022-01-12,48.2507
2022-01-13,48.2507
2022-01-14,48.2507
2022-01-15,48.2507
2022-01-16,48.2507
2022-01-17,48.2507
2022-01-18,48.2507
2022-01-19,48.2507
2022-01-20,48.2507
2022-01-21,48.2507
2022-01-22,48.2507
2022-01-23,48.2507
2022-01-24,48.2507
2022-01-25,48.2507
2022-01-26,48.2507
2022-01-27,48.2507
2022-01-28,48.2507
2022-01-29,48.2507
2022-01-30,48.2507
2022-01-31,48.2507
2022-02-01,48.2507
2022-02-02,48.2507
2022-02-03,48.2507
2022-02-04,48.2507
2022-02-05,48.2507
2022-02-06,48.2507
2022-02-07,48.2507
2022-02-08,48.2507
2022-02-09,48.2507
2022-02-10,48.2507
2022-02-11,48.2507
2022-02-12,48.2507
2022-02-13,48.2507
2022-02-14,48.2507
2022-02-15,48.2507
2022-02-16,48.2507
2022-02-17,48.2507
2022-02-18,48.2507
2022-02-19,48.2507
2022-02-20,48.2507
2022-02-21,48.2507
2022-02-22,48.2507
2022-02-23,48.2507
2022-02-24,48.2507
2022-02-25,48.2507
2022-02-26,48.2507
2022-02-27,48.2507
2022-02-28,48.2507
2022-03-01,48.2507
2022-03-02,48.2507
2022-03-03,48.2507
2022-03-04,48.2507
2022-03-05,48.2507
2022-03-06,48.2507
2022-03-07,48.2507
2022-03-08,48.2507
2022-03-09,48.2507
2022-03-10,48.2507
2022-03-11,48.2507
2022-03-12,48.2507
2022-03-13,48.2507
2022-03-14,48.2507
2022-03-15,48.2507
2022-03-16,48.2507
2022-03-17,48.2507
2022-03-18,48.2507
2022-03-19,48.2507
2022-03-20,48.2507
2022-03-21,48.2507
2022-03-22,48.2507
2022-03-23,48.2507
2022-03-24,48.2507
2022-03-25,48.2507
2022-03-26,48.2507
2022-03-27,48.2507
2022-03-28,48.2507
2022-03-29,48.2507
2022-03-30,48.2507
2022-03-31,42.7092
2022-04-01,42.7092
2022-04-02,42.7092
2022-04-03,42.7092
2022-04-04,42.7092
2022-04-05,42.7092
2022-04-06,42.7092
2022-04-07,42.7092
2022-04-08,42.7092
2022-04-09,42.7092
2022-04-10,42.7092
2022-04-11,42.7092
2022-04-12,42.7092
2022-04-13,42.7092
2022-04-14,42.7092
2022-04-15,42.7092
2022-04-16,42.7092
2022-04-17,42.7092
2022-04-18,42.7092
2022-04-19,42.7092
2022-04-20,42.7092
2022-04-21,42.7092
2022-04-22,42.7092
2022-04-23,42.7092
2022-04-24,42.7092
2022-04-25,42.7092
2022-04-26,42.7092
2022-04-27,42.7092
2022-04-28,42.7092
2022-04-29,42.7092
2022-04-30,42.7092
2022-05-01,42.7092
2022-05-02,42.7092
2022-05-03,42.7092
2022-05-04,42.7092
2022-05-05,42.7092
2022-05-06,42.7092
2022-05-07,42.7092
2022-05-08,42.7092
2022-05-09,42.7092
2022-05-10,42.7092
2022-05-11,42.7092
2022-05-12,42.7092
2022-05-13,42.7092
2022-05-14,42.7092
2022-05-15,42.7092
2022-05-16,42.7092
2022-05-17,42.7092
2022-05-18,42.7092
2022-05-19,42.7092
2022-05-20,42.7092
2022-05-21,42.7092
2022-05-22,42.7092
2022-05-23,42.7092
2022-05-24,42.7092
2022-05-25,42.7092
2022-05-26,42.7092
2022-05-27,42.7092
2022-05-28,42.7092
2022-05-29,42.7092
2022-05-30,42.7092
2022-05-31,42.7092
2022-06-01,42.7092
2022-06-02,42.7092
2022-06-03,42.7092
2022-06-04,42.7092
2022-06-05,42.7092
2022-06-06,42.7092
2022-06-07,42.7092
2022-06-08,42.7092
2022-06-09,42.7092
2022-06-10,42.7092
2022-06-11,42.7092
2022-06-12,42.7092
2022-06-13,42.7092
2022-06-14,42.7092
2022-06-15,42.7092
2022-06-16,42.7092
2022-06-17,42.7092
2022-06-18,42.7092
2022-06-19,42.7092
2022-06-20,42.7092
2022-06-21,42.7092
2022-06-22,42.7092
2022-06-23,42.7092
2022-06-24,42.7092
2022-06-25,42.7092
2022-06-26,42.7092
2022-06-27,42.7092
2022-06-28,42.7092
2022-06-29,42.7092
2022-06-30,35.5239
2022-07-01,35.5239
2022-07-02,35.5239
2022-07-03,35.5239
2022-07-04,35.5239
2022-07-05,35.5239
2022-07-06,35.5239
2022-07-07,35.5239
2022-07-08,35.5239
2022-07-09,35.5239
2022-07-10,35.5239
2022-07-11,35.5239
2022-07-12,35.5239
2022-07-13,35.5239
2022-07-14,35.5239
2022-07-15,35.5239
2022-07-16,35.5239
2022-07-17,35.5239
2022-07-18,35.5239
2022-07-19,35.5239
2022-07-20,35.5239
2022-07-21,35.5239
2022-07-22,35.5239
2022-07-23,35.5239
2022-07-24,35.5239
2022-07-25,35.5239
2022-07-26,35.5239
2022-07-27,35.5239
2022-07-28,35.5239
2022-07-29,35.5239
2022-07-30,35.5239
2022-07-31,35.5239
2022-08-01,35.5239
2022-08-02,35.5239
2022-08-03,35.5239
2022-08-04,35.5239
2022-08-05,35.5239
2022-08-06,35.5239
2022-08-07,35.5239
2022-08-08,35.5239
2022-08-09,35.5239
2022-08-10,35.5239
2022-08-11,35.5239
2022-08-12,35.5239
2022-08-13,35.5239
2022-08-14,35.5239
2022-08-15,35.5239
2022-08-16,35.5239
2022-08-17,35.5239
2022-08-18,35.5239
2022-08-19,35.5239
2022-08-20,35.5239
2022-08-21,35.5239
2022-08-22,35.5239
2022-08-23,35.5239
2022-08-24,35.5239
2022-08-25,35.5239
2022-08-26,35.5239
2022-08-27,35.5239
2022-08-28,35.5239
2022-08-29,35.5239
2022-08-30,35.5239
2022-08-31,35.5239
2022-09-01,35.5239
2022-09-02,35.5239
2022-09-03,35.5239
2022-09-04,35.5239
2022-09-05,35.5239
2022-09-06,35.5239
2022-09-07,35.5239
2022-09-08,35.5239
2022-09-09,35.5239
2022-09-10,35.5239
2022-09-11,35.5239
2022-09-12,35.5239
2022-09-13,35.5239
2022-09-14,35.5239
2022-09-15,35.5239
2022-09-16,35.5239
2022-09-17,35.5239
2022-09-18,35.5239
2022-09-19,35.5239
2022-09-20,35.5239
2022-09-21,35.5239
2022-09-22,35.5239
2022-09-23,35.5239
2022-09-24,35.5239
2022-09-25,35.5239
2022-09-26,35.5239
2022-09-27,35.5239
2022-09-28,35.5239
2022-09-29,35.5239
2022-09-30,34.1344
2022-10-01,34.1344
2022-10-02,34.1344
2022-10-03,34.1344
2022-10-04,34.1344
2022-10-05,34.1344
2022-10-06,34.1344
2022-10-07,34.1344
2022-10-08,34.1344
2022-10-09,34.1344
2022-10-10,34.1344
2022-10-11,34.1344
2022-10-12,34.1344
2022-10-13,34.1344
2022-10-14,34.1344
2022-10-15,34.1344
2022-10-16,34.1344
2022-10-17,34.1344
2022-10-18,34.1344
2022-10-19,34.1344
2022-10-20,34.1344
2022-10-21,34.1344
2022-10-22,34.1344
2022-10-23,34.1344
2022-10-24,34.1344
2022-10-25,34.1344
2022-10-26,34.1344
2022-10-27,34.1344
2022-10-28,34.1344
2022-10-29,34.1344
2022-10-30,34.1344
2022-10-31,34.1344
2022-11-01,34.1344
2022-11-02,34.1344
2022-11-03,34.1344
2022-11-04,34.1344
2022-11-05,34.1344
2022-11-06,34.1344
2022-11-07,34.1344
2022-11-08,34.1344
2022-11-09,34.1344
2022-11-10,34.1344
2022-11-11,34.1344
2022-11-12,34.1344
2022-11-13,34.1344
2022-11-14,34.1344
2022-11-15,34.1344
2022-11-16,34.1344
2022-11-17,34.1344
2022-11-18,34.1344
2022-11-19,34.1344
2022-11-20,34.1344
2022-11-21,34.1344
2022-11-22,34.1344
2022-11-23,34.1344
2022-11-24,34.1344
2022-11-25,34.1344
2022-11-26,34.1344
2022-11-27,34.1344
2022-11-28,34.1344
2022-11-29,34.1344
2022-11-30,34.1344
2022-12-01,34.1344
2022-12-02,34.1344
2022-12-03,34.1344
2022-12-04,34.1344
2022-12-05,34.1344
2022-12-06,34.1344
2022-12-07,34.1344
2022-12-08,34.1344
2022-12-09,34.1344
2022-12-10,34.1344
2022-12-11,34.1344
2022-12-12,34.1344
2022-12-13,34.1344
2022-12-14,34.1344
2022-12-15,34.1344
2022-12-16,34.1344
2022-12-17,34.1344
2022-12-18,34.1344
2022-12-19,34.1344
2022-12-20,34.1344
2022-12-21,34.1344
2022-12-22,34.1344
2022-12-23,34.1344
2022-12-24,34.1344
2022-12-25,34.1344
2022-12-26,34.1344
2022-12-27,34.1344
2022-12-28,34.1344
2022-12-29,34.1344
2022-12-30,34.1344
2022-12-31,33.5101
2023-01-01,33.5101
2023-01-02,33.5101
2023-01-03,33.5101
2023-01-04,33.5101
2023-01-05,33.5101
2023-01-06,33.5101
2023-01-07,33.5101
2023-01-08,33.5101
2023-01-09,33.5101
2023-01-10,33.5101
2023-01-11,33.5101
2023-01-12,33.5101
2023-01-13,33.5101
2023-01-14,33.5101
2023-01-15,33.5101
2023-01-16,33.5101
2023-01-17,33.5101
2023-01-18,33.5101
2023-01-19,33.5101
2023-01-20,33.5101
2023-01-21,33.5101
2023-01-22,33.5101
2023-01-23,33.5101
2023-01-24,33.5101
2023-01-25,33.5101
2023-01-26,33.5101
2023-01-27,33.5101
2023-01-28,33.5101
2023-01-29,33.5101
2023-01-30,33.5101
2023-01-31,33.5101
2023-02-01,33.5101
2023-02-02,33.5101
2023-02-03,33.5101
2023-02-04,33.5101
2023-02-05,33.5101
2023-02-06,33.5101
2023-02-07,33.5101
2023-02-08,33.5101
2023-02-09,33.5101
2023-02-10,33.5101
2023-02-11,33.5101
2023-02-12,33.5101
2023-02-13,33.5101
2023-02-14,33.5101
2023-02-15,33.5101
2023-02-16,33.5101
2023-02-17,33.5101
2023-02-18,33.5101
2023-02-19,33.5101
2023-02-20,33.5101
2023-02-21,33.5101
2023-02-22,33.5101
2023-02-23,33.5101
2023-02-24,33.5101
2023-02-25,33.5101
2023-02-26,33.5101
2023-02-27,33.5101
2023-02-28,33.5101
2023-03-01,33.5101
2023-03-02,33.5101
2023-03-03,33.5101
2023-03-04,33.5101
2023-03-05,33.5101
2023-03-06,33.5101
2023-03-07,33.5101
2023-03-08,33.5101
2023-03-09,33.5101
2023-03-10,33.5101
2023-03-11,33.5101
2023-03-12,33.5101
2023-03-13,33.5101
2023-03-14,33.5101
2023-03-15,33.5101
2023-03-16,33.5101
