,GPS US Equity
2020-07-21,-27.4457
2020-07-22,-27.4457
2020-07-23,-27.4457
2020-07-24,-27.4457
2020-07-25,-27.4457
2020-07-26,-27.4457
2020-07-27,-27.4457
2020-07-28,-27.4457
2020-07-29,-27.4457
2020-07-30,-27.4457
2020-07-31,-27.4457
2020-08-01,-35.3181
2020-08-02,-35.3181
2020-08-03,-35.3181
2020-08-04,-35.3181
2020-08-05,-35.3181
2020-08-06,-35.3181
2020-08-07,-35.3181
2020-08-08,-35.3181
2020-08-09,-35.3181
2020-08-10,-35.3181
2020-08-11,-35.3181
2020-08-12,-35.3181
2020-08-13,-35.3181
2020-08-14,-35.3181
2020-08-15,-35.3181
2020-08-16,-35.3181
2020-08-17,-35.3181
2020-08-18,-35.3181
2020-08-19,-35.3181
2020-08-20,-35.3181
2020-08-21,-35.3181
2020-08-22,-35.3181
2020-08-23,-35.3181
2020-08-24,-35.3181
2020-08-25,-35.3181
2020-08-26,-35.3181
2020-08-27,-35.3181
2020-08-28,-35.3181
2020-08-29,-35.3181
2020-08-30,-35.3181
2020-08-31,-35.3181
2020-09-01,-35.3181
2020-09-02,-35.3181
2020-09-03,-35.3181
2020-09-04,-35.3181
2020-09-05,-35.3181
2020-09-06,-35.3181
2020-09-07,-35.3181
2020-09-08,-35.3181
2020-09-09,-35.3181
2020-09-10,-35.3181
2020-09-11,-35.3181
2020-09-12,-35.3181
2020-09-13,-35.3181
2020-09-14,-35.3181
2020-09-15,-35.3181
2020-09-16,-35.3181
2020-09-17,-35.3181
2020-09-18,-35.3181
2020-09-19,-35.3181
2020-09-20,-35.3181
2020-09-21,-35.3181
2020-09-22,-35.3181
2020-09-23,-35.3181
2020-09-24,-35.3181
2020-09-25,-35.3181
2020-09-26,-35.3181
2020-09-27,-35.3181
2020-09-28,-35.3181
2020-09-29,-35.3181
2020-09-30,-35.3181
2020-10-01,-35.3181
2020-10-02,-35.3181
2020-10-03,-35.3181
2020-10-04,-35.3181
2020-10-05,-35.3181
2020-10-06,-35.3181
2020-10-07,-35.3181
2020-10-08,-35.3181
2020-10-09,-35.3181
2020-10-10,-35.3181
2020-10-11,-35.3181
2020-10-12,-35.3181
2020-10-13,-35.3181
2020-10-14,-35.3181
2020-10-15,-35.3181
2020-10-16,-35.3181
2020-10-17,-35.3181
2020-10-18,-35.3181
2020-10-19,-35.3181
2020-10-20,-35.3181
2020-10-21,-35.3181
2020-10-22,-35.3181
2020-10-23,-35.3181
2020-10-24,-35.3181
2020-10-25,-35.3181
2020-10-26,-35.3181
2020-10-27,-35.3181
2020-10-28,-35.3181
2020-10-29,-35.3181
2020-10-30,-35.3181
2020-10-31,-36.0699
2020-11-01,-36.0699
2020-11-02,-36.0699
2020-11-03,-36.0699
2020-11-04,-36.0699
2020-11-05,-36.0699
2020-11-06,-36.0699
2020-11-07,-36.0699
2020-11-08,-36.0699
2020-11-09,-36.0699
2020-11-10,-36.0699
2020-11-11,-36.0699
2020-11-12,-36.0699
2020-11-13,-36.0699
2020-11-14,-36.0699
2020-11-15,-36.0699
2020-11-16,-36.0699
2020-11-17,-36.0699
2020-11-18,-36.0699
2020-11-19,-36.0699
2020-11-20,-36.0699
2020-11-21,-36.0699
2020-11-22,-36.0699
2020-11-23,-36.0699
2020-11-24,-36.0699
2020-11-25,-36.0699
2020-11-26,-36.0699
2020-11-27,-36.0699
2020-11-28,-36.0699
2020-11-29,-36.0699
2020-11-30,-36.0699
2020-12-01,-36.0699
2020-12-02,-36.0699
2020-12-03,-36.0699
2020-12-04,-36.0699
2020-12-05,-36.0699
2020-12-06,-36.0699
2020-12-07,-36.0699
2020-12-08,-36.0699
2020-12-09,-36.0699
2020-12-10,-36.0699
2020-12-11,-36.0699
2020-12-12,-36.0699
2020-12-13,-36.0699
2020-12-14,-36.0699
2020-12-15,-36.0699
2020-12-16,-36.0699
2020-12-17,-36.0699
2020-12-18,-36.0699
2020-12-19,-36.0699
2020-12-20,-36.0699
2020-12-21,-36.0699
2020-12-22,-36.0699
2020-12-23,-36.0699
2020-12-24,-36.0699
2020-12-25,-36.0699
2020-12-26,-36.0699
2020-12-27,-36.0699
2020-12-28,-36.0699
2020-12-29,-36.0699
2020-12-30,-36.0699
2020-12-31,-36.0699
2021-01-01,-36.0699
2021-01-02,-36.0699
2021-01-03,-36.0699
2021-01-04,-36.0699
2021-01-05,-36.0699
2021-01-06,-36.0699
2021-01-07,-36.0699
2021-01-08,-36.0699
2021-01-09,-36.0699
2021-01-10,-36.0699
2021-01-11,-36.0699
2021-01-12,-36.0699
2021-01-13,-36.0699
2021-01-14,-36.0699
2021-01-15,-36.0699
2021-01-16,-36.0699
2021-01-17,-36.0699
2021-01-18,-36.0699
2021-01-19,-36.0699
2021-01-20,-36.0699
2021-01-21,-36.0699
2021-01-22,-36.0699
2021-01-23,-36.0699
2021-01-24,-36.0699
2021-01-25,-36.0699
2021-01-26,-36.0699
2021-01-27,-36.0699
2021-01-28,-36.0699
2021-01-29,-36.0699
2021-01-30,-22.4283
2021-01-31,-22.4283
2021-02-01,-22.4283
2021-02-02,-22.4283
2021-02-03,-22.4283
2021-02-04,-22.4283
2021-02-05,-22.4283
2021-02-06,-22.4283
2021-02-07,-22.4283
2021-02-08,-22.4283
2021-02-09,-22.4283
2021-02-10,-22.4283
2021-02-11,-22.4283
2021-02-12,-22.4283
2021-02-13,-22.4283
2021-02-14,-22.4283
2021-02-15,-22.4283
2021-02-16,-22.4283
2021-02-17,-22.4283
2021-02-18,-22.4283
2021-02-19,-22.4283
2021-02-20,-22.4283
2021-02-21,-22.4283
2021-02-22,-22.4283
2021-02-23,-22.4283
2021-02-24,-22.4283
2021-02-25,-22.4283
2021-02-26,-22.4283
2021-02-27,-22.4283
2021-02-28,-22.4283
2021-03-01,-22.4283
2021-03-02,-22.4283
2021-03-03,-22.4283
2021-03-04,-22.4283
2021-03-05,-22.4283
2021-03-06,-22.4283
2021-03-07,-22.4283
2021-03-08,-22.4283
2021-03-09,-22.4283
2021-03-10,-22.4283
2021-03-11,-22.4283
2021-03-12,-22.4283
2021-03-13,-22.4283
2021-03-14,-22.4283
2021-03-15,-22.4283
2021-03-16,-22.4283
2021-03-17,-22.4283
2021-03-18,-22.4283
2021-03-19,-22.4283
2021-03-20,-22.4283
2021-03-21,-22.4283
2021-03-22,-22.4283
2021-03-23,-22.4283
2021-03-24,-22.4283
2021-03-25,-22.4283
2021-03-26,-22.4283
2021-03-27,-22.4283
2021-03-28,-22.4283
2021-03-29,-22.4283
2021-03-30,-22.4283
2021-03-31,-22.4283
2021-04-01,-22.4283
2021-04-02,-22.4283
2021-04-03,-22.4283
2021-04-04,-22.4283
2021-04-05,-22.4283
2021-04-06,-22.4283
2021-04-07,-22.4283
2021-04-08,-22.4283
2021-04-09,-22.4283
2021-04-10,-22.4283
2021-04-11,-22.4283
2021-04-12,-22.4283
2021-04-13,-22.4283
2021-04-14,-22.4283
2021-04-15,-22.4283
2021-04-16,-22.4283
2021-04-17,-22.4283
2021-04-18,-22.4283
2021-04-19,-22.4283
2021-04-20,-22.4283
2021-04-21,-22.4283
2021-04-22,-22.4283
2021-04-23,-22.4283
2021-04-24,-22.4283
2021-04-25,-22.4283
2021-04-26,-22.4283
2021-04-27,-22.4283
2021-04-28,-22.4283
2021-04-29,-22.4283
2021-04-30,-22.4283
2021-05-01,16.9042
2021-05-02,16.9042
2021-05-03,16.9042
2021-05-04,16.9042
2021-05-05,16.9042
2021-05-06,16.9042
2021-05-07,16.9042
2021-05-08,16.9042
2021-05-09,16.9042
2021-05-10,16.9042
2021-05-11,16.9042
2021-05-12,16.9042
2021-05-13,16.9042
2021-05-14,16.9042
2021-05-15,16.9042
2021-05-16,16.9042
2021-05-17,16.9042
2021-05-18,16.9042
2021-05-19,16.9042
2021-05-20,16.9042
2021-05-21,16.9042
2021-05-22,16.9042
2021-05-23,16.9042
2021-05-24,16.9042
2021-05-25,16.9042
2021-05-26,16.9042
2021-05-27,16.9042
2021-05-28,16.9042
2021-05-29,16.9042
2021-05-30,16.9042
2021-05-31,16.9042
2021-06-01,16.9042
2021-06-02,16.9042
2021-06-03,16.9042
2021-06-04,16.9042
2021-06-05,16.9042
2021-06-06,16.9042
2021-06-07,16.9042
2021-06-08,16.9042
2021-06-09,16.9042
2021-06-10,16.9042
2021-06-11,16.9042
2021-06-12,16.9042
2021-06-13,16.9042
2021-06-14,16.9042
2021-06-15,16.9042
2021-06-16,16.9042
2021-06-17,16.9042
2021-06-18,16.9042
2021-06-19,16.9042
2021-06-20,16.9042
2021-06-21,16.9042
2021-06-22,16.9042
2021-06-23,16.9042
2021-06-24,16.9042
2021-06-25,16.9042
2021-06-26,16.9042
2021-06-27,16.9042
2021-06-28,16.9042
2021-06-29,16.9042
2021-06-30,16.9042
2021-07-01,16.9042
2021-07-02,16.9042
2021-07-03,16.9042
2021-07-04,16.9042
2021-07-05,16.9042
2021-07-06,16.9042
2021-07-07,16.9042
2021-07-08,16.9042
2021-07-09,16.9042
2021-07-10,16.9042
2021-07-11,16.9042
2021-07-12,16.9042
2021-07-13,16.9042
2021-07-14,16.9042
2021-07-15,16.9042
2021-07-16,16.9042
2021-07-17,16.9042
2021-07-18,16.9042
2021-07-19,16.9042
2021-07-20,16.9042
2021-07-21,16.9042
2021-07-22,16.9042
2021-07-23,16.9042
2021-07-24,16.9042
2021-07-25,16.9042
2021-07-26,16.9042
2021-07-27,16.9042
2021-07-28,16.9042
2021-07-29,16.9042
2021-07-30,16.9042
2021-07-31,28.5606
2021-08-01,28.5606
2021-08-02,28.5606
2021-08-03,28.5606
2021-08-04,28.5606
2021-08-05,28.5606
2021-08-06,28.5606
2021-08-07,28.5606
2021-08-08,28.5606
2021-08-09,28.5606
2021-08-10,28.5606
2021-08-11,28.5606
2021-08-12,28.5606
2021-08-13,28.5606
2021-08-14,28.5606
2021-08-15,28.5606
2021-08-16,28.5606
2021-08-17,28.5606
2021-08-18,28.5606
2021-08-19,28.5606
2021-08-20,28.5606
2021-08-21,28.5606
2021-08-22,28.5606
2021-08-23,28.5606
2021-08-24,28.5606
2021-08-25,28.5606
2021-08-26,28.5606
2021-08-27,28.5606
2021-08-28,28.5606
2021-08-29,28.5606
2021-08-30,28.5606
2021-08-31,28.5606
2021-09-01,28.5606
2021-09-02,28.5606
2021-09-03,28.5606
2021-09-04,28.5606
2021-09-05,28.5606
2021-09-06,28.5606
2021-09-07,28.5606
2021-09-08,28.5606
2021-09-09,28.5606
2021-09-10,28.5606
2021-09-11,28.5606
2021-09-12,28.5606
2021-09-13,28.5606
2021-09-14,28.5606
2021-09-15,28.5606
2021-09-16,28.5606
2021-09-17,28.5606
2021-09-18,28.5606
2021-09-19,28.5606
2021-09-20,28.5606
2021-09-21,28.5606
2021-09-22,28.5606
2021-09-23,28.5606
2021-09-24,28.5606
2021-09-25,28.5606
2021-09-26,28.5606
2021-09-27,28.5606
2021-09-28,28.5606
2021-09-29,28.5606
2021-09-30,28.5606
2021-10-01,28.5606
2021-10-02,28.5606
2021-10-03,28.5606
2021-10-04,28.5606
2021-10-05,28.5606
2021-10-06,28.5606
2021-10-07,28.5606
2021-10-08,28.5606
2021-10-09,28.5606
2021-10-10,28.5606
2021-10-11,28.5606
2021-10-12,28.5606
2021-10-13,28.5606
2021-10-14,28.5606
2021-10-15,28.5606
2021-10-16,28.5606
2021-10-17,28.5606
2021-10-18,28.5606
2021-10-19,28.5606
2021-10-20,28.5606
2021-10-21,28.5606
2021-10-22,28.5606
2021-10-23,28.5606
2021-10-24,28.5606
2021-10-25,28.5606
2021-10-26,28.5606
2021-10-27,28.5606
2021-10-28,28.5606
2021-10-29,28.5606
2021-10-30,19.62
2021-10-31,19.62
2021-11-01,19.62
2021-11-02,19.62
2021-11-03,19.62
2021-11-04,19.62
2021-11-05,19.62
2021-11-06,19.62
2021-11-07,19.62
2021-11-08,19.62
2021-11-09,19.62
2021-11-10,19.62
2021-11-11,19.62
2021-11-12,19.62
2021-11-13,19.62
2021-11-14,19.62
2021-11-15,19.62
2021-11-16,19.62
2021-11-17,19.62
2021-11-18,19.62
2021-11-19,19.62
2021-11-20,19.62
2021-11-21,19.62
2021-11-22,19.62
2021-11-23,19.62
2021-11-24,19.62
2021-11-25,19.62
2021-11-26,19.62
2021-11-27,19.62
2021-11-28,19.62
2021-11-29,19.62
2021-11-30,19.62
2021-12-01,19.62
2021-12-02,19.62
2021-12-03,19.62
2021-12-04,19.62
2021-12-05,19.62
2021-12-06,19.62
2021-12-07,19.62
2021-12-08,19.62
2021-12-09,19.62
2021-12-10,19.62
2021-12-11,19.62
2021-12-12,19.62
2021-12-13,19.62
2021-12-14,19.62
2021-12-15,19.62
2021-12-16,19.62
2021-12-17,19.62
2021-12-18,19.62
2021-12-19,19.62
2021-12-20,19.62
2021-12-21,19.62
2021-12-22,19.62
2021-12-23,19.62
2021-12-24,19.62
2021-12-25,19.62
2021-12-26,19.62
2021-12-27,19.62
2021-12-28,19.62
2021-12-29,19.62
2021-12-30,19.62
2021-12-31,19.62
2022-01-01,19.62
2022-01-02,19.62
2022-01-03,19.62
2022-01-04,19.62
2022-01-05,19.62
2022-01-06,19.62
2022-01-07,19.62
2022-01-08,19.62
2022-01-09,19.62
2022-01-10,19.62
2022-01-11,19.62
2022-01-12,19.62
2022-01-13,19.62
2022-01-14,19.62
2022-01-15,19.62
2022-01-16,19.62
2022-01-17,19.62
2022-01-18,19.62
2022-01-19,19.62
2022-01-20,19.62
2022-01-21,19.62
2022-01-22,19.62
2022-01-23,19.62
2022-01-24,19.62
2022-01-25,19.62
2022-01-26,19.62
2022-01-27,19.62
2022-01-28,19.62
2022-01-29,9.5952
2022-01-30,9.5952
2022-01-31,9.5952
2022-02-01,9.5952
2022-02-02,9.5952
2022-02-03,9.5952
2022-02-04,9.5952
2022-02-05,9.5952
2022-02-06,9.5952
2022-02-07,9.5952
2022-02-08,9.5952
2022-02-09,9.5952
2022-02-10,9.5952
2022-02-11,9.5952
2022-02-12,9.5952
2022-02-13,9.5952
2022-02-14,9.5952
2022-02-15,9.5952
2022-02-16,9.5952
2022-02-17,9.5952
2022-02-18,9.5952
2022-02-19,9.5952
2022-02-20,9.5952
2022-02-21,9.5952
2022-02-22,9.5952
2022-02-23,9.5952
2022-02-24,9.5952
2022-02-25,9.5952
2022-02-26,9.5952
2022-02-27,9.5952
2022-02-28,9.5952
2022-03-01,9.5952
2022-03-02,9.5952
2022-03-03,9.5952
2022-03-04,9.5952
2022-03-05,9.5952
2022-03-06,9.5952
2022-03-07,9.5952
2022-03-08,9.5952
2022-03-09,9.5952
2022-03-10,9.5952
2022-03-11,9.5952
2022-03-12,9.5952
2022-03-13,9.5952
2022-03-14,9.5952
2022-03-15,9.5952
2022-03-16,9.5952
2022-03-17,9.5952
2022-03-18,9.5952
2022-03-19,9.5952
2022-03-20,9.5952
2022-03-21,9.5952
2022-03-22,9.5952
2022-03-23,9.5952
2022-03-24,9.5952
2022-03-25,9.5952
2022-03-26,9.5952
2022-03-27,9.5952
2022-03-28,9.5952
2022-03-29,9.5952
2022-03-30,9.5952
2022-03-31,9.5952
2022-04-01,9.5952
2022-04-02,9.5952
2022-04-03,9.5952
2022-04-04,9.5952
2022-04-05,9.5952
2022-04-06,9.5952
2022-04-07,9.5952
2022-04-08,9.5952
2022-04-09,9.5952
2022-04-10,9.5952
2022-04-11,9.5952
2022-04-12,9.5952
2022-04-13,9.5952
2022-04-14,9.5952
2022-04-15,9.5952
2022-04-16,9.5952
2022-04-17,9.5952
2022-04-18,9.5952
2022-04-19,9.5952
2022-04-20,9.5952
2022-04-21,9.5952
2022-04-22,9.5952
2022-04-23,9.5952
2022-04-24,9.5952
2022-04-25,9.5952
2022-04-26,9.5952
2022-04-27,9.5952
2022-04-28,9.5952
2022-04-29,9.5952
2022-04-30,-2.7376
2022-05-01,-2.7376
2022-05-02,-2.7376
2022-05-03,-2.7376
2022-05-04,-2.7376
2022-05-05,-2.7376
2022-05-06,-2.7376
2022-05-07,-2.7376
2022-05-08,-2.7376
2022-05-09,-2.7376
2022-05-10,-2.7376
2022-05-11,-2.7376
2022-05-12,-2.7376
2022-05-13,-2.7376
2022-05-14,-2.7376
2022-05-15,-2.7376
2022-05-16,-2.7376
2022-05-17,-2.7376
2022-05-18,-2.7376
2022-05-19,-2.7376
2022-05-20,-2.7376
2022-05-21,-2.7376
2022-05-22,-2.7376
2022-05-23,-2.7376
2022-05-24,-2.7376
2022-05-25,-2.7376
2022-05-26,-2.7376
2022-05-27,-2.7376
2022-05-28,-2.7376
2022-05-29,-2.7376
2022-05-30,-2.7376
2022-05-31,-2.7376
2022-06-01,-2.7376
2022-06-02,-2.7376
2022-06-03,-2.7376
2022-06-04,-2.7376
2022-06-05,-2.7376
2022-06-06,-2.7376
2022-06-07,-2.7376
2022-06-08,-2.7376
2022-06-09,-2.7376
2022-06-10,-2.7376
2022-06-11,-2.7376
2022-06-12,-2.7376
2022-06-13,-2.7376
2022-06-14,-2.7376
2022-06-15,-2.7376
2022-06-16,-2.7376
2022-06-17,-2.7376
2022-06-18,-2.7376
2022-06-19,-2.7376
2022-06-20,-2.7376
2022-06-21,-2.7376
2022-06-22,-2.7376
2022-06-23,-2.7376
2022-06-24,-2.7376
2022-06-25,-2.7376
2022-06-26,-2.7376
2022-06-27,-2.7376
2022-06-28,-2.7376
2022-06-29,-2.7376
2022-06-30,-2.7376
2022-07-01,-2.7376
2022-07-02,-2.7376
2022-07-03,-2.7376
2022-07-04,-2.7376
2022-07-05,-2.7376
2022-07-06,-2.7376
2022-07-07,-2.7376
2022-07-08,-2.7376
2022-07-09,-2.7376
2022-07-10,-2.7376
2022-07-11,-2.7376
2022-07-12,-2.7376
2022-07-13,-2.7376
2022-07-14,-2.7376
2022-07-15,-2.7376
2022-07-16,-2.7376
2022-07-17,-2.7376
2022-07-18,-2.7376
2022-07-19,-2.7376
2022-07-20,-2.7376
2022-07-21,-2.7376
2022-07-22,-2.7376
2022-07-23,-2.7376
2022-07-24,-2.7376
2022-07-25,-2.7376
2022-07-26,-2.7376
2022-07-27,-2.7376
2022-07-28,-2.7376
2022-07-29,-2.7376
2022-07-30,-14.2347
2022-07-31,-14.2347
2022-08-01,-14.2347
2022-08-02,-14.2347
2022-08-03,-14.2347
2022-08-04,-14.2347
2022-08-05,-14.2347
2022-08-06,-14.2347
2022-08-07,-14.2347
2022-08-08,-14.2347
2022-08-09,-14.2347
2022-08-10,-14.2347
2022-08-11,-14.2347
2022-08-12,-14.2347
2022-08-13,-14.2347
2022-08-14,-14.2347
2022-08-15,-14.2347
2022-08-16,-14.2347
2022-08-17,-14.2347
2022-08-18,-14.2347
2022-08-19,-14.2347
2022-08-20,-14.2347
2022-08-21,-14.2347
2022-08-22,-14.2347
2022-08-23,-14.2347
2022-08-24,-14.2347
2022-08-25,-14.2347
2022-08-26,-14.2347
2022-08-27,-14.2347
2022-08-28,-14.2347
2022-08-29,-14.2347
2022-08-30,-14.2347
2022-08-31,-14.2347
2022-09-01,-14.2347
2022-09-02,-14.2347
2022-09-03,-14.2347
2022-09-04,-14.2347
2022-09-05,-14.2347
2022-09-06,-14.2347
2022-09-07,-14.2347
2022-09-08,-14.2347
2022-09-09,-14.2347
2022-09-10,-14.2347
2022-09-11,-14.2347
2022-09-12,-14.2347
2022-09-13,-14.2347
2022-09-14,-14.2347
2022-09-15,-14.2347
2022-09-16,-14.2347
2022-09-17,-14.2347
2022-09-18,-14.2347
2022-09-19,-14.2347
2022-09-20,-14.2347
2022-09-21,-14.2347
2022-09-22,-14.2347
2022-09-23,-14.2347
2022-09-24,-14.2347
2022-09-25,-14.2347
2022-09-26,-14.2347
2022-09-27,-14.2347
2022-09-28,-14.2347
2022-09-29,-14.2347
2022-09-30,-14.2347
2022-10-01,-14.2347
2022-10-02,-14.2347
2022-10-03,-14.2347
2022-10-04,-14.2347
2022-10-05,-14.2347
2022-10-06,-14.2347
2022-10-07,-14.2347
2022-10-08,-14.2347
2022-10-09,-14.2347
2022-10-10,-14.2347
2022-10-11,-14.2347
2022-10-12,-14.2347
2022-10-13,-14.2347
2022-10-14,-14.2347
2022-10-15,-14.2347
2022-10-16,-14.2347
2022-10-17,-14.2347
2022-10-18,-14.2347
2022-10-19,-14.2347
2022-10-20,-14.2347
2022-10-21,-14.2347
2022-10-22,-14.2347
2022-10-23,-14.2347
2022-10-24,-14.2347
2022-10-25,-14.2347
2022-10-26,-14.2347
2022-10-27,-14.2347
2022-10-28,-14.2347
2022-10-29,2.053
2022-10-30,2.053
2022-10-31,2.053
2022-11-01,2.053
2022-11-02,2.053
2022-11-03,2.053
2022-11-04,2.053
2022-11-05,2.053
2022-11-06,2.053
2022-11-07,2.053
2022-11-08,2.053
2022-11-09,2.053
2022-11-10,2.053
2022-11-11,2.053
2022-11-12,2.053
2022-11-13,2.053
2022-11-14,2.053
2022-11-15,2.053
2022-11-16,2.053
2022-11-17,2.053
2022-11-18,2.053
2022-11-19,2.053
2022-11-20,2.053
2022-11-21,2.053
2022-11-22,2.053
2022-11-23,2.053
2022-11-24,2.053
2022-11-25,2.053
2022-11-26,2.053
2022-11-27,2.053
2022-11-28,2.053
2022-11-29,2.053
2022-11-30,2.053
2022-12-01,2.053
2022-12-02,2.053
2022-12-03,2.053
2022-12-04,2.053
2022-12-05,2.053
2022-12-06,2.053
2022-12-07,2.053
2022-12-08,2.053
2022-12-09,2.053
2022-12-10,2.053
2022-12-11,2.053
2022-12-12,2.053
2022-12-13,2.053
2022-12-14,2.053
2022-12-15,2.053
2022-12-16,2.053
2022-12-17,2.053
2022-12-18,2.053
2022-12-19,2.053
2022-12-20,2.053
2022-12-21,2.053
2022-12-22,2.053
2022-12-23,2.053
2022-12-24,2.053
2022-12-25,2.053
2022-12-26,2.053
2022-12-27,2.053
2022-12-28,2.053
2022-12-29,2.053
2022-12-30,2.053
2022-12-31,2.053
2023-01-01,2.053
2023-01-02,2.053
2023-01-03,2.053
2023-01-04,2.053
2023-01-05,2.053
2023-01-06,2.053
2023-01-07,2.053
2023-01-08,2.053
2023-01-09,2.053
2023-01-10,2.053
2023-01-11,2.053
2023-01-12,2.053
2023-01-13,2.053
2023-01-14,2.053
2023-01-15,2.053
2023-01-16,2.053
2023-01-17,2.053
2023-01-18,2.053
2023-01-19,2.053
2023-01-20,2.053
2023-01-21,2.053
2023-01-22,2.053
2023-01-23,2.053
2023-01-24,2.053
2023-01-25,2.053
2023-01-26,2.053
2023-01-27,2.053
2023-01-28,-8.1534
2023-01-29,-8.1534
2023-01-30,-8.1534
2023-01-31,-8.1534
2023-02-01,-8.1534
2023-02-02,-8.1534
2023-02-03,-8.1534
2023-02-04,-8.1534
2023-02-05,-8.1534
2023-02-06,-8.1534
2023-02-07,-8.1534
2023-02-08,-8.1534
