,NGVT US Equity
2021-02-16,30.9319
2021-02-17,30.9319
2021-02-18,30.9319
2021-02-19,30.9319
2021-02-20,30.9319
2021-02-21,30.9319
2021-02-22,30.9319
2021-02-23,30.9319
2021-02-24,30.9319
2021-02-25,30.9319
2021-02-26,30.9319
2021-02-27,30.9319
2021-02-28,30.9319
2021-03-01,30.9319
2021-03-02,30.9319
2021-03-03,30.9319
2021-03-04,30.9319
2021-03-05,30.9319
2021-03-06,30.9319
2021-03-07,30.9319
2021-03-08,30.9319
2021-03-09,30.9319
2021-03-10,30.9319
2021-03-11,30.9319
2021-03-12,30.9319
2021-03-13,30.9319
2021-03-14,30.9319
2021-03-15,30.9319
2021-03-16,30.9319
2021-03-17,30.9319
2021-03-18,30.9319
2021-03-19,30.9319
2021-03-20,30.9319
2021-03-21,30.9319
2021-03-22,30.9319
2021-03-23,30.9319
2021-03-24,30.9319
2021-03-25,30.9319
2021-03-26,30.9319
2021-03-27,30.9319
2021-03-28,30.9319
2021-03-29,30.9319
2021-03-30,30.9319
2021-03-31,31.7744
2021-04-01,31.7744
2021-04-02,31.7744
2021-04-03,31.7744
2021-04-04,31.7744
2021-04-05,31.7744
2021-04-06,31.7744
2021-04-07,31.7744
2021-04-08,31.7744
2021-04-09,31.7744
2021-04-10,31.7744
2021-04-11,31.7744
2021-04-12,31.7744
2021-04-13,31.7744
2021-04-14,31.7744
2021-04-15,31.7744
2021-04-16,31.7744
2021-04-17,31.7744
2021-04-18,31.7744
2021-04-19,31.7744
2021-04-20,31.7744
2021-04-21,31.7744
2021-04-22,31.7744
2021-04-23,31.7744
2021-04-24,31.7744
2021-04-25,31.7744
2021-04-26,31.7744
2021-04-27,31.7744
2021-04-28,31.7744
2021-04-29,31.7744
2021-04-30,31.7744
2021-05-01,31.7744
2021-05-02,31.7744
2021-05-03,31.7744
2021-05-04,31.7744
2021-05-05,31.7744
2021-05-06,31.7744
2021-05-07,31.7744
2021-05-08,31.7744
2021-05-09,31.7744
2021-05-10,31.7744
2021-05-11,31.7744
2021-05-12,31.7744
2021-05-13,31.7744
2021-05-14,31.7744
2021-05-15,31.7744
2021-05-16,31.7744
2021-05-17,31.7744
2021-05-18,31.7744
2021-05-19,31.7744
2021-05-20,31.7744
2021-05-21,31.7744
2021-05-22,31.7744
2021-05-23,31.7744
2021-05-24,31.7744
2021-05-25,31.7744
2021-05-26,31.7744
2021-05-27,31.7744
2021-05-28,31.7744
2021-05-29,31.7744
2021-05-30,31.7744
2021-05-31,31.7744
2021-06-01,31.7744
2021-06-02,31.7744
2021-06-03,31.7744
2021-06-04,31.7744
2021-06-05,31.7744
2021-06-06,31.7744
2021-06-07,31.7744
2021-06-08,31.7744
2021-06-09,31.7744
2021-06-10,31.7744
2021-06-11,31.7744
2021-06-12,31.7744
2021-06-13,31.7744
2021-06-14,31.7744
2021-06-15,31.7744
2021-06-16,31.7744
2021-06-17,31.7744
2021-06-18,31.7744
2021-06-19,31.7744
2021-06-20,31.7744
2021-06-21,31.7744
2021-06-22,31.7744
2021-06-23,31.7744
2021-06-24,31.7744
2021-06-25,31.7744
2021-06-26,31.7744
2021-06-27,31.7744
2021-06-28,31.7744
2021-06-29,31.7744
2021-06-30,34.489
2021-07-01,34.489
2021-07-02,34.489
2021-07-03,34.489
2021-07-04,34.489
2021-07-05,34.489
2021-07-06,34.489
2021-07-07,34.489
2021-07-08,34.489
2021-07-09,34.489
2021-07-10,34.489
2021-07-11,34.489
2021-07-12,34.489
2021-07-13,34.489
2021-07-14,34.489
2021-07-15,34.489
2021-07-16,34.489
2021-07-17,34.489
2021-07-18,34.489
2021-07-19,34.489
2021-07-20,34.489
2021-07-21,34.489
2021-07-22,34.489
2021-07-23,34.489
2021-07-24,34.489
2021-07-25,34.489
2021-07-26,34.489
2021-07-27,34.489
2021-07-28,34.489
2021-07-29,34.489
2021-07-30,34.489
2021-07-31,34.489
2021-08-01,34.489
2021-08-02,34.489
2021-08-03,34.489
2021-08-04,34.489
2021-08-05,34.489
2021-08-06,34.489
2021-08-07,34.489
2021-08-08,34.489
2021-08-09,34.489
2021-08-10,34.489
2021-08-11,34.489
2021-08-12,34.489
2021-08-13,34.489
2021-08-14,34.489
2021-08-15,34.489
2021-08-16,34.489
2021-08-17,34.489
2021-08-18,34.489
2021-08-19,34.489
2021-08-20,34.489
2021-08-21,34.489
2021-08-22,34.489
2021-08-23,34.489
2021-08-24,34.489
2021-08-25,34.489
2021-08-26,34.489
2021-08-27,34.489
2021-08-28,34.489
2021-08-29,34.489
2021-08-30,34.489
2021-08-31,34.489
2021-09-01,34.489
2021-09-02,34.489
2021-09-03,34.489
2021-09-04,34.489
2021-09-05,34.489
2021-09-06,34.489
2021-09-07,34.489
2021-09-08,34.489
2021-09-09,34.489
2021-09-10,34.489
2021-09-11,34.489
2021-09-12,34.489
2021-09-13,34.489
2021-09-14,34.489
2021-09-15,34.489
2021-09-16,34.489
2021-09-17,34.489
2021-09-18,34.489
2021-09-19,34.489
2021-09-20,34.489
2021-09-21,34.489
2021-09-22,34.489
2021-09-23,34.489
2021-09-24,34.489
2021-09-25,34.489
2021-09-26,34.489
2021-09-27,34.489
2021-09-28,34.489
2021-09-29,34.489
2021-09-30,21.3714
2021-10-01,21.3714
2021-10-02,21.3714
2021-10-03,21.3714
2021-10-04,21.3714
2021-10-05,21.3714
2021-10-06,21.3714
2021-10-07,21.3714
2021-10-08,21.3714
2021-10-09,21.3714
2021-10-10,21.3714
2021-10-11,21.3714
2021-10-12,21.3714
2021-10-13,21.3714
2021-10-14,21.3714
2021-10-15,21.3714
2021-10-16,21.3714
2021-10-17,21.3714
2021-10-18,21.3714
2021-10-19,21.3714
2021-10-20,21.3714
2021-10-21,21.3714
2021-10-22,21.3714
2021-10-23,21.3714
2021-10-24,21.3714
2021-10-25,21.3714
2021-10-26,21.3714
2021-10-27,21.3714
2021-10-28,21.3714
2021-10-29,21.3714
2021-10-30,21.3714
2021-10-31,21.3714
2021-11-01,21.3714
2021-11-02,21.3714
2021-11-03,21.3714
2021-11-04,21.3714
2021-11-05,21.3714
2021-11-06,21.3714
2021-11-07,21.3714
2021-11-08,21.3714
2021-11-09,21.3714
2021-11-10,21.3714
2021-11-11,21.3714
2021-11-12,21.3714
2021-11-13,21.3714
2021-11-14,21.3714
2021-11-15,21.3714
2021-11-16,21.3714
2021-11-17,21.3714
2021-11-18,21.3714
2021-11-19,21.3714
2021-11-20,21.3714
2021-11-21,21.3714
2021-11-22,21.3714
2021-11-23,21.3714
2021-11-24,21.3714
2021-11-25,21.3714
2021-11-26,21.3714
2021-11-27,21.3714
2021-11-28,21.3714
2021-11-29,21.3714
2021-11-30,21.3714
2021-12-01,21.3714
2021-12-02,21.3714
2021-12-03,21.3714
2021-12-04,21.3714
2021-12-05,21.3714
2021-12-06,21.3714
2021-12-07,21.3714
2021-12-08,21.3714
2021-12-09,21.3714
2021-12-10,21.3714
2021-12-11,21.3714
2021-12-12,21.3714
2021-12-13,21.3714
2021-12-14,21.3714
2021-12-15,21.3714
2021-12-16,21.3714
2021-12-17,21.3714
2021-12-18,21.3714
2021-12-19,21.3714
2021-12-20,21.3714
2021-12-21,21.3714
2021-12-22,21.3714
2021-12-23,21.3714
2021-12-24,21.3714
2021-12-25,21.3714
2021-12-26,21.3714
2021-12-27,21.3714
2021-12-28,21.3714
2021-12-29,21.3714
2021-12-30,21.3714
2021-12-31,17.9497
2022-01-01,17.9497
2022-01-02,17.9497
2022-01-03,17.9497
2022-01-04,17.9497
2022-01-05,17.9497
2022-01-06,17.9497
2022-01-07,17.9497
2022-01-08,17.9497
2022-01-09,17.9497
2022-01-10,17.9497
2022-01-11,17.9497
2022-01-12,17.9497
2022-01-13,17.9497
2022-01-14,17.9497
2022-01-15,17.9497
2022-01-16,17.9497
2022-01-17,17.9497
2022-01-18,17.9497
2022-01-19,17.9497
2022-01-20,17.9497
2022-01-21,17.9497
2022-01-22,17.9497
2022-01-23,17.9497
2022-01-24,17.9497
2022-01-25,17.9497
2022-01-26,17.9497
2022-01-27,17.9497
2022-01-28,17.9497
2022-01-29,17.9497
2022-01-30,17.9497
2022-01-31,17.9497
2022-02-01,17.9497
2022-02-02,17.9497
2022-02-03,17.9497
2022-02-04,17.9497
2022-02-05,17.9497
2022-02-06,17.9497
2022-02-07,17.9497
2022-02-08,17.9497
2022-02-09,17.9497
2022-02-10,17.9497
2022-02-11,17.9497
2022-02-12,17.9497
2022-02-13,17.9497
2022-02-14,17.9497
2022-02-15,17.9497
2022-02-16,17.9497
2022-02-17,17.9497
2022-02-18,17.9497
2022-02-19,17.9497
2022-02-20,17.9497
2022-02-21,17.9497
2022-02-22,17.9497
2022-02-23,17.9497
2022-02-24,17.9497
2022-02-25,17.9497
2022-02-26,17.9497
2022-02-27,17.9497
2022-02-28,17.9497
2022-03-01,17.9497
2022-03-02,17.9497
2022-03-03,17.9497
2022-03-04,17.9497
2022-03-05,17.9497
2022-03-06,17.9497
2022-03-07,17.9497
2022-03-08,17.9497
2022-03-09,17.9497
2022-03-10,17.9497
2022-03-11,17.9497
2022-03-12,17.9497
2022-03-13,17.9497
2022-03-14,17.9497
2022-03-15,17.9497
2022-03-16,17.9497
2022-03-17,17.9497
2022-03-18,17.9497
2022-03-19,17.9497
2022-03-20,17.9497
2022-03-21,17.9497
2022-03-22,17.9497
2022-03-23,17.9497
2022-03-24,17.9497
2022-03-25,17.9497
2022-03-26,17.9497
2022-03-27,17.9497
2022-03-28,17.9497
2022-03-29,17.9497
2022-03-30,17.9497
2022-03-31,19.329
2022-04-01,19.329
2022-04-02,19.329
2022-04-03,19.329
2022-04-04,19.329
2022-04-05,19.329
2022-04-06,19.329
2022-04-07,19.329
2022-04-08,19.329
2022-04-09,19.329
2022-04-10,19.329
2022-04-11,19.329
2022-04-12,19.329
2022-04-13,19.329
2022-04-14,19.329
2022-04-15,19.329
2022-04-16,19.329
2022-04-17,19.329
2022-04-18,19.329
2022-04-19,19.329
2022-04-20,19.329
2022-04-21,19.329
2022-04-22,19.329
2022-04-23,19.329
2022-04-24,19.329
2022-04-25,19.329
2022-04-26,19.329
2022-04-27,19.329
2022-04-28,19.329
2022-04-29,19.329
2022-04-30,19.329
2022-05-01,19.329
2022-05-02,19.329
2022-05-03,19.329
2022-05-04,19.329
2022-05-05,19.329
2022-05-06,19.329
2022-05-07,19.329
2022-05-08,19.329
2022-05-09,19.329
2022-05-10,19.329
2022-05-11,19.329
2022-05-12,19.329
2022-05-13,19.329
2022-05-14,19.329
2022-05-15,19.329
2022-05-16,19.329
2022-05-17,19.329
2022-05-18,19.329
2022-05-19,19.329
2022-05-20,19.329
2022-05-21,19.329
2022-05-22,19.329
2022-05-23,19.329
2022-05-24,19.329
2022-05-25,19.329
2022-05-26,19.329
2022-05-27,19.329
2022-05-28,19.329
2022-05-29,19.329
2022-05-30,19.329
2022-05-31,19.329
2022-06-01,19.329
2022-06-02,19.329
2022-06-03,19.329
2022-06-04,19.329
2022-06-05,19.329
2022-06-06,19.329
2022-06-07,19.329
2022-06-08,19.329
2022-06-09,19.329
2022-06-10,19.329
2022-06-11,19.329
2022-06-12,19.329
2022-06-13,19.329
2022-06-14,19.329
2022-06-15,19.329
2022-06-16,19.329
2022-06-17,19.329
2022-06-18,19.329
2022-06-19,19.329
2022-06-20,19.329
2022-06-21,19.329
2022-06-22,19.329
2022-06-23,19.329
2022-06-24,19.329
2022-06-25,19.329
2022-06-26,19.329
2022-06-27,19.329
2022-06-28,19.329
2022-06-29,19.329
2022-06-30,21.7009
2022-07-01,21.7009
2022-07-02,21.7009
2022-07-03,21.7009
2022-07-04,21.7009
2022-07-05,21.7009
2022-07-06,21.7009
2022-07-07,21.7009
2022-07-08,21.7009
2022-07-09,21.7009
2022-07-10,21.7009
2022-07-11,21.7009
2022-07-12,21.7009
2022-07-13,21.7009
2022-07-14,21.7009
2022-07-15,21.7009
2022-07-16,21.7009
2022-07-17,21.7009
2022-07-18,21.7009
2022-07-19,21.7009
2022-07-20,21.7009
2022-07-21,21.7009
2022-07-22,21.7009
2022-07-23,21.7009
2022-07-24,21.7009
2022-07-25,21.7009
2022-07-26,21.7009
2022-07-27,21.7009
2022-07-28,21.7009
2022-07-29,21.7009
2022-07-30,21.7009
2022-07-31,21.7009
2022-08-01,21.7009
2022-08-02,21.7009
2022-08-03,21.7009
2022-08-04,21.7009
2022-08-05,21.7009
2022-08-06,21.7009
2022-08-07,21.7009
2022-08-08,21.7009
2022-08-09,21.7009
2022-08-10,21.7009
2022-08-11,21.7009
2022-08-12,21.7009
2022-08-13,21.7009
2022-08-14,21.7009
2022-08-15,21.7009
2022-08-16,21.7009
2022-08-17,21.7009
2022-08-18,21.7009
2022-08-19,21.7009
2022-08-20,21.7009
2022-08-21,21.7009
2022-08-22,21.7009
2022-08-23,21.7009
2022-08-24,21.7009
2022-08-25,21.7009
2022-08-26,21.7009
2022-08-27,21.7009
2022-08-28,21.7009
2022-08-29,21.7009
2022-08-30,21.7009
2022-08-31,21.7009
2022-09-01,21.7009
2022-09-02,21.7009
2022-09-03,21.7009
2022-09-04,21.7009
2022-09-05,21.7009
2022-09-06,21.7009
2022-09-07,21.7009
2022-09-08,21.7009
2022-09-09,21.7009
2022-09-10,21.7009
2022-09-11,21.7009
2022-09-12,21.7009
2022-09-13,21.7009
2022-09-14,21.7009
2022-09-15,21.7009
2022-09-16,21.7009
2022-09-17,21.7009
2022-09-18,21.7009
2022-09-19,21.7009
2022-09-20,21.7009
2022-09-21,21.7009
2022-09-22,21.7009
2022-09-23,21.7009
2022-09-24,21.7009
2022-09-25,21.7009
2022-09-26,21.7009
2022-09-27,21.7009
2022-09-28,21.7009
2022-09-29,21.7009
2022-09-30,35.2472
2022-10-01,35.2472
2022-10-02,35.2472
2022-10-03,35.2472
2022-10-04,35.2472
2022-10-05,35.2472
2022-10-06,35.2472
2022-10-07,35.2472
2022-10-08,35.2472
2022-10-09,35.2472
2022-10-10,35.2472
2022-10-11,35.2472
2022-10-12,35.2472
2022-10-13,35.2472
2022-10-14,35.2472
2022-10-15,35.2472
2022-10-16,35.2472
2022-10-17,35.2472
2022-10-18,35.2472
2022-10-19,35.2472
2022-10-20,35.2472
2022-10-21,35.2472
2022-10-22,35.2472
2022-10-23,35.2472
2022-10-24,35.2472
2022-10-25,35.2472
2022-10-26,35.2472
2022-10-27,35.2472
2022-10-28,35.2472
2022-10-29,35.2472
2022-10-30,35.2472
2022-10-31,35.2472
2022-11-01,35.2472
2022-11-02,35.2472
2022-11-03,35.2472
2022-11-04,35.2472
2022-11-05,35.2472
2022-11-06,35.2472
2022-11-07,35.2472
2022-11-08,35.2472
2022-11-09,35.2472
2022-11-10,35.2472
2022-11-11,35.2472
2022-11-12,35.2472
2022-11-13,35.2472
2022-11-14,35.2472
2022-11-15,35.2472
2022-11-16,35.2472
2022-11-17,35.2472
2022-11-18,35.2472
2022-11-19,35.2472
2022-11-20,35.2472
2022-11-21,35.2472
2022-11-22,35.2472
2022-11-23,35.2472
2022-11-24,35.2472
2022-11-25,35.2472
2022-11-26,35.2472
2022-11-27,35.2472
2022-11-28,35.2472
2022-11-29,35.2472
2022-11-30,35.2472
2022-12-01,35.2472
2022-12-02,35.2472
2022-12-03,35.2472
2022-12-04,35.2472
2022-12-05,35.2472
2022-12-06,35.2472
2022-12-07,35.2472
2022-12-08,35.2472
2022-12-09,35.2472
2022-12-10,35.2472
2022-12-11,35.2472
2022-12-12,35.2472
2022-12-13,35.2472
2022-12-14,35.2472
2022-12-15,35.2472
2022-12-16,35.2472
2022-12-17,35.2472
2022-12-18,35.2472
2022-12-19,35.2472
2022-12-20,35.2472
2022-12-21,35.2472
2022-12-22,35.2472
2022-12-23,35.2472
2022-12-24,35.2472
2022-12-25,35.2472
2022-12-26,35.2472
2022-12-27,35.2472
2022-12-28,35.2472
2022-12-29,35.2472
2022-12-30,35.2472
2022-12-31,30.8432
2023-01-01,30.8432
2023-01-02,30.8432
2023-01-03,30.8432
2023-01-04,30.8432
2023-01-05,30.8432
2023-01-06,30.8432
2023-01-07,30.8432
2023-01-08,30.8432
2023-01-09,30.8432
2023-01-10,30.8432
2023-01-11,30.8432
2023-01-12,30.8432
2023-01-13,30.8432
2023-01-14,30.8432
2023-01-15,30.8432
2023-01-16,30.8432
2023-01-17,30.8432
2023-01-18,30.8432
2023-01-19,30.8432
2023-01-20,30.8432
2023-01-21,30.8432
2023-01-22,30.8432
2023-01-23,30.8432
2023-01-24,30.8432
2023-01-25,30.8432
2023-01-26,30.8432
2023-01-27,30.8432
2023-01-28,30.8432
2023-01-29,30.8432
2023-01-30,30.8432
2023-01-31,30.8432
2023-02-01,30.8432
2023-02-02,30.8432
2023-02-03,30.8432
2023-02-04,30.8432
2023-02-05,30.8432
2023-02-06,30.8432
2023-02-07,30.8432
2023-02-08,30.8432
2023-02-09,30.8432
2023-02-10,30.8432
2023-02-11,30.8432
2023-02-12,30.8432
2023-02-13,30.8432
2023-02-14,30.8432
2023-02-15,30.8432
2023-02-16,30.8432
2023-02-17,30.8432
2023-02-18,30.8432
2023-02-19,30.8432
2023-02-20,30.8432
2023-02-21,30.8432
2023-02-22,30.8432
2023-02-23,30.8432
2023-02-24,30.8432
2023-02-25,30.8432
2023-02-26,30.8432
2023-02-27,30.8432
2023-02-28,30.8432
2023-03-01,30.8432
2023-03-02,30.8432
2023-03-03,30.8432
2023-03-04,30.8432
2023-03-05,30.8432
2023-03-06,30.8432
2023-03-07,30.8432
2023-03-08,30.8432
2023-03-09,30.8432
2023-03-10,30.8432
2023-03-11,30.8432
2023-03-12,30.8432
2023-03-13,30.8432
2023-03-14,30.8432
2023-03-15,30.8432
2023-03-16,30.8432
2023-03-17,30.8432
2023-03-18,30.8432
2023-03-19,30.8432
2023-03-20,30.8432
2023-03-21,30.8432
2023-03-22,30.8432
2023-03-23,30.8432
2023-03-24,30.8432
