,JWN US Equity
2023-02-07,37.1212
2023-02-08,37.1212
2023-02-09,37.1212
2023-02-10,37.1212
2023-02-11,37.1212
2023-02-12,37.1212
2023-02-13,37.1212
2023-02-14,37.1212
2023-02-15,37.1212
2023-02-16,37.1212
2023-02-17,37.1212
2023-02-18,37.1212
2023-02-19,37.1212
2023-02-20,37.1212
2023-02-21,37.1212
2023-02-22,37.1212
2023-02-23,37.1212
2023-02-24,37.1212
2023-02-25,37.1212
2023-02-26,37.1212
2023-02-27,37.1212
2023-02-28,37.1212
2023-03-01,37.1212
2023-03-02,37.1212
2023-03-03,37.1212
2023-03-04,37.1212
2023-03-05,37.1212
2023-03-06,37.1212
2023-03-07,37.1212
2023-03-08,37.1212
2023-03-09,37.1212
2023-03-10,37.1212
2023-03-11,37.1212
2023-03-12,37.1212
2023-03-13,37.1212
2023-03-14,37.1212
2023-03-15,37.1212
2023-03-16,37.1212
2023-03-17,37.1212
2023-03-18,37.1212
2023-03-19,37.1212
2023-03-20,37.1212
2023-03-21,37.1212
2023-03-22,37.1212
2023-03-23,37.1212
2023-03-24,37.1212
2023-03-25,37.1212
2023-03-26,37.1212
2023-03-27,37.1212
2023-03-28,37.1212
2023-03-29,37.1212
2023-03-30,37.1212
2023-03-31,37.1212
2023-04-01,37.1212
2023-04-02,37.1212
2023-04-03,37.1212
2023-04-04,37.1212
2023-04-05,37.1212
2023-04-06,37.1212
2023-04-07,37.1212
2023-04-08,37.1212
2023-04-09,37.1212
2023-04-10,37.1212
2023-04-11,37.1212
2023-04-12,37.1212
2023-04-13,37.1212
2023-04-14,37.1212
2023-04-15,37.1212
2023-04-16,37.1212
2023-04-17,37.1212
2023-04-18,37.1212
2023-04-19,37.1212
2023-04-20,37.1212
2023-04-21,37.1212
2023-04-22,37.1212
2023-04-23,37.1212
2023-04-24,37.1212
2023-04-25,37.1212
2023-04-26,37.1212
2023-04-27,37.1212
2023-04-28,37.1212
2023-04-29,3.5088
2023-04-30,3.5088
2023-05-01,3.5088
2023-05-02,3.5088
2023-05-03,3.5088
2023-05-04,3.5088
2023-05-05,3.5088
2023-05-06,3.5088
2023-05-07,3.5088
2023-05-08,3.5088
2023-05-09,3.5088
2023-05-10,3.5088
2023-05-11,3.5088
2023-05-12,3.5088
2023-05-13,3.5088
2023-05-14,3.5088
2023-05-15,3.5088
2023-05-16,3.5088
2023-05-17,3.5088
2023-05-18,3.5088
2023-05-19,3.5088
2023-05-20,3.5088
2023-05-21,3.5088
2023-05-22,3.5088
2023-05-23,3.5088
2023-05-24,3.5088
2023-05-25,3.5088
2023-05-26,3.5088
2023-05-27,3.5088
2023-05-28,3.5088
2023-05-29,3.5088
2023-05-30,3.5088
2023-05-31,3.5088
2023-06-01,3.5088
2023-06-02,3.5088
2023-06-03,3.5088
2023-06-04,3.5088
2023-06-05,3.5088
2023-06-06,3.5088
2023-06-07,3.5088
2023-06-08,3.5088
2023-06-09,3.5088
2023-06-10,3.5088
2023-06-11,3.5088
2023-06-12,3.5088
2023-06-13,3.5088
2023-06-14,3.5088
2023-06-15,3.5088
2023-06-16,3.5088
2023-06-17,3.5088
2023-06-18,3.5088
2023-06-19,3.5088
2023-06-20,3.5088
2023-06-21,3.5088
2023-06-22,3.5088
2023-06-23,3.5088
2023-06-24,3.5088
2023-06-25,3.5088
2023-06-26,3.5088
2023-06-27,3.5088
2023-06-28,3.5088
2023-06-29,3.5088
2023-06-30,3.5088
2023-07-01,3.5088
2023-07-02,3.5088
2023-07-03,3.5088
2023-07-04,3.5088
2023-07-05,3.5088
2023-07-06,3.5088
2023-07-07,3.5088
2023-07-08,3.5088
2023-07-09,3.5088
2023-07-10,3.5088
2023-07-11,3.5088
2023-07-12,3.5088
2023-07-13,3.5088
2023-07-14,3.5088
2023-07-15,3.5088
2023-07-16,3.5088
2023-07-17,3.5088
2023-07-18,3.5088
2023-07-19,3.5088
2023-07-20,3.5088
2023-07-21,3.5088
2023-07-22,3.5088
2023-07-23,3.5088
2023-07-24,3.5088
2023-07-25,3.5088
2023-07-26,3.5088
2023-07-27,3.5088
2023-07-28,3.5088
2023-07-29,4.6372
2023-07-30,4.6372
2023-07-31,4.6372
2023-08-01,4.6372
2023-08-02,4.6372
2023-08-03,4.6372
2023-08-04,4.6372
2023-08-05,4.6372
2023-08-06,4.6372
2023-08-07,4.6372
2023-08-08,4.6372
2023-08-09,4.6372
2023-08-10,4.6372
2023-08-11,4.6372
2023-08-12,4.6372
2023-08-13,4.6372
2023-08-14,4.6372
2023-08-15,4.6372
2023-08-16,4.6372
2023-08-17,4.6372
2023-08-18,4.6372
2023-08-19,4.6372
2023-08-20,4.6372
2023-08-21,4.6372
2023-08-22,4.6372
2023-08-23,4.6372
2023-08-24,4.6372
2023-08-25,4.6372
2023-08-26,4.6372
2023-08-27,4.6372
2023-08-28,4.6372
2023-08-29,4.6372
2023-08-30,4.6372
2023-08-31,4.6372
2023-09-01,4.6372
2023-09-02,4.6372
2023-09-03,4.6372
2023-09-04,4.6372
2023-09-05,4.6372
2023-09-06,4.6372
2023-09-07,4.6372
2023-09-08,4.6372
2023-09-09,4.6372
2023-09-10,4.6372
2023-09-11,4.6372
2023-09-12,4.6372
2023-09-13,4.6372
2023-09-14,4.6372
2023-09-15,4.6372
2023-09-16,4.6372
2023-09-17,4.6372
2023-09-18,4.6372
2023-09-19,4.6372
2023-09-20,4.6372
2023-09-21,4.6372
2023-09-22,4.6372
2023-09-23,4.6372
2023-09-24,4.6372
2023-09-25,4.6372
2023-09-26,4.6372
2023-09-27,4.6372
2023-09-28,4.6372
2023-09-29,4.6372
2023-09-30,4.6372
2023-10-01,4.6372
2023-10-02,4.6372
2023-10-03,4.6372
2023-10-04,4.6372
2023-10-05,4.6372
2023-10-06,4.6372
2023-10-07,4.6372
2023-10-08,4.6372
2023-10-09,4.6372
2023-10-10,4.6372
2023-10-11,4.6372
2023-10-12,4.6372
2023-10-13,4.6372
2023-10-14,4.6372
2023-10-15,4.6372
2023-10-16,4.6372
2023-10-17,4.6372
2023-10-18,4.6372
2023-10-19,4.6372
2023-10-20,4.6372
2023-10-21,4.6372
2023-10-22,4.6372
2023-10-23,4.6372
2023-10-24,4.6372
2023-10-25,4.6372
2023-10-26,4.6372
2023-10-27,4.6372
2023-10-28,17.6779
2023-10-29,17.6779
2023-10-30,17.6779
2023-10-31,17.6779
2023-11-01,17.6779
2023-11-02,17.6779
2023-11-03,17.6779
2023-11-04,17.6779
2023-11-05,17.6779
2023-11-06,17.6779
2023-11-07,17.6779
2023-11-08,17.6779
2023-11-09,17.6779
2023-11-10,17.6779
2023-11-11,17.6779
2023-11-12,17.6779
2023-11-13,17.6779
2023-11-14,17.6779
2023-11-15,17.6779
2023-11-16,17.6779
2023-11-17,17.6779
2023-11-18,17.6779
2023-11-19,17.6779
2023-11-20,17.6779
2023-11-21,17.6779
2023-11-22,17.6779
2023-11-23,17.6779
2023-11-24,17.6779
2023-11-25,17.6779
2023-11-26,17.6779
2023-11-27,17.6779
2023-11-28,17.6779
2023-11-29,17.6779
2023-11-30,17.6779
2023-12-01,17.6779
2023-12-02,17.6779
2023-12-03,17.6779
2023-12-04,17.6779
2023-12-05,17.6779
2023-12-06,17.6779
2023-12-07,17.6779
2023-12-08,17.6779
2023-12-09,17.6779
2023-12-10,17.6779
2023-12-11,17.6779
2023-12-12,17.6779
2023-12-13,17.6779
2023-12-14,17.6779
2023-12-15,17.6779
2023-12-16,17.6779
2023-12-17,17.6779
2023-12-18,17.6779
2023-12-19,17.6779
2023-12-20,17.6779
2023-12-21,17.6779
2023-12-22,17.6779
2023-12-23,17.6779
2023-12-24,17.6779
2023-12-25,17.6779
2023-12-26,17.6779
2023-12-27,17.6779
2023-12-28,17.6779
2023-12-29,17.6779
2023-12-30,17.6779
2023-12-31,17.6779
2024-01-01,17.6779
2024-01-02,17.6779
2024-01-03,17.6779
2024-01-04,17.6779
2024-01-05,17.6779
2024-01-06,17.6779
2024-01-07,17.6779
2024-01-08,17.6779
2024-01-09,17.6779
2024-01-10,17.6779
2024-01-11,17.6779
2024-01-12,17.6779
2024-01-13,17.6779
2024-01-14,17.6779
2024-01-15,17.6779
2024-01-16,17.6779
2024-01-17,17.6779
2024-01-18,17.6779
2024-01-19,17.6779
2024-01-20,17.6779
2024-01-21,17.6779
2024-01-22,17.6779
2024-01-23,17.6779
2024-01-24,17.6779
2024-01-25,17.6779
2024-01-26,17.6779
2024-01-27,17.6779
2024-01-28,17.6779
2024-01-29,17.6779
2024-01-30,17.6779
2024-01-31,17.6779
2024-02-01,17.6779
2024-02-02,17.6779
2024-02-03,16.7612
2024-02-04,16.7612
2024-02-05,16.7612
2024-02-06,16.7612
2024-02-07,16.7612
2024-02-08,16.7612
2024-02-09,16.7612
2024-02-10,16.7612
2024-02-11,16.7612
2024-02-12,16.7612
2024-02-13,16.7612
2024-02-14,16.7612
2024-02-15,16.7612
2024-02-16,16.7612
2024-02-17,16.7612
2024-02-18,16.7612
2024-02-19,16.7612
2024-02-20,16.7612
2024-02-21,16.7612
2024-02-22,16.7612
2024-02-23,16.7612
2024-02-24,16.7612
2024-02-25,16.7612
2024-02-26,16.7612
2024-02-27,16.7612
2024-02-28,16.7612
2024-02-29,16.7612
2024-03-01,16.7612
2024-03-02,16.7612
2024-03-03,16.7612
2024-03-04,16.7612
2024-03-05,16.7612
2024-03-06,16.7612
2024-03-07,16.7612
2024-03-08,16.7612
2024-03-09,16.7612
2024-03-10,16.7612
2024-03-11,16.7612
2024-03-12,16.7612
2024-03-13,16.7612
2024-03-14,16.7612
2024-03-15,16.7612
2024-03-16,16.7612
2024-03-17,16.7612
2024-03-18,16.7612
2024-03-19,16.7612
2024-03-20,16.7612
2024-03-21,16.7612
2024-03-22,16.7612
2024-03-23,16.7612
2024-03-24,16.7612
2024-03-25,16.7612
2024-03-26,16.7612
2024-03-27,16.7612
2024-03-28,16.7612
2024-03-29,16.7612
2024-03-30,16.7612
2024-03-31,16.7612
2024-04-01,16.7612
2024-04-02,16.7612
2024-04-03,16.7612
2024-04-04,16.7612
2024-04-05,16.7612
2024-04-06,16.7612
2024-04-07,16.7612
2024-04-08,16.7612
