,GIS US Equity
2020-05-08,29.3089
2020-05-09,29.3089
2020-05-10,29.3089
2020-05-11,29.3089
2020-05-12,29.3089
2020-05-13,29.3089
2020-05-14,29.3089
2020-05-15,29.3089
2020-05-16,29.3089
2020-05-17,29.3089
2020-05-18,29.3089
2020-05-19,29.3089
2020-05-20,29.3089
2020-05-21,29.3089
2020-05-22,29.3089
2020-05-23,29.3089
2020-05-24,29.3089
2020-05-25,29.3089
2020-05-26,29.3089
2020-05-27,29.3089
2020-05-28,29.3089
2020-05-29,29.3089
2020-05-30,29.3089
2020-05-31,28.8652
2020-06-01,28.8652
2020-06-02,28.8652
2020-06-03,28.8652
2020-06-04,28.8652
2020-06-05,28.8652
2020-06-06,28.8652
2020-06-07,28.8652
2020-06-08,28.8652
2020-06-09,28.8652
2020-06-10,28.8652
2020-06-11,28.8652
2020-06-12,28.8652
2020-06-13,28.8652
2020-06-14,28.8652
2020-06-15,28.8652
2020-06-16,28.8652
2020-06-17,28.8652
2020-06-18,28.8652
2020-06-19,28.8652
2020-06-20,28.8652
2020-06-21,28.8652
2020-06-22,28.8652
2020-06-23,28.8652
2020-06-24,28.8652
2020-06-25,28.8652
2020-06-26,28.8652
2020-06-27,28.8652
2020-06-28,28.8652
2020-06-29,28.8652
2020-06-30,28.8652
2020-07-01,28.8652
2020-07-02,28.8652
2020-07-03,28.8652
2020-07-04,28.8652
2020-07-05,28.8652
2020-07-06,28.8652
2020-07-07,28.8652
2020-07-08,28.8652
2020-07-09,28.8652
2020-07-10,28.8652
2020-07-11,28.8652
2020-07-12,28.8652
2020-07-13,28.8652
2020-07-14,28.8652
2020-07-15,28.8652
2020-07-16,28.8652
2020-07-17,28.8652
2020-07-18,28.8652
2020-07-19,28.8652
2020-07-20,28.8652
2020-07-21,28.8652
2020-07-22,28.8652
2020-07-23,28.8652
2020-07-24,28.8652
2020-07-25,28.8652
2020-07-26,28.8652
2020-07-27,28.8652
2020-07-28,28.8652
2020-07-29,28.8652
2020-07-30,28.8652
2020-07-31,28.8652
2020-08-01,28.8652
2020-08-02,28.8652
2020-08-03,28.8652
2020-08-04,28.8652
2020-08-05,28.8652
2020-08-06,28.8652
2020-08-07,28.8652
2020-08-08,28.8652
2020-08-09,28.8652
2020-08-10,28.8652
2020-08-11,28.8652
2020-08-12,28.8652
2020-08-13,28.8652
2020-08-14,28.8652
2020-08-15,28.8652
2020-08-16,28.8652
2020-08-17,28.8652
2020-08-18,28.8652
2020-08-19,28.8652
2020-08-20,28.8652
2020-08-21,28.8652
2020-08-22,28.8652
2020-08-23,28.8652
2020-08-24,28.8652
2020-08-25,28.8652
2020-08-26,28.8652
2020-08-27,28.8652
2020-08-28,28.8652
2020-08-29,28.8652
2020-08-30,29.0572
2020-08-31,29.0572
2020-09-01,29.0572
2020-09-02,29.0572
2020-09-03,29.0572
2020-09-04,29.0572
2020-09-05,29.0572
2020-09-06,29.0572
2020-09-07,29.0572
2020-09-08,29.0572
2020-09-09,29.0572
2020-09-10,29.0572
2020-09-11,29.0572
2020-09-12,29.0572
2020-09-13,29.0572
2020-09-14,29.0572
2020-09-15,29.0572
2020-09-16,29.0572
2020-09-17,29.0572
2020-09-18,29.0572
2020-09-19,29.0572
2020-09-20,29.0572
2020-09-21,29.0572
2020-09-22,29.0572
2020-09-23,29.0572
2020-09-24,29.0572
2020-09-25,29.0572
2020-09-26,29.0572
2020-09-27,29.0572
2020-09-28,29.0572
2020-09-29,29.0572
2020-09-30,29.0572
2020-10-01,29.0572
2020-10-02,29.0572
2020-10-03,29.0572
2020-10-04,29.0572
2020-10-05,29.0572
2020-10-06,29.0572
2020-10-07,29.0572
2020-10-08,29.0572
2020-10-09,29.0572
2020-10-10,29.0572
2020-10-11,29.0572
2020-10-12,29.0572
2020-10-13,29.0572
2020-10-14,29.0572
2020-10-15,29.0572
2020-10-16,29.0572
2020-10-17,29.0572
2020-10-18,29.0572
2020-10-19,29.0572
2020-10-20,29.0572
2020-10-21,29.0572
2020-10-22,29.0572
2020-10-23,29.0572
2020-10-24,29.0572
2020-10-25,29.0572
2020-10-26,29.0572
2020-10-27,29.0572
2020-10-28,29.0572
2020-10-29,29.0572
2020-10-30,29.0572
2020-10-31,29.0572
2020-11-01,29.0572
2020-11-02,29.0572
2020-11-03,29.0572
2020-11-04,29.0572
2020-11-05,29.0572
2020-11-06,29.0572
2020-11-07,29.0572
2020-11-08,29.0572
2020-11-09,29.0572
2020-11-10,29.0572
2020-11-11,29.0572
2020-11-12,29.0572
2020-11-13,29.0572
2020-11-14,29.0572
2020-11-15,29.0572
2020-11-16,29.0572
2020-11-17,29.0572
2020-11-18,29.0572
2020-11-19,29.0572
2020-11-20,29.0572
2020-11-21,29.0572
2020-11-22,29.0572
2020-11-23,29.0572
2020-11-24,29.0572
2020-11-25,29.0572
2020-11-26,29.0572
2020-11-27,29.0572
2020-11-28,29.0572
2020-11-29,29.6034
2020-11-30,29.6034
2020-12-01,29.6034
2020-12-02,29.6034
2020-12-03,29.6034
2020-12-04,29.6034
2020-12-05,29.6034
2020-12-06,29.6034
2020-12-07,29.6034
2020-12-08,29.6034
2020-12-09,29.6034
2020-12-10,29.6034
2020-12-11,29.6034
2020-12-12,29.6034
2020-12-13,29.6034
2020-12-14,29.6034
2020-12-15,29.6034
2020-12-16,29.6034
2020-12-17,29.6034
2020-12-18,29.6034
2020-12-19,29.6034
2020-12-20,29.6034
2020-12-21,29.6034
2020-12-22,29.6034
2020-12-23,29.6034
2020-12-24,29.6034
2020-12-25,29.6034
2020-12-26,29.6034
2020-12-27,29.6034
2020-12-28,29.6034
2020-12-29,29.6034
2020-12-30,29.6034
2020-12-31,29.6034
2021-01-01,29.6034
2021-01-02,29.6034
2021-01-03,29.6034
2021-01-04,29.6034
2021-01-05,29.6034
2021-01-06,29.6034
2021-01-07,29.6034
2021-01-08,29.6034
2021-01-09,29.6034
2021-01-10,29.6034
2021-01-11,29.6034
2021-01-12,29.6034
2021-01-13,29.6034
2021-01-14,29.6034
2021-01-15,29.6034
2021-01-16,29.6034
2021-01-17,29.6034
2021-01-18,29.6034
2021-01-19,29.6034
2021-01-20,29.6034
2021-01-21,29.6034
2021-01-22,29.6034
2021-01-23,29.6034
2021-01-24,29.6034
2021-01-25,29.6034
2021-01-26,29.6034
2021-01-27,29.6034
2021-01-28,29.6034
2021-01-29,29.6034
2021-01-30,29.6034
2021-01-31,29.6034
2021-02-01,29.6034
2021-02-02,29.6034
2021-02-03,29.6034
2021-02-04,29.6034
2021-02-05,29.6034
2021-02-06,29.6034
2021-02-07,29.6034
2021-02-08,29.6034
2021-02-09,29.6034
2021-02-10,29.6034
2021-02-11,29.6034
2021-02-12,29.6034
2021-02-13,29.6034
2021-02-14,29.6034
2021-02-15,29.6034
2021-02-16,29.6034
2021-02-17,29.6034
2021-02-18,29.6034
2021-02-19,29.6034
2021-02-20,29.6034
2021-02-21,29.6034
2021-02-22,29.6034
2021-02-23,29.6034
2021-02-24,29.6034
2021-02-25,29.6034
2021-02-26,29.6034
2021-02-27,29.6034
2021-02-28,30.9583
2021-03-01,30.9583
2021-03-02,30.9583
2021-03-03,30.9583
2021-03-04,30.9583
2021-03-05,30.9583
2021-03-06,30.9583
2021-03-07,30.9583
2021-03-08,30.9583
2021-03-09,30.9583
2021-03-10,30.9583
2021-03-11,30.9583
2021-03-12,30.9583
2021-03-13,30.9583
2021-03-14,30.9583
2021-03-15,30.9583
2021-03-16,30.9583
2021-03-17,30.9583
2021-03-18,30.9583
2021-03-19,30.9583
2021-03-20,30.9583
2021-03-21,30.9583
2021-03-22,30.9583
2021-03-23,30.9583
2021-03-24,30.9583
2021-03-25,30.9583
2021-03-26,30.9583
2021-03-27,30.9583
2021-03-28,30.9583
2021-03-29,30.9583
2021-03-30,30.9583
2021-03-31,30.9583
2021-04-01,30.9583
2021-04-02,30.9583
2021-04-03,30.9583
2021-04-04,30.9583
2021-04-05,30.9583
2021-04-06,30.9583
2021-04-07,30.9583
2021-04-08,30.9583
2021-04-09,30.9583
2021-04-10,30.9583
2021-04-11,30.9583
2021-04-12,30.9583
2021-04-13,30.9583
2021-04-14,30.9583
2021-04-15,30.9583
2021-04-16,30.9583
2021-04-17,30.9583
2021-04-18,30.9583
2021-04-19,30.9583
2021-04-20,30.9583
2021-04-21,30.9583
2021-04-22,30.9583
2021-04-23,30.9583
2021-04-24,30.9583
2021-04-25,30.9583
2021-04-26,30.9583
2021-04-27,30.9583
2021-04-28,30.9583
2021-04-29,30.9583
2021-04-30,30.9583
2021-05-01,30.9583
2021-05-02,30.9583
2021-05-03,30.9583
2021-05-04,30.9583
2021-05-05,30.9583
2021-05-06,30.9583
2021-05-07,30.9583
2021-05-08,30.9583
2021-05-09,30.9583
2021-05-10,30.9583
2021-05-11,30.9583
2021-05-12,30.9583
2021-05-13,30.9583
2021-05-14,30.9583
2021-05-15,30.9583
2021-05-16,30.9583
2021-05-17,30.9583
2021-05-18,30.9583
2021-05-19,30.9583
2021-05-20,30.9583
2021-05-21,30.9583
2021-05-22,30.9583
2021-05-23,30.9583
2021-05-24,30.9583
2021-05-25,30.9583
2021-05-26,30.9583
2021-05-27,30.9583
2021-05-28,30.9583
2021-05-29,30.9583
2021-05-30,26.6965
2021-05-31,26.6965
2021-06-01,26.6965
2021-06-02,26.6965
2021-06-03,26.6965
2021-06-04,26.6965
2021-06-05,26.6965
2021-06-06,26.6965
2021-06-07,26.6965
2021-06-08,26.6965
2021-06-09,26.6965
2021-06-10,26.6965
2021-06-11,26.6965
2021-06-12,26.6965
2021-06-13,26.6965
2021-06-14,26.6965
2021-06-15,26.6965
2021-06-16,26.6965
2021-06-17,26.6965
2021-06-18,26.6965
2021-06-19,26.6965
2021-06-20,26.6965
2021-06-21,26.6965
2021-06-22,26.6965
2021-06-23,26.6965
2021-06-24,26.6965
2021-06-25,26.6965
2021-06-26,26.6965
2021-06-27,26.6965
2021-06-28,26.6965
2021-06-29,26.6965
2021-06-30,26.6965
2021-07-01,26.6965
2021-07-02,26.6965
2021-07-03,26.6965
2021-07-04,26.6965
2021-07-05,26.6965
2021-07-06,26.6965
2021-07-07,26.6965
2021-07-08,26.6965
2021-07-09,26.6965
2021-07-10,26.6965
2021-07-11,26.6965
2021-07-12,26.6965
2021-07-13,26.6965
2021-07-14,26.6965
2021-07-15,26.6965
2021-07-16,26.6965
2021-07-17,26.6965
2021-07-18,26.6965
2021-07-19,26.6965
2021-07-20,26.6965
2021-07-21,26.6965
2021-07-22,26.6965
2021-07-23,26.6965
2021-07-24,26.6965
2021-07-25,26.6965
2021-07-26,26.6965
2021-07-27,26.6965
2021-07-28,26.6965
2021-07-29,26.6965
2021-07-30,26.6965
2021-07-31,26.6965
2021-08-01,26.6965
2021-08-02,26.6965
2021-08-03,26.6965
2021-08-04,26.6965
2021-08-05,26.6965
2021-08-06,26.6965
2021-08-07,26.6965
2021-08-08,26.6965
2021-08-09,26.6965
2021-08-10,26.6965
2021-08-11,26.6965
2021-08-12,26.6965
2021-08-13,26.6965
2021-08-14,26.6965
2021-08-15,26.6965
2021-08-16,26.6965
2021-08-17,26.6965
2021-08-18,26.6965
2021-08-19,26.6965
2021-08-20,26.6965
2021-08-21,26.6965
2021-08-22,26.6965
2021-08-23,26.6965
2021-08-24,26.6965
2021-08-25,26.6965
2021-08-26,26.6965
2021-08-27,26.6965
2021-08-28,26.6965
2021-08-29,25.6703
2021-08-30,25.6703
2021-08-31,25.6703
2021-09-01,25.6703
2021-09-02,25.6703
2021-09-03,25.6703
2021-09-04,25.6703
2021-09-05,25.6703
2021-09-06,25.6703
2021-09-07,25.6703
2021-09-08,25.6703
2021-09-09,25.6703
2021-09-10,25.6703
2021-09-11,25.6703
2021-09-12,25.6703
2021-09-13,25.6703
2021-09-14,25.6703
2021-09-15,25.6703
2021-09-16,25.6703
2021-09-17,25.6703
2021-09-18,25.6703
2021-09-19,25.6703
2021-09-20,25.6703
2021-09-21,25.6703
2021-09-22,25.6703
2021-09-23,25.6703
2021-09-24,25.6703
2021-09-25,25.6703
2021-09-26,25.6703
2021-09-27,25.6703
2021-09-28,25.6703
2021-09-29,25.6703
2021-09-30,25.6703
2021-10-01,25.6703
2021-10-02,25.6703
2021-10-03,25.6703
2021-10-04,25.6703
2021-10-05,25.6703
2021-10-06,25.6703
2021-10-07,25.6703
2021-10-08,25.6703
2021-10-09,25.6703
2021-10-10,25.6703
2021-10-11,25.6703
2021-10-12,25.6703
2021-10-13,25.6703
2021-10-14,25.6703
2021-10-15,25.6703
2021-10-16,25.6703
2021-10-17,25.6703
2021-10-18,25.6703
2021-10-19,25.6703
2021-10-20,25.6703
2021-10-21,25.6703
2021-10-22,25.6703
2021-10-23,25.6703
2021-10-24,25.6703
2021-10-25,25.6703
2021-10-26,25.6703
2021-10-27,25.6703
2021-10-28,25.6703
2021-10-29,25.6703
2021-10-30,25.6703
2021-10-31,25.6703
2021-11-01,25.6703
2021-11-02,25.6703
2021-11-03,25.6703
2021-11-04,25.6703
2021-11-05,25.6703
2021-11-06,25.6703
2021-11-07,25.6703
2021-11-08,25.6703
2021-11-09,25.6703
2021-11-10,25.6703
2021-11-11,25.6703
2021-11-12,25.6703
2021-11-13,25.6703
2021-11-14,25.6703
2021-11-15,25.6703
2021-11-16,25.6703
2021-11-17,25.6703
2021-11-18,25.6703
2021-11-19,25.6703
2021-11-20,25.6703
2021-11-21,25.6703
2021-11-22,25.6703
2021-11-23,25.6703
2021-11-24,25.6703
2021-11-25,25.6703
2021-11-26,25.6703
2021-11-27,25.6703
2021-11-28,24.7498
2021-11-29,24.7498
2021-11-30,24.7498
2021-12-01,24.7498
2021-12-02,24.7498
2021-12-03,24.7498
2021-12-04,24.7498
2021-12-05,24.7498
2021-12-06,24.7498
2021-12-07,24.7498
2021-12-08,24.7498
2021-12-09,24.7498
2021-12-10,24.7498
2021-12-11,24.7498
2021-12-12,24.7498
2021-12-13,24.7498
2021-12-14,24.7498
2021-12-15,24.7498
2021-12-16,24.7498
2021-12-17,24.7498
2021-12-18,24.7498
2021-12-19,24.7498
2021-12-20,24.7498
2021-12-21,24.7498
2021-12-22,24.7498
2021-12-23,24.7498
2021-12-24,24.7498
2021-12-25,24.7498
2021-12-26,24.7498
2021-12-27,24.7498
2021-12-28,24.7498
2021-12-29,24.7498
2021-12-30,24.7498
2021-12-31,24.7498
2022-01-01,24.7498
2022-01-02,24.7498
2022-01-03,24.7498
2022-01-04,24.7498
2022-01-05,24.7498
2022-01-06,24.7498
2022-01-07,24.7498
2022-01-08,24.7498
2022-01-09,24.7498
2022-01-10,24.7498
2022-01-11,24.7498
2022-01-12,24.7498
2022-01-13,24.7498
2022-01-14,24.7498
2022-01-15,24.7498
2022-01-16,24.7498
2022-01-17,24.7498
2022-01-18,24.7498
2022-01-19,24.7498
2022-01-20,24.7498
2022-01-21,24.7498
2022-01-22,24.7498
2022-01-23,24.7498
2022-01-24,24.7498
2022-01-25,24.7498
2022-01-26,24.7498
2022-01-27,24.7498
2022-01-28,24.7498
2022-01-29,24.7498
2022-01-30,24.7498
2022-01-31,24.7498
2022-02-01,24.7498
2022-02-02,24.7498
2022-02-03,24.7498
2022-02-04,24.7498
2022-02-05,24.7498
2022-02-06,24.7498
2022-02-07,24.7498
2022-02-08,24.7498
2022-02-09,24.7498
2022-02-10,24.7498
2022-02-11,24.7498
2022-02-12,24.7498
2022-02-13,24.7498
2022-02-14,24.7498
2022-02-15,24.7498
2022-02-16,24.7498
2022-02-17,24.7498
2022-02-18,24.7498
2022-02-19,24.7498
2022-02-20,24.7498
2022-02-21,24.7498
2022-02-22,24.7498
2022-02-23,24.7498
2022-02-24,24.7498
2022-02-25,24.7498
2022-02-26,24.7498
2022-02-27,24.6086
2022-02-28,24.6086
2022-03-01,24.6086
2022-03-02,24.6086
2022-03-03,24.6086
2022-03-04,24.6086
2022-03-05,24.6086
2022-03-06,24.6086
2022-03-07,24.6086
2022-03-08,24.6086
2022-03-09,24.6086
2022-03-10,24.6086
2022-03-11,24.6086
2022-03-12,24.6086
2022-03-13,24.6086
2022-03-14,24.6086
2022-03-15,24.6086
2022-03-16,24.6086
2022-03-17,24.6086
2022-03-18,24.6086
2022-03-19,24.6086
2022-03-20,24.6086
2022-03-21,24.6086
2022-03-22,24.6086
2022-03-23,24.6086
2022-03-24,24.6086
2022-03-25,24.6086
2022-03-26,24.6086
2022-03-27,24.6086
2022-03-28,24.6086
2022-03-29,24.6086
2022-03-30,24.6086
2022-03-31,24.6086
2022-04-01,24.6086
2022-04-02,24.6086
2022-04-03,24.6086
2022-04-04,24.6086
2022-04-05,24.6086
2022-04-06,24.6086
2022-04-07,24.6086
2022-04-08,24.6086
2022-04-09,24.6086
2022-04-10,24.6086
2022-04-11,24.6086
2022-04-12,24.6086
2022-04-13,24.6086
2022-04-14,24.6086
2022-04-15,24.6086
2022-04-16,24.6086
2022-04-17,24.6086
2022-04-18,24.6086
2022-04-19,24.6086
2022-04-20,24.6086
2022-04-21,24.6086
2022-04-22,24.6086
2022-04-23,24.6086
2022-04-24,24.6086
2022-04-25,24.6086
2022-04-26,24.6086
2022-04-27,24.6086
2022-04-28,24.6086
2022-04-29,24.6086
2022-04-30,24.6086
2022-05-01,24.6086
2022-05-02,24.6086
2022-05-03,24.6086
2022-05-04,24.6086
2022-05-05,24.6086
2022-05-06,24.6086
2022-05-07,24.6086
2022-05-08,24.6086
2022-05-09,24.6086
2022-05-10,24.6086
2022-05-11,24.6086
2022-05-12,24.6086
2022-05-13,24.6086
2022-05-14,24.6086
2022-05-15,24.6086
2022-05-16,24.6086
2022-05-17,24.6086
2022-05-18,24.6086
2022-05-19,24.6086
2022-05-20,24.6086
2022-05-21,24.6086
2022-05-22,24.6086
2022-05-23,24.6086
2022-05-24,24.6086
2022-05-25,24.6086
2022-05-26,24.6086
2022-05-27,24.6086
2022-05-28,24.6086
2022-05-29,27.0557
2022-05-30,27.0557
2022-05-31,27.0557
2022-06-01,27.0557
2022-06-02,27.0557
2022-06-03,27.0557
2022-06-04,27.0557
2022-06-05,27.0557
2022-06-06,27.0557
2022-06-07,27.0557
2022-06-08,27.0557
2022-06-09,27.0557
2022-06-10,27.0557
2022-06-11,27.0557
2022-06-12,27.0557
2022-06-13,27.0557
2022-06-14,27.0557
2022-06-15,27.0557
2022-06-16,27.0557
2022-06-17,27.0557
2022-06-18,27.0557
2022-06-19,27.0557
2022-06-20,27.0557
2022-06-21,27.0557
2022-06-22,27.0557
2022-06-23,27.0557
2022-06-24,27.0557
2022-06-25,27.0557
2022-06-26,27.0557
2022-06-27,27.0557
2022-06-28,27.0557
2022-06-29,27.0557
2022-06-30,27.0557
2022-07-01,27.0557
2022-07-02,27.0557
2022-07-03,27.0557
2022-07-04,27.0557
2022-07-05,27.0557
2022-07-06,27.0557
2022-07-07,27.0557
2022-07-08,27.0557
2022-07-09,27.0557
2022-07-10,27.0557
2022-07-11,27.0557
2022-07-12,27.0557
2022-07-13,27.0557
2022-07-14,27.0557
2022-07-15,27.0557
2022-07-16,27.0557
2022-07-17,27.0557
2022-07-18,27.0557
2022-07-19,27.0557
2022-07-20,27.0557
2022-07-21,27.0557
2022-07-22,27.0557
2022-07-23,27.0557
2022-07-24,27.0557
2022-07-25,27.0557
2022-07-26,27.0557
2022-07-27,27.0557
2022-07-28,27.0557
2022-07-29,27.0557
2022-07-30,27.0557
2022-07-31,27.0557
2022-08-01,27.0557
2022-08-02,27.0557
2022-08-03,27.0557
2022-08-04,27.0557
2022-08-05,27.0557
2022-08-06,27.0557
2022-08-07,27.0557
2022-08-08,27.0557
2022-08-09,27.0557
2022-08-10,27.0557
2022-08-11,27.0557
2022-08-12,27.0557
2022-08-13,27.0557
2022-08-14,27.0557
2022-08-15,27.0557
2022-08-16,27.0557
2022-08-17,27.0557
2022-08-18,27.0557
2022-08-19,27.0557
2022-08-20,27.0557
2022-08-21,27.0557
2022-08-22,27.0557
2022-08-23,27.0557
2022-08-24,27.0557
2022-08-25,27.0557
2022-08-26,27.0557
2022-08-27,27.0557
2022-08-28,28.6208
2022-08-29,28.6208
2022-08-30,28.6208
2022-08-31,28.6208
2022-09-01,28.6208
2022-09-02,28.6208
2022-09-03,28.6208
2022-09-04,28.6208
2022-09-05,28.6208
2022-09-06,28.6208
2022-09-07,28.6208
2022-09-08,28.6208
2022-09-09,28.6208
2022-09-10,28.6208
2022-09-11,28.6208
2022-09-12,28.6208
2022-09-13,28.6208
2022-09-14,28.6208
2022-09-15,28.6208
2022-09-16,28.6208
2022-09-17,28.6208
2022-09-18,28.6208
2022-09-19,28.6208
2022-09-20,28.6208
2022-09-21,28.6208
2022-09-22,28.6208
2022-09-23,28.6208
2022-09-24,28.6208
2022-09-25,28.6208
2022-09-26,28.6208
2022-09-27,28.6208
2022-09-28,28.6208
2022-09-29,28.6208
2022-09-30,28.6208
2022-10-01,28.6208
2022-10-02,28.6208
2022-10-03,28.6208
2022-10-04,28.6208
2022-10-05,28.6208
2022-10-06,28.6208
2022-10-07,28.6208
2022-10-08,28.6208
2022-10-09,28.6208
2022-10-10,28.6208
2022-10-11,28.6208
2022-10-12,28.6208
2022-10-13,28.6208
2022-10-14,28.6208
2022-10-15,28.6208
2022-10-16,28.6208
2022-10-17,28.6208
2022-10-18,28.6208
2022-10-19,28.6208
2022-10-20,28.6208
2022-10-21,28.6208
2022-10-22,28.6208
2022-10-23,28.6208
2022-10-24,28.6208
2022-10-25,28.6208
2022-10-26,28.6208
2022-10-27,28.6208
2022-10-28,28.6208
2022-10-29,28.6208
2022-10-30,28.6208
2022-10-31,28.6208
2022-11-01,28.6208
2022-11-02,28.6208
2022-11-03,28.6208
2022-11-04,28.6208
2022-11-05,28.6208
2022-11-06,28.6208
2022-11-07,28.6208
2022-11-08,28.6208
2022-11-09,28.6208
2022-11-10,28.6208
2022-11-11,28.6208
2022-11-12,28.6208
2022-11-13,28.6208
2022-11-14,28.6208
2022-11-15,28.6208
2022-11-16,28.6208
2022-11-17,28.6208
2022-11-18,28.6208
2022-11-19,28.6208
2022-11-20,28.6208
2022-11-21,28.6208
2022-11-22,28.6208
2022-11-23,28.6208
2022-11-24,28.6208
2022-11-25,28.6208
2022-11-26,28.6208
2022-11-27,29.6146
2022-11-28,29.6146
2022-11-29,29.6146
2022-11-30,29.6146
2022-12-01,29.6146
2022-12-02,29.6146
2022-12-03,29.6146
2022-12-04,29.6146
2022-12-05,29.6146
2022-12-06,29.6146
2022-12-07,29.6146
2022-12-08,29.6146
2022-12-09,29.6146
2022-12-10,29.6146
2022-12-11,29.6146
2022-12-12,29.6146
2022-12-13,29.6146
2022-12-14,29.6146
2022-12-15,29.6146
2022-12-16,29.6146
2022-12-17,29.6146
2022-12-18,29.6146
2022-12-19,29.6146
2022-12-20,29.6146
2022-12-21,29.6146
2022-12-22,29.6146
2022-12-23,29.6146
2022-12-24,29.6146
2022-12-25,29.6146
2022-12-26,29.6146
2022-12-27,29.6146
2022-12-28,29.6146
2022-12-29,29.6146
2022-12-30,29.6146
2022-12-31,29.6146
2023-01-01,29.6146
2023-01-02,29.6146
2023-01-03,29.6146
2023-01-04,29.6146
2023-01-05,29.6146
2023-01-06,29.6146
2023-01-07,29.6146
2023-01-08,29.6146
2023-01-09,29.6146
2023-01-10,29.6146
2023-01-11,29.6146
2023-01-12,29.6146
2023-01-13,29.6146
2023-01-14,29.6146
2023-01-15,29.6146
2023-01-16,29.6146
2023-01-17,29.6146
2023-01-18,29.6146
2023-01-19,29.6146
2023-01-20,29.6146
2023-01-21,29.6146
2023-01-22,29.6146
2023-01-23,29.6146
2023-01-24,29.6146
2023-01-25,29.6146
2023-01-26,29.6146
2023-01-27,29.6146
2023-01-28,29.6146
2023-01-29,29.6146
2023-01-30,29.6146
2023-01-31,29.6146
2023-02-01,29.6146
2023-02-02,29.6146
2023-02-03,29.6146
2023-02-04,29.6146
2023-02-05,29.6146
2023-02-06,29.6146
2023-02-07,29.6146
2023-02-08,29.6146
2023-02-09,29.6146
2023-02-10,29.6146
2023-02-11,29.6146
2023-02-12,29.6146
2023-02-13,29.6146
2023-02-14,29.6146
2023-02-15,29.6146
2023-02-16,29.6146
2023-02-17,29.6146
2023-02-18,29.6146
2023-02-19,29.6146
2023-02-20,29.6146
2023-02-21,29.6146
2023-02-22,29.6146
2023-02-23,29.6146
2023-02-24,29.6146
2023-02-25,29.6146
2023-02-26,27.9518
2023-02-27,27.9518
2023-02-28,27.9518
2023-03-01,27.9518
2023-03-02,27.9518
2023-03-03,27.9518
2023-03-04,27.9518
2023-03-05,27.9518
2023-03-06,27.9518
2023-03-07,27.9518
2023-03-08,27.9518
2023-03-09,27.9518
