,AEO US Equity
2020-12-19,-17.8686
2020-12-20,-17.8686
2020-12-21,-17.8686
2020-12-22,-17.8686
2020-12-23,-17.8686
2020-12-24,-17.8686
2020-12-25,-17.8686
2020-12-26,-17.8686
2020-12-27,-17.8686
2020-12-28,-17.8686
2020-12-29,-17.8686
2020-12-30,-17.8686
2020-12-31,-17.8686
2021-01-01,-17.8686
2021-01-02,-17.8686
2021-01-03,-17.8686
2021-01-04,-17.8686
2021-01-05,-17.8686
2021-01-06,-17.8686
2021-01-07,-17.8686
2021-01-08,-17.8686
2021-01-09,-17.8686
2021-01-10,-17.8686
2021-01-11,-17.8686
2021-01-12,-17.8686
2021-01-13,-17.8686
2021-01-14,-17.8686
2021-01-15,-17.8686
2021-01-16,-17.8686
2021-01-17,-17.8686
2021-01-18,-17.8686
2021-01-19,-17.8686
2021-01-20,-17.8686
2021-01-21,-17.8686
2021-01-22,-17.8686
2021-01-23,-17.8686
2021-01-24,-17.8686
2021-01-25,-17.8686
2021-01-26,-17.8686
2021-01-27,-17.8686
2021-01-28,-17.8686
2021-01-29,-17.8686
2021-01-30,-17.9283
2021-01-31,-17.9283
2021-02-01,-17.9283
2021-02-02,-17.9283
2021-02-03,-17.9283
2021-02-04,-17.9283
2021-02-05,-17.9283
2021-02-06,-17.9283
2021-02-07,-17.9283
2021-02-08,-17.9283
2021-02-09,-17.9283
2021-02-10,-17.9283
2021-02-11,-17.9283
2021-02-12,-17.9283
2021-02-13,-17.9283
2021-02-14,-17.9283
2021-02-15,-17.9283
2021-02-16,-17.9283
2021-02-17,-17.9283
2021-02-18,-17.9283
2021-02-19,-17.9283
2021-02-20,-17.9283
2021-02-21,-17.9283
2021-02-22,-17.9283
2021-02-23,-17.9283
2021-02-24,-17.9283
2021-02-25,-17.9283
2021-02-26,-17.9283
2021-02-27,-17.9283
2021-02-28,-17.9283
2021-03-01,-17.9283
2021-03-02,-17.9283
2021-03-03,-17.9283
2021-03-04,-17.9283
2021-03-05,-17.9283
2021-03-06,-17.9283
2021-03-07,-17.9283
2021-03-08,-17.9283
2021-03-09,-17.9283
2021-03-10,-17.9283
2021-03-11,-17.9283
2021-03-12,-17.9283
2021-03-13,-17.9283
2021-03-14,-17.9283
2021-03-15,-17.9283
2021-03-16,-17.9283
2021-03-17,-17.9283
2021-03-18,-17.9283
2021-03-19,-17.9283
2021-03-20,-17.9283
2021-03-21,-17.9283
2021-03-22,-17.9283
2021-03-23,-17.9283
2021-03-24,-17.9283
2021-03-25,-17.9283
2021-03-26,-17.9283
2021-03-27,-17.9283
2021-03-28,-17.9283
2021-03-29,-17.9283
2021-03-30,-17.9283
2021-03-31,-17.9283
2021-04-01,-17.9283
2021-04-02,-17.9283
2021-04-03,-17.9283
2021-04-04,-17.9283
2021-04-05,-17.9283
2021-04-06,-17.9283
2021-04-07,-17.9283
2021-04-08,-17.9283
2021-04-09,-17.9283
2021-04-10,-17.9283
2021-04-11,-17.9283
2021-04-12,-17.9283
2021-04-13,-17.9283
2021-04-14,-17.9283
2021-04-15,-17.9283
2021-04-16,-17.9283
2021-04-17,-17.9283
2021-04-18,-17.9283
2021-04-19,-17.9283
2021-04-20,-17.9283
2021-04-21,-17.9283
2021-04-22,-17.9283
2021-04-23,-17.9283
2021-04-24,-17.9283
2021-04-25,-17.9283
2021-04-26,-17.9283
2021-04-27,-17.9283
2021-04-28,-17.9283
2021-04-29,-17.9283
2021-04-30,-17.9283
2021-05-01,13.197
2021-05-02,13.197
2021-05-03,13.197
2021-05-04,13.197
2021-05-05,13.197
2021-05-06,13.197
2021-05-07,13.197
2021-05-08,13.197
2021-05-09,13.197
2021-05-10,13.197
2021-05-11,13.197
2021-05-12,13.197
2021-05-13,13.197
2021-05-14,13.197
2021-05-15,13.197
2021-05-16,13.197
2021-05-17,13.197
2021-05-18,13.197
2021-05-19,13.197
2021-05-20,13.197
2021-05-21,13.197
2021-05-22,13.197
2021-05-23,13.197
2021-05-24,13.197
2021-05-25,13.197
2021-05-26,13.197
2021-05-27,13.197
2021-05-28,13.197
2021-05-29,13.197
2021-05-30,13.197
2021-05-31,13.197
2021-06-01,13.197
2021-06-02,13.197
2021-06-03,13.197
2021-06-04,13.197
2021-06-05,13.197
2021-06-06,13.197
2021-06-07,13.197
2021-06-08,13.197
2021-06-09,13.197
2021-06-10,13.197
2021-06-11,13.197
2021-06-12,13.197
2021-06-13,13.197
2021-06-14,13.197
2021-06-15,13.197
2021-06-16,13.197
2021-06-17,13.197
2021-06-18,13.197
2021-06-19,13.197
2021-06-20,13.197
2021-06-21,13.197
2021-06-22,13.197
2021-06-23,13.197
2021-06-24,13.197
2021-06-25,13.197
2021-06-26,13.197
2021-06-27,13.197
2021-06-28,13.197
2021-06-29,13.197
2021-06-30,13.197
2021-07-01,13.197
2021-07-02,13.197
2021-07-03,13.197
2021-07-04,13.197
2021-07-05,13.197
2021-07-06,13.197
2021-07-07,13.197
2021-07-08,13.197
2021-07-09,13.197
2021-07-10,13.197
2021-07-11,13.197
2021-07-12,13.197
2021-07-13,13.197
2021-07-14,13.197
2021-07-15,13.197
2021-07-16,13.197
2021-07-17,13.197
2021-07-18,13.197
2021-07-19,13.197
2021-07-20,13.197
2021-07-21,13.197
2021-07-22,13.197
2021-07-23,13.197
2021-07-24,13.197
2021-07-25,13.197
2021-07-26,13.197
2021-07-27,13.197
2021-07-28,13.197
2021-07-29,13.197
2021-07-30,13.197
2021-07-31,24.5108
2021-08-01,24.5108
2021-08-02,24.5108
2021-08-03,24.5108
2021-08-04,24.5108
2021-08-05,24.5108
2021-08-06,24.5108
2021-08-07,24.5108
2021-08-08,24.5108
2021-08-09,24.5108
2021-08-10,24.5108
2021-08-11,24.5108
2021-08-12,24.5108
2021-08-13,24.5108
2021-08-14,24.5108
2021-08-15,24.5108
2021-08-16,24.5108
2021-08-17,24.5108
2021-08-18,24.5108
2021-08-19,24.5108
2021-08-20,24.5108
2021-08-21,24.5108
2021-08-22,24.5108
2021-08-23,24.5108
2021-08-24,24.5108
2021-08-25,24.5108
2021-08-26,24.5108
2021-08-27,24.5108
2021-08-28,24.5108
2021-08-29,24.5108
2021-08-30,24.5108
2021-08-31,24.5108
2021-09-01,24.5108
2021-09-02,24.5108
2021-09-03,24.5108
2021-09-04,24.5108
2021-09-05,24.5108
2021-09-06,24.5108
2021-09-07,24.5108
2021-09-08,24.5108
2021-09-09,24.5108
2021-09-10,24.5108
2021-09-11,24.5108
2021-09-12,24.5108
2021-09-13,24.5108
2021-09-14,24.5108
2021-09-15,24.5108
2021-09-16,24.5108
2021-09-17,24.5108
2021-09-18,24.5108
2021-09-19,24.5108
2021-09-20,24.5108
2021-09-21,24.5108
2021-09-22,24.5108
2021-09-23,24.5108
2021-09-24,24.5108
2021-09-25,24.5108
2021-09-26,24.5108
2021-09-27,24.5108
2021-09-28,24.5108
2021-09-29,24.5108
2021-09-30,24.5108
2021-10-01,24.5108
2021-10-02,24.5108
2021-10-03,24.5108
2021-10-04,24.5108
2021-10-05,24.5108
2021-10-06,24.5108
2021-10-07,24.5108
2021-10-08,24.5108
2021-10-09,24.5108
2021-10-10,24.5108
2021-10-11,24.5108
2021-10-12,24.5108
2021-10-13,24.5108
2021-10-14,24.5108
2021-10-15,24.5108
2021-10-16,24.5108
2021-10-17,24.5108
2021-10-18,24.5108
2021-10-19,24.5108
2021-10-20,24.5108
2021-10-21,24.5108
2021-10-22,24.5108
2021-10-23,24.5108
2021-10-24,24.5108
2021-10-25,24.5108
2021-10-26,24.5108
2021-10-27,24.5108
2021-10-28,24.5108
2021-10-29,24.5108
2021-10-30,30.2434
2021-10-31,30.2434
2021-11-01,30.2434
2021-11-02,30.2434
2021-11-03,30.2434
2021-11-04,30.2434
2021-11-05,30.2434
2021-11-06,30.2434
2021-11-07,30.2434
2021-11-08,30.2434
2021-11-09,30.2434
2021-11-10,30.2434
2021-11-11,30.2434
2021-11-12,30.2434
2021-11-13,30.2434
2021-11-14,30.2434
2021-11-15,30.2434
2021-11-16,30.2434
2021-11-17,30.2434
2021-11-18,30.2434
2021-11-19,30.2434
2021-11-20,30.2434
2021-11-21,30.2434
2021-11-22,30.2434
2021-11-23,30.2434
2021-11-24,30.2434
2021-11-25,30.2434
2021-11-26,30.2434
2021-11-27,30.2434
2021-11-28,30.2434
2021-11-29,30.2434
2021-11-30,30.2434
2021-12-01,30.2434
2021-12-02,30.2434
2021-12-03,30.2434
2021-12-04,30.2434
2021-12-05,30.2434
2021-12-06,30.2434
2021-12-07,30.2434
2021-12-08,30.2434
2021-12-09,30.2434
2021-12-10,30.2434
2021-12-11,30.2434
2021-12-12,30.2434
2021-12-13,30.2434
2021-12-14,30.2434
2021-12-15,30.2434
2021-12-16,30.2434
2021-12-17,30.2434
2021-12-18,30.2434
2021-12-19,30.2434
2021-12-20,30.2434
2021-12-21,30.2434
2021-12-22,30.2434
2021-12-23,30.2434
2021-12-24,30.2434
2021-12-25,30.2434
2021-12-26,30.2434
2021-12-27,30.2434
2021-12-28,30.2434
2021-12-29,30.2434
2021-12-30,30.2434
2021-12-31,30.2434
2022-01-01,30.2434
2022-01-02,30.2434
2022-01-03,30.2434
2022-01-04,30.2434
2022-01-05,30.2434
2022-01-06,30.2434
2022-01-07,30.2434
2022-01-08,30.2434
2022-01-09,30.2434
2022-01-10,30.2434
2022-01-11,30.2434
2022-01-12,30.2434
2022-01-13,30.2434
2022-01-14,30.2434
2022-01-15,30.2434
2022-01-16,30.2434
2022-01-17,30.2434
2022-01-18,30.2434
2022-01-19,30.2434
2022-01-20,30.2434
2022-01-21,30.2434
2022-01-22,30.2434
2022-01-23,30.2434
2022-01-24,30.2434
2022-01-25,30.2434
2022-01-26,30.2434
2022-01-27,30.2434
2022-01-28,30.2434
2022-01-29,33.4318
2022-01-30,33.4318
2022-01-31,33.4318
2022-02-01,33.4318
2022-02-02,33.4318
2022-02-03,33.4318
2022-02-04,33.4318
2022-02-05,33.4318
2022-02-06,33.4318
2022-02-07,33.4318
2022-02-08,33.4318
2022-02-09,33.4318
2022-02-10,33.4318
2022-02-11,33.4318
2022-02-12,33.4318
2022-02-13,33.4318
2022-02-14,33.4318
2022-02-15,33.4318
2022-02-16,33.4318
2022-02-17,33.4318
2022-02-18,33.4318
2022-02-19,33.4318
2022-02-20,33.4318
2022-02-21,33.4318
2022-02-22,33.4318
2022-02-23,33.4318
2022-02-24,33.4318
2022-02-25,33.4318
2022-02-26,33.4318
2022-02-27,33.4318
2022-02-28,33.4318
2022-03-01,33.4318
2022-03-02,33.4318
2022-03-03,33.4318
2022-03-04,33.4318
2022-03-05,33.4318
2022-03-06,33.4318
2022-03-07,33.4318
2022-03-08,33.4318
2022-03-09,33.4318
2022-03-10,33.4318
2022-03-11,33.4318
2022-03-12,33.4318
2022-03-13,33.4318
2022-03-14,33.4318
2022-03-15,33.4318
2022-03-16,33.4318
2022-03-17,33.4318
2022-03-18,33.4318
2022-03-19,33.4318
2022-03-20,33.4318
2022-03-21,33.4318
2022-03-22,33.4318
2022-03-23,33.4318
2022-03-24,33.4318
2022-03-25,33.4318
2022-03-26,33.4318
2022-03-27,33.4318
2022-03-28,33.4318
2022-03-29,33.4318
2022-03-30,33.4318
2022-03-31,33.4318
2022-04-01,33.4318
2022-04-02,33.4318
2022-04-03,33.4318
2022-04-04,33.4318
2022-04-05,33.4318
2022-04-06,33.4318
2022-04-07,33.4318
2022-04-08,33.4318
2022-04-09,33.4318
2022-04-10,33.4318
2022-04-11,33.4318
2022-04-12,33.4318
2022-04-13,33.4318
2022-04-14,33.4318
2022-04-15,33.4318
2022-04-16,33.4318
2022-04-17,33.4318
2022-04-18,33.4318
2022-04-19,33.4318
2022-04-20,33.4318
2022-04-21,33.4318
2022-04-22,33.4318
2022-04-23,33.4318
2022-04-24,33.4318
2022-04-25,33.4318
2022-04-26,33.4318
2022-04-27,33.4318
2022-04-28,33.4318
2022-04-29,33.4318
2022-04-30,27.8205
2022-05-01,27.8205
2022-05-02,27.8205
2022-05-03,27.8205
2022-05-04,27.8205
2022-05-05,27.8205
2022-05-06,27.8205
2022-05-07,27.8205
2022-05-08,27.8205
2022-05-09,27.8205
2022-05-10,27.8205
2022-05-11,27.8205
2022-05-12,27.8205
2022-05-13,27.8205
2022-05-14,27.8205
2022-05-15,27.8205
2022-05-16,27.8205
2022-05-17,27.8205
2022-05-18,27.8205
2022-05-19,27.8205
2022-05-20,27.8205
2022-05-21,27.8205
2022-05-22,27.8205
2022-05-23,27.8205
2022-05-24,27.8205
2022-05-25,27.8205
2022-05-26,27.8205
2022-05-27,27.8205
2022-05-28,27.8205
2022-05-29,27.8205
2022-05-30,27.8205
2022-05-31,27.8205
2022-06-01,27.8205
2022-06-02,27.8205
2022-06-03,27.8205
2022-06-04,27.8205
2022-06-05,27.8205
2022-06-06,27.8205
2022-06-07,27.8205
2022-06-08,27.8205
2022-06-09,27.8205
2022-06-10,27.8205
2022-06-11,27.8205
2022-06-12,27.8205
2022-06-13,27.8205
2022-06-14,27.8205
2022-06-15,27.8205
2022-06-16,27.8205
2022-06-17,27.8205
2022-06-18,27.8205
2022-06-19,27.8205
2022-06-20,27.8205
2022-06-21,27.8205
2022-06-22,27.8205
2022-06-23,27.8205
2022-06-24,27.8205
2022-06-25,27.8205
2022-06-26,27.8205
2022-06-27,27.8205
2022-06-28,27.8205
2022-06-29,27.8205
2022-06-30,27.8205
2022-07-01,27.8205
2022-07-02,27.8205
2022-07-03,27.8205
2022-07-04,27.8205
2022-07-05,27.8205
2022-07-06,27.8205
2022-07-07,27.8205
2022-07-08,27.8205
2022-07-09,27.8205
2022-07-10,27.8205
2022-07-11,27.8205
2022-07-12,27.8205
2022-07-13,27.8205
2022-07-14,27.8205
2022-07-15,27.8205
2022-07-16,27.8205
2022-07-17,27.8205
2022-07-18,27.8205
2022-07-19,27.8205
2022-07-20,27.8205
2022-07-21,27.8205
2022-07-22,27.8205
2022-07-23,27.8205
2022-07-24,27.8205
2022-07-25,27.8205
2022-07-26,27.8205
2022-07-27,27.8205
2022-07-28,27.8205
2022-07-29,27.8205
2022-07-30,14.4934
2022-07-31,14.4934
2022-08-01,14.4934
2022-08-02,14.4934
2022-08-03,14.4934
2022-08-04,14.4934
2022-08-05,14.4934
2022-08-06,14.4934
2022-08-07,14.4934
2022-08-08,14.4934
2022-08-09,14.4934
2022-08-10,14.4934
2022-08-11,14.4934
2022-08-12,14.4934
2022-08-13,14.4934
2022-08-14,14.4934
2022-08-15,14.4934
2022-08-16,14.4934
2022-08-17,14.4934
2022-08-18,14.4934
2022-08-19,14.4934
2022-08-20,14.4934
2022-08-21,14.4934
2022-08-22,14.4934
2022-08-23,14.4934
2022-08-24,14.4934
2022-08-25,14.4934
2022-08-26,14.4934
2022-08-27,14.4934
2022-08-28,14.4934
2022-08-29,14.4934
2022-08-30,14.4934
2022-08-31,14.4934
2022-09-01,14.4934
2022-09-02,14.4934
2022-09-03,14.4934
2022-09-04,14.4934
2022-09-05,14.4934
2022-09-06,14.4934
2022-09-07,14.4934
2022-09-08,14.4934
2022-09-09,14.4934
2022-09-10,14.4934
2022-09-11,14.4934
2022-09-12,14.4934
2022-09-13,14.4934
2022-09-14,14.4934
2022-09-15,14.4934
2022-09-16,14.4934
2022-09-17,14.4934
2022-09-18,14.4934
2022-09-19,14.4934
2022-09-20,14.4934
2022-09-21,14.4934
2022-09-22,14.4934
2022-09-23,14.4934
2022-09-24,14.4934
2022-09-25,14.4934
2022-09-26,14.4934
2022-09-27,14.4934
2022-09-28,14.4934
2022-09-29,14.4934
2022-09-30,14.4934
2022-10-01,14.4934
2022-10-02,14.4934
2022-10-03,14.4934
2022-10-04,14.4934
2022-10-05,14.4934
2022-10-06,14.4934
2022-10-07,14.4934
2022-10-08,14.4934
2022-10-09,14.4934
2022-10-10,14.4934
2022-10-11,14.4934
2022-10-12,14.4934
2022-10-13,14.4934
2022-10-14,14.4934
2022-10-15,14.4934
2022-10-16,14.4934
2022-10-17,14.4934
2022-10-18,14.4934
2022-10-19,14.4934
2022-10-20,14.4934
2022-10-21,14.4934
2022-10-22,14.4934
2022-10-23,14.4934
2022-10-24,14.4934
2022-10-25,14.4934
2022-10-26,14.4934
2022-10-27,14.4934
2022-10-28,14.4934
2022-10-29,8.462
2022-10-30,8.462
2022-10-31,8.462
2022-11-01,8.462
2022-11-02,8.462
2022-11-03,8.462
2022-11-04,8.462
2022-11-05,8.462
2022-11-06,8.462
2022-11-07,8.462
2022-11-08,8.462
2022-11-09,8.462
2022-11-10,8.462
2022-11-11,8.462
2022-11-12,8.462
2022-11-13,8.462
2022-11-14,8.462
2022-11-15,8.462
2022-11-16,8.462
2022-11-17,8.462
2022-11-18,8.462
2022-11-19,8.462
2022-11-20,8.462
2022-11-21,8.462
2022-11-22,8.462
2022-11-23,8.462
2022-11-24,8.462
2022-11-25,8.462
2022-11-26,8.462
2022-11-27,8.462
2022-11-28,8.462
2022-11-29,8.462
2022-11-30,8.462
2022-12-01,8.462
2022-12-02,8.462
2022-12-03,8.462
2022-12-04,8.462
2022-12-05,8.462
2022-12-06,8.462
2022-12-07,8.462
2022-12-08,8.462
2022-12-09,8.462
2022-12-10,8.462
2022-12-11,8.462
2022-12-12,8.462
2022-12-13,8.462
2022-12-14,8.462
2022-12-15,8.462
2022-12-16,8.462
2022-12-17,8.462
2022-12-18,8.462
2022-12-19,8.462
2022-12-20,8.462
2022-12-21,8.462
2022-12-22,8.462
2022-12-23,8.462
2022-12-24,8.462
2022-12-25,8.462
2022-12-26,8.462
2022-12-27,8.462
2022-12-28,8.462
2022-12-29,8.462
2022-12-30,8.462
2022-12-31,8.462
2023-01-01,8.462
2023-01-02,8.462
2023-01-03,8.462
2023-01-04,8.462
2023-01-05,8.462
2023-01-06,8.462
2023-01-07,8.462
2023-01-08,8.462
2023-01-09,8.462
2023-01-10,8.462
2023-01-11,8.462
2023-01-12,8.462
2023-01-13,8.462
2023-01-14,8.462
2023-01-15,8.462
2023-01-16,8.462
2023-01-17,8.462
2023-01-18,8.462
2023-01-19,8.462
2023-01-20,8.462
2023-01-21,8.462
2023-01-22,8.462
2023-01-23,8.462
2023-01-24,8.462
2023-01-25,8.462
2023-01-26,8.462
2023-01-27,8.462
2023-01-28,8.2794
2023-01-29,8.2794
2023-01-30,8.2794
2023-01-31,8.2794
2023-02-01,8.2794
2023-02-02,8.2794
2023-02-03,8.2794
2023-02-04,8.2794
2023-02-05,8.2794
2023-02-06,8.2794
2023-02-07,8.2794
2023-02-08,8.2794
2023-02-09,8.2794
2023-02-10,8.2794
2023-02-11,8.2794
2023-02-12,8.2794
2023-02-13,8.2794
2023-02-14,8.2794
2023-02-15,8.2794
2023-02-16,8.2794
2023-02-17,8.2794
2023-02-18,8.2794
2023-02-19,8.2794
2023-02-20,8.2794
2023-02-21,8.2794
2023-02-22,8.2794
2023-02-23,8.2794
2023-02-24,8.2794
2023-02-25,8.2794
2023-02-26,8.2794
2023-02-27,8.2794
2023-02-28,8.2794
2023-03-01,8.2794
