,AMGN US Equity
,RETURN_COM_EQY
2022-12-21,115.1643
2022-12-22,115.1643
2022-12-23,115.1643
2022-12-24,115.1643
2022-12-25,115.1643
2022-12-26,115.1643
2022-12-27,115.1643
2022-12-28,115.1643
2022-12-29,115.1643
2022-12-30,115.1643
2022-12-31,126.4743
2023-01-01,126.4743
2023-01-02,126.4743
2023-01-03,126.4743
2023-01-04,126.4743
2023-01-05,126.4743
2023-01-06,126.4743
2023-01-07,126.4743
2023-01-08,126.4743
2023-01-09,126.4743
2023-01-10,126.4743
2023-01-11,126.4743
2023-01-12,126.4743
2023-01-13,126.4743
2023-01-14,126.4743
2023-01-15,126.4743
2023-01-16,126.4743
2023-01-17,126.4743
2023-01-18,126.4743
2023-01-19,126.4743
2023-01-20,126.4743
2023-01-21,126.4743
2023-01-22,126.4743
2023-01-23,126.4743
2023-01-24,126.4743
2023-01-25,126.4743
2023-01-26,126.4743
2023-01-27,126.4743
2023-01-28,126.4743
2023-01-29,126.4743
2023-01-30,126.4743
2023-01-31,126.4743
2023-02-01,126.4743
2023-02-02,126.4743
2023-02-03,126.4743
2023-02-04,126.4743
2023-02-05,126.4743
2023-02-06,126.4743
2023-02-07,126.4743
2023-02-08,126.4743
2023-02-09,126.4743
2023-02-10,126.4743
2023-02-11,126.4743
2023-02-12,126.4743
2023-02-13,126.4743
2023-02-14,126.4743
2023-02-15,126.4743
2023-02-16,126.4743
2023-02-17,126.4743
2023-02-18,126.4743
2023-02-19,126.4743
2023-02-20,126.4743
2023-02-21,126.4743
2023-02-22,126.4743
2023-02-23,126.4743
2023-02-24,126.4743
2023-02-25,126.4743
2023-02-26,126.4743
2023-02-27,126.4743
2023-02-28,126.4743
2023-03-01,126.4743
