,AMP US Equity
2020-07-29,39.9521
2020-07-30,39.9521
2020-07-31,39.9521
2020-08-01,39.9521
2020-08-02,39.9521
2020-08-03,39.9521
2020-08-04,39.9521
2020-08-05,39.9521
2020-08-06,39.9521
2020-08-07,39.9521
2020-08-08,39.9521
2020-08-09,39.9521
2020-08-10,39.9521
2020-08-11,39.9521
2020-08-12,39.9521
2020-08-13,39.9521
2020-08-14,39.9521
2020-08-15,39.9521
2020-08-16,39.9521
2020-08-17,39.9521
2020-08-18,39.9521
2020-08-19,39.9521
2020-08-20,39.9521
2020-08-21,39.9521
2020-08-22,39.9521
2020-08-23,39.9521
2020-08-24,39.9521
2020-08-25,39.9521
2020-08-26,39.9521
2020-08-27,39.9521
2020-08-28,39.9521
2020-08-29,39.9521
2020-08-30,39.9521
2020-08-31,39.9521
2020-09-01,39.9521
2020-09-02,39.9521
2020-09-03,39.9521
2020-09-04,39.9521
2020-09-05,39.9521
2020-09-06,39.9521
2020-09-07,39.9521
2020-09-08,39.9521
2020-09-09,39.9521
2020-09-10,39.9521
2020-09-11,39.9521
2020-09-12,39.9521
2020-09-13,39.9521
2020-09-14,39.9521
2020-09-15,39.9521
2020-09-16,39.9521
2020-09-17,39.9521
2020-09-18,39.9521
2020-09-19,39.9521
2020-09-20,39.9521
2020-09-21,39.9521
2020-09-22,39.9521
2020-09-23,39.9521
2020-09-24,39.9521
2020-09-25,39.9521
2020-09-26,39.9521
2020-09-27,39.9521
2020-09-28,39.9521
2020-09-29,39.9521
2020-09-30,30.1724
2020-10-01,30.1724
2020-10-02,30.1724
2020-10-03,30.1724
2020-10-04,30.1724
2020-10-05,30.1724
2020-10-06,30.1724
2020-10-07,30.1724
2020-10-08,30.1724
2020-10-09,30.1724
2020-10-10,30.1724
2020-10-11,30.1724
2020-10-12,30.1724
2020-10-13,30.1724
2020-10-14,30.1724
2020-10-15,30.1724
2020-10-16,30.1724
2020-10-17,30.1724
2020-10-18,30.1724
2020-10-19,30.1724
2020-10-20,30.1724
2020-10-21,30.1724
2020-10-22,30.1724
2020-10-23,30.1724
2020-10-24,30.1724
2020-10-25,30.1724
2020-10-26,30.1724
2020-10-27,30.1724
2020-10-28,30.1724
2020-10-29,30.1724
2020-10-30,30.1724
2020-10-31,30.1724
2020-11-01,30.1724
2020-11-02,30.1724
2020-11-03,30.1724
2020-11-04,30.1724
2020-11-05,30.1724
2020-11-06,30.1724
2020-11-07,30.1724
2020-11-08,30.1724
2020-11-09,30.1724
2020-11-10,30.1724
2020-11-11,30.1724
2020-11-12,30.1724
2020-11-13,30.1724
2020-11-14,30.1724
2020-11-15,30.1724
2020-11-16,30.1724
2020-11-17,30.1724
2020-11-18,30.1724
2020-11-19,30.1724
2020-11-20,30.1724
2020-11-21,30.1724
2020-11-22,30.1724
2020-11-23,30.1724
2020-11-24,30.1724
2020-11-25,30.1724
2020-11-26,30.1724
2020-11-27,30.1724
2020-11-28,30.1724
2020-11-29,30.1724
2020-11-30,30.1724
2020-12-01,30.1724
2020-12-02,30.1724
2020-12-03,30.1724
2020-12-04,30.1724
2020-12-05,30.1724
2020-12-06,30.1724
2020-12-07,30.1724
2020-12-08,30.1724
2020-12-09,30.1724
2020-12-10,30.1724
2020-12-11,30.1724
2020-12-12,30.1724
2020-12-13,30.1724
2020-12-14,30.1724
2020-12-15,30.1724
2020-12-16,30.1724
2020-12-17,30.1724
2020-12-18,30.1724
2020-12-19,30.1724
2020-12-20,30.1724
2020-12-21,30.1724
2020-12-22,30.1724
2020-12-23,30.1724
2020-12-24,30.1724
2020-12-25,30.1724
2020-12-26,30.1724
2020-12-27,30.1724
2020-12-28,30.1724
2020-12-29,30.1724
2020-12-30,30.1724
2020-12-31,26.4574
2021-01-01,26.4574
2021-01-02,26.4574
2021-01-03,26.4574
2021-01-04,26.4574
2021-01-05,26.4574
2021-01-06,26.4574
2021-01-07,26.4574
2021-01-08,26.4574
2021-01-09,26.4574
2021-01-10,26.4574
2021-01-11,26.4574
2021-01-12,26.4574
2021-01-13,26.4574
2021-01-14,26.4574
2021-01-15,26.4574
2021-01-16,26.4574
2021-01-17,26.4574
2021-01-18,26.4574
2021-01-19,26.4574
2021-01-20,26.4574
2021-01-21,26.4574
2021-01-22,26.4574
2021-01-23,26.4574
2021-01-24,26.4574
2021-01-25,26.4574
2021-01-26,26.4574
2021-01-27,26.4574
2021-01-28,26.4574
2021-01-29,26.4574
2021-01-30,26.4574
2021-01-31,26.4574
2021-02-01,26.4574
2021-02-02,26.4574
2021-02-03,26.4574
2021-02-04,26.4574
2021-02-05,26.4574
2021-02-06,26.4574
2021-02-07,26.4574
2021-02-08,26.4574
2021-02-09,26.4574
2021-02-10,26.4574
2021-02-11,26.4574
2021-02-12,26.4574
2021-02-13,26.4574
2021-02-14,26.4574
2021-02-15,26.4574
2021-02-16,26.4574
2021-02-17,26.4574
2021-02-18,26.4574
2021-02-19,26.4574
2021-02-20,26.4574
2021-02-21,26.4574
2021-02-22,26.4574
2021-02-23,26.4574
2021-02-24,26.4574
2021-02-25,26.4574
2021-02-26,26.4574
2021-02-27,26.4574
2021-02-28,26.4574
2021-03-01,26.4574
2021-03-02,26.4574
2021-03-03,26.4574
2021-03-04,26.4574
2021-03-05,26.4574
2021-03-06,26.4574
2021-03-07,26.4574
2021-03-08,26.4574
2021-03-09,26.4574
2021-03-10,26.4574
2021-03-11,26.4574
2021-03-12,26.4574
2021-03-13,26.4574
2021-03-14,26.4574
2021-03-15,26.4574
2021-03-16,26.4574
2021-03-17,26.4574
2021-03-18,26.4574
2021-03-19,26.4574
2021-03-20,26.4574
2021-03-21,26.4574
2021-03-22,26.4574
2021-03-23,26.4574
2021-03-24,26.4574
2021-03-25,26.4574
2021-03-26,26.4574
2021-03-27,26.4574
2021-03-28,26.4574
2021-03-29,26.4574
2021-03-30,26.4574
2021-03-31,-1.066
2021-04-01,-1.066
2021-04-02,-1.066
2021-04-03,-1.066
2021-04-04,-1.066
2021-04-05,-1.066
2021-04-06,-1.066
2021-04-07,-1.066
2021-04-08,-1.066
2021-04-09,-1.066
2021-04-10,-1.066
2021-04-11,-1.066
2021-04-12,-1.066
2021-04-13,-1.066
2021-04-14,-1.066
2021-04-15,-1.066
2021-04-16,-1.066
2021-04-17,-1.066
2021-04-18,-1.066
2021-04-19,-1.066
2021-04-20,-1.066
2021-04-21,-1.066
2021-04-22,-1.066
2021-04-23,-1.066
2021-04-24,-1.066
2021-04-25,-1.066
2021-04-26,-1.066
2021-04-27,-1.066
2021-04-28,-1.066
2021-04-29,-1.066
2021-04-30,-1.066
2021-05-01,-1.066
2021-05-02,-1.066
2021-05-03,-1.066
2021-05-04,-1.066
2021-05-05,-1.066
2021-05-06,-1.066
2021-05-07,-1.066
2021-05-08,-1.066
2021-05-09,-1.066
2021-05-10,-1.066
2021-05-11,-1.066
2021-05-12,-1.066
2021-05-13,-1.066
2021-05-14,-1.066
2021-05-15,-1.066
2021-05-16,-1.066
2021-05-17,-1.066
2021-05-18,-1.066
2021-05-19,-1.066
2021-05-20,-1.066
2021-05-21,-1.066
2021-05-22,-1.066
2021-05-23,-1.066
2021-05-24,-1.066
2021-05-25,-1.066
2021-05-26,-1.066
2021-05-27,-1.066
2021-05-28,-1.066
2021-05-29,-1.066
2021-05-30,-1.066
2021-05-31,-1.066
2021-06-01,-1.066
2021-06-02,-1.066
2021-06-03,-1.066
2021-06-04,-1.066
2021-06-05,-1.066
2021-06-06,-1.066
2021-06-07,-1.066
2021-06-08,-1.066
2021-06-09,-1.066
2021-06-10,-1.066
2021-06-11,-1.066
2021-06-12,-1.066
2021-06-13,-1.066
2021-06-14,-1.066
2021-06-15,-1.066
2021-06-16,-1.066
2021-06-17,-1.066
2021-06-18,-1.066
2021-06-19,-1.066
2021-06-20,-1.066
2021-06-21,-1.066
2021-06-22,-1.066
2021-06-23,-1.066
2021-06-24,-1.066
2021-06-25,-1.066
2021-06-26,-1.066
2021-06-27,-1.066
2021-06-28,-1.066
2021-06-29,-1.066
2021-06-30,17.4791
2021-07-01,17.4791
2021-07-02,17.4791
2021-07-03,17.4791
2021-07-04,17.4791
2021-07-05,17.4791
2021-07-06,17.4791
2021-07-07,17.4791
2021-07-08,17.4791
2021-07-09,17.4791
2021-07-10,17.4791
2021-07-11,17.4791
2021-07-12,17.4791
2021-07-13,17.4791
2021-07-14,17.4791
2021-07-15,17.4791
2021-07-16,17.4791
2021-07-17,17.4791
2021-07-18,17.4791
2021-07-19,17.4791
2021-07-20,17.4791
2021-07-21,17.4791
2021-07-22,17.4791
2021-07-23,17.4791
2021-07-24,17.4791
2021-07-25,17.4791
2021-07-26,17.4791
2021-07-27,17.4791
2021-07-28,17.4791
2021-07-29,17.4791
2021-07-30,17.4791
2021-07-31,17.4791
2021-08-01,17.4791
2021-08-02,17.4791
2021-08-03,17.4791
2021-08-04,17.4791
2021-08-05,17.4791
2021-08-06,17.4791
2021-08-07,17.4791
2021-08-08,17.4791
2021-08-09,17.4791
2021-08-10,17.4791
2021-08-11,17.4791
2021-08-12,17.4791
2021-08-13,17.4791
2021-08-14,17.4791
2021-08-15,17.4791
2021-08-16,17.4791
2021-08-17,17.4791
2021-08-18,17.4791
2021-08-19,17.4791
2021-08-20,17.4791
2021-08-21,17.4791
2021-08-22,17.4791
2021-08-23,17.4791
2021-08-24,17.4791
2021-08-25,17.4791
2021-08-26,17.4791
2021-08-27,17.4791
2021-08-28,17.4791
2021-08-29,17.4791
2021-08-30,17.4791
2021-08-31,17.4791
2021-09-01,17.4791
2021-09-02,17.4791
2021-09-03,17.4791
2021-09-04,17.4791
2021-09-05,17.4791
2021-09-06,17.4791
2021-09-07,17.4791
2021-09-08,17.4791
2021-09-09,17.4791
2021-09-10,17.4791
2021-09-11,17.4791
2021-09-12,17.4791
2021-09-13,17.4791
2021-09-14,17.4791
2021-09-15,17.4791
2021-09-16,17.4791
2021-09-17,17.4791
2021-09-18,17.4791
2021-09-19,17.4791
2021-09-20,17.4791
2021-09-21,17.4791
2021-09-22,17.4791
2021-09-23,17.4791
2021-09-24,17.4791
2021-09-25,17.4791
2021-09-26,17.4791
2021-09-27,17.4791
2021-09-28,17.4791
2021-09-29,17.4791
2021-09-30,37.982
2021-10-01,37.982
2021-10-02,37.982
2021-10-03,37.982
2021-10-04,37.982
2021-10-05,37.982
2021-10-06,37.982
2021-10-07,37.982
2021-10-08,37.982
2021-10-09,37.982
2021-10-10,37.982
2021-10-11,37.982
2021-10-12,37.982
2021-10-13,37.982
2021-10-14,37.982
2021-10-15,37.982
2021-10-16,37.982
2021-10-17,37.982
2021-10-18,37.982
2021-10-19,37.982
2021-10-20,37.982
2021-10-21,37.982
2021-10-22,37.982
2021-10-23,37.982
2021-10-24,37.982
2021-10-25,37.982
2021-10-26,37.982
2021-10-27,37.982
2021-10-28,37.982
2021-10-29,37.982
2021-10-30,37.982
2021-10-31,37.982
2021-11-01,37.982
2021-11-02,37.982
2021-11-03,37.982
2021-11-04,37.982
2021-11-05,37.982
2021-11-06,37.982
2021-11-07,37.982
2021-11-08,37.982
2021-11-09,37.982
2021-11-10,37.982
2021-11-11,37.982
2021-11-12,37.982
2021-11-13,37.982
2021-11-14,37.982
2021-11-15,37.982
2021-11-16,37.982
2021-11-17,37.982
2021-11-18,37.982
2021-11-19,37.982
2021-11-20,37.982
2021-11-21,37.982
2021-11-22,37.982
2021-11-23,37.982
2021-11-24,37.982
2021-11-25,37.982
2021-11-26,37.982
2021-11-27,37.982
2021-11-28,37.982
2021-11-29,37.982
2021-11-30,37.982
2021-12-01,37.982
2021-12-02,37.982
2021-12-03,37.982
2021-12-04,37.982
2021-12-05,37.982
2021-12-06,37.982
2021-12-07,37.982
2021-12-08,37.982
2021-12-09,37.982
2021-12-10,37.982
2021-12-11,37.982
2021-12-12,37.982
2021-12-13,37.982
2021-12-14,37.982
2021-12-15,37.982
2021-12-16,37.982
2021-12-17,37.982
2021-12-18,37.982
2021-12-19,37.982
2021-12-20,37.982
2021-12-21,37.982
2021-12-22,37.982
2021-12-23,37.982
2021-12-24,37.982
2021-12-25,37.982
2021-12-26,37.982
2021-12-27,37.982
2021-12-28,37.982
2021-12-29,37.982
2021-12-30,37.982
2021-12-31,47.7839
2022-01-01,47.7839
2022-01-02,47.7839
2022-01-03,47.7839
2022-01-04,47.7839
2022-01-05,47.7839
2022-01-06,47.7839
2022-01-07,47.7839
2022-01-08,47.7839
2022-01-09,47.7839
2022-01-10,47.7839
2022-01-11,47.7839
2022-01-12,47.7839
2022-01-13,47.7839
2022-01-14,47.7839
2022-01-15,47.7839
2022-01-16,47.7839
2022-01-17,47.7839
2022-01-18,47.7839
2022-01-19,47.7839
2022-01-20,47.7839
2022-01-21,47.7839
2022-01-22,47.7839
2022-01-23,47.7839
2022-01-24,47.7839
2022-01-25,47.7839
2022-01-26,47.7839
2022-01-27,47.7839
2022-01-28,47.7839
2022-01-29,47.7839
2022-01-30,47.7839
2022-01-31,47.7839
2022-02-01,47.7839
2022-02-02,47.7839
2022-02-03,47.7839
2022-02-04,47.7839
2022-02-05,47.7839
2022-02-06,47.7839
2022-02-07,47.7839
2022-02-08,47.7839
2022-02-09,47.7839
2022-02-10,47.7839
2022-02-11,47.7839
2022-02-12,47.7839
2022-02-13,47.7839
2022-02-14,47.7839
2022-02-15,47.7839
2022-02-16,47.7839
2022-02-17,47.7839
2022-02-18,47.7839
2022-02-19,47.7839
2022-02-20,47.7839
2022-02-21,47.7839
2022-02-22,47.7839
2022-02-23,47.7839
2022-02-24,47.7839
2022-02-25,47.7839
2022-02-26,47.7839
2022-02-27,47.7839
2022-02-28,47.7839
2022-03-01,47.7839
2022-03-02,47.7839
2022-03-03,47.7839
2022-03-04,47.7839
2022-03-05,47.7839
2022-03-06,47.7839
2022-03-07,47.7839
2022-03-08,47.7839
2022-03-09,47.7839
2022-03-10,47.7839
2022-03-11,47.7839
2022-03-12,47.7839
2022-03-13,47.7839
2022-03-14,47.7839
2022-03-15,47.7839
2022-03-16,47.7839
2022-03-17,47.7839
2022-03-18,47.7839
2022-03-19,47.7839
2022-03-20,47.7839
2022-03-21,47.7839
2022-03-22,47.7839
2022-03-23,47.7839
2022-03-24,47.7839
2022-03-25,47.7839
2022-03-26,47.7839
2022-03-27,47.7839
2022-03-28,47.7839
2022-03-29,47.7839
2022-03-30,47.7839
2022-03-31,58.6758
2022-04-01,58.6758
2022-04-02,58.6758
2022-04-03,58.6758
2022-04-04,58.6758
2022-04-05,58.6758
2022-04-06,58.6758
2022-04-07,58.6758
2022-04-08,58.6758
2022-04-09,58.6758
2022-04-10,58.6758
2022-04-11,58.6758
2022-04-12,58.6758
2022-04-13,58.6758
2022-04-14,58.6758
2022-04-15,58.6758
2022-04-16,58.6758
2022-04-17,58.6758
2022-04-18,58.6758
2022-04-19,58.6758
2022-04-20,58.6758
2022-04-21,58.6758
2022-04-22,58.6758
2022-04-23,58.6758
2022-04-24,58.6758
2022-04-25,58.6758
2022-04-26,58.6758
2022-04-27,58.6758
2022-04-28,58.6758
2022-04-29,58.6758
2022-04-30,58.6758
2022-05-01,58.6758
2022-05-02,58.6758
2022-05-03,58.6758
2022-05-04,58.6758
2022-05-05,58.6758
2022-05-06,58.6758
2022-05-07,58.6758
2022-05-08,58.6758
2022-05-09,58.6758
2022-05-10,58.6758
2022-05-11,58.6758
2022-05-12,58.6758
2022-05-13,58.6758
2022-05-14,58.6758
2022-05-15,58.6758
2022-05-16,58.6758
2022-05-17,58.6758
2022-05-18,58.6758
2022-05-19,58.6758
2022-05-20,58.6758
2022-05-21,58.6758
2022-05-22,58.6758
2022-05-23,58.6758
2022-05-24,58.6758
2022-05-25,58.6758
2022-05-26,58.6758
2022-05-27,58.6758
2022-05-28,58.6758
2022-05-29,58.6758
2022-05-30,58.6758
2022-05-31,58.6758
2022-06-01,58.6758
2022-06-02,58.6758
2022-06-03,58.6758
2022-06-04,58.6758
2022-06-05,58.6758
2022-06-06,58.6758
2022-06-07,58.6758
2022-06-08,58.6758
2022-06-09,58.6758
2022-06-10,58.6758
2022-06-11,58.6758
2022-06-12,58.6758
2022-06-13,58.6758
2022-06-14,58.6758
2022-06-15,58.6758
2022-06-16,58.6758
2022-06-17,58.6758
2022-06-18,58.6758
2022-06-19,58.6758
2022-06-20,58.6758
2022-06-21,58.6758
2022-06-22,58.6758
2022-06-23,58.6758
2022-06-24,58.6758
2022-06-25,58.6758
2022-06-26,58.6758
2022-06-27,58.6758
2022-06-28,58.6758
2022-06-29,58.6758
2022-06-30,62.2022
2022-07-01,62.2022
2022-07-02,62.2022
2022-07-03,62.2022
2022-07-04,62.2022
2022-07-05,62.2022
2022-07-06,62.2022
2022-07-07,62.2022
2022-07-08,62.2022
2022-07-09,62.2022
2022-07-10,62.2022
2022-07-11,62.2022
2022-07-12,62.2022
2022-07-13,62.2022
2022-07-14,62.2022
2022-07-15,62.2022
2022-07-16,62.2022
2022-07-17,62.2022
2022-07-18,62.2022
2022-07-19,62.2022
2022-07-20,62.2022
2022-07-21,62.2022
2022-07-22,62.2022
2022-07-23,62.2022
2022-07-24,62.2022
2022-07-25,62.2022
2022-07-26,62.2022
2022-07-27,62.2022
2022-07-28,62.2022
2022-07-29,62.2022
2022-07-30,62.2022
2022-07-31,62.2022
2022-08-01,62.2022
2022-08-02,62.2022
2022-08-03,62.2022
2022-08-04,62.2022
2022-08-05,62.2022
2022-08-06,62.2022
2022-08-07,62.2022
2022-08-08,62.2022
2022-08-09,62.2022
2022-08-10,62.2022
2022-08-11,62.2022
2022-08-12,62.2022
2022-08-13,62.2022
2022-08-14,62.2022
2022-08-15,62.2022
2022-08-16,62.2022
2022-08-17,62.2022
2022-08-18,62.2022
2022-08-19,62.2022
2022-08-20,62.2022
2022-08-21,62.2022
2022-08-22,62.2022
2022-08-23,62.2022
2022-08-24,62.2022
2022-08-25,62.2022
2022-08-26,62.2022
2022-08-27,62.2022
2022-08-28,62.2022
2022-08-29,62.2022
2022-08-30,62.2022
2022-08-31,62.2022
2022-09-01,62.2022
2022-09-02,62.2022
2022-09-03,62.2022
2022-09-04,62.2022
2022-09-05,62.2022
2022-09-06,62.2022
2022-09-07,62.2022
2022-09-08,62.2022
2022-09-09,62.2022
2022-09-10,62.2022
2022-09-11,62.2022
2022-09-12,62.2022
2022-09-13,62.2022
2022-09-14,62.2022
2022-09-15,62.2022
2022-09-16,62.2022
2022-09-17,62.2022
2022-09-18,62.2022
2022-09-19,62.2022
2022-09-20,62.2022
2022-09-21,62.2022
2022-09-22,62.2022
2022-09-23,62.2022
2022-09-24,62.2022
2022-09-25,62.2022
2022-09-26,62.2022
2022-09-27,62.2022
2022-09-28,62.2022
2022-09-29,62.2022
2022-09-30,69.9911
2022-10-01,69.9911
2022-10-02,69.9911
2022-10-03,69.9911
2022-10-04,69.9911
2022-10-05,69.9911
2022-10-06,69.9911
2022-10-07,69.9911
2022-10-08,69.9911
2022-10-09,69.9911
2022-10-10,69.9911
2022-10-11,69.9911
2022-10-12,69.9911
2022-10-13,69.9911
2022-10-14,69.9911
2022-10-15,69.9911
2022-10-16,69.9911
2022-10-17,69.9911
2022-10-18,69.9911
2022-10-19,69.9911
2022-10-20,69.9911
2022-10-21,69.9911
2022-10-22,69.9911
2022-10-23,69.9911
2022-10-24,69.9911
2022-10-25,69.9911
2022-10-26,69.9911
2022-10-27,69.9911
2022-10-28,69.9911
2022-10-29,69.9911
2022-10-30,69.9911
2022-10-31,69.9911
2022-11-01,69.9911
2022-11-02,69.9911
2022-11-03,69.9911
2022-11-04,69.9911
2022-11-05,69.9911
2022-11-06,69.9911
2022-11-07,69.9911
2022-11-08,69.9911
2022-11-09,69.9911
2022-11-10,69.9911
2022-11-11,69.9911
2022-11-12,69.9911
2022-11-13,69.9911
2022-11-14,69.9911
2022-11-15,69.9911
2022-11-16,69.9911
2022-11-17,69.9911
2022-11-18,69.9911
2022-11-19,69.9911
2022-11-20,69.9911
2022-11-21,69.9911
2022-11-22,69.9911
2022-11-23,69.9911
2022-11-24,69.9911
2022-11-25,69.9911
2022-11-26,69.9911
2022-11-27,69.9911
2022-11-28,69.9911
2022-11-29,69.9911
2022-11-30,69.9911
2022-12-01,69.9911
2022-12-02,69.9911
2022-12-03,69.9911
2022-12-04,69.9911
2022-12-05,69.9911
2022-12-06,69.9911
2022-12-07,69.9911
2022-12-08,69.9911
2022-12-09,69.9911
2022-12-10,69.9911
2022-12-11,69.9911
2022-12-12,69.9911
2022-12-13,69.9911
2022-12-14,69.9911
2022-12-15,69.9911
2022-12-16,69.9911
2022-12-17,69.9911
2022-12-18,69.9911
2022-12-19,69.9911
2022-12-20,69.9911
2022-12-21,69.9911
2022-12-22,69.9911
2022-12-23,69.9911
2022-12-24,69.9911
2022-12-25,69.9911
2022-12-26,69.9911
2022-12-27,69.9911
2022-12-28,69.9911
2022-12-29,69.9911
2022-12-30,69.9911
2022-12-31,61.7622
2023-01-01,61.7622
2023-01-02,61.7622
2023-01-03,61.7622
2023-01-04,61.7622
2023-01-05,61.7622
2023-01-06,61.7622
2023-01-07,61.7622
2023-01-08,61.7622
2023-01-09,61.7622
2023-01-10,61.7622
2023-01-11,61.7622
2023-01-12,61.7622
2023-01-13,61.7622
2023-01-14,61.7622
2023-01-15,61.7622
2023-01-16,61.7622
2023-01-17,61.7622
2023-01-18,61.7622
2023-01-19,61.7622
2023-01-20,61.7622
2023-01-21,61.7622
2023-01-22,61.7622
2023-01-23,61.7622
2023-01-24,61.7622
2023-01-25,61.7622
2023-01-26,61.7622
2023-01-27,61.7622
2023-01-28,61.7622
2023-01-29,61.7622
2023-01-30,61.7622
2023-01-31,61.7622
2023-02-01,61.7622
2023-02-02,61.7622
2023-02-03,61.7622
2023-02-04,61.7622
2023-02-05,61.7622
2023-02-06,61.7622
2023-02-07,61.7622
2023-02-08,61.7622
2023-02-09,61.7622
2023-02-10,61.7622
2023-02-11,61.7622
2023-02-12,61.7622
2023-02-13,61.7622
2023-02-14,61.7622
2023-02-15,61.7622
2023-02-16,61.7622
2023-02-17,61.7622
2023-02-18,61.7622
2023-02-19,61.7622
2023-02-20,61.7622
2023-02-21,61.7622
2023-02-22,61.7622
2023-02-23,61.7622
2023-02-24,61.7622
2023-02-25,61.7622
2023-02-26,61.7622
2023-02-27,61.7622
2023-02-28,61.7622
2023-03-01,61.7622
2023-03-02,61.7622
2023-03-03,61.7622
2023-03-04,61.7622
2023-03-05,61.7622
2023-03-06,61.7622
2023-03-07,61.7622
2023-03-08,61.7622
2023-03-09,61.7622
2023-03-10,61.7622
2023-03-11,61.7622
2023-03-12,61.7622
2023-03-13,61.7622
2023-03-14,61.7622
2023-03-15,61.7622
2023-03-16,61.7622
